Orthogroup	schistosoma_mansoni	schistosoma_turkestanicum
OG0006613	Smp_133950.1	STRK1_54020.1
OG0006614	Smp_308830.1	STRK1_63300.1
OG0006615	Smp_210170.1	STRK1_27510.1
OG0006616	Smp_050110.1	STRK1_69050.1
OG0006617	Smp_036950.1	STRK1_101690.1
OG0006618	Smp_144470.1	STRK1_27990.1
OG0006619	Smp_331700.1	STRK1_24820.1, STRK1_98160.1
OG0006620	Smp_038420.1	STRK1_1510.1
OG0006621	Smp_164020.1	STRK1_89830.1, STRK1_89820.1
OG0006622	Smp_244320.1	STRK1_14660.1
OG0006623	Smp_029700.1	STRK1_62780.1
OG0006624	Smp_347990.1, Smp_347990.3	STRK1_35610.1
OG0006625	Smp_174850.1	STRK1_65570.1
OG0006626	Smp_008400.1, Smp_008360.1	STRK1_27870.1, STRK1_33800.1
OG0006627	Smp_139840.1	STRK1_54330.1
OG0006628	Smp_164070.1	STRK1_89760.1
OG0006629	Smp_150870.1	STRK1_73420.1
OG0006631	Smp_063680.1	STRK1_52660.1, STRK1_52670.1
OG0006632	Smp_006780.1	STRK1_41310.1, STRK1_41320.1
OG0006633	Smp_341760.1	STRK1_67700.1
OG0006634	Smp_091360.1	STRK1_39090.1
OG0006635	Smp_037120.1	STRK1_15510.1
OG0006636	Smp_003970.1	STRK1_23470.1
OG0006637	Smp_051400.1	STRK1_40700.1
OG0006639	Smp_038100.1	STRK1_77950.1
OG0006640	Smp_011830.1	STRK1_11960.1, STRK1_11960.2
OG0006641	Smp_058850.1	STRK1_75920.1
OG0006642	Smp_144380.1	STRK1_61670.1
OG0006643	Smp_307780.1	STRK1_55700.1
OG0006644	Smp_159600.1	STRK1_24190.1, STRK1_24190.2
OG0006645	Smp_018610.1	STRK1_60290.1
OG0006646	Smp_245750.1	STRK1_51960.1
OG0006647	Smp_029670.1	STRK1_62760.1
OG0006648	Smp_138210.1	STRK1_62710.1, STRK1_62720.1
OG0006650	Smp_004690.2, Smp_004690.1	STRK1_96230.1
OG0006651	Smp_025570.1	STRK1_7910.1
OG0006652	Smp_171060.1	STRK1_22420.1
OG0006653	Smp_337590.1	STRK1_58550.1
OG0006654	Smp_138230.1	STRK1_62750.1
OG0006655	Smp_083120.1	STRK1_27680.1
OG0006656	Smp_083130.1	STRK1_27690.1, STRK1_27690.2
OG0006657	Smp_003440.1	STRK1_22830.1
OG0006658	Smp_334310.1, Smp_334310.2	STRK1_74490.1
OG0006659	Smp_009630.1	STRK1_36000.1
OG0006660	Smp_143670.1	STRK1_82540.1
OG0006661	Smp_334120.1	STRK1_70400.1
OG0006663	Smp_088920.1	STRK1_41580.1
OG0006664	Smp_328180.1	STRK1_52300.1
OG0006665	Smp_337140.1	STRK1_31340.1
OG0006666	Smp_098340.1	STRK1_840.1
OG0006667	Smp_033020.1	STRK1_6350.1
OG0006668	Smp_159590.1	STRK1_24180.1
OG0006669	Smp_018030.1	STRK1_5470.1
OG0006670	Smp_050220.1	STRK1_68940.1
OG0006671	Smp_136850.1	STRK1_77540.1
OG0006672	Smp_342500.1	STRK1_4210.1
OG0006673	Smp_032420.1	STRK1_18500.1
OG0006674	Smp_052500.1	STRK1_76480.1
OG0006675	Smp_078910.1	STRK1_20950.1
OG0006676	Smp_066890.1	STRK1_75660.1
OG0006678	Smp_021330.1	STRK1_44970.1
OG0006679	Smp_140400.1	STRK1_31490.1, STRK1_31490.2
OG0006680	Smp_131980.1	STRK1_5680.1, STRK1_5680.2
OG0006681	Smp_018440.1	STRK1_60140.1
OG0006682	Smp_039080.1	STRK1_81390.1
OG0006683	Smp_017020.1	STRK1_19680.1
OG0006684	Smp_323980.1	STRK1_2570.1
OG0006685	Smp_025860.1	STRK1_34980.1
OG0006686	Smp_082820.1	STRK1_47690.1
OG0006687	Smp_334730.1	STRK1_85430.1
OG0006688	Smp_173810.1	STRK1_57340.1, STRK1_101960.1
OG0006689	Smp_075120.1	STRK1_60780.1
OG0006690	Smp_018460.1	STRK1_60150.1
OG0006691	Smp_175200.1	STRK1_71110.1
OG0006692	Smp_203400.1	STRK1_15860.1
OG0006693	Smp_168930.1	STRK1_22040.1
OG0006694	Smp_041980.1	STRK1_72610.1
OG0006695	Smp_085780.1	STRK1_63800.1, STRK1_63800.2
OG0006696	Smp_341900.1, Smp_341900.2	STRK1_84020.1
OG0006697	Smp_106970.1	STRK1_29340.1
OG0006698	Smp_341040.1	STRK1_41810.1, STRK1_41810.2, STRK1_41810.3, STRK1_41810.4
OG0006699	Smp_346980.1	STRK1_69090.1
OG0006700	Smp_048230.1	STRK1_38010.1, STRK1_38010.2
OG0006701	Smp_147260.1	STRK1_49830.1
OG0006702	Smp_046360.1	STRK1_87320.1
OG0006703	Smp_132940.1	STRK1_7410.1
OG0006704	Smp_124860.1	STRK1_36480.1
OG0006705	Smp_170430.1	STRK1_53000.1
OG0006706	Smp_091390.1	STRK1_39060.4, STRK1_39060.3, STRK1_39060.1, STRK1_39060.2
OG0006707	Smp_160950.1	STRK1_29520.1
OG0006709	Smp_143810.1	STRK1_18070.1, STRK1_18070.2
OG0006711	Smp_136780.1	STRK1_61930.1
OG0006712	Smp_129240.1	STRK1_81530.1
OG0006714	Smp_099150.1	STRK1_21570.1
OG0006715	Smp_038820.1	STRK1_40080.1
OG0006716	Smp_333750.1	STRK1_108360.1, STRK1_43580.1
OG0006717	Smp_128010.1	STRK1_87170.1
OG0006718	Smp_267020.1	STRK1_21040.1
OG0006719	Smp_337230.1	STRK1_44060.1, STRK1_44060.2
OG0006720	Smp_337790.1	STRK1_25960.1
OG0006721	Smp_135960.1	STRK1_8070.1
OG0006722	Smp_035000.1	STRK1_27240.1
OG0006723	Smp_090440.1	STRK1_43570.1
OG0006724	Smp_137540.1	STRK1_16830.1
OG0006725	Smp_070760.1	STRK1_59620.1
OG0006726	Smp_168330.1	STRK1_59260.1
OG0006727	Smp_089060.1	STRK1_78090.1
OG0006728	Smp_134580.1	STRK1_94560.1
OG0006729	Smp_005780.1	STRK1_93000.1
OG0006730	Smp_072950.1	STRK1_32040.1
OG0006731	Smp_247820.2, Smp_247820.1	STRK1_85010.1
OG0006732	Smp_091240.1	STRK1_58610.1
OG0006733	Smp_191160.1	STRK1_110720.1, STRK1_55240.1, STRK1_55210.1, STRK1_55240.2
OG0006734	Smp_009340.1	STRK1_89180.1
OG0006735	Smp_026270.1	STRK1_64120.1
OG0006736	Smp_343100.1	STRK1_71380.1
OG0006737	Smp_344570.1	STRK1_84760.1, STRK1_84760.2
OG0006738	Smp_031590.1	STRK1_42260.1
OG0006739	Smp_163830.1	STRK1_19310.1, STRK1_19310.2, STRK1_19310.3
OG0006740	Smp_053030.1	STRK1_80100.1
OG0006741	Smp_058270.1	STRK1_11570.1
OG0006742	Smp_078320.1	STRK1_10360.1, STRK1_10360.2
OG0006743	Smp_013860.1	STRK1_49090.1
OG0006744	Smp_341070.1	STRK1_84950.1
OG0006745	Smp_334610.1	STRK1_81590.1
OG0006747	Smp_128060.1	STRK1_78390.1, STRK1_81730.1, STRK1_81740.1
OG0006748	Smp_080370.1	STRK1_10290.1, STRK1_10290.2, STRK1_10300.1, STRK1_10300.2
OG0006749	Smp_319610.1	STRK1_33750.1
OG0006750	Smp_009420.1	STRK1_89110.1
OG0006751	Smp_242120.1	STRK1_102940.1, STRK1_111500.1, STRK1_111510.1
OG0006752	Smp_046120.1	STRK1_11830.1
OG0006753	Smp_151600.1	STRK1_66750.1
OG0006754	Smp_157250.1	STRK1_49910.1
OG0006755	Smp_002920.1	STRK1_63410.1
OG0006756	Smp_074410.1	STRK1_83300.1
OG0006757	Smp_095140.1	STRK1_7190.1, STRK1_7210.1
OG0006758	Smp_087690.1	STRK1_63600.1
OG0006759	Smp_174110.1	STRK1_9880.1
OG0006760	Smp_085750.1, Smp_085750.2	STRK1_63760.1
OG0006762	Smp_337860.1	STRK1_92080.1
OG0006763	Smp_075210.1	STRK1_2300.2, STRK1_2300.1
OG0006764	Smp_126860.1	STRK1_75360.1
OG0006765	Smp_123070.1	STRK1_102060.1, STRK1_102060.2, STRK1_84010.1
OG0006766	Smp_162240.1	STRK1_83440.1
OG0006767	Smp_074390.1	STRK1_83540.1
OG0006768	Smp_019820.1	STRK1_13130.1, STRK1_13130.2
OG0006769	Smp_066930.1	STRK1_75610.1
OG0006771	Smp_145630.1	STRK1_12710.1
OG0006772	Smp_333690.1, Smp_347130.1	STRK1_65700.1, STRK1_102730.1
OG0006773	Smp_166180.1, Smp_166180.2	STRK1_74510.1
OG0006774	Smp_054120.1	STRK1_1880.1
OG0006775	Smp_167540.1	STRK1_56930.1
OG0006776	Smp_342680.1	STRK1_61830.1
OG0006777	Smp_198420.1	STRK1_13740.1
OG0006779	Smp_104330.1	STRK1_49430.1
OG0006780	Smp_069910.1	STRK1_93860.1
OG0006781	Smp_093720.1	STRK1_38590.1, STRK1_38590.2, STRK1_38590.3
OG0006782	Smp_151580.1	STRK1_66780.1
OG0006783	Smp_162390.1	STRK1_14040.1
OG0006784	Smp_343250.1	STRK1_16270.1
OG0006785	Smp_247460.1	STRK1_61060.1
OG0006786	Smp_077230.1	STRK1_19430.1
OG0006787	Smp_007300.1	STRK1_34600.1
OG0006788	Smp_023660.1	STRK1_62360.1
OG0006789	Smp_046160.1	STRK1_11860.1
OG0006790	Smp_130330.1	STRK1_91640.1
OG0006792	Smp_061100.1	STRK1_22100.1, STRK1_22100.2
OG0006793	Smp_046100.1	STRK1_11810.1
OG0006795	Smp_076400.1	STRK1_11300.1
OG0006796	Smp_151285.1	STRK1_15050.1
OG0006797	Smp_170260.1, Smp_170260.2	STRK1_530.1
OG0006798	Smp_068750.1	STRK1_49970.1
OG0006799	Smp_068340.1	STRK1_41940.1
OG0006800	Smp_341370.1	STRK1_20540.1, STRK1_20540.2
OG0006801	Smp_024010.1	STRK1_4560.1
OG0006802	Smp_024030.1	STRK1_4540.1
OG0006803	Smp_070130.1	STRK1_70950.1
OG0006804	Smp_160100.1	STRK1_93810.1
OG0006806	Smp_098330.1	STRK1_30030.1
OG0006807	Smp_211120.1	STRK1_31550.1
OG0006808	Smp_069400.1	STRK1_25730.1
OG0006810	Smp_122170.1	STRK1_66080.1
OG0006811	Smp_039970.1	STRK1_82690.1
OG0006816	Smp_331550.1	STRK1_85870.1, STRK1_85880.1
OG0006817	Smp_305460.1, Smp_314790.1	STRK1_26490.1
OG0006818	Smp_016130.1	STRK1_22270.1
OG0006819	Smp_342960.1	STRK1_2800.1
OG0006820	Smp_247800.1	STRK1_73540.1
OG0006821	Smp_126560.1	STRK1_28060.1
OG0006822	Smp_126290.1	STRK1_15790.1
OG0006824	Smp_010380.1	STRK1_94940.1
OG0006826	Smp_143630.1, Smp_143630.2	STRK1_82500.1
OG0006827	Smp_147000.1	STRK1_87360.1
OG0006828	Smp_310500.1	STRK1_71200.1, STRK1_71190.1
OG0006829	Smp_214390.1, Smp_214390.2	STRK1_62390.1, STRK1_62400.1
OG0006830	Smp_106010.1	STRK1_59450.1
OG0006831	Smp_125740.1	STRK1_31990.1
OG0006832	Smp_073490.1	STRK1_26750.1
OG0006833	Smp_159740.1, Smp_159740.2	STRK1_25810.1
OG0006834	Smp_200300.1	STRK1_25000.1
OG0006835	Smp_131840.1, Smp_303320.1	STRK1_42080.1
OG0006836	Smp_194610.1	STRK1_14210.1
OG0006837	Smp_034680.1	STRK1_30430.1
OG0006838	Smp_326450.1, Smp_326460.1, Smp_326470.1, Smp_326480.1	STRK1_64680.1, STRK1_64690.1
OG0006851	Smp_138510.1	STRK1_64540.1
OG0006852	Smp_267250.1	STRK1_92810.1
OG0006853	Smp_135380.1	STRK1_2850.1
OG0006854	Smp_065370.1	STRK1_50340.1
OG0006855	Smp_152990.1	STRK1_90210.1
OG0006856	Smp_075770.1	STRK1_42460.1, STRK1_42460.2
OG0006857	Smp_172470.1	STRK1_86230.1
OG0006858	Smp_147410.1	STRK1_10790.1, STRK1_10790.2
OG0006860	Smp_331810.1	STRK1_3100.1
OG0006861	Smp_105480.1	STRK1_47380.1
OG0006862	Smp_020120.2, Smp_020120.1	STRK1_36840.1
OG0006863	Smp_129720.1	STRK1_49170.1, STRK1_49170.2
OG0006864	Smp_125480.1	STRK1_51300.1
OG0006865	Smp_213700.1	STRK1_23290.1
OG0006866	Smp_193610.1	STRK1_34190.1
OG0006868	Smp_170030.1	STRK1_10010.1
OG0006869	Smp_007190.1	STRK1_34480.1, STRK1_34480.2, STRK1_34480.3
OG0006870	Smp_140830.1	STRK1_30330.1
OG0006871	Smp_123300.1	STRK1_84830.1, STRK1_84840.1
OG0006872	Smp_044400.1	STRK1_51380.1
OG0006873	Smp_139940.1	STRK1_6300.1
OG0006874	Smp_244240.1	STRK1_13850.1
OG0006875	Smp_002640.1	STRK1_62660.1
OG0006876	Smp_210450.1	STRK1_34650.1, STRK1_34650.2
OG0006877	Smp_039300.1	STRK1_51130.1
OG0006878	Smp_340870.1	STRK1_80140.1
OG0006879	Smp_187190.1	STRK1_103170.1
OG0006880	Smp_330000.1	STRK1_78960.1
OG0006881	Smp_141450.1	STRK1_86750.1, STRK1_86770.1
OG0006882	Smp_345850.1	STRK1_88050.1
OG0006883	Smp_196410.1	STRK1_26260.1
OG0006884	Smp_202630.1	STRK1_69710.1
OG0006885	Smp_035290.1	STRK1_27010.1
OG0006886	Smp_247030.1	STRK1_27810.1
OG0006887	Smp_213740.1	STRK1_22460.1
OG0006888	Smp_060490.1	STRK1_33130.1, STRK1_33130.2
OG0006889	Smp_176720.1	STRK1_85440.1
OG0006890	Smp_026770.1	STRK1_86980.1
OG0006891	Smp_004200.1	STRK1_49310.1, STRK1_49310.2
OG0006892	Smp_026230.1	STRK1_106330.1
OG0006893	Smp_333650.1	STRK1_27110.1
OG0006894	Smp_125400.1	STRK1_93280.1, STRK1_95270.1
OG0006895	Smp_136130.1	STRK1_34880.1
OG0006897	Smp_344050.1	STRK1_37930.1
OG0006898	Smp_068710.1	STRK1_49940.1
OG0006899	Smp_060030.1	STRK1_32590.1
OG0006901	Smp_136350.1	STRK1_64110.1, STRK1_64110.2
OG0006903	Smp_337390.1	STRK1_4980.1
OG0006904	Smp_128760.1	STRK1_47560.1
OG0006905	Smp_139330.1	STRK1_89980.1
OG0006906	Smp_312010.1	STRK1_54090.1
OG0006907	Smp_137710.1	STRK1_48430.1
OG0006908	Smp_310210.1	STRK1_42320.1
OG0006909	Smp_059910.1	STRK1_8590.2, STRK1_8590.1, STRK1_8590.3, STRK1_8590.4
OG0006910	Smp_246770.1	STRK1_55880.1
OG0006911	Smp_049170.1	STRK1_47200.1
OG0006912	Smp_163330.1	STRK1_11340.1
OG0006913	Smp_095580.1	STRK1_13380.1
OG0006914	Smp_167000.1	STRK1_102180.1
OG0006915	Smp_140510.1	STRK1_31640.1
OG0006916	Smp_155720.1	STRK1_93550.1
OG0006917	Smp_322220.1	STRK1_16740.1, STRK1_16740.2
OG0006918	Smp_033870.1	STRK1_31570.1
OG0006919	Smp_180140.1	STRK1_33530.1
OG0006920	Smp_103200.1	STRK1_26050.1
OG0006921	Smp_074780.1	STRK1_60560.1
OG0006922	Smp_025340.1	STRK1_8080.1
OG0006923	Smp_203280.1	STRK1_90010.1
OG0006924	Smp_149170.1	STRK1_76640.1
OG0006925	Smp_123030.1	STRK1_48540.1
OG0006926	Smp_146610.3, Smp_146610.1, Smp_146610.2	STRK1_46430.1
OG0006927	Smp_346250.1	STRK1_47280.1
OG0006928	Smp_340890.1	STRK1_15070.1
OG0006929	Smp_344590.1	STRK1_80340.1
OG0006931	Smp_178780.1	STRK1_9640.1
OG0006933	Smp_148290.1	STRK1_46970.1
OG0006934	Smp_122050.1	STRK1_37390.1
OG0006935	Smp_050130.1	STRK1_69030.1
OG0006936	Smp_008310.1	STRK1_104220.1, STRK1_104710.1
OG0006937	Smp_140730.1	STRK1_48670.1
OG0006938	Smp_247930.1	STRK1_86350.1
OG0006939	Smp_166320.1	STRK1_41420.1, STRK1_41420.2
OG0006940	Smp_199050.1	STRK1_5160.1
OG0006941	Smp_244070.1	STRK1_4050.1
OG0006942	Smp_104210.1	STRK1_13790.1
OG0006943	Smp_160070.1	STRK1_91670.1
OG0006944	Smp_170790.1	STRK1_69910.1
OG0006945	Smp_213710.1, Smp_213710.2	STRK1_22530.1
OG0006946	Smp_315740.1	STRK1_7530.1
OG0006948	Smp_141710.1	STRK1_35490.1
OG0006949	Smp_301730.1	STRK1_71870.1
OG0006950	Smp_043220.1	STRK1_72310.1
OG0006951	Smp_149560.1	STRK1_111000.1, STRK1_111010.1
OG0006952	Smp_325820.1	STRK1_23950.1, STRK1_23960.1
OG0006953	Smp_004470.1	STRK1_57250.1
OG0006954	Smp_130220.1	STRK1_46860.1
OG0006955	Smp_060090.1	STRK1_32540.1
OG0006956	Smp_341150.1	STRK1_58240.1
OG0006957	Smp_049890.1	STRK1_69270.1, STRK1_69270.2
OG0006958	Smp_001180.1	STRK1_66990.1
OG0006959	Smp_001950.1	STRK1_98770.1, STRK1_84140.1
OG0006961	Smp_024870.1	STRK1_86860.1, STRK1_86860.2
OG0006962	Smp_245910.1	STRK1_46080.1
OG0006963	Smp_157390.1	STRK1_50310.1, STRK1_110230.1
OG0006964	Smp_013540.1	STRK1_59770.1
OG0006965	Smp_028100.1	STRK1_35670.1, STRK1_97880.1
OG0006966	Smp_162680.1	STRK1_60760.1
OG0006967	Smp_099440.1	STRK1_85460.1
OG0006968	Smp_154650.1	STRK1_33120.1
OG0006969	Smp_049930.1	STRK1_69210.1
OG0006970	Smp_049920.1	STRK1_69220.1
OG0006971	Smp_247280.1	STRK1_78210.1
OG0006972	Smp_132410.1	STRK1_60350.1
OG0006974	Smp_056500.1	STRK1_78440.1
OG0006975	Smp_164660.1	STRK1_20940.1
OG0006976	Smp_151590.1	STRK1_66770.1
OG0006977	Smp_140250.1	STRK1_33880.1
OG0006978	Smp_347660.1	STRK1_27150.1, STRK1_100060.1
OG0006979	Smp_340620.1	STRK1_62980.1
OG0006980	Smp_027210.1	STRK1_77430.1
OG0006981	Smp_162610.1, Smp_162610.2	STRK1_60630.1
OG0006982	Smp_174450.1	STRK1_54160.1
OG0006983	Smp_133310.1	STRK1_2980.1
OG0006984	Smp_166930.1	STRK1_52020.1
OG0006985	Smp_172070.1	STRK1_39040.1
OG0006986	Smp_028330.1	STRK1_16720.1
OG0006987	Smp_087250.1	STRK1_74620.1, STRK1_74620.2
OG0006988	Smp_169640.1	STRK1_104470.1, STRK1_74630.1
OG0006989	Smp_342280.1	STRK1_72730.1
OG0006990	Smp_038300.1	STRK1_1580.1
OG0006993	Smp_074590.1	STRK1_14000.1
OG0006994	Smp_030440.1	STRK1_6770.1
OG0006995	Smp_013600.1	STRK1_59720.1
OG0006996	Smp_171780.1	STRK1_91320.1
OG0006997	Smp_074210.1	STRK1_83340.1
OG0006998	Smp_153950.1	STRK1_76020.1
OG0006999	Smp_191310.1	STRK1_43710.1
OG0007000	Smp_045710.1	STRK1_93970.1
OG0007001	Smp_171180.1	STRK1_50510.1
OG0007002	Smp_343710.1	STRK1_110570.1
OG0007003	Smp_032920.1	STRK1_6290.2
OG0007004	Smp_246150.1	STRK1_93690.1
OG0007005	Smp_046250.1	STRK1_43700.1
OG0007006	Smp_300580.1	STRK1_93520.1
OG0007007	Smp_213120.1	STRK1_40070.1, STRK1_96200.1, STRK1_96210.1
OG0007008	Smp_333630.1	STRK1_58590.1
OG0007009	Smp_011030.1	STRK1_87160.1, STRK1_87160.2, STRK1_87160.3
OG0007010	Smp_244110.1	STRK1_20210.1
OG0007011	Smp_013815.1, Smp_013810.1	STRK1_49050.1
OG0007012	Smp_208010.1	STRK1_45960.1, STRK1_45960.2
OG0007013	Smp_063250.1	STRK1_63520.1
OG0007014	Smp_187090.1	STRK1_5640.1
OG0007015	Smp_055770.1	STRK1_106050.1, STRK1_108730.1
OG0007016	Smp_151930.1	STRK1_13490.1
OG0007017	Smp_122930.1	STRK1_54720.1, STRK1_100510.1
OG0007019	Smp_151440.1	STRK1_73120.1
OG0007020	Smp_139800.1	STRK1_53350.1
OG0007021	Smp_161210.1	STRK1_50780.1
OG0007022	Smp_126210.1, Smp_126210.2	STRK1_60920.1, STRK1_61000.1
OG0007023	Smp_341240.1	STRK1_43090.1
OG0007024	Smp_045620.1	STRK1_80760.1, STRK1_80760.2
OG0007025	Smp_046410.1	STRK1_87220.1
OG0007026	Smp_346880.1	STRK1_100660.1, STRK1_100660.2, STRK1_57680.1
OG0007027	Smp_056370.1	STRK1_640.1
OG0007028	Smp_343820.1	STRK1_70830.1
OG0007029	Smp_333300.1	STRK1_3750.1
OG0007030	Smp_050270.1	STRK1_68880.1
OG0007031	Smp_154690.1	STRK1_33050.1
OG0007033	Smp_242360.1, Smp_242360.2	STRK1_77280.1
OG0007034	Smp_212960.1	STRK1_105490.1, STRK1_77290.1
OG0007035	Smp_086960.1	STRK1_67950.1
OG0007036	Smp_166890.1	STRK1_80260.1, STRK1_80220.1, STRK1_80250.1
OG0007037	Smp_066340.1	STRK1_57870.1
OG0007038	Smp_332520.1	STRK1_33110.1
OG0007039	Smp_130050.1	STRK1_46600.1, STRK1_104170.1
OG0007040	Smp_149770.1	STRK1_70320.1
OG0007041	Smp_034450.1	STRK1_30260.1
OG0007042	Smp_198750.1	STRK1_25130.1
OG0007043	Smp_074230.1	STRK1_83360.1
OG0007044	Smp_244510.1	STRK1_7750.1
OG0007046	Smp_069900.1	STRK1_93850.1
OG0007047	Smp_159940.1	STRK1_55910.1
OG0007048	Smp_208080.1	STRK1_65350.1
OG0007049	Smp_079600.1	STRK1_28680.1
OG0007050	Smp_094810.1	STRK1_9900.1
OG0007051	Smp_058620.1	STRK1_4930.1
OG0007052	Smp_146150.1, Smp_146150.2	STRK1_6120.1
OG0007053	Smp_019190.1	STRK1_30900.1, STRK1_30900.2
OG0007054	Smp_091640.1, Smp_091640.2	STRK1_85030.1
OG0007055	Smp_050360.1	STRK1_68790.1
OG0007056	Smp_164180.1	STRK1_22000.1
OG0007057	Smp_079810.1	STRK1_59000.1
OG0007058	Smp_214100.1	STRK1_1550.1
OG0007059	Smp_346040.1, Smp_346040.2	STRK1_102270.1
OG0007060	Smp_172360.1	STRK1_35230.1
OG0007061	Smp_349960.1	STRK1_92090.1
OG0007062	Smp_070540.1	STRK1_21930.1
OG0007063	Smp_171770.1	STRK1_91310.1
OG0007064	Smp_074260.1	STRK1_83380.1
OG0007065	Smp_340400.1	STRK1_109890.1, STRK1_109880.1
OG0007066	Smp_200020.1	STRK1_38290.1, STRK1_38290.2, STRK1_38290.3
OG0007067	Smp_069720.1	STRK1_91710.1
OG0007069	Smp_097500.1	STRK1_30600.1
OG0007070	Smp_048760.1	STRK1_46920.1
OG0007071	Smp_337570.1	STRK1_46030.1, STRK1_46030.2
OG0007072	Smp_137390.1	STRK1_36340.1
OG0007073	Smp_085300.1	STRK1_68440.1
OG0007074	Smp_213500.1	STRK1_73510.1
OG0007075	Smp_345260.1	STRK1_3920.1
OG0007076	Smp_140550.1	STRK1_31720.1
OG0007077	Smp_156370.1	STRK1_62410.1
OG0007078	Smp_078640.1	STRK1_52470.1
OG0007079	Smp_176640.1	STRK1_21460.1
OG0007080	Smp_030500.1	STRK1_2640.1
OG0007081	Smp_014650.1	STRK1_46670.1
OG0007082	Smp_334710.1	STRK1_84370.1
OG0007083	Smp_080150.1, Smp_165320.1	STRK1_73180.3, STRK1_73180.2, STRK1_73180.1
OG0007084	Smp_147290.1	STRK1_49700.1
OG0007085	Smp_340900.1	STRK1_28570.1
OG0007086	Smp_169340.1	STRK1_82480.1
OG0007087	Smp_029900.1	STRK1_62930.1
OG0007088	Smp_345660.1	STRK1_93360.1
OG0007089	Smp_267300.1	STRK1_65370.1
OG0007090	Smp_162440.1	STRK1_14090.1
OG0007091	Smp_049880.1	STRK1_69280.1
OG0007092	Smp_054560.1	STRK1_14960.1
OG0007094	Smp_327720.1	STRK1_44280.1, STRK1_96460.1
OG0007095	Smp_346230.1	STRK1_20460.1, STRK1_20460.2
OG0007096	Smp_156180.1	STRK1_85770.1
OG0007097	Smp_140680.1	STRK1_48790.2, STRK1_48790.1
OG0007098	Smp_095670.1	STRK1_72810.1, STRK1_72810.2, STRK1_72810.3
OG0007099	Smp_155210.1	STRK1_81620.1
OG0007100	Smp_105970.1	STRK1_59410.1
OG0007101	Smp_032240.1	STRK1_35960.1
OG0007102	Smp_140880.1	STRK1_30380.1
OG0007103	Smp_213050.1	STRK1_59420.1
OG0007104	Smp_030290.1	STRK1_64580.1
OG0007106	Smp_148800.1, Smp_148800.2	STRK1_63220.1
OG0007107	Smp_007890.1	STRK1_66930.1, STRK1_66940.1
OG0007112	Smp_040020.1	STRK1_81960.1
OG0007113	Smp_301260.1, Smp_301260.2	STRK1_92920.1
OG0007114	Smp_158160.1	STRK1_84700.1
OG0007115	Smp_032760.1	STRK1_53230.1
OG0007116	Smp_074000.1	STRK1_58230.1, STRK1_58230.2
OG0007117	Smp_243800.1	STRK1_20370.1
OG0007118	Smp_033110.1	STRK1_90370.1
OG0007120	Smp_043570.2, Smp_043570.1	STRK1_80730.1
OG0007121	Smp_123260.1	STRK1_66730.1
OG0007122	Smp_123360.1	STRK1_51670.1
OG0007123	Smp_214370.1	STRK1_69250.1
OG0007124	Smp_045500.1	STRK1_70230.1
OG0007125	Smp_027250.1	STRK1_77390.1, STRK1_77390.2
OG0007126	Smp_344910.1	STRK1_68270.1
OG0007128	Smp_337800.1	STRK1_34030.1
OG0007129	Smp_331410.1	STRK1_31800.3, STRK1_31800.1, STRK1_31800.2
OG0007130	Smp_331680.1, Smp_331690.1	STRK1_24810.1
OG0007131	Smp_124280.1	STRK1_23380.1
OG0007132	Smp_319270.1	STRK1_30810.2
OG0007132	Smp_319270.2	STRK1_30810.1
OG0007133	Smp_038560.1	STRK1_10540.1, STRK1_10540.2
OG0007134	Smp_149520.1	STRK1_19060.1
OG0007135	Smp_163670.1	STRK1_102760.1, STRK1_19240.1
OG0007138	Smp_331280.1	STRK1_84170.1
OG0007138	Smp_195190.1	STRK1_84160.1
OG0007139	Smp_313710.1, Smp_316760.1, Smp_160250.1, Smp_141550.1, Smp_141560.1	STRK1_85970.1, STRK1_85980.1, STRK1_86650.1
OG0007149	Smp_179660.1	STRK1_54060.1
OG0007150	Smp_157730.1	STRK1_13230.1
OG0007151	Smp_213450.1	STRK1_69730.1
OG0007153	Smp_088240.1	STRK1_13310.1
OG0007155	Smp_309990.1	STRK1_56700.1, STRK1_95430.1
OG0007156	Smp_341670.1	STRK1_35400.1
OG0007157	Smp_340200.1	STRK1_75110.1
OG0007158	Smp_092170.1	STRK1_86180.1
OG0007159	Smp_030870.1	STRK1_54870.1
OG0007160	Smp_094020.1	STRK1_34300.1
OG0007162	Smp_075430.1	STRK1_2540.1
OG0007163	Smp_213640.1	STRK1_21950.1
OG0007164	Smp_145230.1	STRK1_74180.1
OG0007165	Smp_337425.1	STRK1_33470.1
OG0007166	Smp_077820.1	STRK1_97740.1
OG0007167	Smp_151360.1, Smp_151360.2	STRK1_28460.1
OG0007168	Smp_341390.1	STRK1_57100.1
OG0007169	Smp_137050.1	STRK1_71530.1
OG0007170	Smp_196480.1	STRK1_34630.1
OG0007171	Smp_147640.1	STRK1_48160.1, STRK1_48170.1
OG0007172	Smp_141080.1	STRK1_27320.1
OG0007173	Smp_128340.1	STRK1_12170.1, STRK1_12160.1
OG0007174	Smp_207080.1	STRK1_46720.1
OG0007175	Smp_319090.1	STRK1_28230.1
OG0007176	Smp_266870.2	STRK1_82000.1
OG0007177	Smp_344440.1	STRK1_41010.1
OG0007178	Smp_132230.1	STRK1_60040.1
OG0007179	Smp_171080.1	STRK1_24550.1
