Orthogroup	schistosoma_mansoni	schistosoma_rodhaini
OG0005297	Smp_085530.1	SRDH2_84950.1, SRDH2_84950.2
OG0005298	Smp_194780.1	SRDH2_42640.1
OG0005299	Smp_035730.1	SRDH2_81640.1
OG0005300	Smp_243000.1	SRDH2_93580.2, SRDH2_93580.1
OG0005301	Smp_050080.1	SRDH2_74550.1, SRDH2_74550.2, SRDH2_74550.3
OG0005302	Smp_243910.1	SRDH2_19950.2, SRDH2_19950.1
OG0005303	Smp_037530.1	SRDH2_56560.1
OG0005304	Smp_087920.1	SRDH2_91390.1
OG0005305	Smp_319080.1, Smp_319080.2	SRDH2_34440.3
OG0005306	Smp_194930.1	SRDH2_18190.1
OG0005307	Smp_006830.1	SRDH2_39360.1
OG0005307	Smp_006830.1	SRDH2_39360.2
OG0005309	Smp_004070.1	SRDH2_25120.1
OG0005310	Smp_241570.1	SRDH2_1130.1
OG0005311	Smp_266870.1	SRDH2_88180.1, SRDH2_88180.2, SRDH2_88180.3
OG0005312	Smp_329670.1	SRDH2_31240.1
OG0005313	Smp_154960.1	SRDH2_23990.1
OG0005313	Smp_154960.1	SRDH2_23990.2
OG0005313	Smp_154960.2	SRDH2_23990.1
OG0005313	Smp_154960.2	SRDH2_23990.2
OG0005314	Smp_061300.1	SRDH2_20910.1
OG0005314	Smp_061300.1	SRDH2_20910.2
OG0005315	Smp_345310.1	SRDH2_59080.1, SRDH2_59000.1
OG0005316	Smp_153440.1	SRDH2_84870.1, SRDH2_84860.1
OG0005317	Smp_194720.1	SRDH2_61240.1
OG0005318	Smp_309860.1	SRDH2_29580.1, SRDH2_29590.1
OG0005319	Smp_246560.1	SRDH2_64120.1
OG0005321	Smp_336720.1	SRDH2_73750.1
OG0005322	Smp_036400.1	SRDH2_91160.2, SRDH2_91160.1
OG0005323	Smp_035280.1	SRDH2_28750.2, SRDH2_28750.1
OG0005324	Smp_091000.1	SRDH2_39600.1, SRDH2_39600.2
OG0005325	Smp_073270.1	SRDH2_31670.1
OG0005326	Smp_132930.1	SRDH2_7790.1
OG0005327	Smp_096240.1	SRDH2_19090.1, SRDH2_19090.2, SRDH2_19090.3
OG0005328	Smp_246650.1	SRDH2_63730.1
OG0005329	Smp_168600.1	SRDH2_16860.1
OG0005330	Smp_152570.1	SRDH2_83650.1
OG0005331	Smp_315500.1	SRDH2_91750.1
OG0005332	Smp_024880.1	SRDH2_92770.1
OG0005333	Smp_078900.1	SRDH2_21980.1
OG0005334	Smp_045990.1	SRDH2_15370.1, SRDH2_15370.2
OG0005335	Smp_042440.1	SRDH2_79510.4, SRDH2_79510.1, SRDH2_79510.3, SRDH2_79510.2
OG0005336	Smp_025510.1	SRDH2_14580.2
OG0005337	Smp_336630.1	SRDH2_24760.1
OG0005338	Smp_065190.1	SRDH2_49780.1
OG0005339	Smp_246060.1	SRDH2_57900.1, SRDH2_57900.2, SRDH2_57900.3, SRDH2_57900.4, SRDH2_57900.5
OG0005340	Smp_194100.1	SRDH2_91940.1
OG0005341	Smp_340450.1	SRDH2_15700.1
OG0005342	Smp_125420.1	SRDH2_98590.1
OG0005343	Smp_130890.1	SRDH2_80360.1
OG0005344	Smp_145070.1	SRDH2_79710.1
OG0005345	Smp_165060.1	SRDH2_38790.1
OG0005346	Smp_165230.1	SRDH2_10680.1
OG0005347	Smp_002870.1	SRDH2_66150.1
OG0005348	Smp_135930.1	SRDH2_14760.1
OG0005349	Smp_148110.1	SRDH2_570.1
OG0005350	Smp_245060.2	SRDH2_6470.1
OG0005350	Smp_245060.1	SRDH2_6470.2, SRDH2_6470.4, SRDH2_6470.3
OG0005351	Smp_014680.1	SRDH2_53650.2, SRDH2_53650.1
OG0005352	Smp_057630.1	SRDH2_2590.1
OG0005353	Smp_246140.1	SRDH2_96060.1
OG0005354	Smp_340120.1	SRDH2_32770.1, SRDH2_32770.2, SRDH2_32770.3
OG0005355	Smp_048420.1	SRDH2_39690.1, SRDH2_39690.6, SRDH2_39690.2, SRDH2_39690.3, SRDH2_39690.4, SRDH2_39690.5
OG0005356	Smp_022140.1	SRDH2_70520.1, SRDH2_70520.2
OG0005357	Smp_045550.1	SRDH2_73200.1
OG0005358	Smp_122790.1, Smp_122790.2	SRDH2_46500.1, SRDH2_46500.2, SRDH2_46500.3, SRDH2_46500.4, SRDH2_46500.5
OG0005359	Smp_151190.1	SRDH2_19660.2, SRDH2_19660.1, SRDH2_19660.3
OG0005360	Smp_307170.1	SRDH2_22880.1
OG0005361	Smp_084320.1	SRDH2_15920.1
OG0005362	Smp_000600.1	SRDH2_68980.1, SRDH2_68980.2, SRDH2_68980.3
OG0005363	Smp_061050.1	SRDH2_1110.1, SRDH2_1120.1
OG0005364	Smp_157310.1	SRDH2_49900.1
OG0005365	Smp_130590.1	SRDH2_18330.1, SRDH2_18330.3, SRDH2_18330.2
OG0005366	Smp_306190.1	SRDH2_15980.1, SRDH2_15980.2
OG0005367	Smp_245050.1	SRDH2_24210.1
OG0005368	Smp_150350.1	SRDH2_21790.1, SRDH2_21790.2
OG0005369	Smp_004990.1	SRDH2_32700.1
OG0005370	Smp_005000.1	SRDH2_32710.1, SRDH2_32710.2, SRDH2_32710.3
OG0005371	Smp_009600.1	SRDH2_32680.2, SRDH2_32680.3, SRDH2_32680.4, SRDH2_32680.1, SRDH2_32680.5
OG0005372	Smp_123820.1, Smp_123820.2	SRDH2_25970.1, SRDH2_25970.2
OG0005373	Smp_248030.1	SRDH2_95560.1
OG0005374	Smp_081460.1	SRDH2_22270.1
OG0005375	Smp_328200.1	SRDH2_52470.1
OG0005376	Smp_162540.1	SRDH2_62910.1, SRDH2_62910.2, SRDH2_62910.3
OG0005377	Smp_173190.1	SRDH2_30550.1
OG0005378	Smp_155320.1	SRDH2_44280.1
OG0005379	Smp_134050.1	SRDH2_57250.1
OG0005380	Smp_038440.1	SRDH2_2190.1
OG0005381	Smp_174320.1	SRDH2_7580.1, SRDH2_7580.2, SRDH2_7580.3, SRDH2_7580.4
OG0005382	Smp_041600.1	SRDH2_98180.2, SRDH2_98180.1, SRDH2_98180.3, SRDH2_98180.4
OG0005383	Smp_147920.1	SRDH2_39930.1
OG0005384	Smp_043580.1	SRDH2_85180.1
OG0005385	Smp_038510.1	SRDH2_11500.1
OG0005386	Smp_008450.1	SRDH2_34890.1
OG0005387	Smp_141350.1	SRDH2_28430.1
OG0005388	Smp_245815.1	SRDH2_26010.1
OG0005389	Smp_245490.1	SRDH2_46710.1, SRDH2_46710.2
OG0005390	Smp_031880.1	SRDH2_99290.1, SRDH2_99290.2
OG0005391	Smp_204770.1	SRDH2_60030.1
OG0005392	Smp_156460.1	SRDH2_52330.1
OG0005393	Smp_063670.1	SRDH2_52310.2, SRDH2_52310.1
OG0005394	Smp_303980.1	SRDH2_2400.1, SRDH2_2400.2
OG0005395	Smp_158810.1	SRDH2_73920.1
OG0005396	Smp_046020.1	SRDH2_15360.1
OG0005397	Smp_166310.1	SRDH2_44600.3, SRDH2_44600.1, SRDH2_44600.2
OG0005398	Smp_156140.1	SRDH2_26650.1, SRDH2_26660.1
OG0005399	Smp_074710.1	SRDH2_13950.3, SRDH2_13950.2, SRDH2_13950.1, SRDH2_13950.4
OG0005400	Smp_155390.1	SRDH2_11660.1, SRDH2_11610.1
OG0005401	Smp_315610.1	SRDH2_56290.1
OG0005402	Smp_166420.1	SRDH2_56890.1
OG0005403	Smp_048080.1	SRDH2_39980.1
OG0005404	Smp_055890.1	SRDH2_18060.1, SRDH2_18060.2
OG0005405	Smp_082300.1	SRDH2_92530.1
OG0005406	Smp_000160.1	SRDH2_68480.1, SRDH2_68480.2, SRDH2_68480.3
OG0005407	Smp_328350.1	SRDH2_54100.1
OG0005408	Smp_267040.1	SRDH2_92230.1
OG0005409	Smp_161750.1	SRDH2_37010.1, SRDH2_37010.3, SRDH2_37010.2
OG0005410	Smp_128690.1	SRDH2_9030.6, SRDH2_9030.2, SRDH2_9030.1, SRDH2_9030.3, SRDH2_9030.4, SRDH2_9030.5
OG0005411	Smp_127060.1	SRDH2_94970.1
OG0005412	Smp_013470.1	SRDH2_63720.1
OG0005412	Smp_013470.1	SRDH2_63720.2
OG0005412	Smp_013470.1	SRDH2_63720.3
OG0005413	Smp_080110.1	SRDH2_80400.1
OG0005414	Smp_168460.1	SRDH2_71830.2, SRDH2_71830.3, SRDH2_71830.5, SRDH2_71830.4, SRDH2_71830.6, SRDH2_71830.7, SRDH2_71830.1
OG0005415	Smp_024490.1	SRDH2_30450.1, SRDH2_30450.2
OG0005416	Smp_340100.1	SRDH2_25160.1
OG0005417	Smp_031010.1	SRDH2_4010.2, SRDH2_4010.1
OG0005418	Smp_004640.1	SRDH2_48160.2, SRDH2_48160.1
OG0005419	Smp_167650.1	SRDH2_68370.1, SRDH2_68370.2
OG0005420	Smp_040990.1	SRDH2_37790.1
OG0005421	Smp_055740.1	SRDH2_81590.1, SRDH2_81590.2
OG0005423	Smp_035020.1	SRDH2_28960.1, SRDH2_28960.2, SRDH2_28960.3
OG0005424	Smp_006440.1	SRDH2_83790.2, SRDH2_83790.1
OG0005425	Smp_267070.1	SRDH2_83840.1
OG0005426	Smp_302910.1	SRDH2_97590.1
OG0005427	Smp_134470.1	SRDH2_98410.1
OG0005427	Smp_134470.2	SRDH2_98410.1
OG0005428	Smp_002230.1	SRDH2_90230.1
OG0005429	Smp_052910.1	SRDH2_61450.1
OG0005430	Smp_342630.1	SRDH2_45190.1
OG0005431	Smp_144950.1	SRDH2_80040.3, SRDH2_80040.1, SRDH2_80040.2
OG0005432	Smp_136260.1	SRDH2_84020.1, SRDH2_84020.2
OG0005433	Smp_042050.1	SRDH2_79960.1
OG0005434	Smp_017610.1	SRDH2_27170.1
OG0005435	Smp_267220.1	SRDH2_99110.1
OG0005436	Smp_105710.1	SRDH2_59820.1
OG0005436	Smp_105710.1	SRDH2_59820.2
OG0005437	Smp_013050.1	SRDH2_64710.1, SRDH2_64710.2, SRDH2_64710.3
OG0005438	Smp_038530.1	SRDH2_11530.1
OG0005438	Smp_038530.1	SRDH2_11530.2
OG0005438	Smp_038530.1	SRDH2_11530.3
OG0005439	Smp_197730.1	SRDH2_45380.1, SRDH2_45380.2, SRDH2_45380.3
OG0005440	Smp_340730.1	SRDH2_73410.1
OG0005441	Smp_064240.1	SRDH2_92210.1
OG0005442	Smp_174170.1	SRDH2_29790.1
OG0005443	Smp_074830.1	SRDH2_62930.1
OG0005444	Smp_014050.1	SRDH2_19180.1
OG0005445	Smp_151020.1	SRDH2_82660.2
OG0005446	Smp_139150.1	SRDH2_45500.1, SRDH2_45500.2
OG0005447	Smp_027000.2	SRDH2_67170.1
OG0005448	Smp_005070.2, Smp_005070.1	SRDH2_32780.1
OG0005449	Smp_241840.1	SRDH2_66840.1, SRDH2_66840.2, SRDH2_66840.3, SRDH2_66840.4
OG0005450	Smp_074080.1	SRDH2_61670.1, SRDH2_61670.2
OG0005451	Smp_093280.1	SRDH2_84620.1
OG0005452	Smp_135710.1	SRDH2_92750.1
OG0005453	Smp_075040.1	SRDH2_63100.1
OG0005454	Smp_045250.1	SRDH2_54140.1
OG0005455	Smp_066730.1	SRDH2_51080.1
OG0005456	Smp_070030.1	SRDH2_78740.1
OG0005457	Smp_340340.1	SRDH2_47610.1
OG0005458	Smp_044470.1	SRDH2_6630.1
OG0005459	Smp_346430.1, Smp_321920.1	SRDH2_1320.1
OG0005460	Smp_334040.1	SRDH2_72420.1
OG0005461	Smp_333160.1	SRDH2_27000.1
OG0005462	Smp_062020.1	SRDH2_88630.1, SRDH2_88630.2, SRDH2_88600.1
OG0005463	Smp_061310.1	SRDH2_20900.1
OG0005464	Smp_173010.1	SRDH2_52150.1
OG0005465	Smp_156780.1	SRDH2_92250.1, SRDH2_92250.2
OG0005466	Smp_347930.1, Smp_347930.2	SRDH2_72160.1
OG0005467	Smp_168760.1	SRDH2_65330.1, SRDH2_65330.2
OG0005468	Smp_243950.1	SRDH2_20670.1
OG0005469	Smp_167640.1	SRDH2_68380.1, SRDH2_68380.2
OG0005470	Smp_064380.1	SRDH2_86120.1
OG0005471	Smp_174990.1	SRDH2_19030.1
OG0005472	Smp_050820.1	SRDH2_75140.1
OG0005473	Smp_342520.1	SRDH2_780.1
OG0005474	Smp_173480.1	SRDH2_40610.1
OG0005475	Smp_156860.1	SRDH2_86160.1, SRDH2_86160.2
OG0005476	Smp_147850.1	SRDH2_39990.1
OG0005477	Smp_067280.1	SRDH2_40720.1
OG0005478	Smp_336660.1	SRDH2_59760.3, SRDH2_59760.2, SRDH2_59760.1, SRDH2_59760.4
OG0005479	Smp_053610.1	SRDH2_77510.2, SRDH2_77510.4, SRDH2_77510.1, SRDH2_77510.3
OG0005480	Smp_343090.1	SRDH2_75320.1
OG0005481	Smp_055800.1	SRDH2_17990.1
OG0005482	Smp_065530.1	SRDH2_42030.3, SRDH2_42030.1, SRDH2_42030.2
OG0005483	Smp_319860.1	SRDH2_40250.1
OG0005484	Smp_026420.1	SRDH2_22590.1
OG0005485	Smp_009550.1	SRDH2_52060.1
OG0005486	Smp_343500.1	SRDH2_71530.2, SRDH2_71530.1
OG0005487	Smp_313840.1	SRDH2_23870.1
OG0005488	Smp_127140.1	SRDH2_94800.1
OG0005489	Smp_022660.1	SRDH2_4930.1, SRDH2_4930.2, SRDH2_4930.3
OG0005490	Smp_343030.1	SRDH2_35740.1
OG0005491	Smp_340240.1	SRDH2_94650.3, SRDH2_94650.2, SRDH2_94650.1
OG0005492	Smp_077670.2, Smp_077670.1	SRDH2_95380.1, SRDH2_95390.1
OG0005493	Smp_148280.1	SRDH2_53430.1, SRDH2_53430.2
OG0005494	Smp_104730.1	SRDH2_5430.1, SRDH2_5430.2
OG0005495	Smp_247440.1	SRDH2_81290.1, SRDH2_81290.2, SRDH2_81290.4, SRDH2_81290.3, SRDH2_81290.5
OG0005496	Smp_212350.1	SRDH2_97000.1, SRDH2_97000.2
OG0005497	Smp_055450.1	SRDH2_24460.1
OG0005498	Smp_247580.1, Smp_247580.2	SRDH2_79090.1
OG0005499	Smp_147160.1	SRDH2_91040.1, SRDH2_91040.2, SRDH2_91040.3
OG0005500	Smp_039810.1	SRDH2_20380.1
OG0005501	Smp_025020.1	SRDH2_92650.1
OG0005502	Smp_346380.2, Smp_346380.1	SRDH2_99660.1, SRDH2_99660.2, SRDH2_99660.3
OG0005503	Smp_125900.1	SRDH2_39410.1, SRDH2_39410.2
OG0005504	Smp_043600.1, Smp_247700.1	SRDH2_85160.1, SRDH2_85150.1
OG0005505	Smp_041730.1	SRDH2_80180.1
OG0005506	Smp_063070.1	SRDH2_93450.1
OG0005507	Smp_067420.1	SRDH2_89700.1
OG0005508	Smp_336370.1	SRDH2_1610.2, SRDH2_1610.1
OG0005509	Smp_343360.1	SRDH2_97260.1, SRDH2_97260.2
OG0005510	Smp_016670.1	SRDH2_94270.1, SRDH2_94270.2
OG0005511	Smp_042090.1	SRDH2_79920.1
OG0005512	Smp_059290.1	SRDH2_6830.1, SRDH2_6830.2, SRDH2_6840.1
OG0005513	Smp_154280.1	SRDH2_93070.1
OG0005514	Smp_124300.1	SRDH2_25240.1, SRDH2_25240.2
OG0005515	Smp_166430.1	SRDH2_56870.1
OG0005516	Smp_306450.1	SRDH2_18080.1
OG0005517	Smp_210670.1	SRDH2_64600.2
OG0005518	Smp_322860.1	SRDH2_26440.1, SRDH2_26440.2
OG0005519	Smp_005180.1	SRDH2_32890.2, SRDH2_32890.1
OG0005520	Smp_074770.1	SRDH2_62890.1
OG0005521	Smp_344490.1	SRDH2_80790.1
OG0005522	Smp_052800.1	SRDH2_35950.1
OG0005523	Smp_341010.1	SRDH2_85980.1
OG0005524	Smp_043910.1	SRDH2_1800.1
OG0005525	Smp_204750.1	SRDH2_60080.1
OG0005526	Smp_036250.1	SRDH2_32120.1
OG0005526	Smp_036250.1	SRDH2_32120.2
OG0005527	Smp_130940.1	SRDH2_24090.1
OG0005530	Smp_157780.1, Smp_157780.2	SRDH2_14220.1
OG0005531	Smp_012150.1	SRDH2_8970.1
OG0005532	Smp_093800.1	SRDH2_13390.1
OG0005533	Smp_335010.1	SRDH2_1810.1
OG0005535	Smp_021040.1	SRDH2_47430.1
OG0005535	Smp_021040.2	SRDH2_47430.1
OG0005535	Smp_021040.3	SRDH2_47430.1
OG0005536	Smp_319210.1	SRDH2_33920.1, SRDH2_33920.2, SRDH2_33920.3, SRDH2_33920.4, SRDH2_33920.5
OG0005537	Smp_210420.1	SRDH2_41340.1
OG0005538	Smp_171120.1	SRDH2_49510.2, SRDH2_49510.3, SRDH2_49510.1
OG0005539	Smp_329370.1	SRDH2_30760.1
OG0005540	Smp_121790.1	SRDH2_61300.1
OG0005544	Smp_114430.1	SRDH2_23940.1
OG0005545	Smp_245330.1	SRDH2_4400.1
OG0005546	Smp_204160.1	SRDH2_10600.1
OG0005546	Smp_204160.1	SRDH2_10600.2
OG0005546	Smp_204160.1	SRDH2_10610.1
OG0005547	Smp_141690.1	SRDH2_32110.2, SRDH2_32110.1, SRDH2_32110.4, SRDH2_32110.7, SRDH2_32110.5, SRDH2_32110.3, SRDH2_32110.6
OG0005548	Smp_302830.1	SRDH2_87710.1, SRDH2_87710.2, SRDH2_87710.3, SRDH2_87710.4
OG0005549	Smp_122950.1	SRDH2_51470.1
OG0005549	Smp_122950.2	SRDH2_51470.2
OG0005550	Smp_105420.1, Smp_105420.2	SRDH2_52950.1
OG0005551	Smp_214380.1	SRDH2_74370.1, SRDH2_74370.2, SRDH2_74370.3, SRDH2_74370.5, SRDH2_74370.4
OG0005553	Smp_334970.1	SRDH2_45180.1
OG0005554	Smp_060240.1	SRDH2_17100.1
OG0005555	Smp_345640.1, Smp_345640.2, Smp_345640.3	SRDH2_22180.1
OG0005557	Smp_328150.1	SRDH2_51620.1
OG0005557	Smp_328140.1	SRDH2_51610.1
OG0005558	Smp_334650.1	SRDH2_87990.1
OG0005566	Smp_058990.1	SRDH2_77710.1
OG0005567	Smp_058460.1	SRDH2_12620.1, SRDH2_12620.2, SRDH2_12620.3
OG0005568	Smp_160210.1	SRDH2_78820.1
OG0005569	Smp_211200.1, Smp_211200.2	SRDH2_99060.1, SRDH2_99060.3, SRDH2_99060.2
OG0005570	Smp_319050.1	SRDH2_34520.1
OG0005571	Smp_133690.1	SRDH2_47580.1
OG0005572	Smp_000590.1	SRDH2_68970.3, SRDH2_68970.1, SRDH2_68970.2
OG0005573	Smp_333040.1	SRDH2_10040.1
OG0005574	Smp_162290.1	SRDH2_88860.1
OG0005575	Smp_167660.1	SRDH2_68330.1
OG0005576	Smp_083870.1	SRDH2_68360.1, SRDH2_68360.2
OG0005577	Smp_155510.1	SRDH2_88620.1, SRDH2_88650.1, SRDH2_88590.1
OG0005578	Smp_242130.1	SRDH2_50100.1
OG0005578	Smp_242130.1	SRDH2_50100.2
OG0005579	Smp_210580.1	SRDH2_10840.1, SRDH2_10860.1
OG0005580	Smp_156400.1	SRDH2_52180.1
OG0005581	Smp_129840.1	SRDH2_30370.1
OG0005582	Smp_007070.1	SRDH2_35070.1
OG0005583	Smp_162230.1	SRDH2_88940.1
OG0005584	Smp_198380.1	SRDH2_97490.1, SRDH2_97490.2
OG0005585	Smp_125350.1	SRDH2_98660.1
OG0005586	Smp_006000.1	SRDH2_98650.1
OG0005587	Smp_042030.1	SRDH2_79980.1
OG0005588	Smp_035380.1	SRDH2_28660.1
OG0005589	Smp_167400.1	SRDH2_60860.1, SRDH2_60860.2
OG0005590	Smp_194920.1	SRDH2_18180.1, SRDH2_18180.2, SRDH2_18180.3, SRDH2_18180.4
OG0005591	Smp_002510.1	SRDH2_65850.1
OG0005593	Smp_213480.1	SRDH2_74040.1
OG0005594	Smp_150690.1	SRDH2_72120.1
OG0005595	Smp_070680-0, Smp_070680.1	SRDH2_63860.1, SRDH2_63860.2, SRDH2_63860.3
OG0005596	Smp_029940.1	SRDH2_69700.2, SRDH2_69700.3, SRDH2_69700.1
OG0005597	Smp_064510.1	SRDH2_86000.1
OG0005598	Smp_180240.1	SRDH2_78490.1
OG0005599	Smp_140650.1	SRDH2_55710.1
OG0005600	Smp_163160.1	SRDH2_19900.1
OG0005601	Smp_305350.1	SRDH2_23400.1
OG0005602	Smp_346460.1	SRDH2_23500.1
OG0005603	Smp_196090.1	SRDH2_68100.1
OG0005604	Smp_347350.1	SRDH2_30430.1
OG0005605	Smp_301660.1	SRDH2_33760.1
OG0005606	Smp_173100.1	SRDH2_81700.1
OG0005607	Smp_141520.1	SRDH2_93180.1
OG0005608	Smp_029890.1	SRDH2_69770.1
OG0005609	Smp_126230.1	SRDH2_62840.1
OG0005610	Smp_098300.1	SRDH2_2240.1
OG0005611	Smp_136660.1, Smp_136660.2	SRDH2_94150.1
OG0005612	Smp_127930.1	SRDH2_97030.1
OG0005613	Smp_328390.1	SRDH2_54990.1, SRDH2_54990.2
OG0005613	Smp_343870.1	SRDH2_55010.1
OG0005614	Smp_035110.1	SRDH2_28880.1
OG0005615	Smp_020050.1	SRDH2_29520.1
OG0005616	Smp_020060.1	SRDH2_29510.1, SRDH2_29510.2
OG0005617	Smp_151410.1, Smp_151410.2	SRDH2_39050.1
OG0005618	Smp_004190.1	SRDH2_50690.1
OG0005619	Smp_347100.1	SRDH2_51060.1
OG0005620	Smp_051010.1	SRDH2_93600.1
OG0005621	Smp_172190.1	SRDH2_89960.1
OG0005622	Smp_148140.1	SRDH2_470.1
OG0005623	Smp_145380.1	SRDH2_77040.1
OG0005626	Smp_143310.1	SRDH2_44060.1
OG0005627	Smp_173020.1	SRDH2_23700.1
OG0005628	Smp_086830.1	SRDH2_39450.1
OG0005629	Smp_006750.1	SRDH2_36610.1
OG0005630	Smp_266900.1	SRDH2_88070.1
OG0005631	Smp_343180.1	SRDH2_56090.1, SRDH2_56090.2, SRDH2_56090.3
OG0005632	Smp_125370.1	SRDH2_98630.1
OG0005633	Smp_094480.1	SRDH2_11140.1
OG0005634	Smp_176630.1	SRDH2_23470.1
OG0005635	Smp_340280.1	SRDH2_3150.3, SRDH2_3150.1, SRDH2_3150.2
OG0005636	Smp_079640.1	SRDH2_38800.1
OG0005637	Smp_170630.1	SRDH2_82180.1
OG0005638	Smp_062550.1	SRDH2_79130.1
OG0005639	Smp_050740.1	SRDH2_75090.1
OG0005640	Smp_341640.1	SRDH2_28030.1
OG0005641	Smp_137120.1, Smp_316920.1	SRDH2_75300.1
OG0005642	Smp_164270.1, Smp_164270.2	SRDH2_99480.1
OG0005643	Smp_140810.1	SRDH2_30040.1
OG0005644	Smp_332080.1	SRDH2_78430.1
OG0005645	Smp_121390.1	SRDH2_60520.3, SRDH2_60520.4, SRDH2_60520.2, SRDH2_60520.1
OG0005646	Smp_210430.1	SRDH2_41330.1
OG0005647	Smp_104630.1	SRDH2_57400.1
OG0005648	Smp_337870.1	SRDH2_40340.1
OG0005649	Smp_122980.1	SRDH2_51420.1
OG0005650	Smp_342660.1	SRDH2_67060.3, SRDH2_67060.2, SRDH2_67060.1
OG0005651	Smp_084860.1	SRDH2_66680.1
OG0005652	Smp_039400.1	SRDH2_48850.1
OG0005653	Smp_140240.1	SRDH2_97140.1
OG0005654	Smp_312850.1	SRDH2_72940.1
OG0005655	Smp_077020.1	SRDH2_27700.1, SRDH2_27700.2
OG0005656	Smp_207070.1	SRDH2_90730.1
OG0005657	Smp_157860.1	SRDH2_14120.1
OG0005658	Smp_147040.1	SRDH2_93880.1
OG0005659	Smp_267120.1	SRDH2_17430.1, SRDH2_17430.2
OG0005660	Smp_345010.1	SRDH2_73770.1
OG0005661	Smp_033000.1	SRDH2_6950.1
OG0005662	Smp_302970.1	SRDH2_43560.1
OG0005663	Smp_337150.1	SRDH2_8830.1, SRDH2_8820.1
OG0005664	Smp_347120.1	SRDH2_24260.1, SRDH2_25030.1
OG0005665	Smp_102280.1	SRDH2_48990.1
OG0005666	Smp_154100.1	SRDH2_92600.1, SRDH2_92600.2
OG0005667	Smp_104000.1	SRDH2_42450.1
OG0005668	Smp_171630.1	SRDH2_3680.1, SRDH2_3680.2
OG0005669	Smp_022020.1	SRDH2_57260.1
OG0005670	Smp_210980.1	SRDH2_86920.1, SRDH2_86920.3, SRDH2_86920.4, SRDH2_86920.5, SRDH2_86920.2
OG0005671	Smp_337280.1	SRDH2_14080.1
OG0005672	Smp_247410.1, Smp_247410.2	SRDH2_48140.1, SRDH2_48140.2
OG0005674	Smp_079260.1	SRDH2_26570.1
OG0005675	Smp_196900.1	SRDH2_40960.1
OG0005676	Smp_014730.1	SRDH2_53600.1
OG0005677	Smp_245110.1	SRDH2_5960.1
OG0005678	Smp_121780.1	SRDH2_61310.1
OG0005679	Smp_170010.1	SRDH2_91360.1
OG0005680	Smp_001080.1	SRDH2_70970.1
OG0005681	Smp_001070.1	SRDH2_70960.1
OG0005682	Smp_072990.1	SRDH2_36900.1
OG0005683	Smp_132830.1	SRDH2_33400.1
OG0005684	Smp_310880.1	SRDH2_50070.1
OG0005685	Smp_163300.1	SRDH2_13200.1
OG0005686	Smp_247920.1, Smp_247920.2	SRDH2_92540.1
OG0005687	Smp_084830.1	SRDH2_66380.1
OG0005688	Smp_342360.1	SRDH2_600.1
OG0005689	Smp_126760.1	SRDH2_74900.1
OG0005690	Smp_344100.1	SRDH2_53380.1, SRDH2_53380.3, SRDH2_53380.2
OG0005691	Smp_332280.1	SRDH2_97240.1
OG0005692	Smp_131000.1	SRDH2_48050.1
OG0005693	Smp_344450.1	SRDH2_1290.1, SRDH2_1280.1, SRDH2_1280.2
OG0005694	Smp_341030.1, Smp_341030.2	SRDH2_49970.1
OG0005695	Smp_245660.1	SRDH2_50130.1
OG0005696	Smp_161450.1	SRDH2_41670.1
OG0005697	Smp_075350.1	SRDH2_18860.1
OG0005698	Smp_334010.1	SRDH2_71520.1
OG0005699	Smp_163660.1	SRDH2_21290.1
OG0005700	Smp_346130.1	SRDH2_74070.1
OG0005701	Smp_068680.1	SRDH2_58980.1
OG0005702	Smp_246270.1	SRDH2_67520.1
OG0005703	Smp_176390.1	SRDH2_38490.1, SRDH2_38490.2
OG0005704	Smp_091480.1	SRDH2_41100.1
OG0005705	Smp_332020.1	SRDH2_54830.1
OG0005706	Smp_134010.1	SRDH2_57190.1
OG0005707	Smp_063420.1	SRDH2_2230.1, SRDH2_65720.1
OG0005709	Smp_167370.1	SRDH2_28050.1
OG0005710	Smp_139480.1	SRDH2_32370.1
OG0005711	Smp_174660.1	SRDH2_17150.1, SRDH2_17150.2
OG0005712	Smp_156240.1	SRDH2_93330.1, SRDH2_93330.2
OG0005713	Smp_138220.1	SRDH2_69950.1
OG0005714	Smp_334750.1	SRDH2_91930.1
OG0005715	Smp_159700.1	SRDH2_76300.1, SRDH2_76300.2
OG0005716	Smp_134660.1	SRDH2_51910.2, SRDH2_51910.1
OG0005717	Smp_042980.1	SRDH2_77130.1
OG0005718	Smp_064150.1	SRDH2_50410.1
OG0005719	Smp_180170.1	SRDH2_33300.1
OG0005720	Smp_156890.1, Smp_156890.2	SRDH2_86070.1
OG0005722	Smp_342320.1	SRDH2_96460.1
OG0005723	Smp_055990.1	SRDH2_43230.1
OG0005724	Smp_266980.1	SRDH2_9590.1
OG0005725	Smp_247670.1	SRDH2_85690.1
OG0005726	Smp_181130.1	SRDH2_53050.1
OG0005727	Smp_055310.1	SRDH2_70380.1
OG0005728	Smp_158150.1	SRDH2_90690.1
OG0005729	Smp_136770.1	SRDH2_67180.1
OG0005730	Smp_248090.1	SRDH2_97570.1
OG0005731	Smp_129960.1	SRDH2_83900.1
OG0005732	Smp_076880.1	SRDH2_27830.2, SRDH2_27830.1
OG0005733	Smp_152210.1	SRDH2_24600.1
OG0005734	Smp_072660.1	SRDH2_43750.1, SRDH2_43750.2
