Orthogroup	schistosoma_mansoni	schistosoma_bovis
OG0007352	Smp_082030.1	SBOV2_56250.1
OG0007353	Smp_079230.1	SBOV2_25480.1
OG0007355	Smp_033010.1	SBOV2_6810.1
OG0007356	Smp_074500.1	SBOV2_16770.1
OG0007357	Smp_093780.1, Smp_322080.1	SBOV2_2740.1, SBOV2_2740.2
OG0007358	Smp_037700.1	SBOV2_7580.1
OG0007359	Smp_162180.1	SBOV2_85350.1
OG0007360	Smp_311010.2, Smp_311010.1	SBOV2_54800.1
OG0007361	Smp_213550.1	SBOV2_46630.2, SBOV2_46630.1
OG0007362	Smp_004630.1, Smp_004630.2	SBOV2_46700.2, SBOV2_46700.1
OG0007363	Smp_347270.1	SBOV2_78010.1, SBOV2_78010.2
OG0007364	Smp_144540.1	SBOV2_30480.1
OG0007365	Smp_267170.1	SBOV2_57920.1
OG0007366	Smp_335300.1	SBOV2_62610.1
OG0007367	Smp_308310.1	SBOV2_60800.1
OG0007369	Smp_165750.1	SBOV2_92750.1
OG0007370	Smp_344280.1	SBOV2_72000.1, SBOV2_72000.2
OG0007371	Smp_127670.1	SBOV2_92200.1, SBOV2_92200.2
OG0007372	Smp_186780.1, Smp_186780.2	SBOV2_3790.1
OG0007373	Smp_347150.1	SBOV2_83190.1, SBOV2_83190.2
OG0007374	Smp_342100.1	SBOV2_87750.1
OG0007375	Smp_330010.1, Smp_332090.1, Smp_332090.2	SBOV2_79940.1
OG0007376	Smp_146760.1	SBOV2_82210.1
OG0007377	Smp_172180.1	SBOV2_86550.1, SBOV2_86550.2
OG0007378	Smp_016870.1, Smp_016870.2	SBOV2_90660.1
OG0007379	Smp_156740.1	SBOV2_89690.1
OG0007380	Smp_344920.1	SBOV2_49540.1
OG0007381	Smp_335980.1	SBOV2_54920.1
OG0007382	Smp_170770.1, Smp_170770.2	SBOV2_71380.1
OG0007383	Smp_340160.1	SBOV2_75260.1
OG0007384	Smp_124000.1	SBOV2_24820.1
OG0007385	Smp_188580.1	SBOV2_35900.1, SBOV2_35900.2, SBOV2_35900.3
OG0007386	Smp_141270.1	SBOV2_39430.1, SBOV2_39430.2
OG0007387	Smp_176950.1	SBOV2_26370.1
OG0007388	Smp_194390.1	SBOV2_25670.1
OG0007389	Smp_345420.1, Smp_345420.2	SBOV2_13740.1, SBOV2_13740.2, SBOV2_13740.3
OG0007390	Smp_153540.1	SBOV2_13320.2, SBOV2_13320.3, SBOV2_13320.1, SBOV2_13320.4
OG0007391	Smp_344640.1	SBOV2_16120.1, SBOV2_16120.2, SBOV2_16120.3
OG0007392	Smp_135390.1	SBOV2_15190.1, SBOV2_15190.2
OG0007393	Smp_022450.1	SBOV2_3800.1
OG0007394	Smp_031180.1, Smp_031180.2	SBOV2_4130.1, SBOV2_4130.2, SBOV2_4130.3
OG0007395	Smp_323090.1, Smp_323100.1	SBOV2_11280.1
OG0007396	Smp_245040.2, Smp_245040.1, Smp_245040.3	SBOV2_6600.2, SBOV2_6600.1
OG0007397	Smp_200520.1	SBOV2_71450.1, SBOV2_71450.2, SBOV2_71450.3
OG0007398	Smp_214200.1	SBOV2_91570.1
OG0007413	Smp_021960.1	SBOV2_55300.1
OG0007414	Smp_153550.1	SBOV2_13330.1
OG0007415	Smp_175550.1	SBOV2_43590.1
OG0007416	Smp_328540.1	SBOV2_50430.1
OG0007417	Smp_322990.1	SBOV2_10300.1
OG0007418	Smp_062560.1	SBOV2_76220.1
OG0007419	Smp_158750.1	SBOV2_5560.1
OG0007420	Smp_244000.1	SBOV2_18550.1
OG0007421	Smp_127860.1	SBOV2_92540.1
OG0007422	Smp_015440.1	SBOV2_17340.2, SBOV2_17340.4, SBOV2_17340.1, SBOV2_17340.3
OG0007423	Smp_130610.1	SBOV2_17330.1
OG0007424	Smp_144120.1	SBOV2_41610.1
OG0007425	Smp_344000.1	SBOV2_45800.1
OG0007426	Smp_309355.1	SBOV2_88890.1
OG0007427	Smp_337830.3	SBOV2_88180.1, SBOV2_88180.2, SBOV2_88180.3
OG0007428	Smp_163140.1	SBOV2_18940.1
OG0007429	Smp_162980.1	SBOV2_21440.1
OG0007430	Smp_124600.1	SBOV2_46680.1
OG0007432	Smp_333790.1	SBOV2_47720.1
OG0007433	Smp_326670.1	SBOV2_63650.1
OG0007434	Smp_023710.1	SBOV2_63630.1
OG0007435	Smp_134870.1	SBOV2_64650.1
OG0007436	Smp_072450.1	SBOV2_26410.1
OG0007437	Smp_347420.1	SBOV2_51340.2, SBOV2_51340.1
OG0007438	Smp_059240.1	SBOV2_9470.1
OG0007439	Smp_323910.1	SBOV2_17120.1
OG0007440	Smp_314250.1	SBOV2_80400.1, SBOV2_80390.1
OG0007441	Smp_018290.1	SBOV2_60330.1
OG0007442	Smp_129070.1	SBOV2_36950.1
OG0007443	Smp_094470.1	SBOV2_10430.1
OG0007444	Smp_345730.1	SBOV2_58920.1
OG0007446	Smp_135940.1	SBOV2_12560.1
OG0007448	Smp_000075.1	SBOV2_31390.1
OG0007449	Smp_213650.1	SBOV2_22770.1, SBOV2_22770.2
OG0007450	Smp_030350.1	SBOV2_66440.1
OG0007451	Smp_015820.1	SBOV2_980.1
OG0007452	Smp_150430.1	SBOV2_33620.1
OG0007453	Smp_341450.1	SBOV2_76490.1
OG0007454	Smp_045060.1	SBOV2_35090.1
OG0007455	Smp_000630.1	SBOV2_66710.1, SBOV2_66710.2
OG0007456	Smp_080560.1	SBOV2_7320.1
OG0007457	Smp_034530.1	SBOV2_37980.1
OG0007458	Smp_137360.1	SBOV2_32090.1
OG0007459	Smp_132010.1	SBOV2_11690.1
OG0007460	Smp_012280.1	SBOV2_52340.1
OG0007461	Smp_042400.1	SBOV2_76670.1
OG0007462	Smp_245940.1	SBOV2_39640.1
OG0007463	Smp_008850.1	SBOV2_73140.1, SBOV2_73140.2
OG0007464	Smp_194410.1	SBOV2_25660.1
OG0007465	Smp_152980.1	SBOV2_93250.1
OG0007466	Smp_161040.1	SBOV2_37030.1
OG0007467	Smp_134040.1	SBOV2_55280.1
OG0007469	Smp_211050.1	SBOV2_71690.1
OG0007470	Smp_341460.1	SBOV2_76570.1
OG0007471	Smp_001640.1	SBOV2_49790.1
OG0007472	Smp_213860.1	SBOV2_28950.1
OG0007473	Smp_141250.1	SBOV2_39370.1
OG0007474	Smp_099210.1	SBOV2_22230.1
OG0007475	Smp_172440.1	SBOV2_33780.1
OG0007476	Smp_148980.1	SBOV2_70460.1
OG0007477	Smp_104370.1	SBOV2_49140.1
OG0007478	Smp_005140.1	SBOV2_32400.1
OG0007479	Smp_306240.1	SBOV2_15820.1
OG0007481	Smp_129410.1	SBOV2_61620.1
OG0007482	Smp_340270.1	SBOV2_45480.1
OG0007483	Smp_166300.1	SBOV2_43630.1
OG0007484	Smp_000950.1	SBOV2_68690.1
OG0007485	Smp_161650.1	SBOV2_57040.1
OG0007486	Smp_036920.1	SBOV2_69180.1
OG0007486	Smp_036920.1	SBOV2_69180.2
OG0007487	Smp_119920.1	SBOV2_72330.1
OG0007488	Smp_245610.1	SBOV2_47910.1
OG0007489	Smp_328730.1	SBOV2_56230.1
OG0007490	Smp_123270.1	SBOV2_86320.1
OG0007491	Smp_154900.1	SBOV2_53800.2, SBOV2_53800.1, SBOV2_53800.3
OG0007492	Smp_113740.1	SBOV2_83380.1
OG0007493	Smp_035010.1	SBOV2_39030.1
OG0007494	Smp_157940.1	SBOV2_19040.1
OG0007495	Smp_344330.1	SBOV2_74880.1
OG0007496	Smp_018990.1	SBOV2_64130.1
OG0007497	Smp_342850.1	SBOV2_55360.1
OG0007499	Smp_136620.1	SBOV2_53700.1
OG0007500	Smp_301790.1	SBOV2_33070.1
OG0007501	Smp_133580.1	SBOV2_45990.1
OG0007502	Smp_075560.1	SBOV2_21120.1
OG0007503	Smp_159380.1	SBOV2_48640.1
OG0007504	Smp_171730.1	SBOV2_200.1, SBOV2_200.2
OG0007505	Smp_340350.1	SBOV2_46270.1
OG0007506	Smp_267230.1	SBOV2_94730.1
OG0007507	Smp_333510.1	SBOV2_58400.1
OG0007508	Smp_027370.1	SBOV2_78300.1
OG0007509	Smp_321840.1	SBOV2_790.1
OG0007510	Smp_243700.1	SBOV2_62740.1
OG0007511	Smp_171550.1	SBOV2_44890.1
OG0007512	Smp_210310.1	SBOV2_45260.1
OG0007513	Smp_081190.1	SBOV2_37440.1
OG0007514	Smp_343070.1	SBOV2_78060.1
OG0007515	Smp_074190.1	SBOV2_85360.1
OG0007516	Smp_078720.1	SBOV2_44790.1
OG0007517	Smp_080320.1	SBOV2_40430.1
OG0007518	Smp_105220.1	SBOV2_43480.1
OG0007520	Smp_035480.1	SBOV2_39420.1
OG0007521	Smp_345610.1	SBOV2_40420.1
OG0007522	Smp_104660.1	SBOV2_42580.1
OG0007523	Smp_136050.1	SBOV2_12370.1
OG0007524	Smp_343800.1	SBOV2_73970.1
OG0007525	Smp_212930.1	SBOV2_79270.1
OG0007526	Smp_124010.1	SBOV2_24810.1
OG0007527	Smp_158910.1	SBOV2_71170.1, SBOV2_71170.2, SBOV2_71170.3
OG0007528	Smp_310240.1	SBOV2_38730.1
OG0007529	Smp_154500.1	SBOV2_16070.1
OG0007530	Smp_103830.1	SBOV2_30190.1, SBOV2_30190.2
OG0007531	Smp_152760.1	SBOV2_34770.1
OG0007532	Smp_165610.1	SBOV2_59080.1, SBOV2_59080.2
OG0007533	Smp_038540.1	SBOV2_10950.1
OG0007534	Smp_242430.1	SBOV2_310.1
OG0007535	Smp_316100.1, Smp_316100.2	SBOV2_90300.1
OG0007536	Smp_078520.1	SBOV2_15230.1
OG0007537	Smp_023840.1	SBOV2_43770.1
OG0007538	Smp_074460.1	SBOV2_16730.1
OG0007539	Smp_103320.1	SBOV2_21850.1
OG0007540	Smp_316090.1	SBOV2_88600.1
OG0007541	Smp_334980.1	SBOV2_1350.1
OG0007543	Smp_155380.1	SBOV2_11040.1
OG0007544	Smp_343010.1	SBOV2_34040.1
OG0007545	Smp_330830.1	SBOV2_84340.1
OG0007546	Smp_171130.1	SBOV2_48170.1
OG0007547	Smp_015760.1	SBOV2_910.1
OG0007548	Smp_211250.1	SBOV2_2330.1
OG0007549	Smp_057210.1	SBOV2_34950.1
OG0007550	Smp_029820.1	SBOV2_65990.1
OG0007551	Smp_159950.1	SBOV2_57310.1
OG0007552	Smp_097710.1	SBOV2_40000.1
OG0007553	Smp_081420.1	SBOV2_21340.1
OG0007554	Smp_246020.1	SBOV2_38710.1
OG0007555	Smp_343020.1	SBOV2_34020.1
OG0007558	Smp_136090.1	SBOV2_34060.1
OG0007559	Smp_129080.1	SBOV2_36970.1
OG0007560	Smp_168240.1	SBOV2_27120.1
OG0007561	Smp_003930.1	SBOV2_24350.1
OG0007562	Smp_136950.1	SBOV2_78170.1
OG0007563	Smp_102040.1	SBOV2_81020.1
OG0007564	Smp_343850.1	SBOV2_74550.1
OG0007565	Smp_244670.1	SBOV2_22820.1
OG0007566	Smp_083980.1	SBOV2_67440.1
OG0007568	Smp_335020.1	SBOV2_2600.2, SBOV2_2600.1
OG0007569	Smp_146910.1	SBOV2_13050.1
OG0007570	Smp_176960.1	SBOV2_26390.1
OG0007571	Smp_343480.1	SBOV2_87450.1
OG0007572	Smp_024590.1	SBOV2_73680.1
OG0007573	Smp_094250.1	SBOV2_58670.1
OG0007574	Smp_092180.1	SBOV2_87840.1
OG0007576	Smp_324280.1	SBOV2_21090.1
OG0007577	Smp_055630.1	SBOV2_78630.1
OG0007578	Smp_079490.1	SBOV2_86920.1
OG0007579	Smp_345560.1	SBOV2_9530.1
OG0007580	Smp_139250.1	SBOV2_44630.1
OG0007581	Smp_141490.1	SBOV2_88560.1
OG0007582	Smp_205840.1	SBOV2_17520.1
OG0007583	Smp_123590.1	SBOV2_65010.1
OG0007584	Smp_177010.1	SBOV2_67960.1
OG0007585	Smp_308040.1	SBOV2_39870.1
OG0007586	Smp_062270.1	SBOV2_50240.1
OG0007587	Smp_152300.1	SBOV2_23850.1
OG0007588	Smp_003410.1	SBOV2_24880.1
OG0007589	Smp_021130.1	SBOV2_46090.1
OG0007590	Smp_323690.1	SBOV2_15260.1
OG0007593	Smp_133830.1	SBOV2_1560.1, SBOV2_1560.2
OG0007594	Smp_098560.1	SBOV2_49040.1
OG0007595	Smp_019310.1	SBOV2_31670.1, SBOV2_31670.2
OG0007596	Smp_021760.1	SBOV2_55490.1
OG0007597	Smp_067430.1	SBOV2_86650.1, SBOV2_86650.3, SBOV2_86650.2
OG0007598	Smp_309350.1	SBOV2_88880.1
OG0007599	Smp_067400.1	SBOV2_86680.1
OG0007601	Smp_089050.1	SBOV2_79250.1
OG0007602	Smp_015900.1	SBOV2_77320.1
OG0007603	Smp_334890.1	SBOV2_27380.1
OG0007604	Smp_146480.1	SBOV2_35050.1
OG0007605	Smp_343470.1	SBOV2_33130.2, SBOV2_33130.1
OG0007606	Smp_210720.1	SBOV2_63390.1
OG0007608	Smp_000880.1	SBOV2_68740.1
OG0007609	Smp_015050.1	SBOV2_91880.1, SBOV2_91880.2
OG0007610	Smp_038680.1	SBOV2_71580.1
OG0007611	Smp_327360.1	SBOV2_44920.1
OG0007613	Smp_021220.1	SBOV2_46160.1
OG0007614	Smp_342060.1	SBOV2_46640.1
OG0007615	Smp_072470.1	SBOV2_26430.1, SBOV2_26430.3, SBOV2_26430.2
OG0007616	Smp_121130.1	SBOV2_7510.1
OG0007617	Smp_175410.1	SBOV2_51970.1
OG0007618	Smp_041700.1	SBOV2_49120.1
OG0007619	Smp_005960.1	SBOV2_94280.1
OG0007620	Smp_300720.1	SBOV2_92950.1
OG0007621	Smp_094640.1	SBOV2_81400.1
OG0007622	Smp_131290.1	SBOV2_90520.1
OG0007624	Smp_123220.1	SBOV2_86230.1
OG0007625	Smp_181070.1	SBOV2_52510.1
OG0007627	Smp_335370.1	SBOV2_50560.1, SBOV2_50560.2, SBOV2_50560.3
OG0007628	Smp_103340.1	SBOV2_55580.2, SBOV2_55580.1
OG0007629	Smp_138340.1	SBOV2_66060.1
OG0007630	Smp_063330.1	SBOV2_63530.1, SBOV2_63530.2, SBOV2_63530.3
OG0007631	Smp_181410.1	SBOV2_62080.1
OG0007632	Smp_204880.1	SBOV2_60760.1
OG0007633	Smp_085180.1	SBOV2_41260.1
OG0007634	Smp_040550.1	SBOV2_41900.1
OG0007635	Smp_071050.1	SBOV2_29160.1
OG0007636	Smp_174510.1	SBOV2_29250.1, SBOV2_29250.2
OG0007637	Smp_045010.1	SBOV2_30970.1
OG0007638	Smp_096390.1	SBOV2_6300.1
OG0007639	Smp_244530.1	SBOV2_11960.1, SBOV2_11960.2
OG0007640	Smp_195070.1, Smp_195070.2	SBOV2_16700.1
OG0007641	Smp_341210.1	SBOV2_17770.1
OG0007642	Smp_194280.1	SBOV2_7460.1
OG0007643	Smp_140720.1	SBOV2_50760.1, SBOV2_50760.2
OG0007644	Smp_165150.1	SBOV2_65520.1
OG0007645	Smp_030260.1	SBOV2_66360.1
OG0007646	Smp_318300.1	SBOV2_93540.1
OG0007666	Smp_070200.1	SBOV2_75970.1
OG0007667	Smp_172480.1	SBOV2_87880.1
OG0007668	Smp_071000.1	SBOV2_75290.1
OG0007669	Smp_333730.1	SBOV2_68160.1
OG0007670	Smp_345650.1	SBOV2_5240.1
OG0007671	Smp_245310.1	SBOV2_4410.1
OG0007672	Smp_060160.1	SBOV2_16030.1
OG0007673	Smp_156230.1	SBOV2_88740.1
OG0007674	Smp_213630.1	SBOV2_82840.1
OG0007675	Smp_141160.1	SBOV2_39080.1
OG0007677	Smp_034490.1	SBOV2_37920.1
OG0007678	Smp_327800.1	SBOV2_46240.1
OG0007680	Smp_124380.1	SBOV2_49300.1
OG0007681	Smp_041550.1	SBOV2_93780.1
OG0007682	Smp_163950.1	SBOV2_91110.1
OG0007683	Smp_143580.1	SBOV2_47430.1
OG0007684	Smp_066990.1	SBOV2_73320.1
OG0007685	Smp_148180.1	SBOV2_370.1
OG0007686	Smp_072100.1	SBOV2_47680.1
OG0007688	Smp_132060.1	SBOV2_11640.1
OG0007689	Smp_164740.1	SBOV2_9510.1
OG0007690	Smp_331220.1	SBOV2_85530.1
OG0007691	Smp_138160.1	SBOV2_58320.1
OG0007692	Smp_147470.1	SBOV2_11360.1
OG0007693	Smp_073210.1	SBOV2_36220.1
OG0007694	Smp_162640.1	SBOV2_61060.2
OG0007696	Smp_138110.1	SBOV2_58240.1
OG0007697	Smp_060750.1	SBOV2_27200.1
OG0007698	Smp_095350.1	SBOV2_55640.1
OG0007699	Smp_126420.1	SBOV2_68360.1
OG0007700	Smp_324210.1	SBOV2_20340.1
OG0007701	Smp_341940.1	SBOV2_51790.1
OG0007703	Smp_083800.1	SBOV2_30330.1
OG0007705	Smp_098960.1	SBOV2_57880.1
OG0007706	Smp_062830.1	SBOV2_71310.1
OG0007707	Smp_302370.1	SBOV2_27820.1
OG0007708	Smp_024120.1	SBOV2_14910.1
OG0007709	Smp_309220.1	SBOV2_66860.1
OG0007710	Smp_124770.1, Smp_124770.2	SBOV2_18610.1
OG0007711	Smp_145470.1	SBOV2_74460.1
OG0007712	Smp_042780.1	SBOV2_74190.1
OG0007715	Smp_136200.1	SBOV2_33820.1
OG0007717	Smp_198790.1	SBOV2_82350.1
OG0007718	Smp_309730.1, Smp_309730.2, Smp_309740.1	SBOV2_68330.1
OG0007719	Smp_312860.1	SBOV2_71950.1
OG0007720	Smp_033770.1	SBOV2_35320.1
OG0007721	Smp_157240.1	SBOV2_48600.1
OG0007722	Smp_082290.1	SBOV2_87970.1
OG0007723	Smp_244860.1	SBOV2_8500.2, SBOV2_8500.3, SBOV2_8500.1
OG0007724	Smp_080520.1	SBOV2_7360.1, SBOV2_7360.2
OG0007725	Smp_211080.1	SBOV2_57530.1
OG0007726	Smp_019750.1	SBOV2_7760.1
OG0007727	Smp_043110.1	SBOV2_74480.1
OG0007728	Smp_004940.1	SBOV2_32520.1
OG0007729	Smp_098550.1	SBOV2_49050.1
OG0007730	Smp_032930.1	SBOV2_6750.1
OG0007732	Smp_149720.1	SBOV2_42320.1
OG0007733	Smp_317600.1	SBOV2_90440.1
OG0007734	Smp_337795.1	SBOV2_40740.1
OG0007735	Smp_315000.1	SBOV2_84700.1
OG0007736	Smp_073540.1	SBOV2_25420.1, SBOV2_25420.3, SBOV2_25420.2
OG0007738	Smp_162840.1	SBOV2_17780.1
OG0007739	Smp_076370.1	SBOV2_13690.1
OG0007740	Smp_340330.1	SBOV2_5690.1
OG0007741	Smp_350410.1, Smp_349550.1	SBOV2_2730.1
OG0007742	Smp_044560.1	SBOV2_6580.1
OG0007743	Smp_026260.1	SBOV2_62930.1
OG0007744	Smp_212720.1	SBOV2_68020.1
OG0007745	Smp_068420.1	SBOV2_50630.1
OG0007746	Smp_114435.1	SBOV2_22910.1
OG0007747	Smp_334680.1	SBOV2_85190.1
OG0007748	Smp_245530.1	SBOV2_46080.1
OG0007749	Smp_053130.1	SBOV2_69600.1
OG0007750	Smp_168140.1	SBOV2_16370.1
OG0007751	Smp_345980.1	SBOV2_79310.1
OG0007752	Smp_152190.1	SBOV2_23630.1
OG0007753	Smp_019620.1	SBOV2_7860.1
OG0007754	Smp_320540.1	SBOV2_44660.1
OG0007755	Smp_102390.1	SBOV2_51130.1
OG0007756	Smp_079750.1	SBOV2_65550.1, SBOV2_65620.1
OG0007758	Smp_329220.1	SBOV2_71350.1
OG0007759	Smp_078270.1	SBOV2_10880.1
OG0007760	Smp_150150.1	SBOV2_72220.1
OG0007763	Smp_320330.1	SBOV2_42920.1
OG0007764	Smp_024150.1	SBOV2_14940.1
OG0007765	Smp_055960.1	SBOV2_42090.1
OG0007768	Smp_203410.1	SBOV2_4630.1
OG0007769	Smp_175740.1	SBOV2_95650.1, SBOV2_95650.2
OG0007770	Smp_349620.1	SBOV2_29370.1
OG0007771	Smp_342350.1	SBOV2_46910.1
OG0007774	Smp_145010.1	SBOV2_76980.1
OG0007775	Smp_175420.1	SBOV2_77990.1
OG0007776	Smp_136990.1	SBOV2_78280.1
OG0007777	Smp_070930.1	SBOV2_75330.1
OG0007778	Smp_213160.1	SBOV2_32720.1
OG0007779	Smp_032260.1	SBOV2_32650.1
OG0007780	Smp_213870.1	SBOV2_28960.1
OG0007781	Smp_035370.1	SBOV2_39300.1
OG0007782	Smp_025680.1	SBOV2_34000.1
OG0007783	Smp_069820.1	SBOV2_82430.1, SBOV2_82480.1, SBOV2_82480.2
OG0007784	Smp_303970.1	SBOV2_55440.1
OG0007785	Smp_066520.1	SBOV2_87040.1
OG0007790	Smp_334480.1, Smp_334480.2	SBOV2_80820.1
OG0007791	Smp_000430.1	SBOV2_66870.1
OG0007792	Smp_051120.1	SBOV2_89080.1
OG0007793	Smp_137600.1	SBOV2_3190.1
OG0007794	Smp_090230.1	SBOV2_15980.1
OG0007795	Smp_007570.1	SBOV2_60840.1
OG0007796	Smp_175500.1	SBOV2_60230.1
OG0007797	Smp_346100.1	SBOV2_33770.1
OG0007798	Smp_167870.1	SBOV2_5070.1
OG0007799	Smp_179110.2, Smp_179110.1	SBOV2_3670.1
OG0007800	Smp_180660.1	SBOV2_5350.1, SBOV2_5350.2
OG0007801	Smp_140180.1	SBOV2_92870.1
OG0007802	Smp_140140.1	SBOV2_92940.1, SBOV2_92940.2, SBOV2_92940.3
OG0007803	Smp_344730.1	SBOV2_83750.1
OG0007804	Smp_056770.1	SBOV2_80520.1
OG0007805	Smp_002070.1	SBOV2_86030.1
OG0007806	Smp_051130.1	SBOV2_89090.1
OG0007807	Smp_004710.1	SBOV2_46780.1, SBOV2_46780.2
OG0007808	Smp_201700.1	SBOV2_50380.1
OG0007809	Smp_070100.1	SBOV2_75900.1
OG0007810	Smp_329330.2, Smp_329330.1	SBOV2_72410.1, SBOV2_72410.2, SBOV2_72410.3
OG0007811	Smp_136860.1	SBOV2_78030.1
OG0007812	Smp_343060.1	SBOV2_78050.1
OG0007813	Smp_063500.1	SBOV2_64840.1, SBOV2_64840.2
OG0007814	Smp_326250.1	SBOV2_63190.1
OG0007815	Smp_030180.1	SBOV2_66290.1
OG0007815	Smp_030180.1	SBOV2_66290.2
OG0007816	Smp_095980.1	SBOV2_61260.1
OG0007817	Smp_340860.1	SBOV2_59360.1, SBOV2_59360.2
OG0007818	Smp_323010.1	SBOV2_41360.1
OG0007820	Smp_139240.1	SBOV2_44620.1
OG0007821	Smp_187140.1	SBOV2_44480.1
OG0007822	Smp_037780.1	SBOV2_29650.1
OG0007823	Smp_095480.1	SBOV2_29240.1
OG0007824	Smp_099770.1	SBOV2_43950.1
OG0007825	Smp_124750.1	SBOV2_18630.1, SBOV2_18630.2
OG0007826	Smp_075360.1	SBOV2_17810.1
OG0007827	Smp_198890.1	SBOV2_22010.1
OG0007828	Smp_200530.1	SBOV2_33930.1
OG0007829	Smp_345720.1	SBOV2_39830.1
OG0007830	Smp_247850.1	SBOV2_73810.1
OG0007831	Smp_317740.1, Smp_191670.1, Smp_203090.1, Smp_317730.1, Smp_009230.1, Smp_317720.1	SBOV2_91050.1
OG0007847	Smp_015100.1	SBOV2_91930.1
OG0007850	Smp_147820.1	SBOV2_45790.1
OG0007851	Smp_310260.1	SBOV2_45780.1
OG0007853	Smp_200800.1	SBOV2_35950.1
OG0007854	Smp_062490.1	SBOV2_76280.1
OG0007857	Smp_319730.1	SBOV2_23700.1
OG0007858	Smp_039470.1, Smp_039470.2	SBOV2_47380.1
OG0007859	Smp_344040.1	SBOV2_28210.1
OG0007860	Smp_068720.1	SBOV2_48630.1
OG0007861	Smp_335190.1	SBOV2_19510.1
OG0007862	Smp_000620.1	SBOV2_66720.1
OG0007863	Smp_203200.1	SBOV2_90590.1
OG0007865	Smp_033250.1	SBOV2_92980.1
OG0007867	Smp_074330.1	SBOV2_85490.1
OG0007868	Smp_148630.1	SBOV2_27770.1
OG0007870	Smp_170620.1	SBOV2_25870.1
OG0007871	Smp_210960.1	SBOV2_10240.1
OG0007873	Smp_212880.1	SBOV2_3020.1
OG0007874	Smp_201730.1	SBOV2_51110.1
OG0007875	Smp_343370.1	SBOV2_35250.1
OG0007876	Smp_328630.1	SBOV2_55080.1
OG0007877	Smp_343140.1	SBOV2_72770.1
OG0007878	Smp_324320.1	SBOV2_21470.1
OG0007880	Smp_210750.1	SBOV2_37320.1
OG0007882	Smp_134690.1	SBOV2_54550.1
OG0007883	Smp_324140.1	SBOV2_40440.1
OG0007884	Smp_158660.1	SBOV2_86710.1
OG0007885	Smp_064390.1	SBOV2_83010.1
OG0007889	Smp_200460.1	SBOV2_22650.1
OG0007890	Smp_347480.1	SBOV2_38700.1
OG0007891	Smp_326270.1	SBOV2_63380.1
OG0007892	Smp_345060.1	SBOV2_89700.1
OG0007893	Smp_127370.1	SBOV2_31190.1
OG0007894	Smp_046910.1	SBOV2_48920.1
OG0007898	Smp_016540.1	SBOV2_46300.1
OG0007900	Smp_341540.1	SBOV2_6910.1
OG0007902	Smp_162350.2, Smp_162350.1	SBOV2_16790.1
OG0007903	Smp_052760.1	SBOV2_89940.1
OG0007905	Smp_322940.1	SBOV2_9660.1
OG0007907	Smp_241440.1	SBOV2_29610.1
OG0007908	Smp_089000.1	SBOV2_79200.1
OG0007909	Smp_027340.1	SBOV2_78270.1
OG0007910	Smp_334320.1	SBOV2_76460.1
OG0007911	Smp_043650.1	SBOV2_82020.1
OG0007912	Smp_144500.1	SBOV2_30520.1
OG0007913	Smp_086480.1	SBOV2_26630.1
OG0007914	Smp_340180.1	SBOV2_35140.1
OG0007915	Smp_346950.1	SBOV2_64580.1
OG0007918	Smp_031300.2, Smp_031300.1	SBOV2_4240.1
OG0007919	Smp_076320.1	SBOV2_13730.1
OG0007920	Smp_171310.1	SBOV2_78920.1
OG0007921	Smp_172520.1	SBOV2_87940.1
OG0007922	Smp_347580.1	SBOV2_58020.1
OG0007923	Smp_156250.1	SBOV2_63420.1
OG0007924	Smp_138130.1	SBOV2_58270.1
OG0007925	Smp_202470.1	SBOV2_73020.1
OG0007926	Smp_345360.1	SBOV2_17820.1
OG0007927	Smp_087320.1	SBOV2_76580.1
OG0007928	Smp_346150.1	SBOV2_410.1
OG0007929	Smp_344600.1	SBOV2_74990.1
OG0007930	Smp_204060.1	SBOV2_4500.1
OG0007931	Smp_125250.1	SBOV2_94480.2, SBOV2_94480.1, SBOV2_94480.3
OG0007932	Smp_315800.1	SBOV2_90480.1
OG0007933	Smp_341910.1	SBOV2_85910.1
OG0007934	Smp_002060.1	SBOV2_86020.1
OG0007935	Smp_131160.1	SBOV2_46310.1
OG0007936	Smp_327770.1	SBOV2_45680.1
OG0007939	Smp_061390.1	SBOV2_54880.1
OG0007940	Smp_349920.1, Smp_349940.1	SBOV2_45170.1
OG0007941	Smp_241620.1	SBOV2_53260.1
OG0007942	Smp_043360.1	SBOV2_74690.1
OG0007943	Smp_149230.1	SBOV2_78550.1
OG0007944	Smp_123620.1	SBOV2_65040.1
OG0007945	Smp_122500.1	SBOV2_68810.1
OG0007946	Smp_000820.2, Smp_000820.1	SBOV2_68790.1
OG0007947	Smp_006680.1	SBOV2_35790.1
OG0007948	Smp_345800.1	SBOV2_38190.1
OG0007950	Smp_152310.1	SBOV2_23830.1
OG0007951	Smp_086470.1	SBOV2_26640.1
OG0007952	Smp_072500.1	SBOV2_26460.1
OG0007953	Smp_003280.1	SBOV2_24990.1
OG0007955	Smp_200110.1	SBOV2_26010.1
OG0007956	Smp_056060.1	SBOV2_42170.1, SBOV2_42170.2
OG0007957	Smp_005470.1	SBOV2_42860.1
OG0007958	Smp_342120.1	SBOV2_42950.1
OG0007960	Smp_159020.1	SBOV2_29910.1
OG0007961	Smp_319680.1	SBOV2_29280.1
OG0007963	Smp_075370.1	SBOV2_17800.1
