Orthogroup	schistosoma_mansoni	fasciola_gigantica
OG0006487	Smp_343110.1	FGIG_11778, FGIG_11777
OG0006488	Smp_142740.1	FGIG_11860
OG0006489	Smp_143090.1	FGIG_11976
OG0006490	Smp_093830.1	FGIG_12128
OG0006491	Smp_086750.1	FGIG_12211
OG0006492	Smp_073080.1	FGIG_12231
OG0006493	Smp_158440.1, Smp_158440.3, Smp_158440.2	FGIG_12248
OG0006494	Smp_181290.1	FGIG_12351
OG0006495	Smp_243300.1	FGIG_12377
OG0006496	Smp_197150.1	FGIG_12617
OG0006543	Smp_045610.1	FGIG_00006, FGIG_11678
OG0006544	Smp_267240.1, Smp_267240.2	FGIG_00078
OG0006545	Smp_334050.1	FGIG_00183
OG0006546	Smp_172490.1	FGIG_00243
OG0006547	Smp_125500.1	FGIG_00317
OG0006548	Smp_097370.1	FGIG_04759, FGIG_00371, FGIG_04671
OG0006549	Smp_172700.1	FGIG_00449
OG0006550	Smp_134090.1	FGIG_12407, FGIG_00553
OG0006551	Smp_334220.1	FGIG_00601
OG0006552	Smp_045780.1	FGIG_00623
OG0006553	Smp_247590.1	FGIG_00662
OG0006554	Smp_143300.1	FGIG_00767
OG0006555	Smp_164150.1	FGIG_00808
OG0006556	Smp_337610.1	FGIG_00982
OG0006557	Smp_325920.1	FGIG_00988
OG0006558	Smp_149010.1	FGIG_01077
OG0006559	Smp_322410.1	FGIG_01134
OG0006561	Smp_000710.1	FGIG_01187
OG0006562	Smp_058380.1	FGIG_01192
OG0006563	Smp_091750.1	FGIG_01200
OG0006564	Smp_088420.2, Smp_088420.1	FGIG_01264
OG0006565	Smp_203810.1	FGIG_08143
OG0006566	Smp_019880.1	FGIG_01314
OG0006567	Smp_081250.1	FGIG_01360
OG0006568	Smp_149540.1	FGIG_01394
OG0006569	Smp_019980.1	FGIG_01437
OG0006570	Smp_245980.1	FGIG_01459, FGIG_01458
OG0006571	Smp_044160.1	FGIG_01508
OG0006572	Smp_346290.1	FGIG_01547
OG0006573	Smp_038240.1	FGIG_01594
OG0006574	Smp_347780.1	FGIG_01597
OG0006575	Smp_159930.1	FGIG_01608
OG0006576	Smp_345110.1	FGIG_01614
OG0006577	Smp_213990.1	FGIG_01753
OG0006578	Smp_242200.1	FGIG_01891
OG0006579	Smp_040390.1	FGIG_02083
OG0006580	Smp_174190.1	FGIG_02087
OG0006581	Smp_333200.1	FGIG_02181
OG0006582	Smp_012920.1	FGIG_02231
OG0006583	Smp_123120.1	FGIG_02247
OG0006584	Smp_344560.1	FGIG_02271
OG0006585	Smp_130430.1	FGIG_02288
OG0006586	Smp_083720.1	FGIG_02291
OG0006588	Smp_337400.2	FGIG_02309
OG0006589	Smp_333350.1	FGIG_02349, FGIG_08384
OG0006590	Smp_244100.1	FGIG_02351
OG0006591	Smp_143190.1	FGIG_02456
OG0006592	Smp_061570.1	FGIG_02535
OG0006593	Smp_093450.1	FGIG_02570
OG0006594	Smp_174420.1	FGIG_02673
OG0006595	Smp_060820.1	FGIG_02674
OG0006596	Smp_056620.1	FGIG_02752
OG0006597	Smp_145140.1	FGIG_02773
OG0006598	Smp_242910.1	FGIG_02915
OG0006599	Smp_164210.1	FGIG_07064, FGIG_03010
OG0006600	Smp_194940.1	FGIG_03034
OG0006601	Smp_333910.1	FGIG_03122, FGIG_06369
OG0006602	Smp_342010.1	FGIG_03176
OG0006603	Smp_246130.1	FGIG_03226
OG0006604	Smp_242240.1	FGIG_03234
OG0006605	Smp_210530.1	FGIG_03253
OG0006606	Smp_052290.1	FGIG_03382
OG0006607	Smp_336340.1	FGIG_03435
OG0006608	Smp_344230.1	FGIG_03438
OG0006609	Smp_174720.1	FGIG_03439
OG0006610	Smp_070640.1	FGIG_03465
OG0006611	Smp_097380.1	FGIG_03478
OG0006613	Smp_133950.1	FGIG_03620
OG0006614	Smp_308830.1	FGIG_03680
OG0006615	Smp_210170.1	FGIG_03718
OG0006616	Smp_050110.1	FGIG_03739
OG0006617	Smp_036950.1	FGIG_03802
OG0006618	Smp_144470.1	FGIG_03887
OG0006619	Smp_331700.1	FGIG_03900
OG0006620	Smp_038420.1	FGIG_03903
OG0006621	Smp_164020.1	FGIG_03986
OG0006622	Smp_244320.1	FGIG_03995
OG0006623	Smp_029700.1	FGIG_04048
OG0006624	Smp_347990.1, Smp_347990.3	FGIG_04050
OG0006625	Smp_174850.1	FGIG_04051
OG0006626	Smp_008400.1, Smp_008360.1	FGIG_04076, FGIG_04074
OG0006627	Smp_139840.1	FGIG_04165
OG0006628	Smp_164070.1	FGIG_04260
OG0006629	Smp_150870.1	FGIG_04332
OG0006630	Smp_006390.1	FGIG_04399, FGIG_04400
OG0006631	Smp_063680.1	FGIG_04415
OG0006632	Smp_006780.1	FGIG_04535
OG0006633	Smp_341760.1	FGIG_04566
OG0006634	Smp_091360.1	FGIG_04588
OG0006635	Smp_037120.1	FGIG_04593
OG0006636	Smp_003970.1	FGIG_04678
OG0006637	Smp_051400.1	FGIG_04744
OG0006638	Smp_322560.1	FGIG_04775
OG0006639	Smp_038100.1	FGIG_04793
OG0006640	Smp_011830.1	FGIG_04800
OG0006641	Smp_058850.1	FGIG_04835
OG0006642	Smp_144380.1	FGIG_04871
OG0006643	Smp_307780.1	FGIG_04972
OG0006644	Smp_159600.1	FGIG_05056
OG0006645	Smp_018610.1	FGIG_05059
OG0006646	Smp_245750.1	FGIG_05066
OG0006647	Smp_029670.1	FGIG_05201
OG0006648	Smp_138210.1	FGIG_05316
OG0006650	Smp_004690.2, Smp_004690.1	FGIG_05364
OG0006651	Smp_025570.1	FGIG_05383
OG0006652	Smp_171060.1	FGIG_05401
OG0006653	Smp_337590.1	FGIG_05476
OG0006654	Smp_138230.1	FGIG_05485
OG0006655	Smp_083120.1	FGIG_05516
OG0006656	Smp_083130.1	FGIG_05517
OG0006657	Smp_003440.1	FGIG_05522
OG0006658	Smp_334310.1, Smp_334310.2	FGIG_05543
OG0006659	Smp_009630.1	FGIG_05563
OG0006660	Smp_143670.1	FGIG_05584
OG0006661	Smp_334120.1	FGIG_05588
OG0006662	Smp_244350.1	FGIG_05607
OG0006663	Smp_088920.1	FGIG_05679
OG0006664	Smp_328180.1	FGIG_05683
OG0006665	Smp_337140.1	FGIG_11353, FGIG_05686
OG0006666	Smp_098340.1	FGIG_05750
OG0006667	Smp_033020.1	FGIG_05807
OG0006668	Smp_159590.1	FGIG_05813
OG0006669	Smp_018030.1	FGIG_05844, FGIG_05843
OG0006670	Smp_050220.1	FGIG_05867
OG0006671	Smp_136850.1	FGIG_05896
OG0006672	Smp_342500.1	FGIG_05931, FGIG_05930
OG0006673	Smp_032420.1	FGIG_05954
OG0006674	Smp_052500.1	FGIG_06216
OG0006675	Smp_078910.1	FGIG_06262
OG0006676	Smp_066890.1	FGIG_06337
OG0006677	Smp_099300.1	FGIG_06343
OG0006678	Smp_021330.1	FGIG_06370
OG0006679	Smp_140400.1	FGIG_06489
OG0006680	Smp_131980.1	FGIG_06497
OG0006681	Smp_018440.1	FGIG_06517
OG0006682	Smp_039080.1	FGIG_06595
OG0006683	Smp_017020.1	FGIG_06625
OG0006684	Smp_323980.1	FGIG_06654
OG0006685	Smp_025860.1	FGIG_06704
OG0006686	Smp_082820.1	FGIG_06837
OG0006687	Smp_334730.1	FGIG_06850, FGIG_06849
OG0006688	Smp_173810.1	FGIG_07177, FGIG_06904
OG0006689	Smp_075120.1	FGIG_06952
OG0006690	Smp_018460.1	FGIG_07017
OG0006691	Smp_175200.1	FGIG_07029
OG0006692	Smp_203400.1	FGIG_07041
OG0006693	Smp_168930.1	FGIG_07063
OG0006694	Smp_041980.1	FGIG_07096
OG0006695	Smp_085780.1	FGIG_07100
OG0006696	Smp_341900.1, Smp_341900.2	FGIG_07128
OG0006697	Smp_106970.1	FGIG_07137
OG0006698	Smp_341040.1	FGIG_07148
OG0006699	Smp_346980.1	FGIG_07152
OG0006700	Smp_048230.1	FGIG_07159
OG0006701	Smp_147260.1	FGIG_07173
OG0006702	Smp_046360.1	FGIG_07212, FGIG_07213
OG0006703	Smp_132940.1	FGIG_07292
OG0006704	Smp_124860.1	FGIG_07364
OG0006705	Smp_170430.1	FGIG_07464
OG0006706	Smp_091390.1	FGIG_07610
OG0006707	Smp_160950.1	FGIG_07689
OG0006708	Smp_136590.1	FGIG_07698
OG0006709	Smp_143810.1	FGIG_07701
OG0006710	Smp_345470.1	FGIG_07738
OG0006711	Smp_136780.1	FGIG_07756
OG0006712	Smp_129240.1	FGIG_07781
OG0006713	Smp_318980.1	FGIG_07800
OG0006714	Smp_099150.1	FGIG_07877
OG0006715	Smp_038820.1	FGIG_08001
OG0006716	Smp_333750.1	FGIG_08050
OG0006717	Smp_128010.1	FGIG_08080, FGIG_09984
OG0006718	Smp_267020.1	FGIG_08186
OG0006719	Smp_337230.1	FGIG_08275
OG0006720	Smp_337790.1	FGIG_08314
OG0006721	Smp_135960.1	FGIG_11198, FGIG_08330
OG0006722	Smp_035000.1	FGIG_08426
OG0006723	Smp_090440.1	FGIG_08448
OG0006724	Smp_137540.1	FGIG_08455
OG0006725	Smp_070760.1	FGIG_08500
OG0006726	Smp_168330.1	FGIG_08531
OG0006727	Smp_089060.1	FGIG_08581
OG0006728	Smp_134580.1	FGIG_08639
OG0006729	Smp_005780.1	FGIG_08688
OG0006730	Smp_072950.1	FGIG_08713
OG0006731	Smp_247820.2, Smp_247820.1	FGIG_08716
OG0006732	Smp_091240.1	FGIG_08900
OG0006733	Smp_191160.1	FGIG_08923
OG0006734	Smp_009340.1	FGIG_08965
OG0006735	Smp_026270.1	FGIG_09072
OG0006736	Smp_343100.1	FGIG_09092
OG0006737	Smp_344570.1	FGIG_09115
OG0006738	Smp_031590.1	FGIG_09161
OG0006739	Smp_163830.1	FGIG_09277
OG0006740	Smp_053030.1	FGIG_09334
OG0006741	Smp_058270.1	FGIG_09417, FGIG_10452
OG0006742	Smp_078320.1	FGIG_09469
OG0006743	Smp_013860.1	FGIG_09485
OG0006744	Smp_341070.1	FGIG_09490
OG0006745	Smp_334610.1	FGIG_09498
OG0006746	Smp_344170.1	FGIG_09508
OG0006747	Smp_128060.1	FGIG_09537
OG0006748	Smp_080370.1	FGIG_09540
OG0006749	Smp_319610.1	FGIG_09547
OG0006750	Smp_009420.1	FGIG_09616
OG0006751	Smp_242120.1	FGIG_09769
OG0006752	Smp_046120.1	FGIG_09792
OG0006753	Smp_151600.1	FGIG_09849
OG0006754	Smp_157250.1	FGIG_09871
OG0006755	Smp_002920.1	FGIG_10121
OG0006756	Smp_074410.1	FGIG_10172
OG0006757	Smp_095140.1	FGIG_10197, FGIG_10196
OG0006758	Smp_087690.1	FGIG_10242, FGIG_10243
OG0006759	Smp_174110.1	FGIG_10282
OG0006760	Smp_085750.1, Smp_085750.2	FGIG_10291
OG0006761	Smp_341530.1	FGIG_10418
OG0006762	Smp_337860.1	FGIG_10555, FGIG_12148
OG0006763	Smp_075210.1	FGIG_10582
OG0006764	Smp_126860.1	FGIG_10640
OG0006765	Smp_123070.1	FGIG_10696
OG0006766	Smp_162240.1	FGIG_10766
OG0006767	Smp_074390.1	FGIG_11013
OG0006768	Smp_019820.1	FGIG_11022
OG0006769	Smp_066930.1	FGIG_11064
OG0006770	Smp_061580.1	FGIG_11080
OG0006771	Smp_145630.1	FGIG_11083
OG0006772	Smp_333690.1, Smp_347130.1	FGIG_11085
OG0006773	Smp_166180.1, Smp_166180.2	FGIG_11161
OG0006774	Smp_054120.1	FGIG_11264
OG0006775	Smp_167540.1	FGIG_11340
OG0006776	Smp_342680.1	FGIG_11344
OG0006777	Smp_198420.1	FGIG_11381
OG0006778	Smp_347220.1	FGIG_11484
OG0006779	Smp_104330.1	FGIG_11576
OG0006780	Smp_069910.1	FGIG_11725
OG0006781	Smp_093720.1	FGIG_11859
OG0006782	Smp_151580.1	FGIG_11873
OG0006783	Smp_162390.1	FGIG_11882
OG0006784	Smp_343250.1	FGIG_11919
OG0006785	Smp_247460.1	FGIG_12052
OG0006786	Smp_077230.1	FGIG_12157
OG0006787	Smp_007300.1	FGIG_12191
OG0006788	Smp_023660.1	FGIG_12350, FGIG_12296
OG0006789	Smp_046160.1	FGIG_12538
OG0006790	Smp_130330.1	FGIG_12564
OG0006851	Smp_138510.1	FGIG_00025
OG0006852	Smp_267250.1	FGIG_00077, FGIG_00076
OG0006853	Smp_135380.1	FGIG_00106
OG0006854	Smp_065370.1	FGIG_00109
OG0006855	Smp_152990.1	FGIG_10206, FGIG_00143
OG0006856	Smp_075770.1	FGIG_00178
OG0006857	Smp_172470.1	FGIG_00241
OG0006858	Smp_147410.1	FGIG_00250
OG0006859	Smp_175910.1	FGIG_00254
OG0006860	Smp_331810.1	FGIG_00268
OG0006861	Smp_105480.1	FGIG_00271
OG0006862	Smp_020120.2, Smp_020120.1	FGIG_00288
OG0006863	Smp_129720.1	FGIG_00293
OG0006864	Smp_125480.1	FGIG_00315
OG0006865	Smp_213700.1	FGIG_00365
OG0006866	Smp_193610.1	FGIG_00397
OG0006867	Smp_123240.1	FGIG_00426
OG0006868	Smp_170030.1	FGIG_00462
OG0006869	Smp_007190.1	FGIG_00748
OG0006870	Smp_140830.1	FGIG_00790
OG0006871	Smp_123300.1	FGIG_00860
OG0006872	Smp_044400.1	FGIG_00902
OG0006873	Smp_139940.1	FGIG_00945
OG0006874	Smp_244240.1	FGIG_00950
OG0006875	Smp_002640.1	FGIG_00968
OG0006876	Smp_210450.1	FGIG_00978
OG0006877	Smp_039300.1	FGIG_00983
OG0006878	Smp_340870.1	FGIG_01048
OG0006879	Smp_187190.1	FGIG_01065
OG0006880	Smp_330000.1	FGIG_01142
OG0006881	Smp_141450.1	FGIG_01196
OG0006882	Smp_345850.1	FGIG_01337
OG0006883	Smp_196410.1	FGIG_01434
OG0006884	Smp_202630.1	FGIG_01443
OG0006885	Smp_035290.1	FGIG_01487
OG0006886	Smp_247030.1	FGIG_01515, FGIG_01514
OG0006887	Smp_213740.1	FGIG_01769
OG0006888	Smp_060490.1	FGIG_01784
OG0006889	Smp_176720.1	FGIG_01845, FGIG_06848
OG0006890	Smp_026770.1	FGIG_01918, FGIG_02659
OG0006891	Smp_004200.1	FGIG_01983
OG0006892	Smp_026230.1	FGIG_02038
OG0006893	Smp_333650.1	FGIG_02130
OG0006894	Smp_125400.1	FGIG_02304
OG0006895	Smp_136130.1	FGIG_02329
OG0006896	Smp_012530.1	FGIG_02363
OG0006897	Smp_344050.1	FGIG_02375
OG0006898	Smp_068710.1	FGIG_02381
OG0006899	Smp_060030.1	FGIG_02389
OG0006901	Smp_136350.1	FGIG_09450, FGIG_02464
OG0006902	Smp_321770.1	FGIG_06352, FGIG_02502
OG0006903	Smp_337390.1	FGIG_02561
OG0006904	Smp_128760.1	FGIG_02586
OG0006905	Smp_139330.1	FGIG_02589
OG0006906	Smp_312010.1	FGIG_02653
OG0006907	Smp_137710.1	FGIG_02677
OG0006908	Smp_310210.1	FGIG_02746
OG0006909	Smp_059910.1	FGIG_02856
OG0006910	Smp_246770.1	FGIG_02878
OG0006911	Smp_049170.1	FGIG_02986
OG0006912	Smp_163330.1	FGIG_02994
OG0006913	Smp_095580.1	FGIG_03078
OG0006914	Smp_167000.1	FGIG_03101
OG0006915	Smp_140510.1	FGIG_12567, FGIG_03162
OG0006916	Smp_155720.1	FGIG_03170
OG0006917	Smp_322220.1	FGIG_03448
OG0006918	Smp_033870.1	FGIG_03467
OG0006919	Smp_180140.1	FGIG_05831, FGIG_03476, FGIG_03477, FGIG_08361
OG0006920	Smp_103200.1	FGIG_03516
OG0006921	Smp_074780.1	FGIG_03529
OG0006922	Smp_025340.1	FGIG_03560
OG0006923	Smp_203280.1	FGIG_03578
OG0006924	Smp_149170.1	FGIG_03687
OG0006925	Smp_123030.1	FGIG_03771
OG0006926	Smp_146610.3, Smp_146610.1, Smp_146610.2	FGIG_03776
OG0006927	Smp_346250.1	FGIG_03794
OG0006928	Smp_340890.1	FGIG_03821
OG0006929	Smp_344590.1	FGIG_03845
OG0006930	Smp_342900.1	FGIG_03849
OG0006931	Smp_178780.1	FGIG_03865
OG0006932	Smp_098650.1, Smp_098650.2	FGIG_03914
OG0006933	Smp_148290.1	FGIG_04071
OG0006934	Smp_122050.1	FGIG_04088
OG0006935	Smp_050130.1	FGIG_04116
OG0006936	Smp_008310.1	FGIG_04170
OG0006937	Smp_140730.1	FGIG_09355, FGIG_04200
OG0006938	Smp_247930.1	FGIG_04247
OG0006939	Smp_166320.1	FGIG_04363
OG0006940	Smp_199050.1	FGIG_04372
OG0006941	Smp_244070.1	FGIG_04494, FGIG_12463
OG0006942	Smp_104210.1	FGIG_04657, FGIG_09724
OG0006943	Smp_160070.1	FGIG_04741
OG0006944	Smp_170790.1	FGIG_04796
OG0006945	Smp_213710.1, Smp_213710.2	FGIG_04812
OG0006946	Smp_315740.1	FGIG_04907
OG0006947	Smp_330490.1	FGIG_04912
OG0006948	Smp_141710.1	FGIG_04948
OG0006949	Smp_301730.1	FGIG_04976
OG0006950	Smp_043220.1	FGIG_05000
OG0006951	Smp_149560.1	FGIG_05107
OG0006952	Smp_325820.1	FGIG_05293
OG0006953	Smp_004470.1	FGIG_05317
OG0006954	Smp_130220.1	FGIG_05366
OG0006955	Smp_060090.1	FGIG_05451
OG0006956	Smp_341150.1	FGIG_05496, FGIG_10647
OG0006957	Smp_049890.1	FGIG_05530
OG0006958	Smp_001180.1	FGIG_05655
OG0006959	Smp_001950.1	FGIG_05673
OG0006960	Smp_032120.1, Smp_139580.1	FGIG_05676
OG0006961	Smp_024870.1	FGIG_05766
OG0006962	Smp_245910.1	FGIG_05769
OG0006963	Smp_157390.1	FGIG_05850
OG0006964	Smp_013540.1	FGIG_05898
OG0006965	Smp_028100.1	FGIG_05952
OG0006966	Smp_162680.1	FGIG_06005
OG0006967	Smp_099440.1	FGIG_06021
OG0006968	Smp_154650.1	FGIG_06110
OG0006969	Smp_049930.1	FGIG_06130
OG0006970	Smp_049920.1	FGIG_06131
OG0006971	Smp_247280.1	FGIG_06156, FGIG_08496
OG0006972	Smp_132410.1	FGIG_06182
OG0006973	Smp_118750.1, Smp_301330.1	FGIG_06202
OG0006974	Smp_056500.1	FGIG_12161, FGIG_06222
OG0006975	Smp_164660.1	FGIG_06263
OG0006976	Smp_151590.1	FGIG_10649, FGIG_06280
OG0006977	Smp_140250.1	FGIG_06284
OG0006978	Smp_347660.1	FGIG_06288
OG0006979	Smp_340620.1	FGIG_06294
OG0006980	Smp_027210.1	FGIG_06321, FGIG_07888
OG0006981	Smp_162610.1, Smp_162610.2	FGIG_06478
OG0006982	Smp_174450.1	FGIG_06483
OG0006983	Smp_133310.1	FGIG_06575
OG0006984	Smp_166930.1	FGIG_06628
OG0006985	Smp_172070.1	FGIG_06800
OG0006986	Smp_028330.1	FGIG_06935
OG0006987	Smp_087250.1	FGIG_06981
OG0006988	Smp_169640.1	FGIG_06982
OG0006989	Smp_342280.1	FGIG_06987
OG0006990	Smp_038300.1	FGIG_07010, FGIG_10468, FGIG_11255
OG0006991	Smp_345020.1	FGIG_07116
OG0006992	Smp_176070.1	FGIG_07306
OG0006993	Smp_074590.1	FGIG_07508
OG0006994	Smp_030440.1	FGIG_07537
OG0006995	Smp_013600.1	FGIG_07565
OG0006996	Smp_171780.1	FGIG_07572
OG0006997	Smp_074210.1	FGIG_07594
OG0006998	Smp_153950.1	FGIG_07628
OG0006999	Smp_191310.1	FGIG_07706
OG0007000	Smp_045710.1	FGIG_07778
OG0007001	Smp_171180.1	FGIG_07795
OG0007002	Smp_343710.1	FGIG_07858
OG0007003	Smp_032920.1	FGIG_07876
OG0007004	Smp_246150.1	FGIG_07924
OG0007005	Smp_046250.1	FGIG_07962
OG0007006	Smp_300580.1	FGIG_07998, FGIG_08118
OG0007007	Smp_213120.1	FGIG_08002
OG0007008	Smp_333630.1	FGIG_08003
OG0007009	Smp_011030.1	FGIG_08081
OG0007010	Smp_244110.1	FGIG_08158
OG0007011	Smp_013815.1, Smp_013810.1	FGIG_08209
OG0007012	Smp_208010.1	FGIG_08446
OG0007013	Smp_063250.1	FGIG_08450
OG0007014	Smp_187090.1	FGIG_08472
OG0007015	Smp_055770.1	FGIG_08480
OG0007016	Smp_151930.1	FGIG_08483
OG0007017	Smp_122930.1	FGIG_08652
OG0007018	Smp_248080.1	FGIG_08700
OG0007019	Smp_151440.1	FGIG_08726
OG0007020	Smp_139800.1	FGIG_08734
OG0007021	Smp_161210.1	FGIG_08806
OG0007022	Smp_126210.1, Smp_126210.2	FGIG_08820
OG0007023	Smp_341240.1	FGIG_08822
OG0007024	Smp_045620.1	FGIG_08838
OG0007025	Smp_046410.1	FGIG_08853, FGIG_12198
OG0007026	Smp_346880.1	FGIG_08855
OG0007027	Smp_056370.1	FGIG_08886
OG0007028	Smp_343820.1	FGIG_08899
OG0007029	Smp_333300.1	FGIG_08944
OG0007030	Smp_050270.1	FGIG_08986
OG0007031	Smp_154690.1	FGIG_09032
OG0007033	Smp_242360.1, Smp_242360.2	FGIG_09074
OG0007034	Smp_212960.1	FGIG_09075
OG0007035	Smp_086960.1	FGIG_09104
OG0007036	Smp_166890.1	FGIG_09201
OG0007037	Smp_066340.1	FGIG_09252
OG0007038	Smp_332520.1	FGIG_09494
OG0007039	Smp_130050.1	FGIG_09523
OG0007040	Smp_149770.1	FGIG_09524
OG0007041	Smp_034450.1	FGIG_09608
OG0007042	Smp_198750.1	FGIG_09694
OG0007043	Smp_074230.1	FGIG_09847
OG0007044	Smp_244510.1	FGIG_09934
OG0007045	Smp_322250.1	FGIG_09946
OG0007046	Smp_069900.1	FGIG_10042
OG0007047	Smp_159940.1	FGIG_10133
OG0007048	Smp_208080.1	FGIG_10222
OG0007049	Smp_079600.1	FGIG_10262
OG0007050	Smp_094810.1	FGIG_10284
OG0007051	Smp_058620.1	FGIG_10288
OG0007052	Smp_146150.1, Smp_146150.2	FGIG_10304
OG0007053	Smp_019190.1	FGIG_10310
OG0007054	Smp_091640.1, Smp_091640.2	FGIG_10325
OG0007055	Smp_050360.1	FGIG_10370
OG0007056	Smp_164180.1	FGIG_10489, FGIG_10488
OG0007057	Smp_079810.1	FGIG_10513
OG0007058	Smp_214100.1	FGIG_10532
OG0007059	Smp_346040.1, Smp_346040.2	FGIG_10536
OG0007060	Smp_172360.1	FGIG_10540
OG0007061	Smp_349960.1	FGIG_10554
OG0007062	Smp_070540.1	FGIG_10601
OG0007063	Smp_171770.1	FGIG_10653
OG0007064	Smp_074260.1	FGIG_10689
OG0007065	Smp_340400.1	FGIG_10737
OG0007067	Smp_069720.1	FGIG_11012
OG0007068	Smp_130850.1	FGIG_11057
OG0007069	Smp_097500.1	FGIG_11118
OG0007070	Smp_048760.1	FGIG_11230
OG0007071	Smp_337570.1	FGIG_12247, FGIG_11293
OG0007072	Smp_137390.1	FGIG_11363
OG0007073	Smp_085300.1	FGIG_11393
OG0007074	Smp_213500.1	FGIG_11414
OG0007075	Smp_345260.1	FGIG_12361, FGIG_11437
OG0007076	Smp_140550.1	FGIG_11439
OG0007077	Smp_156370.1	FGIG_11509
OG0007078	Smp_078640.1	FGIG_11643
OG0007079	Smp_176640.1	FGIG_11662
OG0007080	Smp_030500.1	FGIG_11732
OG0007081	Smp_014650.1	FGIG_11763
OG0007082	Smp_334710.1	FGIG_11769
OG0007084	Smp_147290.1	FGIG_11967
OG0007085	Smp_340900.1	FGIG_12104
OG0007086	Smp_169340.1	FGIG_12163
OG0007087	Smp_029900.1	FGIG_12379
OG0007088	Smp_345660.1	FGIG_12562
OG0007089	Smp_267300.1	FGIG_12644
OG0007090	Smp_162440.1	FGIG_13985
OG0007149	Smp_179660.1	FGIG_00004
OG0007150	Smp_157730.1	FGIG_00048
OG0007151	Smp_213450.1	FGIG_00124
OG0007152	Smp_340660.1	FGIG_00191
OG0007153	Smp_088240.1	FGIG_00222
OG0007155	Smp_309990.1	FGIG_00368
OG0007156	Smp_341670.1	FGIG_00384
OG0007157	Smp_340200.1	FGIG_00441
OG0007158	Smp_092170.1	FGIG_00465
OG0007159	Smp_030870.1	FGIG_00502
OG0007160	Smp_094020.1	FGIG_00641
OG0007161	Smp_213560.1	FGIG_00648
OG0007162	Smp_075430.1	FGIG_00686
OG0007163	Smp_213640.1	FGIG_00692
OG0007164	Smp_145230.1	FGIG_00703
OG0007165	Smp_337425.1	FGIG_00804
OG0007166	Smp_077820.1	FGIG_00807
OG0007167	Smp_151360.1, Smp_151360.2	FGIG_00896
OG0007168	Smp_341390.1	FGIG_00903
OG0007169	Smp_137050.1	FGIG_00926
OG0007170	Smp_196480.1	FGIG_00975
OG0007171	Smp_147640.1	FGIG_00985
OG0007172	Smp_141080.1	FGIG_00995
OG0007173	Smp_128340.1	FGIG_01020, FGIG_12319
OG0007174	Smp_207080.1	FGIG_01026
OG0007175	Smp_319090.1	FGIG_01094
OG0007176	Smp_266870.2	FGIG_01115
OG0007177	Smp_344440.1	FGIG_01148
OG0007178	Smp_132230.1	FGIG_01241
OG0007179	Smp_171080.1	FGIG_01270
OG0007180	Smp_152380.1	FGIG_01302
OG0007181	Smp_348400.1	FGIG_01319
OG0007182	Smp_146840.1	FGIG_01426
OG0007184	Smp_063190.1	FGIG_01550
OG0007185	Smp_203270.1	FGIG_01573
OG0007186	Smp_042560.1	FGIG_01610
OG0007187	Smp_090150.1	FGIG_01665
OG0007188	Smp_176980.1	FGIG_01716
OG0007189	Smp_134960.1	FGIG_01725
OG0007190	Smp_090920.1	FGIG_01862
OG0007191	Smp_153290.1	FGIG_01882
OG0007192	Smp_000370.1	FGIG_01924
OG0007193	Smp_311610.1	FGIG_01952
OG0007194	Smp_032950.1	FGIG_01991, FGIG_08012
OG0007195	Smp_001830.1	FGIG_02187
OG0007196	Smp_153700.1	FGIG_02240
OG0007197	Smp_024850.1	FGIG_02241
OG0007198	Smp_093210.1	FGIG_02289
OG0007199	Smp_022640.1	FGIG_02314
OG0007200	Smp_128610.1	FGIG_02385
OG0007201	Smp_210630.1	FGIG_02417
OG0007202	Smp_050730.1	FGIG_09369, FGIG_02468
OG0007203	Smp_028490.1	FGIG_02482
OG0007205	Smp_334810.1	FGIG_02547
OG0007206	Smp_141570.1	FGIG_02571
OG0007207	Smp_065210.1	FGIG_02683
OG0007208	Smp_165360.1	FGIG_02697
OG0007209	Smp_041570.1	FGIG_02798
OG0007210	Smp_050940.1	FGIG_02905
OG0007211	Smp_099240.1	FGIG_02924
OG0007212	Smp_000690.1	FGIG_02980
OG0007213	Smp_000680.1	FGIG_02981
OG0007214	Smp_136930.1	FGIG_03035
OG0007215	Smp_157840.1	FGIG_03053
OG0007216	Smp_341610.1	FGIG_03079
OG0007217	Smp_149580.1	FGIG_03090
OG0007218	Smp_213010.2, Smp_213010.1	FGIG_03142
OG0007219	Smp_165830.1	FGIG_03189
OG0007220	Smp_027990.1	FGIG_03207
OG0007221	Smp_028130.1	FGIG_03211
OG0007222	Smp_107200.2, Smp_107200.1	FGIG_03320
OG0007223	Smp_137810.1	FGIG_03353
OG0007224	Smp_150120.1	FGIG_03400
OG0007225	Smp_311980.1	FGIG_03410
OG0007226	Smp_155340.1	FGIG_03474
OG0007227	Smp_214040.1	FGIG_03556
OG0007228	Smp_267010.1	FGIG_03607
OG0007229	Smp_042910.1	FGIG_03640
OG0007230	Smp_068240.1	FGIG_03650
OG0007231	Smp_318490.1, Smp_201070.1	FGIG_03724
OG0007232	Smp_017870.1	FGIG_03820
OG0007233	Smp_342130.1	FGIG_03857
OG0007234	Smp_073920.1	FGIG_04005
OG0007235	Smp_073470.1	FGIG_04053
OG0007236	Smp_322240.1	FGIG_04215
OG0007237	Smp_160670.1	FGIG_04249
