Orthogroup	schistosoma_haematobium	schistosoma_mattheei
OG0006140	SHAE2_77830.1	SMTH1_81640.1
OG0006141	SHAE2_32910.1	SMTH1_34030.1, SMTH1_34040.1
OG0006142	SHAE2_83970.1	SMTH1_88500.2, SMTH1_88500.1
OG0006143	SHAE2_20780.1, SHAE2_20780.2	SMTH1_20570.1, SMTH1_20570.2
OG0006144	SHAE2_65050.1	SMTH1_67750.1
OG0006145	SHAE2_41800.1	SMTH1_43080.1
OG0006146	SHAE2_82390.1	SMTH1_86680.1
OG0006147	SHAE2_93610.1	SMTH1_97950.1, SMTH1_97950.2
OG0006148	SHAE2_73620.1	SMTH1_76730.1
OG0006149	SHAE2_7770.1	SMTH1_8220.1
OG0006150	SHAE2_34040.3, SHAE2_34040.1, SHAE2_34040.2	SMTH1_35280.1
OG0006151	SHAE2_44500.1, SHAE2_44500.2	SMTH1_46400.1
OG0006152	SHAE2_94610.1	SMTH1_99030.3, SMTH1_99030.1, SMTH1_99030.2
OG0006153	SHAE2_64470.1, SHAE2_64470.2	SMTH1_67170.1
OG0006155	SHAE2_23380.2	SMTH1_21900.2, SMTH1_21900.3, SMTH1_21900.1
OG0006156	SHAE2_81230.1, SHAE2_81230.2, SHAE2_81230.3	SMTH1_85390.1, SMTH1_85390.2
OG0006157	SHAE2_47870.1, SHAE2_47870.2	SMTH1_50050.1, SMTH1_50050.2
OG0006158	SHAE2_22320.1	SMTH1_23170.1
OG0006159	SHAE2_25740.1	SMTH1_26050.1
OG0006160	SHAE2_18610.1	SMTH1_18370.1
OG0006161	SHAE2_90310.1	SMTH1_94270.1
OG0006162	SHAE2_21170.1	SMTH1_20930.1, SMTH1_20920.1
OG0006163	SHAE2_1920.1	SMTH1_1970.1
OG0006164	SHAE2_560.1	SMTH1_430.1
OG0006165	SHAE2_74780.1, SHAE2_74780.2	SMTH1_78050.1
OG0006166	SHAE2_50680.1	SMTH1_52910.1
OG0006167	SHAE2_86130.1, SHAE2_86150.1	SMTH1_90040.1
OG0006170	SHAE2_15190.1	SMTH1_14930.1, SMTH1_14930.2, SMTH1_14930.3
OG0006171	SHAE2_4420.2, SHAE2_4420.1	SMTH1_4430.1
OG0006172	SHAE2_46890.1	SMTH1_49060.1
OG0006173	SHAE2_21990.1	SMTH1_23530.1
OG0006174	SHAE2_21430.1	SMTH1_21280.1
OG0006175	SHAE2_92810.1	SMTH1_97160.1
OG0006176	SHAE2_96050.1	SMTH1_100620.1
OG0006177	SHAE2_92530.1	SMTH1_96820.1
OG0006178	SHAE2_92090.1	SMTH1_96320.1, SMTH1_96320.2
OG0006179	SHAE2_48710.1, SHAE2_48710.2	SMTH1_51450.1
OG0006180	SHAE2_54700.1, SHAE2_54700.2	SMTH1_57400.1
OG0006181	SHAE2_83770.1, SHAE2_83770.2	SMTH1_88210.1
OG0006182	SHAE2_34800.1, SHAE2_34800.2	SMTH1_36090.1
OG0006183	SHAE2_34760.1, SHAE2_34960.1	SMTH1_36300.1, SMTH1_36310.1
OG0006184	SHAE2_43340.1	SMTH1_45070.1, SMTH1_45070.3, SMTH1_45070.4, SMTH1_45070.5, SMTH1_45070.2
OG0006185	SHAE2_51100.1	SMTH1_53370.1
OG0006186	SHAE2_98180.1	SMTH1_103120.1
OG0006187	SHAE2_45770.1	SMTH1_47810.1
OG0006188	SHAE2_45820.1	SMTH1_47880.1
OG0006189	SHAE2_101040.1	SMTH1_106040.1
OG0006190	SHAE2_101110.1, SHAE2_101110.2, SHAE2_101110.3	SMTH1_106130.3, SMTH1_106130.4, SMTH1_106130.1, SMTH1_106130.2
OG0006191	SHAE2_101950.4, SHAE2_101950.2, SHAE2_101950.1, SHAE2_101950.3	SMTH1_107040.1, SMTH1_107040.2, SMTH1_107040.3
OG0006192	SHAE2_96000.1	SMTH1_100540.1
OG0006193	SHAE2_96060.1	SMTH1_100630.1
OG0006193	SHAE2_95970.1	SMTH1_100500.1
OG0006195	SHAE2_76290.1	SMTH1_80080.2, SMTH1_80080.1
OG0006196	SHAE2_80670.1	SMTH1_84790.3, SMTH1_84790.1, SMTH1_84790.2
OG0006197	SHAE2_70640.1, SHAE2_70640.2	SMTH1_73810.1, SMTH1_73800.1
OG0006198	SHAE2_34710.1	SMTH1_36000.3, SMTH1_36000.1, SMTH1_36000.2
OG0006200	SHAE2_27730.1	SMTH1_28180.1
OG0006201	SHAE2_26190.1	SMTH1_26370.1
OG0006202	SHAE2_25040.1	SMTH1_25290.1
OG0006203	SHAE2_46410.1, SHAE2_46410.2	SMTH1_48610.1
OG0006204	SHAE2_39670.1	SMTH1_40630.1
OG0006205	SHAE2_20240.1	SMTH1_19990.1
OG0006206	SHAE2_16120.1	SMTH1_15920.1, SMTH1_15920.2
OG0006207	SHAE2_22900.1	SMTH1_22520.1
OG0006208	SHAE2_2590.1	SMTH1_2720.2
OG0006209	SHAE2_2830.1	SMTH1_2980.1, SMTH1_2990.1, SMTH1_2970.1
OG0006210	SHAE2_8270.2, SHAE2_8270.3, SHAE2_8270.1	SMTH1_8800.1
OG0006212	SHAE2_61110.1, SHAE2_61110.2	SMTH1_63570.1
OG0006214	SHAE2_72640.1	SMTH1_75740.1
OG0006215	SHAE2_90300.1	SMTH1_94260.1
OG0006226	SHAE2_12050.1	SMTH1_11520.1
OG0006227	SHAE2_13290.1	SMTH1_12770.1, SMTH1_12770.2
OG0006228	SHAE2_28620.1	SMTH1_29130.1
OG0006229	SHAE2_17820.1, SHAE2_17820.2	SMTH1_17580.1
OG0006230	SHAE2_98430.1	SMTH1_103580.1
OG0006231	SHAE2_43570.1	SMTH1_45350.1
OG0006233	SHAE2_47150.1	SMTH1_49320.1
OG0006234	SHAE2_15900.1	SMTH1_15650.1
OG0006235	SHAE2_27970.1	SMTH1_28470.1
OG0006236	SHAE2_73440.1	SMTH1_76510.1, SMTH1_76510.2
OG0006238	SHAE2_33910.1	SMTH1_35170.1
OG0006239	SHAE2_81630.2	SMTH1_85850.1
OG0006240	SHAE2_87790.1	SMTH1_92270.1
OG0006241	SHAE2_59390.1	SMTH1_62100.1
OG0006242	SHAE2_16830.1	SMTH1_16690.1
OG0006243	SHAE2_46920.1	SMTH1_49080.1, SMTH1_49080.2
OG0006244	SHAE2_73770.1	SMTH1_76860.1
OG0006245	SHAE2_58490.1	SMTH1_61490.1
OG0006246	SHAE2_85340.1	SMTH1_90860.1
OG0006247	SHAE2_94500.1	SMTH1_98870.1
OG0006248	SHAE2_96420.1	SMTH1_100940.1
OG0006249	SHAE2_48960.1	SMTH1_51310.1
OG0006250	SHAE2_35920.1, SHAE2_35920.2	SMTH1_36710.1
OG0006251	SHAE2_18410.1	SMTH1_18110.1
OG0006252	SHAE2_37350.1	SMTH1_38370.1
OG0006253	SHAE2_94770.1	SMTH1_99210.1
OG0006254	SHAE2_2550.1	SMTH1_2670.1
OG0006255	SHAE2_38730.1	SMTH1_39770.2, SMTH1_39770.1
OG0006256	SHAE2_42850.1	SMTH1_44460.1
OG0006257	SHAE2_99190.1	SMTH1_104200.1
OG0006258	SHAE2_71310.1	SMTH1_74460.1, SMTH1_74470.1
OG0006259	SHAE2_94670.1	SMTH1_99090.1
OG0006260	SHAE2_26350.1	SMTH1_26530.1
OG0006261	SHAE2_81050.1	SMTH1_85190.1
OG0006262	SHAE2_72960.1	SMTH1_76090.1
OG0006263	SHAE2_89290.1	SMTH1_93070.1
OG0006264	SHAE2_82150.1	SMTH1_86430.1, SMTH1_86430.2
OG0006265	SHAE2_25080.1	SMTH1_25350.1
OG0006266	SHAE2_53950.1	SMTH1_56610.1, SMTH1_56620.1
OG0006267	SHAE2_43650.1	SMTH1_45440.1, SMTH1_45440.2
OG0006269	SHAE2_51570.1	SMTH1_54000.1
OG0006270	SHAE2_18430.1	SMTH1_18150.1, SMTH1_18140.1
OG0006271	SHAE2_21600.1, SHAE2_21600.2	SMTH1_21460.1
OG0006272	SHAE2_11410.1, SHAE2_11410.2	SMTH1_10920.1, SMTH1_10920.2
OG0006273	SHAE2_47310.1	SMTH1_49490.1
OG0006274	SHAE2_48380.1	SMTH1_50580.1
OG0006275	SHAE2_84720.1	SMTH1_89540.1
OG0006276	SHAE2_90950.1	SMTH1_95030.1
OG0006277	SHAE2_46940.1	SMTH1_49100.1, SMTH1_49100.2
OG0006278	SHAE2_89930.1	SMTH1_93770.1
OG0006279	SHAE2_43010.1	SMTH1_44700.1
OG0006280	SHAE2_13750.1	SMTH1_13320.1
OG0006281	SHAE2_34670.1	SMTH1_35960.1, SMTH1_35960.2
OG0006282	SHAE2_82220.1	SMTH1_86530.1
OG0006283	SHAE2_44380.1	SMTH1_46240.1
OG0006284	SHAE2_76620.1	SMTH1_80480.1
OG0006284	SHAE2_76620.2	SMTH1_80480.1
OG0006285	SHAE2_57480.1	SMTH1_60410.1
OG0006286	SHAE2_66730.1	SMTH1_69640.1, SMTH1_69640.2
OG0006287	SHAE2_78290.1, SHAE2_78290.2	SMTH1_82180.1
OG0006288	SHAE2_78450.1	SMTH1_82370.1, SMTH1_82360.1
OG0006289	SHAE2_82110.1	SMTH1_86390.1, SMTH1_86380.1
OG0006290	SHAE2_68960.1	SMTH1_71960.1, SMTH1_71970.1, SMTH1_71970.2
OG0006291	SHAE2_65800.1	SMTH1_68600.1, SMTH1_68600.2
OG0006292	SHAE2_72790.1	SMTH1_75890.1
OG0006293	SHAE2_101480.1	SMTH1_106580.1
OG0006294	SHAE2_26810.1	SMTH1_27230.1
OG0006295	SHAE2_100470.1	SMTH1_105460.1
OG0006297	SHAE2_28990.1	SMTH1_29570.1, SMTH1_29570.2
OG0006298	SHAE2_360.1	SMTH1_370.1
OG0006299	SHAE2_2580.1	SMTH1_2700.1
OG0006300	SHAE2_11230.1, SHAE2_11230.2	SMTH1_10540.1
OG0006301	SHAE2_7830.1	SMTH1_8280.1
OG0006302	SHAE2_57760.1	SMTH1_60710.1
OG0006303	SHAE2_1780.1	SMTH1_1810.1, SMTH1_1810.2
OG0006304	SHAE2_52420.1	SMTH1_54990.1
OG0006306	SHAE2_19860.1	SMTH1_19570.3, SMTH1_19570.1, SMTH1_19570.2, SMTH1_19580.1
OG0006307	SHAE2_38210.1	SMTH1_39050.1
OG0006308	SHAE2_77590.1	SMTH1_81410.1
OG0006309	SHAE2_83200.1	SMTH1_87620.1
OG0006310	SHAE2_6850.1	SMTH1_7240.1, SMTH1_7240.2, SMTH1_7240.3, SMTH1_7240.4
OG0006311	SHAE2_94070.1	SMTH1_98430.1
OG0006312	SHAE2_82010.1	SMTH1_86260.1, SMTH1_86260.2, SMTH1_86260.3
OG0006313	SHAE2_80490.1	SMTH1_84570.1, SMTH1_84570.2
OG0006314	SHAE2_102440.1, SHAE2_75020.1	SMTH1_78460.1
OG0006315	SHAE2_98080.1	SMTH1_102920.1
OG0006316	SHAE2_72770.1	SMTH1_75870.1
OG0006317	SHAE2_53250.1	SMTH1_55940.1
OG0006318	SHAE2_53540.1	SMTH1_56200.1
OG0006319	SHAE2_95800.1	SMTH1_100290.1
OG0006320	SHAE2_33330.1	SMTH1_34490.1
OG0006321	SHAE2_1300.1, SHAE2_1300.2	SMTH1_1150.1
OG0006322	SHAE2_59240.1	SMTH1_61960.1
OG0006323	SHAE2_36780.1	SMTH1_37770.1
OG0006324	SHAE2_22890.1	SMTH1_22530.1
OG0006325	SHAE2_6250.1	SMTH1_6570.1
OG0006326	SHAE2_101330.1	SMTH1_106390.1
OG0006327	SHAE2_27160.1	SMTH1_27580.1
OG0006328	SHAE2_62220.1	SMTH1_64750.1
OG0006329	SHAE2_71230.1	SMTH1_74420.1, SMTH1_74420.2, SMTH1_74410.1
OG0006331	SHAE2_63520.1	SMTH1_66120.1
OG0006332	SHAE2_48340.1	SMTH1_50530.1
OG0006333	SHAE2_64160.1	SMTH1_66900.1
OG0006334	SHAE2_87170.1	SMTH1_91850.1
OG0006335	SHAE2_100410.1	SMTH1_105410.1
OG0006336	SHAE2_23930.1	SMTH1_24160.1
OG0006337	SHAE2_17560.1, SHAE2_17570.1	SMTH1_17310.1
OG0006338	SHAE2_22120.1	SMTH1_23420.1
OG0006339	SHAE2_38400.1	SMTH1_39450.1
OG0006340	SHAE2_46540.1	SMTH1_48710.1
OG0006342	SHAE2_89620.1	SMTH1_93430.1, SMTH1_93440.1
OG0006343	SHAE2_65110.1	SMTH1_67820.1
OG0006344	SHAE2_28240.1	SMTH1_28740.1
OG0006345	SHAE2_75350.1	SMTH1_78820.1, SMTH1_78830.1
OG0006346	SHAE2_95930.1	SMTH1_100430.1
OG0006347	SHAE2_29930.1	SMTH1_30650.1
OG0006348	SHAE2_48290.1	SMTH1_50480.1
OG0006349	SHAE2_10320.1	SMTH1_9640.1
OG0006350	SHAE2_40080.2, SHAE2_40080.1, SHAE2_40080.4, SHAE2_40080.3	SMTH1_41250.1
OG0006351	SHAE2_81490.1	SMTH1_85700.1
OG0006352	SHAE2_16400.1	SMTH1_16250.1, SMTH1_16250.2
OG0006353	SHAE2_74090.1	SMTH1_77290.1
OG0006354	SHAE2_75990.1	SMTH1_79690.1
OG0006354	SHAE2_75990.2	SMTH1_79690.1
OG0006355	SHAE2_54630.1, SHAE2_54620.1, SHAE2_54620.2	SMTH1_57330.1
OG0006356	SHAE2_83820.1	SMTH1_88270.1
OG0006357	SHAE2_89240.1	SMTH1_92990.1
OG0006358	SHAE2_18060.1, SHAE2_18060.2	SMTH1_17800.2
OG0006359	SHAE2_54280.1	SMTH1_56940.1
OG0006360	SHAE2_98300.1	SMTH1_103220.1
OG0006361	SHAE2_57740.1	SMTH1_60690.1, SMTH1_60690.2
OG0006362	SHAE2_23350.1	SMTH1_21950.1, SMTH1_21940.1
OG0006363	SHAE2_16060.1	SMTH1_15830.1
OG0006364	SHAE2_87090.1	SMTH1_91750.1, SMTH1_91750.3, SMTH1_91750.2
OG0006365	SHAE2_24090.1	SMTH1_24340.1
OG0006366	SHAE2_55930.1	SMTH1_58720.1, SMTH1_58720.2
OG0006367	SHAE2_74190.1	SMTH1_77390.1, SMTH1_77390.2
OG0006368	SHAE2_67800.1	SMTH1_70780.1
OG0006369	SHAE2_90400.1, SHAE2_90400.2	SMTH1_94360.1
OG0006370	SHAE2_75660.1	SMTH1_79240.1, SMTH1_79240.2
OG0006371	SHAE2_85330.1	SMTH1_90870.1
OG0006372	SHAE2_44050.3, SHAE2_44050.1, SHAE2_44050.2	SMTH1_45850.1
OG0006373	SHAE2_83070.1	SMTH1_87440.1
OG0006374	SHAE2_54110.2, SHAE2_54110.1	SMTH1_56780.1
OG0006377	SHAE2_65610.1, SHAE2_65610.2	SMTH1_68390.1
OG0006378	SHAE2_57030.1	SMTH1_59950.1, SMTH1_59960.1
OG0006379	SHAE2_91530.1	SMTH1_95600.1
OG0006381	SHAE2_79710.1	SMTH1_83640.1
OG0006382	SHAE2_90610.1	SMTH1_94650.1
OG0006383	SHAE2_85750.1	SMTH1_90530.1
OG0006384	SHAE2_63580.1	SMTH1_66180.1
OG0006385	SHAE2_19920.1	SMTH1_19640.1
OG0006386	SHAE2_60080.1	SMTH1_62780.1
OG0006387	SHAE2_82810.1	SMTH1_87100.1
OG0006388	SHAE2_63650.1	SMTH1_66260.1, SMTH1_66260.2
OG0006389	SHAE2_89940.1, SHAE2_89940.2	SMTH1_93780.1, SMTH1_93780.2
OG0006390	SHAE2_69970.1	SMTH1_73060.1
OG0006391	SHAE2_69960.1	SMTH1_73040.1, SMTH1_73050.2, SMTH1_73050.1, SMTH1_73050.3
OG0006392	SHAE2_99800.1	SMTH1_106750.1
OG0006393	SHAE2_73820.2, SHAE2_73820.1	SMTH1_76910.1, SMTH1_76910.2
OG0006394	SHAE2_51320.1	SMTH1_53670.1
OG0006395	SHAE2_15960.1	SMTH1_15710.1
OG0006396	SHAE2_22720.1	SMTH1_22720.1, SMTH1_22720.3
OG0006397	SHAE2_83330.1	SMTH1_87730.1, SMTH1_87730.2
OG0006398	SHAE2_6500.1	SMTH1_6880.1
OG0006399	SHAE2_14600.1, SHAE2_14610.1	SMTH1_14320.1
OG0006400	SHAE2_79790.1	SMTH1_83730.1
OG0006401	SHAE2_50400.1	SMTH1_52550.1
OG0006401	SHAE2_50400.1	SMTH1_52550.4
OG0006402	SHAE2_28100.1	SMTH1_28610.1
OG0006403	SHAE2_650.1	SMTH1_530.1
OG0006404	SHAE2_36490.1	SMTH1_37450.1
OG0006405	SHAE2_53470.1, SHAE2_53470.2, SHAE2_53450.1	SMTH1_56160.1
OG0006406	SHAE2_55840.1	SMTH1_58640.1
OG0006407	SHAE2_21630.1	SMTH1_21490.1
OG0006408	SHAE2_80560.1, SHAE2_80560.2, SHAE2_80560.3	SMTH1_84640.1
OG0006409	SHAE2_55120.1	SMTH1_57800.1, SMTH1_57810.1
OG0006410	SHAE2_1240.1	SMTH1_1080.1
OG0006411	SHAE2_2220.1	SMTH1_2380.1, SMTH1_2370.1
OG0006412	SHAE2_19830.1	SMTH1_19540.1
OG0006413	SHAE2_96400.2, SHAE2_96400.1	SMTH1_100900.1, SMTH1_100920.1, SMTH1_100910.1
OG0006414	SHAE2_91430.1	SMTH1_95510.1
OG0006415	SHAE2_26740.1	SMTH1_27140.1
OG0006416	SHAE2_64560.1	SMTH1_67250.1
OG0006417	SHAE2_53340.1	SMTH1_56050.1
OG0006418	SHAE2_10700.1	SMTH1_10030.1
OG0006419	SHAE2_30330.1	SMTH1_31120.1
OG0006420	SHAE2_67900.1	SMTH1_70950.1, SMTH1_70940.1
OG0006421	SHAE2_6120.1	SMTH1_6400.1
OG0006422	SHAE2_95670.1	SMTH1_100170.1
OG0006423	SHAE2_87100.1	SMTH1_91770.1
OG0006424	SHAE2_53430.1, SHAE2_53430.2	SMTH1_56140.1
OG0006425	SHAE2_83140.1	SMTH1_87510.1
OG0006426	SHAE2_22910.1	SMTH1_22510.1
OG0006427	SHAE2_35930.1	SMTH1_36720.1
OG0006428	SHAE2_330.1	SMTH1_340.1, SMTH1_350.1
OG0006429	SHAE2_12770.1	SMTH1_12310.1, SMTH1_12310.2
OG0006430	SHAE2_3750.1	SMTH1_3800.3, SMTH1_3800.1, SMTH1_3800.2
OG0006431	SHAE2_96630.1	SMTH1_101150.1
OG0006432	SHAE2_83520.1	SMTH1_87930.1
OG0006433	SHAE2_45700.1, SHAE2_45700.3, SHAE2_45700.2	SMTH1_47730.1
OG0006434	SHAE2_98540.1	SMTH1_103430.1, SMTH1_103430.2
OG0006435	SHAE2_85810.1	SMTH1_90460.1
OG0006436	SHAE2_73710.1	SMTH1_76810.1
OG0006437	SHAE2_96930.1	SMTH1_101560.1
OG0006439	SHAE2_15230.1	SMTH1_14970.1
OG0006440	SHAE2_53860.9, SHAE2_54020.1	SMTH1_56680.1
OG0006441	SHAE2_101270.1	SMTH1_106330.1
OG0006442	SHAE2_37750.1	SMTH1_38790.1
OG0006443	SHAE2_23530.1, SHAE2_23530.2	SMTH1_21760.1
OG0006444	SHAE2_94420.1	SMTH1_98790.1, SMTH1_98790.2
OG0006445	SHAE2_74480.1	SMTH1_77660.1
OG0006446	SHAE2_55360.1, SHAE2_55360.2	SMTH1_58040.1, SMTH1_58040.2
OG0006447	SHAE2_92930.1	SMTH1_97300.1
OG0006448	SHAE2_5480.1	SMTH1_5680.1
OG0006449	SHAE2_34020.1	SMTH1_35260.1
OG0006450	SHAE2_3000.1	SMTH1_3160.1
OG0006451	SHAE2_75600.1	SMTH1_79170.1
OG0006452	SHAE2_59990.1	SMTH1_62680.1
OG0006453	SHAE2_73760.1	SMTH1_76850.1
OG0006454	SHAE2_11570.1	SMTH1_10930.1
OG0006455	SHAE2_53840.1	SMTH1_56530.1
OG0006456	SHAE2_1970.1	SMTH1_2060.1, SMTH1_2060.2
OG0006457	SHAE2_57710.1	SMTH1_60660.1
OG0006458	SHAE2_70790.1	SMTH1_73980.1
OG0006460	SHAE2_69650.1	SMTH1_72700.1
OG0006461	SHAE2_91630.1, SHAE2_91630.2	SMTH1_95740.1
OG0006463	SHAE2_66320.1, SHAE2_66320.2	SMTH1_69160.1
OG0006464	SHAE2_24190.1	SMTH1_24470.1
OG0006465	SHAE2_81840.1	SMTH1_86070.1, SMTH1_86060.1
OG0006466	SHAE2_93380.1	SMTH1_97680.1
OG0006467	SHAE2_12370.1	SMTH1_11890.1
OG0006468	SHAE2_45470.1	SMTH1_47500.1
OG0006470	SHAE2_62500.1	SMTH1_65050.1
OG0006471	SHAE2_89180.1	SMTH1_92930.1
OG0006472	SHAE2_89150.1	SMTH1_92900.1
OG0006473	SHAE2_66140.1	SMTH1_68940.1
OG0006474	SHAE2_70340.1	SMTH1_73440.1
OG0006475	SHAE2_15290.1	SMTH1_15070.1
OG0006476	SHAE2_3700.1	SMTH1_3760.1
OG0006477	SHAE2_29900.1	SMTH1_30610.1
OG0006478	SHAE2_8130.1	SMTH1_8660.1
OG0006480	SHAE2_24400.1	SMTH1_24680.1
OG0006481	SHAE2_71410.1	SMTH1_74590.1
OG0006482	SHAE2_23580.1	SMTH1_21690.1
OG0006483	SHAE2_64430.1	SMTH1_67140.1
OG0006484	SHAE2_74690.1	SMTH1_77950.1
OG0006485	SHAE2_4900.1, SHAE2_4900.2	SMTH1_5020.1
OG0006486	SHAE2_24410.1	SMTH1_24690.1
OG0006487	SHAE2_77940.1	SMTH1_81760.1, SMTH1_81760.2
OG0006488	SHAE2_18310.1	SMTH1_18010.1, SMTH1_18020.1
OG0006489	SHAE2_13030.1	SMTH1_12480.1
OG0006490	SHAE2_8280.1, SHAE2_8280.2, SHAE2_8280.3	SMTH1_8810.1, SMTH1_8810.2
OG0006491	SHAE2_90480.1	SMTH1_94450.1
OG0006492	SHAE2_33780.1	SMTH1_35010.1
OG0006493	SHAE2_25450.1	SMTH1_25680.1
OG0006494	SHAE2_66900.1	SMTH1_69810.1
OG0006496	SHAE2_48020.1	SMTH1_50290.1
OG0006498	SHAE2_2120.1	SMTH1_2240.1
OG0006499	SHAE2_6180.1	SMTH1_6490.1
OG0006500	SHAE2_47660.1, SHAE2_47660.2	SMTH1_49810.1, SMTH1_49810.2, SMTH1_49810.3
OG0006501	SHAE2_95260.1	SMTH1_99710.1
OG0006502	SHAE2_74080.1, SHAE2_74080.2	SMTH1_77280.1, SMTH1_77280.3, SMTH1_77280.2
OG0006503	SHAE2_84840.1	SMTH1_89420.1
OG0006504	SHAE2_85510.1, SHAE2_85510.2	SMTH1_90670.1
OG0006505	SHAE2_87490.1	SMTH1_92200.2, SMTH1_92200.1
OG0006506	SHAE2_70890.1	SMTH1_74090.1
OG0006507	SHAE2_66040.1	SMTH1_68850.1
OG0006508	SHAE2_70380.1	SMTH1_73480.1
OG0006509	SHAE2_99270.1	SMTH1_104290.1, SMTH1_104290.2
OG0006510	SHAE2_29030.1	SMTH1_29610.1
OG0006512	SHAE2_37380.1	SMTH1_38400.1
OG0006513	SHAE2_40530.1	SMTH1_41060.1, SMTH1_41060.2
OG0006514	SHAE2_86940.1	SMTH1_91650.1
OG0006515	SHAE2_45460.1	SMTH1_47490.1
OG0006516	SHAE2_32950.2, SHAE2_32950.3, SHAE2_32950.1, SHAE2_32950.4	SMTH1_34100.1, SMTH1_34090.1
OG0006517	SHAE2_100800.1	SMTH1_105750.1
OG0006518	SHAE2_101430.1	SMTH1_106520.1, SMTH1_106530.1
OG0006519	SHAE2_98810.1, SHAE2_98810.2	SMTH1_103750.1, SMTH1_103760.1
OG0006520	SHAE2_100030.1	SMTH1_104990.1, SMTH1_104990.2
OG0006521	SHAE2_93260.1	SMTH1_97590.1, SMTH1_97590.2
OG0006523	SHAE2_81450.1	SMTH1_85670.1
OG0006524	SHAE2_77010.1, SHAE2_77010.2, SHAE2_77010.3	SMTH1_80810.1, SMTH1_80810.2
OG0006525	SHAE2_67940.1, SHAE2_67940.3, SHAE2_67940.2	SMTH1_71000.1
OG0006526	SHAE2_36190.1	SMTH1_37010.1
OG0006526	SHAE2_36190.1	SMTH1_37030.1
OG0006526	SHAE2_36200.1	SMTH1_37010.1
OG0006526	SHAE2_36200.1	SMTH1_37030.1
OG0006527	SHAE2_44240.2	SMTH1_46040.1
OG0006528	SHAE2_47540.1	SMTH1_49710.1
OG0006529	SHAE2_20610.1	SMTH1_20360.1
OG0006530	SHAE2_120.1	SMTH1_107490.1, SMTH1_63460.1
OG0006532	SHAE2_85650.1	SMTH1_90640.1
OG0006533	SHAE2_91920.1	SMTH1_96180.1
OG0006533	SHAE2_92280.1, SHAE2_92290.1	SMTH1_96530.1
OG0006534	SHAE2_28590.1	SMTH1_29080.1, SMTH1_29080.2
OG0006535	SHAE2_67910.1	SMTH1_70960.1, SMTH1_70960.2, SMTH1_70960.3, SMTH1_70960.4, SMTH1_70960.5
OG0006543	SHAE2_87540.1	SMTH1_92260.1
OG0006544	SHAE2_101140.1	SMTH1_106160.1
OG0006545	SHAE2_76150.1	SMTH1_79900.1, SMTH1_79880.1, SMTH1_79910.1, SMTH1_79890.1
OG0006546	SHAE2_95690.1, SHAE2_95690.2	SMTH1_100190.1
OG0006547	SHAE2_51250.1	SMTH1_53530.1
OG0006548	SHAE2_98390.1	SMTH1_103320.1
OG0006549	SHAE2_73450.1	SMTH1_76520.1
OG0006550	SHAE2_59400.1, SHAE2_59400.2, SHAE2_59400.3	SMTH1_62110.1
OG0006551	SHAE2_79290.1, SHAE2_79290.2	SMTH1_83170.1
OG0006552	SHAE2_16820.1	SMTH1_16680.1
OG0006553	SHAE2_81760.1	SMTH1_85990.1
OG0006554	SHAE2_46640.1	SMTH1_48820.1
OG0006555	SHAE2_97680.1	SMTH1_102620.1, SMTH1_102630.1
OG0006556	SHAE2_57150.1	SMTH1_60090.1, SMTH1_60090.2
OG0006557	SHAE2_65040.1	SMTH1_67740.1
OG0006558	SHAE2_75470.1	SMTH1_78970.1, SMTH1_78960.1, SMTH1_78950.1
OG0006559	SHAE2_5710.1	SMTH1_5950.1
OG0006560	SHAE2_28960.1	SMTH1_29530.1
OG0006561	SHAE2_71350.1	SMTH1_74520.1
OG0006562	SHAE2_15320.1	SMTH1_15100.1, SMTH1_15110.1
OG0006563	SHAE2_92510.1	SMTH1_96800.1, SMTH1_96800.2
OG0006564	SHAE2_41970.1	SMTH1_43330.1
OG0006565	SHAE2_18690.1	SMTH1_18460.1
OG0006566	SHAE2_31490.1	SMTH1_32460.1
OG0006567	SHAE2_32470.1	SMTH1_33460.1
OG0006568	SHAE2_22510.1	SMTH1_22970.1
OG0006569	SHAE2_31470.1	SMTH1_32440.1
OG0006570	SHAE2_58920.1	SMTH1_61660.1
OG0006571	SHAE2_65950.1	SMTH1_68740.1
OG0006572	SHAE2_49640.1	SMTH1_51720.1
OG0006573	SHAE2_2250.1	SMTH1_2410.1
OG0006574	SHAE2_70810.1	SMTH1_73990.1, SMTH1_74000.1
OG0006575	SHAE2_61650.1	SMTH1_64120.1
OG0006576	SHAE2_61760.1	SMTH1_64260.1
OG0006578	SHAE2_51120.1	SMTH1_53390.1
OG0006579	SHAE2_45360.1	SMTH1_47360.1
OG0006580	SHAE2_81100.1	SMTH1_85250.1
OG0006581	SHAE2_28950.1	SMTH1_29520.1
OG0006582	SHAE2_32870.1	SMTH1_33990.1
OG0006583	SHAE2_92030.1	SMTH1_96260.1
OG0006584	SHAE2_2850.1	SMTH1_2950.1
OG0006585	SHAE2_20230.1	SMTH1_19970.2, SMTH1_19970.1
OG0006586	SHAE2_40380.1	SMTH1_41550.1
OG0006588	SHAE2_15690.1	SMTH1_15450.1
OG0006589	SHAE2_21870.1	SMTH1_23710.1
OG0006590	SHAE2_21890.1	SMTH1_23690.1
OG0006591	SHAE2_76650.1	SMTH1_80520.1, SMTH1_80520.2
OG0006592	SHAE2_89840.1, SHAE2_89840.2, SHAE2_89840.3	SMTH1_93700.1
