Orthogroup	schistosoma_haematobium	schistosoma_curassoni
OG0005125	SHAE2_2030.1, SHAE2_2030.2	SCUR1_1620.1, SCUR1_1610.1, SCUR1_1560.1
OG0005126	SHAE2_63200.1	SCUR1_59110.1
OG0005127	SHAE2_36230.1, SHAE2_36230.2	SCUR1_33410.1
OG0005128	SHAE2_62200.1	SCUR1_58250.1
OG0005130	SHAE2_24050.1	SCUR1_21930.2, SCUR1_21930.1, SCUR1_21930.3, SCUR1_21930.4
OG0005131	SHAE2_51350.1	SCUR1_48200.1
OG0005132	SHAE2_19190.1	SCUR1_17030.1
OG0005133	SHAE2_58080.1	SCUR1_54900.1
OG0005134	SHAE2_54190.1	SCUR1_50880.1
OG0005134	SHAE2_54190.2	SCUR1_50880.2, SCUR1_50880.3, SCUR1_50880.4, SCUR1_50880.5
OG0005135	SHAE2_45920.1	SCUR1_43240.1, SCUR1_43240.2
OG0005136	SHAE2_81390.1	SCUR1_76350.1
OG0005137	SHAE2_84680.1	SCUR1_79910.1
OG0005138	SHAE2_19900.1	SCUR1_17690.2, SCUR1_17690.1, SCUR1_17690.3
OG0005139	SHAE2_34910.1	SCUR1_32690.1
OG0005141	SHAE2_100290.1, SHAE2_100290.2	SCUR1_93490.1
OG0005142	SHAE2_52410.1, SHAE2_52410.2, SHAE2_52410.4, SHAE2_52410.3	SCUR1_49210.1, SCUR1_49210.2
OG0005143	SHAE2_36480.1	SCUR1_33750.1, SCUR1_33750.2
OG0005144	SHAE2_78520.1	SCUR1_73330.1
OG0005145	SHAE2_5260.1	SCUR1_4690.1, SCUR1_4700.1
OG0005146	SHAE2_21570.1	SCUR1_19410.1
OG0005147	SHAE2_54240.1, SHAE2_54230.1, SHAE2_54230.2	SCUR1_50930.1, SCUR1_50930.2
OG0005148	SHAE2_57390.1, SHAE2_57390.2	SCUR1_54200.1
OG0005149	SHAE2_103470.1	SCUR1_9680.1
OG0005150	SHAE2_34420.1	SCUR1_32190.1
OG0005151	SHAE2_86340.1, SHAE2_86340.2	SCUR1_80170.1
OG0005152	SHAE2_8430.1	SCUR1_7770.1
OG0005153	SHAE2_93810.1	SCUR1_87200.1
OG0005154	SHAE2_59360.2, SHAE2_59360.1, SHAE2_59360.3	SCUR1_55970.1
OG0005155	SHAE2_6370.3, SHAE2_6370.1, SHAE2_6370.2, SHAE2_6370.4	SCUR1_5870.1
OG0005156	SHAE2_76320.1	SCUR1_71200.1, SCUR1_71200.2
OG0005157	SHAE2_140.1, SHAE2_140.2	SCUR1_180.1
OG0005158	SHAE2_91880.1, SHAE2_91880.2	SCUR1_85410.1
OG0005159	SHAE2_46320.1	SCUR1_43640.1
OG0005160	SHAE2_45140.1, SHAE2_45140.2	SCUR1_42430.1
OG0005161	SHAE2_31700.1	SCUR1_29690.3, SCUR1_29690.1, SCUR1_29690.4, SCUR1_29690.2
OG0005162	SHAE2_7180.1	SCUR1_6600.1
OG0005163	SHAE2_82290.1, SHAE2_82290.2	SCUR1_77250.2, SCUR1_77250.1
OG0005164	SHAE2_26280.1	SCUR1_23770.1
OG0005165	SHAE2_98470.1	SCUR1_91940.1
OG0005166	SHAE2_51690.1	SCUR1_48520.1
OG0005167	SHAE2_84910.1	SCUR1_79690.1
OG0005168	SHAE2_52350.1, SHAE2_52360.1	SCUR1_49140.1
OG0005169	SHAE2_47300.1, SHAE2_47300.2	SCUR1_44600.1
OG0005170	SHAE2_46600.1	SCUR1_43920.1
OG0005171	SHAE2_5830.1	SCUR1_5330.1
OG0005172	SHAE2_54990.1	SCUR1_51660.1
OG0005173	SHAE2_99110.1, SHAE2_99110.4, SHAE2_99110.2, SHAE2_99110.3	SCUR1_92460.1, SCUR1_92460.2
OG0005174	SHAE2_91670.2	SCUR1_85210.1
OG0005174	SHAE2_91670.3	SCUR1_85210.1
OG0005175	SHAE2_101320.1	SCUR1_94440.1
OG0005177	SHAE2_82490.1	SCUR1_77450.1
OG0005178	SHAE2_70930.1	SCUR1_66370.1
OG0005179	SHAE2_88690.1	SCUR1_82430.1, SCUR1_82430.2, SCUR1_82430.3
OG0005180	SHAE2_22140.1	SCUR1_20040.1
OG0005181	SHAE2_86770.1, SHAE2_86770.2	SCUR1_81530.1
OG0005182	SHAE2_49470.1	SCUR1_45660.1
OG0005183	SHAE2_62290.1	SCUR1_58330.1
OG0005184	SHAE2_64170.1	SCUR1_60010.2, SCUR1_60010.1
OG0005184	SHAE2_64170.2	SCUR1_60010.3
OG0005185	SHAE2_75960.1	SCUR1_70830.1, SCUR1_70830.2
OG0005186	SHAE2_68140.3, SHAE2_68140.1, SHAE2_68140.2	SCUR1_63830.1, SCUR1_63830.2
OG0005187	SHAE2_1390.1	SCUR1_980.1
OG0005188	SHAE2_92060.1, SHAE2_92060.3, SHAE2_92060.2	SCUR1_85600.1
OG0005189	SHAE2_31240.1	SCUR1_29050.1
OG0005190	SHAE2_78380.1	SCUR1_73180.1
OG0005191	SHAE2_83900.2	SCUR1_78860.1
OG0005192	SHAE2_81850.1	SCUR1_76790.1
OG0005193	SHAE2_86460.1	SCUR1_80060.1, SCUR1_80060.2
OG0005194	SHAE2_82530.1	SCUR1_77490.1
OG0005195	SHAE2_39260.1	SCUR1_36530.1
OG0005196	SHAE2_61980.1	SCUR1_58120.1
OG0005197	SHAE2_16240.1	SCUR1_14460.1
OG0005199	SHAE2_92050.1	SCUR1_98150.2, SCUR1_98150.1
OG0005200	SHAE2_53750.1	SCUR1_50520.1, SCUR1_50520.2
OG0005201	SHAE2_87150.1, SHAE2_87150.2, SHAE2_87150.3	SCUR1_81900.1
OG0005202	SHAE2_27370.1	SCUR1_25020.1, SCUR1_25020.2
OG0005203	SHAE2_43530.1	SCUR1_40760.1
OG0005203	SHAE2_43530.2	SCUR1_40760.2
OG0005204	SHAE2_18390.1	SCUR1_16330.1
OG0005205	SHAE2_4270.1	SCUR1_3690.1
OG0005206	SHAE2_55580.3, SHAE2_55580.1, SHAE2_55580.2	SCUR1_52300.1
OG0005207	SHAE2_86980.1	SCUR1_81780.2
OG0005208	SHAE2_58000.1, SHAE2_58000.2	SCUR1_54830.1, SCUR1_54830.2
OG0005209	SHAE2_73870.2	SCUR1_68770.1
OG0005209	SHAE2_73870.2	SCUR1_68770.2
OG0005210	SHAE2_19730.1	SCUR1_17540.1
OG0005211	SHAE2_57840.1	SCUR1_54700.1, SCUR1_54700.2, SCUR1_54700.3
OG0005212	SHAE2_10330.1	SCUR1_8420.1
OG0005213	SHAE2_87900.1	SCUR1_96660.1
OG0005214	SHAE2_7270.1	SCUR1_6700.1
OG0005215	SHAE2_79470.1	SCUR1_74260.1
OG0005216	SHAE2_2380.1	SCUR1_1920.1
OG0005217	SHAE2_81200.1, SHAE2_81200.2	SCUR1_76180.1, SCUR1_76180.2
OG0005218	SHAE2_94000.1	SCUR1_87380.1
OG0005219	SHAE2_10630.1, SHAE2_10630.2	SCUR1_8690.1, SCUR1_8690.2
OG0005220	SHAE2_5220.1	SCUR1_4650.1, SCUR1_4650.2
OG0005221	SHAE2_42020.1	SCUR1_39240.1
OG0005222	SHAE2_310.1	SCUR1_330.1
OG0005223	SHAE2_76750.1	SCUR1_71690.1
OG0005224	SHAE2_72430.1	SCUR1_67460.1
OG0005225	SHAE2_31580.1	SCUR1_29350.1
OG0005226	SHAE2_27380.1	SCUR1_25030.1
OG0005227	SHAE2_8010.1	SCUR1_7350.1
OG0005228	SHAE2_72400.1	SCUR1_67430.1
OG0005229	SHAE2_1200.1	SCUR1_790.1
OG0005230	SHAE2_51090.1	SCUR1_47910.1
OG0005231	SHAE2_46780.1, SHAE2_46780.2	SCUR1_44110.1, SCUR1_44110.2
OG0005232	SHAE2_20410.1	SCUR1_18200.1
OG0005233	SHAE2_22090.1	SCUR1_19980.2
OG0005234	SHAE2_17220.1, SHAE2_17220.2	SCUR1_15260.1
OG0005235	SHAE2_23770.1	SCUR1_21650.1
OG0005235	SHAE2_23780.1	SCUR1_21660.1
OG0005236	SHAE2_93730.1, SHAE2_93730.2	SCUR1_87120.1
OG0005237	SHAE2_89920.1	SCUR1_83650.1, SCUR1_83650.2
OG0005238	SHAE2_36940.1	SCUR1_34280.1, SCUR1_34280.2, SCUR1_34280.3
OG0005239	SHAE2_57240.1	SCUR1_54050.1, SCUR1_54050.3, SCUR1_54050.2
OG0005240	SHAE2_67850.1	SCUR1_63560.1
OG0005241	SHAE2_70030.1	SCUR1_65550.1
OG0005241	SHAE2_70030.1	SCUR1_65550.2
OG0005242	SHAE2_67230.1	SCUR1_63180.1
OG0005243	SHAE2_73540.2	SCUR1_68420.2
OG0005243	SHAE2_73540.1, SHAE2_73540.3	SCUR1_68420.1
OG0005244	SHAE2_18990.1	SCUR1_16850.1
OG0005246	SHAE2_44300.1, SHAE2_44300.2	SCUR1_41550.1, SCUR1_41550.2
OG0005247	SHAE2_23470.1, SHAE2_23470.2	SCUR1_21310.1
OG0005248	SHAE2_73420.1	SCUR1_68260.1
OG0005249	SHAE2_15380.1, SHAE2_15380.2	SCUR1_13670.1, SCUR1_13670.2
OG0005251	SHAE2_13950.1	SCUR1_12250.3, SCUR1_12250.1, SCUR1_12250.2
OG0005252	SHAE2_84870.1	SCUR1_99800.1, SCUR1_99810.1, SCUR1_79740.1, SCUR1_99830.1, SCUR1_99820.1
OG0005253	SHAE2_45540.1	SCUR1_42850.1, SCUR1_42850.2
OG0005254	SHAE2_17370.1	SCUR1_15400.1
OG0005255	SHAE2_101070.1	SCUR1_94190.1, SCUR1_98220.1
OG0005256	SHAE2_87850.1	SCUR1_82350.1, SCUR1_82350.2, SCUR1_82350.4, SCUR1_82350.3
OG0005258	SHAE2_77170.2, SHAE2_77170.1, SHAE2_77170.4, SHAE2_77170.3	SCUR1_71980.1
OG0005259	SHAE2_79810.1	SCUR1_74670.3, SCUR1_74670.1, SCUR1_74670.2
OG0005260	SHAE2_80890.1, SHAE2_80890.2	SCUR1_75800.1, SCUR1_75800.2
OG0005262	SHAE2_72350.1	SCUR1_67380.1
OG0005263	SHAE2_25530.1, SHAE2_25530.2	SCUR1_23100.1
OG0005264	SHAE2_32420.1	SCUR1_30140.1
OG0005265	SHAE2_29550.1, SHAE2_29550.2	SCUR1_27300.1
OG0005266	SHAE2_25550.1	SCUR1_23120.1, SCUR1_23120.2
OG0005267	SHAE2_25320.1	SCUR1_100790.1, SCUR1_22970.1, SCUR1_22970.2, SCUR1_22970.3, SCUR1_22970.4
OG0005268	SHAE2_44440.2, SHAE2_44440.1, SHAE2_44440.3	SCUR1_41700.1, SCUR1_41700.4, SCUR1_41700.2, SCUR1_41700.3
OG0005269	SHAE2_38690.1, SHAE2_38710.1	SCUR1_35960.1, SCUR1_35970.1
OG0005271	SHAE2_4770.1	SCUR1_4220.1
OG0005272	SHAE2_56070.1	SCUR1_98670.1, SCUR1_26410.1, SCUR1_97960.1, SCUR1_83100.1
OG0005274	SHAE2_62140.1	SCUR1_62600.1
OG0005284	SHAE2_79330.1, SHAE2_79330.2	SCUR1_74120.1, SCUR1_74120.2
OG0005286	SHAE2_31830.2, SHAE2_31830.1	SCUR1_29590.1
OG0005287	SHAE2_13360.1	SCUR1_11490.1
OG0005288	SHAE2_53280.1	SCUR1_50040.1
OG0005289	SHAE2_51240.1	SCUR1_48060.2, SCUR1_48060.1
OG0005290	SHAE2_44820.1	SCUR1_42140.2, SCUR1_42140.4, SCUR1_42140.1, SCUR1_42140.3
OG0005291	SHAE2_44430.1	SCUR1_41690.1
OG0005292	SHAE2_47440.1	SCUR1_44760.1
OG0005293	SHAE2_64050.1	SCUR1_59900.1
OG0005294	SHAE2_59940.1	SCUR1_56470.1
OG0005295	SHAE2_60520.1	SCUR1_57020.1
OG0005296	SHAE2_47470.2, SHAE2_47470.1	SCUR1_44790.1
OG0005297	SHAE2_87130.1	SCUR1_81880.1
OG0005298	SHAE2_45190.1	SCUR1_42480.1
OG0005299	SHAE2_84110.1	SCUR1_79100.1
OG0005300	SHAE2_94570.1	SCUR1_87940.4
OG0005301	SHAE2_75560.1	SCUR1_70410.1
OG0005302	SHAE2_21680.1	SCUR1_19520.1
OG0005303	SHAE2_58840.1, SHAE2_58810.1	SCUR1_55460.2, SCUR1_55460.1
OG0005304	SHAE2_93920.1	SCUR1_87300.1
OG0005305	SHAE2_39780.1	SCUR1_37000.1
OG0005306	SHAE2_19890.1	SCUR1_17680.2, SCUR1_17680.1
OG0005307	SHAE2_42160.1	SCUR1_39400.1
OG0005309	SHAE2_26970.1	SCUR1_24690.1
OG0005310	SHAE2_1420.2, SHAE2_1420.3, SHAE2_1420.1	SCUR1_1030.1, SCUR1_1030.2
OG0005312	SHAE2_33180.1, SHAE2_33180.3, SHAE2_33180.2	SCUR1_30860.1
OG0005313	SHAE2_25790.1	SCUR1_23360.1
OG0005314	SHAE2_22800.3, SHAE2_22800.1, SHAE2_22800.2	SCUR1_20750.1
OG0005315	SHAE2_61500.1	SCUR1_57660.1
OG0005316	SHAE2_87060.1	SCUR1_81800.1
OG0005317	SHAE2_63660.1	SCUR1_59540.2
OG0005318	SHAE2_31480.1	SCUR1_29270.1
OG0005319	SHAE2_66700.1	SCUR1_62410.1
OG0005321	SHAE2_76250.1	SCUR1_71160.1, SCUR1_71160.2, SCUR1_71160.3
OG0005322	SHAE2_93660.1	SCUR1_87060.1
OG0005323	SHAE2_30630.1, SHAE2_30630.2	SCUR1_28440.1
OG0005324	SHAE2_42380.1	SCUR1_39620.1
OG0005325	SHAE2_33640.1, SHAE2_33640.2	SCUR1_31320.1
OG0005326	SHAE2_8170.1	SCUR1_7520.1
OG0005327	SHAE2_20810.1, SHAE2_20810.2	SCUR1_18610.1, SCUR1_18610.2
OG0005328	SHAE2_66260.2, SHAE2_66260.1	SCUR1_62020.1
OG0005329	SHAE2_18440.1	SCUR1_16400.1
OG0005331	SHAE2_94260.1	SCUR1_87520.10, SCUR1_87520.9, SCUR1_87630.1
OG0005332	SHAE2_95350.1	SCUR1_88700.1
OG0005333	SHAE2_24580.1	SCUR1_22430.1
OG0005334	SHAE2_16630.1	SCUR1_14860.1, SCUR1_14860.2, SCUR1_14860.3
OG0005335	SHAE2_82040.2, SHAE2_82040.1, SHAE2_82040.3	SCUR1_76980.1
OG0005336	SHAE2_14410.2	SCUR1_12710.1
OG0005337	SHAE2_26630.1	SCUR1_24290.1
OG0005338	SHAE2_52260.1	SCUR1_49040.1
OG0005339	SHAE2_59960.1	SCUR1_56490.1
OG0005340	SHAE2_96280.1	SCUR1_89520.1
OG0005341	SHAE2_17160.1, SHAE2_17160.2	SCUR1_15180.2, SCUR1_15180.1
OG0005342	SHAE2_100670.1	SCUR1_93860.1
OG0005343	SHAE2_82880.1, SHAE2_82880.2	SCUR1_77860.1
OG0005345	SHAE2_41600.1, SHAE2_41600.3, SHAE2_41600.2	SCUR1_38820.1
OG0005346	SHAE2_12160.1	SCUR1_10290.1
OG0005347	SHAE2_69870.1, SHAE2_69870.3, SHAE2_69870.2	SCUR1_65400.1
OG0005349	SHAE2_740.1, SHAE2_760.1	SCUR1_520.1
OG0005350	SHAE2_6930.1, SHAE2_6930.4, SHAE2_6930.5, SHAE2_6930.6, SHAE2_6930.2, SHAE2_6930.3	SCUR1_6340.2, SCUR1_6340.1
OG0005351	SHAE2_55650.1, SHAE2_55650.2	SCUR1_52350.1
OG0005352	SHAE2_2810.1	SCUR1_2340.1
OG0005353	SHAE2_98090.2, SHAE2_98090.1	SCUR1_91460.1
OG0005354	SHAE2_37960.1	SCUR1_35330.1, SCUR1_35330.2
OG0005355	SHAE2_42440.1	SCUR1_39710.1
OG0005356	SHAE2_73140.1	SCUR1_68050.1
OG0005357	SHAE2_76880.1, SHAE2_76880.2	SCUR1_71760.1, SCUR1_71760.2
OG0005358	SHAE2_49240.1	SCUR1_45880.1
OG0005359	SHAE2_21400.1	SCUR1_19250.1
OG0005360	SHAE2_21850.1	SCUR1_19700.1
OG0005361	SHAE2_17400.2, SHAE2_17400.1, SHAE2_17400.3	SCUR1_15440.1
OG0005362	SHAE2_71460.2, SHAE2_71460.1	SCUR1_66770.1
OG0005363	SHAE2_1410.1	SCUR1_1020.1
OG0005364	SHAE2_52380.1	SCUR1_49170.1, SCUR1_49170.2
OG0005365	SHAE2_20040.1	SCUR1_17830.1
OG0005366	SHAE2_17460.1	SCUR1_15500.3, SCUR1_15500.1, SCUR1_15500.2
OG0005367	SHAE2_26260.1	SCUR1_23750.2, SCUR1_23750.3, SCUR1_23750.1
OG0005368	SHAE2_24750.1	SCUR1_22600.1
OG0005369	SHAE2_37910.1, SHAE2_37910.2	SCUR1_35280.1
OG0005370	SHAE2_37900.1	SCUR1_35270.1
OG0005371	SHAE2_37880.1	SCUR1_35250.1
OG0005372	SHAE2_27840.1	SCUR1_25490.1, SCUR1_25490.2
OG0005373	SHAE2_97670.1	SCUR1_91050.1
OG0005374	SHAE2_23980.1	SCUR1_21860.1
OG0005375	SHAE2_54770.1	SCUR1_51450.1, SCUR1_51450.2
OG0005376	SHAE2_65460.1	SCUR1_61240.1
OG0005377	SHAE2_32400.1	SCUR1_30100.2, SCUR1_30100.1
OG0005378	SHAE2_46850.1, SHAE2_46850.2, SHAE2_46850.3	SCUR1_44180.1, SCUR1_44180.2
OG0005379	SHAE2_59460.1	SCUR1_56070.1
OG0005380	SHAE2_2450.1	SCUR1_1990.2, SCUR1_1990.1
OG0005380	SHAE2_2450.2	SCUR1_1990.2, SCUR1_1990.1
OG0005381	SHAE2_8000.1	SCUR1_7340.1
OG0005382	SHAE2_100280.1	SCUR1_93480.2, SCUR1_93480.1, SCUR1_93480.3
OG0005383	SHAE2_42690.1	SCUR1_39970.1
OG0005384	SHAE2_87350.1	SCUR1_82090.1, SCUR1_82090.2
OG0005385	SHAE2_12980.1	SCUR1_11130.1
OG0005386	SHAE2_35830.1	SCUR1_33020.1, SCUR1_33020.2
OG0005387	SHAE2_30300.1	SCUR1_28100.1, SCUR1_28100.2
OG0005388	SHAE2_27880.1, SHAE2_27880.3, SHAE2_27880.2	SCUR1_25530.1
OG0005389	SHAE2_49090.1, SHAE2_49090.2	SCUR1_45980.1
OG0005390	SHAE2_101350.1	SCUR1_94480.1
OG0005391	SHAE2_62420.1	SCUR1_58430.1, SCUR1_58430.2
OG0005392	SHAE2_54600.1	SCUR1_51300.1
OG0005393	SHAE2_54580.1	SCUR1_51280.1
OG0005394	SHAE2_2670.2, SHAE2_2670.1, SHAE2_2670.3	SCUR1_2200.1
OG0005395	SHAE2_76090.1	SCUR1_71000.1, SCUR1_71000.2
OG0005396	SHAE2_15210.1	SCUR1_13490.1, SCUR1_13490.2, SCUR1_13490.3
OG0005397	SHAE2_47180.1	SCUR1_44490.1, SCUR1_44490.2, SCUR1_44490.3
OG0005398	SHAE2_28530.1, SHAE2_28530.2	SCUR1_26230.1
OG0005399	SHAE2_13880.1	SCUR1_12170.1
OG0005400	SHAE2_13130.1	SCUR1_11260.1
OG0005401	SHAE2_58480.1	SCUR1_55290.1
OG0005402	SHAE2_60490.1	SCUR1_57050.1, SCUR1_57050.2
OG0005403	SHAE2_42730.1	SCUR1_40020.1, SCUR1_40020.2, SCUR1_40020.3
OG0005404	SHAE2_19780.1	SCUR1_17570.1
OG0005405	SHAE2_95600.1, SHAE2_95600.3, SHAE2_95600.2	SCUR1_88900.1
OG0005406	SHAE2_71900.1, SHAE2_71900.2	SCUR1_67190.1, SCUR1_67190.2, SCUR1_67190.3, SCUR1_67190.4
OG0005407	SHAE2_55190.1	SCUR1_51880.1
OG0005408	SHAE2_95950.1, SHAE2_95950.2	SCUR1_89190.1, SCUR1_89190.2
OG0005409	SHAE2_33800.1	SCUR1_31530.1
OG0005410	SHAE2_10590.1	SCUR1_8650.1
OG0005411	SHAE2_97520.1, SHAE2_97520.2, SHAE2_97510.1	SCUR1_90640.1
OG0005412	SHAE2_66250.1	SCUR1_62010.1
OG0005413	SHAE2_82910.3, SHAE2_82910.1, SHAE2_82910.2	SCUR1_77890.1
OG0005415	SHAE2_32300.1	SCUR1_29980.1
OG0005416	SHAE2_27010.1	SCUR1_24730.1, SCUR1_24730.2, SCUR1_24730.3
OG0005417	SHAE2_4480.1	SCUR1_3890.1, SCUR1_3890.2
OG0005418	SHAE2_50640.1	SCUR1_47430.1, SCUR1_47450.1
OG0005419	SHAE2_72060.1	SCUR1_67280.1
OG0005420	SHAE2_40070.1	SCUR1_37350.1, SCUR1_37350.2
OG0005421	SHAE2_84060.1	SCUR1_79050.1
OG0005423	SHAE2_30850.1	SCUR1_28650.1
OG0005424	SHAE2_85970.1	SCUR1_80530.1
OG0005425	SHAE2_86020.1, SHAE2_86020.3, SHAE2_86020.2	SCUR1_80480.1
OG0005426	SHAE2_99570.4, SHAE2_99570.3, SHAE2_99570.1, SHAE2_99570.2	SCUR1_92910.1, SCUR1_92910.2, SCUR1_92910.3, SCUR1_92910.4
OG0005427	SHAE2_100500.1	SCUR1_93730.1
OG0005428	SHAE2_92440.2	SCUR1_85880.1
OG0005429	SHAE2_63870.1	SCUR1_97600.1
OG0005430	SHAE2_47690.1	SCUR1_45000.4, SCUR1_45000.2, SCUR1_45000.3, SCUR1_45000.1
OG0005431	SHAE2_82510.1	SCUR1_77470.1
OG0005432	SHAE2_86190.1	SCUR1_80330.1
OG0005433	SHAE2_82420.6, SHAE2_82420.1, SHAE2_82420.2, SHAE2_82420.3, SHAE2_82420.5, SHAE2_82420.4	SCUR1_77390.1
OG0005434	SHAE2_29070.1	SCUR1_26810.2, SCUR1_26810.1, SCUR1_26810.3
OG0005435	SHAE2_101200.1	SCUR1_94320.1
OG0005436	SHAE2_62190.1	SCUR1_58240.1
OG0005437	SHAE2_67420.1	SCUR1_63000.1
OG0005438	SHAE2_13040.1	SCUR1_11160.1
OG0005439	SHAE2_47890.1	SCUR1_45190.1
OG0005440	SHAE2_76590.1, SHAE2_76590.2	SCUR1_71480.1
OG0005441	SHAE2_95980.1	SCUR1_89230.2, SCUR1_89230.1
OG0005442	SHAE2_31670.1	SCUR1_29440.1, SCUR1_29440.2
OG0005443	SHAE2_65480.1	SCUR1_61270.1
OG0005444	SHAE2_20920.2	SCUR1_18720.3
OG0005444	SHAE2_20920.1	SCUR1_18720.1, SCUR1_18720.2
OG0005446	SHAE2_48060.1, SHAE2_48060.2	SCUR1_45310.1
OG0005447	SHAE2_69110.2	SCUR1_64650.2
OG0005447	SHAE2_69110.1	SCUR1_64650.1
OG0005448	SHAE2_37970.1	SCUR1_35340.1
OG0005449	SHAE2_68780.1	SCUR1_64370.1
OG0005450	SHAE2_64090.1	SCUR1_59930.1
OG0005451	SHAE2_86760.1	SCUR1_81520.1
OG0005452	SHAE2_95370.1, SHAE2_95370.2	SCUR1_88720.1
OG0005453	SHAE2_65630.1	SCUR1_61430.2, SCUR1_61430.1
OG0005454	SHAE2_55160.1	SCUR1_51850.1
OG0005455	SHAE2_53480.1, SHAE2_53460.3, SHAE2_53460.1, SHAE2_53460.2, SHAE2_53460.4	SCUR1_50240.1
OG0005456	SHAE2_81220.1, SHAE2_81220.2, SHAE2_81220.3	SCUR1_76200.1
OG0005457	SHAE2_50090.1	SCUR1_46940.5, SCUR1_46940.2, SCUR1_46940.4, SCUR1_46940.1, SCUR1_46940.3
OG0005458	SHAE2_7090.1	SCUR1_6550.1, SCUR1_6500.1
OG0005459	SHAE2_1580.1, SHAE2_1580.2	SCUR1_1200.1, SCUR1_1200.2
OG0005460	SHAE2_74950.1	SCUR1_69840.1
OG0005461	SHAE2_28840.1	SCUR1_26590.1
OG0005462	SHAE2_91280.1, SHAE2_91280.2	SCUR1_84820.1
OG0005463	SHAE2_22810.1	SCUR1_20760.1
OG0005464	SHAE2_54420.1, SHAE2_54420.2	SCUR1_51100.2, SCUR1_51100.3, SCUR1_51100.1
OG0005465	SHAE2_95940.1	SCUR1_89170.1
OG0005466	SHAE2_74650.1	SCUR1_69540.1
OG0005467	SHAE2_67890.1, SHAE2_67890.3, SHAE2_67890.4, SHAE2_67890.2	SCUR1_63610.1
OG0005468	SHAE2_23050.1	SCUR1_20950.1, SCUR1_20950.3, SCUR1_20950.2
OG0005469	SHAE2_72050.1	SCUR1_67270.1
OG0005470	SHAE2_89220.1	SCUR1_82870.1
OG0005471	SHAE2_20760.1	SCUR1_18550.1
OG0005472	SHAE2_77710.1	SCUR1_72480.1
OG0005473	SHAE2_1130.1, SHAE2_1130.2	SCUR1_730.4, SCUR1_730.1, SCUR1_730.2, SCUR1_730.3, SCUR1_730.5, SCUR1_730.6
OG0005475	SHAE2_89260.1	SCUR1_82910.3, SCUR1_82910.4, SCUR1_82910.5, SCUR1_82910.1, SCUR1_82910.2
OG0005476	SHAE2_42740.1, SHAE2_42740.2, SHAE2_42740.3	SCUR1_40030.1
OG0005477	SHAE2_43410.1	SCUR1_40640.1
OG0005478	SHAE2_62000.1	SCUR1_58140.1
OG0005479	SHAE2_80190.1	SCUR1_75050.1
OG0005480	SHAE2_77920.1	SCUR1_72670.1
OG0005481	SHAE2_19840.1, SHAE2_19840.2	SCUR1_17630.1
OG0005482	SHAE2_44620.1	SCUR1_41900.1
OG0005483	SHAE2_42990.1, SHAE2_42990.2	SCUR1_40250.1, SCUR1_40250.2, SCUR1_40250.3
OG0005484	SHAE2_24210.1	SCUR1_22080.1, SCUR1_22080.2, SCUR1_22080.3, SCUR1_22080.4
OG0005485	SHAE2_54330.1	SCUR1_51020.1
OG0005486	SHAE2_74170.1	SCUR1_69040.1, SCUR1_69040.2, SCUR1_69040.3
OG0005487	SHAE2_25640.1, SHAE2_25640.3, SHAE2_25640.4, SHAE2_25640.2	SCUR1_23230.1
OG0005488	SHAE2_97230.1	SCUR1_90500.1
OG0005490	SHAE2_36610.1, SHAE2_36610.2	SCUR1_33890.1, SCUR1_33890.2
OG0005491	SHAE2_97020.1	SCUR1_90270.1, SCUR1_90270.2
OG0005492	SHAE2_97790.1	SCUR1_90960.1
OG0005493	SHAE2_55860.1	SCUR1_52600.1
OG0005494	SHAE2_5890.1	SCUR1_5400.1, SCUR1_5400.2
OG0005496	SHAE2_99000.1	SCUR1_92350.1
OG0005497	SHAE2_26470.1	SCUR1_23960.1
OG0005499	SHAE2_93530.1	SCUR1_86930.1
OG0005500	SHAE2_23340.1	SCUR1_21180.1
OG0005501	SHAE2_95470.1, SHAE2_95470.2	SCUR1_97410.1
OG0005502	SHAE2_102170.1	SCUR1_94890.1
OG0005503	SHAE2_42200.3, SHAE2_42200.2, SHAE2_42200.1, SHAE2_42200.4	SCUR1_39430.1
OG0005504	SHAE2_87330.1	SCUR1_82070.1, SCUR1_49150.2, SCUR1_49150.1
OG0005505	SHAE2_82680.1	SCUR1_77610.1
OG0005506	SHAE2_94680.1, SHAE2_94680.2	SCUR1_88070.1, SCUR1_88070.2
OG0005507	SHAE2_92740.1	SCUR1_86260.1
OG0005508	SHAE2_1860.2, SHAE2_1860.1	SCUR1_1460.2, SCUR1_1460.3
OG0005509	SHAE2_99280.1	SCUR1_92650.1
OG0005510	SHAE2_96870.1	SCUR1_90140.1
OG0005511	SHAE2_82380.1	SCUR1_77340.1
OG0005512	SHAE2_7300.1	SCUR1_6730.1
OG0005513	SHAE2_95060.1, SHAE2_95060.2	SCUR1_88400.1, SCUR1_88440.1
OG0005514	SHAE2_27110.1	SCUR1_24820.2, SCUR1_24820.3, SCUR1_24820.1
OG0005515	SHAE2_60510.1	SCUR1_57030.2
OG0005516	SHAE2_19760.4	SCUR1_17550.2
OG0005516	SHAE2_19760.1, SHAE2_19760.2, SHAE2_19760.3	SCUR1_17550.1
OG0005517	SHAE2_67480.1, SHAE2_67480.2	SCUR1_62930.1
OG0005518	SHAE2_28310.1	SCUR1_25980.1
OG0005519	SHAE2_38120.1	SCUR1_35410.1, SCUR1_35410.2
