Orthogroup	schistosoma_curassoni	schistosoma_intercalatum
OG0007205	SCUR1_90670.1	SINT1_90520.1
OG0007206	SCUR1_69980.1	SINT1_69970.1
OG0007207	SCUR1_49020.1	SINT1_48930.1
OG0007208	SCUR1_77990.1	SINT1_77390.1
OG0007210	SCUR1_87960.1	SINT1_87720.1
OG0007211	SCUR1_22760.1	SINT1_22890.1
OG0007212	SCUR1_66680.1	SINT1_66530.1
OG0007213	SCUR1_66690.1	SINT1_66540.1
OG0007214	SCUR1_78540.1	SINT1_77950.1
OG0007215	SCUR1_12330.1	SINT1_12310.1
OG0007216	SCUR1_18920.1	SINT1_19090.1
OG0007217	SCUR1_43480.1	SINT1_43310.1
OG0007218	SCUR1_47170.1	SINT1_47070.1
OG0007219	SCUR1_9920.1	SINT1_10150.1, SINT1_10150.2
OG0007220	SCUR1_35690.1	SINT1_35610.1
OG0007221	SCUR1_35560.1	SINT1_35460.1
OG0007222	SCUR1_8380.1	SINT1_8570.2, SINT1_8570.1
OG0007223	SCUR1_60460.1	SINT1_60320.1
OG0007224	SCUR1_72160.1, SCUR1_72160.2	SINT1_72040.1
OG0007225	SCUR1_66270.1	SINT1_66030.1
OG0007226	SCUR1_44160.1	SINT1_44040.1
OG0007227	SCUR1_90320.1	SINT1_90110.1
OG0007228	SCUR1_79280.1	SINT1_78710.1
OG0007229	SCUR1_74520.1	SINT1_74120.1
OG0007230	SCUR1_10150.1	SINT1_10320.1, SINT1_10320.2
OG0007231	SCUR1_23530.1	SINT1_23710.1
OG0007232	SCUR1_12060.1	SINT1_12050.1
OG0007233	SCUR1_94340.1	SINT1_94110.1
OG0007234	SCUR1_60090.1	SINT1_59940.1
OG0007235	SCUR1_20780.1	SINT1_20560.1
OG0007236	SCUR1_3490.1	SINT1_3440.2, SINT1_3440.3, SINT1_3440.1
OG0007237	SCUR1_75660.1	SINT1_75100.1
OG0007238	SCUR1_27150.2, SCUR1_27150.1, SCUR1_27150.3	SINT1_27230.1
OG0007239	SCUR1_77290.1	SINT1_76720.1
OG0007240	SCUR1_69080.1, SCUR1_69080.2	SINT1_69040.1
OG0007241	SCUR1_42160.1	SINT1_41990.1
OG0007242	SCUR1_43400.1	SINT1_43220.1
OG0007243	SCUR1_38850.1	SINT1_38720.1, SINT1_38720.2
OG0007244	SCUR1_72080.1	SINT1_71900.1
OG0007245	SCUR1_52900.1	SINT1_52860.1
OG0007246	SCUR1_48610.1	SINT1_48470.1
OG0007247	SCUR1_51890.1	SINT1_51850.1
OG0007248	SCUR1_25500.1	SINT1_25650.1
OG0007249	SCUR1_81030.1	SINT1_79670.1
OG0007251	SCUR1_37010.1	SINT1_36830.1
OG0007252	SCUR1_12550.1	SINT1_12550.1
OG0007253	SCUR1_53160.1	SINT1_53120.1
OG0007254	SCUR1_76750.1	SINT1_76210.1
OG0007256	SCUR1_63600.1	SINT1_63340.1
OG0007257	SCUR1_54540.1	SINT1_54400.1
OG0007258	SCUR1_91160.1	SINT1_91420.1
OG0007259	SCUR1_11950.1, SCUR1_11960.1	SINT1_11960.1
OG0007260	SCUR1_77080.1	SINT1_76530.1
OG0007261	SCUR1_41290.1	SINT1_41200.1
OG0007262	SCUR1_82470.1	SINT1_82010.1
OG0007263	SCUR1_8570.1	SINT1_8750.1
OG0007264	SCUR1_12460.1	SINT1_12440.1
OG0007265	SCUR1_26070.1, SCUR1_26070.2	SINT1_26210.1
OG0007266	SCUR1_61690.1	SINT1_61490.1
OG0007267	SCUR1_89480.1, SCUR1_89480.2, SCUR1_89480.3	SINT1_89240.1
OG0007268	SCUR1_43870.1	SINT1_43740.1
OG0007269	SCUR1_20730.1	SINT1_20620.1
OG0007270	SCUR1_80250.1	SINT1_80580.1
OG0007270	SCUR1_80250.2	SINT1_80580.1
OG0007270	SCUR1_80250.3	SINT1_80580.1
OG0007271	SCUR1_8240.1	SINT1_8400.1
OG0007272	SCUR1_4520.1	SINT1_4490.1
OG0007273	SCUR1_4810.1	SINT1_4800.1
OG0007274	SCUR1_54360.1	SINT1_54230.1
OG0007275	SCUR1_30130.1	SINT1_30230.1, SINT1_30230.2
OG0007276	SCUR1_30400.1	SINT1_30520.1
OG0007277	SCUR1_100450.1	SINT1_47520.1
OG0007278	SCUR1_43010.1	SINT1_42830.1
OG0007279	SCUR1_84380.1	SINT1_84050.1, SINT1_84050.2
OG0007280	SCUR1_77820.1	SINT1_77220.1, SINT1_77220.2
OG0007281	SCUR1_76290.1	SINT1_75700.1
OG0007282	SCUR1_64990.1	SINT1_64780.1
OG0007283	SCUR1_48940.1	SINT1_48890.1
OG0007284	SCUR1_14980.1	SINT1_15000.1
OG0007285	SCUR1_41080.1	SINT1_40940.1
OG0007286	SCUR1_55980.1	SINT1_55660.1
OG0007287	SCUR1_60210.1	SINT1_60040.1
OG0007288	SCUR1_78500.1	SINT1_77910.1
OG0007289	SCUR1_65750.1, SCUR1_65760.1, SCUR1_65760.2	SINT1_65480.1
OG0007290	SCUR1_35890.1	SINT1_35780.1
OG0007291	SCUR1_51600.1	SINT1_51580.1
OG0007292	SCUR1_48790.1	SINT1_95710.1
OG0007293	SCUR1_46250.1	SINT1_46180.1
OG0007294	SCUR1_69790.1	SINT1_69750.1
OG0007296	SCUR1_62250.1	SINT1_62060.1
OG0007297	SCUR1_85990.1	SINT1_85810.1
OG0007298	SCUR1_41560.1	SINT1_41410.1
OG0007299	SCUR1_78330.1	SINT1_77750.1
OG0007300	SCUR1_25660.1	SINT1_25350.1
OG0007301	SCUR1_38870.1	SINT1_38740.1
OG0007302	SCUR1_82900.1	SINT1_82470.1
OG0007303	SCUR1_82500.1	SINT1_82030.1
OG0007304	SCUR1_44340.1	SINT1_44250.1
OG0007305	SCUR1_54960.1	SINT1_54850.1, SINT1_54850.2
OG0007306	SCUR1_70290.1	SINT1_70260.1
OG0007307	SCUR1_49850.1	SINT1_49790.1
OG0007309	SCUR1_59380.1	SINT1_59220.1
OG0007310	SCUR1_51440.1	SINT1_51410.1, SINT1_51410.2
OG0007311	SCUR1_1510.1	SINT1_1530.1
OG0007312	SCUR1_8920.1	SINT1_9120.1
OG0007313	SCUR1_77930.1	SINT1_77340.1
OG0007314	SCUR1_46840.1	SINT1_46670.1
OG0007315	SCUR1_84440.1	SINT1_84110.1
OG0007316	SCUR1_34330.1	SINT1_34240.1
OG0007317	SCUR1_33700.1	SINT1_33680.1
OG0007318	SCUR1_3330.1	SINT1_3290.1
OG0007319	SCUR1_47370.1	SINT1_47280.1
OG0007320	SCUR1_40130.1	SINT1_39960.1
OG0007321	SCUR1_7530.1	SINT1_7700.1
OG0007322	SCUR1_64310.1	SINT1_64010.1
OG0007323	SCUR1_72270.1	SINT1_72150.1
OG0007324	SCUR1_85090.1	SINT1_84840.1
OG0007325	SCUR1_14880.1	SINT1_14890.1
OG0007326	SCUR1_72070.1	SINT1_71890.1
OG0007327	SCUR1_10050.1	SINT1_10260.1
OG0007328	SCUR1_28590.1	SINT1_28610.1
OG0007329	SCUR1_19000.1	SINT1_19170.1
OG0007330	SCUR1_58980.1	SINT1_58800.1
OG0007331	SCUR1_56510.1	SINT1_56260.1
OG0007332	SCUR1_35450.1	SINT1_35350.1
OG0007333	SCUR1_29360.1, SCUR1_29360.2, SCUR1_29360.3, SCUR1_29360.4	SINT1_29410.1, SINT1_29410.2, SINT1_29410.3, SINT1_29410.4, SINT1_29410.5
OG0007334	SCUR1_90340.1	SINT1_90140.1
OG0007337	SCUR1_63440.1	SINT1_63170.1
OG0007338	SCUR1_66730.1	SINT1_66590.1
OG0007339	SCUR1_51360.1	SINT1_51340.1
OG0007340	SCUR1_21420.1	SINT1_19860.1
OG0007341	SCUR1_7470.2, SCUR1_7470.1	SINT1_7620.1
OG0007343	SCUR1_50820.1	SINT1_50780.1
OG0007344	SCUR1_14290.1	SINT1_14340.1
OG0007345	SCUR1_76540.1	SINT1_75960.1
OG0007346	SCUR1_91500.1	SINT1_91180.1
OG0007347	SCUR1_17940.1	SINT1_18080.1
OG0007348	SCUR1_310.1	SINT1_300.1
OG0007349	SCUR1_1190.1	SINT1_1230.1, SINT1_1230.2
OG0007350	SCUR1_48640.1	SINT1_48500.1
OG0007351	SCUR1_14340.1	SINT1_14290.1
OG0007352	SCUR1_57040.1	SINT1_56750.1
OG0007353	SCUR1_25920.1	SINT1_26050.1
OG0007355	SCUR1_6840.1	SINT1_6930.1
OG0007356	SCUR1_17260.1	SINT1_17380.1
OG0007357	SCUR1_2600.1	SINT1_2670.1
OG0007358	SCUR1_7740.1	SINT1_7920.1
OG0007359	SCUR1_85000.1	SINT1_84750.1
OG0007362	SCUR1_47420.1	SINT1_47350.1
OG0007363	SCUR1_78410.1	SINT1_77830.1
OG0007364	SCUR1_37370.1	SINT1_37160.1
OG0007365	SCUR1_58420.1	SINT1_58110.1
OG0007366	SCUR1_62890.1	SINT1_62700.1
OG0007367	SCUR1_100700.1, SCUR1_61110.1	SINT1_60940.1
OG0007369	SCUR1_92480.1	SINT1_92170.1
OG0007370	SCUR1_72020.1	SINT1_71840.1
OG0007371	SCUR1_91910.1	SINT1_91590.1
OG0007372	SCUR1_3710.1	SINT1_3670.1
OG0007373	SCUR1_83050.1	SINT1_82600.1, SINT1_82600.2
OG0007374	SCUR1_89090.2, SCUR1_89090.1	SINT1_88850.1
OG0007375	SCUR1_81140.1	SINT1_79540.1
OG0007376	SCUR1_96610.1, SCUR1_96610.2, SCUR1_96610.3, SCUR1_96610.4	SINT1_81680.1, SINT1_81680.2
OG0007377	SCUR1_86370.1	SINT1_85930.1, SINT1_85930.2
OG0007378	SCUR1_90310.1	SINT1_90100.1, SINT1_90100.2
OG0007379	SCUR1_89290.1	SINT1_89070.1, SINT1_89070.2
OG0007380	SCUR1_50210.1	SINT1_50140.1
OG0007381	SCUR1_50650.1, SCUR1_95960.1	SINT1_50500.1
OG0007382	SCUR1_71340.1	SINT1_71210.1
OG0007383	SCUR1_75610.1	SINT1_75050.1
OG0007384	SCUR1_25280.1, SCUR1_25280.2	SINT1_25390.1
OG0007385	SCUR1_31760.1	SINT1_31810.1
OG0007386	SCUR1_28230.1	SINT1_28260.1, SINT1_28260.3, SINT1_28260.4, SINT1_28260.2
OG0007387	SCUR1_41640.1	SINT1_41490.1
OG0007388	SCUR1_42380.1	SINT1_95590.1, SINT1_95600.1
OG0007389	SCUR1_14080.1	SINT1_14130.1, SINT1_14130.2
OG0007390	SCUR1_13690.1	SINT1_13740.2
OG0007391	SCUR1_16570.1	SINT1_16660.1
OG0007392	SCUR1_15610.1	SINT1_15650.1, SINT1_15650.2
OG0007393	SCUR1_3720.1	SINT1_3680.1
OG0007394	SCUR1_4060.1	SINT1_4020.1
OG0007395	SCUR1_11500.1	SINT1_11650.1
OG0007396	SCUR1_6610.1	SINT1_6650.1
OG0007397	SCUR1_71410.1	SINT1_71290.1
OG0007398	SCUR1_91720.1	SINT1_91390.1
OG0007399	SCUR1_56930.1, SCUR1_56940.1, SCUR1_56930.2, SCUR1_56940.2	SINT1_56610.1, SINT1_56610.2, SINT1_56610.3, SINT1_56610.4, SINT1_56610.5, SINT1_56610.6, SINT1_56610.7
OG0007413	SCUR1_56090.1	SINT1_55780.1
OG0007414	SCUR1_13680.1	SINT1_13730.1
OG0007415	SCUR1_44460.1	SINT1_44390.1
OG0007416	SCUR1_55140.1	SINT1_55030.1
OG0007417	SCUR1_10500.1	SINT1_10660.1
OG0007418	SCUR1_76590.1	SINT1_76040.1
OG0007419	SCUR1_5610.1	SINT1_5570.1
OG0007420	SCUR1_19120.1	SINT1_19270.1
OG0007421	SCUR1_92270.1	SINT1_91960.1
OG0007422	SCUR1_17800.1	SINT1_17960.1
OG0007423	SCUR1_17790.1	SINT1_17950.1
OG0007424	SCUR1_42570.1	SINT1_42400.1
OG0007425	SCUR1_46570.1	SINT1_46450.1
OG0007426	SCUR1_88040.1	SINT1_87780.1
OG0007428	SCUR1_19500.1	SINT1_19650.1
OG0007429	SCUR1_21980.1	SINT1_22140.1
OG0007430	SCUR1_47400.1	SINT1_47330.1
OG0007432	SCUR1_48430.1	SINT1_48280.1
OG0007433	SCUR1_64000.1	SINT1_63730.1
OG0007434	SCUR1_63980.1	SINT1_63710.1
OG0007435	SCUR1_64860.1	SINT1_64650.1
OG0007436	SCUR1_41590.1	SINT1_41440.1
OG0007437	SCUR1_54340.1	SINT1_54200.1
OG0007438	SCUR1_9570.1	SINT1_9750.1
OG0007439	SCUR1_17600.1	SINT1_17760.1
OG0007440	SCUR1_97700.1	SINT1_79950.1
OG0007441	SCUR1_60630.1	SINT1_60470.1
OG0007442	SCUR1_30610.1	SINT1_30720.1
OG0007443	SCUR1_10640.1	SINT1_10790.1
OG0007445	SCUR1_35290.1	SINT1_35170.1
OG0007446	SCUR1_12870.1	SINT1_12900.1
OG0007447	SCUR1_96470.1, SCUR1_33930.1	SINT1_33890.1
OG0007448	SCUR1_36430.1	SINT1_36250.1
OG0007449	SCUR1_23160.1	SINT1_23390.1, SINT1_23390.2
OG0007451	SCUR1_840.1	SINT1_880.1
OG0007452	SCUR1_34170.1	SINT1_34090.1
OG0007453	SCUR1_76840.1	SINT1_76310.1
OG0007454	SCUR1_32630.1	SINT1_32600.1
OG0007456	SCUR1_8000.1	SINT1_8150.1
OG0007457	SCUR1_29640.1	SINT1_29710.1
OG0007458	SCUR1_97330.1	SINT1_35590.1
OG0007459	SCUR1_11980.1	SINT1_11980.1
OG0007460	SCUR1_53260.1	SINT1_53210.1
OG0007461	SCUR1_77010.1	SINT1_76480.1
OG0007462	SCUR1_28020.1	SINT1_28030.1
OG0007463	SCUR1_73240.1	SINT1_73010.1
OG0007464	SCUR1_42390.1	SINT1_42210.1
OG0007465	SCUR1_92950.1	SINT1_92670.1
OG0007466	SCUR1_30530.1	SINT1_30640.1
OG0007467	SCUR1_98160.1	SINT1_55760.1
OG0007468	SCUR1_77530.1	SINT1_76950.1
OG0007469	SCUR1_71670.1	SINT1_71510.1
OG0007470	SCUR1_76930.1	SINT1_76390.1
OG0007471	SCUR1_50490.1	SINT1_50370.1
OG0007472	SCUR1_38950.1	SINT1_38820.1
OG0007473	SCUR1_28280.1	SINT1_28300.1
OG0007474	SCUR1_22710.1	SINT1_22840.1
OG0007475	SCUR1_33960.1	SINT1_33910.1
OG0007476	SCUR1_70370.1	SINT1_70330.1
OG0007477	SCUR1_49770.1	SINT1_49710.1
OG0007478	SCUR1_35390.1	SINT1_35290.1
OG0007479	SCUR1_16250.1	SINT1_16330.1, SINT1_16330.2
OG0007480	SCUR1_87830.1, SCUR1_87830.2	SINT1_87600.1
OG0007481	SCUR1_61950.1	SINT1_61760.1
OG0007482	SCUR1_46280.1	SINT1_46210.1
OG0007483	SCUR1_44510.1	SINT1_44420.1
OG0007484	SCUR1_68570.1	SINT1_68550.1
OG0007485	SCUR1_57640.1, SCUR1_99650.1	SINT1_57330.1
OG0007487	SCUR1_72330.1	SINT1_72200.1
OG0007488	SCUR1_48600.1	SINT1_48460.1
OG0007489	SCUR1_57060.1	SINT1_56780.1
OG0007491	SCUR1_51690.1	SINT1_51670.1
OG0007493	SCUR1_28660.1	SINT1_28670.1
OG0007494	SCUR1_19590.1	SINT1_19760.1
OG0007495	SCUR1_75190.1	SINT1_74700.1
OG0007496	SCUR1_64390.1	SINT1_64110.1
OG0007497	SCUR1_56140.1	SINT1_55830.1
OG0007499	SCUR1_51820.1	SINT1_51780.1
OG0007500	SCUR1_34780.1	SINT1_34670.1
OG0007501	SCUR1_46720.1	SINT1_46560.1
OG0007502	SCUR1_21550.1	SINT1_21690.1
OG0007503	SCUR1_49290.1	SINT1_49190.1
OG0007504	SCUR1_260.1	SINT1_230.1
OG0007505	SCUR1_100900.1, SCUR1_100900.2, SCUR1_100900.3	SINT1_46880.1
OG0007506	SCUR1_94310.1	SINT1_94080.1
OG0007507	SCUR1_58820.1	SINT1_58570.1
OG0007508	SCUR1_78700.1	SINT1_78090.1
OG0007509	SCUR1_670.1	SINT1_700.1
OG0007510	SCUR1_63040.1	SINT1_62830.1
OG0007511	SCUR1_45700.1	SINT1_45640.1
OG0007512	SCUR1_46060.1	SINT1_45960.1
OG0007513	SCUR1_30150.1	SINT1_30270.1
OG0007514	SCUR1_78460.1	SINT1_77880.1
OG0007515	SCUR1_85010.1	SINT1_84760.1
OG0007516	SCUR1_45630.1	SINT1_45550.1
OG0007517	SCUR1_27130.1	SINT1_27200.1
OG0007518	SCUR1_44380.1	SINT1_44290.1
OG0007520	SCUR1_28240.1	SINT1_28270.1
OG0007521	SCUR1_27140.1	SINT1_27220.1
OG0007522	SCUR1_43510.1	SINT1_43340.1
OG0007523	SCUR1_12690.1	SINT1_12700.1
OG0007524	SCUR1_74170.1	SINT1_73820.1
OG0007525	SCUR1_79590.1	SINT1_78980.1
OG0007526	SCUR1_25270.1	SINT1_25370.1
OG0007527	SCUR1_71090.1	SINT1_71000.1
OG0007528	SCUR1_28960.1	SINT1_28970.1
OG0007529	SCUR1_16530.1	SINT1_16630.1
OG0007530	SCUR1_37720.1	SINT1_37510.1
OG0007531	SCUR1_32950.1	SINT1_32910.1
OG0007532	SCUR1_59420.1	SINT1_59250.1
OG0007533	SCUR1_11170.1	SINT1_11310.1
OG0007535	SCUR1_90000.1	SINT1_89760.1
OG0007536	SCUR1_15650.1	SINT1_15690.1
OG0007537	SCUR1_44680.1	SINT1_44560.1
OG0007538	SCUR1_17220.1	SINT1_17350.1
OG0007539	SCUR1_22410.1	SINT1_22600.1
OG0007540	SCUR1_88310.1	SINT1_88020.1
OG0007541	SCUR1_1250.1	SINT1_1280.1, SINT1_1280.2
OG0007543	SCUR1_11250.1	SINT1_11420.1
OG0007544	SCUR1_33670.1	SINT1_33650.1
OG0007545	SCUR1_84100.1	SINT1_83740.1, SINT1_83740.2
OG0007546	SCUR1_48810.1	SINT1_48670.1
OG0007547	SCUR1_780.1	SINT1_820.1
OG0007548	SCUR1_97480.1	SINT1_2180.1
OG0007549	SCUR1_32780.1	SINT1_32730.1
OG0007550	SCUR1_66070.1	SINT1_65810.1
OG0007551	SCUR1_57810.1	SINT1_57530.1
OG0007552	SCUR1_27610.1	SINT1_27680.1
OG0007553	SCUR1_21900.1	SINT1_22050.1
OG0007554	SCUR1_28980.1	SINT1_28990.1
OG0007555	SCUR1_33690.1	SINT1_33670.1
OG0007558	SCUR1_33650.1	SINT1_33630.1
OG0007559	SCUR1_30590.1	SINT1_30700.1, SINT1_30700.2
OG0007561	SCUR1_24850.1	SINT1_24970.1
OG0007562	SCUR1_78570.1	SINT1_77980.1
OG0007563	SCUR1_80300.1	SINT1_80550.1
OG0007564	SCUR1_74810.1	SINT1_74370.1
OG0007565	SCUR1_23220.1, SCUR1_23220.2	SINT1_23430.1, SINT1_23430.2
OG0007566	SCUR1_67400.1	SINT1_67330.1
OG0007568	SCUR1_2420.1	SINT1_2450.1
OG0007569	SCUR1_13430.1	SINT1_13480.1
OG0007570	SCUR1_41610.1	SINT1_41470.1
OG0007571	SCUR1_87040.1	SINT1_86760.1
OG0007572	SCUR1_73840.1	SINT1_73530.1
OG0007573	SCUR1_58990.1	SINT1_58790.1
OG0007574	SCUR1_89010.1	SINT1_88760.1
OG0007575	SCUR1_73920.1	SINT1_73600.1
OG0007576	SCUR1_21570.1	SINT1_21720.1
OG0007577	SCUR1_78960.1	SINT1_78410.1
OG0007578	SCUR1_86530.1	SINT1_86250.1
OG0007579	SCUR1_9630.1	SINT1_9810.1
OG0007580	SCUR1_45470.1	SINT1_45370.1
OG0007581	SCUR1_88360.1	SINT1_88060.2, SINT1_88060.1
OG0007582	SCUR1_18020.1	SINT1_18160.1
OG0007583	SCUR1_65240.1	SINT1_65000.1
OG0007584	SCUR1_67840.1	SINT1_67770.1
OG0007585	SCUR1_27740.1	SINT1_27810.1, SINT1_27810.2, SINT1_27810.3
OG0007586	SCUR1_55340.1	SINT1_55470.1
OG0007587	SCUR1_24320.1	SINT1_24430.1
OG0007588	SCUR1_25310.1	SINT1_25420.1
OG0007589	SCUR1_46830.1	SINT1_46660.1
OG0007590	SCUR1_15680.1, SCUR1_15680.2	SINT1_15730.1, SINT1_15730.2
OG0007593	SCUR1_1440.1	SINT1_1460.1
OG0007594	SCUR1_49670.1	SINT1_49610.1
OG0007595	SCUR1_36130.1	SINT1_35970.1, SINT1_35970.3, SINT1_35970.2
OG0007596	SCUR1_56250.1	SINT1_55970.1
OG0007597	SCUR1_86270.1	SINT1_86010.1
OG0007598	SCUR1_88050.1	SINT1_87790.1
OG0007599	SCUR1_86230.1, SCUR1_86230.2	SINT1_86040.1
OG0007600	SCUR1_51680.1	SINT1_51660.1
OG0007601	SCUR1_79560.1	SINT1_78960.1
OG0007602	SCUR1_77640.1	SINT1_77080.1
OG0007603	SCUR1_40560.1	SINT1_40430.1
OG0007604	SCUR1_32670.1, SCUR1_32670.2	SINT1_32630.1
OG0007605	SCUR1_34700.1	SINT1_34600.1
OG0007606	SCUR1_63740.1	SINT1_63470.1
OG0007609	SCUR1_97620.2, SCUR1_97620.1	SINT1_91140.1
OG0007610	SCUR1_71540.1	SINT1_71410.1
OG0007611	SCUR1_45730.1	SINT1_45680.1
OG0007613	SCUR1_46900.1	SINT1_46740.1
OG0007614	SCUR1_47360.1, SCUR1_47360.2	SINT1_47270.1
OG0007615	SCUR1_41570.1	SINT1_41420.1
OG0007616	SCUR1_7800.1	SINT1_57620.1, SINT1_7990.1
OG0007617	SCUR1_53630.1, SCUR1_53640.1	SINT1_53520.1
OG0007618	SCUR1_49750.1	SINT1_49690.1
OG0007619	SCUR1_93930.1	SINT1_93630.1
OG0007620	SCUR1_92680.1	SINT1_92380.1
OG0007621	SCUR1_81340.1, SCUR1_81340.2	SINT1_80880.1
OG0007622	SCUR1_90180.1	SINT1_89970.1, SINT1_89970.2
OG0007623	SCUR1_90420.1	SINT1_90210.1
OG0007624	SCUR1_85780.1, SCUR1_85780.2	SINT1_85610.1
OG0007626	SCUR1_55470.1	SINT1_55340.1
OG0007627	SCUR1_54990.1	SINT1_54890.1
OG0007628	SCUR1_56330.1	SINT1_56060.1
OG0007629	SCUR1_66140.1	SINT1_65880.1
OG0007630	SCUR1_63880.1	SINT1_63620.1
OG0007632	SCUR1_100740.1	SINT1_60900.1
OG0007632	SCUR1_100740.2	SINT1_60900.1
OG0007632	SCUR1_61070.1	SINT1_60900.1
OG0007632	SCUR1_61070.2	SINT1_60900.1
OG0007633	SCUR1_26240.1, SCUR1_26240.3, SCUR1_26240.2	SINT1_26370.1
OG0007634	SCUR1_42860.1	SINT1_42700.1
OG0007635	SCUR1_38750.1	SINT1_38610.1
OG0007636	SCUR1_38660.1	SINT1_38510.1
OG0007637	SCUR1_36880.1	SINT1_36690.1
OG0007638	SCUR1_6320.2, SCUR1_6320.1	SINT1_6350.1
OG0007639	SCUR1_12240.1	SINT1_12220.2
OG0007640	SCUR1_17190.1, SCUR1_17190.2, SCUR1_17190.3	SINT1_17310.1
OG0007641	SCUR1_18330.1	SINT1_18490.1, SINT1_18490.2, SINT1_18490.3
OG0007642	SCUR1_7840.1	SINT1_8010.1
OG0007643	SCUR1_54850.1	SINT1_54700.1
OG0007644	SCUR1_65700.1	SINT1_65420.1
OG0007645	SCUR1_66440.1	SINT1_66220.1, SINT1_66220.2, SINT1_66220.3, SINT1_66220.4, SINT1_66220.5
OG0007646	SCUR1_93200.1	SINT1_92940.1
OG0007648	SCUR1_99920.1	SINT1_68790.1, SINT1_68780.1, SINT1_96440.1
OG0007666	SCUR1_76320.1	SINT1_75740.1, SINT1_75740.2
OG0007667	SCUR1_88980.1	SINT1_88720.1
OG0007668	SCUR1_75640.1	SINT1_75080.1
OG0007669	SCUR1_68080.1	SINT1_67980.1
OG0007670	SCUR1_5260.1	SINT1_5230.1
OG0007671	SCUR1_4380.1	SINT1_4330.1
OG0007672	SCUR1_16490.1	SINT1_16570.1
OG0007673	SCUR1_88180.1	SINT1_87920.1
OG0007674	SCUR1_82710.1	SINT1_82260.1
OG0007675	SCUR1_28600.1	SINT1_28620.1
OG0007677	SCUR1_29700.1	SINT1_29770.1
OG0007678	SCUR1_95860.1, SCUR1_98290.1	SINT1_46830.1
OG0007679	SCUR1_93870.1	SINT1_93560.1
OG0007680	SCUR1_49950.1	SINT1_49880.2, SINT1_49880.1
OG0007681	SCUR1_93440.1	SINT1_93160.1
OG0007682	SCUR1_90680.1	SINT1_90540.1
OG0007683	SCUR1_48140.1, SCUR1_48140.2	SINT1_48000.1
OG0007684	SCUR1_73430.1	SINT1_73190.1
OG0007686	SCUR1_48390.1	SINT1_48230.1
OG0007687	SCUR1_94650.1, SCUR1_99250.1	SINT1_94460.1
OG0007688	SCUR1_11920.1	SINT1_11930.1
OG0007689	SCUR1_9610.1	SINT1_9790.1
OG0007690	SCUR1_85190.1	SINT1_84930.1
OG0007691	SCUR1_58760.1	SINT1_58480.1
OG0007692	SCUR1_11560.1	SINT1_11710.1
OG0007693	SCUR1_31400.1	SINT1_31500.1
OG0007694	SCUR1_61380.4	SINT1_61200.3
OG0007696	SCUR1_58680.1	SINT1_58400.1
OG0007697	SCUR1_40780.1	SINT1_40640.1
OG0007698	SCUR1_56380.1	SINT1_56130.1
OG0007699	SCUR1_68230.1	SINT1_68200.1
OG0007700	SCUR1_20280.1	SINT1_21030.1
OG0007701	SCUR1_53840.1	SINT1_53700.1
OG0007703	SCUR1_37510.1	SINT1_37290.1
OG0007704	SCUR1_12390.1	SINT1_12370.2, SINT1_12370.1
OG0007705	SCUR1_96100.1	SINT1_58060.1
OG0007706	SCUR1_71250.1	SINT1_71140.1
OG0007707	SCUR1_40150.1	SINT1_39980.1
OG0007708	SCUR1_15340.1	SINT1_15360.1
OG0007710	SCUR1_19180.1	SINT1_19340.1
OG0007711	SCUR1_74720.1	SINT1_74280.1
OG0007713	SCUR1_74610.1	SINT1_74180.1
OG0007714	SCUR1_40220.1	SINT1_40040.1
OG0007715	SCUR1_33910.1	SINT1_33870.1
OG0007716	SCUR1_77750.1	SINT1_77160.1
OG0007717	SCUR1_82330.1	SINT1_81840.1
OG0007718	SCUR1_68220.1	SINT1_68190.1
OG0007719	SCUR1_71970.1	SINT1_71790.1
OG0007720	SCUR1_32400.1	SINT1_32350.1
OG0007721	SCUR1_49260.1	SINT1_49160.1
OG0007723	SCUR1_8550.1	SINT1_8730.1
OG0007724	SCUR1_7950.1	SINT1_8110.1
OG0007726	SCUR1_7550.1	SINT1_7720.1
OG0007727	SCUR1_74740.1	SINT1_74300.1
OG0007728	SCUR1_35320.1	SINT1_35200.1
OG0007729	SCUR1_49680.1	SINT1_49620.1
OG0007730	SCUR1_6780.1	SINT1_6870.1
OG0007731	SCUR1_31750.1	SINT1_31800.1
OG0007732	SCUR1_43280.1	SINT1_43120.1
OG0007733	SCUR1_90120.1	SINT1_89900.1
OG0007734	SCUR1_26850.1	SINT1_26930.1
OG0007735	SCUR1_84390.1	SINT1_84060.1
OG0007736	SCUR1_25860.1	SINT1_25990.1
OG0007737	SCUR1_90240.1, SCUR1_90240.2	SINT1_90030.1
OG0007738	SCUR1_18340.1	SINT1_18500.1
OG0007739	SCUR1_14030.1	SINT1_14080.1
OG0007740	SCUR1_5710.1	SINT1_5700.1
OG0007742	SCUR1_6590.1	SINT1_6620.1
OG0007743	SCUR1_63260.1	SINT1_63020.1
OG0007744	SCUR1_67790.1, SCUR1_67790.2	SINT1_67710.1
OG0007746	SCUR1_23310.1	SINT1_23530.1
OG0007747	SCUR1_84840.1	SINT1_84590.1
OG0007748	SCUR1_46820.1	SINT1_46650.1
OG0007749	SCUR1_69450.1	SINT1_69410.1
OG0007750	SCUR1_16870.1	SINT1_16960.1
OG0007752	SCUR1_24120.1	SINT1_24270.1
