Orthogroup	schistosoma_curassoni	schistosoma_mattheei
OG0005239	SCUR1_54050.1, SCUR1_54050.3, SCUR1_54050.2	SMTH1_60180.1
OG0005240	SCUR1_63560.1	SMTH1_70840.1, SMTH1_70840.2
OG0005241	SCUR1_65550.1, SCUR1_65550.2	SMTH1_73120.1
OG0005242	SCUR1_63180.1	SMTH1_70390.1
OG0005243	SCUR1_68420.1	SMTH1_76620.1
OG0005244	SCUR1_16850.1	SMTH1_18620.1, SMTH1_18620.2
OG0005246	SCUR1_41550.1, SCUR1_41550.2	SMTH1_46130.1
OG0005247	SCUR1_21310.1	SMTH1_21830.1
OG0005248	SCUR1_68260.1	SMTH1_76490.1
OG0005249	SCUR1_13670.1, SCUR1_13670.2	SMTH1_15180.1
OG0005251	SCUR1_12250.3, SCUR1_12250.1, SCUR1_12250.2	SMTH1_13570.1
OG0005253	SCUR1_42850.1, SCUR1_42850.2	SMTH1_47570.3, SMTH1_47570.1, SMTH1_47570.2
OG0005254	SCUR1_15400.1	SMTH1_17080.3, SMTH1_17080.4, SMTH1_17080.1
OG0005255	SCUR1_94190.1, SCUR1_98220.1	SMTH1_106070.1, SMTH1_106080.1
OG0005256	SCUR1_82350.1, SCUR1_82350.2, SCUR1_82350.4, SCUR1_82350.3	SMTH1_92340.1
OG0005258	SCUR1_71980.1	SMTH1_80940.3, SMTH1_80940.1, SMTH1_80940.2
OG0005260	SCUR1_75800.1, SCUR1_75800.2	SMTH1_85000.1
OG0005262	SCUR1_67360.1	SMTH1_75350.1
OG0005262	SCUR1_67380.1	SMTH1_75370.1
OG0005263	SCUR1_23100.1	SMTH1_25810.1
OG0005264	SCUR1_30140.1	SMTH1_33410.3, SMTH1_33410.4, SMTH1_33410.1, SMTH1_33410.2
OG0005265	SCUR1_27300.1	SMTH1_30170.1
OG0005266	SCUR1_23120.1, SCUR1_23120.2	SMTH1_25840.1, SMTH1_25830.1
OG0005267	SCUR1_100790.1, SCUR1_22970.1, SCUR1_22970.2, SCUR1_22970.3, SCUR1_22970.4	SMTH1_25570.1, SMTH1_25570.2, SMTH1_25570.3
OG0005268	SCUR1_41700.1, SCUR1_41700.4, SCUR1_41700.2, SCUR1_41700.3	SMTH1_46350.1, SMTH1_46350.2
OG0005269	SCUR1_35960.1, SCUR1_35970.1	SMTH1_39740.1, SMTH1_39750.1
OG0005271	SCUR1_4220.1	SMTH1_4890.1, SMTH1_4890.3, SMTH1_4890.2
OG0005272	SCUR1_83100.1	SMTH1_31390.1, SMTH1_56450.1, SMTH1_45620.1, SMTH1_82950.1, SMTH1_19170.1, SMTH1_102970.1, SMTH1_66080.1, SMTH1_30290.1, SMTH1_71400.1
OG0005273	SCUR1_24000.1, SCUR1_24010.1	SMTH1_26690.1, SMTH1_26700.1, SMTH1_26710.1
OG0005274	SCUR1_62600.1	SMTH1_31000.1
OG0005283	SCUR1_86570.1	SMTH1_97480.1
OG0005284	SCUR1_74120.1	SMTH1_83220.2, SMTH1_83220.1
OG0005284	SCUR1_74120.2	SMTH1_83220.2, SMTH1_83220.1
OG0005285	SCUR1_31340.1	SMTH1_34850.1
OG0005286	SCUR1_29590.1	SMTH1_32820.1
OG0005287	SCUR1_11490.1	SMTH1_12820.1, SMTH1_12820.2, SMTH1_12820.3, SMTH1_12820.4
OG0005288	SCUR1_50040.1	SMTH1_55970.2, SMTH1_55970.1
OG0005289	SCUR1_48060.2, SCUR1_48060.1	SMTH1_53520.1
OG0005290	SCUR1_42140.2, SCUR1_42140.4, SCUR1_42140.1, SCUR1_42140.3	SMTH1_46790.1
OG0005291	SCUR1_41690.1	SMTH1_46340.1, SMTH1_46340.2
OG0005292	SCUR1_44760.1	SMTH1_49650.1
OG0005293	SCUR1_59900.1	SMTH1_66790.1
OG0005294	SCUR1_56470.1	SMTH1_62630.1, SMTH1_62630.2
OG0005295	SCUR1_57020.1	SMTH1_63280.1
OG0005296	SCUR1_44790.1	SMTH1_49680.1, SMTH1_49680.2
OG0005297	SCUR1_81880.1	SMTH1_91810.3, SMTH1_91810.1, SMTH1_91810.2
OG0005298	SCUR1_42480.1	SMTH1_47140.1, SMTH1_47150.1
OG0005299	SCUR1_79100.1	SMTH1_88660.1
OG0005300	SCUR1_87940.1, SCUR1_87940.5, SCUR1_87940.2, SCUR1_87940.3, SCUR1_87940.4	SMTH1_98950.1
OG0005301	SCUR1_70410.1	SMTH1_79090.1
OG0005302	SCUR1_19520.1	SMTH1_21530.1
OG0005303	SCUR1_55460.2, SCUR1_55460.1	SMTH1_61790.1, SMTH1_61790.2
OG0005304	SCUR1_87300.1	SMTH1_98240.1
OG0005305	SCUR1_37000.1	SMTH1_40750.1, SMTH1_40750.3, SMTH1_40750.2
OG0005306	SCUR1_17680.2, SCUR1_17680.1	SMTH1_19610.3, SMTH1_19610.1, SMTH1_19610.2, SMTH1_19610.4
OG0005307	SCUR1_39400.2	SMTH1_43590.1, SMTH1_43590.2
OG0005309	SCUR1_24690.1	SMTH1_27410.1, SMTH1_27420.1
OG0005310	SCUR1_1030.1, SCUR1_1030.2	SMTH1_1310.1
OG0005312	SCUR1_30860.1	SMTH1_34340.2, SMTH1_34340.1
OG0005313	SCUR1_23360.1	SMTH1_26110.1
OG0005314	SCUR1_20750.1	SMTH1_22620.1
OG0005315	SCUR1_57660.1	SMTH1_63960.1, SMTH1_63960.2, SMTH1_63980.1
OG0005316	SCUR1_81800.1	SMTH1_91710.1, SMTH1_91710.2, SMTH1_91710.3
OG0005317	SCUR1_59540.2, SCUR1_59540.1	SMTH1_66280.2, SMTH1_66280.1
OG0005318	SCUR1_29270.1	SMTH1_32450.1
OG0005319	SCUR1_62410.1	SMTH1_69600.1, SMTH1_69600.2
OG0005321	SCUR1_71160.1, SCUR1_71160.2, SCUR1_71160.3	SMTH1_80060.1
OG0005322	SCUR1_87060.1	SMTH1_97990.1
OG0005323	SCUR1_28440.1	SMTH1_31420.1
OG0005324	SCUR1_39620.1	SMTH1_43900.1
OG0005325	SCUR1_31320.1	SMTH1_34830.1
OG0005326	SCUR1_7520.1	SMTH1_8710.1
OG0005327	SCUR1_18610.1, SCUR1_18610.2	SMTH1_20600.1
OG0005328	SCUR1_62020.1	SMTH1_69070.1, SMTH1_69060.1
OG0005329	SCUR1_16400.1	SMTH1_18170.1, SMTH1_18160.1
OG0005331	SCUR1_87520.10, SCUR1_87520.9, SCUR1_87630.1	SMTH1_98630.1
OG0005332	SCUR1_88700.1	SMTH1_99820.1
OG0005333	SCUR1_22430.1	SMTH1_24860.1
OG0005334	SCUR1_14860.1, SCUR1_14860.2, SCUR1_14860.3	SMTH1_16500.1
OG0005335	SCUR1_76980.1	SMTH1_86310.1
OG0005336	SCUR1_12710.1	SMTH1_14120.1
OG0005337	SCUR1_24290.1	SMTH1_26990.1, SMTH1_27010.1
OG0005338	SCUR1_49040.1	SMTH1_54800.1
OG0005339	SCUR1_56490.1	SMTH1_62650.1
OG0005340	SCUR1_89520.1	SMTH1_100820.1
OG0005341	SCUR1_15180.2, SCUR1_15180.1	SMTH1_16840.1
OG0005342	SCUR1_93860.1	SMTH1_105650.1, SMTH1_105650.2, SMTH1_105650.3
OG0005343	SCUR1_77860.1	SMTH1_87200.1
OG0005344	SCUR1_77170.5, SCUR1_77170.1, SCUR1_77170.6, SCUR1_77170.7, SCUR1_77170.2, SCUR1_77170.3, SCUR1_77170.4	SMTH1_86520.1, SMTH1_86510.1
OG0005345	SCUR1_38820.1	SMTH1_42820.1
OG0005346	SCUR1_10290.1	SMTH1_11620.1
OG0005347	SCUR1_65400.1	SMTH1_72940.1
OG0005348	SCUR1_12890.1, SCUR1_12890.2, SCUR1_12890.3	SMTH1_14310.4, SMTH1_14310.3, SMTH1_14310.1, SMTH1_14310.2
OG0005349	SCUR1_520.1	SMTH1_590.1, SMTH1_107190.1
OG0005350	SCUR1_6340.2, SCUR1_6340.1	SMTH1_7320.1
OG0005351	SCUR1_52350.1	SMTH1_58370.1, SMTH1_58370.2
OG0005352	SCUR1_2340.1	SMTH1_3000.1
OG0005353	SCUR1_91460.1	SMTH1_102930.1
OG0005354	SCUR1_35330.1, SCUR1_35330.2	SMTH1_39240.1
OG0005355	SCUR1_39710.1	SMTH1_43980.1
OG0005356	SCUR1_68050.1	SMTH1_76210.1
OG0005357	SCUR1_71760.1, SCUR1_71760.2	SMTH1_80670.1
OG0005358	SCUR1_45880.1	SMTH1_51030.1
OG0005359	SCUR1_19250.1	SMTH1_21250.1
OG0005360	SCUR1_19700.1	SMTH1_23730.1, SMTH1_23730.2
OG0005361	SCUR1_15440.1	SMTH1_17120.1, SMTH1_17120.2
OG0005362	SCUR1_66770.1	SMTH1_74620.1
OG0005363	SCUR1_1020.1	SMTH1_1300.1, SMTH1_1290.1
OG0005364	SCUR1_49170.1, SCUR1_49170.2	SMTH1_54940.1, SMTH1_54940.2, SMTH1_54940.3
OG0005365	SCUR1_17830.1	SMTH1_19770.1, SMTH1_19760.1
OG0005366	SCUR1_15500.3, SCUR1_15500.1, SCUR1_15500.2	SMTH1_17210.3, SMTH1_17210.1, SMTH1_17210.2
OG0005367	SCUR1_23750.2, SCUR1_23750.3, SCUR1_23750.1	SMTH1_26440.1
OG0005368	SCUR1_22600.1	SMTH1_25040.1
OG0005369	SCUR1_35280.1	SMTH1_107280.1, SMTH1_38990.1
OG0005370	SCUR1_35270.1	SMTH1_38980.1
OG0005371	SCUR1_35250.1	SMTH1_38950.1
OG0005372	SCUR1_25490.1, SCUR1_25490.2	SMTH1_28300.1
OG0005373	SCUR1_91050.1	SMTH1_102640.1
OG0005374	SCUR1_21860.1	SMTH1_24200.1
OG0005375	SCUR1_51450.1, SCUR1_51450.2	SMTH1_57470.1
OG0005376	SCUR1_61240.1	SMTH1_68210.1
OG0005377	SCUR1_30100.2, SCUR1_30100.1	SMTH1_33380.1
OG0005378	SCUR1_44180.1, SCUR1_44180.2	SMTH1_49030.1
OG0005379	SCUR1_56070.1	SMTH1_62170.1
OG0005380	SCUR1_1990.3, SCUR1_1990.5, SCUR1_1990.4, SCUR1_1990.2, SCUR1_1990.1	SMTH1_2580.1
OG0005381	SCUR1_7340.1	SMTH1_8490.1
OG0005382	SCUR1_93480.2, SCUR1_93480.1, SCUR1_93480.3	SMTH1_105240.1
OG0005383	SCUR1_39970.1	SMTH1_44250.1, SMTH1_44240.1, SMTH1_44240.2
OG0005384	SCUR1_82090.1, SCUR1_82090.2	SMTH1_92060.1
OG0005386	SCUR1_33020.1, SCUR1_33020.2	SMTH1_36600.1
OG0005387	SCUR1_28100.1, SCUR1_28100.2	SMTH1_31100.1
OG0005388	SCUR1_25530.1	SMTH1_28350.1, SMTH1_28350.2
OG0005389	SCUR1_45980.1	SMTH1_51200.1
OG0005390	SCUR1_94480.1	SMTH1_106410.1
OG0005391	SCUR1_58430.1, SCUR1_58430.2	SMTH1_64960.1
OG0005392	SCUR1_51300.1	SMTH1_57310.3, SMTH1_57310.1, SMTH1_57310.2
OG0005393	SCUR1_51280.1	SMTH1_57270.1
OG0005394	SCUR1_2200.1	SMTH1_2780.1
OG0005395	SCUR1_71000.1, SCUR1_71000.2	SMTH1_79800.1
OG0005396	SCUR1_13490.1, SCUR1_13490.2, SCUR1_13490.3	SMTH1_14960.1
OG0005397	SCUR1_44490.1, SCUR1_44490.2, SCUR1_44490.3	SMTH1_49350.1
OG0005398	SCUR1_26230.1	SMTH1_29040.1
OG0005399	SCUR1_12170.1	SMTH1_13490.1
OG0005400	SCUR1_11260.1	SMTH1_12590.1, SMTH1_12590.2, SMTH1_12590.3
OG0005401	SCUR1_55290.1	SMTH1_61480.1, SMTH1_61480.2, SMTH1_61480.3
OG0005402	SCUR1_57050.1, SCUR1_57050.2	SMTH1_63310.1
OG0005403	SCUR1_40020.1, SCUR1_40020.2, SCUR1_40020.3	SMTH1_44310.1
OG0005404	SCUR1_17570.1	SMTH1_19480.1
OG0005405	SCUR1_88900.1	SMTH1_100090.1
OG0005406	SCUR1_67190.1, SCUR1_67190.2, SCUR1_67190.3, SCUR1_67190.4	SMTH1_75090.1
OG0005407	SCUR1_51880.1	SMTH1_57880.1, SMTH1_57880.2
OG0005408	SCUR1_89190.1, SCUR1_89190.2	SMTH1_100460.1
OG0005409	SCUR1_31530.1	SMTH1_35030.1
OG0005410	SCUR1_8650.1	SMTH1_9910.1
OG0005411	SCUR1_90640.1	SMTH1_102160.1
OG0005412	SCUR1_62010.1	SMTH1_69050.1
OG0005413	SCUR1_77890.1	SMTH1_87240.1
OG0005415	SCUR1_29980.1	SMTH1_33260.1
OG0005417	SCUR1_3890.1, SCUR1_3890.2	SMTH1_4490.1
OG0005418	SCUR1_47430.1, SCUR1_47450.1	SMTH1_52870.1
OG0005419	SCUR1_67280.1	SMTH1_75230.1
OG0005420	SCUR1_37350.1, SCUR1_37350.2	SMTH1_41230.1
OG0005421	SCUR1_79050.1	SMTH1_88600.1
OG0005422	SCUR1_100200.3, SCUR1_100200.2, SCUR1_100200.1, SCUR1_100200.4	SMTH1_93800.1
OG0005423	SCUR1_28650.1	SMTH1_31660.2, SMTH1_31660.1, SMTH1_31660.3
OG0005424	SCUR1_80530.1	SMTH1_90210.1
OG0005425	SCUR1_80480.1	SMTH1_90160.1
OG0005426	SCUR1_92910.1, SCUR1_92910.2, SCUR1_92910.3, SCUR1_92910.4	SMTH1_104650.1
OG0005427	SCUR1_93730.1	SMTH1_105500.1
OG0005428	SCUR1_85880.1, SCUR1_85880.2	SMTH1_96720.1
OG0005430	SCUR1_45000.4, SCUR1_45000.2, SCUR1_45000.3, SCUR1_45000.1	SMTH1_49870.1
OG0005431	SCUR1_77470.1	SMTH1_86820.1
OG0005432	SCUR1_80330.1	SMTH1_89980.1
OG0005433	SCUR1_77390.1	SMTH1_86720.1, SMTH1_86730.1
OG0005434	SCUR1_26810.2, SCUR1_26810.1, SCUR1_26810.3	SMTH1_29650.1, SMTH1_29650.2
OG0005435	SCUR1_94320.1	SMTH1_106230.1
OG0005436	SCUR1_58240.1	SMTH1_64700.1, SMTH1_64700.2, SMTH1_64700.3
OG0005437	SCUR1_63000.1	SMTH1_70210.1
OG0005438	SCUR1_11160.1	SMTH1_12490.1, SMTH1_12490.2
OG0005439	SCUR1_45190.1	SMTH1_50080.1
OG0005440	SCUR1_71480.1	SMTH1_80460.1
OG0005441	SCUR1_89230.2	SMTH1_100510.1
OG0005442	SCUR1_29440.1, SCUR1_29440.2	SMTH1_32640.1
OG0005443	SCUR1_61270.1	SMTH1_68230.1
OG0005444	SCUR1_18720.3, SCUR1_18720.1, SCUR1_18720.2	SMTH1_20680.1
OG0005446	SCUR1_45310.1	SMTH1_50320.1
OG0005447	SCUR1_64650.1	SMTH1_72080.1
OG0005448	SCUR1_35340.1	SMTH1_39230.1
OG0005450	SCUR1_59930.1	SMTH1_66830.1, SMTH1_66830.2
OG0005451	SCUR1_81520.1	SMTH1_91490.1
OG0005451	SCUR1_81520.1	SMTH1_91490.2
OG0005451	SCUR1_81520.1	SMTH1_91490.3
OG0005451	SCUR1_81520.1	SMTH1_91490.4
OG0005452	SCUR1_88720.1	SMTH1_99850.1
OG0005453	SCUR1_61430.2, SCUR1_61430.1	SMTH1_68410.3, SMTH1_68410.2, SMTH1_68410.1, SMTH1_68410.4
OG0005454	SCUR1_51850.1	SMTH1_57850.1
OG0005455	SCUR1_50240.1	SMTH1_56170.1
OG0005456	SCUR1_76200.1	SMTH1_85380.1, SMTH1_85380.2
OG0005457	SCUR1_46940.5, SCUR1_46940.2, SCUR1_46940.4, SCUR1_46940.1, SCUR1_46940.3	SMTH1_52240.1, SMTH1_52240.2
OG0005458	SCUR1_6550.1	SMTH1_7570.1
OG0005459	SCUR1_1200.1, SCUR1_1200.2	SMTH1_1500.1
OG0005460	SCUR1_69840.1	SMTH1_78320.1, SMTH1_78300.1
OG0005461	SCUR1_26590.1	SMTH1_29420.1
OG0005462	SCUR1_84820.1	SMTH1_95280.1, SMTH1_95280.2
OG0005463	SCUR1_20760.1	SMTH1_22610.1
OG0005464	SCUR1_51100.2, SCUR1_51100.3, SCUR1_51100.1	SMTH1_57090.1, SMTH1_57090.2
OG0005465	SCUR1_89170.1	SMTH1_100440.1, SMTH1_100440.2
OG0005466	SCUR1_69540.1	SMTH1_77910.1
OG0005467	SCUR1_63610.1	SMTH1_70930.1, SMTH1_70930.2
OG0005468	SCUR1_20950.1, SCUR1_20950.3, SCUR1_20950.2	SMTH1_22290.1, SMTH1_22290.2, SMTH1_22290.3
OG0005469	SCUR1_67270.1	SMTH1_75210.1
OG0005470	SCUR1_82870.1	SMTH1_92970.1, SMTH1_92970.2
OG0005471	SCUR1_18550.1	SMTH1_20540.1, SMTH1_20550.1
OG0005472	SCUR1_72480.1	SMTH1_81540.1
OG0005473	SCUR1_730.1, SCUR1_730.2, SCUR1_730.3, SCUR1_730.5, SCUR1_730.6	SMTH1_970.1, SMTH1_970.2
OG0005474	SCUR1_40550.1	SMTH1_45050.1, SMTH1_45050.2
OG0005475	SCUR1_82910.3, SCUR1_82910.4, SCUR1_82910.5, SCUR1_82910.1, SCUR1_82910.2	SMTH1_93010.1
OG0005476	SCUR1_40030.1	SMTH1_44320.1, SMTH1_44320.2
OG0005477	SCUR1_40640.1	SMTH1_45120.1
OG0005478	SCUR1_58140.1	SMTH1_64510.1
OG0005479	SCUR1_75050.1	SMTH1_84150.1
OG0005480	SCUR1_72670.1	SMTH1_81730.1
OG0005481	SCUR1_17630.1	SMTH1_19550.2, SMTH1_19550.1
OG0005482	SCUR1_41900.1	SMTH1_46550.1, SMTH1_46550.2
OG0005483	SCUR1_40250.1, SCUR1_40250.2, SCUR1_40250.3	SMTH1_44670.1, SMTH1_44670.2
OG0005484	SCUR1_22080.1, SCUR1_22080.2, SCUR1_22080.3, SCUR1_22080.4	SMTH1_24500.1
OG0005485	SCUR1_51020.1	SMTH1_57000.1
OG0005486	SCUR1_69040.1, SCUR1_69040.2, SCUR1_69040.3	SMTH1_77370.1
OG0005487	SCUR1_23230.1	SMTH1_25940.1
OG0005488	SCUR1_90500.1	SMTH1_101900.1
OG0005489	SCUR1_4860.1	SMTH1_5610.1, SMTH1_5620.1
OG0005490	SCUR1_33890.1, SCUR1_33890.2	SMTH1_37570.1
OG0005491	SCUR1_90270.1, SCUR1_90270.2	SMTH1_101650.1
OG0005492	SCUR1_90960.1	SMTH1_102530.1
OG0005493	SCUR1_52600.1	SMTH1_58660.1
OG0005494	SCUR1_5400.1, SCUR1_5400.2	SMTH1_6130.1
OG0005496	SCUR1_99530.1, SCUR1_92350.1	SMTH1_103990.1
OG0005497	SCUR1_23960.1	SMTH1_26660.1
OG0005499	SCUR1_86930.1	SMTH1_97870.1
OG0005500	SCUR1_21180.1	SMTH1_21970.1
OG0005501	SCUR1_97410.1	SMTH1_99950.1
OG0005502	SCUR1_94890.1	SMTH1_106640.1
OG0005503	SCUR1_39430.1	SMTH1_43620.1
OG0005504	SCUR1_82070.1, SCUR1_49150.2, SCUR1_49150.1	SMTH1_92040.1
OG0005505	SCUR1_77610.1	SMTH1_86980.1
OG0005506	SCUR1_88070.1, SCUR1_88070.2	SMTH1_99100.1
OG0005507	SCUR1_86260.1	SMTH1_97090.2
OG0005508	SCUR1_1460.2, SCUR1_1460.3	SMTH1_1900.1
OG0005509	SCUR1_92650.1	SMTH1_104300.1
OG0005511	SCUR1_77340.1	SMTH1_86670.1
OG0005512	SCUR1_6730.1	SMTH1_7750.1
OG0005513	SCUR1_88400.1, SCUR1_88440.1	SMTH1_99480.1
OG0005515	SCUR1_57030.2	SMTH1_63290.1
OG0005516	SCUR1_17550.1	SMTH1_19450.1
OG0005517	SCUR1_62930.1	SMTH1_70130.1
OG0005518	SCUR1_25980.1	SMTH1_28820.1
OG0005519	SCUR1_35410.1, SCUR1_35410.2	SMTH1_39120.1, SMTH1_39120.2
OG0005520	SCUR1_61220.1	SMTH1_68190.1
OG0005521	SCUR1_78300.2, SCUR1_78300.1	SMTH1_87700.1
OG0005523	SCUR1_82720.1	SMTH1_92790.1
OG0005524	SCUR1_1590.1	SMTH1_2160.1
OG0005525	SCUR1_58480.2, SCUR1_58480.1	SMTH1_65010.1
OG0005526	SCUR1_38530.1, SCUR1_38530.2	SMTH1_42420.1
OG0005529	SCUR1_57210.1	SMTH1_104640.1
OG0005530	SCUR1_12440.1	SMTH1_13810.1
OG0005531	SCUR1_8600.1	SMTH1_9830.1
OG0005532	SCUR1_14600.1	SMTH1_16200.3, SMTH1_16200.1
OG0005533	SCUR1_1580.1	SMTH1_2170.1
OG0005536	SCUR1_36470.2, SCUR1_36470.1	SMTH1_40230.1, SMTH1_40230.2
OG0005537	SCUR1_41220.1, SCUR1_41340.1	SMTH1_45800.1
OG0005538	SCUR1_48820.1	SMTH1_54550.1
OG0005540	SCUR1_59590.1, SCUR1_59590.2	SMTH1_66340.1
OG0005544	SCUR1_23300.1	SMTH1_26010.1
OG0005545	SCUR1_4340.1	SMTH1_5000.1
OG0005546	SCUR1_10210.1, SCUR1_10210.2	SMTH1_11550.1
OG0005547	SCUR1_38520.1	SMTH1_42410.1
OG0005548	SCUR1_84250.1	SMTH1_94610.1
OG0005549	SCUR1_50500.1	SMTH1_56380.1, SMTH1_56380.3, SMTH1_56380.2
OG0005550	SCUR1_53110.2, SCUR1_53110.3, SCUR1_53110.1	SMTH1_59210.1, SMTH1_59210.2
OG0005551	SCUR1_70580.1	SMTH1_79370.1
OG0005553	SCUR1_44970.1	SMTH1_49840.1, SMTH1_49840.2, SMTH1_49840.3
OG0005554	SCUR1_16630.3, SCUR1_16630.5, SCUR1_16630.7, SCUR1_16630.6, SCUR1_16630.2, SCUR1_16630.4, SCUR1_16630.1	SMTH1_18450.1
OG0005555	SCUR1_21780.1	SMTH1_24110.6, SMTH1_24110.1, SMTH1_24110.4, SMTH1_24110.5, SMTH1_24110.3, SMTH1_24110.2
OG0005556	SCUR1_91190.1, SCUR1_57150.1, SCUR1_91210.1, SCUR1_57010.1	SMTH1_63210.1
OG0005557	SCUR1_95940.1, SCUR1_95940.2, SCUR1_95940.3	SMTH1_56550.1
OG0005558	SCUR1_84020.1	SMTH1_94310.1
OG0005560	SCUR1_89030.1	SMTH1_100260.1, SMTH1_100260.2, SMTH1_100260.3
OG0005566	SCUR1_75280.1	SMTH1_84380.2, SMTH1_84380.1
OG0005567	SCUR1_13540.1	SMTH1_15030.1
OG0005568	SCUR1_76270.1, SCUR1_76270.2, SCUR1_76270.3	SMTH1_85450.1, SMTH1_85450.2
OG0005569	SCUR1_94280.1	SMTH1_106170.1
OG0005570	SCUR1_32640.1, SCUR1_32640.2	SMTH1_36170.1
OG0005571	SCUR1_46910.1	SMTH1_52200.1
OG0005572	SCUR1_66780.1	SMTH1_74630.1
OG0005573	SCUR1_9640.1	SMTH1_10990.1
OG0005574	SCUR1_85200.1	SMTH1_95780.1
OG0005575	SCUR1_67320.1	SMTH1_75310.1
OG0005576	SCUR1_67290.1	SMTH1_75250.1
OG0005577	SCUR1_84830.1	SMTH1_95300.1
OG0005578	SCUR1_49350.1	SMTH1_55140.1
OG0005579	SCUR1_10490.1, SCUR1_10490.2, SCUR1_10490.3	SMTH1_11850.1
OG0005580	SCUR1_51130.1	SMTH1_57130.1, SMTH1_57130.2
OG0005581	SCUR1_29890.1, SCUR1_29890.2	SMTH1_33180.1
OG0005582	SCUR1_33240.1	SMTH1_36880.1
OG0005583	SCUR1_85100.1	SMTH1_95650.1
OG0005584	SCUR1_92830.1, SCUR1_92830.2	SMTH1_104540.1
OG0005585	SCUR1_93920.1	SMTH1_105710.1, SMTH1_105710.2
OG0005586	SCUR1_93910.2, SCUR1_93910.1	SMTH1_105700.1
OG0005587	SCUR1_77410.1, SCUR1_77410.2, SCUR1_77410.3	SMTH1_86750.1
OG0005588	SCUR1_28360.2, SCUR1_28360.3, SCUR1_28360.1	SMTH1_31340.1
OG0005589	SCUR1_59140.1, SCUR1_59140.2, SCUR1_59140.3, SCUR1_59140.4	SMTH1_65770.1
OG0005590	SCUR1_17670.2, SCUR1_17670.1	SMTH1_19600.1
OG0005591	SCUR1_65100.2, SCUR1_65100.1	SMTH1_72660.1
OG0005592	SCUR1_52780.1, SCUR1_52780.2	SMTH1_58840.1
OG0005593	SCUR1_70850.1	SMTH1_79660.1
OG0005594	SCUR1_68880.1	SMTH1_77170.1
OG0005596	SCUR1_66180.1, SCUR1_66180.2	SMTH1_73920.1
OG0005597	SCUR1_82750.1, SCUR1_82750.2	SMTH1_92820.1
OG0005598	SCUR1_75970.1	SMTH1_85180.2, SMTH1_85180.1
OG0005599	SCUR1_54740.1	SMTH1_60880.1
OG0005600	SCUR1_19490.1	SMTH1_21500.1
OG0005601	SCUR1_22840.1	SMTH1_25380.1, SMTH1_25370.1, SMTH1_25360.1, SMTH1_25390.1
OG0005602	SCUR1_22750.1	SMTH1_25230.1
OG0005603	SCUR1_64280.1, SCUR1_64280.2	SMTH1_71670.1
OG0005604	SCUR1_29950.1, SCUR1_29950.2	SMTH1_33250.1
OG0005605	SCUR1_36340.1	SMTH1_40080.1
OG0005606	SCUR1_79140.1, SCUR1_79140.2	SMTH1_88720.1
OG0005607	SCUR1_88300.1	SMTH1_99360.1
OG0005608	SCUR1_66110.1	SMTH1_73820.1
OG0005609	SCUR1_100640.1, SCUR1_61170.3, SCUR1_61170.1, SCUR1_61170.2, SCUR1_61170.4	SMTH1_68110.1
OG0005610	SCUR1_2050.3, SCUR1_2050.1, SCUR1_2050.2, SCUR1_2050.4	SMTH1_2620.1
OG0005611	SCUR1_90040.1	SMTH1_101350.1, SMTH1_101350.2
OG0005612	SCUR1_92370.3, SCUR1_92370.1, SCUR1_92370.2	SMTH1_104010.1
OG0005613	SCUR1_54120.1	SMTH1_60250.1
OG0005614	SCUR1_28560.1	SMTH1_31560.1
OG0005615	SCUR1_29200.1	SMTH1_32380.1
OG0005616	SCUR1_29190.2, SCUR1_29190.1, SCUR1_29190.3	SMTH1_32370.1, SMTH1_32370.2
OG0005617	SCUR1_39060.1	SMTH1_43150.1
OG0005618	SCUR1_49890.2, SCUR1_49890.1	SMTH1_55840.1
OG0005619	SCUR1_50260.1	SMTH1_56190.1
OG0005620	SCUR1_87910.1	SMTH1_98920.1
OG0005621	SCUR1_86380.1	SMTH1_96970.1
OG0005622	SCUR1_450.1	SMTH1_480.1
OG0005623	SCUR1_74500.1	SMTH1_83580.1
OG0005624	SCUR1_11380.1	SMTH1_12720.1
OG0005625	SCUR1_11400.1	SMTH1_12730.2, SMTH1_12730.1
OG0005626	SCUR1_43940.1	SMTH1_48790.1
OG0005627	SCUR1_23060.1	SMTH1_25720.1
OG0005628	SCUR1_39470.1	SMTH1_43660.1
OG0005629	SCUR1_31960.1	SMTH1_35450.1
OG0005630	SCUR1_83950.1	SMTH1_94210.1
OG0005631	SCUR1_55070.1	SMTH1_61260.1, SMTH1_61270.1
OG0005632	SCUR1_93890.1	SMTH1_105680.1
OG0005633	SCUR1_10630.1	SMTH1_11970.1, SMTH1_11970.2
OG0005634	SCUR1_22780.1	SMTH1_25260.1
OG0005635	SCUR1_3000.1	SMTH1_3620.1
OG0005636	SCUR1_38830.1, SCUR1_97810.1	SMTH1_42830.1
OG0005637	SCUR1_79500.1	SMTH1_89120.1
OG0005638	SCUR1_76600.1	SMTH1_85870.1
OG0005639	SCUR1_72420.1	SMTH1_81460.1
OG0005640	SCUR1_27650.1	SMTH1_30580.1, SMTH1_30580.2, SMTH1_30580.3
OG0005641	SCUR1_72650.1	SMTH1_81710.1
OG0005642	SCUR1_94770.1, SCUR1_94770.2	SMTH1_106780.1
OG0005643	SCUR1_29680.1	SMTH1_32930.1
OG0005644	SCUR1_75910.1	SMTH1_85100.1, SMTH1_85100.2
