Orthogroup	fasciola_gigantica	fasciola_hepatica
OG0010545	FGIG_03495, FGIG_08241	FhHiC23_g11574.t1, FhHiC23_g9170.t1
OG0010546	FGIG_03508	FhHiC23_g15385.t1
OG0010547	FGIG_03523	FhHiC23_g16051.t1
OG0010547	FGIG_03525	FhHiC23_g16051.t2
OG0010548	FGIG_03538	FhHiC23_g815.t1
OG0010549	FGIG_03600	FhHiC23_g15411.t1, FhHiC23_g15411.t2
OG0010550	FGIG_03602	FhHiC23_g9160.t1
OG0010551	FGIG_03642, FGIG_07536	FhHiC23_g10162.t2, FhHiC23_g10162.t4
OG0010552	FGIG_03679	FhHiC23_g7382.t1
OG0010553	FGIG_03685	FhHiC23_g2737.t1, FhHiC23_g2737.t2
OG0010554	FGIG_03694	FhHiC23_g2829.t1, FhHiC23_g2829.t2
OG0010555	FGIG_03716	FhHiC23_g11084.t1
OG0010556	FGIG_03909	FhHiC23_g16621.t2
OG0010557	FGIG_10685, FGIG_03958, FGIG_12601	FhHiC23_g12164.t1
OG0010558	FGIG_03977	FhHiC23_g16394.t1, FhHiC23_g16392.t1, FhHiC23_g16393.t1
OG0010559	FGIG_04037	FhHiC23_g3578.t1
OG0010560	FGIG_04139	FhHiC23_g6960.t3, FhHiC23_g6960.t1, FhHiC23_g6960.t2
OG0010561	FGIG_09883, FGIG_04159, FGIG_12347	FhHiC23_g584.t1
OG0010562	FGIG_04214, FGIG_04213, FGIG_04762	FhHiC23_g7726.t1
OG0010563	FGIG_04309	FhHiC23_g5270.t1
OG0010564	FGIG_04444	FhHiC23_g2743.t1
OG0010565	FGIG_11376, FGIG_04485	FhHiC23_g7339.t1
OG0010566	FGIG_04486	FhHiC23_g7337.t1
OG0010567	FGIG_04504	FhHiC23_g3998.t1
OG0010568	FGIG_04545	FhHiC23_g2588.t1
OG0010569	FGIG_04606	FhHiC23_g3751.t1, FhHiC23_g3751.t2, FhHiC23_g3751.t3
OG0010570	FGIG_04613, FGIG_04614	FhHiC23_g2821.t1
OG0010571	FGIG_04686	FhHiC23_g1081.t3, FhHiC23_g1081.t1, FhHiC23_g1081.t4
OG0010572	FGIG_04705, FGIG_04707	FhHiC23_g15314.t1
OG0010573	FGIG_04769	FhHiC23_g3780.t2, FhHiC23_g3780.t1, FhHiC23_g3780.t3
OG0010574	FGIG_09652	FhHiC23_g14344.t1
OG0010574	FGIG_04808	FhHiC23_g14340.t1
OG0010575	FGIG_04839	FhHiC23_g1491.t1
OG0010576	FGIG_04890	FhHiC23_g3535.t2, FhHiC23_g3535.t1
OG0010577	FGIG_04939	FhHiC23_g6500.t1
OG0010578	FGIG_04997	FhHiC23_g8802.t1, FhHiC23_g2719.t1, FhHiC23_g2719.t2
OG0010580	FGIG_05035	FhHiC23_g3378.t3, FhHiC23_g3378.t1, FhHiC23_g3378.t2
OG0010581	FGIG_05078	FhHiC23_g4571.t2, FhHiC23_g4571.t1, FhHiC23_g4571.t3
OG0010582	FGIG_05188	FhHiC23_g9253.t1
OG0010583	FGIG_05222	FhHiC23_g4078.t1
OG0010584	FGIG_05240	FhHiC23_g9907.t1, FhHiC23_g9907.t2, FhHiC23_g9907.t3
OG0010585	FGIG_05284	FhHiC23_g14620.t1, FhHiC23_g14620.t2
OG0010586	FGIG_05302, FGIG_05303	FhHiC23_g14248.t1, FhHiC23_g14248.t2
OG0010587	FGIG_05337	FhHiC23_g4218.t1
OG0010588	FGIG_05338	FhHiC23_g4217.t1
OG0010589	FGIG_05356	FhHiC23_g11407.t1
OG0010591	FGIG_05417	FhHiC23_g11400.t1, FhHiC23_g11400.t3, FhHiC23_g11400.t2
OG0010593	FGIG_05466	FhHiC23_g12514.t1
OG0010594	FGIG_05480	FhHiC23_g15334.t1
OG0010595	FGIG_05513	FhHiC23_g6942.t1, FhHiC23_g6942.t2
OG0010596	FGIG_05564	FhHiC23_g16855.t1
OG0010597	FGIG_05631, FGIG_05632	FhHiC23_g9448.t1
OG0010598	FGIG_05644	FhHiC23_g15614.t1
OG0010599	FGIG_05660	FhHiC23_g8253.t1, FhHiC23_g8253.t2
OG0010600	FGIG_05672	FhHiC23_g9220.t1, FhHiC23_g9220.t2
OG0010601	FGIG_05754	FhHiC23_g3996.t1, FhHiC23_g3995.t1, FhHiC23_g3995.t2
OG0010602	FGIG_05996	FhHiC23_g5359.t1
OG0010603	FGIG_12475, FGIG_12476, FGIG_06018	FhHiC23_g2064.t3
OG0010604	FGIG_06035	FhHiC23_g219.t1
OG0010605	FGIG_12285, FGIG_06057, FGIG_10034	FhHiC23_g10651.t1
OG0010606	FGIG_06221	FhHiC23_g3591.t1
OG0010607	FGIG_06237	FhHiC23_g12967.t1
OG0010607	FGIG_12364	FhHiC23_g12967.t2
OG0010608	FGIG_06310	FhHiC23_g11064.t1
OG0010608	FGIG_06308	FhHiC23_g11064.t2
OG0010609	FGIG_06341	FhHiC23_g10339.t1
OG0010610	FGIG_06372	FhHiC23_g623.t1
OG0010611	FGIG_06398	FhHiC23_g7288.t1, FhHiC23_g7288.t2
OG0010612	FGIG_06421	FhHiC23_g1248.t1
OG0010613	FGIG_12165	FhHiC23_g14235.t1
OG0010613	FGIG_06496	FhHiC23_g14234.t1
OG0010614	FGIG_06499	FhHiC23_g11165.t2
OG0010614	FGIG_06498	FhHiC23_g11165.t1
OG0010615	FGIG_06518	FhHiC23_g10884.t1
OG0010616	FGIG_06547	FhHiC23_g9224.t1
OG0010617	FGIG_06553	FhHiC23_g15339.t1, FhHiC23_g15340.t1, FhHiC23_g5307.t1
OG0010618	FGIG_06643	FhHiC23_g13254.t1, FhHiC23_g13255.t1, FhHiC23_g13256.t1
OG0010619	FGIG_06712	FhHiC23_g14490.t1, FhHiC23_g14490.t2
OG0010620	FGIG_06721	FhHiC23_g8268.t1, FhHiC23_g8268.t2
OG0010621	FGIG_06816	FhHiC23_g5027.t1, FhHiC23_g5027.t2
OG0010622	FGIG_06922	FhHiC23_g11366.t1
OG0010623	FGIG_06938	FhHiC23_g1849.t1, FhHiC23_g1849.t3, FhHiC23_g1849.t2
OG0010624	FGIG_06978	FhHiC23_g8370.t1
OG0010625	FGIG_07053	FhHiC23_g2911.t1, FhHiC23_g2911.t2
OG0010626	FGIG_07106	FhHiC23_g7142.t2, FhHiC23_g7142.t1, FhHiC23_g7142.t3
OG0010627	FGIG_07121	FhHiC23_g1381.t1, FhHiC23_g1381.t2
OG0010628	FGIG_07124	FhHiC23_g7650.t1, FhHiC23_g7651.t1
OG0010629	FGIG_07131	FhHiC23_g16433.t1, FhHiC23_g16433.t2
OG0010630	FGIG_07169	FhHiC23_g16201.t1
OG0010631	FGIG_07182	FhHiC23_g1109.t1
OG0010632	FGIG_07239	FhHiC23_g10596.t1, FhHiC23_g13851.t1, FhHiC23_g13850.t1
OG0010633	FGIG_07246	FhHiC23_g16499.t1, FhHiC23_g4196.t1, FhHiC23_g4197.t1
OG0010634	FGIG_07257, FGIG_07258	FhHiC23_g11924.t1, FhHiC23_g1752.t1
OG0010635	FGIG_07274	FhHiC23_g10245.t1
OG0010636	FGIG_07326	FhHiC23_g15395.t1
OG0010636	FGIG_09007	FhHiC23_g14983.t1
OG0010637	FGIG_07369	FhHiC23_g10326.t1, FhHiC23_g10326.t2
OG0010638	FGIG_07371	FhHiC23_g863.t1, FhHiC23_g863.t2
OG0010639	FGIG_07423	FhHiC23_g8431.t1
OG0010640	FGIG_07445	FhHiC23_g15765.t1
OG0010640	FGIG_07446	FhHiC23_g15765.t2
OG0010641	FGIG_11922, FGIG_07521, FGIG_12389	FhHiC23_g15729.t1
OG0010642	FGIG_07545	FhHiC23_g632.t1, FhHiC23_g632.t2
OG0010643	FGIG_07561	FhHiC23_g1459.t1, FhHiC23_g10680.t1, FhHiC23_g15161.t1
OG0010644	FGIG_07599, FGIG_08767, FGIG_11388	FhHiC23_g9041.t1
OG0010645	FGIG_07607, FGIG_10077	FhHiC23_g10350.t1, FhHiC23_g15412.t1
OG0010646	FGIG_07719, FGIG_08098, FGIG_10697	FhHiC23_g13978.t1
OG0010648	FGIG_07806	FhHiC23_g9955.t1
OG0010649	FGIG_07811	FhHiC23_g6997.t1
OG0010650	FGIG_07838	FhHiC23_g2310.t1, FhHiC23_g2310.t2
OG0010651	FGIG_07851	FhHiC23_g10255.t1
OG0010652	FGIG_07916	FhHiC23_g1947.t3, FhHiC23_g1947.t1, FhHiC23_g1947.t2
OG0010654	FGIG_08093	FhHiC23_g6456.t1
OG0010655	FGIG_08193	FhHiC23_g9166.t1
OG0010660	FGIG_08572	FhHiC23_g4231.t1, FhHiC23_g4231.t2
OG0010661	FGIG_08623	FhHiC23_g10332.t1
OG0010662	FGIG_08703, FGIG_09347	FhHiC23_g13651.t1, FhHiC23_g13651.t2
OG0010663	FGIG_08704	FhHiC23_g13652.t1, FhHiC23_g13654.t1, FhHiC23_g13655.t1
OG0010664	FGIG_08732	FhHiC23_g5057.t1
OG0010665	FGIG_08762	FhHiC23_g11281.t1
OG0010666	FGIG_08790	FhHiC23_g11252.t1, FhHiC23_g11251.t1
OG0010667	FGIG_08920	FhHiC23_g5252.t1
OG0010668	FGIG_08994	FhHiC23_g2175.t3, FhHiC23_g2175.t1, FhHiC23_g2175.t2
OG0010669	FGIG_09055	FhHiC23_g13339.t1, FhHiC23_g13339.t2
OG0010670	FGIG_09125	FhHiC23_g11518.t1
OG0010671	FGIG_09147	FhHiC23_g11819.t1, FhHiC23_g10021.t1, FhHiC23_g10022.t1
OG0010672	FGIG_09193, FGIG_09194	FhHiC23_g7992.t1, FhHiC23_g7992.t2
OG0010673	FGIG_09236	FhHiC23_g15621.t1, FhHiC23_g15621.t2
OG0010674	FGIG_09259	FhHiC23_g8060.t1
OG0010675	FGIG_09261	FhHiC23_g8904.t1, FhHiC23_g12256.t1, FhHiC23_g4497.t1
OG0010676	FGIG_09316	FhHiC23_g365.t1
OG0010677	FGIG_09320	FhHiC23_g8078.t1, FhHiC23_g8078.t2
OG0010678	FGIG_09336	FhHiC23_g3740.t1, FhHiC23_g3740.t2
OG0010679	FGIG_09339	FhHiC23_g2753.t3, FhHiC23_g2753.t1, FhHiC23_g2753.t2
OG0010681	FGIG_09390	FhHiC23_g11185.t1
OG0010682	FGIG_09460	FhHiC23_g171.t1, FhHiC23_g169.t1, FhHiC23_g170.t1
OG0010683	FGIG_09489	FhHiC23_g2781.t1
OG0010684	FGIG_11142, FGIG_09495	FhHiC23_g9551.t1
OG0010685	FGIG_09497	FhHiC23_g9985.t3, FhHiC23_g9985.t1, FhHiC23_g9985.t2
OG0010686	FGIG_09517, FGIG_09518	FhHiC23_g13304.t1
OG0010687	FGIG_09559	FhHiC23_g5262.t1
OG0010688	FGIG_09682	FhHiC23_g11668.t3, FhHiC23_g11668.t1, FhHiC23_g11668.t2
OG0010689	FGIG_09696	FhHiC23_g6484.t1
OG0010690	FGIG_09844	FhHiC23_g6787.t1
OG0010690	FGIG_09843	FhHiC23_g6787.t2
OG0010691	FGIG_09885	FhHiC23_g586.t1
OG0010692	FGIG_09910	FhHiC23_g6550.t1, FhHiC23_g6550.t2
OG0010694	FGIG_09966	FhHiC23_g2174.t1
OG0010695	FGIG_09991	FhHiC23_g9540.t1
OG0010696	FGIG_10007	FhHiC23_g15485.t1
OG0010697	FGIG_10010	FhHiC23_g4641.t1, FhHiC23_g4641.t2
OG0010698	FGIG_10122	FhHiC23_g10223.t1, FhHiC23_g10223.t2
OG0010699	FGIG_10228	FhHiC23_g7202.t1
OG0010700	FGIG_10303	FhHiC23_g419.t1
OG0010701	FGIG_10313	FhHiC23_g13690.t1, FhHiC23_g16863.t1
OG0010703	FGIG_10434	FhHiC23_g8017.t1, FhHiC23_g8016.t1
OG0010704	FGIG_10505	FhHiC23_g8229.t1
OG0010705	FGIG_10517, FGIG_10518	FhHiC23_g4336.t1, FhHiC23_g4337.t1
OG0010706	FGIG_10549	FhHiC23_g16044.t1, FhHiC23_g16049.t1
OG0010707	FGIG_10575	FhHiC23_g8897.t1, FhHiC23_g8898.t1, FhHiC23_g8900.t1
OG0010709	FGIG_10762	FhHiC23_g5420.t1
OG0010710	FGIG_10819	FhHiC23_g11205.t1
OG0010711	FGIG_10834	FhHiC23_g15718.t1, FhHiC23_g15717.t1, FhHiC23_g15717.t2
OG0010712	FGIG_10937	FhHiC23_g11331.t1, FhHiC23_g11331.t2
OG0010713	FGIG_10956	FhHiC23_g6433.t1, FhHiC23_g6431.t1, FhHiC23_g6432.t1
OG0010714	FGIG_11549	FhHiC23_g12633.t1
OG0010714	FGIG_11005	FhHiC23_g12635.t1
OG0010715	FGIG_11172, FGIG_11173	FhHiC23_g5457.t1
OG0010716	FGIG_11183	FhHiC23_g13309.t1, FhHiC23_g13309.t2
OG0010717	FGIG_11192, FGIG_11881	FhHiC23_g12731.t1
OG0010718	FGIG_11197	FhHiC23_g11547.t1, FhHiC23_g11547.t2
OG0010720	FGIG_11316	FhHiC23_g3686.t1, FhHiC23_g3686.t2, FhHiC23_g3686.t3
OG0010722	FGIG_11364	FhHiC23_g14966.t1
OG0010725	FGIG_11494	FhHiC23_g94.t1
OG0010726	FGIG_11495	FhHiC23_g13433.t2, FhHiC23_g13433.t1
OG0010727	FGIG_11506	FhHiC23_g1023.t1
OG0010728	FGIG_11636, FGIG_11637	FhHiC23_g4028.t1, FhHiC23_g4029.t1
OG0010729	FGIG_11707	FhHiC23_g199.t1
OG0010730	FGIG_11713	FhHiC23_g11751.t1, FhHiC23_g11751.t2
OG0010731	FGIG_11744	FhHiC23_g13699.t1
OG0010731	FGIG_11744	FhHiC23_g13700.t1
OG0010733	FGIG_11794	FhHiC23_g2443.t1
OG0010734	FGIG_11812	FhHiC23_g11187.t2, FhHiC23_g11187.t1, FhHiC23_g11187.t3
OG0010735	FGIG_11913	FhHiC23_g10378.t1, FhHiC23_g10379.t1, FhHiC23_g10379.t2
OG0010736	FGIG_11925	FhHiC23_g7129.t1
OG0010737	FGIG_11950	FhHiC23_g14959.t1, FhHiC23_g14959.t2
OG0010738	FGIG_11972	FhHiC23_g3261.t1, FhHiC23_g3258.t1, FhHiC23_g3259.t1
OG0010739	FGIG_11993	FhHiC23_g15958.t1
OG0010740	FGIG_12008	FhHiC23_g4586.t1
OG0010741	FGIG_12139	FhHiC23_g11540.t1, FhHiC23_g11540.t3, FhHiC23_g11540.t2
OG0010742	FGIG_12310, FGIG_12311	FhHiC23_g16818.t1
OG0010743	FGIG_12455	FhHiC23_g13050.t1
OG0010745	FGIG_12585	FhHiC23_g12159.t1, FhHiC23_g12159.t3, FhHiC23_g12159.t2
OG0011489	FGIG_00013	FhHiC23_g5852.t1
OG0011490	FGIG_00050, FGIG_00051	FhHiC23_g11735.t1
OG0011491	FGIG_00059	FhHiC23_g11744.t1, FhHiC23_g11744.t2
OG0011492	FGIG_00061	FhHiC23_g7545.t1
OG0011493	FGIG_00088	FhHiC23_g11627.t1
OG0011494	FGIG_00096	FhHiC23_g11637.t1
OG0011495	FGIG_00114	FhHiC23_g15706.t2, FhHiC23_g15706.t1
OG0011496	FGIG_00146	FhHiC23_g11128.t1, FhHiC23_g40.t1
OG0011497	FGIG_00152	FhHiC23_g14405.t1, FhHiC23_g14405.t2
OG0011498	FGIG_00172	FhHiC23_g14583.t2, FhHiC23_g14583.t1
OG0011499	FGIG_00185	FhHiC23_g2975.t2
OG0011500	FGIG_00221	FhHiC23_g15299.t1
OG0011504	FGIG_00295	FhHiC23_g1576.t1
OG0011505	FGIG_00347	FhHiC23_g5818.t2
OG0011506	FGIG_00361	FhHiC23_g4835.t1
OG0011507	FGIG_00446	FhHiC23_g7356.t5, FhHiC23_g8432.t1
OG0011508	FGIG_00452	FhHiC23_g5896.t2, FhHiC23_g5896.t1
OG0011509	FGIG_00517, FGIG_07181	FhHiC23_g1108.t1
OG0011510	FGIG_00558, FGIG_00557	FhHiC23_g5759.t1
OG0011511	FGIG_00590	FhHiC23_g7885.t1, FhHiC23_g7885.t2
OG0011512	FGIG_00592	FhHiC23_g8902.t2, FhHiC23_g8902.t1
OG0011514	FGIG_00635	FhHiC23_g14356.t1
OG0011516	FGIG_00682, FGIG_10003	FhHiC23_g5858.t1
OG0011517	FGIG_00765	FhHiC23_g8257.t1
OG0011518	FGIG_00771, FGIG_00770	FhHiC23_g14263.t1
OG0011519	FGIG_00775	FhHiC23_g1237.t2, FhHiC23_g1237.t1
OG0011520	FGIG_00778	FhHiC23_g16634.t1, FhHiC23_g16634.t2
OG0011521	FGIG_00874	FhHiC23_g13676.t1
OG0011522	FGIG_00885	FhHiC23_g6151.t1, FhHiC23_g6151.t2
OG0011523	FGIG_00917	FhHiC23_g12690.t1, FhHiC23_g12690.t2
OG0011524	FGIG_00930	FhHiC23_g2462.t1
OG0011526	FGIG_01008	FhHiC23_g16108.t1, FhHiC23_g16109.t1
OG0011527	FGIG_01023	FhHiC23_g10954.t1, FhHiC23_g10951.t1
OG0011528	FGIG_01046	FhHiC23_g13546.t2, FhHiC23_g13546.t1
OG0011529	FGIG_01049	FhHiC23_g4224.t1
OG0011531	FGIG_01108	FhHiC23_g14799.t1
OG0011532	FGIG_01127	FhHiC23_g1380.t1, FhHiC23_g1380.t2
OG0011533	FGIG_10616, FGIG_01132	FhHiC23_g5539.t1
OG0011534	FGIG_01146	FhHiC23_g4037.t1
OG0011535	FGIG_01153	FhHiC23_g6930.t1, FhHiC23_g6929.t1
OG0011537	FGIG_01177, FGIG_01179	FhHiC23_g8479.t1
OG0011538	FGIG_01257	FhHiC23_g953.t1, FhHiC23_g953.t2
OG0011539	FGIG_01280	FhHiC23_g14674.t1
OG0011540	FGIG_01290, FGIG_09544	FhHiC23_g4020.t1
OG0011541	FGIG_08031, FGIG_01324	FhHiC23_g3387.t1
OG0011542	FGIG_01346, FGIG_03114	FhHiC23_g4918.t1
OG0011543	FGIG_01354	FhHiC23_g9292.t1, FhHiC23_g9292.t2
OG0011545	FGIG_01447	FhHiC23_g9766.t1
OG0011547	FGIG_01501	FhHiC23_g2676.t2, FhHiC23_g2676.t1
OG0011548	FGIG_01530	FhHiC23_g14781.t1
OG0011550	FGIG_01576	FhHiC23_g5857.t1
OG0011551	FGIG_01579, FGIG_01578	FhHiC23_g6489.t1
OG0011552	FGIG_01606	FhHiC23_g8536.t1, FhHiC23_g8539.t1
OG0011553	FGIG_01616, FGIG_03276	FhHiC23_g4152.t1
OG0011554	FGIG_01617, FGIG_05398	FhHiC23_g10613.t1
OG0011555	FGIG_01681	FhHiC23_g6342.t1, FhHiC23_g6342.t2
OG0011556	FGIG_01697	FhHiC23_g15550.t1
OG0011557	FGIG_01711	FhHiC23_g8932.t1
OG0011558	FGIG_01750	FhHiC23_g5640.t1, FhHiC23_g5640.t2
OG0011559	FGIG_01759	FhHiC23_g15098.t2, FhHiC23_g15098.t1
OG0011560	FGIG_01760	FhHiC23_g15096.t1, FhHiC23_g15096.t2
OG0011561	FGIG_01762	FhHiC23_g9557.t1
OG0011562	FGIG_01790	FhHiC23_g6887.t1, FhHiC23_g6887.t2
OG0011563	FGIG_01792	FhHiC23_g6886.t1
OG0011564	FGIG_01812	FhHiC23_g5768.t1
OG0011565	FGIG_01814	FhHiC23_g11098.t1
OG0011566	FGIG_01853	FhHiC23_g8599.t1, FhHiC23_g7587.t1
OG0011567	FGIG_01925	FhHiC23_g7363.t1
OG0011568	FGIG_01930	FhHiC23_g15790.t1, FhHiC23_g15790.t2
OG0011569	FGIG_01936	FhHiC23_g15178.t1
OG0011571	FGIG_01955	FhHiC23_g5874.t2, FhHiC23_g5874.t1
OG0011572	FGIG_01988	FhHiC23_g2361.t1
OG0011573	FGIG_01996	FhHiC23_g11758.t1
OG0011574	FGIG_02997, FGIG_02024	FhHiC23_g13284.t1
OG0011575	FGIG_02098	FhHiC23_g2474.t1, FhHiC23_g2474.t2
OG0011576	FGIG_12659, FGIG_02114	FhHiC23_g6618.t1
OG0011578	FGIG_02175	FhHiC23_g394.t1
OG0011579	FGIG_02202	FhHiC23_g14547.t2, FhHiC23_g14547.t1
OG0011580	FGIG_02203	FhHiC23_g5894.t2, FhHiC23_g5894.t1
OG0011581	FGIG_02211	FhHiC23_g16406.t1, FhHiC23_g16406.t2
OG0011582	FGIG_02248	FhHiC23_g16689.t1
OG0011583	FGIG_02254	FhHiC23_g403.t1
OG0011584	FGIG_02267	FhHiC23_g8359.t1, FhHiC23_g8359.t2
OG0011585	FGIG_02282	FhHiC23_g5075.t2, FhHiC23_g5075.t1
OG0011586	FGIG_02330	FhHiC23_g6144.t1
OG0011587	FGIG_02337	FhHiC23_g12382.t1
OG0011588	FGIG_02425	FhHiC23_g7765.t1
OG0011589	FGIG_02473	FhHiC23_g14177.t2, FhHiC23_g14177.t1
OG0011590	FGIG_02514	FhHiC23_g4709.t1, FhHiC23_g4709.t2
OG0011591	FGIG_02548	FhHiC23_g8669.t1
OG0011592	FGIG_02576	FhHiC23_g15252.t1, FhHiC23_g15254.t1
OG0011593	FGIG_02609	FhHiC23_g7273.t1
OG0011594	FGIG_02618	FhHiC23_g2733.t1
OG0011595	FGIG_02620	FhHiC23_g16618.t1
OG0011596	FGIG_02676	FhHiC23_g2114.t1
OG0011597	FGIG_02686	FhHiC23_g3588.t1, FhHiC23_g3874.t1
OG0011598	FGIG_02714	FhHiC23_g5948.t1
OG0011599	FGIG_02749	FhHiC23_g14527.t1
OG0011600	FGIG_02775	FhHiC23_g4026.t2, FhHiC23_g4026.t1
OG0011601	FGIG_02802	FhHiC23_g7244.t1
OG0011603	FGIG_03066	FhHiC23_g799.t1
OG0011604	FGIG_03083	FhHiC23_g15915.t1, FhHiC23_g15916.t1
OG0011605	FGIG_03096	FhHiC23_g15136.t1
OG0011607	FGIG_03129	FhHiC23_g16440.t1, FhHiC23_g16440.t2
OG0011608	FGIG_03153	FhHiC23_g9406.t1
OG0011609	FGIG_03172, FGIG_03173	FhHiC23_g3733.t1
OG0011610	FGIG_03181	FhHiC23_g11581.t1
OG0011611	FGIG_03195	FhHiC23_g13275.t2, FhHiC23_g13275.t1
OG0011612	FGIG_03197	FhHiC23_g13277.t2, FhHiC23_g13277.t1
OG0011613	FGIG_03244	FhHiC23_g8938.t1, FhHiC23_g8939.t1
OG0011614	FGIG_03270	FhHiC23_g15953.t1, FhHiC23_g15953.t2
OG0011615	FGIG_03280	FhHiC23_g2615.t2, FhHiC23_g2615.t1
OG0011616	FGIG_03455, FGIG_11153	FhHiC23_g14074.t1
OG0011617	FGIG_03475	FhHiC23_g14032.t1, FhHiC23_g14033.t1
OG0011618	FGIG_03512	FhHiC23_g7391.t1, FhHiC23_g5447.t1
OG0011619	FGIG_03565	FhHiC23_g3544.t1
OG0011620	FGIG_03587	FhHiC23_g5798.t1, FhHiC23_g5798.t2
OG0011621	FGIG_03605	FhHiC23_g3938.t1
OG0011622	FGIG_03622	FhHiC23_g11860.t2, FhHiC23_g11860.t1
OG0011623	FGIG_03625	FhHiC23_g11865.t2, FhHiC23_g11865.t1
OG0011624	FGIG_03631	FhHiC23_g4788.t1
OG0011625	FGIG_03644	FhHiC23_g6288.t1
OG0011626	FGIG_03651	FhHiC23_g12871.t1
OG0011627	FGIG_03652	FhHiC23_g14204.t1
OG0011628	FGIG_03676	FhHiC23_g9380.t1
OG0011629	FGIG_03732	FhHiC23_g7286.t1
OG0011630	FGIG_03742	FhHiC23_g9689.t1
OG0011631	FGIG_03801	FhHiC23_g1902.t1
OG0011632	FGIG_03830	FhHiC23_g1351.t1
OG0011634	FGIG_03862	FhHiC23_g11754.t1
OG0011635	FGIG_03881	FhHiC23_g5488.t1, FhHiC23_g5489.t1
OG0011636	FGIG_03925	FhHiC23_g2222.t1
OG0011637	FGIG_03932	FhHiC23_g8198.t2, FhHiC23_g8198.t1
OG0011638	FGIG_03952	FhHiC23_g2020.t1
OG0011639	FGIG_03964	FhHiC23_g12621.t1
OG0011640	FGIG_03994	FhHiC23_g11609.t1, FhHiC23_g11608.t1
OG0011641	FGIG_04004	FhHiC23_g5403.t1, FhHiC23_g5403.t2
OG0011642	FGIG_04009	FhHiC23_g10652.t1, FhHiC23_g10648.t1
OG0011643	FGIG_04044, FGIG_04045	FhHiC23_g9837.t1
OG0011644	FGIG_04064	FhHiC23_g14858.t1
OG0011646	FGIG_04117	FhHiC23_g9854.t1, FhHiC23_g9854.t2
OG0011647	FGIG_04218	FhHiC23_g3487.t1, FhHiC23_g3487.t2
OG0011648	FGIG_04266	FhHiC23_g6654.t2, FhHiC23_g6654.t1
OG0011649	FGIG_04268	FhHiC23_g6179.t2, FhHiC23_g6179.t1
OG0011651	FGIG_04329	FhHiC23_g9772.t1
OG0011652	FGIG_04330	FhHiC23_g9770.t1, FhHiC23_g9770.t2
OG0011653	FGIG_04391	FhHiC23_g11520.t2, FhHiC23_g11520.t1
OG0011654	FGIG_04396	FhHiC23_g130.t1
OG0011655	FGIG_04419	FhHiC23_g10901.t1, FhHiC23_g10901.t2
OG0011656	FGIG_04425, FGIG_12646	FhHiC23_g6612.t1
OG0011657	FGIG_04448	FhHiC23_g16681.t1
OG0011659	FGIG_04460	FhHiC23_g5863.t1
OG0011660	FGIG_04468	FhHiC23_g1093.t1
OG0011661	FGIG_04488	FhHiC23_g4262.t1
OG0011662	FGIG_04490	FhHiC23_g8987.t1
OG0011663	FGIG_04493	FhHiC23_g8984.t1, FhHiC23_g8984.t2
OG0011665	FGIG_04515	FhHiC23_g8993.t1
OG0011666	FGIG_04516	FhHiC23_g8994.t1, FhHiC23_g8994.t2
OG0011667	FGIG_04539	FhHiC23_g1344.t1, FhHiC23_g1347.t1
OG0011668	FGIG_04629	FhHiC23_g14429.t1, FhHiC23_g14429.t2
OG0011669	FGIG_04644	FhHiC23_g10711.t1
OG0011670	FGIG_04650	FhHiC23_g14985.t1
OG0011672	FGIG_04708	FhHiC23_g15313.t1
OG0011673	FGIG_04739	FhHiC23_g13230.t1
OG0011674	FGIG_04745	FhHiC23_g14295.t1
OG0011675	FGIG_04778	FhHiC23_g14982.t1, FhHiC23_g8613.t1
OG0011676	FGIG_04865	FhHiC23_g13753.t1, FhHiC23_g13751.t1
OG0011677	FGIG_04889	FhHiC23_g3534.t1
OG0011678	FGIG_04891	FhHiC23_g15463.t2, FhHiC23_g15463.t1
OG0011679	FGIG_04895	FhHiC23_g15121.t1
OG0011680	FGIG_04971	FhHiC23_g10469.t1, FhHiC23_g10470.t1
OG0011682	FGIG_05011	FhHiC23_g13389.t2
OG0011683	FGIG_05135	FhHiC23_g13667.t1
OG0011684	FGIG_05146, FGIG_09109	FhHiC23_g779.t1
OG0011685	FGIG_05226	FhHiC23_g4121.t1
OG0011686	FGIG_05275	FhHiC23_g2150.t1
OG0011687	FGIG_05318	FhHiC23_g11349.t1
OG0011688	FGIG_05320	FhHiC23_g5366.t1
OG0011689	FGIG_05324	FhHiC23_g12913.t1
OG0011690	FGIG_05335, FGIG_12173	FhHiC23_g4220.t1
OG0011691	FGIG_05336	FhHiC23_g4219.t1
OG0011693	FGIG_05438	FhHiC23_g15320.t2, FhHiC23_g15320.t1
OG0011694	FGIG_05590	FhHiC23_g352.t1
OG0011695	FGIG_05636, FGIG_06447	FhHiC23_g7413.t1
OG0011696	FGIG_05659	FhHiC23_g8252.t1, FhHiC23_g8251.t1
OG0011697	FGIG_05721	FhHiC23_g770.t1
OG0011698	FGIG_05731	FhHiC23_g14681.t2, FhHiC23_g14681.t1
OG0011699	FGIG_05734	FhHiC23_g9917.t2, FhHiC23_g9917.t1
OG0011700	FGIG_05749	FhHiC23_g12755.t1
OG0011701	FGIG_05810	FhHiC23_g823.t1
OG0011703	FGIG_05821	FhHiC23_g12178.t1, FhHiC23_g12178.t2
OG0011704	FGIG_05823	FhHiC23_g6334.t1, FhHiC23_g6334.t2
