Orthogroup	fasciola_gigantica	schistosoma_rodhaini
OG0006738	FGIG_09161	SRDH2_45640.1
OG0006739	FGIG_09277	SRDH2_21550.1
OG0006740	FGIG_09334	SRDH2_84540.1
OG0006741	FGIG_09417, FGIG_10452	SRDH2_12920.1
OG0006742	FGIG_09469	SRDH2_11440.1
OG0006743	FGIG_09485	SRDH2_50910.1, SRDH2_50910.2
OG0006744	FGIG_09490	SRDH2_89680.1
OG0006745	FGIG_09498	SRDH2_86900.1
OG0006746	FGIG_09508	SRDH2_81350.2, SRDH2_81350.1, SRDH2_81350.3
OG0006747	FGIG_09537	SRDH2_83340.1
OG0006748	FGIG_09540	SRDH2_11380.1
OG0006749	FGIG_09547	SRDH2_37660.1
OG0006750	FGIG_09616	SRDH2_94760.1
OG0006751	FGIG_09769	SRDH2_56910.1
OG0006752	FGIG_09792	SRDH2_15290.1
OG0006753	FGIG_09849	SRDH2_70390.1
OG0006754	FGIG_09871	SRDH2_49990.1
OG0006755	FGIG_10121	SRDH2_66220.1
OG0006756	FGIG_10172	SRDH2_88790.1
OG0006758	FGIG_10242, FGIG_10243	SRDH2_65500.1
OG0006759	FGIG_10282	SRDH2_10920.1, SRDH2_10920.2, SRDH2_10920.3
OG0006760	FGIG_10291	SRDH2_65300.1, SRDH2_65300.2
OG0006761	FGIG_10418	SRDH2_46090.1
OG0006762	FGIG_10555, FGIG_12148	SRDH2_97050.1
OG0006763	FGIG_10582	SRDH2_18970.1
OG0006764	FGIG_10640	SRDH2_75860.1
OG0006765	FGIG_10696	SRDH2_89400.1
OG0006766	FGIG_10766	SRDH2_88930.1
OG0006767	FGIG_11013	SRDH2_88820.2, SRDH2_88820.3, SRDH2_88820.1
OG0006768	FGIG_11022	SRDH2_7980.1
OG0006769	FGIG_11064	SRDH2_76110.1
OG0006770	FGIG_11080	SRDH2_44400.4, SRDH2_44400.1, SRDH2_44400.2, SRDH2_44400.3
OG0006771	FGIG_11083	SRDH2_8430.1
OG0006772	FGIG_11085	SRDH2_66710.1
OG0006773	FGIG_11161	SRDH2_79300.1
OG0006774	FGIG_11264	SRDH2_19770.1
OG0006775	FGIG_11340	SRDH2_61010.1
OG0006776	FGIG_11344	SRDH2_67040.1
OG0006777	FGIG_11381	SRDH2_17900.2, SRDH2_17900.1
OG0006778	FGIG_11484	SRDH2_21390.1
OG0006779	FGIG_11576	SRDH2_50590.1
OG0006780	FGIG_11725	SRDH2_85540.1
OG0006781	FGIG_11859	SRDH2_40560.1
OG0006782	FGIG_11873	SRDH2_70360.1
OG0006783	FGIG_11882	SRDH2_17560.1
OG0006784	FGIG_11919	SRDH2_4040.1, SRDH2_4040.2
OG0006785	FGIG_12052	SRDH2_81360.2, SRDH2_81360.1
OG0006786	FGIG_12157	SRDH2_21450.1
OG0006787	FGIG_12191	SRDH2_35290.1
OG0006788	FGIG_12350, FGIG_12296	SRDH2_67580.1, SRDH2_67580.2
OG0006789	FGIG_12538	SRDH2_15260.1
OG0006790	FGIG_12564	SRDH2_96070.1, SRDH2_96070.2
OG0006851	FGIG_00025	SRDH2_69430.1
OG0006852	FGIG_00077, FGIG_00076	SRDH2_99040.1
OG0006853	FGIG_00106	SRDH2_16070.1
OG0006854	FGIG_00109	SRDH2_49650.1
OG0006855	FGIG_10206, FGIG_00143	SRDH2_97640.1
OG0006856	FGIG_00178	SRDH2_45320.1
OG0006857	FGIG_00241	SRDH2_92440.1
OG0006858	FGIG_00250	SRDH2_12070.1
OG0006859	FGIG_00254	SRDH2_1440.1
OG0006860	FGIG_00268	SRDH2_16320.1
OG0006861	FGIG_00271	SRDH2_53010.1
OG0006862	FGIG_00288	SRDH2_29420.2, SRDH2_29420.1
OG0006863	FGIG_00293	SRDH2_50800.1
OG0006864	FGIG_00315	SRDH2_48730.1
OG0006865	FGIG_00365	SRDH2_25350.1
OG0006866	FGIG_00397	SRDH2_34880.1
OG0006867	FGIG_00426	SRDH2_90320.1
OG0006868	FGIG_00462	SRDH2_11090.1
OG0006869	FGIG_00748	SRDH2_35170.1, SRDH2_35170.2
OG0006870	FGIG_00790	SRDH2_29980.1
OG0006871	FGIG_00860	SRDH2_90200.1
OG0006872	FGIG_00902	SRDH2_48680.1
OG0006873	FGIG_00945	SRDH2_6880.1
OG0006874	FGIG_00950	SRDH2_17760.1
OG0006875	FGIG_00968	SRDH2_65980.1
OG0006877	FGIG_00983	SRDH2_48920.1
OG0006878	FGIG_01048	SRDH2_84570.1
OG0006879	FGIG_01065	SRDH2_60060.1
OG0006880	FGIG_01142	SRDH2_82960.1
OG0006881	FGIG_01196	SRDH2_92870.1
OG0006882	FGIG_01337	SRDH2_90920.1
OG0006883	FGIG_01434	SRDH2_26920.1
OG0006884	FGIG_01443	SRDH2_73760.1
OG0006885	FGIG_01487	SRDH2_28740.3, SRDH2_28740.4, SRDH2_28740.1, SRDH2_28740.2, SRDH2_28740.6, SRDH2_28740.5
OG0006886	FGIG_01515, FGIG_01514	SRDH2_38130.1
OG0006887	FGIG_01769	SRDH2_26130.1
OG0006889	FGIG_01845, FGIG_06848	SRDH2_91620.1
OG0006890	FGIG_01918, FGIG_02659	SRDH2_94170.1
OG0006891	FGIG_01983	SRDH2_50680.1
OG0006892	FGIG_02038	SRDH2_64990.1
OG0006893	FGIG_02130	SRDH2_28850.1
OG0006894	FGIG_02304	SRDH2_98610.1
OG0006895	FGIG_02329	SRDH2_35580.1
OG0006897	FGIG_02375	SRDH2_39730.1
OG0006898	FGIG_02381	SRDH2_50020.1
OG0006899	FGIG_02389	SRDH2_31450.1
OG0006900	FGIG_02399	SRDH2_97710.1
OG0006901	FGIG_09450, FGIG_02464	SRDH2_64950.1
OG0006902	FGIG_06352, FGIG_02502	SRDH2_240.1
OG0006903	FGIG_02561	SRDH2_12480.1, SRDH2_100300.1
OG0006904	FGIG_02586	SRDH2_52820.1
OG0006905	FGIG_02589	SRDH2_99470.3
OG0006906	FGIG_02653	SRDH2_57720.1
OG0006907	FGIG_02677	SRDH2_56040.1
OG0006908	FGIG_02746	SRDH2_45580.1
OG0006909	FGIG_02856	SRDH2_9400.1
OG0006910	FGIG_02878	SRDH2_59130.1, SRDH2_59130.2
OG0006911	FGIG_02986	SRDH2_53150.1
OG0006912	FGIG_02994	SRDH2_101850.1
OG0006913	FGIG_03078	SRDH2_19370.1, SRDH2_19370.2, SRDH2_19370.3
OG0006914	FGIG_03101	SRDH2_52630.1
OG0006915	FGIG_12567, FGIG_03162	SRDH2_36440.1
OG0006916	FGIG_03170	SRDH2_96240.1
OG0006917	FGIG_03448	SRDH2_3450.1
OG0006918	FGIG_03467	SRDH2_36360.1, SRDH2_102140.1
OG0006919	FGIG_05831, FGIG_03476, FGIG_03477, FGIG_08361	SRDH2_37450.1
OG0006920	FGIG_03516	SRDH2_27100.1
OG0006921	FGIG_03529	SRDH2_62900.2, SRDH2_62900.1
OG0006922	FGIG_03560	SRDH2_14720.1
OG0006923	FGIG_03578	SRDH2_101300.1, SRDH2_101310.1
OG0006924	FGIG_03687	SRDH2_81400.1
OG0006925	FGIG_03771	SRDH2_51360.1
OG0006926	FGIG_03776	SRDH2_54040.1, SRDH2_54040.2
OG0006927	FGIG_03794	SRDH2_53110.1
OG0006928	FGIG_03821	SRDH2_16440.1
OG0006929	FGIG_03845	SRDH2_84770.1
OG0006930	FGIG_03849	SRDH2_4770.3, SRDH2_4770.2, SRDH2_4770.1
OG0006931	FGIG_03865	SRDH2_10630.1
OG0006932	FGIG_03914	SRDH2_13450.1, SRDH2_13450.2
OG0006933	FGIG_04071	SRDH2_53420.1
OG0006934	FGIG_04088	SRDH2_42660.1
OG0006935	FGIG_04116	SRDH2_74590.2, SRDH2_74590.1
OG0006936	FGIG_04170	SRDH2_38050.1
OG0006937	FGIG_09355, FGIG_04200	SRDH2_55850.1
OG0006938	FGIG_04247	SRDH2_92550.1
OG0006939	FGIG_04363	SRDH2_42410.1
OG0006940	FGIG_04372	SRDH2_13400.1
OG0006941	FGIG_04494, FGIG_12463	SRDH2_19360.2, SRDH2_19360.1, SRDH2_19360.3
OG0006942	FGIG_04657, FGIG_09724	SRDH2_17850.1
OG0006943	FGIG_04741	SRDH2_85720.1
OG0006944	FGIG_04796	SRDH2_73560.3, SRDH2_73560.1, SRDH2_73560.2
OG0006945	FGIG_04812	SRDH2_26040.1
OG0006946	FGIG_04907	SRDH2_14180.2, SRDH2_14180.1, SRDH2_14180.3
OG0006947	FGIG_04912	SRDH2_85290.1, SRDH2_85260.1
OG0006948	FGIG_04948	SRDH2_32140.1, SRDH2_32140.2
OG0006949	FGIG_04976	SRDH2_72700.1
OG0006950	FGIG_05000	SRDH2_77350.1
OG0006951	FGIG_05107	SRDH2_21230.1
OG0006952	FGIG_05293	SRDH2_28060.1
OG0006953	FGIG_05317	SRDH2_60740.1
OG0006954	FGIG_05366	SRDH2_53540.1, SRDH2_53540.2
OG0006955	FGIG_05451	SRDH2_31490.1
OG0006957	FGIG_05530	SRDH2_74360.1
OG0006958	FGIG_05655	SRDH2_71070.1
OG0006959	FGIG_05673	SRDH2_89270.1
OG0006960	FGIG_05676	SRDH2_32470.1, SRDH2_32490.1, SRDH2_32490.2
OG0006961	FGIG_05766	SRDH2_92780.1
OG0006962	FGIG_05769	SRDH2_54920.1
OG0006963	FGIG_05850	SRDH2_49680.1
OG0006964	FGIG_05898	SRDH2_63770.1
OG0006965	FGIG_05952	SRDH2_33030.1
OG0006966	FGIG_06005	SRDH2_63140.1
OG0006967	FGIG_06021	SRDH2_91600.1
OG0006968	FGIG_06110	SRDH2_31740.1
OG0006969	FGIG_06130	SRDH2_74420.1
OG0006970	FGIG_06131	SRDH2_74410.1
OG0006971	FGIG_06156, FGIG_08496	SRDH2_82420.1
OG0006972	FGIG_06182	SRDH2_62650.1
OG0006973	FGIG_06202	SRDH2_1040.1, SRDH2_4090.1
OG0006974	FGIG_12161, FGIG_06222	SRDH2_83270.2, SRDH2_83270.1
OG0006975	FGIG_06263	SRDH2_21970.1
OG0006976	FGIG_10649, FGIG_06280	SRDH2_70370.1
OG0006977	FGIG_06284	SRDH2_34550.1
OG0006978	FGIG_06288	SRDH2_23780.1
OG0006979	FGIG_06294	SRDH2_69710.1
OG0006980	FGIG_06321, FGIG_07888	SRDH2_81010.1
OG0006981	FGIG_06478	SRDH2_62980.1
OG0006982	FGIG_06483	SRDH2_57670.1
OG0006983	FGIG_06575	SRDH2_16200.1
OG0006984	FGIG_06628	SRDH2_52500.1
OG0006985	FGIG_06800	SRDH2_41140.1
OG0006986	FGIG_06935	SRDH2_3470.1
OG0006987	FGIG_06981	SRDH2_79410.1
OG0006988	FGIG_06982	SRDH2_79420.1
OG0006989	FGIG_06987	SRDH2_75560.1
OG0006990	FGIG_07010, FGIG_10468, FGIG_11255	SRDH2_2050.1
OG0006991	FGIG_07116	SRDH2_83170.1
OG0006992	FGIG_07306	SRDH2_22110.1
OG0006993	FGIG_07508	SRDH2_17590.1
OG0006994	FGIG_07537	SRDH2_5130.1
OG0006995	FGIG_07565	SRDH2_63800.1
OG0006996	FGIG_07572	SRDH2_300.1
OG0006997	FGIG_07594	SRDH2_89010.1, SRDH2_89010.2
OG0006998	FGIG_07628	SRDH2_77920.1
OG0006999	FGIG_07706	SRDH2_46900.1
OG0007000	FGIG_07778	SRDH2_85300.1
OG0007001	FGIG_07795	SRDH2_49440.1
OG0007002	FGIG_07858	SRDH2_98080.1
OG0007003	FGIG_07876	SRDH2_6890.1
OG0007004	FGIG_07924	SRDH2_96130.2, SRDH2_96130.1, SRDH2_96130.3
OG0007005	FGIG_07962	SRDH2_46890.2, SRDH2_46890.1
OG0007006	FGIG_07998, FGIG_08118	SRDH2_96270.1
OG0007007	FGIG_08002	SRDH2_44120.1
OG0007008	FGIG_08003	SRDH2_67990.1
OG0007009	FGIG_08081	SRDH2_93940.1
OG0007010	FGIG_08158	SRDH2_23020.1, SRDH2_23020.2
OG0007011	FGIG_08209	SRDH2_50950.1
OG0007012	FGIG_08446	SRDH2_48660.1
OG0007013	FGIG_08450	SRDH2_65550.1, SRDH2_65550.2, SRDH2_65550.3
OG0007014	FGIG_08472	SRDH2_13830.1
OG0007015	FGIG_08480	SRDH2_81620.1
OG0007016	FGIG_08483	SRDH2_17980.1
OG0007017	FGIG_08652	SRDH2_51500.1
OG0007018	FGIG_08700	SRDH2_97560.1
OG0007019	FGIG_08726	SRDH2_80500.1
OG0007020	FGIG_08734	SRDH2_57960.1
OG0007021	FGIG_08806	SRDH2_49250.1
OG0007022	FGIG_08820	SRDH2_62800.1
OG0007023	FGIG_08822	SRDH2_45450.1
OG0007024	FGIG_08838	SRDH2_85430.1
OG0007025	FGIG_08853, FGIG_12198	SRDH2_93890.1
OG0007026	FGIG_08855	SRDH2_61280.1, SRDH2_61280.2
OG0007027	FGIG_08886	SRDH2_1240.1
OG0007028	FGIG_08899	SRDH2_76820.1, SRDH2_76820.2
OG0007029	FGIG_08944	SRDH2_19460.1
OG0007030	FGIG_08986	SRDH2_74730.1
OG0007031	FGIG_09032	SRDH2_31830.1
OG0007032	FGIG_09073	SRDH2_81140.1
OG0007033	FGIG_09074	SRDH2_81150.1
OG0007035	FGIG_09104	SRDH2_72330.1
OG0007036	FGIG_09201	SRDH2_84680.1
OG0007037	FGIG_09252	SRDH2_61490.1
OG0007038	FGIG_09494	SRDH2_31760.1
OG0007039	FGIG_09523	SRDH2_53810.1
OG0007040	FGIG_09524	SRDH2_73070.1, SRDH2_73070.2
OG0007041	FGIG_09608	SRDH2_30110.1
OG0007042	FGIG_09694	SRDH2_27990.1
OG0007043	FGIG_09847	SRDH2_88990.1
OG0007044	FGIG_09934	SRDH2_13960.1
OG0007046	FGIG_10042	SRDH2_85560.1
OG0007047	FGIG_10133	SRDH2_59160.1
OG0007048	FGIG_10222	SRDH2_63540.1
OG0007049	FGIG_10262	SRDH2_38910.1
OG0007050	FGIG_10284	SRDH2_10940.1
OG0007051	FGIG_10288	SRDH2_12410.1
OG0007052	FGIG_10304	SRDH2_6600.1, SRDH2_6600.2
OG0007053	FGIG_10310	SRDH2_33670.1
OG0007054	FGIG_10325	SRDH2_90000.1
OG0007055	FGIG_10370	SRDH2_74820.1
OG0007056	FGIG_10489, FGIG_10488	SRDH2_23890.1, SRDH2_23890.2
OG0007057	FGIG_10513	SRDH2_66420.1
OG0007058	FGIG_10532	SRDH2_2110.1
OG0007059	FGIG_10536	SRDH2_46100.1
OG0007060	FGIG_10540	SRDH2_35880.1
OG0007062	FGIG_10601	SRDH2_23840.1
OG0007063	FGIG_10653	SRDH2_310.3, SRDH2_310.2, SRDH2_310.1
OG0007064	FGIG_10689	SRDH2_88970.1
OG0007065	FGIG_10737	SRDH2_102190.1, SRDH2_4950.1
OG0007067	FGIG_11012	SRDH2_85750.1
OG0007068	FGIG_11057	SRDH2_80290.1
OG0007069	FGIG_11118	SRDH2_33380.1
OG0007070	FGIG_11230	SRDH2_53480.1
OG0007071	FGIG_12247, FGIG_11293	SRDH2_54980.1
OG0007072	FGIG_11363	SRDH2_33050.1
OG0007073	FGIG_11393	SRDH2_71810.1
OG0007074	FGIG_11414	SRDH2_77570.1
OG0007075	FGIG_12361, FGIG_11437	SRDH2_19240.1
OG0007076	FGIG_11439	SRDH2_36520.1
OG0007077	FGIG_11509	SRDH2_65760.1
OG0007078	FGIG_11643	SRDH2_52120.2, SRDH2_52120.1
OG0007079	FGIG_11662	SRDH2_23460.1
OG0007080	FGIG_11732	SRDH2_18650.1
OG0007081	FGIG_11763	SRDH2_53680.1
OG0007082	FGIG_11769	SRDH2_89730.1
OG0007083	FGIG_11941	SRDH2_80420.1
OG0007085	FGIG_12104	SRDH2_39020.1
OG0007086	FGIG_12163	SRDH2_87870.1
OG0007087	FGIG_12379	SRDH2_69760.1
OG0007088	FGIG_12562	SRDH2_98470.1
OG0007089	FGIG_12644	SRDH2_63520.2, SRDH2_63520.3, SRDH2_63520.1
OG0007090	FGIG_13985	SRDH2_17510.1, SRDH2_17510.2, SRDH2_17510.3
OG0007149	FGIG_00004	SRDH2_57760.1
OG0007150	FGIG_00048	SRDH2_14350.1
OG0007151	FGIG_00124	SRDH2_73780.1, SRDH2_73780.2
OG0007152	FGIG_00191	SRDH2_97390.1
OG0007153	FGIG_00222	SRDH2_19410.2, SRDH2_19410.1
OG0007154	FGIG_00311	SRDH2_37360.1
OG0007155	FGIG_00368	SRDH2_58730.1
OG0007156	FGIG_00384	SRDH2_38400.1
OG0007157	FGIG_00441	SRDH2_75630.1
OG0007158	FGIG_00465	SRDH2_92410.1
OG0007159	FGIG_00502	SRDH2_91260.1
OG0007160	FGIG_00641	SRDH2_34980.1
OG0007161	FGIG_00648	SRDH2_82520.1
OG0007162	FGIG_00686	SRDH2_18760.1, SRDH2_18760.2
OG0007163	FGIG_00692	SRDH2_23810.1, SRDH2_23810.2
OG0007164	FGIG_00703	SRDH2_76760.1
OG0007165	FGIG_00804	SRDH2_37260.1, SRDH2_37260.2
OG0007166	FGIG_00807	SRDH2_95540.1
OG0007167	FGIG_00896	SRDH2_39140.1
OG0007168	FGIG_00903	SRDH2_60850.1
OG0007169	FGIG_00926	SRDH2_75210.1
OG0007171	FGIG_00985	SRDH2_55400.1
OG0007172	FGIG_00995	SRDH2_29040.1
OG0007173	FGIG_01020, FGIG_12319	SRDH2_9080.1
OG0007174	FGIG_01026	SRDH2_53730.1
OG0007175	FGIG_01094	SRDH2_34430.1
OG0007176	FGIG_01115	SRDH2_88190.1
OG0007177	FGIG_01148	SRDH2_43210.1
OG0007178	FGIG_01241	SRDH2_62370.1
OG0007179	FGIG_01270	SRDH2_24330.1
OG0007180	FGIG_01302	SRDH2_1200.1
OG0007181	FGIG_01319	SRDH2_92710.1
OG0007182	FGIG_01426	SRDH2_15460.1, SRDH2_15460.2
OG0007184	FGIG_01550	SRDH2_93360.1
OG0007185	FGIG_01573	SRDH2_97100.1
OG0007186	FGIG_01610	SRDH2_76750.1
OG0007187	FGIG_01665	SRDH2_82330.1
OG0007188	FGIG_01716	SRDH2_70010.1
OG0007189	FGIG_01725	SRDH2_67650.1
OG0007190	FGIG_01862	SRDH2_39540.1, SRDH2_39540.2, SRDH2_39540.3
OG0007191	FGIG_01882	SRDH2_84710.1
OG0007192	FGIG_01924	SRDH2_68710.1, SRDH2_68710.2
OG0007193	FGIG_01952	SRDH2_55270.1
OG0007194	FGIG_01991, FGIG_08012	SRDH2_6930.1
OG0007195	FGIG_02187	SRDH2_89420.1
OG0007196	FGIG_02240	SRDH2_12400.1
OG0007197	FGIG_02241	SRDH2_92800.1
OG0007198	FGIG_02289	SRDH2_30500.1
OG0007199	FGIG_02314	SRDH2_24340.1
OG0007200	FGIG_02385	SRDH2_8870.1
OG0007201	FGIG_02417	SRDH2_93230.1
OG0007202	FGIG_09369, FGIG_02468	SRDH2_75080.1
OG0007203	FGIG_02482	SRDH2_3310.1
OG0007205	FGIG_02547	SRDH2_95040.1
OG0007206	FGIG_02571	SRDH2_74960.1
OG0007207	FGIG_02683	SRDH2_49760.1
OG0007208	FGIG_02697	SRDH2_80480.1
OG0007209	FGIG_02798	SRDH2_98140.1
OG0007210	FGIG_02905	SRDH2_93560.1
OG0007211	FGIG_02924	SRDH2_23490.1
OG0007212	FGIG_02980	SRDH2_69070.1
OG0007213	FGIG_02981	SRDH2_69060.1
OG0007214	FGIG_03035	SRDH2_81070.1
OG0007215	FGIG_03053	SRDH2_14130.1
OG0007217	FGIG_03090	SRDH2_43600.1
OG0007218	FGIG_03142	SRDH2_47890.1
OG0007219	FGIG_03189	SRDH2_10330.1
OG0007220	FGIG_03207	SRDH2_33150.1
OG0007221	FGIG_03211	SRDH2_33000.1
OG0007222	FGIG_03320	SRDH2_8720.1
OG0007223	FGIG_03353	SRDH2_62190.1
OG0007225	FGIG_03410	SRDH2_69610.1
OG0007226	FGIG_03474	SRDH2_44250.1, SRDH2_44250.2
OG0007227	FGIG_03556	SRDH2_94570.1
OG0007228	FGIG_03607	SRDH2_81970.1
OG0007229	FGIG_03640	SRDH2_77060.1
OG0007230	FGIG_03650	SRDH2_10540.1
OG0007231	FGIG_03724	SRDH2_24020.1
OG0007232	FGIG_03820	SRDH2_13840.1
OG0007233	FGIG_03857	SRDH2_99130.1
OG0007234	FGIG_04005	SRDH2_61810.1
OG0007235	FGIG_04053	SRDH2_20880.1
OG0007237	FGIG_04249	SRDH2_78120.1
OG0007238	FGIG_04450	SRDH2_27550.1, SRDH2_27550.2
OG0007239	FGIG_04469	SRDH2_79850.1
OG0007240	FGIG_04565	SRDH2_71490.1
OG0007241	FGIG_04696	SRDH2_42300.1
OG0007242	FGIG_04743	SRDH2_43520.1
OG0007243	FGIG_04750	SRDH2_38820.1
OG0007244	FGIG_04763	SRDH2_72810.1
OG0007245	FGIG_04766	SRDH2_53160.1
OG0007246	FGIG_04847	SRDH2_49300.1
OG0007247	FGIG_04936	SRDH2_54090.1
OG0007248	FGIG_05018	SRDH2_25980.1
OG0007249	FGIG_05141	SRDH2_83160.1, SRDH2_83160.2, SRDH2_83160.3
OG0007251	FGIG_05259	SRDH2_34450.1
OG0007252	FGIG_05325	SRDH2_14420.1
OG0007253	FGIG_05358	SRDH2_52890.1, SRDH2_52890.2
OG0007254	FGIG_05542	SRDH2_79290.1, SRDH2_79290.2, SRDH2_79290.3
OG0007255	FGIG_05570	SRDH2_73950.1
OG0007256	FGIG_05587	SRDH2_65320.1
OG0007257	FGIG_05696	SRDH2_55470.1
OG0007258	FGIG_05733	SRDH2_96340.1, SRDH2_96340.2
OG0007259	FGIG_05794	SRDH2_13760.3, SRDH2_13760.2
OG0007260	FGIG_05801	SRDH2_79610.1
OG0007261	FGIG_06007	SRDH2_41430.1
OG0007262	FGIG_06113	SRDH2_85680.1
OG0007263	FGIG_06138	SRDH2_8930.1
OG0007264	FGIG_06175	SRDH2_14240.1
OG0007265	FGIG_06204	SRDH2_26530.1, SRDH2_26530.2
OG0007266	FGIG_06282	SRDH2_63380.1
OG0007267	FGIG_06312	SRDH2_91980.1
OG0007268	FGIG_06437, FGIG_11448	SRDH2_43970.1
OG0007269	FGIG_06514	SRDH2_20930.1
OG0007270	FGIG_06581	SRDH2_84080.1
OG0007271	FGIG_06639	SRDH2_8560.1
OG0007272	FGIG_06675	SRDH2_4590.1
OG0007273	FGIG_06686	SRDH2_4880.1
OG0007274	FGIG_06725	SRDH2_55250.2, SRDH2_55250.3, SRDH2_55250.1
OG0007275	FGIG_06914	SRDH2_30570.1
OG0007276	FGIG_06954	SRDH2_30820.1
OG0007277	FGIG_07000	SRDH2_48300.1
OG0007278	FGIG_07061	SRDH2_43160.1
OG0007279	FGIG_07141	SRDH2_88330.1
OG0007280	FGIG_07273	SRDH2_80330.1
OG0007281	FGIG_07279	SRDH2_78840.1
OG0007282	FGIG_07475	SRDH2_65730.1, SRDH2_65730.2
OG0007283	FGIG_07529	SRDH2_49720.1
OG0007284	FGIG_07595	SRDH2_15500.1
OG0007285	FGIG_07611	SRDH2_41180.1
OG0007286	FGIG_07848	SRDH2_57350.1
OG0007287	FGIG_07861	SRDH2_61920.1
OG0007288	FGIG_07887	SRDH2_81020.1
OG0007289	FGIG_07990	SRDH2_66510.1
OG0007290	FGIG_08224	SRDH2_33360.1
OG0007291	FGIG_08242	SRDH2_52620.1
OG0007292	FGIG_08252	SRDH2_49480.1
OG0007293	FGIG_08274	SRDH2_47000.1
OG0007294	FGIG_08286	SRDH2_71860.1, SRDH2_71860.2
OG0007295	FGIG_08379	SRDH2_810.1
OG0007296	FGIG_08499	SRDH2_63930.1
OG0007297	FGIG_08504	SRDH2_90070.1
OG0007298	FGIG_08584	SRDH2_41710.1
OG0007299	FGIG_08597	SRDH2_80820.1, SRDH2_80820.2
OG0007300	FGIG_08609	SRDH2_25630.1
OG0007301	FGIG_08833	SRDH2_38840.1, SRDH2_38840.2
OG0007302	FGIG_08866	SRDH2_86150.1
OG0007303	FGIG_08955	SRDH2_85700.1
OG0007306	FGIG_09013	SRDH2_74670.1
OG0007307	FGIG_09255	SRDH2_50640.1
OG0007308	FGIG_09346	SRDH2_82200.1, SRDH2_82200.2
OG0007309	FGIG_09400	SRDH2_61100.1, SRDH2_61100.2
OG0007310	FGIG_09484	SRDH2_52460.1, SRDH2_52460.2
OG0007311	FGIG_09534, FGIG_11505	SRDH2_1660.1
OG0007312	FGIG_09600	SRDH2_9300.1, SRDH2_9300.2
OG0007313	FGIG_09601	SRDH2_80430.1
OG0007314	FGIG_09663	SRDH2_47510.1
OG0007315	FGIG_09719	SRDH2_88390.1
OG0007316	FGIG_09755	SRDH2_36120.1
OG0007317	FGIG_10387, FGIG_09846	SRDH2_35540.1
OG0007318	FGIG_09854	SRDH2_3420.1
OG0007319	FGIG_09941	SRDH2_48100.1
OG0007320	FGIG_10112	SRDH2_40110.1
OG0007321	FGIG_10250	SRDH2_7800.1, SRDH2_7800.2
OG0007322	FGIG_10354	SRDH2_68130.1
OG0007323	FGIG_10423	SRDH2_72590.1
OG0007324	FGIG_10425	SRDH2_88950.1
OG0007325	FGIG_10432	SRDH2_15390.1
OG0007326	FGIG_10763	SRDH2_72820.1
OG0007327	FGIG_10770	SRDH2_10460.1
OG0007328	FGIG_10792	SRDH2_28910.1
OG0007329	FGIG_10832	SRDH2_19440.1
OG0007330	FGIG_10963	SRDH2_60640.1, SRDH2_60630.1
OG0007331	FGIG_10997, FGIG_10996	SRDH2_57920.1
OG0007332	FGIG_11002	SRDH2_32930.1
OG0007334	FGIG_11392	SRDH2_94550.1
OG0007335	FGIG_11406	SRDH2_10030.1
OG0007336	FGIG_11441	SRDH2_38630.1
OG0007337	FGIG_11492, FGIG_11493	SRDH2_65170.1
OG0007338	FGIG_11496	SRDH2_69020.1
OG0007339	FGIG_11503	SRDH2_52390.1
OG0007340	FGIG_11569	SRDH2_20130.1
OG0007341	FGIG_11603	SRDH2_7730.1
OG0007343	FGIG_11808	SRDH2_51850.1, SRDH2_51870.1
OG0007344	FGIG_12031, FGIG_11885	SRDH2_13630.1
OG0007345	FGIG_11940	SRDH2_79070.1
OG0007346	FGIG_11991	SRDH2_96120.1
OG0007347	FGIG_12050	SRDH2_18450.1
OG0007348	FGIG_12081	SRDH2_340.1
OG0007349	FGIG_12250	SRDH2_1310.1
OG0007350	FGIG_12274	SRDH2_49340.1
OG0007351	FGIG_12303	SRDH2_13680.1
OG0007352	FGIG_12524	SRDH2_56880.1
OG0007353	FGIG_12554	SRDH2_26380.1
OG0007413	FGIG_00033	SRDH2_57220.1
OG0007414	FGIG_00054	SRDH2_12960.1
OG0007415	FGIG_00153	SRDH2_44580.2, SRDH2_44580.1
OG0007416	FGIG_00301	SRDH2_56160.1
OG0007417	FGIG_00461	SRDH2_10830.1, SRDH2_10870.1
OG0007418	FGIG_00475	SRDH2_79120.1
OG0007419	FGIG_00688	SRDH2_5660.1
OG0007420	FGIG_00698	SRDH2_19520.1
OG0007421	FGIG_00714	SRDH2_96910.1
OG0007422	FGIG_00750	SRDH2_18310.1
OG0007423	FGIG_00751	SRDH2_18300.1
OG0007424	FGIG_00769	SRDH2_42740.1
OG0007425	FGIG_01088	SRDH2_47270.1
OG0007426	FGIG_01259	SRDH2_93490.1
OG0007427	FGIG_01318	SRDH2_92720.1
OG0007428	FGIG_01418	SRDH2_19920.1
OG0007429	FGIG_01429	SRDH2_23250.1
OG0007430	FGIG_01564	SRDH2_48130.1
OG0007432	FGIG_01664	SRDH2_49100.1
OG0007433	FGIG_01724	SRDH2_67660.1
OG0007434	FGIG_01726	SRDH2_67640.1
OG0007435	FGIG_01831	SRDH2_67470.1
OG0007436	FGIG_01851	SRDH2_41750.1
OG0007437	FGIG_01895	SRDH2_55220.1
