Orthogroup	fasciola_gigantica	schistosoma_margrebowiei
OG0006968	FGIG_06110	SMRG1_37970.1, SMRG1_37970.3, SMRG1_37970.2
OG0006969	FGIG_06130	SMRG1_71940.1
OG0006970	FGIG_06131	SMRG1_71930.1
OG0006971	FGIG_06156, FGIG_08496	SMRG1_80850.1
OG0006972	FGIG_06182	SMRG1_59670.1
OG0006973	FGIG_06202	SMRG1_3840.1
OG0006974	FGIG_12161, FGIG_06222	SMRG1_81760.1
OG0006975	FGIG_06263	SMRG1_21510.1
OG0006976	FGIG_10649, FGIG_06280	SMRG1_69220.1
OG0006977	FGIG_06284	SMRG1_32680.1
OG0006978	FGIG_06288	SMRG1_23280.1
OG0006979	FGIG_06294	SMRG1_67040.1
OG0006980	FGIG_06321, FGIG_07888	SMRG1_79470.1
OG0006981	FGIG_06478	SMRG1_59310.1
OG0006982	FGIG_06483	SMRG1_56850.1
OG0006983	FGIG_06575	SMRG1_15190.1
OG0006984	FGIG_06628	SMRG1_52140.1, SMRG1_52140.2, SMRG1_52140.3
OG0006985	FGIG_06800	SMRG1_41110.1, SMRG1_41110.2
OG0006986	FGIG_06935	SMRG1_3290.1
OG0006987	FGIG_06981	SMRG1_78020.1, SMRG1_78030.1
OG0006988	FGIG_06982	SMRG1_78040.1, SMRG1_78040.2
OG0006989	FGIG_06987	SMRG1_74330.1
OG0006990	FGIG_07010, FGIG_10468, FGIG_11255	SMRG1_1790.1
OG0006991	FGIG_07116	SMRG1_81600.1
OG0006993	FGIG_07508	SMRG1_17830.1
OG0006994	FGIG_07537	SMRG1_4840.1, SMRG1_4840.2, SMRG1_4840.3
OG0006995	FGIG_07565	SMRG1_62810.1
OG0006997	FGIG_07594	SMRG1_87200.1, SMRG1_87200.2
OG0006998	FGIG_07628	SMRG1_76630.1
OG0006999	FGIG_07706	SMRG1_46460.1, SMRG1_46460.2
OG0007000	FGIG_07778	SMRG1_83730.1
OG0007001	FGIG_07795	SMRG1_49350.1
OG0007002	FGIG_07858	SMRG1_96050.1
OG0007003	FGIG_07876	SMRG1_6540.1
OG0007004	FGIG_07924	SMRG1_94050.1
OG0007005	FGIG_07962	SMRG1_46450.1
OG0007006	FGIG_07998, FGIG_08118	SMRG1_94230.1
OG0007007	FGIG_08002	SMRG1_44130.1, SMRG1_44130.2
OG0007008	FGIG_08003	SMRG1_64920.1
OG0007009	FGIG_08081	SMRG1_92270.1
OG0007010	FGIG_08158	SMRG1_20220.1
OG0007011	FGIG_08209	SMRG1_50860.1
OG0007012	FGIG_08446	SMRG1_48530.1
OG0007013	FGIG_08450	SMRG1_64560.1
OG0007014	FGIG_08472	SMRG1_11450.1
OG0007015	FGIG_08480	SMRG1_80080.1
OG0007016	FGIG_08483	SMRG1_17340.1
OG0007017	FGIG_08652	SMRG1_51180.1
OG0007018	FGIG_08700	SMRG1_95520.1, SMRG1_95520.2, SMRG1_95520.3, SMRG1_95520.4
OG0007019	FGIG_08726	SMRG1_79030.1, SMRG1_79030.2
OG0007020	FGIG_08734	SMRG1_57090.1
OG0007021	FGIG_08806	SMRG1_49140.1
OG0007022	FGIG_08820	SMRG1_59500.1
OG0007023	FGIG_08822	SMRG1_45380.1
OG0007024	FGIG_08838	SMRG1_83860.1, SMRG1_83860.2
OG0007025	FGIG_08853, FGIG_12198	SMRG1_92220.1
OG0007026	FGIG_08855	SMRG1_61100.1
OG0007028	FGIG_08899	SMRG1_75610.1
OG0007029	FGIG_08944	SMRG1_18500.1
OG0007030	FGIG_08986	SMRG1_72240.1
OG0007031	FGIG_09032	SMRG1_38040.1
OG0007032	FGIG_09073	SMRG1_79580.1
OG0007033	FGIG_09074	SMRG1_79590.1
OG0007034	FGIG_09075	SMRG1_79600.1
OG0007035	FGIG_09104	SMRG1_70740.1
OG0007036	FGIG_09201	SMRG1_83180.1
OG0007037	FGIG_09252	SMRG1_60990.1
OG0007038	FGIG_09494	SMRG1_37980.1
OG0007039	FGIG_09523	SMRG1_52800.1
OG0007040	FGIG_09524	SMRG1_73240.1
OG0007041	FGIG_09608	SMRG1_29820.1
OG0007042	FGIG_09694	SMRG1_27710.1
OG0007043	FGIG_09847	SMRG1_87220.1
OG0007044	FGIG_09934	SMRG1_11580.1
OG0007046	FGIG_10042	SMRG1_83980.1
OG0007047	FGIG_10133	SMRG1_58270.1
OG0007048	FGIG_10222	SMRG1_62530.1
OG0007049	FGIG_10262	SMRG1_38790.1
OG0007050	FGIG_10284	SMRG1_10190.1
OG0007051	FGIG_10288	SMRG1_14280.1
OG0007052	FGIG_10304	SMRG1_6270.1
OG0007053	FGIG_10310	SMRG1_36170.1
OG0007054	FGIG_10325	SMRG1_88430.1
OG0007055	FGIG_10370	SMRG1_72390.1
OG0007056	FGIG_10489, FGIG_10488	SMRG1_23420.1
OG0007057	FGIG_10513	SMRG1_66510.1
OG0007058	FGIG_10532	SMRG1_1840.1
OG0007059	FGIG_10536	SMRG1_46030.1
OG0007060	FGIG_10540	SMRG1_34000.1
OG0007061	FGIG_10554	SMRG1_95040.1, SMRG1_95040.2
OG0007062	FGIG_10601	SMRG1_23350.1
OG0007063	FGIG_10653	SMRG1_1590.1
OG0007064	FGIG_10689	SMRG1_87240.1
OG0007065	FGIG_10737	SMRG1_4700.1
OG0007067	FGIG_11012	SMRG1_84160.1
OG0007068	FGIG_11057	SMRG1_78810.1
OG0007069	FGIG_11118	SMRG1_35920.1
OG0007070	FGIG_11230	SMRG1_53140.1
OG0007071	FGIG_12247, FGIG_11293	SMRG1_54630.1
OG0007072	FGIG_11363	SMRG1_35590.1
OG0007073	FGIG_11393	SMRG1_71110.1, SMRG1_61290.1
OG0007074	FGIG_11414	SMRG1_76320.1
OG0007075	FGIG_12361, FGIG_11437	SMRG1_16210.1
OG0007076	FGIG_11439	SMRG1_32120.1
OG0007077	FGIG_11509	SMRG1_65860.1
OG0007078	FGIG_11643	SMRG1_51760.1, SMRG1_51760.2
OG0007079	FGIG_11662	SMRG1_22790.1
OG0007080	FGIG_11732	SMRG1_16860.1
OG0007081	FGIG_11763	SMRG1_52920.1
OG0007082	FGIG_11769	SMRG1_88630.1
OG0007085	FGIG_12104	SMRG1_38920.1
OG0007086	FGIG_12163	SMRG1_86040.1
OG0007087	FGIG_12379	SMRG1_66990.1
OG0007088	FGIG_12562	SMRG1_96410.1
OG0007089	FGIG_12644	SMRG1_62510.1
OG0007090	FGIG_13985	SMRG1_17930.1
OG0007149	FGIG_00004	SMRG1_56780.1
OG0007150	FGIG_00048	SMRG1_11940.1
OG0007151	FGIG_00124	SMRG1_71360.1
OG0007152	FGIG_00191	SMRG1_95390.1
OG0007153	FGIG_00222	SMRG1_18440.1
OG0007154	FGIG_00311	SMRG1_37730.1
OG0007155	FGIG_00368	SMRG1_57910.1
OG0007156	FGIG_00384	SMRG1_34480.1
OG0007157	FGIG_00441	SMRG1_74420.1
OG0007158	FGIG_00465	SMRG1_91460.1
OG0007159	FGIG_00502	SMRG1_89470.1, SMRG1_89470.2
OG0007160	FGIG_00641	SMRG1_33110.1
OG0007161	FGIG_00648	SMRG1_80950.1
OG0007162	FGIG_00686	SMRG1_16740.1
OG0007163	FGIG_00692	SMRG1_23330.1
OG0007164	FGIG_00703	SMRG1_75550.1
OG0007165	FGIG_00804	SMRG1_37830.1
OG0007166	FGIG_00807	SMRG1_93780.1
OG0007167	FGIG_00896	SMRG1_39040.1
OG0007168	FGIG_00903	SMRG1_61590.1
OG0007169	FGIG_00926	SMRG1_73990.1
OG0007170	FGIG_00975	SMRG1_33430.1, SMRG1_33430.2
OG0007171	FGIG_00985	SMRG1_54980.1
OG0007172	FGIG_00995	SMRG1_28740.1
OG0007173	FGIG_01020, FGIG_12319	SMRG1_8440.1
OG0007174	FGIG_01026	SMRG1_52870.1
OG0007175	FGIG_01094	SMRG1_36960.1
OG0007176	FGIG_01115	SMRG1_85700.1
OG0007177	FGIG_01148	SMRG1_43210.1
OG0007178	FGIG_01241	SMRG1_59980.1
OG0007179	FGIG_01270	SMRG1_23920.1
OG0007180	FGIG_01302	SMRG1_750.1
OG0007181	FGIG_01319	SMRG1_91110.1
OG0007182	FGIG_01426	SMRG1_14390.1
OG0007184	FGIG_01550	SMRG1_90500.1
OG0007185	FGIG_01573	SMRG1_95100.1
OG0007186	FGIG_01610	SMRG1_75540.1, SMRG1_75540.2
OG0007187	FGIG_01665	SMRG1_80770.1
OG0007188	FGIG_01716	SMRG1_69540.1
OG0007189	FGIG_01725	SMRG1_64750.1
OG0007191	FGIG_01882	SMRG1_83210.1
OG0007192	FGIG_01924	SMRG1_68010.1
OG0007193	FGIG_01952	SMRG1_54860.1
OG0007194	FGIG_01991, FGIG_08012	SMRG1_6570.1
OG0007195	FGIG_02187	SMRG1_87990.1
OG0007196	FGIG_02240	SMRG1_14290.1
OG0007197	FGIG_02241	SMRG1_91040.1
OG0007198	FGIG_02289	SMRG1_30160.1
OG0007199	FGIG_02314	SMRG1_23940.1
OG0007200	FGIG_02385	SMRG1_8230.1, SMRG1_8230.2
OG0007201	FGIG_02417	SMRG1_90590.1
OG0007202	FGIG_09369, FGIG_02468	SMRG1_73840.1
OG0007203	FGIG_02482	SMRG1_3120.1
OG0007205	FGIG_02547	SMRG1_93180.1
OG0007206	FGIG_02571	SMRG1_72510.1
OG0007207	FGIG_02683	SMRG1_49700.1
OG0007208	FGIG_02697	SMRG1_79010.1
OG0007209	FGIG_02798	SMRG1_96110.1
OG0007210	FGIG_02905	SMRG1_90290.1
OG0007211	FGIG_02924	SMRG1_22760.1
OG0007212	FGIG_02980	SMRG1_67660.1
OG0007213	FGIG_02981	SMRG1_67670.1
OG0007214	FGIG_03035	SMRG1_79530.1
OG0007215	FGIG_03053	SMRG1_11780.1
OG0007216	FGIG_03079	SMRG1_18400.1, SMRG1_18400.2
OG0007217	FGIG_03090	SMRG1_43620.1
OG0007218	FGIG_03142	SMRG1_47760.1
OG0007220	FGIG_03207	SMRG1_35710.1
OG0007221	FGIG_03211	SMRG1_35540.1
OG0007222	FGIG_03320	SMRG1_8100.1
OG0007223	FGIG_03353	SMRG1_60160.1
OG0007224	FGIG_03400	SMRG1_73590.1, SMRG1_73590.2
OG0007225	FGIG_03410	SMRG1_67140.1
OG0007226	FGIG_03474	SMRG1_44260.1
OG0007227	FGIG_03556	SMRG1_92790.1
OG0007228	FGIG_03607	SMRG1_80300.1
OG0007229	FGIG_03640	SMRG1_75800.1
OG0007231	FGIG_03724	SMRG1_23600.1
OG0007232	FGIG_03820	SMRG1_11460.1
OG0007233	FGIG_03857	SMRG1_97030.1
OG0007234	FGIG_04005	SMRG1_60530.1
OG0007235	FGIG_04053	SMRG1_19860.1
OG0007237	FGIG_04249	SMRG1_76810.1
OG0007238	FGIG_04450	SMRG1_27290.1
OG0007239	FGIG_04469	SMRG1_78400.1
OG0007240	FGIG_04565	SMRG1_70470.1
OG0007241	FGIG_04696	SMRG1_42240.1
OG0007242	FGIG_04743	SMRG1_43530.1
OG0007243	FGIG_04750	SMRG1_38730.1
OG0007244	FGIG_04763	SMRG1_73480.1
OG0007245	FGIG_04766	SMRG1_53490.1
OG0007246	FGIG_04847	SMRG1_49200.1, SMRG1_49180.1
OG0007247	FGIG_04936	SMRG1_52520.1
OG0007248	FGIG_05018	SMRG1_25670.1
OG0007249	FGIG_05141	SMRG1_81590.1
OG0007250	FGIG_05206	SMRG1_24890.1, SMRG1_24890.2
OG0007251	FGIG_05259	SMRG1_36980.1
OG0007252	FGIG_05325	SMRG1_12010.1
OG0007253	FGIG_05358	SMRG1_53760.1
OG0007254	FGIG_05542	SMRG1_77900.1
OG0007255	FGIG_05570	SMRG1_71510.1
OG0007256	FGIG_05587	SMRG1_64320.1
OG0007257	FGIG_05696	SMRG1_55060.1
OG0007258	FGIG_05733	SMRG1_94320.1
OG0007259	FGIG_05794	SMRG1_11380.1
OG0007260	FGIG_05801	SMRG1_78210.1
OG0007261	FGIG_06007	SMRG1_41400.1
OG0007263	FGIG_06138	SMRG1_8300.1
OG0007264	FGIG_06175	SMRG1_11910.1
OG0007265	FGIG_06204	SMRG1_26170.1
OG0007266	FGIG_06282	SMRG1_62370.1
OG0007267	FGIG_06312	SMRG1_91950.1, SMRG1_91950.2
OG0007268	FGIG_06437, FGIG_11448	SMRG1_43990.1
OG0007269	FGIG_06514	SMRG1_19910.1
OG0007270	FGIG_06581	SMRG1_82650.1
OG0007271	FGIG_06639	SMRG1_7950.4, SMRG1_7950.2, SMRG1_7950.1, SMRG1_7950.3
OG0007272	FGIG_06675	SMRG1_4350.1
OG0007273	FGIG_06686	SMRG1_4620.1
OG0007274	FGIG_06725	SMRG1_54840.1
OG0007275	FGIG_06914	SMRG1_30240.1
OG0007276	FGIG_06954	SMRG1_30520.1
OG0007277	FGIG_07000	SMRG1_48170.1
OG0007278	FGIG_07061	SMRG1_43150.1
OG0007279	FGIG_07141	SMRG1_86280.1
OG0007280	FGIG_07273	SMRG1_78850.1
OG0007281	FGIG_07279	SMRG1_77430.1
OG0007282	FGIG_07475	SMRG1_65830.1
OG0007283	FGIG_07529	SMRG1_49660.1
OG0007284	FGIG_07595	SMRG1_14460.1
OG0007285	FGIG_07611	SMRG1_41140.1
OG0007286	FGIG_07848	SMRG1_56420.1, SMRG1_56420.2
OG0007287	FGIG_07861	SMRG1_60420.1
OG0007288	FGIG_07887	SMRG1_79480.1
OG0007289	FGIG_07990	SMRG1_66590.1
OG0007290	FGIG_08224	SMRG1_35900.1
OG0007291	FGIG_08242	SMRG1_52250.1
OG0007292	FGIG_08252	SMRG1_49400.1
OG0007293	FGIG_08274	SMRG1_46690.1
OG0007294	FGIG_08286	SMRG1_71180.1
OG0007295	FGIG_08379	SMRG1_1090.1
OG0007296	FGIG_08499	SMRG1_62950.1
OG0007297	FGIG_08504	SMRG1_88340.1
OG0007298	FGIG_08584	SMRG1_41670.1
OG0007299	FGIG_08597	SMRG1_79330.1
OG0007301	FGIG_08833	SMRG1_38750.1
OG0007302	FGIG_08866	SMRG1_84510.1
OG0007303	FGIG_08955	SMRG1_84100.1
OG0007304	FGIG_08963	SMRG1_44430.1
OG0007305	FGIG_08974	SMRG1_55500.1
OG0007306	FGIG_09013	SMRG1_72180.1
OG0007307	FGIG_09255	SMRG1_50560.1
OG0007309	FGIG_09400	SMRG1_61300.1
OG0007310	FGIG_09484	SMRG1_52100.1
OG0007311	FGIG_09534, FGIG_11505	SMRG1_520.1
OG0007312	FGIG_09600	SMRG1_8670.1
OG0007313	FGIG_09601	SMRG1_78950.1
OG0007314	FGIG_09663	SMRG1_47430.1
OG0007315	FGIG_09719	SMRG1_86330.1
OG0007316	FGIG_09755	SMRG1_34230.1
OG0007317	FGIG_10387, FGIG_09846	SMRG1_33660.1, SMRG1_33660.2
OG0007318	FGIG_09854	SMRG1_3240.1
OG0007319	FGIG_09941	SMRG1_47980.1
OG0007320	FGIG_10112	SMRG1_40070.1
OG0007322	FGIG_10354	SMRG1_65080.1
OG0007323	FGIG_10423	SMRG1_73700.1
OG0007324	FGIG_10425	SMRG1_87260.1, SMRG1_87260.2, SMRG1_87260.3
OG0007325	FGIG_10432	SMRG1_14340.1
OG0007326	FGIG_10763	SMRG1_73470.1
OG0007328	FGIG_10792	SMRG1_28610.1
OG0007329	FGIG_10832	SMRG1_18470.1
OG0007330	FGIG_10963	SMRG1_61760.1
OG0007331	FGIG_10997, FGIG_10996	SMRG1_57020.1
OG0007332	FGIG_11002	SMRG1_35450.1
OG0007334	FGIG_11392	SMRG1_92810.1
OG0007335	FGIG_11406	SMRG1_9340.1
OG0007336	FGIG_11441	SMRG1_38540.1
OG0007337	FGIG_11492, FGIG_11493	SMRG1_64170.1
OG0007338	FGIG_11496	SMRG1_67720.1, SMRG1_67720.2
OG0007339	FGIG_11503	SMRG1_52020.1
OG0007340	FGIG_11569	SMRG1_19190.1
OG0007342	FGIG_11747	SMRG1_38660.1
OG0007343	FGIG_11808	SMRG1_51500.1
OG0007344	FGIG_12031, FGIG_11885	SMRG1_13760.1, SMRG1_13760.2
OG0007345	FGIG_11940	SMRG1_77650.1
OG0007346	FGIG_11991	SMRG1_94040.1, SMRG1_94040.2
OG0007347	FGIG_12050	SMRG1_17060.1
OG0007348	FGIG_12081	SMRG1_1560.1
OG0007349	FGIG_12250	SMRG1_210.1
OG0007350	FGIG_12274	SMRG1_49240.1, SMRG1_49240.2
OG0007351	FGIG_12303	SMRG1_13670.1, SMRG1_13690.1
OG0007352	FGIG_12524	SMRG1_57580.1
OG0007353	FGIG_12554	SMRG1_26020.1
OG0007413	FGIG_00033	SMRG1_56570.1
OG0007414	FGIG_00054	SMRG1_13130.2, SMRG1_13130.1
OG0007415	FGIG_00153	SMRG1_44560.1
OG0007416	FGIG_00301	SMRG1_55670.1
OG0007417	FGIG_00461	SMRG1_10120.1
OG0007418	FGIG_00475	SMRG1_77720.1
OG0007419	FGIG_00688	SMRG1_5350.1
OG0007420	FGIG_00698	SMRG1_18590.1
OG0007421	FGIG_00714	SMRG1_94910.1
OG0007422	FGIG_00750	SMRG1_17180.1
OG0007423	FGIG_00751	SMRG1_17190.1
OG0007424	FGIG_00769	SMRG1_42730.1
OG0007425	FGIG_01088	SMRG1_47100.1
OG0007426	FGIG_01259	SMRG1_90360.1
OG0007428	FGIG_01418	SMRG1_18980.1
OG0007429	FGIG_01429	SMRG1_22200.1
OG0007430	FGIG_01564	SMRG1_48010.1
OG0007431	FGIG_01611	SMRG1_83150.1
OG0007432	FGIG_01664	SMRG1_48980.1
OG0007433	FGIG_01724	SMRG1_64760.1
OG0007434	FGIG_01726	SMRG1_64740.1
OG0007435	FGIG_01831	SMRG1_65690.1
OG0007436	FGIG_01851	SMRG1_41720.1
OG0007437	FGIG_01895	SMRG1_54820.1
OG0007438	FGIG_01992, FGIG_01993	SMRG1_9270.1
OG0007439	FGIG_02008	SMRG1_17380.1
OG0007440	FGIG_02014	SMRG1_81900.1
OG0007441	FGIG_02050	SMRG1_60000.1
OG0007442	FGIG_02073	SMRG1_30740.1
OG0007443	FGIG_02341	SMRG1_10250.1, SMRG1_10270.1
OG0007444	FGIG_10643, FGIG_02422	SMRG1_61430.1
OG0007445	FGIG_02437	SMRG1_35250.1
OG0007446	FGIG_02539	SMRG1_12310.1
OG0007447	FGIG_02541	SMRG1_33880.1
OG0007449	FGIG_02619	SMRG1_23340.1
OG0007450	FGIG_02868	SMRG1_67410.1
OG0007451	FGIG_02998	SMRG1_990.1
OG0007452	FGIG_03032	SMRG1_34090.1
OG0007453	FGIG_03095	SMRG1_77990.1
OG0007454	FGIG_03106	SMRG1_32630.1
OG0007455	FGIG_03138	SMRG1_67740.1, SMRG1_67740.2
OG0007456	FGIG_03196	SMRG1_7710.1
OG0007457	FGIG_03202	SMRG1_29730.1
OG0007458	FGIG_03210	SMRG1_35690.1
OG0007459	FGIG_03216	SMRG1_11400.1
OG0007460	FGIG_04011, FGIG_03251	SMRG1_53840.1
OG0007461	FGIG_03256	SMRG1_78150.1
OG0007462	FGIG_03260	SMRG1_28080.1
OG0007463	FGIG_03442	SMRG1_74610.1
OG0007464	FGIG_03454	SMRG1_42510.1
OG0007465	FGIG_03480	SMRG1_95600.1
OG0007466	FGIG_03540	SMRG1_30660.1
OG0007467	FGIG_03571	SMRG1_56540.1
OG0007468	FGIG_03646	SMRG1_78660.1
OG0007469	FGIG_03658	SMRG1_73070.1
OG0007470	FGIG_03683	SMRG1_78070.1
OG0007471	FGIG_03800	SMRG1_51140.1
OG0007472	FGIG_03834	SMRG1_38840.1
OG0007473	FGIG_04000	SMRG1_28310.1
OG0007474	FGIG_04027	SMRG1_22720.1
OG0007475	FGIG_04099	SMRG1_33910.1
OG0007476	FGIG_04115	SMRG1_72110.1
OG0007477	FGIG_04133	SMRG1_50470.1
OG0007478	FGIG_04208	SMRG1_35380.1
OG0007479	FGIG_04240	SMRG1_15780.1
OG0007480	FGIG_04293	SMRG1_90160.1
OG0007481	FGIG_04353	SMRG1_62650.1
OG0007482	FGIG_04393	SMRG1_46720.1
OG0007483	FGIG_04562	SMRG1_44600.1
OG0007484	FGIG_04683	SMRG1_68760.1
OG0007485	FGIG_04723	SMRG1_58140.1
OG0007486	FGIG_04733	SMRG1_70410.1
OG0007487	FGIG_04787	SMRG1_73750.1, SMRG1_73760.1
OG0007488	FGIG_04848	SMRG1_49170.1
OG0007489	FGIG_04888	SMRG1_57600.1
OG0007490	FGIG_04983	SMRG1_88200.1, SMRG1_88200.2
OG0007491	FGIG_05005	SMRG1_52340.1
OG0007492	FGIG_05281, FGIG_06596	SMRG1_84860.1
OG0007493	FGIG_05605	SMRG1_28670.1
OG0007494	FGIG_05625	SMRG1_19080.1
OG0007495	FGIG_05745	SMRG1_76380.1
OG0007496	FGIG_05848	SMRG1_65180.1
OG0007497	FGIG_05872	SMRG1_56630.1
OG0007499	FGIG_06029	SMRG1_52450.1
OG0007500	FGIG_06055	SMRG1_34660.1
OG0007501	FGIG_06081	SMRG1_47320.1
OG0007502	FGIG_06160	SMRG1_20110.1
OG0007503	FGIG_06165, FGIG_10444	SMRG1_49980.1
OG0007505	FGIG_06371	SMRG1_47600.1
OG0007506	FGIG_06389	SMRG1_96990.1
OG0007507	FGIG_06441	SMRG1_62010.1
OG0007508	FGIG_08041, FGIG_06587	SMRG1_79660.1
OG0007509	FGIG_06644	SMRG1_1160.1
OG0007510	FGIG_06861	SMRG1_63740.1
OG0007511	FGIG_06865	SMRG1_46000.1
OG0007512	FGIG_06878	SMRG1_46400.1
OG0007513	FGIG_06916	SMRG1_30260.1
OG0007514	FGIG_06930	SMRG1_79450.1
OG0007515	FGIG_07020	SMRG1_87180.1
OG0007516	FGIG_07146	SMRG1_45890.1
OG0007517	FGIG_07195	SMRG1_27270.1
OG0007518	FGIG_07282	SMRG1_44460.1
OG0007519	FGIG_08266, FGIG_08265, FGIG_07286, FGIG_07638, FGIG_07639	SMRG1_28250.1
OG0007520	FGIG_07289	SMRG1_28280.1
OG0007521	FGIG_07345	SMRG1_27280.1
OG0007522	FGIG_07484	SMRG1_43650.1
OG0007524	FGIG_07708	SMRG1_75480.1
OG0007525	FGIG_07787	SMRG1_80710.1
OG0007526	FGIG_07853	SMRG1_25420.1
OG0007527	FGIG_07931	SMRG1_71380.1
OG0007528	FGIG_07954	SMRG1_28970.1
OG0007529	FGIG_08137	SMRG1_16070.1
OG0007530	FGIG_08246	SMRG1_37610.1
OG0007531	FGIG_08260	SMRG1_32960.1
OG0007532	FGIG_08282	SMRG1_61260.1
OG0007533	FGIG_08437	SMRG1_10760.1
OG0007534	FGIG_08473	SMRG1_1530.1
OG0007535	FGIG_08536	SMRG1_92420.1
OG0007536	FGIG_08555	SMRG1_15120.1
OG0007537	FGIG_08714	SMRG1_44750.1
OG0007538	FGIG_08761	SMRG1_17740.1
OG0007539	FGIG_08789	SMRG1_21550.1
OG0007540	FGIG_08915	SMRG1_90650.1
OG0007543	FGIG_09241	SMRG1_10840.1
OG0007544	FGIG_09333	SMRG1_33630.1, SMRG1_33630.2
OG0007545	FGIG_09350	SMRG1_86000.1
OG0007546	FGIG_09492	SMRG1_49420.1
OG0007547	FGIG_09528	SMRG1_1060.1
OG0007548	FGIG_09541	SMRG1_2090.1
OG0007549	FGIG_09660	SMRG1_32780.1
OG0007550	FGIG_09673	SMRG1_66940.1
OG0007551	FGIG_09674	SMRG1_58280.1
OG0007552	FGIG_09693	SMRG1_27720.1
OG0007553	FGIG_09709	SMRG1_21810.1
OG0007554	FGIG_09805	SMRG1_28990.1
OG0007555	FGIG_09845	SMRG1_33650.1
OG0007558	FGIG_10011	SMRG1_33620.1
OG0007559	FGIG_10225	SMRG1_30720.1
OG0007560	FGIG_10249	SMRG1_40920.1
OG0007561	FGIG_10346	SMRG1_25010.1
OG0007562	FGIG_10364	SMRG1_79550.1
OG0007563	FGIG_10460	SMRG1_82610.1
OG0007564	FGIG_10585, FGIG_10584	SMRG1_76060.1
OG0007565	FGIG_10623	SMRG1_23380.1
OG0007566	FGIG_10750	SMRG1_68460.1
OG0007568	FGIG_10780	SMRG1_2420.1
OG0007569	FGIG_10785	SMRG1_12880.1
OG0007570	FGIG_10816	SMRG1_41740.1
OG0007571	FGIG_10826, FGIG_10825	SMRG1_89350.1, SMRG1_89350.2
OG0007572	FGIG_10860	SMRG1_75150.1
OG0007573	FGIG_10964	SMRG1_61770.1
OG0007574	FGIG_11058	SMRG1_91450.1
OG0007575	FGIG_11120	SMRG1_75220.1
OG0007576	FGIG_11152	SMRG1_20130.1
OG0007577	FGIG_11165	SMRG1_79960.1
OG0007578	FGIG_11299	SMRG1_88840.1
OG0007579	FGIG_11405	SMRG1_9330.1
OG0007580	FGIG_11656	SMRG1_45690.1
OG0007581	FGIG_11721	SMRG1_90700.1
OG0007582	FGIG_11848	SMRG1_16980.1
OG0007583	FGIG_11931	SMRG1_66070.1
OG0007584	FGIG_11955	SMRG1_69570.1
OG0007585	FGIG_11958	SMRG1_27850.1
OG0007586	FGIG_12007	SMRG1_56190.1
OG0007587	FGIG_12318	SMRG1_24380.1
OG0007588	FGIG_12445	SMRG1_25460.1
OG0007589	FGIG_12501	SMRG1_47420.1
OG0007590	FGIG_12548	SMRG1_15150.1
OG0007666	FGIG_00067	SMRG1_77460.1
OG0007667	FGIG_00242	SMRG1_91420.1
OG0007668	FGIG_00443	SMRG1_76780.1
OG0007669	FGIG_01157	SMRG1_69340.1
OG0007670	FGIG_01305	SMRG1_5030.1
OG0007671	FGIG_01380	SMRG1_4220.1
OG0007672	FGIG_01485	SMRG1_16030.1
OG0007673	FGIG_01552	SMRG1_90520.1
OG0007674	FGIG_01639	SMRG1_84330.1
OG0007675	FGIG_01811	SMRG1_28620.1, SMRG1_28620.2
OG0007677	FGIG_02107	SMRG1_29790.1
OG0007678	FGIG_02253	SMRG1_47570.1
OG0007679	FGIG_02302	SMRG1_96510.1
OG0007680	FGIG_02581	SMRG1_50640.1
OG0007681	FGIG_02796	SMRG1_96090.1
OG0007682	FGIG_02889	SMRG1_93190.1
OG0007684	FGIG_02945	SMRG1_74800.1, SMRG1_74800.2
OG0007685	FGIG_02957	SMRG1_1470.1
OG0007687	FGIG_03017	SMRG1_97350.1
OG0007688	FGIG_03158	SMRG1_11350.1
OG0007689	FGIG_03180	SMRG1_9310.1
OG0007690	FGIG_03526	SMRG1_87350.1
OG0007691	FGIG_03734	SMRG1_59250.1
OG0007693	FGIG_03935	SMRG1_31480.1
OG0007694	FGIG_03961	SMRG1_62080.1
OG0007696	FGIG_04056	SMRG1_59160.1
OG0007697	FGIG_04065	SMRG1_40840.1
OG0007698	FGIG_04222	SMRG1_56900.1
OG0007699	FGIG_04429	SMRG1_69140.1
OG0007700	FGIG_04649	SMRG1_20980.1
OG0007701	FGIG_04720	SMRG1_54380.1
OG0007703	FGIG_04885	SMRG1_37450.1
OG0007704	FGIG_04906	SMRG1_11840.1
OG0007705	FGIG_04958	SMRG1_58820.1
OG0007706	FGIG_05157	SMRG1_71240.1
OG0007707	FGIG_05449	SMRG1_40100.1
OG0007708	FGIG_05463	SMRG1_14740.1
OG0007709	FGIG_05524	SMRG1_67900.1
OG0007710	FGIG_05534	SMRG1_18660.1, SMRG1_18660.2
OG0007711	FGIG_05561	SMRG1_75970.1
OG0007712	FGIG_05747	SMRG1_75710.2, SMRG1_75710.6, SMRG1_75710.1, SMRG1_75710.4, SMRG1_75710.3, SMRG1_75710.5
OG0007713	FGIG_05773	SMRG1_75880.1
OG0007714	FGIG_05838	SMRG1_40160.1
OG0007715	FGIG_05905	SMRG1_33860.1
OG0007716	FGIG_06232	SMRG1_78800.1
OG0007717	FGIG_06319	SMRG1_83920.1
OG0007718	FGIG_06400, FGIG_06401	SMRG1_69160.1
