Orthogroup	fasciola_gigantica	schistosoma_intercalatum
OG0005678	FGIG_03972, FGIG_03973	SINT1_59440.1
OG0005679	FGIG_04103	SINT1_87010.1
OG0005680	FGIG_04105	SINT1_68410.1
OG0005681	FGIG_04106	SINT1_68430.1
OG0005682	FGIG_04126	SINT1_31690.1
OG0005683	FGIG_04132	SINT1_35830.1
OG0005684	FGIG_04196	SINT1_49220.1
OG0005685	FGIG_04221	SINT1_14090.1
OG0005686	FGIG_04246, FGIG_10274	SINT1_88630.1
OG0005687	FGIG_04271	SINT1_65360.1
OG0005688	FGIG_04274	SINT1_570.1
OG0005689	FGIG_04357	SINT1_70030.1
OG0005690	FGIG_04386	SINT1_52620.1
OG0005691	FGIG_04402, FGIG_04401	SINT1_92330.1, SINT1_92330.2
OG0005692	FGIG_04443	SINT1_47230.1
OG0005693	FGIG_04496	SINT1_1190.1
OG0005694	FGIG_04554	SINT1_49130.1
OG0005695	FGIG_04598, FGIG_04597, FGIG_04596	SINT1_49280.1
OG0005696	FGIG_04628	SINT1_41370.1
OG0005697	FGIG_08016, FGIG_04645	SINT1_18550.1
OG0005698	FGIG_04735	SINT1_69010.1
OG0005699	FGIG_04761	SINT1_21000.1
OG0005700	FGIG_04789, FGIG_12220, FGIG_04788	SINT1_70780.1
OG0005701	FGIG_04875	SINT1_57270.1
OG0005702	FGIG_04918	SINT1_64700.1
OG0005703	FGIG_04938	SINT1_34560.1
OG0005704	FGIG_04985	SINT1_40870.2, SINT1_40870.1
OG0005705	FGIG_05068	SINT1_53830.1
OG0005706	FGIG_05193	SINT1_55820.1
OG0005707	FGIG_11327, FGIG_05243	SINT1_64770.1
OG0005708	FGIG_05282	SINT1_20270.1, SINT1_20270.2
OG0005709	FGIG_05294	SINT1_27740.1
OG0005710	FGIG_05333	SINT1_34830.1
OG0005711	FGIG_05404	SINT1_16770.1, SINT1_16770.2
OG0005712	FGIG_05429	SINT1_87930.1
OG0005713	FGIG_05486	SINT1_65660.1
OG0005714	FGIG_05594	SINT1_89290.1
OG0005715	FGIG_05643	SINT1_73460.1
OG0005716	FGIG_05670	SINT1_50820.1, SINT1_50820.2
OG0005717	FGIG_05772	SINT1_74170.1
OG0005718	FGIG_05797	SINT1_49560.1, SINT1_49560.2, SINT1_49560.3
OG0005719	FGIG_05817	SINT1_35730.1
OG0005720	FGIG_06290, FGIG_06177, FGIG_05837	SINT1_82390.1
OG0005722	FGIG_06013, FGIG_06012, FGIG_06011	SINT1_91510.1
OG0005723	FGIG_06025	SINT1_42920.1
OG0005724	FGIG_06083	SINT1_9410.1
OG0005725	FGIG_06112	SINT1_82020.1, SINT1_82020.2
OG0005726	FGIG_06235	SINT1_52970.1
OG0005727	FGIG_06281	SINT1_68110.1, SINT1_68110.2
OG0005728	FGIG_06313	SINT1_86340.1
OG0005729	FGIG_06316	SINT1_64390.1
OG0005730	FGIG_06434	SINT1_92610.1
OG0005731	FGIG_06524	SINT1_80400.1
OG0005732	FGIG_06530	SINT1_27490.1
OG0005733	FGIG_06557	SINT1_24290.1
OG0005734	FGIG_06564	SINT1_43490.1
OG0005735	FGIG_06600	SINT1_90650.1
OG0005736	FGIG_06640	SINT1_69180.1
OG0005737	FGIG_06648	SINT1_63280.1
OG0005738	FGIG_06684	SINT1_4810.1
OG0005739	FGIG_06754	SINT1_95030.1
OG0005740	FGIG_06757	SINT1_78390.1
OG0005741	FGIG_06763	SINT1_84990.1
OG0005742	FGIG_06863	SINT1_33520.1
OG0005743	FGIG_06874	SINT1_16460.1
OG0005744	FGIG_06880	SINT1_16210.1
OG0005745	FGIG_06909	SINT1_62890.1
OG0005746	FGIG_06963	SINT1_29340.1, SINT1_29340.2
OG0005747	FGIG_07005	SINT1_44930.1
OG0005748	FGIG_07018, FGIG_07019	SINT1_84770.1
OG0005749	FGIG_07080	SINT1_59610.1, SINT1_59490.1
OG0005750	FGIG_07099	SINT1_94280.1, SINT1_94280.2
OG0005751	FGIG_07130	SINT1_34290.1, SINT1_34290.3, SINT1_34290.2
OG0005752	FGIG_07223	SINT1_24680.1
OG0005753	FGIG_07242	SINT1_78940.1
OG0005754	FGIG_07284	SINT1_86230.1
OG0005755	FGIG_07394	SINT1_25160.1
OG0005756	FGIG_07425	SINT1_27770.1
OG0005757	FGIG_07440	SINT1_73250.1
OG0005758	FGIG_07443	SINT1_70970.1
OG0005759	FGIG_07483	SINT1_28050.1, SINT1_28070.1
OG0005760	FGIG_07614	SINT1_48090.1, SINT1_48090.2
OG0005762	FGIG_07757	SINT1_61460.1
OG0005763	FGIG_07770	SINT1_90160.1
OG0005764	FGIG_07815	SINT1_64560.1
OG0005765	FGIG_07871	SINT1_25890.1
OG0005766	FGIG_07873	SINT1_83510.1
OG0005767	FGIG_07910	SINT1_79370.1
OG0005768	FGIG_07921	SINT1_32100.1
OG0005769	FGIG_07996	SINT1_14140.1
OG0005770	FGIG_08057	SINT1_41150.1
OG0005771	FGIG_08088	SINT1_52900.1
OG0005772	FGIG_08097	SINT1_80570.2, SINT1_80570.1
OG0005773	FGIG_08099	SINT1_68910.1
OG0005774	FGIG_08103	SINT1_65530.1
OG0005775	FGIG_08165	SINT1_42260.1
OG0005776	FGIG_09177, FGIG_08203	SINT1_85520.1
OG0005777	FGIG_08288	SINT1_42530.3, SINT1_42530.2, SINT1_42530.4, SINT1_42530.1, SINT1_42540.1
OG0005778	FGIG_08297, FGIG_10221	SINT1_67500.1
OG0005779	FGIG_08304	SINT1_67990.1
OG0005780	FGIG_08401	SINT1_91630.1, SINT1_91630.2
OG0005781	FGIG_08403	SINT1_85620.1
OG0005782	FGIG_08459	SINT1_44320.1
OG0005783	FGIG_08510	SINT1_87130.1
OG0005784	FGIG_08537	SINT1_89770.1
OG0005785	FGIG_08546	SINT1_12180.1
OG0005786	FGIG_08606	SINT1_14280.3, SINT1_14280.2, SINT1_14280.1
OG0005787	FGIG_10881, FGIG_08627	SINT1_740.1
OG0005788	FGIG_12014, FGIG_08629	SINT1_12390.1
OG0005789	FGIG_08650, FGIG_12219	SINT1_51370.1
OG0005790	FGIG_08705	SINT1_69590.1
OG0005791	FGIG_08715	SINT1_44570.1
OG0005792	FGIG_08763, FGIG_11207	SINT1_3570.1
OG0005793	FGIG_08775	SINT1_6710.1
OG0005794	FGIG_08785	SINT1_4130.1
OG0005795	FGIG_08860, FGIG_08859	SINT1_94170.1
OG0005796	FGIG_08884	SINT1_5010.1
OG0005797	FGIG_08892	SINT1_93600.1, SINT1_93600.3, SINT1_93600.2
OG0005798	FGIG_08927, FGIG_08926	SINT1_70460.1
OG0005799	FGIG_08938	SINT1_20760.1
OG0005800	FGIG_08954	SINT1_82040.1
OG0005801	FGIG_11108, FGIG_08998	SINT1_15470.1
OG0005802	FGIG_09016	SINT1_74870.1
OG0005803	FGIG_09024	SINT1_57830.1
OG0005804	FGIG_09034	SINT1_91020.1
OG0005805	FGIG_09189	SINT1_69240.1
OG0005806	FGIG_09335	SINT1_80950.1
OG0005807	FGIG_09345	SINT1_78920.1
OG0005808	FGIG_09449	SINT1_39370.1
OG0005809	FGIG_09808, FGIG_09453	SINT1_29020.1
OG0005810	FGIG_09488	SINT1_85990.1
OG0005811	FGIG_09548	SINT1_13310.1
OG0005812	FGIG_09607	SINT1_39930.1
OG0005813	FGIG_09646	SINT1_71130.1
OG0005814	FGIG_09708	SINT1_14700.1
OG0005815	FGIG_09767	SINT1_64840.1, SINT1_64840.2
OG0005816	FGIG_09793	SINT1_13500.1
OG0005817	FGIG_09866	SINT1_30920.1
OG0005818	FGIG_09943	SINT1_88460.1
OG0005819	FGIG_10118	SINT1_52670.1
OG0005820	FGIG_10204	SINT1_62400.1
OG0005821	FGIG_10275	SINT1_94060.1
OG0005822	FGIG_10360	SINT1_27800.2, SINT1_27800.1, SINT1_27800.3
OG0005823	FGIG_10379	SINT1_40300.1, SINT1_40300.2
OG0005824	FGIG_10407	SINT1_26980.2, SINT1_26980.1
OG0005825	FGIG_10485	SINT1_28280.1
OG0005827	FGIG_10660	SINT1_46040.1
OG0005828	FGIG_10676	SINT1_88130.1
OG0005829	FGIG_10701	SINT1_58820.1
OG0005830	FGIG_10724	SINT1_68220.1
OG0005831	FGIG_10829	SINT1_47670.1, SINT1_47670.2
OG0005832	FGIG_10854	SINT1_36460.1
OG0005833	FGIG_10867	SINT1_4740.1
OG0005834	FGIG_11039, FGIG_11040	SINT1_82610.1
OG0005835	FGIG_11133	SINT1_62930.1
OG0005836	FGIG_11163	SINT1_81880.1
OG0005837	FGIG_11222	SINT1_90550.1
OG0005838	FGIG_11254	SINT1_54190.1, SINT1_780.1
OG0005839	FGIG_11268	SINT1_1890.1, SINT1_26020.1
OG0005840	FGIG_11276	SINT1_84690.1
OG0005841	FGIG_11298	SINT1_14170.1
OG0005842	FGIG_11382	SINT1_50590.1
OG0005843	FGIG_11440	SINT1_21210.1
OG0005844	FGIG_11461	SINT1_12090.1
OG0005845	FGIG_11467	SINT1_91600.1
OG0005846	FGIG_11607	SINT1_34400.1
OG0005847	FGIG_11665	SINT1_94640.1
OG0005848	FGIG_11690	SINT1_52990.2, SINT1_52990.1
OG0005849	FGIG_11737, FGIG_11694	SINT1_94690.1
OG0005850	FGIG_11837	SINT1_35270.1
OG0005851	FGIG_11938	SINT1_56510.1
OG0005852	FGIG_12009	SINT1_30380.1, SINT1_30380.2
OG0005853	FGIG_12146	SINT1_96720.1, SINT1_75240.1, SINT1_96730.1
OG0005854	FGIG_12243	SINT1_77510.1
OG0005855	FGIG_12326	SINT1_37550.2, SINT1_37550.1
OG0005856	FGIG_12519	SINT1_84650.1
OG0005857	FGIG_12552	SINT1_66360.1
OG0005892	FGIG_00016	SINT1_37440.1
OG0005894	FGIG_00072, FGIG_00071, FGIG_00073	SINT1_11480.1
OG0005895	FGIG_00083, FGIG_00084	SINT1_92160.1
OG0005896	FGIG_00150	SINT1_40800.1
OG0005897	FGIG_00169	SINT1_91990.1
OG0005898	FGIG_00171	SINT1_43760.1
OG0005899	FGIG_00196	SINT1_92020.1
OG0005900	FGIG_00203	SINT1_31480.1
OG0005901	FGIG_00261	SINT1_59390.1
OG0005902	FGIG_03471, FGIG_00276	SINT1_7740.1
OG0005904	FGIG_00382	SINT1_23810.1
OG0005905	FGIG_00409	SINT1_67220.1
OG0005906	FGIG_00439	SINT1_72800.1
OG0005907	FGIG_00533	SINT1_41430.1
OG0005908	FGIG_00582	SINT1_39690.1, SINT1_39690.2
OG0005909	FGIG_00588	SINT1_14440.1, SINT1_14440.2
OG0005910	FGIG_00668	SINT1_75140.1
OG0005911	FGIG_00851	SINT1_93460.1
OG0005912	FGIG_00858	SINT1_93290.1, SINT1_93290.2
OG0005913	FGIG_00861	SINT1_87640.1
OG0005914	FGIG_00865	SINT1_74790.1
OG0005915	FGIG_00924	SINT1_8440.1
OG0005916	FGIG_00939	SINT1_18910.1, SINT1_18910.2
OG0005917	FGIG_00972	SINT1_64880.1, SINT1_64880.3, SINT1_64880.2
OG0005918	FGIG_00977	SINT1_33410.1
OG0005919	FGIG_01102	SINT1_22580.1, SINT1_22560.1
OG0005920	FGIG_01131	SINT1_2780.1
OG0005921	FGIG_01358	SINT1_68730.1
OG0005922	FGIG_01393	SINT1_21670.1
OG0005923	FGIG_01438	SINT1_29370.1
OG0005924	FGIG_01484, FGIG_01483	SINT1_16560.1
OG0005925	FGIG_01502	SINT1_69560.1
OG0005926	FGIG_01509	SINT1_61560.1
OG0005927	FGIG_01582, FGIG_01581	SINT1_26570.1
OG0005928	FGIG_01620	SINT1_67760.1, SINT1_67760.2
OG0005929	FGIG_01624	SINT1_61170.1
OG0005930	FGIG_01705	SINT1_78610.1
OG0005931	FGIG_01752, FGIG_01751	SINT1_71950.1, SINT1_71950.2
OG0005932	FGIG_01801	SINT1_2090.1
OG0005933	FGIG_01890	SINT1_41910.1
OG0005934	FGIG_01935	SINT1_20450.1
OG0005935	FGIG_01960	SINT1_32130.1
OG0005936	FGIG_02046	SINT1_61040.1, SINT1_61040.2
OG0005937	FGIG_02059, FGIG_02058	SINT1_87840.1
OG0005938	FGIG_02099	SINT1_71830.1
OG0005939	FGIG_06014, FGIG_03841	SINT1_59160.1
OG0005940	FGIG_02115	SINT1_27530.1, SINT1_27530.2
OG0005941	FGIG_02142	SINT1_92770.1
OG0005942	FGIG_02148	SINT1_81620.1
OG0005943	FGIG_02239	SINT1_14850.1
OG0005944	FGIG_02268	SINT1_59700.1
OG0005945	FGIG_02273	SINT1_2730.1
OG0005946	FGIG_02359	SINT1_21280.1
OG0005947	FGIG_02408	SINT1_14190.1
OG0005948	FGIG_02438	SINT1_35180.1
OG0005949	FGIG_02448	SINT1_10440.1
OG0005950	FGIG_02460	SINT1_49920.1
OG0005951	FGIG_02568	SINT1_6360.1
OG0005952	FGIG_02611	SINT1_81130.1
OG0005953	FGIG_02777	SINT1_67970.1, SINT1_67970.2
OG0005954	FGIG_02792, FGIG_02793	SINT1_20700.1
OG0005955	FGIG_02795	SINT1_89780.1
OG0005956	FGIG_02874	SINT1_30560.1
OG0005957	FGIG_02923, FGIG_12620	SINT1_24110.1
OG0005958	FGIG_02947	SINT1_73180.1
OG0005959	FGIG_10953, FGIG_03057	SINT1_39260.1
OG0005960	FGIG_03072	SINT1_83900.1, SINT1_83900.2
OG0005961	FGIG_03134	SINT1_67890.1
OG0005962	FGIG_03169	SINT1_91080.1, SINT1_91080.2
OG0005963	FGIG_03185	SINT1_62100.1, SINT1_62100.2
OG0005964	FGIG_03336	SINT1_32190.1, SINT1_32190.2
OG0005965	FGIG_03377	SINT1_20890.1, SINT1_20890.2
OG0005966	FGIG_03397	SINT1_85960.1
OG0005967	FGIG_03402	SINT1_72020.1
OG0005968	FGIG_03422	SINT1_13700.1, SINT1_13700.2, SINT1_13700.4, SINT1_13700.3
OG0005969	FGIG_03460	SINT1_43280.1, SINT1_43280.2
OG0005970	FGIG_03509	SINT1_22010.1
OG0005971	FGIG_03517	SINT1_25840.2, SINT1_25840.1
OG0005972	FGIG_03528	SINT1_54100.1
OG0005973	FGIG_03547	SINT1_44360.1, SINT1_44360.2
OG0005974	FGIG_03599	SINT1_22350.1
OG0005975	FGIG_03738	SINT1_70350.1
OG0005976	FGIG_03761	SINT1_30810.1
OG0005977	FGIG_03775	SINT1_51920.1
OG0005978	FGIG_03813	SINT1_84910.1
OG0005979	FGIG_07288	SINT1_28250.1
OG0005980	FGIG_03874	SINT1_56170.1
OG0005981	FGIG_03938	SINT1_91540.1
OG0005982	FGIG_04451, FGIG_03984	SINT1_64190.1
OG0005983	FGIG_04068	SINT1_48450.1, SINT1_48450.2, SINT1_48450.3
OG0005984	FGIG_04138	SINT1_65080.1, SINT1_65080.2
OG0005985	FGIG_04144	SINT1_28130.1
OG0005986	FGIG_04149	SINT1_20740.1
OG0005987	FGIG_04150	SINT1_20750.2, SINT1_20750.1
OG0005988	FGIG_04190	SINT1_94240.1, SINT1_94260.1
OG0005989	FGIG_04194	SINT1_80180.1
OG0005990	FGIG_04223	SINT1_56140.1
OG0005991	FGIG_04280, FGIG_04281	SINT1_54120.1
OG0005992	FGIG_04441, FGIG_04442	SINT1_47220.1
OG0005993	FGIG_04467	SINT1_76710.1, SINT1_76710.2
OG0005994	FGIG_04549	SINT1_53640.1
OG0005995	FGIG_04658	SINT1_69760.1
OG0005997	FGIG_04767	SINT1_960.1
OG0005998	FGIG_04782	SINT1_47900.1
OG0005999	FGIG_04792	SINT1_78870.1
OG0006000	FGIG_04908	SINT1_12350.1
OG0006001	FGIG_04923	SINT1_86320.1
OG0006002	FGIG_04934	SINT1_51830.1
OG0006003	FGIG_04947	SINT1_34580.1, SINT1_34580.2
OG0006004	FGIG_05064	SINT1_49640.1
OG0006005	FGIG_05077	SINT1_72170.1
OG0006006	FGIG_05083	SINT1_46400.1
OG0006007	FGIG_05106	SINT1_20940.1
OG0006008	FGIG_05169	SINT1_70860.1, SINT1_70860.2
OG0006009	FGIG_05208	SINT1_81540.1
OG0006010	FGIG_05229	SINT1_84360.1
OG0006011	FGIG_05267, FGIG_05266	SINT1_64600.1, SINT1_64600.2
OG0006012	FGIG_05389	SINT1_65780.1
OG0006013	FGIG_05439	SINT1_22060.1
OG0006014	FGIG_05518	SINT1_73440.1
OG0006015	FGIG_05536	SINT1_74000.1
OG0006016	FGIG_05545	SINT1_78180.1
OG0006017	FGIG_05546	SINT1_78190.1
OG0006018	FGIG_05580	SINT1_87670.1
OG0006019	FGIG_05585	SINT1_83840.1
OG0006020	FGIG_05785	SINT1_21180.1
OG0006021	FGIG_05799	SINT1_74980.1
OG0006022	FGIG_05880	SINT1_61690.1
OG0006023	FGIG_05909	SINT1_18640.1
OG0006024	FGIG_05917	SINT1_47000.1
OG0006025	FGIG_05927	SINT1_14930.1, SINT1_14930.2
OG0006026	FGIG_05938	SINT1_1090.1
OG0006027	FGIG_05950	SINT1_24770.1
OG0006028	FGIG_05989	SINT1_49410.1
OG0006029	FGIG_06002	SINT1_55930.1
OG0006030	FGIG_06162	SINT1_34480.1
OG0006031	FGIG_06250	SINT1_19370.1
OG0006032	FGIG_06304, FGIG_06303	SINT1_10350.1
OG0006033	FGIG_06351	SINT1_41210.1
OG0006034	FGIG_06449	SINT1_43500.1, SINT1_43500.2
OG0006035	FGIG_06455	SINT1_55850.1
OG0006036	FGIG_06523	SINT1_81830.1
OG0006037	FGIG_06532	SINT1_82830.1
OG0006038	FGIG_06567	SINT1_43450.1
OG0006039	FGIG_06568	SINT1_50840.1
OG0006040	FGIG_06651	SINT1_57080.1
OG0006041	FGIG_06792	SINT1_28340.1
OG0006042	FGIG_06799	SINT1_31540.1
OG0006043	FGIG_06821	SINT1_18420.1
OG0006044	FGIG_06839, FGIG_09285	SINT1_68270.1
OG0006045	FGIG_06858	SINT1_36120.1
OG0006047	FGIG_06862	SINT1_33530.1, SINT1_33540.1
OG0006048	FGIG_06901	SINT1_8120.1
OG0006049	FGIG_06934	SINT1_40560.1
OG0006050	FGIG_06979	SINT1_61160.1
OG0006051	FGIG_07294	SINT1_7080.1
OG0006052	FGIG_07314, FGIG_08950	SINT1_71850.1
OG0006053	FGIG_07403	SINT1_67050.2, SINT1_67050.1
OG0006054	FGIG_07424	SINT1_63410.1
OG0006055	FGIG_07555, FGIG_12414	SINT1_4670.1
OG0006056	FGIG_07596	SINT1_15010.1
OG0006057	FGIG_07603	SINT1_30660.1
OG0006058	FGIG_07629	SINT1_17940.1
OG0006059	FGIG_07642	SINT1_71750.1
OG0006060	FGIG_07735	SINT1_3250.2, SINT1_3250.1
OG0006061	FGIG_07737	SINT1_83730.1
OG0006062	FGIG_07768, FGIG_07767	SINT1_35740.1
OG0006063	FGIG_07773	SINT1_45220.1
OG0006064	FGIG_07837	SINT1_69110.1
OG0006065	FGIG_09557	SINT1_12510.1
OG0006066	FGIG_07957, FGIG_07958	SINT1_9250.1
OG0006067	FGIG_07984	SINT1_43290.1
OG0006068	FGIG_08132	SINT1_41030.1
OG0006069	FGIG_08136	SINT1_34310.1, SINT1_34310.2
OG0006070	FGIG_08226	SINT1_65890.1
OG0006071	FGIG_08258	SINT1_75550.1
OG0006072	FGIG_08317	SINT1_81760.1
OG0006073	FGIG_08326	SINT1_52660.1
OG0006075	FGIG_08364	SINT1_25830.1
OG0006076	FGIG_08367, FGIG_12133	SINT1_50830.1
OG0006077	FGIG_08374	SINT1_41870.1
OG0006078	FGIG_08424	SINT1_24800.1
OG0006079	FGIG_08462	SINT1_51740.1
OG0006080	FGIG_08479	SINT1_32720.2, SINT1_32720.1
OG0006081	FGIG_08526	SINT1_1690.1
OG0006082	FGIG_08527	SINT1_41710.1
OG0006083	FGIG_08563	SINT1_82420.1
OG0006084	FGIG_08568	SINT1_23000.1
OG0006085	FGIG_10779, FGIG_08613	SINT1_72330.1
OG0006086	FGIG_08731	SINT1_24500.1
OG0006087	FGIG_08787	SINT1_39120.1, SINT1_39120.2
OG0006088	FGIG_08882	SINT1_70230.1
OG0006089	FGIG_08956	SINT1_11390.1
OG0006090	FGIG_08982	SINT1_90050.4, SINT1_90050.1, SINT1_90050.3, SINT1_90050.2
OG0006091	FGIG_09009	SINT1_79160.1
OG0006092	FGIG_09050	SINT1_13860.1
OG0006093	FGIG_09188	SINT1_54810.1
OG0006094	FGIG_09274	SINT1_51090.1, SINT1_51090.2, SINT1_51090.3
OG0006095	FGIG_09620	SINT1_80680.1
OG0006096	FGIG_09689	SINT1_18950.1, SINT1_18950.2
OG0006097	FGIG_09715	SINT1_75540.1
OG0006098	FGIG_09726	SINT1_25310.1
OG0006099	FGIG_09757	SINT1_7350.1
OG0006100	FGIG_09760	SINT1_17230.1
OG0006101	FGIG_09771	SINT1_37380.2, SINT1_37380.1
OG0006102	FGIG_09799	SINT1_76900.3, SINT1_76900.4, SINT1_76900.2, SINT1_76900.1
OG0006103	FGIG_09897, FGIG_09898	SINT1_38080.1
OG0006104	FGIG_09904	SINT1_66170.1
OG0006105	FGIG_09948	SINT1_80560.1
OG0006106	FGIG_09973	SINT1_59540.1
OG0006107	FGIG_09976	SINT1_73240.1
OG0006108	FGIG_10009	SINT1_82500.1
OG0006109	FGIG_10044	SINT1_69400.1
OG0006110	FGIG_10049	SINT1_88750.1
OG0006111	FGIG_10113	SINT1_1950.1
OG0006112	FGIG_10226	SINT1_86310.1
OG0006113	FGIG_10252	SINT1_3640.1
OG0006114	FGIG_10556, FGIG_10273	SINT1_92100.1
OG0006115	FGIG_10337	SINT1_27170.1
OG0006116	FGIG_10344	SINT1_47310.1, SINT1_47310.2
OG0006117	FGIG_10442	SINT1_56080.1
OG0006118	FGIG_10496	SINT1_56340.1, SINT1_56340.2
OG0006119	FGIG_10529	SINT1_54660.1, SINT1_54660.2, SINT1_54660.3, SINT1_54660.4, SINT1_54660.5
OG0006120	FGIG_10569	SINT1_42380.1
OG0006121	FGIG_10579	SINT1_22460.1
OG0006122	FGIG_10586	SINT1_29630.1
OG0006123	FGIG_10590	SINT1_59960.1
OG0006124	FGIG_10595	SINT1_65060.3, SINT1_65060.1, SINT1_65060.2
OG0006125	FGIG_10662	SINT1_73350.4, SINT1_73350.1, SINT1_73350.2, SINT1_73350.3
OG0006126	FGIG_10703	SINT1_61740.1
OG0006127	FGIG_10725	SINT1_43100.1
OG0006128	FGIG_10751	SINT1_37010.1
OG0006129	FGIG_11814, FGIG_10752	SINT1_95820.1, SINT1_13580.1
OG0006130	FGIG_10821, FGIG_10822	SINT1_28110.1
OG0006131	FGIG_10927, FGIG_13984	SINT1_62690.1, SINT1_62690.2
OG0006132	FGIG_10944, FGIG_10943	SINT1_51440.1
OG0006133	FGIG_10962	SINT1_68360.1
OG0006134	FGIG_10976	SINT1_20570.1
OG0006135	FGIG_10981	SINT1_1860.1, SINT1_1860.2
OG0006136	FGIG_11014, FGIG_11188	SINT1_75600.1
OG0006137	FGIG_11021	SINT1_21110.1
OG0006138	FGIG_11023	SINT1_7860.1
OG0006139	FGIG_11069	SINT1_13410.1
OG0006140	FGIG_11074	SINT1_72430.1
OG0006141	FGIG_11129	SINT1_30730.1, SINT1_30730.2
OG0006142	FGIG_12241, FGIG_11164	SINT1_78400.1
OG0006143	FGIG_11445, FGIG_11237	SINT1_18740.1
OG0006144	FGIG_11242	SINT1_60650.1
OG0006145	FGIG_11257	SINT1_38900.1
OG0006146	FGIG_11274	SINT1_76780.1, SINT1_76780.2
OG0006147	FGIG_11300	SINT1_86730.1, SINT1_86730.2
OG0006148	FGIG_11321	SINT1_68490.1
OG0006149	FGIG_11387	SINT1_7250.1
OG0006150	FGIG_11446	SINT1_31840.1
OG0006151	FGIG_11455	SINT1_41630.1
OG0006152	FGIG_11474	SINT1_87740.1
OG0006153	FGIG_11530	SINT1_60120.1, SINT1_60120.2
OG0006154	FGIG_11547	SINT1_84720.1
OG0006155	FGIG_11830	SINT1_20060.1
OG0006156	FGIG_11874	SINT1_75620.1, SINT1_75620.2
OG0006157	FGIG_11878	SINT1_45020.1
OG0006158	FGIG_11954	SINT1_21080.1
OG0006159	FGIG_12040	SINT1_23550.1
OG0006161	FGIG_12166	SINT1_83610.1, SINT1_83600.1
OG0006162	FGIG_12313	SINT1_19110.1
OG0006163	FGIG_12372	SINT1_1550.1
OG0006164	FGIG_12474	SINT1_95420.1
OG0006166	FGIG_12529	SINT1_47410.1
OG0006167	FGIG_12579	SINT1_80470.1
OG0006168	FGIG_12633	SINT1_88830.3, SINT1_88830.2, SINT1_88830.1
OG0006226	FGIG_00055, FGIG_06305	SINT1_10340.1
OG0006227	FGIG_00060	SINT1_11590.1
OG0006228	FGIG_00068	SINT1_26440.1
OG0006229	FGIG_00075	SINT1_15900.1, SINT1_15900.2
OG0006230	FGIG_00139, FGIG_09738, FGIG_02679	SINT1_91670.1
OG0006231	FGIG_00166	SINT1_40660.1
OG0006233	FGIG_00324	SINT1_44380.1
OG0006234	FGIG_00325	SINT1_14160.1
OG0006235	FGIG_00406, FGIG_00424, FGIG_00421	SINT1_25770.1
OG0006236	FGIG_00448	SINT1_68250.1, SINT1_68250.3, SINT1_68250.2
OG0006237	FGIG_00450	SINT1_40240.1
OG0006238	FGIG_00472	SINT1_31710.1, SINT1_31710.2
OG0006239	FGIG_00474	SINT1_76030.1
OG0006240	FGIG_00494, FGIG_00495	SINT1_81790.1, SINT1_81790.2
OG0006241	FGIG_00551	SINT1_55680.1
OG0006242	FGIG_12664, FGIG_00622	SINT1_15050.1
OG0006243	FGIG_00637	SINT1_44120.1
OG0006244	FGIG_00766	SINT1_68640.1, SINT1_68630.1
OG0006245	FGIG_00777, FGIG_00776	SINT1_55160.1
OG0006246	FGIG_00799	SINT1_79710.1
OG0006247	FGIG_00862	SINT1_87630.1, SINT1_87630.2
OG0006248	FGIG_00890	SINT1_89430.1
OG0006249	FGIG_00933	SINT1_46000.1
OG0006250	FGIG_00958	SINT1_33050.1
OG0006251	FGIG_01056	SINT1_16450.1
OG0006252	FGIG_01080	SINT1_34610.1, SINT1_34610.2
OG0006253	FGIG_09181, FGIG_01105	SINT1_87880.1
OG0006254	FGIG_01121	SINT1_2120.1
OG0006255	FGIG_01124	SINT1_35890.1
OG0006256	FGIG_01136	SINT1_39920.2, SINT1_39920.1
OG0006257	FGIG_04631, FGIG_01141	SINT1_92250.1, SINT1_92250.2
OG0006258	FGIG_01246	SINT1_66440.1
OG0006259	FGIG_01260, FGIG_01261	SINT1_87800.1
OG0006260	FGIG_01269	SINT1_23980.1
OG0006261	FGIG_01386, FGIG_01385	SINT1_75410.1
OG0006262	FGIG_01406	SINT1_67870.1, SINT1_67870.2
OG0006263	FGIG_01444, FGIG_06726	SINT1_82550.1, SINT1_82550.2
OG0006264	FGIG_01450	SINT1_76540.1
OG0006265	FGIG_01474	SINT1_22980.1
OG0006266	FGIG_01521, FGIG_01522	SINT1_50560.1
OG0006267	FGIG_01531	SINT1_40740.2, SINT1_40740.1
OG0006268	FGIG_01654	SINT1_82660.1, SINT1_82660.2
OG0006269	FGIG_01663	SINT1_48270.1
OG0006270	FGIG_01788	SINT1_16470.1
OG0006271	FGIG_01813	SINT1_19590.1
OG0006272	FGIG_01877	SINT1_9770.1
OG0006273	FGIG_01880	SINT1_44520.1
OG0006274	FGIG_01909	SINT1_45430.1
OG0006275	FGIG_02097	SINT1_79300.1
OG0006276	FGIG_02118	SINT1_84330.1, SINT1_84330.2
OG0006277	FGIG_02172	SINT1_44140.1
OG0006278	FGIG_02173	SINT1_83220.1
OG0006279	FGIG_02204	SINT1_40090.1
OG0006280	FGIG_02259	SINT1_12030.1
OG0006281	FGIG_02319	SINT1_32410.1, SINT1_32410.2
OG0006282	FGIG_02396	SINT1_76620.1
OG0006283	FGIG_02470	SINT1_41500.1
