Orthogroup	fasciola_gigantica	opisthorchis_viverrini
OG0006682	FGIG_06595	T265_13643
OG0006685	FGIG_06704	T265_01793
OG0006686	FGIG_06837	T265_00388
OG0006687	FGIG_06850, FGIG_06849	T265_03886
OG0006688	FGIG_07177, FGIG_06904	T265_10138
OG0006689	FGIG_06952	T265_11462
OG0006690	FGIG_07017	T265_02014
OG0006691	FGIG_07029	T265_14118
OG0006692	FGIG_07041	T265_09931
OG0006693	FGIG_07063	T265_06000
OG0006694	FGIG_07096	T265_05779
OG0006695	FGIG_07100	T265_12588
OG0006696	FGIG_07128	T265_00566
OG0006697	FGIG_07137	T265_03625
OG0006699	FGIG_07152	T265_00029
OG0006700	FGIG_07159	T265_00710
OG0006701	FGIG_07173	T265_09665
OG0006702	FGIG_07212, FGIG_07213	T265_08330
OG0006703	FGIG_07292	T265_07174
OG0006704	FGIG_07364	T265_09491
OG0006705	FGIG_07464	T265_00312
OG0006706	FGIG_07610	T265_01507
OG0006709	FGIG_07701	T265_06181
OG0006710	FGIG_07738	T265_04961
OG0006711	FGIG_07756	T265_07615
OG0006712	FGIG_07781	T265_03406
OG0006713	FGIG_07800	T265_14943
OG0006714	FGIG_07877	T265_13836
OG0006715	FGIG_08001	T265_01471, T265_00877, T265_12801, T265_11125
OG0006716	FGIG_08050	T265_00372, T265_00371
OG0006717	FGIG_08080, FGIG_09984	T265_09607
OG0006718	FGIG_08186	T265_00853
OG0006720	FGIG_08314	T265_05605
OG0006721	FGIG_11198, FGIG_08330	T265_09405
OG0006724	FGIG_08455	T265_04424, T265_11296
OG0006725	FGIG_08500	T265_08874
OG0006726	FGIG_08531	T265_14354
OG0006728	FGIG_08639	T265_04626
OG0006729	FGIG_08688	T265_04397
OG0006731	FGIG_08716	T265_01865
OG0006732	FGIG_08900	T265_03141
OG0006733	FGIG_08923	T265_00226
OG0006734	FGIG_08965	T265_01901
OG0006735	FGIG_09072	T265_07014
OG0006736	FGIG_09092	T265_01789
OG0006737	FGIG_09115	T265_14034
OG0006738	FGIG_09161	T265_13420
OG0006739	FGIG_09277	T265_00860
OG0006740	FGIG_09334	T265_01698
OG0006741	FGIG_09417, FGIG_10452	T265_05530
OG0006742	FGIG_09469	T265_07162
OG0006743	FGIG_09485	T265_00014
OG0006744	FGIG_09490	T265_03826
OG0006745	FGIG_09498	T265_15337
OG0006746	FGIG_09508	T265_02215
OG0006747	FGIG_09537	T265_13929
OG0006749	FGIG_09547	T265_08540
OG0006750	FGIG_09616	T265_11230
OG0006751	FGIG_09769	T265_10348
OG0006752	FGIG_09792	T265_06481
OG0006753	FGIG_09849	T265_13704
OG0006754	FGIG_09871	T265_12082
OG0006755	FGIG_10121	T265_11582
OG0006756	FGIG_10172	T265_08611
OG0006757	FGIG_10197, FGIG_10196	T265_03052
OG0006758	FGIG_10242, FGIG_10243	T265_08461
OG0006759	FGIG_10282	T265_06287
OG0006760	FGIG_10291	T265_01137
OG0006761	FGIG_10418	T265_11394
OG0006762	FGIG_10555, FGIG_12148	T265_13612
OG0006763	FGIG_10582	T265_15371, T265_15370
OG0006766	FGIG_10766	T265_09201
OG0006767	FGIG_11013	T265_07299
OG0006768	FGIG_11022	T265_01568
OG0006769	FGIG_11064	T265_02933
OG0006770	FGIG_11080	T265_01465
OG0006771	FGIG_11083	T265_07961
OG0006772	FGIG_11085	T265_12603
OG0006773	FGIG_11161	T265_02202, T265_02203
OG0006774	FGIG_11264	T265_11214
OG0006775	FGIG_11340	T265_10444
OG0006776	FGIG_11344	T265_06721
OG0006777	FGIG_11381	T265_04430, T265_12355
OG0006778	FGIG_11484	T265_11184
OG0006779	FGIG_11576	T265_11785
OG0006780	FGIG_11725	T265_12841
OG0006781	FGIG_11859	T265_03372
OG0006782	FGIG_11873	T265_05159
OG0006783	FGIG_11882	T265_10461
OG0006784	FGIG_11919	T265_08434
OG0006786	FGIG_12157	T265_11211
OG0006787	FGIG_12191	T265_08649
OG0006788	FGIG_12350, FGIG_12296	T265_11515
OG0006789	FGIG_12538	T265_07766
OG0006790	FGIG_12564	T265_05218
OG0006851	FGIG_00025	T265_04193
OG0006853	FGIG_00106	T265_05500
OG0006854	FGIG_00109	T265_03608
OG0006856	FGIG_00178	T265_16309
OG0006859	FGIG_00254	T265_05116
OG0006860	FGIG_00268	T265_11734
OG0006861	FGIG_00271	T265_13231
OG0006863	FGIG_00293	T265_11398
OG0006864	FGIG_00315	T265_00461
OG0006865	FGIG_00365	T265_11837
OG0006866	FGIG_00397	T265_00716
OG0006867	FGIG_00426	T265_04312
OG0006868	FGIG_00462	T265_13505
OG0006870	FGIG_00790	T265_01915
OG0006871	FGIG_00860	T265_15166
OG0006872	FGIG_00902	T265_00059
OG0006873	FGIG_00945	T265_03060
OG0006874	FGIG_00950	T265_06195
OG0006875	FGIG_00968	T265_10107
OG0006877	FGIG_00983	T265_00054
OG0006878	FGIG_01048	T265_04650
OG0006879	FGIG_01065	T265_10539
OG0006880	FGIG_01142	T265_07814
OG0006881	FGIG_01196	T265_10807
OG0006883	FGIG_01434	T265_07476
OG0006884	FGIG_01443	T265_10639
OG0006886	FGIG_01515, FGIG_01514	T265_06262
OG0006887	FGIG_01769	T265_03261
OG0006888	FGIG_01784	T265_14329
OG0006889	FGIG_01845, FGIG_06848	T265_03887
OG0006890	FGIG_01918, FGIG_02659	T265_07357
OG0006892	FGIG_02038	T265_15484
OG0006893	FGIG_02130	T265_12782
OG0006894	FGIG_02304	T265_11279
OG0006895	FGIG_02329	T265_06867
OG0006896	FGIG_02363	T265_06123
OG0006897	FGIG_02375	T265_02572
OG0006898	FGIG_02381	T265_10956
OG0006899	FGIG_02389	T265_10826
OG0006900	FGIG_02399	T265_11072
OG0006901	FGIG_09450, FGIG_02464	T265_10142
OG0006902	FGIG_06352, FGIG_02502	T265_07704
OG0006903	FGIG_02561	T265_02091
OG0006904	FGIG_02586	T265_00478
OG0006905	FGIG_02589	T265_05648
OG0006906	FGIG_02653	T265_06776
OG0006907	FGIG_02677	T265_05472
OG0006908	FGIG_02746	T265_15471
OG0006909	FGIG_02856	T265_13530
OG0006911	FGIG_02986	T265_01351
OG0006912	FGIG_02994	T265_03021
OG0006913	FGIG_03078	T265_13251
OG0006914	FGIG_03101	T265_07635
OG0006915	FGIG_12567, FGIG_03162	T265_06054
OG0006916	FGIG_03170	T265_11420
OG0006917	FGIG_03448	T265_00954
OG0006918	FGIG_03467	T265_02805
OG0006920	FGIG_03516	T265_04233
OG0006921	FGIG_03529	T265_01451
OG0006922	FGIG_03560	T265_11866
OG0006923	FGIG_03578	T265_10133
OG0006924	FGIG_03687	T265_01985
OG0006925	FGIG_03771	T265_09437
OG0006927	FGIG_03794	T265_02694
OG0006928	FGIG_03821	T265_09545
OG0006929	FGIG_03845	T265_02238, T265_02239
OG0006930	FGIG_03849	T265_09001
OG0006931	FGIG_03865	T265_14441
OG0006932	FGIG_03914	T265_11936
OG0006933	FGIG_04071	T265_00358
OG0006934	FGIG_04088	T265_08104
OG0006935	FGIG_04116	T265_12752
OG0006936	FGIG_04170	T265_09992
OG0006937	FGIG_09355, FGIG_04200	T265_02852
OG0006938	FGIG_04247	T265_02641
OG0006939	FGIG_04363	T265_04096
OG0006940	FGIG_04372	T265_09062
OG0006941	FGIG_04494, FGIG_12463	T265_14242
OG0006942	FGIG_04657, FGIG_09724	T265_04946
OG0006943	FGIG_04741	T265_10286
OG0006944	FGIG_04796	T265_14972
OG0006946	FGIG_04907	T265_08530
OG0006947	FGIG_04912	T265_01672
OG0006948	FGIG_04948	T265_13602
OG0006949	FGIG_04976	T265_06120
OG0006950	FGIG_05000	T265_14502
OG0006951	FGIG_05107	T265_05506
OG0006952	FGIG_05293	T265_15597
OG0006953	FGIG_05317	T265_12564
OG0006954	FGIG_05366	T265_12955
OG0006956	FGIG_05496, FGIG_10647	T265_14691
OG0006957	FGIG_05530	T265_10694
OG0006958	FGIG_05655	T265_02049
OG0006959	FGIG_05673	T265_10804
OG0006960	FGIG_05676	T265_02982
OG0006962	FGIG_05769	T265_05932
OG0006963	FGIG_05850	T265_14844
OG0006964	FGIG_05898	T265_08937
OG0006965	FGIG_05952	T265_08989
OG0006966	FGIG_06005	T265_02533
OG0006967	FGIG_06021	T265_04778
OG0006968	FGIG_06110	T265_04728
OG0006969	FGIG_06130	T265_12516
OG0006970	FGIG_06131	T265_00339
OG0006971	FGIG_06156, FGIG_08496	T265_06978
OG0006972	FGIG_06182	T265_02545
OG0006973	FGIG_06202	T265_06414, T265_11937
OG0006974	FGIG_12161, FGIG_06222	T265_06012
OG0006975	FGIG_06263	T265_06684
OG0006976	FGIG_10649, FGIG_06280	T265_13703
OG0006977	FGIG_06284	T265_06254
OG0006978	FGIG_06288	T265_06003
OG0006979	FGIG_06294	T265_15110
OG0006982	FGIG_06483	T265_00137
OG0006983	FGIG_06575	T265_07247
OG0006984	FGIG_06628	T265_00095
OG0006985	FGIG_06800	T265_04089
OG0006986	FGIG_06935	T265_06305
OG0006987	FGIG_06981	T265_01944
OG0006988	FGIG_06982	T265_01942
OG0006989	FGIG_06987	T265_08221
OG0006990	FGIG_07010, FGIG_10468, FGIG_11255	T265_01798
OG0006991	FGIG_07116	T265_13293
OG0006992	FGIG_07306	T265_03445
OG0006993	FGIG_07508	T265_14598
OG0006994	FGIG_07537	T265_14027
OG0006996	FGIG_07572	T265_07838
OG0006997	FGIG_07594	T265_03784
OG0006998	FGIG_07628	T265_05829
OG0006999	FGIG_07706	T265_00467
OG0007000	FGIG_07778	T265_09618
OG0007002	FGIG_07858	T265_13608
OG0007003	FGIG_07876	T265_09312
OG0007005	FGIG_07962	T265_12553
OG0007006	FGIG_07998, FGIG_08118	T265_14425
OG0007009	FGIG_08081	T265_09606
OG0007010	FGIG_08158	T265_14018
OG0007011	FGIG_08209	T265_02707
OG0007012	FGIG_08446	T265_13116
OG0007014	FGIG_08472	T265_01589
OG0007015	FGIG_08480	T265_01736
OG0007017	FGIG_08652	T265_11541
OG0007020	FGIG_08734	T265_12742
OG0007021	FGIG_08806	T265_07285
OG0007022	FGIG_08820	T265_10105
OG0007024	FGIG_08838	T265_15203
OG0007025	FGIG_08853, FGIG_12198	T265_07349
OG0007027	FGIG_08886	T265_09943
OG0007029	FGIG_08944	T265_03667
OG0007030	FGIG_08986	T265_07191, T265_07190
OG0007031	FGIG_09032	T265_11841
OG0007032	FGIG_09073	T265_07667
OG0007033	FGIG_09074	T265_07666
OG0007034	FGIG_09075	T265_07663
OG0007035	FGIG_09104	T265_12452
OG0007036	FGIG_09201	T265_11173
OG0007037	FGIG_09252	T265_03926
OG0007038	FGIG_09494	T265_01371
OG0007039	FGIG_09523	T265_03610
OG0007040	FGIG_09524	T265_04058
OG0007041	FGIG_09608	T265_06247
OG0007042	FGIG_09694	T265_03246
OG0007043	FGIG_09847	T265_09179
OG0007044	FGIG_09934	T265_10044
OG0007046	FGIG_10042	T265_14520
OG0007047	FGIG_10133	T265_05862
OG0007049	FGIG_10262	T265_05109, T265_05744
OG0007050	FGIG_10284	T265_06288
OG0007051	FGIG_10288	T265_07764
OG0007052	FGIG_10304	T265_04388
OG0007053	FGIG_10310	T265_08719
OG0007054	FGIG_10325	T265_07732
OG0007055	FGIG_10370	T265_09154
OG0007056	FGIG_10489, FGIG_10488	T265_05999
OG0007057	FGIG_10513	T265_03345
OG0007058	FGIG_10532	T265_13018
OG0007059	FGIG_10536	T265_00376
OG0007061	FGIG_10554	T265_04829
OG0007062	FGIG_10601	T265_01080
OG0007064	FGIG_10689	T265_05766
OG0007065	FGIG_10737	T265_00953
OG0007066	FGIG_10802	T265_13391
OG0007067	FGIG_11012	T265_06544
OG0007068	FGIG_11057	T265_12898, T265_11246
OG0007069	FGIG_11118	T265_00550, T265_00551
OG0007070	FGIG_11230	T265_12510
OG0007072	FGIG_11363	T265_04896
OG0007073	FGIG_11393	T265_00813
OG0007074	FGIG_11414	T265_15487
OG0007075	FGIG_12361, FGIG_11437	T265_07989
OG0007076	FGIG_11439	T265_15038
OG0007077	FGIG_11509	T265_00533
OG0007078	FGIG_11643	T265_08600
OG0007079	FGIG_11662	T265_03240
OG0007080	FGIG_11732	T265_10816
OG0007081	FGIG_11763	T265_14231
OG0007082	FGIG_11769	T265_04328
OG0007083	FGIG_11941	T265_10687
OG0007085	FGIG_12104	T265_04904
OG0007087	FGIG_12379	T265_07785
OG0007090	FGIG_13985	T265_06364
OG0007149	FGIG_00004	T265_05281
OG0007150	FGIG_00048	T265_04577
OG0007151	FGIG_00124	T265_13997
OG0007153	FGIG_00222	T265_02261
OG0007155	FGIG_00368	T265_06709
OG0007156	FGIG_00384	T265_08863
OG0007157	FGIG_00441	T265_00824
OG0007158	FGIG_00465	T265_05761
OG0007160	FGIG_00641	T265_13481
OG0007161	FGIG_00648	T265_09832
OG0007162	FGIG_00686	T265_14557
OG0007163	FGIG_00692	T265_05022
OG0007164	FGIG_00703	T265_05725
OG0007165	FGIG_00804	T265_12888
OG0007166	FGIG_00807	T265_05773
OG0007167	FGIG_00896	T265_04152
OG0007168	FGIG_00903	T265_15062
OG0007171	FGIG_00985	T265_12441
OG0007172	FGIG_00995	T265_15713
OG0007173	FGIG_01020, FGIG_12319	T265_03123
OG0007174	FGIG_01026	T265_03572
OG0007176	FGIG_01115	T265_09466
OG0007177	FGIG_01148	T265_08068
OG0007178	FGIG_01241	T265_00637
OG0007179	FGIG_01270	T265_14173
OG0007180	FGIG_01302	T265_10346
OG0007181	FGIG_01319	T265_13478
OG0007182	FGIG_01426	T265_04384
OG0007183	FGIG_06367	T265_02366
OG0007183	FGIG_08141	T265_06551
OG0007183	FGIG_01544, FGIG_08069	T265_04534
OG0007184	FGIG_01550	T265_05750
OG0007186	FGIG_01610	T265_05727
OG0007187	FGIG_01665	T265_09224
OG0007188	FGIG_01716	T265_04191
OG0007189	FGIG_01725	T265_01579
OG0007191	FGIG_01882	T265_04664
OG0007193	FGIG_01952	T265_01765, T265_12272
OG0007194	FGIG_01991, FGIG_08012	T265_09310
OG0007195	FGIG_02187	T265_05776
OG0007196	FGIG_02240	T265_00986
OG0007197	FGIG_02241	T265_14654
OG0007198	FGIG_02289	T265_14536
OG0007199	FGIG_02314	T265_05694
OG0007200	FGIG_02385	T265_01598
OG0007201	FGIG_02417	T265_09750
OG0007202	FGIG_09369, FGIG_02468	T265_05903
OG0007203	FGIG_02482	T265_08004
OG0007204	FGIG_09922	T265_02881
OG0007204	FGIG_02512	T265_13111
OG0007204	FGIG_06926	T265_15800
OG0007204	FGIG_10523	T265_12540
OG0007204	FGIG_10524	T265_00446
OG0007205	FGIG_02547	T265_00395
OG0007206	FGIG_02571	T265_13211
OG0007207	FGIG_02683	T265_00381
OG0007208	FGIG_02697	T265_02790
OG0007209	FGIG_02798	T265_16207
OG0007210	FGIG_02905	T265_12116
OG0007212	FGIG_02980	T265_05154
OG0007213	FGIG_02981	T265_13697
OG0007214	FGIG_03035	T265_15405
OG0007215	FGIG_03053	T265_12481
OG0007216	FGIG_03079	T265_13250
OG0007217	FGIG_03090	T265_10000
OG0007218	FGIG_03142	T265_00164
OG0007220	FGIG_03207	T265_08851
OG0007222	FGIG_03320	T265_05562
OG0007223	FGIG_03353	T265_01427
OG0007226	FGIG_03474	T265_13579
OG0007228	FGIG_03607	T265_00447
OG0007229	FGIG_03640	T265_08479
OG0007230	FGIG_03650	T265_03041
OG0007232	FGIG_03820	T265_15847, T265_15567
OG0007233	FGIG_03857	T265_04602
OG0007234	FGIG_04005	T265_11482
OG0007236	FGIG_04215	T265_06291
OG0007237	FGIG_04249	T265_14971
OG0007238	FGIG_04450	T265_10292
OG0007239	FGIG_04469	T265_05908
OG0007240	FGIG_04565	T265_00429
OG0007242	FGIG_04743	T265_01487
OG0007244	FGIG_04763	T265_14474
OG0007245	FGIG_04766	T265_01358
OG0007246	FGIG_04847	T265_16196
OG0007247	FGIG_04936	T265_04294
OG0007248	FGIG_05018	T265_05026
OG0007250	FGIG_05206	T265_15036
OG0007251	FGIG_05259	T265_11004
OG0007254	FGIG_05542	T265_12952
OG0007255	FGIG_05570	T265_13345
OG0007256	FGIG_05587	T265_05855, T265_12346
OG0007257	FGIG_05696	T265_15493
OG0007259	FGIG_05794	T265_09412
OG0007260	FGIG_05801	T265_04860
OG0007263	FGIG_06138	T265_11430
OG0007264	FGIG_06175	T265_04941
OG0007265	FGIG_06204	T265_05604
OG0007268	FGIG_06437, FGIG_11448	T265_14215
OG0007269	FGIG_06514	T265_05536
OG0007270	FGIG_06581	T265_11298
OG0007271	FGIG_06639	T265_00237
OG0007272	FGIG_06675	T265_08519
OG0007273	FGIG_06686	T265_15362
OG0007274	FGIG_06725	T265_01767
OG0007275	FGIG_06914	T265_04518
OG0007277	FGIG_07000	T265_13133
OG0007278	FGIG_07061	T265_13676
OG0007280	FGIG_07273	T265_02788
OG0007281	FGIG_07279	T265_01963
OG0007282	FGIG_07475	T265_09878
OG0007283	FGIG_07529	T265_13103
OG0007284	FGIG_07595	T265_09365
OG0007285	FGIG_07611	T265_01509
OG0007286	FGIG_07848	T265_13951
OG0007287	FGIG_07861	T265_07184
OG0007288	FGIG_07887	T265_12855
OG0007290	FGIG_08224	T265_11607
OG0007291	FGIG_08242	T265_13686
OG0007292	FGIG_08252	T265_00119
OG0007294	FGIG_08286	T265_00456
OG0007295	FGIG_08379	T265_13500
OG0007296	FGIG_08499	T265_08875
OG0007297	FGIG_08504	T265_16010, T265_13435
OG0007299	FGIG_08597	T265_03981
OG0007300	FGIG_08609	T265_01038
OG0007302	FGIG_08866	T265_06965
OG0007303	FGIG_08955	T265_07698
OG0007304	FGIG_08963	T265_08114
OG0007306	FGIG_09013	T265_01724
OG0007307	FGIG_09255	T265_08816
OG0007308	FGIG_09346	T265_06111
OG0007309	FGIG_09400	T265_03150
OG0007310	FGIG_09484	T265_02132
OG0007311	FGIG_09534, FGIG_11505	T265_14148
OG0007312	FGIG_09600	T265_09680
OG0007313	FGIG_09601	T265_10686
OG0007314	FGIG_09663	T265_02895
OG0007316	FGIG_09755	T265_07031
OG0007317	FGIG_10387, FGIG_09846	T265_14512
OG0007319	FGIG_09941	T265_03866
OG0007320	FGIG_10112	T265_10123
OG0007321	FGIG_10250	T265_04596
OG0007322	FGIG_10354	T265_00608
OG0007323	FGIG_10423	T265_07850
OG0007326	FGIG_10763	T265_06757
OG0007327	FGIG_10770	T265_03124
OG0007329	FGIG_10832	T265_09888
OG0007330	FGIG_10963	T265_06718
OG0007331	FGIG_10997, FGIG_10996	T265_05298
OG0007332	FGIG_11002	T265_15382
OG0007334	FGIG_11392	T265_09596
OG0007335	FGIG_11406	T265_04559
OG0007336	FGIG_11441	T265_15467
OG0007338	FGIG_11496	T265_01823
OG0007339	FGIG_11503	T265_00352, T265_12095
OG0007340	FGIG_11569	T265_11151
OG0007341	FGIG_11603	T265_09233
OG0007342	FGIG_11747	T265_05423
OG0007343	FGIG_11808	T265_07218
OG0007345	FGIG_11940	T265_09850
OG0007346	FGIG_11991	T265_07084
OG0007347	FGIG_12050	T265_05564, T265_10483
OG0007348	FGIG_12081	T265_08944
OG0007349	FGIG_12250	T265_13121
OG0007350	FGIG_12274	T265_11979
OG0007351	FGIG_12303	T265_07712
OG0007352	FGIG_12524	T265_10585, T265_15401
OG0007413	FGIG_00033	T265_03512
OG0007414	FGIG_00054	T265_05549
OG0007416	FGIG_00301	T265_00058
OG0007418	FGIG_00475	T265_05716
OG0007420	FGIG_00698	T265_05540
OG0007421	FGIG_00714	T265_04842
OG0007423	FGIG_00751	T265_01439
OG0007424	FGIG_00769	T265_01527
OG0007425	FGIG_01088	T265_09438
OG0007427	FGIG_01318	T265_03793
OG0007428	FGIG_01418	T265_01609
OG0007429	FGIG_01429	T265_08593
OG0007430	FGIG_01564	T265_00022
OG0007431	FGIG_01611	T265_03404
OG0007432	FGIG_01664	T265_08085
OG0007433	FGIG_01724	T265_01578
OG0007434	FGIG_01726	T265_01580
OG0007435	FGIG_01831	T265_03935
OG0007436	FGIG_01851	T265_03494
OG0007439	FGIG_02008	T265_13153
OG0007440	FGIG_02014	T265_01686
OG0007442	FGIG_02073	T265_03000
OG0007443	FGIG_02341	T265_04542
OG0007445	FGIG_02437	T265_07623
OG0007446	FGIG_02539	T265_07779
OG0007447	FGIG_02541	T265_07752
OG0007450	FGIG_02868	T265_09328
OG0007451	FGIG_02998	T265_07759
OG0007452	FGIG_03032	T265_05008
OG0007453	FGIG_03095	T265_09967
OG0007454	FGIG_03106	T265_04491
OG0007455	FGIG_03138	T265_12299, T265_15198
OG0007456	FGIG_03196	T265_00263
OG0007458	FGIG_03210	T265_08853
OG0007459	FGIG_03216	T265_08427
OG0007460	FGIG_04011, FGIG_03251	T265_15360
OG0007461	FGIG_03256	T265_00148
OG0007464	FGIG_03454	T265_11096
OG0007465	FGIG_03480	T265_10781
OG0007466	FGIG_03540	T265_10696
OG0007467	FGIG_03571	T265_00304
OG0007468	FGIG_03646	T265_00005
OG0007470	FGIG_03683	T265_02162
OG0007471	FGIG_03800	T265_02690
OG0007472	FGIG_03834	T265_11478
OG0007473	FGIG_04000	T265_12709
OG0007475	FGIG_04099	T265_10548
OG0007476	FGIG_04115	T265_01254
OG0007477	FGIG_04133	T265_00147
OG0007478	FGIG_04208	T265_13970, T265_08860
OG0007479	FGIG_04240	T265_13973
OG0007480	FGIG_04293	T265_08020
OG0007481	FGIG_04353	T265_12736
OG0007482	FGIG_04393	T265_00568
OG0007483	FGIG_04562	T265_08518
OG0007484	FGIG_04683	T265_06734
OG0007487	FGIG_04787	T265_03952
OG0007488	FGIG_04848	T265_13843
OG0007489	FGIG_04888	T265_08616
OG0007490	FGIG_04983	T265_09752
OG0007492	FGIG_05281, FGIG_06596	T265_04963
OG0007493	FGIG_05605	T265_13480
OG0007494	FGIG_05625	T265_06958
OG0007495	FGIG_05745	T265_01741
OG0007496	FGIG_05848	T265_05621
OG0007497	FGIG_05872	T265_04864
OG0007498	FGIG_05874	T265_15367, T265_07117, T265_12023, T265_10599, T265_06531, T265_08909, T265_00158, T265_01835, T265_11155, T265_10742, T265_13408
OG0007499	FGIG_06029	T265_01988
OG0007500	FGIG_06055	T265_01913
OG0007501	FGIG_06081	T265_09168
OG0007502	FGIG_06160	T265_09278
OG0007503	FGIG_06165, FGIG_10444	T265_04881
OG0007506	FGIG_06389	T265_09697
OG0007507	FGIG_06441	T265_15566
OG0007508	FGIG_08041, FGIG_06587	T265_13346
OG0007509	FGIG_06644	T265_06813
OG0007510	FGIG_06861	T265_03155
OG0007512	FGIG_06878	T265_02136
OG0007513	FGIG_06916	T265_04520
OG0007515	FGIG_07020	T265_05759
OG0007516	FGIG_07146	T265_14930
OG0007517	FGIG_07195	T265_10294
OG0007518	FGIG_07282	T265_11838
OG0007520	FGIG_07289	T265_13770
OG0007521	FGIG_07345	T265_01068
OG0007522	FGIG_07484	T265_10578
OG0007523	FGIG_07659	T265_15276
OG0007524	FGIG_07708	T265_02665
OG0007525	FGIG_07787	T265_07486
OG0007526	FGIG_07853	T265_01041
OG0007527	FGIG_07931	T265_05464
OG0007528	FGIG_07954	T265_04494
OG0007529	FGIG_08137	T265_15100
OG0007530	FGIG_08246	T265_15042
OG0007533	FGIG_08437	T265_13512
OG0007534	FGIG_08473	T265_11781
OG0007536	FGIG_08555	T265_14014
OG0007537	FGIG_08714	T265_05059
OG0007538	FGIG_08761	T265_08043
OG0007539	FGIG_08789	T265_11337
OG0007540	FGIG_08915	T265_03787
OG0007541	FGIG_09164	T265_07226
OG0007543	FGIG_09241	T265_09504
OG0007545	FGIG_09350	T265_10680
OG0007546	FGIG_09492	T265_00115
OG0007547	FGIG_09528	T265_03026
OG0007548	FGIG_09541	T265_09386
OG0007549	FGIG_09660	T265_01923
OG0007550	FGIG_09673	T265_01187
OG0007551	FGIG_09674	T265_13850
OG0007552	FGIG_09693	T265_03244
OG0007553	FGIG_09709	T265_03651
OG0007554	FGIG_09805	T265_10828
OG0007555	FGIG_09845	T265_14513
OG0007556	FGIG_09855	T265_10231, T265_14603
OG0007557	FGIG_10594	T265_07318
OG0007557	FGIG_09980	T265_06298, T265_11451, T265_13163
OG0007558	FGIG_10011	T265_00760
OG0007559	FGIG_10225	T265_07495
OG0007560	FGIG_10249	T265_08912
OG0007561	FGIG_10346	T265_01086
OG0007563	FGIG_10460	T265_04973
OG0007565	FGIG_10623	T265_08702
OG0007566	FGIG_10750	T265_04919
OG0007569	FGIG_10785	T265_06479
OG0007570	FGIG_10816	T265_04487
OG0007573	FGIG_10964	T265_06717
OG0007574	FGIG_11058	T265_05760
OG0007575	FGIG_11120	T265_11915
OG0007577	FGIG_11165	T265_02909
OG0007578	FGIG_11299	T265_09598
OG0007580	FGIG_11656	T265_11741
OG0007582	FGIG_11848	T265_10222
OG0007584	FGIG_11955	T265_06160
OG0007585	FGIG_11958	T265_00730
OG0007586	FGIG_12007	T265_12749
OG0007588	FGIG_12445	T265_03714
OG0007667	FGIG_00242	T265_00397
OG0007668	FGIG_00443	T265_05484
OG0007670	FGIG_01305	T265_04535
OG0007673	FGIG_01552	T265_13845
OG0007674	FGIG_01639	T265_01684
OG0007675	FGIG_01811	T265_09106
OG0007677	FGIG_02107	T265_09727
OG0007679	FGIG_02302	T265_11280
OG0007681	FGIG_02796	T265_10188
OG0007682	FGIG_02889	T265_00394
OG0007683	FGIG_02892	T265_09908
OG0007684	FGIG_02945	T265_12096
OG0007685	FGIG_02957	T265_13737
OG0007687	FGIG_03017	T265_07407
OG0007688	FGIG_03158	T265_13501
OG0007689	FGIG_03180	T265_14453
OG0007690	FGIG_03526	T265_14895
OG0007691	FGIG_03734	T265_14914
OG0007692	FGIG_03895	T265_09070
OG0007693	FGIG_03935	T265_05194
OG0007695	FGIG_04008	T265_06350, T265_06352, T265_06351
OG0007697	FGIG_04065	T265_04102
OG0007698	FGIG_04222	T265_00350
OG0007699	FGIG_04429	T265_14690
OG0007700	FGIG_04649	T265_15318
OG0007703	FGIG_04885	T265_02877
OG0007705	FGIG_04958	T265_08204
OG0007709	FGIG_05524	T265_06807
OG0007710	FGIG_05534	T265_12965
OG0007711	FGIG_05561	T265_14414
OG0007712	FGIG_05747	T265_02780
OG0007713	FGIG_05773	T265_01750
OG0007714	FGIG_05838	T265_06439
OG0007715	FGIG_05905	T265_07580
OG0007716	FGIG_06232	T265_10960
OG0007717	FGIG_06319	T265_11110
OG0007720	FGIG_06488	T265_10130
OG0007721	FGIG_06611	T265_13623
OG0007723	FGIG_06882	T265_14163
OG0007724	FGIG_06900	T265_09798
OG0007726	FGIG_07291	T265_07175
OG0007728	FGIG_07507	T265_11726
OG0007729	FGIG_07675	T265_11879
OG0007731	FGIG_08117	T265_00720
OG0007732	FGIG_08138	T265_03474
OG0007735	FGIG_08371	T265_14570
OG0007736	FGIG_08398	T265_07061
OG0007737	FGIG_08620	T265_04909
OG0007738	FGIG_08791	T265_14556
OG0007739	FGIG_08870	T265_13540
OG0007740	FGIG_08885	T265_06428
OG0007741	FGIG_08958	T265_03317
OG0007742	FGIG_09389	T265_06203, T265_06205
OG0007744	FGIG_09463	T265_11842
OG0007745	FGIG_09714	T265_05809
OG0007748	FGIG_09839	T265_02890
OG0007749	FGIG_10045	T265_00425
OG0007750	FGIG_10195	T265_13968
OG0007751	FGIG_10205	T265_09221
OG0007752	FGIG_10607	T265_08561
OG0007753	FGIG_10665	T265_08175
OG0007754	FGIG_10970	T265_05641
OG0007757	FGIG_11588	T265_01341
OG0007758	FGIG_11793	T265_00003
OG0007759	FGIG_11827	T265_15518
OG0007760	FGIG_11840	T265_06117
OG0007764	FGIG_12340	T265_10510
OG0007765	FGIG_12616	T265_06384
OG0007848	FGIG_00631	T265_14110
