Orthogroup	fasciola_gigantica	s.mekongi
OG0006554	FGIG_00767	KAK4472794.1
OG0006555	FGIG_00808	KAK4468911.1
OG0006556	FGIG_00982	KAK4469177.1
OG0006557	FGIG_00988	KAK4471922.1
OG0006558	FGIG_01077	KAK4470112.1
OG0006559	FGIG_01134	KAK4475866.1
OG0006560	FGIG_01138	KAK4472953.1
OG0006561	FGIG_01187	KAK4471614.1
OG0006562	FGIG_01192	KAK4474744.1
OG0006563	FGIG_01200	KAK4468787.1
OG0006564	FGIG_01264	KAK4473768.1
OG0006565	FGIG_08143, FGIG_01311	KAK4474293.1
OG0006566	FGIG_01314	KAK4472769.1
OG0006567	FGIG_01360	KAK4472484.1
OG0006568	FGIG_01394	KAK4475339.1
OG0006569	FGIG_01437	KAK4472758.1
OG0006570	FGIG_01459, FGIG_01458	KAK4469798.1
OG0006571	FGIG_01508	KAK4471797.1
OG0006572	FGIG_01547	KAK4469197.1
OG0006573	FGIG_01594	KAK4475111.1
OG0006574	FGIG_01597	KAK4471650.1
OG0006575	FGIG_01608	KAK4471137.1
OG0006576	FGIG_01614	KAK4471148.1
OG0006578	FGIG_01891	KAK4469612.1
OG0006580	FGIG_02087	KAK4470733.1
OG0006581	FGIG_02181	KAK4472952.1
OG0006582	FGIG_02231	KAK4472729.1
OG0006583	FGIG_02247	KAK4468816.1, KAK4468815.1
OG0006584	FGIG_02271	KAK4467409.1
OG0006585	FGIG_02288	KAK4475223.1
OG0006586	FGIG_02291	KAK4473865.1
OG0006588	FGIG_02309	KAK4474525.1
OG0006589	FGIG_02349, FGIG_08384	KAK4475399.1
OG0006590	FGIG_02351	KAK4475398.1
OG0006591	FGIG_02456	KAK4470251.1
OG0006592	FGIG_02535	KAK4468126.1
OG0006593	FGIG_02570	KAK4470588.1
OG0006595	FGIG_02674	KAK4469351.1
OG0006596	FGIG_02752	KAK4470883.1
OG0006597	FGIG_02773	KAK4470766.1
OG0006598	FGIG_02915	KAK4467587.1
OG0006599	FGIG_07064, FGIG_03010	KAK4473325.1
OG0006600	FGIG_03034	KAK4470912.1
OG0006601	FGIG_03122, FGIG_06369	KAK4469924.1
OG0006602	FGIG_03176	KAK4473223.1
OG0006603	FGIG_03226	KAK4467918.1
OG0006604	FGIG_03234	KAK4469031.1
OG0006606	FGIG_03382	KAK4470316.1
OG0006607	FGIG_03435	KAK4472881.1
OG0006608	FGIG_03438	KAK4475347.1
OG0006609	FGIG_03439	KAK4468893.1
OG0006610	FGIG_03465	KAK4468019.1
OG0006613	FGIG_03620	KAK4469943.1
OG0006615	FGIG_03718	KAK4472256.1
OG0006617	FGIG_03802	KAK4470089.1
OG0006618	FGIG_03887	KAK4473831.1
OG0006619	FGIG_03900	KAK4473072.1
OG0006620	FGIG_03903	KAK4475270.1
OG0006621	FGIG_03986	KAK4468854.1
OG0006622	FGIG_03995	KAK4474817.1
OG0006623	FGIG_04048	KAK4471350.1
OG0006624	FGIG_04050	KAK4474178.1
OG0006625	FGIG_04051	KAK4471810.1
OG0006627	FGIG_04165	KAK4469737.1
OG0006628	FGIG_04260	KAK4468803.1
OG0006629	FGIG_04332	KAK4470530.1
OG0006630	FGIG_04399, FGIG_04400	KAK4468002.1
OG0006631	FGIG_04415	KAK4469135.1
OG0006632	FGIG_04535	KAK4473755.1
OG0006633	FGIG_04566	KAK4470143.1
OG0006634	FGIG_04588	KAK4473597.1
OG0006635	FGIG_04593	KAK4476030.1
OG0006636	FGIG_04678	KAK4473186.1
OG0006637	FGIG_04744	KAK4473550.1
OG0006638	FGIG_04775	KAK4476034.1
OG0006639	FGIG_04793	KAK4471004.1
OG0006640	FGIG_04800	KAK4476205.1
OG0006641	FGIG_04835	KAK4470492.1
OG0006642	FGIG_04871	KAK4471943.1
OG0006643	FGIG_04972	KAK4471115.1, KAK4471114.1
OG0006644	FGIG_05056	KAK4473161.1
OG0006645	FGIG_05059	KAK4471930.1
OG0006646	FGIG_05066	KAK4469158.1
OG0006647	FGIG_05201	KAK4471348.1
OG0006648	FGIG_05316	KAK4471343.1
OG0006650	FGIG_05364	KAK4469119.1
OG0006651	FGIG_05383	KAK4467532.1, KAK4474645.1
OG0006652	FGIG_05401	KAK4473282.1
OG0006653	FGIG_05476	KAK4471815.1
OG0006654	FGIG_05485	KAK4471345.1
OG0006655	FGIG_05516	KAK4472543.1
OG0006656	FGIG_05517	KAK4472542.1
OG0006657	FGIG_05522	KAK4473236.1
OG0006658	FGIG_05543	KAK4470396.1
OG0006659	FGIG_05563	KAK4474143.1
OG0006660	FGIG_05584	KAK4468071.1
OG0006661	FGIG_05588	KAK4470271.1
OG0006662	FGIG_05607	KAK4474782.1
OG0006663	FGIG_05679	KAK4473432.1
OG0006664	FGIG_05683	KAK4469669.1
OG0006665	FGIG_11353, FGIG_05686	KAK4473999.1
OG0006666	FGIG_05750	KAK4474502.1
OG0006667	FGIG_05807	KAK4476045.1
OG0006668	FGIG_05813	KAK4473160.1
OG0006669	FGIG_05844, FGIG_05843	KAK4474398.1
OG0006670	FGIG_05867	KAK4470109.1
OG0006671	FGIG_05896	KAK4470900.1
OG0006672	FGIG_05931, FGIG_05930	KAK4474968.1
OG0006673	FGIG_05954	KAK4475015.1
OG0006674	FGIG_06216	KAK4470998.1
OG0006675	FGIG_06262	KAK4475510.1
OG0006676	FGIG_06337	KAK4470487.1
OG0006677	FGIG_06343	KAK4473374.1
OG0006678	FGIG_06370	KAK4469072.1
OG0006679	FGIG_06489	KAK4474019.1, KAK4474208.1
OG0006680	FGIG_06497	KAK4474433.1
OG0006681	FGIG_06517	KAK4471915.1
OG0006682	FGIG_06595	KAK4468175.1
OG0006684	FGIG_06654	KAK4475209.1
OG0006685	FGIG_06704	KAK4472297.1
OG0006686	FGIG_06837	KAK4469338.1
OG0006687	FGIG_06850, FGIG_06849	KAK4468588.1
OG0006688	FGIG_07177, FGIG_06904	KAK4472069.1
OG0006689	FGIG_06952	KAK4471988.1
OG0006690	FGIG_07017	KAK4471916.1
OG0006691	FGIG_07029	KAK4470738.1
OG0006692	FGIG_07041	KAK4475728.1
OG0006693	FGIG_07063	KAK4473324.1
OG0006694	FGIG_07096	KAK4470805.1
OG0006695	FGIG_07100	KAK4471316.1
OG0006696	FGIG_07128	KAK4468833.1
OG0006697	FGIG_07137	KAK4472723.1
OG0006698	FGIG_07148	KAK4473417.1
OG0006699	FGIG_07152	KAK4470102.1
OG0006700	FGIG_07159	KAK4473710.1
OG0006701	FGIG_07173	KAK4469241.1
OG0006702	FGIG_07212, FGIG_07213	KAK4468412.1
OG0006704	FGIG_07364	KAK4474126.1
OG0006705	FGIG_07464	KAK4469787.1
OG0006706	FGIG_07610	KAK4473601.1
OG0006707	FGIG_07689	KAK4472405.1
OG0006709	FGIG_07701	KAK4475044.1
OG0006710	FGIG_07738	KAK4468241.1
OG0006711	FGIG_07756	KAK4471190.1
OG0006712	FGIG_07781	KAK4468188.1
OG0006713	FGIG_07800	KAK4472381.1
OG0006714	FGIG_07877	KAK4473388.1
OG0006715	FGIG_08001	KAK4472760.1
OG0006716	FGIG_08050	KAK4469063.1
OG0006717	FGIG_08080, FGIG_09984	KAK4468421.1
OG0006718	FGIG_08186	KAK4475520.1
OG0006719	FGIG_08275	KAK4469365.1
OG0006720	FGIG_08314	KAK4472950.1
OG0006721	FGIG_11198, FGIG_08330	KAK4474667.1
OG0006722	FGIG_08426	KAK4472831.1
OG0006723	FGIG_08448	KAK4469083.1
OG0006724	FGIG_08455	KAK4475619.1
OG0006725	FGIG_08500	KAK4471730.1
OG0006726	FGIG_08531	KAK4471676.1
OG0006727	FGIG_08581	KAK4471017.1
OG0006728	FGIG_08639	KAK4467640.1
OG0006729	FGIG_08688	KAK4467785.1
OG0006730	FGIG_08713	KAK4472623.1
OG0006731	FGIG_08716	KAK4468723.1
OG0006732	FGIG_08900	KAK4471486.1
OG0006733	FGIG_08923	KAK4476305.1
OG0006734	FGIG_08965	KAK4468487.1
OG0006735	FGIG_09072	KAK4471420.1
OG0006736	FGIG_09092	KAK4470595.1
OG0006737	FGIG_09115	KAK4475462.1
OG0006738	FGIG_09161	KAK4473410.1
OG0006739	FGIG_09277	KAK4475374.1
OG0006740	FGIG_09334	KAK4468291.1
OG0006741	FGIG_09417, FGIG_10452	KAK4475256.1
OG0006742	FGIG_09469	KAK4474410.1
OG0006743	FGIG_09485	KAK4469394.1
OG0006744	FGIG_09490	KAK4468729.1
OG0006745	FGIG_09498	KAK4468192.1
OG0006746	FGIG_09508	KAK4470942.1
OG0006747	FGIG_09537	KAK4468319.1
OG0006748	FGIG_09540	KAK4474395.1
OG0006749	FGIG_09547	KAK4473850.1
OG0006750	FGIG_09616	KAK4468480.1
OG0006751	FGIG_09769	KAK4469773.1
OG0006752	FGIG_09792	KAK4474718.1
OG0006753	FGIG_09849	KAK4471655.1
OG0006754	FGIG_09871	KAK4469264.1
OG0006755	FGIG_10121	KAK4471050.1
OG0006756	FGIG_10172	KAK4468856.1
OG0006757	FGIG_10197, FGIG_10196	KAK4476186.1
OG0006758	FGIG_10242, FGIG_10243	KAK4471294.1
OG0006759	FGIG_10282	KAK4476269.1
OG0006760	FGIG_10291	KAK4471319.1
OG0006761	FGIG_10418	KAK4469686.1
OG0006762	FGIG_10555, FGIG_12148	KAK4467892.1
OG0006763	FGIG_10582	KAK4475176.1
OG0006764	FGIG_10640	KAK4470645.1
OG0006765	FGIG_10696	KAK4468834.1
OG0006766	FGIG_10766	KAK4468867.1
OG0006767	FGIG_11013	KAK4468858.1
OG0006768	FGIG_11022	KAK4476089.1
OG0006769	FGIG_11064	KAK4470667.1
OG0006771	FGIG_11083	KAK4476125.1
OG0006772	FGIG_11085	KAK4471527.1
OG0006773	FGIG_11161	KAK4470394.1
OG0006774	FGIG_11264	KAK4475092.1
OG0006775	FGIG_11340	KAK4472030.1
OG0006776	FGIG_11344	KAK4472090.1
OG0006777	FGIG_11381	KAK4474915.1
OG0006778	FGIG_11484	KAK4475360.1
OG0006779	FGIG_11576	KAK4469205.1
OG0006780	FGIG_11725	KAK4468199.1
OG0006782	FGIG_11873	KAK4471624.1
OG0006783	FGIG_11882	KAK4474886.1
OG0006784	FGIG_11919	KAK4475676.1
OG0006785	FGIG_12052	KAK4470943.1
OG0006786	FGIG_12157	KAK4475363.1
OG0006787	FGIG_12191	KAK4472341.1, KAK4472346.1
OG0006788	FGIG_12350, FGIG_12296	KAK4471229.1
OG0006789	FGIG_12538	KAK4467548.1, KAK4474721.1
OG0006790	FGIG_12564	KAK4467939.1
OG0006851	FGIG_00025	KAK4471644.1
OG0006852	FGIG_00077, FGIG_00076	KAK4467806.1
OG0006853	FGIG_00106	KAK4475238.1
OG0006854	FGIG_00109	KAK4469294.1
OG0006855	FGIG_10206, FGIG_00143	KAK4467704.1
OG0006856	FGIG_00178	KAK4472309.1
OG0006857	FGIG_00241	KAK4468508.1
OG0006858	FGIG_00250	KAK4474536.1
OG0006859	FGIG_00254	KAK4474555.1
OG0006860	FGIG_00268	KAK4474762.1
OG0006861	FGIG_00271	KAK4469527.1
OG0006862	FGIG_00288	KAK4472780.1
OG0006864	FGIG_00315	KAK4469600.1
OG0006865	FGIG_00365	KAK4473202.1
OG0006866	FGIG_00397	KAK4472387.1
OG0006867	FGIG_00426	KAK4468804.1
OG0006868	FGIG_00462	KAK4476218.1
OG0006869	FGIG_00748	KAK4472355.1
OG0006870	FGIG_00790	KAK4472426.1
OG0006871	FGIG_00860	KAK4468791.1
OG0006872	FGIG_00902	KAK4469605.1
OG0006873	FGIG_00945	KAK4476052.1
OG0006874	FGIG_00950	KAK4474904.1
OG0006875	FGIG_00968	KAK4471253.1
OG0006876	FGIG_00978	KAK4472340.1
OG0006877	FGIG_00983	KAK4469584.1
OG0006878	FGIG_01048	KAK4468287.1
OG0006879	FGIG_01065	KAK4471091.1
OG0006880	FGIG_01142	KAK4468091.1
OG0006881	FGIG_01196	KAK4468552.1
OG0006882	FGIG_01337	KAK4468706.1
OG0006883	FGIG_01434	KAK4472975.1
OG0006884	FGIG_01443	KAK4470188.1
OG0006887	FGIG_01769	KAK4473277.1
OG0006888	FGIG_01784	KAK4473901.1
OG0006889	FGIG_01845, FGIG_06848	KAK4468586.1
OG0006890	FGIG_01918, FGIG_02659	KAK4468439.1
OG0006891	FGIG_01983	KAK4469196.1
OG0006892	FGIG_02038	KAK4471424.1
OG0006893	FGIG_02130	KAK4472905.1
OG0006894	FGIG_02304	KAK4467667.1
OG0006895	FGIG_02329	KAK4472307.1
OG0006896	FGIG_02363	KAK4472692.1
OG0006897	FGIG_02375	KAK4473720.1
OG0006899	FGIG_02389	KAK4472678.1
OG0006900	FGIG_02399	KAK4467697.1
OG0006902	FGIG_06352, FGIG_02502	KAK4475628.1
OG0006903	FGIG_02561	KAK4474604.1
OG0006904	FGIG_02586	KAK4469546.1
OG0006905	FGIG_02589	KAK4467829.1
OG0006906	FGIG_02653	KAK4469968.1, KAK4469967.1
OG0006907	FGIG_02677	KAK4469840.1
OG0006908	FGIG_02746	KAK4472877.1
OG0006909	FGIG_02856	KAK4476197.1
OG0006910	FGIG_02878	KAK4471135.1
OG0006911	FGIG_02986	KAK4469511.1
OG0006912	FGIG_02994	KAK4474520.1
OG0006913	FGIG_03078	KAK4475134.1
OG0006914	FGIG_03101	KAK4469168.1
OG0006915	FGIG_12567, FGIG_03162	KAK4472572.1
OG0006916	FGIG_03170	KAK4467921.1
OG0006917	FGIG_03448	KAK4474335.1
OG0006918	FGIG_03467	KAK4474200.1
OG0006920	FGIG_03516	KAK4472955.1
OG0006921	FGIG_03529	KAK4471963.1
OG0006922	FGIG_03560	KAK4474668.1
OG0006923	FGIG_03578	KAK4467689.1
OG0006924	FGIG_03687	KAK4470947.1
OG0006925	FGIG_03771	KAK4469414.1
OG0006926	FGIG_03776	KAK4469718.1
OG0006927	FGIG_03794	KAK4469516.1
OG0006928	FGIG_03821	KAK4474774.1, KAK4474775.1
OG0006929	FGIG_03845	KAK4468265.1
OG0006930	FGIG_03849	KAK4475769.1
OG0006931	FGIG_03865	KAK4476300.1
OG0006932	FGIG_03914	KAK4474580.1
OG0006933	FGIG_04071	KAK4469484.1
OG0006934	FGIG_04088	KAK4473468.1
OG0006935	FGIG_04116	KAK4470119.1
OG0006936	FGIG_04170	KAK4473967.1
OG0006937	FGIG_09355, FGIG_04200	KAK4469857.1
OG0006938	FGIG_04247	KAK4468523.1
OG0006939	FGIG_04363	KAK4473444.1
OG0006940	FGIG_04372	KAK4474574.1
OG0006941	FGIG_04494, FGIG_12463	KAK4475135.1
OG0006942	FGIG_04657, FGIG_09724	KAK4474911.1
OG0006943	FGIG_04741	KAK4468147.1
OG0006944	FGIG_04796	KAK4470211.1
OG0006945	FGIG_04812	KAK4473271.1
OG0006946	FGIG_04907	KAK4474469.1
OG0006948	FGIG_04948	KAK4474191.1
OG0006949	FGIG_04976	KAK4470308.1
OG0006950	FGIG_05000	KAK4470537.1
OG0006951	FGIG_05107	KAK4475344.1
OG0006952	FGIG_05293	KAK4473140.1
OG0006953	FGIG_05317	KAK4472031.1
OG0006954	FGIG_05366	KAK4469496.1
OG0006955	FGIG_05451	KAK4472673.1
OG0006956	FGIG_05496, FGIG_10647	KAK4471828.1
OG0006957	FGIG_05530	KAK4470225.1
OG0006958	FGIG_05655	KAK4471478.1
OG0006959	FGIG_05673	KAK4468817.1
OG0006960	FGIG_05676	KAK4474157.1
OG0006961	FGIG_05766	KAK4468544.1
OG0006962	FGIG_05769	KAK4469935.1
OG0006963	FGIG_05850	KAK4469291.1
OG0006964	FGIG_05898	KAK4471749.1
OG0006965	FGIG_05952	KAK4474107.1
OG0006966	FGIG_06005	KAK4471986.1
OG0006967	FGIG_06021	KAK4468651.1
OG0006968	FGIG_06110	KAK4473904.1
OG0006969	FGIG_06130	KAK4470231.1
OG0006970	FGIG_06131	KAK4470230.1
OG0006971	FGIG_06156, FGIG_08496	KAK4470060.1
OG0006972	FGIG_06182	KAK4471938.1
OG0006974	FGIG_12161, FGIG_06222	KAK4468313.1
OG0006975	FGIG_06263	KAK4475509.1
OG0006976	FGIG_10649, FGIG_06280	KAK4471635.1
OG0006977	FGIG_06284	KAK4472520.1
OG0006978	FGIG_06288	KAK4473341.1
OG0006979	FGIG_06294	KAK4471369.1
OG0006981	FGIG_06478	KAK4471973.1
OG0006982	FGIG_06483	KAK4469973.1
OG0006983	FGIG_06575	KAK4475251.1
OG0006984	FGIG_06628	KAK4469149.1
OG0006985	FGIG_06800	KAK4473604.1
OG0006986	FGIG_06935	KAK4475609.1
OG0006987	FGIG_06981	KAK4470750.1
OG0006988	FGIG_06982	KAK4470751.1
OG0006989	FGIG_06987	KAK4470609.1
OG0006990	FGIG_07171, FGIG_07010, FGIG_10468, FGIG_11255	KAK4475163.1
OG0006991	FGIG_07116	KAK4468248.1
OG0006992	FGIG_07306	KAK4475488.1
OG0006993	FGIG_07508	KAK4474890.1
OG0006994	FGIG_07537	KAK4467378.1, KAK4475806.1
OG0006995	FGIG_07565	KAK4471745.1
OG0006996	FGIG_07572	KAK4475586.1
OG0006997	FGIG_07594	KAK4468875.1
OG0006998	FGIG_07628	KAK4470675.1
OG0006999	FGIG_07706	KAK4469471.1
OG0007000	FGIG_07778	KAK4468212.1
OG0007001	FGIG_07795	KAK4469304.1
OG0007002	FGIG_07858	KAK4467622.1
OG0007003	FGIG_07876	KAK4476048.1
OG0007005	FGIG_07962	KAK4469482.1
OG0007006	FGIG_07998, FGIG_08118	KAK4467916.1
OG0007007	FGIG_08002	KAK4472749.1
OG0007009	FGIG_08081	KAK4468420.1
OG0007010	FGIG_08158	KAK4475416.1
OG0007011	FGIG_08209	KAK4469398.1
OG0007012	FGIG_08446	KAK4469608.1
OG0007013	FGIG_08450	KAK4471288.1
OG0007014	FGIG_08472	KAK4474429.1
OG0007015	FGIG_08480	KAK4470972.1
OG0007016	FGIG_08483	KAK4474932.1
OG0007017	FGIG_08652	KAK4469427.1
OG0007018	FGIG_08700	KAK4467713.1
OG0007019	FGIG_08726	KAK4470859.1
OG0007020	FGIG_08734	KAK4469741.1
OG0007021	FGIG_08806	KAK4469549.1
OG0007022	FGIG_08820	KAK4471953.1
OG0007023	FGIG_08822	KAK4467543.1
OG0007024	FGIG_08838	KAK4468223.1
OG0007025	FGIG_08853, FGIG_12198	KAK4468414.1
OG0007026	FGIG_08855	KAK4472003.1
OG0007027	FGIG_08886	KAK4476047.1
OG0007028	FGIG_08899	KAK4470356.1
OG0007029	FGIG_08944	KAK4475124.1
OG0007030	FGIG_08986	KAK4470121.1
OG0007031	FGIG_09032	KAK4473912.1
OG0007032	FGIG_09073	KAK4470920.1
OG0007033	FGIG_09074	KAK4470921.1
OG0007034	FGIG_09075	KAK4470922.1
OG0007035	FGIG_09104	KAK4470330.1
OG0007036	FGIG_09201	KAK4468275.1, KAK4468276.1
OG0007037	FGIG_09252	KAK4471853.1
OG0007038	FGIG_09494	KAK4473907.1
OG0007039	FGIG_09523	KAK4469701.1
OG0007040	FGIG_09524	KAK4470266.1
OG0007041	FGIG_09608	KAK4472438.1
OG0007042	FGIG_09694	KAK4473046.1
OG0007043	FGIG_09847	KAK4468872.1
OG0007044	FGIG_09934	KAK4474442.1
OG0007045	FGIG_09946	KAK4475635.1
OG0007046	FGIG_10042	KAK4468132.1
OG0007047	FGIG_10133	KAK4471138.1
OG0007048	FGIG_10222	KAK4471787.1
OG0007049	FGIG_10262	KAK4473797.1
OG0007050	FGIG_10284	KAK4476274.1
OG0007051	FGIG_10288	KAK4474610.1
OG0007053	FGIG_10310	KAK4474045.1
OG0007054	FGIG_10325	KAK4468776.1
OG0007055	FGIG_10370	KAK4470440.1
OG0007056	FGIG_10489, FGIG_10488	KAK4473329.1
OG0007057	FGIG_10513	KAK4471331.1
OG0007058	FGIG_10532	KAK4475219.1
OG0007059	FGIG_10536	KAK4469785.1
OG0007060	FGIG_10540	KAK4472279.1
OG0007061	FGIG_10554	KAK4467891.1
OG0007062	FGIG_10601	KAK4473335.1
OG0007063	FGIG_10653	KAK4475575.1
OG0007064	FGIG_10689	KAK4468871.1
OG0007065	FGIG_10737	KAK4475794.1
OG0007067	FGIG_11012	KAK4468095.1
OG0007068	FGIG_11057	KAK4470834.1
OG0007069	FGIG_11118	KAK4474074.1
OG0007070	FGIG_11230	KAK4469489.1
OG0007072	FGIG_11363	KAK4474106.1
OG0007073	FGIG_11393	KAK4470884.1
OG0007074	FGIG_11414	KAK4470520.1
OG0007075	FGIG_12361, FGIG_11437	KAK4475146.1
OG0007076	FGIG_11439	KAK4472582.1
OG0007077	FGIG_11509	KAK4471233.1
OG0007078	FGIG_11643	KAK4469659.1
OG0007079	FGIG_11662	KAK4473378.1
OG0007080	FGIG_11732	KAK4475216.1
OG0007081	FGIG_11763	KAK4469684.1
OG0007082	FGIG_11769	KAK4468735.1
OG0007083	FGIG_11941	KAK4470849.1
OG0007084	FGIG_11967	KAK4469235.1
OG0007085	FGIG_12104	KAK4473784.1
OG0007086	FGIG_12163	KAK4468077.1
OG0007087	FGIG_12379	KAK4471364.1
OG0007088	FGIG_12562	KAK4467659.1
OG0007090	FGIG_13985	KAK4474878.1
OG0007149	FGIG_00004	KAK4469964.1
OG0007150	FGIG_00048	KAK4467554.1
OG0007152	FGIG_00191	KAK4467642.1, KAK4467367.1
OG0007153	FGIG_00222	KAK4475128.1
OG0007155	FGIG_00368	KAK4471162.1
OG0007156	FGIG_00384	KAK4472563.1
OG0007157	FGIG_00441	KAK4470617.1
OG0007158	FGIG_00465	KAK4468505.1
OG0007159	FGIG_00502	KAK4468678.1
OG0007160	FGIG_00641	KAK4472375.1
OG0007161	FGIG_00648	KAK4470071.1
OG0007162	FGIG_00686	KAK4475203.1, KAK4475204.1
OG0007163	FGIG_00692	KAK4473337.1
OG0007164	FGIG_00703	KAK4470362.1
OG0007165	FGIG_00804	KAK4473887.1
OG0007166	FGIG_00807	KAK4468912.1
OG0007167	FGIG_00896	KAK4473771.1
OG0007168	FGIG_00903	KAK4472043.1
OG0007169	FGIG_00926	KAK4470581.1, KAK4470582.1
OG0007170	FGIG_00975	KAK4472338.1
OG0007171	FGIG_00985	KAK4469883.1
OG0007172	FGIG_00995	KAK4472822.1
OG0007174	FGIG_01026	KAK4469691.1
OG0007175	FGIG_01094	KAK4473970.1
OG0007176	FGIG_01115	KAK4468107.1
OG0007177	FGIG_01148	KAK4473519.1
OG0007178	FGIG_01241	KAK4471904.1
OG0007179	FGIG_01270	KAK4473008.1
OG0007180	FGIG_01302	KAK4476088.1
OG0007181	FGIG_01319	KAK4468538.1
OG0007182	FGIG_01426	KAK4475269.1
OG0007184	FGIG_01550	KAK4468500.1
OG0007185	FGIG_01573	KAK4467899.1
OG0007186	FGIG_01610	KAK4470363.1
OG0007187	FGIG_01665	KAK4470055.1
OG0007188	FGIG_01716	KAK4471503.1
OG0007189	FGIG_01725	KAK4471469.1
OG0007190	FGIG_01862	KAK4473736.1
OG0007191	FGIG_01882	KAK4468272.1
OG0007193	FGIG_01952	KAK4469912.1
OG0007194	FGIG_01991, FGIG_08012	KAK4468785.1
OG0007195	FGIG_02187	KAK4468837.1
OG0007196	FGIG_02240	KAK4474611.1
OG0007197	FGIG_02241	KAK4468546.1
OG0007198	FGIG_02289	KAK4472470.1
OG0007199	FGIG_02314	KAK4473016.1
OG0007200	FGIG_02385	KAK4475989.1
OG0007201	FGIG_02417	KAK4468645.1
OG0007202	FGIG_09369, FGIG_02468	KAK4470563.1
OG0007203	FGIG_02482	KAK4475604.1
OG0007205	FGIG_02547	KAK4468919.1
OG0007206	FGIG_02571	KAK4470600.1
OG0007207	FGIG_02683	KAK4469275.1
OG0007208	FGIG_02697	KAK4470856.1
OG0007209	FGIG_02798	KAK4467629.1
OG0007210	FGIG_02905	KAK4468928.1
OG0007211	FGIG_02924	KAK4473381.1
OG0007212	FGIG_02980	KAK4471611.1
OG0007213	FGIG_02981	KAK4471610.1
OG0007214	FGIG_03035	KAK4470911.1
OG0007215	FGIG_03053	KAK4474475.1
OG0007216	FGIG_03079	KAK4475133.1
OG0007217	FGIG_03090	KAK4473557.1
OG0007219	FGIG_03189	KAK4474380.1
OG0007220	FGIG_03207	KAK4474096.1
OG0007221	FGIG_03211	KAK4474112.1
OG0007222	FGIG_03320	KAK4476001.1
OG0007223	FGIG_03353	KAK4471755.1
OG0007224	FGIG_03400	KAK4470307.1
OG0007226	FGIG_03474	KAK4472643.1
OG0007227	FGIG_03556	KAK4468467.1
OG0007228	FGIG_03607	KAK4470991.1
OG0007229	FGIG_03640	KAK4470338.1
OG0007230	FGIG_03650	KAK4476291.1
OG0007231	FGIG_03724	KAK4473314.1
OG0007232	FGIG_03820	KAK4474430.1
OG0007233	FGIG_03857	KAK4467872.1
OG0007234	FGIG_04005	KAK4471860.1
OG0007235	FGIG_04053	KAK4474995.1
OG0007236	FGIG_04215	KAK4475627.1
OG0007237	FGIG_04249	KAK4470692.1
OG0007238	FGIG_04450	KAK4472923.1
OG0007239	FGIG_04469	KAK4470790.1
OG0007240	FGIG_04565	KAK4470142.1
OG0007241	FGIG_04696	KAK4473436.1
OG0007242	FGIG_04743	KAK4473549.1
OG0007243	FGIG_04750	KAK4473803.1
OG0007244	FGIG_04763	KAK4470295.1
OG0007245	FGIG_04766	KAK4469510.1
OG0007246	FGIG_04847	KAK4469325.1
OG0007247	FGIG_04936	KAK4469725.1
OG0007248	FGIG_05018	KAK4473263.1, KAK4473264.1
OG0007249	FGIG_05141	KAK4468228.1
OG0007250	FGIG_05206	KAK4473180.1
OG0007251	FGIG_05259	KAK4473969.1
OG0007252	FGIG_05325	KAK4474636.1
OG0007253	FGIG_05358	KAK4469540.1
OG0007254	FGIG_05542	KAK4470395.1
OG0007256	FGIG_05587	KAK4471321.1
OG0007257	FGIG_05696	KAK4469876.1
OG0007260	FGIG_05801	KAK4470773.1
OG0007261	FGIG_06007	KAK4472993.1
OG0007262	FGIG_06113	KAK4468143.1
OG0007263	FGIG_06138	KAK4476231.1
OG0007264	FGIG_06175	KAK4474477.1
OG0007265	FGIG_06204	KAK4472839.1
OG0007266	FGIG_06282	KAK4471803.1
OG0007267	FGIG_06312	KAK4468622.1
OG0007268	FGIG_06437, FGIG_11448	KAK4473589.1
OG0007269	FGIG_06514	KAK4474990.1
OG0007270	FGIG_06581	KAK4468359.1
OG0007271	FGIG_06639	KAK4476152.1
OG0007272	FGIG_06675	KAK4475739.1, KAK4475749.1
OG0007273	FGIG_06686	KAK4467441.1
OG0007274	FGIG_06725	KAK4469914.1
OG0007275	FGIG_06914	KAK4472477.1
OG0007276	FGIG_06954	KAK4472402.1
OG0007277	FGIG_07000	KAK4469129.1
OG0007278	FGIG_07061	KAK4473514.1
OG0007279	FGIG_07141	KAK4468155.1
OG0007280	FGIG_07273	KAK4470840.1
OG0007282	FGIG_07475	KAK4471231.1
OG0007283	FGIG_07529	KAK4469286.1
OG0007284	FGIG_07595	KAK4474320.1
OG0007285	FGIG_07611	KAK4473600.1
OG0007286	FGIG_07848	KAK4469042.1
OG0007287	FGIG_07861	KAK4471079.1
OG0007288	FGIG_07887	KAK4470908.1
OG0007290	FGIG_08224	KAK4474076.1
OG0007291	FGIG_08242	KAK4469169.1
OG0007295	FGIG_08379	KAK4474480.1
OG0007296	FGIG_08499	KAK4471731.1
OG0007297	FGIG_08504	KAK4468781.1
OG0007298	FGIG_08584	KAK4473249.1
OG0007299	FGIG_08597	KAK4470891.1
OG0007300	FGIG_08609	KAK4473233.1
OG0007301	FGIG_08833	KAK4473801.1
OG0007302	FGIG_08866	KAK4468023.1
OG0007303	FGIG_08955	KAK4468145.1
OG0007304	FGIG_08963	KAK4472449.1
OG0007305	FGIG_08974	KAK4469844.1
