Orthogroup	trichobilharzia_regenti	schistosoma_japonicum
OG0007481	TREG1_91230.1	EWB00_000546
OG0007482	TREG1_63040.1	EWB00_000198
OG0007483	TREG1_39330.1	EWB00_009694
OG0007484	TREG1_94280.1	EWB00_010073
OG0007485	TREG1_77790.1	EWB00_008856
OG0007486	TREG1_95870.1	EWB00_008684.1, EWB00_008684.2, EWB00_008684.3
OG0007488	TREG1_75350.1	EWB00_005416
OG0007489	TREG1_72670.1	EWB00_005160
OG0007490	TREG1_120580.1	EWB00_006932
OG0007491	TREG1_68880.1	EWB00_007760
OG0007494	TREG1_15030.1	EWB00_010349
OG0007495	TREG1_107870.1	EWB00_007172
OG0007496	TREG1_81940.1	EWB00_009886
OG0007497	TREG1_74680.1	EWB00_007837
OG0007499	TREG1_66460.1	EWB00_007748
OG0007500	TREG1_55580.1	EWB00_003385
OG0007501	TREG1_61280.1	EWB00_002534
OG0007502	TREG1_131540.1	EWB00_010788.2
OG0007503	TREG1_72520.1	EWB00_002998
OG0007504	TREG1_12210.1, TREG1_12210.2	EWB00_010209.1, EWB00_010209.2, EWB00_010209.3
OG0007505	TREG1_71730.1	EWB00_002073
OG0007506	TREG1_135370.1, TREG1_135370.2	EWB00_006681
OG0007507	TREG1_83530.1	EWB00_011242
OG0007509	TREG1_330.1	EWB00_010225
OG0007510	TREG1_80610.1	EWB00_007131
OG0007511	TREG1_61520.1	EWB00_004073.1, EWB00_004073.2, EWB00_004073.3
OG0007512	TREG1_62820.1	EWB00_000173.1, EWB00_000173.3, EWB00_000173.2
OG0007513	TREG1_49220.1	EWB00_005996
OG0007514	TREG1_109200.1	EWB00_002644
OG0007515	TREG1_121960.1	EWB00_000612
OG0007516	TREG1_31490.1	EWB00_004736
OG0007517	TREG1_34110.1	EWB00_000665
OG0007518	TREG1_43300.1	EWB00_000015, EWB00_008805
OG0007520	TREG1_37370.1, TREG1_37370.2	EWB00_006969
OG0007521	TREG1_34120.1	EWB00_000666
OG0007522	TREG1_57650.1	EWB00_001798
OG0007523	TREG1_7960.1	EWB00_007692
OG0007524	TREG1_107500.1	EWB00_001390
OG0007525	TREG1_102820.1	EWB00_007478
OG0007526	TREG1_35740.1, TREG1_35730.1	EWB00_004235
OG0007528	TREG1_50200.1	EWB00_003287.2, EWB00_003287.3
OG0007529	TREG1_17360.1	EWB00_002453.1, EWB00_002453.2
OG0007530	TREG1_39810.1	EWB00_001312
OG0007531	TREG1_55480.1, TREG1_55480.2	EWB00_002122
OG0007532	TREG1_80860.1	EWB00_003858
OG0007534	TREG1_10420.1	EWB00_010199.1, EWB00_010199.2
OG0007537	TREG1_30610.1	EWB00_000991.1, EWB00_000991.2
OG0007538	TREG1_19720.1	EWB00_000058
OG0007539	TREG1_21560.1	EWB00_005750
OG0007540	TREG1_122790.1	EWB00_001950
OG0007541	TREG1_8960.1	EWB00_010247
OG0007543	TREG1_26850.1	EWB00_009384
OG0007544	TREG1_54360.1	EWB00_008146
OG0007545	TREG1_116350.1	EWB00_001352
OG0007546	TREG1_68760.1	EWB00_008090
OG0007547	TREG1_14440.1	EWB00_005663
OG0007549	TREG1_47770.1	EWB00_005963
OG0007550	TREG1_89400.1	EWB00_003997
OG0007551	TREG1_31990.1, TREG1_78140.1	EWB00_005557
OG0007552	TREG1_59010.1	EWB00_007004
OG0007553	TREG1_27570.1	EWB00_002414
OG0007554	TREG1_50220.1	EWB00_000642
OG0007555	TREG1_54380.1	EWB00_008144
OG0007557	TREG1_112790.1	EWB00_003687, EWB00_005000, EWB00_002145, EWB00_000130, EWB00_002973
OG0007559	TREG1_53000.1, TREG1_53000.2	EWB00_002883
OG0007560	TREG1_57090.1	EWB00_007808.1, EWB00_007808.2
OG0007561	TREG1_54640.1	EWB00_006983
OG0007562	TREG1_138650.1, TREG1_138650.2	EWB00_010188, EWB00_002631, EWB00_002635
OG0007563	TREG1_113150.1	EWB00_008947
OG0007564	TREG1_98870.1	EWB00_010551
OG0007565	TREG1_32610.1	EWB00_001552
OG0007566	TREG1_93460.1	EWB00_006254
OG0007569	TREG1_30080.1	EWB00_002682
OG0007570	TREG1_33820.1, TREG1_33820.2	EWB00_008545
OG0007571	TREG1_124160.1	EWB00_009864
OG0007572	TREG1_99130.1	EWB00_007246
OG0007573	TREG1_79490.1	EWB00_000516.1, EWB00_000516.2
OG0007574	TREG1_122540.1	EWB00_001837
OG0007575	TREG1_99040.1, TREG1_99040.2	EWB00_007257
OG0007576	TREG1_23740.1	EWB00_010790
OG0007577	TREG1_108750.1	EWB00_002266
OG0007578	TREG1_121200.1	EWB00_000725
OG0007580	TREG1_36180.1	EWB00_009676
OG0007581	TREG1_125900.1	EWB00_001947
OG0007582	TREG1_19400.1	EWB00_005419
OG0007584	TREG1_90480.1	EWB00_008936
OG0007587	TREG1_58930.1, TREG1_58930.2	EWB00_006997.1, EWB00_006997.2
OG0007588	TREG1_35490.1	EWB00_000245
OG0007589	TREG1_63470.1	EWB00_002544.1, EWB00_002544.2
OG0007593	TREG1_12510.1	EWB00_005634
OG0007594	TREG1_65940.1	EWB00_007600.1, EWB00_007600.2, EWB00_007600.3
OG0007595	TREG1_44250.1	EWB00_004271
OG0007597	TREG1_121060.1	EWB00_007507
OG0007598	TREG1_126030.1	EWB00_004956
OG0007599	TREG1_121010.1	EWB00_009429
OG0007601	TREG1_102790.1	EWB00_007480
OG0007602	TREG1_101510.1	EWB00_007404.1, EWB00_007404.2
OG0007603	TREG1_57840.1	EWB00_003906
OG0007604	TREG1_47870.1	EWB00_005950
OG0007605	TREG1_52240.1	EWB00_003394
OG0007606	TREG1_79780.1	EWB00_010432
OG0007607	TREG1_81510.1	EWB00_011253
OG0007608	TREG1_94620.1	EWB00_010078
OG0007609	TREG1_134090.1	EWB00_007432
OG0007610	TREG1_98140.2, TREG1_98140.3, TREG1_98140.1	EWB00_002708
OG0007611	TREG1_61480.1, TREG1_61480.2	EWB00_004069, EWB00_004070
OG0007613	TREG1_69210.1, TREG1_69220.1	EWB00_002552
OG0007614	TREG1_67060.1	EWB00_006893
OG0007615	TREG1_30970.1	EWB00_007653
OG0007616	TREG1_4210.1	EWB00_009503
OG0007617	TREG1_67770.1	EWB00_005374
OG0007618	TREG1_66040.1	EWB00_003617
OG0007619	TREG1_131950.3, TREG1_131950.1, TREG1_131950.2, TREG1_131950.4	EWB00_005846
OG0007620	TREG1_133830.1, TREG1_133830.2	EWB00_004759.1, EWB00_004759.2
OG0007621	TREG1_111040.1, TREG1_7020.1	EWB00_003783.1, EWB00_003783.2, EWB00_003783.3
OG0007622	TREG1_124830.1, TREG1_124830.2, TREG1_124830.3	EWB00_006696
OG0007623	TREG1_128540.1, TREG1_128590.1	EWB00_003174
OG0007624	TREG1_121620.1	EWB00_006925.1, EWB00_006925.2
OG0007625	TREG1_75390.1, TREG1_75390.2	EWB00_010678.4, EWB00_010678.1, EWB00_010678.2, EWB00_010678.3, EWB00_010678.5
OG0007626	TREG1_73230.2, TREG1_73230.3	EWB00_003794
OG0007627	TREG1_77190.1	EWB00_011177
OG0007628	TREG1_73980.1	EWB00_007820.1, EWB00_007820.2
OG0007629	TREG1_89490.1	EWB00_003992, EWB00_003993
OG0007630	TREG1_88660.1	EWB00_008885, EWB00_008886
OG0007632	TREG1_91750.1	EWB00_011101
OG0007633	TREG1_39150.1	EWB00_003735
OG0007634	TREG1_42300.1	EWB00_006406
OG0007635	TREG1_44700.1	EWB00_010141.1, EWB00_010141.2
OG0007636	TREG1_44920.1	EWB00_004372
OG0007637	TREG1_51030.1	EWB00_004348.1, EWB00_004348.2, EWB00_004348.3
OG0007638	TREG1_25080.1	EWB00_008980.1, EWB00_008980.2
OG0007639	TREG1_23380.1	EWB00_008325.1, EWB00_008325.2, EWB00_008325.3
OG0007641	TREG1_22800.1	EWB00_005445
OG0007643	TREG1_77000.1	EWB00_000757
OG0007644	TREG1_81180.1, TREG1_81180.2	EWB00_010400
OG0007646	TREG1_132900.1, TREG1_132850.1, TREG1_132880.1, TREG1_132880.2, TREG1_132880.3, TREG1_132880.4	EWB00_000560
OG0007667	TREG1_122580.1	EWB00_001841
OG0007668	TREG1_106330.1	EWB00_010969.1, EWB00_010969.2, EWB00_010969.3
OG0007669	TREG1_82910.1, TREG1_82920.1	EWB00_008919
OG0007670	TREG1_5010.1	EWB00_006285
OG0007671	TREG1_12720.1	EWB00_004855
OG0007672	TREG1_8240.1	EWB00_002458
OG0007674	TREG1_113900.1	EWB00_002619
OG0007677	TREG1_48970.1	EWB00_006042
OG0007678	TREG1_71780.1	EWB00_003431
OG0007680	TREG1_61950.1, TREG1_61960.1	EWB00_005366
OG0007681	TREG1_134380.1	EWB00_004784
OG0007682	TREG1_128150.1	EWB00_007951
OG0007683	TREG1_64800.1	EWB00_010739
OG0007684	TREG1_103230.1	EWB00_009132
OG0007685	TREG1_10370.1	EWB00_003599
OG0007686	TREG1_69840.1, TREG1_69850.1	EWB00_010717
OG0007687	TREG1_68240.1	EWB00_006646
OG0007688	TREG1_15390.1	EWB00_004635
OG0007689	TREG1_5790.1	EWB00_009185
OG0007690	TREG1_121780.1	EWB00_005302
OG0007691	TREG1_78340.1	EWB00_010528
OG0007692	TREG1_27070.1	EWB00_009414.1, EWB00_009414.2
OG0007694	TREG1_88150.1	EWB00_011142.1
OG0007695	TREG1_40390.4, TREG1_40390.5, TREG1_40390.1, TREG1_40390.2, TREG1_40390.3	EWB00_004727
OG0007696	TREG1_78240.1	EWB00_010517
OG0007697	TREG1_56960.1	EWB00_007815
OG0007698	TREG1_73910.1	EWB00_007829
OG0007699	TREG1_89140.1	EWB00_010039
OG0007700	TREG1_25350.1	EWB00_006427
OG0007701	TREG1_71500.1	EWB00_006483
OG0007703	TREG1_47490.1	EWB00_001294
OG0007704	TREG1_18160.1	EWB00_000691
OG0007706	TREG1_102030.1, TREG1_102040.1	EWB00_002762
OG0007708	TREG1_20010.1	EWB00_002371
OG0007709	TREG1_91500.1	EWB00_005787
OG0007711	TREG1_103010.1	EWB00_004519
OG0007714	TREG1_40990.1	EWB00_003942
OG0007715	TREG1_55330.1	EWB00_001729
OG0007717	TREG1_110340.1	EWB00_007281
OG0007718	TREG1_91790.1	EWB00_010038
OG0007719	TREG1_144950.1, TREG1_144950.2	EWB00_004972
OG0007721	TREG1_72550.1	EWB00_003002
OG0007723	TREG1_11080.1	EWB00_002106
OG0007724	TREG1_14160.1, TREG1_14170.1	EWB00_008704
OG0007725	TREG1_79110.1	EWB00_005575
OG0007726	TREG1_19530.1	EWB00_002096.1, EWB00_002096.2
OG0007727	TREG1_102990.1	EWB00_004517.1, EWB00_004517.2
OG0007728	TREG1_36720.1	EWB00_004756.1, EWB00_004756.2
OG0007729	TREG1_65950.1	EWB00_007598
OG0007730	TREG1_134990.1, TREG1_134990.2	EWB00_008531
OG0007731	TREG1_46970.1	EWB00_010901.1, EWB00_010901.2
OG0007732	TREG1_42740.1	EWB00_006365
OG0007733	TREG1_125030.1	EWB00_006705
OG0007734	TREG1_60490.1, TREG1_60500.1	EWB00_005022
OG0007735	TREG1_118100.1	EWB00_001653
OG0007737	TREG1_124760.1	EWB00_009213
OG0007738	TREG1_22810.1	EWB00_005447
OG0007740	TREG1_11380.1	EWB00_002036
OG0007741	TREG1_430.1	EWB00_007878
OG0007743	TREG1_87660.1	EWB00_007107
OG0007746	TREG1_142080.1, TREG1_32740.1	EWB00_007091
OG0007747	TREG1_122220.1	EWB00_011365
OG0007748	TREG1_63480.1	EWB00_002545
OG0007749	TREG1_101820.1	EWB00_009344
OG0007750	TREG1_29760.1	EWB00_007645
OG0007751	TREG1_101060.1	EWB00_007475.1, EWB00_007475.2
OG0007752	TREG1_59170.1	EWB00_001138
OG0007755	TREG1_61650.1	EWB00_002153
OG0007756	TREG1_81150.1	EWB00_010397
OG0007757	TREG1_70680.1	EWB00_005322
OG0007758	TREG1_102100.1	EWB00_002757
OG0007759	TREG1_21140.1	EWB00_011075
OG0007760	TREG1_105520.1	EWB00_006626
OG0007762	TREG1_62190.1	EWB00_004041
OG0007763	TREG1_42940.1	EWB00_009198.1, EWB00_009198.2
OG0007764	TREG1_19950.1	EWB00_002374
OG0007765	TREG1_42460.1	EWB00_006391
OG0007768	TREG1_1920.1, TREG1_1930.1	EWB00_000108
OG0007769	TREG1_134110.1	EWB00_006677.1, EWB00_006677.2
OG0007770	TREG1_55400.1	EWB00_004386
OG0007771	TREG1_67340.1	EWB00_007237
OG0007774	TREG1_98240.1	EWB00_004579
OG0007775	TREG1_109030.1	EWB00_002652.1, EWB00_002652.2
OG0007776	TREG1_109660.1	EWB00_008183
OG0007777	TREG1_105340.1	EWB00_010975
OG0007779	TREG1_36860.1	EWB00_008366
OG0007780	TREG1_43240.1	EWB00_009532
OG0007782	TREG1_54400.1	EWB00_008142
OG0007783	TREG1_118120.1	EWB00_001669
OG0007784	TREG1_76420.1, TREG1_76430.1	EWB00_001206.1, EWB00_001206.2
OG0007785	TREG1_121190.1	EWB00_000739, EWB00_010149
OG0007789	TREG1_117810.1	EWB00_008957
OG0007790	TREG1_112120.1	EWB00_000141
OG0007791	TREG1_91490.1	EWB00_005786
OG0007792	TREG1_124460.1	EWB00_011397
OG0007793	TREG1_18480.1	EWB00_007323.1, EWB00_007323.2, EWB00_007323.3
OG0007794	TREG1_9390.1	EWB00_002465
OG0007795	TREG1_85030.1	EWB00_011112
OG0007796	TREG1_85410.1, TREG1_85410.2	EWB00_011305
OG0007797	TREG1_45590.1	EWB00_001744
OG0007798	TREG1_18690.1	EWB00_006332
OG0007799	TREG1_4450.1	EWB00_009080.1, EWB00_009080.2
OG0007800	TREG1_18900.1	EWB00_006299
OG0007801	TREG1_133400.1, TREG1_133400.2	EWB00_004773.1, EWB00_004773.2
OG0007802	TREG1_133810.1	EWB00_004761.1, EWB00_004761.2
OG0007803	TREG1_115550.1, TREG1_115550.2	EWB00_009144
OG0007805	TREG1_123360.1, TREG1_123430.1, TREG1_123400.1, TREG1_123410.1	EWB00_008051
OG0007806	TREG1_124470.1	EWB00_011398
OG0007807	TREG1_67470.1	EWB00_006876
OG0007808	TREG1_70350.1	EWB00_002213.1, EWB00_002213.2
OG0007809	TREG1_103990.1	EWB00_007275.1, EWB00_007275.2
OG0007811	TREG1_109130.1	EWB00_002648.1, EWB00_002648.2
OG0007812	TREG1_109150.1, TREG1_109160.1	EWB00_002645, EWB00_002646
OG0007813	TREG1_86030.1	EWB00_010510.1, EWB00_010510.2, EWB00_010510.3
OG0007814	TREG1_85610.1	EWB00_010410
OG0007816	TREG1_85880.1	EWB00_006585.1, EWB00_006585.2, EWB00_006585.3
OG0007817	TREG1_80940.1	EWB00_006582.1, EWB00_006582.2
OG0007818	TREG1_43480.1	EWB00_003717
OG0007819	TREG1_36280.1, TREG1_36280.2, TREG1_36280.3, TREG1_36280.4	EWB00_002850
OG0007821	TREG1_36100.1	EWB00_008210, EWB00_008208
OG0007822	TREG1_51050.1, TREG1_51050.2	EWB00_003154
OG0007823	TREG1_44930.1, TREG1_44910.1, TREG1_44910.2	EWB00_004371
OG0007825	TREG1_21480.1, TREG1_21480.2	EWB00_000048
OG0007826	TREG1_22840.1	EWB00_005448.1, EWB00_005448.2, EWB00_005448.3, EWB00_005448.4
OG0007827	TREG1_29440.1	EWB00_005763.1, EWB00_005763.2
OG0007828	TREG1_58010.1	EWB00_001719
OG0007829	TREG1_37920.1	EWB00_003368
OG0007847	TREG1_112610.1	EWB00_009425
OG0007848	TREG1_91180.1	EWB00_004115
OG0007850	TREG1_63610.1	EWB00_004080
OG0007851	TREG1_63600.1	EWB00_004079
OG0007853	TREG1_46030.1	EWB00_010895
OG0007854	TREG1_100510.1	EWB00_002003
OG0007855	TREG1_101350.1, TREG1_101350.2, TREG1_101350.3	EWB00_007168.2, EWB00_007168.3, EWB00_007168.4, EWB00_007168.1, EWB00_007168.5, EWB00_007168.6
OG0007856	TREG1_70770.1	EWB00_008125.2, EWB00_008125.4, EWB00_008125.1, EWB00_008125.3
OG0007861	TREG1_22100.1	EWB00_010335
OG0007862	TREG1_91680.1	EWB00_005801
OG0007863	TREG1_124740.1	EWB00_009212
OG0007864	TREG1_109850.1, TREG1_109850.2	EWB00_002640.1, EWB00_002640.2, EWB00_002640.3
OG0007868	TREG1_41000.1	EWB00_003943
OG0007869	TREG1_80140.1	EWB00_005188
OG0007871	TREG1_7130.1	EWB00_009478
OG0007872	TREG1_55300.1, TREG1_55300.2	EWB00_006155
OG0007873	TREG1_63700.1	EWB00_007572
OG0007874	TREG1_61700.1	EWB00_002158
OG0007875	TREG1_53940.1	EWB00_003422
OG0007876	TREG1_74280.1	EWB00_008381
OG0007877	TREG1_102560.1	EWB00_009228
OG0007878	TREG1_24090.1	EWB00_005831
OG0007879	TREG1_7440.1	EWB00_010235
OG0007882	TREG1_65330.1	EWB00_010610
OG0007883	TREG1_34090.1	EWB00_000664
OG0007886	TREG1_21550.3, TREG1_21550.2, TREG1_21550.1	EWB00_005751
OG0007887	TREG1_97640.1	EWB00_010585.3, EWB00_010585.1, EWB00_010585.2
OG0007888	TREG1_134570.1	EWB00_005873, EWB00_005872
OG0007889	TREG1_32400.1	EWB00_001531.1, EWB00_001531.2
OG0007893	TREG1_55800.1	EWB00_004322
OG0007896	TREG1_35500.1	EWB00_000246
OG0007897	TREG1_121740.1	EWB00_005294
OG0007900	TREG1_26320.1	EWB00_008672
OG0007904	TREG1_8890.1, TREG1_8900.1	EWB00_009493
OG0007905	TREG1_12790.1, TREG1_12790.2	EWB00_000804.1, EWB00_000804.2
OG0007907	TREG1_45990.1	EWB00_003147
OG0007909	TREG1_109670.1	EWB00_008182
OG0007913	TREG1_33080.1	EWB00_007672
OG0007915	TREG1_88850.1	EWB00_000907
OG0007918	TREG1_5150.1	EWB00_004836
OG0007919	TREG1_14600.1	EWB00_003698
OG0007920	TREG1_97620.1	EWB00_010584
OG0007921	TREG1_122840.1, TREG1_122880.1	EWB00_001857
OG0007922	TREG1_78560.1	EWB00_005810
OG0007923	TREG1_79830.1	EWB00_010437
OG0007924	TREG1_78280.1	EWB00_010522
OG0007925	TREG1_106790.1	EWB00_010926
OG0007926	TREG1_22860.1	EWB00_005449
OG0007927	TREG1_104520.1	EWB00_008252
OG0007928	TREG1_15480.1	EWB00_003595
OG0007929	TREG1_99170.1	EWB00_009106
OG0007932	TREG1_125090.1, TREG1_125110.1	EWB00_006701
OG0007933	TREG1_120100.1	EWB00_006906
OG0007934	TREG1_123390.1, TREG1_123370.1, TREG1_123380.1	EWB00_008052
OG0007935	TREG1_72390.1	EWB00_002076.1, EWB00_002076.2
OG0007936	TREG1_62250.1	EWB00_004055
OG0007937	TREG1_66020.1	EWB00_007592
OG0007939	TREG1_76480.1	EWB00_008413
OG0007941	TREG1_66370.1	EWB00_006806.1, EWB00_006806.2
OG0007942	TREG1_98750.1	EWB00_007146.2, EWB00_007146.3, EWB00_007146.1
OG0007943	TREG1_101270.1	EWB00_002272
OG0007944	TREG1_87980.1	EWB00_010487.1, EWB00_010487.2
OG0007945	TREG1_94520.1	EWB00_010087
OG0007946	TREG1_94550.1	EWB00_010084
OG0007947	TREG1_57990.1, TREG1_57990.2	EWB00_008154.1, EWB00_008154.2
OG0007948	TREG1_46060.1, TREG1_46060.2	EWB00_007940
OG0007949	TREG1_59510.1	EWB00_005041
OG0007951	TREG1_33090.1	EWB00_007673.1, EWB00_007673.2, EWB00_007673.3
OG0007952	TREG1_30490.1	EWB00_007656
OG0007953	TREG1_35400.1, TREG1_35410.1	EWB00_000263
OG0007955	TREG1_38160.1	EWB00_002961.1, EWB00_002961.2
OG0007956	TREG1_42560.1	EWB00_006381
OG0007958	TREG1_42960.1, TREG1_42960.2, TREG1_42960.3	EWB00_009201
OG0007959	TREG1_56530.1, TREG1_56580.1, TREG1_56560.2, TREG1_56540.1, TREG1_56560.1	EWB00_009205
OG0007959	TREG1_56640.1	EWB00_007995, EWB00_007993
OG0007960	TREG1_40140.1	EWB00_007703
OG0007961	TREG1_44950.1, TREG1_44950.2	EWB00_004376
OG0007962	TREG1_11780.1, TREG1_11790.1	EWB00_003060.1, EWB00_003060.3, EWB00_003060.2
OG0007964	TREG1_137120.1, TREG1_2820.1	EWB00_008264
OG0007965	TREG1_18530.1	EWB00_010830
OG0007967	TREG1_51040.1	EWB00_004347
OG0007970	TREG1_69600.1	EWB00_008742.1, EWB00_008742.2
OG0007971	TREG1_61770.1	EWB00_002164
OG0007974	TREG1_96690.1	EWB00_009346
OG0007976	TREG1_136220.1, TREG1_136220.2	EWB00_001443, EWB00_001442
OG0007991	TREG1_45060.1	EWB00_006191
OG0007995	TREG1_22660.1	EWB00_008807
OG0007996	TREG1_38130.1	EWB00_008301
OG0008001	TREG1_96810.1	EWB00_009943, EWB00_009944
OG0008003	TREG1_12570.1	EWB00_005640
OG0008005	TREG1_138050.1, TREG1_139920.1	EWB00_009162
OG0008009	TREG1_7700.1	EWB00_006346.2, EWB00_006346.1
OG0008011	TREG1_11100.1	EWB00_002105
OG0008013	TREG1_65300.1	EWB00_006785
OG0008015	TREG1_90540.1	EWB00_009773
OG0008017	TREG1_115390.1	EWB00_007292
OG0008018	TREG1_27350.1	EWB00_005470
OG0008020	TREG1_53100.1	EWB00_002944
OG0008024	TREG1_3660.1	EWB00_007196
OG0008025	TREG1_35160.1	EWB00_004220
OG0008031	TREG1_31590.1	EWB00_000285
OG0008032	TREG1_34100.1	EWB00_000660
OG0008034	TREG1_31560.2, TREG1_31560.1, TREG1_31560.3	EWB00_010126, EWB00_002745
OG0008037	TREG1_69490.1	EWB00_008753
OG0008039	TREG1_57100.1	EWB00_007807
OG0008041	TREG1_21570.1	EWB00_005749
OG0008044	TREG1_49890.1	EWB00_007461
OG0008045	TREG1_51880.1	EWB00_004302
OG0008047	TREG1_137660.1	EWB00_003973
OG0008048	TREG1_85320.1	EWB00_011298
OG0008049	TREG1_101670.1	EWB00_002715
OG0008054	TREG1_99080.1	EWB00_007254
OG0008055	TREG1_16550.1	EWB00_002691
OG0008056	TREG1_81730.1	EWB00_000483
OG0008057	TREG1_106360.1	EWB00_001170
OG0008058	TREG1_126240.1	EWB00_003252
OG0008059	TREG1_80950.1	EWB00_006581
OG0008060	TREG1_1480.1	EWB00_007331
OG0008061	TREG1_127320.1	EWB00_010301
OG0008065	TREG1_135690.1	EWB00_004790
OG0008066	TREG1_116710.1, TREG1_116710.2, TREG1_116710.3	EWB00_008616
OG0008067	TREG1_112210.1	EWB00_006757
OG0008069	TREG1_127110.1, TREG1_128430.1	EWB00_008577
OG0008070	TREG1_120160.1	EWB00_008057
OG0008071	TREG1_124490.1	EWB00_009155.4, EWB00_009155.1, EWB00_009155.2, EWB00_009155.3
OG0008072	TREG1_75640.1	EWB00_005410
OG0008073	TREG1_96740.1	EWB00_009941.1, EWB00_009941.2
OG0008074	TREG1_101630.1	EWB00_002710
OG0008075	TREG1_95360.1	EWB00_009112
OG0008076	TREG1_98250.1, TREG1_98250.2	EWB00_004577
OG0008077	TREG1_104440.1, TREG1_104440.2	EWB00_001243
OG0008078	TREG1_97320.1	EWB00_003337
OG0008079	TREG1_90270.1	EWB00_008897
OG0008081	TREG1_91430.1	EWB00_005781
OG0008082	TREG1_85000.1	EWB00_011114
OG0008083	TREG1_78300.1	EWB00_010523
OG0008084	TREG1_53120.1, TREG1_53120.2	EWB00_002946
OG0008085	TREG1_39210.1	EWB00_008802
OG0008086	TREG1_47980.1	EWB00_006028
OG0008087	TREG1_53050.1	EWB00_002878.3, EWB00_002878.1, EWB00_002878.4, EWB00_002878.2
OG0008089	TREG1_37630.1	EWB00_006945
OG0008093	TREG1_44270.1, TREG1_44270.2	EWB00_004272
OG0008094	TREG1_50090.1, TREG1_50110.1	EWB00_004253
OG0008095	TREG1_9180.1, TREG1_9190.1	EWB00_007678
OG0008096	TREG1_10540.1	EWB00_000676
OG0008097	TREG1_22880.1	EWB00_005451
OG0008098	TREG1_23970.1, TREG1_23970.2	EWB00_002384
OG0008099	TREG1_12230.1	EWB00_010201
OG0008100	TREG1_107130.1	EWB00_007341
OG0008101	TREG1_4250.1	EWB00_000425.1, EWB00_000425.2, EWB00_000425.3
OG0008109	TREG1_91290.1	EWB00_009322
OG0008110	TREG1_121580.1	EWB00_006921
OG0008136	TREG1_117680.1	EWB00_002622
OG0008139	TREG1_113180.1, TREG1_113180.2, TREG1_113180.3, TREG1_113180.4	EWB00_000164.1, EWB00_000164.2
OG0008140	TREG1_55640.1	EWB00_003381
OG0008144	TREG1_105880.1	EWB00_004975
OG0008145	TREG1_7360.1	EWB00_009088
OG0008147	TREG1_14990.1	EWB00_010346
OG0008148	TREG1_68960.1	EWB00_007767
OG0008149	TREG1_109590.1	EWB00_008190
OG0008154	TREG1_88390.1, TREG1_88390.2	EWB00_007970
OG0008155	TREG1_66290.1	EWB00_010671.1, EWB00_010671.2, EWB00_010671.3
OG0008158	TREG1_86240.1, TREG1_59110.1	EWB00_008982.1, EWB00_008982.2, EWB00_008982.3, EWB00_008982.4, EWB00_008982.5, EWB00_008205
OG0008161	TREG1_64510.1	EWB00_005682
OG0008162	TREG1_23450.1	EWB00_006438
OG0008164	TREG1_65860.1	EWB00_007604
OG0008166	TREG1_102830.1	EWB00_007477
OG0008168	TREG1_82550.1	EWB00_008881
OG0008171	TREG1_36840.1	EWB00_008368
OG0008175	TREG1_114310.1	EWB00_009600
OG0008177	TREG1_129350.1	EWB00_011419
OG0008178	TREG1_125860.1	EWB00_001942
OG0008179	TREG1_123420.1	EWB00_008050
OG0008180	TREG1_123440.1	EWB00_008049
OG0008181	TREG1_71470.1	EWB00_006478
OG0008182	TREG1_75190.1	EWB00_008412
OG0008186	TREG1_100960.1, TREG1_100960.2	EWB00_004532
OG0008188	TREG1_109140.1	EWB00_002647
OG0008190	TREG1_89510.1	EWB00_003985
OG0008191	TREG1_88690.1	EWB00_008882, EWB00_008883
OG0008192	TREG1_91810.1	EWB00_006249
OG0008193	TREG1_91440.1	EWB00_005782
OG0008194	TREG1_89270.1	EWB00_005580.1, EWB00_005580.2
OG0008195	TREG1_89290.1	EWB00_004714
OG0008196	TREG1_94560.1	EWB00_010083
OG0008197	TREG1_84620.1	EWB00_010105
OG0008198	TREG1_137130.1	EWB00_008140
OG0008199	TREG1_34590.1	EWB00_001558
OG0008200	TREG1_46430.1	EWB00_007930
OG0008201	TREG1_45420.1	EWB00_001326
OG0008202	TREG1_37190.1	EWB00_006955
OG0008204	TREG1_32790.1	EWB00_007084
OG0008205	TREG1_31430.1	EWB00_004740
OG0008206	TREG1_50290.1, TREG1_50300.1	EWB00_005607
OG0008207	TREG1_50080.1	EWB00_004256
OG0008208	TREG1_11610.1	EWB00_003095
OG0008210	TREG1_20270.1	EWB00_010011
OG0008211	TREG1_16950.1	EWB00_010286
OG0008212	TREG1_17350.1	EWB00_002455
OG0008215	TREG1_22480.1	EWB00_010318
OG0008218	TREG1_22600.1	EWB00_008812
OG0008219	TREG1_27330.1	EWB00_005473
OG0008221	TREG1_27560.1	EWB00_002415
OG0008222	TREG1_86770.1, TREG1_1470.1, TREG1_1070.1, TREG1_1080.1	EWB00_007332
OG0008223	TREG1_24960.1	EWB00_007781
OG0008224	TREG1_17140.1, TREG1_17150.1	EWB00_008515
OG0008227	TREG1_24360.1	EWB00_008517
OG0008229	TREG1_34300.1	EWB00_003161
OG0008237	TREG1_123980.1	EWB00_004884
OG0008240	TREG1_57350.1	EWB00_008165.2, EWB00_008165.4, EWB00_008165.1, EWB00_008165.3
OG0008241	TREG1_66920.1	EWB00_010807
OG0008265	TREG1_50510.1	EWB00_002896
OG0008270	TREG1_49430.2	EWB00_006013
OG0008272	TREG1_28790.1	EWB00_003526
OG0008275	TREG1_34260.1	EWB00_004923
