Orthogroup	fasciola_gigantica	fasciola_hepatica	opisthorchis_viverrini	s.mekongi	schistosoma_bovis	schistosoma_curassoni	schistosoma_guineensis	schistosoma_haematobium	schistosoma_intercalatum	schistosoma_japonicum	schistosoma_mansoni	schistosoma_margrebowiei	schistosoma_mattheei	schistosoma_rodhaini	schistosoma_spindale	schistosoma_turkestanicum	schmidtea_mediterranea	trichobilharzia_regenti
OG0028997																	h1SMcT0006891.1	
OG0028998																	h1SMcT0006894.1	
OG0028999																	h1SMcT0006895.1	
OG0029000																	h1SMcT0006896.1	
OG0029001																	h1SMcT0006912.1	
OG0029002																	h1SMcT0006938.1	
OG0029003																	h1SMcT0006952.1	
OG0029004																	h1SMcT0006954.1	
OG0029005																	h1SMcT0006958.1	
OG0029006																	h1SMcT0006964.1	
OG0029007																	h1SMcT0006968.1	
OG0029008																	h1SMcT0006990.1	
OG0029009																	h1SMcT0006991.1	
OG0029010																	h1SMcT0006992.1	
OG0029011																	h1SMcT0007002.1	
OG0029012																	h1SMcT0007003.1	
OG0029013																	h1SMcT0007004.1	
OG0029014																	h1SMcT0007012.1	
OG0029015																	h1SMcT0007027.1	
OG0029016																	h1SMcT0007050.1	
OG0029017																	h1SMcT0007057.1	
OG0029018																	h1SMcT0007060.1	
OG0029019																	h1SMcT0007066.1	
OG0029020																	h1SMcT0007068.1	
OG0029021																	h1SMcT0007071.1	
OG0029022																	h1SMcT0007072.1	
OG0029023																	h1SMcT0007074.1	
OG0029024																	h1SMcT0007082.1	
OG0029025																	h1SMcT0007096.1	
OG0029026																	h1SMcT0007099.1	
OG0029027																	h1SMcT0007131.1	
OG0029028																	h1SMcT0007135.1	
OG0029029																	h1SMcT0007140.1	
OG0029030																	h1SMcT0007167.1	
OG0029031																	h1SMcT0007168.1	
OG0029032																	h1SMcT0007174.1	
OG0029033																	h1SMcT0007181.1	
OG0029034																	h1SMcT0007213.1	
OG0029035																	h1SMcT0007242.1	
OG0029036																	h1SMcT0007244.1	
OG0029037																	h1SMcT0007259.1	
OG0029038																	h1SMcT0007259.2	
OG0029039																	h1SMcT0007260.1	
OG0029040																	h1SMcT0007263.1	
OG0029041																	h1SMcT0007274.1	
OG0029042																	h1SMcT0007289.1	
OG0029043																	h1SMcT0007290.1	
OG0029044																	h1SMcT0007290.2	
OG0029045																	h1SMcT0007293.1	
OG0029046																	h1SMcT0007298.1	
OG0029047																	h1SMcT0007309.1	
OG0029048																	h1SMcT0007318.1	
OG0029049																	h1SMcT0007326.1	
OG0029050																	h1SMcT0007341.1	
OG0029051																	h1SMcT0007367.1	
OG0029052																	h1SMcT0007373.1	
OG0029053																	h1SMcT0007376.1	
OG0029054																	h1SMcT0007377.1	
OG0029055																	h1SMcT0007383.1	
OG0029056																	h1SMcT0007391.1	
OG0029057																	h1SMcT0007393.1	
OG0029058																	h1SMcT0007395.2	
OG0029059																	h1SMcT0007407.1	
OG0029060																	h1SMcT0007410.1	
OG0029061																	h1SMcT0007423.1	
OG0029062																	h1SMcT0007434.1	
OG0029063																	h1SMcT0007444.1	
OG0029064																	h1SMcT0007445.1	
OG0029065																	h1SMcT0007461.1	
OG0029066																	h1SMcT0007462.1	
OG0029067																	h1SMcT0007478.1	
OG0029068																	h1SMcT0007479.1	
OG0029069																	h1SMcT0007480.1	
OG0029070																	h1SMcT0007497.1	
OG0029071																	h1SMcT0007499.1	
OG0029072																	h1SMcT0007502.1	
OG0029073																	h1SMcT0007503.1	
OG0029074																	h1SMcT0007513.1	
OG0029075																	h1SMcT0007554.1	
OG0029076																	h1SMcT0007557.1	
OG0029077																	h1SMcT0007558.3	
OG0029078																	h1SMcT0007564.1	
OG0029079																	h1SMcT0007565.1	
OG0029080																	h1SMcT0007590.1	
OG0029081																	h1SMcT0007603.2	
OG0029082																	h1SMcT0007604.1	
OG0029083																	h1SMcT0007612.1	
OG0029084																	h1SMcT0007615.1	
OG0029085																	h1SMcT0007632.1	
OG0029086																	h1SMcT0007648.1	
OG0029087																	h1SMcT0007666.1	
OG0029088																	h1SMcT0007675.1	
OG0029089																	h1SMcT0007683.1	
OG0029090																	h1SMcT0007690.1	
OG0029091																	h1SMcT0007696.1	
OG0029092																	h1SMcT0007711.1	
OG0029093																	h1SMcT0007729.1	
OG0029094																	h1SMcT0007731.1	
OG0029095																	h1SMcT0007744.1	
OG0029096																	h1SMcT0007748.1	
OG0029097																	h1SMcT0007751.1	
OG0029098																	h1SMcT0007794.1	
OG0029099																	h1SMcT0007797.1	
OG0029100																	h1SMcT0007804.1	
OG0029101																	h1SMcT0007805.1	
OG0029102																	h1SMcT0007806.1	
OG0029103																	h1SMcT0007813.1	
OG0029104																	h1SMcT0007832.1	
OG0029105																	h1SMcT0007877.1	
OG0029106																	h1SMcT0007891.1	
OG0029107																	h1SMcT0007892.1	
OG0029108																	h1SMcT0007893.1	
OG0029109																	h1SMcT0007905.1	
OG0029110																	h1SMcT0007919.1	
OG0029111																	h1SMcT0007922.1	
OG0029112																	h1SMcT0007930.1	
OG0029113																	h1SMcT0007934.1	
OG0029114																	h1SMcT0007937.1	
OG0029115																	h1SMcT0007944.1	
OG0029116																	h1SMcT0007946.1	
OG0029117																	h1SMcT0007976.1	
OG0029118																	h1SMcT0007983.1	
OG0029119																	h1SMcT0008002.1	
OG0029120																	h1SMcT0008010.1	
OG0029121																	h1SMcT0008019.1	
OG0029122																	h1SMcT0008022.1	
OG0029123																	h1SMcT0008038.1	
OG0029124																	h1SMcT0008051.1	
OG0029125																	h1SMcT0008054.1	
OG0029126																	h1SMcT0008084.1	
OG0029127																	h1SMcT0008096.1	
OG0029128																	h1SMcT0008103.1	
OG0029129																	h1SMcT0008116.1	
OG0029130																	h1SMcT0008126.1	
OG0029131																	h1SMcT0008132.1	
OG0029132																	h1SMcT0008137.1	
OG0029133																	h1SMcT0008157.1	
OG0029134																	h1SMcT0008160.1	
OG0029135																	h1SMcT0008165.1	
OG0029136																	h1SMcT0008170.1	
OG0029137																	h1SMcT0008172.1	
OG0029138																	h1SMcT0008189.1	
OG0029139																	h1SMcT0008194.1	
OG0029140																	h1SMcT0008222.1	
OG0029141																	h1SMcT0008227.1	
OG0029142																	h1SMcT0008232.1	
OG0029143																	h1SMcT0008245.1	
OG0029144																	h1SMcT0008255.1	
OG0029145																	h1SMcT0008265.1	
OG0029146																	h1SMcT0008269.1	
OG0029147																	h1SMcT0008285.1	
OG0029148																	h1SMcT0008287.1	
OG0029149																	h1SMcT0008295.1	
OG0029150																	h1SMcT0008299.1	
OG0029151																	h1SMcT0008301.1	
OG0029152																	h1SMcT0008306.1	
OG0029153																	h1SMcT0008328.1	
OG0029154																	h1SMcT0008346.1	
OG0029155																	h1SMcT0008348.1	
OG0029156																	h1SMcT0008351.1	
OG0029157																	h1SMcT0008357.1	
OG0029158																	h1SMcT0008375.1	
OG0029159																	h1SMcT0008379.1	
OG0029160																	h1SMcT0008394.1	
OG0029161																	h1SMcT0008404.1	
OG0029162																	h1SMcT0008424.1	
OG0029163																	h1SMcT0008431.1	
OG0029164																	h1SMcT0008434.3	
OG0029165																	h1SMcT0008435.1	
OG0029166																	h1SMcT0008442.1	
OG0029167																	h1SMcT0008446.1	
OG0029168																	h1SMcT0008447.1	
OG0029169																	h1SMcT0008448.1	
OG0029170																	h1SMcT0008450.1	
OG0029171																	h1SMcT0008459.1	
OG0029172																	h1SMcT0008478.1	
OG0029173																	h1SMcT0008494.1	
OG0029174																	h1SMcT0008505.1	
OG0029175																	h1SMcT0008511.1	
OG0029176																	h1SMcT0008512.1	
OG0029177																	h1SMcT0008513.1	
OG0029178																	h1SMcT0008549.1	
OG0029179																	h1SMcT0008558.1	
OG0029180																	h1SMcT0008574.1	
OG0029181																	h1SMcT0008575.1	
OG0029182																	h1SMcT0008578.1	
OG0029183																	h1SMcT0008583.1	
OG0029184																	h1SMcT0008594.1	
OG0029185																	h1SMcT0008600.1	
OG0029186																	h1SMcT0008606.1	
OG0029187																	h1SMcT0008642.1	
OG0029188																	h1SMcT0008645.1	
OG0029189																	h1SMcT0008666.1	
OG0029190																	h1SMcT0008682.1	
OG0029191																	h1SMcT0008707.1	
OG0029192																	h1SMcT0008718.1	
OG0029193																	h1SMcT0008719.1	
OG0029194																	h1SMcT0008725.1	
OG0029195																	h1SMcT0008741.1	
OG0029196																	h1SMcT0008749.1	
OG0029197																	h1SMcT0008767.1	
OG0029198																	h1SMcT0008785.1	
OG0029199																	h1SMcT0008789.1	
OG0029200																	h1SMcT0008794.2	
OG0029201																	h1SMcT0008798.1	
OG0029202																	h1SMcT0008801.1	
OG0029203																	h1SMcT0008812.1	
OG0029204																	h1SMcT0008823.1	
OG0029205																	h1SMcT0008837.1	
OG0029206																	h1SMcT0008850.1	
OG0029207																	h1SMcT0008859.1	
OG0029208																	h1SMcT0008866.1	
OG0029209																	h1SMcT0008868.1	
OG0029210																	h1SMcT0008878.1	
OG0029211																	h1SMcT0008879.1	
OG0029212																	h1SMcT0008887.2	
OG0029213																	h1SMcT0008896.1	
OG0029214																	h1SMcT0008897.1	
OG0029215																	h1SMcT0008898.1	
OG0029216																	h1SMcT0008907.1	
OG0029217																	h1SMcT0008935.1	
OG0029218																	h1SMcT0008948.1	
OG0029219																	h1SMcT0008984.1	
OG0029220																	h1SMcT0008986.1	
OG0029221																	h1SMcT0008999.1	
OG0029222																	h1SMcT0009003.1	
OG0029223																	h1SMcT0009004.1	
OG0029224																	h1SMcT0009006.1	
OG0029225																	h1SMcT0009021.1	
OG0029226																	h1SMcT0009031.1	
OG0029227																	h1SMcT0009032.1	
OG0029228																	h1SMcT0009035.1	
OG0029229																	h1SMcT0009050.1	
OG0029230																	h1SMcT0009052.1	
OG0029231																	h1SMcT0009100.1	
OG0029232																	h1SMcT0009115.1	
OG0029233																	h1SMcT0009118.1	
OG0029234																	h1SMcT0009123.1	
OG0029235																	h1SMcT0009158.1	
OG0029236																	h1SMcT0009163.1	
OG0029237																	h1SMcT0009174.1	
OG0029238																	h1SMcT0009185.1	
OG0029239																	h1SMcT0009188.1	
OG0029240																	h1SMcT0009208.1	
OG0029241																	h1SMcT0009229.1	
OG0029242																	h1SMcT0009233.1	
OG0029243																	h1SMcT0009243.1	
OG0029244																	h1SMcT0009250.1	
OG0029245																	h1SMcT0009278.1	
OG0029246																	h1SMcT0009293.1	
OG0029247																	h1SMcT0009295.1	
OG0029248																	h1SMcT0009299.1	
OG0029249																	h1SMcT0009305.1	
OG0029250																	h1SMcT0009311.1	
OG0029251																	h1SMcT0009312.1	
OG0029252																	h1SMcT0009318.1	
OG0029253																	h1SMcT0009340.1	
OG0029254																	h1SMcT0009341.1	
OG0029255																	h1SMcT0009371.1	
OG0029256																	h1SMcT0009376.1	
OG0029257																	h1SMcT0009380.1	
OG0029258																	h1SMcT0009383.1	
OG0029259																	h1SMcT0009437.2	
OG0029260																	h1SMcT0009439.1	
OG0029261																	h1SMcT0009462.1	
OG0029262																	h1SMcT0009463.1	
OG0029263																	h1SMcT0009466.1	
OG0029264																	h1SMcT0009484.1	
OG0029265																	h1SMcT0009485.1	
OG0029266																	h1SMcT0009490.1	
OG0029267																	h1SMcT0009492.1	
OG0029268																	h1SMcT0009498.1	
OG0029269																	h1SMcT0009502.1	
OG0029270																	h1SMcT0009505.1	
OG0029271																	h1SMcT0009505.2	
OG0029272																	h1SMcT0009507.1	
OG0029273																	h1SMcT0009508.1	
OG0029274																	h1SMcT0009518.1	
OG0029275																	h1SMcT0009525.1	
OG0029276																	h1SMcT0009528.1	
OG0029277																	h1SMcT0009541.1	
OG0029278																	h1SMcT0009546.1	
OG0029279																	h1SMcT0009551.1	
OG0029280																	h1SMcT0009553.1	
OG0029281																	h1SMcT0009557.1	
OG0029282																	h1SMcT0009595.1	
OG0029283																	h1SMcT0009598.1	
OG0029284																	h1SMcT0009612.1	
OG0029285																	h1SMcT0009627.1	
OG0029286																	h1SMcT0009629.1	
OG0029287																	h1SMcT0009634.1	
OG0029288																	h1SMcT0009642.1	
OG0029289																	h1SMcT0009649.1	
OG0029290																	h1SMcT0009659.1	
OG0029291																	h1SMcT0009660.1	
OG0029292																	h1SMcT0009663.1	
OG0029293																	h1SMcT0009696.1	
OG0029294																	h1SMcT0009704.1	
OG0029295																	h1SMcT0009707.1	
OG0029296																	h1SMcT0009713.1	
OG0029297																	h1SMcT0009714.1	
OG0029298																	h1SMcT0009718.1	
OG0029299																	h1SMcT0009725.1	
OG0029300																	h1SMcT0009729.1	
OG0029301																	h1SMcT0009733.1	
OG0029302																	h1SMcT0009734.1	
OG0029303																	h1SMcT0009737.1	
OG0029304																	h1SMcT0009749.1	
OG0029305																	h1SMcT0009766.1	
OG0029306																	h1SMcT0009773.1	
OG0029307																	h1SMcT0009795.1	
OG0029308																	h1SMcT0009837.1	
OG0029309																	h1SMcT0009845.1	
OG0029310																	h1SMcT0009851.1	
OG0029311																	h1SMcT0009852.1	
OG0029312																	h1SMcT0009856.1	
OG0029313																	h1SMcT0009858.1	
OG0029314																	h1SMcT0009869.1	
OG0029315																	h1SMcT0009887.1	
OG0029316																	h1SMcT0009888.6	
OG0029317																	h1SMcT0009896.1	
OG0029318																	h1SMcT0009915.1	
OG0029319																	h1SMcT0009920.1	
OG0029320																	h1SMcT0009926.1	
OG0029321																	h1SMcT0009932.1	
OG0029322																	h1SMcT0009932.2	
OG0029323																	h1SMcT0009935.1	
OG0029324																	h1SMcT0009937.1	
OG0029325																	h1SMcT0009938.1	
OG0029326																	h1SMcT0009941.1	
OG0029327																	h1SMcT0009942.1	
OG0029328																	h1SMcT0009945.2	
OG0029329																	h1SMcT0009964.1	
OG0029330																	h1SMcT0009968.1	
OG0029331																	h1SMcT0009973.1	
OG0029332																	h1SMcT0009979.1	
OG0029333																	h1SMcT0010000.1	
OG0029334																	h1SMcT0010005.1	
OG0029335																	h1SMcT0010011.1	
OG0029336																	h1SMcT0010022.1	
OG0029337																	h1SMcT0010039.1	
OG0029338																	h1SMcT0010055.1	
OG0029339																	h1SMcT0010057.1	
OG0029340																	h1SMcT0010068.1	
OG0029341																	h1SMcT0010077.1	
OG0029342																	h1SMcT0010080.1	
OG0029343																	h1SMcT0010083.1	
OG0029344																	h1SMcT0010097.1	
OG0029345																	h1SMcT0010107.1	
OG0029346																	h1SMcT0010108.1	
OG0029347																	h1SMcT0010121.1	
OG0029348																	h1SMcT0010128.1	
OG0029349																	h1SMcT0010145.1	
OG0029350																	h1SMcT0010151.1	
OG0029351																	h1SMcT0010158.1	
OG0029352																	h1SMcT0010160.1	
OG0029353																	h1SMcT0010163.2	
OG0029354																	h1SMcT0010165.1	
