Orthogroup	schistosoma_guineensis	fasciola_gigantica
OG0005423	SGUI1_28250.1	FGIG_05604
OG0005424	SGUI1_81690.1	FGIG_05661
OG0005425	SGUI1_81630.1	FGIG_05663
OG0005426	SGUI1_94600.1, SGUI1_94600.2	FGIG_05720
OG0005427	SGUI1_95390.1	FGIG_05834
OG0005428	SGUI1_87570.2, SGUI1_87570.1	FGIG_05836, FGIG_07929
OG0005429	SGUI1_60290.1	FGIG_05919
OG0005430	SGUI1_44810.1	FGIG_05948
OG0005431	SGUI1_78520.1	FGIG_06048
OG0005432	SGUI1_81470.1	FGIG_06051
OG0005433	SGUI1_78440.1	FGIG_06253
OG0005434	SGUI1_26550.1	FGIG_06357
OG0005435	SGUI1_96060.1	FGIG_06390
OG0005436	SGUI1_58600.1, SGUI1_58600.2	FGIG_06609
OG0005437	SGUI1_63530.1	FGIG_06610
OG0005438	SGUI1_10290.1	FGIG_06641
OG0005439	SGUI1_44990.1	FGIG_06652
OG0005440	SGUI1_72570.1	FGIG_06681
OG0005441	SGUI1_90950.1, SGUI1_90950.2	FGIG_06718
OG0005442	SGUI1_29150.1	FGIG_06730
OG0005443	SGUI1_61770.1	FGIG_06809
OG0005444	SGUI1_18380.1	FGIG_06923
OG0005445	SGUI1_81100.4, SGUI1_81100.2, SGUI1_81100.3, SGUI1_81100.1	FGIG_06999
OG0005446	SGUI1_45140.1, SGUI1_45140.2, SGUI1_45140.3	FGIG_07043
OG0005447	SGUI1_65250.2, SGUI1_65250.1	FGIG_07125
OG0005448	SGUI1_35030.1	FGIG_07129
OG0005450	SGUI1_60520.1	FGIG_07234
OG0005451	SGUI1_82890.1	FGIG_07307
OG0005452	SGUI1_90330.1	FGIG_07318
OG0005453	SGUI1_61930.1	FGIG_07367
OG0005454	SGUI1_52040.2, SGUI1_52040.1	FGIG_07385
OG0005455	SGUI1_50340.1	FGIG_07478
OG0005456	SGUI1_77230.1	FGIG_07489
OG0005457	SGUI1_46780.1	FGIG_07593
OG0005458	SGUI1_6280.1, SGUI1_6190.1	FGIG_07677
OG0005460	SGUI1_70900.1	FGIG_07961
OG0005461	SGUI1_26390.1	FGIG_08053
OG0005462	SGUI1_86350.1, SGUI1_86350.2	FGIG_08062
OG0005463	SGUI1_20260.1, SGUI1_20260.2	FGIG_08100
OG0005464	SGUI1_51280.1	FGIG_08183
OG0005465	SGUI1_90910.1	FGIG_10565, FGIG_08201
OG0005466	SGUI1_70600.1, SGUI1_70600.2, SGUI1_70600.3	FGIG_08391
OG0005467	SGUI1_64160.1	FGIG_08467
OG0005468	SGUI1_20470.1	FGIG_08471
OG0005469	SGUI1_68140.1	FGIG_10760, FGIG_08533
OG0005470	SGUI1_84270.1	FGIG_08565
OG0005471	SGUI1_18210.1	FGIG_08604
OG0005472	SGUI1_73570.1	FGIG_08612
OG0005473	SGUI1_820.1, SGUI1_820.2, SGUI1_820.3	FGIG_08720
OG0005474	SGUI1_40370.1	FGIG_08765, FGIG_11290
OG0005475	SGUI1_84310.1	FGIG_08867
OG0005476	SGUI1_39780.1, SGUI1_39780.2	FGIG_08980
OG0005477	SGUI1_40460.1	FGIG_09017
OG0005478	SGUI1_58490.1, SGUI1_58490.2, SGUI1_58490.3	FGIG_09023
OG0005479	SGUI1_76140.1	FGIG_09040
OG0005480	SGUI1_73770.1, SGUI1_73770.2, SGUI1_73780.1	FGIG_09094
OG0005481	SGUI1_17260.1	FGIG_09127
OG0005482	SGUI1_41720.1	FGIG_09171
OG0005483	SGUI1_40040.1	FGIG_09247
OG0005484	SGUI1_21720.2, SGUI1_21720.1	FGIG_09262
OG0005485	SGUI1_51160.1	FGIG_09458
OG0005486	SGUI1_70100.1	FGIG_09487
OG0005487	SGUI1_22890.1	FGIG_12160, FGIG_09491
OG0005488	SGUI1_92190.1	FGIG_09506, FGIG_09505
OG0005489	SGUI1_4640.1	FGIG_09573
OG0005490	SGUI1_33580.1	FGIG_09655
OG0005491	SGUI1_91970.1	FGIG_10265, FGIG_09931
OG0005492	SGUI1_92680.1	FGIG_09962
OG0005493	SGUI1_52760.1	FGIG_09987
OG0005494	SGUI1_5010.1, SGUI1_5010.2	FGIG_10187
OG0005495	SGUI1_79800.1	FGIG_10244
OG0005496	SGUI1_94030.1	FGIG_10271, FGIG_10270, FGIG_10272
OG0005497	SGUI1_23720.1	FGIG_10286
OG0005498	SGUI1_77590.1	FGIG_10333, FGIG_10335
OG0005499	SGUI1_88590.1	FGIG_10413
OG0005500	SGUI1_20800.1	FGIG_12018, FGIG_10415
OG0005501	SGUI1_90440.1	FGIG_10457
OG0005502	SGUI1_96620.1	FGIG_12542, FGIG_10680
OG0005503	SGUI1_39090.2, SGUI1_39090.1	FGIG_10717
OG0005504	SGUI1_83420.1	FGIG_10738
OG0005505	SGUI1_78700.1	FGIG_10907
OG0005506	SGUI1_89720.1	FGIG_10946
OG0005507	SGUI1_87920.1, SGUI1_87920.2, SGUI1_87920.3, SGUI1_87920.5	FGIG_10949
OG0005508	SGUI1_1520.1	FGIG_10980, FGIG_10979
OG0005509	SGUI1_94310.1	FGIG_11052
OG0005510	SGUI1_91830.2, SGUI1_91830.3, SGUI1_91830.1	FGIG_11270
OG0005511	SGUI1_78390.1	FGIG_11273
OG0005512	SGUI1_6440.1	FGIG_11451
OG0005513	SGUI1_90070.1	FGIG_11581
OG0005514	SGUI1_24550.1	FGIG_11608
OG0005515	SGUI1_57280.1	FGIG_11733
OG0005516	SGUI1_17170.1	FGIG_11869
OG0005517	SGUI1_63450.1	FGIG_11892
OG0005518	SGUI1_25750.1	FGIG_11921
OG0005519	SGUI1_35150.1	FGIG_12020
OG0005520	SGUI1_61730.1, SGUI1_61730.2	FGIG_12154
OG0005521	SGUI1_79300.1	FGIG_12201
OG0005522	SGUI1_33830.1, SGUI1_33830.2	FGIG_12221
OG0005523	SGUI1_84120.1	FGIG_12401
OG0005524	SGUI1_1770.1	FGIG_12556
OG0005525	SGUI1_58860.1, SGUI1_58860.2, SGUI1_58860.3, SGUI1_58860.4	FGIG_12603
OG0005526	SGUI1_38170.1, SGUI1_38170.2	FGIG_12626
OG0005566	SGUI1_76310.1	FGIG_00039
OG0005567	SGUI1_12760.1	FGIG_00093
OG0005568	SGUI1_77300.1	FGIG_09678, FGIG_00134
OG0005569	SGUI1_96020.1	FGIG_00200
OG0005570	SGUI1_32340.1	FGIG_00239, FGIG_04932, FGIG_06426, FGIG_03105
OG0005571	SGUI1_46740.1	FGIG_00304
OG0005572	SGUI1_67590.1	FGIG_00313
OG0005573	SGUI1_8980.1	FGIG_00334
OG0005574	SGUI1_86760.1	FGIG_00404, FGIG_00403
OG0005575	SGUI1_68180.1	FGIG_00407
OG0005576	SGUI1_68160.1	FGIG_00410
OG0005577	SGUI1_86360.1	FGIG_00427
OG0005578	SGUI1_49370.1	FGIG_00429
OG0005580	SGUI1_51310.1, SGUI1_51310.2	FGIG_00481
OG0005581	SGUI1_29660.1	FGIG_00614, FGIG_00615
OG0005582	SGUI1_32930.1	FGIG_00727
OG0005583	SGUI1_86650.1	FGIG_12194, FGIG_00735
OG0005584	SGUI1_94520.1	FGIG_00759
OG0005585	SGUI1_95590.1	FGIG_00784
OG0005586	SGUI1_95580.1	FGIG_00785
OG0005587	SGUI1_78460.1	FGIG_00792
OG0005589	SGUI1_59660.1	FGIG_00904
OG0005590	SGUI1_17300.1	FGIG_00951
OG0005591	SGUI1_65740.1	FGIG_00973
OG0005592	SGUI1_52940.1, SGUI1_52940.2	FGIG_01068
OG0005593	SGUI1_71930.1	FGIG_01079
OG0005594	SGUI1_69940.1, SGUI1_69940.2	FGIG_01215
OG0005595	SGUI1_62710.1	FGIG_01218
OG0005596	SGUI1_66850.1	FGIG_01219
OG0005597	SGUI1_84140.1	FGIG_01230
OG0005598	SGUI1_76990.2, SGUI1_76990.1	FGIG_08185, FGIG_01384
OG0005599	SGUI1_54920.1	FGIG_01413
OG0005600	SGUI1_19080.1, SGUI1_19080.2	FGIG_01416, FGIG_01415
OG0005601	SGUI1_22520.1, SGUI1_22520.2	FGIG_01473, FGIG_01472
OG0005602	SGUI1_22400.1	FGIG_01570, FGIG_01569
OG0005603	SGUI1_64880.1	FGIG_01626
OG0005604	SGUI1_29740.1	FGIG_01671
OG0005605	SGUI1_36080.1	FGIG_01682
OG0005606	SGUI1_80220.1	FGIG_06134, FGIG_01703
OG0005607	SGUI1_89950.1	FGIG_07160, FGIG_01719
OG0005608	SGUI1_66780.1	FGIG_01793, FGIG_01794
OG0005609	SGUI1_61680.1, SGUI1_61680.2	FGIG_01799
OG0005610	SGUI1_2220.1	FGIG_01800
OG0005611	SGUI1_91720.1	FGIG_01846
OG0005612	SGUI1_94050.1	FGIG_01855
OG0005613	SGUI1_54320.1, SGUI1_54320.2, SGUI1_54310.1	FGIG_01912
OG0005614	SGUI1_28170.1	FGIG_01956
OG0005615	SGUI1_28860.1	FGIG_01961
OG0005616	SGUI1_28850.1	FGIG_01962
OG0005617	SGUI1_38770.1	FGIG_01975
OG0005618	SGUI1_49980.1	FGIG_01982
OG0005619	SGUI1_50360.3, SGUI1_50360.4, SGUI1_50360.1, SGUI1_50360.2	FGIG_01986
OG0005620	SGUI1_89590.1	FGIG_02031
OG0005621	SGUI1_87810.1	FGIG_02033
OG0005622	SGUI1_470.1	FGIG_02076
OG0005623	SGUI1_75570.1, SGUI1_75570.3, SGUI1_75570.2	FGIG_02096
OG0005624	SGUI1_10530.1	FGIG_02153
OG0005625	SGUI1_10540.1, SGUI1_10540.2	FGIG_02154
OG0005626	SGUI1_43790.1	FGIG_02163
OG0005627	SGUI1_22740.1	FGIG_02164, FGIG_02165
OG0005628	SGUI1_39140.1	FGIG_02198
OG0005629	SGUI1_31700.1	FGIG_02280
OG0005630	SGUI1_85360.1	FGIG_02297, FGIG_11604
OG0005631	SGUI1_55300.1	FGIG_02301, FGIG_11851
OG0005632	SGUI1_95560.1	FGIG_02306
OG0005633	SGUI1_9850.1	FGIG_02340
OG0005634	SGUI1_22430.1	FGIG_02346
OG0005635	SGUI1_3000.1	FGIG_02368
OG0005636	SGUI1_38530.1	FGIG_02409
OG0005637	SGUI1_80610.1	FGIG_02457
OG0005638	SGUI1_77620.1	FGIG_02466
OG0005639	SGUI1_73490.1	FGIG_02469
OG0005640	SGUI1_27340.1	FGIG_02515
OG0005641	SGUI1_73750.1	FGIG_02522
OG0005642	SGUI1_96510.1	FGIG_02588
OG0005643	SGUI1_29430.1	FGIG_02614
OG0005644	SGUI1_76920.1	FGIG_02630
OG0005645	SGUI1_59250.1	FGIG_02639
OG0005646	SGUI1_41050.1	FGIG_02645
OG0005647	SGUI1_56080.1	FGIG_06946, FGIG_02672
OG0005648	SGUI1_40110.1, SGUI1_40110.2	FGIG_02699
OG0005649	SGUI1_50580.1	FGIG_02721
OG0005650	SGUI1_65140.1	FGIG_11552, FGIG_02809
OG0005651	SGUI1_66520.1	FGIG_12366, FGIG_02877
OG0005652	SGUI1_48050.1	FGIG_02894
OG0005653	SGUI1_94180.1	FGIG_02917, FGIG_04227
OG0005654	SGUI1_72990.1, SGUI1_72990.2	FGIG_02919
OG0005655	SGUI1_27030.1, SGUI1_27030.2	FGIG_02944
OG0005656	SGUI1_88330.1	FGIG_02958
OG0005657	SGUI1_11300.1	FGIG_03052
OG0005658	SGUI1_91420.1	FGIG_03091
OG0005659	SGUI1_16560.1	FGIG_03266
OG0005660	SGUI1_72220.1	FGIG_03362
OG0005661	SGUI1_6540.1	FGIG_03421, FGIG_03419, FGIG_03420
OG0005662	SGUI1_43290.5, SGUI1_43290.2, SGUI1_43290.1, SGUI1_43290.4, SGUI1_43290.3	FGIG_03459
OG0005663	SGUI1_7990.1	FGIG_03462
OG0005664	SGUI1_24990.1	FGIG_03491, FGIG_03488, FGIG_03489
OG0005665	SGUI1_48210.1	FGIG_03496
OG0005666	SGUI1_90480.1	FGIG_03498
OG0005667	SGUI1_42160.1	FGIG_03546
OG0005669	SGUI1_56230.1, SGUI1_56230.2, SGUI1_56230.3	FGIG_03577
OG0005670	SGUI1_84850.1	FGIG_03618
OG0005671	SGUI1_11270.1, SGUI1_11270.2	FGIG_03624
OG0005672	SGUI1_47300.1	FGIG_03728
OG0005673	SGUI1_47380.1	FGIG_03729
OG0005674	SGUI1_25880.1	FGIG_03804, FGIG_03805
OG0005675	SGUI1_40670.1	FGIG_03869, FGIG_03868
OG0005676	SGUI1_52590.1	FGIG_03871
OG0005677	SGUI1_5590.1	FGIG_03969
OG0005678	SGUI1_60150.1	FGIG_03972, FGIG_03973
OG0005679	SGUI1_88930.1	FGIG_04103
OG0005680	SGUI1_69370.1	FGIG_04105
OG0005681	SGUI1_69380.1	FGIG_04106
OG0005682	SGUI1_31410.1	FGIG_04126
OG0005683	SGUI1_35700.1	FGIG_04132
OG0005684	SGUI1_49350.1, SGUI1_49350.2, SGUI1_49350.3	FGIG_04196
OG0005685	SGUI1_13550.1, SGUI1_13470.1	FGIG_04221
OG0005686	SGUI1_90540.1	FGIG_04246, FGIG_10274
OG0005687	SGUI1_66290.1	FGIG_04271
OG0005688	SGUI1_600.1	FGIG_04274
OG0005689	SGUI1_71120.1	FGIG_04357
OG0005690	SGUI1_52800.1, SGUI1_52800.2	FGIG_04386
OG0005691	SGUI1_94290.1	FGIG_04402, FGIG_04401
OG0005692	SGUI1_47210.1	FGIG_04443
OG0005693	SGUI1_1250.1	FGIG_04496
OG0005694	SGUI1_49260.1, SGUI1_49260.2	FGIG_04554
OG0005695	SGUI1_49400.1	FGIG_04598, FGIG_04597, FGIG_04596
OG0005696	SGUI1_41360.1	FGIG_04628
OG0005697	SGUI1_18030.1	FGIG_08016, FGIG_04645
OG0005698	SGUI1_70110.2, SGUI1_70110.1, SGUI1_70110.3, SGUI1_70110.4	FGIG_04735
OG0005699	SGUI1_19880.1	FGIG_04761
OG0005700	SGUI1_71900.1	FGIG_04789, FGIG_12220, FGIG_04788
OG0005701	SGUI1_57940.1	FGIG_04875
OG0005702	SGUI1_65550.1	FGIG_04918
OG0005703	SGUI1_34310.1	FGIG_04938
OG0005704	SGUI1_40800.1	FGIG_04985
OG0005705	SGUI1_54140.1	FGIG_05068
OG0005706	SGUI1_56320.1	FGIG_05193
OG0005707	SGUI1_65620.1	FGIG_11327, FGIG_05243
OG0005708	SGUI1_20600.1	FGIG_05282
OG0005709	SGUI1_27370.1	FGIG_05294
OG0005710	SGUI1_34590.1	FGIG_05333
OG0005711	SGUI1_16300.1, SGUI1_16300.2, SGUI1_16300.3	FGIG_05404
OG0005712	SGUI1_89860.1	FGIG_05429
OG0005713	SGUI1_66560.3, SGUI1_66560.1, SGUI1_66560.2	FGIG_05486
OG0005714	SGUI1_91210.1	FGIG_05594
OG0005715	SGUI1_74840.1	FGIG_05643
OG0005716	SGUI1_51000.1, SGUI1_51000.2	FGIG_05670
OG0005717	SGUI1_75690.1	FGIG_05772
OG0005718	SGUI1_49700.2, SGUI1_49700.1	FGIG_05797
OG0005719	SGUI1_35600.1, SGUI1_35600.2	FGIG_05817
OG0005720	SGUI1_84220.1	FGIG_06290, FGIG_06177, FGIG_05837
OG0005722	SGUI1_93480.1	FGIG_06013, FGIG_06012, FGIG_06011
OG0005723	SGUI1_42950.2, SGUI1_42950.3	FGIG_06025
OG0005724	SGUI1_8600.1	FGIG_06083
OG0005725	SGUI1_83860.1, SGUI1_83860.2, SGUI1_83860.3	FGIG_06112
OG0005726	SGUI1_53180.1	FGIG_06235
OG0005727	SGUI1_69070.1	FGIG_06281
OG0005728	SGUI1_88270.1	FGIG_06313
OG0005729	SGUI1_65260.1	FGIG_06316
OG0005730	SGUI1_94580.1	FGIG_06434
OG0005731	SGUI1_81590.1, SGUI1_81590.2	FGIG_06524
OG0005732	SGUI1_27140.1	FGIG_06530
OG0005733	SGUI1_23900.1	FGIG_06557
OG0005734	SGUI1_43490.1	FGIG_06564
OG0005735	SGUI1_92550.1	FGIG_06600
OG0005736	SGUI1_70290.1, SGUI1_70290.2	FGIG_06640
OG0005737	SGUI1_64090.1	FGIG_06648
OG0005738	SGUI1_4600.1	FGIG_06684
OG0005739	SGUI1_29530.2, SGUI1_29530.1	FGIG_06754
OG0005740	SGUI1_80000.1	FGIG_06757
OG0005741	SGUI1_86800.1	FGIG_06763
OG0005742	SGUI1_33240.1	FGIG_06863
OG0005743	SGUI1_15950.1	FGIG_06874
OG0005744	SGUI1_15740.1	FGIG_06880
OG0005745	SGUI1_63620.1	FGIG_06909
OG0005746	SGUI1_28960.1	FGIG_06963
OG0005747	SGUI1_44890.1	FGIG_07005
OG0005748	SGUI1_86560.1	FGIG_07018, FGIG_07019
OG0005749	SGUI1_60340.1	FGIG_07080
OG0005750	SGUI1_96250.1	FGIG_07099
OG0005751	SGUI1_34030.1	FGIG_07130
OG0005752	SGUI1_24310.1, SGUI1_24310.2	FGIG_07223
OG0005753	SGUI1_80640.1	FGIG_07242
OG0005754	SGUI1_88160.1	FGIG_07284
OG0005755	SGUI1_24800.1	FGIG_07394
OG0005756	SGUI1_27400.1	FGIG_07425
OG0005757	SGUI1_74570.1	FGIG_07440
OG0005758	SGUI1_72150.1, SGUI1_72130.1	FGIG_07443
OG0005759	SGUI1_27700.1	FGIG_07483
OG0005760	SGUI1_48160.1	FGIG_07614
OG0005762	SGUI1_62180.1	FGIG_07757
OG0005763	SGUI1_92050.1	FGIG_07770
OG0005764	SGUI1_65420.1, SGUI1_65420.2	FGIG_07815
OG0005765	SGUI1_25560.1, SGUI1_25560.2	FGIG_07871
OG0005766	SGUI1_85320.1	FGIG_07873
OG0005767	SGUI1_81110.1	FGIG_07910
OG0005768	SGUI1_31860.1	FGIG_07921
OG0005769	SGUI1_13520.1	FGIG_07996
OG0005770	SGUI1_41110.1	FGIG_08057
OG0005771	SGUI1_53100.1	FGIG_08088
OG0005772	SGUI1_81420.1	FGIG_08097
OG0005773	SGUI1_69950.1	FGIG_08099
OG0005774	SGUI1_66450.1	FGIG_08103
OG0005775	SGUI1_42300.1, SGUI1_42300.2, SGUI1_42300.3, SGUI1_42300.4	FGIG_08165
OG0005776	SGUI1_87360.1, SGUI1_87360.2	FGIG_09177, FGIG_08203
OG0005777	SGUI1_42580.1	FGIG_08288
OG0005778	SGUI1_68470.1, SGUI1_68470.2	FGIG_08297, FGIG_10221
OG0005779	SGUI1_68990.1, SGUI1_68990.2	FGIG_08304
OG0005780	SGUI1_93640.1, SGUI1_93640.2	FGIG_08401
OG0005781	SGUI1_87460.1	FGIG_08403
OG0005782	SGUI1_44270.1	FGIG_08459
OG0005783	SGUI1_89020.1, SGUI1_89020.2	FGIG_08510
OG0005784	SGUI1_91680.1	FGIG_08537
OG0005785	SGUI1_11170.1	FGIG_08546
OG0005786	SGUI1_13600.1	FGIG_08606
OG0005787	SGUI1_790.1, SGUI1_790.2	FGIG_10881, FGIG_08627
OG0005788	SGUI1_11390.1	FGIG_12014, FGIG_08629
OG0005789	SGUI1_51610.1	FGIG_08650, FGIG_12219
OG0005790	SGUI1_70700.1	FGIG_08705
OG0005791	SGUI1_44530.1, SGUI1_44530.2	FGIG_08715
OG0005792	SGUI1_3640.1	FGIG_08763, FGIG_11207
OG0005793	SGUI1_6400.1	FGIG_08775
OG0005795	SGUI1_96150.1	FGIG_08860, FGIG_08859
OG0005796	SGUI1_4780.1	FGIG_08884
OG0005797	SGUI1_95570.1	FGIG_08892
OG0005798	SGUI1_71580.1	FGIG_08927, FGIG_08926
OG0005799	SGUI1_20090.1	FGIG_08938
OG0005800	SGUI1_83880.1	FGIG_08954
OG0005801	SGUI1_15090.1	FGIG_11108, FGIG_08998
OG0005802	SGUI1_76460.1	FGIG_09016
OG0005803	SGUI1_58500.1, SGUI1_58510.1	FGIG_09024
OG0005804	SGUI1_92960.1	FGIG_09034
OG0005805	SGUI1_70340.1	FGIG_09189
OG0005806	SGUI1_82800.1	FGIG_09335
OG0005807	SGUI1_80620.1	FGIG_09345
OG0005808	SGUI1_39320.1	FGIG_09449
OG0005809	SGUI1_28610.1, SGUI1_28610.2	FGIG_09808, FGIG_09453
OG0005810	SGUI1_87890.1	FGIG_09488
OG0005811	SGUI1_12280.1	FGIG_09548
OG0005812	SGUI1_39850.1	FGIG_09607
OG0005813	SGUI1_72330.1	FGIG_09646
OG0005814	SGUI1_14350.1	FGIG_09708
OG0005815	SGUI1_65690.1	FGIG_09767
OG0005816	SGUI1_12570.1, SGUI1_12510.1	FGIG_09793
OG0005817	SGUI1_30660.1	FGIG_09866
OG0005818	SGUI1_90370.1	FGIG_09943
OG0005819	SGUI1_52860.1	FGIG_10118
OG0005820	SGUI1_63140.1	FGIG_10204
OG0005821	SGUI1_96030.1	FGIG_10275
OG0005822	SGUI1_27430.1	FGIG_10360
OG0005823	SGUI1_40230.1, SGUI1_40240.1	FGIG_10379
OG0005824	SGUI1_26650.1	FGIG_10407
OG0005825	SGUI1_27890.1	FGIG_10485
OG0005827	SGUI1_46000.1, SGUI1_46000.2	FGIG_10660
OG0005828	SGUI1_90080.1	FGIG_10676
OG0005829	SGUI1_59480.3, SGUI1_59480.2, SGUI1_59480.1	FGIG_10701
OG0005830	SGUI1_69180.1	FGIG_10724
OG0005831	SGUI1_47670.2, SGUI1_47670.1	FGIG_10829
OG0005832	SGUI1_36360.1	FGIG_10854
OG0005833	SGUI1_4530.1	FGIG_10867
OG0005834	SGUI1_84470.1	FGIG_11039, FGIG_11040
OG0005835	SGUI1_63670.1, SGUI1_63670.2	FGIG_11133
OG0005836	SGUI1_83730.1, SGUI1_83730.2	FGIG_11163
OG0005837	SGUI1_92450.1	FGIG_11222
OG0005838	SGUI1_840.1	FGIG_11254
OG0005839	SGUI1_25660.2, SGUI1_25660.3, SGUI1_25660.1, SGUI1_25660.4	FGIG_11268
OG0005840	SGUI1_86470.1	FGIG_11276
OG0005841	SGUI1_13710.1	FGIG_11298
OG0005842	SGUI1_50810.1	FGIG_11382
OG0005843	SGUI1_19670.1	FGIG_11440
OG0005844	SGUI1_11080.1	FGIG_11461
OG0005845	SGUI1_93600.1	FGIG_11467
OG0005846	SGUI1_34140.1	FGIG_11607
OG0005847	SGUI1_96550.1, SGUI1_96550.2	FGIG_11665
OG0005848	SGUI1_53200.2, SGUI1_53200.1	FGIG_11690
OG0005849	SGUI1_97190.1	FGIG_11737, FGIG_11694
OG0005850	SGUI1_35100.1	FGIG_11837
OG0005851	SGUI1_56990.1	FGIG_11938
OG0005852	SGUI1_30060.1	FGIG_12009
OG0005853	SGUI1_76820.1	FGIG_12146
OG0005854	SGUI1_79110.1	FGIG_12243
OG0005855	SGUI1_37450.1	FGIG_12326
OG0005856	SGUI1_86420.1	FGIG_12519
OG0005857	SGUI1_67320.1	FGIG_12552
OG0005892	SGUI1_37350.1	FGIG_00016
OG0005893	SGUI1_39070.1	FGIG_00018
OG0005894	SGUI1_10460.1	FGIG_00072, FGIG_00071, FGIG_00073
OG0005895	SGUI1_94150.1	FGIG_00083, FGIG_00084
OG0005896	SGUI1_40750.1	FGIG_00150
OG0005897	SGUI1_93980.1	FGIG_00169
OG0005898	SGUI1_43730.1, SGUI1_43730.2	FGIG_00171
OG0005899	SGUI1_94010.1	FGIG_00196
OG0005900	SGUI1_31170.1	FGIG_00203
OG0005901	SGUI1_60100.1	FGIG_00261
OG0005902	SGUI1_7200.1	FGIG_03471, FGIG_00276
OG0005903	SGUI1_5090.1	FGIG_00320
OG0005904	SGUI1_23310.1	FGIG_00382
OG0005905	SGUI1_68170.1	FGIG_00409
OG0005906	SGUI1_74090.1	FGIG_00439
OG0005907	SGUI1_41420.1	FGIG_00533
OG0005908	SGUI1_39630.1	FGIG_00582
OG0005909	SGUI1_14070.1	FGIG_00588
OG0005910	SGUI1_76730.1	FGIG_00668
OG0005911	SGUI1_95430.2, SGUI1_95430.1	FGIG_00851
OG0005912	SGUI1_95250.1	FGIG_00858
OG0005913	SGUI1_89550.1	FGIG_00861
OG0005914	SGUI1_76360.1	FGIG_00865
OG0005915	SGUI1_7780.1	FGIG_00924
OG0005916	SGUI1_18410.1	FGIG_00939
OG0005917	SGUI1_65750.1	FGIG_00972
OG0005918	SGUI1_33150.1	FGIG_00977
OG0005919	SGUI1_22040.1	FGIG_01102
OG0005920	SGUI1_2810.1	FGIG_01131
OG0005921	SGUI1_69700.1	FGIG_01358
OG0005922	SGUI1_21150.1	FGIG_01393
OG0005923	SGUI1_29000.1	FGIG_01438
OG0005924	SGUI1_16070.1, SGUI1_16060.1	FGIG_01484, FGIG_01483
OG0005925	SGUI1_70670.1	FGIG_01502
OG0005926	SGUI1_62300.1	FGIG_01509
OG0005927	SGUI1_26250.1	FGIG_01582, FGIG_01581
OG0005928	SGUI1_68720.1, SGUI1_68720.2	FGIG_01620
OG0005929	SGUI1_61860.1	FGIG_01624
OG0005930	SGUI1_80230.1	FGIG_01705
OG0005931	SGUI1_73160.1	FGIG_01752, FGIG_01751
OG0005932	SGUI1_2230.1	FGIG_01801
OG0005933	SGUI1_41920.1	FGIG_01890
OG0005934	SGUI1_20400.1	FGIG_01935
OG0005935	SGUI1_31890.1	FGIG_01960
OG0005936	SGUI1_61720.1	FGIG_02046
OG0005937	SGUI1_89760.1	FGIG_02059, FGIG_02058
OG0005938	SGUI1_73040.3, SGUI1_73040.4, SGUI1_73040.1, SGUI1_73040.2	FGIG_02099
OG0005939	SGUI1_59880.1	FGIG_06014, FGIG_03841
OG0005940	SGUI1_27160.1	FGIG_02115
OG0005941	SGUI1_94760.1	FGIG_02142
OG0005942	SGUI1_83480.1, SGUI1_83480.2, SGUI1_83480.3	FGIG_02148
OG0005943	SGUI1_14510.1	FGIG_02239
OG0005944	SGUI1_60430.1	FGIG_02268
OG0005945	SGUI1_2750.1	FGIG_02273
OG0005946	SGUI1_19590.1	FGIG_02359
OG0005947	SGUI1_13680.1, SGUI1_13760.1	FGIG_02408
OG0005948	SGUI1_34990.1	FGIG_02438
OG0005949	SGUI1_9540.1	FGIG_02448
OG0005950	SGUI1_50090.1	FGIG_02460
OG0005951	SGUI1_6070.1	FGIG_02568
OG0005952	SGUI1_83010.1	FGIG_02611
OG0005953	SGUI1_68970.1	FGIG_02777
OG0005954	SGUI1_20150.1	FGIG_02792, FGIG_02793
OG0005955	SGUI1_91700.1	FGIG_02795
OG0005956	SGUI1_30280.1	FGIG_02874
OG0005957	SGUI1_23740.1	FGIG_02923, FGIG_12620
OG0005958	SGUI1_74480.1	FGIG_02947
OG0005959	SGUI1_39080.1	FGIG_10953, FGIG_03057
OG0005960	SGUI1_85640.1	FGIG_03072
OG0005961	SGUI1_68880.1	FGIG_03134
OG0005962	SGUI1_93030.1	FGIG_03169
OG0005963	SGUI1_62830.1	FGIG_03185
OG0005964	SGUI1_31960.1	FGIG_03336
OG0005966	SGUI1_87860.1	FGIG_03397
OG0005967	SGUI1_73210.1	FGIG_03402
OG0005968	SGUI1_12870.1	FGIG_03422
OG0005969	SGUI1_43300.1, SGUI1_43300.2	FGIG_03460
OG0005970	SGUI1_21500.1	FGIG_03509
OG0005971	SGUI1_25500.1	FGIG_03517
OG0005972	SGUI1_54420.1	FGIG_03528
OG0005973	SGUI1_44310.1	FGIG_03547
OG0005974	SGUI1_21810.1	FGIG_03599
OG0005975	SGUI1_71470.1	FGIG_03738
OG0005976	SGUI1_30530.1	FGIG_03761
OG0005977	SGUI1_52150.1	FGIG_03775
OG0005978	SGUI1_86720.1, SGUI1_86720.2	FGIG_03813
OG0005979	SGUI1_27860.1	FGIG_07288
OG0005980	SGUI1_56650.1	FGIG_03874
OG0005981	SGUI1_93530.1	FGIG_03938
OG0005982	SGUI1_65080.1	FGIG_04451, FGIG_03984
OG0005983	SGUI1_48560.1, SGUI1_48560.2	FGIG_04068
