Orthogroup	schistosoma_guineensis	schistosoma_haematobium
OG0006724	SGUI1_3270.1	SHAE2_3820.1
OG0006725	SGUI1_62780.1	SHAE2_66510.1
OG0006726	SGUI1_63190.1	SHAE2_66950.1
OG0006727	SGUI1_80680.1	SHAE2_84610.2, SHAE2_84610.1, SHAE2_84610.3
OG0006728	SGUI1_95260.1	SHAE2_100370.2, SHAE2_100370.1
OG0006729	SGUI1_95790.1	SHAE2_100950.1
OG0006730	SGUI1_31450.1	SHAE2_33940.1
OG0006731	SGUI1_87800.1	SHAE2_92640.1
OG0006732	SGUI1_64740.1	SHAE2_68540.1
OG0006734	SGUI1_92220.1	SHAE2_97260.1
OG0006735	SGUI1_63770.1	SHAE2_67520.1
OG0006736	SGUI1_73790.1	SHAE2_77930.1
OG0006737	SGUI1_2360.1	SHAE2_2650.1
OG0006738	SGUI1_45280.1	SHAE2_48310.1
OG0006739	SGUI1_19610.1	SHAE2_22130.1
OG0006740	SGUI1_82790.1	SHAE2_86680.1
OG0006741	SGUI1_12960.1	SHAE2_15430.1
OG0006742	SGUI1_10210.1	SHAE2_12900.1
OG0006743	SGUI1_50250.1	SHAE2_53370.1
OG0006744	SGUI1_87900.1	SHAE2_92720.1
OG0006745	SGUI1_84830.1	SHAE2_89740.1
OG0006746	SGUI1_79840.1	SHAE2_83830.1
OG0006747	SGUI1_82140.1	SHAE2_85460.1
OG0006748	SGUI1_10160.2	SHAE2_12810.1
OG0006749	SGUI1_37180.1, SGUI1_37180.2	SHAE2_40200.1
OG0006750	SGUI1_92150.1	SHAE2_97200.1, SHAE2_97200.2, SHAE2_97200.3
OG0006751	SGUI1_57320.1	SHAE2_60450.1
OG0006752	SGUI1_12480.1	SHAE2_15150.1
OG0006753	SGUI1_69060.1	SHAE2_73240.1
OG0006754	SGUI1_49280.1	SHAE2_52460.1
OG0006755	SGUI1_66080.1	SHAE2_69930.1
OG0006756	SGUI1_86830.1	SHAE2_91760.1
OG0006757	SGUI1_6950.1	SHAE2_7980.1
OG0006758	SGUI1_64330.1	SHAE2_68050.1
OG0006759	SGUI1_9780.1	SHAE2_12390.1
OG0006760	SGUI1_64110.1	SHAE2_67870.1
OG0006761	SGUI1_45560.1	SHAE2_49430.1
OG0006762	SGUI1_94080.1	SHAE2_99040.1
OG0006763	SGUI1_18140.1	SHAE2_20690.1
OG0006764	SGUI1_74350.1	SHAE2_78490.1, SHAE2_78490.2
OG0006765	SGUI1_87330.1	SHAE2_92200.1, SHAE2_92200.2
OG0006766	SGUI1_86660.1	SHAE2_91580.1
OG0006767	SGUI1_86790.1	SHAE2_91710.1
OG0006768	SGUI1_7300.1	SHAE2_8330.1
OG0006769	SGUI1_74590.1	SHAE2_78740.1
OG0006770	SGUI1_44130.1	SHAE2_46960.1
OG0006772	SGUI1_68480.1	SHAE2_72560.1
OG0006773	SGUI1_77810.1	SHAE2_81820.1
OG0006774	SGUI1_18970.1	SHAE2_21530.1
OG0006775	SGUI1_59840.2, SGUI1_59840.1	SHAE2_63380.2
OG0006776	SGUI1_65120.1	SHAE2_68930.1
OG0006778	SGUI1_19770.1	SHAE2_22310.1
OG0006779	SGUI1_49880.1	SHAE2_53050.1, SHAE2_53050.2
OG0006780	SGUI1_83740.1	SHAE2_87880.1
OG0006781	SGUI1_40320.1	SHAE2_43280.1
OG0006782	SGUI1_69090.1	SHAE2_73270.1
OG0006783	SGUI1_16720.1	SHAE2_19280.1
OG0006786	SGUI1_19730.1	SHAE2_22250.1, SHAE2_22250.2
OG0006787	SGUI1_33130.1	SHAE2_36260.1
OG0006788	SGUI1_65600.1	SHAE2_69480.1
OG0006789	SGUI1_12440.1	SHAE2_15080.1
OG0006790	SGUI1_93080.1	SHAE2_98100.1
OG0006792	SGUI1_23030.1	SHAE2_25760.1
OG0006793	SGUI1_12500.1	SHAE2_15170.1
OG0006796	SGUI1_15600.3	SHAE2_17990.1
OG0006796	SGUI1_15600.3	SHAE2_17990.2
OG0006796	SGUI1_15600.4	SHAE2_17990.1
OG0006796	SGUI1_15600.4	SHAE2_17990.2
OG0006796	SGUI1_15600.2	SHAE2_17990.3
OG0006796	SGUI1_15600.2	SHAE2_17990.4
OG0006797	SGUI1_1030.1	SHAE2_1350.1
OG0006798	SGUI1_49330.1	SHAE2_52510.1
OG0006798	SGUI1_49330.2	SHAE2_52510.1
OG0006799	SGUI1_41650.1	SHAE2_44550.1, SHAE2_44550.2
OG0006800	SGUI1_21520.1	SHAE2_24000.1
OG0006801	SGUI1_14870.1	SHAE2_17180.1
OG0006802	SGUI1_14900.1	SHAE2_17230.1, SHAE2_17230.2, SHAE2_17230.3
OG0006803	SGUI1_77310.1	SHAE2_81300.1
OG0006804	SGUI1_83800.1	SHAE2_103340.1
OG0006805	SGUI1_83490.1	SHAE2_87400.1
OG0006806	SGUI1_29720.1	SHAE2_32270.1
OG0006807	SGUI1_32010.1	SHAE2_34540.1
OG0006808	SGUI1_26800.1, SGUI1_26800.2	SHAE2_29300.1, SHAE2_29310.1
OG0006809	SGUI1_66490.1	SHAE2_70360.1
OG0006810	SGUI1_68020.1	SHAE2_71940.1
OG0006811	SGUI1_85740.1	SHAE2_90640.1
OG0006813	SGUI1_31810.1	SHAE2_34310.1
OG0006813	SGUI1_31810.1	SHAE2_34310.2
OG0006813	SGUI1_31810.2	SHAE2_34310.1
OG0006813	SGUI1_31810.2	SHAE2_34310.2
OG0006816	SGUI1_90960.1	SHAE2_95990.1
OG0006817	SGUI1_26000.1	SHAE2_28510.1
OG0006818	SGUI1_23270.1	SHAE2_26180.1
OG0006818	SGUI1_23270.1	SHAE2_26180.2
OG0006819	SGUI1_15180.1	SHAE2_17520.1
OG0006820	SGUI1_76220.1	SHAE2_80270.1
OG0006821	SGUI1_36900.1	SHAE2_39950.1
OG0006822	SGUI1_4270.1, SGUI1_4270.2	SHAE2_5000.1
OG0006823	SGUI1_93810.2, SGUI1_93810.1	SHAE2_98750.2, SHAE2_98750.1, SHAE2_98750.3
OG0006824	SGUI1_93550.1	SHAE2_98550.1, SHAE2_98550.3, SHAE2_98550.2
OG0006825	SGUI1_85680.1	SHAE2_90600.1
OG0006826	SGUI1_85570.1, SGUI1_85570.2	SHAE2_90500.1, SHAE2_90500.2
OG0006827	SGUI1_91350.1	SHAE2_96470.1
OG0006828	SGUI1_77020.1	SHAE2_81060.1
OG0006829	SGUI1_65640.1	SHAE2_69520.1
OG0006830	SGUI1_62980.1, SGUI1_62980.2	SHAE2_66710.1, SHAE2_66710.2
OG0006831	SGUI1_31500.1, SGUI1_31500.2	SHAE2_33990.1
OG0006832	SGUI1_25580.1	SHAE2_28140.3
OG0006833	SGUI1_26720.1	SHAE2_29240.1
OG0006834	SGUI1_24040.1	SHAE2_26640.1
OG0006835	SGUI1_44770.1	SHAE2_47670.1, SHAE2_47670.2
OG0006836	SGUI1_16540.1, SGUI1_16540.2	SHAE2_19100.1
OG0006837	SGUI1_29280.1, SGUI1_29280.2	SHAE2_31900.1, SHAE2_31900.2
OG0006838	SGUI1_67250.1, SGUI1_67260.1	SHAE2_71100.1, SHAE2_71110.1
OG0006839	SGUI1_82380.1	SHAE2_102600.1, SHAE2_102600.2
OG0006839	SGUI1_82390.1	SHAE2_85050.1
OG0006840	SGUI1_82100.1	SHAE2_85500.1, SHAE2_85500.6, SHAE2_85500.3, SHAE2_85500.4, SHAE2_85500.5, SHAE2_85500.2
OG0006841	SGUI1_8380.1	SHAE2_11040.1
OG0006841	SGUI1_8380.1	SHAE2_11060.1
OG0006842	SGUI1_20760.1, SGUI1_20770.1, SGUI1_20730.1, SGUI1_20780.1, SGUI1_20720.1, SGUI1_20740.1	SHAE2_23280.1, SHAE2_23300.1, SHAE2_23310.1, SHAE2_23320.1
OG0006851	SGUI1_67090.1	SHAE2_70970.1, SHAE2_70970.2
OG0006852	SGUI1_96000.1	SHAE2_101130.1, SHAE2_101130.2
OG0006853	SGUI1_15230.1	SHAE2_17580.1
OG0006854	SGUI1_48950.1	SHAE2_52140.1
OG0006855	SGUI1_94660.1	SHAE2_99630.1, SHAE2_99630.2
OG0006857	SGUI1_90670.1	SHAE2_95710.1
OG0006859	SGUI1_1350.1	SHAE2_1700.1
OG0006861	SGUI1_53210.1	SHAE2_56310.1
OG0006862	SGUI1_28750.1	SHAE2_31310.1
OG0006863	SGUI1_50140.1	SHAE2_53270.1
OG0006864	SGUI1_47950.1	SHAE2_51230.1
OG0006865	SGUI1_24680.1	SHAE2_27300.1
OG0006866	SGUI1_32720.1	SHAE2_35810.1
OG0006867	SGUI1_87480.2	SHAE2_92370.2
OG0006869	SGUI1_33030.1	SHAE2_36150.1, SHAE2_36150.2
OG0006870	SGUI1_29380.1	SHAE2_31790.1
OG0006871	SGUI1_87600.1	SHAE2_92460.1
OG0006872	SGUI1_47890.1	SHAE2_51180.1
OG0006873	SGUI1_6470.1	SHAE2_7350.1
OG0006874	SGUI1_16950.1, SGUI1_16940.1	SHAE2_19490.1
OG0006875	SGUI1_65850.1	SHAE2_69720.1
OG0006877	SGUI1_48140.1	SHAE2_51380.1
OG0006878	SGUI1_82840.1	SHAE2_86710.1
OG0006879	SGUI1_58840.1	SHAE2_62450.1
OG0006880	SGUI1_82440.1	SHAE2_85090.1
OG0006881	SGUI1_90230.1, SGUI1_90230.2	SHAE2_95240.1
OG0006882	SGUI1_88500.1	SHAE2_93430.1
OG0006883	SGUI1_26290.1	SHAE2_28760.1
OG0006884	SGUI1_72230.1	SHAE2_76230.1
OG0006886	SGUI1_32230.1	SHAE2_34770.1
OG0006887	SGUI1_25440.1	SHAE2_27980.1
OG0006888	SGUI1_37750.1	SHAE2_40780.1, SHAE2_40780.2
OG0006889	SGUI1_89150.1	SHAE2_94110.1
OG0006890	SGUI1_91740.1	SHAE2_96780.1
OG0006891	SGUI1_49960.1	SHAE2_53130.1
OG0006892	SGUI1_63820.1	SHAE2_67570.1
OG0006893	SGUI1_28150.1	SHAE2_30730.1
OG0006894	SGUI1_95540.1	SHAE2_100680.1
OG0006895	SGUI1_33440.1, SGUI1_33440.2	SHAE2_36470.1
OG0006897	SGUI1_39520.1	SHAE2_42500.1
OG0006898	SGUI1_49310.1, SGUI1_49310.2	SHAE2_52490.1, SHAE2_52490.3, SHAE2_52490.2
OG0006899	SGUI1_30900.1	SHAE2_33400.1
OG0006900	SGUI1_94730.1	SHAE2_99700.1
OG0006901	SGUI1_63780.1, SGUI1_63780.2, SGUI1_63780.3	SHAE2_67530.2
OG0006902	SGUI1_250.1	SHAE2_200.1
OG0006903	SGUI1_14430.1	SHAE2_16530.1
OG0006904	SGUI1_53400.1	SHAE2_56510.1
OG0006905	SGUI1_96520.1, SGUI1_96520.2	SHAE2_101700.1
OG0006907	SGUI1_55260.1	SHAE2_58230.1
OG0006908	SGUI1_45210.1	SHAE2_48230.1
OG0006909	SGUI1_8410.1	SHAE2_11000.1
OG0006910	SGUI1_58120.1	SHAE2_61620.1
OG0006911	SGUI1_53070.1	SHAE2_56170.1
OG0006912	SGUI1_13400.1	SHAE2_15740.1
OG0006913	SGUI1_18560.1	SHAE2_21140.1
OG0006914	SGUI1_51800.1	SHAE2_54930.1
OG0006915	SGUI1_31940.1	SHAE2_34450.1
OG0006916	SGUI1_93240.1	SHAE2_98240.1
OG0006917	SGUI1_96930.1, SGUI1_96930.2	SHAE2_3910.1
OG0006918	SGUI1_31990.1	SHAE2_34520.1
OG0006919	SGUI1_37420.1	SHAE2_40460.1
OG0006920	SGUI1_26490.1	SHAE2_28980.1
OG0006921	SGUI1_61740.1	SHAE2_65450.1
OG0006922	SGUI1_11870.1	SHAE2_14560.1
OG0006923	SGUI1_94790.1	SHAE2_99750.1
OG0006924	SGUI1_79900.1	SHAE2_83860.1
OG0006925	SGUI1_50530.1	SHAE2_53660.1
OG0006926	SGUI1_52140.1	SHAE2_55280.1
OG0006927	SGUI1_53110.1	SHAE2_56210.1
OG0006928	SGUI1_15580.1	SHAE2_17960.1
OG0006929	SGUI1_83060.1	SHAE2_86920.1
OG0006930	SGUI1_4510.1	SHAE2_5280.1
OG0006931	SGUI1_9510.1	SHAE2_12120.1
OG0006933	SGUI1_52770.1	SHAE2_55870.1, SHAE2_55870.2
OG0006934	SGUI1_42350.1, SGUI1_42350.2	SHAE2_45210.1
OG0006935	SGUI1_71460.1	SHAE2_75530.1
OG0006936	SGUI1_36780.1	SHAE2_39830.1
OG0006937	SGUI1_55060.1	SHAE2_58040.1
OG0006938	SGUI1_90530.1	SHAE2_95570.1
OG0006939	SGUI1_42100.1	SHAE2_44970.1
OG0006940	SGUI1_14230.1	SHAE2_16340.1, SHAE2_16340.2
OG0006941	SGUI1_18550.1	SHAE2_21130.1
OG0006942	SGUI1_17010.1	SHAE2_19550.1
OG0006943	SGUI1_83890.1	SHAE2_88760.1
OG0006944	SGUI1_72440.1	SHAE2_76470.1
OG0006945	SGUI1_25380.1	SHAE2_27910.1
OG0006946	SGUI1_11360.1	SHAE2_14070.1
OG0006947	SGUI1_83510.1, SGUI1_83510.2	SHAE2_87420.1
OG0006948	SGUI1_34340.1	SHAE2_37330.1, SHAE2_37330.2
OG0006949	SGUI1_73240.1	SHAE2_77410.1
OG0006950	SGUI1_75920.1	SHAE2_79970.1
OG0006951	SGUI1_19940.1	SHAE2_22480.1
OG0006952	SGUI1_27380.1	SHAE2_29920.1
OG0006953	SGUI1_59520.1	SHAE2_63100.1
OG0006953	SGUI1_59520.2	SHAE2_63100.1
OG0006954	SGUI1_52650.1	SHAE2_55760.1
OG0006955	SGUI1_30950.1	SHAE2_33460.1
OG0006956	SGUI1_60600.1	SHAE2_64200.3, SHAE2_64200.2, SHAE2_64200.1
OG0006957	SGUI1_71670.1	SHAE2_75740.1
OG0006958	SGUI1_69250.1	SHAE2_73480.1
OG0006959	SGUI1_87170.1	SHAE2_92040.1
OG0006960	SGUI1_34700.1	SHAE2_37690.1
OG0006961	SGUI1_90300.1	SHAE2_95340.1
OG0006962	SGUI1_54250.1	SHAE2_57230.1, SHAE2_57230.2
OG0006963	SGUI1_48980.1	SHAE2_52170.1
OG0006964	SGUI1_62610.1	SHAE2_66310.1
OG0006965	SGUI1_35310.1	SHAE2_38300.1
OG0006966	SGUI1_61980.1	SHAE2_65660.1
OG0006967	SGUI1_89110.1	SHAE2_94080.1
OG0006968	SGUI1_37770.1	SHAE2_40810.1
OG0006969	SGUI1_71610.1	SHAE2_75680.1
OG0006970	SGUI1_71620.1	SHAE2_75690.1
OG0006971	SGUI1_80830.1	SHAE2_84900.1
OG0006972	SGUI1_61510.1	SHAE2_65200.1
OG0006973	SGUI1_3950.1	SHAE2_4520.1, SHAE2_4520.2
OG0006974	SGUI1_82210.1	SHAE2_85390.1
OG0006975	SGUI1_22110.1	SHAE2_24590.3, SHAE2_24590.1
OG0006976	SGUI1_69080.1	SHAE2_73260.1, SHAE2_73260.2, SHAE2_73260.3
OG0006977	SGUI1_32370.1	SHAE2_34900.1
OG0006978	SGUI1_22790.1	SHAE2_25540.1
OG0006979	SGUI1_66840.1	SHAE2_70720.1
OG0006980	SGUI1_79500.1, SGUI1_79500.2	SHAE2_83500.1
OG0006981	SGUI1_61830.1	SHAE2_65530.1
OG0006982	SGUI1_56570.1	SHAE2_59800.1
OG0006983	SGUI1_15370.1	SHAE2_17710.1
OG0006984	SGUI1_51690.1	SHAE2_54800.1
OG0006985	SGUI1_40860.1	SHAE2_43800.1
OG0006986	SGUI1_3400.1	SHAE2_3930.1
OG0006987	SGUI1_77920.1	SHAE2_81950.1
OG0006988	SGUI1_77930.1	SHAE2_81960.1
OG0006989	SGUI1_74030.1	SHAE2_78170.1
OG0006990	SGUI1_2040.1	SHAE2_2320.1
OG0006991	SGUI1_82280.1	SHAE2_85300.1, SHAE2_85310.1
OG0006992	SGUI1_21980.1	SHAE2_24470.2, SHAE2_24470.1, SHAE2_24470.3, SHAE2_24470.4, SHAE2_24470.5
OG0006993	SGUI1_16760.2, SGUI1_16760.1	SHAE2_19320.1
OG0006995	SGUI1_62650.1	SHAE2_66350.1
OG0006996	SGUI1_290.1	SHAE2_240.1
OG0006997	SGUI1_86580.1	SHAE2_91500.1
OG0006998	SGUI1_76520.1	SHAE2_80550.1
OG0006999	SGUI1_45990.1	SHAE2_48900.1
OG0007000	SGUI1_83530.1	SHAE2_87430.1
OG0007001	SGUI1_48760.1	SHAE2_51950.1
OG0007002	SGUI1_95080.1	SHAE2_100200.1
OG0007003	SGUI1_6480.1	SHAE2_7360.1
OG0007004	SGUI1_93140.1	SHAE2_102670.1, SHAE2_102670.2
OG0007005	SGUI1_45980.1	SHAE2_48910.1
OG0007006	SGUI1_93290.1	SHAE2_98290.1
OG0007007	SGUI1_43850.1	SHAE2_46680.1
OG0007008	SGUI1_64760.1	SHAE2_68560.1
OG0007009	SGUI1_91490.1	SHAE2_96610.1
OG0007010	SGUI1_21310.1	SHAE2_23800.1
OG0007011	SGUI1_50290.1	SHAE2_53420.1
OG0007012	SGUI1_47870.1	SHAE2_51160.1, SHAE2_51160.2
OG0007013	SGUI1_64410.1	SHAE2_68110.1
OG0007014	SGUI1_11010.1	SHAE2_13760.1
OG0007015	SGUI1_80140.1	SHAE2_84090.1
OG0007016	SGUI1_17270.1	SHAE2_19850.1
OG0007017	SGUI1_50640.1	SHAE2_53760.1
OG0007018	SGUI1_94570.1	SHAE2_99530.1
OG0007019	SGUI1_79010.1	SHAE2_83030.1
OG0007020	SGUI1_56810.1	SHAE2_60050.1
OG0007021	SGUI1_48540.1	SHAE2_51750.1
OG0007022	SGUI1_61650.1	SHAE2_65360.1
OG0007023	SGUI1_45080.1	SHAE2_47990.1
OG0007023	SGUI1_45080.2	SHAE2_47990.1
OG0007024	SGUI1_83620.1	SHAE2_87530.1
OG0007025	SGUI1_91430.1	SHAE2_96540.1
OG0007026	SGUI1_60120.1	SHAE2_63700.1
OG0007027	SGUI1_1220.1	SHAE2_1520.1
OG0007028	SGUI1_75390.1	SHAE2_79500.1
OG0007029	SGUI1_18670.1	SHAE2_21240.1
OG0007030	SGUI1_71310.1	SHAE2_75400.1
OG0007031	SGUI1_37850.1	SHAE2_40890.1
OG0007032	SGUI1_79630.1	SHAE2_83620.1
OG0007033	SGUI1_79640.1	SHAE2_83630.1
OG0007034	SGUI1_79650.1	SHAE2_83640.1
OG0007035	SGUI1_70420.1	SHAE2_74490.1
OG0007036	SGUI1_82950.1	SHAE2_86820.1
OG0007037	SGUI1_60320.1	SHAE2_63910.1
OG0007038	SGUI1_37780.1	SHAE2_40820.1
OG0007039	SGUI1_52360.1	SHAE2_55480.1
OG0007040	SGUI1_72870.1	SHAE2_76990.1
OG0007041	SGUI1_29480.1	SHAE2_32010.1
OG0007042	SGUI1_27300.1	SHAE2_29850.1
OG0007043	SGUI1_86600.1	SHAE2_91520.1, SHAE2_91520.2
OG0007044	SGUI1_11160.1	SHAE2_13890.1, SHAE2_13890.2
OG0007046	SGUI1_83750.1	SHAE2_87890.1
OG0007047	SGUI1_58150.1	SHAE2_61660.1
OG0007048	SGUI1_62390.1	SHAE2_66070.1
OG0007049	SGUI1_38610.1	SHAE2_41700.1
OG0007050	SGUI1_9800.1	SHAE2_12410.1
OG0007051	SGUI1_14480.1, SGUI1_14490.1	SHAE2_16580.1
OG0007052	SGUI1_6210.1, SGUI1_6210.2	SHAE2_7070.1
OG0007053	SGUI1_35990.1	SHAE2_38970.1
OG0007054	SGUI1_87770.1	SHAE2_92610.1
OG0007055	SGUI1_71210.1	SHAE2_75300.1
OG0007056	SGUI1_22910.1	SHAE2_25660.1
OG0007057	SGUI1_66330.1	SHAE2_70170.1, SHAE2_70170.2
OG0007058	SGUI1_2090.1	SHAE2_2370.1, SHAE2_2370.2
OG0007059	SGUI1_45570.1	SHAE2_49420.1
OG0007060	SGUI1_33750.1	SHAE2_36750.1, SHAE2_36750.2, SHAE2_36750.3
OG0007061	SGUI1_94070.1	SHAE2_99050.1
OG0007062	SGUI1_22860.1	SHAE2_25600.1, SHAE2_25600.2
OG0007063	SGUI1_300.1	SHAE2_250.1
OG0007064	SGUI1_86620.1	SHAE2_91540.1
OG0007065	SGUI1_4660.1	SHAE2_5440.1
OG0007067	SGUI1_83910.1	SHAE2_88780.1
OG0007068	SGUI1_78780.1	SHAE2_82790.1
OG0007069	SGUI1_35680.1	SHAE2_38640.1
OG0007070	SGUI1_52710.1	SHAE2_55820.1
OG0007072	SGUI1_35320.1	SHAE2_38310.1
OG0007073	SGUI1_70780.1	SHAE2_74830.1
OG0007074	SGUI1_76200.1	SHAE2_80250.1
OG0007075	SGUI1_18430.1	SHAE2_21000.1
OG0007076	SGUI1_31850.1	SHAE2_34360.1
OG0007077	SGUI1_65650.1, SGUI1_65650.2	SHAE2_69530.1
OG0007078	SGUI1_51250.1	SHAE2_54390.1
OG0007079	SGUI1_22450.1	SHAE2_25020.1
OG0007080	SGUI1_17790.1	SHAE2_20360.1
OG0007081	SGUI1_52480.1	SHAE2_55610.1
OG0007082	SGUI1_87950.1	SHAE2_92770.1
OG0007083	SGUI1_78930.1	SHAE2_82940.1
OG0007084	SGUI1_49570.1	SHAE2_52730.1, SHAE2_52730.2
OG0007085	SGUI1_38730.1, SGUI1_38740.1	SHAE2_41820.1
OG0007086	SGUI1_85540.1	SHAE2_90470.1
OG0007087	SGUI1_66790.1	SHAE2_70660.1
OG0007088	SGUI1_95440.1	SHAE2_100560.1
OG0007089	SGUI1_62370.1	SHAE2_66050.1
OG0007090	SGUI1_16650.1	SHAE2_19210.1
OG0007092	SGUI1_15710.1	SHAE2_18140.1
OG0007094	SGUI1_46240.1	SHAE2_49530.1
OG0007096	SGUI1_89800.1	SHAE2_94760.1
OG0007097	SGUI1_54960.1, SGUI1_54960.3, SGUI1_54960.2	SHAE2_57940.1
OG0007098	SGUI1_76930.1	SHAE2_80990.1
OG0007099	SGUI1_84860.1	SHAE2_89770.1
OG0007100	SGUI1_63030.1	SHAE2_66750.1
OG0007101	SGUI1_34830.1	SHAE2_37800.1
OG0007102	SGUI1_29330.1	SHAE2_31840.1
OG0007103	SGUI1_63010.1, SGUI1_63010.2	SHAE2_66740.1
OG0007104	SGUI1_67170.1	SHAE2_71020.1
OG0007106	SGUI1_71720.1	SHAE2_75780.1
OG0007107	SGUI1_69200.1	SHAE2_73430.1
OG0007112	SGUI1_85160.1	SHAE2_90080.1
OG0007113	SGUI1_96100.1	SHAE2_101230.1
OG0007114	SGUI1_88260.1	SHAE2_93170.1
OG0007115	SGUI1_56880.1	SHAE2_60160.1
OG0007117	SGUI1_21710.1, SGUI1_21710.2	SHAE2_24200.1
OG0007118	SGUI1_94500.1	SHAE2_99460.1, SHAE2_99460.2
OG0007120	SGUI1_83450.1	SHAE2_87360.1, SHAE2_87360.2
OG0007121	SGUI1_87550.1	SHAE2_92420.1
OG0007122	SGUI1_54000.1	SHAE2_57020.1
OG0007123	SGUI1_71650.1	SHAE2_75720.1
OG0007124	SGUI1_72770.1, SGUI1_72770.2, SGUI1_72770.3	SHAE2_76760.1
OG0007125	SGUI1_79530.1	SHAE2_83530.1
OG0007126	SGUI1_70680.1	SHAE2_74750.1
OG0007127	SGUI1_44680.1	SHAE2_47550.1, SHAE2_47550.3, SHAE2_47550.2
OG0007128	SGUI1_32530.1	SHAE2_35030.1
OG0007129	SGUI1_31720.1, SGUI1_31750.1	SHAE2_34240.1
OG0007131	SGUI1_24590.1	SHAE2_27150.1, SHAE2_27150.2
OG0007132	SGUI1_35900.1	SHAE2_38840.2
OG0007132	SGUI1_35900.2	SHAE2_38840.2
OG0007133	SGUI1_10350.1	SHAE2_13080.1
OG0007134	SGUI1_20010.1	SHAE2_22560.1
OG0007135	SGUI1_19840.1	SHAE2_22370.1
OG0007136	SGUI1_43440.1	SHAE2_46360.1
OG0007137	SGUI1_52440.1, SGUI1_52440.2	SHAE2_55560.3, SHAE2_55560.2, SHAE2_55560.5, SHAE2_55560.1, SHAE2_55560.4
OG0007138	SGUI1_87130.1	SHAE2_92000.1, SHAE2_92000.2
OG0007149	SGUI1_56500.1	SHAE2_59720.1
OG0007150	SGUI1_11500.1	SHAE2_14170.1
OG0007151	SGUI1_72210.1	SHAE2_76210.1
OG0007152	SGUI1_94420.1	SHAE2_99390.1
OG0007153	SGUI1_18620.1	SHAE2_21190.1
OG0007154	SGUI1_37510.1, SGUI1_37510.2	SHAE2_40560.1
OG0007155	SGUI1_57790.1	SHAE2_61240.1
OG0007156	SGUI1_34250.1	SHAE2_37240.1
OG0007157	SGUI1_74110.1	SHAE2_78250.1
OG0007158	SGUI1_90700.1	SHAE2_95740.1
OG0007159	SGUI1_88810.1	SHAE2_93770.1
OG0007160	SGUI1_32830.1, SGUI1_32830.2	SHAE2_35940.1
OG0007161	SGUI1_80990.1	SHAE2_84780.1
OG0007162	SGUI1_17920.1	SHAE2_20470.1
OG0007163	SGUI1_22840.1	SHAE2_25580.1
OG0007164	SGUI1_75330.1	SHAE2_79450.1
OG0007165	SGUI1_37610.1	SHAE2_40660.1
OG0007166	SGUI1_92760.1	SHAE2_97690.1
OG0007167	SGUI1_38850.1	SHAE2_41940.1
OG0007168	SGUI1_59650.1	SHAE2_63220.1
OG0007170	SGUI1_33160.1	SHAE2_103400.1
OG0007171	SGUI1_54670.1	SHAE2_57660.1
OG0007172	SGUI1_28330.1	SHAE2_30930.1
OG0007173	SGUI1_8130.1	SHAE2_10650.1
OG0007174	SGUI1_52430.1	SHAE2_55550.1
OG0007175	SGUI1_36730.1	SHAE2_39770.1
OG0007176	SGUI1_85210.1, SGUI1_85210.2	SHAE2_90120.1
OG0007177	SGUI1_42930.1	SHAE2_45740.1
OG0007178	SGUI1_61210.1	SHAE2_64870.1
OG0007179	SGUI1_23610.1	SHAE2_26360.1
OG0007180	SGUI1_1170.1	SHAE2_1470.1
OG0007181	SGUI1_90350.1	SHAE2_95400.1
OG0007182	SGUI1_14610.1	SHAE2_16710.1
OG0007184	SGUI1_89830.1	SHAE2_94790.1
OG0007185	SGUI1_94130.1	SHAE2_99100.1
OG0007186	SGUI1_75320.1	SHAE2_79440.1
OG0007187	SGUI1_80760.1	SHAE2_84980.1
OG0007188	SGUI1_68790.1	SHAE2_72900.1
OG0007189	SGUI1_64600.1	SHAE2_68320.1
OG0007191	SGUI1_82990.1, SGUI1_82990.2	SHAE2_86850.1
OG0007192	SGUI1_67830.1	SHAE2_71710.1
OG0007193	SGUI1_54540.1	SHAE2_57590.1, SHAE2_57590.2
OG0007194	SGUI1_6510.1	SHAE2_7400.1
OG0007195	SGUI1_87350.1	SHAE2_92230.1
OG0007196	SGUI1_14500.1	SHAE2_16600.1
OG0007198	SGUI1_29830.1	SHAE2_32350.1
OG0007199	SGUI1_23630.1	SHAE2_26380.1
OG0007200	SGUI1_8010.1	SHAE2_10430.1
OG0007201	SGUI1_89900.1	SHAE2_94890.1
OG0007202	SGUI1_73480.1	SHAE2_77630.1
OG0007203	SGUI1_3220.1	SHAE2_3760.1
OG0007205	SGUI1_92420.1	SHAE2_97470.1
OG0007206	SGUI1_71060.1	SHAE2_75140.1
OG0007207	SGUI1_49070.1	SHAE2_52240.1
OG0007208	SGUI1_78990.1	SHAE2_83010.1
OG0007209	SGUI1_95140.1	SHAE2_100260.1, SHAE2_100260.2
OG0007210	SGUI1_89630.1	SHAE2_94590.1
OG0007211	SGUI1_22410.1, SGUI1_22410.2	SHAE2_24990.1, SHAE2_24990.2
OG0007212	SGUI1_67490.1	SHAE2_71370.1
OG0007213	SGUI1_67500.1	SHAE2_71380.1
OG0007214	SGUI1_79540.1	SHAE2_83550.1
OG0007215	SGUI1_11310.1	SHAE2_14020.1
OG0007216	SGUI1_18570.1	SHAE2_21150.1
OG0007217	SGUI1_43330.1	SHAE2_46180.1
