Orthogroup	schistosoma_haematobium	schistosoma_bovis
OG0006562	SHAE2_15320.1	SBOV2_13230.1
OG0006563	SHAE2_92510.1	SBOV2_86400.1
OG0006564	SHAE2_41970.1	SBOV2_28740.1
OG0006565	SHAE2_18690.1	SBOV2_16170.1
OG0006566	SHAE2_31490.1	SBOV2_38370.1
OG0006567	SHAE2_32470.1	SBOV2_37390.1
OG0006568	SHAE2_22510.1	SBOV2_20220.1
OG0006569	SHAE2_31470.1	SBOV2_38390.1
OG0006570	SHAE2_58920.1	SBOV2_50020.1
OG0006571	SHAE2_65950.1	SBOV2_61410.1
OG0006572	SHAE2_49640.1	SBOV2_45690.1
OG0006573	SHAE2_2250.1	SBOV2_1980.1
OG0006574	SHAE2_70810.1	SBOV2_66170.1
OG0006575	SHAE2_61650.1	SBOV2_57290.1
OG0006576	SHAE2_61760.1	SBOV2_57400.1, SBOV2_57400.2
OG0006578	SHAE2_51120.1	SBOV2_47200.1
OG0006579	SHAE2_45360.1	SBOV2_41690.1, SBOV2_41690.2
OG0006580	SHAE2_81100.1	SBOV2_75710.1
OG0006581	SHAE2_28950.1	SBOV2_40890.1
OG0006582	SHAE2_32870.1	SBOV2_36980.1
OG0006583	SHAE2_92030.1	SBOV2_85920.1
OG0006584	SHAE2_2850.1	SBOV2_2530.1
OG0006585	SHAE2_20230.1	SBOV2_17530.3, SBOV2_17530.1, SBOV2_17530.2
OG0006586	SHAE2_40380.1	SBOV2_30250.1
OG0006588	SHAE2_15690.1	SBOV2_13590.1
OG0006589	SHAE2_21870.1	SBOV2_20880.1
OG0006590	SHAE2_21890.1	SBOV2_20870.1
OG0006591	SHAE2_76650.1	SBOV2_71590.1
OG0006592	SHAE2_89840.1, SHAE2_89840.2, SHAE2_89840.3	SBOV2_83770.1
OG0006593	SHAE2_75150.1, SHAE2_75150.2, SHAE2_75150.3	SBOV2_70100.1
OG0006596	SHAE2_83250.1	SBOV2_77870.1
OG0006597	SHAE2_82100.1	SBOV2_76690.1
OG0006598	SHAE2_99220.1	SBOV2_92860.1
OG0006599	SHAE2_25690.1	SBOV2_22880.1
OG0006600	SHAE2_83560.1	SBOV2_78150.1
OG0006601	SHAE2_55060.1	SBOV2_53760.1
OG0006602	SHAE2_27520.1	SBOV2_24700.1, SBOV2_24700.2
OG0006603	SHAE2_98020.1	SBOV2_91960.1
OG0006604	SHAE2_59310.1	SBOV2_55110.1
OG0006605	SHAE2_20850.1, SHAE2_20850.2	SBOV2_18110.1
OG0006606	SHAE2_77480.1	SBOV2_72260.1, SBOV2_72260.2
OG0006607	SHAE2_28570.1	SBOV2_41240.1, SBOV2_41240.2
OG0006608	SHAE2_22440.1	SBOV2_20280.1
OG0006609	SHAE2_91360.1	SBOV2_85230.1, SBOV2_85230.2, SBOV2_85230.3
OG0006610	SHAE2_85170.1	SBOV2_79890.1
OG0006611	SHAE2_98400.1	SBOV2_91500.1
OG0006613	SHAE2_59670.1	SBOV2_55470.1
OG0006614	SHAE2_69820.1	SBOV2_65090.1
OG0006615	SHAE2_36950.1	SBOV2_33520.1
OG0006616	SHAE2_75550.1	SBOV2_70490.1
OG0006617	SHAE2_74130.1	SBOV2_69130.1, SBOV2_69130.2
OG0006618	SHAE2_40010.1	SBOV2_30580.1
OG0006619	SHAE2_25910.1	SBOV2_23600.1
OG0006620	SHAE2_2430.1	SBOV2_2150.1
OG0006621	SHAE2_97840.1	SBOV2_91260.1
OG0006622	SHAE2_18450.1, SHAE2_18460.1	SBOV2_15950.1
OG0006623	SHAE2_70500.1	SBOV2_65870.1, SBOV2_65840.1, SBOV2_65840.2
OG0006624	SHAE2_37450.1	SBOV2_33020.1
OG0006625	SHAE2_65850.1	SBOV2_61320.1
OG0006626	SHAE2_34830.1	SBOV2_35120.1
OG0006627	SHAE2_60000.1	SBOV2_55780.1
OG0006628	SHAE2_97780.1	SBOV2_91330.1
OG0006629	SHAE2_80160.1	SBOV2_74730.1, SBOV2_74730.2, SBOV2_74730.3
OG0006630	SHAE2_86010.1	SBOV2_80790.1
OG0006631	SHAE2_54590.2, SHAE2_54590.1	SBOV2_54190.1
OG0006632	SHAE2_42120.1	SBOV2_28590.1, SBOV2_28590.2
OG0006633	SHAE2_74200.1	SBOV2_69240.1
OG0006634	SHAE2_43850.1	SBOV2_26890.1
OG0006635	SHAE2_7680.1	SBOV2_7030.1
OG0006636	SHAE2_27080.1	SBOV2_24290.2, SBOV2_24290.1, SBOV2_24290.3
OG0006637	SHAE2_46110.2, SHAE2_46110.1	SBOV2_42480.1
OG0006638	SHAE2_7720.1	SBOV2_7070.1
OG0006639	SHAE2_84510.2	SBOV2_79150.1
OG0006640	SHAE2_10910.1	SBOV2_8900.1
OG0006641	SHAE2_80460.1	SBOV2_75050.1
OG0006642	SHAE2_68730.1	SBOV2_64020.1
OG0006643	SHAE2_62210.1	SBOV2_57760.1, SBOV2_57720.1
OG0006644	SHAE2_26840.1	SBOV2_24030.1
OG0006645	SHAE2_65120.1	SBOV2_60590.1, SBOV2_60590.2, SBOV2_60590.3
OG0006646	SHAE2_54880.1	SBOV2_53940.1
OG0006647	SHAE2_70480.1	SBOV2_65860.1
OG0006649	SHAE2_76740.1	SBOV2_71700.1
OG0006650	SHAE2_50690.1	SBOV2_46760.1, SBOV2_46760.2
OG0006651	SHAE2_14360.1	SBOV2_12340.1
OG0006652	SHAE2_26330.1	SBOV2_23420.1
OG0006653	SHAE2_68600.1	SBOV2_63870.1
OG0006654	SHAE2_70470.1	SBOV2_65760.1
OG0006655	SHAE2_37090.1	SBOV2_33370.1
OG0006656	SHAE2_37080.1	SBOV2_33380.1
OG0006657	SHAE2_27640.1	SBOV2_24840.1
OG0006658	SHAE2_81800.1	SBOV2_76370.1
OG0006659	SHAE2_37850.1	SBOV2_32620.1
OG0006660	SHAE2_90530.1	SBOV2_84460.1
OG0006661	SHAE2_77030.1	SBOV2_71860.1
OG0006662	SHAE2_18050.1, SHAE2_18050.2	SBOV2_15630.1
OG0006663	SHAE2_44810.1	SBOV2_25920.1
OG0006664	SHAE2_54270.1	SBOV2_54500.1
OG0006665	SHAE2_39450.1	SBOV2_31120.1
OG0006666	SHAE2_1640.1	SBOV2_1360.1
OG0006667	SHAE2_7460.1	SBOV2_6820.1
OG0006668	SHAE2_26830.1	SBOV2_24020.1
OG0006669	SHAE2_16050.1	SBOV2_13930.1
OG0006670	SHAE2_75460.1	SBOV2_70390.1
OG0006671	SHAE2_83430.2, SHAE2_83430.1	SBOV2_78020.1
OG0006672	SHAE2_20120.1	SBOV2_17420.1
OG0006673	SHAE2_23040.1	SBOV2_19670.1
OG0006674	SHAE2_84430.1	SBOV2_79070.1
OG0006675	SHAE2_24600.1	SBOV2_21900.1
OG0006676	SHAE2_78810.1	SBOV2_73450.2, SBOV2_73450.1
OG0006678	SHAE2_50180.1	SBOV2_46280.1
OG0006679	SHAE2_34610.1	SBOV2_35330.1
OG0006680	SHAE2_13800.1	SBOV2_11790.1
OG0006681	SHAE2_64960.1	SBOV2_96810.1, SBOV2_60460.2, SBOV2_60460.3, SBOV2_60460.1
OG0006682	SHAE2_89510.1, SHAE2_89510.2	SBOV2_83390.1
OG0006683	SHAE2_21960.1	SBOV2_20780.1
OG0006684	SHAE2_20430.1	SBOV2_17690.1
OG0006685	SHAE2_36570.1	SBOV2_33870.1
OG0006686	SHAE2_56630.1	SBOV2_52250.1
OG0006687	SHAE2_94120.1	SBOV2_89360.1
OG0006688	SHAE2_62970.1	SBOV2_58580.1
OG0006689	SHAE2_65680.1, SHAE2_65680.2, SHAE2_65680.3	SBOV2_61170.1, SBOV2_61170.2
OG0006690	SHAE2_64970.1	SBOV2_60470.1
OG0006691	SHAE2_81140.1, SHAE2_81140.2	SBOV2_75750.1
OG0006692	SHAE2_4960.1	SBOV2_4450.1
OG0006693	SHAE2_25700.1	SBOV2_22890.1
OG0006694	SHAE2_82480.1	SBOV2_77080.1
OG0006695	SHAE2_67830.1	SBOV2_63200.1
OG0006695	SHAE2_67830.2	SBOV2_63200.1
OG0006696	SHAE2_92190.1	SBOV2_86070.1
OG0006697	SHAE2_32930.1	SBOV2_36920.1
OG0006698	SHAE2_44690.1	SBOV2_26050.1
OG0006699	SHAE2_75570.1	SBOV2_70510.1
OG0006700	SHAE2_42610.1	SBOV2_28130.1
OG0006701	SHAE2_52680.1	SBOV2_48820.1
OG0006702	SHAE2_96510.1	SBOV2_90060.1
OG0006703	SHAE2_8200.2, SHAE2_8200.1	SBOV2_7770.1
OG0006704	SHAE2_38030.1	SBOV2_32410.1
OG0006705	SHAE2_60370.1	SBOV2_56440.1, SBOV2_56440.2
OG0006706	SHAE2_43820.1	SBOV2_26920.1
OG0006707	SHAE2_32710.1	SBOV2_37130.2, SBOV2_37130.1, SBOV2_37130.3
OG0006708	SHAE2_16370.1	SBOV2_14250.1
OG0006709	SHAE2_23420.1	SBOV2_19310.1
OG0006710	SHAE2_87210.1	SBOV2_81950.2, SBOV2_81950.4, SBOV2_81950.5, SBOV2_81950.1, SBOV2_81950.3
OG0006711	SHAE2_69090.1	SBOV2_64370.1
OG0006712	SHAE2_89690.1	SBOV2_83620.1
OG0006713	SHAE2_35880.1	SBOV2_34650.1
OG0006714	SHAE2_24930.1	SBOV2_22200.1
OG0006715	SHAE2_46670.1, SHAE2_46670.2	SBOV2_43340.1
OG0006716	SHAE2_49390.1	SBOV2_44940.1
OG0006717	SHAE2_96620.1	SBOV2_90150.1
OG0006718	SHAE2_24700.1	SBOV2_22000.1, SBOV2_21980.1
OG0006719	SHAE2_48680.1, SHAE2_48680.2	SBOV2_45460.1
OG0006720	SHAE2_29100.1	SBOV2_40750.1
OG0006721	SHAE2_14530.1	SBOV2_12520.1
OG0006722	SHAE2_30870.1	SBOV2_39020.1, SBOV2_39020.2
OG0006723	SHAE2_49380.1	SBOV2_44950.1
OG0006724	SHAE2_3820.1	SBOV2_3320.1
OG0006725	SHAE2_66510.1	SBOV2_61890.1
OG0006726	SHAE2_66950.1	SBOV2_62410.1
OG0006727	SHAE2_84610.2, SHAE2_84610.1, SHAE2_84610.3	SBOV2_79260.1
OG0006728	SHAE2_100370.2, SHAE2_100370.1	SBOV2_93910.1
OG0006729	SHAE2_100950.1	SBOV2_94470.1
OG0006730	SHAE2_33940.1	SBOV2_35960.1
OG0006731	SHAE2_92640.1	SBOV2_86530.1
OG0006732	SHAE2_68540.1	SBOV2_63810.1
OG0006733	SHAE2_11960.1	SBOV2_9890.1
OG0006734	SHAE2_97260.1	SBOV2_90860.1
OG0006735	SHAE2_67520.1	SBOV2_62910.1
OG0006736	SHAE2_77930.1	SBOV2_72690.1
OG0006737	SHAE2_2650.1	SBOV2_2350.1
OG0006738	SHAE2_48310.1	SBOV2_44610.1
OG0006739	SHAE2_22130.1	SBOV2_20590.1
OG0006740	SHAE2_86680.1	SBOV2_81450.1
OG0006741	SHAE2_15430.1	SBOV2_13360.1
OG0006742	SHAE2_12900.1	SBOV2_10830.2, SBOV2_10830.1
OG0006743	SHAE2_53370.1	SBOV2_49480.1
OG0006744	SHAE2_92720.1	SBOV2_86640.2, SBOV2_86640.1
OG0006745	SHAE2_89740.1	SBOV2_83670.1
OG0006746	SHAE2_83830.1	SBOV2_78440.1
OG0006747	SHAE2_85460.1	SBOV2_80320.1
OG0006748	SHAE2_12810.1	SBOV2_10780.1
OG0006749	SHAE2_40200.1	SBOV2_30370.1
OG0006750	SHAE2_97200.1, SHAE2_97200.2, SHAE2_97200.3	SBOV2_90800.1, SBOV2_90800.2
OG0006751	SHAE2_60450.1	SBOV2_56220.1
OG0006752	SHAE2_15150.1	SBOV2_13040.1, SBOV2_13040.2
OG0006753	SHAE2_73240.1	SBOV2_68250.1
OG0006754	SHAE2_52460.1	SBOV2_48590.1
OG0006755	SHAE2_69930.1	SBOV2_65210.1
OG0006756	SHAE2_91760.1	SBOV2_85600.1
OG0006757	SHAE2_7980.1	SBOV2_7990.1
OG0006758	SHAE2_68050.1	SBOV2_63410.1, SBOV2_63410.2
OG0006759	SHAE2_12390.1	SBOV2_10350.1
OG0006760	SHAE2_67870.1	SBOV2_63230.1
OG0006761	SHAE2_49430.1	SBOV2_44900.1
OG0006762	SHAE2_99040.1	SBOV2_92670.1
OG0006763	SHAE2_20690.1	SBOV2_17950.1
OG0006764	SHAE2_78490.1, SHAE2_78490.2	SBOV2_73190.1
OG0006765	SHAE2_92200.1, SHAE2_92200.2	SBOV2_86080.1
OG0006766	SHAE2_91580.1	SBOV2_85460.1
OG0006767	SHAE2_91710.1	SBOV2_85560.2, SBOV2_85560.1
OG0006768	SHAE2_8330.1	SBOV2_7620.1
OG0006769	SHAE2_78740.1	SBOV2_73410.1
OG0006770	SHAE2_46960.1	SBOV2_43380.1
OG0006771	SHAE2_10060.1	SBOV2_7220.1
OG0006772	SHAE2_72560.1	SBOV2_67630.1
OG0006773	SHAE2_81820.1	SBOV2_76390.1
OG0006774	SHAE2_21530.1	SBOV2_18790.2, SBOV2_18790.3, SBOV2_18790.1
OG0006775	SHAE2_63380.1	SBOV2_58950.1
OG0006776	SHAE2_68930.1	SBOV2_64250.1
OG0006777	SHAE2_19600.1	SBOV2_16920.1
OG0006778	SHAE2_22310.1	SBOV2_20410.1
OG0006779	SHAE2_53050.1, SHAE2_53050.2	SBOV2_49170.1
OG0006780	SHAE2_87880.1	SBOV2_82400.1
OG0006781	SHAE2_43280.1	SBOV2_27440.1, SBOV2_27440.2
OG0006782	SHAE2_73270.1	SBOV2_68280.1
OG0006783	SHAE2_19280.1	SBOV2_16610.1, SBOV2_16610.2
OG0006784	SHAE2_4500.1	SBOV2_4000.1, SBOV2_4000.3, SBOV2_4000.2
OG0006786	SHAE2_22250.1, SHAE2_22250.2	SBOV2_20450.1
OG0006787	SHAE2_36260.1	SBOV2_34300.1
OG0006788	SHAE2_69480.1	SBOV2_64750.1
OG0006789	SHAE2_15080.1	SBOV2_13010.1
OG0006790	SHAE2_98100.1	SBOV2_91890.1
OG0006792	SHAE2_25760.1	SBOV2_22960.1
OG0006793	SHAE2_15170.1	SBOV2_13060.1
OG0006795	SHAE2_15770.1	SBOV2_13660.1
OG0006796	SHAE2_17990.3	SBOV2_15570.1
OG0006796	SHAE2_17990.4	SBOV2_15570.1
OG0006797	SHAE2_1350.1	SBOV2_1080.1
OG0006798	SHAE2_52510.1	SBOV2_48650.1
OG0006798	SHAE2_52510.1	SBOV2_48650.2
OG0006799	SHAE2_44550.1, SHAE2_44550.2	SBOV2_26200.1
OG0006800	SHAE2_24000.1	SBOV2_21320.1
OG0006801	SHAE2_17180.1	SBOV2_14810.1
OG0006802	SHAE2_17230.1, SHAE2_17230.2, SHAE2_17230.3	SBOV2_14850.1
OG0006803	SHAE2_81300.1	SBOV2_75930.1
OG0006803	SHAE2_81300.1	SBOV2_75930.2
OG0006803	SHAE2_81300.1	SBOV2_75930.4
OG0006804	SHAE2_103340.1	SBOV2_82460.1, SBOV2_82460.2
OG0006805	SHAE2_87400.1	SBOV2_82160.1, SBOV2_82160.2
OG0006807	SHAE2_34540.1	SBOV2_35400.1, SBOV2_35400.2
OG0006808	SHAE2_29300.1, SHAE2_29310.1	SBOV2_40500.1
OG0006809	SHAE2_70360.1	SBOV2_65710.1
OG0006810	SHAE2_71940.1	SBOV2_67200.1
OG0006811	SHAE2_90640.1	SBOV2_84590.1, SBOV2_84590.2, SBOV2_84590.3, SBOV2_84660.1
OG0006813	SHAE2_34310.1, SHAE2_34310.2	SBOV2_35620.1
OG0006816	SHAE2_95990.1	SBOV2_87610.1
OG0006817	SHAE2_28510.1	SBOV2_41300.1
OG0006819	SHAE2_17520.1	SBOV2_15130.1
OG0006820	SHAE2_80270.1	SBOV2_74840.1
OG0006821	SHAE2_39950.1	SBOV2_30640.1
OG0006822	SHAE2_5000.1	SBOV2_4490.1
OG0006823	SHAE2_98750.2, SHAE2_98750.1, SHAE2_98750.3	SBOV2_92390.1, SBOV2_92390.2
OG0006824	SHAE2_98550.1, SHAE2_98550.3, SHAE2_98550.2	SBOV2_92170.1
OG0006825	SHAE2_90600.1	SBOV2_84530.1
OG0006826	SHAE2_90500.1, SHAE2_90500.2	SBOV2_84420.1
OG0006827	SHAE2_96470.1	SBOV2_90020.1
OG0006828	SHAE2_81060.1	SBOV2_75660.1
OG0006829	SHAE2_69520.1	SBOV2_64800.1
OG0006830	SHAE2_66710.1, SHAE2_66710.2	SBOV2_62090.2, SBOV2_62090.1, SBOV2_62090.3
OG0006831	SHAE2_33990.1	SBOV2_35910.1, SBOV2_35910.2
OG0006832	SHAE2_28140.3	SBOV2_25370.1, SBOV2_25370.2, SBOV2_25370.3
OG0006833	SHAE2_29240.1	SBOV2_40600.3, SBOV2_40600.1, SBOV2_40600.2
OG0006834	SHAE2_26640.1	SBOV2_23780.2, SBOV2_23780.3
OG0006835	SHAE2_47670.1, SHAE2_47670.2	SBOV2_44030.1
OG0006836	SHAE2_19100.1	SBOV2_16430.1
OG0006837	SHAE2_31900.1, SHAE2_31900.2	SBOV2_38090.1, SBOV2_38090.2
OG0006838	SHAE2_71100.1, SHAE2_71110.1	SBOV2_66450.1
OG0006839	SHAE2_85050.1	SBOV2_80000.2, SBOV2_80000.5, SBOV2_80000.3, SBOV2_80000.4, SBOV2_80000.1
OG0006840	SHAE2_85500.1, SHAE2_85500.6, SHAE2_85500.3, SHAE2_85500.4, SHAE2_85500.5, SHAE2_85500.2	SBOV2_80370.1
OG0006841	SHAE2_11040.1	SBOV2_8990.2
OG0006841	SHAE2_11060.1	SBOV2_8990.2
OG0006851	SHAE2_70970.1, SHAE2_70970.2	SBOV2_66330.1
OG0006852	SHAE2_101130.1, SHAE2_101130.2	SBOV2_94650.1
OG0006853	SHAE2_17580.1	SBOV2_15180.1
OG0006854	SHAE2_52140.1	SBOV2_48280.1
OG0006855	SHAE2_99630.1, SHAE2_99630.2	SBOV2_93260.1
OG0006857	SHAE2_95710.1	SBOV2_87870.1
OG0006858	SHAE2_13330.1	SBOV2_11260.1
OG0006859	SHAE2_1700.1	SBOV2_1400.1
OG0006860	SHAE2_17830.1	SBOV2_15440.1
OG0006861	SHAE2_56310.1	SBOV2_52560.1, SBOV2_52560.2
OG0006862	SHAE2_31310.1	SBOV2_38560.1
OG0006863	SHAE2_53270.1	SBOV2_49370.1
OG0006863	SHAE2_53270.2	SBOV2_49370.2
OG0006864	SHAE2_51230.1	SBOV2_47310.1
OG0006865	SHAE2_27300.1	SBOV2_24470.1
OG0006866	SHAE2_35810.1	SBOV2_34720.1, SBOV2_34720.2
OG0006868	SHAE2_12520.1	SBOV2_10470.1
OG0006870	SHAE2_31790.1	SBOV2_37990.1
OG0006871	SHAE2_92460.1	SBOV2_86360.1
OG0006872	SHAE2_51180.1	SBOV2_47250.1, SBOV2_47270.1
OG0006873	SHAE2_7350.1	SBOV2_6730.1
OG0006874	SHAE2_19490.1	SBOV2_16810.1
OG0006875	SHAE2_69720.1	SBOV2_64990.1
OG0006877	SHAE2_51380.1	SBOV2_47520.1
OG0006878	SHAE2_86710.1	SBOV2_81490.1
OG0006879	SHAE2_62450.1	SBOV2_57960.1
OG0006880	SHAE2_85090.1	SBOV2_79950.1
OG0006881	SHAE2_95240.1	SBOV2_88320.1
OG0006882	SHAE2_93430.1	SBOV2_87250.1
OG0006883	SHAE2_28760.1	SBOV2_41060.1
OG0006884	SHAE2_76230.1	SBOV2_71210.1, SBOV2_71210.2
OG0006885	SHAE2_30620.1	SBOV2_39250.1
OG0006886	SHAE2_34770.1	SBOV2_35180.1
OG0006887	SHAE2_27980.1	SBOV2_25230.1
OG0006888	SHAE2_40780.1, SHAE2_40780.2	SBOV2_29840.1
OG0006889	SHAE2_94110.1	SBOV2_89370.1
OG0006890	SHAE2_96780.1	SBOV2_90370.1
OG0006891	SHAE2_53130.1	SBOV2_49250.1
OG0006892	SHAE2_67570.1	SBOV2_62960.1
OG0006893	SHAE2_30730.1	SBOV2_39140.1
OG0006894	SHAE2_100680.1	SBOV2_94220.1
OG0006895	SHAE2_36470.1	SBOV2_33970.1
OG0006897	SHAE2_42500.1	SBOV2_28220.1
OG0006898	SHAE2_52490.1, SHAE2_52490.3, SHAE2_52490.2	SBOV2_48620.1
OG0006899	SHAE2_33400.1	SBOV2_36510.1
OG0006900	SHAE2_99700.1	SBOV2_93330.3, SBOV2_93330.1, SBOV2_93330.2
OG0006901	SHAE2_67530.2, SHAE2_67530.1	SBOV2_62920.1
OG0006902	SHAE2_200.1	SBOV2_190.1
OG0006903	SHAE2_16530.1	SBOV2_14410.1
OG0006904	SHAE2_56510.1	SBOV2_52370.1, SBOV2_52360.1
OG0006905	SHAE2_101700.1	SBOV2_95510.1
OG0006906	SHAE2_59750.1	SBOV2_55550.1, SBOV2_55560.1
OG0006907	SHAE2_58230.1	SBOV2_50540.1
OG0006908	SHAE2_48230.1	SBOV2_44360.1
OG0006910	SHAE2_61620.1	SBOV2_57270.1
OG0006911	SHAE2_56170.1	SBOV2_52690.1
OG0006912	SHAE2_15740.1	SBOV2_13630.1
OG0006913	SHAE2_21140.1	SBOV2_18360.1
OG0006914	SHAE2_54930.1	SBOV2_53880.1
OG0006915	SHAE2_34450.1	SBOV2_35490.1
OG0006916	SHAE2_98240.1	SBOV2_91680.1
OG0006917	SHAE2_3910.1	SBOV2_3410.1, SBOV2_3420.1
OG0006918	SHAE2_34520.1	SBOV2_35420.1
OG0006919	SHAE2_40460.1	SBOV2_30180.1
OG0006920	SHAE2_28980.1	SBOV2_40860.1
OG0006921	SHAE2_65450.1	SBOV2_60920.1
OG0006922	SHAE2_14560.1	SBOV2_12530.1
OG0006923	SHAE2_99750.1	SBOV2_93400.1
OG0006924	SHAE2_83860.1	SBOV2_78500.1
OG0006925	SHAE2_53660.1	SBOV2_49720.1
OG0006926	SHAE2_55280.1	SBOV2_53550.1
OG0006927	SHAE2_56210.1	SBOV2_52650.1
OG0006928	SHAE2_17960.1	SBOV2_15550.1
OG0006929	SHAE2_86920.1	SBOV2_81700.1
OG0006930	SHAE2_5280.1	SBOV2_4740.1
OG0006931	SHAE2_12120.1	SBOV2_10050.1
OG0006933	SHAE2_55870.1, SHAE2_55870.2	SBOV2_52960.1, SBOV2_52960.2
OG0006934	SHAE2_45210.1	SBOV2_41520.1
OG0006935	SHAE2_75530.1	SBOV2_70470.1
OG0006936	SHAE2_39830.1	SBOV2_30780.1
OG0006937	SHAE2_58040.1	SBOV2_50750.1, SBOV2_50750.2
OG0006938	SHAE2_95580.1, SHAE2_95570.1	SBOV2_88000.1
OG0006939	SHAE2_44970.1	SBOV2_25770.1
OG0006940	SHAE2_16340.1, SHAE2_16340.2	SBOV2_14230.1
OG0006941	SHAE2_21130.1	SBOV2_18350.1
OG0006942	SHAE2_19550.1	SBOV2_16870.1
OG0006943	SHAE2_88760.1	SBOV2_82570.1
OG0006944	SHAE2_76470.1	SBOV2_71400.1
OG0006946	SHAE2_14070.1	SBOV2_12080.1
OG0006947	SHAE2_87420.1	SBOV2_82180.1
OG0006948	SHAE2_37330.1, SHAE2_37330.2	SBOV2_33150.1
OG0006949	SHAE2_77410.1	SBOV2_72190.1
OG0006950	SHAE2_79970.1	SBOV2_74580.1
OG0006951	SHAE2_22480.1	SBOV2_20250.1
OG0006952	SHAE2_29920.1	SBOV2_39930.1
OG0006953	SHAE2_63100.1	SBOV2_58690.1
OG0006954	SHAE2_55760.1	SBOV2_53080.1
OG0006955	SHAE2_33460.1	SBOV2_36460.1
OG0006956	SHAE2_64200.3, SHAE2_64200.2, SHAE2_64200.1	SBOV2_59740.1
OG0006957	SHAE2_75740.1	SBOV2_70690.1
OG0006958	SHAE2_73480.1	SBOV2_68440.1
OG0006959	SHAE2_92040.1	SBOV2_85930.1
OG0006960	SHAE2_37690.1	SBOV2_32790.1
OG0006961	SHAE2_95340.1	SBOV2_88230.1, SBOV2_88230.2
OG0006962	SHAE2_57230.1, SHAE2_57230.2	SBOV2_51600.1
OG0006963	SHAE2_52170.1	SBOV2_48310.1
OG0006964	SHAE2_66310.1	SBOV2_61730.1
OG0006965	SHAE2_38300.1	SBOV2_32190.1
OG0006966	SHAE2_65660.1	SBOV2_61160.1, SBOV2_61160.2, SBOV2_61160.3
OG0006967	SHAE2_94080.1	SBOV2_89390.1
OG0006968	SHAE2_40810.1	SBOV2_29810.1
OG0006969	SHAE2_75680.1	SBOV2_70630.1
OG0006970	SHAE2_75690.1	SBOV2_70640.1
OG0006971	SHAE2_84900.1	SBOV2_79390.1
OG0006972	SHAE2_65200.1	SBOV2_60660.1
OG0006973	SHAE2_4520.1, SHAE2_4520.2	SBOV2_4020.1
OG0006974	SHAE2_85390.1	SBOV2_80240.1
OG0006975	SHAE2_24590.3, SHAE2_24590.1	SBOV2_21890.1
OG0006976	SHAE2_73260.1, SHAE2_73260.2, SHAE2_73260.3	SBOV2_68270.1
OG0006977	SHAE2_34900.1	SBOV2_35040.1
OG0006978	SHAE2_25540.1	SBOV2_22720.2
OG0006979	SHAE2_70720.1	SBOV2_66090.1
OG0006980	SHAE2_83500.1	SBOV2_78100.1
OG0006981	SHAE2_65530.1	SBOV2_61010.1
OG0006982	SHAE2_59800.1	SBOV2_55610.1
OG0006983	SHAE2_17710.1	SBOV2_15310.1
OG0006984	SHAE2_54800.1	SBOV2_54000.1
OG0006985	SHAE2_43800.1	SBOV2_26940.1
OG0006986	SHAE2_3930.1	SBOV2_3440.1
OG0006987	SHAE2_81950.1	SBOV2_76520.1
OG0006988	SHAE2_81960.1	SBOV2_76530.1
OG0006989	SHAE2_78170.1	SBOV2_72890.1
OG0006990	SHAE2_2320.1	SBOV2_2050.1
OG0006991	SHAE2_85300.1	SBOV2_80130.1
OG0006991	SHAE2_85310.1	SBOV2_80130.1
OG0006992	SHAE2_24470.2, SHAE2_24470.1, SHAE2_24470.3, SHAE2_24470.4, SHAE2_24470.5	SBOV2_21790.1
OG0006993	SHAE2_19320.1	SBOV2_16650.1
OG0006994	SHAE2_5600.1	SBOV2_5050.1
OG0006995	SHAE2_66350.1	SBOV2_61770.1
OG0006996	SHAE2_240.1	SBOV2_240.1, SBOV2_250.1
OG0006997	SHAE2_91500.1	SBOV2_85380.1
OG0006998	SHAE2_80550.1	SBOV2_75140.1, SBOV2_75160.1
OG0006999	SHAE2_48900.1	SBOV2_45320.1
OG0007000	SHAE2_87430.1	SBOV2_82190.1
OG0007001	SHAE2_51950.1	SBOV2_48100.2, SBOV2_48100.1, SBOV2_48100.3
OG0007002	SHAE2_100200.1	SBOV2_93740.2
OG0007003	SHAE2_7360.1	SBOV2_6740.1
OG0007004	SHAE2_102670.1, SHAE2_102670.2	SBOV2_91830.1
OG0007005	SHAE2_48910.1	SBOV2_45310.1
OG0007006	SHAE2_98290.1	SBOV2_91640.1
OG0007007	SHAE2_46680.1	SBOV2_43330.1
OG0007008	SHAE2_68560.1	SBOV2_63830.1, SBOV2_63830.2
OG0007009	SHAE2_96610.1	SBOV2_90140.1
OG0007010	SHAE2_23800.1	SBOV2_21020.1
OG0007011	SHAE2_53420.1	SBOV2_49520.1
OG0007012	SHAE2_51160.1, SHAE2_51160.2	SBOV2_96570.1, SBOV2_96570.2
OG0007013	SHAE2_68110.1	SBOV2_63460.1, SBOV2_63460.2
OG0007014	SHAE2_13760.1	SBOV2_11750.1
OG0007015	SHAE2_84090.1	SBOV2_78750.1
OG0007016	SHAE2_19850.1	SBOV2_17160.1
OG0007017	SHAE2_53760.1	SBOV2_49830.1, SBOV2_49830.2
OG0007018	SHAE2_99530.1	SBOV2_93170.1
OG0007019	SHAE2_83030.1	SBOV2_77640.1
OG0007020	SHAE2_60050.1	SBOV2_55860.1
OG0007021	SHAE2_51750.1	SBOV2_47880.1
OG0007022	SHAE2_65360.1	SBOV2_60830.1
