Orthogroup	fasciola_hepatica	schistosoma_mattheei
OG0006632	FhHiC23_g5868.t1, FhHiC23_g5868.t2	SMTH1_43530.1
OG0006633	FhHiC23_g923.t1	SMTH1_77400.1
OG0006634	FhHiC23_g14085.t1	SMTH1_45670.1
OG0006635	FhHiC23_g10626.t1	SMTH1_8060.1, SMTH1_8060.2
OG0006638	FhHiC23_g10992.t1, FhHiC23_g10991.t1, FhHiC23_g10992.t2	SMTH1_8020.1
OG0006639	FhHiC23_g1286.t1	SMTH1_89080.1
OG0006640	FhHiC23_g12347.t1	SMTH1_10240.1
OG0006641	FhHiC23_g2319.t1	SMTH1_84540.1, SMTH1_84540.2
OG0006642	FhHiC23_g7056.t1	SMTH1_71730.1
OG0006643	FhHiC23_g7740.t1	SMTH1_64740.1, SMTH1_64720.1
OG0006644	FhHiC23_g10153.t1	SMTH1_27270.1
OG0006645	FhHiC23_g7329.t1	SMTH1_67830.1
OG0006646	FhHiC23_g2349.t1	SMTH1_57570.1
OG0006647	FhHiC23_g8567.t1	SMTH1_73590.1
OG0006648	FhHiC23_g7251.t1	SMTH1_73530.1, SMTH1_73540.1
OG0006649	FhHiC23_g760.t1, FhHiC23_g760.t2	SMTH1_80630.1
OG0006650	FhHiC23_g2254.t1	SMTH1_52920.1, SMTH1_52920.2
OG0006651	FhHiC23_g11411.t1	SMTH1_14060.1
OG0006652	FhHiC23_g10212.t1, FhHiC23_g10212.t2	SMTH1_26510.1
OG0006653	FhHiC23_g8052.t1	SMTH1_71590.1
OG0006654	FhHiC23_g8037.t1	SMTH1_73570.1
OG0006655	FhHiC23_g5450.t1	SMTH1_38070.1
OG0006656	FhHiC23_g5449.t1, FhHiC23_g5449.t2	SMTH1_38060.1
OG0006657	FhHiC23_g10329.t1	SMTH1_28060.1
OG0006658	FhHiC23_g664.t1, FhHiC23_g664.t2	SMTH1_86020.1, SMTH1_86020.2
OG0006659	FhHiC23_g6293.t1, FhHiC23_g6293.t2	SMTH1_38920.1
OG0006660	FhHiC23_g3894.t1	SMTH1_94510.1, SMTH1_94520.1
OG0006661	FhHiC23_g354.t1	SMTH1_80840.1
OG0006663	FhHiC23_g13930.t1	SMTH1_46780.1
OG0006664	FhHiC23_g24.t1	SMTH1_56920.1
OG0006665	FhHiC23_g14570.t1	SMTH1_40450.1
OG0006666	FhHiC23_g12757.t1	SMTH1_1580.1
OG0006667	FhHiC23_g10658.t1	SMTH1_7900.1
OG0006668	FhHiC23_g6379.t1	SMTH1_27250.1, SMTH1_27260.1
OG0006669	FhHiC23_g13158.t1	SMTH1_15810.1
OG0006670	FhHiC23_g2973.t1, FhHiC23_g2973.t2	SMTH1_78940.1
OG0006671	FhHiC23_g2915.t1, FhHiC23_g2917.t1	SMTH1_87830.1
OG0006672	FhHiC23_g11512.t1	SMTH1_19860.1
OG0006673	FhHiC23_g15246.t1, FhHiC23_g15246.t2	SMTH1_22300.1
OG0006674	FhHiC23_g3271.t1	SMTH1_89000.1, SMTH1_89000.2
OG0006675	FhHiC23_g15783.t1	SMTH1_24880.1
OG0006676	FhHiC23_g2455.t1	SMTH1_82700.1
OG0006677	FhHiC23_g10342.t1	SMTH1_25310.1
OG0006678	FhHiC23_g625.t1, FhHiC23_g625.t2	SMTH1_52320.1
OG0006679	FhHiC23_g4633.t1	SMTH1_35870.1, SMTH1_35870.3, SMTH1_35870.2
OG0006680	FhHiC23_g11706.t1	SMTH1_13390.1
OG0006681	FhHiC23_g8286.t1	SMTH1_67680.1
OG0006682	FhHiC23_g3861.t1	SMTH1_93290.1
OG0006683	FhHiC23_g15731.t1	SMTH1_23600.1
OG0006684	FhHiC23_g11906.t1	SMTH1_20180.1
OG0006685	FhHiC23_g4755.t1	SMTH1_37540.1
OG0006686	FhHiC23_g42.t1	SMTH1_59470.1, SMTH1_59470.2
OG0006687	FhHiC23_g16573.t2, FhHiC23_g16573.t1	SMTH1_98490.1
OG0006688	FhHiC23_g6980.t1	SMTH1_65510.1
OG0006690	FhHiC23_g7591.t1	SMTH1_67690.1
OG0006691	FhHiC23_g2893.t1	SMTH1_85280.2, SMTH1_85280.1
OG0006692	FhHiC23_g12478.t1	SMTH1_5080.1
OG0006693	FhHiC23_g9794.t1, FhHiC23_g9794.t2	SMTH1_26000.1
OG0006694	FhHiC23_g1372.t1	SMTH1_86780.1
OG0006695	FhHiC23_g7099.t1	SMTH1_70820.1, SMTH1_70810.1
OG0006696	FhHiC23_g15964.t2, FhHiC23_g15964.t1	SMTH1_96430.1
OG0006697	FhHiC23_g5008.t1, FhHiC23_g5008.t3, FhHiC23_g5008.t2	SMTH1_34070.1
OG0006698	FhHiC23_g14437.t1	SMTH1_46640.1
OG0006699	FhHiC23_g1552.t1, FhHiC23_g1552.t2	SMTH1_79100.1
OG0006700	FhHiC23_g4724.t1	SMTH1_44140.1
OG0006701	FhHiC23_g1570.t1	SMTH1_55320.1
OG0006702	FhHiC23_g16593.t1, FhHiC23_g16592.t1	SMTH1_101020.1
OG0006703	FhHiC23_g13788.t1, FhHiC23_g13788.t2	SMTH1_8730.1
OG0006704	FhHiC23_g6277.t1	SMTH1_39150.1
OG0006705	FhHiC23_g2151.t1	SMTH1_63080.1
OG0006706	FhHiC23_g13983.t1	SMTH1_45640.1
OG0006707	FhHiC23_g5606.t1	SMTH1_33800.1
OG0006710	FhHiC23_g3768.t1	SMTH1_91910.1
OG0006711	FhHiC23_g8050.t1	SMTH1_72060.1, SMTH1_72060.2
OG0006712	FhHiC23_g4270.t1	SMTH1_93520.1
OG0006713	FhHiC23_g4626.t1	SMTH1_36670.3, SMTH1_36670.1, SMTH1_36670.2
OG0006714	FhHiC23_g10361.t1	SMTH1_25170.1
OG0006715	FhHiC23_g14875.t1	SMTH1_48850.1
OG0006716	FhHiC23_g47.t1	SMTH1_50870.1, SMTH1_50870.2
OG0006717	FhHiC23_g15945.t2, FhHiC23_g15945.t1, FhHiC23_g15945.t4, FhHiC23_g15945.t3	SMTH1_101140.1
OG0006718	FhHiC23_g15557.t1	SMTH1_24990.1
OG0006720	FhHiC23_g10402.t1	SMTH1_29680.1
OG0006721	FhHiC23_g10893.t1	SMTH1_14260.1
OG0006722	FhHiC23_g5314.t1	SMTH1_31680.1, SMTH1_31680.2
OG0006723	FhHiC23_g202.t1	SMTH1_50880.1, SMTH1_50880.2, SMTH1_50880.3
OG0006724	FhHiC23_g12019.t1	SMTH1_3870.1
OG0006725	FhHiC23_g8462.t1	SMTH1_69360.1
OG0006726	FhHiC23_g8228.t1	SMTH1_69860.1
OG0006727	FhHiC23_g2423.t1	SMTH1_89210.1, SMTH1_89210.2
OG0006728	FhHiC23_g9438.t1	SMTH1_105340.1, SMTH1_105350.1
OG0006729	FhHiC23_g9199.t1, FhHiC23_g9199.t2, FhHiC23_g9199.t3	SMTH1_105950.1
OG0006730	FhHiC23_g5043.t1	SMTH1_35190.1
OG0006731	FhHiC23_g16532.t1	SMTH1_96960.1
OG0006732	FhHiC23_g8291.t1	SMTH1_71530.1
OG0006733	FhHiC23_g11502.t1	SMTH1_11440.1
OG0006734	FhHiC23_g16092.t1	SMTH1_101930.1
OG0006735	FhHiC23_g7394.t2, FhHiC23_g7394.t1	SMTH1_70450.1, SMTH1_70460.1
OG0006736	FhHiC23_g3392.t1	SMTH1_81740.1
OG0006737	FhHiC23_g13378.t1	SMTH1_2760.1
OG0006739	FhHiC23_g15606.t1	SMTH1_23400.1
OG0006740	FhHiC23_g3742.t1	SMTH1_91390.1
OG0006741	FhHiC23_g15194.t1	SMTH1_15240.1
OG0006742	FhHiC23_g11604.t1	SMTH1_12420.1
OG0006743	FhHiC23_g2710.t1	SMTH1_56090.1
OG0006744	FhHiC23_g16273.t1	SMTH1_97070.1
OG0006745	FhHiC23_g3734.t1	SMTH1_93580.1
OG0006746	FhHiC23_g2803.t1	SMTH1_88300.1, SMTH1_88300.2, SMTH1_88290.1
OG0006747	FhHiC23_g3808.t1, FhHiC23_g3808.t2	SMTH1_90720.1
OG0006749	FhHiC23_g4642.t1	SMTH1_41420.1
OG0006750	FhHiC23_g16282.t1	SMTH1_101860.1
OG0006751	FhHiC23_g1422.t1	SMTH1_63330.1, SMTH1_63340.1
OG0006752	FhHiC23_g11810.t1	SMTH1_14890.1
OG0006753	FhHiC23_g8632.t2, FhHiC23_g8632.t1	SMTH1_76350.1
OG0006754	FhHiC23_g127.t1	SMTH1_55020.1, SMTH1_55030.1
OG0006755	FhHiC23_g8068.t2, FhHiC23_g8068.t1	SMTH1_72990.1
OG0006756	FhHiC23_g16343.t1	SMTH1_95880.1
OG0006757	FhHiC23_g11159.t1, FhHiC23_g11160.t1	SMTH1_8470.1
OG0006758	FhHiC23_g8338.t1	SMTH1_71100.1
OG0006759	FhHiC23_g12404.t1, FhHiC23_g12404.t2	SMTH1_11910.1
OG0006760	FhHiC23_g7914.t1	SMTH1_70870.1
OG0006761	FhHiC23_g55.t1	SMTH1_50830.1, SMTH1_50830.2
OG0006762	FhHiC23_g9340.t1	SMTH1_104030.1, SMTH1_104030.2
OG0006763	FhHiC23_g15290.t1	SMTH1_20450.1
OG0006764	FhHiC23_g1043.t2, FhHiC23_g1043.t1, FhHiC23_g1043.t3	SMTH1_82410.1
OG0006765	FhHiC23_g15966.t1	SMTH1_96440.1
OG0006766	FhHiC23_g16175.t1	SMTH1_95670.1, SMTH1_95690.1
OG0006767	FhHiC23_g16549.t1	SMTH1_95840.1
OG0006768	FhHiC23_g12716.t1	SMTH1_8870.1
OG0006769	FhHiC23_g837.t1, FhHiC23_g838.t1	SMTH1_82640.1
OG0006770	FhHiC23_g14191.t1	SMTH1_49130.1
OG0006771	FhHiC23_g12996.t1, FhHiC23_g12996.t2	SMTH1_9320.1, SMTH1_9320.2
OG0006772	FhHiC23_g7844.t1	SMTH1_75650.1
OG0006773	FhHiC23_g661.t1	SMTH1_86040.1
OG0006774	FhHiC23_g15175.t1	SMTH1_21380.1
OG0006775	FhHiC23_g7825.t1	SMTH1_65940.1
OG0006776	FhHiC23_g7004.t3, FhHiC23_g7004.t1, FhHiC23_g7004.t2	SMTH1_71920.1, SMTH1_71920.2
OG0006777	FhHiC23_g10871.t1	SMTH1_19260.1
OG0006778	FhHiC23_g15058.t1, FhHiC23_g15198.t1, FhHiC23_g15200.t1	SMTH1_23180.1
OG0006779	FhHiC23_g6012.t1, FhHiC23_g1682.t1	SMTH1_55730.1
OG0006780	FhHiC23_g3837.t1	SMTH1_92380.1
OG0006781	FhHiC23_g4912.t1	SMTH1_44990.1
OG0006782	FhHiC23_g8504.t1	SMTH1_76380.1
OG0006783	FhHiC23_g15649.t1	SMTH1_18920.1
OG0006784	FhHiC23_g12338.t1, FhHiC23_g12338.t2	SMTH1_4510.1
OG0006785	FhHiC23_g2802.t1	SMTH1_88310.1
OG0006786	FhHiC23_g15033.t1	SMTH1_23260.1
OG0006787	FhHiC23_g4697.t1	SMTH1_37100.1
OG0006788	FhHiC23_g7125.t1, FhHiC23_g7124.t1	SMTH1_72510.1
OG0006789	FhHiC23_g8521.t1, FhHiC23_g10675.t1	SMTH1_14840.1
OG0006790	FhHiC23_g14624.t1	SMTH1_102940.1
OG0006792	FhHiC23_g10048.t1	SMTH1_26070.1
OG0006793	FhHiC23_g10767.t1	SMTH1_14910.1
OG0006795	FhHiC23_g11301.t1	SMTH1_15570.1
OG0006796	FhHiC23_g11940.t1	SMTH1_17730.2, SMTH1_17730.1
OG0006797	FhHiC23_g12369.t1, FhHiC23_g12369.t2	SMTH1_1200.1
OG0006798	FhHiC23_g125.t1	SMTH1_55110.1
OG0006799	FhHiC23_g14906.t1	SMTH1_46460.1, SMTH1_46460.2
OG0006800	FhHiC23_g15000.t1	SMTH1_24230.1
OG0006801	FhHiC23_g15063.t1	SMTH1_16860.1, SMTH1_16860.2, SMTH1_16870.1, SMTH1_16870.2
OG0006802	FhHiC23_g15153.t1	SMTH1_16910.1
OG0006803	FhHiC23_g2602.t1	SMTH1_85460.1
OG0006804	FhHiC23_g3569.t1	SMTH1_92450.1
OG0006805	FhHiC23_g3816.t1	SMTH1_92120.1
OG0006806	FhHiC23_g4659.t1, FhHiC23_g4659.t2	SMTH1_33230.1
OG0006807	FhHiC23_g5025.t1	SMTH1_35800.1
OG0006808	FhHiC23_g6610.t2	SMTH1_29940.1
OG0006809	FhHiC23_g7802.t1	SMTH1_73460.1, SMTH1_73460.3, SMTH1_73460.2
OG0006810	FhHiC23_g7988.t1, FhHiC23_g7988.t2	SMTH1_75100.1
OG0006811	FhHiC23_g9720.t1	SMTH1_94680.1
OG0006851	FhHiC23_g8109.t1, FhHiC23_g8110.t1	SMTH1_74160.1
OG0006852	FhHiC23_g9386.t1	SMTH1_106150.1, SMTH1_106150.2
OG0006853	FhHiC23_g15429.t1	SMTH1_17320.1, SMTH1_17320.2
OG0006854	FhHiC23_g1584.t1	SMTH1_54670.1
OG0006855	FhHiC23_g10084.t1	SMTH1_104710.1
OG0006856	FhHiC23_g14580.t1	SMTH1_50010.1
OG0006857	FhHiC23_g16645.t1, FhHiC23_g16645.t2	SMTH1_100210.1
OG0006858	FhHiC23_g11713.t1, FhHiC23_g11713.t2, FhHiC23_g11714.t1	SMTH1_12810.1
OG0006859	FhHiC23_g12752.t1	SMTH1_1640.1
OG0006860	FhHiC23_g10633.t1	SMTH1_17590.1
OG0006862	FhHiC23_g5702.t1	SMTH1_32250.1
OG0006863	FhHiC23_g1573.t2, FhHiC23_g1573.t1	SMTH1_55960.1
OG0006864	FhHiC23_g878.t1	SMTH1_53510.1
OG0006865	FhHiC23_g9554.t1	SMTH1_27670.1
OG0006866	FhHiC23_g6172.t1	SMTH1_36590.1
OG0006867	FhHiC23_g16551.t1	SMTH1_96590.1
OG0006868	FhHiC23_g13092.t1	SMTH1_12020.1
OG0006869	FhHiC23_g6436.t1, FhHiC23_g6436.t2	SMTH1_36970.1
OG0006870	FhHiC23_g6535.t1	SMTH1_32860.1, SMTH1_32870.1
OG0006871	FhHiC23_g16014.t1, FhHiC23_g16014.t2	SMTH1_96750.1
OG0006872	FhHiC23_g1867.t1	SMTH1_53450.1
OG0006873	FhHiC23_g11971.t1	SMTH1_7810.1
OG0006874	FhHiC23_g11599.t1	SMTH1_19140.1, SMTH1_19130.1
OG0006875	FhHiC23_g8169.t1	SMTH1_72780.1
OG0006876	FhHiC23_g5814.t2	SMTH1_37120.1
OG0006877	FhHiC23_g1874.t1	SMTH1_53760.1
OG0006878	FhHiC23_g4222.t1	SMTH1_91430.1
OG0006879	FhHiC23_g7996.t1	SMTH1_64990.1
OG0006880	FhHiC23_g4034.t1, FhHiC23_g4034.t2	SMTH1_91050.1
OG0006881	FhHiC23_g16318.t1, FhHiC23_g16318.t2	SMTH1_99690.1
OG0006882	FhHiC23_g16398.t1	SMTH1_97760.1, SMTH1_97770.1
OG0006883	FhHiC23_g9273.t1	SMTH1_29340.1
OG0006884	FhHiC23_g3232.t1	SMTH1_80030.1
OG0006885	FhHiC23_g4907.t1	SMTH1_31410.1
OG0006886	FhHiC23_g5231.t1	SMTH1_36060.1
OG0006887	FhHiC23_g9519.t1	SMTH1_28480.1
OG0006888	FhHiC23_g5782.t1	SMTH1_41860.1
OG0006889	FhHiC23_g16572.t1	SMTH1_98480.1
OG0006890	FhHiC23_g16304.t1, FhHiC23_g16303.t1	SMTH1_101370.1
OG0006891	FhHiC23_g553.t1	SMTH1_55830.1
OG0006892	FhHiC23_g7684.t1	SMTH1_70520.1
OG0006893	FhHiC23_g5667.t1	SMTH1_31540.1
OG0006894	FhHiC23_g9884.t1	SMTH1_105670.1
OG0006895	FhHiC23_g6145.t1	SMTH1_37430.1
OG0006897	FhHiC23_g5289.t1, FhHiC23_g5287.t1	SMTH1_44030.1
OG0006898	FhHiC23_g121.t1	SMTH1_55070.1
OG0006899	FhHiC23_g5380.t3, FhHiC23_g5380.t1, FhHiC23_g5380.t2	SMTH1_34560.1
OG0006900	FhHiC23_g9163.t1	SMTH1_104780.1
OG0006901	FhHiC23_g7689.t1	SMTH1_70470.1
OG0006902	FhHiC23_g12840.t1, FhHiC23_g3727.t1	SMTH1_170.1
OG0006903	FhHiC23_g11164.t1	SMTH1_16420.1
OG0006904	FhHiC23_g1330.t1	SMTH1_59360.2, SMTH1_59360.1
OG0006905	FhHiC23_g9455.t1	SMTH1_106770.1, SMTH1_106770.2
OG0006906	FhHiC23_g2062.t1	SMTH1_62470.1
OG0006907	FhHiC23_g2116.t1	SMTH1_61220.1
OG0006908	FhHiC23_g15049.t1, FhHiC23_g14529.t1	SMTH1_50390.1
OG0006909	FhHiC23_g13099.t1	SMTH1_10300.1
OG0006910	FhHiC23_g6994.t1, FhHiC23_g6995.t1, FhHiC23_g6993.t1	SMTH1_64100.1, SMTH1_64090.1
OG0006911	FhHiC23_g1741.t1	SMTH1_58980.1
OG0006912	FhHiC23_g13458.t1	SMTH1_15490.1
OG0006913	FhHiC23_g15417.t1	SMTH1_20880.1
OG0006914	FhHiC23_g2344.t1	SMTH1_57620.1, SMTH1_57620.2
OG0006915	FhHiC23_g6382.t1	SMTH1_35690.1
OG0006916	FhHiC23_g9665.t1, FhHiC23_g9665.t2	SMTH1_103160.1
OG0006918	FhHiC23_g5121.t1, FhHiC23_g5122.t1	SMTH1_35780.1
OG0006919	FhHiC23_g5426.t1, FhHiC23_g9928.t1, FhHiC23_g9929.t1	SMTH1_41140.1
OG0006920	FhHiC23_g10176.t2, FhHiC23_g10176.t1	SMTH1_29550.1
OG0006921	FhHiC23_g8235.t1	SMTH1_68200.1
OG0006922	FhHiC23_g10887.t1	SMTH1_14270.1
OG0006923	FhHiC23_g9139.t1, FhHiC23_g9139.t2	SMTH1_104840.1
OG0006924	FhHiC23_g1507.t1	SMTH1_88350.1
OG0006926	FhHiC23_g1832.t1	SMTH1_57960.1
OG0006927	FhHiC23_g1385.t1	SMTH1_59040.1, SMTH1_59030.1
OG0006928	FhHiC23_g11103.t1	SMTH1_17700.1, SMTH1_17710.1
OG0006929	FhHiC23_g3803.t2, FhHiC23_g3803.t1, FhHiC23_g3803.t3	SMTH1_91640.1
OG0006930	FhHiC23_g12421.t1	SMTH1_5420.1
OG0006931	FhHiC23_g13292.t1	SMTH1_11580.1
OG0006932	FhHiC23_g10765.t1	SMTH1_16130.1
OG0006933	FhHiC23_g533.t1	SMTH1_58670.1
OG0006934	FhHiC23_g13867.t1	SMTH1_47160.1
OG0006935	FhHiC23_g14569.t1	SMTH1_79050.1
OG0006936	FhHiC23_g14510.t1	SMTH1_40790.1, SMTH1_40790.2
OG0006937	FhHiC23_g843.t1	SMTH1_61020.1
OG0006938	FhHiC23_g16843.t1	SMTH1_100070.1, SMTH1_100060.1
OG0006939	FhHiC23_g14055.t1	SMTH1_46900.1
OG0006940	FhHiC23_g11681.t1	SMTH1_16190.1
OG0006941	FhHiC23_g15333.t1	SMTH1_20870.1
OG0006942	FhHiC23_g11830.t1, FhHiC23_g11830.t2	SMTH1_19200.2, SMTH1_19200.1
OG0006943	FhHiC23_g4082.t1	SMTH1_92540.1
OG0006944	FhHiC23_g1465.t1	SMTH1_80280.1
OG0006945	FhHiC23_g9594.t1, FhHiC23_g9594.t2	SMTH1_28390.1, SMTH1_28380.1
OG0006946	FhHiC23_g11887.t1	SMTH1_13750.1
OG0006947	FhHiC23_g3906.t1	SMTH1_92140.1, SMTH1_92140.2
OG0006948	FhHiC23_g6215.t1, FhHiC23_g6215.t2	SMTH1_38330.1
OG0006949	FhHiC23_g651.t1	SMTH1_81180.1
OG0006950	FhHiC23_g331.t1	SMTH1_83900.1
OG0006951	FhHiC23_g15539.t1	SMTH1_23000.1
OG0006952	FhHiC23_g4982.t1	SMTH1_30640.1
OG0006953	FhHiC23_g7252.t1, FhHiC23_g7252.t2	SMTH1_65630.1
OG0006954	FhHiC23_g1650.t1	SMTH1_58500.1
OG0006955	FhHiC23_g4767.t1	SMTH1_34620.1
OG0006956	FhHiC23_g8440.t1	SMTH1_66930.1
OG0006957	FhHiC23_g829.t1, FhHiC23_g829.t2	SMTH1_79380.1
OG0006958	FhHiC23_g8342.t1	SMTH1_76550.1
OG0006959	FhHiC23_g16695.t1	SMTH1_96270.1
OG0006960	FhHiC23_g5635.t1	SMTH1_38720.1
OG0006961	FhHiC23_g16514.t1	SMTH1_99810.1, SMTH1_99810.2
OG0006962	FhHiC23_g14972.t1, FhHiC23_g64.t1	SMTH1_60170.1
OG0006963	FhHiC23_g3187.t1	SMTH1_54710.1
OG0006964	FhHiC23_g7401.t1	SMTH1_69150.1, SMTH1_69150.2
OG0006965	FhHiC23_g6366.t1	SMTH1_39360.1
OG0006966	FhHiC23_g7679.t1	SMTH1_68460.1, SMTH1_68460.2
OG0006967	FhHiC23_g15888.t1	SMTH1_98440.1
OG0006968	FhHiC23_g14887.t2, FhHiC23_g14887.t1	SMTH1_41890.1
OG0006969	FhHiC23_g3381.t2, FhHiC23_g3381.t1	SMTH1_79260.1, SMTH1_79270.1
OG0006970	FhHiC23_g3380.t2, FhHiC23_g3380.t1	SMTH1_79280.1, SMTH1_79290.1
OG0006971	FhHiC23_g2304.t1	SMTH1_89350.1
OG0006972	FhHiC23_g8041.t1	SMTH1_67890.1
OG0006973	FhHiC23_g12972.t1	SMTH1_4540.1
OG0006974	FhHiC23_g3592.t1	SMTH1_90820.1
OG0006975	FhHiC23_g15782.t1	SMTH1_24870.1
OG0006976	FhHiC23_g8503.t1	SMTH1_76370.1
OG0006977	FhHiC23_g5132.t1	SMTH1_36200.1
OG0006978	FhHiC23_g9791.t1	SMTH1_25820.1
OG0006979	FhHiC23_g8578.t1	SMTH1_73910.1, SMTH1_73900.1
OG0006980	FhHiC23_g512.t1, FhHiC23_g512.t2	SMTH1_87910.1
OG0006981	FhHiC23_g7629.t1	SMTH1_68300.1
OG0006982	FhHiC23_g2161.t1	SMTH1_62510.1
OG0006983	FhHiC23_g15391.t1	SMTH1_17460.1
OG0006985	FhHiC23_g13964.t1	SMTH1_45610.1
OG0006986	FhHiC23_g12534.t1	SMTH1_3960.1
OG0006987	FhHiC23_g3235.t1	SMTH1_86190.1
OG0006988	FhHiC23_g3236.t1	SMTH1_86200.1
OG0006989	FhHiC23_g894.t1	SMTH1_82040.1
OG0006990	FhHiC23_g11253.t1	SMTH1_2470.1
OG0006991	FhHiC23_g4249.t1	SMTH1_90890.1
OG0006993	FhHiC23_g11848.t1	SMTH1_18970.1
OG0006994	FhHiC23_g13639.t1	SMTH1_5790.1
OG0006995	FhHiC23_g7584.t1	SMTH1_69190.1
OG0006996	FhHiC23_g12977.t1	SMTH1_260.1
OG0006997	FhHiC23_g15976.t1	SMTH1_95570.1
OG0006998	FhHiC23_g207.t1, FhHiC23_g207.t2	SMTH1_84630.1
OG0006999	FhHiC23_g2093.t1	SMTH1_51330.1
OG0007000	FhHiC23_g3746.t1, FhHiC23_g3745.t1	SMTH1_92160.1
OG0007001	FhHiC23_g974.t1	SMTH1_54430.1
OG0007002	FhHiC23_g9966.t1	SMTH1_105170.1
OG0007003	FhHiC23_g12173.t1	SMTH1_7820.1
OG0007004	FhHiC23_g9307.t1	SMTH1_103020.1
OG0007006	FhHiC23_g9242.t1	SMTH1_103210.1
OG0007007	FhHiC23_g14876.t2, FhHiC23_g14876.t1	SMTH1_48860.1
OG0007008	FhHiC23_g7083.t1	SMTH1_71540.1, SMTH1_71540.2
OG0007009	FhHiC23_g15946.t1	SMTH1_101130.1
OG0007010	FhHiC23_g15590.t1	SMTH1_24010.1
OG0007011	FhHiC23_g2006.t1, FhHiC23_g2006.t2	SMTH1_56130.1
OG0007012	FhHiC23_g194.t1	SMTH1_53430.1
OG0007013	FhHiC23_g7092.t2, FhHiC23_g7092.t1	SMTH1_71160.1
OG0007014	FhHiC23_g13037.t1	SMTH1_13330.1, SMTH1_13330.2
OG0007015	FhHiC23_g1283.t1	SMTH1_88640.1
OG0007016	FhHiC23_g11513.t1	SMTH1_19560.1
OG0007017	FhHiC23_g914.t1	SMTH1_56410.1
OG0007018	FhHiC23_g9215.t1	SMTH1_104600.1
OG0007019	FhHiC23_g2798.t1	SMTH1_87400.1
OG0007020	FhHiC23_g1890.t1, FhHiC23_g1890.t2	SMTH1_62730.1, SMTH1_62740.1
OG0007021	FhHiC23_g454.t1	SMTH1_54210.1, SMTH1_54200.1
OG0007022	FhHiC23_g7890.t1	SMTH1_68080.1
OG0007023	FhHiC23_g15822.t1	SMTH1_50240.1
OG0007024	FhHiC23_g3818.t1	SMTH1_92240.1
OG0007025	FhHiC23_g15957.t1	SMTH1_101070.1
OG0007026	FhHiC23_g7425.t1	SMTH1_66320.1
OG0007027	FhHiC23_g13361.t1	SMTH1_1410.1
OG0007028	FhHiC23_g3098.t1, FhHiC23_g3098.t2	SMTH1_83390.1
OG0007029	FhHiC23_g15439.t1	SMTH1_21040.1
OG0007030	FhHiC23_g3346.t1	SMTH1_78880.1
OG0007031	FhHiC23_g14020.t1, FhHiC23_g14020.t2	SMTH1_41970.1
OG0007032	FhHiC23_g2632.t1	SMTH1_88030.1, SMTH1_88070.1, SMTH1_88080.1
OG0007033	FhHiC23_g2631.t1	SMTH1_88090.1
OG0007034	FhHiC23_g2630.t1	SMTH1_88100.1
OG0007035	FhHiC23_g1356.t1	SMTH1_77670.1, SMTH1_77670.2
OG0007036	FhHiC23_g3474.t1	SMTH1_91550.1
OG0007037	FhHiC23_g8523.t1	SMTH1_66550.1, SMTH1_66580.1
OG0007038	FhHiC23_g4817.t1	SMTH1_41900.1, SMTH1_41900.2
OG0007039	FhHiC23_g13836.t1, FhHiC23_g2341.t1	SMTH1_58190.1
OG0007040	FhHiC23_g2340.t1, FhHiC23_g13837.t1	SMTH1_80790.1
OG0007041	FhHiC23_g6528.t1	SMTH1_32990.1, SMTH1_32990.2
OG0007042	FhHiC23_g10306.t1, FhHiC23_g10306.t2	SMTH1_30540.1, SMTH1_30530.1
OG0007043	FhHiC23_g16658.t1	SMTH1_95590.1
OG0007044	FhHiC23_g11174.t1	SMTH1_13500.1
OG0007046	FhHiC23_g3807.t1	SMTH1_92390.1
OG0007047	FhHiC23_g7343.t1	SMTH1_64130.1
OG0007048	FhHiC23_g7130.t1	SMTH1_68880.1
OG0007049	FhHiC23_g6312.t1	SMTH1_42960.1
OG0007050	FhHiC23_g12403.t1	SMTH1_11920.1
OG0007051	FhHiC23_g10714.t1	SMTH1_16460.1
OG0007052	FhHiC23_g11071.t1	SMTH1_7470.1
OG0007053	FhHiC23_g4785.t1	SMTH1_39970.1
OG0007054	FhHiC23_g4391.t1	SMTH1_96930.1
OG0007055	FhHiC23_g193.t1	SMTH1_78750.1, SMTH1_78750.2
OG0007056	FhHiC23_g8978.t1	SMTH1_25960.1
OG0007057	FhHiC23_g7794.t1	SMTH1_73260.1
OG0007058	FhHiC23_g12119.t1	SMTH1_2520.1
OG0007059	FhHiC23_g52.t3	SMTH1_50840.1
OG0007061	FhHiC23_g9341.t1	SMTH1_104040.1
OG0007062	FhHiC23_g9579.t1, FhHiC23_g9579.t2	SMTH1_25900.1
OG0007063	FhHiC23_g12978.t1	SMTH1_270.1
OG0007064	FhHiC23_g15969.t1	SMTH1_95610.1, SMTH1_95620.1
OG0007065	FhHiC23_g13508.t1	SMTH1_5640.1
OG0007066	FhHiC23_g5164.t1	SMTH1_44490.1
OG0007067	FhHiC23_g3633.t1	SMTH1_92580.1, SMTH1_92600.1, SMTH1_92590.1
OG0007069	FhHiC23_g6477.t1	SMTH1_39680.1
OG0007070	FhHiC23_g2080.t1	SMTH1_58610.1, SMTH1_58610.2, SMTH1_58610.3
OG0007072	FhHiC23_g6577.t1	SMTH1_39370.1
OG0007073	FhHiC23_g2485.t1	SMTH1_78120.1
