Orthogroup	fasciola_gigantica	schistosoma_bovis
OG0005284	FGIG_00159	SBOV2_73930.1
OG0005285	FGIG_00202	SBOV2_36250.1
OG0005286	FGIG_00208	SBOV2_38030.1
OG0005287	FGIG_00252	SBOV2_11270.1
OG0005288	FGIG_00294	SBOV2_49380.1, SBOV2_49380.2
OG0005289	FGIG_00316	SBOV2_47340.1, SBOV2_47320.1, SBOV2_47330.1
OG0005290	FGIG_00364	SBOV2_25910.1
OG0005291	FGIG_00509	SBOV2_26310.1
OG0005292	FGIG_00618	SBOV2_43850.1
OG0005293	FGIG_00650	SBOV2_59610.1
OG0005294	FGIG_08011, FGIG_00653	SBOV2_55720.1
OG0005295	FGIG_00654	SBOV2_56270.2, SBOV2_56270.3, SBOV2_56270.4, SBOV2_56270.1
OG0005296	FGIG_00657	SBOV2_43880.1
OG0005297	FGIG_09310, FGIG_00702	SBOV2_81870.1
OG0005298	FGIG_00741, FGIG_04087	SBOV2_41510.1
OG0005299	FGIG_00794	SBOV2_78770.1
OG0005300	FGIG_00809	SBOV2_88970.2, SBOV2_88970.1
OG0005301	FGIG_04188, FGIG_00814	SBOV2_70500.1
OG0005302	FGIG_00877	SBOV2_18960.1
OG0005303	FGIG_00881	SBOV2_50120.2, SBOV2_50120.1
OG0005304	FGIG_00893	SBOV2_89540.1, SBOV2_89540.2
OG0005305	FGIG_00914	SBOV2_30820.1
OG0005306	FGIG_00952	SBOV2_17200.1
OG0005307	FGIG_01010	SBOV2_28550.1
OG0005309	FGIG_01041	SBOV2_24180.1
OG0005310	FGIG_01044	SBOV2_1150.1, SBOV2_1150.2
OG0005311	FGIG_01114	SBOV2_84070.1
OG0005312	FGIG_01160	SBOV2_36700.1, SBOV2_36700.2
OG0005314	FGIG_01220, FGIG_06193	SBOV2_19910.1
OG0005315	FGIG_01226	SBOV2_57160.1
OG0005316	FGIG_01227	SBOV2_81790.1
OG0005317	FGIG_01277	SBOV2_59190.1
OG0005318	FGIG_01313	SBOV2_38380.1
OG0005319	FGIG_01401	SBOV2_62070.1, SBOV2_62070.2
OG0005321	FGIG_01441, FGIG_01442	SBOV2_71220.1
OG0005322	FGIG_01460	SBOV2_87470.1, SBOV2_87470.2, SBOV2_87470.3
OG0005323	FGIG_01486	SBOV2_39240.1
OG0005324	FGIG_01507	SBOV2_28320.1
OG0005325	FGIG_01534	SBOV2_36270.1, SBOV2_36270.2
OG0005326	FGIG_11914, FGIG_01562	SBOV2_7790.2, SBOV2_7790.1
OG0005327	FGIG_01574	SBOV2_18080.1, SBOV2_18080.2, SBOV2_18080.3
OG0005328	FGIG_01728	SBOV2_61690.1
OG0005329	FGIG_01789	SBOV2_15940.1, SBOV2_15940.2
OG0005330	FGIG_01858, FGIG_01859	SBOV2_80670.1
OG0005331	FGIG_01887, FGIG_01886	SBOV2_89260.1
OG0005332	FGIG_01889, FGIG_01888	SBOV2_88220.2, SBOV2_88220.1
OG0005333	FGIG_01928	SBOV2_21880.1
OG0005334	FGIG_01945	SBOV2_14490.1, SBOV2_14490.2
OG0005335	FGIG_02040	SBOV2_76630.1
OG0005336	FGIG_02077	SBOV2_12390.1
OG0005337	FGIG_02122	SBOV2_23820.1
OG0005338	FGIG_02143, FGIG_02144	SBOV2_48410.1
OG0005339	FGIG_02176	SBOV2_55740.1, SBOV2_55740.2
OG0005340	FGIG_05883, FGIG_02245, FGIG_02244	SBOV2_89890.1, SBOV2_89890.2
OG0005341	FGIG_02285	SBOV2_14790.1
OG0005342	FGIG_02303, FGIG_04157	SBOV2_94210.1
OG0005343	FGIG_02324	SBOV2_77490.1
OG0005344	FGIG_02397	SBOV2_76810.1
OG0005345	FGIG_02410	SBOV2_29080.1, SBOV2_29080.2
OG0005346	FGIG_02447	SBOV2_10090.1
OG0005347	FGIG_02475	SBOV2_65170.1
OG0005348	FGIG_02538	SBOV2_12570.1
OG0005349	FGIG_04477, FGIG_11800, FGIG_11799, FGIG_02552, FGIG_04476	SBOV2_500.1
OG0005350	FGIG_02567	SBOV2_6320.1
OG0005351	FGIG_02600	SBOV2_53190.1
OG0005352	FGIG_02621	SBOV2_2550.1
OG0005353	FGIG_02726	SBOV2_91900.1
OG0005354	FGIG_02759	SBOV2_32510.1, SBOV2_32510.2
OG0005355	FGIG_02763	SBOV2_28260.1
OG0005356	FGIG_02778	SBOV2_68140.1, SBOV2_68140.2
OG0005357	FGIG_02838	SBOV2_71750.1
OG0005358	FGIG_02843	SBOV2_45100.1
OG0005359	FGIG_02951	SBOV2_18670.1
OG0005360	FGIG_03097	SBOV2_20910.1
OG0005361	FGIG_03133	SBOV2_15020.1, SBOV2_15020.2, SBOV2_15020.3
OG0005362	FGIG_03140	SBOV2_66730.1, SBOV2_66730.2
OG0005363	FGIG_03161	SBOV2_1140.1
OG0005364	FGIG_03235	SBOV2_48520.1
OG0005365	FGIG_03246	SBOV2_17360.1
OG0005366	FGIG_03264	SBOV2_15080.2, SBOV2_15080.1, SBOV2_15080.3
OG0005367	FGIG_03329	SBOV2_23350.1
OG0005368	FGIG_03359	SBOV2_22030.1, SBOV2_22030.2
OG0005369	FGIG_03371	SBOV2_32560.1
OG0005370	FGIG_03372	SBOV2_32570.1, SBOV2_32570.2, SBOV2_32570.3, SBOV2_32570.4
OG0005371	FGIG_03374	SBOV2_32590.1
OG0005372	FGIG_03494, FGIG_05017	SBOV2_25090.1
OG0005373	FGIG_03504	SBOV2_91420.1
OG0005374	FGIG_03507	SBOV2_21300.1
OG0005375	FGIG_03527	SBOV2_54030.1
OG0005376	FGIG_03530	SBOV2_60930.1
OG0005377	FGIG_03535	SBOV2_37480.1, SBOV2_37480.2
OG0005378	FGIG_03544	SBOV2_43150.1
OG0005379	FGIG_03575, FGIG_03574, FGIG_03572	SBOV2_55270.1
OG0005380	FGIG_03754	SBOV2_2170.1
OG0005381	FGIG_03759	SBOV2_7950.1
OG0005382	FGIG_03872	SBOV2_93820.1
OG0005383	FGIG_04022	SBOV2_28030.1
OG0005384	FGIG_04036	SBOV2_82100.1, SBOV2_82100.2
OG0005385	FGIG_04059	SBOV2_10910.1
OG0005386	FGIG_04097	SBOV2_34710.1, SBOV2_34710.2
OG0005387	FGIG_04143	SBOV2_39550.1, SBOV2_39550.2
OG0005388	FGIG_04182	SBOV2_25130.1, SBOV2_25130.2, SBOV2_25130.3, SBOV2_25130.4
OG0005389	FGIG_04183	SBOV2_45200.1
OG0005390	FGIG_04191	SBOV2_94900.1
OG0005391	FGIG_04349	SBOV2_57930.1
OG0005392	FGIG_04414, FGIG_10149	SBOV2_54180.1, SBOV2_54180.2
OG0005393	FGIG_04418, FGIG_04417	SBOV2_54200.1
OG0005394	FGIG_04510	SBOV2_2380.1, SBOV2_2370.1
OG0005395	FGIG_04521	SBOV2_71070.1
OG0005396	FGIG_04523	SBOV2_13110.1
OG0005397	FGIG_04561	SBOV2_43620.1
OG0005398	FGIG_11540, FGIG_04623	SBOV2_41270.1
OG0005399	FGIG_04624	SBOV2_11890.1
OG0005400	FGIG_04626	SBOV2_11050.1, SBOV2_11050.2
OG0005401	FGIG_04669	SBOV2_50300.1
OG0005402	FGIG_04840	SBOV2_56240.1
OG0005403	FGIG_08979, FGIG_04856	SBOV2_27990.1
OG0005404	FGIG_04903, FGIG_04900	SBOV2_17090.2, SBOV2_17090.1, SBOV2_17090.3
OG0005405	FGIG_04924	SBOV2_87980.1, SBOV2_87980.2, SBOV2_87980.4, SBOV2_87980.3
OG0005406	FGIG_04925	SBOV2_67160.1, SBOV2_67180.1
OG0005407	FGIG_04935	SBOV2_53640.1, SBOV2_53640.2
OG0005408	FGIG_04962	SBOV2_87660.1
OG0005409	FGIG_04968	SBOV2_36100.1
OG0005410	FGIG_04986	SBOV2_8600.1
OG0005411	FGIG_05094, FGIG_09114	SBOV2_91040.1
OG0005412	FGIG_05127	SBOV2_61680.1, SBOV2_61680.2
OG0005413	FGIG_05130	SBOV2_77530.4, SBOV2_77530.1, SBOV2_77530.3, SBOV2_77530.2
OG0005414	FGIG_05204	SBOV2_69850.1
OG0005415	FGIG_05205	SBOV2_37590.1
OG0005416	FGIG_05207	SBOV2_24220.1, SBOV2_24220.2
OG0005417	FGIG_05217	SBOV2_3980.2, SBOV2_3980.1
OG0005418	FGIG_05274	SBOV2_46710.2, SBOV2_46710.1
OG0005419	FGIG_05280	SBOV2_67300.1, SBOV2_67300.2
OG0005420	FGIG_05374	SBOV2_30510.2, SBOV2_30510.3, SBOV2_30510.4, SBOV2_30510.1
OG0005421	FGIG_13992, FGIG_05491	SBOV2_78710.1
OG0005422	FGIG_05554	SBOV2_83880.1
OG0005423	FGIG_05604	SBOV2_39040.1, SBOV2_39040.2
OG0005424	FGIG_05661	SBOV2_80750.3, SBOV2_80750.1, SBOV2_80750.2
OG0005425	FGIG_05663	SBOV2_80800.1
OG0005426	FGIG_05720	SBOV2_93200.1, SBOV2_93200.2
OG0005427	FGIG_05834	SBOV2_94070.1, SBOV2_94070.2
OG0005428	FGIG_05836, FGIG_07929	SBOV2_86340.1
OG0005429	FGIG_05919	SBOV2_59400.1
OG0005430	FGIG_05948	SBOV2_44070.1
OG0005431	FGIG_06048	SBOV2_77120.1
OG0005432	FGIG_06051	SBOV2_80990.1
OG0005433	FGIG_06253	SBOV2_77030.1
OG0005434	FGIG_06357	SBOV2_40780.3, SBOV2_40780.1, SBOV2_40780.2
OG0005435	FGIG_06390	SBOV2_94740.1, SBOV2_94740.2
OG0005436	FGIG_06609	SBOV2_57700.2, SBOV2_57700.3, SBOV2_57700.1
OG0005437	FGIG_06610	SBOV2_62700.1
OG0005438	FGIG_06641	SBOV2_10940.1, SBOV2_10940.2
OG0005439	FGIG_06652	SBOV2_44270.1
OG0005440	FGIG_06681	SBOV2_71540.1, SBOV2_71540.2
OG0005441	FGIG_06718	SBOV2_87640.2, SBOV2_87640.1, SBOV2_87640.3
OG0005442	FGIG_06730	SBOV2_38200.1
OG0005443	FGIG_06809	SBOV2_60950.1
OG0005444	FGIG_06923	SBOV2_18160.1
OG0005445	FGIG_06999	SBOV2_79660.1
OG0005446	FGIG_07043	SBOV2_44470.1
OG0005447	FGIG_07125	SBOV2_64390.1
OG0005448	FGIG_07129	SBOV2_32470.1
OG0005449	FGIG_07215	SBOV2_64080.1
OG0005450	FGIG_07234	SBOV2_59640.1
OG0005451	FGIG_07307	SBOV2_81540.2, SBOV2_81540.1
OG0005452	FGIG_07318	SBOV2_88200.1, SBOV2_88200.3, SBOV2_88200.2
OG0005453	FGIG_07367	SBOV2_61100.1, SBOV2_61120.1
OG0005454	FGIG_07385	SBOV2_53670.1
OG0005455	FGIG_07478	SBOV2_49560.1
OG0005456	FGIG_07489	SBOV2_75860.1, SBOV2_75860.2
OG0005457	FGIG_07593	SBOV2_46190.1, SBOV2_46200.1
OG0005458	FGIG_07677	SBOV2_6540.1, SBOV2_6490.1
OG0005459	FGIG_07903, FGIG_07904, FGIG_07905, FGIG_07902	SBOV2_1310.1
OG0005461	FGIG_08053	SBOV2_40980.1, SBOV2_40980.2
OG0005462	FGIG_08062	SBOV2_85170.1
OG0005463	FGIG_08100	SBOV2_19900.1
OG0005464	FGIG_08183	SBOV2_54360.1
OG0005465	FGIG_10565, FGIG_08201	SBOV2_87670.1
OG0005466	FGIG_08391	SBOV2_69680.1
OG0005467	FGIG_08467	SBOV2_63260.1
OG0005468	FGIG_08471	SBOV2_19660.1, SBOV2_19660.5
OG0005469	FGIG_10760, FGIG_08533	SBOV2_67290.1
OG0005470	FGIG_08565	SBOV2_83020.1, SBOV2_83020.2
OG0005471	FGIG_08604	SBOV2_18030.1, SBOV2_18030.2, SBOV2_18030.3, SBOV2_18030.4, SBOV2_18030.5, SBOV2_18030.6
OG0005472	FGIG_08612	SBOV2_72480.1
OG0005473	FGIG_08720	SBOV2_850.1
OG0005474	FGIG_08765, FGIG_11290	SBOV2_27390.1, SBOV2_27390.2, SBOV2_27390.3
OG0005475	FGIG_08867	SBOV2_83060.1
OG0005476	FGIG_08980	SBOV2_27980.1, SBOV2_27980.2
OG0005477	FGIG_09017	SBOV2_27320.1
OG0005478	FGIG_09023	SBOV2_57590.1
OG0005479	FGIG_09040	SBOV2_74760.1, SBOV2_74760.2
OG0005480	FGIG_09094	SBOV2_72670.1
OG0005481	FGIG_09127	SBOV2_17150.1
OG0005482	FGIG_09171	SBOV2_26130.3, SBOV2_26130.1, SBOV2_26130.2
OG0005483	FGIG_09247	SBOV2_27720.1, SBOV2_27720.2
OG0005484	FGIG_09262	SBOV2_21530.1
OG0005485	FGIG_09458	SBOV2_54440.1
OG0005486	FGIG_09487	SBOV2_69210.1
OG0005487	FGIG_12160, FGIG_09491	SBOV2_22830.1
OG0005488	FGIG_09506, FGIG_09505	SBOV2_90830.1
OG0005489	FGIG_09573	SBOV2_4890.1, SBOV2_4890.2, SBOV2_4890.3
OG0005490	FGIG_09655	SBOV2_33840.1
OG0005491	FGIG_10265, FGIG_09931	SBOV2_90630.1
OG0005492	FGIG_09962	SBOV2_91320.1
OG0005493	FGIG_09987	SBOV2_52970.1
OG0005494	FGIG_10187	SBOV2_5330.2, SBOV2_5330.3, SBOV2_5330.1
OG0005495	FGIG_10244	SBOV2_78390.1, SBOV2_78380.1
OG0005496	FGIG_10271, FGIG_10270, FGIG_10272	SBOV2_92620.1
OG0005497	FGIG_10286	SBOV2_23560.1
OG0005498	FGIG_10333, FGIG_10335	SBOV2_76200.1
OG0005499	FGIG_10413	SBOV2_87340.1
OG0005500	FGIG_12018, FGIG_10415	SBOV2_19400.1, SBOV2_19400.2
OG0005501	FGIG_10457	SBOV2_88110.1
OG0005502	FGIG_12542, FGIG_10680	SBOV2_95660.1
OG0005503	FGIG_10717	SBOV2_28520.1
OG0005504	FGIG_10738	SBOV2_82070.1, SBOV2_82080.1
OG0005505	FGIG_10907	SBOV2_77290.1
OG0005506	FGIG_10946	SBOV2_88860.1
OG0005507	FGIG_10949	SBOV2_86660.1
OG0005508	FGIG_10980, FGIG_10979	SBOV2_1580.1
OG0005509	FGIG_11052	SBOV2_92920.1
OG0005510	FGIG_11270	SBOV2_90460.1
OG0005511	FGIG_11273	SBOV2_76990.1
OG0005512	FGIG_11451	SBOV2_6690.1, SBOV2_6690.2
OG0005513	FGIG_11581	SBOV2_88510.1
OG0005514	FGIG_11608	SBOV2_24320.2, SBOV2_24320.1, SBOV2_24320.3
OG0005515	FGIG_11733	SBOV2_56260.3, SBOV2_56260.4, SBOV2_56260.2, SBOV2_56260.1
OG0005516	FGIG_11869	SBOV2_17060.1
OG0005517	FGIG_11892	SBOV2_62640.1
OG0005518	FGIG_11921	SBOV2_25540.1
OG0005519	FGIG_12020	SBOV2_32380.1
OG0005520	FGIG_12154	SBOV2_60910.1
OG0005521	FGIG_12201	SBOV2_77910.1
OG0005522	FGIG_12221	SBOV2_33650.1, SBOV2_33650.2, SBOV2_33650.3, SBOV2_33650.4
OG0005523	FGIG_12401	SBOV2_82870.1, SBOV2_82870.2, SBOV2_82870.3
OG0005524	FGIG_12556	SBOV2_1810.1
OG0005525	FGIG_12603	SBOV2_57980.1
OG0005526	FGIG_12626	SBOV2_29390.1
OG0005566	FGIG_00039	SBOV2_74950.1
OG0005567	FGIG_00093	SBOV2_13160.2, SBOV2_13160.1
OG0005568	FGIG_09678, FGIG_00134	SBOV2_75920.1, SBOV2_75920.2
OG0005569	FGIG_00200	SBOV2_94670.1
OG0005570	FGIG_00239, FGIG_04932, FGIG_06426, FGIG_03105	SBOV2_35080.1
OG0005571	FGIG_00304	SBOV2_46170.1
OG0005572	FGIG_00313	SBOV2_66740.1
OG0005573	FGIG_00334	SBOV2_9550.1
OG0005574	FGIG_00404, FGIG_00403	SBOV2_85540.1
OG0005575	FGIG_00407	SBOV2_67340.1
OG0005576	FGIG_00410	SBOV2_67310.1
OG0005577	FGIG_00427	SBOV2_85180.1
OG0005578	FGIG_00429	SBOV2_48690.1
OG0005579	FGIG_00460	SBOV2_10290.1
OG0005580	FGIG_00481	SBOV2_54330.1, SBOV2_54330.2
OG0005581	FGIG_00614, FGIG_00615	SBOV2_37660.1, SBOV2_37660.2, SBOV2_37670.1
OG0005582	FGIG_00727	SBOV2_34490.1
OG0005583	FGIG_12194, FGIG_00735	SBOV2_85450.1
OG0005584	FGIG_00759	SBOV2_93130.2, SBOV2_93130.3, SBOV2_93130.1
OG0005585	FGIG_00784	SBOV2_94270.1
OG0005586	FGIG_00785	SBOV2_94260.1
OG0005587	FGIG_00792	SBOV2_77050.1
OG0005588	FGIG_00811	SBOV2_39310.1
OG0005589	FGIG_00904	SBOV2_58800.1
OG0005590	FGIG_00951	SBOV2_17190.1
OG0005591	FGIG_00973	SBOV2_65240.1, SBOV2_64880.1
OG0005592	FGIG_01068	SBOV2_52800.1
OG0005593	FGIG_01079	SBOV2_70950.1, SBOV2_70950.2, SBOV2_70950.3
OG0005594	FGIG_01215	SBOV2_68930.1, SBOV2_68930.2, SBOV2_68930.3
OG0005595	FGIG_01218	SBOV2_61830.1, SBOV2_61830.2, SBOV2_61830.3
OG0005596	FGIG_01219	SBOV2_66100.1
OG0005597	FGIG_01230	SBOV2_82890.1
OG0005598	FGIG_08185, FGIG_01384	SBOV2_75630.1, SBOV2_75630.3, SBOV2_75630.2
OG0005599	FGIG_01413	SBOV2_50920.1
OG0005600	FGIG_01416, FGIG_01415	SBOV2_18930.2, SBOV2_18930.1
OG0005601	FGIG_01473, FGIG_01472	SBOV2_22360.1
OG0005602	FGIG_01570, FGIG_01569	SBOV2_22260.1
OG0005603	FGIG_01626	SBOV2_63960.1, SBOV2_63960.2
OG0005604	FGIG_01671	SBOV2_37610.1
OG0005605	FGIG_01682	SBOV2_31510.1, SBOV2_31510.2, SBOV2_31510.3
OG0005606	FGIG_06134, FGIG_01703	SBOV2_78830.1
OG0005607	FGIG_07160, FGIG_01719	SBOV2_88610.1
OG0005608	FGIG_01793, FGIG_01794	SBOV2_66030.1
OG0005609	FGIG_01799	SBOV2_60860.1
OG0005610	FGIG_01800	SBOV2_2210.1
OG0005611	FGIG_01846	SBOV2_90350.1
OG0005612	FGIG_01855	SBOV2_92640.1
OG0005613	FGIG_01912	SBOV2_51530.1
OG0005614	FGIG_01956	SBOV2_39120.1
OG0005615	FGIG_01961	SBOV2_38450.1
OG0005616	FGIG_01962	SBOV2_38460.2, SBOV2_38460.1
OG0005617	FGIG_01975	SBOV2_28850.1, SBOV2_28850.2
OG0005618	FGIG_01982	SBOV2_49260.1, SBOV2_49260.2
OG0005619	FGIG_01986	SBOV2_49580.2, SBOV2_49580.1
OG0005620	FGIG_02031	SBOV2_88990.1, SBOV2_88990.2
OG0005621	FGIG_02033	SBOV2_86540.1
OG0005622	FGIG_02076	SBOV2_420.1, SBOV2_420.2
OG0005623	FGIG_02096	SBOV2_74270.2, SBOV2_74270.1
OG0005624	FGIG_02153	SBOV2_11160.1
OG0005625	FGIG_02154	SBOV2_11170.1, SBOV2_11170.2
OG0005626	FGIG_02163	SBOV2_43040.1
OG0005627	FGIG_02164, FGIG_02165	SBOV2_22660.1
OG0005628	FGIG_02198	SBOV2_28490.1, SBOV2_28490.2, SBOV2_28490.3
OG0005629	FGIG_02280	SBOV2_35710.1
OG0005630	FGIG_02297, FGIG_11604	SBOV2_84180.1
OG0005631	FGIG_02301, FGIG_11851	SBOV2_50500.1
OG0005632	FGIG_02306	SBOV2_94240.1, SBOV2_96790.1
OG0005633	FGIG_02340	SBOV2_10420.1
OG0005634	FGIG_02346	SBOV2_22290.1
OG0005635	FGIG_02368	SBOV2_3100.1
OG0005636	FGIG_02409	SBOV2_29070.1, SBOV2_29070.2, SBOV2_29070.3
OG0005637	FGIG_02457	SBOV2_79180.1
OG0005638	FGIG_02466	SBOV2_76230.1
OG0005640	FGIG_02515	SBOV2_39960.1
OG0005641	FGIG_02522	SBOV2_72650.1
OG0005642	FGIG_02588	SBOV2_95500.1
OG0005643	FGIG_02614	SBOV2_37940.2, SBOV2_37940.4, SBOV2_37940.3, SBOV2_37940.1
OG0005644	FGIG_02630	SBOV2_75570.1, SBOV2_75570.2, SBOV2_75570.3
OG0005645	FGIG_02639	SBOV2_58440.1
OG0005646	FGIG_02645	SBOV2_26770.1
OG0005647	FGIG_06946, FGIG_02672	SBOV2_55120.1
OG0005648	FGIG_02699	SBOV2_27640.1
OG0005649	FGIG_02721	SBOV2_49760.1
OG0005650	FGIG_11552, FGIG_02809	SBOV2_64270.1
OG0005651	FGIG_12366, FGIG_02877	SBOV2_65740.1, SBOV2_65740.2
OG0005652	FGIG_02894	SBOV2_47440.1
OG0005653	FGIG_02917, FGIG_04227	SBOV2_92770.1
OG0005654	FGIG_02919	SBOV2_71940.1
OG0005655	FGIG_02944	SBOV2_40290.1, SBOV2_40290.2
OG0005656	FGIG_02958	SBOV2_87080.1, SBOV2_87080.2
OG0005657	FGIG_03052	SBOV2_12030.1
OG0005658	FGIG_03091	SBOV2_90080.1
OG0005659	FGIG_03266	SBOV2_16450.1
OG0005660	FGIG_03362	SBOV2_71200.1
OG0005661	FGIG_03421, FGIG_03419, FGIG_03420	SBOV2_6800.1
OG0005662	FGIG_03459	SBOV2_42510.1
OG0005663	FGIG_03462	SBOV2_8440.1, SBOV2_8430.1
OG0005664	FGIG_03491, FGIG_03488, FGIG_03489	SBOV2_24790.1, SBOV2_24780.1
OG0005665	FGIG_03496	SBOV2_47600.1
OG0005666	FGIG_03498	SBOV2_88070.1, SBOV2_88070.2
OG0005667	FGIG_03546	SBOV2_25730.2, SBOV2_25730.1
OG0005668	FGIG_03559	SBOV2_3640.1
OG0005669	FGIG_03577	SBOV2_55260.1
OG0005670	FGIG_03618	SBOV2_83680.1
OG0005671	FGIG_03624	SBOV2_12000.1, SBOV2_12000.2
OG0005672	FGIG_03728	SBOV2_46690.1
OG0005673	FGIG_03729	SBOV2_46740.1
OG0005674	FGIG_03804, FGIG_03805	SBOV2_41380.1
OG0005675	FGIG_03869, FGIG_03868	SBOV2_27100.1
OG0005676	FGIG_03871	SBOV2_53140.1, SBOV2_53140.2, SBOV2_53140.3
OG0005677	FGIG_03969	SBOV2_5890.3, SBOV2_5890.4, SBOV2_5890.1, SBOV2_5890.2
OG0005678	FGIG_03972, FGIG_03973	SBOV2_59260.1, SBOV2_59260.2
OG0005679	FGIG_04103	SBOV2_89570.1
OG0005681	FGIG_04106	SBOV2_68540.1
OG0005682	FGIG_04126	SBOV2_36010.1, SBOV2_36010.2, SBOV2_36010.3
OG0005683	FGIG_04132	SBOV2_31850.1
OG0005684	FGIG_04196	SBOV2_48670.1
OG0005685	FGIG_04221	SBOV2_13680.1, SBOV2_13680.2, SBOV2_13700.1
OG0005686	FGIG_04246, FGIG_10274	SBOV2_87990.1
OG0005687	FGIG_04271	SBOV2_65460.1, SBOV2_65460.3, SBOV2_65460.4, SBOV2_65460.2
OG0005688	FGIG_04274	SBOV2_600.1
OG0005689	FGIG_04357	SBOV2_70150.1
OG0005690	FGIG_04386	SBOV2_52930.1
OG0005691	FGIG_04402, FGIG_04401	SBOV2_92890.1
OG0005692	FGIG_04443	SBOV2_46620.1
OG0005693	FGIG_04496	SBOV2_1280.1
OG0005694	FGIG_04554	SBOV2_48570.1
OG0005695	FGIG_04598, FGIG_04597, FGIG_04596	SBOV2_48720.1
OG0005696	FGIG_04628	SBOV2_26480.1
OG0005697	FGIG_08016, FGIG_04645	SBOV2_17830.1
OG0005698	FGIG_04735	SBOV2_69220.1
OG0005699	FGIG_04761	SBOV2_20310.2, SBOV2_20310.1
OG0005700	FGIG_04789, FGIG_12220, FGIG_04788	SBOV2_70910.1
OG0005701	FGIG_04875	SBOV2_56980.1
OG0005702	FGIG_04918	SBOV2_64700.1, SBOV2_64700.2, SBOV2_64700.3, SBOV2_64700.4
OG0005703	FGIG_04938	SBOV2_33180.1
OG0005704	FGIG_04985	SBOV2_26980.1
OG0005705	FGIG_05068	SBOV2_51690.1
OG0005706	FGIG_05193	SBOV2_55350.1, SBOV2_55350.2
OG0005707	FGIG_11327, FGIG_05243	SBOV2_64770.1
OG0005708	FGIG_05282	SBOV2_19550.1
OG0005709	FGIG_05294	SBOV2_39940.1
OG0005710	FGIG_05333	SBOV2_32890.1
OG0005711	FGIG_05404	SBOV2_16210.1
OG0005712	FGIG_05429	SBOV2_88730.1
OG0005713	FGIG_05486	SBOV2_65770.1
OG0005714	FGIG_05594	SBOV2_89900.1
OG0005715	FGIG_05643	SBOV2_73610.1
OG0005716	FGIG_05670	SBOV2_54610.1
OG0005717	FGIG_05772	SBOV2_74350.1
OG0005718	FGIG_05797	SBOV2_48990.1
OG0005719	FGIG_05817	SBOV2_31950.1
OG0005720	FGIG_06290, FGIG_06177, FGIG_05837	SBOV2_82970.1
OG0005722	FGIG_06013, FGIG_06012, FGIG_06011	SBOV2_92120.1
OG0005723	FGIG_06025	SBOV2_42120.1, SBOV2_42120.3, SBOV2_42120.2
OG0005724	FGIG_06083	SBOV2_9120.1
OG0005725	FGIG_06112	SBOV2_82530.1
OG0005726	FGIG_06235	SBOV2_52590.1, SBOV2_52590.2, SBOV2_52590.3, SBOV2_52590.4, SBOV2_52590.5
OG0005727	FGIG_06281	SBOV2_68260.1
OG0005728	FGIG_06313	SBOV2_87030.1
OG0005729	FGIG_06316	SBOV2_64400.1
OG0005730	FGIG_06434	SBOV2_93180.2, SBOV2_93180.1
OG0005731	FGIG_06524	SBOV2_80850.1
OG0005732	FGIG_06530	SBOV2_40170.1
OG0005733	FGIG_06557	SBOV2_96450.1, SBOV2_23650.1
OG0005734	FGIG_06564	SBOV2_42730.1
OG0005735	FGIG_06600	SBOV2_91210.1
OG0005736	FGIG_06640	SBOV2_69390.1
OG0005737	FGIG_06648	SBOV2_63210.1, SBOV2_63210.2
OG0005738	FGIG_06684	SBOV2_4840.1
OG0005739	FGIG_06754	SBOV2_37820.3, SBOV2_37820.1, SBOV2_37820.2
OG0005740	FGIG_06757	SBOV2_78610.1
OG0005741	FGIG_06763	SBOV2_85570.1
OG0005742	FGIG_06863	SBOV2_34170.1
OG0005743	FGIG_06874	SBOV2_15920.1, SBOV2_15920.2
OG0005744	FGIG_06880	SBOV2_15720.1
OG0005745	FGIG_06909	SBOV2_62790.1
OG0005746	FGIG_06963	SBOV2_38360.1
OG0005747	FGIG_07005	SBOV2_44160.2, SBOV2_44160.1
OG0005748	FGIG_07018, FGIG_07019	SBOV2_85370.1
OG0005749	FGIG_07080	SBOV2_59480.1, SBOV2_59340.1
OG0005750	FGIG_07099	SBOV2_94930.1
OG0005751	FGIG_07130	SBOV2_33430.1
OG0005752	FGIG_07223	SBOV2_24060.1, SBOV2_24060.2
OG0005753	FGIG_07242	SBOV2_79220.1, SBOV2_79210.1
OG0005754	FGIG_07284	SBOV2_86910.1
OG0005755	FGIG_07394	SBOV2_24600.1
OG0005756	FGIG_07425	SBOV2_39910.1
OG0005757	FGIG_07440	SBOV2_73390.1
OG0005758	FGIG_07443	SBOV2_71140.1, SBOV2_71140.2, SBOV2_71140.3, SBOV2_71140.4
OG0005759	FGIG_07483	SBOV2_39620.1
OG0005760	FGIG_07614	SBOV2_47540.1, SBOV2_47540.2
OG0005762	FGIG_07757	SBOV2_61340.1
OG0005763	FGIG_07770	SBOV2_90710.1
OG0005764	FGIG_07815	SBOV2_64570.1
OG0005765	FGIG_07871	SBOV2_25350.1
OG0005766	FGIG_07873	SBOV2_84150.1
OG0005767	FGIG_07910	SBOV2_79670.1
OG0005768	FGIG_07921	SBOV2_35570.1, SBOV2_35570.2, SBOV2_35570.3
OG0005769	FGIG_07996	SBOV2_13750.1
OG0005770	FGIG_08057	SBOV2_26720.1
OG0005771	FGIG_08088	SBOV2_52660.1
