Orthogroup	fasciola_gigantica	schistosoma_spindale
OG0005334	FGIG_01945	SSPN1_15810.1
OG0005335	FGIG_02040	SSPN1_74700.1
OG0005336	FGIG_02077	SSPN1_17220.1
OG0005337	FGIG_02122	SSPN1_23380.1
OG0005338	FGIG_02143, FGIG_02144	SSPN1_47440.1, SSPN1_47440.2
OG0005339	FGIG_02176	SSPN1_54500.1, SSPN1_54500.2, SSPN1_54500.3
OG0005340	FGIG_05883, FGIG_02245, FGIG_02244	SSPN1_87480.1
OG0005341	FGIG_02285	SSPN1_15480.1
OG0005342	FGIG_02303, FGIG_04157	SSPN1_91660.1
OG0005343	FGIG_02324	SSPN1_75490.1, SSPN1_75490.2
OG0005344	FGIG_02397	SSPN1_74860.1, SSPN1_74860.2
OG0005345	FGIG_02410	SSPN1_32350.1
OG0005346	FGIG_02447	SSPN1_20160.1, SSPN1_20170.1
OG0005347	FGIG_02475	SSPN1_59040.1
OG0005348	FGIG_02538	SSPN1_17380.1, SSPN1_17380.2, SSPN1_17380.3, SSPN1_17380.4
OG0005349	FGIG_04477, FGIG_11800, FGIG_11799, FGIG_02552, FGIG_04476	SSPN1_860.1
OG0005350	FGIG_02567	SSPN1_6310.1
OG0005351	FGIG_02600	SSPN1_50650.1
OG0005352	FGIG_02621	SSPN1_2460.1
OG0005353	FGIG_02726	SSPN1_89180.1
OG0005354	FGIG_02759	SSPN1_35750.1
OG0005355	FGIG_02763	SSPN1_31460.1
OG0005356	FGIG_02778	SSPN1_66100.1, SSPN1_66100.2, SSPN1_66100.3
OG0005357	FGIG_02838	SSPN1_69630.3, SSPN1_69630.2, SSPN1_69630.4, SSPN1_69630.5, SSPN1_69630.1
OG0005358	FGIG_02843	SSPN1_44290.1
OG0005359	FGIG_02951	SSPN1_12050.1
OG0005360	FGIG_03097	SSPN1_9500.1
OG0005361	FGIG_03133	SSPN1_15240.1
OG0005362	FGIG_03140	SSPN1_57710.1, SSPN1_57710.2
OG0005363	FGIG_03161	SSPN1_360.1, SSPN1_360.2
OG0005364	FGIG_03235	SSPN1_47530.1
OG0005365	FGIG_03246	SSPN1_10650.1
OG0005366	FGIG_03264	SSPN1_15190.2, SSPN1_15190.1, SSPN1_15190.3
OG0005367	FGIG_03329	SSPN1_22940.1, SSPN1_22940.2
OG0005368	FGIG_03359	SSPN1_21880.1
OG0005369	FGIG_03371	SSPN1_35800.1, SSPN1_35800.2
OG0005370	FGIG_03372	SSPN1_35680.1, SSPN1_35790.1
OG0005371	FGIG_03374	SSPN1_35830.1
OG0005372	FGIG_03494, FGIG_05017	SSPN1_24520.1
OG0005373	FGIG_03504	SSPN1_88960.1
OG0005374	FGIG_03507	SSPN1_21020.1, SSPN1_21020.2, SSPN1_21020.3
OG0005375	FGIG_03527	SSPN1_49780.1
OG0005376	FGIG_03530	SSPN1_62880.1
OG0005377	FGIG_03535	SSPN1_29050.1
OG0005378	FGIG_03544	SSPN1_42620.1
OG0005379	FGIG_03575, FGIG_03574, FGIG_03572	SSPN1_54020.1
OG0005380	FGIG_03754	SSPN1_2100.1
OG0005381	FGIG_03759	SSPN1_7390.1
OG0005382	FGIG_03872	SSPN1_91290.1
OG0005383	FGIG_04022	SSPN1_31230.1, SSPN1_31230.2
OG0005384	FGIG_04036	SSPN1_79860.1
OG0005385	FGIG_04059	SSPN1_19380.1, SSPN1_19380.2
OG0005386	FGIG_04097	SSPN1_37970.1
OG0005387	FGIG_04143	SSPN1_26940.1
OG0005388	FGIG_04182	SSPN1_24570.1
OG0005389	FGIG_04183	SSPN1_44400.1
OG0005390	FGIG_04191	SSPN1_92320.1
OG0005391	FGIG_04349	SSPN1_56450.1
OG0005392	FGIG_04414, FGIG_10149	SSPN1_49630.1
OG0005393	FGIG_04418, FGIG_04417	SSPN1_49610.1, SSPN1_49610.2
OG0005394	FGIG_04510	SSPN1_2310.1, SSPN1_2310.2
OG0005395	FGIG_04521	SSPN1_68950.1
OG0005396	FGIG_04523	SSPN1_17960.1
OG0005397	FGIG_04561	SSPN1_42910.1, SSPN1_42910.2
OG0005398	FGIG_11540, FGIG_04623	SSPN1_25220.1, SSPN1_25220.2
OG0005399	FGIG_04624	SSPN1_16640.1
OG0005400	FGIG_04626	SSPN1_19270.1
OG0005401	FGIG_04669	SSPN1_53420.1
OG0005402	FGIG_04840	SSPN1_54980.1, SSPN1_54980.2
OG0005403	FGIG_08979, FGIG_04856	SSPN1_31190.1, SSPN1_31190.2
OG0005404	FGIG_04903, FGIG_04900	SSPN1_13200.1
OG0005405	FGIG_04924	SSPN1_85910.1
OG0005406	FGIG_04925	SSPN1_64870.1
OG0005407	FGIG_04935	SSPN1_50190.1, SSPN1_50190.2, SSPN1_50190.3, SSPN1_50190.4
OG0005408	FGIG_04962	SSPN1_87230.2, SSPN1_87230.3, SSPN1_87230.1
OG0005409	FGIG_04968	SSPN1_30430.1, SSPN1_30430.2
OG0005410	FGIG_04986	SSPN1_8640.1
OG0005411	FGIG_05094, FGIG_09114	SSPN1_88570.1, SSPN1_88590.1, SSPN1_88580.2, SSPN1_88580.3, SSPN1_88580.1
OG0005412	FGIG_05127	SSPN1_62020.1
OG0005413	FGIG_05130	SSPN1_75520.1
OG0005414	FGIG_05204	SSPN1_67750.1
OG0005415	FGIG_05205	SSPN1_28960.2, SSPN1_28960.1, SSPN1_28960.3
OG0005417	FGIG_05217	SSPN1_3860.1
OG0005418	FGIG_05274	SSPN1_45810.1
OG0005419	FGIG_05280	SSPN1_64970.1
OG0005420	FGIG_05374	SSPN1_33810.1
OG0005421	FGIG_13992, FGIG_05491	SSPN1_76670.1
OG0005422	FGIG_05554	SSPN1_81570.1, SSPN1_81560.1, SSPN1_81560.2
OG0005423	FGIG_05604	SSPN1_27470.1, SSPN1_27470.2
OG0005424	FGIG_05661	SSPN1_78600.1
OG0005425	FGIG_05663	SSPN1_78650.1
OG0005426	FGIG_05720	SSPN1_90700.1
OG0005427	FGIG_05834	SSPN1_91520.1, SSPN1_91520.2, SSPN1_91520.3, SSPN1_91520.4
OG0005428	FGIG_05836, FGIG_07929	SSPN1_84060.1
OG0005429	FGIG_05919	SSPN1_64410.2, SSPN1_64410.1, SSPN1_64410.3, SSPN1_64410.4
OG0005430	FGIG_05948	SSPN1_43360.1
OG0005431	FGIG_06048	SSPN1_75160.1
OG0005432	FGIG_06051	SSPN1_78810.1
OG0005433	FGIG_06253	SSPN1_75080.1
OG0005434	FGIG_06357	SSPN1_25710.1
OG0005435	FGIG_06390	SSPN1_92150.1
OG0005436	FGIG_06609	SSPN1_56210.1, SSPN1_56210.2, SSPN1_56210.3
OG0005437	FGIG_06610	SSPN1_61030.1, SSPN1_61030.2, SSPN1_61030.3, SSPN1_61030.4
OG0005438	FGIG_06641	SSPN1_19350.1
OG0005439	FGIG_06652	SSPN1_43530.1
OG0005440	FGIG_06681	SSPN1_69440.1
OG0005441	FGIG_06718	SSPN1_87250.2, SSPN1_87250.1, SSPN1_87250.3
OG0005442	FGIG_06730	SSPN1_28320.2, SSPN1_28320.1, SSPN1_28320.3
OG0005443	FGIG_06809	SSPN1_62860.2, SSPN1_62860.1, SSPN1_62860.3
OG0005444	FGIG_06923	SSPN1_11560.1, SSPN1_11560.2
OG0005445	FGIG_06999	SSPN1_77620.3, SSPN1_77620.4, SSPN1_77620.1, SSPN1_77620.5, SSPN1_77620.6
OG0005446	FGIG_07043	SSPN1_43680.1
OG0005447	FGIG_07125	SSPN1_59740.2, SSPN1_59740.1
OG0005448	FGIG_07129	SSPN1_35760.1
OG0005449	FGIG_07215	SSPN1_60030.1, SSPN1_60030.2, SSPN1_60030.3
OG0005450	FGIG_07234	SSPN1_64180.1
OG0005451	FGIG_07307	SSPN1_79310.1
OG0005452	FGIG_07318	SSPN1_86120.1
OG0005453	FGIG_07367	SSPN1_62680.1
OG0005454	FGIG_07385	SSPN1_50160.1
OG0005455	FGIG_07478	SSPN1_48570.1
OG0005456	FGIG_07489	SSPN1_73970.1
OG0005457	FGIG_07593	SSPN1_45310.1, SSPN1_45310.2
OG0005458	FGIG_07677	SSPN1_6490.1, SSPN1_6550.1
OG0005459	FGIG_07903, FGIG_07904, FGIG_07905, FGIG_07902	SSPN1_170.1
OG0005460	FGIG_07961	SSPN1_67840.1
OG0005461	FGIG_08053	SSPN1_25550.1
OG0005463	FGIG_08100	SSPN1_13120.1, SSPN1_13120.2
OG0005464	FGIG_08183	SSPN1_49520.1
OG0005465	FGIG_10565, FGIG_08201	SSPN1_87220.1
OG0005466	FGIG_08391	SSPN1_67540.1
OG0005467	FGIG_08467	SSPN1_65910.1
OG0005468	FGIG_08471	SSPN1_12930.1
OG0005469	FGIG_10760, FGIG_08533	SSPN1_64960.1
OG0005470	FGIG_08565	SSPN1_80700.1, SSPN1_80700.2, SSPN1_80700.3
OG0005471	FGIG_08604	SSPN1_11400.1
OG0005472	FGIG_08612	SSPN1_70420.1, SSPN1_70420.2, SSPN1_70420.3
OG0005473	FGIG_08720	SSPN1_1100.1
OG0005474	FGIG_08765, FGIG_11290	SSPN1_49120.1, SSPN1_30550.1
OG0005475	FGIG_08867	SSPN1_80740.1, SSPN1_80740.2
OG0005476	FGIG_08980	SSPN1_31180.1
OG0005477	FGIG_09017	SSPN1_39260.1
OG0005478	FGIG_09023	SSPN1_56110.1
OG0005479	FGIG_09040	SSPN1_72810.1
OG0005480	FGIG_09094	SSPN1_70600.1
OG0005481	FGIG_09127	SSPN1_10460.1
OG0005482	FGIG_09171	SSPN1_40470.1
OG0005483	FGIG_09247	SSPN1_30920.1
OG0005484	FGIG_09262	SSPN1_21300.1
OG0005485	FGIG_09458	SSPN1_49380.1
OG0005486	FGIG_09487	SSPN1_67100.1
OG0005487	FGIG_12160, FGIG_09491	SSPN1_22550.1
OG0005488	FGIG_09506, FGIG_09505	SSPN1_88420.5, SSPN1_88420.6, SSPN1_88420.4, SSPN1_88420.2, SSPN1_88420.1, SSPN1_88420.3, SSPN1_88420.7
OG0005489	FGIG_09573	SSPN1_4740.1
OG0005490	FGIG_09655	SSPN1_37130.3, SSPN1_37130.2, SSPN1_37130.1
OG0005491	FGIG_10265, FGIG_09931	SSPN1_88180.1
OG0005492	FGIG_09962	SSPN1_88850.1
OG0005493	FGIG_09987	SSPN1_50860.1
OG0005494	FGIG_10187	SSPN1_5270.1
OG0005495	FGIG_10244	SSPN1_76380.1
OG0005496	FGIG_10271, FGIG_10270, FGIG_10272	SSPN1_90140.1, SSPN1_90130.1
OG0005497	FGIG_10286	SSPN1_23160.1, SSPN1_23160.2, SSPN1_23160.3
OG0005498	FGIG_10333, FGIG_10335	SSPN1_74310.1, SSPN1_74310.2
OG0005499	FGIG_10413	SSPN1_85030.1
OG0005500	FGIG_12018, FGIG_10415	SSPN1_12750.1
OG0005501	FGIG_10457	SSPN1_86030.1, SSPN1_86030.2, SSPN1_86030.3
OG0005502	FGIG_12542, FGIG_10680	SSPN1_92810.1
OG0005503	FGIG_10717	SSPN1_31720.1
OG0005504	FGIG_10738	SSPN1_79840.1
OG0005505	FGIG_10907	SSPN1_75320.1
OG0005506	FGIG_10946	SSPN1_86710.2, SSPN1_86710.3, SSPN1_86710.1
OG0005507	FGIG_10949	SSPN1_84400.1
OG0005508	FGIG_10980, FGIG_10979	SSPN1_1500.1
OG0005509	FGIG_11052	SSPN1_90420.1, SSPN1_90420.2, SSPN1_90420.3
OG0005510	FGIG_11270	SSPN1_88020.1
OG0005511	FGIG_11273	SSPN1_75040.1
OG0005512	FGIG_11451	SSPN1_6710.1
OG0005513	FGIG_11581	SSPN1_86400.1
OG0005514	FGIG_11608	SSPN1_23870.1
OG0005515	FGIG_11733	SSPN1_55000.1
OG0005516	FGIG_11869	SSPN1_13220.1
OG0005517	FGIG_11892	SSPN1_61110.2, SSPN1_61110.1
OG0005519	FGIG_12020	SSPN1_35590.1
OG0005520	FGIG_12154	SSPN1_62900.1, SSPN1_62900.2
OG0005521	FGIG_12201	SSPN1_75870.1, SSPN1_75870.2
OG0005522	FGIG_12221	SSPN1_36910.1
OG0005523	FGIG_12401	SSPN1_80540.1
OG0005524	FGIG_12556	SSPN1_110.1, SSPN1_110.2, SSPN1_1700.2, SSPN1_1700.1
OG0005525	FGIG_12603	SSPN1_56550.1
OG0005526	FGIG_12626	SSPN1_32650.1
OG0005566	FGIG_00039	SSPN1_73010.1, SSPN1_73010.2
OG0005567	FGIG_00093	SSPN1_18000.1
OG0005568	FGIG_09678, FGIG_00134	SSPN1_74040.1
OG0005569	FGIG_00200	SSPN1_92100.1
OG0005570	FGIG_00239, FGIG_04932, FGIG_06426, FGIG_03105	SSPN1_38320.1
OG0005571	FGIG_00304	SSPN1_45300.1
OG0005572	FGIG_00313	SSPN1_57700.2, SSPN1_57700.3, SSPN1_57700.4, SSPN1_57700.1
OG0005573	FGIG_00334	SSPN1_20700.1
OG0005574	FGIG_00404, FGIG_00403	SSPN1_83190.1, SSPN1_83190.2
OG0005575	FGIG_00407	SSPN1_65000.1
OG0005576	FGIG_00410	SSPN1_64980.1, SSPN1_64980.2, SSPN1_2640.1
OG0005577	FGIG_00427	SSPN1_83110.1, SSPN1_83110.2
OG0005578	FGIG_00429	SSPN1_47710.1
OG0005579	FGIG_00460	SSPN1_20010.1
OG0005580	FGIG_00481	SSPN1_49490.1
OG0005581	FGIG_00614, FGIG_00615	SSPN1_28880.1
OG0005582	FGIG_00727	SSPN1_37780.1
OG0005583	FGIG_12194, FGIG_00735	SSPN1_82840.1
OG0005584	FGIG_00759	SSPN1_90620.1
OG0005585	FGIG_00784	SSPN1_91720.1
OG0005586	FGIG_00785	SSPN1_91710.1
OG0005587	FGIG_00792	SSPN1_75100.1
OG0005588	FGIG_00811	SSPN1_27160.1
OG0005589	FGIG_00904	SSPN1_57230.1
OG0005590	FGIG_00951	SSPN1_10500.1
OG0005591	FGIG_00973	SSPN1_59290.1
OG0005592	FGIG_01068	SSPN1_51050.5, SSPN1_51050.3, SSPN1_51050.4, SSPN1_51050.1, SSPN1_51050.2
OG0005593	FGIG_01079	SSPN1_68840.1
OG0005594	FGIG_01215	SSPN1_66890.1
OG0005595	FGIG_01218	SSPN1_61880.1
OG0005596	FGIG_01219	SSPN1_58300.2, SSPN1_58300.3
OG0005597	FGIG_01230	SSPN1_80550.1, SSPN1_80550.2
OG0005598	FGIG_08185, FGIG_01384	SSPN1_73730.1
OG0005599	FGIG_01413	SSPN1_52890.1, SSPN1_52890.2
OG0005600	FGIG_01416, FGIG_01415	SSPN1_12330.1
OG0005601	FGIG_01473, FGIG_01472	SSPN1_22150.1
OG0005602	FGIG_01570, FGIG_01569	SSPN1_22050.1
OG0005603	FGIG_01626	SSPN1_60120.1
OG0005604	FGIG_01671	SSPN1_28940.1
OG0005605	FGIG_01682	SSPN1_34750.1
OG0005606	FGIG_06134, FGIG_01703	SSPN1_76780.1
OG0005607	FGIG_07160, FGIG_01719	SSPN1_86490.1
OG0005608	FGIG_01793, FGIG_01794	SSPN1_58370.1
OG0005609	FGIG_01799	SSPN1_62950.1
OG0005610	FGIG_01800	SSPN1_2140.1
OG0005611	FGIG_01846	SSPN1_87900.1
OG0005612	FGIG_01855	SSPN1_90160.1
OG0005613	FGIG_01912	SSPN1_52290.1
OG0005614	FGIG_01956	SSPN1_27380.1
OG0005615	FGIG_01961	SSPN1_28060.1
OG0005616	FGIG_01962	SSPN1_28050.1
OG0005617	FGIG_01975	SSPN1_32080.1
OG0005618	FGIG_01982	SSPN1_48270.1, SSPN1_48270.2
OG0005619	FGIG_01986	SSPN1_48600.1
OG0005620	FGIG_02031	SSPN1_86850.1, SSPN1_86850.2
OG0005621	FGIG_02033	SSPN1_84280.1
OG0005622	FGIG_02076	SSPN1_790.1
OG0005623	FGIG_02096	SSPN1_72350.1, SSPN1_72350.2
OG0005624	FGIG_02153	SSPN1_19140.1
OG0005625	FGIG_02154	SSPN1_19130.1
OG0005626	FGIG_02163	SSPN1_42390.1, SSPN1_42390.2, SSPN1_42390.3
OG0005627	FGIG_02164, FGIG_02165	SSPN1_22410.1
OG0005628	FGIG_02198	SSPN1_31680.1
OG0005629	FGIG_02280	SSPN1_38940.1
OG0005630	FGIG_02297, FGIG_11604	SSPN1_44350.1, SSPN1_82400.1
OG0005631	FGIG_02301, FGIG_11851	SSPN1_53230.1
OG0005632	FGIG_02306	SSPN1_91690.1
OG0005633	FGIG_02340	SSPN1_19870.1, SSPN1_19870.2
OG0005634	FGIG_02346	SSPN1_22080.2, SSPN1_22080.3, SSPN1_22080.1
OG0005635	FGIG_02368	SSPN1_2960.1, SSPN1_2960.2
OG0005636	FGIG_02409	SSPN1_32340.1
OG0005637	FGIG_02457	SSPN1_77130.3, SSPN1_77130.1, SSPN1_77130.2, SSPN1_77130.4
OG0005638	FGIG_02466	SSPN1_74340.1, SSPN1_74350.1
OG0005639	FGIG_02469	SSPN1_70360.1
OG0005640	FGIG_02515	SSPN1_26540.1
OG0005641	FGIG_02522	SSPN1_70580.1
OG0005642	FGIG_02588	SSPN1_92670.1
OG0005643	FGIG_02614	SSPN1_28610.1
OG0005644	FGIG_02630	SSPN1_73670.1
OG0005645	FGIG_02639	SSPN1_56940.1, SSPN1_56940.2
OG0005646	FGIG_02645	SSPN1_39800.1
OG0005647	FGIG_06946, FGIG_02672	SSPN1_53860.1
OG0005648	FGIG_02699	SSPN1_30800.1
OG0005649	FGIG_02721	SSPN1_48750.1
OG0005650	FGIG_11552, FGIG_02809	SSPN1_59850.1
OG0005651	FGIG_12366, FGIG_02877	SSPN1_58600.1, SSPN1_58600.2
OG0005652	FGIG_02894	SSPN1_46530.1, SSPN1_46530.2
OG0005653	FGIG_02917, FGIG_04227	SSPN1_90300.1
OG0005654	FGIG_02919	SSPN1_69840.1
OG0005655	FGIG_02944	SSPN1_26210.1, SSPN1_26210.2
OG0005656	FGIG_02958	SSPN1_84760.1
OG0005657	FGIG_03052	SSPN1_16810.1
OG0005658	FGIG_03091	SSPN1_87680.1, SSPN1_87680.2
OG0005659	FGIG_03266	SSPN1_13790.1
OG0005660	FGIG_03362	SSPN1_69070.1
OG0005662	FGIG_03459	SSPN1_41900.1
OG0005663	FGIG_03462	SSPN1_8470.1, SSPN1_8480.1
OG0005664	FGIG_03491, FGIG_03488, FGIG_03489	SSPN1_24260.1
OG0005665	FGIG_03496	SSPN1_46680.1, SSPN1_46680.2, SSPN1_46680.3
OG0005666	FGIG_03498	SSPN1_85980.1
OG0005667	FGIG_03546	SSPN1_40850.1
OG0005668	FGIG_03559	SSPN1_3520.1
OG0005669	FGIG_03577	SSPN1_54010.1
OG0005670	FGIG_03618	SSPN1_81300.1
OG0005671	FGIG_03624	SSPN1_16780.1
OG0005672	FGIG_03728	SSPN1_45790.1, SSPN1_45790.2
OG0005673	FGIG_03729	SSPN1_45840.1
OG0005674	FGIG_03804, FGIG_03805	SSPN1_25110.1
OG0005675	FGIG_03869, FGIG_03868	SSPN1_39460.1, SSPN1_39450.1
OG0005676	FGIG_03871	SSPN1_50710.1
OG0005677	FGIG_03969	SSPN1_5800.1
OG0005678	FGIG_03972, FGIG_03973	SSPN1_64510.1
OG0005679	FGIG_04103	SSPN1_85390.3, SSPN1_85390.1, SSPN1_85390.2
OG0005680	FGIG_04105	SSPN1_66520.1
OG0005681	FGIG_04106	SSPN1_66530.1
OG0005682	FGIG_04126	SSPN1_30520.1
OG0005683	FGIG_04132	SSPN1_35080.1
OG0005684	FGIG_04196	SSPN1_47680.1, SSPN1_47690.1
OG0005685	FGIG_04221	SSPN1_18470.1
OG0005686	FGIG_04246, FGIG_10274	SSPN1_85920.1
OG0005687	FGIG_04271	SSPN1_58830.1
OG0005688	FGIG_04274	SSPN1_880.1
OG0005689	FGIG_04357	SSPN1_68050.1, SSPN1_68040.1
OG0005690	FGIG_04386	SSPN1_50910.1
OG0005691	FGIG_04402, FGIG_04401	SSPN1_90400.1
OG0005692	FGIG_04443	SSPN1_45720.1
OG0005693	FGIG_04496	SSPN1_200.1
OG0005694	FGIG_04554	SSPN1_47580.1
OG0005695	FGIG_04598, FGIG_04597, FGIG_04596	SSPN1_47750.1
OG0005696	FGIG_04628	SSPN1_40080.1
OG0005697	FGIG_08016, FGIG_04645	SSPN1_11210.1
OG0005698	FGIG_04735	SSPN1_67110.1
OG0005699	FGIG_04761	SSPN1_10080.1, SSPN1_10080.2
OG0005700	FGIG_04789, FGIG_12220, FGIG_04788	SSPN1_68790.1, SSPN1_68790.2, SSPN1_68810.1
OG0005701	FGIG_04875	SSPN1_55550.1, SSPN1_55500.1
OG0005702	FGIG_04918	SSPN1_59470.1
OG0005703	FGIG_04938	SSPN1_36430.1, SSPN1_36430.2, SSPN1_36430.3
OG0005704	FGIG_04985	SSPN1_39590.1
OG0005705	FGIG_05068	SSPN1_52120.1, SSPN1_52120.2
OG0005706	FGIG_05193	SSPN1_54110.1
OG0005707	FGIG_11327, FGIG_05243	SSPN1_59400.1
OG0005708	FGIG_05282	SSPN1_12840.1
OG0005709	FGIG_05294	SSPN1_26560.1
OG0005710	FGIG_05333	SSPN1_36130.1
OG0005711	FGIG_05404	SSPN1_14050.1
OG0005712	FGIG_05429	SSPN1_86570.1, SSPN1_86570.2
OG0005713	FGIG_05486	SSPN1_58560.1, SSPN1_58560.2
OG0005714	FGIG_05594	SSPN1_87490.1, SSPN1_87490.2
OG0005715	FGIG_05643	SSPN1_71670.1, SSPN1_71670.2
OG0005716	FGIG_05670	SSPN1_49220.1
OG0005717	FGIG_05772	SSPN1_72420.1
OG0005718	FGIG_05797	SSPN1_48030.1
OG0005719	FGIG_05817	SSPN1_35190.1
OG0005720	FGIG_06290, FGIG_06177, FGIG_05837	SSPN1_80650.1, SSPN1_80650.2
OG0005722	FGIG_06013, FGIG_06012, FGIG_06011	SSPN1_89570.1
OG0005723	FGIG_06025	SSPN1_41570.1
OG0005724	FGIG_06083	SSPN1_9200.1
OG0005725	FGIG_06112	SSPN1_80260.1
OG0005726	FGIG_06235	SSPN1_51290.1
OG0005727	FGIG_06281	SSPN1_66230.1
OG0005728	FGIG_06313	SSPN1_84710.1
OG0005729	FGIG_06316	SSPN1_59730.1, SSPN1_59730.2
OG0005730	FGIG_06434	SSPN1_90680.1
OG0005731	FGIG_06524	SSPN1_78700.1
OG0005732	FGIG_06530	SSPN1_26310.1, SSPN1_26310.2
OG0005733	FGIG_06557	SSPN1_23240.1, SSPN1_23240.2
OG0005734	FGIG_06564	SSPN1_42080.1
OG0005735	FGIG_06600	SSPN1_88750.1
OG0005736	FGIG_06640	SSPN1_67270.1, SSPN1_67270.2
OG0005737	FGIG_06648	SSPN1_60500.1
OG0005738	FGIG_06684	SSPN1_4690.1
OG0005739	FGIG_06754	SSPN1_28720.1
OG0005740	FGIG_06757	SSPN1_76570.1
OG0005741	FGIG_06763	SSPN1_83220.1
OG0005742	FGIG_06863	SSPN1_37460.1
OG0005743	FGIG_06874	SSPN1_14380.1
OG0005744	FGIG_06880	SSPN1_14580.1
OG0005745	FGIG_06909	SSPN1_60910.1
OG0005746	FGIG_06963	SSPN1_28140.1
OG0005747	FGIG_07005	SSPN1_43440.1
OG0005748	FGIG_07018, FGIG_07019	SSPN1_82930.1
OG0005749	FGIG_07080	SSPN1_64360.1
OG0005750	FGIG_07099	SSPN1_92350.1
OG0005751	FGIG_07130	SSPN1_36710.1
OG0005752	FGIG_07223	SSPN1_23630.1
OG0005753	FGIG_07242	SSPN1_77170.1
OG0005754	FGIG_07284	SSPN1_84610.1
OG0005755	FGIG_07394	SSPN1_24080.1
OG0005756	FGIG_07425	SSPN1_26590.1, SSPN1_26590.2
OG0005757	FGIG_07440	SSPN1_71460.1
OG0005758	FGIG_07443	SSPN1_69010.1
OG0005759	FGIG_07483	SSPN1_26880.1
OG0005760	FGIG_07614	SSPN1_46620.1
OG0005761	FGIG_07723	SSPN1_23130.1, SSPN1_23130.2
OG0005762	FGIG_07757	SSPN1_62420.1
OG0005763	FGIG_07770	SSPN1_88270.1
OG0005764	FGIG_07815	SSPN1_59590.1
OG0005765	FGIG_07871	SSPN1_24870.1
OG0005766	FGIG_07873	SSPN1_82430.1
OG0005767	FGIG_07910	SSPN1_77630.1, SSPN1_77630.2
OG0005768	FGIG_07921	SSPN1_38780.1
OG0005769	FGIG_07996	SSPN1_18550.1
OG0005770	FGIG_08057	SSPN1_39840.1
OG0005771	FGIG_08088	SSPN1_51220.1
OG0005772	FGIG_08097	SSPN1_78870.1
OG0005773	FGIG_08099	SSPN1_67020.1
OG0005774	FGIG_08103	SSPN1_58680.1
OG0005775	FGIG_08165	SSPN1_40990.1, SSPN1_40990.2
OG0005776	FGIG_09177, FGIG_08203	SSPN1_83580.1
OG0005777	FGIG_08288	SSPN1_41280.1
OG0005778	FGIG_08297, FGIG_10221	SSPN1_60430.1
OG0005779	FGIG_08304	SSPN1_66130.1
OG0005780	FGIG_08401	SSPN1_89720.1
OG0005781	FGIG_08403	SSPN1_83960.1
OG0005782	FGIG_08459	SSPN1_42830.1
OG0005783	FGIG_08510	SSPN1_85470.1
OG0005784	FGIG_08537	SSPN1_87860.1, SSPN1_87860.2
OG0005785	FGIG_08546	SSPN1_16660.1
OG0005786	FGIG_08606	SSPN1_18740.1
OG0005787	FGIG_10881, FGIG_08627	SSPN1_1070.1, SSPN1_1070.2
OG0005788	FGIG_12014, FGIG_08629	SSPN1_16900.1
OG0005789	FGIG_08650, FGIG_12219	SSPN1_49730.1
OG0005790	FGIG_08705	SSPN1_67660.1
OG0005791	FGIG_08715	SSPN1_43080.1, SSPN1_43080.2
OG0005792	FGIG_08763, FGIG_11207	SSPN1_3570.1
OG0005793	FGIG_08775	SSPN1_6660.1, SSPN1_6660.2
OG0005794	FGIG_08785	SSPN1_4110.1
OG0005795	FGIG_08860, FGIG_08859	SSPN1_92250.1
OG0005796	FGIG_08884	SSPN1_4910.1
OG0005797	FGIG_08892	SSPN1_91700.1
OG0005798	FGIG_08927, FGIG_08926	SSPN1_68500.3, SSPN1_68500.1, SSPN1_68500.2
OG0005799	FGIG_08938	SSPN1_10300.1
OG0005800	FGIG_08954	SSPN1_80280.1, SSPN1_80280.3, SSPN1_80280.2
OG0005801	FGIG_11108, FGIG_08998	SSPN1_15230.1
OG0005802	FGIG_09016	SSPN1_73130.1
OG0005803	FGIG_09024	SSPN1_56120.1
OG0005805	FGIG_09189	SSPN1_67320.1
OG0005806	FGIG_09335	SSPN1_79230.1
OG0005807	FGIG_09345	SSPN1_77150.1
OG0005808	FGIG_09449	SSPN1_31610.1, SSPN1_31610.2
OG0005809	FGIG_09808, FGIG_09453	SSPN1_27840.1, SSPN1_27840.2
OG0005810	FGIG_09488	SSPN1_84370.1
OG0005811	FGIG_09548	SSPN1_17730.1
OG0005812	FGIG_09607	SSPN1_31080.1
OG0005813	FGIG_09646	SSPN1_69180.1, SSPN1_69180.2, SSPN1_69180.3
OG0005814	FGIG_09708	SSPN1_16000.1, SSPN1_16000.2, SSPN1_16000.3, SSPN1_16000.4, SSPN1_16000.5, SSPN1_16000.6
OG0005815	FGIG_09767	SSPN1_59320.1, SSPN1_59320.2
OG0005816	FGIG_09793	SSPN1_17920.1
OG0005817	FGIG_09866	SSPN1_29770.1
OG0005818	FGIG_09943	SSPN1_86070.2, SSPN1_86070.3, SSPN1_86070.1
OG0005819	FGIG_10118	SSPN1_50970.1
OG0005820	FGIG_10204	SSPN1_61480.1
OG0005821	FGIG_10275	SSPN1_92120.1
OG0005822	FGIG_10360	SSPN1_26620.1
OG0005823	FGIG_10379	SSPN1_30670.1
OG0005824	FGIG_10407	SSPN1_25810.1
OG0005825	FGIG_10485	SSPN1_27070.1
OG0005826	FGIG_10627	SSPN1_61670.1
OG0005827	FGIG_10660	SSPN1_44510.1
OG0005828	FGIG_10676	SSPN1_86390.1
