Orthogroup	fasciola_gigantica	schistosoma_mattheei
OG0006713	FGIG_07800	SMTH1_36670.3, SMTH1_36670.1, SMTH1_36670.2
OG0006714	FGIG_07877	SMTH1_25170.1
OG0006715	FGIG_08001	SMTH1_48850.1
OG0006716	FGIG_08050	SMTH1_50870.1, SMTH1_50870.2
OG0006717	FGIG_08080, FGIG_09984	SMTH1_101140.1
OG0006718	FGIG_08186	SMTH1_24990.1
OG0006719	FGIG_08275	SMTH1_51480.1
OG0006720	FGIG_08314	SMTH1_29680.1
OG0006721	FGIG_11198, FGIG_08330	SMTH1_14260.1
OG0006722	FGIG_08426	SMTH1_31680.1, SMTH1_31680.2
OG0006723	FGIG_08448	SMTH1_50880.1, SMTH1_50880.2, SMTH1_50880.3
OG0006724	FGIG_08455	SMTH1_3870.1
OG0006725	FGIG_08500	SMTH1_69360.1
OG0006726	FGIG_08531	SMTH1_69860.1
OG0006727	FGIG_08581	SMTH1_89210.1, SMTH1_89210.2
OG0006728	FGIG_08639	SMTH1_105340.1, SMTH1_105350.1
OG0006729	FGIG_08688	SMTH1_105950.1
OG0006730	FGIG_08713	SMTH1_35190.1
OG0006731	FGIG_08716	SMTH1_96960.1
OG0006732	FGIG_08900	SMTH1_71530.1
OG0006733	FGIG_08923	SMTH1_11440.1
OG0006734	FGIG_08965	SMTH1_101930.1
OG0006735	FGIG_09072	SMTH1_70450.1, SMTH1_70460.1
OG0006736	FGIG_09092	SMTH1_81740.1
OG0006737	FGIG_09115	SMTH1_2760.1
OG0006738	FGIG_09161	SMTH1_50500.1
OG0006739	FGIG_09277	SMTH1_23400.1
OG0006740	FGIG_09334	SMTH1_91390.1
OG0006741	FGIG_09417, FGIG_10452	SMTH1_15240.1
OG0006742	FGIG_09469	SMTH1_12420.1
OG0006743	FGIG_09485	SMTH1_56090.1
OG0006744	FGIG_09490	SMTH1_97070.1
OG0006745	FGIG_09498	SMTH1_93580.1
OG0006746	FGIG_09508	SMTH1_88300.1, SMTH1_88300.2, SMTH1_88290.1
OG0006747	FGIG_09537	SMTH1_90720.1
OG0006748	FGIG_09540	SMTH1_12360.1
OG0006749	FGIG_09547	SMTH1_41420.1
OG0006750	FGIG_09616	SMTH1_101860.1
OG0006751	FGIG_09769	SMTH1_63330.1, SMTH1_63340.1
OG0006752	FGIG_09792	SMTH1_14890.1
OG0006753	FGIG_09849	SMTH1_76350.1
OG0006754	FGIG_09871	SMTH1_55020.1, SMTH1_55030.1
OG0006755	FGIG_10121	SMTH1_72990.1
OG0006756	FGIG_10172	SMTH1_95880.1
OG0006757	FGIG_10197, FGIG_10196	SMTH1_8470.1
OG0006758	FGIG_10242, FGIG_10243	SMTH1_71100.1
OG0006759	FGIG_10282	SMTH1_11910.1
OG0006760	FGIG_10291	SMTH1_70870.1
OG0006761	FGIG_10418	SMTH1_50830.1, SMTH1_50830.2
OG0006762	FGIG_10555, FGIG_12148	SMTH1_104030.1, SMTH1_104030.2
OG0006763	FGIG_10582	SMTH1_20450.1
OG0006764	FGIG_10640	SMTH1_82410.1
OG0006765	FGIG_10696	SMTH1_96440.1
OG0006766	FGIG_10766	SMTH1_95670.1, SMTH1_95690.1
OG0006767	FGIG_11013	SMTH1_95840.1
OG0006768	FGIG_11022	SMTH1_8870.1
OG0006769	FGIG_11064	SMTH1_82640.1
OG0006770	FGIG_11080	SMTH1_49130.1
OG0006771	FGIG_11083	SMTH1_9320.1, SMTH1_9320.2
OG0006772	FGIG_11085	SMTH1_75650.1
OG0006773	FGIG_11161	SMTH1_86040.1
OG0006774	FGIG_11264	SMTH1_21380.1
OG0006775	FGIG_11340	SMTH1_65940.1
OG0006776	FGIG_11344	SMTH1_71920.1, SMTH1_71920.2
OG0006777	FGIG_11381	SMTH1_19260.1
OG0006778	FGIG_11484	SMTH1_23180.1
OG0006779	FGIG_11576	SMTH1_55730.1
OG0006780	FGIG_11725	SMTH1_92380.1
OG0006781	FGIG_11859	SMTH1_44990.1
OG0006782	FGIG_11873	SMTH1_76380.1
OG0006783	FGIG_11882	SMTH1_18920.1
OG0006784	FGIG_11919	SMTH1_4510.1
OG0006785	FGIG_12052	SMTH1_88310.1
OG0006786	FGIG_12157	SMTH1_23260.1
OG0006787	FGIG_12191	SMTH1_37100.1
OG0006788	FGIG_12350, FGIG_12296	SMTH1_72510.1
OG0006789	FGIG_12538	SMTH1_14840.1
OG0006790	FGIG_12564	SMTH1_102940.1
OG0006851	FGIG_00025	SMTH1_74160.1
OG0006852	FGIG_00077, FGIG_00076	SMTH1_106150.1, SMTH1_106150.2
OG0006853	FGIG_00106	SMTH1_17320.1, SMTH1_17320.2
OG0006854	FGIG_00109	SMTH1_54670.1
OG0006855	FGIG_10206, FGIG_00143	SMTH1_104710.1
OG0006856	FGIG_00178	SMTH1_50010.1
OG0006857	FGIG_00241	SMTH1_100210.1
OG0006858	FGIG_00250	SMTH1_12810.1
OG0006859	FGIG_00254	SMTH1_1640.1
OG0006860	FGIG_00268	SMTH1_17590.1
OG0006862	FGIG_00288	SMTH1_32250.1
OG0006863	FGIG_00293	SMTH1_55960.1
OG0006864	FGIG_00315	SMTH1_53510.1
OG0006865	FGIG_00365	SMTH1_27670.1
OG0006866	FGIG_00397	SMTH1_36590.1
OG0006867	FGIG_00426	SMTH1_96590.1
OG0006868	FGIG_00462	SMTH1_12020.1
OG0006869	FGIG_00748	SMTH1_36970.1
OG0006870	FGIG_00790	SMTH1_32860.1, SMTH1_32870.1
OG0006871	FGIG_00860	SMTH1_96750.1
OG0006872	FGIG_00902	SMTH1_53450.1
OG0006873	FGIG_00945	SMTH1_7810.1
OG0006874	FGIG_00950	SMTH1_19140.1, SMTH1_19130.1
OG0006875	FGIG_00968	SMTH1_72780.1
OG0006876	FGIG_00978	SMTH1_37120.1
OG0006877	FGIG_00983	SMTH1_53760.1
OG0006878	FGIG_01048	SMTH1_91430.1
OG0006879	FGIG_01065	SMTH1_64990.1
OG0006880	FGIG_01142	SMTH1_91050.1
OG0006881	FGIG_01196	SMTH1_99690.1
OG0006882	FGIG_01337	SMTH1_97760.1, SMTH1_97770.1
OG0006883	FGIG_01434	SMTH1_29340.1
OG0006884	FGIG_01443	SMTH1_80030.1
OG0006885	FGIG_01487	SMTH1_31410.1
OG0006886	FGIG_01515, FGIG_01514	SMTH1_36060.1
OG0006887	FGIG_01769	SMTH1_28480.1
OG0006888	FGIG_01784	SMTH1_41860.1
OG0006889	FGIG_01845, FGIG_06848	SMTH1_98480.1
OG0006890	FGIG_01918, FGIG_02659	SMTH1_101370.1
OG0006891	FGIG_01983	SMTH1_55830.1
OG0006892	FGIG_02038	SMTH1_70520.1
OG0006893	FGIG_02130	SMTH1_31540.1
OG0006894	FGIG_02304	SMTH1_105670.1
OG0006895	FGIG_02329	SMTH1_37430.1
OG0006897	FGIG_02375	SMTH1_44030.1
OG0006898	FGIG_02381	SMTH1_55070.1
OG0006899	FGIG_02389	SMTH1_34560.1
OG0006900	FGIG_02399	SMTH1_104780.1
OG0006901	FGIG_09450, FGIG_02464	SMTH1_70470.1
OG0006902	FGIG_06352, FGIG_02502	SMTH1_170.1
OG0006903	FGIG_02561	SMTH1_16420.1
OG0006904	FGIG_02586	SMTH1_59360.2, SMTH1_59360.1
OG0006905	FGIG_02589	SMTH1_106770.1, SMTH1_106770.2
OG0006906	FGIG_02653	SMTH1_62470.1
OG0006907	FGIG_02677	SMTH1_61220.1
OG0006908	FGIG_02746	SMTH1_50390.1
OG0006909	FGIG_02856	SMTH1_10300.1
OG0006910	FGIG_02878	SMTH1_64100.1, SMTH1_64090.1
OG0006911	FGIG_02986	SMTH1_58980.1
OG0006912	FGIG_02994	SMTH1_15490.1
OG0006913	FGIG_03078	SMTH1_20880.1
OG0006914	FGIG_03101	SMTH1_57620.1, SMTH1_57620.2
OG0006915	FGIG_12567, FGIG_03162	SMTH1_35690.1
OG0006916	FGIG_03170	SMTH1_103160.1
OG0006918	FGIG_03467	SMTH1_35780.1
OG0006919	FGIG_05831, FGIG_03476, FGIG_03477, FGIG_08361	SMTH1_41140.1
OG0006920	FGIG_03516	SMTH1_29550.1
OG0006921	FGIG_03529	SMTH1_68200.1
OG0006922	FGIG_03560	SMTH1_14270.1
OG0006923	FGIG_03578	SMTH1_104840.1
OG0006924	FGIG_03687	SMTH1_88350.1
OG0006925	FGIG_03771	SMTH1_56290.1
OG0006926	FGIG_03776	SMTH1_57960.1
OG0006927	FGIG_03794	SMTH1_59040.1, SMTH1_59030.1
OG0006928	FGIG_03821	SMTH1_17700.1, SMTH1_17710.1
OG0006929	FGIG_03845	SMTH1_91640.1
OG0006930	FGIG_03849	SMTH1_5420.1
OG0006931	FGIG_03865	SMTH1_11580.1
OG0006932	FGIG_03914	SMTH1_16130.1
OG0006933	FGIG_04071	SMTH1_58670.1
OG0006934	FGIG_04088	SMTH1_47160.1
OG0006935	FGIG_04116	SMTH1_79050.1
OG0006936	FGIG_04170	SMTH1_40790.1, SMTH1_40790.2
OG0006937	FGIG_09355, FGIG_04200	SMTH1_61020.1
OG0006938	FGIG_04247	SMTH1_100070.1, SMTH1_100060.1
OG0006939	FGIG_04363	SMTH1_46900.1
OG0006940	FGIG_04372	SMTH1_16190.1
OG0006941	FGIG_04494, FGIG_12463	SMTH1_20870.1
OG0006942	FGIG_04657, FGIG_09724	SMTH1_19200.2, SMTH1_19200.1
OG0006943	FGIG_04741	SMTH1_92540.1
OG0006944	FGIG_04796	SMTH1_80280.1
OG0006945	FGIG_04812	SMTH1_28390.1, SMTH1_28380.1
OG0006946	FGIG_04907	SMTH1_13750.1
OG0006947	FGIG_04912	SMTH1_92140.1, SMTH1_92140.2
OG0006948	FGIG_04948	SMTH1_38330.1
OG0006949	FGIG_04976	SMTH1_81180.1
OG0006950	FGIG_05000	SMTH1_83900.1
OG0006951	FGIG_05107	SMTH1_23000.1
OG0006952	FGIG_05293	SMTH1_30640.1
OG0006953	FGIG_05317	SMTH1_65630.1
OG0006954	FGIG_05366	SMTH1_58500.1
OG0006955	FGIG_05451	SMTH1_34620.1
OG0006956	FGIG_05496, FGIG_10647	SMTH1_66930.1
OG0006957	FGIG_05530	SMTH1_79380.1
OG0006958	FGIG_05655	SMTH1_76550.1
OG0006959	FGIG_05673	SMTH1_96270.1
OG0006960	FGIG_05676	SMTH1_38720.1
OG0006961	FGIG_05766	SMTH1_99810.1, SMTH1_99810.2
OG0006962	FGIG_05769	SMTH1_60170.1
OG0006963	FGIG_05850	SMTH1_54710.1
OG0006964	FGIG_05898	SMTH1_69150.1, SMTH1_69150.2
OG0006965	FGIG_05952	SMTH1_39360.1
OG0006966	FGIG_06005	SMTH1_68460.1, SMTH1_68460.2
OG0006967	FGIG_06021	SMTH1_98440.1
OG0006968	FGIG_06110	SMTH1_41890.1
OG0006969	FGIG_06130	SMTH1_79260.1, SMTH1_79270.1
OG0006970	FGIG_06131	SMTH1_79280.1, SMTH1_79290.1
OG0006971	FGIG_06156, FGIG_08496	SMTH1_89350.1
OG0006972	FGIG_06182	SMTH1_67890.1
OG0006973	FGIG_06202	SMTH1_4540.1
OG0006974	FGIG_12161, FGIG_06222	SMTH1_90820.1
OG0006975	FGIG_06263	SMTH1_24870.1
OG0006976	FGIG_10649, FGIG_06280	SMTH1_76370.1
OG0006977	FGIG_06284	SMTH1_36200.1
OG0006978	FGIG_06288	SMTH1_25820.1
OG0006979	FGIG_06294	SMTH1_73910.1, SMTH1_73900.1
OG0006980	FGIG_06321, FGIG_07888	SMTH1_87910.1
OG0006981	FGIG_06478	SMTH1_68300.1
OG0006982	FGIG_06483	SMTH1_62510.1
OG0006983	FGIG_06575	SMTH1_17460.1
OG0006985	FGIG_06800	SMTH1_45610.1
OG0006986	FGIG_06935	SMTH1_3960.1
OG0006987	FGIG_06981	SMTH1_86190.1
OG0006988	FGIG_06982	SMTH1_86200.1
OG0006989	FGIG_06987	SMTH1_82040.1
OG0006990	FGIG_07010, FGIG_10468, FGIG_11255	SMTH1_2470.1
OG0006991	FGIG_07116	SMTH1_90890.1
OG0006992	FGIG_07306	SMTH1_24760.1
OG0006993	FGIG_07508	SMTH1_18970.1
OG0006994	FGIG_07537	SMTH1_5790.1
OG0006995	FGIG_07565	SMTH1_69190.1
OG0006996	FGIG_07572	SMTH1_260.1
OG0006997	FGIG_07594	SMTH1_95570.1
OG0006998	FGIG_07628	SMTH1_84630.1
OG0006999	FGIG_07706	SMTH1_51330.1
OG0007000	FGIG_07778	SMTH1_92160.1
OG0007001	FGIG_07795	SMTH1_54430.1
OG0007002	FGIG_07858	SMTH1_105170.1
OG0007003	FGIG_07876	SMTH1_7820.1
OG0007004	FGIG_07924	SMTH1_103020.1
OG0007006	FGIG_07998, FGIG_08118	SMTH1_103210.1
OG0007007	FGIG_08002	SMTH1_48860.1
OG0007008	FGIG_08003	SMTH1_71540.1, SMTH1_71540.2
OG0007009	FGIG_08081	SMTH1_101130.1
OG0007010	FGIG_08158	SMTH1_24010.1
OG0007011	FGIG_08209	SMTH1_56130.1
OG0007012	FGIG_08446	SMTH1_53430.1
OG0007013	FGIG_08450	SMTH1_71160.1
OG0007014	FGIG_08472	SMTH1_13330.1, SMTH1_13330.2
OG0007015	FGIG_08480	SMTH1_88640.1
OG0007016	FGIG_08483	SMTH1_19560.1
OG0007017	FGIG_08652	SMTH1_56410.1
OG0007018	FGIG_08700	SMTH1_104600.1
OG0007019	FGIG_08726	SMTH1_87400.1
OG0007020	FGIG_08734	SMTH1_62730.1, SMTH1_62740.1
OG0007021	FGIG_08806	SMTH1_54210.1, SMTH1_54200.1
OG0007022	FGIG_08820	SMTH1_68080.1
OG0007023	FGIG_08822	SMTH1_50240.1
OG0007024	FGIG_08838	SMTH1_92240.1
OG0007025	FGIG_08853, FGIG_12198	SMTH1_101070.1
OG0007026	FGIG_08855	SMTH1_66320.1
OG0007027	FGIG_08886	SMTH1_1410.1
OG0007028	FGIG_08899	SMTH1_83390.1
OG0007029	FGIG_08944	SMTH1_21040.1
OG0007030	FGIG_08986	SMTH1_78880.1
OG0007031	FGIG_09032	SMTH1_41970.1
OG0007032	FGIG_09073	SMTH1_88030.1, SMTH1_88070.1, SMTH1_88080.1
OG0007033	FGIG_09074	SMTH1_88090.1
OG0007034	FGIG_09075	SMTH1_88100.1
OG0007035	FGIG_09104	SMTH1_77670.1, SMTH1_77670.2
OG0007036	FGIG_09201	SMTH1_91550.1
OG0007037	FGIG_09252	SMTH1_66550.1, SMTH1_66580.1
OG0007038	FGIG_09494	SMTH1_41900.1, SMTH1_41900.2
OG0007039	FGIG_09523	SMTH1_58190.1
OG0007040	FGIG_09524	SMTH1_80790.1
OG0007041	FGIG_09608	SMTH1_32990.1, SMTH1_32990.2
OG0007042	FGIG_09694	SMTH1_30540.1, SMTH1_30530.1
OG0007043	FGIG_09847	SMTH1_95590.1
OG0007044	FGIG_09934	SMTH1_13500.1
OG0007046	FGIG_10042	SMTH1_92390.1
OG0007047	FGIG_10133	SMTH1_64130.1
OG0007048	FGIG_10222	SMTH1_68880.1
OG0007049	FGIG_10262	SMTH1_42960.1
OG0007050	FGIG_10284	SMTH1_11920.1
OG0007051	FGIG_10288	SMTH1_16460.1
OG0007052	FGIG_10304	SMTH1_7470.1
OG0007053	FGIG_10310	SMTH1_39970.1
OG0007054	FGIG_10325	SMTH1_96930.1
OG0007055	FGIG_10370	SMTH1_78750.1, SMTH1_78750.2
OG0007056	FGIG_10489, FGIG_10488	SMTH1_25960.1
OG0007057	FGIG_10513	SMTH1_73260.1
OG0007058	FGIG_10532	SMTH1_2520.1
OG0007059	FGIG_10536	SMTH1_50840.1
OG0007060	FGIG_10540	SMTH1_37750.1
OG0007061	FGIG_10554	SMTH1_104040.1
OG0007062	FGIG_10601	SMTH1_25900.1
OG0007063	FGIG_10653	SMTH1_270.1
OG0007064	FGIG_10689	SMTH1_95610.1, SMTH1_95620.1
OG0007065	FGIG_10737	SMTH1_5640.1
OG0007066	FGIG_10802	SMTH1_44490.1
OG0007067	FGIG_11012	SMTH1_92580.1, SMTH1_92600.1, SMTH1_92590.1
OG0007068	FGIG_11057	SMTH1_87090.1
OG0007069	FGIG_11118	SMTH1_39680.1
OG0007070	FGIG_11230	SMTH1_58610.1, SMTH1_58610.2, SMTH1_58610.3
OG0007072	FGIG_11363	SMTH1_39370.1
OG0007073	FGIG_11393	SMTH1_78120.1
OG0007074	FGIG_11414	SMTH1_84220.1
OG0007075	FGIG_12361, FGIG_11437	SMTH1_20740.1
OG0007076	FGIG_11439	SMTH1_35600.1
OG0007077	FGIG_11509	SMTH1_72580.1
OG0007078	FGIG_11643	SMTH1_57060.1
OG0007079	FGIG_11662	SMTH1_25280.1
OG0007080	FGIG_11732	SMTH1_20090.1
OG0007081	FGIG_11763	SMTH1_58340.1
OG0007082	FGIG_11769	SMTH1_97130.1
OG0007083	FGIG_11941	SMTH1_87260.1
OG0007084	FGIG_11967	SMTH1_55370.1
OG0007085	FGIG_12104	SMTH1_43110.1
OG0007086	FGIG_12163	SMTH1_94440.1
OG0007087	FGIG_12379	SMTH1_73830.1
OG0007088	FGIG_12562	SMTH1_105560.1
OG0007089	FGIG_12644	SMTH1_68860.1
OG0007090	FGIG_13985	SMTH1_18840.1
OG0007149	FGIG_00004	SMTH1_62440.1
OG0007150	FGIG_00048	SMTH1_13890.1
OG0007151	FGIG_00124	SMTH1_80000.1
OG0007152	FGIG_00191	SMTH1_104450.1, SMTH1_104440.1
OG0007153	FGIG_00222	SMTH1_20960.1
OG0007154	FGIG_00311	SMTH1_41610.1
OG0007155	FGIG_00368	SMTH1_63700.1
OG0007156	FGIG_00384	SMTH1_38210.1
OG0007157	FGIG_00441	SMTH1_82130.1
OG0007158	FGIG_00465	SMTH1_100240.1
OG0007159	FGIG_00502	SMTH1_98110.1
OG0007160	FGIG_00641	SMTH1_36730.1
OG0007161	FGIG_00648	SMTH1_89490.1
OG0007162	FGIG_00686	SMTH1_20220.1
OG0007163	FGIG_00692	SMTH1_25880.1
OG0007164	FGIG_00703	SMTH1_83340.1
OG0007165	FGIG_00804	SMTH1_41710.1
OG0007166	FGIG_00807	SMTH1_102610.1
OG0007167	FGIG_00896	SMTH1_43250.1
OG0007168	FGIG_00903	SMTH1_65760.1
OG0007169	FGIG_00926	SMTH1_81630.1, SMTH1_81610.1, SMTH1_81620.1
OG0007170	FGIG_00975	SMTH1_37140.1
OG0007171	FGIG_00985	SMTH1_60600.1
OG0007172	FGIG_00995	SMTH1_31790.1
OG0007173	FGIG_01020, FGIG_12319	SMTH1_9970.1
OG0007174	FGIG_01026	SMTH1_58290.1
OG0007175	FGIG_01094	SMTH1_40740.1
OG0007176	FGIG_01115	SMTH1_94080.1
OG0007177	FGIG_01148	SMTH1_47780.1, SMTH1_47780.2, SMTH1_47780.3
OG0007178	FGIG_01241	SMTH1_67590.1
OG0007179	FGIG_01270	SMTH1_26540.1
OG0007180	FGIG_01302	SMTH1_1360.1
OG0007181	FGIG_01319	SMTH1_99880.1
OG0007182	FGIG_01426	SMTH1_16580.1
OG0007184	FGIG_01550	SMTH1_99230.1
OG0007185	FGIG_01573	SMTH1_104090.1
OG0007186	FGIG_01610	SMTH1_83330.1
OG0007187	FGIG_01665	SMTH1_89280.1
OG0007188	FGIG_01716	SMTH1_76030.1
OG0007189	FGIG_01725	SMTH1_71380.1
OG0007190	FGIG_01862	SMTH1_43820.1
OG0007191	FGIG_01882	SMTH1_91580.1
OG0007192	FGIG_01924	SMTH1_74870.2, SMTH1_74870.3, SMTH1_74870.1
OG0007193	FGIG_01952	SMTH1_60490.1
OG0007195	FGIG_02187	SMTH1_96460.1
OG0007196	FGIG_02240	SMTH1_16470.1
OG0007197	FGIG_02241	SMTH1_99790.1
OG0007198	FGIG_02289	SMTH1_33320.1
OG0007199	FGIG_02314	SMTH1_26560.1
OG0007200	FGIG_02385	SMTH1_9770.1
OG0007201	FGIG_02417	SMTH1_99300.1
OG0007202	FGIG_09369, FGIG_02468	SMTH1_81450.1
OG0007203	FGIG_02482	SMTH1_3810.1, SMTH1_3810.2
OG0007205	FGIG_02547	SMTH1_102200.1
OG0007206	FGIG_02571	SMTH1_78540.1
OG0007207	FGIG_02683	SMTH1_54780.1
OG0007208	FGIG_02697	SMTH1_87360.1, SMTH1_87350.1
OG0007210	FGIG_02905	SMTH1_31770.1, SMTH1_99000.1
OG0007211	FGIG_02924	SMTH1_25240.1, SMTH1_25240.2
OG0007212	FGIG_02980	SMTH1_74540.1, SMTH1_74540.2
OG0007213	FGIG_02981	SMTH1_74550.1
OG0007214	FGIG_03035	SMTH1_87950.1
OG0007215	FGIG_03053	SMTH1_13690.1
OG0007216	FGIG_03079	SMTH1_20890.1
OG0007217	FGIG_03090	SMTH1_48300.1
OG0007218	FGIG_03142	SMTH1_52510.1
OG0007219	FGIG_03189	SMTH1_11270.1
OG0007220	FGIG_03207	SMTH1_39480.1
OG0007221	FGIG_03211	SMTH1_39320.1
OG0007222	FGIG_03320	SMTH1_9630.1
OG0007223	FGIG_03353	SMTH1_67370.1
OG0007224	FGIG_03400	SMTH1_81170.1, SMTH1_81170.2, SMTH1_81170.3
OG0007225	FGIG_03410	SMTH1_74020.1
OG0007226	FGIG_03474	SMTH1_49010.1
OG0007227	FGIG_03556	SMTH1_101690.1
OG0007228	FGIG_03607	SMTH1_88890.1
OG0007229	FGIG_03640	SMTH1_83620.1
OG0007230	FGIG_03650	SMTH1_11500.1
OG0007231	FGIG_03724	SMTH1_26210.1
OG0007232	FGIG_03820	SMTH1_13340.1
OG0007233	FGIG_03857	SMTH1_106270.1, SMTH1_106280.1
OG0007234	FGIG_04005	SMTH1_67000.1
OG0007235	FGIG_04053	SMTH1_22570.1, SMTH1_22580.1
OG0007236	FGIG_04215	SMTH1_4070.1
OG0007237	FGIG_04249	SMTH1_84840.1
OG0007238	FGIG_04450	SMTH1_30050.1
OG0007239	FGIG_04469	SMTH1_86620.1
OG0007241	FGIG_04696	SMTH1_46810.1
OG0007242	FGIG_04743	SMTH1_48190.1, SMTH1_48190.2
OG0007243	FGIG_04750	SMTH1_42860.1
OG0007244	FGIG_04763	SMTH1_81050.1
OG0007245	FGIG_04766	SMTH1_58970.1, SMTH1_58960.1
OG0007246	FGIG_04847	SMTH1_54250.1
OG0007247	FGIG_04936	SMTH1_57890.1
OG0007248	FGIG_05018	SMTH1_28310.1
OG0007251	FGIG_05259	SMTH1_40760.1
OG0007252	FGIG_05325	SMTH1_13960.1
OG0007253	FGIG_05358	SMTH1_59280.1
OG0007254	FGIG_05542	SMTH1_86030.1
OG0007255	FGIG_05570	SMTH1_79770.1
OG0007256	FGIG_05587	SMTH1_70900.1, SMTH1_70910.1
OG0007257	FGIG_05696	SMTH1_60680.1
OG0007258	FGIG_05733	SMTH1_103290.1
OG0007259	FGIG_05794	SMTH1_13240.2, SMTH1_13240.1
OG0007260	FGIG_05801	SMTH1_86410.1
OG0007261	FGIG_06007	SMTH1_45870.1
OG0007262	FGIG_06113	SMTH1_92500.1, SMTH1_92500.2, SMTH1_92500.3
OG0007263	FGIG_06138	SMTH1_9800.1
OG0007264	FGIG_06175	SMTH1_13840.1
OG0007265	FGIG_06204	SMTH1_28890.1
OG0007267	FGIG_06312	SMTH1_100790.1
OG0007268	FGIG_06437, FGIG_11448	SMTH1_48720.1
OG0007269	FGIG_06514	SMTH1_22650.1
OG0007270	FGIG_06581	SMTH1_89900.1, SMTH1_89900.2
OG0007271	FGIG_06639	SMTH1_9450.1
OG0007272	FGIG_06675	SMTH1_5200.1
OG0007273	FGIG_06686	SMTH1_5520.1
OG0007274	FGIG_06725	SMTH1_60470.1
OG0007275	FGIG_06914	SMTH1_33400.1
OG0007276	FGIG_06954	SMTH1_33770.1
OG0007277	FGIG_07000	SMTH1_53010.1
OG0007278	FGIG_07061	SMTH1_47720.1
OG0007279	FGIG_07141	SMTH1_94760.1
OG0007280	FGIG_07273	SMTH1_87140.1
OG0007281	FGIG_07279	SMTH1_85470.1
OG0007282	FGIG_07475	SMTH1_72540.1
OG0007284	FGIG_07595	SMTH1_16630.1
OG0007285	FGIG_07611	SMTH1_45650.1
OG0007286	FGIG_07848	SMTH1_62080.1
OG0007287	FGIG_07861	SMTH1_67110.1
OG0007288	FGIG_07887	SMTH1_87920.1
OG0007289	FGIG_07990	SMTH1_73370.1
OG0007290	FGIG_08224	SMTH1_39660.1
OG0007291	FGIG_08242	SMTH1_57610.1
OG0007292	FGIG_08252	SMTH1_54490.1
OG0007293	FGIG_08274	SMTH1_51470.1
OG0007294	FGIG_08286	SMTH1_78210.1
OG0007296	FGIG_08499	SMTH1_69370.1
OG0007297	FGIG_08504	SMTH1_96840.1
OG0007298	FGIG_08584	SMTH1_46140.1
OG0007299	FGIG_08597	SMTH1_87740.1
OG0007300	FGIG_08609	SMTH1_28510.1, SMTH1_28500.1
OG0007301	FGIG_08833	SMTH1_42910.1
OG0007302	FGIG_08866	SMTH1_93000.1
OG0007303	FGIG_08955	SMTH1_92520.1
OG0007304	FGIG_08963	SMTH1_49190.1
OG0007305	FGIG_08974	SMTH1_61170.1
OG0007306	FGIG_09013	SMTH1_78930.1
OG0007307	FGIG_09255	SMTH1_55780.1
OG0007309	FGIG_09400	SMTH1_66090.1, SMTH1_66100.1
OG0007310	FGIG_09484	SMTH1_57460.1
OG0007311	FGIG_09534, FGIG_11505	SMTH1_1950.1
OG0007312	FGIG_09600	SMTH1_10200.1
OG0007313	FGIG_09601	SMTH1_87270.1
OG0007314	FGIG_09663	SMTH1_52100.1
OG0007315	FGIG_09719	SMTH1_94830.3, SMTH1_94830.1, SMTH1_94830.2
OG0007316	FGIG_09755	SMTH1_37960.1
OG0007317	FGIG_10387, FGIG_09846	SMTH1_37370.1
OG0007318	FGIG_09854	SMTH1_3920.1
OG0007319	FGIG_09941	SMTH1_52790.1
OG0007320	FGIG_10112	SMTH1_44500.1
OG0007321	FGIG_10250	SMTH1_8720.1
OG0007322	FGIG_10354	SMTH1_71710.1
OG0007323	FGIG_10423	SMTH1_81310.1
OG0007324	FGIG_10425	SMTH1_95640.1, SMTH1_95640.2
OG0007325	FGIG_10432	SMTH1_16520.1
OG0007326	FGIG_10763	SMTH1_81040.1
OG0007327	FGIG_10770	SMTH1_11460.1, SMTH1_11460.2
OG0007328	FGIG_10792	SMTH1_31600.1
OG0007329	FGIG_10832	SMTH1_21010.1
OG0007330	FGIG_10963	SMTH1_65600.1
OG0007331	FGIG_10997, FGIG_10996	SMTH1_62670.1
OG0007332	FGIG_11002	SMTH1_39080.1
OG0007334	FGIG_11392	SMTH1_101710.1
OG0007335	FGIG_11406	SMTH1_10980.2, SMTH1_10980.1
OG0007336	FGIG_11441	SMTH1_42630.1
OG0007337	FGIG_11492, FGIG_11493	SMTH1_70690.1
OG0007338	FGIG_11496	SMTH1_74600.1
OG0007339	FGIG_11503	SMTH1_57380.1
OG0007340	FGIG_11569	SMTH1_21720.1
OG0007341	FGIG_11603	SMTH1_8650.1
OG0007343	FGIG_11808	SMTH1_56790.1, SMTH1_56790.2
OG0007344	FGIG_12031, FGIG_11885	SMTH1_15860.1, SMTH1_15870.1
OG0007345	FGIG_11940	SMTH1_85810.1
OG0007346	FGIG_11991	SMTH1_103010.1
OG0007347	FGIG_12050	SMTH1_19870.1
OG0007348	FGIG_12081	SMTH1_290.1
OG0007349	FGIG_12250	SMTH1_1490.1
OG0007350	FGIG_12274	SMTH1_54300.1
OG0007351	FGIG_12303	SMTH1_15800.1
OG0007352	FGIG_12524	SMTH1_63300.1
OG0007353	FGIG_12554	SMTH1_28750.1
OG0007413	FGIG_00033	SMTH1_62200.1
OG0007414	FGIG_00054	SMTH1_15190.1
OG0007415	FGIG_00153	SMTH1_49330.1
OG0007416	FGIG_00301	SMTH1_61340.1
