Orthogroup	schistosoma_bovis	fasciola_gigantica
OG0006059	SBOV2_73240.1, SBOV2_71910.1	FGIG_07642
OG0006060	SBOV2_3340.1	FGIG_07735
OG0006061	SBOV2_84330.1	FGIG_07737
OG0006062	SBOV2_31940.1, SBOV2_31940.2	FGIG_07768, FGIG_07767
OG0006063	SBOV2_44440.1	FGIG_07773
OG0006064	SBOV2_69320.1	FGIG_07837
OG0006065	SBOV2_12220.1	FGIG_09557
OG0006066	SBOV2_8980.1	FGIG_07957, FGIG_07958
OG0006067	SBOV2_42530.1	FGIG_07984
OG0006068	SBOV2_26810.1	FGIG_08132
OG0006069	SBOV2_33420.1	FGIG_08136
OG0006070	SBOV2_66070.1	FGIG_08226
OG0006071	SBOV2_75800.1	FGIG_08258
OG0006072	SBOV2_82280.1	FGIG_08317
OG0006073	SBOV2_52890.1	FGIG_08326
OG0006075	SBOV2_25290.1	FGIG_08364
OG0006076	SBOV2_54600.1, SBOV2_54600.2	FGIG_08367, FGIG_12133
OG0006077	SBOV2_26000.1, SBOV2_26000.2, SBOV2_26000.3	FGIG_08374
OG0006078	SBOV2_24190.1	FGIG_08424
OG0006079	SBOV2_53740.1	FGIG_08462
OG0006080	SBOV2_34960.1	FGIG_08479
OG0006081	SBOV2_1820.1	FGIG_08526
OG0006082	SBOV2_26160.1	FGIG_08527
OG0006083	SBOV2_83000.1, SBOV2_83000.2	FGIG_08563
OG0006084	SBOV2_22380.1, SBOV2_22380.2, SBOV2_22380.3, SBOV2_22380.4	FGIG_08568
OG0006085	SBOV2_72470.1	FGIG_10779, FGIG_08613
OG0006086	SBOV2_23900.1	FGIG_08731
OG0006087	SBOV2_28690.1, SBOV2_28690.2	FGIG_08787
OG0006088	SBOV2_70350.1, SBOV2_70350.2, SBOV2_70350.3, SBOV2_70350.4	FGIG_08882
OG0006089	SBOV2_11020.1	FGIG_08956
OG0006090	SBOV2_90620.1	FGIG_08982
OG0006091	SBOV2_79440.1	FGIG_09009
OG0006092	SBOV2_13480.1	FGIG_09050
OG0006093	SBOV2_50640.1, SBOV2_50640.2	FGIG_09188
OG0006094	SBOV2_54350.1	FGIG_09274
OG0006095	SBOV2_81150.1	FGIG_09620
OG0006096	SBOV2_18240.1	FGIG_09689
OG0006097	SBOV2_75790.1	FGIG_09715
OG0006098	SBOV2_24750.1	FGIG_09726
OG0006099	SBOV2_8090.1	FGIG_09757
OG0006100	SBOV2_16640.1, SBOV2_16640.2, SBOV2_16640.3	FGIG_09760
OG0006101	SBOV2_30280.1	FGIG_09771
OG0006102	SBOV2_77130.1	FGIG_09799
OG0006103	SBOV2_29660.1	FGIG_09897, FGIG_09898
OG0006104	SBOV2_66320.1	FGIG_09904
OG0006105	SBOV2_81030.1	FGIG_09948
OG0006106	SBOV2_59380.1	FGIG_09973
OG0006107	SBOV2_73380.1	FGIG_09976
OG0006108	SBOV2_83080.1	FGIG_10009
OG0006109	SBOV2_69590.1	FGIG_10044
OG0006110	SBOV2_87860.1	FGIG_10049
OG0006111	SBOV2_2080.1	FGIG_10113
OG0006112	SBOV2_87000.1	FGIG_10226
OG0006113	SBOV2_3760.1	FGIG_10252
OG0006114	SBOV2_92680.1	FGIG_10556, FGIG_10273
OG0006115	SBOV2_40460.1	FGIG_10337
OG0006116	SBOV2_46660.1	FGIG_10344
OG0006117	SBOV2_55600.1, SBOV2_55600.2	FGIG_10442
OG0006118	SBOV2_55870.1	FGIG_10496
OG0006119	SBOV2_50820.1	FGIG_10529
OG0006120	SBOV2_41590.1	FGIG_10569
OG0006121	SBOV2_21730.1	FGIG_10579
OG0006122	SBOV2_38060.1	FGIG_10586
OG0006123	SBOV2_59840.1	FGIG_10590
OG0006124	SBOV2_65060.1, SBOV2_65060.2	FGIG_10595
OG0006125	SBOV2_73490.1	FGIG_10662
OG0006126	SBOV2_61600.1	FGIG_10703
OG0006127	SBOV2_42310.1, SBOV2_42310.2	FGIG_10725
OG0006128	SBOV2_30630.3, SBOV2_30630.1, SBOV2_30630.2	FGIG_10751
OG0006129	SBOV2_13140.1	FGIG_11814, FGIG_10752
OG0006130	SBOV2_39580.1	FGIG_10821, FGIG_10822
OG0006131	SBOV2_62600.1	FGIG_10927, FGIG_13984
OG0006132	SBOV2_54010.1	FGIG_10944, FGIG_10943
OG0006133	SBOV2_68490.1	FGIG_10962
OG0006134	SBOV2_19890.1	FGIG_10976
OG0006135	SBOV2_1990.1	FGIG_10981
OG0006136	SBOV2_75850.1	FGIG_11014, FGIG_11188
OG0006137	SBOV2_20430.1, SBOV2_20430.2	FGIG_11021
OG0006138	SBOV2_7610.1	FGIG_11023
OG0006139	SBOV2_12980.1, SBOV2_96270.1	FGIG_11069
OG0006140	SBOV2_72580.1	FGIG_11074
OG0006141	SBOV2_36940.1	FGIG_11129
OG0006142	SBOV2_78620.1, SBOV2_78620.2	FGIG_12241, FGIG_11164
OG0006143	SBOV2_18050.1, SBOV2_18050.2	FGIG_11445, FGIG_11237
OG0006144	SBOV2_60520.1, SBOV2_60520.2, SBOV2_60520.3, SBOV2_60520.4	FGIG_11242
OG0006145	SBOV2_28900.1	FGIG_11257
OG0006146	SBOV2_77000.1	FGIG_11274
OG0006147	SBOV2_87430.1	FGIG_11300
OG0006148	SBOV2_68620.1	FGIG_11321
OG0006149	SBOV2_8210.1	FGIG_11387
OG0006150	SBOV2_35870.1, SBOV2_35870.2	FGIG_11446
OG0006151	SBOV2_26240.1	FGIG_11455
OG0006152	SBOV2_88930.1, SBOV2_88930.2, SBOV2_88930.5, SBOV2_88930.6, SBOV2_88930.3, SBOV2_88930.4	FGIG_11474
OG0006153	SBOV2_59980.1	FGIG_11530
OG0006154	SBOV2_85320.1	FGIG_11547
OG0006155	SBOV2_19350.1, SBOV2_19350.2	FGIG_11830
OG0006156	SBOV2_75870.1	FGIG_11874
OG0006157	SBOV2_44240.1	FGIG_11878
OG0006158	SBOV2_20400.1	FGIG_11954
OG0006159	SBOV2_22940.1	FGIG_12040
OG0006161	SBOV2_84230.1, SBOV2_84230.2	FGIG_12166
OG0006162	SBOV2_18400.1	FGIG_12313
OG0006163	SBOV2_1660.1	FGIG_12372
OG0006164	SBOV2_390.1	FGIG_12474
OG0006166	SBOV2_46750.1, SBOV2_46750.2	FGIG_12529
OG0006167	SBOV2_80920.2, SBOV2_80920.3, SBOV2_80920.1	FGIG_12579
OG0006168	SBOV2_87770.1	FGIG_12633
OG0006225	SBOV2_66340.1	FGIG_00026
OG0006226	SBOV2_9980.1	FGIG_00055, FGIG_06305
OG0006227	SBOV2_11210.1	FGIG_00060
OG0006228	SBOV2_41190.1	FGIG_00068
OG0006229	SBOV2_15430.1	FGIG_00075
OG0006230	SBOV2_92280.1	FGIG_00139, FGIG_09738, FGIG_02679
OG0006231	SBOV2_27170.1	FGIG_00166
OG0006233	SBOV2_43580.1	FGIG_00324
OG0006234	SBOV2_13770.1, SBOV2_13770.2	FGIG_00325
OG0006235	SBOV2_25220.1	FGIG_00406, FGIG_00424, FGIG_00421
OG0006236	SBOV2_68400.1, SBOV2_68400.2	FGIG_00448
OG0006237	SBOV2_27570.1	FGIG_00450
OG0006238	SBOV2_35990.1, SBOV2_35990.2, SBOV2_35990.3	FGIG_00472
OG0006239	SBOV2_76210.1	FGIG_00474
OG0006240	SBOV2_82310.1	FGIG_00494, FGIG_00495
OG0006241	SBOV2_55200.1	FGIG_00551
OG0006242	SBOV2_14680.1	FGIG_12664, FGIG_00622
OG0006243	SBOV2_43100.1	FGIG_00637
OG0006244	SBOV2_68770.1	FGIG_00766
OG0006245	SBOV2_50290.1	FGIG_00777, FGIG_00776
OG0006246	SBOV2_80160.1	FGIG_00799
OG0006247	SBOV2_89040.1	FGIG_00862
OG0006248	SBOV2_90010.1	FGIG_00890
OG0006249	SBOV2_45290.1	FGIG_00933
OG0006250	SBOV2_34620.1, SBOV2_34620.2	FGIG_00958
OG0006251	SBOV2_15910.1	FGIG_01056
OG0006252	SBOV2_33140.2, SBOV2_33140.1	FGIG_01080
OG0006253	SBOV2_88780.1	FGIG_09181, FGIG_01105
OG0006254	SBOV2_2270.1	FGIG_01121
OG0006255	SBOV2_31780.1	FGIG_01124
OG0006256	SBOV2_27870.1	FGIG_01136
OG0006257	SBOV2_92830.1	FGIG_04631, FGIG_01141
OG0006258	SBOV2_66590.1	FGIG_01246
OG0006259	SBOV2_88870.1	FGIG_01260, FGIG_01261
OG0006260	SBOV2_23440.1, SBOV2_23440.2	FGIG_01269
OG0006261	SBOV2_75640.1	FGIG_01386, FGIG_01385
OG0006262	SBOV2_67840.1	FGIG_01406
OG0006263	SBOV2_83130.1	FGIG_01444, FGIG_06726
OG0006264	SBOV2_76730.1	FGIG_01450
OG0006265	SBOV2_22340.1	FGIG_01474
OG0006266	SBOV2_54850.1	FGIG_01521, FGIG_01522
OG0006267	SBOV2_27090.1	FGIG_01531
OG0006268	SBOV2_88460.1	FGIG_11114
OG0006269	SBOV2_47710.1	FGIG_01663
OG0006270	SBOV2_15930.1	FGIG_01788
OG0006271	SBOV2_18880.1	FGIG_01813
OG0006272	SBOV2_9490.1	FGIG_01877
OG0006273	SBOV2_43720.1	FGIG_01880
OG0006274	SBOV2_44680.1	FGIG_01909
OG0006275	SBOV2_79580.1	FGIG_02097
OG0006276	SBOV2_84890.1, SBOV2_84890.2	FGIG_02118
OG0006277	SBOV2_43360.1	FGIG_02172
OG0006278	SBOV2_83850.1	FGIG_02173
OG0006279	SBOV2_27700.1	FGIG_02204
OG0006280	SBOV2_11740.1	FGIG_02259
OG0006281	SBOV2_35270.1	FGIG_02319
OG0006282	SBOV2_76820.1	FGIG_02396
OG0006283	SBOV2_26360.1	FGIG_02470
OG0006284	SBOV2_71560.1	FGIG_02617, FGIG_12218
OG0006285	SBOV2_51380.1	FGIG_02631
OG0006286	SBOV2_62120.1	FGIG_02651
OG0006287	SBOV2_73010.1, SBOV2_73010.2	FGIG_02696
OG0006288	SBOV2_73150.1	FGIG_02732, FGIG_02733
OG0006289	SBOV2_76700.1	FGIG_02774
OG0006290	SBOV2_64280.1, SBOV2_64280.2	FGIG_02808
OG0006291	SBOV2_61280.1, SBOV2_61280.2	FGIG_02861
OG0006292	SBOV2_68040.1	FGIG_02864
OG0006293	SBOV2_95030.1	FGIG_02873
OG0006294	SBOV2_24000.1	FGIG_02897, FGIG_12580
OG0006295	SBOV2_94040.1	FGIG_02916
OG0006296	SBOV2_26950.1	FGIG_12568, FGIG_02930
OG0006297	SBOV2_40850.1	FGIG_02936, FGIG_02935
OG0006298	SBOV2_350.1, SBOV2_350.2, SBOV2_350.3	FGIG_02955
OG0006299	SBOV2_2300.1	FGIG_03008
OG0006300	SBOV2_9130.1	FGIG_03043
OG0006301	SBOV2_8140.1	FGIG_03060
OG0006302	SBOV2_51060.1	FGIG_03099
OG0006303	SBOV2_1510.1	FGIG_03117
OG0006304	SBOV2_48560.1	FGIG_03123
OG0006305	SBOV2_67760.1, SBOV2_67760.3	FGIG_03126
OG0006306	SBOV2_17170.1	FGIG_03193, FGIG_08482
OG0006307	SBOV2_32290.1, SBOV2_32290.2	FGIG_03350
OG0006308	SBOV2_72380.1, SBOV2_72380.2	FGIG_03514
OG0006309	SBOV2_77830.1	FGIG_03636
OG0006310	SBOV2_6250.1	FGIG_03648
OG0006311	SBOV2_89400.3, SBOV2_89400.2, SBOV2_89400.1	FGIG_03661
OG0006312	SBOV2_76590.1	FGIG_03684
OG0006313	SBOV2_75090.1	FGIG_03696
OG0006314	SBOV2_70010.1	FGIG_03713
OG0006315	SBOV2_91910.1	FGIG_03720
OG0006316	SBOV2_68070.1	FGIG_03811, FGIG_03812
OG0006317	SBOV2_49350.1	FGIG_03875
OG0006318	SBOV2_49600.1	FGIG_03888
OG0006319	SBOV2_87790.1, SBOV2_87790.2	FGIG_03907, FGIG_03908, FGIG_03906
OG0006321	SBOV2_1030.1	FGIG_04040
OG0006322	SBOV2_55050.1	FGIG_04082
OG0006323	SBOV2_33670.1	FGIG_04136
OG0006324	SBOV2_19850.1	FGIG_04163
OG0006325	SBOV2_5740.1	FGIG_04216
OG0006326	SBOV2_94880.1	FGIG_04422, FGIG_04423, FGIG_08169
OG0006327	SBOV2_24380.1, SBOV2_24370.1	FGIG_04492, FGIG_04491
OG0006328	SBOV2_57770.1	FGIG_04497
OG0006329	SBOV2_66550.1	FGIG_04500
OG0006330	SBOV2_89930.1	FGIG_04553
OG0006331	SBOV2_59060.1, SBOV2_59060.2	FGIG_04577
OG0006332	SBOV2_44640.1, SBOV2_44640.2	FGIG_04582
OG0006333	SBOV2_59700.1, SBOV2_59700.2	FGIG_04670
OG0006334	SBOV2_81910.1	FGIG_04684
OG0006335	SBOV2_93960.1	FGIG_04751
OG0006336	SBOV2_21260.1	FGIG_04777
OG0006338	SBOV2_20600.1	FGIG_04804
OG0006339	SBOV2_32100.1	FGIG_04931
OG0006340	SBOV2_42960.1	FGIG_04957, FGIG_05164
OG0006341	SBOV2_53810.1	FGIG_05004
OG0006342	SBOV2_83510.1	FGIG_05037, FGIG_05036, FGIG_05038
OG0006343	SBOV2_60580.1	FGIG_05060, FGIG_05091
OG0006344	SBOV2_25470.1, SBOV2_25470.2	FGIG_05103
OG0006345	SBOV2_70280.1	FGIG_05236
OG0006346	SBOV2_87680.1	FGIG_05271
OG0006347	SBOV2_39920.1	FGIG_05292
OG0006348	SBOV2_44590.1, SBOV2_44590.2, SBOV2_44590.3	FGIG_05327
OG0006349	SBOV2_8360.1	FGIG_05354, FGIG_05355
OG0006350	SBOV2_30500.1	FGIG_05372, FGIG_05373
OG0006351	SBOV2_76080.1	FGIG_05380
OG0006352	SBOV2_14280.1, SBOV2_14280.2	FGIG_05416
OG0006353	SBOV2_69100.1, SBOV2_69100.2	FGIG_05427
OG0006354	SBOV2_70960.2, SBOV2_70960.1	FGIG_05431
OG0006355	SBOV2_54160.1	FGIG_05443
OG0006356	SBOV2_78430.1	FGIG_05477
OG0006357	SBOV2_83040.1	FGIG_05499
OG0006358	SBOV2_15640.2, SBOV2_15640.1	FGIG_05606
OG0006359	SBOV2_54490.1	FGIG_05685, FGIG_05684
OG0006360	SBOV2_91610.1	FGIG_05687
OG0006361	SBOV2_51090.1, SBOV2_51090.2	FGIG_05695
OG0006362	SBOV2_19380.1	FGIG_05758
OG0006363	SBOV2_13940.2, SBOV2_13940.1	FGIG_05842
OG0006364	SBOV2_81830.1, SBOV2_81830.2	FGIG_05846
OG0006365	SBOV2_21410.1, SBOV2_21410.2	FGIG_05854
OG0006366	SBOV2_52920.1	FGIG_05942
OG0006367	SBOV2_69230.1	FGIG_06038
OG0006368	SBOV2_63170.1, SBOV2_63170.2	FGIG_06056
OG0006369	SBOV2_84310.1	FGIG_06074
OG0006370	SBOV2_70610.1, SBOV2_70610.2	FGIG_06179
OG0006371	SBOV2_80150.1	FGIG_06220
OG0006372	SBOV2_26700.3, SBOV2_26700.1, SBOV2_26700.2	FGIG_06257
OG0006373	SBOV2_77690.1	FGIG_06266
OG0006374	SBOV2_54670.1	FGIG_06368
OG0006375	SBOV2_20660.1	FGIG_06379
OG0006376	SBOV2_86300.1	FGIG_12584, FGIG_06425
OG0006377	SBOV2_61080.1, SBOV2_61080.2, SBOV2_61080.3, SBOV2_61110.1	FGIG_06440
OG0006378	SBOV2_51810.1	FGIG_06445, FGIG_06444
OG0006379	SBOV2_85410.1	FGIG_06453
OG0006381	SBOV2_74320.1	FGIG_06561
OG0006382	SBOV2_84550.1	FGIG_06574
OG0006383	SBOV2_80570.1	FGIG_06621
OG0006384	SBOV2_59100.4, SBOV2_59100.1, SBOV2_59100.2, SBOV2_59100.3	FGIG_06626
OG0006385	SBOV2_17240.1	FGIG_06657
OG0006386	SBOV2_55890.1	FGIG_06699
OG0006387	SBOV2_77410.1	FGIG_06734, FGIG_12424
OG0006388	SBOV2_59180.1	FGIG_06755
OG0006389	SBOV2_83860.1	FGIG_06771
OG0006390	SBOV2_65300.1	FGIG_06827
OG0006391	SBOV2_65290.1	FGIG_07033, FGIG_06828
OG0006392	SBOV2_95530.1	FGIG_10067, FGIG_06830
OG0006393	SBOV2_68830.1	FGIG_06928
OG0006394	SBOV2_47450.1	FGIG_06942
OG0006395	SBOV2_13850.1	FGIG_06992
OG0006396	SBOV2_20010.1, SBOV2_20010.2, SBOV2_20010.3, SBOV2_20010.4, SBOV2_20010.5	FGIG_06995
OG0006397	SBOV2_77930.1	FGIG_07001
OG0006398	SBOV2_5960.1	FGIG_07086
OG0006399	SBOV2_12580.1, SBOV2_12580.2	FGIG_07120
OG0006400	SBOV2_74400.1	FGIG_07283
OG0006401	SBOV2_46490.1	FGIG_07310
OG0006402	SBOV2_25340.1	FGIG_07313
OG0006403	SBOV2_460.1	FGIG_07437
OG0006404	SBOV2_33950.1	FGIG_07473
OG0006405	SBOV2_49550.1	FGIG_07477
OG0006406	SBOV2_52990.1	FGIG_07578
OG0006407	SBOV2_18920.1, SBOV2_18910.1	FGIG_07582
OG0006408	SBOV2_75150.2, SBOV2_75150.1, SBOV2_75170.1	FGIG_07627
OG0006409	SBOV2_53710.1, SBOV2_53710.2	FGIG_07688
OG0006410	SBOV2_960.1	FGIG_07709
OG0006411	SBOV2_1950.1	FGIG_07733
OG0006412	SBOV2_17140.1	FGIG_07743, FGIG_07742
OG0006413	SBOV2_89990.1	FGIG_07840
OG0006414	SBOV2_85300.1	FGIG_07937
OG0006415	SBOV2_23930.1	FGIG_08006
OG0006416	SBOV2_60070.1, SBOV2_60070.2, SBOV2_60070.3	FGIG_08033
OG0006417	SBOV2_49440.1	FGIG_08055
OG0006418	SBOV2_8700.1	FGIG_08067
OG0006419	SBOV2_39520.1, SBOV2_39520.2	FGIG_08105
OG0006420	SBOV2_63270.1	FGIG_08164
OG0006421	SBOV2_5580.1	FGIG_08200
OG0006422	SBOV2_87920.1	FGIG_08202
OG0006423	SBOV2_81840.1	FGIG_08206, FGIG_10667
OG0006424	SBOV2_49530.1	FGIG_08208
OG0006425	SBOV2_77750.1, SBOV2_77750.2	FGIG_08311
OG0006426	SBOV2_19830.1	FGIG_08358
OG0006427	SBOV2_34610.1	FGIG_08359
OG0006428	SBOV2_320.1, SBOV2_320.2	FGIG_08397
OG0006429	SBOV2_10730.1	FGIG_08439
OG0006430	SBOV2_3250.1	FGIG_08457
OG0006431	SBOV2_90160.1, SBOV2_90160.3, SBOV2_90160.2	FGIG_08615
OG0006432	SBOV2_78120.1	FGIG_08656
OG0006433	SBOV2_42050.1	FGIG_08752
OG0006434	SBOV2_92180.1	FGIG_08760
OG0006436	SBOV2_68720.1	FGIG_08796
OG0006437	SBOV2_90540.1, SBOV2_90530.1	FGIG_08799
OG0006438	SBOV2_75730.1	FGIG_08851
OG0006439	SBOV2_13120.1	FGIG_08865
OG0006440	SBOV2_54790.1	FGIG_08876
OG0006441	SBOV2_94810.2, SBOV2_94810.1, SBOV2_94840.1	FGIG_08947
OG0006442	SBOV2_32730.1	FGIG_08983
OG0006443	SBOV2_19200.1	FGIG_09051
OG0006444	SBOV2_89110.1	FGIG_09053
OG0006445	SBOV2_69500.1	FGIG_09103
OG0006446	SBOV2_53470.1	FGIG_09224
OG0006447	SBOV2_86820.2, SBOV2_86820.1	FGIG_09286
OG0006449	SBOV2_35890.2, SBOV2_35890.1	FGIG_09359
OG0006450	SBOV2_2710.1	FGIG_09392
OG0006451	SBOV2_70550.1	FGIG_09470
OG0006452	SBOV2_55770.1	FGIG_09553
OG0006453	SBOV2_68760.1	FGIG_09566
OG0006454	SBOV2_9500.1	FGIG_09585
OG0006455	SBOV2_54940.1	FGIG_09741
OG0006456	SBOV2_1700.1, SBOV2_1700.2	FGIG_09749
OG0006457	SBOV2_51120.1, SBOV2_51120.2	FGIG_09819
OG0006458	SBOV2_66150.1	FGIG_09840
OG0006459	SBOV2_55250.1	FGIG_09859
OG0006460	SBOV2_64920.1	FGIG_09902
OG0006461	SBOV2_85510.1	FGIG_09992
OG0006462	SBOV2_49810.1	FGIG_10029
OG0006463	SBOV2_61740.1	FGIG_10092
OG0006464	SBOV2_21510.1	FGIG_10128
OG0006465	SBOV2_76410.1	FGIG_11121, FGIG_10158
OG0006466	SBOV2_87180.1	FGIG_10266
OG0006467	SBOV2_10330.1	FGIG_10308
OG0006468	SBOV2_41810.1	FGIG_10393
OG0006469	SBOV2_14520.1	FGIG_10433
OG0006470	SBOV2_58040.1, SBOV2_58010.1	FGIG_10447
OG0006471	SBOV2_82980.1, SBOV2_82980.2, SBOV2_82980.3	FGIG_10483
OG0006472	SBOV2_82950.1	FGIG_10666
OG0006473	SBOV2_61580.1	FGIG_10705
OG0006474	SBOV2_65690.1	FGIG_10869
OG0006475	SBOV2_13200.1, SBOV2_13200.2	FGIG_10891
OG0006476	SBOV2_3200.1	FGIG_11046
OG0006477	SBOV2_39950.1	FGIG_11156, FGIG_11891
OG0006478	SBOV2_7830.1	FGIG_11160
OG0006479	SBOV2_42440.1	FGIG_11625, FGIG_11182
OG0006480	SBOV2_21700.1	FGIG_11325
OG0006481	SBOV2_66680.1	FGIG_11497, FGIG_11646
OG0006482	SBOV2_19120.1	FGIG_11570, FGIG_14000
OG0006483	SBOV2_59950.1	FGIG_11611
OG0006484	SBOV2_69710.1	FGIG_11727
OG0006485	SBOV2_4390.2, SBOV2_4390.1, SBOV2_4390.3	FGIG_11740
OG0006486	SBOV2_21710.1	FGIG_11752
OG0006487	SBOV2_72700.1	FGIG_11778, FGIG_11777
OG0006488	SBOV2_15850.1	FGIG_11860
OG0006489	SBOV2_10930.1	FGIG_11976
OG0006490	SBOV2_7690.1	FGIG_12128
OG0006491	SBOV2_84400.1, SBOV2_84400.2, SBOV2_84400.3, SBOV2_84400.4	FGIG_12211
OG0006492	SBOV2_36120.2, SBOV2_36120.1	FGIG_12231
OG0006493	SBOV2_22640.1, SBOV2_22640.2	FGIG_12248
OG0006494	SBOV2_62370.1	FGIG_12351
OG0006496	SBOV2_44490.1	FGIG_12617
OG0006543	SBOV2_82300.1	FGIG_00006, FGIG_11678
OG0006544	SBOV2_94660.1	FGIG_00078
OG0006545	SBOV2_71120.1	FGIG_00183
OG0006546	SBOV2_87890.1, SBOV2_87890.2	FGIG_00243
OG0006547	SBOV2_47350.1	FGIG_00317
OG0006548	SBOV2_91510.1	FGIG_04759, FGIG_00371, FGIG_04671
OG0006549	SBOV2_68410.1	FGIG_00449
OG0006550	SBOV2_55210.1, SBOV2_55210.2	FGIG_12407, FGIG_00553
OG0006551	SBOV2_73890.1	FGIG_00601
OG0006552	SBOV2_14670.1	FGIG_00623
OG0006553	SBOV2_76340.1	FGIG_00662
OG0006554	SBOV2_43060.1	FGIG_00767
OG0006555	SBOV2_91410.1	FGIG_00808
OG0006556	SBOV2_51680.1	FGIG_00982
OG0006557	SBOV2_60510.1, SBOV2_60510.2	FGIG_00988
OG0006558	SBOV2_70400.1	FGIG_01077
OG0006559	SBOV2_5170.2	FGIG_01134
OG0006562	SBOV2_13230.1	FGIG_01192
OG0006563	SBOV2_86400.1	FGIG_01200
OG0006564	SBOV2_28740.2, SBOV2_28740.1	FGIG_01264
OG0006565	SBOV2_16170.1	FGIG_08143, FGIG_01311
OG0006566	SBOV2_38370.1	FGIG_01314
OG0006567	SBOV2_37390.1	FGIG_01360
OG0006568	SBOV2_20220.1	FGIG_01394
OG0006569	SBOV2_38390.1	FGIG_01437
OG0006570	SBOV2_50020.1	FGIG_01459, FGIG_01458
OG0006571	SBOV2_61410.1	FGIG_01508
OG0006572	SBOV2_45690.1	FGIG_01547
OG0006573	SBOV2_1980.1	FGIG_01594
OG0006574	SBOV2_66170.1	FGIG_01597
OG0006575	SBOV2_57290.1	FGIG_01608
OG0006576	SBOV2_57400.1, SBOV2_57400.2	FGIG_01614
OG0006577	SBOV2_31920.1	FGIG_01753
OG0006578	SBOV2_47200.1	FGIG_01891
OG0006579	SBOV2_41690.1, SBOV2_41690.2	FGIG_02083
OG0006580	SBOV2_75710.1	FGIG_02087
OG0006581	SBOV2_40890.1	FGIG_02181
OG0006582	SBOV2_36980.1	FGIG_02231
OG0006583	SBOV2_85920.1	FGIG_02247
OG0006584	SBOV2_2530.1	FGIG_02271
OG0006585	SBOV2_17530.3, SBOV2_17530.1, SBOV2_17530.2	FGIG_02288
OG0006586	SBOV2_30250.1	FGIG_02291
OG0006588	SBOV2_13590.1	FGIG_02309
OG0006589	SBOV2_20880.1	FGIG_02349, FGIG_08384
OG0006590	SBOV2_20870.1	FGIG_02351
OG0006591	SBOV2_71590.1	FGIG_02456
OG0006592	SBOV2_83770.1	FGIG_02535
OG0006593	SBOV2_70100.1	FGIG_02570
OG0006594	SBOV2_53720.1	FGIG_02673
OG0006595	SBOV2_52120.1	FGIG_02674
OG0006596	SBOV2_77870.1	FGIG_02752
OG0006597	SBOV2_76690.1	FGIG_02773
OG0006598	SBOV2_92860.1	FGIG_02915
OG0006599	SBOV2_22880.1	FGIG_07064, FGIG_03010
OG0006600	SBOV2_78150.1	FGIG_03034
OG0006601	SBOV2_53760.1	FGIG_03122, FGIG_06369
OG0006602	SBOV2_24700.1, SBOV2_24700.2	FGIG_03176
OG0006603	SBOV2_91960.1	FGIG_03226
OG0006604	SBOV2_55110.1	FGIG_03234
OG0006605	SBOV2_18110.1	FGIG_03253
OG0006606	SBOV2_72260.1, SBOV2_72260.2	FGIG_03382
OG0006607	SBOV2_41240.1, SBOV2_41240.2	FGIG_03435
OG0006608	SBOV2_20280.1	FGIG_03438
OG0006609	SBOV2_85230.1, SBOV2_85230.2, SBOV2_85230.3	FGIG_03439
OG0006610	SBOV2_79890.1	FGIG_03465
OG0006611	SBOV2_91500.1	FGIG_03478
OG0006613	SBOV2_55470.1	FGIG_03620
OG0006614	SBOV2_65090.1	FGIG_03680
OG0006615	SBOV2_33520.1	FGIG_03718
OG0006616	SBOV2_70490.1	FGIG_03739
OG0006617	SBOV2_69130.1, SBOV2_69130.2	FGIG_03802
OG0006618	SBOV2_30580.1	FGIG_03887
OG0006619	SBOV2_23600.1	FGIG_03900
OG0006620	SBOV2_2150.1	FGIG_03903
OG0006621	SBOV2_91260.1	FGIG_03986
OG0006622	SBOV2_15950.1	FGIG_03995
OG0006623	SBOV2_65870.1, SBOV2_65840.1, SBOV2_65840.2	FGIG_04048
OG0006624	SBOV2_33020.1	FGIG_04050
OG0006625	SBOV2_61320.1	FGIG_04051
OG0006626	SBOV2_35120.1	FGIG_04076, FGIG_04074
OG0006627	SBOV2_55780.1	FGIG_04165
OG0006628	SBOV2_91330.1	FGIG_04260
OG0006629	SBOV2_74730.1, SBOV2_74730.2, SBOV2_74730.3	FGIG_04332
OG0006630	SBOV2_80790.1	FGIG_04399, FGIG_04400
OG0006631	SBOV2_54190.1	FGIG_04415
OG0006632	SBOV2_28590.1, SBOV2_28590.2	FGIG_04535
OG0006633	SBOV2_69240.1	FGIG_04566
OG0006634	SBOV2_26890.1	FGIG_04588
OG0006635	SBOV2_7030.1	FGIG_04593
OG0006636	SBOV2_24290.2, SBOV2_24290.1, SBOV2_24290.3	FGIG_04678
OG0006637	SBOV2_42480.1	FGIG_04744
OG0006638	SBOV2_7070.1	FGIG_04775
OG0006639	SBOV2_79150.1	FGIG_04793
OG0006640	SBOV2_8900.1	FGIG_04800
OG0006641	SBOV2_75050.1	FGIG_04835
OG0006642	SBOV2_64020.1	FGIG_04871
OG0006643	SBOV2_57760.1, SBOV2_57720.1	FGIG_04972
OG0006644	SBOV2_24030.1	FGIG_05056
OG0006645	SBOV2_60590.1, SBOV2_60590.2, SBOV2_60590.3	FGIG_05059
OG0006646	SBOV2_53940.1	FGIG_05066
OG0006647	SBOV2_65860.1	FGIG_05201
OG0006648	SBOV2_65800.1	FGIG_05316
