Orthogroup	schistosoma_bovis	s.mekongi
OG0005523	SBOV2_82870.1, SBOV2_82870.2, SBOV2_82870.3	KAK4468041.1
OG0005524	SBOV2_1810.1	KAK4474873.1, KAK4474885.1
OG0005525	SBOV2_57980.1	KAK4471089.1
OG0005526	SBOV2_29390.1	KAK4473947.1
OG0005527	SBOV2_23180.1	KAK4473306.1
OG0005530	SBOV2_12120.1	KAK4467279.1
OG0005531	SBOV2_8550.2, SBOV2_8550.4, SBOV2_8550.1, SBOV2_8550.3	KAK4476226.1
OG0005532	SBOV2_14240.1	KAK4474573.1
OG0005535	SBOV2_46020.1, SBOV2_46020.2, SBOV2_46020.3, SBOV2_46020.4, SBOV2_46020.5	KAK4469931.1
OG0005536	SBOV2_31340.1, SBOV2_31340.2, SBOV2_31340.3	KAK4474023.1
OG0005537	SBOV2_26760.1	KAK4472949.1
OG0005538	SBOV2_48180.2, SBOV2_48180.1, SBOV2_48180.3	KAK4469302.1
OG0005540	SBOV2_59250.1, SBOV2_59250.2	KAK4472001.1
OG0005544	SBOV2_22900.1	KAK4473323.1
OG0005545	SBOV2_4370.1, SBOV2_4370.2	KAK4475717.1, KAK4467465.1
OG0005546	SBOV2_10020.1	KAK4476298.1
OG0005547	SBOV2_29400.1, SBOV2_29400.2	KAK4473946.1
OG0005548	SBOV2_84520.1, SBOV2_84520.3, SBOV2_84520.2	KAK4468065.1
OG0005549	SBOV2_49800.1, SBOV2_49800.2	KAK4469423.1
OG0005550	SBOV2_52490.1	KAK4469534.1
OG0005551	SBOV2_70680.1	KAK4470006.1
OG0005553	SBOV2_44040.2, SBOV2_44040.1, SBOV2_44040.3	KAK4472128.1
OG0005554	SBOV2_16150.1	KAK4474839.1
OG0005555	SBOV2_21220.1	KAK4475482.1
OG0005566	SBOV2_74950.1	KAK4470506.1
OG0005567	SBOV2_13160.2, SBOV2_13160.1	KAK4474737.1
OG0005568	SBOV2_75920.1, SBOV2_75920.2	KAK4470437.1
OG0005569	SBOV2_94670.1	KAK4467808.1
OG0005570	SBOV2_35080.1	KAK4472523.1
OG0005571	SBOV2_46170.1	KAK4469061.1
OG0005572	SBOV2_66740.1	KAK4471600.1
OG0005573	SBOV2_9550.1	KAK4474360.1
OG0005574	SBOV2_85540.1	KAK4468860.1
OG0005575	SBOV2_67340.1	KAK4471554.1
OG0005576	SBOV2_67310.1	KAK4471557.1
OG0005577	SBOV2_85180.1	KAK4468900.1
OG0005578	SBOV2_48690.1	KAK4469252.1
OG0005579	SBOV2_10290.1	KAK4476272.1
OG0005580	SBOV2_54330.1, SBOV2_54330.2	KAK4469652.1
OG0005581	SBOV2_37660.1, SBOV2_37660.2, SBOV2_37670.1	KAK4472457.1
OG0005582	SBOV2_34490.1	KAK4472365.1
OG0005583	SBOV2_85450.1	KAK4468868.1
OG0005584	SBOV2_93130.2, SBOV2_93130.3, SBOV2_93130.1	KAK4467719.1
OG0005585	SBOV2_94270.1	KAK4467672.1
OG0005586	SBOV2_94260.1	KAK4467671.1
OG0005587	SBOV2_77050.1	KAK4470802.1
OG0005589	SBOV2_58800.1	KAK4472044.1
OG0005590	SBOV2_17190.1	KAK4474929.1
OG0005591	SBOV2_65240.1, SBOV2_64880.1	KAK4471241.1
OG0005592	SBOV2_52800.1	KAK4469673.1
OG0005593	SBOV2_70950.1, SBOV2_70950.2, SBOV2_70950.3	KAK4470161.1
OG0005594	SBOV2_68930.1, SBOV2_68930.2, SBOV2_68930.3	KAK4470090.1
OG0005595	SBOV2_61830.1, SBOV2_61830.2, SBOV2_61830.3	KAK4471738.1
OG0005596	SBOV2_66100.1	KAK4471370.1
OG0005597	SBOV2_82890.1	KAK4468039.1
OG0005598	SBOV2_75630.1, SBOV2_75630.3, SBOV2_75630.2	KAK4470726.1
OG0005599	SBOV2_50920.1	KAK4469870.1
OG0005600	SBOV2_18930.2, SBOV2_18930.1	KAK4475077.1
OG0005601	SBOV2_22360.1	KAK4473371.1
OG0005602	SBOV2_22260.1	KAK4473382.1
OG0005603	SBOV2_63960.1, SBOV2_63960.2	KAK4471887.1
OG0005604	SBOV2_37610.1	KAK4472463.1
OG0005605	SBOV2_31510.1, SBOV2_31510.2, SBOV2_31510.3	KAK4474038.1
OG0005606	SBOV2_78830.1	KAK4470976.1
OG0005607	SBOV2_88610.1	KAK4468582.1
OG0005608	SBOV2_66030.1	KAK4471365.1
OG0005609	SBOV2_60860.1	KAK4471957.1
OG0005610	SBOV2_2210.1	KAK4475343.1
OG0005611	SBOV2_90350.1	KAK4468436.1
OG0005612	SBOV2_92640.1	KAK4467888.1
OG0005613	SBOV2_51530.1	KAK4469939.1
OG0005614	SBOV2_39120.1	KAK4472903.1
OG0005615	SBOV2_38450.1	KAK4472753.1
OG0005616	SBOV2_38460.2, SBOV2_38460.1	KAK4472752.1
OG0005617	SBOV2_28850.1, SBOV2_28850.2	KAK4473787.1
OG0005618	SBOV2_49260.1, SBOV2_49260.2	KAK4469195.1
OG0005619	SBOV2_49580.2, SBOV2_49580.1	KAK4469404.1
OG0005620	SBOV2_88990.2	KAK4468933.1
OG0005621	SBOV2_86540.1	KAK4468724.1
OG0005622	SBOV2_420.1, SBOV2_420.2	KAK4476216.1
OG0005623	SBOV2_74270.2, SBOV2_74270.1	KAK4470341.1
OG0005624	SBOV2_11160.1	KAK4474595.1
OG0005625	SBOV2_11170.1, SBOV2_11170.2	KAK4474594.1
OG0005626	SBOV2_43040.1	KAK4472837.1
OG0005627	SBOV2_22660.1	KAK4473344.1, KAK4473346.1
OG0005628	SBOV2_28490.1, SBOV2_28490.2, SBOV2_28490.3	KAK4473745.1, KAK4473746.1
OG0005629	SBOV2_35710.1	KAK4472594.1
OG0005630	SBOV2_84180.1	KAK4468150.1
OG0005631	SBOV2_50500.1	KAK4469838.1
OG0005632	SBOV2_94240.1, SBOV2_96790.1	KAK4467669.1
OG0005633	SBOV2_10420.1	KAK4469813.1, KAK4476281.1
OG0005634	SBOV2_22290.1	KAK4473379.1
OG0005635	SBOV2_3100.1	KAK4475587.1
OG0005636	SBOV2_29070.1, SBOV2_29070.2, SBOV2_29070.3	KAK4473806.1
OG0005637	SBOV2_79180.1	KAK4471008.1
OG0005640	SBOV2_39960.1	KAK4473144.1
OG0005641	SBOV2_72650.1	KAK4470593.1
OG0005642	SBOV2_95500.1	KAK4467847.1
OG0005643	SBOV2_37940.2, SBOV2_37940.4, SBOV2_37940.3, SBOV2_37940.1	KAK4472432.1
OG0005644	SBOV2_75570.1, SBOV2_75570.2, SBOV2_75570.3	KAK4470718.1
OG0005645	SBOV2_58440.1	KAK4472077.1
OG0005646	SBOV2_26770.1	KAK4472938.1
OG0005647	SBOV2_55120.1	KAK4469032.1
OG0005648	SBOV2_27640.1	KAK4473665.1
OG0005649	SBOV2_49760.1	KAK4469419.1
OG0005650	SBOV2_64270.1	KAK4472111.1
OG0005651	SBOV2_65740.1, SBOV2_65740.2	KAK4471341.1
OG0005652	SBOV2_47440.1	KAK4469591.1
OG0005653	SBOV2_92770.1	KAK4467903.1
OG0005654	SBOV2_71940.1	KAK4470280.1
OG0005655	SBOV2_40290.1, SBOV2_40290.2	KAK4473028.1
OG0005656	SBOV2_87080.1, SBOV2_87080.2	KAK4468767.1
OG0005657	SBOV2_12030.1	KAK4474463.1
OG0005659	SBOV2_16450.1	KAK4474868.1
OG0005660	SBOV2_71200.1	KAK4470187.1
OG0005662	SBOV2_42510.1	KAK4473553.1
OG0005663	SBOV2_8440.1, SBOV2_8430.1	KAK4475991.1
OG0005664	SBOV2_24790.1, SBOV2_24780.1	KAK4473232.1
OG0005665	SBOV2_47600.1	KAK4469574.1
OG0005666	SBOV2_88070.1, SBOV2_88070.2	KAK4468527.1
OG0005667	SBOV2_25730.2, SBOV2_25730.1	KAK4473447.1
OG0005668	SBOV2_3640.1	KAK4475640.1
OG0005669	SBOV2_55260.1	KAK4469049.1
OG0005670	SBOV2_83680.1	KAK4468194.1
OG0005671	SBOV2_12000.1, SBOV2_12000.2	KAK4474460.1
OG0005672	SBOV2_46690.1	KAK4469111.1
OG0005673	SBOV2_46740.1	KAK4469117.1
OG0005674	SBOV2_41380.1	KAK4472897.1
OG0005675	SBOV2_27100.1	KAK4473619.1
OG0005676	SBOV2_53140.1, SBOV2_53140.2, SBOV2_53140.3	KAK4469501.1
OG0005677	SBOV2_5890.3, SBOV2_5890.4, SBOV2_5890.1, SBOV2_5890.2	KAK4475900.1
OG0005678	SBOV2_59260.1, SBOV2_59260.2	KAK4472000.1
OG0005679	SBOV2_89570.1	KAK4468667.1
OG0005681	SBOV2_68540.1	KAK4471346.1
OG0005682	SBOV2_36010.1, SBOV2_36010.2, SBOV2_36010.3	KAK4472627.1
OG0005683	SBOV2_31850.1	KAK4474072.1, KAK4474071.1
OG0005684	SBOV2_48670.1	KAK4469255.1, KAK4469254.1
OG0005685	SBOV2_13680.1, SBOV2_13680.2, SBOV2_13700.1	KAK4474514.1
OG0005686	SBOV2_87990.1	KAK4468522.1
OG0005687	SBOV2_65460.1, SBOV2_65460.3, SBOV2_65460.4, SBOV2_65460.2	KAK4471443.1
OG0005688	SBOV2_600.1	KAK4475882.1
OG0005689	SBOV2_70150.1	KAK4470525.1
OG0005690	SBOV2_52930.1	KAK4469480.1
OG0005691	SBOV2_92890.1	KAK4467614.1
OG0005692	SBOV2_46620.1	KAK4469102.1, KAK4469104.1
OG0005693	SBOV2_1280.1	KAK4476013.1
OG0005694	SBOV2_48570.1	KAK4469266.1
OG0005695	SBOV2_48720.1	KAK4469249.1
OG0005696	SBOV2_26480.1	KAK4473210.1
OG0005697	SBOV2_17830.1	KAK4475189.1
OG0005698	SBOV2_69220.1	KAK4470145.1
OG0005699	SBOV2_20310.2, SBOV2_20310.1	KAK4475350.1
OG0005700	SBOV2_70910.1	KAK4470159.1
OG0005701	SBOV2_56980.1	KAK4471123.1
OG0005702	SBOV2_64700.1, SBOV2_64700.2, SBOV2_64700.3, SBOV2_64700.4	KAK4471221.1
OG0005703	SBOV2_33180.1	KAK4474195.1
OG0005704	SBOV2_26980.1	KAK4473608.1
OG0005705	SBOV2_51690.1	KAK4469178.1
OG0005706	SBOV2_55350.1, SBOV2_55350.2	KAK4469055.1
OG0005707	SBOV2_64770.1	KAK4471230.1
OG0005708	SBOV2_19550.1	KAK4475025.1
OG0005709	SBOV2_39940.1	KAK4473141.1
OG0005710	SBOV2_32890.1	KAK4474166.1
OG0005711	SBOV2_16210.1	KAK4474845.1
OG0005712	SBOV2_88730.1	KAK4468459.1
OG0005713	SBOV2_65770.1	KAK4471344.1
OG0005714	SBOV2_89900.1	KAK4468616.1
OG0005715	SBOV2_73610.1	KAK4470470.1
OG0005716	SBOV2_54610.1	KAK4469458.1
OG0005717	SBOV2_74350.1	KAK4470329.1
OG0005718	SBOV2_48990.1	KAK4469222.1
OG0005719	SBOV2_31950.1	KAK4474083.1
OG0005720	SBOV2_82970.1	KAK4468032.1
OG0005722	SBOV2_92120.1	KAK4467595.1
OG0005723	SBOV2_42120.1, SBOV2_42120.3, SBOV2_42120.2	KAK4473521.1
OG0005725	SBOV2_82530.1	KAK4468144.1
OG0005726	SBOV2_52590.1, SBOV2_52590.2, SBOV2_52590.3, SBOV2_52590.4, SBOV2_52590.5	KAK4469522.1
OG0005727	SBOV2_68260.1	KAK4471645.1
OG0005728	SBOV2_87030.1	KAK4468763.1
OG0005729	SBOV2_64400.1	KAK4471193.1
OG0005730	SBOV2_93180.2, SBOV2_93180.1	KAK4467711.1, KAK4467712.1
OG0005731	SBOV2_80850.1	KAK4467995.1
OG0005732	SBOV2_40170.1	KAK4473085.1
OG0005733	SBOV2_96450.1, SBOV2_23650.1	KAK4473067.1
OG0005734	SBOV2_42730.1	KAK4473573.1
OG0005735	SBOV2_91210.1	KAK4468650.1
OG0005736	SBOV2_69390.1	KAK4470003.1
OG0005737	SBOV2_63210.1, SBOV2_63210.2	KAK4471317.1
OG0005738	SBOV2_4840.1	KAK4467440.1, KAK4475799.1
OG0005739	SBOV2_37820.3, SBOV2_37820.1, SBOV2_37820.2	KAK4472441.1
OG0005740	SBOV2_78610.1	KAK4470956.1
OG0005741	SBOV2_85570.1	KAK4468857.1
OG0005742	SBOV2_34170.1	KAK4472328.1
OG0005743	SBOV2_15920.1, SBOV2_15920.2	KAK4474814.1
OG0005744	SBOV2_15720.1	KAK4474793.1
OG0005745	SBOV2_62790.1	KAK4471406.1
OG0005747	SBOV2_44160.2, SBOV2_44160.1	KAK4472288.1
OG0005748	SBOV2_85370.1	KAK4468877.1
OG0005750	SBOV2_94930.1	KAK4467855.1
OG0005751	SBOV2_33430.1	KAK4472247.1
OG0005753	SBOV2_79220.1, SBOV2_79210.1	KAK4471012.1
OG0005754	SBOV2_86910.1	KAK4468754.1
OG0005755	SBOV2_24600.1	KAK4473214.1
OG0005757	SBOV2_73390.1	KAK4470662.1
OG0005758	SBOV2_71140.1, SBOV2_71140.2, SBOV2_71140.3, SBOV2_71140.4	KAK4470179.1
OG0005759	SBOV2_39620.1	KAK4473119.1
OG0005760	SBOV2_47540.1, SBOV2_47540.2	KAK4469582.1
OG0005762	SBOV2_61340.1	KAK4471807.1
OG0005763	SBOV2_90710.1	KAK4468473.1
OG0005764	SBOV2_64570.1	KAK4471208.1
OG0005765	SBOV2_25350.1	KAK4472874.1, KAK4472914.1
OG0005766	SBOV2_84150.1	KAK4468099.1
OG0005767	SBOV2_79670.1	KAK4470083.1
OG0005768	SBOV2_35570.1, SBOV2_35570.2, SBOV2_35570.3	KAK4472581.1
OG0005769	SBOV2_13750.1	KAK4474509.1
OG0005770	SBOV2_26720.1	KAK4472982.1
OG0005771	SBOV2_52660.1	KAK4469515.1
OG0005772	SBOV2_81040.3, SBOV2_81040.2, SBOV2_81040.1, SBOV2_81040.4	KAK4468361.1, KAK4467953.1
OG0005773	SBOV2_69080.1	KAK4470002.1
OG0005774	SBOV2_65670.1	KAK4471333.1
OG0005775	SBOV2_25600.1, SBOV2_41470.1	KAK4473462.1
OG0005776	SBOV2_86120.1	KAK4468838.1, KAK4468840.1
OG0005777	SBOV2_41740.1	KAK4473492.1
OG0005778	SBOV2_67620.1	KAK4471528.1
OG0005779	SBOV2_68170.1	KAK4471037.1
OG0005780	SBOV2_92240.1, SBOV2_92240.2	KAK4467738.1
OG0005781	SBOV2_86240.1	KAK4468805.1
OG0005782	SBOV2_43510.2, SBOV2_43510.3, SBOV2_43510.1	KAK4472395.1
OG0005783	SBOV2_89480.2, SBOV2_89480.1	KAK4468659.1
OG0005784	SBOV2_90310.1	KAK4468433.1
OG0005785	SBOV2_11910.1	KAK4474443.1
OG0005786	SBOV2_13910.3, SBOV2_13910.4, SBOV2_13910.2, SBOV2_13910.1	KAK4474493.1
OG0005787	SBOV2_830.1	KAK4475753.1
OG0005788	SBOV2_12100.1	KAK4474465.1, KAK4474466.1
OG0005789	SBOV2_54090.1	KAK4469146.1
OG0005790	SBOV2_69770.1	KAK4470001.1, KAK4470959.1
OG0005791	SBOV2_43780.1	KAK4473950.1
OG0005792	SBOV2_3680.1	KAK4467394.1, KAK4475643.1
OG0005794	SBOV2_4250.1	KAK4474341.1
OG0005795	SBOV2_94830.1	KAK4467866.1
OG0005796	SBOV2_5030.1	KAK4475779.1
OG0005797	SBOV2_94250.1, SBOV2_94250.2, SBOV2_94250.3	KAK4467670.1
OG0005798	SBOV2_70600.1	KAK4470234.1
OG0005799	SBOV2_20090.1	KAK4474973.1
OG0005800	SBOV2_82550.1	KAK4468146.1
OG0005801	SBOV2_15030.1, SBOV2_15030.2	KAK4475318.1
OG0005802	SBOV2_75070.1	KAK4470490.1
OG0005803	SBOV2_57600.1	KAK4471175.1
OG0005804	SBOV2_92010.1	KAK4467715.1
OG0005805	SBOV2_69440.1, SBOV2_69440.3, SBOV2_69440.2, SBOV2_69440.4	KAK4470126.1
OG0005806	SBOV2_81460.1	KAK4468290.1
OG0005807	SBOV2_79190.1	KAK4471011.1
OG0005808	SBOV2_28390.1	KAK4473738.1
OG0005809	SBOV2_38680.1	KAK4472795.1
OG0005810	SBOV2_86630.1	KAK4468728.1
OG0005811	SBOV2_12890.1	KAK4467493.1, KAK4474710.1
OG0005812	SBOV2_27860.1	KAK4473687.1
OG0005813	SBOV2_71300.1	KAK4470201.1
OG0005814	SBOV2_14320.1	KAK4474564.1
OG0005815	SBOV2_64850.1	KAK4471237.1
OG0005816	SBOV2_13070.1	KAK4474730.1
OG0005818	SBOV2_88150.1	KAK4468534.1
OG0005819	SBOV2_52880.1	KAK4469474.1
OG0005820	SBOV2_62250.2, SBOV2_62250.1	KAK4471691.1
OG0005821	SBOV2_94690.1, SBOV2_94690.2, SBOV2_94690.3	KAK4467810.1
OG0005823	SBOV2_27520.1	KAK4473654.1
OG0005824	SBOV2_40670.1	KAK4472939.1
OG0005825	SBOV2_39400.1, SBOV2_39400.2	KAK4472997.1, KAK4473743.1
OG0005827	SBOV2_45330.1	KAK4469459.1
OG0005828	SBOV2_88500.1	KAK4468573.1
OG0005829	SBOV2_58680.1	KAK4472062.1
OG0005830	SBOV2_68370.1	KAK4471542.1
OG0005831	SBOV2_47030.1	KAK4469627.1
OG0005832	SBOV2_31200.1	KAK4474006.1
OG0005833	SBOV2_4770.1	KAK4467290.1, KAK4475765.1
OG0005834	SBOV2_83210.1, SBOV2_83200.1	KAK4468014.1
OG0005835	SBOV2_62830.1	KAK4471057.1, KAK4471411.1
OG0005836	SBOV2_82390.1	KAK4468200.1
OG0005837	SBOV2_91120.1	KAK4468732.1
OG0005838	SBOV2_870.1	KAK4474491.1
OG0005839	SBOV2_25450.1	KAK4472847.1
OG0005840	SBOV2_85290.1	KAK4469258.1
OG0005841	SBOV2_13780.1	KAK4474506.1
OG0005843	SBOV2_20530.1, SBOV2_20520.1	KAK4475369.1
OG0005844	SBOV2_11800.1, SBOV2_11800.2	KAK4474434.1
OG0005845	SBOV2_92210.1	KAK4467735.1
OG0005846	SBOV2_33330.1	KAK4472549.1
OG0005847	SBOV2_95550.1, SBOV2_95550.2	KAK4467825.1
OG0005848	SBOV2_52570.3, SBOV2_52570.4, SBOV2_52570.1, SBOV2_52570.2	KAK4469526.1
OG0005849	SBOV2_95610.1	KAK4467820.1
OG0005851	SBOV2_56060.1	KAK4468994.1
OG0005852	SBOV2_37310.1	KAK4472491.1
OG0005853	SBOV2_75460.1, SBOV2_75460.2	KAK4470707.1
OG0005854	SBOV2_77740.1	KAK4470871.1
OG0005855	SBOV2_30150.1, SBOV2_30130.1	KAK4473882.1
OG0005856	SBOV2_85240.1, SBOV2_85240.2	KAK4468890.1
OG0005857	SBOV2_66500.1, SBOV2_66500.2	KAK4471628.1
OG0005859	SBOV2_16740.1, SBOV2_16740.2	KAK4474898.1
OG0005860	SBOV2_71900.1	KAK4470274.1
OG0005861	SBOV2_42490.1	KAK4473551.1
OG0005862	SBOV2_41750.2, SBOV2_41750.3, SBOV2_41750.1	KAK4473491.1
OG0005863	SBOV2_47700.1	KAK4469565.1
OG0005865	SBOV2_20940.1, SBOV2_20940.2	KAK4475404.1
OG0005866	SBOV2_71340.1	KAK4470207.1
OG0005867	SBOV2_39060.2, SBOV2_39060.1	KAK4472835.1
OG0005868	SBOV2_94680.1	KAK4467809.1
OG0005869	SBOV2_91600.1	KAK4467914.1
OG0005870	SBOV2_23720.1	KAK4467480.1
OG0005871	SBOV2_77600.1, SBOV2_77600.2	KAK4470854.1
OG0005872	SBOV2_46360.1, SBOV2_46360.2, SBOV2_46360.3	KAK4469078.1
OG0005873	SBOV2_71850.1	KAK4470270.1
OG0005874	SBOV2_66110.1	KAK4471371.1
OG0005875	SBOV2_62670.2, SBOV2_62670.3, SBOV2_62670.4, SBOV2_62670.1	KAK4471385.1
OG0005876	SBOV2_66890.1	KAK4471585.1
OG0005877	SBOV2_39750.1	KAK4473134.1
OG0005878	SBOV2_26030.1	KAK4473424.1
OG0005879	SBOV2_42870.1, SBOV2_42870.2	KAK4473582.1
OG0005880	SBOV2_30570.1, SBOV2_30570.2, SBOV2_30570.3	KAK4473832.1
OG0005881	SBOV2_15420.1	KAK4474760.1
OG0005894	SBOV2_11100.1, SBOV2_11100.2	KAK4474602.1
OG0005895	SBOV2_92740.1	KAK4467900.1
OG0005896	SBOV2_27030.1, SBOV2_27030.2	KAK4473614.1
OG0005897	SBOV2_92570.1	KAK4467875.1
OG0005898	SBOV2_42990.1, SBOV2_42990.2	KAK4472887.1
OG0005899	SBOV2_92600.1	KAK4467884.1
OG0005900	SBOV2_36240.1	KAK4472660.1
OG0005901	SBOV2_59210.1	KAK4472004.1
OG0005902	SBOV2_7740.1	KAK4476076.1
OG0005903	SBOV2_5410.2, SBOV2_5410.3, SBOV2_5410.1	KAK4475837.1
OG0005904	SBOV2_23220.1	KAK4473311.1
OG0005905	SBOV2_67320.1	KAK4471555.1
OG0005906	SBOV2_72950.1, SBOV2_72950.2, SBOV2_72950.3	KAK4470615.1
OG0005907	SBOV2_26420.1, SBOV2_26420.2	KAK4473270.1
OG0005909	SBOV2_14060.1	KAK4467533.1, KAK4474590.1
OG0005910	SBOV2_75360.1	KAK4470697.1
OG0005911	SBOV2_94120.1	KAK4467658.1
OG0005912	SBOV2_93900.1	KAK4467639.1
OG0005913	SBOV2_89030.1	KAK4468937.1
OG0005914	SBOV2_74980.1	KAK4470502.1
OG0005915	SBOV2_8250.1, SBOV2_8250.2, SBOV2_8250.3	KAK4476154.1
OG0005916	SBOV2_18210.1	KAK4475149.1
OG0005917	SBOV2_64890.1, SBOV2_64890.2	KAK4471242.1
OG0005918	SBOV2_34270.1	KAK4472339.1
OG0005920	SBOV2_2930.1	KAK4475568.1
OG0005921	SBOV2_68870.1	KAK4471085.1
OG0005922	SBOV2_21140.1	KAK4475425.1
OG0005923	SBOV2_38320.1	KAK4472245.1
OG0005924	SBOV2_16020.1	KAK4474824.1
OG0005925	SBOV2_69740.1, SBOV2_96640.1, SBOV2_96770.1, SBOV2_96770.2, SBOV2_96770.3	KAK4470999.1
OG0005926	SBOV2_61420.1, SBOV2_61420.2	KAK4471796.1
OG0005927	SBOV2_41080.1	KAK4472976.1
OG0005928	SBOV2_67980.1	KAK4471062.1
OG0005929	SBOV2_61030.1	KAK4471976.1
OG0005930	SBOV2_78840.1	KAK4470977.1
OG0005931	SBOV2_72110.1	KAK4470299.1
OG0005932	SBOV2_2230.1	KAK4475354.1
OG0005933	SBOV2_25950.1, SBOV2_25950.2	KAK4467502.1
OG0005934	SBOV2_19780.1	KAK4475008.1
OG0005935	SBOV2_35540.1	KAK4472575.1, KAK4472577.1
OG0005936	SBOV2_60900.1	KAK4471961.1
OG0005937	SBOV2_88820.1	KAK4468565.1
OG0005938	SBOV2_71990.1, SBOV2_71990.2, SBOV2_71990.3	KAK4470286.1
OG0005940	SBOV2_40150.1	KAK4472210.1
OG0005941	SBOV2_93360.1	KAK4467692.1
OG0005942	SBOV2_82150.2, SBOV2_82150.3, SBOV2_82150.1	KAK4468227.1
OG0005943	SBOV2_14480.1	KAK4474612.1
OG0005944	SBOV2_59560.1	KAK4471845.1
OG0005946	SBOV2_20610.1, SBOV2_20610.2, SBOV2_20610.3	KAK4475377.1
OG0005947	SBOV2_13810.1, SBOV2_96310.1	KAK4474504.1
OG0005948	SBOV2_32540.1	KAK4474134.1
OG0005949	SBOV2_10080.1, SBOV2_10080.2	KAK4476288.1
OG0005950	SBOV2_49340.1	KAK4469379.1
OG0005951	SBOV2_6310.1	KAK4475924.1
OG0005952	SBOV2_81650.1	KAK4468271.1
OG0005953	SBOV2_68150.1	KAK4471491.1
OG0005954	SBOV2_20020.1, SBOV2_20020.2	KAK4474980.1
OG0005955	SBOV2_90320.1	KAK4468434.1
OG0005956	SBOV2_37120.1	KAK4472407.1, KAK4472409.1
OG0005957	SBOV2_23570.1	KAK4473021.1
OG0005958	SBOV2_73310.1	KAK4470655.1
OG0005959	SBOV2_28530.1	KAK4473753.1
OG0005960	SBOV2_84500.1	KAK4468067.1
OG0005961	SBOV2_68080.1	KAK4471494.1
OG0005962	SBOV2_91940.1	KAK4467938.1
OG0005963	SBOV2_61950.1	KAK4471725.1
OG0005964	SBOV2_35470.3, SBOV2_35470.1, SBOV2_35470.2	KAK4472569.1, KAK4472570.1
OG0005965	SBOV2_20210.1	KAK4475340.1
OG0005966	SBOV2_86600.1	KAK4468725.1
OG0005967	SBOV2_72160.1	KAK4470305.1
OG0005968	SBOV2_13290.1, SBOV2_13290.3, SBOV2_13290.4, SBOV2_13290.2	KAK4474288.1
OG0005969	SBOV2_42520.1	KAK4473554.1
OG0005970	SBOV2_21290.1	KAK4475475.1
OG0005971	SBOV2_25300.2, SBOV2_25300.1	KAK4473003.1
OG0005972	SBOV2_51420.1	KAK4469894.1
OG0005973	SBOV2_43560.1, SBOV2_43570.1	KAK4473750.1
OG0005974	SBOV2_21620.1	KAK4475441.1
OG0005975	SBOV2_70480.1	KAK4470120.1
OG0005976	SBOV2_36860.1	KAK4472718.1
OG0005977	SBOV2_53540.1, SBOV2_53540.2	KAK4469717.1
OG0005978	SBOV2_85500.1	KAK4468863.1
OG0005979	SBOV2_39440.1	KAK4473101.1
OG0005980	SBOV2_55670.1	KAK4469979.1
OG0005981	SBOV2_92150.1	KAK4467729.1
OG0005982	SBOV2_64200.1	KAK4472059.1
OG0005983	SBOV2_47900.1	KAK4469327.1
OG0005984	SBOV2_65080.1	KAK4471262.1
OG0005985	SBOV2_39560.1	KAK4473113.1
OG0005986	SBOV2_20070.1	KAK4474975.1
OG0005987	SBOV2_20080.1	KAK4474974.1
OG0005989	SBOV2_80650.1	KAK4468346.1, KAK4468347.1
OG0005990	SBOV2_55650.1, SBOV2_55650.2	KAK4469977.1
OG0005991	SBOV2_51400.1	KAK4469892.1
OG0005992	SBOV2_46610.1	KAK4469099.1, KAK4469100.1, KAK4469101.1
OG0005993	SBOV2_76930.1, SBOV2_76930.2	KAK4470789.1
OG0005994	SBOV2_51860.1	KAK4469190.1
OG0005995	SBOV2_69910.1	KAK4470725.1
OG0005996	SBOV2_18720.1	KAK4475096.1
OG0005997	SBOV2_1060.1	KAK4476238.1
OG0005998	SBOV2_47290.1	KAK4469603.1
OG0005999	SBOV2_79130.1, SBOV2_79130.2	KAK4471003.1
OG0006001	SBOV2_87010.1, SBOV2_87010.2, SBOV2_87010.3	KAK4468760.1
OG0006002	SBOV2_53650.1	KAK4469727.1
OG0006003	SBOV2_33160.1	KAK4474192.1
OG0006004	SBOV2_49070.1	KAK4469213.1
OG0006005	SBOV2_72300.1	KAK4470320.1
OG0006006	SBOV2_45730.1	KAK4469153.1
OG0006007	SBOV2_20260.1	KAK4475345.1
OG0006008	SBOV2_70990.1	KAK4470166.1
OG0006010	SBOV2_81290.1	KAK4476168.1
OG0006011	SBOV2_64610.1	KAK4471212.1
OG0006012	SBOV2_65960.1	KAK4471356.1
OG0006013	SBOV2_21350.1	KAK4475468.1
OG0006014	SBOV2_73590.1	KAK4470473.1
OG0006015	SBOV2_74150.1	KAK4470016.1
OG0006016	SBOV2_78400.1	KAK4470937.1
OG0006017	SBOV2_78420.1, SBOV2_78420.2, SBOV2_78420.3	KAK4470940.1, KAK4470939.1
OG0006018	SBOV2_89000.1, SBOV2_89000.2	KAK4468934.1
OG0006019	SBOV2_84450.1	KAK4468072.1
OG0006020	SBOV2_20500.1	KAK4475367.1
OG0006021	SBOV2_75200.1, SBOV2_75200.2, SBOV2_75200.3	KAK4470679.1
OG0006022	SBOV2_61550.1	KAK4471783.1
OG0006023	SBOV2_17930.1, SBOV2_17930.2	KAK4475179.1
OG0006024	SBOV2_46400.1	KAK4469081.1
OG0006025	SBOV2_14550.1	KAK4474618.1
OG0006026	SBOV2_1180.1	KAK4476112.1
