Orthogroup	schistosoma_bovis	schistosoma_curassoni
OG0004637	SBOV2_80860.1	SCUR1_95140.1
OG0004638	SBOV2_10160.1	SCUR1_10380.1
OG0004638	SBOV2_10160.2	SCUR1_10380.1
OG0004638	SBOV2_10160.3	SCUR1_10380.1
OG0004639	SBOV2_84110.1	SCUR1_83880.1, SCUR1_83880.2
OG0004640	SBOV2_40560.1	SCUR1_26990.1
OG0004641	SBOV2_54430.1	SCUR1_51030.1
OG0004642	SBOV2_46030.1	SCUR1_46760.1, SCUR1_46760.2
OG0004643	SBOV2_10140.1	SCUR1_10340.1
OG0004644	SBOV2_64440.1	SCUR1_64700.1
OG0004644	SBOV2_64440.5, SBOV2_64440.4, SBOV2_64440.2, SBOV2_64440.3	SCUR1_64700.2
OG0004645	SBOV2_87280.1	SCUR1_86880.1, SCUR1_86880.2, SCUR1_86880.3
OG0004647	SBOV2_12410.1, SBOV2_12410.2	SCUR1_12730.1, SCUR1_12730.2
OG0004648	SBOV2_54640.1	SCUR1_50830.1, SCUR1_50830.2
OG0004649	SBOV2_33600.1	SCUR1_34190.1, SCUR1_34190.2
OG0004650	SBOV2_23540.1	SCUR1_23940.1, SCUR1_23940.2, SCUR1_23940.3, SCUR1_23940.4
OG0004651	SBOV2_11230.1	SCUR1_11460.1
OG0004652	SBOV2_56630.1	SCUR1_57240.1
OG0004653	SBOV2_89470.1	SCUR1_87370.1, SCUR1_87370.2
OG0004654	SBOV2_78310.1	SCUR1_78710.1
OG0004655	SBOV2_20180.1	SCUR1_20470.1, SCUR1_20470.2, SCUR1_98660.1, SCUR1_98660.2, SCUR1_20470.3, SCUR1_98660.3
OG0004656	SBOV2_91850.1	SCUR1_91490.1
OG0004658	SBOV2_8000.1	SCUR1_7300.1
OG0004659	SBOV2_16720.1	SCUR1_17210.1
OG0004660	SBOV2_10580.1	SCUR1_10780.1
OG0004661	SBOV2_7370.1	SCUR1_7930.1, SCUR1_7940.1
OG0004662	SBOV2_26850.1, SBOV2_26840.1	SCUR1_41150.1
OG0004663	SBOV2_89270.1	SCUR1_87520.7
OG0004663	SBOV2_89270.1	SCUR1_87620.1
OG0004664	SBOV2_52460.1	SCUR1_100860.1
OG0004664	SBOV2_52460.1	SCUR1_53140.1
OG0004665	SBOV2_71430.1	SCUR1_71390.1
OG0004668	SBOV2_55420.1	SCUR1_55710.1
OG0004668	SBOV2_55410.1, SBOV2_55410.2	SCUR1_55740.1, SCUR1_55760.1, SCUR1_55750.1
OG0004669	SBOV2_4140.4, SBOV2_4140.5, SBOV2_4140.3, SBOV2_4140.1, SBOV2_4140.2	SCUR1_4080.1, SCUR1_4080.2
OG0004670	SBOV2_88710.1, SBOV2_88700.1, SBOV2_88700.2	SCUR1_88230.1
OG0004672	SBOV2_45820.1	SCUR1_46580.2, SCUR1_46580.1, SCUR1_46580.3
OG0004673	SBOV2_26150.1, SBOV2_26150.2, SBOV2_26150.3	SCUR1_41880.1
OG0004674	SBOV2_36340.1	SCUR1_31260.1
OG0004675	SBOV2_37020.1	SCUR1_30540.3, SCUR1_30540.5, SCUR1_30540.6
OG0004676	SBOV2_30800.1, SBOV2_30800.2, SBOV2_30800.3, SBOV2_30800.4	SCUR1_37030.1
OG0004677	SBOV2_43810.1	SCUR1_44720.1
OG0004677	SBOV2_43810.2	SCUR1_44720.1
OG0004677	SBOV2_43810.3	SCUR1_44720.1
OG0004677	SBOV2_43810.4	SCUR1_44720.1
OG0004678	SBOV2_16690.1, SBOV2_16690.2, SBOV2_16690.3	SCUR1_17180.4, SCUR1_17180.2, SCUR1_17180.1, SCUR1_17180.3
OG0004679	SBOV2_19490.1	SCUR1_21130.1
OG0004680	SBOV2_80210.1	SCUR1_80960.1
OG0004681	SBOV2_90240.1	SCUR1_89930.1
OG0004681	SBOV2_90200.1, SBOV2_90210.1	SCUR1_89900.1, SCUR1_89910.1
OG0004687	SBOV2_45470.1	SCUR1_46270.1, SCUR1_46270.2
OG0004688	SBOV2_94180.1, SBOV2_94180.2	SCUR1_93830.3, SCUR1_93830.1, SCUR1_93830.2
OG0004689	SBOV2_92260.1, SBOV2_92260.2	SCUR1_91970.1
OG0004690	SBOV2_94890.1	SCUR1_94470.1
OG0004691	SBOV2_92420.1	SCUR1_92140.1
OG0004692	SBOV2_12870.1	SCUR1_13230.1
OG0004693	SBOV2_88240.1, SBOV2_88240.4, SBOV2_88240.2, SBOV2_88240.3	SCUR1_88680.1
OG0004694	SBOV2_11620.1	SCUR1_11900.1
OG0004695	SBOV2_54320.1	SCUR1_51150.1
OG0004696	SBOV2_79540.1	SCUR1_79830.1
OG0004697	SBOV2_75390.1, SBOV2_75390.2	SCUR1_75730.1, SCUR1_75730.2
OG0004698	SBOV2_38000.1, SBOV2_38000.2	SCUR1_29620.1, SCUR1_29620.2
OG0004699	SBOV2_78780.1, SBOV2_78780.2, SBOV2_78780.3, SBOV2_78780.4	SCUR1_79110.1
OG0004700	SBOV2_91390.1	SCUR1_91020.1
OG0004701	SBOV2_38980.1	SCUR1_28710.1
OG0004702	SBOV2_35220.2, SBOV2_35220.1, SBOV2_35220.3	SCUR1_32520.1
OG0004703	SBOV2_6190.1, SBOV2_6190.2, SBOV2_6190.3	SCUR1_6210.1
OG0004704	SBOV2_72590.1, SBOV2_72590.2, SBOV2_72590.3, SBOV2_72590.4	SCUR1_72570.1
OG0004705	SBOV2_59350.1, SBOV2_59350.2, SBOV2_59350.3	SCUR1_59670.1
OG0004706	SBOV2_60280.1	SCUR1_60570.1
OG0004707	SBOV2_22690.1	SCUR1_23080.1, SCUR1_23080.2
OG0004708	SBOV2_94990.1	SCUR1_94590.1, SCUR1_94590.2
OG0004709	SBOV2_87460.1	SCUR1_87050.1, SCUR1_87050.2
OG0004710	SBOV2_30020.2, SBOV2_30020.1	SCUR1_37860.2, SCUR1_37860.1
OG0004711	SBOV2_92710.1, SBOV2_92710.2, SBOV2_92710.3	SCUR1_92440.1, SCUR1_92440.3, SCUR1_92440.2, SCUR1_92440.4
OG0004712	SBOV2_61040.1	SCUR1_61360.1
OG0004713	SBOV2_12400.1	SCUR1_12720.1
OG0004714	SBOV2_87540.1	SCUR1_87130.1
OG0004715	SBOV2_90400.1, SBOV2_90400.2	SCUR1_90090.1, SCUR1_97890.1, SCUR1_97890.2
OG0004716	SBOV2_60240.1	SCUR1_60520.1
OG0004717	SBOV2_89600.2, SBOV2_89600.1	SCUR1_87240.1
OG0004718	SBOV2_32780.1	SCUR1_35060.1
OG0004719	SBOV2_76540.1	SCUR1_76890.1
OG0004720	SBOV2_67010.1	SCUR1_67040.5, SCUR1_67040.6, SCUR1_67040.7, SCUR1_67150.1, SCUR1_67040.3, SCUR1_67040.1, SCUR1_67040.2, SCUR1_67040.4
OG0004721	SBOV2_67810.1	SCUR1_67740.1
OG0004722	SBOV2_46560.1, SBOV2_46570.1	SCUR1_47290.2, SCUR1_47290.1, SCUR1_47290.3
OG0004723	SBOV2_44350.1, SBOV2_44350.2	SCUR1_45390.2, SCUR1_45390.1, SCUR1_45390.3
OG0004724	SBOV2_41680.1	SCUR1_42650.1
OG0004725	SBOV2_94440.1	SCUR1_94070.1
OG0004726	SBOV2_69820.1, SBOV2_69820.2	SCUR1_69720.1
OG0004727	SBOV2_72550.1	SCUR1_72540.1
OG0004728	SBOV2_82140.1	SCUR1_82120.1
OG0004729	SBOV2_7380.1, SBOV2_7380.2	SCUR1_7920.1
OG0004730	SBOV2_87510.1	SCUR1_87100.1
OG0004731	SBOV2_20550.1, SBOV2_20550.2	SCUR1_20060.1
OG0004732	SBOV2_8570.5, SBOV2_8570.1, SBOV2_8570.3, SBOV2_8570.4, SBOV2_8570.2, SBOV2_8570.6	SCUR1_8620.1
OG0004733	SBOV2_67270.1	SCUR1_67240.3, SCUR1_67240.1, SCUR1_67240.2
OG0004734	SBOV2_44520.1	SCUR1_45260.1
OG0004735	SBOV2_20100.1, SBOV2_20100.2	SCUR1_20560.1
OG0004736	SBOV2_72990.1	SCUR1_73050.1
OG0004737	SBOV2_6530.1	SCUR1_6540.1
OG0004738	SBOV2_3880.1	SCUR1_3800.1, SCUR1_3800.2
OG0004739	SBOV2_45410.1, SBOV2_45410.2	SCUR1_46210.1, SCUR1_46210.2
OG0004740	SBOV2_49940.1	SCUR1_55650.1
OG0004741	SBOV2_77280.1	SCUR1_77600.1
OG0004742	SBOV2_85850.1	SCUR1_96820.1, SCUR1_85550.1
OG0004744	SBOV2_30710.1, SBOV2_30710.2, SBOV2_30710.3	SCUR1_37150.1
OG0004745	SBOV2_18680.2	SCUR1_19260.1
OG0004745	SBOV2_18680.1	SCUR1_19260.2
OG0004746	SBOV2_52150.1, SBOV2_52150.2	SCUR1_53470.3
OG0004747	SBOV2_69790.1	SCUR1_69680.1
OG0004749	SBOV2_93440.1	SCUR1_97450.1
OG0004750	SBOV2_25190.1	SCUR1_25590.1, SCUR1_25590.2
OG0004751	SBOV2_60190.1, SBOV2_60190.2	SCUR1_60470.1
OG0004752	SBOV2_12090.1	SCUR1_12400.1
OG0004753	SBOV2_7900.1	SCUR1_7390.1
OG0004754	SBOV2_56640.1	SCUR1_57250.1
OG0004754	SBOV2_56640.1	SCUR1_57250.2
OG0004754	SBOV2_56640.1	SCUR1_57250.3
OG0004754	SBOV2_56640.2	SCUR1_57250.1
OG0004754	SBOV2_56640.2	SCUR1_57250.2
OG0004754	SBOV2_56640.2	SCUR1_57250.3
OG0004754	SBOV2_56640.3	SCUR1_57250.1
OG0004754	SBOV2_56640.3	SCUR1_57250.2
OG0004754	SBOV2_56640.3	SCUR1_57250.3
OG0004756	SBOV2_61520.1	SCUR1_61860.1
OG0004757	SBOV2_94780.2	SCUR1_94360.2, SCUR1_94360.3
OG0004757	SBOV2_94780.1	SCUR1_94360.1
OG0004758	SBOV2_74390.1	SCUR1_74640.2, SCUR1_74640.1
OG0004759	SBOV2_23400.1	SCUR1_23800.1
OG0004760	SBOV2_58250.1	SCUR1_58690.1
OG0004761	SBOV2_12630.1	SCUR1_12960.1
OG0004762	SBOV2_93710.1	SCUR1_93350.1, SCUR1_93350.2
OG0004763	SBOV2_69430.1	SCUR1_69280.1, SCUR1_69280.2
OG0004764	SBOV2_90880.2	SCUR1_90550.3, SCUR1_98530.1, SCUR1_90550.2, SCUR1_90550.4
OG0004765	SBOV2_34670.1	SCUR1_33040.1, SCUR1_33040.2
OG0004766	SBOV2_60940.1	SCUR1_61260.1, SCUR1_61260.2
OG0004767	SBOV2_27300.1	SCUR1_40660.1, SCUR1_40660.2
OG0004768	SBOV2_3810.1	SCUR1_3730.1
OG0004769	SBOV2_31020.1	SCUR1_36810.1
OG0004770	SBOV2_63750.1	SCUR1_64090.1
OG0004771	SBOV2_48730.2	SCUR1_49400.2, SCUR1_49400.3
OG0004772	SBOV2_92580.2, SBOV2_92580.1	SCUR1_99710.1, SCUR1_99710.2, SCUR1_92290.1
OG0004773	SBOV2_37290.1	SCUR1_30280.1, SCUR1_30280.2
OG0004775	SBOV2_41600.1, SBOV2_41600.2	SCUR1_42560.1
OG0004776	SBOV2_34290.1	SCUR1_33450.5, SCUR1_33450.6, SCUR1_33450.4, SCUR1_33450.1, SCUR1_33450.2, SCUR1_33450.3
OG0004777	SBOV2_74050.2	SCUR1_74250.1, SCUR1_74250.2
OG0004778	SBOV2_50360.1	SCUR1_55220.1
OG0004779	SBOV2_15290.1	SCUR1_15720.1
OG0004780	SBOV2_12070.1, SBOV2_12070.2	SCUR1_12360.1, SCUR1_12360.2, SCUR1_12360.3
OG0004781	SBOV2_72200.1	SCUR1_72190.1
OG0004782	SBOV2_73920.1	SCUR1_74110.1
OG0004783	SBOV2_80340.1	SCUR1_80810.1
OG0004784	SBOV2_81500.1	SCUR1_81480.3, SCUR1_81480.2, SCUR1_81480.1
OG0004785	SBOV2_83270.1, SBOV2_83230.1	SCUR1_83110.1
OG0004786	SBOV2_45940.3, SBOV2_45940.2, SBOV2_45940.4, SBOV2_45960.1, SBOV2_45940.1	SCUR1_46680.1, SCUR1_46680.2
OG0004787	SBOV2_50250.1, SBOV2_50250.2	SCUR1_55330.1
OG0004788	SBOV2_89320.1	SCUR1_87520.2, SCUR1_87570.1
OG0004789	SBOV2_61700.1	SCUR1_62030.1, SCUR1_62040.1
OG0004790	SBOV2_19540.1	SCUR1_21080.1, SCUR1_21080.2
OG0004791	SBOV2_12710.2	SCUR1_13040.2, SCUR1_13040.3
OG0004791	SBOV2_12710.1	SCUR1_13040.1
OG0004792	SBOV2_52420.1	SCUR1_53180.3, SCUR1_53180.4, SCUR1_53180.5, SCUR1_53180.6, SCUR1_53180.1, SCUR1_53180.2, SCUR1_53180.7
OG0004794	SBOV2_69980.1	SCUR1_69880.1
OG0004795	SBOV2_35510.1	SCUR1_32200.1
OG0004796	SBOV2_18320.1	SCUR1_18880.1
OG0004797	SBOV2_94790.1, SBOV2_94790.2	SCUR1_94370.1, SCUR1_94370.2
OG0004798	SBOV2_11180.1	SCUR1_11410.1
OG0004799	SBOV2_91540.1	SCUR1_91750.1
OG0004800	SBOV2_18290.1	SCUR1_18850.1
OG0004801	SBOV2_23530.2	SCUR1_23920.1, SCUR1_23920.2
OG0004801	SBOV2_23530.1	SCUR1_23920.3
OG0004802	SBOV2_63430.1	SCUR1_63780.1
OG0004803	SBOV2_58650.1	SCUR1_58970.1, SCUR1_58970.2, SCUR1_58970.3
OG0004804	SBOV2_15740.1	SCUR1_16160.2
OG0004805	SBOV2_3840.1, SBOV2_3840.2	SCUR1_3750.1, SCUR1_3750.2
OG0004806	SBOV2_53690.1	SCUR1_51830.1
OG0004807	SBOV2_50840.1	SCUR1_54820.1, SCUR1_54820.2, SCUR1_54820.3, SCUR1_54820.4
OG0004808	SBOV2_75540.1	SCUR1_75880.2
OG0004809	SBOV2_49660.1	SCUR1_50330.1
OG0004809	SBOV2_49660.2	SCUR1_50330.1
OG0004810	SBOV2_93750.1	SCUR1_93410.1
OG0004811	SBOV2_27810.1	SCUR1_40160.1
OG0004812	SBOV2_34460.1	SCUR1_33270.1, SCUR1_33270.4, SCUR1_33270.2, SCUR1_33270.3
OG0004813	SBOV2_87780.1, SBOV2_87780.2, SBOV2_87780.3	SCUR1_89060.1
OG0004814	SBOV2_5720.1	SCUR1_5750.2, SCUR1_5750.1
OG0004815	SBOV2_59110.1	SCUR1_59460.1
OG0004816	SBOV2_75550.1, SBOV2_75550.2	SCUR1_75890.1, SCUR1_75890.2
OG0004817	SBOV2_80600.1, SBOV2_80600.3, SBOV2_80600.2	SCUR1_80660.1
OG0004818	SBOV2_91970.1	SCUR1_91370.1, SCUR1_91370.2
OG0004819	SBOV2_77420.1, SBOV2_77430.1	SCUR1_77800.1
OG0004820	SBOV2_33940.1, SBOV2_33940.2, SBOV2_33940.3	SCUR1_33770.1, SCUR1_33770.2
OG0004821	SBOV2_44670.1, SBOV2_44670.2, SBOV2_44670.3, SBOV2_44670.4	SCUR1_45500.1, SCUR1_45500.3, SCUR1_45500.4, SCUR1_45500.5, SCUR1_45500.6, SCUR1_45500.7, SCUR1_45500.2
OG0004822	SBOV2_23210.1	SCUR1_23630.2, SCUR1_23630.1
OG0004825	SBOV2_59570.1	SCUR1_59860.1
OG0004826	SBOV2_80140.1	SCUR1_81010.1
OG0004827	SBOV2_86060.1, SBOV2_86060.4, SBOV2_86060.2, SBOV2_86060.3	SCUR1_85670.1, SCUR1_85670.3, SCUR1_85670.4, SCUR1_85670.2
OG0004828	SBOV2_23550.1	SCUR1_23950.1, SCUR1_23950.2, SCUR1_23950.3, SCUR1_23950.4
OG0004829	SBOV2_29540.1	SCUR1_38340.1
OG0004830	SBOV2_65680.1	SCUR1_65790.1
OG0004831	SBOV2_39450.1	SCUR1_28210.1
OG0004832	SBOV2_31150.1	SCUR1_36680.1
OG0004833	SBOV2_30910.1, SBOV2_30910.2, SBOV2_30910.3	SCUR1_36940.1
OG0004834	SBOV2_35780.1	SCUR1_31880.1
OG0004835	SBOV2_24610.1	SCUR1_25080.1
OG0004836	SBOV2_84760.1	SCUR1_84450.1
OG0004837	SBOV2_13900.2	SCUR1_14260.1
OG0004837	SBOV2_13900.3	SCUR1_14260.1
OG0004838	SBOV2_73940.2, SBOV2_73940.1	SCUR1_74130.2, SCUR1_74130.1, SCUR1_74130.3
OG0004839	SBOV2_230.1, SBOV2_230.2	SCUR1_280.1
OG0004840	SBOV2_54130.1, SBOV2_54130.3, SBOV2_54130.2	SCUR1_51350.1
OG0004841	SBOV2_64950.1	SCUR1_65170.1
OG0004842	SBOV2_71870.1	SCUR1_71900.1, SCUR1_71900.2, SCUR1_71900.3
OG0004843	SBOV2_30120.1	SCUR1_37770.1
OG0004843	SBOV2_30140.1	SCUR1_37770.1
OG0004843	SBOV2_30140.2	SCUR1_37770.1
OG0004844	SBOV2_2000.1	SCUR1_1820.1
OG0004845	SBOV2_2010.1	SCUR1_1830.3, SCUR1_1830.1, SCUR1_1830.2
OG0004846	SBOV2_78090.1, SBOV2_78090.3, SBOV2_78090.2	SCUR1_78470.1
OG0004847	SBOV2_69120.1, SBOV2_69120.2	SCUR1_68980.1
OG0004849	SBOV2_45030.1	SCUR1_45830.1, SCUR1_45830.2
OG0004850	SBOV2_63730.1	SCUR1_64070.1, SCUR1_64060.1
OG0004851	SBOV2_18750.1, SBOV2_18750.3, SBOV2_18750.2	SCUR1_19320.1
OG0004852	SBOV2_53040.1, SBOV2_53040.3, SBOV2_53040.4, SBOV2_53040.2	SCUR1_52510.2
OG0004852	SBOV2_53040.5	SCUR1_52510.1
OG0004853	SBOV2_24450.1	SCUR1_24940.1
OG0004854	SBOV2_90550.1, SBOV2_90550.2, SBOV2_90550.3	SCUR1_90200.1, SCUR1_90200.2, SCUR1_90200.3
OG0004855	SBOV2_34760.1	SCUR1_32960.1
OG0004856	SBOV2_77770.1	SCUR1_78140.1
OG0004857	SBOV2_45440.1	SCUR1_46240.2, SCUR1_46240.1
OG0004858	SBOV2_78680.1	SCUR1_79020.1, SCUR1_99610.1
OG0004859	SBOV2_66350.1	SCUR1_66430.1
OG0004860	SBOV2_96580.2, SBOV2_96580.1	SCUR1_47970.2, SCUR1_47970.1, SCUR1_47970.3
OG0004862	SBOV2_49850.1, SBOV2_49850.2	SCUR1_50570.1, SCUR1_50570.2
OG0004864	SBOV2_33610.1	SCUR1_34180.1
OG0004865	SBOV2_23510.3, SBOV2_23510.2, SBOV2_23510.1	SCUR1_23900.1
OG0004866	SBOV2_65320.1	SCUR1_65510.1
OG0004869	SBOV2_16760.1	SCUR1_17240.1
OG0004870	SBOV2_80260.1	SCUR1_80900.2, SCUR1_80900.1
OG0004871	SBOV2_8310.1	SCUR1_8340.1
OG0004872	SBOV2_20850.1, SBOV2_20850.2	SCUR1_100970.1, SCUR1_19760.1, SCUR1_19760.2
OG0004873	SBOV2_26170.1	SCUR1_41860.2, SCUR1_41860.1
OG0004874	SBOV2_3210.1, SBOV2_3210.2, SBOV2_3210.3, SBOV2_3210.4	SCUR1_3120.1
OG0004875	SBOV2_3070.1	SCUR1_2970.1
OG0004876	SBOV2_50450.1	SCUR1_55120.1
OG0004877	SBOV2_81210.1	SCUR1_80100.1, SCUR1_80100.2, SCUR1_80100.3, SCUR1_80100.5, SCUR1_80100.4
OG0004878	SBOV2_69270.2, SBOV2_69270.3, SBOV2_69270.1	SCUR1_96940.1
OG0004879	SBOV2_59580.1	SCUR1_59870.1, SCUR1_59870.2
OG0004880	SBOV2_16190.1	SCUR1_16670.1
OG0004881	SBOV2_13610.2, SBOV2_13610.1	SCUR1_13940.1
OG0004882	SBOV2_2290.1	SCUR1_2120.1
OG0004883	SBOV2_9290.1	SCUR1_9390.1
OG0004884	SBOV2_81610.1, SBOV2_81610.2	SCUR1_81590.1
OG0004885	SBOV2_900.1	SCUR1_760.1, SCUR1_98200.1
OG0004886	SBOV2_6010.1	SCUR1_6040.1
OG0004887	SBOV2_53100.1	SCUR1_52440.1, SCUR1_52440.2, SCUR1_52440.3
OG0004888	SBOV2_80250.1	SCUR1_80930.1, SCUR1_80930.2
OG0004889	SBOV2_56070.1	SCUR1_56830.2, SCUR1_56830.1, SCUR1_56830.3, SCUR1_56830.4
OG0004890	SBOV2_89240.1	SCUR1_68790.1
OG0004891	SBOV2_36750.1	SCUR1_30800.1
OG0004892	SBOV2_72050.1, SBOV2_72050.2, SBOV2_72050.3, SBOV2_72050.4	SCUR1_72060.1
OG0004893	SBOV2_18870.1, SBOV2_18870.2	SCUR1_19430.1, SCUR1_19430.2
OG0004894	SBOV2_56040.1	SCUR1_56790.1
OG0004895	SBOV2_91290.1	SCUR1_90920.1, SCUR1_90940.1
OG0004896	SBOV2_29000.2, SBOV2_29000.1	SCUR1_38910.1
OG0004897	SBOV2_10220.1, SBOV2_10220.2	SCUR1_10420.1, SCUR1_10420.2
OG0004898	SBOV2_46260.1	SCUR1_98260.1, SCUR1_46990.1, SCUR1_98270.1
OG0004899	SBOV2_47140.1	SCUR1_47880.1
OG0004900	SBOV2_40330.1, SBOV2_40330.2	SCUR1_27220.1
OG0004901	SBOV2_47050.1, SBOV2_47050.2	SCUR1_100780.1, SCUR1_47810.1
OG0004902	SBOV2_30610.1, SBOV2_30610.2	SCUR1_37230.1
OG0004903	SBOV2_62840.1	SCUR1_63170.3, SCUR1_63170.1, SCUR1_63170.2
OG0004904	SBOV2_64140.1	SCUR1_64400.1, SCUR1_64400.2
OG0004905	SBOV2_13500.1	SCUR1_13840.1
OG0004906	SBOV2_12650.1	SCUR1_12980.1
OG0004907	SBOV2_58880.1	SCUR1_59210.1
OG0004908	SBOV2_38220.1, SBOV2_38220.2	SCUR1_29420.1
OG0004909	SBOV2_12270.1	SCUR1_12570.1, SCUR1_12570.2
OG0004910	SBOV2_20330.1, SBOV2_20330.2, SBOV2_20330.3	SCUR1_20290.1, SCUR1_20290.2
OG0004911	SBOV2_820.1, SBOV2_820.2	SCUR1_700.1
OG0004912	SBOV2_88480.1	SCUR1_88480.1
OG0004913	SBOV2_57010.1	SCUR1_57620.1, SCUR1_97990.1
OG0004914	SBOV2_60490.1, SBOV2_60490.2, SBOV2_60490.3, SBOV2_60490.4, SBOV2_60490.5	SCUR1_60810.1
OG0004915	SBOV2_21080.1	SCUR1_21580.1, SCUR1_21580.2
OG0004916	SBOV2_16510.2, SBOV2_16510.1	SCUR1_17000.1
OG0004917	SBOV2_32120.1	SCUR1_35650.1
OG0004918	SBOV2_85390.1	SCUR1_85040.1
OG0004919	SBOV2_53020.1	SCUR1_52550.1
OG0004920	SBOV2_81900.1	SCUR1_81910.1
OG0004920	SBOV2_81900.3	SCUR1_81910.1
OG0004921	SBOV2_53460.1, SBOV2_53460.2, SBOV2_53460.3	SCUR1_52070.1
OG0004922	SBOV2_76310.1	SCUR1_76680.1, SCUR1_76680.2, SCUR1_76680.3, SCUR1_76680.4
OG0004923	SBOV2_2130.1	SCUR1_1940.1
OG0004924	SBOV2_24650.1	SCUR1_25110.1
OG0004925	SBOV2_55370.1	SCUR1_56150.1
OG0004926	SBOV2_70770.1	SCUR1_70680.1
OG0004927	SBOV2_87740.1, SBOV2_87740.2	SCUR1_89100.1
OG0004928	SBOV2_65900.1	SCUR1_65980.1
OG0004929	SBOV2_51270.1, SBOV2_51270.2, SBOV2_51270.3, SBOV2_51270.4	SCUR1_54390.1
OG0004930	SBOV2_78650.1	SCUR1_78980.1, SCUR1_78990.2, SCUR1_78990.1
OG0004931	SBOV2_41660.1	SCUR1_42630.1
OG0004932	SBOV2_21800.1	SCUR1_22350.1
OG0004934	SBOV2_43430.8, SBOV2_43430.9, SBOV2_43430.4, SBOV2_43430.7, SBOV2_43430.3, SBOV2_43430.6, SBOV2_43430.5, SBOV2_43430.1, SBOV2_43430.10, SBOV2_43430.2	SCUR1_44330.1
OG0004935	SBOV2_31990.1, SBOV2_31990.2, SBOV2_31990.3	SCUR1_35780.1, SCUR1_35870.1
OG0004936	SBOV2_90510.1	SCUR1_90160.1
OG0004936	SBOV2_90510.2	SCUR1_90160.1
OG0004938	SBOV2_47460.1	SCUR1_48170.1
OG0004939	SBOV2_82170.1, SBOV2_82170.2	SCUR1_82150.1, SCUR1_82150.2
OG0004940	SBOV2_52830.1, SBOV2_52830.2	SCUR1_52750.1
OG0004941	SBOV2_62870.1	SCUR1_63200.1
OG0004942	SBOV2_65440.1, SBOV2_65440.2, SBOV2_65440.3	SCUR1_65610.1, SCUR1_65610.2, SCUR1_65610.3
OG0004943	SBOV2_59940.1	SCUR1_60230.1
OG0004944	SBOV2_56460.1	SCUR1_56990.1
OG0004945	SBOV2_35720.2, SBOV2_35720.1	SCUR1_31950.1
OG0004946	SBOV2_31280.1	SCUR1_36540.2, SCUR1_36540.3, SCUR1_36540.4, SCUR1_36540.1, SCUR1_36540.5
OG0004947	SBOV2_31930.1	SCUR1_35810.1
OG0004948	SBOV2_32240.1	SCUR1_35530.3, SCUR1_35530.1, SCUR1_35530.2
OG0004949	SBOV2_83350.1, SBOV2_83350.2	SCUR1_83200.1
OG0004950	SBOV2_46370.1	SCUR1_47100.1
OG0004951	SBOV2_48060.4	SCUR1_48730.1, SCUR1_48730.3, SCUR1_48730.4
OG0004951	SBOV2_48060.1, SBOV2_48060.2, SBOV2_48060.3	SCUR1_48730.2
OG0004952	SBOV2_52530.1	SCUR1_53090.1
OG0004953	SBOV2_65890.1	SCUR1_65970.1
OG0004954	SBOV2_37750.1	SCUR1_29810.1, SCUR1_29810.2
OG0004955	SBOV2_40020.1	SCUR1_27580.1
OG0004956	SBOV2_24950.3, SBOV2_24950.1, SBOV2_24950.2	SCUR1_25380.1
OG0004957	SBOV2_11940.2, SBOV2_11940.1, SBOV2_11940.3	SCUR1_12220.1, SCUR1_12220.2, SCUR1_12220.3
OG0004959	SBOV2_13030.1, SBOV2_13030.2	SCUR1_13400.1
OG0004960	SBOV2_21560.1	SCUR1_22100.2, SCUR1_22100.1, SCUR1_22100.3, SCUR1_22100.4
OG0004961	SBOV2_7730.1	SCUR1_7580.1
OG0004962	SBOV2_40720.1, SBOV2_2540.1, SBOV2_84440.1	SCUR1_49460.1
OG0004963	SBOV2_39790.1	SCUR1_27840.1
OG0004971	SBOV2_30070.2, SBOV2_30070.1, SBOV2_30070.3	SCUR1_37810.1
OG0004972	SBOV2_6950.1	SCUR1_6970.1
OG0004973	SBOV2_92250.1	SCUR1_91960.1
OG0004974	SBOV2_48270.1	SCUR1_48870.3, SCUR1_48870.1, SCUR1_48870.2, SCUR1_48870.4
OG0004975	SBOV2_71180.1	SCUR1_71100.1, SCUR1_71100.2
OG0004976	SBOV2_95450.1	SCUR1_94720.1, SCUR1_94720.3, SCUR1_94720.2
OG0004977	SBOV2_59870.2, SBOV2_59870.3, SBOV2_59870.1	SCUR1_60150.1
OG0004978	SBOV2_56910.1, SBOV2_56920.1	SCUR1_57560.1, SCUR1_57570.1
OG0004979	SBOV2_50320.1	SCUR1_55270.1
OG0004980	SBOV2_37300.1	SCUR1_30270.1, SCUR1_30270.2
OG0004981	SBOV2_61240.1	SCUR1_61550.1
OG0004982	SBOV2_84860.1	SCUR1_84590.1, SCUR1_84590.2
OG0004983	SBOV2_82130.1, SBOV2_82130.2	SCUR1_82110.1
OG0004984	SBOV2_36200.1	SCUR1_31430.1
OG0004985	SBOV2_75420.1, SBOV2_75420.2	SCUR1_75760.1
OG0004986	SBOV2_37420.1	SCUR1_30170.1, SCUR1_30170.2
OG0004987	SBOV2_44560.2, SBOV2_44560.1	SCUR1_45410.1, SCUR1_45410.2
OG0004988	SBOV2_4190.1	SCUR1_4120.1, SCUR1_4120.2
OG0004989	SBOV2_69330.1	SCUR1_69170.1
OG0004990	SBOV2_18540.1	SCUR1_19100.1, SCUR1_19100.2
