Orthogroup	opisthorchis_viverrini	schistosoma_bovis
OG0005968	T265_03223	SBOV2_13290.1, SBOV2_13290.3, SBOV2_13290.4, SBOV2_13290.2
OG0005969	T265_01484	SBOV2_42520.1
OG0005970	T265_00871	SBOV2_21290.1
OG0005971	T265_05686	SBOV2_25300.2, SBOV2_25300.1
OG0005973	T265_06386	SBOV2_43560.1, SBOV2_43570.1
OG0005974	T265_06188	SBOV2_21620.1
OG0005975	T265_14775	SBOV2_70480.1
OG0005976	T265_14316	SBOV2_36860.1
OG0005977	T265_12538	SBOV2_53540.1, SBOV2_53540.2
OG0005978	T265_13761	SBOV2_85500.1
OG0005979	T265_05419	SBOV2_39440.1
OG0005980	T265_05285	SBOV2_55670.1
OG0005981	T265_15772	SBOV2_92150.1
OG0005982	T265_00605, T265_00606	SBOV2_64200.1
OG0005983	T265_07434	SBOV2_47900.1
OG0005984	T265_00666	SBOV2_65080.1
OG0005985	T265_08574	SBOV2_39560.1
OG0005986	T265_03423	SBOV2_20070.1
OG0005988	T265_15461	SBOV2_94910.1
OG0005989	T265_14833	SBOV2_80650.1
OG0005990	T265_00349	SBOV2_55650.1, SBOV2_55650.2
OG0005991	T265_14289	SBOV2_51400.1
OG0005992	T265_03305	SBOV2_46610.1
OG0005993	T265_05906	SBOV2_76930.1, SBOV2_76930.2
OG0005994	T265_01234	SBOV2_51860.1
OG0005995	T265_00455	SBOV2_69910.1
OG0005996	T265_00840	SBOV2_18720.1
OG0005998	T265_03564	SBOV2_47290.1
OG0005999	T265_12854	SBOV2_79130.1, SBOV2_79130.2
OG0006001	T265_07451	SBOV2_87010.1, SBOV2_87010.2, SBOV2_87010.3
OG0006002	T265_13469	SBOV2_53650.1
OG0006003	T265_12071, T265_04787	SBOV2_33160.1
OG0006004	T265_13739	SBOV2_49070.1
OG0006005	T265_15287	SBOV2_72300.1
OG0006006	T265_02947	SBOV2_45730.1
OG0006007	T265_13795	SBOV2_20260.1
OG0006008	T265_00318	SBOV2_70990.1
OG0006009	T265_12041, T265_15230	SBOV2_82050.1
OG0006010	T265_01682	SBOV2_81290.1
OG0006011	T265_00506	SBOV2_64610.1
OG0006012	T265_08137	SBOV2_65960.1
OG0006013	T265_15196	SBOV2_21350.1
OG0006014	T265_02209	SBOV2_73590.1
OG0006015	T265_01224	SBOV2_74150.1
OG0006016	T265_00151	SBOV2_78400.1
OG0006017	T265_00153	SBOV2_78420.1, SBOV2_78420.2, SBOV2_78420.3
OG0006018	T265_05377	SBOV2_89000.1, SBOV2_89000.2
OG0006019	T265_07921, T265_12602	SBOV2_84450.1
OG0006021	T265_05821	SBOV2_75200.1, SBOV2_75200.2, SBOV2_75200.3
OG0006022	T265_02028	SBOV2_61550.1
OG0006023	T265_00867	SBOV2_17930.1, SBOV2_17930.2
OG0006024	T265_12539	SBOV2_46400.1
OG0006026	T265_09387	SBOV2_1180.1
OG0006027	T265_02114	SBOV2_24160.1
OG0006028	T265_06858	SBOV2_48840.1
OG0006029	T265_03845	SBOV2_55450.1
OG0006030	T265_07048, T265_16154	SBOV2_33250.1
OG0006031	T265_05494	SBOV2_18640.1
OG0006032	T265_14178	SBOV2_9990.1
OG0006033	T265_09128	SBOV2_26670.1, SBOV2_26670.3, SBOV2_26670.2
OG0006034	T265_10670	SBOV2_42740.1
OG0006035	T265_01354	SBOV2_55380.2, SBOV2_55380.1, SBOV2_55380.3
OG0006037	T265_11799	SBOV2_83450.1
OG0006038	T265_01505	SBOV2_42690.1
OG0006039	T265_00295	SBOV2_54590.1
OG0006040	T265_08498	SBOV2_56780.1
OG0006043	T265_08369	SBOV2_17710.1
OG0006044	T265_10305	SBOV2_68420.1
OG0006045	T265_04338	SBOV2_31530.1
OG0006046	T265_08037	SBOV2_12780.1
OG0006047	T265_05746	SBOV2_34160.2, SBOV2_34160.1
OG0006048	T265_14751	SBOV2_7350.1
OG0006049	T265_06032	SBOV2_27260.1
OG0006050	T265_01164	SBOV2_61020.1
OG0006051	T265_13008	SBOV2_7040.1
OG0006052	T265_01643, T265_12947	SBOV2_72020.1, SBOV2_72010.1
OG0006053	T265_12566	SBOV2_67150.3, SBOV2_67150.2, SBOV2_67150.1
OG0006054	T265_14672	SBOV2_63320.1
OG0006055	T265_01190	SBOV2_4710.1
OG0006056	T265_09364	SBOV2_14630.1, SBOV2_14630.2
OG0006058	T265_01441	SBOV2_17320.1
OG0006059	T265_04869	SBOV2_73240.1, SBOV2_71910.1
OG0006060	T265_13511	SBOV2_3340.1
OG0006061	T265_01621	SBOV2_84330.1
OG0006062	T265_04461	SBOV2_31940.1, SBOV2_31940.2
OG0006063	T265_09923	SBOV2_44440.1
OG0006066	T265_07753	SBOV2_8980.1
OG0006067	T265_01485	SBOV2_42530.1
OG0006068	T265_12800	SBOV2_26810.1
OG0006069	T265_00728, T265_16346	SBOV2_33420.1
OG0006070	T265_15112	SBOV2_66070.1
OG0006071	T265_02929	SBOV2_75800.1
OG0006072	T265_10623	SBOV2_82280.1
OG0006073	T265_06995	SBOV2_52890.1
OG0006074	T265_07348	SBOV2_90100.1
OG0006075	T265_11346	SBOV2_25290.1
OG0006076	T265_00294	SBOV2_54600.1, SBOV2_54600.2
OG0006077	T265_04114	SBOV2_26000.1, SBOV2_26000.2, SBOV2_26000.3
OG0006079	T265_02701	SBOV2_53740.1
OG0006080	T265_13358	SBOV2_34960.1
OG0006081	T265_09866	SBOV2_1820.1
OG0006082	T265_07611	SBOV2_26160.1
OG0006083	T265_02310	SBOV2_83000.1, SBOV2_83000.2
OG0006085	T265_04853	SBOV2_72470.1
OG0006086	T265_09099	SBOV2_23900.1
OG0006087	T265_08017	SBOV2_28690.1, SBOV2_28690.2
OG0006088	T265_00027	SBOV2_70350.1, SBOV2_70350.2, SBOV2_70350.3, SBOV2_70350.4
OG0006090	T265_13855	SBOV2_90620.1
OG0006091	T265_12290, T265_15429	SBOV2_79440.1
OG0006092	T265_01843	SBOV2_13480.1
OG0006093	T265_01206	SBOV2_50640.1, SBOV2_50640.2
OG0006094	T265_12458	SBOV2_54350.1
OG0006095	T265_07126	SBOV2_81150.1
OG0006096	T265_06953	SBOV2_18240.1
OG0006097	T265_07749	SBOV2_75790.1
OG0006098	T265_10302	SBOV2_24750.1
OG0006099	T265_13774	SBOV2_8090.1
OG0006100	T265_00893	SBOV2_16640.1, SBOV2_16640.2, SBOV2_16640.3
OG0006101	T265_06530	SBOV2_30280.1
OG0006102	T265_03871	SBOV2_77130.1
OG0006103	T265_08234	SBOV2_29660.1
OG0006104	T265_07156	SBOV2_66320.1
OG0006105	T265_02379	SBOV2_81030.1
OG0006106	T265_14363, T265_16286	SBOV2_59380.1
OG0006107	T265_04785	SBOV2_73380.1
OG0006108	T265_10524	SBOV2_83080.1
OG0006109	T265_12532	SBOV2_69590.1
OG0006110	T265_04314	SBOV2_87860.1
OG0006111	T265_08178	SBOV2_2080.1
OG0006112	T265_08901	SBOV2_87000.1
OG0006113	T265_09557	SBOV2_3760.1
OG0006114	T265_13613	SBOV2_92680.1
OG0006115	T265_11567	SBOV2_40460.1
OG0006116	T265_03865	SBOV2_46660.1
OG0006117	T265_00135	SBOV2_55600.1, SBOV2_55600.2
OG0006120	T265_07064	SBOV2_41590.1
OG0006121	T265_15292	SBOV2_21730.1
OG0006122	T265_00758	SBOV2_38060.1
OG0006123	T265_01160	SBOV2_59840.1
OG0006124	T265_08959, T265_11073	SBOV2_65060.1, SBOV2_65060.2
OG0006127	T265_03470	SBOV2_42310.1, SBOV2_42310.2
OG0006128	T265_04746	SBOV2_30630.3, SBOV2_30630.1, SBOV2_30630.2
OG0006129	T265_03091, T265_03090	SBOV2_13140.1
OG0006130	T265_08572	SBOV2_39580.1
OG0006131	T265_01167	SBOV2_62600.1
OG0006132	T265_00097	SBOV2_54010.1
OG0006133	T265_13035	SBOV2_68490.1
OG0006134	T265_06562	SBOV2_19890.1
OG0006135	T265_01602	SBOV2_1990.1
OG0006136	T265_10637	SBOV2_75850.1
OG0006139	T265_06487	SBOV2_12980.1, SBOV2_96270.1
OG0006140	T265_12439	SBOV2_72580.1
OG0006141	T265_03619	SBOV2_36940.1
OG0006143	T265_15582	SBOV2_18050.1, SBOV2_18050.2
OG0006144	T265_13033	SBOV2_60520.1, SBOV2_60520.2, SBOV2_60520.3, SBOV2_60520.4
OG0006145	T265_04145	SBOV2_28900.1
OG0006146	T265_16067	SBOV2_77000.1
OG0006147	T265_09593	SBOV2_87430.1
OG0006148	T265_12467, T265_12466	SBOV2_68620.1
OG0006149	T265_03687	SBOV2_8210.1
OG0006150	T265_08342	SBOV2_35870.1, SBOV2_35870.2
OG0006151	T265_04465	SBOV2_26240.1
OG0006153	T265_15142	SBOV2_59980.1
OG0006154	T265_08894	SBOV2_85320.1
OG0006155	T265_10165	SBOV2_19350.1, SBOV2_19350.2
OG0006156	T265_03960	SBOV2_75870.1
OG0006157	T265_07598	SBOV2_44240.1
OG0006158	T265_15372	SBOV2_20400.1
OG0006159	T265_01099	SBOV2_22940.1
OG0006161	T265_00754, T265_04662	SBOV2_84230.1, SBOV2_84230.2
OG0006162	T265_03680	SBOV2_18400.1
OG0006163	T265_09146	SBOV2_1660.1
OG0006164	T265_00257	SBOV2_390.1
OG0006165	T265_12640	SBOV2_69780.1
OG0006166	T265_03856	SBOV2_46750.1, SBOV2_46750.2
OG0006167	T265_01644, T265_12127	SBOV2_80920.2, SBOV2_80920.3, SBOV2_80920.1
OG0006168	T265_09199	SBOV2_87770.1
OG0006170	T265_06485	SBOV2_13080.1
OG0006171	T265_14923	SBOV2_3920.1
OG0006172	T265_04755	SBOV2_43120.1
OG0006173	T265_12668	SBOV2_20730.1
OG0006174	T265_11215	SBOV2_18710.2, SBOV2_18710.1
OG0006175	T265_04330	SBOV2_86720.1
OG0006177	T265_04160	SBOV2_86420.1
OG0006178	T265_09140	SBOV2_85980.1
OG0006180	T265_00291, T265_08122	SBOV2_54100.2, SBOV2_54100.1
OG0006181	T265_14229	SBOV2_78370.1
OG0006182	T265_10119	SBOV2_35150.3, SBOV2_35150.4, SBOV2_35150.5, SBOV2_35150.6, SBOV2_35150.1, SBOV2_35150.2
OG0006186	T265_07077	SBOV2_91730.1
OG0006187	T265_04136	SBOV2_42130.1, SBOV2_42130.2, SBOV2_42130.3
OG0006188	T265_11536	SBOV2_42180.1
OG0006225	T265_04195	SBOV2_66340.1
OG0006226	T265_06962	SBOV2_9980.1
OG0006227	T265_05575	SBOV2_11210.1
OG0006228	T265_06400	SBOV2_41190.1
OG0006229	T265_11944, T265_12321	SBOV2_15430.1
OG0006230	T265_08353	SBOV2_92280.1
OG0006231	T265_05886	SBOV2_27170.1
OG0006234	T265_07777	SBOV2_13770.1, SBOV2_13770.2
OG0006235	T265_13669	SBOV2_25220.1
OG0006236	T265_00536	SBOV2_68400.1, SBOV2_68400.2
OG0006237	T265_02604	SBOV2_27570.1
OG0006238	T265_04894	SBOV2_35990.1, SBOV2_35990.2, SBOV2_35990.3
OG0006239	T265_05714	SBOV2_76210.1
OG0006241	T265_00315	SBOV2_55200.1
OG0006242	T265_11186	SBOV2_14680.1
OG0006243	T265_13406	SBOV2_43100.1
OG0006245	T265_13952	SBOV2_50290.1
OG0006246	T265_12114	SBOV2_80160.1
OG0006247	T265_10497	SBOV2_89040.1
OG0006248	T265_09974, T265_09975	SBOV2_90010.1
OG0006249	T265_12552	SBOV2_45290.1
OG0006250	T265_08806	SBOV2_34620.1, SBOV2_34620.2
OG0006251	T265_04439	SBOV2_15910.1
OG0006252	T265_03818	SBOV2_33140.2, SBOV2_33140.1
OG0006253	T265_09495	SBOV2_88780.1
OG0006254	T265_10255	SBOV2_2270.1
OG0006255	T265_12577	SBOV2_31780.1
OG0006256	T265_11234	SBOV2_27870.1
OG0006257	T265_09703	SBOV2_92830.1
OG0006258	T265_12589	SBOV2_66590.1
OG0006259	T265_14257	SBOV2_88870.1
OG0006260	T265_06942, T265_06943	SBOV2_23440.1, SBOV2_23440.2
OG0006261	T265_00088, T265_00089	SBOV2_75640.1
OG0006262	T265_09323	SBOV2_67840.1
OG0006264	T265_15190	SBOV2_76730.1
OG0006265	T265_01075	SBOV2_22340.1
OG0006266	T265_05275	SBOV2_54850.1
OG0006267	T265_14701	SBOV2_27090.1
OG0006269	T265_08086	SBOV2_47710.1
OG0006270	T265_15004	SBOV2_15930.1
OG0006272	T265_08414	SBOV2_9490.1
OG0006273	T265_04110	SBOV2_43720.1
OG0006274	T265_07067, T265_16046, T265_05062, T265_07066	SBOV2_44680.1
OG0006275	T265_14969	SBOV2_79580.1
OG0006276	T265_07118	SBOV2_84890.1, SBOV2_84890.2
OG0006277	T265_13414	SBOV2_43360.1
OG0006278	T265_02316, T265_15671	SBOV2_83850.1
OG0006279	T265_14327	SBOV2_27700.1
OG0006280	T265_09871	SBOV2_11740.1
OG0006281	T265_15811	SBOV2_35270.1
OG0006282	T265_11224	SBOV2_76820.1
OG0006283	T265_05049	SBOV2_26360.1
OG0006284	T265_02188	SBOV2_71560.1
OG0006285	T265_00313	SBOV2_51380.1
OG0006286	T265_00546	SBOV2_62120.1
OG0006288	T265_00770	SBOV2_73150.1
OG0006289	T265_14976	SBOV2_76700.1
OG0006290	T265_03916	SBOV2_64280.1, SBOV2_64280.2
OG0006291	T265_08125	SBOV2_61280.1, SBOV2_61280.2
OG0006292	T265_00669	SBOV2_68040.1
OG0006293	T265_08152	SBOV2_95030.1
OG0006294	T265_09717	SBOV2_24000.1
OG0006295	T265_11139	SBOV2_94040.1
OG0006296	T265_09675	SBOV2_26950.1
OG0006299	T265_09982, T265_06697	SBOV2_2300.1
OG0006300	T265_12045	SBOV2_9130.1
OG0006301	T265_15886, T265_12313	SBOV2_8140.1
OG0006302	T265_07637	SBOV2_51060.1
OG0006303	T265_14450	SBOV2_1510.1
OG0006304	T265_00048	SBOV2_48560.1
OG0006305	T265_10720	SBOV2_67760.1, SBOV2_67760.3
OG0006306	T265_09242	SBOV2_17170.1
OG0006307	T265_09818	SBOV2_32290.1, SBOV2_32290.2
OG0006308	T265_14763	SBOV2_72380.1, SBOV2_72380.2
OG0006309	T265_15194	SBOV2_77830.1
OG0006310	T265_03045	SBOV2_6250.1
OG0006311	T265_04307	SBOV2_89400.3, SBOV2_89400.2, SBOV2_89400.1
OG0006312	T265_02160	SBOV2_76590.1
OG0006313	T265_13064	SBOV2_75090.1
OG0006314	T265_02327	SBOV2_70010.1
OG0006315	T265_02744	SBOV2_91910.1
OG0006316	T265_10726	SBOV2_68070.1
OG0006317	T265_00104	SBOV2_49350.1
OG0006318	T265_06847	SBOV2_49600.1
OG0006319	T265_10996	SBOV2_87790.1, SBOV2_87790.2
OG0006320	T265_10617	SBOV2_36570.1
OG0006321	T265_05253	SBOV2_1030.1
OG0006322	T265_13118	SBOV2_55050.1
OG0006323	T265_08324	SBOV2_33670.1
OG0006324	T265_01373	SBOV2_19850.1
OG0006325	T265_06415	SBOV2_5740.1
OG0006326	T265_06631	SBOV2_94880.1
OG0006327	T265_12717	SBOV2_24380.1, SBOV2_24370.1
OG0006328	T265_08665	SBOV2_57770.1
OG0006329	T265_14587	SBOV2_66550.1
OG0006330	T265_07570	SBOV2_89930.1
OG0006331	T265_03152	SBOV2_59060.1, SBOV2_59060.2
OG0006332	T265_11742	SBOV2_44640.1, SBOV2_44640.2
OG0006334	T265_14064	SBOV2_81910.1
OG0006335	T265_04638	SBOV2_93960.1
OG0006336	T265_15021	SBOV2_21260.1
OG0006338	T265_04419	SBOV2_20600.1
OG0006339	T265_00683	SBOV2_32100.1
OG0006340	T265_08629	SBOV2_42960.1
OG0006342	T265_11168	SBOV2_83510.1
OG0006343	T265_04178	SBOV2_60580.1
OG0006344	T265_14821	SBOV2_25470.1, SBOV2_25470.2
OG0006346	T265_13092, T265_07373	SBOV2_87680.1
OG0006347	T265_15598	SBOV2_39920.1
OG0006348	T265_11593	SBOV2_44590.1, SBOV2_44590.2, SBOV2_44590.3
OG0006349	T265_05558	SBOV2_8360.1
OG0006350	T265_07982, T265_15938	SBOV2_30500.1
OG0006351	T265_14298, T265_14297	SBOV2_76080.1
OG0006352	T265_07872	SBOV2_14280.1, SBOV2_14280.2
OG0006353	T265_03964	SBOV2_69100.1, SBOV2_69100.2
OG0006354	T265_01996	SBOV2_70960.2, SBOV2_70960.1
OG0006355	T265_08827	SBOV2_54160.1
OG0006356	T265_01986	SBOV2_78430.1
OG0006357	T265_07692	SBOV2_83040.1
OG0006358	T265_06294	SBOV2_15640.2, SBOV2_15640.1
OG0006359	T265_06848, T265_06849	SBOV2_54490.1
OG0006360	T265_07902	SBOV2_91610.1
OG0006361	T265_11664	SBOV2_51090.1, SBOV2_51090.2
OG0006362	T265_00886	SBOV2_19380.1
OG0006363	T265_14157	SBOV2_13940.2, SBOV2_13940.1
OG0006365	T265_08591	SBOV2_21410.1, SBOV2_21410.2
OG0006366	T265_00360	SBOV2_52920.1
OG0006367	T265_00428	SBOV2_69230.1
OG0006369	T265_02314, T265_16246	SBOV2_84310.1
OG0006370	T265_13377	SBOV2_70610.1, SBOV2_70610.2
OG0006371	T265_06013	SBOV2_80150.1
OG0006372	T265_00580	SBOV2_26700.3, SBOV2_26700.1, SBOV2_26700.2
OG0006373	T265_04279	SBOV2_77690.1
OG0006374	T265_02365	SBOV2_54670.1
OG0006375	T265_00911	SBOV2_20660.1
OG0006376	T265_04165	SBOV2_86300.1
OG0006377	T265_11918	SBOV2_61080.1, SBOV2_61080.2, SBOV2_61080.3, SBOV2_61110.1
OG0006378	T265_12748	SBOV2_51810.1
OG0006379	T265_12049	SBOV2_85410.1
OG0006381	T265_07644	SBOV2_74320.1
OG0006383	T265_07925	SBOV2_80570.1
OG0006384	T265_02045	SBOV2_59100.4, SBOV2_59100.1, SBOV2_59100.2, SBOV2_59100.3
OG0006385	T265_05143	SBOV2_17240.1
OG0006386	T265_15437	SBOV2_55890.1
OG0006387	T265_03298	SBOV2_77410.1
OG0006388	T265_07008	SBOV2_59180.1
OG0006389	T265_02317	SBOV2_83860.1
OG0006390	T265_15291	SBOV2_65300.1
OG0006391	T265_10898	SBOV2_65290.1
OG0006392	T265_05333, T265_13754, T265_13554	SBOV2_95530.1
OG0006394	T265_15418	SBOV2_47450.1
OG0006395	T265_13542	SBOV2_13850.1
OG0006397	T265_03982	SBOV2_77930.1
OG0006398	T265_14053	SBOV2_5960.1
OG0006399	T265_14380	SBOV2_12580.1, SBOV2_12580.2
OG0006400	T265_02773	SBOV2_74400.1
OG0006401	T265_00344	SBOV2_46490.1
OG0006402	T265_07045	SBOV2_25340.1
OG0006403	T265_10653	SBOV2_460.1
OG0006404	T265_06868	SBOV2_33950.1
OG0006405	T265_11460	SBOV2_49550.1
OG0006406	T265_13003, T265_03998, T265_14155	SBOV2_52990.1
OG0006407	T265_01611	SBOV2_18920.1, SBOV2_18910.1
OG0006408	T265_05827	SBOV2_75150.2, SBOV2_75150.1, SBOV2_75170.1
OG0006409	T265_06982	SBOV2_53710.1, SBOV2_53710.2
OG0006410	T265_15301	SBOV2_960.1
OG0006411	T265_12161, T265_15137, T265_15138	SBOV2_1950.1
OG0006412	T265_14552	SBOV2_17140.1
OG0006413	T265_07342	SBOV2_89990.1
OG0006414	T265_07452	SBOV2_85300.1
OG0006415	T265_09372	SBOV2_23930.1
OG0006416	T265_08933	SBOV2_60070.1, SBOV2_60070.2, SBOV2_60070.3
OG0006418	T265_03112	SBOV2_8700.1
OG0006420	T265_01124	SBOV2_63270.1
OG0006421	T265_09926	SBOV2_5580.1
OG0006422	T265_04316	SBOV2_87920.1
OG0006423	T265_09547	SBOV2_81840.1
OG0006424	T265_15186, T265_02708	SBOV2_49530.1
OG0006425	T265_11416	SBOV2_77750.1, SBOV2_77750.2
OG0006426	T265_09277	SBOV2_19830.1
OG0006427	T265_10062	SBOV2_34610.1
OG0006428	T265_11779	SBOV2_320.1, SBOV2_320.2
OG0006429	T265_08172	SBOV2_10730.1
OG0006430	T265_01459, T265_08003	SBOV2_3250.1
OG0006431	T265_09599	SBOV2_90160.1, SBOV2_90160.3, SBOV2_90160.2
OG0006432	T265_12903	SBOV2_78120.1
OG0006433	T265_04463	SBOV2_42050.1
OG0006434	T265_10421	SBOV2_92180.1
OG0006436	T265_01380	SBOV2_68720.1
OG0006437	T265_03880	SBOV2_90540.1, SBOV2_90530.1
OG0006438	T265_02221	SBOV2_75730.1
OG0006439	T265_10437	SBOV2_13120.1
OG0006440	T265_10890	SBOV2_54790.1
OG0006441	T265_08751	SBOV2_94810.2, SBOV2_94810.1, SBOV2_94840.1
OG0006442	T265_05198	SBOV2_32730.1
OG0006443	T265_01839	SBOV2_19200.1
OG0006444	T265_13057	SBOV2_89110.1
OG0006445	T265_12451, T265_16053	SBOV2_69500.1
OG0006449	T265_08544	SBOV2_35890.2, SBOV2_35890.1
OG0006450	T265_10232	SBOV2_2710.1
OG0006451	T265_15460	SBOV2_70550.1
OG0006452	T265_10252	SBOV2_55770.1
OG0006453	T265_01420	SBOV2_68760.1
OG0006454	T265_11534	SBOV2_9500.1
OG0006455	T265_01587	SBOV2_54940.1
OG0006457	T265_00141	SBOV2_51120.1, SBOV2_51120.2
OG0006458	T265_07613	SBOV2_66150.1
OG0006459	T265_12438	SBOV2_55250.1
OG0006460	T265_01122	SBOV2_64920.1
OG0006461	T265_14894	SBOV2_85510.1
OG0006462	T265_02678	SBOV2_49810.1
OG0006463	T265_00516	SBOV2_61740.1
OG0006464	T265_03697	SBOV2_21510.1
OG0006466	T265_11283	SBOV2_87180.1
OG0006467	T265_11575	SBOV2_10330.1
OG0006468	T265_15381	SBOV2_41810.1
OG0006469	T265_07952	SBOV2_14520.1
OG0006470	T265_03006	SBOV2_58040.1, SBOV2_58010.1
OG0006472	T265_09548	SBOV2_82950.1
OG0006473	T265_00503	SBOV2_61580.1
OG0006476	T265_00225	SBOV2_3200.1
OG0006477	T265_10127	SBOV2_39950.1
OG0006478	T265_15504, T265_15819	SBOV2_7830.1
OG0006479	T265_04124	SBOV2_42440.1
OG0006480	T265_10500	SBOV2_21700.1
OG0006481	T265_01822	SBOV2_66680.1
OG0006484	T265_01969	SBOV2_69710.1
OG0006485	T265_08420	SBOV2_4390.2, SBOV2_4390.1, SBOV2_4390.3
OG0006486	T265_10504, T265_15169	SBOV2_21710.1
OG0006487	T265_01788	SBOV2_72700.1
OG0006488	T265_14164	SBOV2_15850.1
OG0006489	T265_06132	SBOV2_10930.1
OG0006490	T265_06700	SBOV2_7690.1
OG0006491	T265_02227	SBOV2_84400.1, SBOV2_84400.2, SBOV2_84400.3, SBOV2_84400.4
OG0006492	T265_09429	SBOV2_36120.2, SBOV2_36120.1
OG0006493	T265_05598	SBOV2_22640.1, SBOV2_22640.2
OG0006494	T265_07790	SBOV2_62370.1
OG0006496	T265_10309, T265_10310	SBOV2_44490.1
OG0006498	T265_08375	SBOV2_1860.1
OG0006499	T265_14999	SBOV2_5650.1, SBOV2_5650.2
OG0006501	T265_05439	SBOV2_88300.1
OG0006502	T265_04060	SBOV2_69090.1
OG0006503	T265_11418	SBOV2_79450.1
OG0006504	T265_16255	SBOV2_80410.1, SBOV2_80380.1
OG0006505	T265_01650	SBOV2_82250.1
OG0006506	T265_07161	SBOV2_66260.1
OG0006509	T265_06617	SBOV2_92910.1
OG0006512	T265_02956	SBOV2_33100.1
OG0006513	T265_03639	SBOV2_30090.1
OG0006514	T265_07927	SBOV2_81730.1
OG0006515	T265_09667	SBOV2_41800.1
OG0006516	T265_13299	SBOV2_36890.1
OG0006517	T265_15214	SBOV2_94310.1, SBOV2_94310.2, SBOV2_94310.3
OG0006543	T265_02409, T265_02410	SBOV2_82300.1
OG0006544	T265_04643	SBOV2_94660.1
OG0006545	T265_12850	SBOV2_71120.1
OG0006546	T265_04315	SBOV2_87890.1, SBOV2_87890.2
OG0006547	T265_00458	SBOV2_47350.1
OG0006548	T265_08761	SBOV2_91510.1
OG0006549	T265_00535	SBOV2_68410.1
OG0006550	T265_12513	SBOV2_55210.1, SBOV2_55210.2
OG0006552	T265_15625	SBOV2_14670.1
OG0006553	T265_06339	SBOV2_76340.1
OG0006554	T265_13260	SBOV2_43060.1
OG0006555	T265_05771	SBOV2_91410.1
OG0006556	T265_11960	SBOV2_51680.1
OG0006557	T265_02543	SBOV2_60510.1, SBOV2_60510.2
OG0006558	T265_05738	SBOV2_70400.1
OG0006560	T265_01023	SBOV2_40880.1
OG0006562	T265_14420	SBOV2_13230.1
OG0006563	T265_07306	SBOV2_86400.1
OG0006567	T265_07533	SBOV2_37390.1
OG0006568	T265_13305	SBOV2_20220.1
OG0006569	T265_09101	SBOV2_38390.1
OG0006570	T265_00046	SBOV2_50020.1
OG0006571	T265_02036	SBOV2_61410.1
OG0006572	T265_13595, T265_04767	SBOV2_45690.1
OG0006573	T265_10380	SBOV2_1980.1
OG0006574	T265_00628	SBOV2_66170.1
OG0006575	T265_05860, T265_15914	SBOV2_57290.1
OG0006576	T265_00643	SBOV2_57400.1, SBOV2_57400.2
OG0006577	T265_16165, T265_08513, T265_15866, T265_08512	SBOV2_31920.1
OG0006578	T265_13404	SBOV2_47200.1
OG0006579	T265_04072	SBOV2_41690.1, SBOV2_41690.2
OG0006580	T265_06753	SBOV2_75710.1
OG0006581	T265_01022	SBOV2_40890.1
OG0006582	T265_06600	SBOV2_36980.1
OG0006583	T265_10802	SBOV2_85920.1
OG0006584	T265_06921	SBOV2_2530.1
OG0006585	T265_10220	SBOV2_17530.3, SBOV2_17530.1, SBOV2_17530.2
OG0006586	T265_06535	SBOV2_30250.1
OG0006588	T265_04942	SBOV2_13590.1
OG0006589	T265_07243	SBOV2_20880.1
OG0006590	T265_07241	SBOV2_20870.1
OG0006591	T265_06110	SBOV2_71590.1
OG0006592	T265_09421	SBOV2_83770.1
OG0006593	T265_03292	SBOV2_70100.1
OG0006594	T265_05108	SBOV2_53720.1
OG0006595	T265_13783	SBOV2_52120.1
OG0006596	T265_14736	SBOV2_77870.1
OG0006597	T265_15644	SBOV2_76690.1
OG0006598	T265_04813	SBOV2_92860.1
OG0006599	T265_06001	SBOV2_22880.1
OG0006601	T265_05089	SBOV2_53760.1
OG0006604	T265_02143	SBOV2_55110.1
OG0006605	T265_15195	SBOV2_18110.1
OG0006606	T265_10657	SBOV2_72260.1, SBOV2_72260.2
OG0006607	T265_04245	SBOV2_41240.1, SBOV2_41240.2
OG0006608	T265_04438	SBOV2_20280.1
OG0006610	T265_07805	SBOV2_79890.1
OG0006611	T265_13076	SBOV2_91500.1
OG0006613	T265_08081	SBOV2_55470.1
OG0006614	T265_11437	SBOV2_65090.1
OG0006616	T265_09162	SBOV2_70490.1
OG0006617	T265_01246	SBOV2_69130.1, SBOV2_69130.2
OG0006618	T265_07977	SBOV2_30580.1
OG0006619	T265_01062	SBOV2_23600.1
OG0006620	T265_11532	SBOV2_2150.1
OG0006621	T265_05353	SBOV2_91260.1
OG0006622	T265_07997	SBOV2_15950.1
OG0006624	T265_00402	SBOV2_33020.1
OG0006625	T265_00626	SBOV2_61320.1
OG0006626	T265_16206, T265_10359, T265_16251	SBOV2_35120.1
OG0006627	T265_15096	SBOV2_55780.1
OG0006628	T265_06512	SBOV2_91330.1
OG0006629	T265_01973	SBOV2_74730.1, SBOV2_74730.2, SBOV2_74730.3
OG0006630	T265_02374, T265_12306, T265_02376	SBOV2_80790.1
OG0006631	T265_01364	SBOV2_54190.1
OG0006632	T265_00693	SBOV2_28590.1, SBOV2_28590.2
OG0006633	T265_12533	SBOV2_69240.1
OG0006634	T265_09918	SBOV2_26890.1
OG0006636	T265_01102	SBOV2_24290.2, SBOV2_24290.1, SBOV2_24290.3
OG0006638	T265_07959, T265_12103, T265_12336	SBOV2_7070.1
