Orthogroup	opisthorchis_viverrini	schistosoma_curassoni
OG0006918	T265_02805	SCUR1_32290.1
OG0006920	T265_04233	SCUR1_26720.1
OG0006921	T265_01451	SCUR1_61230.1
OG0006922	T265_11866	SCUR1_12840.1, SCUR1_12840.2
OG0006923	T265_10133	SCUR1_93080.1
OG0006924	T265_01985	SCUR1_78830.1
OG0006925	T265_09437	SCUR1_50380.2, SCUR1_50380.1
OG0006927	T265_02694	SCUR1_52960.1, SCUR1_52960.2
OG0006928	T265_09545	SCUR1_15970.1
OG0006929	T265_02238, T265_02239	SCUR1_81680.1
OG0006930	T265_09001	SCUR1_4720.1
OG0006931	T265_14441	SCUR1_10250.1
OG0006932	T265_11936	SCUR1_14530.1, SCUR1_14530.2
OG0006933	T265_00358	SCUR1_52610.1
OG0006934	T265_08104	SCUR1_42490.1
OG0006935	T265_12752	SCUR1_70380.1
OG0006936	T265_09992	SCUR1_37050.1
OG0006937	T265_02852	SCUR1_54860.1
OG0006938	T265_02641	SCUR1_88880.1
OG0006939	T265_04096	SCUR1_42270.1
OG0006940	T265_09062	SCUR1_14590.1
OG0006941	T265_14242	SCUR1_18900.1
OG0006943	T265_10286	SCUR1_82520.1, SCUR1_82520.2
OG0006944	T265_14972	SCUR1_71360.1
OG0006946	T265_08530	SCUR1_12380.1
OG0006947	T265_01672	SCUR1_82160.1
OG0006948	T265_13602	SCUR1_34690.1
OG0006949	T265_06120	SCUR1_72170.2, SCUR1_72170.1
OG0006950	T265_14502	SCUR1_74840.1
OG0006951	T265_05506	SCUR1_20380.1
OG0006952	T265_15597	SCUR1_27680.1
OG0006953	T265_12564	SCUR1_59010.1
OG0006954	T265_12955	SCUR1_52460.1
OG0006956	T265_14691	SCUR1_60020.1
OG0006957	T265_10694	SCUR1_70590.1
OG0006958	T265_02049	SCUR1_68320.1
OG0006959	T265_10804	SCUR1_98140.1
OG0006962	T265_05932	SCUR1_54040.1
OG0006963	T265_14844	SCUR1_48910.2, SCUR1_48910.1
OG0006964	T265_08937	SCUR1_62140.1
OG0006965	T265_08989	SCUR1_35580.1
OG0006966	T265_02533	SCUR1_61470.1
OG0006967	T265_04778	SCUR1_87460.1
OG0006968	T265_04728	SCUR1_38070.1
OG0006969	T265_12516	SCUR1_70530.1
OG0006970	T265_00339	SCUR1_70540.1
OG0006971	T265_06978	SCUR1_79700.1
OG0006972	T265_02545	SCUR1_61010.1
OG0006973	T265_06414, T265_11937	SCUR1_3930.1
OG0006974	T265_06012	SCUR1_80940.1
OG0006975	T265_06684	SCUR1_22440.1
OG0006976	T265_13703	SCUR1_68160.1
OG0006977	T265_06254	SCUR1_32680.1, SCUR1_32680.2
OG0006978	T265_06003	SCUR1_23110.1
OG0006979	T265_15110	SCUR1_66170.1
OG0006982	T265_00137	SCUR1_56360.1
OG0006983	T265_07247	SCUR1_15750.1, SCUR1_15740.1
OG0006984	T265_00095	SCUR1_51480.1
OG0006985	T265_04089	SCUR1_41040.1, SCUR1_41040.2
OG0006986	T265_06305	SCUR1_3380.1, SCUR1_3380.2, SCUR1_91140.1
OG0006987	T265_01944	SCUR1_76870.1
OG0006988	T265_01942	SCUR1_76880.1
OG0006989	T265_08221	SCUR1_72960.1
OG0006990	T265_01798	SCUR1_1870.1
OG0006991	T265_13293	SCUR1_81020.1
OG0006992	T265_03445	SCUR1_22340.1
OG0006993	T265_14598	SCUR1_17140.1
OG0006994	T265_14027	SCUR1_5070.1
OG0006997	T265_03784	SCUR1_85030.1
OG0006998	T265_05829	SCUR1_75500.1
OG0006999	T265_00467	SCUR1_46140.1, SCUR1_98630.1
OG0007000	T265_09618	SCUR1_82180.1
OG0007002	T265_13608	SCUR1_93380.1
OG0007003	T265_09312	SCUR1_6770.1
OG0007005	T265_12553	SCUR1_98620.1, SCUR1_46130.1
OG0007006	T265_14425	SCUR1_91670.1
OG0007009	T265_09606	SCUR1_89830.1
OG0007010	T265_14018	SCUR1_21680.1
OG0007011	T265_02707	SCUR1_50190.1
OG0007012	T265_13116	SCUR1_47980.1
OG0007014	T265_01589	SCUR1_12040.1
OG0007015	T265_01736	SCUR1_79080.1
OG0007017	T265_11541	SCUR1_50530.1
OG0007020	T265_12742	SCUR1_56590.1
OG0007021	T265_07285	SCUR1_48570.1
OG0007022	T265_10105	SCUR1_100670.1, SCUR1_61140.1
OG0007024	T265_15203	SCUR1_82270.1
OG0007025	T265_07349	SCUR1_89780.1
OG0007027	T265_09943	SCUR1_1120.1
OG0007029	T265_03667	SCUR1_19030.1
OG0007030	T265_07191, T265_07190	SCUR1_70240.1
OG0007031	T265_11841	SCUR1_38160.1
OG0007032	T265_07667	SCUR1_78610.1
OG0007033	T265_07666	SCUR1_78620.1
OG0007034	T265_07663	SCUR1_78630.1
OG0007035	T265_12452	SCUR1_69360.1
OG0007036	T265_11173	SCUR1_81580.1
OG0007037	T265_03926	SCUR1_59760.1
OG0007038	T265_01371	SCUR1_38080.1
OG0007039	T265_03610	SCUR1_52190.1
OG0007040	T265_04058	SCUR1_71850.1, SCUR1_71850.2
OG0007041	T265_06247	SCUR1_29730.1
OG0007042	T265_03246	SCUR1_27600.1
OG0007043	T265_09179	SCUR1_85050.1
OG0007044	T265_10044	SCUR1_12180.1
OG0007046	T265_14520	SCUR1_82390.2, SCUR1_82390.1
OG0007047	T265_05862	SCUR1_57800.1
OG0007050	T265_06288	SCUR1_10570.1
OG0007051	T265_07764	SCUR1_14820.1
OG0007052	T265_04388	SCUR1_6480.1
OG0007053	T265_08719	SCUR1_36270.1
OG0007054	T265_07732	SCUR1_86420.1
OG0007055	T265_09154	SCUR1_70140.1
OG0007056	T265_05999	SCUR1_23250.1
OG0007057	T265_03345	SCUR1_65670.1
OG0007058	T265_13018	SCUR1_1910.1
OG0007059	T265_00376	SCUR1_45720.1
OG0007061	T265_04829	SCUR1_92390.1
OG0007062	T265_01080	SCUR1_23170.1
OG0007064	T265_05766	SCUR1_85070.1
OG0007065	T265_00953	SCUR1_4880.1
OG0007067	T265_06544	SCUR1_82540.1
OG0007068	T265_11246	SCUR1_77760.1, SCUR1_77760.2
OG0007069	T265_00550, T265_00551	SCUR1_35910.1
OG0007070	T265_12510	SCUR1_52560.1
OG0007072	T265_04896	SCUR1_35590.1
OG0007073	T265_00813	SCUR1_69730.1
OG0007074	T265_15487	SCUR1_75130.1
OG0007075	T265_07989	SCUR1_18780.1
OG0007076	T265_15038	SCUR1_32140.1
OG0007077	T265_00533	SCUR1_65010.1
OG0007078	T265_08600	SCUR1_51080.1
OG0007080	T265_10816	SCUR1_18160.1
OG0007081	T265_14231	SCUR1_52320.1
OG0007082	T265_04328	SCUR1_86240.1
OG0007085	T265_04904	SCUR1_39030.1
OG0007087	T265_07785	SCUR1_66120.1
OG0007090	T265_06364	SCUR1_17050.1
OG0007092	T265_14165	SCUR1_16110.1
OG0007094	T265_12970	SCUR1_46430.1
OG0007095	T265_10901	SCUR1_22310.1
OG0007097	T265_02682	SCUR1_54780.1
OG0007098	T265_03980	SCUR1_75920.1
OG0007099	T265_11083	SCUR1_83500.1
OG0007101	T265_04498	SCUR1_35170.1
OG0007103	T265_00543	SCUR1_62460.1, SCUR1_62460.2
OG0007104	T265_11729	SCUR1_98360.1, SCUR1_98360.2
OG0007105	T265_03136	SCUR1_64130.1, SCUR1_64130.2
OG0007106	T265_11550	SCUR1_70650.1
OG0007107	T265_08878	SCUR1_68270.1
OG0007112	T265_01844	SCUR1_83790.1
OG0007113	T265_04604	SCUR1_94350.1
OG0007114	T265_04757	SCUR1_86610.1
OG0007115	T265_07425	SCUR1_56700.2, SCUR1_56700.1
OG0007117	T265_10162	SCUR1_22070.1
OG0007118	T265_13074	SCUR1_92820.1
OG0007149	T265_05281	SCUR1_56280.1, SCUR1_56280.2
OG0007150	T265_04577	SCUR1_12480.1
OG0007151	T265_13997	SCUR1_71110.1
OG0007153	T265_02261	SCUR1_18970.1
OG0007155	T265_06709	SCUR1_57470.1
OG0007156	T265_08863	SCUR1_34600.1
OG0007157	T265_00824	SCUR1_73040.1
OG0007158	T265_05761	SCUR1_89020.1
OG0007160	T265_13481	SCUR1_33110.1
OG0007161	T265_09832	SCUR1_79820.1
OG0007162	T265_14557	SCUR1_18280.1
OG0007163	T265_05022	SCUR1_23150.1
OG0007164	T265_05725	SCUR1_74240.1
OG0007165	T265_12888	SCUR1_37910.1
OG0007166	T265_05773	SCUR1_91030.1
OG0007167	T265_04152	SCUR1_39150.1
OG0007168	T265_15062	SCUR1_59130.1
OG0007171	T265_12441	SCUR1_54460.1
OG0007172	T265_15713	SCUR1_22670.1
OG0007173	T265_03123	SCUR1_8710.1
OG0007174	T265_03572	SCUR1_52270.1
OG0007176	T265_09466	SCUR1_83840.1
OG0007177	T265_08068	SCUR1_43080.1
OG0007178	T265_00637	SCUR1_60660.1
OG0007179	T265_14173	SCUR1_23850.1
OG0007180	T265_10346	SCUR1_1080.1
OG0007181	T265_13478	SCUR1_88750.1
OG0007182	T265_04384	SCUR1_14930.1
OG0007184	T265_05750	SCUR1_88160.1
OG0007186	T265_05727	SCUR1_74230.1
OG0007187	T265_09224	SCUR1_79640.1
OG0007188	T265_04191	SCUR1_67880.1
OG0007189	T265_01579	SCUR1_63990.1
OG0007191	T265_04664	SCUR1_81610.1
OG0007194	T265_09310	SCUR1_6800.1
OG0007195	T265_05776	SCUR1_85720.1
OG0007196	T265_00986	SCUR1_14830.1
OG0007197	T265_14654	SCUR1_88670.1
OG0007198	T265_14536	SCUR1_30040.1
OG0007199	T265_05694	SCUR1_98860.1
OG0007200	T265_01598	SCUR1_8520.1
OG0007201	T265_09750	SCUR1_88250.1
OG0007202	T265_05903	SCUR1_72410.1
OG0007203	T265_08004	SCUR1_3180.1
OG0007205	T265_00395	SCUR1_90670.1
OG0007206	T265_13211	SCUR1_69980.1
OG0007207	T265_00381	SCUR1_49020.1
OG0007208	T265_02790	SCUR1_77990.1
OG0007209	T265_16207	SCUR1_93460.1
OG0007210	T265_12116	SCUR1_87960.1
OG0007212	T265_05154	SCUR1_66680.1
OG0007213	T265_13697	SCUR1_66690.1
OG0007214	T265_15405	SCUR1_78540.1
OG0007215	T265_12481	SCUR1_12330.1
OG0007216	T265_13250	SCUR1_18920.1
OG0007217	T265_10000	SCUR1_43480.1
OG0007218	T265_00164	SCUR1_47170.1
OG0007220	T265_08851	SCUR1_35690.1
OG0007222	T265_05562	SCUR1_8380.1
OG0007223	T265_01427	SCUR1_60460.1
OG0007226	T265_13579	SCUR1_44160.1
OG0007228	T265_00447	SCUR1_79280.1
OG0007229	T265_08479	SCUR1_74520.1
OG0007230	T265_03041	SCUR1_10150.1
OG0007232	T265_15847, T265_15567	SCUR1_12060.1
OG0007233	T265_04602	SCUR1_94340.1
OG0007234	T265_11482	SCUR1_60090.1
OG0007236	T265_06291	SCUR1_3490.1
OG0007237	T265_14971	SCUR1_75660.1
OG0007238	T265_10292	SCUR1_27150.2, SCUR1_27150.1, SCUR1_27150.3
OG0007239	T265_05908	SCUR1_77290.1
OG0007240	T265_00429	SCUR1_69080.1, SCUR1_69080.2
OG0007242	T265_01487	SCUR1_43400.1
OG0007244	T265_14474	SCUR1_72080.1
OG0007245	T265_01358	SCUR1_52900.1
OG0007246	T265_16196	SCUR1_48610.1
OG0007247	T265_04294	SCUR1_51890.1
OG0007248	T265_05026	SCUR1_25500.1
OG0007251	T265_11004	SCUR1_37010.1
OG0007254	T265_12952	SCUR1_76750.1
OG0007255	T265_13345	SCUR1_70970.1
OG0007256	T265_05855, T265_12346	SCUR1_63600.1
OG0007257	T265_15493	SCUR1_54540.1
OG0007259	T265_09412	SCUR1_11950.1, SCUR1_11960.1
OG0007260	T265_04860	SCUR1_77080.1
OG0007263	T265_11430	SCUR1_8570.1
OG0007264	T265_04941	SCUR1_12460.1
OG0007265	T265_05604	SCUR1_26070.1, SCUR1_26070.2
OG0007268	T265_14215	SCUR1_43870.1
OG0007269	T265_05536	SCUR1_20730.1
OG0007270	T265_11298	SCUR1_80250.1, SCUR1_80250.2, SCUR1_80250.3
OG0007271	T265_00237	SCUR1_8240.1
OG0007272	T265_08519	SCUR1_4520.1
OG0007273	T265_15362	SCUR1_4810.1
OG0007274	T265_01767	SCUR1_54360.1
OG0007275	T265_04518	SCUR1_30130.1
OG0007277	T265_13133	SCUR1_100450.1
OG0007278	T265_13676	SCUR1_43010.1
OG0007280	T265_02788	SCUR1_77820.1
OG0007281	T265_01963	SCUR1_76290.1
OG0007282	T265_09878	SCUR1_64990.1
OG0007283	T265_13103	SCUR1_48940.1
OG0007284	T265_09365	SCUR1_14980.1
OG0007285	T265_01509	SCUR1_41080.1
OG0007286	T265_13951	SCUR1_55980.1
OG0007287	T265_07184	SCUR1_60210.1
OG0007288	T265_12855	SCUR1_78500.1
OG0007290	T265_11607	SCUR1_35890.1
OG0007291	T265_13686	SCUR1_51600.1
OG0007292	T265_00119	SCUR1_48790.1
OG0007294	T265_00456	SCUR1_69790.1
OG0007296	T265_08875	SCUR1_62250.1
OG0007297	T265_16010, T265_13435	SCUR1_85990.1
OG0007299	T265_03981	SCUR1_78330.1
OG0007300	T265_01038	SCUR1_25660.1
OG0007302	T265_06965	SCUR1_82900.1
OG0007303	T265_07698	SCUR1_82500.1
OG0007304	T265_08114	SCUR1_44340.1
OG0007306	T265_01724	SCUR1_70290.1
OG0007307	T265_08816	SCUR1_49850.1
OG0007309	T265_03150	SCUR1_59380.1
OG0007310	T265_02132	SCUR1_51440.1
OG0007311	T265_14148	SCUR1_1510.1
OG0007312	T265_09680	SCUR1_8920.1
OG0007313	T265_10686	SCUR1_77930.1
OG0007314	T265_02895	SCUR1_46840.1
OG0007316	T265_07031	SCUR1_34330.1
OG0007317	T265_14512	SCUR1_33700.1
OG0007319	T265_03866	SCUR1_47370.1
OG0007320	T265_10123	SCUR1_40130.1
OG0007321	T265_04596	SCUR1_7530.1
OG0007322	T265_00608	SCUR1_64310.1
OG0007323	T265_07850	SCUR1_72270.1
OG0007326	T265_06757	SCUR1_72070.1
OG0007327	T265_03124	SCUR1_10050.1
OG0007329	T265_09888	SCUR1_19000.1
OG0007330	T265_06718	SCUR1_58980.1
OG0007331	T265_05298	SCUR1_56510.1
OG0007332	T265_15382	SCUR1_35450.1
OG0007334	T265_09596	SCUR1_90340.1
OG0007336	T265_15467	SCUR1_38680.1
OG0007338	T265_01823	SCUR1_66730.1
OG0007339	T265_00352, T265_12095	SCUR1_51360.1
OG0007340	T265_11151	SCUR1_21420.1
OG0007341	T265_09233	SCUR1_7470.2, SCUR1_7470.1
OG0007342	T265_05423	SCUR1_38780.1, SCUR1_38780.2, SCUR1_38780.3, SCUR1_38780.4
OG0007343	T265_07218	SCUR1_50820.1
OG0007345	T265_09850	SCUR1_76540.1
OG0007346	T265_07084	SCUR1_91500.1
OG0007347	T265_05564, T265_10483	SCUR1_17940.1
OG0007348	T265_08944	SCUR1_310.1
OG0007349	T265_13121	SCUR1_1190.1
OG0007350	T265_11979	SCUR1_48640.1
OG0007351	T265_07712	SCUR1_14340.1
OG0007352	T265_10585, T265_15401	SCUR1_57040.1
OG0007355	T265_06884, T265_06886	SCUR1_6840.1
OG0007356	T265_10835	SCUR1_17260.1
OG0007357	T265_09934	SCUR1_2600.1
OG0007358	T265_00267	SCUR1_7740.1
OG0007359	T265_09178	SCUR1_85000.1
OG0007362	T265_03860	SCUR1_47420.1
OG0007363	T265_12941, T265_16048	SCUR1_78410.1
OG0007364	T265_07980	SCUR1_37370.1
OG0007365	T265_14505	SCUR1_58420.1
OG0007366	T265_09286	SCUR1_62890.1
OG0007367	T265_08787	SCUR1_100700.1, SCUR1_61110.1
OG0007369	T265_02066	SCUR1_92480.1
OG0007370	T265_04282	SCUR1_72020.1
OG0007371	T265_05219	SCUR1_91910.1
OG0007372	T265_07265	SCUR1_3710.1
OG0007373	T265_09553	SCUR1_83050.1
OG0007374	T265_14368	SCUR1_89090.2, SCUR1_89090.1
OG0007413	T265_03512	SCUR1_56090.1
OG0007414	T265_05549	SCUR1_13680.1
OG0007416	T265_00058	SCUR1_55140.1
OG0007418	T265_05716	SCUR1_76590.1
OG0007420	T265_05540	SCUR1_19120.1
OG0007421	T265_04842	SCUR1_92270.1
OG0007423	T265_01439	SCUR1_17790.1
OG0007424	T265_01527	SCUR1_42570.1
OG0007425	T265_09438	SCUR1_46570.1
OG0007428	T265_01609	SCUR1_19500.1
OG0007429	T265_08593	SCUR1_21980.1
OG0007430	T265_00022	SCUR1_47400.1
OG0007431	T265_03404	SCUR1_81560.1
OG0007432	T265_08085	SCUR1_48430.1
OG0007433	T265_01578	SCUR1_64000.1
OG0007434	T265_01580	SCUR1_63980.1
OG0007435	T265_03935	SCUR1_64860.1
OG0007436	T265_03494	SCUR1_41590.1
OG0007439	T265_13153	SCUR1_17600.1
OG0007440	T265_01686	SCUR1_97700.1
OG0007442	T265_03000	SCUR1_30610.1
OG0007443	T265_04542	SCUR1_10640.1
OG0007445	T265_07623	SCUR1_35290.1
OG0007446	T265_07779	SCUR1_12870.1
OG0007447	T265_07752	SCUR1_96470.1, SCUR1_33930.1
OG0007451	T265_07759	SCUR1_840.1
OG0007452	T265_05008	SCUR1_34170.1
OG0007453	T265_09967	SCUR1_76840.1
OG0007454	T265_04491	SCUR1_32630.1
OG0007456	T265_00263	SCUR1_8000.1
OG0007458	T265_08853	SCUR1_97330.1
OG0007459	T265_08427	SCUR1_11980.1
OG0007460	T265_15360	SCUR1_53260.1
OG0007461	T265_00148	SCUR1_77010.1
OG0007464	T265_11096	SCUR1_42390.1
OG0007465	T265_10781	SCUR1_92950.1
OG0007466	T265_10696	SCUR1_30530.1
OG0007467	T265_00304	SCUR1_98160.1
OG0007468	T265_00005	SCUR1_77530.1
OG0007470	T265_02162	SCUR1_76930.1
OG0007471	T265_02690	SCUR1_50490.1
OG0007472	T265_11478	SCUR1_38950.1
OG0007473	T265_12709	SCUR1_28280.1
OG0007475	T265_10548	SCUR1_33960.1
OG0007476	T265_01254	SCUR1_70370.1
OG0007477	T265_00147	SCUR1_49770.1
OG0007478	T265_13970, T265_08860	SCUR1_35390.1
OG0007479	T265_13973	SCUR1_16250.1
OG0007480	T265_08020	SCUR1_87830.1, SCUR1_87830.2
OG0007481	T265_12736	SCUR1_61950.1
OG0007482	T265_00568	SCUR1_46280.1
OG0007483	T265_08518	SCUR1_44510.1
OG0007484	T265_06734	SCUR1_68570.1
OG0007487	T265_03952	SCUR1_72330.1
OG0007488	T265_13843	SCUR1_48600.1
OG0007489	T265_08616	SCUR1_57060.1
OG0007492	T265_04963	SCUR1_83250.1
OG0007493	T265_13480	SCUR1_28660.1
OG0007494	T265_06958	SCUR1_19590.1
OG0007495	T265_01741	SCUR1_75190.1
OG0007496	T265_05621	SCUR1_64390.1
OG0007497	T265_04864	SCUR1_56140.1
OG0007499	T265_01988	SCUR1_51820.1
OG0007500	T265_01913	SCUR1_34780.1
OG0007501	T265_09168	SCUR1_46720.1
OG0007502	T265_09278	SCUR1_21550.1
OG0007503	T265_04881	SCUR1_49290.1
OG0007506	T265_09697	SCUR1_94310.1
OG0007507	T265_15566	SCUR1_58820.1
OG0007508	T265_13346	SCUR1_78700.1
OG0007509	T265_06813	SCUR1_670.1
OG0007510	T265_03155	SCUR1_63040.1
OG0007512	T265_02136	SCUR1_46060.1
OG0007513	T265_04520	SCUR1_30150.1
OG0007515	T265_05759	SCUR1_85010.1
OG0007516	T265_14930	SCUR1_45630.1
OG0007517	T265_10294	SCUR1_27130.1
OG0007518	T265_11838	SCUR1_44380.1
OG0007520	T265_13770	SCUR1_28240.1
OG0007521	T265_01068	SCUR1_27140.1
OG0007522	T265_10578	SCUR1_43510.1
OG0007523	T265_15276	SCUR1_12690.1
OG0007524	T265_02665	SCUR1_74170.1
OG0007525	T265_07486	SCUR1_79590.1
OG0007526	T265_01041	SCUR1_25270.1
OG0007527	T265_05464	SCUR1_71090.1
OG0007528	T265_04494	SCUR1_28960.1
OG0007529	T265_15100	SCUR1_16530.1
OG0007530	T265_15042	SCUR1_37720.1
OG0007533	T265_13512	SCUR1_11170.1
OG0007534	T265_11781	SCUR1_340.1
OG0007536	T265_14014	SCUR1_15650.1
OG0007537	T265_05059	SCUR1_44680.1
OG0007538	T265_08043	SCUR1_17220.1
OG0007539	T265_11337	SCUR1_22410.1
OG0007540	T265_03787	SCUR1_88310.1
OG0007541	T265_07226	SCUR1_1250.1
OG0007543	T265_09504	SCUR1_11250.1
OG0007545	T265_10680	SCUR1_84100.1
OG0007546	T265_00115	SCUR1_48810.1
OG0007547	T265_03026	SCUR1_780.1
OG0007548	T265_09386	SCUR1_97480.1
OG0007549	T265_01923	SCUR1_32780.1
OG0007550	T265_01187	SCUR1_66070.1
OG0007551	T265_13850	SCUR1_57810.1
OG0007552	T265_03244	SCUR1_27610.1
OG0007553	T265_03651	SCUR1_21900.1
OG0007554	T265_10828	SCUR1_28980.1
OG0007555	T265_14513	SCUR1_33690.1
OG0007558	T265_00760	SCUR1_33650.1
OG0007559	T265_07495	SCUR1_30590.1
OG0007561	T265_01086	SCUR1_24850.1
OG0007563	T265_04973	SCUR1_80300.1
OG0007565	T265_08702	SCUR1_23220.1, SCUR1_23220.2
OG0007566	T265_04919	SCUR1_67400.1
OG0007569	T265_06479	SCUR1_13430.1
OG0007570	T265_04487	SCUR1_41610.1
OG0007573	T265_06717	SCUR1_58990.1
OG0007574	T265_05760	SCUR1_89010.1
OG0007575	T265_11915	SCUR1_73920.1
OG0007577	T265_02909	SCUR1_78960.1
OG0007578	T265_09598	SCUR1_86530.1
OG0007580	T265_11741	SCUR1_45470.1
OG0007582	T265_10222	SCUR1_18020.1
OG0007584	T265_06160	SCUR1_67840.1
OG0007585	T265_00730	SCUR1_27740.1
OG0007586	T265_12749	SCUR1_55340.1
OG0007588	T265_03714	SCUR1_25310.1
OG0007593	T265_06829	SCUR1_1440.1
OG0007596	T265_14631	SCUR1_56250.1
OG0007598	T265_07302	SCUR1_88050.1
OG0007600	T265_13681	SCUR1_51680.1
OG0007601	T265_12436	SCUR1_79560.1
OG0007602	T265_13370	SCUR1_77640.1
OG0007603	T265_03367	SCUR1_40560.1
OG0007604	T265_13981	SCUR1_32670.1, SCUR1_32670.2
OG0007605	T265_03816	SCUR1_34700.1
OG0007610	T265_06108	SCUR1_71540.1
OG0007611	T265_00375, T265_03256	SCUR1_45730.1
OG0007613	T265_02941	SCUR1_46900.1
OG0007614	T265_03864	SCUR1_47360.1, SCUR1_47360.2
OG0007615	T265_05056	SCUR1_41570.1
OG0007616	T265_10472	SCUR1_7800.1
OG0007617	T265_13060	SCUR1_53630.1, SCUR1_53640.1
OG0007618	T265_15440	SCUR1_49750.1
OG0007667	T265_00397	SCUR1_88980.1
OG0007668	T265_05484	SCUR1_75640.1
OG0007670	T265_04535	SCUR1_5260.1
OG0007673	T265_13845	SCUR1_88180.1
OG0007674	T265_01684	SCUR1_82710.1
OG0007675	T265_09106	SCUR1_28600.1
OG0007677	T265_09727	SCUR1_29700.1
OG0007679	T265_11280	SCUR1_93870.1
OG0007681	T265_10188	SCUR1_93440.1
OG0007682	T265_00394	SCUR1_90680.1
OG0007683	T265_09908	SCUR1_48140.1, SCUR1_48140.2
OG0007684	T265_12096	SCUR1_73430.1
OG0007685	T265_13737	SCUR1_390.1
OG0007687	T265_07407	SCUR1_94650.1, SCUR1_99250.1
OG0007688	T265_13501	SCUR1_11920.1
OG0007689	T265_14453	SCUR1_9610.1
OG0007690	T265_14895	SCUR1_85190.1
OG0007691	T265_14914	SCUR1_58760.1
OG0007692	T265_09070	SCUR1_11560.1
OG0007693	T265_05194	SCUR1_31400.1
OG0007697	T265_04102	SCUR1_40780.1
OG0007698	T265_00350	SCUR1_56380.1
OG0007699	T265_14690	SCUR1_68230.1
OG0007700	T265_15318	SCUR1_20280.1
OG0007703	T265_02877	SCUR1_37510.1
OG0007705	T265_08204	SCUR1_96100.1
OG0007710	T265_12965	SCUR1_19180.1
OG0007711	T265_14414	SCUR1_74720.1
OG0007712	T265_02780	SCUR1_74430.1
OG0007713	T265_01750	SCUR1_74610.1
OG0007714	T265_06439	SCUR1_40220.1
OG0007715	T265_07580	SCUR1_33910.1
OG0007716	T265_10960	SCUR1_77750.1
OG0007717	T265_11110	SCUR1_82330.1
OG0007720	T265_10130	SCUR1_32400.1
OG0007721	T265_13623	SCUR1_49260.1
OG0007723	T265_14163	SCUR1_8550.1
OG0007724	T265_09798	SCUR1_7950.1
OG0007726	T265_07175	SCUR1_7550.1
OG0007728	T265_11726	SCUR1_35320.1
OG0007729	T265_11879	SCUR1_49680.1
OG0007731	T265_00720	SCUR1_31750.1
OG0007732	T265_03474	SCUR1_43280.1
OG0007735	T265_14570	SCUR1_84390.1
OG0007736	T265_07061	SCUR1_25860.1
OG0007737	T265_04909	SCUR1_90240.1, SCUR1_90240.2
OG0007738	T265_14556	SCUR1_18340.1
OG0007739	T265_13540	SCUR1_14030.1
OG0007740	T265_06428	SCUR1_5710.1
OG0007741	T265_03317	SCUR1_2590.1
OG0007742	T265_06203, T265_06205	SCUR1_6590.1
OG0007744	T265_11842	SCUR1_67790.1, SCUR1_67790.2
OG0007748	T265_02890	SCUR1_46820.1
OG0007749	T265_00425	SCUR1_69450.1
OG0007750	T265_13968	SCUR1_16870.1
OG0007751	T265_09221	SCUR1_79630.1
OG0007752	T265_08561	SCUR1_24120.1
OG0007757	T265_01341	SCUR1_51220.1
OG0007758	T265_00003	SCUR1_71300.1
OG0007759	T265_15518	SCUR1_11110.1
OG0007760	T265_06117	SCUR1_72210.1
OG0007764	T265_10510	SCUR1_15350.1
OG0007765	T265_06384	SCUR1_43070.1
OG0007777	T265_11323	SCUR1_75680.1
OG0007778	T265_09468, T265_05200	SCUR1_35120.1
OG0007779	T265_04502	SCUR1_35200.1
OG0007782	T265_14511	SCUR1_33710.1
OG0007785	T265_12780	SCUR1_86630.1
OG0007789	T265_04652	SCUR1_81970.1
OG0007790	T265_04979	SCUR1_80460.1
OG0007791	T265_06163, T265_06805, T265_14710	SCUR1_66900.1, SCUR1_99300.1
OG0007792	T265_08018	SCUR1_87820.1
OG0007793	T265_09149	SCUR1_3100.1
OG0007794	T265_10037	SCUR1_16440.1
OG0007795	T265_10101	SCUR1_100660.1, SCUR1_61150.1
OG0007796	T265_12906	SCUR1_60510.1
OG0007797	T265_15182	SCUR1_33970.1
OG0007848	T265_14110	SCUR1_65830.1
OG0007850	T265_14843	SCUR1_96390.1
OG0007856	T265_02903	SCUR1_54290.1
OG0007857	T265_05035	SCUR1_24190.1
OG0007861	T265_00930	SCUR1_21120.1
OG0007865	T265_08978	SCUR1_92710.1
OG0007866	T265_14447	SCUR1_37270.1
OG0007867	T265_05371, T265_08180	SCUR1_85140.1
OG0007868	T265_06440	SCUR1_40210.1
OG0007870	T265_07608	SCUR1_42170.1
OG0007872	T265_09733	SCUR1_39730.1
OG0007876	T265_12425	SCUR1_55890.1
OG0007877	T265_00783	SCUR1_72770.1
OG0007879	T265_15434	SCUR1_610.1
OG0007880	T265_08635	SCUR1_30250.2, SCUR1_30250.1
OG0007883	T265_05584	SCUR1_27120.1
OG0007884	T265_03811	SCUR1_86210.1
OG0007885	T265_12972	SCUR1_82860.1
OG0007886	T265_11338	SCUR1_22400.1
OG0007891	T265_14955	SCUR1_63730.1
OG0007892	T265_07525	SCUR1_89300.1
OG0007896	T265_09588	SCUR1_25320.1
OG0007897	T265_01905	SCUR1_85220.1
OG0007898	T265_03969	SCUR1_100930.1, SCUR1_47020.1
OG0007900	T265_13165	SCUR1_6940.1
OG0007903	T265_07453	SCUR1_89570.1
OG0007904	T265_04540	SCUR1_10600.1
OG0007907	T265_13259	SCUR1_38270.1
