Orthogroup	schistosoma_rodhaini	fasciola_gigantica
OG0004892	SRDH2_72830.1, SRDH2_72830.3, SRDH2_72830.2	FGIG_09886
OG0004893	SRDH2_19850.1	FGIG_09891
OG0004894	SRDH2_58190.1	FGIG_09926
OG0004895	SRDH2_95360.1	FGIG_09961
OG0004896	SRDH2_38890.1	FGIG_10261, FGIG_11059
OG0004897	SRDH2_10750.1	FGIG_10338, FGIG_11970
OG0004898	SRDH2_47670.1	FGIG_10408
OG0004899	SRDH2_48560.1	FGIG_10427
OG0004900	SRDH2_27630.3, SRDH2_27630.1, SRDH2_27630.2	FGIG_10484
OG0004901	SRDH2_48490.4, SRDH2_48490.2, SRDH2_48490.3, SRDH2_48490.5, SRDH2_48490.1	FGIG_10514
OG0004902	SRDH2_37880.1	FGIG_10522
OG0004903	SRDH2_64860.1, SRDH2_64860.2	FGIG_11893, FGIG_10538
OG0004904	SRDH2_66930.1	FGIG_10551
OG0004906	SRDH2_14840.1	FGIG_10632
OG0004907	SRDH2_60940.1	FGIG_10728
OG0004908	SRDH2_29770.1	FGIG_10777
OG0004909	SRDH2_14440.1	FGIG_10784
OG0004910	SRDH2_21310.1	FGIG_10824
OG0004911	SRDH2_760.1	FGIG_10882
OG0004912	SRDH2_93040.1	FGIG_10939
OG0004913	SRDH2_58940.1	FGIG_11053
OG0004914	SRDH2_62490.1	FGIG_11112
OG0004915	SRDH2_23110.1	FGIG_11151
OG0004916	SRDH2_17470.1	FGIG_11178
OG0004917	SRDH2_33110.1	FGIG_11187
OG0004918	SRDH2_89000.1	FGIG_11223
OG0004919	SRDH2_53490.2, SRDH2_53490.1, SRDH2_53490.3	FGIG_11231
OG0004920	SRDH2_84980.1	FGIG_11241
OG0004921	SRDH2_53950.1, SRDH2_53940.1	FGIG_11301
OG0004922	SRDH2_79220.1	FGIG_11443
OG0004923	SRDH2_2140.1	FGIG_11478
OG0004924	SRDH2_25490.1, SRDH2_25490.2	FGIG_12254, FGIG_11523
OG0004925	SRDH2_57150.2, SRDH2_57150.1, SRDH2_57150.3, SRDH2_57150.4	FGIG_11559
OG0004926	SRDH2_74250.1, SRDH2_74250.2	FGIG_12155
OG0004927	SRDH2_92320.1, SRDH2_92320.2, SRDH2_92320.3	FGIG_12242
OG0004928	SRDH2_69880.1, SRDH2_69880.2, SRDH2_69880.3	FGIG_12265
OG0004929	SRDH2_55290.1	FGIG_12306
OG0004930	SRDH2_81530.1, SRDH2_81530.2	FGIG_12328
OG0004931	SRDH2_42780.1	FGIG_12528
OG0004932	SRDH2_22100.1	FGIG_12653
OG0004971	SRDH2_37370.1, SRDH2_37370.2, SRDH2_37370.3	FGIG_00010
OG0004972	SRDH2_7320.1, SRDH2_7260.1	FGIG_00057
OG0004973	SRDH2_96610.1	FGIG_00086
OG0004974	SRDH2_49640.3, SRDH2_49640.1, SRDH2_49640.2	FGIG_00110
OG0004975	SRDH2_73790.3, SRDH2_73790.7, SRDH2_73790.2, SRDH2_73790.4, SRDH2_73790.1, SRDH2_73790.5, SRDH2_73790.6	FGIG_00125
OG0004976	SRDH2_99520.1, SRDH2_99520.2	FGIG_00199
OG0004977	SRDH2_61860.1	FGIG_00265, FGIG_00264
OG0004978	SRDH2_58660.1	FGIG_00367
OG0004979	SRDH2_56280.1	FGIG_07059, FGIG_00438
OG0004980	SRDH2_30700.1	FGIG_00456, FGIG_10151
OG0004981	SRDH2_63230.1	FGIG_09766, FGIG_00470
OG0004982	SRDH2_88470.1, SRDH2_88470.2, SRDH2_88470.3	FGIG_00482
OG0004983	SRDH2_85200.1	FGIG_00493
OG0004984	SRDH2_37100.1	FGIG_00560
OG0004985	SRDH2_78230.1	FGIG_00565
OG0004986	SRDH2_30610.1	FGIG_00597
OG0004987	SRDH2_45610.1	FGIG_00606
OG0004988	SRDH2_4220.1	FGIG_00610
OG0004989	SRDH2_71410.1, SRDH2_71420.1	FGIG_00659
OG0004990	SRDH2_19510.1	FGIG_00696, FGIG_00697
OG0004991	SRDH2_5220.1	FGIG_00720, FGIG_00719
OG0004992	SRDH2_86580.1, SRDH2_86580.2	FGIG_00802
OG0004993	SRDH2_44350.2, SRDH2_44350.1, SRDH2_44350.3	FGIG_00852
OG0004994	SRDH2_48670.1, SRDH2_48670.2	FGIG_00901
OG0004995	SRDH2_40390.1, SRDH2_40380.1	FGIG_00955
OG0004996	SRDH2_65870.1, SRDH2_65870.2, SRDH2_65870.3	FGIG_00971
OG0004997	SRDH2_83050.1	FGIG_00997
OG0004998	SRDH2_4850.1	FGIG_01011
OG0004999	SRDH2_92340.1, SRDH2_92340.2	FGIG_01012
OG0005000	SRDH2_57300.1, SRDH2_57300.2	FGIG_01027
OG0005001	SRDH2_86010.1	FGIG_01147
OG0005002	SRDH2_4160.1, SRDH2_4160.5, SRDH2_4160.2, SRDH2_4160.3, SRDH2_4160.4	FGIG_01221
OG0005003	SRDH2_26800.1	FGIG_01247
OG0005004	SRDH2_63130.1, SRDH2_63130.2	FGIG_01278
OG0005005	SRDH2_38550.1, SRDH2_38550.2	FGIG_01287
OG0005006	SRDH2_63910.1, SRDH2_63910.2, SRDH2_63910.3, SRDH2_63910.4	FGIG_01329
OG0005007	SRDH2_39970.1	FGIG_10606, FGIG_01335, FGIG_04855
OG0005008	SRDH2_90940.1, SRDH2_90940.2	FGIG_01339
OG0005009	SRDH2_38310.1, SRDH2_38310.2	FGIG_01343, FGIG_01342
OG0005010	SRDH2_29550.1, SRDH2_29550.2	FGIG_01435
OG0005011	SRDH2_28730.1, SRDH2_28730.3, SRDH2_28730.2	FGIG_01488
OG0005012	SRDH2_24860.1	FGIG_01539
OG0005013	SRDH2_38040.1	FGIG_08334
OG0005014	SRDH2_84450.1	FGIG_01650
OG0005015	SRDH2_33930.1, SRDH2_33930.2, SRDH2_33930.3, SRDH2_33930.4	FGIG_01688
OG0005016	SRDH2_60010.1	FGIG_01702
OG0005017	SRDH2_98060.1	FGIG_01713
OG0005018	SRDH2_25200.1	FGIG_01767
OG0005019	SRDH2_88920.1	FGIG_01787, FGIG_10767
OG0005020	SRDH2_45370.1	FGIG_01795, FGIG_01796
OG0005021	SRDH2_49670.1	FGIG_01824
OG0005022	SRDH2_25360.1	FGIG_01913
OG0005023	SRDH2_89050.1	FGIG_01923
OG0005024	SRDH2_12570.1, SRDH2_12570.2, SRDH2_12550.1, SRDH2_12550.2	FGIG_01946, FGIG_02990, FGIG_12030
OG0005025	SRDH2_15110.1	FGIG_02004
OG0005026	SRDH2_64980.1	FGIG_10874, FGIG_02039
OG0005027	SRDH2_37060.1	FGIG_02091
OG0005028	SRDH2_91810.1	FGIG_02110
OG0005029	SRDH2_88450.1	FGIG_02116
OG0005030	SRDH2_24710.1	FGIG_02120
OG0005031	SRDH2_28830.1, SRDH2_28830.2, SRDH2_28830.3	FGIG_02138
OG0005032	SRDH2_24640.1	FGIG_02178, FGIG_02179
OG0005033	SRDH2_19200.1	FGIG_02262
OG0005034	SRDH2_8860.2, SRDH2_8860.1	FGIG_02384
OG0005035	SRDH2_59930.1	FGIG_02426
OG0005036	SRDH2_62130.1	FGIG_02486
OG0005037	SRDH2_35940.3, SRDH2_35940.1, SRDH2_35940.2, SRDH2_35940.4, SRDH2_35940.5	FGIG_02510
OG0005038	SRDH2_53630.1	FGIG_02598
OG0005039	SRDH2_60320.1	FGIG_02601
OG0005040	SRDH2_55530.1	FGIG_02655
OG0005041	SRDH2_59140.1	FGIG_02678
OG0005042	SRDH2_34530.1, SRDH2_34530.3, SRDH2_34530.2, SRDH2_34530.4	FGIG_02681
OG0005043	SRDH2_65140.1, SRDH2_65140.2	FGIG_02728
OG0005044	SRDH2_87890.1	FGIG_02745
OG0005045	SRDH2_39910.1	FGIG_02769
OG0005046	SRDH2_58240.1	FGIG_02805, FGIG_02804
OG0005047	SRDH2_99810.1	FGIG_02952
OG0005048	SRDH2_400.1	FGIG_02956
OG0005049	SRDH2_89150.1	FGIG_02961
OG0005050	SRDH2_13590.1	FGIG_02984
OG0005051	SRDH2_9460.1, SRDH2_9460.3, SRDH2_9460.2	FGIG_02995
OG0005052	SRDH2_92640.1	FGIG_10455, FGIG_10456, FGIG_03029
OG0005053	SRDH2_32920.1	FGIG_03064
OG0005054	SRDH2_96480.1	FGIG_03154
OG0005055	SRDH2_2030.1, SRDH2_2030.2	FGIG_03159
OG0005056	SRDH2_29080.1, SRDH2_29080.2	FGIG_03192
OG0005057	SRDH2_41880.1, SRDH2_41880.2	FGIG_03239
OG0005058	SRDH2_53530.2, SRDH2_53530.1, SRDH2_53530.4, SRDH2_53530.3	FGIG_03292
OG0005059	SRDH2_16340.1	FGIG_03427
OG0005060	SRDH2_36350.1, SRDH2_36350.2	FGIG_03468
OG0005061	SRDH2_95580.1	FGIG_03500
OG0005062	SRDH2_30930.1	FGIG_03541
OG0005063	SRDH2_43510.1	FGIG_03542
OG0005064	SRDH2_83800.1	FGIG_03568
OG0005065	SRDH2_14090.1	FGIG_03623
OG0005066	SRDH2_79660.1	FGIG_03695
OG0005067	SRDH2_33790.1, SRDH2_33790.2	FGIG_03699, FGIG_03700, FGIG_09210
OG0005068	SRDH2_74480.1	FGIG_03721
OG0005069	SRDH2_30200.1	FGIG_11212, FGIG_03750
OG0005070	SRDH2_8320.1	FGIG_03752, FGIG_11887
OG0005071	SRDH2_25370.1, SRDH2_25370.2	FGIG_03837, FGIG_12679
OG0005072	SRDH2_30520.1	FGIG_03859
OG0005073	SRDH2_3230.1	FGIG_03863, FGIG_03864
OG0005074	SRDH2_9090.3, SRDH2_9090.2, SRDH2_9090.1	FGIG_03866
OG0005075	SRDH2_51050.1	FGIG_03889
OG0005075	SRDH2_98620.1	FGIG_10795
OG0005076	SRDH2_35340.1	FGIG_03941
OG0005077	SRDH2_56630.1	FGIG_04083
OG0005078	SRDH2_74610.1, SRDH2_74610.2, SRDH2_74610.3, SRDH2_74610.4, SRDH2_74610.5	FGIG_04114
OG0005079	SRDH2_37490.1	FGIG_04323
OG0005080	SRDH2_8500.1	FGIG_04360
OG0005081	SRDH2_8540.1	FGIG_04377
OG0005082	SRDH2_35630.1, SRDH2_35630.2, SRDH2_35630.3	FGIG_04432
OG0005083	SRDH2_43180.1	FGIG_04470
OG0005084	SRDH2_98690.1	FGIG_04475
OG0005085	SRDH2_14140.4, SRDH2_14140.3, SRDH2_14140.2, SRDH2_14140.1	FGIG_04508
OG0005086	SRDH2_70340.1	FGIG_04525
OG0005087	SRDH2_75760.1	FGIG_04543
OG0005088	SRDH2_7140.1	FGIG_04592, FGIG_12099
OG0005089	SRDH2_76990.1, SRDH2_76990.2	FGIG_04622
OG0005090	SRDH2_67270.1, SRDH2_67270.2	FGIG_04738
OG0005091	SRDH2_14890.1	FGIG_04748
OG0005092	SRDH2_25440.2, SRDH2_25440.1	FGIG_05102
OG0005094	SRDH2_77770.1	FGIG_05192
OG0005095	SRDH2_1060.1, SRDH2_4020.1	FGIG_05218
OG0005097	SRDH2_97840.1	FGIG_05394
OG0005098	SRDH2_56550.1, SRDH2_56550.2	FGIG_05407
OG0005099	SRDH2_94050.1	FGIG_05418
OG0005100	SRDH2_95140.1	FGIG_05436
OG0005101	SRDH2_52340.1, SRDH2_52340.2	FGIG_05442
OG0005102	SRDH2_62290.1	FGIG_06608, FGIG_05461
OG0005103	SRDH2_76610.1	FGIG_05481
OG0005104	SRDH2_47090.1	FGIG_05527
OG0005105	SRDH2_77910.2, SRDH2_77910.1, SRDH2_77910.3, SRDH2_77910.4	FGIG_05571
OG0005106	SRDH2_53770.1	FGIG_05650, FGIG_05651
OG0005107	SRDH2_31320.1	FGIG_05723
OG0005108	SRDH2_88130.1	FGIG_05736
OG0005109	SRDH2_85010.1	FGIG_05847
OG0005110	SRDH2_19800.3, SRDH2_19800.1, SRDH2_19800.2	FGIG_05855
OG0005111	SRDH2_54740.1	FGIG_05923
OG0005112	SRDH2_1150.1, SRDH2_1140.1	FGIG_11999, FGIG_06100, FGIG_06099
OG0005113	SRDH2_74400.1	FGIG_06133
OG0005114	SRDH2_8940.1, SRDH2_8940.2, SRDH2_8940.3	FGIG_06137
OG0005115	SRDH2_62640.2, SRDH2_62640.1	FGIG_06183
OG0005116	SRDH2_43780.1	FGIG_06240
OG0005117	SRDH2_740.1, SRDH2_740.2	FGIG_06254
OG0005118	SRDH2_94360.2, SRDH2_94360.1	FGIG_06291
OG0005119	SRDH2_68220.1	FGIG_06391
OG0005120	SRDH2_88120.2, SRDH2_88120.3, SRDH2_88120.1	FGIG_06405
OG0005121	SRDH2_72990.1	FGIG_06552
OG0005122	SRDH2_95230.1, SRDH2_95160.1	FGIG_06599
OG0005123	SRDH2_70020.1	FGIG_06633, FGIG_06631, FGIG_09890, FGIG_06632
OG0005124	SRDH2_1340.1, SRDH2_100430.1, SRDH2_100440.1, SRDH2_100440.2	FGIG_06642
OG0005125	SRDH2_1780.1	FGIG_06673
OG0005126	SRDH2_60820.1	FGIG_06690
OG0005127	SRDH2_35270.1	FGIG_06723
OG0005128	SRDH2_59830.1	FGIG_06807
OG0005130	SRDH2_22340.1	FGIG_06871
OG0005131	SRDH2_48890.1	FGIG_06939
OG0005132	SRDH2_17490.4, SRDH2_17490.1, SRDH2_17490.2, SRDH2_17490.3	FGIG_07027
OG0005133	SRDH2_55910.1	FGIG_07058
OG0005134	SRDH2_51940.1	FGIG_07168
OG0005135	SRDH2_43380.1, SRDH2_43380.2	FGIG_07186
OG0005136	SRDH2_78880.3, SRDH2_78880.2, SRDH2_78880.1	FGIG_07193
OG0005137	SRDH2_82640.1	FGIG_07201
OG0005138	SRDH2_18200.1	FGIG_07240
OG0005139	SRDH2_34560.1	FGIG_07267, FGIG_07268
OG0005140	SRDH2_25860.1	FGIG_07312
OG0005141	SRDH2_98190.1	FGIG_07354
OG0005142	SRDH2_49940.2, SRDH2_49940.1	FGIG_07469
OG0005143	SRDH2_35590.1	FGIG_07474
OG0005144	SRDH2_75880.1, SRDH2_75880.2	FGIG_12277, FGIG_07548
OG0005145	SRDH2_4750.1	FGIG_07554
OG0005146	SRDH2_19820.1	FGIG_07613
OG0005147	SRDH2_51980.1	FGIG_07621, FGIG_07620
OG0005148	SRDH2_55080.1	FGIG_07670
OG0005149	SRDH2_10120.1, SRDH2_10120.2, SRDH2_101550.1	FGIG_07691
OG0005150	SRDH2_36470.1	FGIG_07731
OG0005151	SRDH2_84190.1, SRDH2_84190.2, SRDH2_84190.4, SRDH2_84190.5, SRDH2_84190.3	FGIG_07758
OG0005152	SRDH2_8080.1, SRDH2_8080.2	FGIG_07776, FGIG_07775
OG0005153	SRDH2_91300.2, SRDH2_91300.1, SRDH2_91300.3	FGIG_07817
OG0005154	SRDH2_57360.1	FGIG_11435, FGIG_07847
OG0005155	SRDH2_5910.1	FGIG_07891
OG0005156	SRDH2_73690.1	FGIG_07911
OG0005157	SRDH2_180.1	FGIG_08585, FGIG_07936
OG0005158	SRDH2_89560.1	FGIG_08022
OG0005159	SRDH2_43740.1, SRDH2_43740.2, SRDH2_43740.3, SRDH2_43740.4, SRDH2_43740.5	FGIG_11578, FGIG_08074
OG0005160	SRDH2_42590.1	FGIG_08166
OG0005161	SRDH2_30070.1	FGIG_08168, FGIG_12697
OG0005162	SRDH2_6410.1	FGIG_08268
OG0005163	SRDH2_79810.1	FGIG_08272
OG0005164	SRDH2_24230.3, SRDH2_24230.1, SRDH2_24230.2	FGIG_09665, FGIG_08306
OG0005165	SRDH2_96590.1	FGIG_08400
OG0005166	SRDH2_49210.1	FGIG_08492
OG0005167	SRDH2_82410.1, SRDH2_82400.1	FGIG_08497
OG0005168	SRDH2_49880.1	FGIG_08651
OG0005169	SRDH2_44690.1	FGIG_08744
OG0005170	SRDH2_44040.1	FGIG_11368, FGIG_08783
OG0005171	SRDH2_5380.2, SRDH2_5380.1, SRDH2_100.1, SRDH2_5380.3	FGIG_08798
OG0005172	SRDH2_54330.1	FGIG_08821
OG0005174	SRDH2_88850.1	FGIG_08966
OG0005175	SRDH2_99240.1	FGIG_09039
OG0005176	SRDH2_43670.5, SRDH2_43670.4, SRDH2_43670.1, SRDH2_43670.3, SRDH2_43670.2	FGIG_09061
OG0005177	SRDH2_80020.1	FGIG_09108
OG0005178	SRDH2_69460.1	FGIG_09192, FGIG_09191
OG0005179	SRDH2_85630.1	FGIG_09213
OG0005180	SRDH2_21540.1	FGIG_09227
OG0005181	SRDH2_84640.1, SRDH2_84640.2	FGIG_09281
OG0005182	SRDH2_46050.1	FGIG_09456
OG0005183	SRDH2_59880.1, SRDH2_59880.2	FGIG_09467
OG0005184	SRDH2_61740.1	FGIG_09468
OG0005185	SRDH2_74060.1	FGIG_09496
OG0005186	SRDH2_65590.1	FGIG_11909, FGIG_11705, FGIG_09539, FGIG_11706
OG0005187	SRDH2_1090.1, SRDH2_1090.2	FGIG_09595
OG0005188	SRDH2_90530.1	FGIG_12216, FGIG_09597
OG0005189	SRDH2_29340.1	FGIG_09638
OG0005190	SRDH2_75770.1	FGIG_09742
OG0005191	SRDH2_81480.1	FGIG_09753
OG0005193	SRDH2_84350.1	FGIG_09782
OG0005194	SRDH2_80060.1	FGIG_09800
OG0005195	SRDH2_33980.1	FGIG_09810
OG0005196	SRDH2_59740.1, SRDH2_59740.2	FGIG_09826
OG0005197	SRDH2_13490.1, SRDH2_13490.2, SRDH2_13490.3	FGIG_09862
OG0005198	SRDH2_47480.1	FGIG_09872
OG0005199	SRDH2_90540.1	FGIG_09906
OG0005200	SRDH2_51490.1	FGIG_10030
OG0005201	SRDH2_84970.1, SRDH2_84970.3, SRDH2_84970.2	FGIG_10036
OG0005202	SRDH2_25390.2, SRDH2_25390.3, SRDH2_25390.1	FGIG_10038
OG0005203	SRDH2_40830.2, SRDH2_40830.1	FGIG_10227
OG0005204	SRDH2_16810.1	FGIG_10241
OG0005205	SRDH2_3820.1	FGIG_10253
OG0005206	SRDH2_53700.1	FGIG_10396
OG0005207	SRDH2_84840.1	FGIG_10400, FGIG_10399
OG0005208	SRDH2_55810.1	FGIG_10528
OG0005209	SRDH2_70640.1, SRDH2_70640.2	FGIG_10592
OG0005210	SRDH2_18100.1	FGIG_10629
OG0005211	SRDH2_55670.1	FGIG_10634
OG0005212	SRDH2_8750.1	FGIG_10718
OG0005213	SRDH2_85570.3, SRDH2_85570.4, SRDH2_85570.2, SRDH2_85570.1	FGIG_10888
OG0005214	SRDH2_6790.1	FGIG_10916
OG0005215	SRDH2_76780.1, SRDH2_76780.2	FGIG_10968
OG0005216	SRDH2_2120.1	FGIG_10974
OG0005217	SRDH2_78710.1, SRDH2_78710.2	FGIG_11015
OG0005218	SRDH2_91500.1	FGIG_11218
OG0005219	SRDH2_9050.1, SRDH2_9050.2, SRDH2_9050.3	FGIG_11259
OG0005220	SRDH2_4700.2, SRDH2_4700.3, SRDH2_4700.1	FGIG_11291
OG0005221	SRDH2_39210.1	FGIG_11501
OG0005222	SRDH2_350.1	FGIG_12378
OG0005223	SRDH2_73240.1	FGIG_11994
OG0005224	SRDH2_68230.2, SRDH2_68230.1	FGIG_12011
OG0005225	SRDH2_29700.2, SRDH2_29700.3, SRDH2_29700.1	FGIG_12077
OG0005226	SRDH2_25400.1	FGIG_12244
OG0005227	SRDH2_7590.1, SRDH2_7590.2, SRDH2_7590.3	FGIG_12279
OG0005228	SRDH2_68210.1	FGIG_12293
OG0005229	SRDH2_860.1	FGIG_12298
OG0005230	SRDH2_48590.1	FGIG_12539, FGIG_12624
OG0005231	SRDH2_44200.3, SRDH2_44200.2, SRDH2_44200.6, SRDH2_44200.1, SRDH2_44200.4, SRDH2_44200.5	FGIG_12610
OG0005283	SRDH2_90630.1	FGIG_09478, FGIG_00041
OG0005284	SRDH2_76640.1	FGIG_00159
OG0005285	SRDH2_31690.1, SRDH2_31700.1	FGIG_00202
OG0005286	SRDH2_29940.1, SRDH2_29940.2	FGIG_00208
OG0005287	SRDH2_12060.1	FGIG_00252
OG0005288	SRDH2_50810.1	FGIG_00294
OG0005289	SRDH2_48740.1	FGIG_00316
OG0005290	SRDH2_42270.1, SRDH2_42270.2, SRDH2_42270.3	FGIG_00364
OG0005291	SRDH2_41840.2, SRDH2_41840.3, SRDH2_41840.1	FGIG_00509
OG0005292	SRDH2_44860.1	FGIG_00618
OG0005293	SRDH2_61640.1, SRDH2_61640.2	FGIG_00650
OG0005294	SRDH2_57880.1	FGIG_08011, FGIG_00653
OG0005295	SRDH2_56860.1	FGIG_00654
OG0005296	SRDH2_44910.1, SRDH2_44910.2	FGIG_00657
OG0005297	SRDH2_84950.1, SRDH2_84950.2	FGIG_09310, FGIG_00702
OG0005298	SRDH2_42640.1	FGIG_00741, FGIG_04087
OG0005299	SRDH2_81640.1	FGIG_00794
OG0005300	SRDH2_93580.2, SRDH2_93580.1	FGIG_00809
OG0005301	SRDH2_74550.1, SRDH2_74550.2, SRDH2_74550.3	FGIG_04188, FGIG_00814
OG0005302	SRDH2_19950.2, SRDH2_19950.1	FGIG_00877
OG0005303	SRDH2_56560.1	FGIG_00881
OG0005304	SRDH2_91390.1	FGIG_00893
OG0005305	SRDH2_34440.1, SRDH2_34440.2, SRDH2_34440.3	FGIG_00914
OG0005306	SRDH2_18190.1	FGIG_00952
OG0005307	SRDH2_39360.1, SRDH2_39360.2	FGIG_01010
OG0005309	SRDH2_25120.1	FGIG_01041
OG0005310	SRDH2_1130.1	FGIG_01044
OG0005311	SRDH2_88180.1, SRDH2_88180.2, SRDH2_88180.3	FGIG_01114
OG0005312	SRDH2_31240.1	FGIG_01160
OG0005313	SRDH2_23990.1, SRDH2_23990.2	FGIG_01176
OG0005314	SRDH2_20910.1, SRDH2_20910.2	FGIG_01220, FGIG_06193
OG0005315	SRDH2_59080.1, SRDH2_59000.1	FGIG_01226
OG0005316	SRDH2_84870.1, SRDH2_84860.1	FGIG_01227
OG0005317	SRDH2_61240.1	FGIG_01277
OG0005318	SRDH2_29580.1, SRDH2_29590.1	FGIG_01313
OG0005319	SRDH2_64120.1	FGIG_01401
OG0005321	SRDH2_73750.1	FGIG_01441, FGIG_01442
OG0005322	SRDH2_91160.2, SRDH2_91160.1	FGIG_01460
OG0005323	SRDH2_28750.2, SRDH2_28750.1	FGIG_01486
OG0005324	SRDH2_39600.1, SRDH2_39600.2	FGIG_01507
OG0005325	SRDH2_31670.1	FGIG_01534
OG0005326	SRDH2_7790.1	FGIG_11914, FGIG_01562
OG0005327	SRDH2_19090.1, SRDH2_19090.2, SRDH2_19090.3	FGIG_01574
OG0005328	SRDH2_63730.1	FGIG_01728
OG0005329	SRDH2_16860.1	FGIG_01789
OG0005330	SRDH2_83650.1	FGIG_01858, FGIG_01859
OG0005331	SRDH2_91750.1	FGIG_01887, FGIG_01886
OG0005332	SRDH2_92770.1	FGIG_01889, FGIG_01888
OG0005333	SRDH2_21980.1	FGIG_01928
OG0005334	SRDH2_15370.1, SRDH2_15370.2	FGIG_01945
OG0005335	SRDH2_79510.4, SRDH2_79510.1, SRDH2_79510.3, SRDH2_79510.2	FGIG_02040
OG0005336	SRDH2_14580.1, SRDH2_14580.2	FGIG_02077
OG0005337	SRDH2_24760.1	FGIG_02122
OG0005338	SRDH2_49780.1	FGIG_02143, FGIG_02144
OG0005339	SRDH2_57900.1, SRDH2_57900.2, SRDH2_57900.3, SRDH2_57900.4, SRDH2_57900.5	FGIG_02176
OG0005340	SRDH2_91940.1	FGIG_05883, FGIG_02245, FGIG_02244
OG0005341	SRDH2_15700.1	FGIG_02285
OG0005342	SRDH2_98590.1	FGIG_02303, FGIG_04157
OG0005343	SRDH2_80360.1	FGIG_02324
OG0005344	SRDH2_79710.1	FGIG_02397
OG0005345	SRDH2_38790.1	FGIG_02410
OG0005346	SRDH2_10680.1	FGIG_02447
OG0005347	SRDH2_66150.1	FGIG_02475
OG0005348	SRDH2_14760.1	FGIG_02538
OG0005349	SRDH2_570.1	FGIG_04477, FGIG_11800, FGIG_11799, FGIG_02552, FGIG_04476
OG0005350	SRDH2_6470.1, SRDH2_6470.2, SRDH2_6470.4, SRDH2_6470.3	FGIG_02567
OG0005351	SRDH2_53650.2, SRDH2_53650.1	FGIG_02600
OG0005352	SRDH2_2590.1	FGIG_02621
OG0005353	SRDH2_96060.1	FGIG_02726
OG0005354	SRDH2_32770.1, SRDH2_32770.2, SRDH2_32770.3	FGIG_02759
OG0005355	SRDH2_39690.1, SRDH2_39690.6, SRDH2_39690.2, SRDH2_39690.3, SRDH2_39690.4, SRDH2_39690.5	FGIG_02763
OG0005356	SRDH2_70520.1, SRDH2_70520.2	FGIG_02778
OG0005357	SRDH2_73200.1	FGIG_02838
OG0005358	SRDH2_46500.1, SRDH2_46500.2, SRDH2_46500.3, SRDH2_46500.4, SRDH2_46500.5	FGIG_02843
OG0005359	SRDH2_19660.2, SRDH2_19660.1, SRDH2_19660.3	FGIG_02951
OG0005360	SRDH2_22880.1	FGIG_03097
OG0005361	SRDH2_15920.1	FGIG_03133
OG0005362	SRDH2_68980.1, SRDH2_68980.2, SRDH2_68980.3	FGIG_03140
OG0005363	SRDH2_1110.1, SRDH2_1120.1	FGIG_03161
OG0005364	SRDH2_49900.1	FGIG_03235
OG0005365	SRDH2_18330.1, SRDH2_18330.3, SRDH2_18330.2	FGIG_03246
OG0005366	SRDH2_15980.1, SRDH2_15980.2	FGIG_03264
OG0005367	SRDH2_24210.1	FGIG_03329
OG0005368	SRDH2_21790.1, SRDH2_21790.2	FGIG_03359
OG0005369	SRDH2_32700.1	FGIG_03371
OG0005370	SRDH2_32710.1, SRDH2_32710.2, SRDH2_32710.3	FGIG_03372
OG0005371	SRDH2_32680.2, SRDH2_32680.3, SRDH2_32680.4, SRDH2_32680.1, SRDH2_32680.5	FGIG_03374
OG0005372	SRDH2_25970.1, SRDH2_25970.2	FGIG_03494, FGIG_05017
OG0005373	SRDH2_95560.1	FGIG_03504
OG0005374	SRDH2_22270.1	FGIG_03507
OG0005375	SRDH2_52470.1	FGIG_03527
OG0005376	SRDH2_62910.1, SRDH2_62910.2, SRDH2_62910.3	FGIG_03530
OG0005377	SRDH2_30550.1	FGIG_03535
OG0005378	SRDH2_44280.1	FGIG_03544
OG0005379	SRDH2_57250.1	FGIG_03575, FGIG_03574, FGIG_03572
OG0005380	SRDH2_2190.1	FGIG_03754
OG0005381	SRDH2_7580.1, SRDH2_7580.2, SRDH2_7580.3, SRDH2_7580.4	FGIG_03759
OG0005382	SRDH2_98180.2, SRDH2_98180.1, SRDH2_98180.3, SRDH2_98180.4	FGIG_03872
OG0005383	SRDH2_39930.1	FGIG_04022
OG0005384	SRDH2_85180.1	FGIG_04036
OG0005385	SRDH2_11500.1	FGIG_04059
OG0005386	SRDH2_34890.1	FGIG_04097
OG0005387	SRDH2_28430.1	FGIG_04143
OG0005388	SRDH2_26010.1	FGIG_04182
OG0005389	SRDH2_46710.1, SRDH2_46710.2	FGIG_04183
OG0005390	SRDH2_99290.1, SRDH2_99290.2	FGIG_04191
OG0005391	SRDH2_60030.1	FGIG_04349
OG0005392	SRDH2_52330.1	FGIG_04414, FGIG_10149
OG0005393	SRDH2_52310.2, SRDH2_52310.1	FGIG_04418, FGIG_04417
OG0005394	SRDH2_2400.1, SRDH2_2400.2	FGIG_04510
OG0005395	SRDH2_73920.1	FGIG_04521
OG0005396	SRDH2_15360.1	FGIG_04523
OG0005397	SRDH2_44600.3, SRDH2_44600.1, SRDH2_44600.2	FGIG_04561
OG0005398	SRDH2_26650.1, SRDH2_26660.1	FGIG_11540, FGIG_04623
OG0005399	SRDH2_13950.3, SRDH2_13950.2, SRDH2_13950.1, SRDH2_13950.4	FGIG_04624
OG0005400	SRDH2_11660.1, SRDH2_11610.1	FGIG_04626
OG0005401	SRDH2_56290.1	FGIG_04669
