Orthogroup	schistosoma_rodhaini	schistosoma_bovis
OG0004810	SRDH2_98090.1	SBOV2_93750.1
OG0004811	SRDH2_40140.1	SBOV2_27810.1
OG0004812	SRDH2_35110.1	SBOV2_34460.1
OG0004813	SRDH2_92360.1, SRDH2_92360.2	SBOV2_87780.1, SBOV2_87780.2, SBOV2_87780.3
OG0004814	SRDH2_5790.1	SBOV2_5720.1
OG0004814	SRDH2_102340.1, SRDH2_102340.2	SBOV2_95840.1
OG0004815	SRDH2_61160.1, SRDH2_61160.4, SRDH2_61160.5, SRDH2_61160.6, SRDH2_61160.7, SRDH2_61160.8, SRDH2_61160.2, SRDH2_61160.3	SBOV2_59110.1
OG0004816	SRDH2_78400.1, SRDH2_78400.2	SBOV2_75550.1, SBOV2_75550.2
OG0004817	SRDH2_83560.1, SRDH2_83560.2, SRDH2_83560.3	SBOV2_80600.1, SBOV2_80600.3, SBOV2_80600.2
OG0004818	SRDH2_95980.1	SBOV2_91970.1
OG0004819	SRDH2_80310.1	SBOV2_77420.1, SBOV2_77430.1
OG0004820	SRDH2_35610.1	SBOV2_33940.1, SBOV2_33940.2, SBOV2_33940.3
OG0004822	SRDH2_24060.1	SBOV2_23210.1
OG0004823	SRDH2_59700.1	SBOV2_57520.4, SBOV2_57520.3, SBOV2_57520.2, SBOV2_57520.1
OG0004824	SRDH2_75120.1	SBOV2_72460.1
OG0004825	SRDH2_61590.1	SBOV2_59570.1
OG0004826	SRDH2_83180.1, SRDH2_83180.2, SRDH2_83180.3, SRDH2_83180.4	SBOV2_80140.1
OG0004827	SRDH2_89380.1	SBOV2_86060.1, SBOV2_86060.4, SBOV2_86060.2, SBOV2_86060.3
OG0004828	SRDH2_24450.1	SBOV2_23550.1
OG0004829	SRDH2_32000.1, SRDH2_32000.4, SRDH2_32000.2, SRDH2_32000.3	SBOV2_29540.1
OG0004830	SRDH2_66590.1	SBOV2_65680.1
OG0004831	SRDH2_28520.1	SBOV2_39450.1
OG0004832	SRDH2_34100.3, SRDH2_34100.1, SRDH2_34100.2	SBOV2_31150.1
OG0004833	SRDH2_34390.1	SBOV2_30910.1, SBOV2_30910.2, SBOV2_30910.3
OG0004834	SRDH2_36680.3, SRDH2_36680.1, SRDH2_36680.2	SBOV2_35780.1
OG0004835	SRDH2_25460.1, SRDH2_25460.2	SBOV2_24610.1
OG0004836	SRDH2_88400.1	SBOV2_84760.1
OG0004837	SRDH2_11770.1	SBOV2_13900.1, SBOV2_13900.2, SBOV2_13900.3
OG0004838	SRDH2_76650.1	SBOV2_73940.2, SBOV2_73940.1
OG0004839	SRDH2_290.1, SRDH2_290.3, SRDH2_290.2	SBOV2_230.1, SBOV2_230.2
OG0004840	SRDH2_52380.1, SRDH2_52380.2, SRDH2_52380.3	SBOV2_54130.1, SBOV2_54130.3, SBOV2_54130.2
OG0004841	SRDH2_65920.1, SRDH2_65920.2	SBOV2_64950.1
OG0004842	SRDH2_73000.1	SBOV2_71870.1
OG0004843	SRDH2_37410.1	SBOV2_30120.1
OG0004843	SRDH2_37410.1	SBOV2_30140.1
OG0004843	SRDH2_37410.1	SBOV2_30140.2
OG0004844	SRDH2_2000.1, SRDH2_2000.2, SRDH2_2000.3	SBOV2_2000.1
OG0004845	SRDH2_2010.1	SBOV2_2010.1
OG0004846	SRDH2_81000.1	SBOV2_78090.1, SBOV2_78090.3, SBOV2_78090.2
OG0004847	SRDH2_71590.4, SRDH2_71590.1, SRDH2_71590.2, SRDH2_71590.3	SBOV2_69120.1, SBOV2_69120.2
OG0004848	SRDH2_12850.1	SBOV2_13470.1, SBOV2_13470.2, SBOV2_13470.3
OG0004849	SRDH2_46440.1	SBOV2_45030.1
OG0004850	SRDH2_67890.1	SBOV2_63730.1
OG0004851	SRDH2_19730.2, SRDH2_19730.3, SRDH2_19730.1, SRDH2_19730.4	SBOV2_18750.1, SBOV2_18750.3, SBOV2_18750.2
OG0004852	SRDH2_53510.3, SRDH2_53510.1, SRDH2_53510.2, SRDH2_53510.4, SRDH2_53510.5	SBOV2_53040.1, SBOV2_53040.3, SBOV2_53040.4, SBOV2_53040.2, SBOV2_53040.5
OG0004853	SRDH2_25330.2, SRDH2_25330.1	SBOV2_24450.1
OG0004854	SRDH2_94340.1, SRDH2_94340.2, SRDH2_94340.3	SBOV2_90550.1, SBOV2_90550.2, SBOV2_90550.3
OG0004855	SRDH2_34840.1, SRDH2_34840.2, SRDH2_34840.3	SBOV2_34760.1
OG0004856	SRDH2_80620.1	SBOV2_77770.1
OG0004857	SRDH2_46990.4, SRDH2_46990.3, SRDH2_46990.2, SRDH2_46990.1	SBOV2_45440.1
OG0004858	SRDH2_81560.1	SBOV2_78680.1
OG0004859	SRDH2_69390.2, SRDH2_69390.1, SRDH2_69390.3, SRDH2_69390.4	SBOV2_66350.1
OG0004860	SRDH2_48650.3, SRDH2_48650.1, SRDH2_48650.2	SBOV2_96580.2, SBOV2_96580.1
OG0004862	SRDH2_51530.1, SRDH2_51530.2	SBOV2_49850.1, SBOV2_49850.2
OG0004863	SRDH2_97370.1	SBOV2_93030.4, SBOV2_93030.1, SBOV2_93030.3, SBOV2_93030.2
OG0004864	SRDH2_35990.3, SRDH2_35990.2, SRDH2_35990.1, SRDH2_35990.4	SBOV2_33610.1
OG0004865	SRDH2_24380.1	SBOV2_23510.3, SBOV2_23510.2, SBOV2_23510.1
OG0004866	SRDH2_66260.1	SBOV2_65310.1, SBOV2_65310.2, SBOV2_65310.4, SBOV2_65310.3, SBOV2_65320.1
OG0004867	SRDH2_61270.3, SRDH2_61270.4, SRDH2_61270.5, SRDH2_61270.1, SRDH2_61270.2	SBOV2_59220.1
OG0004868	SRDH2_6060.1	SBOV2_5940.1, SBOV2_5940.2
OG0004869	SRDH2_17700.1	SBOV2_16760.1
OG0004870	SRDH2_83290.1	SBOV2_80260.1, SBOV2_80270.1
OG0004871	SRDH2_8680.2, SRDH2_8680.1	SBOV2_8310.1
OG0004872	SRDH2_22820.1	SBOV2_20850.1, SBOV2_20850.2
OG0004873	SRDH2_41990.2	SBOV2_26170.1
OG0004874	SRDH2_3260.1	SBOV2_3210.1, SBOV2_3210.2, SBOV2_3210.3, SBOV2_3210.4
OG0004875	SRDH2_3110.2, SRDH2_3110.1, SRDH2_3110.3	SBOV2_3070.1
OG0004876	SRDH2_56150.1	SBOV2_50450.1
OG0004877	SRDH2_84270.1	SBOV2_81210.1
OG0004878	SRDH2_71470.2, SRDH2_71470.1, SRDH2_71470.3	SBOV2_69270.2, SBOV2_69270.3, SBOV2_69270.1
OG0004879	SRDH2_61600.3, SRDH2_61600.1, SRDH2_61600.2	SBOV2_59580.1
OG0004880	SRDH2_17130.1, SRDH2_17130.2	SBOV2_16190.1
OG0004881	SRDH2_13060.1	SBOV2_13610.2, SBOV2_13610.1
OG0004882	SRDH2_2320.1, SRDH2_2320.2, SRDH2_2320.3	SBOV2_2290.1
OG0004883	SRDH2_9760.1, SRDH2_9760.2, SRDH2_9760.3, SRDH2_9760.4	SBOV2_9290.1
OG0004884	SRDH2_84700.1, SRDH2_84700.2	SBOV2_81610.1, SBOV2_81610.2
OG0004885	SRDH2_830.1	SBOV2_900.1
OG0004886	SRDH2_6140.1	SBOV2_6010.1
OG0004887	SRDH2_53560.3, SRDH2_53560.2, SRDH2_53560.1	SBOV2_53100.1
OG0004888	SRDH2_83280.1	SBOV2_80250.1
OG0004889	SRDH2_58220.1	SBOV2_56070.1
OG0004890	SRDH2_91770.1	SBOV2_89240.1
OG0004891	SRDH2_31190.1, SRDH2_31190.2	SBOV2_36750.1
OG0004892	SRDH2_72830.1, SRDH2_72830.3, SRDH2_72830.2	SBOV2_72050.1, SBOV2_72050.2, SBOV2_72050.3, SBOV2_72050.4
OG0004893	SRDH2_19850.1	SBOV2_18870.1, SBOV2_18870.2
OG0004894	SRDH2_58190.1	SBOV2_56040.1
OG0004895	SRDH2_95360.1	SBOV2_91290.1
OG0004896	SRDH2_38890.1	SBOV2_29000.2, SBOV2_29000.1
OG0004897	SRDH2_10750.1	SBOV2_10220.1, SBOV2_10220.2
OG0004898	SRDH2_47670.1	SBOV2_46260.1
OG0004899	SRDH2_48560.1	SBOV2_47140.1
OG0004900	SRDH2_27630.3, SRDH2_27630.1, SRDH2_27630.2	SBOV2_40330.1, SBOV2_40330.2
OG0004901	SRDH2_48490.4, SRDH2_48490.2, SRDH2_48490.3, SRDH2_48490.5, SRDH2_48490.1	SBOV2_47050.1, SBOV2_47050.2
OG0004902	SRDH2_37880.1	SBOV2_30610.1, SBOV2_30610.2
OG0004903	SRDH2_64860.1, SRDH2_64860.2	SBOV2_62840.1
OG0004904	SRDH2_66930.1	SBOV2_64140.1
OG0004906	SRDH2_14840.1	SBOV2_12650.1
OG0004907	SRDH2_60940.1	SBOV2_58880.1
OG0004908	SRDH2_29770.1	SBOV2_38220.1, SBOV2_38220.2
OG0004909	SRDH2_14440.1	SBOV2_12270.1
OG0004910	SRDH2_21310.1	SBOV2_20330.1, SBOV2_20330.2, SBOV2_20330.3
OG0004911	SRDH2_760.1	SBOV2_820.1, SBOV2_820.2
OG0004912	SRDH2_93040.1	SBOV2_88480.1
OG0004913	SRDH2_58940.1	SBOV2_57010.1
OG0004914	SRDH2_62490.1	SBOV2_60490.1, SBOV2_60490.2, SBOV2_60490.3, SBOV2_60490.4, SBOV2_60490.5
OG0004915	SRDH2_23110.1	SBOV2_21080.1
OG0004916	SRDH2_17470.1	SBOV2_16510.2, SBOV2_16510.1
OG0004917	SRDH2_33110.1	SBOV2_32120.1
OG0004918	SRDH2_89000.1	SBOV2_85390.1
OG0004919	SRDH2_53490.2, SRDH2_53490.1, SRDH2_53490.3	SBOV2_53020.1
OG0004920	SRDH2_84980.1	SBOV2_81900.1, SBOV2_81900.3, SBOV2_81900.2
OG0004921	SRDH2_53950.1, SRDH2_53940.1	SBOV2_53460.1, SBOV2_53460.2, SBOV2_53460.3
OG0004922	SRDH2_79220.1	SBOV2_76310.1
OG0004923	SRDH2_2140.1	SBOV2_2130.1
OG0004924	SRDH2_25490.1, SRDH2_25490.2	SBOV2_24650.1
OG0004925	SRDH2_57150.2, SRDH2_57150.1, SRDH2_57150.3, SRDH2_57150.4	SBOV2_55370.1
OG0004926	SRDH2_74250.1, SRDH2_74250.2	SBOV2_70770.1
OG0004927	SRDH2_92320.1, SRDH2_92320.2, SRDH2_92320.3	SBOV2_87740.1, SBOV2_87740.2
OG0004928	SRDH2_69880.1, SRDH2_69880.2, SRDH2_69880.3	SBOV2_65900.1
OG0004929	SRDH2_55290.1	SBOV2_51270.1, SBOV2_51270.2, SBOV2_51270.3, SBOV2_51270.4
OG0004930	SRDH2_81530.1, SRDH2_81530.2	SBOV2_78650.1
OG0004931	SRDH2_42780.1	SBOV2_41660.1
OG0004932	SRDH2_22100.1	SBOV2_21800.1
OG0004934	SRDH2_44450.1	SBOV2_43430.8, SBOV2_43430.9, SBOV2_43430.4, SBOV2_43430.7, SBOV2_43430.3, SBOV2_43430.6, SBOV2_43430.5, SBOV2_43430.1, SBOV2_43430.10, SBOV2_43430.2
OG0004935	SRDH2_33240.2, SRDH2_33240.3, SRDH2_33240.1, SRDH2_33240.4	SBOV2_31990.1, SBOV2_31990.2, SBOV2_31990.3
OG0004936	SRDH2_94310.1	SBOV2_90510.1, SBOV2_90510.2
OG0004937	SRDH2_94300.1	SBOV2_90500.4, SBOV2_90500.6, SBOV2_90500.3, SBOV2_90500.5, SBOV2_90500.1, SBOV2_90500.2, SBOV2_90500.7
OG0004938	SRDH2_48870.1	SBOV2_47460.1
OG0004939	SRDH2_85270.1, SRDH2_85250.1	SBOV2_82170.1, SBOV2_82170.2
OG0004940	SRDH2_53290.1	SBOV2_52830.1, SBOV2_52830.2
OG0004941	SRDH2_64890.1	SBOV2_62870.1
OG0004942	SRDH2_66360.1	SBOV2_65440.1, SBOV2_65440.2, SBOV2_65440.3
OG0004943	SRDH2_61940.1	SBOV2_59940.1
OG0004944	SRDH2_58320.1	SBOV2_56460.1
OG0004945	SRDH2_36630.1	SBOV2_35720.2, SBOV2_35720.1, SBOV2_35720.3
OG0004946	SRDH2_33990.1	SBOV2_31280.1
OG0004947	SRDH2_33320.1	SBOV2_31930.2, SBOV2_31930.1
OG0004948	SRDH2_32980.1, SRDH2_32980.2	SBOV2_32240.1
OG0004949	SRDH2_86650.3, SRDH2_86650.6, SRDH2_86650.7, SRDH2_86650.8, SRDH2_86650.1, SRDH2_86650.2, SRDH2_86650.5, SRDH2_86650.4	SBOV2_83350.1, SBOV2_83350.2
OG0004950	SRDH2_47770.1	SBOV2_46370.1
OG0004951	SRDH2_49420.1	SBOV2_48060.4, SBOV2_48060.1, SBOV2_48060.2, SBOV2_48060.3
OG0004952	SRDH2_52980.2, SRDH2_52980.4, SRDH2_52980.1, SRDH2_52980.3	SBOV2_52530.1
OG0004953	SRDH2_69890.1, SRDH2_69890.2	SBOV2_65890.1
OG0004954	SRDH2_30260.1, SRDH2_30260.2, SRDH2_30260.3, SRDH2_30260.4	SBOV2_37750.1
OG0004955	SRDH2_27970.1	SBOV2_40020.1
OG0004956	SRDH2_25840.1, SRDH2_25840.2	SBOV2_24950.3, SBOV2_24950.1, SBOV2_24950.2
OG0004957	SRDH2_14020.1	SBOV2_11940.2, SBOV2_11940.1, SBOV2_11940.3
OG0004958	SRDH2_14670.1, SRDH2_14670.2	SBOV2_12490.1
OG0004959	SRDH2_15280.1, SRDH2_15280.2	SBOV2_13030.1, SBOV2_13030.2
OG0004960	SRDH2_22550.1	SBOV2_21560.1
OG0004961	SRDH2_7850.1	SBOV2_7730.1
OG0004962	SRDH2_68700.1, SRDH2_101320.1, SRDH2_102380.1, SRDH2_1820.1, SRDH2_46820.1	SBOV2_40720.1, SBOV2_2540.1, SBOV2_84440.1
OG0004963	SRDH2_28190.1, SRDH2_28190.2	SBOV2_39790.1
OG0004971	SRDH2_37370.1, SRDH2_37370.2, SRDH2_37370.3	SBOV2_30070.2, SBOV2_30070.1, SBOV2_30070.3
OG0004972	SRDH2_7320.1, SRDH2_7260.1	SBOV2_6950.1
OG0004973	SRDH2_96610.1	SBOV2_92250.1
OG0004974	SRDH2_49640.3, SRDH2_49640.1, SRDH2_49640.2	SBOV2_48270.1
OG0004975	SRDH2_73790.3, SRDH2_73790.7, SRDH2_73790.2, SRDH2_73790.4, SRDH2_73790.1, SRDH2_73790.5, SRDH2_73790.6	SBOV2_71180.1
OG0004976	SRDH2_99520.1, SRDH2_99520.2	SBOV2_95450.1
OG0004977	SRDH2_61860.1	SBOV2_59870.2, SBOV2_59870.3, SBOV2_59870.1
OG0004978	SRDH2_58660.1	SBOV2_56910.1, SBOV2_56920.1
OG0004979	SRDH2_56280.1	SBOV2_50320.1
OG0004980	SRDH2_30700.1	SBOV2_37300.1
OG0004981	SRDH2_63230.1	SBOV2_61240.1
OG0004982	SRDH2_88470.1, SRDH2_88470.2, SRDH2_88470.3	SBOV2_84860.1
OG0004983	SRDH2_85200.1	SBOV2_82130.1, SBOV2_82130.2
OG0004984	SRDH2_37100.1	SBOV2_36200.1
OG0004985	SRDH2_78230.1	SBOV2_75420.1, SBOV2_75420.2
OG0004986	SRDH2_30610.1	SBOV2_37420.1
OG0004987	SRDH2_45610.1	SBOV2_44560.2, SBOV2_44560.1
OG0004988	SRDH2_4220.1	SBOV2_4190.1
OG0004989	SRDH2_71410.1, SRDH2_71420.1	SBOV2_69330.1
OG0004990	SRDH2_19510.1	SBOV2_18540.1
OG0004991	SRDH2_5220.1	SBOV2_5130.1, SBOV2_5130.2
OG0004992	SRDH2_86580.1, SRDH2_86580.2	SBOV2_83290.1
OG0004993	SRDH2_44350.2, SRDH2_44350.1, SRDH2_44350.3	SBOV2_43090.1
OG0004994	SRDH2_48670.1, SRDH2_48670.2	SBOV2_47240.1
OG0004995	SRDH2_40390.1, SRDH2_40380.1	SBOV2_27610.1
OG0004996	SRDH2_65870.1, SRDH2_65870.2, SRDH2_65870.3	SBOV2_64900.2, SBOV2_64900.5, SBOV2_64900.3, SBOV2_64900.4, SBOV2_64900.1
OG0004997	SRDH2_83050.1	SBOV2_79830.1
OG0004998	SRDH2_4850.1	SBOV2_4790.1, SBOV2_4790.2
OG0004999	SRDH2_92340.1	SBOV2_87760.1
OG0004999	SRDH2_92340.2	SBOV2_87760.2
OG0005000	SRDH2_57300.1, SRDH2_57300.2	SBOV2_55220.1, SBOV2_55220.3, SBOV2_55220.2
OG0005001	SRDH2_86010.1	SBOV2_82900.1, SBOV2_82900.2, SBOV2_82900.3
OG0005002	SRDH2_4160.1, SRDH2_4160.5, SRDH2_4160.2, SRDH2_4160.3, SRDH2_4160.4	SBOV2_4110.1, SBOV2_4110.2, SBOV2_4110.3
OG0005003	SRDH2_26800.1	SBOV2_41160.1
OG0005004	SRDH2_63130.1, SRDH2_63130.2	SBOV2_61140.1
OG0005005	SRDH2_38550.1, SRDH2_38550.2	SBOV2_29310.1
OG0005006	SRDH2_63910.1, SRDH2_63910.2, SRDH2_63910.3, SRDH2_63910.4	SBOV2_61880.1
OG0005007	SRDH2_39970.1	SBOV2_28000.1
OG0005008	SRDH2_90940.1, SRDH2_90940.2	SBOV2_87260.1, SBOV2_87260.2
OG0005009	SRDH2_38310.1, SRDH2_38310.2	SBOV2_33320.1
OG0005010	SRDH2_29550.1, SRDH2_29550.2	SBOV2_38420.1
OG0005011	SRDH2_28730.1, SRDH2_28730.3, SRDH2_28730.2	SBOV2_39260.1, SBOV2_39260.2
OG0005012	SRDH2_24860.1	SBOV2_23940.1
OG0005013	SRDH2_38040.1	SBOV2_30770.1
OG0005014	SRDH2_84450.1	SBOV2_81350.1, SBOV2_81350.3, SBOV2_81350.2
OG0005015	SRDH2_33930.1, SRDH2_33930.2, SRDH2_33930.3, SRDH2_33930.4	SBOV2_31330.1
OG0005016	SRDH2_60010.1	SBOV2_57910.1
OG0005017	SRDH2_98060.1	SBOV2_93720.1
OG0005018	SRDH2_25200.1	SBOV2_24260.1
OG0005019	SRDH2_88920.1	SBOV2_85470.1
OG0005020	SRDH2_45370.1	SBOV2_44250.1
OG0005021	SRDH2_49670.1	SBOV2_48300.1
OG0005022	SRDH2_25360.1	SBOV2_24490.1
OG0005023	SRDH2_89050.1	SBOV2_85330.1
OG0005025	SRDH2_15110.1	SBOV2_12860.2, SBOV2_12860.4, SBOV2_12860.1, SBOV2_12860.3
OG0005026	SRDH2_64980.1	SBOV2_62950.1
OG0005027	SRDH2_37060.1	SBOV2_36160.2, SBOV2_36160.3, SBOV2_36160.1
OG0005028	SRDH2_91810.1	SBOV2_89180.1, SBOV2_89180.2
OG0005029	SRDH2_88450.1	SBOV2_84880.1, SBOV2_84880.2, SBOV2_84880.3
OG0005030	SRDH2_24710.1	SBOV2_23760.1
OG0005031	SRDH2_28830.1, SRDH2_28830.2, SRDH2_28830.3	SBOV2_39160.1
OG0005032	SRDH2_24640.1	SBOV2_23690.1
OG0005033	SRDH2_19200.1	SBOV2_18190.1
OG0005034	SRDH2_8860.2, SRDH2_8860.1	SBOV2_8480.1
OG0005036	SRDH2_62130.1	SBOV2_60110.1
OG0005038	SRDH2_53630.1	SBOV2_53170.1
OG0005039	SRDH2_60320.1	SBOV2_58220.1, SBOV2_58220.2
OG0005040	SRDH2_55530.1	SBOV2_51040.1
OG0005041	SRDH2_59140.1	SBOV2_57280.1
OG0005042	SRDH2_34530.1, SRDH2_34530.3, SRDH2_34530.2, SRDH2_34530.4	SBOV2_35060.2, SBOV2_35060.1, SBOV2_35060.3
OG0005043	SRDH2_65140.1, SRDH2_65140.2	SBOV2_63070.2, SBOV2_63070.1
OG0005044	SRDH2_87890.1	SBOV2_84360.2, SBOV2_84360.3, SBOV2_84360.1
OG0005045	SRDH2_39910.1	SBOV2_28050.1, SBOV2_28050.2
OG0005046	SRDH2_58240.1	SBOV2_56090.1, SBOV2_56090.2
OG0005047	SRDH2_99810.1	SBOV2_95750.5, SBOV2_95750.3, SBOV2_95750.1, SBOV2_95750.4
OG0005048	SRDH2_400.1	SBOV2_360.1
OG0005049	SRDH2_89150.1	SBOV2_85270.2, SBOV2_85270.1
OG0005050	SRDH2_13590.1	SBOV2_14020.1
OG0005051	SRDH2_9460.1, SRDH2_9460.3, SRDH2_9460.2	SBOV2_9030.1, SBOV2_9210.1
OG0005052	SRDH2_92640.1	SBOV2_88100.1, SBOV2_88100.2
OG0005053	SRDH2_32920.1	SBOV2_32340.1
OG0005054	SRDH2_96480.1	SBOV2_92140.1
OG0005055	SRDH2_2030.1, SRDH2_2030.2	SBOV2_2030.1
OG0005056	SRDH2_29080.1, SRDH2_29080.2	SBOV2_38910.1
OG0005057	SRDH2_41880.1, SRDH2_41880.2	SBOV2_26270.1
OG0005058	SRDH2_53530.2, SRDH2_53530.1, SRDH2_53530.4, SRDH2_53530.3	SBOV2_53070.1, SBOV2_53060.1
OG0005059	SRDH2_16340.1	SBOV2_15470.1
OG0005060	SRDH2_36350.1, SRDH2_36350.2	SBOV2_35410.1
OG0005061	SRDH2_95580.1	SBOV2_91440.1, SBOV2_91440.2, SBOV2_91440.3, SBOV2_91440.4
OG0005062	SRDH2_30930.1	SBOV2_37040.1
OG0005063	SRDH2_43510.1	SBOV2_42450.1
OG0005064	SRDH2_83800.1	SBOV2_80760.1
OG0005065	SRDH2_14090.1	SBOV2_12010.1, SBOV2_12010.2
OG0005066	SRDH2_79660.1	SBOV2_76770.1, SBOV2_76770.2, SBOV2_76770.3, SBOV2_76770.4, SBOV2_76770.5, SBOV2_76770.6, SBOV2_76770.7
OG0005067	SRDH2_33790.1, SRDH2_33790.2	SBOV2_31450.1
OG0005068	SRDH2_74480.1	SBOV2_70580.1
OG0005069	SRDH2_30200.1	SBOV2_37800.1, SBOV2_37800.2
OG0005070	SRDH2_8320.1	SBOV2_7300.1, SBOV2_7300.2
OG0005071	SRDH2_25370.1, SRDH2_25370.2	SBOV2_24500.1
OG0005072	SRDH2_30520.1	SBOV2_37520.1
OG0005073	SRDH2_3230.1	SBOV2_3180.1
OG0005074	SRDH2_9090.3, SRDH2_9090.2, SRDH2_9090.1	SBOV2_8660.1
OG0005075	SRDH2_51050.1	SBOV2_49590.1
OG0005075	SRDH2_98620.1	SBOV2_94230.1, SBOV2_94230.2
OG0005076	SRDH2_35340.1	SBOV2_34240.1
OG0005077	SRDH2_56630.1	SBOV2_50050.1
OG0005078	SRDH2_74610.1, SRDH2_74610.2, SRDH2_74610.3, SRDH2_74610.4, SRDH2_74610.5	SBOV2_70440.1
OG0005079	SRDH2_37490.1	SBOV2_30220.1
OG0005080	SRDH2_8500.1	SBOV2_7170.1, SBOV2_7160.1
OG0005081	SRDH2_8540.1	SBOV2_7120.1, SBOV2_7120.2, SBOV2_7120.3
OG0005082	SRDH2_35630.1	SBOV2_33920.1
OG0005083	SRDH2_43180.1	SBOV2_42060.1
OG0005084	SRDH2_98690.1	SBOV2_94300.1, SBOV2_94300.2
OG0005085	SRDH2_14140.4, SRDH2_14140.3, SRDH2_14140.2, SRDH2_14140.1	SBOV2_12050.1
OG0005086	SRDH2_70340.1	SBOV2_68300.1, SBOV2_68300.2
OG0005087	SRDH2_75760.1	SBOV2_73080.1
OG0005088	SRDH2_7140.1	SBOV2_7020.1
OG0005089	SRDH2_76990.1, SRDH2_76990.2	SBOV2_74220.1, SBOV2_74220.2
OG0005090	SRDH2_67270.1, SRDH2_67270.2	SBOV2_64460.1, SBOV2_64460.2, SBOV2_64460.3
OG0005091	SRDH2_14890.1	SBOV2_12700.2, SBOV2_12700.1, SBOV2_12700.4, SBOV2_12700.5, SBOV2_12700.3
OG0005092	SRDH2_25440.1	SBOV2_24590.1
OG0005094	SRDH2_77770.1	SBOV2_75010.1
OG0005095	SRDH2_1060.1, SRDH2_4020.1	SBOV2_3990.1, SBOV2_3990.2
OG0005097	SRDH2_97840.1	SBOV2_93500.1
OG0005098	SRDH2_56550.1, SRDH2_56550.2	SBOV2_50140.1
OG0005099	SRDH2_94050.1	SBOV2_90260.1, SBOV2_90260.2
OG0005100	SRDH2_95140.1	SBOV2_91180.1, SBOV2_91180.2
OG0005101	SRDH2_52340.1, SRDH2_52340.2	SBOV2_54170.1, SBOV2_54170.2
OG0005102	SRDH2_62290.1	SBOV2_60270.1
OG0005103	SRDH2_76610.1	SBOV2_73900.2, SBOV2_73900.1, SBOV2_73900.3
OG0005104	SRDH2_47090.1	SBOV2_45510.1, SBOV2_45510.2, SBOV2_45590.1, SBOV2_45590.2
OG0005105	SRDH2_77910.2, SRDH2_77910.1, SRDH2_77910.3, SRDH2_77910.4	SBOV2_75130.1
OG0005106	SRDH2_53770.1	SBOV2_53320.1, SBOV2_53320.2
OG0005107	SRDH2_31320.1	SBOV2_36630.6, SBOV2_36630.2, SBOV2_36630.4, SBOV2_36630.1, SBOV2_36630.5, SBOV2_36630.3
OG0005108	SRDH2_88130.1	SBOV2_84120.1
OG0005109	SRDH2_85010.1	SBOV2_81930.1
OG0005110	SRDH2_19800.3, SRDH2_19800.1, SRDH2_19800.2	SBOV2_18830.1
OG0005111	SRDH2_54740.1	SBOV2_51800.1, SBOV2_51800.2
OG0005112	SRDH2_1150.1, SRDH2_1140.1	SBOV2_1160.1
OG0005113	SRDH2_74400.1	SBOV2_70650.2, SBOV2_70650.1
OG0005114	SRDH2_8940.1, SRDH2_8940.2, SRDH2_8940.3	SBOV2_8530.1, SBOV2_8530.2, SBOV2_8530.3
OG0005115	SRDH2_62640.2, SRDH2_62640.1	SBOV2_60650.2, SBOV2_60650.3, SBOV2_60650.1
OG0005117	SRDH2_740.1, SRDH2_740.2	SBOV2_810.1, SBOV2_810.2
OG0005118	SRDH2_94360.2, SRDH2_94360.1	SBOV2_90570.1
OG0005119	SRDH2_68220.1	SBOV2_67500.1, SBOV2_67490.1, SBOV2_67480.1
OG0005120	SRDH2_88120.2, SRDH2_88120.3, SRDH2_88120.1	SBOV2_84130.1
OG0005121	SRDH2_72990.1	SBOV2_71890.1
OG0005122	SRDH2_95230.1, SRDH2_95160.1	SBOV2_91200.1, SBOV2_91230.1
OG0005123	SRDH2_70020.1	SBOV2_67940.1
OG0005124	SRDH2_1340.1, SRDH2_100430.1, SRDH2_100440.1, SRDH2_100440.2	SBOV2_1320.1
OG0005125	SRDH2_1780.1	SBOV2_1780.1, SBOV2_1770.1
OG0005126	SRDH2_60820.1	SBOV2_58770.1
OG0005127	SRDH2_35270.1	SBOV2_34330.1
OG0005128	SRDH2_59830.1	SBOV2_57710.1, SBOV2_57710.2
OG0005130	SRDH2_22340.1	SBOV2_21370.3, SBOV2_21370.1, SBOV2_21370.2
OG0005131	SRDH2_48890.1	SBOV2_47490.1
OG0005132	SRDH2_17490.4, SRDH2_17490.1, SRDH2_17490.2, SRDH2_17490.3	SBOV2_16540.1, SBOV2_16540.2, SBOV2_16540.3
OG0005133	SRDH2_55910.1	SBOV2_50690.1
OG0005134	SRDH2_51940.1	SBOV2_54580.1
OG0005135	SRDH2_43380.1, SRDH2_43380.2	SBOV2_42280.1
OG0005136	SRDH2_78880.3, SRDH2_78880.2, SRDH2_78880.1	SBOV2_75990.2, SBOV2_75990.1
OG0005137	SRDH2_82640.1	SBOV2_79640.1
OG0005138	SRDH2_18200.1	SBOV2_17220.1
OG0005139	SRDH2_34560.1	SBOV2_35030.2, SBOV2_35030.4, SBOV2_35030.1, SBOV2_35030.3
OG0005140	SRDH2_25860.1	SBOV2_24980.1
OG0005141	SRDH2_98190.1	SBOV2_93830.2, SBOV2_93830.1
OG0005142	SRDH2_49940.2, SRDH2_49940.1	SBOV2_48550.1
OG0005143	SRDH2_35590.1	SBOV2_33960.1, SBOV2_33960.2, SBOV2_33960.3
