Orthogroup	s.mekongi	fasciola_gigantica
OG0006922	KAK4474668.1	FGIG_03560
OG0006923	KAK4467689.1	FGIG_03578
OG0006924	KAK4470947.1	FGIG_03687
OG0006925	KAK4469414.1	FGIG_03771
OG0006926	KAK4469718.1	FGIG_03776
OG0006927	KAK4469516.1	FGIG_03794
OG0006928	KAK4474774.1, KAK4474775.1	FGIG_03821
OG0006929	KAK4468265.1	FGIG_03845
OG0006930	KAK4475769.1	FGIG_03849
OG0006931	KAK4476300.1	FGIG_03865
OG0006932	KAK4474580.1	FGIG_03914
OG0006933	KAK4469484.1	FGIG_04071
OG0006934	KAK4473468.1	FGIG_04088
OG0006935	KAK4470119.1	FGIG_04116
OG0006936	KAK4473967.1	FGIG_04170
OG0006937	KAK4469857.1	FGIG_09355, FGIG_04200
OG0006938	KAK4468523.1	FGIG_04247
OG0006939	KAK4473444.1	FGIG_04363
OG0006940	KAK4474574.1	FGIG_04372
OG0006941	KAK4475135.1	FGIG_04494, FGIG_12463
OG0006942	KAK4474911.1	FGIG_04657, FGIG_09724
OG0006943	KAK4468147.1	FGIG_04741
OG0006944	KAK4470211.1	FGIG_04796
OG0006945	KAK4473271.1	FGIG_04812
OG0006946	KAK4474469.1	FGIG_04907
OG0006948	KAK4474191.1	FGIG_04948
OG0006949	KAK4470308.1	FGIG_04976
OG0006950	KAK4470537.1	FGIG_05000
OG0006951	KAK4475344.1	FGIG_05107
OG0006952	KAK4473140.1	FGIG_05293
OG0006953	KAK4472031.1	FGIG_05317
OG0006954	KAK4469496.1	FGIG_05366
OG0006955	KAK4472673.1	FGIG_05451
OG0006956	KAK4471828.1	FGIG_05496, FGIG_10647
OG0006957	KAK4470225.1	FGIG_05530
OG0006958	KAK4471478.1	FGIG_05655
OG0006959	KAK4468817.1	FGIG_05673
OG0006960	KAK4474157.1	FGIG_05676
OG0006961	KAK4468544.1	FGIG_05766
OG0006962	KAK4469935.1	FGIG_05769
OG0006963	KAK4469291.1	FGIG_05850
OG0006964	KAK4471749.1	FGIG_05898
OG0006965	KAK4474107.1	FGIG_05952
OG0006966	KAK4471986.1	FGIG_06005
OG0006967	KAK4468651.1	FGIG_06021
OG0006968	KAK4473904.1	FGIG_06110
OG0006969	KAK4470231.1	FGIG_06130
OG0006970	KAK4470230.1	FGIG_06131
OG0006971	KAK4470060.1	FGIG_06156, FGIG_08496
OG0006972	KAK4471938.1	FGIG_06182
OG0006974	KAK4468313.1	FGIG_12161, FGIG_06222
OG0006975	KAK4475509.1	FGIG_06263
OG0006976	KAK4471635.1	FGIG_10649, FGIG_06280
OG0006977	KAK4472520.1	FGIG_06284
OG0006978	KAK4473341.1	FGIG_06288
OG0006979	KAK4471369.1	FGIG_06294
OG0006981	KAK4471973.1	FGIG_06478
OG0006982	KAK4469973.1	FGIG_06483
OG0006983	KAK4475251.1	FGIG_06575
OG0006984	KAK4469149.1	FGIG_06628
OG0006985	KAK4473604.1	FGIG_06800
OG0006986	KAK4475609.1	FGIG_06935
OG0006987	KAK4470750.1	FGIG_06981
OG0006988	KAK4470751.1	FGIG_06982
OG0006989	KAK4470609.1	FGIG_06987
OG0006990	KAK4475163.1	FGIG_07171, FGIG_07010, FGIG_10468, FGIG_11255
OG0006991	KAK4468248.1	FGIG_07116
OG0006992	KAK4475488.1	FGIG_07306
OG0006993	KAK4474890.1	FGIG_07508
OG0006994	KAK4467378.1, KAK4475806.1	FGIG_07537
OG0006995	KAK4471745.1	FGIG_07565
OG0006996	KAK4475586.1	FGIG_07572
OG0006997	KAK4468875.1	FGIG_07594
OG0006998	KAK4470675.1	FGIG_07628
OG0006999	KAK4469471.1	FGIG_07706
OG0007000	KAK4468212.1	FGIG_07778
OG0007001	KAK4469304.1	FGIG_07795
OG0007002	KAK4467622.1	FGIG_07858
OG0007003	KAK4476048.1	FGIG_07876
OG0007005	KAK4469482.1	FGIG_07962
OG0007006	KAK4467916.1	FGIG_07998, FGIG_08118
OG0007007	KAK4472749.1	FGIG_08002
OG0007009	KAK4468420.1	FGIG_08081
OG0007010	KAK4475416.1	FGIG_08158
OG0007011	KAK4469398.1	FGIG_08209
OG0007012	KAK4469608.1	FGIG_08446
OG0007013	KAK4471288.1	FGIG_08450
OG0007014	KAK4474429.1	FGIG_08472
OG0007015	KAK4470972.1	FGIG_08480
OG0007016	KAK4474932.1	FGIG_08483
OG0007017	KAK4469427.1	FGIG_08652
OG0007018	KAK4467713.1	FGIG_08700
OG0007019	KAK4470859.1	FGIG_08726
OG0007020	KAK4469741.1	FGIG_08734
OG0007021	KAK4469549.1	FGIG_08806
OG0007022	KAK4471953.1	FGIG_08820
OG0007023	KAK4467543.1	FGIG_08822
OG0007024	KAK4468223.1	FGIG_08838
OG0007025	KAK4468414.1	FGIG_08853, FGIG_12198
OG0007026	KAK4472003.1	FGIG_08855
OG0007027	KAK4476047.1	FGIG_08886
OG0007028	KAK4470356.1	FGIG_08899
OG0007029	KAK4475124.1	FGIG_08944
OG0007030	KAK4470121.1	FGIG_08986
OG0007031	KAK4473912.1	FGIG_09032
OG0007032	KAK4470920.1	FGIG_09073
OG0007033	KAK4470921.1	FGIG_09074
OG0007034	KAK4470922.1	FGIG_09075
OG0007035	KAK4470330.1	FGIG_09104
OG0007036	KAK4468275.1, KAK4468276.1	FGIG_09201
OG0007037	KAK4471853.1	FGIG_09252
OG0007038	KAK4473907.1	FGIG_09494
OG0007039	KAK4469701.1	FGIG_09523
OG0007040	KAK4470266.1	FGIG_09524
OG0007041	KAK4472438.1	FGIG_09608
OG0007042	KAK4473046.1	FGIG_09694
OG0007043	KAK4468872.1	FGIG_09847
OG0007044	KAK4474442.1	FGIG_09934
OG0007045	KAK4475635.1	FGIG_09946
OG0007046	KAK4468132.1	FGIG_10042
OG0007047	KAK4471138.1	FGIG_10133
OG0007048	KAK4471787.1	FGIG_10222
OG0007049	KAK4473797.1	FGIG_10262
OG0007050	KAK4476274.1	FGIG_10284
OG0007051	KAK4474610.1	FGIG_10288
OG0007053	KAK4474045.1	FGIG_10310
OG0007054	KAK4468776.1	FGIG_10325
OG0007055	KAK4470440.1	FGIG_10370
OG0007056	KAK4473329.1	FGIG_10489, FGIG_10488
OG0007057	KAK4471331.1	FGIG_10513
OG0007058	KAK4475219.1	FGIG_10532
OG0007059	KAK4469785.1	FGIG_10536
OG0007060	KAK4472279.1	FGIG_10540
OG0007061	KAK4467891.1	FGIG_10554
OG0007062	KAK4473335.1	FGIG_10601
OG0007063	KAK4475575.1	FGIG_10653
OG0007064	KAK4468871.1	FGIG_10689
OG0007065	KAK4475794.1	FGIG_10737
OG0007067	KAK4468095.1	FGIG_11012
OG0007068	KAK4470834.1	FGIG_11057
OG0007069	KAK4474074.1	FGIG_11118
OG0007070	KAK4469489.1	FGIG_11230
OG0007072	KAK4474106.1	FGIG_11363
OG0007073	KAK4470884.1	FGIG_11393
OG0007074	KAK4470520.1	FGIG_11414
OG0007075	KAK4475146.1	FGIG_12361, FGIG_11437
OG0007076	KAK4472582.1	FGIG_11439
OG0007077	KAK4471233.1	FGIG_11509
OG0007078	KAK4469659.1	FGIG_11643
OG0007079	KAK4473378.1	FGIG_11662
OG0007080	KAK4475216.1	FGIG_11732
OG0007081	KAK4469684.1	FGIG_11763
OG0007082	KAK4468735.1	FGIG_11769
OG0007083	KAK4470849.1	FGIG_11941
OG0007084	KAK4469235.1	FGIG_11967
OG0007085	KAK4473784.1	FGIG_12104
OG0007086	KAK4468077.1	FGIG_12163
OG0007087	KAK4471364.1	FGIG_12379
OG0007088	KAK4467659.1	FGIG_12562
OG0007090	KAK4474878.1	FGIG_13985
OG0007149	KAK4469964.1	FGIG_00004
OG0007150	KAK4467554.1	FGIG_00048
OG0007152	KAK4467642.1, KAK4467367.1	FGIG_00191
OG0007153	KAK4475128.1	FGIG_00222
OG0007155	KAK4471162.1	FGIG_00368
OG0007156	KAK4472563.1	FGIG_00384
OG0007157	KAK4470617.1	FGIG_00441
OG0007158	KAK4468505.1	FGIG_00465
OG0007159	KAK4468678.1	FGIG_00502
OG0007160	KAK4472375.1	FGIG_00641
OG0007161	KAK4470071.1	FGIG_00648
OG0007162	KAK4475203.1, KAK4475204.1	FGIG_00686
OG0007163	KAK4473337.1	FGIG_00692
OG0007164	KAK4470362.1	FGIG_00703
OG0007165	KAK4473887.1	FGIG_00804
OG0007166	KAK4468912.1	FGIG_00807
OG0007167	KAK4473771.1	FGIG_00896
OG0007168	KAK4472043.1	FGIG_00903
OG0007169	KAK4470581.1, KAK4470582.1	FGIG_00926
OG0007170	KAK4472338.1	FGIG_00975
OG0007171	KAK4469883.1	FGIG_00985
OG0007172	KAK4472822.1	FGIG_00995
OG0007174	KAK4469691.1	FGIG_01026
OG0007175	KAK4473970.1	FGIG_01094
OG0007176	KAK4468107.1	FGIG_01115
OG0007177	KAK4473519.1	FGIG_01148
OG0007178	KAK4471904.1	FGIG_01241
OG0007179	KAK4473008.1	FGIG_01270
OG0007180	KAK4476088.1	FGIG_01302
OG0007181	KAK4468538.1	FGIG_01319
OG0007182	KAK4475269.1	FGIG_01426
OG0007184	KAK4468500.1	FGIG_01550
OG0007185	KAK4467899.1	FGIG_01573
OG0007186	KAK4470363.1	FGIG_01610
OG0007187	KAK4470055.1	FGIG_01665
OG0007188	KAK4471503.1	FGIG_01716
OG0007189	KAK4471469.1	FGIG_01725
OG0007190	KAK4473736.1	FGIG_01862
OG0007191	KAK4468272.1	FGIG_01882
OG0007193	KAK4469912.1	FGIG_01952
OG0007194	KAK4468785.1	FGIG_01991, FGIG_08012
OG0007195	KAK4468837.1	FGIG_02187
OG0007196	KAK4474611.1	FGIG_02240
OG0007197	KAK4468546.1	FGIG_02241
OG0007198	KAK4472470.1	FGIG_02289
OG0007199	KAK4473016.1	FGIG_02314
OG0007200	KAK4475989.1	FGIG_02385
OG0007201	KAK4468645.1	FGIG_02417
OG0007202	KAK4470563.1	FGIG_09369, FGIG_02468
OG0007203	KAK4475604.1	FGIG_02482
OG0007205	KAK4468919.1	FGIG_02547
OG0007206	KAK4470600.1	FGIG_02571
OG0007207	KAK4469275.1	FGIG_02683
OG0007208	KAK4470856.1	FGIG_02697
OG0007209	KAK4467629.1	FGIG_02798
OG0007210	KAK4468928.1	FGIG_02905
OG0007211	KAK4473381.1	FGIG_02924
OG0007212	KAK4471611.1	FGIG_02980
OG0007213	KAK4471610.1	FGIG_02981
OG0007214	KAK4470911.1	FGIG_03035
OG0007215	KAK4474475.1	FGIG_03053
OG0007216	KAK4475133.1	FGIG_03079
OG0007217	KAK4473557.1	FGIG_03090
OG0007219	KAK4474380.1	FGIG_03189
OG0007220	KAK4474096.1	FGIG_03207
OG0007221	KAK4474112.1	FGIG_03211
OG0007222	KAK4476001.1	FGIG_03320
OG0007223	KAK4471755.1	FGIG_03353
OG0007224	KAK4470307.1	FGIG_03400
OG0007226	KAK4472643.1	FGIG_03474
OG0007227	KAK4468467.1	FGIG_03556
OG0007228	KAK4470991.1	FGIG_03607
OG0007229	KAK4470338.1	FGIG_03640
OG0007230	KAK4476291.1	FGIG_03650
OG0007231	KAK4473314.1	FGIG_03724
OG0007232	KAK4474430.1	FGIG_03820
OG0007233	KAK4467872.1	FGIG_03857
OG0007234	KAK4471860.1	FGIG_04005
OG0007235	KAK4474995.1	FGIG_04053
OG0007236	KAK4475627.1	FGIG_04215
OG0007237	KAK4470692.1	FGIG_04249
OG0007238	KAK4472923.1	FGIG_04450
OG0007239	KAK4470790.1	FGIG_04469
OG0007240	KAK4470142.1	FGIG_04565
OG0007241	KAK4473436.1	FGIG_04696
OG0007242	KAK4473549.1	FGIG_04743
OG0007243	KAK4473803.1	FGIG_04750
OG0007244	KAK4470295.1	FGIG_04763
OG0007245	KAK4469510.1	FGIG_04766
OG0007246	KAK4469325.1	FGIG_04847
OG0007247	KAK4469725.1	FGIG_04936
OG0007248	KAK4473263.1, KAK4473264.1	FGIG_05018
OG0007249	KAK4468228.1	FGIG_05141
OG0007250	KAK4473180.1	FGIG_05206
OG0007251	KAK4473969.1	FGIG_05259
OG0007252	KAK4474636.1	FGIG_05325
OG0007253	KAK4469540.1	FGIG_05358
OG0007254	KAK4470395.1	FGIG_05542
OG0007256	KAK4471321.1	FGIG_05587
OG0007257	KAK4469876.1	FGIG_05696
OG0007260	KAK4470773.1	FGIG_05801
OG0007261	KAK4472993.1	FGIG_06007
OG0007262	KAK4468143.1	FGIG_06113
OG0007263	KAK4476231.1	FGIG_06138
OG0007264	KAK4474477.1	FGIG_06175
OG0007265	KAK4472839.1	FGIG_06204
OG0007266	KAK4471803.1	FGIG_06282
OG0007267	KAK4468622.1	FGIG_06312
OG0007268	KAK4473589.1	FGIG_06437, FGIG_11448
OG0007269	KAK4474990.1	FGIG_06514
OG0007270	KAK4468359.1	FGIG_06581
OG0007271	KAK4476152.1	FGIG_06639
OG0007272	KAK4475739.1, KAK4475749.1	FGIG_06675
OG0007273	KAK4467441.1	FGIG_06686
OG0007274	KAK4469914.1	FGIG_06725
OG0007275	KAK4472477.1	FGIG_06914
OG0007276	KAK4472402.1	FGIG_06954
OG0007277	KAK4469129.1	FGIG_07000
OG0007278	KAK4473514.1	FGIG_07061
OG0007279	KAK4468155.1	FGIG_07141
OG0007280	KAK4470840.1	FGIG_07273
OG0007282	KAK4471231.1	FGIG_07475
OG0007283	KAK4469286.1	FGIG_07529
OG0007284	KAK4474320.1	FGIG_07595
OG0007285	KAK4473600.1	FGIG_07611
OG0007286	KAK4469042.1	FGIG_07848
OG0007287	KAK4471079.1	FGIG_07861
OG0007288	KAK4470908.1	FGIG_07887
OG0007290	KAK4474076.1	FGIG_08224
OG0007291	KAK4469169.1	FGIG_08242
OG0007295	KAK4474480.1	FGIG_08379
OG0007296	KAK4471731.1	FGIG_08499
OG0007297	KAK4468781.1	FGIG_08504
OG0007298	KAK4473249.1	FGIG_08584
OG0007299	KAK4470891.1	FGIG_08597
OG0007300	KAK4473233.1	FGIG_08609
OG0007301	KAK4473801.1	FGIG_08833
OG0007302	KAK4468023.1	FGIG_08866
OG0007303	KAK4468145.1	FGIG_08955
OG0007304	KAK4472449.1	FGIG_08963
OG0007305	KAK4469844.1	FGIG_08974
OG0007306	KAK4470110.1	FGIG_09013
OG0007307	KAK4469200.1	FGIG_09255
OG0007308	KAK4471009.1	FGIG_09346
OG0007309	KAK4472022.1	FGIG_09400
OG0007311	KAK4474799.1	FGIG_09534, FGIG_11505
OG0007312	KAK4476237.1	FGIG_09600
OG0007313	KAK4470850.1	FGIG_09601
OG0007314	KAK4469960.1	FGIG_09663
OG0007315	KAK4468045.1	FGIG_09719
OG0007316	KAK4472252.1	FGIG_09755
OG0007317	KAK4472313.1	FGIG_10387, FGIG_09846
OG0007318	KAK4475613.1	FGIG_09854
OG0007319	KAK4469107.1	FGIG_09941
OG0007320	KAK4473684.1	FGIG_10112
OG0007322	KAK4471921.1	FGIG_10354
OG0007323	KAK4470318.1	FGIG_10423
OG0007324	KAK4468869.1	FGIG_10425
OG0007325	KAK4467537.1, KAK4467262.1, KAK4467288.1	FGIG_10432
OG0007326	KAK4470294.1	FGIG_10763
OG0007327	KAK4476308.1	FGIG_10770
OG0007328	KAK4472901.1	FGIG_10792
OG0007330	KAK4472060.1	FGIG_10963
OG0007331	KAK4469735.1	FGIG_10997, FGIG_10996
OG0007332	KAK4474121.1	FGIG_11002
OG0007333	KAK4472776.1	FGIG_11049
OG0007334	KAK4468469.1	FGIG_11392
OG0007335	KAK4474361.1	FGIG_11406
OG0007336	KAK4473960.1	FGIG_11441
OG0007338	KAK4471606.1	FGIG_11496
OG0007339	KAK4469141.1	FGIG_11503
OG0007340	KAK4475056.1, KAK4475057.1	FGIG_11569
OG0007341	KAK4475959.1	FGIG_11603
OG0007343	KAK4469455.1	FGIG_11808
OG0007344	KAK4474549.1	FGIG_12031, FGIG_11885
OG0007345	KAK4470418.1	FGIG_11940
OG0007346	KAK4467932.1	FGIG_11991
OG0007347	KAK4474970.1	FGIG_12050
OG0007348	KAK4475542.1	FGIG_12081
OG0007349	KAK4475996.1	FGIG_12250
OG0007350	KAK4469320.1	FGIG_12274
OG0007351	KAK4474397.1	FGIG_12303
OG0007352	KAK4469778.1	FGIG_12524
OG0007353	KAK4472844.1	FGIG_12554
OG0007414	KAK4474752.1	FGIG_00054
OG0007415	KAK4473772.1	FGIG_00153
OG0007416	KAK4469831.1, KAK4469830.1	FGIG_00301
OG0007417	KAK4474265.1	FGIG_00461
OG0007418	KAK4470409.1	FGIG_00475
OG0007419	KAK4475821.1	FGIG_00688
OG0007420	KAK4475117.1	FGIG_00698
OG0007421	KAK4467843.1	FGIG_00714
OG0007422	KAK4474958.1	FGIG_00750
OG0007423	KAK4474957.1	FGIG_00751
OG0007424	KAK4473477.1	FGIG_00769
OG0007425	KAK4469795.1	FGIG_01088
OG0007426	KAK4468639.1	FGIG_01259
OG0007427	KAK4468539.1	FGIG_01318
OG0007428	KAK4475076.1	FGIG_01418
OG0007429	KAK4474328.1	FGIG_01429
OG0007430	KAK4469110.1	FGIG_01564
OG0007431	KAK4468279.1	FGIG_01611
OG0007432	KAK4469563.1	FGIG_01664
OG0007433	KAK4471470.1	FGIG_01724
OG0007434	KAK4471467.1	FGIG_01726
OG0007435	KAK4471216.1	FGIG_01831
OG0007436	KAK4473281.1	FGIG_01851
OG0007437	KAK4469908.1	FGIG_01895
OG0007438	KAK4476313.1	FGIG_01992, FGIG_01993
OG0007439	KAK4474936.1	FGIG_02008
OG0007440	KAK4468324.1	FGIG_02014
OG0007441	KAK4471901.1	FGIG_02050
OG0007442	KAK4472726.1	FGIG_02073
OG0007444	KAK4472057.1	FGIG_10643, FGIG_02422
OG0007445	KAK4474135.1	FGIG_02437
OG0007446	KAK4474671.1	FGIG_02539
OG0007447	KAK4467320.1	FGIG_02541
OG0007448	KAK4474028.1	FGIG_02573
OG0007450	KAK4471634.1	FGIG_02868
OG0007451	KAK4474385.1	FGIG_02998
OG0007452	KAK4472271.1	FGIG_03032
OG0007453	KAK4470748.1	FGIG_03095
OG0007454	KAK4472525.1	FGIG_03106
OG0007455	KAK4471604.1	FGIG_03138
OG0007456	KAK4476137.1	FGIG_03196
OG0007457	KAK4472428.1	FGIG_03202
OG0007458	KAK4474097.1	FGIG_03210
OG0007459	KAK4474423.1	FGIG_03216
OG0007460	KAK4469329.1	FGIG_04011, FGIG_03251
OG0007461	KAK4470764.1	FGIG_03256
OG0007462	KAK4473121.1	FGIG_03260
OG0007463	KAK4470639.1	FGIG_03442
OG0007464	KAK4473456.1	FGIG_03454
OG0007466	KAK4472734.1	FGIG_03540
OG0007467	KAK4469053.1	FGIG_03571
OG0007468	KAK4470816.1	FGIG_03646
OG0007469	KAK4470259.1	FGIG_03658
OG0007470	KAK4470754.1	FGIG_03683
OG0007472	KAK4473791.1	FGIG_03834
OG0007473	KAK4472999.1	FGIG_04000
OG0007474	KAK4473385.1	FGIG_04027
OG0007475	KAK4472289.1	FGIG_04099
OG0007476	KAK4470118.1	FGIG_04115
OG0007477	KAK4468966.1	FGIG_04133
OG0007480	KAK4468940.1	FGIG_04293
OG0007481	KAK4471770.1	FGIG_04353
OG0007482	KAK4469343.1	FGIG_04393
OG0007483	KAK4473805.1	FGIG_04562
OG0007484	KAK4471249.1	FGIG_04683
OG0007485	KAK4471129.1	FGIG_04723
OG0007486	KAK4470092.1	FGIG_04733
OG0007487	KAK4470555.1	FGIG_04787
OG0007488	KAK4469326.1	FGIG_04848
OG0007489	KAK4469775.1, KAK4469776.1	FGIG_04888
OG0007490	KAK4468796.1	FGIG_04983
OG0007491	KAK4469928.1	FGIG_05005
OG0007492	KAK4467969.1	FGIG_05281, FGIG_06596
OG0007493	KAK4472832.1	FGIG_05605
OG0007494	KAK4475067.1	FGIG_05625
OG0007495	KAK4470512.1	FGIG_05745
OG0007496	KAK4471087.1	FGIG_05848
OG0007497	KAK4469984.1	FGIG_05872
OG0007499	KAK4469917.1	FGIG_06029
OG0007500	KAK4474182.1	FGIG_06055
OG0007501	KAK4469889.1	FGIG_06081
OG0007502	KAK4475423.1	FGIG_06160
OG0007503	KAK4469260.1	FGIG_06165, FGIG_10444
OG0007504	KAK4475618.1	FGIG_06353
OG0007505	KAK4469071.1	FGIG_06371
OG0007506	KAK4467814.1	FGIG_06389
OG0007507	KAK4472082.1	FGIG_06441
OG0007508	KAK4470929.1	FGIG_08041, FGIG_06587
OG0007509	KAK4475782.1	FGIG_06644
OG0007510	KAK4471394.1, KAK4471395.1	FGIG_06861
OG0007511	KAK4469580.1	FGIG_06865
OG0007512	KAK4469547.1	FGIG_06878
OG0007513	KAK4472479.1	FGIG_06916
OG0007514	KAK4470906.1	FGIG_06930
OG0007515	KAK4468878.1	FGIG_07020
OG0007516	KAK4473591.1	FGIG_07146
OG0007517	KAK4472921.1	FGIG_07195
OG0007518	KAK4472416.1	FGIG_07282
OG0007520	KAK4473099.1	FGIG_07289
OG0007521	KAK4472922.1	FGIG_07345
OG0007522	KAK4473561.1	FGIG_07484
OG0007523	KAK4474650.1	FGIG_07659
OG0007524	KAK4470369.1	FGIG_07708
OG0007525	KAK4471018.1	FGIG_07787
OG0007526	KAK4473235.1	FGIG_07853
OG0007527	KAK4470185.1	FGIG_07931
OG0007528	KAK4472816.1	FGIG_07954
OG0007529	KAK4474829.1	FGIG_08137
OG0007530	KAK4473869.1	FGIG_08246
OG0007531	KAK4472392.1	FGIG_08260
OG0007532	KAK4472019.1	FGIG_08282
OG0007533	KAK4474402.1	FGIG_08437
OG0007534	KAK4474776.1	FGIG_08473
OG0007535	KAK4468432.1	FGIG_08536
OG0007538	KAK4474897.1	FGIG_08761
OG0007539	KAK4475505.1	FGIG_08789
OG0007540	KAK4468581.1	FGIG_08915
OG0007541	KAK4475933.1	FGIG_09164
OG0007543	KAK4474556.1	FGIG_09241
OG0007544	KAK4472316.1	FGIG_09333
OG0007545	KAK4468088.1	FGIG_09350
OG0007546	KAK4469303.1	FGIG_09492
OG0007547	KAK4474447.1	FGIG_09528
OG0007549	KAK4472511.1	FGIG_09660
OG0007550	KAK4471360.1	FGIG_09673
OG0007551	KAK4471139.1	FGIG_09674
OG0007552	KAK4473047.1	FGIG_09693
OG0007553	KAK4475469.1	FGIG_09709
OG0007554	KAK4472798.1	FGIG_09805
OG0007555	KAK4472314.1	FGIG_09845
OG0007558	KAK4472318.1	FGIG_10011
OG0007559	KAK4472192.1	FGIG_10225
OG0007560	KAK4473621.1	FGIG_10249
OG0007561	KAK4473192.1	FGIG_10346
OG0007562	KAK4470914.1	FGIG_10364
OG0007563	KAK4468365.1	FGIG_10460
OG0007564	KAK4470540.1	FGIG_10585, FGIG_10584
OG0007565	KAK4473332.1	FGIG_10623
OG0007566	KAK4471545.1	FGIG_10750
OG0007568	KAK4475535.1	FGIG_10780
OG0007569	KAK4474717.1	FGIG_10785
OG0007570	KAK4473305.1	FGIG_10816
OG0007571	KAK4468693.1	FGIG_10826, FGIG_10825
OG0007572	KAK4470464.1	FGIG_10860
OG0007573	KAK4472061.1	FGIG_10964
OG0007574	KAK4468506.1	FGIG_11058
OG0007575	KAK4470455.1	FGIG_11120
OG0007576	KAK4475421.1	FGIG_11152
OG0007577	KAK4470957.1	FGIG_11165
OG0007578	KAK4468753.1	FGIG_11299
OG0007579	KAK4474362.1	FGIG_11405
OG0007580	KAK4473430.1	FGIG_11656
OG0007581	KAK4468579.1	FGIG_11721
OG0007582	KAK4475224.1	FGIG_11848
OG0007584	KAK4471506.1	FGIG_11955
OG0007587	KAK4473053.1	FGIG_12318
OG0007588	KAK4473238.1	FGIG_12445
OG0007589	KAK4469970.1	FGIG_12501
OG0007667	KAK4468511.1	FGIG_00242
OG0007669	KAK4471492.1	FGIG_01157
OG0007670	KAK4475851.1	FGIG_01305
OG0007671	KAK4475724.1	FGIG_01380
OG0007672	KAK4474825.1	FGIG_01485
OG0007673	KAK4468470.1	FGIG_01552
OG0007674	KAK4468042.1	FGIG_01639
OG0007675	KAK4472900.1	FGIG_01811
OG0007677	KAK4472434.1	FGIG_02107
OG0007678	KAK4469067.1, KAK4469068.1	FGIG_02253
OG0007680	KAK4469372.1	FGIG_02581
OG0007681	KAK4467627.1	FGIG_02796
OG0007682	KAK4468921.1	FGIG_02889
OG0007683	KAK4469593.1	FGIG_02892
OG0007684	KAK4470656.1	FGIG_02945
OG0007685	KAK4475409.1	FGIG_02957
OG0007686	KAK4469567.1	FGIG_03003
OG0007689	KAK4476309.1	FGIG_03180
OG0007690	KAK4468861.1	FGIG_03526
OG0007691	KAK4472094.1	FGIG_03734
OG0007692	KAK4474527.1	FGIG_03895
OG0007693	KAK4472649.1	FGIG_03935
OG0007694	KAK4471979.1	FGIG_03961
OG0007695	KAK4473398.1	FGIG_04008
OG0007696	KAK4472103.1	FGIG_04056
OG0007697	KAK4473628.1	FGIG_04065
OG0007698	KAK4469976.1	FGIG_04222
OG0007699	KAK4471553.1	FGIG_04429
OG0007700	KAK4475355.1	FGIG_04649
OG0007701	KAK4469183.1	FGIG_04720
OG0007703	KAK4473855.1	FGIG_04885
OG0007704	KAK4474468.1	FGIG_04906
OG0007705	KAK4471101.1	FGIG_04958
OG0007706	KAK4470202.1	FGIG_05157
OG0007707	KAK4473682.1	FGIG_05449
OG0007708	KAK4475307.1	FGIG_05463
OG0007709	KAK4471588.1	FGIG_05524
OG0007710	KAK4475110.1	FGIG_05534
OG0007711	KAK4470553.1	FGIG_05561
OG0007712	KAK4470348.1	FGIG_05747
OG0007714	KAK4473675.1	FGIG_05838
OG0007715	KAK4472292.1	FGIG_05905
OG0007716	KAK4470833.1	FGIG_06232
OG0007717	KAK4468204.1	FGIG_06319
OG0007719	KAK4470281.1	FGIG_06448
OG0007720	KAK4472236.1, KAK4474209.1	FGIG_06488
OG0007721	KAK4469263.1	FGIG_06611
OG0007722	KAK4468519.1	FGIG_06703
OG0007723	KAK4476195.1	FGIG_06882
OG0007725	KAK4471155.1	FGIG_07075
OG0007727	KAK4470551.1	FGIG_07441
OG0007729	KAK4469216.1	FGIG_07675
OG0007730	KAK4476049.1	FGIG_07875
OG0007731	KAK4472615.1	FGIG_08117
OG0007732	KAK4473540.1	FGIG_08138
OG0007733	KAK4468444.1	FGIG_08229
OG0007734	KAK4472951.1	FGIG_08313
OG0007735	KAK4468154.1	FGIG_08371
OG0007736	KAK4472845.1	FGIG_08398
OG0007737	KAK4468460.1	FGIG_08620
OG0007738	KAK4475195.1	FGIG_08791
OG0007739	KAK4474515.1	FGIG_08870
OG0007740	KAK4475878.1	FGIG_08885
OG0007741	KAK4475549.1	FGIG_08958
OG0007743	KAK4471421.1	FGIG_09451
OG0007745	KAK4469848.1	FGIG_09714
OG0007746	KAK4473322.1	FGIG_09797
OG0007747	KAK4468898.1	FGIG_09817
OG0007748	KAK4469981.1	FGIG_09839
OG0007749	KAK4470195.1	FGIG_10045
OG0007750	KAK4474859.1	FGIG_10195
OG0007751	KAK4470054.1	FGIG_10205
OG0007752	KAK4473069.1	FGIG_10607
OG0007753	KAK4475958.1	FGIG_10665
OG0007754	KAK4473450.1	FGIG_10970
OG0007756	KAK4471327.1	FGIG_11384
OG0007757	KAK4467277.1	FGIG_11588
OG0007759	KAK4474413.1	FGIG_11827
OG0007760	KAK4470312.1	FGIG_11840
OG0007762	KAK4469238.1	FGIG_12275
OG0007763	KAK4473584.1	FGIG_12333
OG0007764	KAK4475310.1	FGIG_12340
OG0007765	KAK4473518.1	FGIG_12616
OG0007847	KAK4467610.1	FGIG_00211
OG0007848	KAK4471338.1	FGIG_00631
OG0007850	KAK4469786.1	FGIG_01089
OG0007853	KAK4472622.1	FGIG_01651
OG0007854	KAK4470404.1	FGIG_01738
OG0007855	KAK4470518.1	FGIG_02064
