Orthogroup	s.mekongi	schistosoma_bovis
OG0005267	KAK4473360.1	SBOV2_22500.1, SBOV2_22510.1
OG0005268	KAK4473391.1	SBOV2_26300.1, SBOV2_26300.2, SBOV2_26300.3
OG0005269	KAK4474067.1, KAK4474068.1	SBOV2_31800.1, SBOV2_31810.1
OG0005270	KAK4474235.1	SBOV2_57660.1, SBOV2_41730.1
OG0005271	KAK4475707.1	SBOV2_4280.3, SBOV2_4280.1, SBOV2_4280.2
OG0005283	KAK4468757.1	SBOV2_86970.1, SBOV2_86960.1, SBOV2_86980.1
OG0005284	KAK4470374.1	SBOV2_73930.1
OG0005286	KAK4472422.1	SBOV2_38030.1
OG0005287	KAK4474535.1	SBOV2_11270.1
OG0005288	KAK4469382.1	SBOV2_49380.1, SBOV2_49380.2
OG0005289	KAK4469599.1	SBOV2_47340.1, SBOV2_47320.1, SBOV2_47330.1
OG0005290	KAK4473433.1	SBOV2_25910.1
OG0005291	KAK4473386.1, KAK4473390.1	SBOV2_26310.1
OG0005292	KAK4474026.1	SBOV2_43850.1
OG0005293	KAK4471840.1	SBOV2_59610.1
OG0005294	KAK4469732.1	SBOV2_55720.1
OG0005295	KAK4469780.1	SBOV2_56270.2, SBOV2_56270.3, SBOV2_56270.4, SBOV2_56270.1
OG0005296	KAK4474059.1	SBOV2_43880.1
OG0005297	KAK4468251.1	SBOV2_81870.1
OG0005298	KAK4473467.1, KAK4473466.1	SBOV2_41510.1
OG0005299	KAK4470974.1	SBOV2_78770.1
OG0005300	KAK4468930.1	SBOV2_88970.2, SBOV2_88970.1
OG0005301	KAK4470104.1	SBOV2_70500.1
OG0005303	KAK4469807.1	SBOV2_50120.2, SBOV2_50120.1
OG0005304	KAK4468664.1	SBOV2_89540.1, SBOV2_89540.2
OG0005305	KAK4472165.1	SBOV2_30820.1
OG0005306	KAK4474942.1	SBOV2_17200.1
OG0005309	KAK4473175.1	SBOV2_24180.1
OG0005310	KAK4476156.1	SBOV2_1150.1, SBOV2_1150.2
OG0005311	KAK4468106.1	SBOV2_84070.1
OG0005312	KAK4472702.1	SBOV2_36700.1, SBOV2_36700.2
OG0005314	KAK4474992.1	SBOV2_19910.1
OG0005315	KAK4471121.1	SBOV2_57160.1
OG0005316	KAK4468258.1	SBOV2_81790.1
OG0005317	KAK4472006.1	SBOV2_59190.1
OG0005318	KAK4472768.1	SBOV2_38380.1
OG0005319	KAK4471709.1	SBOV2_62070.1, SBOV2_62070.2
OG0005321	KAK4470189.1	SBOV2_71220.1
OG0005322	KAK4468690.1	SBOV2_87470.1, SBOV2_87470.2, SBOV2_87470.3
OG0005323	KAK4472876.1	SBOV2_39240.1
OG0005324	KAK4473731.1	SBOV2_28320.1
OG0005325	KAK4472658.1	SBOV2_36270.1, SBOV2_36270.2
OG0005326	KAK4476075.1	SBOV2_7790.2, SBOV2_7790.1
OG0005327	KAK4475162.1	SBOV2_18080.1, SBOV2_18080.2, SBOV2_18080.3
OG0005328	KAK4471753.1	SBOV2_61690.1
OG0005329	KAK4474816.1	SBOV2_15940.1, SBOV2_15940.2
OG0005330	KAK4468350.1	SBOV2_80670.1
OG0005331	KAK4468600.1	SBOV2_89260.1
OG0005332	KAK4468542.1	SBOV2_88220.2, SBOV2_88220.1
OG0005333	KAK4475508.1	SBOV2_21880.1
OG0005334	KAK4474614.1	SBOV2_14490.1, SBOV2_14490.2
OG0005335	KAK4470760.1	SBOV2_76630.1
OG0005336	KAK4474653.1	SBOV2_12390.1
OG0005337	KAK4473056.1	SBOV2_23820.1
OG0005338	KAK4469277.1	SBOV2_48410.1
OG0005339	KAK4468986.1	SBOV2_55740.1, SBOV2_55740.2
OG0005340	KAK4468619.1	SBOV2_89890.1, SBOV2_89890.2
OG0005341	KAK4475294.1	SBOV2_14790.1
OG0005342	KAK4467666.1	SBOV2_94210.1
OG0005343	KAK4470843.1	SBOV2_77490.1
OG0005344	KAK4470780.1	SBOV2_76810.1
OG0005345	KAK4473807.1	SBOV2_29080.1, SBOV2_29080.2
OG0005346	KAK4476287.1, KAK4474268.1	SBOV2_10090.1
OG0005347	KAK4471269.1	SBOV2_65170.1
OG0005348	KAK4474672.1	SBOV2_12570.1
OG0005349	KAK4475903.1	SBOV2_500.1
OG0005351	KAK4469681.1	SBOV2_53190.1
OG0005352	KAK4475533.1	SBOV2_2550.1
OG0005353	KAK4467940.1	SBOV2_91900.1
OG0005354	KAK4474132.1	SBOV2_32510.1, SBOV2_32510.2
OG0005355	KAK4473723.1	SBOV2_28260.1
OG0005356	KAK4471488.1	SBOV2_68140.1, SBOV2_68140.2
OG0005357	KAK4470262.1	SBOV2_71750.1
OG0005358	KAK4469687.1	SBOV2_45100.1
OG0005359	KAK4475103.1	SBOV2_18670.1
OG0005360	KAK4475401.1	SBOV2_20910.1
OG0005361	KAK4475317.1	SBOV2_15020.1, SBOV2_15020.2, SBOV2_15020.3
OG0005362	KAK4471601.1	SBOV2_66730.1, SBOV2_66730.2
OG0005363	KAK4476167.1	SBOV2_1140.1
OG0005364	KAK4469271.1	SBOV2_48520.1
OG0005365	KAK4474960.1	SBOV2_17360.1
OG0005366	KAK4475227.1	SBOV2_15080.2, SBOV2_15080.1, SBOV2_15080.3
OG0005367	KAK4473289.1	SBOV2_23350.1
OG0005368	KAK4475497.1	SBOV2_22030.1, SBOV2_22030.2
OG0005369	KAK4474137.1	SBOV2_32560.1
OG0005370	KAK4474136.1	SBOV2_32570.1, SBOV2_32570.2, SBOV2_32570.3, SBOV2_32570.4
OG0005371	KAK4474139.1	SBOV2_32590.1
OG0005372	KAK4473262.1	SBOV2_25090.1
OG0005373	KAK4468909.1	SBOV2_91420.1
OG0005374	KAK4475474.1	SBOV2_21300.1
OG0005376	KAK4471964.1, KAK4471966.1	SBOV2_60930.1
OG0005377	KAK4472475.1	SBOV2_37480.1, SBOV2_37480.2
OG0005378	KAK4472621.1	SBOV2_43150.1
OG0005379	KAK4469052.1	SBOV2_55270.1
OG0005380	KAK4475291.1	SBOV2_2170.1
OG0005381	KAK4476183.1	SBOV2_7950.1
OG0005382	KAK4467632.1	SBOV2_93820.1
OG0005383	KAK4473700.1	SBOV2_28030.1
OG0005384	KAK4468231.1	SBOV2_82100.1, SBOV2_82100.2
OG0005385	KAK4474407.1	SBOV2_10910.1
OG0005386	KAK4472386.1	SBOV2_34710.1, SBOV2_34710.2
OG0005387	KAK4473111.1, KAK4473112.1	SBOV2_39550.1, SBOV2_39550.2
OG0005388	KAK4473267.1	SBOV2_25130.1, SBOV2_25130.2, SBOV2_25130.3, SBOV2_25130.4
OG0005389	KAK4469592.1	SBOV2_45200.1
OG0005390	KAK4467858.1	SBOV2_94900.1
OG0005391	KAK4471094.1	SBOV2_57930.1
OG0005392	KAK4469136.1	SBOV2_54180.1, SBOV2_54180.2
OG0005393	KAK4469134.1	SBOV2_54200.1
OG0005394	KAK4475484.1	SBOV2_2380.1, SBOV2_2370.1
OG0005395	KAK4470173.1	SBOV2_71070.1
OG0005396	KAK4474733.1	SBOV2_13110.1
OG0005397	KAK4473795.1	SBOV2_43620.1
OG0005398	KAK4472884.1	SBOV2_41270.1
OG0005399	KAK4474441.1	SBOV2_11890.1
OG0005400	KAK4474557.1	SBOV2_11050.1, SBOV2_11050.2
OG0005401	KAK4469817.1	SBOV2_50300.1
OG0005402	KAK4469777.1	SBOV2_56240.1
OG0005403	KAK4473692.1	SBOV2_27990.1
OG0005404	KAK4474940.1	SBOV2_17090.2, SBOV2_17090.1, SBOV2_17090.3
OG0005405	KAK4468520.1	SBOV2_87980.1, SBOV2_87980.2, SBOV2_87980.4, SBOV2_87980.3
OG0005406	KAK4471569.1	SBOV2_67160.1, SBOV2_67180.1
OG0005407	KAK4469726.1	SBOV2_53640.1, SBOV2_53640.2
OG0005408	KAK4468931.1	SBOV2_87660.1
OG0005409	KAK4472634.1	SBOV2_36100.1
OG0005410	KAK4476222.1	SBOV2_8600.1
OG0005411	KAK4468915.1	SBOV2_91040.1
OG0005412	KAK4471776.1	SBOV2_61680.1, SBOV2_61680.2
OG0005413	KAK4470846.1	SBOV2_77530.4, SBOV2_77530.1, SBOV2_77530.3, SBOV2_77530.2
OG0005414	KAK4470694.1	SBOV2_69850.1
OG0005415	KAK4472461.1	SBOV2_37590.1
OG0005416	KAK4473179.1	SBOV2_24220.1, SBOV2_24220.2
OG0005417	KAK4475674.1	SBOV2_3980.2, SBOV2_3980.1
OG0005418	KAK4469114.1	SBOV2_46710.2, SBOV2_46710.1
OG0005419	KAK4471558.1	SBOV2_67300.1, SBOV2_67300.2
OG0005420	KAK4473837.1	SBOV2_30510.2, SBOV2_30510.3, SBOV2_30510.4, SBOV2_30510.1
OG0005421	KAK4470967.1, KAK4469044.1	SBOV2_78710.1
OG0005423	KAK4472833.1	SBOV2_39040.1, SBOV2_39040.2
OG0005424	KAK4468006.1	SBOV2_80750.3, SBOV2_80750.1, SBOV2_80750.2
OG0005425	KAK4467997.1	SBOV2_80800.1
OG0005426	KAK4467709.1	SBOV2_93200.1, SBOV2_93200.2
OG0005427	KAK4467654.1	SBOV2_94070.1, SBOV2_94070.2
OG0005428	KAK4468793.1	SBOV2_86340.1
OG0005429	KAK4471823.1	SBOV2_59400.1
OG0005430	KAK4474168.1	SBOV2_44070.1
OG0005431	KAK4470808.1	SBOV2_77120.1
OG0005432	KAK4468301.1	SBOV2_80990.1
OG0005433	KAK4470800.1	SBOV2_77030.1
OG0005434	KAK4472945.1	SBOV2_40780.3, SBOV2_40780.1, SBOV2_40780.2
OG0005435	KAK4467815.1	SBOV2_94740.1, SBOV2_94740.2
OG0005437	KAK4471389.1	SBOV2_62700.1
OG0005438	KAK4474403.1	SBOV2_10940.1, SBOV2_10940.2
OG0005439	KAK4473708.1	SBOV2_44270.1
OG0005440	KAK4470245.1	SBOV2_71540.1, SBOV2_71540.2
OG0005441	KAK4468406.1	SBOV2_87640.2, SBOV2_87640.1, SBOV2_87640.3
OG0005442	KAK4472765.1	SBOV2_38200.1
OG0005443	KAK4471968.1	SBOV2_60950.1
OG0005444	KAK4475154.1	SBOV2_18160.1
OG0005445	KAK4470082.1	SBOV2_79660.1
OG0005446	KAK4474003.1	SBOV2_44470.1
OG0005447	KAK4471192.1	SBOV2_64390.1
OG0005448	KAK4474131.1	SBOV2_32470.1
OG0005449	KAK4471996.1	SBOV2_64080.1
OG0005450	KAK4471837.1	SBOV2_59640.1
OG0005451	KAK4468282.1	SBOV2_81540.2, SBOV2_81540.1
OG0005452	KAK4468540.1	SBOV2_88200.1, SBOV2_88200.3, SBOV2_88200.2
OG0005453	KAK4471983.1	SBOV2_61100.1, SBOV2_61120.1
OG0005455	KAK4469401.1	SBOV2_49560.1
OG0005456	KAK4470445.1	SBOV2_75860.1, SBOV2_75860.2
OG0005457	KAK4469062.1	SBOV2_46190.1, SBOV2_46200.1
OG0005458	KAK4476068.1	SBOV2_6540.1, SBOV2_6490.1
OG0005459	KAK4475986.1	SBOV2_1310.1
OG0005461	KAK4472967.1	SBOV2_40980.1, SBOV2_40980.2
OG0005463	KAK4474993.1	SBOV2_19900.1
OG0005464	KAK4469656.1	SBOV2_54360.1
OG0005465	KAK4468910.1	SBOV2_87670.1
OG0005466	KAK4470915.1	SBOV2_69680.1
OG0005467	KAK4471322.1	SBOV2_63260.1
OG0005468	KAK4475016.1	SBOV2_19660.1, SBOV2_19660.5
OG0005469	KAK4471559.1	SBOV2_67290.1
OG0005470	KAK4468026.1	SBOV2_83020.1, SBOV2_83020.2
OG0005471	KAK4475168.1	SBOV2_18030.1, SBOV2_18030.2, SBOV2_18030.3, SBOV2_18030.4, SBOV2_18030.5, SBOV2_18030.6
OG0005472	KAK4470573.1	SBOV2_72480.1
OG0005473	KAK4475617.1	SBOV2_850.1
OG0005475	KAK4468022.1	SBOV2_83060.1
OG0005476	KAK4473689.1	SBOV2_27980.1, SBOV2_27980.2
OG0005477	KAK4473641.1	SBOV2_27320.1
OG0005478	KAK4471178.1	SBOV2_57590.1
OG0005479	KAK4470527.1	SBOV2_74760.1, SBOV2_74760.2
OG0005480	KAK4470594.1	SBOV2_72670.1
OG0005481	KAK4474933.1	SBOV2_17150.1
OG0005482	KAK4473412.1, KAK4473413.1	SBOV2_26130.3, SBOV2_26130.1, SBOV2_26130.2
OG0005484	KAK4475448.1	SBOV2_21530.1
OG0005485	KAK4469662.1	SBOV2_54440.1
OG0005486	KAK4470146.1	SBOV2_69210.1
OG0005487	KAK4473331.1	SBOV2_22830.1
OG0005488	KAK4468484.1	SBOV2_90830.1
OG0005489	KAK4467486.1	SBOV2_4890.1, SBOV2_4890.2, SBOV2_4890.3
OG0005490	KAK4472294.1	SBOV2_33840.1
OG0005491	KAK4468464.1	SBOV2_90630.1
OG0005492	KAK4468824.1	SBOV2_91320.1
OG0005493	KAK4469485.1	SBOV2_52970.1
OG0005494	KAK4475846.1	SBOV2_5330.2, SBOV2_5330.3, SBOV2_5330.1
OG0005495	KAK4470936.1	SBOV2_78390.1, SBOV2_78380.1
OG0005496	KAK4467890.1	SBOV2_92620.1
OG0005497	KAK4473020.1	SBOV2_23560.1
OG0005498	KAK4470407.1	SBOV2_76200.1
OG0005499	KAK4468695.1, KAK4468696.1	SBOV2_87340.1
OG0005500	KAK4475036.1	SBOV2_19400.1, SBOV2_19400.2
OG0005501	KAK4468531.1	SBOV2_88110.1
OG0005502	KAK4467818.1	SBOV2_95660.1
OG0005503	KAK4473752.1	SBOV2_28520.1
OG0005504	KAK4467971.1	SBOV2_82070.1, SBOV2_82080.1
OG0005505	KAK4470826.1	SBOV2_77290.1
OG0005506	KAK4468596.1	SBOV2_88860.1
OG0005507	KAK4468731.1	SBOV2_86660.1
OG0005508	KAK4474746.1	SBOV2_1580.1
OG0005509	KAK4467612.1	SBOV2_92920.1
OG0005510	KAK4468446.1	SBOV2_90460.1
OG0005511	KAK4470795.1	SBOV2_76990.1
OG0005512	KAK4470543.1	SBOV2_6690.1, SBOV2_6690.2
OG0005513	KAK4468574.1	SBOV2_88510.1
OG0005514	KAK4473188.1	SBOV2_24320.2, SBOV2_24320.1, SBOV2_24320.3
OG0005515	KAK4469779.1	SBOV2_56260.3, SBOV2_56260.4, SBOV2_56260.2, SBOV2_56260.1
OG0005516	KAK4474928.1	SBOV2_17060.1
OG0005517	KAK4471054.1	SBOV2_62640.1
OG0005518	KAK4472196.1	SBOV2_25540.1
OG0005519	KAK4474124.1	SBOV2_32380.1
OG0005520	KAK4471962.1	SBOV2_60910.1
OG0005521	KAK4470888.1	SBOV2_77910.1
OG0005522	KAK4472274.1	SBOV2_33650.1, SBOV2_33650.2, SBOV2_33650.3, SBOV2_33650.4
OG0005523	KAK4468041.1	SBOV2_82870.1, SBOV2_82870.2, SBOV2_82870.3
OG0005524	KAK4474873.1, KAK4474885.1	SBOV2_1810.1
OG0005525	KAK4471089.1	SBOV2_57980.1
OG0005526	KAK4473947.1	SBOV2_29390.1
OG0005527	KAK4473306.1	SBOV2_23180.1
OG0005530	KAK4467279.1	SBOV2_12120.1
OG0005531	KAK4476226.1	SBOV2_8550.2, SBOV2_8550.4, SBOV2_8550.1, SBOV2_8550.3
OG0005532	KAK4474573.1	SBOV2_14240.1
OG0005535	KAK4469931.1	SBOV2_46020.1, SBOV2_46020.2, SBOV2_46020.3, SBOV2_46020.4, SBOV2_46020.5
OG0005536	KAK4474023.1	SBOV2_31340.1, SBOV2_31340.2, SBOV2_31340.3
OG0005537	KAK4472949.1	SBOV2_26760.1
OG0005538	KAK4469302.1	SBOV2_48180.2, SBOV2_48180.1, SBOV2_48180.3
OG0005540	KAK4472001.1	SBOV2_59250.1, SBOV2_59250.2
OG0005544	KAK4473323.1	SBOV2_22900.1
OG0005545	KAK4475717.1, KAK4467465.1	SBOV2_4370.1, SBOV2_4370.2
OG0005546	KAK4476298.1	SBOV2_10020.1
OG0005547	KAK4473946.1	SBOV2_29400.1, SBOV2_29400.2
OG0005548	KAK4468065.1	SBOV2_84520.1, SBOV2_84520.3, SBOV2_84520.2
OG0005549	KAK4469423.1	SBOV2_49800.1, SBOV2_49800.2
OG0005550	KAK4469534.1	SBOV2_52490.1
OG0005551	KAK4470006.1	SBOV2_70680.1
OG0005553	KAK4472128.1	SBOV2_44040.2, SBOV2_44040.1, SBOV2_44040.3
OG0005554	KAK4474839.1	SBOV2_16150.1
OG0005555	KAK4475482.1	SBOV2_21220.1
OG0005566	KAK4470506.1	SBOV2_74950.1
OG0005567	KAK4474737.1	SBOV2_13160.2, SBOV2_13160.1
OG0005568	KAK4470437.1	SBOV2_75920.1, SBOV2_75920.2
OG0005569	KAK4467808.1	SBOV2_94670.1
OG0005570	KAK4472523.1	SBOV2_35080.1
OG0005571	KAK4469061.1	SBOV2_46170.1
OG0005572	KAK4471600.1	SBOV2_66740.1
OG0005573	KAK4474360.1	SBOV2_9550.1
OG0005574	KAK4468860.1	SBOV2_85540.1
OG0005575	KAK4471554.1	SBOV2_67340.1
OG0005576	KAK4471557.1	SBOV2_67310.1
OG0005577	KAK4468900.1	SBOV2_85180.1
OG0005578	KAK4469252.1	SBOV2_48690.1
OG0005579	KAK4476272.1	SBOV2_10290.1
OG0005580	KAK4469652.1	SBOV2_54330.1, SBOV2_54330.2
OG0005581	KAK4472457.1	SBOV2_37660.1, SBOV2_37660.2, SBOV2_37670.1
OG0005582	KAK4472365.1	SBOV2_34490.1
OG0005583	KAK4468868.1	SBOV2_85450.1
OG0005584	KAK4467719.1	SBOV2_93130.2, SBOV2_93130.3, SBOV2_93130.1
OG0005585	KAK4467672.1	SBOV2_94270.1
OG0005586	KAK4467671.1	SBOV2_94260.1
OG0005587	KAK4470802.1	SBOV2_77050.1
OG0005589	KAK4472044.1	SBOV2_58800.1
OG0005590	KAK4474929.1	SBOV2_17190.1
OG0005591	KAK4471241.1	SBOV2_65240.1, SBOV2_64880.1
OG0005592	KAK4469673.1	SBOV2_52800.1
OG0005593	KAK4470161.1	SBOV2_70950.1, SBOV2_70950.2, SBOV2_70950.3
OG0005594	KAK4470090.1	SBOV2_68930.1, SBOV2_68930.2, SBOV2_68930.3
OG0005595	KAK4471738.1	SBOV2_61830.1, SBOV2_61830.2, SBOV2_61830.3
OG0005596	KAK4471370.1	SBOV2_66100.1
OG0005597	KAK4468039.1	SBOV2_82890.1
OG0005598	KAK4470726.1	SBOV2_75630.1, SBOV2_75630.3, SBOV2_75630.2
OG0005599	KAK4469870.1	SBOV2_50920.1
OG0005600	KAK4475077.1	SBOV2_18930.2, SBOV2_18930.1
OG0005601	KAK4473371.1	SBOV2_22360.1
OG0005602	KAK4473382.1	SBOV2_22260.1
OG0005603	KAK4471887.1	SBOV2_63960.1, SBOV2_63960.2
OG0005604	KAK4472463.1	SBOV2_37610.1
OG0005605	KAK4474038.1	SBOV2_31510.1, SBOV2_31510.2, SBOV2_31510.3
OG0005606	KAK4470976.1	SBOV2_78830.1
OG0005607	KAK4468582.1	SBOV2_88610.1
OG0005608	KAK4471365.1	SBOV2_66030.1
OG0005609	KAK4471957.1	SBOV2_60860.1
OG0005610	KAK4475343.1	SBOV2_2210.1
OG0005611	KAK4468436.1	SBOV2_90350.1
OG0005612	KAK4467888.1	SBOV2_92640.1
OG0005613	KAK4469939.1	SBOV2_51530.1
OG0005614	KAK4472903.1	SBOV2_39120.1
OG0005615	KAK4472753.1	SBOV2_38450.1
OG0005616	KAK4472752.1	SBOV2_38460.2, SBOV2_38460.1
OG0005617	KAK4473787.1	SBOV2_28850.1, SBOV2_28850.2
OG0005618	KAK4469195.1	SBOV2_49260.1, SBOV2_49260.2
OG0005619	KAK4469404.1	SBOV2_49580.2, SBOV2_49580.1
OG0005620	KAK4468933.1	SBOV2_88990.2
OG0005621	KAK4468724.1	SBOV2_86540.1
OG0005622	KAK4476216.1	SBOV2_420.1, SBOV2_420.2
OG0005623	KAK4470341.1	SBOV2_74270.2, SBOV2_74270.1
OG0005624	KAK4474595.1	SBOV2_11160.1
OG0005625	KAK4474594.1	SBOV2_11170.1, SBOV2_11170.2
OG0005626	KAK4472837.1	SBOV2_43040.1
OG0005627	KAK4473344.1, KAK4473346.1	SBOV2_22660.1
OG0005628	KAK4473745.1, KAK4473746.1	SBOV2_28490.1, SBOV2_28490.2, SBOV2_28490.3
OG0005629	KAK4472594.1	SBOV2_35710.1
OG0005630	KAK4468150.1	SBOV2_84180.1
OG0005631	KAK4469838.1	SBOV2_50500.1
OG0005632	KAK4467669.1	SBOV2_94240.1, SBOV2_96790.1
OG0005633	KAK4469813.1, KAK4476281.1	SBOV2_10420.1
OG0005634	KAK4473379.1	SBOV2_22290.1
OG0005635	KAK4475587.1	SBOV2_3100.1
OG0005636	KAK4473806.1	SBOV2_29070.1, SBOV2_29070.2, SBOV2_29070.3
OG0005637	KAK4471008.1	SBOV2_79180.1
OG0005640	KAK4473144.1	SBOV2_39960.1
OG0005641	KAK4470593.1	SBOV2_72650.1
OG0005642	KAK4467847.1	SBOV2_95500.1
OG0005643	KAK4472432.1	SBOV2_37940.2, SBOV2_37940.4, SBOV2_37940.3, SBOV2_37940.1
OG0005644	KAK4470718.1	SBOV2_75570.1, SBOV2_75570.2, SBOV2_75570.3
OG0005645	KAK4472077.1	SBOV2_58440.1
OG0005646	KAK4472938.1	SBOV2_26770.1
OG0005647	KAK4469032.1	SBOV2_55120.1
OG0005648	KAK4473665.1	SBOV2_27640.1
OG0005649	KAK4469419.1	SBOV2_49760.1
OG0005650	KAK4472111.1	SBOV2_64270.1
OG0005651	KAK4471341.1	SBOV2_65740.1, SBOV2_65740.2
OG0005652	KAK4469591.1	SBOV2_47440.1
OG0005653	KAK4467903.1	SBOV2_92770.1
OG0005654	KAK4470280.1	SBOV2_71940.1
OG0005655	KAK4473028.1	SBOV2_40290.1, SBOV2_40290.2
OG0005656	KAK4468767.1	SBOV2_87080.1, SBOV2_87080.2
OG0005657	KAK4474463.1	SBOV2_12030.1
OG0005659	KAK4474868.1	SBOV2_16450.1
OG0005660	KAK4470187.1	SBOV2_71200.1
OG0005662	KAK4473553.1	SBOV2_42510.1
OG0005663	KAK4475991.1	SBOV2_8440.1, SBOV2_8430.1
OG0005664	KAK4473232.1	SBOV2_24790.1, SBOV2_24780.1
OG0005665	KAK4469574.1	SBOV2_47600.1
OG0005666	KAK4468527.1	SBOV2_88070.1, SBOV2_88070.2
OG0005667	KAK4473447.1	SBOV2_25730.2, SBOV2_25730.1
OG0005668	KAK4475640.1	SBOV2_3640.1
OG0005669	KAK4469049.1	SBOV2_55260.1
OG0005670	KAK4468194.1	SBOV2_83680.1
OG0005671	KAK4474460.1	SBOV2_12000.1, SBOV2_12000.2
OG0005672	KAK4469111.1	SBOV2_46690.1
OG0005673	KAK4469117.1	SBOV2_46740.1
OG0005674	KAK4472897.1	SBOV2_41380.1
OG0005675	KAK4473619.1	SBOV2_27100.1
OG0005676	KAK4469501.1	SBOV2_53140.1, SBOV2_53140.2, SBOV2_53140.3
OG0005677	KAK4475900.1	SBOV2_5890.3, SBOV2_5890.4, SBOV2_5890.1, SBOV2_5890.2
OG0005678	KAK4472000.1	SBOV2_59260.1, SBOV2_59260.2
OG0005679	KAK4468667.1	SBOV2_89570.1
OG0005681	KAK4471346.1	SBOV2_68540.1
OG0005682	KAK4472627.1	SBOV2_36010.1, SBOV2_36010.2, SBOV2_36010.3
OG0005683	KAK4474072.1, KAK4474071.1	SBOV2_31850.1
OG0005684	KAK4469255.1, KAK4469254.1	SBOV2_48670.1
OG0005685	KAK4474514.1	SBOV2_13680.1, SBOV2_13680.2, SBOV2_13700.1
OG0005686	KAK4468522.1	SBOV2_87990.1
OG0005687	KAK4471443.1	SBOV2_65460.1, SBOV2_65460.3, SBOV2_65460.4, SBOV2_65460.2
OG0005688	KAK4475882.1	SBOV2_600.1
OG0005689	KAK4470525.1	SBOV2_70150.1
OG0005690	KAK4469480.1	SBOV2_52930.1
OG0005691	KAK4467614.1	SBOV2_92890.1
OG0005692	KAK4469102.1, KAK4469104.1	SBOV2_46620.1
OG0005693	KAK4476013.1	SBOV2_1280.1
OG0005694	KAK4469266.1	SBOV2_48570.1
OG0005695	KAK4469249.1	SBOV2_48720.1
OG0005696	KAK4473210.1	SBOV2_26480.1
OG0005697	KAK4475189.1	SBOV2_17830.1
OG0005698	KAK4470145.1	SBOV2_69220.1
OG0005699	KAK4475350.1	SBOV2_20310.2, SBOV2_20310.1
OG0005700	KAK4470159.1	SBOV2_70910.1
OG0005701	KAK4471123.1	SBOV2_56980.1
OG0005702	KAK4471221.1	SBOV2_64700.1, SBOV2_64700.2, SBOV2_64700.3, SBOV2_64700.4
OG0005703	KAK4474195.1	SBOV2_33180.1
OG0005704	KAK4473608.1	SBOV2_26980.1
OG0005705	KAK4469178.1	SBOV2_51690.1
OG0005706	KAK4469055.1	SBOV2_55350.1, SBOV2_55350.2
OG0005707	KAK4471230.1	SBOV2_64770.1
OG0005708	KAK4475025.1	SBOV2_19550.1
OG0005709	KAK4473141.1	SBOV2_39940.1
OG0005710	KAK4474166.1	SBOV2_32890.1
OG0005711	KAK4474845.1	SBOV2_16210.1
OG0005712	KAK4468459.1	SBOV2_88730.1
OG0005713	KAK4471344.1	SBOV2_65770.1
OG0005714	KAK4468616.1	SBOV2_89900.1
OG0005715	KAK4470470.1	SBOV2_73610.1
OG0005716	KAK4469458.1	SBOV2_54610.1
OG0005717	KAK4470329.1	SBOV2_74350.1
OG0005718	KAK4469222.1	SBOV2_48990.1
OG0005719	KAK4474083.1	SBOV2_31950.1
OG0005720	KAK4468032.1	SBOV2_82970.1
OG0005722	KAK4467595.1	SBOV2_92120.1
OG0005723	KAK4473521.1	SBOV2_42120.1, SBOV2_42120.3, SBOV2_42120.2
OG0005725	KAK4468144.1	SBOV2_82530.1
OG0005726	KAK4469522.1	SBOV2_52590.1, SBOV2_52590.2, SBOV2_52590.3, SBOV2_52590.4, SBOV2_52590.5
OG0005727	KAK4471645.1	SBOV2_68260.1
OG0005728	KAK4468763.1	SBOV2_87030.1
OG0005729	KAK4471193.1	SBOV2_64400.1
OG0005730	KAK4467711.1, KAK4467712.1	SBOV2_93180.2, SBOV2_93180.1
OG0005731	KAK4467995.1	SBOV2_80850.1
OG0005732	KAK4473085.1	SBOV2_40170.1
OG0005733	KAK4473067.1	SBOV2_96450.1, SBOV2_23650.1
OG0005734	KAK4473573.1	SBOV2_42730.1
OG0005735	KAK4468650.1	SBOV2_91210.1
OG0005736	KAK4470003.1	SBOV2_69390.1
OG0005737	KAK4471317.1	SBOV2_63210.1, SBOV2_63210.2
OG0005738	KAK4467440.1, KAK4475799.1	SBOV2_4840.1
OG0005739	KAK4472441.1	SBOV2_37820.3, SBOV2_37820.1, SBOV2_37820.2
OG0005740	KAK4470956.1	SBOV2_78610.1
OG0005741	KAK4468857.1	SBOV2_85570.1
OG0005742	KAK4472328.1	SBOV2_34170.1
OG0005743	KAK4474814.1	SBOV2_15920.1, SBOV2_15920.2
OG0005744	KAK4474793.1	SBOV2_15720.1
OG0005745	KAK4471406.1	SBOV2_62790.1
OG0005747	KAK4472288.1	SBOV2_44160.2, SBOV2_44160.1
OG0005748	KAK4468877.1	SBOV2_85370.1
OG0005750	KAK4467855.1	SBOV2_94930.1
OG0005751	KAK4472247.1	SBOV2_33430.1
OG0005753	KAK4471012.1	SBOV2_79220.1, SBOV2_79210.1
OG0005754	KAK4468754.1	SBOV2_86910.1
OG0005755	KAK4473214.1	SBOV2_24600.1
OG0005757	KAK4470662.1	SBOV2_73390.1
OG0005758	KAK4470179.1	SBOV2_71140.1, SBOV2_71140.2, SBOV2_71140.3, SBOV2_71140.4
OG0005759	KAK4473119.1	SBOV2_39620.1
OG0005760	KAK4469582.1	SBOV2_47540.1, SBOV2_47540.2
