Orthogroup	s.mekongi	schistosoma_mansoni
OG0006548	KAK4467908.1	Smp_097370.1
OG0006549	KAK4471500.1	Smp_172700.1
OG0006550	KAK4469039.1	Smp_134090.1
OG0006551	KAK4470378.1	Smp_334220.1
OG0006552	KAK4475279.1	Smp_045780.1
OG0006553	KAK4470398.1	Smp_247590.1
OG0006554	KAK4472794.1	Smp_143300.1
OG0006555	KAK4468911.1	Smp_164150.1
OG0006556	KAK4469177.1	Smp_337610.1
OG0006557	KAK4471922.1	Smp_325920.1
OG0006558	KAK4470112.1	Smp_149010.1
OG0006559	KAK4475866.1	Smp_322410.1
OG0006560	KAK4472953.1	Smp_175270.1
OG0006561	KAK4471614.1	Smp_000710.1
OG0006562	KAK4474744.1	Smp_058380.1
OG0006563	KAK4468787.1	Smp_091750.1
OG0006564	KAK4473768.1	Smp_088420.2, Smp_088420.1
OG0006565	KAK4474293.1	Smp_203810.1
OG0006566	KAK4472769.1	Smp_019880.1
OG0006567	KAK4472484.1	Smp_081250.1
OG0006568	KAK4475339.1	Smp_149540.1
OG0006569	KAK4472758.1	Smp_019980.1
OG0006570	KAK4469798.1	Smp_245980.1
OG0006571	KAK4471797.1	Smp_044160.1
OG0006572	KAK4469197.1	Smp_346290.1
OG0006573	KAK4475111.1	Smp_038240.1
OG0006574	KAK4471650.1	Smp_347780.1
OG0006575	KAK4471137.1	Smp_159930.1
OG0006576	KAK4471148.1	Smp_345110.1
OG0006578	KAK4469612.1	Smp_242200.1
OG0006580	KAK4470733.1	Smp_174190.1
OG0006581	KAK4472952.1	Smp_333200.1
OG0006582	KAK4472729.1	Smp_012920.1
OG0006583	KAK4468816.1, KAK4468815.1	Smp_123120.1
OG0006584	KAK4467409.1	Smp_344560.1
OG0006585	KAK4475223.1	Smp_130430.1
OG0006586	KAK4473865.1	Smp_083720.1
OG0006588	KAK4474525.1	Smp_337400.2
OG0006589	KAK4475399.1	Smp_333350.1
OG0006590	KAK4475398.1	Smp_244100.1
OG0006591	KAK4470251.1	Smp_143190.1
OG0006592	KAK4468126.1	Smp_061570.1
OG0006593	KAK4470588.1	Smp_093450.1
OG0006595	KAK4469351.1	Smp_060820.1
OG0006596	KAK4470883.1	Smp_056620.1
OG0006597	KAK4470766.1	Smp_145140.1
OG0006598	KAK4467587.1	Smp_242910.1
OG0006599	KAK4473325.1	Smp_164210.1
OG0006600	KAK4470912.1	Smp_194940.1
OG0006601	KAK4469924.1	Smp_333910.1
OG0006602	KAK4473223.1	Smp_342010.1
OG0006603	KAK4467918.1	Smp_246130.1
OG0006604	KAK4469031.1	Smp_242240.1
OG0006606	KAK4470316.1	Smp_052290.1
OG0006607	KAK4472881.1	Smp_336340.1
OG0006608	KAK4475347.1	Smp_344230.1
OG0006609	KAK4468893.1	Smp_174720.1
OG0006610	KAK4468019.1	Smp_070640.1
OG0006613	KAK4469943.1	Smp_133950.1
OG0006615	KAK4472256.1	Smp_210170.1
OG0006617	KAK4470089.1	Smp_036950.1
OG0006618	KAK4473831.1	Smp_144470.1
OG0006619	KAK4473072.1	Smp_331700.1
OG0006620	KAK4475270.1	Smp_038420.1
OG0006621	KAK4468854.1	Smp_164020.1
OG0006622	KAK4474817.1	Smp_244320.1
OG0006623	KAK4471350.1	Smp_029700.1
OG0006624	KAK4474178.1	Smp_347990.1, Smp_347990.3
OG0006625	KAK4471810.1	Smp_174850.1
OG0006627	KAK4469737.1	Smp_139840.1
OG0006628	KAK4468803.1	Smp_164070.1
OG0006629	KAK4470530.1	Smp_150870.1
OG0006630	KAK4468002.1	Smp_006390.1
OG0006631	KAK4469135.1	Smp_063680.1
OG0006632	KAK4473755.1	Smp_006780.1
OG0006633	KAK4470143.1	Smp_341760.1
OG0006634	KAK4473597.1	Smp_091360.1
OG0006635	KAK4476030.1	Smp_037120.1
OG0006636	KAK4473186.1	Smp_003970.1
OG0006637	KAK4473550.1	Smp_051400.1
OG0006638	KAK4476034.1	Smp_322560.1
OG0006639	KAK4471004.1	Smp_038100.1
OG0006640	KAK4476205.1	Smp_011830.1
OG0006641	KAK4470492.1	Smp_058850.1
OG0006642	KAK4471943.1	Smp_144380.1
OG0006643	KAK4471115.1, KAK4471114.1	Smp_307780.1
OG0006644	KAK4473161.1	Smp_159600.1
OG0006645	KAK4471930.1	Smp_018610.1
OG0006646	KAK4469158.1	Smp_245750.1
OG0006647	KAK4471348.1	Smp_029670.1
OG0006648	KAK4471343.1	Smp_138210.1
OG0006650	KAK4469119.1	Smp_004690.2, Smp_004690.1
OG0006651	KAK4467532.1, KAK4474645.1	Smp_025570.1
OG0006652	KAK4473282.1	Smp_171060.1
OG0006653	KAK4471815.1	Smp_337590.1
OG0006654	KAK4471345.1	Smp_138230.1
OG0006655	KAK4472543.1	Smp_083120.1
OG0006656	KAK4472542.1	Smp_083130.1
OG0006657	KAK4473236.1	Smp_003440.1
OG0006658	KAK4470396.1	Smp_334310.1, Smp_334310.2
OG0006659	KAK4474143.1	Smp_009630.1
OG0006660	KAK4468071.1	Smp_143670.1
OG0006661	KAK4470271.1	Smp_334120.1
OG0006662	KAK4474782.1	Smp_244350.1
OG0006663	KAK4473432.1	Smp_088920.1
OG0006664	KAK4469669.1	Smp_328180.1
OG0006665	KAK4473999.1	Smp_337140.1
OG0006666	KAK4474502.1	Smp_098340.1
OG0006667	KAK4476045.1	Smp_033020.1
OG0006668	KAK4473160.1	Smp_159590.1
OG0006669	KAK4474398.1	Smp_018030.1
OG0006670	KAK4470109.1	Smp_050220.1
OG0006671	KAK4470900.1	Smp_136850.1
OG0006672	KAK4474968.1	Smp_342500.1
OG0006673	KAK4475015.1	Smp_032420.1
OG0006674	KAK4470998.1	Smp_052500.1
OG0006675	KAK4475510.1	Smp_078910.1
OG0006676	KAK4470487.1	Smp_066890.1
OG0006677	KAK4473374.1	Smp_099300.1
OG0006678	KAK4469072.1	Smp_021330.1
OG0006679	KAK4474019.1, KAK4474208.1	Smp_140400.1
OG0006680	KAK4474433.1	Smp_131980.1
OG0006681	KAK4471915.1	Smp_018440.1
OG0006682	KAK4468175.1	Smp_039080.1
OG0006684	KAK4475209.1	Smp_323980.1
OG0006685	KAK4472297.1	Smp_025860.1
OG0006686	KAK4469338.1	Smp_082820.1
OG0006687	KAK4468588.1	Smp_334730.1
OG0006688	KAK4472069.1	Smp_173810.1
OG0006689	KAK4471988.1	Smp_075120.1
OG0006690	KAK4471916.1	Smp_018460.1
OG0006691	KAK4470738.1	Smp_175200.1
OG0006692	KAK4475728.1	Smp_203400.1
OG0006693	KAK4473324.1	Smp_168930.1
OG0006694	KAK4470805.1	Smp_041980.1
OG0006695	KAK4471316.1	Smp_085780.1
OG0006696	KAK4468833.1	Smp_341900.1, Smp_341900.2
OG0006697	KAK4472723.1	Smp_106970.1
OG0006698	KAK4473417.1	Smp_341040.1
OG0006699	KAK4470102.1	Smp_346980.1
OG0006700	KAK4473710.1	Smp_048230.1
OG0006701	KAK4469241.1	Smp_147260.1
OG0006702	KAK4468412.1	Smp_046360.1
OG0006704	KAK4474126.1	Smp_124860.1
OG0006705	KAK4469787.1	Smp_170430.1
OG0006706	KAK4473601.1	Smp_091390.1
OG0006707	KAK4472405.1	Smp_160950.1
OG0006709	KAK4475044.1	Smp_143810.1
OG0006710	KAK4468241.1	Smp_345470.1
OG0006711	KAK4471190.1	Smp_136780.1
OG0006712	KAK4468188.1	Smp_129240.1
OG0006713	KAK4472381.1	Smp_318980.1
OG0006714	KAK4473388.1	Smp_099150.1
OG0006715	KAK4472760.1	Smp_038820.1
OG0006716	KAK4469063.1	Smp_333750.1
OG0006717	KAK4468421.1	Smp_128010.1
OG0006718	KAK4475520.1	Smp_267020.1
OG0006719	KAK4469365.1	Smp_337230.1
OG0006720	KAK4472950.1	Smp_337790.1
OG0006721	KAK4474667.1	Smp_135960.1
OG0006722	KAK4472831.1	Smp_035000.1
OG0006723	KAK4469083.1	Smp_090440.1
OG0006724	KAK4475619.1	Smp_137540.1
OG0006725	KAK4471730.1	Smp_070760.1
OG0006726	KAK4471676.1	Smp_168330.1
OG0006727	KAK4471017.1	Smp_089060.1
OG0006728	KAK4467640.1	Smp_134580.1
OG0006729	KAK4467785.1	Smp_005780.1
OG0006730	KAK4472623.1	Smp_072950.1
OG0006731	KAK4468723.1	Smp_247820.2, Smp_247820.1
OG0006732	KAK4471486.1	Smp_091240.1
OG0006733	KAK4476305.1	Smp_191160.1
OG0006734	KAK4468487.1	Smp_009340.1
OG0006735	KAK4471420.1	Smp_026270.1
OG0006736	KAK4470595.1	Smp_343100.1
OG0006737	KAK4475462.1	Smp_344570.1
OG0006738	KAK4473410.1	Smp_031590.1
OG0006739	KAK4475374.1	Smp_163830.1
OG0006740	KAK4468291.1	Smp_053030.1
OG0006741	KAK4475256.1	Smp_058270.1
OG0006742	KAK4474410.1	Smp_078320.1
OG0006743	KAK4469394.1	Smp_013860.1
OG0006744	KAK4468729.1	Smp_341070.1
OG0006745	KAK4468192.1	Smp_334610.1
OG0006746	KAK4470942.1	Smp_344170.1
OG0006747	KAK4468319.1	Smp_128060.1
OG0006748	KAK4474395.1	Smp_080370.1
OG0006749	KAK4473850.1	Smp_319610.1
OG0006750	KAK4468480.1	Smp_009420.1
OG0006751	KAK4469773.1	Smp_242120.1
OG0006752	KAK4474718.1	Smp_046120.1
OG0006753	KAK4471655.1	Smp_151600.1
OG0006754	KAK4469264.1	Smp_157250.1
OG0006755	KAK4471050.1	Smp_002920.1
OG0006756	KAK4468856.1	Smp_074410.1
OG0006757	KAK4476186.1	Smp_095140.1
OG0006758	KAK4471294.1	Smp_087690.1
OG0006759	KAK4476269.1	Smp_174110.1
OG0006760	KAK4471319.1	Smp_085750.1, Smp_085750.2
OG0006761	KAK4469686.1	Smp_341530.1
OG0006762	KAK4467892.1	Smp_337860.1
OG0006763	KAK4475176.1	Smp_075210.1
OG0006764	KAK4470645.1	Smp_126860.1
OG0006765	KAK4468834.1	Smp_123070.1
OG0006766	KAK4468867.1	Smp_162240.1
OG0006767	KAK4468858.1	Smp_074390.1
OG0006768	KAK4476089.1	Smp_019820.1
OG0006769	KAK4470667.1	Smp_066930.1
OG0006771	KAK4476125.1	Smp_145630.1
OG0006772	KAK4471527.1	Smp_333690.1, Smp_347130.1
OG0006773	KAK4470394.1	Smp_166180.1, Smp_166180.2
OG0006774	KAK4475092.1	Smp_054120.1
OG0006775	KAK4472030.1	Smp_167540.1
OG0006776	KAK4472090.1	Smp_342680.1
OG0006777	KAK4474915.1	Smp_198420.1
OG0006778	KAK4475360.1	Smp_347220.1
OG0006779	KAK4469205.1	Smp_104330.1
OG0006780	KAK4468199.1	Smp_069910.1
OG0006782	KAK4471624.1	Smp_151580.1
OG0006783	KAK4474886.1	Smp_162390.1
OG0006784	KAK4475676.1	Smp_343250.1
OG0006785	KAK4470943.1	Smp_247460.1
OG0006786	KAK4475363.1	Smp_077230.1
OG0006787	KAK4472341.1, KAK4472346.1	Smp_007300.1
OG0006788	KAK4471229.1	Smp_023660.1
OG0006789	KAK4467548.1, KAK4474721.1	Smp_046160.1
OG0006790	KAK4467939.1	Smp_130330.1
OG0006792	KAK4473318.1	Smp_061100.1
OG0006795	KAK4474517.1	Smp_076400.1
OG0006797	KAK4476217.1	Smp_170260.1, Smp_170260.2
OG0006798	KAK4469257.1	Smp_068750.1
OG0006799	KAK4473405.1	Smp_068340.1
OG0006800	KAK4475471.1	Smp_341370.1
OG0006801	KAK4475296.1, KAK4475297.1	Smp_024010.1
OG0006802	KAK4475299.1	Smp_024030.1
OG0006803	KAK4470435.1	Smp_070130.1
OG0006804	KAK4468136.1	Smp_160100.1
OG0006805	KAK4468225.1	Smp_146280.1
OG0006806	KAK4472464.1	Smp_098330.1
OG0006807	KAK4472177.1	Smp_211120.1
OG0006808	KAK4472926.1	Smp_069400.1
OG0006810	KAK4471568.1	Smp_122170.1
OG0006811	KAK4468059.1	Smp_039970.1
OG0006813	KAK4472586.1	Smp_034100.1, Smp_331530.1
OG0006816	KAK4468426.1	Smp_331550.1
OG0006817	KAK4472889.1	Smp_305460.1, Smp_314790.1
OG0006818	KAK4473298.1	Smp_016130.1
OG0006819	KAK4475233.1	Smp_342960.1
OG0006820	KAK4470517.1	Smp_247800.1
OG0006821	KAK4473826.1	Smp_126560.1
OG0006822	KAK4467520.1, KAK4475732.1	Smp_126290.1
OG0006823	KAK4467694.1	Smp_214080.1
OG0006824	KAK4467731.1	Smp_010380.1
OG0006825	KAK4468064.1	Smp_330790.1, Smp_330810.1
OG0006826	KAK4468074.1	Smp_143630.1, Smp_143630.2
OG0006827	KAK4468409.1	Smp_147000.1
OG0006828	KAK4470728.1, KAK4470729.1	Smp_310500.1
OG0006829	KAK4471232.1	Smp_214390.1, Smp_214390.2
OG0006830	KAK4471707.1	Smp_106010.1
OG0006831	KAK4472616.1	Smp_125740.1
OG0006832	KAK4472862.1	Smp_073490.1
OG0006833	KAK4472933.1	Smp_159740.1, Smp_159740.2
OG0006834	KAK4473055.1	Smp_200300.1
OG0006835	KAK4474147.1	Smp_131840.1, Smp_303320.1
OG0006836	KAK4474866.1	Smp_194610.1
OG0006851	KAK4471644.1	Smp_138510.1
OG0006852	KAK4467806.1	Smp_267250.1
OG0006853	KAK4475238.1	Smp_135380.1
OG0006854	KAK4469294.1	Smp_065370.1
OG0006855	KAK4467704.1	Smp_152990.1
OG0006856	KAK4472309.1	Smp_075770.1
OG0006857	KAK4468508.1	Smp_172470.1
OG0006858	KAK4474536.1	Smp_147410.1
OG0006859	KAK4474555.1	Smp_175910.1
OG0006860	KAK4474762.1	Smp_331810.1
OG0006861	KAK4469527.1	Smp_105480.1
OG0006862	KAK4472780.1	Smp_020120.2, Smp_020120.1
OG0006864	KAK4469600.1	Smp_125480.1
OG0006865	KAK4473202.1	Smp_213700.1
OG0006866	KAK4472387.1	Smp_193610.1
OG0006867	KAK4468804.1	Smp_123240.1
OG0006868	KAK4476218.1	Smp_170030.1
OG0006869	KAK4472355.1	Smp_007190.1
OG0006870	KAK4472426.1	Smp_140830.1
OG0006871	KAK4468791.1	Smp_123300.1
OG0006872	KAK4469605.1	Smp_044400.1
OG0006873	KAK4476052.1	Smp_139940.1
OG0006874	KAK4474904.1	Smp_244240.1
OG0006875	KAK4471253.1	Smp_002640.1
OG0006876	KAK4472340.1	Smp_210450.1
OG0006877	KAK4469584.1	Smp_039300.1
OG0006878	KAK4468287.1	Smp_340870.1
OG0006879	KAK4471091.1	Smp_187190.1
OG0006880	KAK4468091.1	Smp_330000.1
OG0006881	KAK4468552.1	Smp_141450.1
OG0006882	KAK4468706.1	Smp_345850.1
OG0006883	KAK4472975.1	Smp_196410.1
OG0006884	KAK4470188.1	Smp_202630.1
OG0006887	KAK4473277.1	Smp_213740.1
OG0006888	KAK4473901.1	Smp_060490.1
OG0006889	KAK4468586.1	Smp_176720.1
OG0006890	KAK4468439.1	Smp_026770.1
OG0006891	KAK4469196.1	Smp_004200.1
OG0006892	KAK4471424.1	Smp_026230.1
OG0006893	KAK4472905.1	Smp_333650.1
OG0006894	KAK4467667.1	Smp_125400.1
OG0006895	KAK4472307.1	Smp_136130.1
OG0006896	KAK4472692.1	Smp_012530.1
OG0006897	KAK4473720.1	Smp_344050.1
OG0006899	KAK4472678.1	Smp_060030.1
OG0006902	KAK4475628.1	Smp_321770.1
OG0006903	KAK4474604.1	Smp_337390.1
OG0006904	KAK4469546.1	Smp_128760.1
OG0006905	KAK4467829.1	Smp_139330.1
OG0006906	KAK4469968.1, KAK4469967.1	Smp_312010.1
OG0006907	KAK4469840.1	Smp_137710.1
OG0006908	KAK4472877.1	Smp_310210.1
OG0006909	KAK4476197.1	Smp_059910.1
OG0006910	KAK4471135.1	Smp_246770.1
OG0006911	KAK4469511.1	Smp_049170.1
OG0006912	KAK4474520.1	Smp_163330.1
OG0006913	KAK4475134.1	Smp_095580.1
OG0006914	KAK4469168.1	Smp_167000.1
OG0006915	KAK4472572.1	Smp_140510.1
OG0006916	KAK4467921.1	Smp_155720.1
OG0006917	KAK4474335.1	Smp_322220.1
OG0006918	KAK4474200.1	Smp_033870.1
OG0006920	KAK4472955.1	Smp_103200.1
OG0006921	KAK4471963.1	Smp_074780.1
OG0006922	KAK4474668.1	Smp_025340.1
OG0006923	KAK4467689.1	Smp_203280.1
OG0006924	KAK4470947.1	Smp_149170.1
OG0006925	KAK4469414.1	Smp_123030.1
OG0006926	KAK4469718.1	Smp_146610.3, Smp_146610.1, Smp_146610.2
OG0006927	KAK4469516.1	Smp_346250.1
OG0006928	KAK4474774.1, KAK4474775.1	Smp_340890.1
OG0006929	KAK4468265.1	Smp_344590.1
OG0006930	KAK4475769.1	Smp_342900.1
OG0006931	KAK4476300.1	Smp_178780.1
OG0006932	KAK4474580.1	Smp_098650.1, Smp_098650.2
OG0006933	KAK4469484.1	Smp_148290.1
OG0006934	KAK4473468.1	Smp_122050.1
OG0006935	KAK4470119.1	Smp_050130.1
OG0006936	KAK4473967.1	Smp_008310.1
OG0006937	KAK4469857.1	Smp_140730.1
OG0006938	KAK4468523.1	Smp_247930.1
OG0006939	KAK4473444.1	Smp_166320.1
OG0006940	KAK4474574.1	Smp_199050.1
OG0006941	KAK4475135.1	Smp_244070.1
OG0006942	KAK4474911.1	Smp_104210.1
OG0006943	KAK4468147.1	Smp_160070.1
OG0006944	KAK4470211.1	Smp_170790.1
OG0006945	KAK4473271.1	Smp_213710.1, Smp_213710.2
OG0006946	KAK4474469.1	Smp_315740.1
OG0006948	KAK4474191.1	Smp_141710.1
OG0006949	KAK4470308.1	Smp_301730.1
OG0006950	KAK4470537.1	Smp_043220.1
OG0006951	KAK4475344.1	Smp_149560.1
OG0006952	KAK4473140.1	Smp_325820.1
OG0006953	KAK4472031.1	Smp_004470.1
OG0006954	KAK4469496.1	Smp_130220.1
OG0006955	KAK4472673.1	Smp_060090.1
OG0006956	KAK4471828.1	Smp_341150.1
OG0006957	KAK4470225.1	Smp_049890.1
OG0006958	KAK4471478.1	Smp_001180.1
OG0006959	KAK4468817.1	Smp_001950.1
OG0006960	KAK4474157.1	Smp_032120.1, Smp_139580.1
OG0006961	KAK4468544.1	Smp_024870.1
OG0006962	KAK4469935.1	Smp_245910.1
OG0006963	KAK4469291.1	Smp_157390.1
OG0006964	KAK4471749.1	Smp_013540.1
OG0006965	KAK4474107.1	Smp_028100.1
OG0006966	KAK4471986.1	Smp_162680.1
OG0006967	KAK4468651.1	Smp_099440.1
OG0006968	KAK4473904.1	Smp_154650.1
OG0006969	KAK4470231.1	Smp_049930.1
OG0006970	KAK4470230.1	Smp_049920.1
OG0006971	KAK4470060.1	Smp_247280.1
OG0006972	KAK4471938.1	Smp_132410.1
OG0006974	KAK4468313.1	Smp_056500.1
OG0006975	KAK4475509.1	Smp_164660.1
OG0006976	KAK4471635.1	Smp_151590.1
OG0006977	KAK4472520.1	Smp_140250.1
OG0006978	KAK4473341.1	Smp_347660.1
OG0006979	KAK4471369.1	Smp_340620.1
OG0006981	KAK4471973.1	Smp_162610.1, Smp_162610.2
OG0006982	KAK4469973.1	Smp_174450.1
OG0006983	KAK4475251.1	Smp_133310.1
OG0006984	KAK4469149.1	Smp_166930.1
OG0006985	KAK4473604.1	Smp_172070.1
OG0006986	KAK4475609.1	Smp_028330.1
OG0006987	KAK4470750.1	Smp_087250.1
OG0006988	KAK4470751.1	Smp_169640.1
OG0006989	KAK4470609.1	Smp_342280.1
OG0006990	KAK4475163.1	Smp_038300.1
OG0006991	KAK4468248.1	Smp_345020.1
OG0006992	KAK4475488.1	Smp_176070.1
OG0006993	KAK4474890.1	Smp_074590.1
OG0006994	KAK4467378.1, KAK4475806.1	Smp_030440.1
OG0006995	KAK4471745.1	Smp_013600.1
OG0006996	KAK4475586.1	Smp_171780.1
OG0006997	KAK4468875.1	Smp_074210.1
OG0006998	KAK4470675.1	Smp_153950.1
OG0006999	KAK4469471.1	Smp_191310.1
OG0007000	KAK4468212.1	Smp_045710.1
OG0007001	KAK4469304.1	Smp_171180.1
OG0007002	KAK4467622.1	Smp_343710.1
OG0007003	KAK4476048.1	Smp_032920.1
OG0007005	KAK4469482.1	Smp_046250.1
OG0007006	KAK4467916.1	Smp_300580.1
OG0007007	KAK4472749.1	Smp_213120.1
OG0007009	KAK4468420.1	Smp_011030.1
OG0007011	KAK4469398.1	Smp_013815.1, Smp_013810.1
OG0007012	KAK4469608.1	Smp_208010.1
OG0007013	KAK4471288.1	Smp_063250.1
OG0007014	KAK4474429.1	Smp_187090.1
OG0007015	KAK4470972.1	Smp_055770.1
OG0007016	KAK4474932.1	Smp_151930.1
OG0007017	KAK4469427.1	Smp_122930.1
OG0007018	KAK4467713.1	Smp_248080.1
OG0007019	KAK4470859.1	Smp_151440.1
OG0007020	KAK4469741.1	Smp_139800.1
OG0007021	KAK4469549.1	Smp_161210.1
OG0007022	KAK4471953.1	Smp_126210.1, Smp_126210.2
OG0007023	KAK4467543.1	Smp_341240.1
OG0007024	KAK4468223.1	Smp_045620.1
OG0007025	KAK4468414.1	Smp_046410.1
OG0007026	KAK4472003.1	Smp_346880.1
OG0007027	KAK4476047.1	Smp_056370.1
OG0007028	KAK4470356.1	Smp_343820.1
OG0007029	KAK4475124.1	Smp_333300.1
OG0007030	KAK4470121.1	Smp_050270.1
OG0007031	KAK4473912.1	Smp_154690.1
OG0007033	KAK4470921.1	Smp_242360.1, Smp_242360.2
OG0007034	KAK4470922.1	Smp_212960.1
OG0007035	KAK4470330.1	Smp_086960.1
OG0007036	KAK4468275.1, KAK4468276.1	Smp_166890.1
OG0007037	KAK4471853.1	Smp_066340.1
OG0007038	KAK4473907.1	Smp_332520.1
OG0007039	KAK4469701.1	Smp_130050.1
OG0007040	KAK4470266.1	Smp_149770.1
OG0007041	KAK4472438.1	Smp_034450.1
OG0007042	KAK4473046.1	Smp_198750.1
OG0007043	KAK4468872.1	Smp_074230.1
OG0007044	KAK4474442.1	Smp_244510.1
OG0007045	KAK4475635.1	Smp_322250.1
OG0007046	KAK4468132.1	Smp_069900.1
OG0007047	KAK4471138.1	Smp_159940.1
OG0007048	KAK4471787.1	Smp_208080.1
OG0007049	KAK4473797.1	Smp_079600.1
OG0007050	KAK4476274.1	Smp_094810.1
OG0007051	KAK4474610.1	Smp_058620.1
OG0007053	KAK4474045.1	Smp_019190.1
OG0007054	KAK4468776.1	Smp_091640.1, Smp_091640.2
OG0007055	KAK4470440.1	Smp_050360.1
OG0007056	KAK4473329.1	Smp_164180.1
OG0007057	KAK4471331.1	Smp_079810.1
OG0007058	KAK4475219.1	Smp_214100.1
OG0007059	KAK4469785.1	Smp_346040.1, Smp_346040.2
OG0007060	KAK4472279.1	Smp_172360.1
OG0007061	KAK4467891.1	Smp_349960.1
OG0007062	KAK4473335.1	Smp_070540.1
OG0007063	KAK4475575.1	Smp_171770.1
OG0007064	KAK4468871.1	Smp_074260.1
OG0007065	KAK4475794.1	Smp_340400.1
OG0007066	KAK4473685.1	Smp_200020.1
OG0007067	KAK4468095.1	Smp_069720.1
OG0007068	KAK4470834.1	Smp_130850.1
OG0007069	KAK4474074.1	Smp_097500.1
OG0007070	KAK4469489.1	Smp_048760.1
OG0007072	KAK4474106.1	Smp_137390.1
OG0007073	KAK4470884.1	Smp_085300.1
OG0007074	KAK4470520.1	Smp_213500.1
OG0007075	KAK4475146.1	Smp_345260.1
OG0007076	KAK4472582.1	Smp_140550.1
OG0007077	KAK4471233.1	Smp_156370.1
OG0007078	KAK4469659.1	Smp_078640.1
OG0007079	KAK4473378.1	Smp_176640.1
OG0007080	KAK4475216.1	Smp_030500.1
OG0007081	KAK4469684.1	Smp_014650.1
OG0007082	KAK4468735.1	Smp_334710.1
OG0007083	KAK4470848.1	Smp_080150.1, Smp_165320.1
OG0007084	KAK4469235.1	Smp_147290.1
OG0007085	KAK4473784.1	Smp_340900.1
OG0007086	KAK4468077.1	Smp_169340.1
OG0007087	KAK4471364.1	Smp_029900.1
OG0007088	KAK4467659.1	Smp_345660.1
OG0007090	KAK4474878.1	Smp_162440.1
OG0007091	KAK4470224.1	Smp_049880.1
OG0007092	KAK4474789.1	Smp_054560.1
OG0007094	KAK4469281.1	Smp_327720.1
OG0007096	KAK4468532.1	Smp_156180.1
OG0007097	KAK4469864.1	Smp_140680.1
OG0007098	KAK4470720.1	Smp_095670.1
OG0007099	KAK4468196.1	Smp_155210.1
OG0007100	KAK4471703.1	Smp_105970.1
OG0007101	KAK4474149.1	Smp_032240.1
OG0007102	KAK4472421.1	Smp_140880.1
OG0007103	KAK4471704.1	Smp_213050.1
OG0007104	KAK4471640.1	Smp_030290.1
OG0007105	KAK4471485.1	Smp_091230.1
OG0007106	KAK4470221.1	Smp_148800.1, Smp_148800.2
OG0007107	KAK4471532.1	Smp_007890.1
OG0007112	KAK4468111.1	Smp_040020.1
OG0007113	KAK4467871.1	Smp_301260.1, Smp_301260.2
OG0007114	KAK4468762.1	Smp_158160.1
OG0007115	KAK4469749.1	Smp_032760.1
OG0007116	KAK4471829.1	Smp_074000.1
OG0007117	KAK4475449.1, KAK4475450.1	Smp_243800.1
OG0007118	KAK4467746.1	Smp_033110.1
OG0007120	KAK4468230.1	Smp_043570.2, Smp_043570.1
OG0007121	KAK4468797.1	Smp_123260.1
OG0007122	KAK4469188.1	Smp_123360.1
OG0007123	KAK4470226.1	Smp_214370.1
OG0007124	KAK4470260.1	Smp_045500.1
OG0007125	KAK4470910.1	Smp_027250.1
OG0007126	KAK4470988.1	Smp_344910.1
OG0007127	KAK4472127.1	Smp_320440.1
OG0007128	KAK4472508.1	Smp_337800.1
OG0007129	KAK4472591.1	Smp_331410.1
OG0007130	KAK4473074.1	Smp_331680.1, Smp_331690.1
OG0007131	KAK4473193.1	Smp_124280.1
OG0007132	KAK4474054.1	Smp_319270.1, Smp_319270.2
OG0007133	KAK4474551.1	Smp_038560.1
OG0007134	KAK4475335.1	Smp_149520.1
OG0007135	KAK4475353.1	Smp_163670.1
OG0007149	KAK4469964.1	Smp_179660.1
OG0007150	KAK4467554.1	Smp_157730.1
OG0007152	KAK4467642.1, KAK4467367.1	Smp_340660.1
OG0007153	KAK4475128.1	Smp_088240.1
OG0007155	KAK4471162.1	Smp_309990.1
OG0007156	KAK4472563.1	Smp_341670.1
OG0007157	KAK4470617.1	Smp_340200.1
OG0007158	KAK4468505.1	Smp_092170.1
OG0007159	KAK4468678.1	Smp_030870.1
OG0007160	KAK4472375.1	Smp_094020.1
OG0007161	KAK4470071.1	Smp_213560.1
OG0007162	KAK4475203.1, KAK4475204.1	Smp_075430.1
OG0007163	KAK4473337.1	Smp_213640.1
OG0007164	KAK4470362.1	Smp_145230.1
OG0007165	KAK4473887.1	Smp_337425.1
OG0007166	KAK4468912.1	Smp_077820.1
OG0007167	KAK4473771.1	Smp_151360.1, Smp_151360.2
OG0007168	KAK4472043.1	Smp_341390.1
OG0007169	KAK4470581.1, KAK4470582.1	Smp_137050.1
OG0007170	KAK4472338.1	Smp_196480.1
OG0007171	KAK4469883.1	Smp_147640.1
OG0007172	KAK4472822.1	Smp_141080.1
OG0007174	KAK4469691.1	Smp_207080.1
OG0007175	KAK4473970.1	Smp_319090.1
OG0007176	KAK4468107.1	Smp_266870.2
OG0007177	KAK4473519.1	Smp_344440.1
OG0007178	KAK4471904.1	Smp_132230.1
OG0007179	KAK4473008.1	Smp_171080.1
OG0007180	KAK4476088.1	Smp_152380.1
OG0007181	KAK4468538.1	Smp_348400.1
OG0007182	KAK4475269.1	Smp_146840.1
OG0007184	KAK4468500.1	Smp_063190.1
OG0007185	KAK4467899.1	Smp_203270.1
OG0007186	KAK4470363.1	Smp_042560.1
OG0007187	KAK4470055.1	Smp_090150.1
OG0007188	KAK4471503.1	Smp_176980.1
