Orthogroup	schistosoma_mattheei	schistosoma_mansoni
OG0007355	SMTH1_7890.3, SMTH1_7890.2, SMTH1_7890.1	Smp_033010.1
OG0007356	SMTH1_19090.1	Smp_074500.1
OG0007357	SMTH1_3190.1	Smp_093780.1, Smp_322080.1
OG0007358	SMTH1_8940.1	Smp_037700.1
OG0007359	SMTH1_95540.1	Smp_162180.1
OG0007360	SMTH1_56670.1, SMTH1_56670.2	Smp_311010.2, Smp_311010.1
OG0007361	SMTH1_52730.1	Smp_213550.1
OG0007362	SMTH1_52860.1	Smp_004630.1, Smp_004630.2
OG0007363	SMTH1_87820.1	Smp_347270.1
OG0007364	SMTH1_41270.1	Smp_144540.1
OG0007365	SMTH1_64940.1	Smp_267170.1
OG0007366	SMTH1_70080.1	Smp_335300.1
OG0007367	SMTH1_68040.1, SMTH1_68050.1	Smp_308310.1
OG0007369	SMTH1_104130.1, SMTH1_104120.1	Smp_165750.1
OG0007370	SMTH1_80980.1, SMTH1_80980.2	Smp_344280.1
OG0007371	SMTH1_103470.1	Smp_127670.1
OG0007372	SMTH1_4310.2, SMTH1_4310.1	Smp_186780.1, Smp_186780.2
OG0007373	SMTH1_93130.1	Smp_347150.1
OG0007374	SMTH1_100320.1	Smp_342100.1
OG0007375	SMTH1_91070.1	Smp_330010.1, Smp_332090.1, Smp_332090.2
OG0007376	SMTH1_92170.1, SMTH1_92170.2	Smp_146760.1
OG0007377	SMTH1_96980.1, SMTH1_96980.2	Smp_172180.1
OG0007378	SMTH1_101680.1	Smp_016870.1, Smp_016870.2
OG0007379	SMTH1_100600.1	Smp_156740.1
OG0007380	SMTH1_56150.1	Smp_344920.1
OG0007381	SMTH1_56540.1	Smp_335980.1
OG0007382	SMTH1_80260.3, SMTH1_80260.2, SMTH1_80260.1	Smp_170770.1, Smp_170770.2
OG0007383	SMTH1_84750.1	Smp_340160.1
OG0007384	SMTH1_28050.1, SMTH1_28050.2	Smp_124000.1
OG0007385	SMTH1_35250.1	Smp_188580.1
OG0007386	SMTH1_31200.1	Smp_141270.1
OG0007387	SMTH1_46230.1, SMTH1_46220.1	Smp_176950.1
OG0007388	SMTH1_47030.1	Smp_194390.1
OG0007389	SMTH1_15610.1	Smp_345420.1, Smp_345420.2
OG0007390	SMTH1_15200.1	Smp_153540.1
OG0007391	SMTH1_18380.1, SMTH1_18390.1	Smp_344640.1
OG0007392	SMTH1_17330.1	Smp_135390.1
OG0007393	SMTH1_4320.1	Smp_022450.1
OG0007394	SMTH1_4720.1, SMTH1_4700.1	Smp_031180.1, Smp_031180.2
OG0007395	SMTH1_12830.2, SMTH1_12830.1	Smp_323090.1, Smp_323100.1
OG0007396	SMTH1_7630.1	Smp_245040.2, Smp_245040.1, Smp_245040.3
OG0007397	SMTH1_80370.1, SMTH1_80380.1	Smp_200520.1
OG0007398	SMTH1_103260.1	Smp_214200.1
OG0007401	SMTH1_13850.1	Smp_323320.1, Smp_319290.1, Smp_323270.2, Smp_335130.1, Smp_323440.1
OG0007413	SMTH1_62200.1	Smp_021960.1
OG0007414	SMTH1_15190.1	Smp_153550.1
OG0007415	SMTH1_49330.1	Smp_175550.1
OG0007416	SMTH1_61340.1	Smp_328540.1
OG0007417	SMTH1_11860.1	Smp_322990.1
OG0007418	SMTH1_85860.1	Smp_062560.1
OG0007419	SMTH1_6380.1	Smp_158750.1
OG0007420	SMTH1_21130.1	Smp_244000.1
OG0007421	SMTH1_103880.1	Smp_127860.1
OG0007422	SMTH1_19730.1	Smp_015440.1
OG0007423	SMTH1_19720.1	Smp_130610.1
OG0007424	SMTH1_47280.1	Smp_144120.1
OG0007425	SMTH1_51840.1	Smp_344000.1
OG0007426	SMTH1_99070.1	Smp_309355.1
OG0007428	SMTH1_21510.1	Smp_163140.1
OG0007429	SMTH1_24350.1, SMTH1_24360.1	Smp_162980.1
OG0007430	SMTH1_52830.1, SMTH1_52840.1	Smp_124600.1
OG0007431	SMTH1_91530.1, SMTH1_91530.2	Smp_082570.1
OG0007432	SMTH1_54010.1	Smp_333790.1
OG0007433	SMTH1_71390.1	Smp_326670.1
OG0007434	SMTH1_71370.1, SMTH1_71370.2	Smp_023710.1
OG0007435	SMTH1_72410.1	Smp_134870.1
OG0007436	SMTH1_46180.1	Smp_072450.1
OG0007437	SMTH1_60450.1	Smp_347420.1
OG0007438	SMTH1_10900.1, SMTH1_10900.2	Smp_059240.1
OG0007439	SMTH1_19510.1	Smp_323910.1
OG0007440	SMTH1_90660.1	Smp_314250.1
OG0007441	SMTH1_67560.1	Smp_018290.1
OG0007442	SMTH1_34020.1	Smp_129070.1
OG0007443	SMTH1_11980.1	Smp_094470.1
OG0007444	SMTH1_65910.1	Smp_345730.1
OG0007446	SMTH1_14300.2, SMTH1_14300.1	Smp_135940.1
OG0007448	SMTH1_40190.1	Smp_000075.1
OG0007449	SMTH1_25890.1, SMTH1_25890.2	Smp_213650.1
OG0007451	SMTH1_1090.1	Smp_015820.1
OG0007452	SMTH1_37830.1	Smp_150430.1
OG0007453	SMTH1_86160.1	Smp_341450.1
OG0007454	SMTH1_36160.1	Smp_045060.1
OG0007456	SMTH1_9210.1	Smp_080560.1
OG0007457	SMTH1_32880.1	Smp_034530.1
OG0007458	SMTH1_39460.1	Smp_137360.1
OG0007459	SMTH1_13270.1	Smp_132010.1
OG0007460	SMTH1_59380.1	Smp_012280.1
OG0007461	SMTH1_86350.1	Smp_042400.1
OG0007462	SMTH1_30990.1	Smp_245940.1
OG0007463	SMTH1_82350.1	Smp_008850.1
OG0007464	SMTH1_47040.1	Smp_194410.1
OG0007465	SMTH1_104700.1	Smp_152980.1
OG0007466	SMTH1_33930.1	Smp_161040.1
OG0007469	SMTH1_80620.1	Smp_211050.1
OG0007470	SMTH1_86230.1	Smp_341460.1
OG0007471	SMTH1_56370.1	Smp_001640.1
OG0007472	SMTH1_43010.1	Smp_213860.1
OG0007473	SMTH1_31240.1	Smp_141250.1
OG0007474	SMTH1_25190.1	Smp_099210.1
OG0007475	SMTH1_37630.1, SMTH1_37630.2	Smp_172440.1
OG0007476	SMTH1_79040.1	Smp_148980.1
OG0007477	SMTH1_55680.1, SMTH1_55680.2	Smp_104370.1
OG0007478	SMTH1_39140.1	Smp_005140.1
OG0007479	SMTH1_17980.1, SMTH1_17980.2	Smp_306240.1
OG0007480	SMTH1_98840.1	Smp_248000.1
OG0007481	SMTH1_68990.1	Smp_129410.1
OG0007482	SMTH1_51500.1	Smp_340270.1
OG0007483	SMTH1_49370.1	Smp_166300.1
OG0007484	SMTH1_76780.1	Smp_000950.1
OG0007485	SMTH1_63910.1	Smp_161650.1
OG0007486	SMTH1_77350.1	Smp_036920.1
OG0007486	SMTH1_77350.2	Smp_036920.1
OG0007487	SMTH1_81370.1	Smp_119920.1
OG0007488	SMTH1_54240.1	Smp_245610.1
OG0007489	SMTH1_63320.1	Smp_328730.1
OG0007490	SMTH1_96690.1, SMTH1_96690.2	Smp_123270.1
OG0007491	SMTH1_57690.1	Smp_154900.1
OG0007492	SMTH1_93280.1	Smp_113740.1
OG0007493	SMTH1_31670.1	Smp_035010.1
OG0007494	SMTH1_21600.1, SMTH1_21600.2	Smp_157940.1
OG0007495	SMTH1_84280.1	Smp_344330.1
OG0007496	SMTH1_71810.1	Smp_018990.1
OG0007497	SMTH1_62260.1	Smp_342850.1
OG0007499	SMTH1_57820.1	Smp_136620.1
OG0007500	SMTH1_38430.1, SMTH1_38440.1	Smp_301790.1
OG0007501	SMTH1_51990.1	Smp_133580.1
OG0007502	SMTH1_23870.1	Smp_075560.1
OG0007503	SMTH1_55090.1	Smp_159380.1
OG0007504	SMTH1_180.1	Smp_171730.1
OG0007505	SMTH1_52310.1	Smp_340350.1
OG0007506	SMTH1_106220.1	Smp_267230.1
OG0007508	SMTH1_88140.1	Smp_027370.1
OG0007509	SMTH1_910.1	Smp_321840.1
OG0007510	SMTH1_70260.1	Smp_243700.1
OG0007511	SMTH1_50820.1	Smp_171550.1
OG0007513	SMTH1_33420.1	Smp_081190.1
OG0007514	SMTH1_87870.1	Smp_343070.1
OG0007515	SMTH1_95550.1	Smp_074190.1
OG0007516	SMTH1_50750.1	Smp_078720.1
OG0007517	SMTH1_30030.1	Smp_080320.1
OG0007518	SMTH1_49230.1	Smp_105220.1
OG0007520	SMTH1_31210.1	Smp_035480.1
OG0007521	SMTH1_30040.1	Smp_345610.1
OG0007522	SMTH1_48330.2, SMTH1_48330.1	Smp_104660.1
OG0007523	SMTH1_14100.1	Smp_136050.1
OG0007524	SMTH1_83260.1	Smp_343800.1
OG0007525	SMTH1_89220.1	Smp_212930.1
OG0007526	SMTH1_28040.1	Smp_124010.1
OG0007527	SMTH1_79980.1	Smp_158910.1
OG0007528	SMTH1_32040.1	Smp_310240.1
OG0007529	SMTH1_18330.1	Smp_154500.1
OG0007530	SMTH1_41150.1	Smp_103830.1
OG0007531	SMTH1_36520.1	Smp_152760.1
OG0007532	SMTH1_66140.1	Smp_165610.1
OG0007533	SMTH1_12500.1	Smp_038540.1
OG0007534	SMTH1_320.1	Smp_242430.1
OG0007535	SMTH1_101290.1	Smp_316100.1, Smp_316100.2
OG0007536	SMTH1_17370.1	Smp_078520.1
OG0007537	SMTH1_49550.1	Smp_023840.1
OG0007538	SMTH1_19050.2, SMTH1_19050.1	Smp_074460.1
OG0007539	SMTH1_24830.1	Smp_103320.1
OG0007540	SMTH1_99370.1	Smp_316090.1
OG0007541	SMTH1_1570.1	Smp_334980.1
OG0007543	SMTH1_12580.1	Smp_155380.1
OG0007545	SMTH1_94400.1	Smp_330830.1
OG0007546	SMTH1_54530.1	Smp_171130.1
OG0007547	SMTH1_1030.1	Smp_015760.1
OG0007548	SMTH1_2740.1	Smp_211250.1
OG0007549	SMTH1_36330.1	Smp_057210.1
OG0007550	SMTH1_73760.1	Smp_029820.1
OG0007551	SMTH1_64140.1	Smp_159950.1
OG0007552	SMTH1_30550.1	Smp_097710.1
OG0007553	SMTH1_24250.1	Smp_081420.1
OG0007554	SMTH1_32080.1	Smp_246020.1
OG0007555	SMTH1_37360.1	Smp_343020.1
OG0007558	SMTH1_37330.2, SMTH1_37330.1	Smp_136090.1
OG0007559	SMTH1_34000.1, SMTH1_34000.2	Smp_129080.1
OG0007560	SMTH1_45410.1	Smp_168240.1
OG0007561	SMTH1_27560.1	Smp_003930.1
OG0007562	SMTH1_87970.1	Smp_136950.1
OG0007563	SMTH1_89950.1	Smp_102040.1
OG0007564	SMTH1_83870.1	Smp_343850.1
OG0007566	SMTH1_75390.1	Smp_083980.1
OG0007568	SMTH1_3030.1	Smp_335020.1
OG0007569	SMTH1_14900.1	Smp_146910.1
OG0007570	SMTH1_46210.1	Smp_176960.1
OG0007571	SMTH1_97970.1	Smp_343480.1
OG0007572	SMTH1_82960.1	Smp_024590.1
OG0007573	SMTH1_65590.1	Smp_094250.1
OG0007574	SMTH1_100230.1	Smp_092180.1
OG0007576	SMTH1_23900.1	Smp_324280.1
OG0007577	SMTH1_88510.1	Smp_055630.1
OG0007578	SMTH1_97410.1	Smp_079490.1
OG0007579	SMTH1_10970.1	Smp_345560.1
OG0007580	SMTH1_50520.1	Smp_139250.1
OG0007581	SMTH1_99410.1	Smp_141490.1
OG0007582	SMTH1_19960.1	Smp_205840.1
OG0007583	SMTH1_72800.1	Smp_123590.1
OG0007584	SMTH1_75990.1	Smp_177010.1
OG0007585	SMTH1_30690.1, SMTH1_30700.1	Smp_308040.1
OG0007586	SMTH1_61860.1	Smp_062270.1
OG0007587	SMTH1_27050.1	Smp_152300.1
OG0007588	SMTH1_28080.1	Smp_003410.1
OG0007589	SMTH1_52090.1	Smp_021130.1
OG0007590	SMTH1_17410.1	Smp_323690.1
OG0007593	SMTH1_1870.1	Smp_133830.1
OG0007594	SMTH1_55560.1, SMTH1_55560.2	Smp_098560.1
OG0007595	SMTH1_39870.1	Smp_019310.1
OG0007596	SMTH1_62400.1, SMTH1_62400.2, SMTH1_62400.3	Smp_021760.1
OG0007597	SMTH1_97080.1	Smp_067430.1
OG0007598	SMTH1_99080.1	Smp_309350.1
OG0007599	SMTH1_97120.1	Smp_067400.1
OG0007601	SMTH1_89200.1	Smp_089050.1
OG0007602	SMTH1_87030.1	Smp_015900.1
OG0007603	SMTH1_45060.1	Smp_334890.1
OG0007604	SMTH1_36190.1	Smp_146480.1
OG0007605	SMTH1_38350.1	Smp_343470.1
OG0007606	SMTH1_71080.1	Smp_210720.1
OG0007608	SMTH1_76830.1	Smp_000880.1
OG0007609	SMTH1_102950.1	Smp_015050.1
OG0007610	SMTH1_80510.1	Smp_038680.1
OG0007611	SMTH1_50850.1	Smp_327360.1
OG0007613	SMTH1_52180.1, SMTH1_52180.2, SMTH1_52180.3	Smp_021220.1
OG0007614	SMTH1_52750.1, SMTH1_52760.1, SMTH1_52770.1	Smp_342060.1
OG0007615	SMTH1_46160.1, SMTH1_46150.1	Smp_072470.1
OG0007616	SMTH1_8990.1	Smp_121130.1
OG0007617	SMTH1_59750.1	Smp_175410.1
OG0007618	SMTH1_55660.1	Smp_041700.1
OG0007619	SMTH1_105720.1	Smp_005960.1
OG0007620	SMTH1_104340.1	Smp_300720.1
OG0007621	SMTH1_91320.1	Smp_094640.1
OG0007622	SMTH1_101540.1	Smp_131290.1
OG0007623	SMTH1_101810.1	Smp_317660.1, Smp_317640.1
OG0007624	SMTH1_96570.3, SMTH1_96570.2, SMTH1_96570.1	Smp_123220.1
OG0007625	SMTH1_59190.1	Smp_181070.1
OG0007627	SMTH1_61200.1	Smp_335370.1
OG0007628	SMTH1_62480.1	Smp_103340.1
OG0007629	SMTH1_73860.1, SMTH1_73870.1	Smp_138340.1
OG0007630	SMTH1_71230.1, SMTH1_71230.2	Smp_063330.1
OG0007631	SMTH1_69610.1, SMTH1_69610.2	Smp_181410.1
OG0007632	SMTH1_67990.1	Smp_204880.1
OG0007633	SMTH1_29050.1	Smp_085180.1
OG0007634	SMTH1_47580.1	Smp_040550.1
OG0007635	SMTH1_42740.1	Smp_071050.1
OG0007636	SMTH1_42610.1	Smp_174510.1
OG0007637	SMTH1_40620.1, SMTH1_40620.2	Smp_045010.1
OG0007638	SMTH1_7300.1	Smp_096390.1
OG0007639	SMTH1_13560.1	Smp_244530.1
OG0007640	SMTH1_19020.1	Smp_195070.1, Smp_195070.2
OG0007641	SMTH1_20250.1	Smp_341210.1
OG0007642	SMTH1_9020.2	Smp_194280.1
OG0007643	SMTH1_61010.1	Smp_140720.1
OG0007644	SMTH1_73300.1, SMTH1_73290.1	Smp_165150.1
OG0007645	SMTH1_74190.1	Smp_030260.1
OG0007646	SMTH1_104980.1	Smp_318300.1
OG0007647	SMTH1_107740.1, SMTH1_107740.2	Smp_317120.2, Smp_317120.1, Smp_317120.3, Smp_329690.1
OG0007650	SMTH1_94220.1	Smp_342770.1
OG0007666	SMTH1_85510.1	Smp_070200.1
OG0007667	SMTH1_100200.1	Smp_172480.1
OG0007668	SMTH1_84820.1	Smp_071000.1
OG0007669	SMTH1_76220.1	Smp_333730.1
OG0007670	SMTH1_6030.1	Smp_345650.1
OG0007671	SMTH1_5040.1	Smp_245310.1
OG0007672	SMTH1_18270.1	Smp_060160.1
OG0007673	SMTH1_99250.1	Smp_156230.1
OG0007674	SMTH1_92760.1	Smp_213630.1
OG0007675	SMTH1_31610.1	Smp_141160.1
OG0007677	SMTH1_32950.1	Smp_034490.1
OG0007678	SMTH1_52280.1	Smp_327800.1
OG0007679	SMTH1_105660.1	Smp_006060.1
OG0007680	SMTH1_55880.1	Smp_124380.1
OG0007681	SMTH1_105200.1	Smp_041550.1
OG0007682	SMTH1_102220.1	Smp_163950.1
OG0007683	SMTH1_53650.1	Smp_143580.1
OG0007685	SMTH1_400.1	Smp_148180.1
OG0007686	SMTH1_53950.1	Smp_072100.1
OG0007688	SMTH1_13210.1	Smp_132060.1
OG0007689	SMTH1_10940.1	Smp_164740.1
OG0007690	SMTH1_95770.1	Smp_331220.1
OG0007691	SMTH1_65320.1	Smp_138160.1
OG0007692	SMTH1_12920.1	Smp_147470.1
OG0007693	SMTH1_34900.1, SMTH1_34900.2	Smp_073210.1
OG0007694	SMTH1_68370.1	Smp_162640.1
OG0007696	SMTH1_65230.1, SMTH1_65240.1	Smp_138110.1
OG0007697	SMTH1_45320.1	Smp_060750.1
OG0007698	SMTH1_62550.1	Smp_095350.1
OG0007699	SMTH1_76460.1	Smp_126420.1
OG0007700	SMTH1_23110.1	Smp_324210.1
OG0007701	SMTH1_59980.1	Smp_341940.1
OG0007703	SMTH1_41460.1	Smp_083800.1
OG0007704	SMTH1_13760.1	Smp_315740.2
OG0007705	SMTH1_64890.1	Smp_098960.1
OG0007706	SMTH1_80170.1	Smp_062830.1
OG0007707	SMTH1_44530.1	Smp_302370.1
OG0007708	SMTH1_17000.1	Smp_024120.1
OG0007709	SMTH1_74750.1	Smp_309220.1
OG0007711	SMTH1_83780.1	Smp_145470.1
OG0007714	SMTH1_44620.1	Smp_344120.1
OG0007715	SMTH1_37590.1	Smp_136200.1
OG0007717	SMTH1_92320.1	Smp_198790.1
OG0007718	SMTH1_76450.1	Smp_309730.1, Smp_309730.2, Smp_309740.1
OG0007719	SMTH1_80930.1	Smp_312860.1
OG0007720	SMTH1_35880.1	Smp_033770.1
OG0007721	SMTH1_55040.1	Smp_157240.1
OG0007722	SMTH1_100100.1	Smp_082290.1
OG0007723	SMTH1_9780.1	Smp_244860.1
OG0007724	SMTH1_9160.1	Smp_080520.1
OG0007725	SMTH1_64430.1	Smp_211080.1
OG0007727	SMTH1_83800.1	Smp_043110.1
OG0007728	SMTH1_39250.1	Smp_004940.1
OG0007729	SMTH1_55570.1	Smp_098550.1
OG0007730	SMTH1_7830.1	Smp_032930.1
OG0007732	SMTH1_48080.1	Smp_149720.1
OG0007733	SMTH1_101470.1	Smp_317600.1
OG0007734	SMTH1_29690.1	Smp_337795.1
OG0007735	SMTH1_94770.1, SMTH1_94750.1	Smp_315000.1
OG0007736	SMTH1_28690.1	Smp_073540.1
OG0007738	SMTH1_20260.1	Smp_162840.1
OG0007739	SMTH1_15540.1	Smp_076370.1
OG0007740	SMTH1_6520.1	Smp_340330.1
OG0007741	SMTH1_3180.1	Smp_350410.1, Smp_349550.1
OG0007742	SMTH1_7610.1	Smp_044560.1
OG0007743	SMTH1_70480.1	Smp_026260.1
OG0007744	SMTH1_75920.1	Smp_212720.1
OG0007745	SMTH1_61130.1	Smp_068420.1
OG0007746	SMTH1_26020.1	Smp_114435.1
OG0007747	SMTH1_95310.1	Smp_334680.1
OG0007748	SMTH1_52080.1	Smp_245530.1
OG0007749	SMTH1_77790.1	Smp_053130.1
OG0007750	SMTH1_18640.1	Smp_168140.1
OG0007751	SMTH1_89270.1	Smp_345980.1
OG0007753	SMTH1_8590.1	Smp_019620.1
OG0007755	SMTH1_60650.1	Smp_102390.1
OG0007756	SMTH1_73340.1	Smp_079750.1
OG0007757	SMTH1_57200.1	Smp_247350.1, Smp_247350.2
OG0007758	SMTH1_80210.1	Smp_329220.1
OG0007760	SMTH1_81230.1	Smp_150150.1
OG0007762	SMTH1_51670.1	Smp_068580.1
OG0007763	SMTH1_48690.2, SMTH1_48690.1	Smp_320330.1
OG0007764	SMTH1_17040.1	Smp_024150.1
OG0007765	SMTH1_47770.1	Smp_055960.1
OG0007768	SMTH1_5280.1	Smp_203410.1
OG0007769	SMTH1_106630.1	Smp_175740.1
OG0007770	SMTH1_42440.1	Smp_349620.1
OG0007771	SMTH1_53050.1	Smp_342350.1
OG0007774	SMTH1_86660.1	Smp_145010.1
OG0007775	SMTH1_87800.1	Smp_175420.1
OG0007776	SMTH1_88130.1	Smp_136990.1
OG0007777	SMTH1_84860.1	Smp_070930.1
OG0007778	SMTH1_38800.1	Smp_213160.1
OG0007779	SMTH1_38890.1	Smp_032260.1
OG0007780	SMTH1_43000.1, SMTH1_43000.2	Smp_213870.1
OG0007782	SMTH1_37380.1	Smp_025680.1
OG0007783	SMTH1_92470.1	Smp_069820.1
OG0007784	SMTH1_62350.1	Smp_303970.1
OG0007785	SMTH1_97540.1	Smp_066520.1
OG0007789	SMTH1_91920.1	Smp_345480.2, Smp_345480.1
OG0007790	SMTH1_90140.1	Smp_334480.1, Smp_334480.2
OG0007791	SMTH1_74760.1	Smp_000430.1
OG0007792	SMTH1_98830.1	Smp_051120.1
OG0007793	SMTH1_3750.1	Smp_137600.1
OG0007794	SMTH1_18210.1, SMTH1_18210.2	Smp_090230.1
OG0007795	SMTH1_68090.1	Smp_007570.1
OG0007796	SMTH1_67420.1	Smp_175500.1
OG0007797	SMTH1_37640.1	Smp_346100.1
OG0007798	SMTH1_5810.1	Smp_167870.1
OG0007799	SMTH1_4200.1	Smp_179110.2, Smp_179110.1
OG0007800	SMTH1_6150.1	Smp_180660.1
OG0007801	SMTH1_104240.1	Smp_140180.1
OG0007802	SMTH1_104330.1	Smp_140140.1
OG0007803	SMTH1_93680.1, SMTH1_93670.1	Smp_344730.1
OG0007804	SMTH1_90570.1	Smp_056770.1
OG0007805	SMTH1_96380.1	Smp_002070.1
OG0007806	SMTH1_98820.1, SMTH1_98810.1	Smp_051130.1
OG0007807	SMTH1_52950.1	Smp_004710.1
OG0007808	SMTH1_61400.1, SMTH1_61400.2	Smp_201700.1
OG0007809	SMTH1_85430.1	Smp_070100.1
OG0007810	SMTH1_81440.1	Smp_329330.2, Smp_329330.1
OG0007811	SMTH1_87840.2, SMTH1_87840.1	Smp_136860.1
OG0007812	SMTH1_87860.1	Smp_343060.1
OG0007813	SMTH1_72610.1	Smp_063500.1
OG0007814	SMTH1_70800.1	Smp_326250.1
OG0007815	SMTH1_74120.1	Smp_030180.1
OG0007816	SMTH1_68580.1	Smp_095980.1
OG0007817	SMTH1_66460.1	Smp_340860.1
OG0007818	SMTH1_28970.1	Smp_323010.1
OG0007820	SMTH1_50510.1	Smp_139240.1
OG0007821	SMTH1_50300.1	Smp_187140.1
OG0007822	SMTH1_42050.1	Smp_037780.1
OG0007823	SMTH1_42620.1	Smp_095480.1
OG0007824	SMTH1_49740.1	Smp_099770.1
OG0007825	SMTH1_21200.1	Smp_124750.1
OG0007826	SMTH1_20300.1	Smp_075360.1
OG0007827	SMTH1_25020.1	Smp_198890.1
OG0007828	SMTH1_37480.1	Smp_200530.1
OG0007829	SMTH1_30740.1, SMTH1_30730.1	Smp_345720.1
OG0007830	SMTH1_83070.1	Smp_247850.1
OG0007831	SMTH1_102170.1	Smp_317740.1, Smp_191670.1, Smp_203090.1, Smp_317730.1, Smp_009230.1, Smp_317720.1
OG0007847	SMTH1_102900.1	Smp_015100.1
OG0007848	SMTH1_73470.1	Smp_084900.1
OG0007853	SMTH1_35200.1	Smp_200800.1
OG0007854	SMTH1_85940.1	Smp_062490.1
OG0007856	SMTH1_60400.1	Smp_047450.1
OG0007857	SMTH1_26880.1	Smp_319730.1
OG0007858	SMTH1_53570.1	Smp_039470.1, Smp_039470.2
OG0007859	SMTH1_44040.1	Smp_344040.1
OG0007860	SMTH1_55080.1, SMTH1_55080.2	Smp_068720.1
OG0007861	SMTH1_22140.1	Smp_335190.1
OG0007863	SMTH1_101620.1	Smp_203200.1
OG0007865	SMTH1_104370.1	Smp_033250.1
OG0007867	SMTH1_95720.1	Smp_074330.1
OG0007868	SMTH1_44600.1	Smp_148630.1
OG0007870	SMTH1_46820.1	Smp_170620.1
OG0007871	SMTH1_11780.1	Smp_210960.1
OG0007874	SMTH1_60670.1	Smp_201730.1
OG0007875	SMTH1_35980.1	Smp_343370.1
OG0007878	SMTH1_24400.1	Smp_324320.1
OG0007880	SMTH1_33550.1	Smp_210750.1
OG0007881	SMTH1_72370.1	Smp_023470.1
OG0007882	SMTH1_56890.1	Smp_134690.1
OG0007883	SMTH1_30020.1	Smp_324140.1
OG0007884	SMTH1_97150.1	Smp_158660.1
OG0007885	SMTH1_92960.1	Smp_064390.1
OG0007886	SMTH1_24820.1	Smp_341740.1
OG0007887	SMTH1_88880.1	Smp_267000.1
OG0007889	SMTH1_25710.1	Smp_200460.1
OG0007890	SMTH1_32090.1	Smp_347480.1
OG0007891	SMTH1_71070.1	Smp_326270.1
OG0007892	SMTH1_100610.1	Smp_345060.1
OG0007893	SMTH1_40380.1	Smp_127370.1
OG0007894	SMTH1_55440.1	Smp_046910.1
OG0007897	SMTH1_95800.1	Smp_162300.1
OG0007898	SMTH1_52340.1	Smp_016540.1
OG0007900	SMTH1_8200.1	Smp_341540.1
OG0007902	SMTH1_19110.1	Smp_162350.2, Smp_162350.1
OG0007905	SMTH1_11120.1	Smp_322940.1
OG0007907	SMTH1_42160.1	Smp_241440.1
OG0007908	SMTH1_89160.1	Smp_089000.1
OG0007909	SMTH1_88120.1	Smp_027340.1
OG0007910	SMTH1_86130.1	Smp_334320.1
OG0007911	SMTH1_91980.1	Smp_043650.1
OG0007912	SMTH1_41220.1	Smp_144500.1
OG0007913	SMTH1_45930.1	Smp_086480.1
OG0007915	SMTH1_72300.1	Smp_346950.1
OG0007918	SMTH1_4820.1	Smp_031300.2, Smp_031300.1
OG0007919	SMTH1_15600.1	Smp_076320.1
OG0007920	SMTH1_88870.1	Smp_171310.1
OG0007921	SMTH1_100140.1	Smp_172520.1
OG0007922	SMTH1_65060.1	Smp_347580.1
OG0007923	SMTH1_71110.1	Smp_156250.1
OG0007924	SMTH1_65270.1	Smp_138130.1
OG0007925	SMTH1_82190.1	Smp_202470.1
OG0007926	SMTH1_20320.1	Smp_345360.1
OG0007927	SMTH1_86250.1, SMTH1_86240.1	Smp_087320.1
OG0007928	SMTH1_460.1, SMTH1_460.2, SMTH1_460.3	Smp_346150.1
OG0007929	SMTH1_84440.1	Smp_344600.1
OG0007930	SMTH1_5150.1	Smp_204060.1
OG0007931	SMTH1_105960.1	Smp_125250.1
OG0007932	SMTH1_101490.1	Smp_315800.1
OG0007933	SMTH1_96250.1	Smp_341910.1
OG0007934	SMTH1_96370.1	Smp_002060.1
OG0007935	SMTH1_52360.1	Smp_131160.1
OG0007936	SMTH1_51700.1	Smp_327770.1
OG0007938	SMTH1_56420.1	Smp_001590.1
OG0007940	SMTH1_51100.1, SMTH1_51110.1	Smp_349920.1, Smp_349940.1
OG0007941	SMTH1_58310.1	Smp_241620.1
OG0007942	SMTH1_84040.1	Smp_043360.1
OG0007943	SMTH1_88400.1, SMTH1_88410.1	Smp_149230.1
OG0007944	SMTH1_72830.1	Smp_123620.1
OG0007945	SMTH1_76890.1	Smp_122500.1
OG0007946	SMTH1_76880.1	Smp_000820.2, Smp_000820.1
OG0007947	SMTH1_35350.1	Smp_006680.1
OG0007948	SMTH1_32650.1, SMTH1_32650.2	Smp_345800.1
OG0007950	SMTH1_27040.1, SMTH1_27030.1	Smp_152310.1
OG0007951	SMTH1_45920.1	Smp_086470.1
OG0007952	SMTH1_46110.1	Smp_072500.1
OG0007953	SMTH1_28200.1	Smp_003280.1
OG0007955	SMTH1_46680.1	Smp_200110.1
OG0007956	SMTH1_47870.1	Smp_056060.1
OG0007957	SMTH1_48640.1	Smp_005470.1
OG0007958	SMTH1_48700.1	Smp_342120.1
OG0007959	SMTH1_45720.1	Smp_319910.1
OG0007960	SMTH1_41770.1, SMTH1_41760.1	Smp_159020.1
OG0007961	SMTH1_42580.1	Smp_319680.1
OG0007963	SMTH1_20280.1, SMTH1_20290.1	Smp_075370.1
OG0007964	SMTH1_5850.1, SMTH1_5840.1	Smp_084270.1
OG0007965	SMTH1_6870.1, SMTH1_6870.2	Smp_036630.1
OG0007967	SMTH1_40610.1	Smp_146460.1
OG0007968	SMTH1_49800.1	Smp_194970.1
OG0007969	SMTH1_50130.1	Smp_345380.1
OG0007970	SMTH1_54880.1, SMTH1_54830.1	Smp_344850.1
