Orthogroup	schistosoma_mattheei	fasciola_gigantica
OG0005347	SMTH1_72940.1	FGIG_02475
OG0005348	SMTH1_14310.4, SMTH1_14310.3, SMTH1_14310.1, SMTH1_14310.2	FGIG_02538
OG0005349	SMTH1_590.1, SMTH1_107190.1	FGIG_04477, FGIG_11800, FGIG_11799, FGIG_02552, FGIG_04476
OG0005350	SMTH1_7320.1	FGIG_02567
OG0005351	SMTH1_58370.1, SMTH1_58370.2	FGIG_02600
OG0005352	SMTH1_3000.1	FGIG_02621
OG0005353	SMTH1_102930.1	FGIG_02726
OG0005354	SMTH1_39240.1	FGIG_02759
OG0005355	SMTH1_43980.1	FGIG_02763
OG0005356	SMTH1_76210.1	FGIG_02778
OG0005357	SMTH1_80670.1	FGIG_02838
OG0005358	SMTH1_51030.1	FGIG_02843
OG0005359	SMTH1_21250.1	FGIG_02951
OG0005360	SMTH1_23730.1, SMTH1_23730.2	FGIG_03097
OG0005361	SMTH1_17120.1, SMTH1_17120.2	FGIG_03133
OG0005362	SMTH1_74620.1	FGIG_03140
OG0005363	SMTH1_1300.1, SMTH1_1290.1	FGIG_03161
OG0005364	SMTH1_54940.1, SMTH1_54940.2, SMTH1_54940.3	FGIG_03235
OG0005365	SMTH1_19770.1, SMTH1_19760.1	FGIG_03246
OG0005366	SMTH1_17210.3, SMTH1_17210.1, SMTH1_17210.2	FGIG_03264
OG0005367	SMTH1_26440.1	FGIG_03329
OG0005368	SMTH1_25040.1	FGIG_03359
OG0005369	SMTH1_107280.1, SMTH1_38990.1	FGIG_03371
OG0005370	SMTH1_38980.1	FGIG_03372
OG0005371	SMTH1_38950.1	FGIG_03374
OG0005372	SMTH1_28300.1	FGIG_03494, FGIG_05017
OG0005373	SMTH1_102640.1	FGIG_03504
OG0005374	SMTH1_24200.1	FGIG_03507
OG0005375	SMTH1_57470.1	FGIG_03527
OG0005376	SMTH1_68210.1	FGIG_03530
OG0005377	SMTH1_33370.1, SMTH1_33380.1	FGIG_03535
OG0005378	SMTH1_49030.1	FGIG_03544
OG0005379	SMTH1_62170.1	FGIG_03575, FGIG_03574, FGIG_03572
OG0005380	SMTH1_2580.1	FGIG_03754
OG0005381	SMTH1_8490.1	FGIG_03759
OG0005382	SMTH1_105240.1	FGIG_03872
OG0005383	SMTH1_44250.1, SMTH1_44240.1, SMTH1_44240.2	FGIG_04022
OG0005384	SMTH1_92060.1	FGIG_04036
OG0005386	SMTH1_36600.1	FGIG_04097
OG0005387	SMTH1_31100.1	FGIG_04143
OG0005388	SMTH1_28350.1, SMTH1_28350.2	FGIG_04182
OG0005389	SMTH1_51200.1	FGIG_04183
OG0005390	SMTH1_106410.1	FGIG_04191
OG0005391	SMTH1_64960.1	FGIG_04349
OG0005392	SMTH1_57310.3, SMTH1_57310.1, SMTH1_57310.2	FGIG_04414, FGIG_10149
OG0005393	SMTH1_57270.1	FGIG_04418, FGIG_04417
OG0005394	SMTH1_2780.1	FGIG_04510
OG0005395	SMTH1_79800.1	FGIG_04521
OG0005396	SMTH1_14960.1	FGIG_04523
OG0005397	SMTH1_49350.1	FGIG_04561
OG0005398	SMTH1_29040.1	FGIG_11540, FGIG_04623
OG0005399	SMTH1_13490.1	FGIG_04624
OG0005400	SMTH1_12590.1, SMTH1_12590.2, SMTH1_12590.3	FGIG_04626
OG0005401	SMTH1_61480.1, SMTH1_61480.2, SMTH1_61480.3	FGIG_04669
OG0005402	SMTH1_63310.1	FGIG_04840
OG0005403	SMTH1_44310.1	FGIG_08979, FGIG_04856
OG0005404	SMTH1_19480.1	FGIG_04903, FGIG_04900
OG0005405	SMTH1_100090.1	FGIG_04924
OG0005406	SMTH1_75090.1	FGIG_04925
OG0005407	SMTH1_57880.1, SMTH1_57880.2	FGIG_04935
OG0005408	SMTH1_100460.1	FGIG_04962
OG0005409	SMTH1_35030.1	FGIG_04968
OG0005410	SMTH1_9910.1	FGIG_04986
OG0005411	SMTH1_102160.1	FGIG_05094, FGIG_09114
OG0005412	SMTH1_69050.1	FGIG_05127
OG0005413	SMTH1_87240.1	FGIG_05130
OG0005414	SMTH1_78140.1	FGIG_05204
OG0005415	SMTH1_33260.1	FGIG_05205
OG0005416	SMTH1_27470.1, SMTH1_27470.2	FGIG_05207
OG0005417	SMTH1_4490.1	FGIG_05217
OG0005418	SMTH1_52870.1	FGIG_05274
OG0005419	SMTH1_75230.1	FGIG_05280
OG0005420	SMTH1_41230.1	FGIG_05374
OG0005421	SMTH1_88600.1	FGIG_13992, FGIG_05491
OG0005422	SMTH1_93800.1	FGIG_05554
OG0005423	SMTH1_31660.2, SMTH1_31660.1, SMTH1_31660.3	FGIG_05604
OG0005424	SMTH1_90210.1	FGIG_05661
OG0005425	SMTH1_90160.1	FGIG_05663
OG0005426	SMTH1_104650.1	FGIG_05720
OG0005427	SMTH1_105500.1	FGIG_05834
OG0005428	SMTH1_96720.1	FGIG_05836, FGIG_07929
OG0005429	SMTH1_66520.1	FGIG_05919
OG0005430	SMTH1_49870.1	FGIG_05948
OG0005431	SMTH1_86820.1	FGIG_06048
OG0005432	SMTH1_89980.1	FGIG_06051
OG0005433	SMTH1_86720.1, SMTH1_86730.1	FGIG_06253
OG0005434	SMTH1_29650.1, SMTH1_29650.2	FGIG_06357
OG0005435	SMTH1_106230.1	FGIG_06390
OG0005436	SMTH1_64700.1, SMTH1_64700.2, SMTH1_64700.3	FGIG_06609
OG0005437	SMTH1_70210.1	FGIG_06610
OG0005438	SMTH1_12490.1, SMTH1_12490.2	FGIG_06641
OG0005439	SMTH1_50080.1	FGIG_06652
OG0005440	SMTH1_80460.1	FGIG_06681
OG0005441	SMTH1_100510.1	FGIG_06718
OG0005442	SMTH1_32640.1	FGIG_06730
OG0005443	SMTH1_68230.1	FGIG_06809
OG0005444	SMTH1_20680.1	FGIG_06923
OG0005445	SMTH1_89600.2, SMTH1_89600.1	FGIG_06999
OG0005446	SMTH1_50320.1	FGIG_07043
OG0005447	SMTH1_72080.1	FGIG_07125
OG0005448	SMTH1_39230.1	FGIG_07129
OG0005450	SMTH1_66830.1, SMTH1_66830.2	FGIG_07234
OG0005451	SMTH1_91490.1, SMTH1_91490.2, SMTH1_91490.3, SMTH1_91490.4	FGIG_07307
OG0005452	SMTH1_99850.1	FGIG_07318
OG0005453	SMTH1_68410.3, SMTH1_68410.2, SMTH1_68410.1, SMTH1_68410.4	FGIG_07367
OG0005454	SMTH1_57850.2, SMTH1_57850.1	FGIG_07385
OG0005455	SMTH1_56170.1	FGIG_07478
OG0005456	SMTH1_85380.1, SMTH1_85380.2	FGIG_07489
OG0005457	SMTH1_52240.1, SMTH1_52240.2	FGIG_07593
OG0005458	SMTH1_7570.1, SMTH1_7510.1	FGIG_07677
OG0005459	SMTH1_1500.1	FGIG_07903, FGIG_07904, FGIG_07905, FGIG_07902
OG0005460	SMTH1_78320.1, SMTH1_78300.1	FGIG_07961
OG0005461	SMTH1_29420.1	FGIG_08053
OG0005462	SMTH1_95280.1, SMTH1_95280.2	FGIG_08062
OG0005463	SMTH1_22610.1	FGIG_08100
OG0005464	SMTH1_57090.1, SMTH1_57090.2	FGIG_08183
OG0005465	SMTH1_100440.1, SMTH1_100440.2	FGIG_10565, FGIG_08201
OG0005466	SMTH1_77910.1	FGIG_08391
OG0005467	SMTH1_70930.1, SMTH1_70930.2	FGIG_08467
OG0005468	SMTH1_22290.1, SMTH1_22290.2, SMTH1_22290.3	FGIG_08471
OG0005469	SMTH1_75210.1	FGIG_10760, FGIG_08533
OG0005470	SMTH1_92970.1, SMTH1_92970.2	FGIG_08565
OG0005471	SMTH1_20540.1, SMTH1_20550.1	FGIG_08604
OG0005472	SMTH1_81540.2, SMTH1_81540.1	FGIG_08612
OG0005473	SMTH1_970.1, SMTH1_970.2	FGIG_08720
OG0005474	SMTH1_45050.1, SMTH1_45050.2	FGIG_08765, FGIG_11290
OG0005475	SMTH1_93010.1	FGIG_08867
OG0005476	SMTH1_44320.1, SMTH1_44320.2	FGIG_08980
OG0005477	SMTH1_45120.1	FGIG_09017
OG0005478	SMTH1_64510.1	FGIG_09023
OG0005479	SMTH1_84150.1	FGIG_09040
OG0005480	SMTH1_81730.1	FGIG_09094
OG0005481	SMTH1_19550.2, SMTH1_19550.1	FGIG_09127
OG0005482	SMTH1_46550.1, SMTH1_46550.2	FGIG_09171
OG0005483	SMTH1_44670.1, SMTH1_44670.2	FGIG_09247
OG0005484	SMTH1_24500.1	FGIG_09262
OG0005485	SMTH1_57000.1	FGIG_09458
OG0005486	SMTH1_77370.1	FGIG_09487
OG0005487	SMTH1_25940.1	FGIG_12160, FGIG_09491
OG0005488	SMTH1_101900.1	FGIG_09506, FGIG_09505
OG0005489	SMTH1_5610.1, SMTH1_5620.1	FGIG_09573
OG0005490	SMTH1_37570.1	FGIG_09655
OG0005491	SMTH1_101650.1	FGIG_10265, FGIG_09931
OG0005492	SMTH1_102530.1	FGIG_09962
OG0005493	SMTH1_58660.1	FGIG_09987
OG0005494	SMTH1_6130.1	FGIG_10187
OG0005495	SMTH1_88220.1	FGIG_10244
OG0005496	SMTH1_103990.1	FGIG_10271, FGIG_10270, FGIG_10272
OG0005497	SMTH1_26660.1	FGIG_10286
OG0005498	SMTH1_85840.1	FGIG_10333, FGIG_10335
OG0005499	SMTH1_97870.1	FGIG_10413
OG0005500	SMTH1_21970.1	FGIG_12018, FGIG_10415
OG0005501	SMTH1_99950.1	FGIG_10457
OG0005502	SMTH1_106640.1	FGIG_12542, FGIG_10680
OG0005503	SMTH1_43620.1	FGIG_10717
OG0005504	SMTH1_92040.1	FGIG_10738
OG0005505	SMTH1_86980.1	FGIG_10907
OG0005506	SMTH1_99100.1	FGIG_10946
OG0005507	SMTH1_97090.2, SMTH1_97090.1	FGIG_10949
OG0005508	SMTH1_1900.1	FGIG_10980, FGIG_10979
OG0005509	SMTH1_104300.1	FGIG_11052
OG0005511	SMTH1_86670.1	FGIG_11273
OG0005512	SMTH1_7750.1	FGIG_11451
OG0005513	SMTH1_99480.1	FGIG_11581
OG0005515	SMTH1_63290.1	FGIG_11733
OG0005516	SMTH1_19450.1	FGIG_11869
OG0005517	SMTH1_70130.1	FGIG_11892
OG0005518	SMTH1_28820.1	FGIG_11921
OG0005519	SMTH1_39120.1, SMTH1_39120.2	FGIG_12020
OG0005520	SMTH1_68190.1	FGIG_12154
OG0005521	SMTH1_87700.1	FGIG_12201
OG0005523	SMTH1_92790.1	FGIG_12401
OG0005524	SMTH1_2160.1	FGIG_12556
OG0005525	SMTH1_65010.1	FGIG_12603
OG0005526	SMTH1_42420.1	FGIG_12626
OG0005566	SMTH1_84380.2, SMTH1_84380.1	FGIG_00039
OG0005567	SMTH1_15030.1	FGIG_00093
OG0005568	SMTH1_85450.1, SMTH1_85450.2	FGIG_09678, FGIG_00134
OG0005569	SMTH1_106170.1	FGIG_00200
OG0005570	SMTH1_36170.1	FGIG_00239, FGIG_04932, FGIG_06426, FGIG_03105
OG0005571	SMTH1_52200.1	FGIG_00304
OG0005572	SMTH1_74630.1	FGIG_00313
OG0005573	SMTH1_10990.1	FGIG_00334
OG0005574	SMTH1_95780.1	FGIG_00404, FGIG_00403
OG0005575	SMTH1_75310.1	FGIG_00407
OG0005576	SMTH1_75250.1	FGIG_00410
OG0005577	SMTH1_95300.1	FGIG_00427
OG0005578	SMTH1_55140.1	FGIG_00429
OG0005579	SMTH1_11850.1	FGIG_00460
OG0005580	SMTH1_57130.1, SMTH1_57130.2	FGIG_00481
OG0005581	SMTH1_33180.1	FGIG_00614, FGIG_00615
OG0005582	SMTH1_36880.1	FGIG_00727
OG0005583	SMTH1_95650.1	FGIG_12194, FGIG_00735
OG0005584	SMTH1_104540.1	FGIG_00759
OG0005585	SMTH1_105710.1, SMTH1_105710.2	FGIG_00784
OG0005586	SMTH1_105700.1	FGIG_00785
OG0005587	SMTH1_86750.1	FGIG_00792
OG0005588	SMTH1_31340.1	FGIG_00811
OG0005589	SMTH1_65770.1	FGIG_00904
OG0005590	SMTH1_19600.1	FGIG_00951
OG0005591	SMTH1_72660.1	FGIG_00973
OG0005592	SMTH1_58840.1	FGIG_01068
OG0005593	SMTH1_79680.1, SMTH1_79660.1	FGIG_01079
OG0005594	SMTH1_77170.1	FGIG_01215
OG0005595	SMTH1_69280.1	FGIG_01218
OG0005596	SMTH1_73920.1	FGIG_01219
OG0005597	SMTH1_92820.1	FGIG_01230
OG0005598	SMTH1_85180.2, SMTH1_85180.1	FGIG_08185, FGIG_01384
OG0005599	SMTH1_60880.1	FGIG_01413
OG0005600	SMTH1_21500.1	FGIG_01416, FGIG_01415
OG0005601	SMTH1_25380.1, SMTH1_25370.1, SMTH1_25360.1, SMTH1_25390.1	FGIG_01473, FGIG_01472
OG0005602	SMTH1_25230.1	FGIG_01570, FGIG_01569
OG0005603	SMTH1_71670.1	FGIG_01626
OG0005604	SMTH1_33250.1	FGIG_01671
OG0005605	SMTH1_40080.1	FGIG_01682
OG0005606	SMTH1_88720.1	FGIG_06134, FGIG_01703
OG0005607	SMTH1_99360.1	FGIG_07160, FGIG_01719
OG0005608	SMTH1_73820.1	FGIG_01793, FGIG_01794
OG0005609	SMTH1_68110.1	FGIG_01799
OG0005610	SMTH1_2620.1	FGIG_01800
OG0005611	SMTH1_101350.1, SMTH1_101350.2	FGIG_01846
OG0005612	SMTH1_104010.1	FGIG_01855
OG0005613	SMTH1_60250.1	FGIG_01912
OG0005614	SMTH1_31560.1	FGIG_01956
OG0005615	SMTH1_32380.1	FGIG_01961
OG0005616	SMTH1_32370.1, SMTH1_32370.2	FGIG_01962
OG0005617	SMTH1_43150.1	FGIG_01975
OG0005618	SMTH1_55840.1	FGIG_01982
OG0005619	SMTH1_56190.1	FGIG_01986
OG0005620	SMTH1_98920.1, SMTH1_98920.2	FGIG_02031
OG0005621	SMTH1_96970.1	FGIG_02033
OG0005622	SMTH1_480.1	FGIG_02076
OG0005623	SMTH1_83580.1	FGIG_02096
OG0005624	SMTH1_12720.1	FGIG_02153
OG0005625	SMTH1_12730.2, SMTH1_12730.1	FGIG_02154
OG0005626	SMTH1_48790.1	FGIG_02163
OG0005627	SMTH1_25720.1	FGIG_02164, FGIG_02165
OG0005628	SMTH1_43660.1	FGIG_02198
OG0005629	SMTH1_35450.1	FGIG_02280
OG0005630	SMTH1_94210.1	FGIG_02297, FGIG_11604
OG0005631	SMTH1_61260.1, SMTH1_61270.1	FGIG_02301, FGIG_11851
OG0005632	SMTH1_105680.1	FGIG_02306
OG0005633	SMTH1_11970.1, SMTH1_11970.2	FGIG_02340
OG0005634	SMTH1_25260.1	FGIG_02346
OG0005635	SMTH1_3620.1	FGIG_02368
OG0005636	SMTH1_42830.1	FGIG_02409
OG0005637	SMTH1_89120.1	FGIG_02457
OG0005638	SMTH1_85870.1	FGIG_02466
OG0005639	SMTH1_81460.1	FGIG_02469
OG0005640	SMTH1_30590.1, SMTH1_30580.1, SMTH1_30580.2, SMTH1_30580.3	FGIG_02515
OG0005641	SMTH1_81710.1	FGIG_02522
OG0005642	SMTH1_106780.1	FGIG_02588
OG0005643	SMTH1_32930.1	FGIG_02614
OG0005644	SMTH1_85100.1, SMTH1_85100.2	FGIG_02630
OG0005645	SMTH1_65410.1	FGIG_02639
OG0005646	SMTH1_45790.1	FGIG_02645
OG0005647	SMTH1_62030.2, SMTH1_62030.3, SMTH1_62030.4, SMTH1_62030.5, SMTH1_62030.1	FGIG_06946, FGIG_02672
OG0005648	SMTH1_44780.1	FGIG_02699
OG0005649	SMTH1_56340.1, SMTH1_56340.2	FGIG_02721
OG0005650	SMTH1_71950.1, SMTH1_71950.2	FGIG_11552, FGIG_02809
OG0005651	SMTH1_73500.1	FGIG_12366, FGIG_02877
OG0005652	SMTH1_53660.1, SMTH1_53660.2	FGIG_02894
OG0005653	SMTH1_104150.1, SMTH1_104150.2, SMTH1_104150.3	FGIG_02917, FGIG_04227
OG0005654	SMTH1_80920.1	FGIG_02919
OG0005655	SMTH1_30180.1	FGIG_02944
OG0005656	SMTH1_97580.1	FGIG_02958
OG0005657	SMTH1_13670.1	FGIG_03052
OG0005658	SMTH1_101050.1, SMTH1_101060.1	FGIG_03091
OG0005659	SMTH1_18740.1	FGIG_03266
OG0005660	SMTH1_80020.1, SMTH1_80010.1	FGIG_03362
OG0005661	SMTH1_7880.1	FGIG_03421, FGIG_03419, FGIG_03420
OG0005662	SMTH1_48260.1, SMTH1_48260.2	FGIG_03459
OG0005663	SMTH1_9720.1, SMTH1_9730.1	FGIG_03462
OG0005664	SMTH1_28020.1	FGIG_03491, FGIG_03488, FGIG_03489
OG0005665	SMTH1_53870.1	FGIG_03496
OG0005666	SMTH1_99990.1	FGIG_03498
OG0005667	SMTH1_46940.1	FGIG_03546
OG0005668	SMTH1_4170.1, SMTH1_4170.2, SMTH1_4170.4, SMTH1_4170.5	FGIG_03559
OG0005669	SMTH1_62160.1	FGIG_03577
OG0005670	SMTH1_93590.1	FGIG_03618
OG0005671	SMTH1_13620.1	FGIG_03624
OG0005672	SMTH1_52850.1	FGIG_03728
OG0005673	SMTH1_52900.1	FGIG_03729
OG0005674	SMTH1_28950.1, SMTH1_28940.1	FGIG_03804, FGIG_03805
OG0005675	SMTH1_45430.1	FGIG_03869, FGIG_03868
OG0005676	SMTH1_58430.1	FGIG_03871
OG0005677	SMTH1_6780.1	FGIG_03969
OG0005678	SMTH1_66350.1	FGIG_03972, FGIG_03973
OG0005679	SMTH1_98210.1	FGIG_04103
OG0005681	SMTH1_76670.1	FGIG_04106
OG0005682	SMTH1_35150.1	FGIG_04126
OG0005683	SMTH1_39710.1	FGIG_04132
OG0005685	SMTH1_102740.1, SMTH1_102740.2, SMTH1_102740.3, SMTH1_102740.4, SMTH1_15530.1	FGIG_04221
OG0005686	SMTH1_100080.1	FGIG_04246, FGIG_10274
OG0005687	SMTH1_73220.1, SMTH1_73220.2	FGIG_04271
OG0005688	SMTH1_660.1	FGIG_04274
OG0005689	SMTH1_78600.1, SMTH1_78620.1	FGIG_04357
OG0005690	SMTH1_58710.3, SMTH1_58710.2, SMTH1_58710.1	FGIG_04386
OG0005691	SMTH1_104270.1	FGIG_04402, FGIG_04401
OG0005692	SMTH1_52720.1, SMTH1_52710.1	FGIG_04443
OG0005693	SMTH1_1460.1	FGIG_04496
OG0005694	SMTH1_55010.1, SMTH1_55010.2	FGIG_04554
OG0005695	SMTH1_55180.1	FGIG_04598, FGIG_04597, FGIG_04596
OG0005696	SMTH1_46090.1, SMTH1_46080.1, SMTH1_46070.1	FGIG_04628
OG0005697	SMTH1_20330.1	FGIG_08016, FGIG_04645
OG0005698	SMTH1_77380.1	FGIG_04735
OG0005699	SMTH1_23070.1	FGIG_04761
OG0005700	SMTH1_79630.1	FGIG_04789, FGIG_12220, FGIG_04788
OG0005701	SMTH1_63840.1	FGIG_04875
OG0005702	SMTH1_72450.1, SMTH1_72450.2	FGIG_04918
OG0005703	SMTH1_38290.1, SMTH1_38300.1	FGIG_04938
OG0005704	SMTH1_45540.1	FGIG_04985
OG0005705	SMTH1_60080.1	FGIG_05068
OG0005706	SMTH1_62250.1	FGIG_05193
OG0005707	SMTH1_72530.1	FGIG_11327, FGIG_05243
OG0005708	SMTH1_22190.2, SMTH1_22190.1	FGIG_05282
OG0005709	SMTH1_30630.1, SMTH1_30620.1	FGIG_05294
OG0005710	SMTH1_38580.1	FGIG_05333
OG0005711	SMTH1_18500.1	FGIG_05404
OG0005712	SMTH1_99260.1	FGIG_05429
OG0005713	SMTH1_73560.1	FGIG_05486
OG0005714	SMTH1_100830.1	FGIG_05594
OG0005715	SMTH1_82870.1	FGIG_05643
OG0005716	SMTH1_56830.1	FGIG_05670
OG0005717	SMTH1_83680.1, SMTH1_83680.2	FGIG_05772
OG0005718	SMTH1_55510.1	FGIG_05797
OG0005719	SMTH1_39600.1	FGIG_05817
OG0005720	SMTH1_92920.1	FGIG_06290, FGIG_06177, FGIG_05837
OG0005722	SMTH1_103370.1	FGIG_06013, FGIG_06012, FGIG_06011
OG0005723	SMTH1_47800.1	FGIG_06025
OG0005724	SMTH1_10530.1	FGIG_06083
OG0005725	SMTH1_92510.1, SMTH1_92510.2, SMTH1_92510.3	FGIG_06112
OG0005726	SMTH1_59110.1	FGIG_06235
OG0005727	SMTH1_76360.1	FGIG_06281
OG0005728	SMTH1_97530.1	FGIG_06313
OG0005729	SMTH1_72090.1	FGIG_06316
OG0005730	SMTH1_104620.1, SMTH1_104610.1	FGIG_06434
OG0005731	SMTH1_90110.1	FGIG_06524
OG0005732	SMTH1_30320.1	FGIG_06530
OG0005733	SMTH1_26820.1	FGIG_06557
OG0005734	SMTH1_48500.1	FGIG_06564
OG0005735	SMTH1_102350.1	FGIG_06600
OG0005736	SMTH1_77540.1	FGIG_06640
OG0005737	SMTH1_70830.1	FGIG_06648
OG0005738	SMTH1_5530.1	FGIG_06684
OG0005739	SMTH1_33020.1, SMTH1_33020.2	FGIG_06754
OG0005740	SMTH1_88480.1	FGIG_06757
OG0005741	SMTH1_95850.1	FGIG_06763
OG0005743	SMTH1_18120.1, SMTH1_18130.1	FGIG_06874
OG0005744	SMTH1_17880.1	FGIG_06880
OG0005745	SMTH1_70310.1	FGIG_06909
OG0005746	SMTH1_32470.1	FGIG_06963
OG0005747	SMTH1_49980.1	FGIG_07005
OG0005748	SMTH1_95560.1	FGIG_07018, FGIG_07019
OG0005749	SMTH1_66610.1, SMTH1_66430.1, SMTH1_66440.1	FGIG_07080
OG0005750	SMTH1_106460.1	FGIG_07099
OG0005751	SMTH1_38020.1	FGIG_07130
OG0005752	SMTH1_27300.1, SMTH1_27300.2, SMTH1_27300.3, SMTH1_27300.4	FGIG_07223
OG0005753	SMTH1_89170.1	FGIG_07242
OG0005754	SMTH1_97390.1	FGIG_07284
OG0005755	SMTH1_27800.1	FGIG_07394
OG0005756	SMTH1_30660.1, SMTH1_30660.2	FGIG_07425
OG0005757	SMTH1_82620.1, SMTH1_82620.2	FGIG_07440
OG0005758	SMTH1_79940.1, SMTH1_79940.2	FGIG_07443
OG0005759	SMTH1_31020.1, SMTH1_31030.1, SMTH1_31040.1	FGIG_07483
OG0005760	SMTH1_53800.1	FGIG_07614
OG0005761	SMTH1_26630.3, SMTH1_26630.4, SMTH1_26630.5, SMTH1_26630.1, SMTH1_26630.2	FGIG_07723
OG0005762	SMTH1_68660.1	FGIG_07757
OG0005763	SMTH1_101730.1	FGIG_07770
OG0005764	SMTH1_72260.1, SMTH1_72270.1, SMTH1_72290.1, SMTH1_72280.1	FGIG_07815
OG0005765	SMTH1_28620.1	FGIG_07871
OG0005766	SMTH1_94180.1	FGIG_07873
OG0005767	SMTH1_89610.1, SMTH1_89610.2	FGIG_07910
OG0005768	SMTH1_35610.1	FGIG_07921
OG0005769	SMTH1_15620.1, SMTH1_15630.1	FGIG_07996
OG0005770	SMTH1_45830.1	FGIG_08057
OG0005771	SMTH1_59020.1	FGIG_08088
OG0005772	SMTH1_89910.1, SMTH1_89910.2	FGIG_08097
OG0005773	SMTH1_77270.1	FGIG_08099
OG0005774	SMTH1_73420.1	FGIG_08103
OG0005775	SMTH1_47100.1, SMTH1_47090.1	FGIG_08165
OG0005776	SMTH1_96480.1, SMTH1_96470.1	FGIG_09177, FGIG_08203
OG0005777	SMTH1_47430.1	FGIG_08288
OG0005778	SMTH1_75630.1	FGIG_08297, FGIG_10221
OG0005779	SMTH1_76230.1, SMTH1_76230.2	FGIG_08304
OG0005780	SMTH1_103510.1	FGIG_08401
OG0005781	SMTH1_96580.1, SMTH1_96580.2, SMTH1_96580.3	FGIG_08403
OG0005782	SMTH1_49260.1	FGIG_08459
OG0005783	SMTH1_98330.1	FGIG_08510
OG0005784	SMTH1_101300.1	FGIG_08537
OG0005785	SMTH1_13510.1	FGIG_08546
OG0005786	SMTH1_15790.1	FGIG_08606
OG0005787	SMTH1_940.1	FGIG_10881, FGIG_08627
OG0005788	SMTH1_13790.1, SMTH1_13780.1	FGIG_12014, FGIG_08629
OG0005789	SMTH1_57410.1	FGIG_08650, FGIG_12219
OG0005790	SMTH1_78040.1	FGIG_08705
OG0005791	SMTH1_49570.1, SMTH1_49560.1, SMTH1_49560.2, SMTH1_49560.3	FGIG_08715
OG0005792	SMTH1_4210.1, SMTH1_4210.2	FGIG_08763, FGIG_11207
OG0005793	SMTH1_7690.1	FGIG_08775
OG0005794	SMTH1_4860.1	FGIG_08785
OG0005795	SMTH1_106340.1	FGIG_08860, FGIG_08859
OG0005796	SMTH1_5770.1, SMTH1_5770.2	FGIG_08884
OG0005797	SMTH1_105690.1	FGIG_08892
OG0005798	SMTH1_79230.1	FGIG_08927, FGIG_08926
OG0005799	SMTH1_22800.1	FGIG_08938
OG0005800	SMTH1_92530.1	FGIG_08954
OG0005801	SMTH1_17140.1, SMTH1_17130.1	FGIG_11108, FGIG_08998
OG0005802	SMTH1_84560.1	FGIG_09016
OG0005803	SMTH1_64530.1	FGIG_09024
OG0005804	SMTH1_102810.1	FGIG_09034
OG0005805	SMTH1_77600.1	FGIG_09189
OG0005806	SMTH1_91400.1	FGIG_09335
OG0005807	SMTH1_89150.1	FGIG_09345
OG0005808	SMTH1_43770.1	FGIG_09449
OG0005809	SMTH1_32110.1, SMTH1_32110.2	FGIG_09808, FGIG_09453
OG0005810	SMTH1_97060.1	FGIG_09488
OG0005811	SMTH1_14730.1	FGIG_09548
OG0005812	SMTH1_44470.1	FGIG_09607
OG0005813	SMTH1_80160.1	FGIG_09646
OG0005814	SMTH1_16320.1, SMTH1_16320.2	FGIG_09708
OG0005815	SMTH1_72630.1	FGIG_09767
OG0005816	SMTH1_14920.1, SMTH1_14920.2	FGIG_09793
OG0005817	SMTH1_34280.4, SMTH1_34280.1, SMTH1_34280.2, SMTH1_34280.3, SMTH1_34280.5	FGIG_09866
OG0005818	SMTH1_99900.1	FGIG_09943
OG0005819	SMTH1_58760.1	FGIG_10118
OG0005820	SMTH1_69760.1	FGIG_10204
OG0005821	SMTH1_106190.1, SMTH1_106200.1	FGIG_10275
OG0005822	SMTH1_30680.1	FGIG_10360
OG0005823	SMTH1_44920.1, SMTH1_44920.2	FGIG_10379
OG0005824	SMTH1_29760.1, SMTH1_29760.2	FGIG_10407
OG0005825	SMTH1_31220.1, SMTH1_31220.2	FGIG_10485
OG0005826	SMTH1_69560.1	FGIG_10627
OG0005827	SMTH1_51340.1	FGIG_10660
OG0005828	SMTH1_99490.1, SMTH1_99490.3, SMTH1_99490.2	FGIG_10676
OG0005829	SMTH1_65610.1, SMTH1_65610.2	FGIG_10701
OG0005830	SMTH1_76480.1	FGIG_10724
OG0005831	SMTH1_53180.2, SMTH1_53180.1, SMTH1_53180.3	FGIG_10829
OG0005832	SMTH1_40370.1	FGIG_10854
OG0005833	SMTH1_5450.1	FGIG_10867
OG0005834	SMTH1_93140.1	FGIG_11039, FGIG_11040
OG0005835	SMTH1_70360.1	FGIG_11133
OG0005836	SMTH1_92360.1	FGIG_11163
OG0005837	SMTH1_102240.1	FGIG_11222
OG0005838	SMTH1_1000.1, SMTH1_990.1	FGIG_11254
OG0005839	SMTH1_28720.1, SMTH1_28720.2	FGIG_11268
OG0005840	SMTH1_95500.1	FGIG_11276
OG0005841	SMTH1_15660.1, SMTH1_15660.2	FGIG_11298
OG0005842	SMTH1_56640.1	FGIG_11382
OG0005843	SMTH1_23350.1	FGIG_11440
OG0005844	SMTH1_13400.1	FGIG_11461
OG0005845	SMTH1_103480.1	FGIG_11467
OG0005846	SMTH1_38110.1, SMTH1_38110.2	FGIG_11607
OG0005847	SMTH1_106740.1	FGIG_11665
OG0005849	SMTH1_106670.1	FGIG_11737, FGIG_11694
