Orthogroup	fasciola_hepatica	opisthorchis_viverrini
OG0008634	FhHiC23_g14250.t1	T265_02134
OG0008637	FhHiC23_g13407.t1	T265_05254, T265_11241
OG0008638	FhHiC23_g9458.t1	T265_02071
OG0008641	FhHiC23_g3658.t1, FhHiC23_g3940.t1	T265_14871
OG0008642	FhHiC23_g13241.t1, FhHiC23_g13244.t1, FhHiC23_g13239.t1, FhHiC23_g13240.t1	T265_15926
OG0008643	FhHiC23_g2312.t1, FhHiC23_g2312.t2	T265_02932
OG0008644	FhHiC23_g10718.t1, FhHiC23_g10718.t2	T265_09802, T265_09803
OG0008646	FhHiC23_g818.t2, FhHiC23_g818.t1	T265_13950
OG0008647	FhHiC23_g3455.t1	T265_09613
OG0008648	FhHiC23_g7673.t1, FhHiC23_g7672.t1, FhHiC23_g7672.t2	T265_04928
OG0008650	FhHiC23_g13373.t1, FhHiC23_g13373.t2	T265_14250
OG0008651	FhHiC23_g1981.t1	T265_01310
OG0008658	FhHiC23_g14774.t1, FhHiC23_g14785.t1	T265_07628
OG0008751	FhHiC23_g11459.t2, FhHiC23_g11459.t1	T265_14044, T265_14045, T265_06497
OG0008755	FhHiC23_g9265.t1, FhHiC23_g9265.t2	T265_07468
OG0008759	FhHiC23_g1365.t1, FhHiC23_g1366.t1	T265_04873
OG0008760	FhHiC23_g2861.t1	T265_13374
OG0008761	FhHiC23_g13621.t1	T265_15796
OG0008763	FhHiC23_g382.t1	T265_02329
OG0008764	FhHiC23_g6474.t2, FhHiC23_g6474.t1	T265_00554
OG0008765	FhHiC23_g9467.t1	T265_08977
OG0008765	FhHiC23_g6080.t1	T265_07050, T265_08867, T265_13969
OG0008766	FhHiC23_g1436.t1	T265_00156
OG0008767	FhHiC23_g1396.t1	T265_10350
OG0008768	FhHiC23_g12342.t1, FhHiC23_g15284.t1, FhHiC23_g14142.t3, FhHiC23_g14142.t2, FhHiC23_g14142.t1, FhHiC23_g14142.t4	T265_13583
OG0008769	FhHiC23_g4529.t1, FhHiC23_g4529.t2	T265_05176, T265_12732
OG0008771	FhHiC23_g8295.t1, FhHiC23_g8295.t2	T265_00775, T265_04876, T265_06914, T265_10899
OG0008776	FhHiC23_g11462.t1	T265_06491
OG0008777	FhHiC23_g3687.t1	T265_11924, T265_03394
OG0008780	FhHiC23_g546.t1	T265_08833
OG0008781	FhHiC23_g15793.t1	T265_11921
OG0008782	FhHiC23_g6599.t1, FhHiC23_g12285.t1, FhHiC23_g15995.t1, FhHiC23_g6704.t1, FhHiC23_g4315.t1	T265_05411
OG0008783	FhHiC23_g7344.t2, FhHiC23_g7344.t1	T265_05863, T265_16137
OG0008784	FhHiC23_g13.t3, FhHiC23_g15.t1, FhHiC23_g13.t1, FhHiC23_g13.t2, FhHiC23_g14.t1	T265_06856
OG0008787	FhHiC23_g13586.t1	T265_08169
OG0008789	FhHiC23_g13270.t1	T265_14880, T265_09539
OG0008792	FhHiC23_g9974.t1	T265_12498, T265_05453, T265_15363, T265_06151, T265_11070
OG0008800	FhHiC23_g1615.t1	T265_12416
OG0008801	FhHiC23_g2394.t1, FhHiC23_g2394.t2, FhHiC23_g2394.t3	T265_02772
OG0008803	FhHiC23_g6235.t1	T265_06605, T265_02758, T265_06102, T265_02532, T265_12485
OG0008804	FhHiC23_g8467.t1	T265_11383, T265_12081, T265_08683
OG0008912	FhHiC23_g14047.t1	T265_13896
OG0008913	FhHiC23_g11506.t1	T265_07547
OG0008915	FhHiC23_g12592.t1	T265_13147
OG0008917	FhHiC23_g7228.t3, FhHiC23_g7228.t2, FhHiC23_g7228.t1	T265_03357
OG0008918	FhHiC23_g1544.t2, FhHiC23_g1544.t1	T265_01991, T265_15991, T265_01990
OG0008922	FhHiC23_g9764.t3, FhHiC23_g9764.t1, FhHiC23_g9764.t2	T265_02719, T265_13072
OG0008923	FhHiC23_g8624.t1	T265_04187
OG0008923	FhHiC23_g7285.t1	T265_15904
OG0008925	FhHiC23_g5222.t1	T265_10610
OG0008926	FhHiC23_g2438.t1, FhHiC23_g2440.t1	T265_05480
OG0008927	FhHiC23_g16197.t2, FhHiC23_g16197.t1	T265_14391
OG0008929	FhHiC23_g2692.t1, FhHiC23_g2692.t2	T265_05126, T265_00670, T265_07855, T265_11636
OG0008931	FhHiC23_g8573.t1	T265_01409
OG0008932	FhHiC23_g13005.t1, FhHiC23_g13005.t2, FhHiC23_g13005.t3	T265_14926
OG0008933	FhHiC23_g15848.t1, FhHiC23_g15849.t1	T265_07362
OG0008934	FhHiC23_g10747.t3, FhHiC23_g10747.t1, FhHiC23_g10747.t2	T265_14795, T265_09234, T265_09235
OG0008935	FhHiC23_g1319.t1	T265_11129, T265_04738, T265_04852
OG0008937	FhHiC23_g12043.t1, FhHiC23_g12043.t2	T265_10454
OG0008939	FhHiC23_g1196.t1	T265_08621
OG0008940	FhHiC23_g7022.t1	T265_00682, T265_08659, T265_08660, T265_12215
OG0008943	FhHiC23_g4434.t1	T265_03891
OG0008944	FhHiC23_g3109.t1, FhHiC23_g3109.t2, FhHiC23_g3110.t1	T265_10959
OG0008945	FhHiC23_g14519.t1	T265_04721
OG0008946	FhHiC23_g13691.t1, FhHiC23_g16862.t1	T265_01546
OG0008949	FhHiC23_g11368.t1	T265_06736
OG0008949	FhHiC23_g11367.t1	T265_02920, T265_06737
OG0008952	FhHiC23_g15040.t1, FhHiC23_g12824.t1	T265_09009
OG0008953	FhHiC23_g1363.t3, FhHiC23_g1363.t1, FhHiC23_g1363.t2	T265_13619
OG0008956	FhHiC23_g16358.t1	T265_07739
OG0008959	FhHiC23_g5376.t1, FhHiC23_g5375.t1, FhHiC23_g5372.t1, FhHiC23_g5373.t1, FhHiC23_g5374.t1	T265_08542
OG0008960	FhHiC23_g15948.t1	T265_04321, T265_16247
OG0008961	FhHiC23_g16053.t1	T265_09592
OG0008963	FhHiC23_g13696.t1	T265_14983
OG0008964	FhHiC23_g5508.t1	T265_08648
OG0008966	FhHiC23_g8500.t1	T265_10645
OG0008968	FhHiC23_g2754.t2, FhHiC23_g2754.t1	T265_03573
OG0008972	FhHiC23_g11969.t1	T265_10811
OG0009098	FhHiC23_g2373.t2, FhHiC23_g2373.t1, FhHiC23_g2373.t3	T265_01263
OG0009099	FhHiC23_g15078.t2, FhHiC23_g15078.t1	T265_02298
OG0009101	FhHiC23_g16852.t1	T265_11247
OG0009102	FhHiC23_g6167.t1, FhHiC23_g6167.t2	T265_00715
OG0009103	FhHiC23_g7939.t1	T265_16199, T265_06081, T265_06080
OG0009106	FhHiC23_g3493.t1	T265_15901
OG0009107	FhHiC23_g2461.t1, FhHiC23_g2461.t2	T265_00159
OG0009110	FhHiC23_g10419.t1, FhHiC23_g10418.t1, FhHiC23_g10421.t1, FhHiC23_g10423.t1	T265_01956
OG0009116	FhHiC23_g5137.t1	T265_02976
OG0009118	FhHiC23_g11063.t2, FhHiC23_g11063.t1	T265_09409
OG0009119	FhHiC23_g1956.t1	T265_12766
OG0009124	FhHiC23_g16031.t1	T265_03831
OG0009125	FhHiC23_g2983.t3, FhHiC23_g2983.t2, FhHiC23_g2983.t1	T265_04032
OG0009126	FhHiC23_g15057.t2	T265_08207
OG0009127	FhHiC23_g1807.t1	T265_13285, T265_03578, T265_03579
OG0009129	FhHiC23_g3802.t1, FhHiC23_g3802.t2, FhHiC23_g3802.t3	T265_02397
OG0009131	FhHiC23_g10263.t4, FhHiC23_g10263.t2, FhHiC23_g10263.t3, FhHiC23_g10263.t1	T265_12704
OG0009132	FhHiC23_g10885.t2, FhHiC23_g10885.t1, FhHiC23_g10885.t3	T265_11868
OG0009137	FhHiC23_g13204.t1, FhHiC23_g13202.t1, FhHiC23_g13200.t1	T265_11783
OG0009140	FhHiC23_g14255.t1, FhHiC23_g14255.t2	T265_11992
OG0009141	FhHiC23_g2853.t2, FhHiC23_g2853.t3, FhHiC23_g2853.t1, FhHiC23_g2853.t4	T265_15606
OG0009142	FhHiC23_g9908.t4, FhHiC23_g9908.t2, FhHiC23_g9908.t3, FhHiC23_g9908.t1	T265_14433, T265_14434
OG0009143	FhHiC23_g3125.t1, FhHiC23_g3125.t2, FhHiC23_g3125.t3	T265_01742
OG0009144	FhHiC23_g5494.t1	T265_08536
OG0009145	FhHiC23_g15607.t1, FhHiC23_g15608.t2, FhHiC23_g15608.t1	T265_00857
OG0009146	FhHiC23_g15199.t1	T265_02284
OG0009147	FhHiC23_g2634.t1	T265_04280
OG0009148	FhHiC23_g5018.t1	T265_07579
OG0009149	FhHiC23_g10340.t1	T265_03226
OG0009150	FhHiC23_g10391.t1, FhHiC23_g10391.t2	T265_05036, T265_02086, T265_05595, T265_12353
OG0009154	FhHiC23_g5352.t1, FhHiC23_g5351.t1, FhHiC23_g5352.t2	T265_04526
OG0009155	FhHiC23_g16192.t3, FhHiC23_g16192.t1, FhHiC23_g16192.t2	T265_04883
OG0009156	FhHiC23_g11097.t1, FhHiC23_g11097.t2	T265_03453, T265_14221
OG0009157	FhHiC23_g7738.t1	T265_01445
OG0009158	FhHiC23_g13186.t2, FhHiC23_g13186.t1	T265_11708
OG0009159	FhHiC23_g5882.t1	T265_09090, T265_09569
OG0009160	FhHiC23_g12791.t1, FhHiC23_g13227.t1	T265_13489
OG0009162	FhHiC23_g7179.t1, FhHiC23_g13261.t1, FhHiC23_g13261.t2	T265_02927
OG0009165	FhHiC23_g5626.t3, FhHiC23_g5626.t1, FhHiC23_g5626.t2	T265_16257
OG0009166	FhHiC23_g4647.t1	T265_11655
OG0009170	FhHiC23_g7894.t1	T265_10100, T265_10099
OG0009170	FhHiC23_g7891.t1	T265_10102
OG0009172	FhHiC23_g7803.t1, FhHiC23_g7803.t3, FhHiC23_g7803.t2	T265_13702
OG0009173	FhHiC23_g2903.t1	T265_06748
OG0009177	FhHiC23_g16581.t1	T265_09496
OG0009178	FhHiC23_g8429.t1	T265_03348, T265_03349
OG0009180	FhHiC23_g14791.t1	T265_08290
OG0009182	FhHiC23_g5108.t1, FhHiC23_g5108.t2	T265_11202
OG0009191	FhHiC23_g3530.t1, FhHiC23_g902.t1, FhHiC23_g7884.t1, FhHiC23_g1719.t1, FhHiC23_g1226.t1, FhHiC23_g1763.t1	T265_11397
OG0009199	FhHiC23_g14532.t2	T265_07600
OG0009200	FhHiC23_g9517.t1	T265_11085
OG0009201	FhHiC23_g501.t1	T265_02177, T265_02178, T265_02179, T265_02180, T265_02181, T265_02182
OG0009204	FhHiC23_g7249.t1, FhHiC23_g7249.t2	T265_05846
OG0009205	FhHiC23_g7427.t1	T265_02055
OG0009411	FhHiC23_g12905.t3, FhHiC23_g12905.t1, FhHiC23_g12905.t2	T265_00962
OG0009413	FhHiC23_g15655.t1, FhHiC23_g15655.t2, FhHiC23_g15676.t1, FhHiC23_g15676.t2	T265_10512
OG0009414	FhHiC23_g14267.t1, FhHiC23_g14267.t2, FhHiC23_g14267.t3	T265_04756
OG0009415	FhHiC23_g5940.t1	T265_13547, T265_04609, T265_08749
OG0009416	FhHiC23_g2738.t1, FhHiC23_g6598.t1	T265_12139
OG0009417	FhHiC23_g1545.t1	T265_01992
OG0009418	FhHiC23_g11970.t1	T265_10810
OG0009421	FhHiC23_g9078.t2, FhHiC23_g9078.t1, FhHiC23_g9078.t3	T265_01082
OG0009422	FhHiC23_g5781.t1	T265_15446
OG0009423	FhHiC23_g4142.t1, FhHiC23_g4142.t2	T265_12714, T265_12971
OG0009424	FhHiC23_g16317.t3, FhHiC23_g16317.t2, FhHiC23_g16317.t1	T265_07304
OG0009426	FhHiC23_g5175.t1	T265_03004
OG0009427	FhHiC23_g2282.t2, FhHiC23_g2282.t1	T265_05735
OG0009428	FhHiC23_g12487.t1	T265_06576, T265_13263, T265_05244
OG0009432	FhHiC23_g8600.t3, FhHiC23_g4450.t1, FhHiC23_g4452.t1	T265_15139
OG0009433	FhHiC23_g9266.t1	T265_07469
OG0009434	FhHiC23_g7441.t1, FhHiC23_g7441.t2	T265_10384
OG0009438	FhHiC23_g8970.t1	T265_11895
OG0009439	FhHiC23_g9677.t1, FhHiC23_g9676.t1	T265_07405
OG0009440	FhHiC23_g3051.t1	T265_02940
OG0009442	FhHiC23_g2113.t1, FhHiC23_g2113.t2	T265_05470
OG0009444	FhHiC23_g14526.t1	T265_03476
OG0009445	FhHiC23_g3871.t1	T265_01633
OG0009447	FhHiC23_g7711.t1	T265_01149
OG0009448	FhHiC23_g13318.t2, FhHiC23_g13318.t3, FhHiC23_g13318.t1	T265_04223
OG0009449	FhHiC23_g5430.t2, FhHiC23_g5430.t1	T265_09810
OG0009453	FhHiC23_g12287.t1, FhHiC23_g12294.t1, FhHiC23_g12295.t1	T265_05261
OG0009454	FhHiC23_g437.t1, FhHiC23_g6559.t2, FhHiC23_g438.t1, FhHiC23_g6559.t1	T265_14060
OG0009455	FhHiC23_g4417.t1	T265_01369
OG0009458	FhHiC23_g6120.t1, FhHiC23_g6119.t1	T265_07544
OG0009459	FhHiC23_g9982.t1, FhHiC23_g9982.t2	T265_14068
OG0009461	FhHiC23_g10505.t1	T265_07053
OG0009464	FhHiC23_g1326.t2, FhHiC23_g1326.t1, FhHiC23_g1326.t3	T265_03586
OG0009465	FhHiC23_g1327.t1	T265_03585
OG0009467	FhHiC23_g320.t1	T265_00290
OG0009468	FhHiC23_g9963.t1, FhHiC23_g9963.t2, FhHiC23_g9963.t3, FhHiC23_g9963.t4	T265_10424
OG0009469	FhHiC23_g5680.t2, FhHiC23_g5680.t1	T265_11637
OG0009470	FhHiC23_g2068.t1	T265_05900
OG0009471	FhHiC23_g12912.t1	T265_07893, T265_07894, T265_07895, T265_16215
OG0009472	FhHiC23_g1565.t1	T265_08094
OG0009474	FhHiC23_g2156.t2, FhHiC23_g2156.t1	T265_00310
OG0009475	FhHiC23_g10406.t3, FhHiC23_g10406.t1, FhHiC23_g10406.t2	T265_05674
OG0009477	FhHiC23_g3643.t1, FhHiC23_g3643.t2, FhHiC23_g3641.t1	T265_13668
OG0009478	FhHiC23_g3541.t1	T265_09621
OG0009479	FhHiC23_g10689.t1, FhHiC23_g10689.t2	T265_13014, T265_15741
OG0009481	FhHiC23_g13603.t1, FhHiC23_g13603.t2	T265_13985
OG0009483	FhHiC23_g11936.t4, FhHiC23_g11936.t3, FhHiC23_g11936.t1, FhHiC23_g11936.t2	T265_10814
OG0009484	FhHiC23_g13325.t1	T265_14714
OG0009485	FhHiC23_g2393.t1, FhHiC23_g2393.t2	T265_13082, T265_12529
OG0009487	FhHiC23_g11256.t1	T265_08177
OG0009488	FhHiC23_g7592.t1	T265_02012
OG0009489	FhHiC23_g8314.t1	T265_15290
OG0009490	FhHiC23_g13122.t1	T265_06312
OG0009492	FhHiC23_g6965.t1, FhHiC23_g6967.t1	T265_00483, T265_03130
OG0009493	FhHiC23_g14242.t1, FhHiC23_g14241.t1	T265_14995
OG0009494	FhHiC23_g14586.t1	T265_15078, T265_15880
OG0009498	FhHiC23_g11183.t1	T265_11467
OG0009499	FhHiC23_g804.t2, FhHiC23_g804.t1	T265_06983
OG0009500	FhHiC23_g10983.t1	T265_01857, T265_01856, T265_15972
OG0009503	FhHiC23_g6616.t1, FhHiC23_g6616.t2	T265_14308
OG0009504	FhHiC23_g10065.t1	T265_15491
OG0009505	FhHiC23_g12517.t1	T265_06831
OG0009506	FhHiC23_g8592.t1	T265_12468
OG0009507	FhHiC23_g10455.t1	T265_07060
OG0009509	FhHiC23_g3636.t1	T265_01709
OG0009510	FhHiC23_g311.t1	T265_02436
OG0009511	FhHiC23_g11276.t1, FhHiC23_g11276.t2	T265_12475
OG0009513	FhHiC23_g12958.t1	T265_13984
OG0009515	FhHiC23_g13740.t1, FhHiC23_g13741.t1	T265_06823
OG0009516	FhHiC23_g5296.t1	T265_03377
OG0009517	FhHiC23_g5295.t1	T265_03378
OG0009519	FhHiC23_g10409.t2, FhHiC23_g10409.t1	T265_10862
OG0009522	FhHiC23_g4013.t1, FhHiC23_g4013.t2	T265_14518
OG0009524	FhHiC23_g10967.t1	T265_04561, T265_04560
OG0009525	FhHiC23_g2390.t1, FhHiC23_g1231.t1	T265_05933
OG0009526	FhHiC23_g946.t2, FhHiC23_g946.t1	T265_05947
OG0009527	FhHiC23_g5220.t3, FhHiC23_g5220.t1, FhHiC23_g5220.t2	T265_10985
OG0009528	FhHiC23_g2237.t1	T265_13350, T265_13349
OG0009531	FhHiC23_g7262.t2, FhHiC23_g7262.t3, FhHiC23_g7262.t1	T265_15920
OG0009534	FhHiC23_g16492.t1	T265_10993
OG0009535	FhHiC23_g3778.t1	T265_01690
OG0009536	FhHiC23_g4911.t1	T265_13229
OG0009537	FhHiC23_g11285.t1, FhHiC23_g11285.t2, FhHiC23_g11285.t3	T265_08040, T265_08042
OG0009538	FhHiC23_g2501.t1	T265_12446
OG0009540	FhHiC23_g7510.t3	T265_03133, T265_13171
OG0009542	FhHiC23_g116.t1	T265_15070
OG0009562	FhHiC23_g14173.t2	T265_08249
OG0009570	FhHiC23_g16594.t1	T265_11851, T265_09473, T265_11306, T265_07665, T265_09377
OG0009574	FhHiC23_g6108.t1, FhHiC23_g6402.t1	T265_13677
OG0009835	FhHiC23_g3971.t1	T265_02394
OG0009836	FhHiC23_g15428.t1	T265_05499
OG0009838	FhHiC23_g5821.t1, FhHiC23_g5821.t3, FhHiC23_g5821.t2	T265_09735
OG0009843	FhHiC23_g12884.t1	T265_10474
OG0009846	FhHiC23_g14303.t1	T265_03500
OG0009847	FhHiC23_g3211.t2, FhHiC23_g3211.t1	T265_01957
OG0009848	FhHiC23_g7232.t1	T265_07002
OG0009850	FhHiC23_g1661.t1	T265_06766
OG0009851	FhHiC23_g1546.t1	T265_01993
OG0009852	FhHiC23_g13546.t3, FhHiC23_g13546.t4	T265_08466
OG0009853	FhHiC23_g2669.t1	T265_06758
OG0009854	FhHiC23_g7029.t1	T265_16128
OG0009855	FhHiC23_g11455.t2, FhHiC23_g11455.t1	T265_14738
OG0009859	FhHiC23_g8931.t1, FhHiC23_g8931.t2	T265_11737, T265_14393
OG0009860	FhHiC23_g2363.t2	T265_09834
OG0009861	FhHiC23_g2572.t1	T265_11352
OG0009862	FhHiC23_g15015.t1	T265_10075
OG0009867	FhHiC23_g7259.t1	T265_00548
OG0009868	FhHiC23_g14282.t1, FhHiC23_g14282.t2	T265_04700
OG0009869	FhHiC23_g4854.t1, FhHiC23_g4854.t2	T265_08515
OG0009870	FhHiC23_g4855.t1, FhHiC23_g4855.t2	T265_14594
OG0009876	FhHiC23_g15715.t1	T265_02250
OG0009877	FhHiC23_g9783.t1	T265_02759
OG0009878	FhHiC23_g5977.t1, FhHiC23_g5976.t1	T265_08854
OG0009882	FhHiC23_g5808.t1	T265_00742
OG0009883	FhHiC23_g9785.t1	T265_02717
OG0009886	FhHiC23_g13622.t1	T265_04557
OG0009887	FhHiC23_g13347.t1, FhHiC23_g13347.t2	T265_11033
OG0009888	FhHiC23_g9322.t1	T265_05216
OG0009893	FhHiC23_g1437.t1, FhHiC23_g1437.t2	T265_12462
OG0009894	FhHiC23_g5619.t1	T265_12942
OG0009895	FhHiC23_g15493.t1	T265_02293
OG0009896	FhHiC23_g427.t1	T265_00018
OG0009897	FhHiC23_g4382.t1, FhHiC23_g4382.t2	T265_06513
OG0009898	FhHiC23_g13263.t1	T265_07710
OG0009899	FhHiC23_g11519.t1	T265_11464
OG0009901	FhHiC23_g5865.t1	T265_00697
OG0009902	FhHiC23_g14971.t1, FhHiC23_g14971.t2	T265_11213
OG0009904	FhHiC23_g15237.t3, FhHiC23_g15237.t2, FhHiC23_g15237.t1	T265_11022
OG0009905	FhHiC23_g12768.t1	T265_13155, T265_03031, T265_13154
OG0009907	FhHiC23_g6792.t1	T265_14384
OG0009908	FhHiC23_g6794.t1	T265_14385
OG0009909	FhHiC23_g6499.t1	T265_08412
OG0009910	FhHiC23_g13672.t1	T265_01795
OG0009913	FhHiC23_g4172.t3	T265_12298
OG0009914	FhHiC23_g3420.t1, FhHiC23_g3420.t2	T265_11491
OG0009915	FhHiC23_g15460.t1, FhHiC23_g15219.t1	T265_14274
OG0009916	FhHiC23_g1603.t1, FhHiC23_g1603.t2	T265_00142
OG0009917	FhHiC23_g810.t2, FhHiC23_g810.t1, FhHiC23_g810.t3	T265_02833
OG0009920	FhHiC23_g16409.t1	T265_11598
OG0009921	FhHiC23_g11346.t1	T265_06957
OG0009924	FhHiC23_g11615.t1	T265_10438
OG0009925	FhHiC23_g11140.t1, FhHiC23_g11140.t2	T265_06960, T265_14175
OG0009926	FhHiC23_g16513.t1, FhHiC23_g16513.t2	T265_02651
OG0009927	FhHiC23_g822.t1	T265_10691
OG0009928	FhHiC23_g4133.t1, FhHiC23_g4133.t2	T265_03267
OG0009929	FhHiC23_g15012.t1, FhHiC23_g15012.t2, FhHiC23_g15012.t3	T265_14979
OG0009931	FhHiC23_g13498.t1	T265_14091
OG0009932	FhHiC23_g13934.t1, FhHiC23_g13934.t2	T265_13407
OG0009933	FhHiC23_g3270.t1	T265_14684
OG0009935	FhHiC23_g462.t1, FhHiC23_g1596.t1, FhHiC23_g16477.t1	T265_12649
OG0009936	FhHiC23_g15051.t1	T265_10584
OG0009938	FhHiC23_g4192.t1, FhHiC23_g4193.t1	T265_08440, T265_11270
OG0009940	FhHiC23_g11207.t1	T265_04210
OG0009942	FhHiC23_g5800.t1, FhHiC23_g5800.t2	T265_10769
OG0009943	FhHiC23_g2812.t2, FhHiC23_g2812.t1	T265_02164
OG0009945	FhHiC23_g4139.t1, FhHiC23_g4139.t3, FhHiC23_g4139.t2	T265_15229
OG0009946	FhHiC23_g54.t1, FhHiC23_g54.t2	T265_15422
OG0009947	FhHiC23_g7865.t1, FhHiC23_g7864.t2, FhHiC23_g7864.t1	T265_13886
OG0009948	FhHiC23_g1141.t1, FhHiC23_g1141.t2	T265_12506
OG0009949	FhHiC23_g10246.t1	T265_03776
OG0009951	FhHiC23_g2152.t1	T265_12512
OG0009952	FhHiC23_g4069.t1	T265_04966
OG0009953	FhHiC23_g6001.t1, FhHiC23_g6000.t1	T265_00579
OG0009955	FhHiC23_g6912.t1, FhHiC23_g6913.t1, FhHiC23_g6913.t2	T265_09769
OG0009956	FhHiC23_g11300.t1, FhHiC23_g11300.t2, FhHiC23_g11300.t3	T265_06701
OG0009957	FhHiC23_g15480.t1	T265_05523
OG0009959	FhHiC23_g9967.t3, FhHiC23_g9967.t2, FhHiC23_g9967.t1	T265_04818
OG0009961	FhHiC23_g11148.t1	T265_09686
OG0009962	FhHiC23_g5555.t1, FhHiC23_g5554.t1	T265_10608
OG0009963	FhHiC23_g3702.t1	T265_06966
OG0009965	FhHiC23_g7209.t1	T265_12739
OG0009968	FhHiC23_g358.t1	T265_08824
OG0009969	FhHiC23_g560.t1	T265_00116
OG0009970	FhHiC23_g7465.t1	T265_09551, T265_14137
OG0009971	FhHiC23_g10410.t1	T265_09525
OG0009974	FhHiC23_g4394.t1	T265_12051
OG0009975	FhHiC23_g1121.t1	T265_00050
OG0009976	FhHiC23_g7190.t1	T265_05835, T265_12250
OG0009977	FhHiC23_g2249.t1	T265_00070
OG0009979	FhHiC23_g8434.t1	T265_06073
OG0009982	FhHiC23_g14363.t1	T265_12080
OG0009984	FhHiC23_g10128.t1, FhHiC23_g10128.t2	T265_11107
OG0009985	FhHiC23_g11047.t1	T265_07237
OG0009986	FhHiC23_g14665.t1	T265_11861
OG0009988	FhHiC23_g13631.t1, FhHiC23_g13631.t2, FhHiC23_g13631.t3	T265_01558
OG0009989	FhHiC23_g13392.t1	T265_01685, T265_13959
OG0009990	FhHiC23_g5479.t1, FhHiC23_g5480.t1, FhHiC23_g5479.t2	T265_03600
OG0009991	FhHiC23_g4926.t1	T265_02567
OG0009992	FhHiC23_g16437.t2, FhHiC23_g16437.t1	T265_09758
OG0009994	FhHiC23_g9063.t1	T265_05620, T265_00051, T265_08358
OG0009995	FhHiC23_g9414.t1	T265_07399
OG0009996	FhHiC23_g13572.t1	T265_11291, T265_13826
OG0009998	FhHiC23_g15171.t1	T265_03649
OG0009999	FhHiC23_g15169.t1	T265_11743
OG0010000	FhHiC23_g1219.t1	T265_07865
OG0010001	FhHiC23_g15891.t2, FhHiC23_g15891.t1, FhHiC23_g15891.t3	T265_04771
OG0010002	FhHiC23_g7421.t2	T265_06152
OG0010003	FhHiC23_g4681.t1	T265_00748
OG0010005	FhHiC23_g11670.t1, FhHiC23_g11670.t2, FhHiC23_g11669.t1	T265_15150
OG0010007	FhHiC23_g14832.t1	T265_11041
OG0010009	FhHiC23_g4862.t1	T265_13657
OG0010010	FhHiC23_g10966.t1, FhHiC23_g10966.t2, FhHiC23_g10966.t3	T265_13152
OG0010011	FhHiC23_g16072.t1	T265_11603
OG0010016	FhHiC23_g12390.t2, FhHiC23_g12390.t1	T265_04538
OG0010017	FhHiC23_g12380.t1	T265_09416
OG0010019	FhHiC23_g9496.t2, FhHiC23_g2570.t1	T265_14548
OG0010043	FhHiC23_g727.t1, FhHiC23_g727.t2	T265_12989
OG0010045	FhHiC23_g8352.t1	T265_05864
OG0010466	FhHiC23_g9201.t1, FhHiC23_g9204.t1	T265_15854
OG0010467	FhHiC23_g10091.t1	T265_05312, T265_12372
OG0010469	FhHiC23_g11762.t1	T265_02462
OG0010470	FhHiC23_g5232.t1, FhHiC23_g5232.t2	T265_07041
OG0010471	FhHiC23_g6892.t1	T265_14133
OG0010472	FhHiC23_g6027.t1	T265_10937
OG0010473	FhHiC23_g14607.t1	T265_06353
OG0010474	FhHiC23_g4200.t1	T265_06969
OG0010475	FhHiC23_g14352.t1	T265_04070
OG0010478	FhHiC23_g10111.t1	T265_11278
OG0010482	FhHiC23_g5815.t1	T265_06413, T265_14028
OG0010484	FhHiC23_g7995.t1	T265_15178
OG0010488	FhHiC23_g15876.t2, FhHiC23_g15876.t1	T265_05769
OG0010489	FhHiC23_g14657.t1	T265_15478
OG0010490	FhHiC23_g4859.t1	T265_02958
OG0010491	FhHiC23_g3433.t1	T265_00326
OG0010492	FhHiC23_g9293.t2, FhHiC23_g9293.t1	T265_04221
OG0010498	FhHiC23_g6202.t1	T265_14678
OG0010500	FhHiC23_g12897.t1, FhHiC23_g12897.t2	T265_06820
OG0010502	FhHiC23_g5417.t1	T265_15383
OG0010506	FhHiC23_g14616.t1	T265_04716
OG0010507	FhHiC23_g7026.t1	T265_14135
OG0010508	FhHiC23_g2362.t1	T265_14126
OG0010510	FhHiC23_g13281.t1	T265_07760
OG0010518	FhHiC23_g10041.t1	T265_04644
OG0010522	FhHiC23_g9410.t1	T265_00990
OG0010524	FhHiC23_g2687.t2, FhHiC23_g2687.t1	T265_02779
OG0010525	FhHiC23_g13616.t1	T265_11506
OG0010526	FhHiC23_g12923.t1, FhHiC23_g12923.t2	T265_00280
OG0010528	FhHiC23_g754.t1	T265_12772
OG0010531	FhHiC23_g2556.t1	T265_02669
OG0010532	FhHiC23_g6603.t1	T265_02332, T265_05596
OG0010533	FhHiC23_g16540.t1	T265_05772
OG0010534	FhHiC23_g15053.t1	T265_09894
OG0010539	FhHiC23_g16565.t1	T265_05753
OG0010540	FhHiC23_g8028.t1	T265_06149
OG0010546	FhHiC23_g15385.t1	T265_00870
OG0010548	FhHiC23_g815.t1	T265_09772, T265_15602
OG0010549	FhHiC23_g15411.t1, FhHiC23_g15411.t2	T265_10904
OG0010550	FhHiC23_g9160.t1	T265_05303
OG0010552	FhHiC23_g7382.t1	T265_11077
OG0010553	FhHiC23_g2737.t1, FhHiC23_g2737.t2	T265_03385
OG0010554	FhHiC23_g2829.t1, FhHiC23_g2829.t2	T265_01983
OG0010555	FhHiC23_g11084.t1	T265_13616
OG0010556	FhHiC23_g16621.t2	T265_10995
OG0010559	FhHiC23_g3578.t1	T265_10855
