Orthogroup	fasciola_hepatica	fasciola_gigantica
OG0011684	FhHiC23_g779.t1	FGIG_05146, FGIG_09109
OG0011685	FhHiC23_g4121.t1	FGIG_05226
OG0011686	FhHiC23_g2150.t1	FGIG_05275
OG0011687	FhHiC23_g11349.t1	FGIG_05318
OG0011688	FhHiC23_g5366.t1	FGIG_05320
OG0011689	FhHiC23_g12913.t1	FGIG_05324
OG0011690	FhHiC23_g4220.t1	FGIG_05335, FGIG_12173
OG0011691	FhHiC23_g4219.t1	FGIG_05336
OG0011693	FhHiC23_g15320.t2, FhHiC23_g15320.t1	FGIG_05438
OG0011694	FhHiC23_g352.t1	FGIG_05590
OG0011695	FhHiC23_g7413.t1	FGIG_05636, FGIG_06447
OG0011696	FhHiC23_g8252.t1, FhHiC23_g8251.t1	FGIG_05659
OG0011697	FhHiC23_g770.t1	FGIG_05721
OG0011698	FhHiC23_g14681.t2, FhHiC23_g14681.t1	FGIG_05731
OG0011699	FhHiC23_g9917.t2, FhHiC23_g9917.t1	FGIG_05734
OG0011700	FhHiC23_g12755.t1	FGIG_05749
OG0011701	FhHiC23_g823.t1	FGIG_05810
OG0011703	FhHiC23_g12178.t1, FhHiC23_g12178.t2	FGIG_05821
OG0011704	FhHiC23_g6334.t1, FhHiC23_g6334.t2	FGIG_05823
OG0011705	FhHiC23_g16848.t1	FGIG_05825
OG0011706	FhHiC23_g16847.t2, FhHiC23_g16847.t1	FGIG_05826
OG0011707	FhHiC23_g9735.t1	FGIG_05829, FGIG_06286
OG0011708	FhHiC23_g1589.t1, FhHiC23_g1589.t2	FGIG_05839
OG0011709	FhHiC23_g11200.t1	FGIG_05857
OG0011710	FhHiC23_g3156.t1, FhHiC23_g7102.t1	FGIG_05897
OG0011711	FhHiC23_g13139.t1	FGIG_05973
OG0011713	FhHiC23_g10654.t1, FhHiC23_g10647.t1	FGIG_06059
OG0011714	FhHiC23_g4454.t1, FhHiC23_g4453.t1	FGIG_06095
OG0011715	FhHiC23_g4455.t2, FhHiC23_g4455.t1	FGIG_06096
OG0011716	FhHiC23_g4456.t1, FhHiC23_g4456.t2	FGIG_06097
OG0011717	FhHiC23_g6197.t1	FGIG_06267
OG0011718	FhHiC23_g16619.t2, FhHiC23_g16619.t1	FGIG_06273
OG0011719	FhHiC23_g10005.t1	FGIG_06323
OG0011720	FhHiC23_g2684.t1	FGIG_06326
OG0011721	FhHiC23_g10337.t1, FhHiC23_g10337.t2	FGIG_06339
OG0011722	FhHiC23_g1630.t1	FGIG_06365
OG0011723	FhHiC23_g1629.t1	FGIG_06366
OG0011724	FhHiC23_g6881.t1	FGIG_06392
OG0011725	FhHiC23_g2683.t2, FhHiC23_g2683.t1	FGIG_06433
OG0011726	FhHiC23_g12192.t1, FhHiC23_g6410.t1	FGIG_06442
OG0011727	FhHiC23_g3914.t2, FhHiC23_g3914.t1	FGIG_06492
OG0011728	FhHiC23_g5601.t2, FhHiC23_g14237.t1	FGIG_06495
OG0011729	FhHiC23_g5570.t1	FGIG_06546
OG0011730	FhHiC23_g3655.t1	FGIG_06570
OG0011731	FhHiC23_g3656.t1	FGIG_06571
OG0011732	FhHiC23_g16683.t1, FhHiC23_g16683.t2	FGIG_06576
OG0011735	FhHiC23_g3339.t5	FGIG_06636
OG0011736	FhHiC23_g8891.t2	FGIG_06680
OG0011737	FhHiC23_g7879.t1, FhHiC23_g7879.t2	FGIG_06698
OG0011738	FhHiC23_g4761.t1	FGIG_06811
OG0011739	FhHiC23_g2822.t1	FGIG_06969
OG0011741	FhHiC23_g11658.t1	FGIG_07142
OG0011742	FhHiC23_g16230.t2, FhHiC23_g16230.t1	FGIG_07155
OG0011743	FhHiC23_g16231.t1	FGIG_07156, FGIG_07157
OG0011744	FhHiC23_g5066.t1	FGIG_07165
OG0011745	FhHiC23_g14156.t1	FGIG_07187, FGIG_07188
OG0011746	FhHiC23_g15884.t1, FhHiC23_g10996.t1	FGIG_07243
OG0011747	FhHiC23_g3049.t1	FGIG_07272
OG0011748	FhHiC23_g3589.t1	FGIG_07277
OG0011749	FhHiC23_g5723.t2, FhHiC23_g5723.t1	FGIG_07322
OG0011750	FhHiC23_g6640.t1	FGIG_12470, FGIG_07406
OG0011752	FhHiC23_g10399.t2, FhHiC23_g10399.t1	FGIG_07421
OG0011753	FhHiC23_g5088.t1, FhHiC23_g5088.t3	FGIG_07426
OG0011754	FhHiC23_g8989.t2, FhHiC23_g8989.t1	FGIG_07467
OG0011755	FhHiC23_g8924.t1	FGIG_07495, FGIG_07496
OG0011756	FhHiC23_g8355.t1	FGIG_10129, FGIG_07573
OG0011757	FhHiC23_g11987.t1	FGIG_07583
OG0011758	FhHiC23_g51.t1	FGIG_07589
OG0011759	FhHiC23_g49.t1, FhHiC23_g49.t2	FGIG_07591
OG0011760	FhHiC23_g11461.t1	FGIG_07597
OG0011761	FhHiC23_g8552.t1	FGIG_07646
OG0011762	FhHiC23_g11358.t1, FhHiC23_g11358.t2	FGIG_07679
OG0011763	FhHiC23_g12059.t1	FGIG_07685
OG0011764	FhHiC23_g15451.t1, FhHiC23_g15451.t2	FGIG_07703
OG0011765	FhHiC23_g9692.t1	FGIG_07724
OG0011766	FhHiC23_g9691.t1	FGIG_07725
OG0011767	FhHiC23_g14823.t1	FGIG_07772
OG0011768	FhHiC23_g539.t1	FGIG_07785
OG0011769	FhHiC23_g11036.t2, FhHiC23_g11036.t1	FGIG_07845
OG0011770	FhHiC23_g12053.t1, FhHiC23_g12052.t1	FGIG_07895
OG0011771	FhHiC23_g4167.t1	FGIG_07896
OG0011772	FhHiC23_g12418.t1	FGIG_07963, FGIG_12174
OG0011774	FhHiC23_g1239.t2, FhHiC23_g1239.t1	FGIG_07981
OG0011775	FhHiC23_g11360.t1	FGIG_08017
OG0011776	FhHiC23_g2083.t1	FGIG_08047
OG0011777	FhHiC23_g9249.t1	FGIG_10055, FGIG_08082
OG0011778	FhHiC23_g2402.t1, FhHiC23_g2403.t1	FGIG_08107
OG0011779	FhHiC23_g3857.t2, FhHiC23_g3857.t1	FGIG_08108
OG0011780	FhHiC23_g4901.t1	FGIG_08173
OG0011781	FhHiC23_g8643.t1	FGIG_11819, FGIG_08175
OG0011782	FhHiC23_g563.t1	FGIG_08187
OG0011783	FhHiC23_g14793.t1	FGIG_08204
OG0011784	FhHiC23_g12798.t2	FGIG_08217
OG0011785	FhHiC23_g3223.t2, FhHiC23_g3223.t1	FGIG_08271
OG0011786	FhHiC23_g7611.t1	FGIG_08284
OG0011787	FhHiC23_g197.t1, FhHiC23_g197.t2	FGIG_08310
OG0011788	FhHiC23_g8647.t2, FhHiC23_g8647.t1	FGIG_08332
OG0011789	FhHiC23_g4087.t1	FGIG_08412
OG0011790	FhHiC23_g8964.t1	FGIG_08423
OG0011791	FhHiC23_g7218.t1	FGIG_08430
OG0011792	FhHiC23_g13600.t2	FGIG_08558, FGIG_08878
OG0011793	FhHiC23_g14813.t1, FhHiC23_g14814.t1	FGIG_08560
OG0011794	FhHiC23_g11033.t1	FGIG_08579, FGIG_10156
OG0011795	FhHiC23_g11933.t1, FhHiC23_g11931.t1	FGIG_08628
OG0011796	FhHiC23_g3723.t3	FGIG_08637
OG0011797	FhHiC23_g7237.t1, FhHiC23_g11371.t1	FGIG_08640
OG0011798	FhHiC23_g4175.t1, FhHiC23_g4175.t2	FGIG_08675
OG0011799	FhHiC23_g7966.t1, FhHiC23_g7966.t2	FGIG_08691
OG0011800	FhHiC23_g12847.t2, FhHiC23_g12847.t1	FGIG_08728
OG0011801	FhHiC23_g12842.t1, FhHiC23_g12846.t1	FGIG_08729
OG0011802	FhHiC23_g14501.t2	FGIG_08751
OG0011803	FhHiC23_g15074.t2, FhHiC23_g15074.t1	FGIG_08788
OG0011804	FhHiC23_g12367.t2, FhHiC23_g12367.t1	FGIG_08826
OG0011806	FhHiC23_g3023.t1	FGIG_08903
OG0011807	FhHiC23_g13780.t1	FGIG_08911
OG0011809	FhHiC23_g2635.t1, FhHiC23_g2635.t2	FGIG_08951
OG0011810	FhHiC23_g16251.t1	FGIG_09008
OG0011811	FhHiC23_g12673.t1	FGIG_09012
OG0011812	FhHiC23_g6610.t1	FGIG_09041, FGIG_09043
OG0011813	FhHiC23_g6487.t2, FhHiC23_g6487.t1	FGIG_09060
OG0011814	FhHiC23_g11916.t1	FGIG_09172
OG0011815	FhHiC23_g3340.t1, FhHiC23_g3342.t1	FGIG_09176
OG0011816	FhHiC23_g14669.t1, FhHiC23_g14669.t2	FGIG_09220
OG0011817	FhHiC23_g2046.t1	FGIG_09225
OG0011818	FhHiC23_g6962.t1	FGIG_11943, FGIG_09235
OG0011819	FhHiC23_g10952.t1, FhHiC23_g10953.t1	FGIG_09245
OG0011820	FhHiC23_g3791.t1	FGIG_09321
OG0011821	FhHiC23_g842.t1	FGIG_09354
OG0011822	FhHiC23_g7057.t2, FhHiC23_g7057.t1	FGIG_09363
OG0011823	FhHiC23_g7058.t1	FGIG_09364
OG0011824	FhHiC23_g3333.t2, FhHiC23_g3333.t1	FGIG_09416
OG0011825	FhHiC23_g2030.t1	FGIG_09445
OG0011826	FhHiC23_g58.t1	FGIG_09457
OG0011828	FhHiC23_g13302.t4	FGIG_09516
OG0011829	FhHiC23_g4825.t1	FGIG_09606
OG0011830	FhHiC23_g2648.t1, FhHiC23_g2648.t2	FGIG_09666
OG0011831	FhHiC23_g15865.t1, FhHiC23_g15865.t2	FGIG_09703
OG0011832	FhHiC23_g4267.t2, FhHiC23_g4267.t1	FGIG_09718
OG0011833	FhHiC23_g3833.t1	FGIG_09720
OG0011834	FhHiC23_g2523.t2, FhHiC23_g2523.t1	FGIG_09754
OG0011835	FhHiC23_g7378.t2, FhHiC23_g7378.t1	FGIG_09835
OG0011836	FhHiC23_g585.t1	FGIG_09884
OG0011837	FhHiC23_g8425.t2, FhHiC23_g8425.t1	FGIG_09907
OG0011838	FhHiC23_g11292.t1	FGIG_09970
OG0011839	FhHiC23_g13468.t1	FGIG_10033
OG0011840	FhHiC23_g15673.t2, FhHiC23_g15673.t1	FGIG_10050
OG0011841	FhHiC23_g9061.t2, FhHiC23_g9061.t1	FGIG_10116
OG0011842	FhHiC23_g10042.t2, FhHiC23_g10042.t1	FGIG_10152
OG0011843	FhHiC23_g13882.t1	FGIG_10160, FGIG_13991
OG0011844	FhHiC23_g13883.t1	FGIG_10161
OG0011845	FhHiC23_g12641.t1	FGIG_10238, FGIG_12469
OG0011846	FhHiC23_g11844.t1	FGIG_10279
OG0011847	FhHiC23_g3025.t1	FGIG_10290
OG0011848	FhHiC23_g12805.t1	FGIG_10307
OG0011849	FhHiC23_g14430.t1	FGIG_10323
OG0011850	FhHiC23_g8612.t1, FhHiC23_g8612.t2	FGIG_10331
OG0011851	FhHiC23_g8015.t2, FhHiC23_g8015.t1	FGIG_10339
OG0011852	FhHiC23_g7973.t1	FGIG_10347, FGIG_10348
OG0011853	FhHiC23_g4158.t1	FGIG_10356
OG0011854	FhHiC23_g7421.t3	FGIG_10381, FGIG_11127
OG0011855	FhHiC23_g4679.t2, FhHiC23_g4679.t1	FGIG_10390
OG0011856	FhHiC23_g7505.t1, FhHiC23_g10807.t1	FGIG_10431
OG0011857	FhHiC23_g4166.t1, FhHiC23_g4166.t2	FGIG_10491
OG0011858	FhHiC23_g16235.t1	FGIG_10499, FGIG_10498
OG0011859	FhHiC23_g1217.t1	FGIG_10544
OG0011860	FhHiC23_g9864.t1	FGIG_10547
OG0011862	FhHiC23_g13704.t1	FGIG_10558
OG0011864	FhHiC23_g11197.t1	FGIG_10568
OG0011865	FhHiC23_g6582.t2	FGIG_10572
OG0011866	FhHiC23_g14998.t1	FGIG_10580
OG0011867	FhHiC23_g10972.t2, FhHiC23_g10972.t1	FGIG_10609
OG0011868	FhHiC23_g4762.t1, FhHiC23_g4762.t2	FGIG_10615
OG0011869	FhHiC23_g11390.t1, FhHiC23_g11390.t2	FGIG_10669
OG0011870	FhHiC23_g13560.t2, FhHiC23_g13560.t1	FGIG_10729
OG0011871	FhHiC23_g11048.t1	FGIG_10741
OG0011872	FhHiC23_g9840.t2, FhHiC23_g9840.t1	FGIG_10813
OG0011873	FhHiC23_g14677.t1	FGIG_10817
OG0011874	FhHiC23_g4407.t1	FGIG_10840
OG0011876	FhHiC23_g14902.t3, FhHiC23_g14902.t2	FGIG_10913
OG0011877	FhHiC23_g13170.t2, FhHiC23_g13170.t1	FGIG_10934
OG0011878	FhHiC23_g1964.t2, FhHiC23_g1964.t1	FGIG_10951
OG0011879	FhHiC23_g3916.t1, FhHiC23_g3916.t2	FGIG_11070
OG0011880	FhHiC23_g2740.t2, FhHiC23_g2740.t1	FGIG_11073
OG0011881	FhHiC23_g11450.t2, FhHiC23_g11450.t1	FGIG_11086
OG0011882	FhHiC23_g8073.t2, FhHiC23_g8073.t1	FGIG_11094
OG0011883	FhHiC23_g13660.t1	FGIG_11098
OG0011884	FhHiC23_g9513.t2, FhHiC23_g9513.t1	FGIG_11125
OG0011885	FhHiC23_g3526.t1, FhHiC23_g3526.t2	FGIG_11128
OG0011886	FhHiC23_g13855.t1, FhHiC23_g9125.t1	FGIG_11150
OG0011887	FhHiC23_g8179.t2, FhHiC23_g8179.t1	FGIG_11215
OG0011888	FhHiC23_g12672.t1, FhHiC23_g15176.t1	FGIG_11265
OG0011889	FhHiC23_g7074.t1, FhHiC23_g7074.t2	FGIG_11278
OG0011890	FhHiC23_g3752.t1	FGIG_11307
OG0011891	FhHiC23_g6850.t1	FGIG_11313
OG0011892	FhHiC23_g9750.t2, FhHiC23_g9750.t1	FGIG_11318
OG0011893	FhHiC23_g16209.t1, FhHiC23_g13828.t1	FGIG_11335
OG0011894	FhHiC23_g3076.t1, FhHiC23_g3075.t1	FGIG_11360
OG0011895	FhHiC23_g14068.t5, FhHiC23_g14068.t4	FGIG_11372
OG0011896	FhHiC23_g13782.t1, FhHiC23_g13783.t1	FGIG_11447
OG0011898	FhHiC23_g10069.t1, FhHiC23_g10069.t2	FGIG_11490
OG0011899	FhHiC23_g12469.t1	FGIG_11513
OG0011900	FhHiC23_g8944.t1, FhHiC23_g8947.t1	FGIG_11594
OG0011901	FhHiC23_g12313.t1	FGIG_11605
OG0011902	FhHiC23_g2982.t1, FhHiC23_g2419.t1	FGIG_11609
OG0011904	FhHiC23_g200.t1	FGIG_11708
OG0011905	FhHiC23_g16181.t1	FGIG_12261, FGIG_11710
OG0011906	FhHiC23_g131.t1	FGIG_11756
OG0011907	FhHiC23_g10921.t1, FhHiC23_g10920.t1	FGIG_11784
OG0011908	FhHiC23_g15045.t2, FhHiC23_g15045.t1	FGIG_11789
OG0011909	FhHiC23_g11188.t2, FhHiC23_g11188.t1	FGIG_11813
OG0011910	FhHiC23_g7084.t1	FGIG_11843, FGIG_12329
OG0011911	FhHiC23_g5398.t1	FGIG_11868
OG0011912	FhHiC23_g15716.t1	FGIG_11897
OG0011913	FhHiC23_g16264.t1	FGIG_11942
OG0011914	FhHiC23_g9679.t2, FhHiC23_g9679.t1	FGIG_11953
OG0011915	FhHiC23_g14713.t2	FGIG_11957
OG0011916	FhHiC23_g1709.t2, FhHiC23_g1709.t1	FGIG_11989
OG0011917	FhHiC23_g10695.t1	FGIG_12076
OG0011919	FhHiC23_g13987.t1	FGIG_12127
OG0011920	FhHiC23_g5216.t1, FhHiC23_g5215.t1	FGIG_12185
OG0011923	FhHiC23_g2482.t1, FhHiC23_g2482.t2	FGIG_12257
OG0011924	FhHiC23_g14012.t2, FhHiC23_g14012.t1	FGIG_12264
OG0011925	FhHiC23_g9839.t1	FGIG_12331
OG0011926	FhHiC23_g14015.t1, FhHiC23_g14014.t1	FGIG_12344
OG0011927	FhHiC23_g14011.t2, FhHiC23_g14011.t1	FGIG_12369
OG0011928	FhHiC23_g7816.t2, FhHiC23_g7816.t1	FGIG_12441
OG0011929	FhHiC23_g16425.t1, FhHiC23_g16424.t1	FGIG_12465
OG0011930	FhHiC23_g10345.t1, FhHiC23_g4615.t1	FGIG_12468
OG0011931	FhHiC23_g9515.t1, FhHiC23_g9515.t2	FGIG_12492
OG0011932	FhHiC23_g16423.t1	FGIG_12671, FGIG_12570
OG0011935	FhHiC23_g11172.t1	FGIG_12688
OG0013140	FhHiC23_g9067.t1	FGIG_00028
OG0013141	FhHiC23_g9065.t1	FGIG_00031
OG0013142	FhHiC23_g1444.t1	FGIG_00032
OG0013143	FhHiC23_g15433.t1	FGIG_00103
OG0013145	FhHiC23_g16533.t1	FGIG_00145
OG0013146	FhHiC23_g14406.t1	FGIG_00151
OG0013147	FhHiC23_g6032.t1	FGIG_00155
OG0013148	FhHiC23_g10477.t1	FGIG_00230
OG0013149	FhHiC23_g10476.t1	FGIG_00231
OG0013150	FhHiC23_g4233.t1	FGIG_00258
OG0013151	FhHiC23_g619.t2	FGIG_00272
OG0013152	FhHiC23_g4849.t1	FGIG_00350
OG0013154	FhHiC23_g8401.t4	FGIG_00419
OG0013157	FhHiC23_g15222.t1	FGIG_00435
OG0013158	FhHiC23_g15223.t1	FGIG_00436
OG0013159	FhHiC23_g7355.t1	FGIG_00447
OG0013161	FhHiC23_g4320.t1	FGIG_00501
OG0013162	FhHiC23_g5757.t1	FGIG_00559
OG0013163	FhHiC23_g4727.t1	FGIG_00581
OG0013164	FhHiC23_g14711.t1	FGIG_00600
OG0013166	FhHiC23_g14355.t1	FGIG_00636
OG0013167	FhHiC23_g5740.t1	FGIG_00644
OG0013168	FhHiC23_g9051.t1	FGIG_00646
OG0013169	FhHiC23_g2368.t1	FGIG_00661
OG0013170	FhHiC23_g11647.t1	FGIG_00675
OG0013172	FhHiC23_g16608.t1	FGIG_00707
OG0013173	FhHiC23_g10110.t1	FGIG_00710
OG0013174	FhHiC23_g10108.t1	FGIG_00712
OG0013177	FhHiC23_g16633.t1	FGIG_00779
OG0013178	FhHiC23_g4285.t1	FGIG_00801
OG0013179	FhHiC23_g8005.t1	FGIG_00871
OG0013181	FhHiC23_g7925.t1	FGIG_00897
OG0013184	FhHiC23_g5809.t1	FGIG_00981
OG0013185	FhHiC23_g6365.t1	FGIG_00990
OG0013186	FhHiC23_g16110.t1	FGIG_01007
OG0013187	FhHiC23_g5998.t1	FGIG_01126
OG0013188	FhHiC23_g13305.t1	FGIG_01133
OG0013189	FhHiC23_g4035.t1	FGIG_01143
OG0013191	FhHiC23_g6927.t1	FGIG_01155
OG0013193	FhHiC23_g13065.t1	FGIG_01193
OG0013194	FhHiC23_g14658.t1	FGIG_01207
OG0013195	FhHiC23_g9714.t1	FGIG_01212
OG0013196	FhHiC23_g14831.t1	FGIG_01231
OG0013197	FhHiC23_g4432.t1	FGIG_01234
OG0013198	FhHiC23_g14673.t2	FGIG_01281
OG0013199	FhHiC23_g14035.t1	FGIG_01300
OG0013200	FhHiC23_g10744.t1	FGIG_01330
OG0013201	FhHiC23_g5753.t1	FGIG_01372
OG0013202	FhHiC23_g2280.t1	FGIG_01387
OG0013205	FhHiC23_g14443.t2	FGIG_01493
OG0013206	FhHiC23_g2677.t1	FGIG_01499
OG0013207	FhHiC23_g7536.t1	FGIG_01510
OG0013208	FhHiC23_g7537.t2	FGIG_01511
OG0013209	FhHiC23_g234.t1	FGIG_01546
OG0013210	FhHiC23_g14828.t2	FGIG_01609
OG0013211	FhHiC23_g8958.t1	FGIG_01618
OG0013213	FhHiC23_g4851.t1	FGIG_01754
OG0013214	FhHiC23_g9524.t1	FGIG_01766
OG0013216	FhHiC23_g2486.t1	FGIG_01836
OG0013219	FhHiC23_g5654.t1	FGIG_01977
OG0013220	FhHiC23_g2017.t1	FGIG_02018
OG0013221	FhHiC23_g4111.t4	FGIG_02036
OG0013223	FhHiC23_g1338.t1	FGIG_02063
OG0013224	FhHiC23_g14457.t1	FGIG_02067
OG0013227	FhHiC23_g1424.t1	FGIG_02126
OG0013228	FhHiC23_g15650.t1	FGIG_02127
OG0013229	FhHiC23_g9194.t1	FGIG_02139
OG0013231	FhHiC23_g16407.t1	FGIG_02210
OG0013232	FhHiC23_g10072.t1	FGIG_02216
OG0013233	FhHiC23_g10073.t1	FGIG_02217
OG0013234	FhHiC23_g10074.t1	FGIG_02218
OG0013235	FhHiC23_g16688.t1	FGIG_02249
OG0013236	FhHiC23_g16687.t1	FGIG_02250
OG0013237	FhHiC23_g9811.t1	FGIG_02313
OG0013239	FhHiC23_g12179.t1	FGIG_02334
OG0013240	FhHiC23_g8366.t1	FGIG_02336
OG0013241	FhHiC23_g16268.t1	FGIG_02342
OG0013242	FhHiC23_g707.t1	FGIG_02358
OG0013243	FhHiC23_g7115.t1	FGIG_02394
OG0013244	FhHiC23_g11570.t1	FGIG_02405
OG0013245	FhHiC23_g11569.t1	FGIG_02406
OG0013246	FhHiC23_g13648.t1	FGIG_02428
OG0013247	FhHiC23_g14470.t1	FGIG_02433
OG0013248	FhHiC23_g3499.t1	FGIG_02452
OG0013249	FhHiC23_g3500.t1	FGIG_02453
OG0013250	FhHiC23_g3501.t1	FGIG_02454
OG0013251	FhHiC23_g14176.t1	FGIG_02472
OG0013252	FhHiC23_g1115.t1	FGIG_02484
OG0013253	FhHiC23_g8059.t1	FGIG_02507
OG0013254	FhHiC23_g1730.t1	FGIG_02519
OG0013255	FhHiC23_g968.t1	FGIG_02579
OG0013256	FhHiC23_g969.t1	FGIG_02580
OG0013257	FhHiC23_g13001.t1	FGIG_02587
OG0013258	FhHiC23_g4092.t1	FGIG_02647
OG0013259	FhHiC23_g2059.t1	FGIG_02654
OG0013260	FhHiC23_g14135.t1	FGIG_02694
OG0013261	FhHiC23_g6046.t1	FGIG_02703
OG0013262	FhHiC23_g6044.t1	FGIG_02704
OG0013263	FhHiC23_g12024.t1	FGIG_02821
OG0013264	FhHiC23_g12021.t1	FGIG_02823
OG0013265	FhHiC23_g14477.t1	FGIG_02835
OG0013266	FhHiC23_g7037.t1	FGIG_02839
OG0013268	FhHiC23_g12188.t1	FGIG_02849
OG0013269	FhHiC23_g11954.t1	FGIG_02863
OG0013270	FhHiC23_g4705.t1	FGIG_02896
OG0013271	FhHiC23_g14965.t1	FGIG_02914
OG0013272	FhHiC23_g10039.t1	FGIG_02943
OG0013273	FhHiC23_g16481.t1	FGIG_02960
OG0013274	FhHiC23_g3872.t1	FGIG_02976
OG0013275	FhHiC23_g3873.t2	FGIG_02977
OG0013276	FhHiC23_g1257.t1	FGIG_03022
OG0013277	FhHiC23_g3928.t1	FGIG_03024
OG0013278	FhHiC23_g16336.t1	FGIG_03030
OG0013279	FhHiC23_g15917.t1	FGIG_03082
OG0013280	FhHiC23_g15911.t1	FGIG_03086
OG0013282	FhHiC23_g6859.t1	FGIG_03119
OG0013283	FhHiC23_g6918.t1	FGIG_03136
OG0013285	FhHiC23_g11582.t1	FGIG_03182
OG0013286	FhHiC23_g13511.t1	FGIG_03218
OG0013287	FhHiC23_g9319.t1	FGIG_03225
OG0013288	FhHiC23_g8937.t1	FGIG_03242
OG0013289	FhHiC23_g6758.t1	FGIG_03247
OG0013290	FhHiC23_g4154.t1	FGIG_03274
OG0013291	FhHiC23_g4153.t1	FGIG_03275
OG0013292	FhHiC23_g13152.t1	FGIG_03302
OG0013293	FhHiC23_g15712.t1	FGIG_03360
OG0013295	FhHiC23_g9787.t1	FGIG_03394
OG0013296	FhHiC23_g9705.t1	FGIG_03398
OG0013297	FhHiC23_g6095.t1	FGIG_03405
OG0013299	FhHiC23_g9531.t1	FGIG_03434
OG0013300	FhHiC23_g14072.t1	FGIG_03453
OG0013301	FhHiC23_g9420.t1	FGIG_03481
OG0013302	FhHiC23_g10458.t1	FGIG_03493
OG0013303	FhHiC23_g16487.t1	FGIG_03502
OG0013304	FhHiC23_g14280.t1	FGIG_03543
OG0013305	FhHiC23_g4419.t1	FGIG_03551
OG0013306	FhHiC23_g4420.t1	FGIG_03552
OG0013309	FhHiC23_g7277.t1	FGIG_03584
OG0013310	FhHiC23_g12360.t1	FGIG_03590
OG0013311	FhHiC23_g3936.t1	FGIG_03604
OG0013312	FhHiC23_g5047.t1	FGIG_03613
OG0013314	FhHiC23_g7380.t1	FGIG_03678
OG0013315	FhHiC23_g9688.t1	FGIG_03741
OG0013316	FhHiC23_g11977.t1	FGIG_03791
OG0013317	FhHiC23_g11976.t1	FGIG_03792
OG0013318	FhHiC23_g11100.t1	FGIG_03822
OG0013319	FhHiC23_g9598.t1	FGIG_03839
OG0013320	FhHiC23_g9872.t1	FGIG_03856
OG0013321	FhHiC23_g2262.t1	FGIG_03885
OG0013322	FhHiC23_g6358.t1	FGIG_03901
OG0013323	FhHiC23_g16580.t1	FGIG_03910
OG0013324	FhHiC23_g14818.t1	FGIG_03917
OG0013325	FhHiC23_g9094.t1	FGIG_03924
OG0013326	FhHiC23_g4694.t1	FGIG_03934
OG0013327	FhHiC23_g8608.t1	FGIG_03946
OG0013328	FhHiC23_g6957.t1	FGIG_03960
OG0013329	FhHiC23_g11611.t1	FGIG_03996
OG0013330	FhHiC23_g10653.t1	FGIG_04010
OG0013331	FhHiC23_g15226.t1	FGIG_04020
OG0013332	FhHiC23_g5005.t1	FGIG_04098
OG0013333	FhHiC23_g13205.t1	FGIG_04121
OG0013334	FhHiC23_g1128.t1	FGIG_04131
OG0013335	FhHiC23_g9654.t1	FGIG_04142
OG0013336	FhHiC23_g15491.t1	FGIG_04152
OG0013337	FhHiC23_g428.t1	FGIG_04197
OG0013339	FhHiC23_g3328.t1	FGIG_04244
OG0013340	FhHiC23_g12637.t1	FGIG_04275
OG0013341	FhHiC23_g12638.t1	FGIG_04276
OG0013346	FhHiC23_g13138.t1	FGIG_04312
OG0013347	FhHiC23_g7071.t1	FGIG_04320
OG0013348	FhHiC23_g9769.t1	FGIG_04331
OG0013349	FhHiC23_g13642.t1	FGIG_04335
OG0013350	FhHiC23_g10490.t1	FGIG_04342
OG0013351	FhHiC23_g10489.t1	FGIG_04343
OG0013352	FhHiC23_g6054.t1	FGIG_04354
OG0013353	FhHiC23_g13517.t1	FGIG_04359
OG0013354	FhHiC23_g9144.t1	FGIG_04375
OG0013355	FhHiC23_g8611.t2	FGIG_04383
OG0013356	FhHiC23_g4619.t1	FGIG_04406
OG0013357	FhHiC23_g748.t1	FGIG_04416
OG0013358	FhHiC23_g2209.t1	FGIG_04439
OG0013360	FhHiC23_g1989.t2	FGIG_04483
OG0013361	FhHiC23_g15723.t1	FGIG_04499
OG0013363	FhHiC23_g12445.t1	FGIG_04568
OG0013364	FhHiC23_g4527.t1	FGIG_04601
OG0013365	FhHiC23_g7236.t1	FGIG_04618
OG0013366	FhHiC23_g1326.t4	FGIG_04638
OG0013367	FhHiC23_g10707.t1	FGIG_04646
OG0013368	FhHiC23_g11826.t1	FGIG_04655
OG0013369	FhHiC23_g11827.t1	FGIG_04656
OG0013371	FhHiC23_g7754.t1	FGIG_04724
OG0013372	FhHiC23_g7590.t1	FGIG_04747
OG0013373	FhHiC23_g12773.t1	FGIG_04752
OG0013374	FhHiC23_g12772.t1	FGIG_04753
OG0013375	FhHiC23_g12769.t1	FGIG_04754
OG0013376	FhHiC23_g13970.t1	FGIG_04774
OG0013378	FhHiC23_g12345.t1	FGIG_04801
OG0013379	FhHiC23_g14332.t1	FGIG_04809
OG0013380	FhHiC23_g7762.t1	FGIG_04815
OG0013381	FhHiC23_g14260.t1	FGIG_04819
OG0013382	FhHiC23_g2608.t1	FGIG_04852
OG0013383	FhHiC23_g3809.t1	FGIG_04863
OG0013385	FhHiC23_g7055.t1	FGIG_04870
OG0013386	FhHiC23_g697.t1	FGIG_04921
OG0013387	FhHiC23_g2117.t1	FGIG_04943
OG0013388	FhHiC23_g7393.t1	FGIG_04949
OG0013390	FhHiC23_g5049.t1	FGIG_04969
OG0013391	FhHiC23_g7742.t1	FGIG_04973
