Orthogroup	opisthorchis_viverrini	schistosoma_haematobium
OG0005319	T265_10135	SHAE2_66700.1
OG0005322	T265_07323	SHAE2_93660.1
OG0005323	T265_06465	SHAE2_30630.1, SHAE2_30630.2
OG0005325	T265_14272	SHAE2_33640.1, SHAE2_33640.2
OG0005326	T265_13164, T265_03069	SHAE2_8170.1
OG0005327	T265_00848	SHAE2_20810.1, SHAE2_20810.2
OG0005328	T265_08920, T265_14707	SHAE2_66260.2, SHAE2_66260.1
OG0005329	T265_15005	SHAE2_18440.1
OG0005330	T265_15013	SHAE2_85880.1
OG0005331	T265_08643	SHAE2_94260.1
OG0005332	T265_05960	SHAE2_95350.1
OG0005333	T265_11922	SHAE2_24580.1
OG0005334	T265_10821	SHAE2_16630.1
OG0005335	T265_11353	SHAE2_82040.2, SHAE2_82040.1, SHAE2_82040.3
OG0005336	T265_09502, T265_09503	SHAE2_14410.1, SHAE2_14410.3, SHAE2_14410.2
OG0005337	T265_04235	SHAE2_26630.1
OG0005338	T265_10177	SHAE2_52260.1
OG0005339	T265_03833	SHAE2_59960.1
OG0005340	T265_09594, T265_12878	SHAE2_96270.1, SHAE2_96270.2, SHAE2_96280.1
OG0005341	T265_10224	SHAE2_17160.1, SHAE2_17160.2
OG0005343	T265_02785, T265_02786, T265_02784	SHAE2_82880.1, SHAE2_82880.2
OG0005345	T265_14061	SHAE2_41600.1, SHAE2_41600.3, SHAE2_41600.2
OG0005346	T265_02105, T265_12925	SHAE2_12160.1
OG0005347	T265_05626	SHAE2_69870.1, SHAE2_69870.3, SHAE2_69870.2
OG0005349	T265_06704	SHAE2_740.1, SHAE2_760.1
OG0005350	T265_09936	SHAE2_6930.1, SHAE2_6930.4, SHAE2_6930.5, SHAE2_6930.6, SHAE2_6930.2, SHAE2_6930.3
OG0005351	T265_03561	SHAE2_55650.1, SHAE2_55650.2
OG0005352	T265_00939	SHAE2_2810.1
OG0005353	T265_04816	SHAE2_98090.2, SHAE2_98090.1
OG0005354	T265_11724	SHAE2_37960.1
OG0005355	T265_09734	SHAE2_42440.1
OG0005356	T265_01689, T265_10747	SHAE2_73140.1
OG0005358	T265_05286	SHAE2_49240.1
OG0005359	T265_05489	SHAE2_21400.1
OG0005360	T265_15263	SHAE2_21850.1
OG0005361	T265_05573	SHAE2_17400.2, SHAE2_17400.1, SHAE2_17400.3
OG0005362	T265_15197	SHAE2_71460.2, SHAE2_71460.1
OG0005363	T265_14241	SHAE2_1410.1
OG0005364	T265_02141	SHAE2_52380.1
OG0005365	T265_03189	SHAE2_20040.1
OG0005366	T265_15118	SHAE2_17460.1
OG0005367	T265_01079	SHAE2_26260.1
OG0005368	T265_02254	SHAE2_24750.1
OG0005369	T265_04513	SHAE2_37910.1, SHAE2_37910.2
OG0005371	T265_04511	SHAE2_37880.1, SHAE2_37880.2
OG0005372	T265_05027	SHAE2_27840.1
OG0005373	T265_06855, T265_07464	SHAE2_97670.1
OG0005374	T265_12656	SHAE2_23980.1
OG0005376	T265_01452	SHAE2_65460.1
OG0005377	T265_05210	SHAE2_32400.1
OG0005378	T265_01504	SHAE2_46850.1, SHAE2_46850.2, SHAE2_46850.3
OG0005379	T265_00306, T265_12511	SHAE2_59460.1
OG0005380	T265_08674	SHAE2_2450.1, SHAE2_2450.2
OG0005381	T265_03055, T265_03056	SHAE2_8000.1
OG0005382	T265_07943	SHAE2_100280.1
OG0005383	T265_10764	SHAE2_42690.1
OG0005384	T265_15266	SHAE2_87350.1
OG0005385	T265_05325, T265_06130	SHAE2_12980.1
OG0005386	T265_12619	SHAE2_35830.1
OG0005387	T265_08575	SHAE2_30300.1
OG0005388	T265_03712	SHAE2_27880.1, SHAE2_27880.3, SHAE2_27880.2
OG0005389	T265_03975	SHAE2_49090.1, SHAE2_49090.2
OG0005390	T265_15462	SHAE2_101350.1
OG0005391	T265_05845	SHAE2_62420.1
OG0005392	T265_01365	SHAE2_54600.1
OG0005393	T265_01362	SHAE2_54580.1
OG0005395	T265_12943	SHAE2_76090.1
OG0005396	T265_10275	SHAE2_15210.1
OG0005397	T265_08517	SHAE2_47180.1
OG0005398	T265_12702, T265_16153	SHAE2_28530.1, SHAE2_28530.2
OG0005399	T265_05139	SHAE2_13880.1
OG0005400	T265_14743	SHAE2_13130.1
OG0005402	T265_02356	SHAE2_60490.1
OG0005404	T265_09420	SHAE2_19780.1
OG0005405	T265_08404	SHAE2_95600.1, SHAE2_95600.3, SHAE2_95600.2
OG0005406	T265_12567	SHAE2_71900.1, SHAE2_71900.2
OG0005407	T265_04295	SHAE2_55190.1
OG0005408	T265_02634	SHAE2_95950.1, SHAE2_95950.2
OG0005409	T265_02973	SHAE2_33800.1
OG0005410	T265_04348	SHAE2_10590.1
OG0005411	T265_13356	SHAE2_97520.1, SHAE2_97520.2, SHAE2_97510.1
OG0005412	T265_08661	SHAE2_66250.1
OG0005413	T265_11492	SHAE2_82910.3, SHAE2_82910.1, SHAE2_82910.2
OG0005414	T265_15840	SHAE2_74850.1
OG0005415	T265_10057	SHAE2_32300.1
OG0005416	T265_15035	SHAE2_27010.1
OG0005417	T265_10864	SHAE2_4480.1
OG0005418	T265_10182	SHAE2_50640.1
OG0005419	T265_03907	SHAE2_72060.1
OG0005420	T265_07983	SHAE2_40070.1
OG0005421	T265_04877	SHAE2_84060.1
OG0005423	T265_04323	SHAE2_30850.1
OG0005424	T265_04982, T265_04980	SHAE2_85970.1
OG0005425	T265_13652, T265_13651, T265_13653	SHAE2_86020.1, SHAE2_86020.3, SHAE2_86020.2
OG0005427	T265_07946	SHAE2_100500.1
OG0005428	T265_15255	SHAE2_92440.2, SHAE2_92440.1
OG0005430	T265_14216	SHAE2_47690.1
OG0005431	T265_07854	SHAE2_82510.1
OG0005432	T265_08271	SHAE2_86190.1
OG0005433	T265_05782	SHAE2_82420.6, SHAE2_82420.1, SHAE2_82420.2, SHAE2_82420.3, SHAE2_82420.5, SHAE2_82420.4
OG0005434	T265_13327, T265_15957	SHAE2_29070.1
OG0005435	T265_09698	SHAE2_101200.1
OG0005436	T265_00622	SHAE2_62190.1
OG0005438	T265_06134	SHAE2_13040.1
OG0005439	T265_05891	SHAE2_47890.1
OG0005440	T265_01331	SHAE2_76590.1, SHAE2_76590.2
OG0005441	T265_01872	SHAE2_95980.1
OG0005442	T265_12628	SHAE2_31670.1
OG0005443	T265_05614	SHAE2_65480.1
OG0005444	T265_02921	SHAE2_20920.2, SHAE2_20920.1
OG0005446	T265_15324	SHAE2_48060.1, SHAE2_48060.2
OG0005447	T265_00188	SHAE2_69110.2, SHAE2_69110.1
OG0005448	T265_06100	SHAE2_37970.1
OG0005449	T265_09333, T265_09332	SHAE2_68780.1
OG0005450	T265_10981	SHAE2_64090.1
OG0005451	T265_09425	SHAE2_86760.1
OG0005453	T265_11126	SHAE2_65630.1
OG0005454	T265_02688	SHAE2_55160.1
OG0005455	T265_11461	SHAE2_53480.1, SHAE2_53460.3, SHAE2_53460.1, SHAE2_53460.2, SHAE2_53460.4
OG0005457	T265_00065	SHAE2_50090.1
OG0005459	T265_13122, T265_02913	SHAE2_1580.1, SHAE2_1580.2
OG0005460	T265_12950	SHAE2_74950.1
OG0005461	T265_10012	SHAE2_28840.1
OG0005462	T265_12786	SHAE2_91280.1, SHAE2_91280.2
OG0005463	T265_05511	SHAE2_22810.1, SHAE2_22820.1
OG0005464	T265_00131, T265_12275	SHAE2_54420.1, SHAE2_54420.2
OG0005465	T265_03813	SHAE2_95940.1
OG0005466	T265_11553	SHAE2_74650.1
OG0005467	T265_09793	SHAE2_67890.1, SHAE2_67890.3, SHAE2_67890.4, SHAE2_67890.2
OG0005468	T265_06677	SHAE2_23050.1
OG0005469	T265_07684	SHAE2_72050.1
OG0005472	T265_04851	SHAE2_77710.1
OG0005476	T265_03001	SHAE2_42740.1, SHAE2_42740.2, SHAE2_42740.3
OG0005477	T265_11475	SHAE2_43410.1
OG0005478	T265_00646	SHAE2_62000.1
OG0005479	T265_02835	SHAE2_80190.2, SHAE2_80190.1, SHAE2_80190.3
OG0005480	T265_01791	SHAE2_77920.1
OG0005481	T265_14797	SHAE2_19840.1, SHAE2_19840.2
OG0005482	T265_07135	SHAE2_44620.1
OG0005483	T265_11993	SHAE2_42990.1, SHAE2_42990.2
OG0005484	T265_11055	SHAE2_24210.1
OG0005485	T265_12648	SHAE2_54330.1
OG0005486	T265_01953	SHAE2_74170.1
OG0005487	T265_05597, T265_13821	SHAE2_25640.1, SHAE2_25640.3, SHAE2_25640.4, SHAE2_25640.2
OG0005488	T265_00563	SHAE2_97230.1
OG0005490	T265_07627	SHAE2_36610.1, SHAE2_36610.2
OG0005491	T265_11285	SHAE2_97020.1
OG0005492	T265_06514	SHAE2_97790.1
OG0005493	T265_02886	SHAE2_55860.1
OG0005494	T265_13149	SHAE2_5890.1
OG0005496	T265_13611	SHAE2_99000.1
OG0005497	T265_03756	SHAE2_26470.1
OG0005499	T265_03783	SHAE2_93530.1
OG0005500	T265_00880, T265_15018	SHAE2_23340.1
OG0005502	T265_09319	SHAE2_102170.1
OG0005503	T265_05012	SHAE2_42200.3, SHAE2_42200.2, SHAE2_42200.1, SHAE2_42200.4
OG0005504	T265_15476	SHAE2_87330.1
OG0005505	T265_15216	SHAE2_82680.1
OG0005506	T265_01863	SHAE2_94680.1, SHAE2_94680.2
OG0005507	T265_03828	SHAE2_92740.1
OG0005508	T265_05267	SHAE2_1860.2, SHAE2_1860.1
OG0005509	T265_15724	SHAE2_99280.1
OG0005510	T265_04306	SHAE2_96870.1
OG0005511	T265_01328	SHAE2_82380.1
OG0005512	T265_09144	SHAE2_7300.1
OG0005513	T265_03550	SHAE2_95060.1, SHAE2_95060.2
OG0005514	T265_10018	SHAE2_27110.1
OG0005515	T265_11300	SHAE2_60510.1
OG0005516	T265_03191, T265_03192	SHAE2_19760.4, SHAE2_19760.1, SHAE2_19760.2, SHAE2_19760.3
OG0005517	T265_08930	SHAE2_67480.1, SHAE2_67480.2
OG0005518	T265_05390	SHAE2_28310.1
OG0005519	T265_14962, T265_16085	SHAE2_38120.1
OG0005520	T265_06161	SHAE2_65440.3, SHAE2_65440.1, SHAE2_65440.2
OG0005521	T265_03986	SHAE2_83300.1
OG0005522	T265_15147	SHAE2_36820.1, SHAE2_36820.2, SHAE2_36820.3
OG0005523	T265_13005, T265_16171	SHAE2_89080.1
OG0005524	T265_10230	SHAE2_2060.1
OG0005525	T265_08202	SHAE2_62470.1
OG0005526	T265_08059	SHAE2_41240.1, SHAE2_41230.1
OG0005530	T265_08534	SHAE2_14120.1
OG0005531	T265_01390	SHAE2_10530.1, SHAE2_10530.2
OG0005532	T265_14747	SHAE2_16350.2, SHAE2_16350.1
OG0005535	T265_07286	SHAE2_49910.1
OG0005538	T265_00113	SHAE2_52030.1, SHAE2_52030.2, SHAE2_52030.3
OG0005539	T265_13052	SHAE2_32570.1, SHAE2_32570.2
OG0005540	T265_08055	SHAE2_63720.1
OG0005544	T265_02659	SHAE2_25710.1
OG0005545	T265_06655, T265_06656	SHAE2_4880.1
OG0005546	T265_12984	SHAE2_12090.1
OG0005547	T265_14463	SHAE2_41220.1
OG0005566	T265_05784	SHAE2_80380.1
OG0005567	T265_05147	SHAE2_15260.1, SHAE2_15260.3, SHAE2_15260.2
OG0005570	T265_13520	SHAE2_34870.1, SHAE2_34870.2
OG0005571	T265_00062	SHAE2_50070.1
OG0005572	T265_15288	SHAE2_71470.1
OG0005573	T265_11449	SHAE2_11630.1, SHAE2_11630.3, SHAE2_11630.2
OG0005574	T265_14050	SHAE2_91660.1, SHAE2_91660.2
OG0005575	T265_03162	SHAE2_72300.1
OG0005576	T265_08870	SHAE2_72070.1
OG0005577	T265_02626	SHAE2_91300.1
OG0005578	T265_05284, T265_01975, T265_05283	SHAE2_52550.1
OG0005579	T265_04553	SHAE2_12330.1, SHAE2_12330.2
OG0005580	T265_12456	SHAE2_54450.1
OG0005581	T265_14696	SHAE2_32230.1
OG0005583	T265_08895	SHAE2_91570.1
OG0005584	T265_02735	SHAE2_99470.1
OG0005585	T265_13551	SHAE2_100740.1
OG0005586	T265_04631	SHAE2_100730.1, SHAE2_100730.2
OG0005587	T265_08836	SHAE2_82440.1
OG0005588	T265_06462	SHAE2_30550.1, SHAE2_30550.2
OG0005589	T265_10140	SHAE2_63230.1
OG0005590	T265_02090	SHAE2_19880.2, SHAE2_19880.1
OG0005591	T265_11829	SHAE2_69610.3, SHAE2_69610.1
OG0005593	T265_02336	SHAE2_75980.1
OG0005594	T265_00035	SHAE2_74010.1
OG0005595	T265_03128	SHAE2_66440.1, SHAE2_66440.2
OG0005596	T265_10450	SHAE2_70730.1, SHAE2_70730.2
OG0005597	T265_13001	SHAE2_89100.1
OG0005598	T265_00090	SHAE2_81040.1
OG0005599	T265_12744	SHAE2_57900.1, SHAE2_57900.2
OG0005600	T265_01613, T265_02081, T265_01614	SHAE2_21640.2, SHAE2_21640.1
OG0005601	T265_01074, T265_07975	SHAE2_25090.1
OG0005602	T265_05680	SHAE2_24980.1
OG0005603	T265_10595	SHAE2_68680.1, SHAE2_68680.2
OG0005604	T265_14820	SHAE2_32290.2, SHAE2_32290.3, SHAE2_32290.1
OG0005605	T265_00735	SHAE2_39050.1
OG0005606	T265_01778, T265_01779	SHAE2_84160.1
OG0005607	T265_08644	SHAE2_94950.1
OG0005608	T265_14383	SHAE2_70650.1, SHAE2_70650.2
OG0005609	T265_15052	SHAE2_65390.1
OG0005610	T265_14713	SHAE2_2500.1
OG0005611	T265_13473, T265_04313	SHAE2_96760.1
OG0005612	T265_02912, T265_11062	SHAE2_99020.1
OG0005614	T265_10058	SHAE2_30750.1
OG0005615	T265_01886	SHAE2_31420.1
OG0005616	T265_01885, T265_12128	SHAE2_31410.1
OG0005617	T265_13433	SHAE2_41850.2, SHAE2_41850.1, SHAE2_41850.3
OG0005618	T265_08821	SHAE2_53140.1, SHAE2_53140.2
OG0005619	T265_06768	SHAE2_53520.1
OG0005620	T265_05375	SHAE2_94550.1
OG0005621	T265_06150	SHAE2_92650.1
OG0005622	T265_05245	SHAE2_610.1
OG0005623	T265_09835, T265_12397	SHAE2_79670.1
OG0005625	T265_04392, T265_04393	SHAE2_13250.1
OG0005626	T265_05055	SHAE2_46620.1
OG0005627	T265_10410	SHAE2_25490.1, SHAE2_25490.3, SHAE2_25490.2
OG0005628	T265_09104	SHAE2_42230.1
OG0005629	T265_11995, T265_15653	SHAE2_34180.1
OG0005630	T265_15104	SHAE2_90250.1
OG0005631	T265_10242	SHAE2_58270.1
OG0005632	T265_10093	SHAE2_100710.1, SHAE2_100710.2
OG0005633	T265_04541	SHAE2_12460.1
OG0005634	T265_13921	SHAE2_25010.1
OG0005635	T265_00211	SHAE2_3550.1
OG0005636	T265_06536	SHAE2_41610.1
OG0005637	T265_11903	SHAE2_84540.1
OG0005638	T265_02937	SHAE2_81650.1, SHAE2_81650.2
OG0005639	T265_05902	SHAE2_77640.1
OG0005641	T265_00803	SHAE2_77900.1
OG0005642	T265_05646	SHAE2_101690.2, SHAE2_101690.1
OG0005643	T265_06739	SHAE2_31740.1
OG0005644	T265_02170	SHAE2_80980.1
OG0005645	T265_00481	SHAE2_62870.1, SHAE2_62870.2, SHAE2_62870.3
OG0005647	T265_12426	SHAE2_59320.1
OG0005648	T265_02569	SHAE2_43090.1
OG0005649	T265_01356	SHAE2_53700.1, SHAE2_53700.2, SHAE2_53700.3
OG0005650	T265_03915	SHAE2_68950.1
OG0005652	T265_09909	SHAE2_51310.1
OG0005654	T265_04874, T265_13622	SHAE2_77150.1
OG0005655	T265_04225	SHAE2_29560.1
OG0005656	T265_04764	SHAE2_93250.1, SHAE2_93250.2
OG0005657	T265_12479, T265_00202	SHAE2_14010.1
OG0005659	T265_10330	SHAE2_19120.1, SHAE2_19120.2
OG0005660	T265_02166	SHAE2_76220.3, SHAE2_76220.1, SHAE2_76220.2, SHAE2_76220.4
OG0005661	T265_16296, T265_09006, T265_14725, T265_06881, T265_06880	SHAE2_7430.1
OG0005662	T265_01481	SHAE2_46140.1
OG0005664	T265_16080	SHAE2_27610.1
OG0005665	T265_02439	SHAE2_51460.2, SHAE2_51460.1
OG0005666	T265_04890	SHAE2_95520.1, SHAE2_95520.2
OG0005668	T265_04543	SHAE2_4130.1
OG0005669	T265_00307	SHAE2_59450.1
OG0005670	T265_15339	SHAE2_89760.1
OG0005671	T265_00199	SHAE2_13980.1, SHAE2_13980.2, SHAE2_13980.3
OG0005672	T265_00025	SHAE2_50620.1
OG0005673	T265_00026	SHAE2_50670.1
OG0005674	T265_14069	SHAE2_28420.1
OG0005675	T265_14702	SHAE2_43620.1
OG0005677	T265_12490	SHAE2_6420.1, SHAE2_6420.2, SHAE2_6420.3
OG0005678	T265_08052	SHAE2_63730.1
OG0005679	T265_05347	SHAE2_93890.1
OG0005681	T265_02059	SHAE2_73580.1
OG0005683	T265_00556, T265_00555, T265_00558	SHAE2_38660.1
OG0005684	T265_13286	SHAE2_52530.1
OG0005685	T265_04563	SHAE2_15830.1
OG0005686	T265_02644	SHAE2_95590.1
OG0005687	T265_07614	SHAE2_70110.1, SHAE2_70110.2, SHAE2_70110.3
OG0005688	T265_06908	SHAE2_840.1
OG0005689	T265_12982	SHAE2_75220.1
OG0005690	T265_13741	SHAE2_55920.1
OG0005691	T265_14083	SHAE2_99260.1
OG0005692	T265_03304	SHAE2_50540.2
OG0005693	T265_09417	SHAE2_1550.1
OG0005694	T265_05938	SHAE2_52440.1
OG0005695	T265_13862, T265_05792	SHAE2_52580.1
OG0005697	T265_11032, T265_14666, T265_08774, T265_08771, T265_08772	SHAE2_20580.1
OG0005699	T265_05508	SHAE2_22410.1, SHAE2_22410.2
OG0005700	T265_08200	SHAE2_75950.1
OG0005701	T265_10795, T265_12238	SHAE2_61380.1, SHAE2_61380.2
OG0005702	T265_06068, T265_13996	SHAE2_69430.1
OG0005703	T265_08410	SHAE2_37300.1, SHAE2_37300.2
OG0005704	T265_04448	SHAE2_43760.1, SHAE2_43760.2
OG0005705	T265_13838	SHAE2_57140.1
OG0005706	T265_04867	SHAE2_59540.1
OG0005707	T265_09880	SHAE2_69500.2, SHAE2_69500.1
OG0005709	T265_10125	SHAE2_29910.1, SHAE2_29910.2
OG0005710	T265_14076, T265_14078, T265_00920	SHAE2_37580.1
OG0005712	T265_04155	SHAE2_94830.1
OG0005713	T265_13995	SHAE2_70460.1
OG0005714	T265_07566	SHAE2_96290.1
OG0005715	T265_02163	SHAE2_78990.1
OG0005716	T265_00293	SHAE2_54160.1, SHAE2_54160.2
OG0005717	T265_01752	SHAE2_79740.1
OG0005718	T265_10025	SHAE2_52870.1
OG0005719	T265_04450	SHAE2_38560.1
OG0005720	T265_14184	SHAE2_89170.1
OG0005722	T265_10194	SHAE2_98610.1
OG0005723	T265_04137	SHAE2_45760.2, SHAE2_45760.3
OG0005724	T265_01588	SHAE2_11220.2, SHAE2_11220.3, SHAE2_11220.1
OG0005725	T265_02382	SHAE2_88730.1
OG0005726	T265_12453	SHAE2_56270.1
OG0005727	T265_05161	SHAE2_73250.1
OG0005728	T265_04760	SHAE2_93180.1
OG0005729	T265_08666	SHAE2_69120.1
OG0005730	T265_13080	SHAE2_99550.1, SHAE2_99540.1
OG0005731	T265_02245	SHAE2_86070.1
OG0005732	T265_10389, T265_16193	SHAE2_29670.1
OG0005733	T265_05681	SHAE2_26500.1, SHAE2_26500.2
OG0005734	T265_15232	SHAE2_46330.1
OG0005735	T265_11765	SHAE2_97910.1
OG0005736	T265_12755	SHAE2_74340.1, SHAE2_74340.2
OG0005737	T265_00624, T265_02522	SHAE2_67840.1
OG0005738	T265_11159, T265_16149	SHAE2_5380.1
OG0005739	T265_01925	SHAE2_32070.2, SHAE2_32070.1
OG0005740	T265_13120	SHAE2_83960.1
OG0005741	T265_04882	SHAE2_91720.1
OG0005742	T265_13047	SHAE2_102740.1
OG0005743	T265_03071	SHAE2_18420.1
OG0005744	T265_10649	SHAE2_18170.1
OG0005745	T265_03355	SHAE2_67290.1
OG0005746	T265_02952	SHAE2_31500.1
OG0005747	T265_04470, T265_08799	SHAE2_47780.1
OG0005748	T265_13853	SHAE2_91490.2, SHAE2_91490.1, SHAE2_91490.3
OG0005749	T265_00632	SHAE2_63930.1, SHAE2_63800.1
OG0005750	T265_15268	SHAE2_101380.1
OG0005751	T265_07039	SHAE2_37020.1
OG0005753	T265_05928, T265_00174, T265_02962	SHAE2_84570.1, SHAE2_84570.2, SHAE2_84570.3
OG0005754	T265_01370	SHAE2_93020.1
OG0005755	T265_13833	SHAE2_27420.1, SHAE2_27420.2
OG0005756	T265_09096	SHAE2_29940.1
OG0005758	T265_15767	SHAE2_76160.1
OG0005760	T265_13006	SHAE2_51400.1
OG0005762	T265_06999, T265_15869	SHAE2_65880.2, SHAE2_65880.3, SHAE2_65880.1
OG0005763	T265_14562	SHAE2_97100.1
OG0005764	T265_01401	SHAE2_69290.1, SHAE2_69300.2, SHAE2_69300.1
OG0005765	T265_02549	SHAE2_28110.1, SHAE2_28110.2, SHAE2_28110.3
OG0005766	T265_07109	SHAE2_90220.1
OG0005767	T265_05293	SHAE2_84650.1
OG0005768	T265_15039	SHAE2_34370.1
OG0005769	T265_04564	SHAE2_15880.1
OG0005770	T265_08813	SHAE2_44030.1
OG0005771	T265_02692	SHAE2_56200.1
OG0005772	T265_11297	SHAE2_86240.1
OG0005773	T265_07555	SHAE2_74070.1
OG0005774	T265_00539	SHAE2_70320.1
OG0005775	T265_10318	SHAE2_45150.1
OG0005776	T265_05775	SHAE2_92240.1
OG0005777	T265_05076	SHAE2_45400.1
OG0005778	T265_11844	SHAE2_72550.1
OG0005779	T265_02003	SHAE2_73170.1
OG0005780	T265_14551	SHAE2_98460.1
OG0005782	T265_14704	SHAE2_47100.1
OG0005783	T265_00399	SHAE2_93980.1
OG0005784	T265_07736	SHAE2_103310.1
OG0005786	T265_04169	SHAE2_16030.1, SHAE2_16030.2
OG0005787	T265_00243	SHAE2_1110.1
OG0005788	T265_03214, T265_13190	SHAE2_14100.1
OG0005790	T265_09946	SHAE2_74770.1
OG0005791	T265_05057	SHAE2_47380.1
OG0005792	T265_05239	SHAE2_4200.1
OG0005793	T265_09807	SHAE2_7250.1, SHAE2_7250.2, SHAE2_7250.3
OG0005794	T265_07563	SHAE2_4740.1
OG0005795	T265_08753	SHAE2_101280.1
OG0005796	T265_09148	SHAE2_5570.1, SHAE2_5570.2
OG0005797	T265_04637	SHAE2_100720.1
OG0005798	T265_03990	SHAE2_75650.1, SHAE2_75650.2, SHAE2_75650.3
OG0005799	T265_03670	SHAE2_22640.1
OG0005800	T265_07697	SHAE2_88750.1, SHAE2_88750.2, SHAE2_88750.3, SHAE2_88750.4
OG0005801	T265_02096, T265_02093	SHAE2_17410.1
OG0005802	T265_02201	SHAE2_80480.1, SHAE2_80480.2
OG0005803	T265_00647	SHAE2_62010.1
OG0005804	T265_05300	SHAE2_97980.1
OG0005805	T265_11376	SHAE2_74400.2, SHAE2_74400.1
OG0005806	T265_01699	SHAE2_86690.1, SHAE2_86690.2
OG0005807	T265_10239	SHAE2_84550.1
OG0005808	T265_02555	SHAE2_42300.1, SHAE2_42300.2
OG0005809	T265_10830	SHAE2_31200.1, SHAE2_31200.2
OG0005810	T265_03823	SHAE2_92710.1
OG0005811	T265_03204	SHAE2_14970.1
OG0005812	T265_08980	SHAE2_42860.1, SHAE2_42860.2
OG0005813	T265_13063	SHAE2_76360.1
OG0005814	T265_09505	SHAE2_16440.1
OG0005815	T265_00587	SHAE2_69580.1
OG0005816	T265_06483	SHAE2_15180.1
OG0005817	T265_06231	SHAE2_33140.1
OG0005818	T265_13477	SHAE2_95430.1
OG0005819	T265_07650	SHAE2_55970.1
OG0005820	T265_14348	SHAE2_66860.1
OG0005821	T265_15489	SHAE2_101170.1
OG0005822	T265_10836, T265_15798	SHAE2_29970.1
OG0005823	T265_03645	SHAE2_43220.1, SHAE2_43220.2
OG0005824	T265_13768	SHAE2_29160.1
OG0005825	T265_09263	SHAE2_30440.1
OG0005826	T265_15546, T265_15547	SHAE2_66650.1, SHAE2_66650.2
OG0005827	T265_00477	SHAE2_48890.1
OG0005829	T265_07019	SHAE2_63090.1
OG0005832	T265_03487	SHAE2_39360.1
OG0005834	T265_09549, T265_09550	SHAE2_89350.1
OG0005835	T265_02951, T265_02950, T265_12725	SHAE2_67250.1, SHAE2_67250.2
OG0005836	T265_01708	SHAE2_87870.1, SHAE2_87870.2
OG0005837	T265_01193	SHAE2_97370.1, SHAE2_97450.1
OG0005839	T265_06242	SHAE2_28210.1
OG0005840	T265_11601	SHAE2_91420.1
OG0005841	T265_08033	SHAE2_15910.1
OG0005842	T265_03836, T265_15281	SHAE2_53860.2, SHAE2_53970.1
OG0005843	T265_10763	SHAE2_22190.2, SHAE2_22190.1
OG0005844	T265_14602	SHAE2_13810.2, SHAE2_13810.1
OG0005846	T265_07312	SHAE2_37140.1
OG0005847	T265_13750	SHAE2_99820.1
OG0005848	T265_06770	SHAE2_56290.1
OG0005849	T265_11650	SHAE2_102050.1, SHAE2_102200.1
OG0005851	T265_13104	SHAE2_60260.1
OG0005852	T265_08633	SHAE2_32540.1, SHAE2_32540.3, SHAE2_32540.2
OG0005853	T265_02224	SHAE2_80880.1
OG0005854	T265_13860	SHAE2_83130.1
OG0005855	T265_08314	SHAE2_40480.1
OG0005856	T265_03805	SHAE2_91370.1
OG0005857	T265_00601	SHAE2_71170.1
OG0005859	T265_08046	SHAE2_19410.1
OG0005862	T265_05077	SHAE2_45410.1
OG0005863	T265_12761	SHAE2_51540.1
OG0005865	T265_13793	SHAE2_21810.1, SHAE2_21810.2
OG0005866	T265_01265	SHAE2_76410.1
OG0005867	T265_14730	SHAE2_30830.1
OG0005868	T265_15212	SHAE2_101160.2, SHAE2_101160.3, SHAE2_101160.1
OG0005869	T265_02080	SHAE2_98310.1
OG0005870	T265_01028	SHAE2_26570.1
OG0005871	T265_02838	SHAE2_82990.1
OG0005892	T265_02810	SHAE2_40400.1
OG0005893	T265_14649	SHAE2_42170.1
OG0005895	T265_02067, T265_12917	SHAE2_99120.1
OG0005896	T265_11094	SHAE2_43710.1, SHAE2_43710.2
OG0005897	T265_07974	SHAE2_98950.1
OG0005898	T265_12230	SHAE2_46570.1
OG0005899	T265_04845	SHAE2_98980.2, SHAE2_98980.1
OG0005900	T265_00709	SHAE2_33670.1
OG0005901	T265_00638	SHAE2_63680.1
OG0005902	T265_00941, T265_02464	SHAE2_8230.1
OG0005903	T265_00963	SHAE2_5970.1
OG0005904	T265_11372	SHAE2_26130.1
OG0005905	T265_03164	SHAE2_72080.1
OG0005907	T265_15495	SHAE2_44330.1
OG0005908	T265_02581	SHAE2_42630.1
OG0005909	T265_06412, T265_11442	SHAE2_16180.1
OG0005910	T265_09944	SHAE2_80750.1
OG0005911	T265_04810	SHAE2_100550.1, SHAE2_100550.2
OG0005912	T265_04624	SHAE2_100360.2, SHAE2_100360.3, SHAE2_100360.1
OG0005913	T265_10498	SHAE2_94510.1
OG0005914	T265_06765	SHAE2_80400.1
OG0005915	T265_08170	SHAE2_10200.1, SHAE2_10200.2
OG0005916	T265_06691	SHAE2_20970.1
OG0005917	T265_15562	SHAE2_69620.1
OG0005918	T265_08551	SHAE2_103410.1
OG0005919	T265_11164, T265_11165	SHAE2_24520.1
OG0005920	T265_00251	SHAE2_3380.1
OG0005921	T265_00660	SHAE2_73860.1
OG0005922	T265_03683	SHAE2_23660.1
OG0005923	T265_09100	SHAE2_31550.1
OG0005924	T265_11578, T265_15466	SHAE2_18520.1
OG0005925	T265_01965	SHAE2_74740.1
OG0005926	T265_06075	SHAE2_65960.1
OG0005927	T265_07474	SHAE2_28740.1
