Orthogroup	opisthorchis_viverrini	schistosoma_margrebowiei
OG0006334	T265_14064	SMRG1_83460.1
OG0006335	T265_04638	SMRG1_96280.1
OG0006336	T265_15021	SMRG1_21720.1
OG0006337	T265_05503	SMRG1_15060.1
OG0006338	T265_04419	SMRG1_20710.1
OG0006339	T265_00683	SMRG1_35680.1
OG0006340	T265_08629	SMRG1_43980.1, SMRG1_43980.2
OG0006342	T265_11168	SMRG1_84970.1
OG0006343	T265_04178	SMRG1_59750.1
OG0006344	T265_14821	SMRG1_26010.1
OG0006346	T265_13092, T265_07373	SMRG1_91650.1
OG0006347	T265_15598	SMRG1_27800.1
OG0006348	T265_11593	SMRG1_45640.1
OG0006349	T265_05558	SMRG1_8110.1
OG0006350	T265_07982, T265_15938	SMRG1_37280.1
OG0006351	T265_14298, T265_14297	SMRG1_77570.1
OG0006352	T265_07872	SMRG1_14070.1
OG0006353	T265_03964	SMRG1_70350.1
OG0006355	T265_08827	SMRG1_51980.1, SMRG1_51980.3, SMRG1_51980.2
OG0006356	T265_01986	SMRG1_79800.1
OG0006357	T265_07692	SMRG1_84500.1
OG0006358	T265_06294	SMRG1_15600.1
OG0006359	T265_06848, T265_06849	SMRG1_51650.1, SMRG1_51650.2
OG0006360	T265_07902	SMRG1_94260.1, SMRG1_94250.1, SMRG1_94250.2
OG0006361	T265_11664	SMRG1_55070.1
OG0006362	T265_00886	SMRG1_19390.1
OG0006363	T265_14157	SMRG1_13730.1
OG0006365	T265_08591	SMRG1_22210.1
OG0006366	T265_00360	SMRG1_53260.1
OG0006367	T265_00428	SMRG1_70450.1
OG0006369	T265_02314, T265_16246	SMRG1_85970.1
OG0006370	T265_13377	SMRG1_71960.1
OG0006371	T265_06013	SMRG1_81640.1
OG0006372	T265_00580	SMRG1_41380.1
OG0006373	T265_04279	SMRG1_79070.1, SMRG1_79070.2
OG0006374	T265_02365	SMRG1_51470.1
OG0006375	T265_00911	SMRG1_20640.1
OG0006376	T265_04165	SMRG1_88180.1
OG0006377	T265_11918	SMRG1_62100.1
OG0006378	T265_12748	SMRG1_54360.1
OG0006379	T265_12049	SMRG1_87230.1
OG0006381	T265_07644	SMRG1_75820.1
OG0006383	T265_07925	SMRG1_82170.1
OG0006384	T265_02045	SMRG1_61230.1, SMRG1_61230.2
OG0006385	T265_05143	SMRG1_17270.1
OG0006386	T265_15437	SMRG1_57120.1
OG0006387	T265_03298	SMRG1_78820.1
OG0006388	T265_07008	SMRG1_61150.1
OG0006389	T265_02317	SMRG1_85440.1
OG0006390	T265_15291	SMRG1_66330.1
OG0006391	T265_10898	SMRG1_66320.1
OG0006392	T265_05333, T265_13754, T265_13554	SMRG1_97510.1
OG0006394	T265_15418	SMRG1_48700.1
OG0006395	T265_13542	SMRG1_13590.1
OG0006397	T265_03982	SMRG1_79320.1
OG0006398	T265_14053	SMRG1_5750.1
OG0006399	T265_14380	SMRG1_12330.1, SMRG1_12330.2
OG0006400	T265_02773	SMRG1_75920.1, SMRG1_75920.2
OG0006401	T265_00344	SMRG1_47790.1
OG0006402	T265_07045	SMRG1_25890.1
OG0006403	T265_10653	SMRG1_1410.1, SMRG1_1410.2
OG0006404	T265_06868	SMRG1_33710.1
OG0006405	T265_11460	SMRG1_50900.1
OG0006406	T265_13003, T265_03998, T265_14155	SMRG1_53170.1
OG0006407	T265_01611	SMRG1_18960.1
OG0006408	T265_05827	SMRG1_76640.1, SMRG1_76640.2
OG0006409	T265_06982	SMRG1_52440.1, SMRG1_52440.2
OG0006410	T265_15301	SMRG1_1000.1, SMRG1_1000.2
OG0006411	T265_12161, T265_15137, T265_15138	SMRG1_1720.1
OG0006412	T265_14552	SMRG1_17360.1
OG0006413	T265_07342	SMRG1_92090.1
OG0006414	T265_07452	SMRG1_87130.1
OG0006415	T265_09372	SMRG1_24480.1
OG0006416	T265_08933	SMRG1_60280.1
OG0006418	T265_03112	SMRG1_8490.1
OG0006420	T265_01124	SMRG1_64340.1
OG0006422	T265_04316	SMRG1_91390.1
OG0006423	T265_09547	SMRG1_83400.1
OG0006424	T265_15186, T265_02708	SMRG1_50870.1
OG0006425	T265_11416	SMRG1_79130.1
OG0006426	T265_09277	SMRG1_19810.1
OG0006427	T265_10062	SMRG1_33100.1
OG0006428	T265_11779	SMRG1_1520.1
OG0006429	T265_08172	SMRG1_10530.1, SMRG1_10530.2
OG0006430	T265_01459, T265_08003	SMRG1_3110.1
OG0006431	T265_09599	SMRG1_92290.1
OG0006432	T265_12903	SMRG1_79500.1
OG0006433	T265_04463	SMRG1_43160.1, SMRG1_43160.2
OG0006434	T265_10421	SMRG1_94500.1, SMRG1_94500.2
OG0006435	T265_02372	SMRG1_82220.2, SMRG1_82220.1
OG0006436	T265_01380	SMRG1_68730.1, SMRG1_68730.2
OG0006437	T265_03880	SMRG1_92660.1
OG0006438	T265_02221	SMRG1_77240.1
OG0006439	T265_10437	SMRG1_12970.1
OG0006440	T265_10890	SMRG1_51390.1, SMRG1_51390.2
OG0006441	T265_08751	SMRG1_97080.1
OG0006442	T265_05198	SMRG1_35050.1
OG0006443	T265_01839	SMRG1_19220.1, SMRG1_19220.2
OG0006444	T265_13057	SMRG1_90120.1
OG0006445	T265_12451, T265_16053	SMRG1_70730.1
OG0006448	T265_12679	SMRG1_4740.1
OG0006449	T265_08544	SMRG1_31790.2, SMRG1_31790.1, SMRG1_31790.3
OG0006450	T265_10232	SMRG1_2460.1
OG0006451	T265_15460	SMRG1_72020.1
OG0006452	T265_10252	SMRG1_57030.1
OG0006453	T265_01420	SMRG1_68680.1
OG0006454	T265_11534	SMRG1_9300.1
OG0006455	T265_01587	SMRG1_51260.1
OG0006457	T265_00141	SMRG1_55040.1
OG0006458	T265_07613	SMRG1_67100.1
OG0006459	T265_12438	SMRG1_56510.1
OG0006460	T265_01122	SMRG1_65980.1
OG0006461	T265_14894	SMRG1_87330.1, SMRG1_87330.2
OG0006462	T265_02678	SMRG1_51160.2, SMRG1_51160.1, SMRG1_51160.3
OG0006463	T265_00516	SMRG1_62770.1
OG0006464	T265_03697	SMRG1_22100.1
OG0006466	T265_11283	SMRG1_89090.1
OG0006467	T265_11575	SMRG1_10150.2, SMRG1_10150.1
OG0006468	T265_15381	SMRG1_42920.1
OG0006469	T265_07952	SMRG1_14350.1
OG0006470	T265_03006	SMRG1_58960.1
OG0006472	T265_09548	SMRG1_84410.2, SMRG1_84410.1
OG0006473	T265_00503	SMRG1_62610.1
OG0006476	T265_00225	SMRG1_3060.1
OG0006477	T265_10127	SMRG1_27770.1
OG0006479	T265_04124	SMRG1_43500.1
OG0006480	T265_10500	SMRG1_21910.1
OG0006481	T265_01822	SMRG1_67710.1
OG0006484	T265_01969	SMRG1_70950.1, SMRG1_70950.2
OG0006485	T265_08420	SMRG1_4200.1
OG0006486	T265_10504, T265_15169	SMRG1_21900.1
OG0006487	T265_01788	SMRG1_74130.1
OG0006488	T265_14164	SMRG1_15820.1
OG0006490	T265_06700	SMRG1_7330.1
OG0006491	T265_02227	SMRG1_86050.1
OG0006492	T265_09429	SMRG1_31570.1
OG0006493	T265_05598	SMRG1_23180.1
OG0006494	T265_07790	SMRG1_63320.1, SMRG1_63320.2
OG0006495	T265_02429	SMRG1_84240.1
OG0006496	T265_10309, T265_10310	SMRG1_45410.1
OG0006498	T265_08375	SMRG1_150.1, SMRG1_150.2, SMRG1_150.3
OG0006499	T265_14999	SMRG1_5450.1
OG0006501	T265_05439	SMRG1_90970.1
OG0006502	T265_04060	SMRG1_70340.1
OG0006503	T265_11418	SMRG1_80880.1
OG0006504	T265_16255	SMRG1_81890.1
OG0006505	T265_01650	SMRG1_83820.1
OG0006506	T265_07161	SMRG1_67220.1
OG0006509	T265_06617	SMRG1_95270.1
OG0006512	T265_02956	SMRG1_34630.1, SMRG1_34630.2, SMRG1_34630.3
OG0006513	T265_03639	SMRG1_37700.1, SMRG1_37700.2
OG0006514	T265_07927	SMRG1_83300.1
OG0006515	T265_09667	SMRG1_42910.1
OG0006516	T265_13299	SMRG1_30790.1
OG0006517	T265_15214	SMRG1_96630.1
OG0006543	T265_02409, T265_02410	SMRG1_83870.1
OG0006544	T265_04643	SMRG1_96950.1
OG0006545	T265_12850	SMRG1_71440.1
OG0006546	T265_04315	SMRG1_91410.1
OG0006547	T265_00458	SMRG1_48620.1
OG0006548	T265_08761	SMRG1_94360.1
OG0006549	T265_00535	SMRG1_69090.1, SMRG1_69090.2
OG0006550	T265_12513	SMRG1_56450.1, SMRG1_56450.2, SMRG1_56450.3
OG0006552	T265_15625	SMRG1_14510.1
OG0006553	T265_06339	SMRG1_77860.1
OG0006554	T265_13260	SMRG1_44090.1
OG0006555	T265_05771	SMRG1_93790.1
OG0006556	T265_11960	SMRG1_54490.1
OG0006557	T265_02543	SMRG1_59820.1
OG0006558	T265_05738	SMRG1_72160.1
OG0006560	T265_01023	SMRG1_26850.1
OG0006561	T265_06796	SMRG1_67640.1
OG0006562	T265_14420	SMRG1_13060.1
OG0006563	T265_07306	SMRG1_88300.1, SMRG1_88300.2
OG0006567	T265_07533	SMRG1_30300.1
OG0006568	T265_13305	SMRG1_21150.1
OG0006569	T265_09101	SMRG1_29320.1
OG0006570	T265_00046	SMRG1_55980.1
OG0006571	T265_02036	SMRG1_62420.1, SMRG1_62420.2
OG0006572	T265_13595, T265_04767	SMRG1_46990.1
OG0006573	T265_10380	SMRG1_1750.1
OG0006574	T265_00628	SMRG1_67120.1
OG0006575	T265_05860, T265_15914	SMRG1_58260.1
OG0006576	T265_00643	SMRG1_58390.1, SMRG1_58370.1
OG0006577	T265_16165, T265_08513, T265_15866, T265_08512	SMRG1_35870.1
OG0006578	T265_13404	SMRG1_48490.1
OG0006579	T265_04072	SMRG1_42810.1
OG0006580	T265_06753	SMRG1_77220.1
OG0006581	T265_01022	SMRG1_26800.1
OG0006582	T265_06600	SMRG1_30710.1
OG0006583	T265_10802	SMRG1_87800.1
OG0006584	T265_06921	SMRG1_2290.1, SMRG1_2300.1
OG0006585	T265_10220	SMRG1_16970.1
OG0006586	T265_06535	SMRG1_37540.1
OG0006588	T265_04942	SMRG1_13340.1, SMRG1_13340.2
OG0006589	T265_07243	SMRG1_20360.1
OG0006590	T265_07241	SMRG1_20380.1
OG0006591	T265_06110	SMRG1_72980.1, SMRG1_72980.2, SMRG1_72980.3
OG0006592	T265_09421	SMRG1_85340.1
OG0006593	T265_03292	SMRG1_72500.1
OG0006594	T265_05108	SMRG1_52430.1
OG0006595	T265_13783	SMRG1_54060.1
OG0006596	T265_14736	SMRG1_79250.1
OG0006597	T265_15644	SMRG1_78170.2, SMRG1_78170.1
OG0006598	T265_04813	SMRG1_95230.1
OG0006599	T265_06001	SMRG1_23460.1
OG0006601	T265_05089	SMRG1_52380.1
OG0006604	T265_02143	SMRG1_56350.1, SMRG1_56350.2
OG0006605	T265_15195	SMRG1_16350.1
OG0006606	T265_10657	SMRG1_73680.1
OG0006607	T265_04245	SMRG1_26360.1
OG0006608	T265_04438	SMRG1_21060.1
OG0006610	T265_07805	SMRG1_81350.3, SMRG1_81350.1, SMRG1_81350.2
OG0006611	T265_13076	SMRG1_94370.1
OG0006613	T265_08081	SMRG1_56730.1
OG0006614	T265_11437	SMRG1_66160.1, SMRG1_66160.2
OG0006616	T265_09162	SMRG1_72080.1
OG0006617	T265_01246	SMRG1_70390.1
OG0006618	T265_07977	SMRG1_37210.1
OG0006619	T265_01062	SMRG1_24180.1
OG0006620	T265_11532	SMRG1_1890.1
OG0006621	T265_05353	SMRG1_93620.1, SMRG1_93620.2
OG0006622	T265_07997	SMRG1_15960.1
OG0006624	T265_00402	SMRG1_34700.1
OG0006625	T265_00626	SMRG1_62320.1
OG0006626	T265_16206, T265_10359, T265_16251	SMRG1_32600.1
OG0006627	T265_15096	SMRG1_57040.1, SMRG1_57040.2
OG0006628	T265_06512	SMRG1_93690.1
OG0006629	T265_01973	SMRG1_76230.1
OG0006630	T265_02374, T265_12306, T265_02376	SMRG1_82410.1
OG0006631	T265_01364	SMRG1_51950.1
OG0006632	T265_00693	SMRG1_39240.1
OG0006633	T265_12533	SMRG1_70460.1
OG0006634	T265_09918	SMRG1_41160.1
OG0006636	T265_01102	SMRG1_24950.1
OG0006638	T265_07959, T265_12103, T265_12336	SMRG1_6730.1
OG0006639	T265_01732	SMRG1_80490.1
OG0006640	T265_02101	SMRG1_8700.1
OG0006641	T265_11815, T265_12182, T265_12254	SMRG1_76550.1
OG0006642	T265_14387	SMRG1_65100.1
OG0006643	T265_01447	SMRG1_58710.1
OG0006644	T265_11470	SMRG1_24710.1
OG0006645	T265_04180	SMRG1_59740.1
OG0006646	T265_14470	SMRG1_52210.1
OG0006647	T265_04949	SMRG1_66790.1
OG0006648	T265_06317	SMRG1_66730.1
OG0006650	T265_13348	SMRG1_48090.1
OG0006651	T265_03076	SMRG1_12110.1
OG0006652	T265_14309	SMRG1_23890.1
OG0006653	T265_01556	SMRG1_64960.1
OG0006654	T265_06319	SMRG1_66780.1
OG0006655	T265_10613	SMRG1_34330.1
OG0006656	T265_10612	SMRG1_34320.1
OG0006657	T265_01090	SMRG1_25440.1, SMRG1_25440.2
OG0006658	T265_02204	SMRG1_77890.1
OG0006659	T265_04507	SMRG1_35170.1
OG0006660	T265_07919	SMRG1_86100.1
OG0006661	T265_06986	SMRG1_73280.1
OG0006662	T265_06293	SMRG1_15590.1, SMRG1_15590.4, SMRG1_15590.5, SMRG1_15590.3, SMRG1_15590.6, SMRG1_15590.2
OG0006664	T265_10175	SMRG1_51630.4, SMRG1_51630.1, SMRG1_51630.2, SMRG1_51630.3
OG0006665	T265_09475	SMRG1_36650.1
OG0006667	T265_06889	SMRG1_6630.1
OG0006668	T265_08869	SMRG1_24700.1
OG0006669	T265_06871, T265_14158	SMRG1_13700.1
OG0006670	T265_01723	SMRG1_72170.1
OG0006671	T265_02176	SMRG1_79410.3, SMRG1_79410.1, SMRG1_79410.2
OG0006672	T265_07550	SMRG1_17080.1
OG0006673	T265_14096	SMRG1_19700.1
OG0006675	T265_14098	SMRG1_21500.1
OG0006676	T265_02337	SMRG1_74930.1
OG0006678	T265_02364	SMRG1_47610.1
OG0006680	T265_14576	SMRG1_11490.1
OG0006681	T265_03138	SMRG1_59890.1
OG0006682	T265_13643	SMRG1_84870.1, SMRG1_84870.2
OG0006685	T265_01793	SMRG1_33800.1
OG0006686	T265_00388	SMRG1_53920.1
OG0006687	T265_03886	SMRG1_89830.1
OG0006688	T265_10138	SMRG1_61840.1
OG0006690	T265_02014	SMRG1_59870.1
OG0006691	T265_14118	SMRG1_77260.1
OG0006692	T265_09931	SMRG1_4250.1
OG0006693	T265_06000	SMRG1_23470.1
OG0006694	T265_05779	SMRG1_78570.1
OG0006695	T265_12588	SMRG1_64270.1
OG0006696	T265_00566	SMRG1_87950.1
OG0006697	T265_03625	SMRG1_30770.1
OG0006699	T265_00029	SMRG1_72050.1
OG0006700	T265_00710	SMRG1_39730.1
OG0006701	T265_09665	SMRG1_50170.1
OG0006702	T265_08330	SMRG1_92180.1
OG0006703	T265_07174	SMRG1_7260.1
OG0006704	T265_09491	SMRG1_35370.1
OG0006705	T265_00312	SMRG1_57420.1
OG0006706	T265_01507	SMRG1_41130.1, SMRG1_41130.2
OG0006709	T265_06181	SMRG1_19320.1
OG0006710	T265_04961	SMRG1_83500.1, SMRG1_83500.2, SMRG1_83500.3
OG0006711	T265_07615	SMRG1_65440.1, SMRG1_65440.2
OG0006712	T265_03406	SMRG1_85090.1
OG0006713	T265_14943	SMRG1_33060.1
OG0006714	T265_13836	SMRG1_22700.1
OG0006715	T265_01471, T265_00877, T265_12801, T265_11125	SMRG1_44120.1
OG0006716	T265_00372, T265_00371	SMRG1_46060.1
OG0006717	T265_09607	SMRG1_92280.1
OG0006718	T265_00853	SMRG1_21420.1
OG0006720	T265_05605	SMRG1_26990.2, SMRG1_26990.1, SMRG1_26990.3, SMRG1_26990.4
OG0006721	T265_09405	SMRG1_12270.1
OG0006724	T265_04424, T265_11296	SMRG1_3180.1
OG0006725	T265_08874	SMRG1_62940.1, SMRG1_62940.2
OG0006726	T265_14354	SMRG1_63370.1
OG0006728	T265_04626	SMRG1_96240.1
OG0006729	T265_04397	SMRG1_96780.1
OG0006731	T265_01865	SMRG1_88460.1
OG0006732	T265_03141	SMRG1_64910.1
OG0006733	T265_00226	SMRG1_9730.1, SMRG1_9730.2
OG0006734	T265_01901	SMRG1_93020.1
OG0006735	T265_07014	SMRG1_63920.1
OG0006736	T265_01789	SMRG1_74120.1
OG0006737	T265_14034	SMRG1_2110.1, SMRG1_2110.2
OG0006738	T265_13420	SMRG1_45670.1
OG0006739	T265_00860	SMRG1_20720.1
OG0006740	T265_01698	SMRG1_83020.1
OG0006741	T265_05530	SMRG1_13170.1
OG0006742	T265_07162	SMRG1_10660.1
OG0006743	T265_00014	SMRG1_50840.1
OG0006744	T265_03826	SMRG1_88580.1, SMRG1_88580.2
OG0006745	T265_15337	SMRG1_85230.1
OG0006746	T265_02215	SMRG1_79810.1
OG0006747	T265_13929	SMRG1_81820.1
OG0006749	T265_08540	SMRG1_37400.1
OG0006750	T265_11230	SMRG1_92950.1
OG0006751	T265_10348	SMRG1_57610.1
OG0006752	T265_06481	SMRG1_97920.1, SMRG1_12870.1
OG0006753	T265_13704	SMRG1_69240.1
OG0006754	T265_12082	SMRG1_49920.1
OG0006755	T265_11582	SMRG1_66260.1
OG0006756	T265_08611	SMRG1_87450.1
OG0006757	T265_03052	SMRG1_7070.1
OG0006758	T265_08461	SMRG1_64490.1
OG0006759	T265_06287	SMRG1_10170.1, SMRG1_10170.2
OG0006760	T265_01137	SMRG1_64300.1
OG0006761	T265_11394	SMRG1_45990.1
OG0006762	T265_13612	SMRG1_95050.1
OG0006763	T265_15371	SMRG1_16500.1
OG0006766	T265_09201	SMRG1_87280.1
OG0006767	T265_07299	SMRG1_87410.1
OG0006768	T265_01568	SMRG1_7450.1
OG0006769	T265_02933	SMRG1_74890.1
OG0006770	T265_01465	SMRG1_44410.1
OG0006771	T265_07961	SMRG1_7820.1
OG0006772	T265_12603	SMRG1_69900.1
OG0006773	T265_02202, T265_02203	SMRG1_77910.1
OG0006774	T265_11214	SMRG1_18860.1
OG0006775	T265_10444	SMRG1_61410.1
OG0006776	T265_06721	SMRG1_65290.1
OG0006777	T265_04430, T265_12355	SMRG1_17560.1
OG0006778	T265_11184	SMRG1_20900.1
OG0006779	T265_11785	SMRG1_50510.1
OG0006780	T265_12841	SMRG1_83970.1
OG0006781	T265_03372	SMRG1_40530.1
OG0006782	T265_05159	SMRG1_69210.1
OG0006783	T265_10461	SMRG1_17860.1
OG0006784	T265_08434	SMRG1_3820.1
OG0006786	T265_11211	SMRG1_20830.1
OG0006787	T265_08649	SMRG1_33390.1
OG0006788	T265_11515	SMRG1_65800.1
OG0006789	T265_07766	SMRG1_12840.1
OG0006790	T265_05218	SMRG1_93990.1, SMRG1_93990.2
OG0006792	T265_16192	SMRG1_23540.1
OG0006793	T265_14043	SMRG1_12900.3, SMRG1_12900.1, SMRG1_12900.2
OG0006795	T265_05585	SMRG1_13400.1
OG0006799	T265_09995	SMRG1_41900.1
OG0006800	T265_07249	SMRG1_21790.1
OG0006801	T265_10225	SMRG1_14650.1
OG0006802	T265_07255	SMRG1_14670.1
OG0006803	T265_07295	SMRG1_77420.1
OG0006804	T265_15818	SMRG1_84040.1
OG0006807	T265_02809, T265_06602	SMRG1_32300.1
OG0006808	T265_05692	SMRG1_27190.1
OG0006811	T265_12705	SMRG1_86220.1
OG0006813	T265_00110	SMRG1_32070.1, SMRG1_32070.2
OG0006816	T265_01883	SMRG1_91740.1
OG0006817	T265_03708	SMRG1_26300.1
OG0006818	T265_04250	SMRG1_23750.1, SMRG1_23750.2, SMRG1_23750.3
OG0006819	T265_11336	SMRG1_14980.1, SMRG1_15020.1
OG0006820	T265_11375	SMRG1_76340.1
OG0006821	T265_13587	SMRG1_37150.1
OG0006851	T265_04193	SMRG1_67300.1
OG0006853	T265_05500	SMRG1_15070.1
OG0006854	T265_03608	SMRG1_49590.1
OG0006856	T265_16309	SMRG1_45220.1
OG0006859	T265_05116	SMRG1_310.1, SMRG1_310.2, SMRG1_310.3
OG0006860	T265_11734	SMRG1_15390.1
OG0006861	T265_13231	SMRG1_53650.1
OG0006863	T265_11398	SMRG1_50710.1
OG0006864	T265_00461	SMRG1_48600.1
OG0006865	T265_11837	SMRG1_25130.1
OG0006866	T265_00716	SMRG1_33010.1
OG0006867	T265_04312	SMRG1_88120.2, SMRG1_88120.1
OG0006868	T265_13505	SMRG1_10300.1
OG0006870	T265_01915	SMRG1_29720.1
OG0006871	T265_15166	SMRG1_88250.1
OG0006872	T265_00059	SMRG1_48550.1
OG0006873	T265_03060	SMRG1_6530.1
OG0006874	T265_06195	SMRG1_17670.1
OG0006875	T265_10107	SMRG1_66050.1
OG0006877	T265_00054	SMRG1_48760.1
OG0006878	T265_04650	SMRG1_83060.1
OG0006879	T265_10539	SMRG1_58900.1
OG0006880	T265_07814	SMRG1_81410.1
OG0006881	T265_10807	SMRG1_90950.1
OG0006883	T265_07476	SMRG1_26560.1
OG0006884	T265_10639	SMRG1_71340.1
OG0006886	T265_06262	SMRG1_32540.1, SMRG1_32540.2
OG0006887	T265_03261	SMRG1_25790.1
OG0006888	T265_14329	SMRG1_37950.1
OG0006889	T265_03887	SMRG1_89820.1
OG0006890	T265_07357	SMRG1_92490.1, SMRG1_97600.1
OG0006892	T265_15484	SMRG1_63970.1
OG0006893	T265_12782	SMRG1_28560.1, SMRG1_28560.2
OG0006894	T265_11279	SMRG1_96520.1
OG0006895	T265_06867	SMRG1_33690.1
OG0006896	T265_06123	SMRG1_31070.1, SMRG1_31070.2, SMRG1_31070.3, SMRG1_31070.4
OG0006897	T265_02572	SMRG1_39600.1
OG0006898	T265_10956	SMRG1_49950.1
OG0006899	T265_10826	SMRG1_31180.1
OG0006900	T265_11072	SMRG1_95680.1
OG0006901	T265_10142	SMRG1_63930.1
OG0006903	T265_02091	SMRG1_14220.1
OG0006904	T265_00478	SMRG1_53820.1
OG0006905	T265_05648	SMRG1_97490.1
OG0006906	T265_06776	SMRG1_56810.1
OG0006907	T265_05472	SMRG1_55560.1
OG0006908	T265_15471	SMRG1_45490.1
OG0006909	T265_13530	SMRG1_8800.1
OG0006911	T265_01351	SMRG1_53500.1
OG0006913	T265_13251	SMRG1_18390.1
OG0006914	T265_07635	SMRG1_52260.1
OG0006915	T265_06054	SMRG1_32200.1
OG0006916	T265_11420	SMRG1_94180.1
OG0006917	T265_00954	SMRG1_3270.1
OG0006918	T265_02805	SMRG1_32270.1
OG0006920	T265_04233	SMRG1_26870.1
OG0006921	T265_01451	SMRG1_59390.1
OG0006922	T265_11866	SMRG1_12280.1
OG0006923	T265_10133	SMRG1_95750.1
OG0006924	T265_01985	SMRG1_79860.1
OG0006925	T265_09437	SMRG1_51040.1
OG0006927	T265_02694	SMRG1_53540.1
OG0006928	T265_09545	SMRG1_15510.1
OG0006929	T265_02238, T265_02239	SMRG1_83280.1
OG0006931	T265_14441	SMRG1_9890.1
OG0006932	T265_11936	SMRG1_13950.1, SMRG1_13950.2
OG0006933	T265_00358	SMRG1_53210.1
OG0006934	T265_08104	SMRG1_42650.1
OG0006935	T265_12752	SMRG1_72100.1
OG0006936	T265_09992	SMRG1_37030.1
OG0006937	T265_02852	SMRG1_55370.1
OG0006938	T265_02641	SMRG1_91310.1
OG0006939	T265_04096	SMRG1_42390.1
OG0006940	T265_09062	SMRG1_14010.1
OG0006941	T265_14242	SMRG1_18380.1, SMRG1_18380.2
OG0006942	T265_04946	SMRG1_17610.1
OG0006943	T265_10286	SMRG1_84120.1
OG0006944	T265_14972	SMRG1_72780.1
OG0006946	T265_08530	SMRG1_11830.1
OG0006947	T265_01672	SMRG1_83720.1, SMRG1_83720.2
OG0006948	T265_13602	SMRG1_34580.1
OG0006949	T265_06120	SMRG1_73600.1
OG0006950	T265_14502	SMRG1_76090.1
OG0006951	T265_05506	SMRG1_21110.1
OG0006952	T265_15597	SMRG1_27790.1
OG0006953	T265_12564	SMRG1_61720.1
OG0006954	T265_12955	SMRG1_53070.1
OG0006956	T265_14691	SMRG1_60600.1
OG0006957	T265_10694	SMRG1_71880.1
OG0006958	T265_02049	SMRG1_69060.1
OG0006959	T265_10804	SMRG1_87810.1
OG0006960	T265_02982	SMRG1_34980.1
OG0006962	T265_05932	SMRG1_54570.1
OG0006963	T265_14844	SMRG1_49620.1
OG0006964	T265_08937	SMRG1_62760.1
OG0006965	T265_08989	SMRG1_35580.1
OG0006966	T265_02533	SMRG1_62150.1
OG0006967	T265_04778	SMRG1_89770.1
OG0006968	T265_04728	SMRG1_37970.1, SMRG1_37970.3, SMRG1_37970.2
OG0006969	T265_12516	SMRG1_71940.1
OG0006970	T265_00339	SMRG1_71930.1
OG0006971	T265_06978	SMRG1_80850.1
OG0006972	T265_02545	SMRG1_59670.1
OG0006973	T265_06414, T265_11937	SMRG1_3840.1
OG0006974	T265_06012	SMRG1_81760.1
OG0006975	T265_06684	SMRG1_21510.1
OG0006976	T265_13703	SMRG1_69220.1
OG0006977	T265_06254	SMRG1_32680.1
OG0006978	T265_06003	SMRG1_23280.1
OG0006979	T265_15110	SMRG1_67040.1
OG0006982	T265_00137	SMRG1_56850.1
OG0006983	T265_07247	SMRG1_15190.1
OG0006984	T265_00095	SMRG1_52140.1, SMRG1_52140.2, SMRG1_52140.3
OG0006985	T265_04089	SMRG1_41110.1, SMRG1_41110.2
OG0006986	T265_06305	SMRG1_3290.1
OG0006987	T265_01944	SMRG1_78020.1, SMRG1_78030.1
OG0006988	T265_01942	SMRG1_78040.1, SMRG1_78040.2
OG0006989	T265_08221	SMRG1_74330.1
OG0006990	T265_01798	SMRG1_1790.1
OG0006991	T265_13293	SMRG1_81600.1
OG0006993	T265_14598	SMRG1_17830.1
OG0006994	T265_14027	SMRG1_4840.1, SMRG1_4840.2, SMRG1_4840.3
OG0006997	T265_03784	SMRG1_87200.1, SMRG1_87200.2
OG0006998	T265_05829	SMRG1_76630.1
OG0006999	T265_00467	SMRG1_46460.1, SMRG1_46460.2
OG0007000	T265_09618	SMRG1_83730.1
OG0007002	T265_13608	SMRG1_96050.1
OG0007003	T265_09312	SMRG1_6540.1
OG0007005	T265_12553	SMRG1_46450.1
OG0007006	T265_14425	SMRG1_94230.1
OG0007009	T265_09606	SMRG1_92270.1
OG0007010	T265_14018	SMRG1_20220.1
OG0007011	T265_02707	SMRG1_50860.1
OG0007012	T265_13116	SMRG1_48530.1
OG0007014	T265_01589	SMRG1_11450.1
OG0007015	T265_01736	SMRG1_80080.1
OG0007017	T265_11541	SMRG1_51180.1
OG0007020	T265_12742	SMRG1_57090.1
OG0007021	T265_07285	SMRG1_49140.1
OG0007022	T265_10105	SMRG1_59500.1
OG0007024	T265_15203	SMRG1_83860.1, SMRG1_83860.2
OG0007025	T265_07349	SMRG1_92220.1
OG0007029	T265_03667	SMRG1_18500.1
OG0007030	T265_07191, T265_07190	SMRG1_72240.1
OG0007031	T265_11841	SMRG1_38040.1
OG0007032	T265_07667	SMRG1_79580.1
OG0007033	T265_07666	SMRG1_79590.1
OG0007034	T265_07663	SMRG1_79600.1
OG0007035	T265_12452	SMRG1_70740.1
OG0007036	T265_11173	SMRG1_83180.1
OG0007037	T265_03926	SMRG1_60990.1
OG0007038	T265_01371	SMRG1_37980.1
OG0007039	T265_03610	SMRG1_52800.1
OG0007040	T265_04058	SMRG1_73240.1
OG0007041	T265_06247	SMRG1_29820.1
OG0007042	T265_03246	SMRG1_27710.1
OG0007043	T265_09179	SMRG1_87220.1
OG0007044	T265_10044	SMRG1_11580.1
