Orthogroup	opisthorchis_viverrini	schistosoma_spindale
OG0006427	T265_10062	SSPN1_37900.2, SSPN1_37900.1, SSPN1_37900.3
OG0006428	T265_11779	SSPN1_680.1
OG0006429	T265_08172	SSPN1_19590.1
OG0006431	T265_09599	SSPN1_87760.1
OG0006432	T265_12903	SSPN1_76110.1, SSPN1_76110.2, SSPN1_76110.3, SSPN1_76110.4
OG0006433	T265_04463	SSPN1_41460.1
OG0006434	T265_10421	SSPN1_89640.1
OG0006435	T265_02372	SSPN1_78460.7, SSPN1_78460.4, SSPN1_78460.5, SSPN1_78460.6, SSPN1_78460.1, SSPN1_78460.2, SSPN1_78460.3
OG0006436	T265_01380	SSPN1_66680.1
OG0006437	T265_03880	SSPN1_88080.1
OG0006438	T265_02221	SSPN1_73830.1
OG0006439	T265_10437	SSPN1_17970.1
OG0006440	T265_10890	SSPN1_49080.1
OG0006441	T265_08751	SSPN1_92220.1
OG0006442	T265_05198	SSPN1_35970.1
OG0006443	T265_01839	SSPN1_12550.1
OG0006444	T265_13057	SSPN1_86990.1
OG0006445	T265_12451, T265_16053	SSPN1_67380.1
OG0006448	T265_12679	SSPN1_4800.1
OG0006449	T265_08544	SSPN1_39100.1
OG0006450	T265_10232	SSPN1_2610.1
OG0006451	T265_15460	SSPN1_68440.1, SSPN1_68440.2, SSPN1_68440.3
OG0006452	T265_10252	SSPN1_54530.1, SSPN1_54530.2, SSPN1_54530.3
OG0006453	T265_01420	SSPN1_66720.1
OG0006454	T265_11534	SSPN1_20760.1
OG0006455	T265_01587	SSPN1_48910.1
OG0006457	T265_00141	SSPN1_52690.1
OG0006458	T265_07613	SSPN1_58250.1, SSPN1_58250.2
OG0006459	T265_12438	SSPN1_53990.1, SSPN1_53990.2
OG0006460	T265_01122	SSPN1_59250.1
OG0006461	T265_14894	SSPN1_82780.1
OG0006463	T265_00516	SSPN1_61950.1, SSPN1_61950.2
OG0006464	T265_03697	SSPN1_21320.1
OG0006466	T265_11283	SSPN1_84870.1
OG0006467	T265_11575	SSPN1_19970.1, SSPN1_19970.2
OG0006468	T265_15381	SSPN1_41340.1
OG0006469	T265_07952	SSPN1_15780.1
OG0006470	T265_03006	SSPN1_56580.1
OG0006472	T265_09548	SSPN1_80610.1, SSPN1_80620.1, SSPN1_80630.1
OG0006473	T265_00503	SSPN1_62150.1
OG0006476	T265_00225	SSPN1_3080.1, SSPN1_3080.2
OG0006477	T265_10127	SSPN1_26550.1
OG0006478	T265_15504, T265_15819	SSPN1_7530.1
OG0006479	T265_04124	SSPN1_41830.1
OG0006480	T265_10500	SSPN1_21150.1
OG0006481	T265_01822	SSPN1_57750.1, SSPN1_57750.2, SSPN1_57750.3
OG0006484	T265_01969	SSPN1_67590.1
OG0006485	T265_08420	SSPN1_4250.1
OG0006486	T265_10504, T265_15169	SSPN1_21140.1
OG0006487	T265_01788	SSPN1_70620.1
OG0006488	T265_14164	SSPN1_14450.1
OG0006489	T265_06132	SSPN1_19360.1
OG0006491	T265_02227	SSPN1_82180.1
OG0006492	T265_09429	SSPN1_30400.1, SSPN1_30410.1
OG0006493	T265_05598	SSPN1_22390.1
OG0006494	T265_07790	SSPN1_61390.1
OG0006495	T265_02429	SSPN1_80440.1, SSPN1_80440.2
OG0006496	T265_10309, T265_10310	SSPN1_43650.1
OG0006498	T265_08375	SSPN1_1770.1
OG0006499	T265_14999	SSPN1_5560.1
OG0006501	T265_05439	SSPN1_86220.1
OG0006502	T265_04060	SSPN1_67030.1
OG0006503	T265_11418	SSPN1_77400.1
OG0006504	T265_16255	SSPN1_78020.1
OG0006505	T265_01650	SSPN1_79990.1
OG0006506	T265_07161	SSPN1_58150.2, SSPN1_58150.1
OG0006509	T265_06617	SSPN1_90410.1
OG0006512	T265_02956	SSPN1_36340.1, SSPN1_36340.2
OG0006513	T265_03639	SSPN1_33400.1
OG0006514	T265_07927	SSPN1_79490.1
OG0006515	T265_09667	SSPN1_41330.1
OG0006516	T265_13299	SSPN1_29620.1
OG0006517	T265_15214	SSPN1_91780.1
OG0006543	T265_02409, T265_02410	SSPN1_80050.1
OG0006544	T265_04643	SSPN1_92090.1
OG0006545	T265_12850	SSPN1_69000.1
OG0006546	T265_04315	SSPN1_85840.1
OG0006547	T265_00458	SSPN1_46440.1
OG0006548	T265_08761	SSPN1_89500.1
OG0006549	T265_00535	SSPN1_66380.1
OG0006550	T265_12513	SSPN1_53950.1
OG0006552	T265_15625	SSPN1_15630.1, SSPN1_15630.2
OG0006553	T265_06339	SSPN1_74440.1
OG0006554	T265_13260	SSPN1_42410.1, SSPN1_42410.2
OG0006555	T265_05771	SSPN1_88950.1, SSPN1_88950.2
OG0006556	T265_11960	SSPN1_52130.1
OG0006557	T265_02543	SSPN1_63270.1
OG0006558	T265_05738	SSPN1_68300.1
OG0006560	T265_01023	SSPN1_25620.1
OG0006561	T265_06796	SSPN1_57810.1
OG0006562	T265_14420	SSPN1_18060.1
OG0006563	T265_07306	SSPN1_84130.1
OG0006567	T265_07533	SSPN1_29150.1
OG0006568	T265_13305	SSPN1_10180.1
OG0006569	T265_09101	SSPN1_28110.1
OG0006570	T265_00046	SSPN1_53650.1
OG0006571	T265_02036	SSPN1_62320.1
OG0006572	T265_13595, T265_04767	SSPN1_44880.1, SSPN1_44870.1
OG0006573	T265_10380	SSPN1_1900.1
OG0006574	T265_00628	SSPN1_58240.1
OG0006575	T265_05860, T265_15914	SSPN1_55790.1
OG0006576	T265_00643	SSPN1_55900.1
OG0006577	T265_16165, T265_08513, T265_15866, T265_08512	SSPN1_35160.1
OG0006578	T265_13404	SSPN1_46310.1
OG0006579	T265_04072	SSPN1_41210.1
OG0006580	T265_06753	SSPN1_73810.1, SSPN1_73810.2
OG0006581	T265_01022	SSPN1_25610.1
OG0006582	T265_06600	SSPN1_29550.1
OG0006583	T265_10802	SSPN1_83780.1
OG0006584	T265_06921	SSPN1_2430.2, SSPN1_2430.1, SSPN1_2430.3
OG0006585	T265_10220	SSPN1_10880.1
OG0006586	T265_06535	SSPN1_33540.1
OG0006588	T265_04942	SSPN1_18370.1
OG0006589	T265_07243	SSPN1_9480.1
OG0006590	T265_07241	SSPN1_9460.1
OG0006591	T265_06110	SSPN1_69490.1
OG0006592	T265_09421	SSPN1_81400.1
OG0006593	T265_03292	SSPN1_67990.1
OG0006594	T265_05108	SSPN1_50110.1, SSPN1_50110.2
OG0006595	T265_13783	SSPN1_51720.1, SSPN1_51720.2
OG0006596	T265_14736	SSPN1_75830.1
OG0006597	T265_15644	SSPN1_74760.1
OG0006598	T265_04813	SSPN1_90370.1
OG0006599	T265_06001	SSPN1_22590.1
OG0006601	T265_05089	SSPN1_50060.1
OG0006604	T265_02143	SSPN1_53850.1
OG0006605	T265_15195	SSPN1_11490.1
OG0006606	T265_10657	SSPN1_70180.1
OG0006607	T265_04245	SSPN1_25250.1
OG0006608	T265_04438	SSPN1_10120.1
OG0006610	T265_07805	SSPN1_78260.1
OG0006611	T265_13076	SSPN1_89510.1
OG0006613	T265_08081	SSPN1_54230.1
OG0006614	T265_11437	SSPN1_59090.1
OG0006616	T265_09162	SSPN1_68380.1
OG0006617	T265_01246	SSPN1_67070.1
OG0006618	T265_07977	SSPN1_33880.1
OG0006619	T265_01062	SSPN1_23190.1
OG0006620	T265_11532	SSPN1_2080.1
OG0006621	T265_05353	SSPN1_88800.1
OG0006622	T265_07997	SSPN1_14340.1
OG0006624	T265_00402	SSPN1_36270.1
OG0006625	T265_00626	SSPN1_62450.1
OG0006627	T265_15096	SSPN1_54540.1
OG0006628	T265_06512	SSPN1_88860.2, SSPN1_88860.3, SSPN1_88860.1
OG0006629	T265_01973	SSPN1_72780.1
OG0006630	T265_02374, T265_12306, T265_02376	SSPN1_78640.1
OG0006631	T265_01364	SSPN1_49620.1
OG0006632	T265_00693	SSPN1_31810.1
OG0006634	T265_09918	SSPN1_39680.1
OG0006636	T265_01102	SSPN1_23850.1, SSPN1_23850.2
OG0006638	T265_07959, T265_12103, T265_12336	SSPN1_7000.1
OG0006639	T265_01732	SSPN1_77100.1, SSPN1_77100.2
OG0006640	T265_02101	SSPN1_8880.1
OG0006641	T265_11815, T265_12182, T265_12254	SSPN1_73110.1
OG0006642	T265_14387	SSPN1_60070.1
OG0006643	T265_01447	SSPN1_56230.1
OG0006644	T265_11470	SSPN1_23610.1
OG0006645	T265_04180	SSPN1_63190.1
OG0006646	T265_14470	SSPN1_49890.1
OG0006647	T265_04949	SSPN1_58540.1
OG0006648	T265_06317	SSPN1_58580.1
OG0006650	T265_13348	SSPN1_45860.1
OG0006651	T265_03076	SSPN1_17170.1
OG0006652	T265_14309	SSPN1_23010.1
OG0006653	T265_01556	SSPN1_60190.1
OG0006654	T265_06319	SSPN1_58550.1
OG0006655	T265_10613	SSPN1_36660.1
OG0006656	T265_10612	SSPN1_36650.1
OG0006657	T265_01090	SSPN1_24290.1
OG0006658	T265_02204	SSPN1_74470.1
OG0006659	T265_04507	SSPN1_35860.1
OG0006660	T265_07919	SSPN1_82130.1
OG0006661	T265_06986	SSPN1_69750.1, SSPN1_69750.2
OG0006662	T265_06293	SSPN1_14670.1
OG0006664	T265_10175	SSPN1_49320.1
OG0006665	T265_09475	SSPN1_34410.1
OG0006666	T265_05118	SSPN1_1290.1
OG0006667	T265_06889	SSPN1_6900.1
OG0006668	T265_08869	SSPN1_23600.1
OG0006669	T265_06871, T265_14158	SSPN1_16400.1
OG0006670	T265_01723	SSPN1_68290.1
OG0006671	T265_02176	SSPN1_76010.1
OG0006672	T265_07550	SSPN1_10730.1
OG0006673	T265_14096	SSPN1_12940.1
OG0006675	T265_14098	SSPN1_21720.1
OG0006676	T265_02337	SSPN1_71520.1, SSPN1_71520.2
OG0006678	T265_02364	SSPN1_45400.1
OG0006680	T265_14576	SSPN1_16570.1
OG0006681	T265_03138	SSPN1_63330.1
OG0006682	T265_13643	SSPN1_81080.1
OG0006685	T265_01793	SSPN1_37160.1
OG0006686	T265_00388	SSPN1_51590.1, SSPN1_51590.2
OG0006687	T265_03886	SSPN1_85590.1
OG0006689	T265_11462	SSPN1_62620.1
OG0006690	T265_02014	SSPN1_63320.1
OG0006691	T265_14118	SSPN1_73850.1
OG0006692	T265_09931	SSPN1_4310.1
OG0006693	T265_06000	SSPN1_22600.1
OG0006694	T265_05779	SSPN1_75130.1
OG0006695	T265_12588	SSPN1_60510.1
OG0006696	T265_00566	SSPN1_83620.1
OG0006697	T265_03625	SSPN1_29600.1
OG0006699	T265_00029	SSPN1_68400.1
OG0006700	T265_00710	SSPN1_31300.1
OG0006701	T265_09665	SSPN1_47860.1
OG0006702	T265_08330	SSPN1_87660.1
OG0006703	T265_07174	SSPN1_7600.1
OG0006704	T265_09491	SSPN1_35620.1, SSPN1_35620.2
OG0006705	T265_00312	SSPN1_54880.1
OG0006706	T265_01507	SSPN1_39650.1
OG0006709	T265_06181	SSPN1_12670.1
OG0006710	T265_04961	SSPN1_79730.1
OG0006711	T265_07615	SSPN1_59760.1
OG0006712	T265_03406	SSPN1_81230.1, SSPN1_81230.2
OG0006714	T265_13836	SSPN1_21980.1, SSPN1_22000.1
OG0006715	T265_01471, T265_00877, T265_12801, T265_11125	SSPN1_42440.1
OG0006716	T265_00372, T265_00371	SSPN1_44160.1
OG0006717	T265_09607	SSPN1_87750.1
OG0006718	T265_00853	SSPN1_21820.1
OG0006720	T265_05605	SSPN1_25740.1
OG0006721	T265_09405	SSPN1_17330.1, SSPN1_17330.2
OG0006724	T265_04424, T265_11296	SSPN1_3180.1
OG0006725	T265_08874	SSPN1_61820.1
OG0006726	T265_14354	SSPN1_61340.1
OG0006728	T265_04626	SSPN1_91400.1
OG0006729	T265_04397	SSPN1_91930.1
OG0006731	T265_01865	SSPN1_84270.1
OG0006732	T265_03141	SSPN1_60240.1
OG0006733	T265_00226	SSPN1_20340.1
OG0006734	T265_01901	SSPN1_88450.1, SSPN1_88450.2
OG0006735	T265_07014	SSPN1_60790.1
OG0006736	T265_01789	SSPN1_70610.1
OG0006737	T265_14034	SSPN1_2290.1
OG0006738	T265_13420	SSPN1_43860.1
OG0006739	T265_00860	SSPN1_9210.1
OG0006740	T265_01698	SSPN1_79220.1
OG0006741	T265_05530	SSPN1_18170.1
OG0006742	T265_07162	SSPN1_19480.1
OG0006743	T265_00014	SSPN1_48490.1
OG0006744	T265_03826	SSPN1_84380.1
OG0006745	T265_15337	SSPN1_81280.1
OG0006746	T265_02215	SSPN1_76420.1
OG0006747	T265_13929	SSPN1_77970.1
OG0006749	T265_08540	SSPN1_33680.1
OG0006750	T265_11230	SSPN1_88370.1
OG0006751	T265_10348	SSPN1_54960.1
OG0006752	T265_06481	SSPN1_17890.1, SSPN1_17890.2
OG0006753	T265_13704	SSPN1_66220.1
OG0006754	T265_12082	SSPN1_47600.1
OG0006755	T265_11582	SSPN1_59000.1
OG0006756	T265_08611	SSPN1_83230.1, SSPN1_83230.2
OG0006757	T265_03052	SSPN1_7370.1
OG0006758	T265_08461	SSPN1_65450.1
OG0006759	T265_06287	SSPN1_19940.1
OG0006760	T265_01137	SSPN1_65880.1, SSPN1_65880.2
OG0006761	T265_11394	SSPN1_44200.1
OG0006762	T265_13612	SSPN1_90190.1
OG0006763	T265_15371	SSPN1_11340.1
OG0006766	T265_09201	SSPN1_82830.1
OG0006767	T265_07299	SSPN1_83210.1
OG0006768	T265_01568	SSPN1_7700.1
OG0006769	T265_02933	SSPN1_71480.1
OG0006770	T265_01465	SSPN1_42710.1, SSPN1_42710.2
OG0006771	T265_07961	SSPN1_8130.1
OG0006772	T265_12603	SSPN1_60440.1, SSPN1_60450.1
OG0006773	T265_02202, T265_02203	SSPN1_74490.1, SSPN1_74500.1
OG0006774	T265_11214	SSPN1_12180.1
OG0006775	T265_10444	SSPN1_64820.1
OG0006776	T265_06721	SSPN1_59870.1
OG0006777	T265_04430, T265_12355	SSPN1_13370.1
OG0006778	T265_11184	SSPN1_9980.1
OG0006779	T265_11785	SSPN1_48180.1
OG0006780	T265_12841	SSPN1_80150.1
OG0006781	T265_03372	SSPN1_30610.1, SSPN1_30610.2
OG0006782	T265_05159	SSPN1_66250.1
OG0006783	T265_10461	SSPN1_13650.1
OG0006784	T265_08434	SSPN1_3880.1, SSPN1_3880.2
OG0006786	T265_11211	SSPN1_9930.1
OG0006787	T265_08649	SSPN1_37570.1
OG0006788	T265_11515	SSPN1_59420.1
OG0006789	T265_07766	SSPN1_17860.1
OG0006790	T265_05218	SSPN1_89170.1
OG0006792	T265_16192	SSPN1_22660.1
OG0006793	T265_14043	SSPN1_17910.1, SSPN1_17910.3, SSPN1_17910.2
OG0006795	T265_05585	SSPN1_18440.1
OG0006799	T265_09995	SSPN1_40400.1
OG0006800	T265_07249	SSPN1_21040.1
OG0006801	T265_10225	SSPN1_15460.1
OG0006802	T265_07255	SSPN1_15430.1
OG0006803	T265_07295	SSPN1_74050.1
OG0006804	T265_15818	SSPN1_80200.1
OG0006807	T265_02809, T265_06602	SSPN1_38610.1
OG0006808	T265_05692	SSPN1_25960.1, SSPN1_25960.2
OG0006811	T265_12705	SSPN1_82020.1
OG0006813	T265_00110	SSPN1_38840.1
OG0006816	T265_01883	SSPN1_87260.1, SSPN1_87260.2
OG0006817	T265_03708	SSPN1_25190.1, SSPN1_25190.2
OG0006818	T265_04250	SSPN1_22760.1, SSPN1_22760.2
OG0006819	T265_11336	SSPN1_15140.1
OG0006820	T265_11375	SSPN1_72890.1, SSPN1_72900.1
OG0006821	T265_13587	SSPN1_33940.1
OG0006851	T265_04193	SSPN1_58070.1
OG0006853	T265_05500	SSPN1_15100.1
OG0006854	T265_03608	SSPN1_47290.1, SSPN1_47290.2
OG0006856	T265_16309	SSPN1_43470.1
OG0006859	T265_05116	SSPN1_1330.1
OG0006860	T265_11734	SSPN1_14850.1, SSPN1_14870.1
OG0006861	T265_13231	SSPN1_51330.1, SSPN1_51330.2, SSPN1_51330.3
OG0006863	T265_11398	SSPN1_48380.1
OG0006864	T265_00461	SSPN1_46420.1, SSPN1_46420.2
OG0006865	T265_11837	SSPN1_23980.1
OG0006866	T265_00716	SSPN1_37990.1
OG0006867	T265_04312	SSPN1_83970.1
OG0006868	T265_13505	SSPN1_19810.2
OG0006870	T265_01915	SSPN1_28560.1
OG0006871	T265_15166	SSPN1_84080.1
OG0006872	T265_00059	SSPN1_46370.1
OG0006873	T265_03060	SSPN1_6780.1
OG0006874	T265_06195	SSPN1_13490.1
OG0006875	T265_10107	SSPN1_59180.1
OG0006877	T265_00054	SSPN1_46600.1
OG0006878	T265_04650	SSPN1_79250.1
OG0006879	T265_10539	SSPN1_56490.1
OG0006880	T265_07814	SSPN1_78180.1
OG0006881	T265_10807	SSPN1_86240.1
OG0006883	T265_07476	SSPN1_25450.1
OG0006884	T265_10639	SSPN1_69080.1
OG0006886	T265_06262	SSPN1_38410.1
OG0006887	T265_03261	SSPN1_24670.1
OG0006888	T265_14329	SSPN1_33150.1, SSPN1_33150.2
OG0006889	T265_03887	SSPN1_85580.1
OG0006890	T265_07357	SSPN1_87930.1
OG0006892	T265_15484	SSPN1_60730.1
OG0006893	T265_12782	SSPN1_27360.1
OG0006894	T265_11279	SSPN1_91680.1
OG0006895	T265_06867	SSPN1_37280.1, SSPN1_37280.2
OG0006896	T265_06123	SSPN1_29890.1
OG0006897	T265_02572	SSPN1_31410.1
OG0006898	T265_10956	SSPN1_47630.1
OG0006899	T265_10826	SSPN1_29990.1
OG0006900	T265_11072	SSPN1_90820.1
OG0006901	T265_10142	SSPN1_60780.1
OG0006902	T265_07704	SSPN1_580.1, SSPN1_580.2
OG0006903	T265_02091	SSPN1_15900.1
OG0006904	T265_00478	SSPN1_51500.1
OG0006905	T265_05648	SSPN1_92680.1
OG0006906	T265_06776	SSPN1_54320.1
OG0006907	T265_05472	SSPN1_53190.1
OG0006908	T265_15471	SSPN1_43710.1, SSPN1_43710.2
OG0006911	T265_01351	SSPN1_51180.1
OG0006912	T265_03021	SSPN1_18410.1
OG0006913	T265_13251	SSPN1_11740.1
OG0006914	T265_07635	SSPN1_49940.1
OG0006915	T265_06054	SSPN1_38710.1
OG0006916	T265_11420	SSPN1_89370.1
OG0006917	T265_00954	SSPN1_3270.1
OG0006918	T265_02805	SSPN1_38630.1
OG0006920	T265_04233	SSPN1_25640.1
OG0006921	T265_01451	SSPN1_62890.1
OG0006922	T265_11866	SSPN1_17340.1
OG0006923	T265_10133	SSPN1_90880.1
OG0006924	T265_01985	SSPN1_76470.1
OG0006925	T265_09437	SSPN1_48710.1
OG0006927	T265_02694	SSPN1_51230.1
OG0006928	T265_09545	SSPN1_14750.1
OG0006929	T265_02238, T265_02239	SSPN1_79480.1
OG0006930	T265_09001	SSPN1_4600.1
OG0006931	T265_14441	SSPN1_20210.1
OG0006932	T265_11936	SSPN1_16140.1
OG0006933	T265_00358	SSPN1_50870.1
OG0006934	T265_08104	SSPN1_41040.1
OG0006935	T265_12752	SSPN1_68360.1
OG0006936	T265_09992	SSPN1_34080.1
OG0006937	T265_02852	SSPN1_53030.1
OG0006938	T265_02641	SSPN1_85930.1
OG0006939	T265_04096	SSPN1_40810.1
OG0006940	T265_09062	SSPN1_16080.1
OG0006941	T265_14242	SSPN1_11730.1
OG0006942	T265_04946	SSPN1_13440.1
OG0006943	T265_10286	SSPN1_80290.1, SSPN1_80290.2
OG0006944	T265_14972	SSPN1_69280.1
OG0006946	T265_08530	SSPN1_16870.1
OG0006947	T265_01672	SSPN1_79930.1, SSPN1_79930.2
OG0006948	T265_13602	SSPN1_36390.1
OG0006949	T265_06120	SSPN1_70110.1
OG0006950	T265_14502	SSPN1_72650.1
OG0006951	T265_05506	SSPN1_10160.1, SSPN1_10160.2
OG0006952	T265_15597	SSPN1_26570.1
OG0006953	T265_12564	SSPN1_57100.1
OG0006956	T265_14691	SSPN1_64090.1
OG0006957	T265_10694	SSPN1_68590.1
OG0006958	T265_02049	SSPN1_66410.2, SSPN1_66410.1
OG0006959	T265_10804	SSPN1_83760.1
OG0006960	T265_02982	SSPN1_36020.1
OG0006962	T265_05932	SSPN1_52220.1
OG0006963	T265_14844	SSPN1_47320.1
OG0006964	T265_08937	SSPN1_61960.1
OG0006965	T265_08989	SSPN1_35430.1
OG0006966	T265_02533	SSPN1_62640.1
OG0006967	T265_04778	SSPN1_85560.1
OG0006968	T265_04728	SSPN1_33120.1
OG0006969	T265_12516	SSPN1_68530.1
OG0006970	T265_00339	SSPN1_68540.1, SSPN1_68540.2
OG0006971	T265_06978	SSPN1_77350.1
OG0006972	T265_02545	SSPN1_63130.1
OG0006973	T265_06414, T265_11937	SSPN1_3900.1
OG0006974	T265_06012	SSPN1_77900.1
OG0006975	T265_06684	SSPN1_21710.1
OG0006976	T265_13703	SSPN1_66240.1
OG0006977	T265_06254	SSPN1_38280.1
OG0006978	T265_06003	SSPN1_22460.1
OG0006979	T265_15110	SSPN1_58310.1
OG0006982	T265_00137	SSPN1_54360.1
OG0006983	T265_07247	SSPN1_14970.1
OG0006984	T265_00095	SSPN1_49830.1
OG0006985	T265_04089	SSPN1_39630.1
OG0006986	T265_06305	SSPN1_3290.1
OG0006987	T265_01944	SSPN1_74600.1
OG0006988	T265_01942	SSPN1_74610.1
OG0006989	T265_08221	SSPN1_70850.1
OG0006990	T265_01798	SSPN1_1960.1
OG0006991	T265_13293	SSPN1_77810.1
OG0006992	T265_03445	SSPN1_20860.1
OG0006993	T265_14598	SSPN1_13630.1
OG0006994	T265_14027	SSPN1_4940.1
OG0006996	T265_07838	SSPN1_620.1
OG0006997	T265_03784	SSPN1_82920.1
OG0006998	T265_05829	SSPN1_73230.1
OG0006999	T265_00467	SSPN1_44520.1
OG0007000	T265_09618	SSPN1_79940.1
OG0007002	T265_13608	SSPN1_91200.1
OG0007003	T265_09312	SSPN1_6790.1
OG0007005	T265_12553	SSPN1_44530.1
OG0007006	T265_14425	SSPN1_89400.1
OG0007009	T265_09606	SSPN1_87740.1
OG0007010	T265_14018	SSPN1_9610.1
OG0007011	T265_02707	SSPN1_48530.1
OG0007012	T265_13116	SSPN1_46350.1
OG0007014	T265_01589	SSPN1_16530.1
OG0007015	T265_01736	SSPN1_76700.1
OG0007017	T265_11541	SSPN1_48820.1
OG0007020	T265_12742	SSPN1_54620.1
OG0007021	T265_07285	SSPN1_46920.1, SSPN1_46920.2
OG0007022	T265_10105	SSPN1_62980.1
OG0007024	T265_15203	SSPN1_80040.1
OG0007025	T265_07349	SSPN1_87690.1
OG0007027	T265_09943	SSPN1_230.1
OG0007029	T265_03667	SSPN1_11860.1
OG0007030	T265_07191, T265_07190	SSPN1_68230.1
OG0007031	T265_11841	SSPN1_33010.1, SSPN1_33020.1
OG0007032	T265_07667	SSPN1_76210.1
OG0007033	T265_07666	SSPN1_76220.1, SSPN1_76220.2
OG0007034	T265_07663	SSPN1_76230.1
OG0007035	T265_12452	SSPN1_67390.1
OG0007036	T265_11173	SSPN1_79390.1
OG0007037	T265_03926	SSPN1_64380.1
OG0007038	T265_01371	SSPN1_33100.1
OG0007039	T265_03610	SSPN1_50480.1
OG0007040	T265_04058	SSPN1_69700.1
OG0007041	T265_06247	SSPN1_28660.1
OG0007042	T265_03246	SSPN1_26490.1
OG0007043	T265_09179	SSPN1_82900.1
OG0007044	T265_10044	SSPN1_16650.1, SSPN1_16650.2
OG0007046	T265_14520	SSPN1_80160.1
OG0007047	T265_05862	SSPN1_55800.1
OG0007049	T265_05109, T265_05744	SSPN1_32250.1
OG0007050	T265_06288	SSPN1_19920.1
OG0007051	T265_07764	SSPN1_15850.2, SSPN1_15850.1
OG0007052	T265_04388	SSPN1_6450.1
OG0007053	T265_08719	SSPN1_34840.1
OG0007054	T265_07732	SSPN1_84240.1
OG0007055	T265_09154	SSPN1_68130.1
OG0007056	T265_05999	SSPN1_22570.1
OG0007057	T265_03345	SSPN1_58800.1
OG0007058	T265_13018	SSPN1_2010.1
OG0007059	T265_00376	SSPN1_44190.1
OG0007061	T265_04829	SSPN1_90180.1
OG0007062	T265_01080	SSPN1_22510.1
OG0007064	T265_05766	SSPN1_82880.1
OG0007065	T265_00953	SSPN1_4760.1
OG0007066	T265_08571	SSPN1_31060.1
OG0007067	T265_06544	SSPN1_80310.1
OG0007068	T265_11246	SSPN1_75410.1
OG0007069	T265_00550, T265_00551	SSPN1_35100.1
OG0007070	T265_12510	SSPN1_50820.1
OG0007072	T265_04896	SSPN1_35420.1
OG0007073	T265_00813	SSPN1_67730.1
OG0007074	T265_15487	SSPN1_72870.1
OG0007075	T265_07989	SSPN1_11620.1
OG0007076	T265_15038	SSPN1_38790.1, SSPN1_38790.2, SSPN1_38790.3
OG0007077	T265_00533	SSPN1_59360.1
OG0007078	T265_08600	SSPN1_49540.2, SSPN1_49540.7
OG0007079	T265_03240	SSPN1_22090.1
OG0007080	T265_10816	SSPN1_10980.1
OG0007081	T265_14231	SSPN1_50610.1
OG0007082	T265_04328	SSPN1_84430.1
OG0007085	T265_04904	SSPN1_32090.1, SSPN1_32110.1
OG0007087	T265_07785	SSPN1_58360.1, SSPN1_58360.2
OG0007090	T265_06364	SSPN1_13700.1, SSPN1_13700.2
OG0007092	T265_14165	SSPN1_14610.1
OG0007094	T265_12970	SSPN1_44770.1
OG0007097	T265_02682	SSPN1_52940.1
OG0007098	T265_03980	SSPN1_73680.1
OG0007099	T265_11083	SSPN1_81310.1
OG0007101	T265_04498	SSPN1_35920.1
OG0007103	T265_00543	SSPN1_61590.1
OG0007104	T265_11729	SSPN1_58020.1
OG0007105	T265_03136	SSPN1_60250.1
OG0007107	T265_08878	SSPN1_66360.1
OG0007112	T265_01844	SSPN1_81640.1
OG0007113	T265_04604	SSPN1_92180.1
OG0007114	T265_04757	SSPN1_84700.1
OG0007116	T265_08883	SSPN1_64100.1
OG0007117	T265_10162	SSPN1_21310.1, SSPN1_21310.2, SSPN1_21310.3
OG0007118	T265_13074	SSPN1_90610.1, SSPN1_90610.2
OG0007149	T265_05281	SSPN1_54270.1
OG0007150	T265_04577	SSPN1_16980.1, SSPN1_16990.1
OG0007151	T265_13997	SSPN1_69060.1, SSPN1_69060.2
OG0007153	T265_02261	SSPN1_11800.1
OG0007155	T265_06709	SSPN1_55400.1
OG0007156	T265_08863	SSPN1_36500.1
OG0007157	T265_00824	SSPN1_70940.1
OG0007158	T265_05761	SSPN1_85780.1
OG0007160	T265_13481	SSPN1_37890.1
OG0007161	T265_09832	SSPN1_77500.1
OG0007162	T265_14557	SSPN1_11110.1
OG0007163	T265_05022	SSPN1_22500.1
OG0007164	T265_05725	SSPN1_72130.1
OG0007165	T265_12888	SSPN1_33260.1
OG0007166	T265_05773	SSPN1_88940.1
OG0007167	T265_04152	SSPN1_31980.1
OG0007168	T265_15062	SSPN1_57220.1
OG0007171	T265_12441	SSPN1_52640.1
OG0007172	T265_15713	SSPN1_27550.1
OG0007173	T265_03123	SSPN1_8700.1
OG0007174	T265_03572	SSPN1_50550.1
OG0007176	T265_09466	SSPN1_81690.1
OG0007177	T265_08068	SSPN1_41550.1
OG0007178	T265_00637	SSPN1_63420.1
OG0007179	T265_14173	SSPN1_23040.1
OG0007180	T265_10346	SSPN1_280.1
OG0007181	T265_13478	SSPN1_86090.1
OG0007182	T265_04384	SSPN1_15730.1
OG0007184	T265_05750	SSPN1_86600.1
OG0007186	T265_05727	SSPN1_72120.1
OG0007187	T265_09224	SSPN1_77280.1
OG0007188	T265_04191	SSPN1_65580.1, SSPN1_65590.1
OG0007189	T265_01579	SSPN1_65280.1
OG0007191	T265_04664	SSPN1_79410.1
OG0007193	T265_01765, T265_12272	SSPN1_52530.1
OG0007194	T265_09310	SSPN1_6840.1
OG0007195	T265_05776	SSPN1_83590.1
OG0007196	T265_00986	SSPN1_15840.1
