Orthogroup	opisthorchis_viverrini	fasciola_gigantica
OG0006706	T265_01507	FGIG_07610
OG0006709	T265_06181	FGIG_07701
OG0006710	T265_04961	FGIG_07738
OG0006711	T265_07615	FGIG_07756
OG0006712	T265_03406	FGIG_07781
OG0006713	T265_14943	FGIG_07800
OG0006714	T265_13836	FGIG_07877
OG0006715	T265_01471, T265_00877, T265_12801, T265_11125	FGIG_08001
OG0006716	T265_00372, T265_00371	FGIG_08050
OG0006717	T265_09607	FGIG_08080, FGIG_09984
OG0006718	T265_00853	FGIG_08186
OG0006720	T265_05605	FGIG_08314
OG0006721	T265_09405	FGIG_11198, FGIG_08330
OG0006724	T265_04424, T265_11296	FGIG_08455
OG0006725	T265_08874	FGIG_08500
OG0006726	T265_14354	FGIG_08531
OG0006728	T265_04626	FGIG_08639
OG0006729	T265_04397	FGIG_08688
OG0006731	T265_01865	FGIG_08716
OG0006732	T265_03141	FGIG_08900
OG0006733	T265_00226	FGIG_08923
OG0006734	T265_01901	FGIG_08965
OG0006735	T265_07014	FGIG_09072
OG0006736	T265_01789	FGIG_09092
OG0006737	T265_14034	FGIG_09115
OG0006738	T265_13420	FGIG_09161
OG0006739	T265_00860	FGIG_09277
OG0006740	T265_01698	FGIG_09334
OG0006741	T265_05530	FGIG_09417, FGIG_10452
OG0006742	T265_07162	FGIG_09469
OG0006743	T265_00014	FGIG_09485
OG0006744	T265_03826	FGIG_09490
OG0006745	T265_15337	FGIG_09498
OG0006746	T265_02215	FGIG_09508
OG0006747	T265_13929	FGIG_09537
OG0006749	T265_08540	FGIG_09547
OG0006750	T265_11230	FGIG_09616
OG0006751	T265_10348	FGIG_09769
OG0006752	T265_06481	FGIG_09792
OG0006753	T265_13704	FGIG_09849
OG0006754	T265_12082	FGIG_09871
OG0006755	T265_11582	FGIG_10121
OG0006756	T265_08611	FGIG_10172
OG0006757	T265_03052	FGIG_10197, FGIG_10196
OG0006758	T265_08461	FGIG_10242, FGIG_10243
OG0006759	T265_06287	FGIG_10282
OG0006760	T265_01137	FGIG_10291
OG0006761	T265_11394	FGIG_10418
OG0006762	T265_13612	FGIG_10555, FGIG_12148
OG0006763	T265_15371, T265_15370	FGIG_10582
OG0006766	T265_09201	FGIG_10766
OG0006767	T265_07299	FGIG_11013
OG0006768	T265_01568	FGIG_11022
OG0006769	T265_02933	FGIG_11064
OG0006770	T265_01465	FGIG_11080
OG0006771	T265_07961	FGIG_11083
OG0006772	T265_12603	FGIG_11085
OG0006773	T265_02202, T265_02203	FGIG_11161
OG0006774	T265_11214	FGIG_11264
OG0006775	T265_10444	FGIG_11340
OG0006776	T265_06721	FGIG_11344
OG0006777	T265_04430, T265_12355	FGIG_11381
OG0006778	T265_11184	FGIG_11484
OG0006779	T265_11785	FGIG_11576
OG0006780	T265_12841	FGIG_11725
OG0006781	T265_03372	FGIG_11859
OG0006782	T265_05159	FGIG_11873
OG0006783	T265_10461	FGIG_11882
OG0006784	T265_08434	FGIG_11919
OG0006786	T265_11211	FGIG_12157
OG0006787	T265_08649	FGIG_12191
OG0006788	T265_11515	FGIG_12350, FGIG_12296
OG0006789	T265_07766	FGIG_12538
OG0006790	T265_05218	FGIG_12564
OG0006851	T265_04193	FGIG_00025
OG0006853	T265_05500	FGIG_00106
OG0006854	T265_03608	FGIG_00109
OG0006856	T265_16309	FGIG_00178
OG0006859	T265_05116	FGIG_00254
OG0006860	T265_11734	FGIG_00268
OG0006861	T265_13231	FGIG_00271
OG0006863	T265_11398	FGIG_00293
OG0006864	T265_00461	FGIG_00315
OG0006865	T265_11837	FGIG_00365
OG0006866	T265_00716	FGIG_00397
OG0006867	T265_04312	FGIG_00426
OG0006868	T265_13505	FGIG_00462
OG0006870	T265_01915	FGIG_00790
OG0006871	T265_15166	FGIG_00860
OG0006872	T265_00059	FGIG_00902
OG0006873	T265_03060	FGIG_00945
OG0006874	T265_06195	FGIG_00950
OG0006875	T265_10107	FGIG_00968
OG0006877	T265_00054	FGIG_00983
OG0006878	T265_04650	FGIG_01048
OG0006879	T265_10539	FGIG_01065
OG0006880	T265_07814	FGIG_01142
OG0006881	T265_10807	FGIG_01196
OG0006883	T265_07476	FGIG_01434
OG0006884	T265_10639	FGIG_01443
OG0006886	T265_06262	FGIG_01515, FGIG_01514
OG0006887	T265_03261	FGIG_01769
OG0006888	T265_14329	FGIG_01784
OG0006889	T265_03887	FGIG_01845, FGIG_06848
OG0006890	T265_07357	FGIG_01918, FGIG_02659
OG0006892	T265_15484	FGIG_02038
OG0006893	T265_12782	FGIG_02130
OG0006894	T265_11279	FGIG_02304
OG0006895	T265_06867	FGIG_02329
OG0006896	T265_06123	FGIG_02363
OG0006897	T265_02572	FGIG_02375
OG0006898	T265_10956	FGIG_02381
OG0006899	T265_10826	FGIG_02389
OG0006900	T265_11072	FGIG_02399
OG0006901	T265_10142	FGIG_09450, FGIG_02464
OG0006902	T265_07704	FGIG_06352, FGIG_02502
OG0006903	T265_02091	FGIG_02561
OG0006904	T265_00478	FGIG_02586
OG0006905	T265_05648	FGIG_02589
OG0006906	T265_06776	FGIG_02653
OG0006907	T265_05472	FGIG_02677
OG0006908	T265_15471	FGIG_02746
OG0006909	T265_13530	FGIG_02856
OG0006911	T265_01351	FGIG_02986
OG0006912	T265_03021	FGIG_02994
OG0006913	T265_13251	FGIG_03078
OG0006914	T265_07635	FGIG_03101
OG0006915	T265_06054	FGIG_12567, FGIG_03162
OG0006916	T265_11420	FGIG_03170
OG0006917	T265_00954	FGIG_03448
OG0006918	T265_02805	FGIG_03467
OG0006920	T265_04233	FGIG_03516
OG0006921	T265_01451	FGIG_03529
OG0006922	T265_11866	FGIG_03560
OG0006923	T265_10133	FGIG_03578
OG0006924	T265_01985	FGIG_03687
OG0006925	T265_09437	FGIG_03771
OG0006927	T265_02694	FGIG_03794
OG0006928	T265_09545	FGIG_03821
OG0006929	T265_02238, T265_02239	FGIG_03845
OG0006930	T265_09001	FGIG_03849
OG0006931	T265_14441	FGIG_03865
OG0006932	T265_11936	FGIG_03914
OG0006933	T265_00358	FGIG_04071
OG0006934	T265_08104	FGIG_04088
OG0006935	T265_12752	FGIG_04116
OG0006936	T265_09992	FGIG_04170
OG0006937	T265_02852	FGIG_09355, FGIG_04200
OG0006938	T265_02641	FGIG_04247
OG0006939	T265_04096	FGIG_04363
OG0006940	T265_09062	FGIG_04372
OG0006941	T265_14242	FGIG_04494, FGIG_12463
OG0006942	T265_04946	FGIG_04657, FGIG_09724
OG0006943	T265_10286	FGIG_04741
OG0006944	T265_14972	FGIG_04796
OG0006946	T265_08530	FGIG_04907
OG0006947	T265_01672	FGIG_04912
OG0006948	T265_13602	FGIG_04948
OG0006949	T265_06120	FGIG_04976
OG0006950	T265_14502	FGIG_05000
OG0006951	T265_05506	FGIG_05107
OG0006952	T265_15597	FGIG_05293
OG0006953	T265_12564	FGIG_05317
OG0006954	T265_12955	FGIG_05366
OG0006956	T265_14691	FGIG_05496, FGIG_10647
OG0006957	T265_10694	FGIG_05530
OG0006958	T265_02049	FGIG_05655
OG0006959	T265_10804	FGIG_05673
OG0006960	T265_02982	FGIG_05676
OG0006962	T265_05932	FGIG_05769
OG0006963	T265_14844	FGIG_05850
OG0006964	T265_08937	FGIG_05898
OG0006965	T265_08989	FGIG_05952
OG0006966	T265_02533	FGIG_06005
OG0006967	T265_04778	FGIG_06021
OG0006968	T265_04728	FGIG_06110
OG0006969	T265_12516	FGIG_06130
OG0006970	T265_00339	FGIG_06131
OG0006971	T265_06978	FGIG_06156, FGIG_08496
OG0006972	T265_02545	FGIG_06182
OG0006973	T265_06414, T265_11937	FGIG_06202
OG0006974	T265_06012	FGIG_12161, FGIG_06222
OG0006975	T265_06684	FGIG_06263
OG0006976	T265_13703	FGIG_10649, FGIG_06280
OG0006977	T265_06254	FGIG_06284
OG0006978	T265_06003	FGIG_06288
OG0006979	T265_15110	FGIG_06294
OG0006982	T265_00137	FGIG_06483
OG0006983	T265_07247	FGIG_06575
OG0006984	T265_00095	FGIG_06628
OG0006985	T265_04089	FGIG_06800
OG0006986	T265_06305	FGIG_06935
OG0006987	T265_01944	FGIG_06981
OG0006988	T265_01942	FGIG_06982
OG0006989	T265_08221	FGIG_06987
OG0006990	T265_01798	FGIG_07010, FGIG_10468, FGIG_11255
OG0006991	T265_13293	FGIG_07116
OG0006992	T265_03445	FGIG_07306
OG0006993	T265_14598	FGIG_07508
OG0006994	T265_14027	FGIG_07537
OG0006996	T265_07838	FGIG_07572
OG0006997	T265_03784	FGIG_07594
OG0006998	T265_05829	FGIG_07628
OG0006999	T265_00467	FGIG_07706
OG0007000	T265_09618	FGIG_07778
OG0007002	T265_13608	FGIG_07858
OG0007003	T265_09312	FGIG_07876
OG0007005	T265_12553	FGIG_07962
OG0007006	T265_14425	FGIG_07998, FGIG_08118
OG0007009	T265_09606	FGIG_08081
OG0007010	T265_14018	FGIG_08158
OG0007011	T265_02707	FGIG_08209
OG0007012	T265_13116	FGIG_08446
OG0007014	T265_01589	FGIG_08472
OG0007015	T265_01736	FGIG_08480
OG0007017	T265_11541	FGIG_08652
OG0007020	T265_12742	FGIG_08734
OG0007021	T265_07285	FGIG_08806
OG0007022	T265_10105	FGIG_08820
OG0007024	T265_15203	FGIG_08838
OG0007025	T265_07349	FGIG_08853, FGIG_12198
OG0007027	T265_09943	FGIG_08886
OG0007029	T265_03667	FGIG_08944
OG0007030	T265_07191, T265_07190	FGIG_08986
OG0007031	T265_11841	FGIG_09032
OG0007032	T265_07667	FGIG_09073
OG0007033	T265_07666	FGIG_09074
OG0007034	T265_07663	FGIG_09075
OG0007035	T265_12452	FGIG_09104
OG0007036	T265_11173	FGIG_09201
OG0007037	T265_03926	FGIG_09252
OG0007038	T265_01371	FGIG_09494
OG0007039	T265_03610	FGIG_09523
OG0007040	T265_04058	FGIG_09524
OG0007041	T265_06247	FGIG_09608
OG0007042	T265_03246	FGIG_09694
OG0007043	T265_09179	FGIG_09847
OG0007044	T265_10044	FGIG_09934
OG0007046	T265_14520	FGIG_10042
OG0007047	T265_05862	FGIG_10133
OG0007049	T265_05109, T265_05744	FGIG_10262
OG0007050	T265_06288	FGIG_10284
OG0007051	T265_07764	FGIG_10288
OG0007052	T265_04388	FGIG_10304
OG0007053	T265_08719	FGIG_10310
OG0007054	T265_07732	FGIG_10325
OG0007055	T265_09154	FGIG_10370
OG0007056	T265_05999	FGIG_10489, FGIG_10488
OG0007057	T265_03345	FGIG_10513
OG0007058	T265_13018	FGIG_10532
OG0007059	T265_00376	FGIG_10536
OG0007061	T265_04829	FGIG_10554
OG0007062	T265_01080	FGIG_10601
OG0007064	T265_05766	FGIG_10689
OG0007065	T265_00953	FGIG_10737
OG0007066	T265_13391	FGIG_10802
OG0007067	T265_06544	FGIG_11012
OG0007068	T265_12898, T265_11246	FGIG_11057
OG0007069	T265_00550, T265_00551	FGIG_11118
OG0007070	T265_12510	FGIG_11230
OG0007072	T265_04896	FGIG_11363
OG0007073	T265_00813	FGIG_11393
OG0007074	T265_15487	FGIG_11414
OG0007075	T265_07989	FGIG_12361, FGIG_11437
OG0007076	T265_15038	FGIG_11439
OG0007077	T265_00533	FGIG_11509
OG0007078	T265_08600	FGIG_11643
OG0007079	T265_03240	FGIG_11662
OG0007080	T265_10816	FGIG_11732
OG0007081	T265_14231	FGIG_11763
OG0007082	T265_04328	FGIG_11769
OG0007083	T265_10687	FGIG_11941
OG0007085	T265_04904	FGIG_12104
OG0007087	T265_07785	FGIG_12379
OG0007090	T265_06364	FGIG_13985
OG0007149	T265_05281	FGIG_00004
OG0007150	T265_04577	FGIG_00048
OG0007151	T265_13997	FGIG_00124
OG0007153	T265_02261	FGIG_00222
OG0007155	T265_06709	FGIG_00368
OG0007156	T265_08863	FGIG_00384
OG0007157	T265_00824	FGIG_00441
OG0007158	T265_05761	FGIG_00465
OG0007160	T265_13481	FGIG_00641
OG0007161	T265_09832	FGIG_00648
OG0007162	T265_14557	FGIG_00686
OG0007163	T265_05022	FGIG_00692
OG0007164	T265_05725	FGIG_00703
OG0007165	T265_12888	FGIG_00804
OG0007166	T265_05773	FGIG_00807
OG0007167	T265_04152	FGIG_00896
OG0007168	T265_15062	FGIG_00903
OG0007171	T265_12441	FGIG_00985
OG0007172	T265_15713	FGIG_00995
OG0007173	T265_03123	FGIG_01020, FGIG_12319
OG0007174	T265_03572	FGIG_01026
OG0007176	T265_09466	FGIG_01115
OG0007177	T265_08068	FGIG_01148
OG0007178	T265_00637	FGIG_01241
OG0007179	T265_14173	FGIG_01270
OG0007180	T265_10346	FGIG_01302
OG0007181	T265_13478	FGIG_01319
OG0007182	T265_04384	FGIG_01426
OG0007183	T265_02366	FGIG_06367
OG0007183	T265_06551	FGIG_08141
OG0007183	T265_04534	FGIG_01544, FGIG_08069
OG0007184	T265_05750	FGIG_01550
OG0007186	T265_05727	FGIG_01610
OG0007187	T265_09224	FGIG_01665
OG0007188	T265_04191	FGIG_01716
OG0007189	T265_01579	FGIG_01725
OG0007191	T265_04664	FGIG_01882
OG0007193	T265_01765, T265_12272	FGIG_01952
OG0007194	T265_09310	FGIG_01991, FGIG_08012
OG0007195	T265_05776	FGIG_02187
OG0007196	T265_00986	FGIG_02240
OG0007197	T265_14654	FGIG_02241
OG0007198	T265_14536	FGIG_02289
OG0007199	T265_05694	FGIG_02314
OG0007200	T265_01598	FGIG_02385
OG0007201	T265_09750	FGIG_02417
OG0007202	T265_05903	FGIG_09369, FGIG_02468
OG0007203	T265_08004	FGIG_02482
OG0007204	T265_02881	FGIG_09922
OG0007204	T265_13111	FGIG_02512
OG0007204	T265_15800	FGIG_06926
OG0007204	T265_12540	FGIG_10523
OG0007204	T265_00446	FGIG_10524
OG0007205	T265_00395	FGIG_02547
OG0007206	T265_13211	FGIG_02571
OG0007207	T265_00381	FGIG_02683
OG0007208	T265_02790	FGIG_02697
OG0007209	T265_16207	FGIG_02798
OG0007210	T265_12116	FGIG_02905
OG0007212	T265_05154	FGIG_02980
OG0007213	T265_13697	FGIG_02981
OG0007214	T265_15405	FGIG_03035
OG0007215	T265_12481	FGIG_03053
OG0007216	T265_13250	FGIG_03079
OG0007217	T265_10000	FGIG_03090
OG0007218	T265_00164	FGIG_03142
OG0007220	T265_08851	FGIG_03207
OG0007222	T265_05562	FGIG_03320
OG0007223	T265_01427	FGIG_03353
OG0007226	T265_13579	FGIG_03474
OG0007228	T265_00447	FGIG_03607
OG0007229	T265_08479	FGIG_03640
OG0007230	T265_03041	FGIG_03650
OG0007232	T265_15847, T265_15567	FGIG_03820
OG0007233	T265_04602	FGIG_03857
OG0007234	T265_11482	FGIG_04005
OG0007236	T265_06291	FGIG_04215
OG0007237	T265_14971	FGIG_04249
OG0007238	T265_10292	FGIG_04450
OG0007239	T265_05908	FGIG_04469
OG0007240	T265_00429	FGIG_04565
OG0007242	T265_01487	FGIG_04743
OG0007244	T265_14474	FGIG_04763
OG0007245	T265_01358	FGIG_04766
OG0007246	T265_16196	FGIG_04847
OG0007247	T265_04294	FGIG_04936
OG0007248	T265_05026	FGIG_05018
OG0007250	T265_15036	FGIG_05206
OG0007251	T265_11004	FGIG_05259
OG0007254	T265_12952	FGIG_05542
OG0007255	T265_13345	FGIG_05570
OG0007256	T265_05855, T265_12346	FGIG_05587
OG0007257	T265_15493	FGIG_05696
OG0007259	T265_09412	FGIG_05794
OG0007260	T265_04860	FGIG_05801
OG0007263	T265_11430	FGIG_06138
OG0007264	T265_04941	FGIG_06175
OG0007265	T265_05604	FGIG_06204
OG0007268	T265_14215	FGIG_06437, FGIG_11448
OG0007269	T265_05536	FGIG_06514
OG0007270	T265_11298	FGIG_06581
OG0007271	T265_00237	FGIG_06639
OG0007272	T265_08519	FGIG_06675
OG0007273	T265_15362	FGIG_06686
OG0007274	T265_01767	FGIG_06725
OG0007275	T265_04518	FGIG_06914
OG0007277	T265_13133	FGIG_07000
OG0007278	T265_13676	FGIG_07061
OG0007280	T265_02788	FGIG_07273
OG0007281	T265_01963	FGIG_07279
OG0007282	T265_09878	FGIG_07475
OG0007283	T265_13103	FGIG_07529
OG0007284	T265_09365	FGIG_07595
OG0007285	T265_01509	FGIG_07611
OG0007286	T265_13951	FGIG_07848
OG0007287	T265_07184	FGIG_07861
OG0007288	T265_12855	FGIG_07887
OG0007290	T265_11607	FGIG_08224
OG0007291	T265_13686	FGIG_08242
OG0007292	T265_00119	FGIG_08252
OG0007294	T265_00456	FGIG_08286
OG0007295	T265_13500	FGIG_08379
OG0007296	T265_08875	FGIG_08499
OG0007297	T265_16010, T265_13435	FGIG_08504
OG0007299	T265_03981	FGIG_08597
OG0007300	T265_01038	FGIG_08609
OG0007302	T265_06965	FGIG_08866
OG0007303	T265_07698	FGIG_08955
OG0007304	T265_08114	FGIG_08963
OG0007306	T265_01724	FGIG_09013
OG0007307	T265_08816	FGIG_09255
OG0007308	T265_06111	FGIG_09346
OG0007309	T265_03150	FGIG_09400
OG0007310	T265_02132	FGIG_09484
OG0007311	T265_14148	FGIG_09534, FGIG_11505
OG0007312	T265_09680	FGIG_09600
OG0007313	T265_10686	FGIG_09601
OG0007314	T265_02895	FGIG_09663
OG0007316	T265_07031	FGIG_09755
OG0007317	T265_14512	FGIG_10387, FGIG_09846
OG0007319	T265_03866	FGIG_09941
OG0007320	T265_10123	FGIG_10112
OG0007321	T265_04596	FGIG_10250
OG0007322	T265_00608	FGIG_10354
OG0007323	T265_07850	FGIG_10423
OG0007326	T265_06757	FGIG_10763
OG0007327	T265_03124	FGIG_10770
OG0007329	T265_09888	FGIG_10832
OG0007330	T265_06718	FGIG_10963
OG0007331	T265_05298	FGIG_10997, FGIG_10996
OG0007332	T265_15382	FGIG_11002
OG0007334	T265_09596	FGIG_11392
OG0007335	T265_04559	FGIG_11406
OG0007336	T265_15467	FGIG_11441
OG0007338	T265_01823	FGIG_11496
OG0007339	T265_00352, T265_12095	FGIG_11503
OG0007340	T265_11151	FGIG_11569
OG0007341	T265_09233	FGIG_11603
OG0007342	T265_05423	FGIG_11747
OG0007343	T265_07218	FGIG_11808
OG0007345	T265_09850	FGIG_11940
OG0007346	T265_07084	FGIG_11991
OG0007347	T265_05564, T265_10483	FGIG_12050
OG0007348	T265_08944	FGIG_12081
OG0007349	T265_13121	FGIG_12250
OG0007350	T265_11979	FGIG_12274
OG0007351	T265_07712	FGIG_12303
OG0007352	T265_10585, T265_15401	FGIG_12524
OG0007413	T265_03512	FGIG_00033
OG0007414	T265_05549	FGIG_00054
OG0007416	T265_00058	FGIG_00301
OG0007418	T265_05716	FGIG_00475
OG0007420	T265_05540	FGIG_00698
OG0007421	T265_04842	FGIG_00714
OG0007423	T265_01439	FGIG_00751
OG0007424	T265_01527	FGIG_00769
OG0007425	T265_09438	FGIG_01088
OG0007427	T265_03793	FGIG_01318
OG0007428	T265_01609	FGIG_01418
OG0007429	T265_08593	FGIG_01429
OG0007430	T265_00022	FGIG_01564
OG0007431	T265_03404	FGIG_01611
OG0007432	T265_08085	FGIG_01664
OG0007433	T265_01578	FGIG_01724
OG0007434	T265_01580	FGIG_01726
OG0007435	T265_03935	FGIG_01831
OG0007436	T265_03494	FGIG_01851
OG0007439	T265_13153	FGIG_02008
OG0007440	T265_01686	FGIG_02014
OG0007442	T265_03000	FGIG_02073
OG0007443	T265_04542	FGIG_02341
OG0007445	T265_07623	FGIG_02437
OG0007446	T265_07779	FGIG_02539
OG0007447	T265_07752	FGIG_02541
OG0007450	T265_09328	FGIG_02868
OG0007451	T265_07759	FGIG_02998
OG0007452	T265_05008	FGIG_03032
OG0007453	T265_09967	FGIG_03095
OG0007454	T265_04491	FGIG_03106
OG0007455	T265_12299, T265_15198	FGIG_03138
OG0007456	T265_00263	FGIG_03196
OG0007458	T265_08853	FGIG_03210
OG0007459	T265_08427	FGIG_03216
OG0007460	T265_15360	FGIG_04011, FGIG_03251
OG0007461	T265_00148	FGIG_03256
OG0007464	T265_11096	FGIG_03454
OG0007465	T265_10781	FGIG_03480
OG0007466	T265_10696	FGIG_03540
OG0007467	T265_00304	FGIG_03571
OG0007468	T265_00005	FGIG_03646
OG0007470	T265_02162	FGIG_03683
OG0007471	T265_02690	FGIG_03800
OG0007472	T265_11478	FGIG_03834
OG0007473	T265_12709	FGIG_04000
OG0007475	T265_10548	FGIG_04099
OG0007476	T265_01254	FGIG_04115
OG0007477	T265_00147	FGIG_04133
OG0007478	T265_13970, T265_08860	FGIG_04208
OG0007479	T265_13973	FGIG_04240
OG0007480	T265_08020	FGIG_04293
OG0007481	T265_12736	FGIG_04353
OG0007482	T265_00568	FGIG_04393
OG0007483	T265_08518	FGIG_04562
OG0007484	T265_06734	FGIG_04683
OG0007487	T265_03952	FGIG_04787
OG0007488	T265_13843	FGIG_04848
OG0007489	T265_08616	FGIG_04888
OG0007490	T265_09752	FGIG_04983
OG0007492	T265_04963	FGIG_05281, FGIG_06596
OG0007493	T265_13480	FGIG_05605
OG0007494	T265_06958	FGIG_05625
OG0007495	T265_01741	FGIG_05745
OG0007496	T265_05621	FGIG_05848
OG0007497	T265_04864	FGIG_05872
OG0007498	T265_15367, T265_07117, T265_12023, T265_10599, T265_06531, T265_08909, T265_00158, T265_01835, T265_11155, T265_10742, T265_13408	FGIG_05874
OG0007499	T265_01988	FGIG_06029
OG0007500	T265_01913	FGIG_06055
OG0007501	T265_09168	FGIG_06081
OG0007502	T265_09278	FGIG_06160
OG0007503	T265_04881	FGIG_06165, FGIG_10444
OG0007506	T265_09697	FGIG_06389
OG0007507	T265_15566	FGIG_06441
OG0007508	T265_13346	FGIG_08041, FGIG_06587
OG0007509	T265_06813	FGIG_06644
OG0007510	T265_03155	FGIG_06861
OG0007512	T265_02136	FGIG_06878
OG0007513	T265_04520	FGIG_06916
OG0007515	T265_05759	FGIG_07020
OG0007516	T265_14930	FGIG_07146
OG0007517	T265_10294	FGIG_07195
OG0007518	T265_11838	FGIG_07282
OG0007520	T265_13770	FGIG_07289
OG0007521	T265_01068	FGIG_07345
OG0007522	T265_10578	FGIG_07484
OG0007523	T265_15276	FGIG_07659
OG0007524	T265_02665	FGIG_07708
OG0007525	T265_07486	FGIG_07787
OG0007526	T265_01041	FGIG_07853
OG0007527	T265_05464	FGIG_07931
OG0007528	T265_04494	FGIG_07954
OG0007529	T265_15100	FGIG_08137
OG0007530	T265_15042	FGIG_08246
OG0007533	T265_13512	FGIG_08437
OG0007534	T265_11781	FGIG_08473
OG0007536	T265_14014	FGIG_08555
OG0007537	T265_05059	FGIG_08714
OG0007538	T265_08043	FGIG_08761
OG0007539	T265_11337	FGIG_08789
OG0007540	T265_03787	FGIG_08915
OG0007541	T265_07226	FGIG_09164
OG0007543	T265_09504	FGIG_09241
OG0007545	T265_10680	FGIG_09350
OG0007546	T265_00115	FGIG_09492
OG0007547	T265_03026	FGIG_09528
OG0007548	T265_09386	FGIG_09541
OG0007549	T265_01923	FGIG_09660
OG0007550	T265_01187	FGIG_09673
OG0007551	T265_13850	FGIG_09674
OG0007552	T265_03244	FGIG_09693
OG0007553	T265_03651	FGIG_09709
OG0007554	T265_10828	FGIG_09805
OG0007555	T265_14513	FGIG_09845
OG0007556	T265_10231, T265_14603	FGIG_09855
OG0007557	T265_07318	FGIG_10594
OG0007557	T265_06298, T265_11451, T265_13163	FGIG_09980
OG0007558	T265_00760	FGIG_10011
OG0007559	T265_07495	FGIG_10225
OG0007560	T265_08912	FGIG_10249
OG0007561	T265_01086	FGIG_10346
OG0007563	T265_04973	FGIG_10460
OG0007565	T265_08702	FGIG_10623
OG0007566	T265_04919	FGIG_10750
OG0007569	T265_06479	FGIG_10785
OG0007570	T265_04487	FGIG_10816
OG0007573	T265_06717	FGIG_10964
OG0007574	T265_05760	FGIG_11058
OG0007575	T265_11915	FGIG_11120
OG0007577	T265_02909	FGIG_11165
OG0007578	T265_09598	FGIG_11299
OG0007580	T265_11741	FGIG_11656
OG0007582	T265_10222	FGIG_11848
OG0007584	T265_06160	FGIG_11955
OG0007585	T265_00730	FGIG_11958
OG0007586	T265_12749	FGIG_12007
OG0007588	T265_03714	FGIG_12445
OG0007667	T265_00397	FGIG_00242
OG0007668	T265_05484	FGIG_00443
OG0007670	T265_04535	FGIG_01305
OG0007673	T265_13845	FGIG_01552
OG0007674	T265_01684	FGIG_01639
OG0007675	T265_09106	FGIG_01811
OG0007677	T265_09727	FGIG_02107
OG0007679	T265_11280	FGIG_02302
OG0007681	T265_10188	FGIG_02796
OG0007682	T265_00394	FGIG_02889
OG0007683	T265_09908	FGIG_02892
OG0007684	T265_12096	FGIG_02945
OG0007685	T265_13737	FGIG_02957
OG0007687	T265_07407	FGIG_03017
OG0007688	T265_13501	FGIG_03158
OG0007689	T265_14453	FGIG_03180
OG0007690	T265_14895	FGIG_03526
OG0007691	T265_14914	FGIG_03734
OG0007692	T265_09070	FGIG_03895
OG0007693	T265_05194	FGIG_03935
OG0007695	T265_06350, T265_06352, T265_06351	FGIG_04008
OG0007697	T265_04102	FGIG_04065
OG0007698	T265_00350	FGIG_04222
OG0007699	T265_14690	FGIG_04429
OG0007700	T265_15318	FGIG_04649
OG0007703	T265_02877	FGIG_04885
OG0007705	T265_08204	FGIG_04958
OG0007709	T265_06807	FGIG_05524
OG0007710	T265_12965	FGIG_05534
OG0007711	T265_14414	FGIG_05561
OG0007712	T265_02780	FGIG_05747
OG0007713	T265_01750	FGIG_05773
OG0007714	T265_06439	FGIG_05838
OG0007715	T265_07580	FGIG_05905
OG0007716	T265_10960	FGIG_06232
OG0007717	T265_11110	FGIG_06319
OG0007720	T265_10130	FGIG_06488
OG0007721	T265_13623	FGIG_06611
OG0007723	T265_14163	FGIG_06882
OG0007724	T265_09798	FGIG_06900
OG0007726	T265_07175	FGIG_07291
OG0007728	T265_11726	FGIG_07507
OG0007729	T265_11879	FGIG_07675
OG0007731	T265_00720	FGIG_08117
OG0007732	T265_03474	FGIG_08138
OG0007735	T265_14570	FGIG_08371
OG0007736	T265_07061	FGIG_08398
OG0007737	T265_04909	FGIG_08620
OG0007738	T265_14556	FGIG_08791
OG0007739	T265_13540	FGIG_08870
OG0007740	T265_06428	FGIG_08885
OG0007741	T265_03317	FGIG_08958
OG0007742	T265_06203, T265_06205	FGIG_09389
OG0007744	T265_11842	FGIG_09463
OG0007745	T265_05809	FGIG_09714
OG0007748	T265_02890	FGIG_09839
OG0007749	T265_00425	FGIG_10045
OG0007750	T265_13968	FGIG_10195
OG0007751	T265_09221	FGIG_10205
OG0007752	T265_08561	FGIG_10607
OG0007753	T265_08175	FGIG_10665
OG0007754	T265_05641	FGIG_10970
OG0007757	T265_01341	FGIG_11588
OG0007758	T265_00003	FGIG_11793
OG0007759	T265_15518	FGIG_11827
OG0007760	T265_06117	FGIG_11840
OG0007764	T265_10510	FGIG_12340
OG0007765	T265_06384	FGIG_12616
OG0007848	T265_14110	FGIG_00631
OG0007850	T265_14843	FGIG_01089
OG0007855	T265_11374	FGIG_02064
OG0007856	T265_02903	FGIG_02100
OG0007857	T265_05035	FGIG_02180
OG0007860	T265_10957	FGIG_02382
OG0007861	T265_00930	FGIG_02496
OG0007864	T265_01976	FGIG_03606
OG0007865	T265_08978	FGIG_03677
OG0007866	T265_14447	FGIG_03735
OG0007867	T265_05371, T265_08180	FGIG_03814
OG0007868	T265_06440	FGIG_03819
OG0007870	T265_07608	FGIG_04224
OG0007872	T265_09733	FGIG_04642
OG0007876	T265_12425	FGIG_05617
OG0007877	T265_00783	FGIG_05983
OG0007879	T265_15434	FGIG_06507
OG0007880	T265_08635	FGIG_06510
OG0007881	T265_04927	FGIG_07544
OG0007883	T265_05584	FGIG_08196
OG0007884	T265_03811	FGIG_08331
OG0007885	T265_12972	FGIG_08564
OG0007886	T265_11338	FGIG_09520
