Orthogroup	schistosoma_margrebowiei	schistosoma_turkestanicum
OG0006635	SMRG1_6770.1	STRK1_15510.1
OG0006636	SMRG1_24950.1	STRK1_23470.1
OG0006637	SMRG1_43540.1	STRK1_40700.1
OG0006639	SMRG1_80490.1	STRK1_77950.1
OG0006640	SMRG1_8700.1	STRK1_11960.1, STRK1_11960.2
OG0006641	SMRG1_76550.1	STRK1_75920.1
OG0006642	SMRG1_65100.1	STRK1_61670.1
OG0006643	SMRG1_58710.1	STRK1_55700.1
OG0006644	SMRG1_24710.1	STRK1_24190.1, STRK1_24190.2
OG0006645	SMRG1_59740.1	STRK1_60290.1
OG0006646	SMRG1_52210.1	STRK1_51960.1
OG0006647	SMRG1_66790.1	STRK1_62760.1
OG0006648	SMRG1_66730.1	STRK1_62710.1, STRK1_62720.1
OG0006649	SMRG1_73080.1	STRK1_100890.1, STRK1_100890.2, STRK1_100890.3, STRK1_100890.4
OG0006650	SMRG1_48090.1	STRK1_96230.1
OG0006651	SMRG1_12110.1	STRK1_7910.1
OG0006652	SMRG1_23890.1	STRK1_22420.1
OG0006653	SMRG1_64960.1	STRK1_58550.1
OG0006654	SMRG1_66780.1	STRK1_62750.1
OG0006655	SMRG1_34330.1	STRK1_27680.1
OG0006656	SMRG1_34320.1	STRK1_27690.1, STRK1_27690.2
OG0006657	SMRG1_25440.1, SMRG1_25440.2	STRK1_22830.1
OG0006658	SMRG1_77890.1	STRK1_74490.1
OG0006659	SMRG1_35170.1	STRK1_36000.1
OG0006660	SMRG1_86100.1	STRK1_82540.1
OG0006661	SMRG1_73280.1	STRK1_70400.1
OG0006663	SMRG1_42200.1	STRK1_41580.1
OG0006664	SMRG1_51630.4, SMRG1_51630.1, SMRG1_51630.2, SMRG1_51630.3	STRK1_52300.1
OG0006665	SMRG1_36650.1	STRK1_31340.1
OG0006667	SMRG1_6630.1	STRK1_6350.1
OG0006668	SMRG1_24700.1	STRK1_24180.1
OG0006669	SMRG1_13700.1	STRK1_5470.1
OG0006670	SMRG1_72170.1	STRK1_68940.1
OG0006671	SMRG1_79410.3, SMRG1_79410.1, SMRG1_79410.2	STRK1_77540.1
OG0006672	SMRG1_17080.1	STRK1_4210.1
OG0006673	SMRG1_19700.1	STRK1_18500.1
OG0006674	SMRG1_80440.1	STRK1_76480.1
OG0006675	SMRG1_21500.1	STRK1_20950.1
OG0006676	SMRG1_74930.1	STRK1_75660.1
OG0006678	SMRG1_47610.1	STRK1_44970.1
OG0006679	SMRG1_32370.1	STRK1_31490.1, STRK1_31490.2
OG0006680	SMRG1_11490.1	STRK1_5680.1, STRK1_5680.2
OG0006681	SMRG1_59890.1	STRK1_60140.1
OG0006682	SMRG1_84870.1, SMRG1_84870.2	STRK1_81390.1
OG0006683	SMRG1_20510.1, SMRG1_20520.1	STRK1_19680.1
OG0006684	SMRG1_16780.1, SMRG1_16790.1	STRK1_2570.1
OG0006686	SMRG1_53920.1	STRK1_47690.1
OG0006687	SMRG1_89830.1	STRK1_85430.1
OG0006688	SMRG1_61840.1	STRK1_57340.1, STRK1_101960.1
OG0006690	SMRG1_59870.1	STRK1_60150.1
OG0006691	SMRG1_77260.1	STRK1_71110.1
OG0006692	SMRG1_4250.1	STRK1_15860.1
OG0006693	SMRG1_23470.1	STRK1_22040.1
OG0006694	SMRG1_78570.1	STRK1_72610.1
OG0006695	SMRG1_64270.1	STRK1_63800.1, STRK1_63800.2
OG0006696	SMRG1_87950.1	STRK1_84020.1
OG0006697	SMRG1_30770.1	STRK1_29340.1
OG0006698	SMRG1_42060.1	STRK1_41810.1, STRK1_41810.2, STRK1_41810.3, STRK1_41810.4
OG0006699	SMRG1_72050.1	STRK1_69090.1
OG0006700	SMRG1_39730.1	STRK1_38010.1, STRK1_38010.2
OG0006701	SMRG1_50170.1	STRK1_49830.1
OG0006702	SMRG1_92180.1	STRK1_87320.1
OG0006703	SMRG1_7260.1	STRK1_7410.1
OG0006704	SMRG1_35370.1	STRK1_36480.1
OG0006705	SMRG1_57420.1	STRK1_53000.1
OG0006706	SMRG1_41130.1, SMRG1_41130.2	STRK1_39060.4, STRK1_39060.3, STRK1_39060.1, STRK1_39060.2
OG0006707	SMRG1_30550.1	STRK1_29520.1
OG0006709	SMRG1_19320.1	STRK1_18070.1, STRK1_18070.2
OG0006711	SMRG1_65440.1, SMRG1_65440.2	STRK1_61930.1
OG0006712	SMRG1_85090.1	STRK1_81530.1
OG0006714	SMRG1_22700.1	STRK1_21570.1
OG0006715	SMRG1_44120.1	STRK1_40080.1
OG0006716	SMRG1_46060.1	STRK1_108360.1, STRK1_43580.1
OG0006717	SMRG1_92280.1	STRK1_87170.1
OG0006718	SMRG1_21420.1	STRK1_21040.1
OG0006719	SMRG1_46700.3, SMRG1_46700.1, SMRG1_46700.2	STRK1_44060.1, STRK1_44060.2
OG0006720	SMRG1_26990.2, SMRG1_26990.1, SMRG1_26990.3, SMRG1_26990.4	STRK1_25960.1
OG0006721	SMRG1_12270.1	STRK1_8070.1
OG0006722	SMRG1_28680.1	STRK1_27240.1
OG0006723	SMRG1_46080.1	STRK1_43570.1
OG0006724	SMRG1_3180.1	STRK1_16830.1
OG0006725	SMRG1_62940.1, SMRG1_62940.2	STRK1_59620.1
OG0006726	SMRG1_63370.1	STRK1_59260.1
OG0006727	SMRG1_80700.1	STRK1_78090.1
OG0006728	SMRG1_96240.1	STRK1_94560.1
OG0006729	SMRG1_96780.1	STRK1_93000.1
OG0006730	SMRG1_31720.1	STRK1_32040.1
OG0006731	SMRG1_88460.1	STRK1_85010.1
OG0006732	SMRG1_64910.1	STRK1_58610.1
OG0006733	SMRG1_9730.1, SMRG1_9730.2	STRK1_110720.1, STRK1_55240.1, STRK1_55210.1, STRK1_55240.2
OG0006734	SMRG1_93020.1	STRK1_89180.1
OG0006735	SMRG1_63920.1	STRK1_64120.1
OG0006736	SMRG1_74120.1	STRK1_71380.1
OG0006737	SMRG1_2110.1, SMRG1_2110.2	STRK1_84760.1, STRK1_84760.2
OG0006738	SMRG1_45670.1	STRK1_42260.1
OG0006739	SMRG1_20720.1	STRK1_19310.1, STRK1_19310.2, STRK1_19310.3
OG0006740	SMRG1_83020.1	STRK1_80100.1
OG0006741	SMRG1_13170.1	STRK1_11570.1
OG0006742	SMRG1_10660.1	STRK1_10360.1, STRK1_10360.2
OG0006743	SMRG1_50840.1	STRK1_49090.1
OG0006744	SMRG1_88580.1, SMRG1_88580.2	STRK1_84950.1
OG0006745	SMRG1_85230.1	STRK1_81590.1
OG0006747	SMRG1_81820.1	STRK1_78390.1, STRK1_81730.1, STRK1_81740.1
OG0006748	SMRG1_10620.1, SMRG1_10620.2	STRK1_10290.1, STRK1_10290.2, STRK1_10300.1, STRK1_10300.2
OG0006749	SMRG1_37400.1	STRK1_33750.1
OG0006750	SMRG1_92950.1	STRK1_89110.1
OG0006751	SMRG1_57610.1	STRK1_102940.1, STRK1_111500.1, STRK1_111510.1
OG0006752	SMRG1_97920.1, SMRG1_12870.1	STRK1_11830.1
OG0006753	SMRG1_69240.1	STRK1_66750.1
OG0006754	SMRG1_49920.1	STRK1_49910.1
OG0006755	SMRG1_66260.1	STRK1_63410.1
OG0006756	SMRG1_87450.1	STRK1_83300.1
OG0006757	SMRG1_7070.1	STRK1_7190.1, STRK1_7210.1
OG0006758	SMRG1_64490.1	STRK1_63600.1
OG0006759	SMRG1_10170.1, SMRG1_10170.2	STRK1_9880.1
OG0006760	SMRG1_64300.1	STRK1_63760.1
OG0006762	SMRG1_95050.1	STRK1_92080.1
OG0006763	SMRG1_16500.1	STRK1_2300.2, STRK1_2300.1
OG0006764	SMRG1_74660.1	STRK1_75360.1
OG0006765	SMRG1_87960.1	STRK1_102060.1, STRK1_102060.2, STRK1_84010.1
OG0006766	SMRG1_87280.1	STRK1_83440.1
OG0006767	SMRG1_87410.1	STRK1_83540.1
OG0006768	SMRG1_7450.1	STRK1_13130.1, STRK1_13130.2
OG0006769	SMRG1_74890.1	STRK1_75610.1
OG0006771	SMRG1_7820.1	STRK1_12710.1
OG0006772	SMRG1_69900.1	STRK1_65700.1, STRK1_102730.1
OG0006773	SMRG1_77910.1	STRK1_74510.1
OG0006774	SMRG1_18860.1	STRK1_1880.1
OG0006775	SMRG1_61410.1	STRK1_56930.1
OG0006776	SMRG1_65290.1	STRK1_61830.1
OG0006777	SMRG1_17560.1	STRK1_13740.1
OG0006779	SMRG1_50510.1	STRK1_49430.1
OG0006780	SMRG1_83970.1	STRK1_93860.1
OG0006781	SMRG1_40530.1	STRK1_38590.1, STRK1_38590.2, STRK1_38590.3
OG0006782	SMRG1_69210.1	STRK1_66780.1
OG0006783	SMRG1_17860.1	STRK1_14040.1
OG0006784	SMRG1_3820.1	STRK1_16270.1
OG0006785	SMRG1_79820.1	STRK1_61060.1
OG0006786	SMRG1_20830.1	STRK1_19430.1
OG0006787	SMRG1_33390.1	STRK1_34600.1
OG0006788	SMRG1_65800.1	STRK1_62360.1
OG0006789	SMRG1_12840.1	STRK1_11860.1
OG0006790	SMRG1_93990.1, SMRG1_93990.2	STRK1_91640.1
OG0006792	SMRG1_23540.1	STRK1_22100.1, STRK1_22100.2
OG0006793	SMRG1_12900.3, SMRG1_12900.1, SMRG1_12900.2	STRK1_11810.1
OG0006795	SMRG1_13400.1	STRK1_11300.1
OG0006796	SMRG1_15530.1	STRK1_15050.1
OG0006797	SMRG1_890.1	STRK1_530.1
OG0006798	SMRG1_49990.1	STRK1_49970.1
OG0006799	SMRG1_41900.1	STRK1_41940.1
OG0006800	SMRG1_21790.1	STRK1_20540.1, STRK1_20540.2
OG0006801	SMRG1_14650.1	STRK1_4560.1
OG0006802	SMRG1_14670.1	STRK1_4540.1
OG0006803	SMRG1_77420.1	STRK1_70950.1
OG0006804	SMRG1_84040.1	STRK1_93810.1
OG0006806	SMRG1_30070.1, SMRG1_30070.2	STRK1_30030.1
OG0006807	SMRG1_32300.1	STRK1_31550.1
OG0006808	SMRG1_27190.1	STRK1_25730.1
OG0006810	SMRG1_68220.1, SMRG1_68220.2	STRK1_66080.1
OG0006811	SMRG1_86220.1	STRK1_82690.1
OG0006816	SMRG1_91740.1	STRK1_85870.1, STRK1_85880.1
OG0006817	SMRG1_26300.1	STRK1_26490.1
OG0006818	SMRG1_23750.1, SMRG1_23750.2, SMRG1_23750.3	STRK1_22270.1
OG0006819	SMRG1_14980.1, SMRG1_15020.1	STRK1_2800.1
OG0006820	SMRG1_76340.1	STRK1_73540.1
OG0006821	SMRG1_37150.1	STRK1_28060.1
OG0006822	SMRG1_4290.1, SMRG1_4290.2	STRK1_15790.1
OG0006824	SMRG1_94490.1	STRK1_94940.1
OG0006825	SMRG1_86180.1	STRK1_82620.1, STRK1_82630.1
OG0006826	SMRG1_86070.1	STRK1_82500.1
OG0006827	SMRG1_92130.1	STRK1_87360.1
OG0006828	SMRG1_77180.1, SMRG1_77170.1	STRK1_71200.1, STRK1_71190.1
OG0006829	SMRG1_65850.1	STRK1_62390.1, STRK1_62400.1
OG0006830	SMRG1_63140.1	STRK1_59450.1
OG0006831	SMRG1_31770.1	STRK1_31990.1
OG0006832	SMRG1_25920.1, SMRG1_25920.2, SMRG1_25920.3	STRK1_26750.1
OG0006833	SMRG1_27110.1	STRK1_25810.1
OG0006834	SMRG1_24360.1	STRK1_25000.1
OG0006835	SMRG1_45030.1	STRK1_42080.1
OG0006836	SMRG1_18040.1, SMRG1_18040.2	STRK1_14210.1
OG0006837	SMRG1_29610.1	STRK1_30430.1
OG0006838	SMRG1_67420.1	STRK1_64680.1, STRK1_64690.1
OG0006851	SMRG1_67300.1	STRK1_64540.1
OG0006852	SMRG1_96940.1	STRK1_92810.1
OG0006853	SMRG1_15070.1	STRK1_2850.1
OG0006854	SMRG1_49590.1	STRK1_50340.1
OG0006855	SMRG1_95610.1, SMRG1_95610.2	STRK1_90210.1
OG0006856	SMRG1_45220.1	STRK1_42460.1, STRK1_42460.2
OG0006857	SMRG1_91430.1, SMRG1_91430.2	STRK1_86230.1
OG0006858	SMRG1_11050.1, SMRG1_11050.2	STRK1_10790.1, STRK1_10790.2
OG0006860	SMRG1_15390.1	STRK1_3100.1
OG0006861	SMRG1_53650.1	STRK1_47380.1
OG0006862	SMRG1_29150.1	STRK1_36840.1
OG0006863	SMRG1_50710.1	STRK1_49170.1, STRK1_49170.2
OG0006864	SMRG1_48600.1	STRK1_51300.1
OG0006865	SMRG1_25130.1	STRK1_23290.1
OG0006866	SMRG1_33010.1	STRK1_34190.1
OG0006868	SMRG1_10300.1	STRK1_10010.1
OG0006869	SMRG1_33290.1	STRK1_34480.1, STRK1_34480.2, STRK1_34480.3
OG0006870	SMRG1_29720.1	STRK1_30330.1
OG0006871	SMRG1_88250.1	STRK1_84830.1, STRK1_84840.1
OG0006872	SMRG1_48550.1	STRK1_51380.1
OG0006873	SMRG1_6530.1	STRK1_6300.1
OG0006874	SMRG1_17670.1	STRK1_13850.1
OG0006875	SMRG1_66050.1	STRK1_62660.1
OG0006876	SMRG1_33410.1	STRK1_34650.1, STRK1_34650.2
OG0006877	SMRG1_48760.1	STRK1_51130.1
OG0006878	SMRG1_83060.1	STRK1_80140.1
OG0006879	SMRG1_58900.1	STRK1_103170.1
OG0006880	SMRG1_81410.1	STRK1_78960.1
OG0006881	SMRG1_90950.1	STRK1_86750.1, STRK1_86770.1
OG0006882	SMRG1_89150.1	STRK1_88050.1
OG0006883	SMRG1_26560.1	STRK1_26260.1
OG0006884	SMRG1_71340.1	STRK1_69710.1
OG0006886	SMRG1_32540.1, SMRG1_32540.2	STRK1_27810.1
OG0006887	SMRG1_25790.1	STRK1_22460.1
OG0006888	SMRG1_37950.1	STRK1_33130.1, STRK1_33130.2
OG0006889	SMRG1_89820.1	STRK1_85440.1
OG0006890	SMRG1_92490.1, SMRG1_97600.1	STRK1_86980.1
OG0006891	SMRG1_50590.1	STRK1_49310.1, STRK1_49310.2
OG0006892	SMRG1_63970.1	STRK1_106330.1
OG0006893	SMRG1_28560.1, SMRG1_28560.2	STRK1_27110.1
OG0006894	SMRG1_96520.1	STRK1_93280.1, STRK1_95270.1
OG0006895	SMRG1_33690.1	STRK1_34880.1
OG0006897	SMRG1_39600.1	STRK1_37930.1
OG0006898	SMRG1_49950.1	STRK1_49940.1
OG0006899	SMRG1_31180.1	STRK1_32590.1
OG0006900	SMRG1_95680.1	STRK1_90130.1
OG0006901	SMRG1_63930.1	STRK1_64110.1, STRK1_64110.2
OG0006903	SMRG1_14220.1	STRK1_4980.1
OG0006904	SMRG1_53820.1	STRK1_47560.1
OG0006905	SMRG1_97490.1	STRK1_89980.1
OG0006906	SMRG1_56810.1	STRK1_54090.1
OG0006907	SMRG1_55560.1	STRK1_48430.1
OG0006908	SMRG1_45490.1	STRK1_42320.1
OG0006909	SMRG1_8800.1	STRK1_8590.2, STRK1_8590.1, STRK1_8590.3, STRK1_8590.4
OG0006910	SMRG1_58240.1	STRK1_55880.1
OG0006911	SMRG1_53500.1	STRK1_47200.1
OG0006913	SMRG1_18390.1	STRK1_13380.1
OG0006914	SMRG1_52260.1	STRK1_102180.1
OG0006915	SMRG1_32200.1	STRK1_31640.1
OG0006916	SMRG1_94180.1	STRK1_93550.1
OG0006917	SMRG1_3270.1	STRK1_16740.1, STRK1_16740.2
OG0006918	SMRG1_32270.1	STRK1_31570.1
OG0006919	SMRG1_37620.1	STRK1_33530.1
OG0006920	SMRG1_26870.1	STRK1_26050.1
OG0006921	SMRG1_59390.1	STRK1_60560.1
OG0006922	SMRG1_12280.1	STRK1_8080.1
OG0006923	SMRG1_95750.1	STRK1_90010.1
OG0006924	SMRG1_79860.1	STRK1_76640.1
OG0006925	SMRG1_51040.1	STRK1_48540.1
OG0006926	SMRG1_52580.1	STRK1_46430.1
OG0006927	SMRG1_53540.1	STRK1_47280.1
OG0006928	SMRG1_15510.1	STRK1_15070.1
OG0006929	SMRG1_83280.1	STRK1_80340.1
OG0006931	SMRG1_9890.1	STRK1_9640.1
OG0006933	SMRG1_53210.1	STRK1_46970.1
OG0006934	SMRG1_42650.1	STRK1_37390.1
OG0006935	SMRG1_72100.1	STRK1_69030.1
OG0006936	SMRG1_37030.1	STRK1_104220.1, STRK1_104710.1
OG0006937	SMRG1_55370.1	STRK1_48670.1
OG0006938	SMRG1_91310.1	STRK1_86350.1
OG0006939	SMRG1_42390.1	STRK1_41420.1, STRK1_41420.2
OG0006940	SMRG1_14010.1	STRK1_5160.1
OG0006941	SMRG1_18380.1, SMRG1_18380.2	STRK1_4050.1
OG0006942	SMRG1_17610.1	STRK1_13790.1
OG0006943	SMRG1_84120.1	STRK1_91670.1
OG0006944	SMRG1_72780.1	STRK1_69910.1
OG0006946	SMRG1_11830.1	STRK1_7530.1
OG0006948	SMRG1_34580.1	STRK1_35490.1
OG0006949	SMRG1_73600.1	STRK1_71870.1
OG0006950	SMRG1_76090.1	STRK1_72310.1
OG0006951	SMRG1_21110.1	STRK1_111000.1, STRK1_111010.1
OG0006952	SMRG1_27790.1	STRK1_23950.1, STRK1_23960.1
OG0006953	SMRG1_61720.1	STRK1_57250.1
OG0006954	SMRG1_53070.1	STRK1_46860.1
OG0006955	SMRG1_31220.1	STRK1_32540.1
OG0006956	SMRG1_60600.1	STRK1_58240.1
OG0006957	SMRG1_71880.1	STRK1_69270.1, STRK1_69270.2
OG0006958	SMRG1_69060.1	STRK1_66990.1
OG0006959	SMRG1_87810.1	STRK1_98770.1, STRK1_84140.1
OG0006961	SMRG1_91060.1	STRK1_86860.1, STRK1_86860.2
OG0006962	SMRG1_54570.1	STRK1_46080.1
OG0006963	SMRG1_49620.1	STRK1_50310.1, STRK1_110230.1
OG0006964	SMRG1_62760.1	STRK1_59770.1
OG0006965	SMRG1_35580.1	STRK1_35670.1, STRK1_97880.1
OG0006966	SMRG1_62150.1	STRK1_60760.1
OG0006967	SMRG1_89770.1	STRK1_85460.1
OG0006968	SMRG1_37970.1, SMRG1_37970.3, SMRG1_37970.2	STRK1_33120.1
OG0006969	SMRG1_71940.1	STRK1_69210.1
OG0006970	SMRG1_71930.1	STRK1_69220.1
OG0006971	SMRG1_80850.1	STRK1_78210.1
OG0006972	SMRG1_59670.1	STRK1_60350.1
OG0006974	SMRG1_81760.1	STRK1_78440.1
OG0006975	SMRG1_21510.1	STRK1_20940.1
OG0006976	SMRG1_69220.1	STRK1_66770.1
OG0006977	SMRG1_32680.1	STRK1_33880.1
OG0006978	SMRG1_23280.1	STRK1_27150.1, STRK1_100060.1
OG0006979	SMRG1_67040.1	STRK1_62980.1
OG0006980	SMRG1_79470.1	STRK1_77430.1
OG0006981	SMRG1_59310.1	STRK1_60630.1
OG0006982	SMRG1_56850.1	STRK1_54160.1
OG0006983	SMRG1_15190.1	STRK1_2980.1
OG0006984	SMRG1_52140.1, SMRG1_52140.2, SMRG1_52140.3	STRK1_52020.1
OG0006985	SMRG1_41110.1, SMRG1_41110.2	STRK1_39040.1
OG0006986	SMRG1_3290.1	STRK1_16720.1
OG0006987	SMRG1_78020.1, SMRG1_78030.1	STRK1_74620.1, STRK1_74620.2
OG0006988	SMRG1_78040.1, SMRG1_78040.2	STRK1_104470.1, STRK1_74630.1
OG0006989	SMRG1_74330.1	STRK1_72730.1
OG0006990	SMRG1_1790.1	STRK1_1580.1
OG0006993	SMRG1_17830.1	STRK1_14000.1
OG0006994	SMRG1_4840.1, SMRG1_4840.2, SMRG1_4840.3	STRK1_6770.1
OG0006995	SMRG1_62810.1	STRK1_59720.1
OG0006997	SMRG1_87200.1, SMRG1_87200.2	STRK1_83340.1
OG0006998	SMRG1_76630.1	STRK1_76020.1
OG0006999	SMRG1_46460.1, SMRG1_46460.2	STRK1_43710.1
OG0007000	SMRG1_83730.1	STRK1_93970.1
OG0007001	SMRG1_49350.1	STRK1_50510.1
OG0007002	SMRG1_96050.1	STRK1_110570.1
OG0007003	SMRG1_6540.1	STRK1_6290.1
OG0007004	SMRG1_94050.1	STRK1_93690.1
OG0007005	SMRG1_46450.1	STRK1_43700.1
OG0007006	SMRG1_94230.1	STRK1_93520.1
OG0007007	SMRG1_44130.1, SMRG1_44130.2	STRK1_40070.1, STRK1_96200.1, STRK1_96210.1
OG0007008	SMRG1_64920.1	STRK1_58590.1
OG0007009	SMRG1_92270.1	STRK1_87160.1, STRK1_87160.2, STRK1_87160.3
OG0007010	SMRG1_20220.1	STRK1_20210.1
OG0007011	SMRG1_50860.1	STRK1_49050.1
OG0007012	SMRG1_48530.1	STRK1_45960.1, STRK1_45960.2
OG0007013	SMRG1_64560.1	STRK1_63520.1
OG0007014	SMRG1_11450.1	STRK1_5640.1
OG0007015	SMRG1_80080.1	STRK1_106050.1, STRK1_108730.1
OG0007016	SMRG1_17340.1	STRK1_13490.1
OG0007017	SMRG1_51180.1	STRK1_54720.1, STRK1_100510.1
OG0007019	SMRG1_79030.1, SMRG1_79030.2	STRK1_73120.1
OG0007020	SMRG1_57090.1	STRK1_53350.1
OG0007021	SMRG1_49140.1	STRK1_50780.1
OG0007022	SMRG1_59500.1	STRK1_60920.1, STRK1_61000.1
OG0007023	SMRG1_45380.1	STRK1_43090.1
OG0007024	SMRG1_83860.1, SMRG1_83860.2	STRK1_80760.1, STRK1_80760.2
OG0007025	SMRG1_92220.1	STRK1_87220.1
OG0007026	SMRG1_61100.1	STRK1_100660.1, STRK1_100660.2, STRK1_57680.1
OG0007028	SMRG1_75610.1	STRK1_70830.1
OG0007029	SMRG1_18500.1	STRK1_3750.1
OG0007030	SMRG1_72240.1	STRK1_68880.1
OG0007031	SMRG1_38040.1	STRK1_33050.1
OG0007032	SMRG1_79580.1	STRK1_77270.1
OG0007033	SMRG1_79590.1	STRK1_77280.1
OG0007034	SMRG1_79600.1	STRK1_105490.1, STRK1_77290.1
OG0007035	SMRG1_70740.1	STRK1_67950.1
OG0007036	SMRG1_83180.1	STRK1_80260.1, STRK1_80220.1, STRK1_80250.1
OG0007037	SMRG1_60990.1	STRK1_57870.1
OG0007038	SMRG1_37980.1	STRK1_33110.1
OG0007039	SMRG1_52800.1	STRK1_46600.1, STRK1_104170.1
OG0007040	SMRG1_73240.1	STRK1_70320.1
OG0007041	SMRG1_29820.1	STRK1_30260.1
OG0007042	SMRG1_27710.1	STRK1_25130.1
OG0007043	SMRG1_87220.1	STRK1_83360.1
OG0007044	SMRG1_11580.1	STRK1_7750.1
OG0007046	SMRG1_83980.1	STRK1_93850.1
OG0007047	SMRG1_58270.1	STRK1_55910.1
OG0007048	SMRG1_62530.1	STRK1_65350.1
OG0007049	SMRG1_38790.1	STRK1_28680.1
OG0007050	SMRG1_10190.1	STRK1_9900.1
OG0007051	SMRG1_14280.1	STRK1_4930.1
OG0007052	SMRG1_6270.1	STRK1_6120.1
OG0007053	SMRG1_36170.1	STRK1_30900.1, STRK1_30900.2
OG0007054	SMRG1_88430.1	STRK1_85030.1
OG0007055	SMRG1_72390.1	STRK1_68790.1
OG0007056	SMRG1_23420.1	STRK1_22000.1
OG0007057	SMRG1_66510.1	STRK1_59000.1
OG0007058	SMRG1_1840.1	STRK1_1550.1
OG0007059	SMRG1_46030.1	STRK1_102270.1
OG0007060	SMRG1_34000.1	STRK1_35230.1
OG0007061	SMRG1_95040.1, SMRG1_95040.2	STRK1_92090.1
OG0007062	SMRG1_23350.1	STRK1_21930.1
OG0007063	SMRG1_1590.1	STRK1_91310.1
OG0007064	SMRG1_87240.1	STRK1_83380.1
OG0007065	SMRG1_4700.1	STRK1_109890.1, STRK1_109880.1
OG0007066	SMRG1_40060.1	STRK1_38290.1, STRK1_38290.2, STRK1_38290.3
OG0007067	SMRG1_84160.1	STRK1_91710.1
OG0007069	SMRG1_35920.1	STRK1_30600.1
OG0007070	SMRG1_53140.1	STRK1_46920.1
OG0007071	SMRG1_54630.1	STRK1_46030.1, STRK1_46030.2
OG0007072	SMRG1_35590.1	STRK1_36340.1
OG0007073	SMRG1_71110.1, SMRG1_61290.1	STRK1_68440.1
OG0007074	SMRG1_76320.1	STRK1_73510.1
OG0007075	SMRG1_16210.1	STRK1_3920.1
OG0007076	SMRG1_32120.1	STRK1_31720.1
OG0007077	SMRG1_65860.1	STRK1_62410.1
OG0007078	SMRG1_51760.1, SMRG1_51760.2	STRK1_52470.1
OG0007079	SMRG1_22790.1	STRK1_21460.1
OG0007080	SMRG1_16860.1	STRK1_2640.1
OG0007081	SMRG1_52920.1	STRK1_46670.1
OG0007082	SMRG1_88630.1	STRK1_84370.1
OG0007085	SMRG1_38920.1	STRK1_28570.1
OG0007086	SMRG1_86040.1	STRK1_82480.1
OG0007087	SMRG1_66990.1	STRK1_62930.1
OG0007088	SMRG1_96410.1	STRK1_93360.1
OG0007089	SMRG1_62510.1	STRK1_65370.1
OG0007090	SMRG1_17930.1	STRK1_14090.1
OG0007091	SMRG1_71870.1	STRK1_69280.1
OG0007092	SMRG1_15640.2, SMRG1_15640.1	STRK1_14960.1
OG0007094	SMRG1_46890.1	STRK1_44280.1, STRK1_96460.1
OG0007095	SMRG1_21870.1	STRK1_20460.1, STRK1_20460.2
OG0007096	SMRG1_90470.1, SMRG1_90470.2, SMRG1_90470.3	STRK1_85770.1
OG0007097	SMRG1_55260.2, SMRG1_55260.1	STRK1_48790.2, STRK1_48790.1
OG0007098	SMRG1_77090.1	STRK1_72810.1, STRK1_72810.2, STRK1_72810.3
OG0007099	SMRG1_85260.1	STRK1_81620.1
OG0007100	SMRG1_63180.1	STRK1_59410.1
OG0007101	SMRG1_35110.1	STRK1_35960.1
OG0007102	SMRG1_29670.1, SMRG1_29670.2	STRK1_30380.1
OG0007103	SMRG1_63170.1	STRK1_59420.1
OG0007104	SMRG1_67350.1	STRK1_64580.1
OG0007105	SMRG1_64900.1	STRK1_58620.1, STRK1_58620.2
OG0007106	SMRG1_71820.1, SMRG1_71820.2	STRK1_63220.1
OG0007107	SMRG1_69110.1	STRK1_66930.1, STRK1_66940.1
OG0007112	SMRG1_85610.1	STRK1_81960.1
OG0007113	SMRG1_97040.2, SMRG1_97040.1	STRK1_92920.1
OG0007114	SMRG1_88910.1, SMRG1_88910.2, SMRG1_88910.3	STRK1_84700.1
OG0007115	SMRG1_57160.1	STRK1_53230.1
OG0007116	SMRG1_60610.3, SMRG1_60610.1, SMRG1_60610.2	STRK1_58230.1, STRK1_58230.2
OG0007117	SMRG1_22090.1	STRK1_20370.1
OG0007118	SMRG1_95460.1	STRK1_90370.1
OG0007120	SMRG1_83650.1	STRK1_80730.1
OG0007121	SMRG1_88190.1	STRK1_66730.1
OG0007122	SMRG1_54340.1, SMRG1_54340.2	STRK1_51670.1
OG0007123	SMRG1_71900.1	STRK1_69250.1
OG0007124	SMRG1_73100.1	STRK1_70230.1
OG0007125	SMRG1_79520.1	STRK1_77390.1, STRK1_77390.2
OG0007126	SMRG1_71010.1, SMRG1_71010.2	STRK1_68270.1
OG0007128	SMRG1_32840.1	STRK1_34030.1
OG0007129	SMRG1_32000.1, SMRG1_32000.2	STRK1_31800.3, STRK1_31800.1, STRK1_31800.2
OG0007130	SMRG1_24150.1, SMRG1_24160.1, SMRG1_24170.1	STRK1_24810.1
OG0007131	SMRG1_25020.1	STRK1_23380.1
OG0007132	SMRG1_36090.1	STRK1_30810.2
OG0007133	SMRG1_10780.2, SMRG1_10780.1	STRK1_10540.1, STRK1_10540.2
OG0007134	SMRG1_21220.1	STRK1_19060.1
OG0007135	SMRG1_20970.1	STRK1_102760.1, STRK1_19240.1
OG0007138	SMRG1_87750.1	STRK1_84170.1
OG0007138	SMRG1_87770.1	STRK1_84160.1
OG0007149	SMRG1_56780.1	STRK1_54060.1
OG0007150	SMRG1_11940.1	STRK1_13230.1
OG0007151	SMRG1_71360.1	STRK1_69730.1
