Orthogroup	schistosoma_margrebowiei	schistosoma_haematobium
OG0007486	SMRG1_70410.1	SHAE2_74150.1
OG0007487	SMRG1_73750.1	SHAE2_77550.1
OG0007487	SMRG1_73760.1	SHAE2_77550.1
OG0007488	SMRG1_49170.1	SHAE2_51780.1, SHAE2_51780.2
OG0007489	SMRG1_57600.1	SHAE2_60480.1
OG0007491	SMRG1_52340.1	SHAE2_55020.1
OG0007492	SMRG1_84860.1	SHAE2_89500.1
OG0007493	SMRG1_28670.1	SHAE2_30860.1
OG0007494	SMRG1_19080.1	SHAE2_21750.1
OG0007495	SMRG1_76380.1	SHAE2_80290.1, SHAE2_80290.2
OG0007496	SMRG1_65180.1	SHAE2_68820.1
OG0007497	SMRG1_56630.1	SHAE2_59550.1
OG0007499	SMRG1_52450.1	SHAE2_55130.1
OG0007500	SMRG1_34660.1	SHAE2_37410.1
OG0007501	SMRG1_47320.1	SHAE2_49880.1
OG0007502	SMRG1_20110.1	SHAE2_23680.1
OG0007503	SMRG1_49980.1	SHAE2_52500.1
OG0007505	SMRG1_47600.1	SHAE2_50170.1
OG0007506	SMRG1_96990.1	SHAE2_101190.1
OG0007507	SMRG1_62010.1	SHAE2_62830.1
OG0007508	SMRG1_79660.1	SHAE2_83700.1
OG0007509	SMRG1_1160.1	SHAE2_1070.1, SHAE2_1070.2
OG0007510	SMRG1_63740.1	SHAE2_67340.1
OG0007511	SMRG1_46000.1	SHAE2_49440.1
OG0007512	SMRG1_46400.1	SHAE2_49010.1
OG0007513	SMRG1_30260.1	SHAE2_32430.1
OG0007514	SMRG1_79450.1	SHAE2_83470.1
OG0007515	SMRG1_87180.1	SHAE2_91480.1
OG0007516	SMRG1_45890.1	SHAE2_48490.1
OG0007517	SMRG1_27270.1	SHAE2_29430.1
OG0007518	SMRG1_44460.1	SHAE2_47080.1
OG0007519	SMRG1_28250.1	SHAE2_30390.1
OG0007520	SMRG1_28280.1	SHAE2_30430.1
OG0007521	SMRG1_27280.1	SHAE2_29420.1
OG0007522	SMRG1_43650.1	SHAE2_46210.1
OG0007524	SMRG1_75480.1	SHAE2_79380.1
OG0007525	SMRG1_80710.1	SHAE2_84620.1
OG0007526	SMRG1_25420.1	SHAE2_27630.1
OG0007527	SMRG1_71380.1	SHAE2_76190.1
OG0007528	SMRG1_28970.1	SHAE2_31140.1
OG0007529	SMRG1_16070.1	SHAE2_18580.1
OG0007531	SMRG1_32960.1	SHAE2_35140.1
OG0007532	SMRG1_61260.1	SHAE2_63540.1
OG0007533	SMRG1_10760.1	SHAE2_13050.1
OG0007534	SMRG1_1530.1	SHAE2_320.1
OG0007535	SMRG1_92420.1	SHAE2_103320.1
OG0007536	SMRG1_15120.1	SHAE2_17630.1
OG0007537	SMRG1_44750.1	SHAE2_47370.1
OG0007538	SMRG1_17740.1	SHAE2_19400.1
OG0007539	SMRG1_21550.1	SHAE2_24550.1
OG0007540	SMRG1_90650.1	SHAE2_94960.1
OG0007543	SMRG1_10840.1	SHAE2_13120.1
OG0007544	SMRG1_33630.1, SMRG1_33630.2	SHAE2_36400.1
OG0007545	SMRG1_86000.1	SHAE2_90430.1
OG0007546	SMRG1_49420.1	SHAE2_52020.1
OG0007547	SMRG1_1060.1	SHAE2_1190.1
OG0007549	SMRG1_32780.1	SHAE2_34980.1
OG0007550	SMRG1_66940.1	SHAE2_70610.1
OG0007551	SMRG1_58280.1	SHAE2_61670.1
OG0007552	SMRG1_27720.1	SHAE2_29860.1
OG0007553	SMRG1_21810.1	SHAE2_24020.1
OG0007554	SMRG1_28990.1	SHAE2_31170.1, SHAE2_31170.2
OG0007555	SMRG1_33650.1	SHAE2_36420.1
OG0007558	SMRG1_33620.1	SHAE2_36380.1
OG0007559	SMRG1_30720.1	SHAE2_32880.1, SHAE2_32880.2
OG0007560	SMRG1_40920.1	SHAE2_43630.1
OG0007561	SMRG1_25010.1	SHAE2_27140.1
OG0007562	SMRG1_79550.1	SHAE2_83580.1
OG0007563	SMRG1_82610.1	SHAE2_86220.1
OG0007564	SMRG1_76060.1	SHAE2_79940.1
OG0007565	SMRG1_23380.1	SHAE2_25630.1
OG0007566	SMRG1_68460.1	SHAE2_72370.1
OG0007568	SMRG1_2420.1	SHAE2_2870.1
OG0007569	SMRG1_12880.1	SHAE2_15160.1
OG0007570	SMRG1_41740.1	SHAE2_44360.1
OG0007571	SMRG1_89350.1, SMRG1_89350.2	SHAE2_93640.1
OG0007572	SMRG1_75150.1	SHAE2_79080.1
OG0007573	SMRG1_61770.1	SHAE2_63060.1
OG0007574	SMRG1_91450.1	SHAE2_95730.1
OG0007575	SMRG1_75220.1	SHAE2_79160.1
OG0007576	SMRG1_20130.1	SHAE2_23700.1
OG0007577	SMRG1_79960.1	SHAE2_83980.1
OG0007578	SMRG1_88840.1	SHAE2_93030.1
OG0007579	SMRG1_9330.1	SHAE2_11600.1
OG0007580	SMRG1_45690.1	SHAE2_48330.1
OG0007581	SMRG1_90700.1	SHAE2_95010.1
OG0007582	SMRG1_16980.1	SHAE2_20220.1
OG0007583	SMRG1_66070.1	SHAE2_69740.1, SHAE2_69740.3
OG0007584	SMRG1_69570.1	SHAE2_72870.1
OG0007585	SMRG1_27850.1	SHAE2_29980.1
OG0007586	SMRG1_56190.1	SHAE2_58530.1
OG0007587	SMRG1_24380.1	SHAE2_26660.1
OG0007588	SMRG1_25460.1	SHAE2_27660.1
OG0007589	SMRG1_47420.1	SHAE2_49980.1
OG0007590	SMRG1_15150.1	SHAE2_17660.1
OG0007593	SMRG1_450.1	SHAE2_1830.1
OG0007594	SMRG1_50370.1	SHAE2_52930.1
OG0007595	SMRG1_36080.1	SHAE2_38820.1
OG0007596	SMRG1_56750.1	SHAE2_59690.1
OG0007597	SMRG1_88590.1	SHAE2_92730.1
OG0007598	SMRG1_90370.1	SHAE2_94660.1
OG0007599	SMRG1_88620.1	SHAE2_92760.1
OG0007600	SMRG1_52320.1	SHAE2_55000.1
OG0007601	SMRG1_80690.1, SMRG1_80690.2	SHAE2_84600.1
OG0007602	SMRG1_78770.1	SHAE2_82710.1
OG0007603	SMRG1_40600.1	SHAE2_43330.1
OG0007604	SMRG1_32670.1	SHAE2_34890.1
OG0007605	SMRG1_34590.1	SHAE2_37340.1
OG0007606	SMRG1_64460.1	SHAE2_68030.1
OG0007608	SMRG1_68700.1	SHAE2_73740.1
OG0007609	SMRG1_94000.1, SMRG1_94000.2	SHAE2_98110.1
OG0007610	SMRG1_72970.1	SHAE2_76640.1
OG0007611	SMRG1_46040.1	SHAE2_49410.1
OG0007613	SMRG1_47480.1, SMRG1_47480.2	SHAE2_50060.1
OG0007615	SMRG1_41680.1	SHAE2_44320.1
OG0007616	SMRG1_7540.1	SHAE2_8450.1
OG0007617	SMRG1_54180.1	SHAE2_56870.1
OG0007618	SMRG1_50450.1	SHAE2_53000.1
OG0007619	SMRG1_96590.1	SHAE2_100750.1
OG0007620	SMRG1_95310.1	SHAE2_99310.1
OG0007621	SMRG1_82880.1	SHAE2_86610.1
OG0007622	SMRG1_92650.1	SHAE2_96920.1
OG0007623	SMRG1_92900.1	SHAE2_97160.1
OG0007624	SMRG1_88100.1	SHAE2_92350.1, SHAE2_92350.2
OG0007625	SMRG1_53690.1	SHAE2_56360.1
OG0007626	SMRG1_56070.1	SHAE2_58820.1, SHAE2_58850.1
OG0007627	SMRG1_55530.1	SHAE2_58210.3, SHAE2_58210.1, SHAE2_58210.2
OG0007628	SMRG1_56820.1, SMRG1_56820.2	SHAE2_59760.1
OG0007629	SMRG1_67010.1	SHAE2_70680.1
OG0007630	SMRG1_64640.1	SHAE2_68210.1
OG0007632	SMRG1_59580.1	SHAE2_65280.1
OG0007633	SMRG1_26340.1, SMRG1_26340.2	SHAE2_28550.1
OG0007634	SMRG1_43010.1	SHAE2_45550.1
OG0007635	SMRG1_38620.1	SHAE2_41520.1
OG0007636	SMRG1_38520.1, SMRG1_38520.2	SHAE2_41420.2
OG0007637	SMRG1_36820.1	SHAE2_39660.1
OG0007639	SMRG1_11650.1, SMRG1_11650.2	SHAE2_13940.1
OG0007640	SMRG1_17770.1	SHAE2_19370.1, SHAE2_19370.2
OG0007641	SMRG1_16700.1, SMRG1_16700.2, SMRG1_16700.3	SHAE2_20510.1
OG0007642	SMRG1_7570.1, SMRG1_7570.2	SHAE2_8490.1
OG0007643	SMRG1_55360.1, SMRG1_55360.2	SHAE2_58030.1
OG0007644	SMRG1_66530.1	SHAE2_70190.1
OG0007645	SMRG1_67330.1	SHAE2_71000.2, SHAE2_71000.1, SHAE2_71000.3
OG0007646	SMRG1_95880.1	SHAE2_100020.1
OG0007650	SMRG1_85850.1	SHAE2_90260.1
OG0007651	SMRG1_2860.1, SMRG1_2860.10, SMRG1_2860.11, SMRG1_2860.12, SMRG1_2860.13, SMRG1_2860.16, SMRG1_2860.17, SMRG1_2860.2, SMRG1_2860.3, SMRG1_2860.4, SMRG1_2860.5, SMRG1_2860.6, SMRG1_2860.8, SMRG1_2860.9, SMRG1_2860.14, SMRG1_2860.15, SMRG1_2860.7	SHAE2_93100.1
OG0007666	SMRG1_77460.1	SHAE2_81360.1
OG0007667	SMRG1_91420.1	SHAE2_95700.1
OG0007668	SMRG1_76780.1	SHAE2_80690.1
OG0007669	SMRG1_69340.1	SHAE2_73160.1
OG0007670	SMRG1_5030.1	SHAE2_5770.1
OG0007671	SMRG1_4220.1	SHAE2_4920.1
OG0007672	SMRG1_16030.1	SHAE2_18530.1
OG0007673	SMRG1_90520.1	SHAE2_94820.1
OG0007674	SMRG1_84330.1	SHAE2_89070.1
OG0007675	SMRG1_28620.1, SMRG1_28620.2	SHAE2_30790.1
OG0007677	SMRG1_29790.1	SHAE2_31690.1
OG0007678	SMRG1_47570.1	SHAE2_50140.1
OG0007680	SMRG1_50640.1	SHAE2_53180.1
OG0007681	SMRG1_96090.1	SHAE2_100240.1
OG0007682	SMRG1_93190.1	SHAE2_97460.1
OG0007684	SMRG1_74800.1, SMRG1_74800.2	SHAE2_78640.1
OG0007685	SMRG1_1470.1	SHAE2_540.1
OG0007687	SMRG1_97350.1	SHAE2_101560.1
OG0007688	SMRG1_11350.1	SHAE2_13670.1
OG0007689	SMRG1_9310.1	SHAE2_11580.1
OG0007690	SMRG1_87350.1	SHAE2_91650.1
OG0007691	SMRG1_59250.1	SHAE2_62770.1
OG0007693	SMRG1_31480.1	SHAE2_33690.1
OG0007694	SMRG1_62080.1	SHAE2_65590.1
OG0007696	SMRG1_59160.1	SHAE2_62690.1
OG0007697	SMRG1_40840.1	SHAE2_43550.1
OG0007698	SMRG1_56900.1	SHAE2_59840.1
OG0007699	SMRG1_69140.1	SHAE2_73350.1
OG0007700	SMRG1_20980.1	SHAE2_22380.1
OG0007701	SMRG1_54380.1	SHAE2_57050.1
OG0007703	SMRG1_37450.1	SHAE2_40250.1
OG0007704	SMRG1_11840.1	SHAE2_14080.1
OG0007705	SMRG1_58820.1	SHAE2_62350.1
OG0007706	SMRG1_71240.1	SHAE2_76370.1
OG0007707	SMRG1_40100.1	SHAE2_42900.1
OG0007708	SMRG1_14740.1	SHAE2_17300.1
OG0007709	SMRG1_67900.1	SHAE2_71600.1
OG0007710	SMRG1_18660.1, SMRG1_18660.2	SHAE2_103160.1
OG0007711	SMRG1_75970.1	SHAE2_79850.1
OG0007713	SMRG1_75880.1	SHAE2_79750.1
OG0007714	SMRG1_40160.1	SHAE2_42960.1
OG0007715	SMRG1_33860.1	SHAE2_36630.1
OG0007716	SMRG1_78800.1	SHAE2_82770.1, SHAE2_82770.2, SHAE2_82780.1
OG0007717	SMRG1_83920.1	SHAE2_87830.1
OG0007718	SMRG1_69160.1	SHAE2_73330.1
OG0007719	SMRG1_73370.1	SHAE2_77160.1
OG0007720	SMRG1_32380.1	SHAE2_34620.1
OG0007721	SMRG1_49930.1	SHAE2_52470.1
OG0007722	SMRG1_91340.1	SHAE2_95620.1
OG0007723	SMRG1_8250.1	SHAE2_10460.1
OG0007724	SMRG1_7670.1	SHAE2_8610.1
OG0007725	SMRG1_58520.1	SHAE2_61940.1
OG0007726	SMRG1_7270.1	SHAE2_8210.1
OG0007727	SMRG1_75990.1	SHAE2_79870.1
OG0007728	SMRG1_35280.1	SHAE2_37950.1
OG0007729	SMRG1_50380.1	SHAE2_52940.1
OG0007730	SMRG1_6550.1	SHAE2_7370.1
OG0007732	SMRG1_43420.1	SHAE2_45960.1
OG0007733	SMRG1_92550.1, SMRG1_92550.2	SHAE2_96850.1
OG0007735	SMRG1_86290.1	SHAE2_90700.1
OG0007736	SMRG1_25970.1	SHAE2_28190.1
OG0007738	SMRG1_16690.1	SHAE2_20520.1
OG0007739	SMRG1_13430.1	SHAE2_15820.1
OG0007740	SMRG1_5430.1	SHAE2_6200.1
OG0007741	SMRG1_2480.1	SHAE2_3020.1
OG0007742	SMRG1_6390.1	SHAE2_7170.1
OG0007742	SMRG1_6400.1	SHAE2_7170.1
OG0007742	SMRG1_6400.2	SHAE2_7170.1
OG0007743	SMRG1_63940.1	SHAE2_67540.1
OG0007744	SMRG1_69630.1	SHAE2_72810.1, SHAE2_72810.2
OG0007745	SMRG1_55470.1	SHAE2_58140.1
OG0007746	SMRG1_23490.1	SHAE2_25720.1
OG0007747	SMRG1_87020.1	SHAE2_91310.1
OG0007748	SMRG1_47410.1	SHAE2_49970.1
OG0007749	SMRG1_70840.1	SHAE2_74580.1
OG0007750	SMRG1_18100.1	SHAE2_19020.1
OG0007751	SMRG1_80750.1	SHAE2_85000.1
OG0007752	SMRG1_24210.1	SHAE2_103290.1
OG0007753	SMRG1_7200.1, SMRG1_7200.2	SHAE2_8090.1
OG0007755	SMRG1_55030.1	SHAE2_57700.1
OG0007756	SMRG1_66560.1	SHAE2_70220.1
OG0007758	SMRG1_72730.1	SHAE2_76420.1
OG0007759	SMRG1_10710.1	SHAE2_12950.1
OG0007760	SMRG1_73640.1	SHAE2_77440.1
OG0007762	SMRG1_46950.1, SMRG1_46950.2	SHAE2_49600.1
OG0007763	SMRG1_43940.1	SHAE2_46500.1
OG0007764	SMRG1_14770.1	SHAE2_17330.1, SHAE2_17330.2
OG0007765	SMRG1_43200.1	SHAE2_45730.1
OG0007768	SMRG1_4430.1	SHAE2_5170.1
OG0007770	SMRG1_38370.2, SMRG1_38370.1	SHAE2_41260.1
OG0007771	SMRG1_48220.1	SHAE2_50820.1
OG0007774	SMRG1_78460.1	SHAE2_82370.1
OG0007775	SMRG1_79380.1	SHAE2_83400.1
OG0007776	SMRG1_79640.1	SHAE2_83680.1
OG0007777	SMRG1_76830.1	SHAE2_80730.1
OG0007778	SMRG1_35060.1	SHAE2_37760.1
OG0007779	SMRG1_35140.1	SHAE2_37820.1
OG0007780	SMRG1_38830.1	SHAE2_41730.1
OG0007783	SMRG1_84060.1	SHAE2_88700.1
OG0007784	SMRG1_56700.1	SHAE2_59640.1
OG0007785	SMRG1_88930.1	SHAE2_93190.1
OG0007789	SMRG1_83510.1	SHAE2_87220.1
OG0007790	SMRG1_82450.1	SHAE2_86040.1
OG0007791	SMRG1_67910.1	SHAE2_71620.1
OG0007792	SMRG1_90150.1, SMRG1_90150.2	SHAE2_94460.1
OG0007793	SMRG1_3050.1	SHAE2_3690.1
OG0007794	SMRG1_15980.1	SHAE2_18480.1
OG0007795	SMRG1_59490.1	SHAE2_65370.1
OG0007796	SMRG1_60110.1	SHAE2_64740.1
OG0007797	SMRG1_33920.1	SHAE2_36680.1
OG0007798	SMRG1_4860.1	SHAE2_5620.1
OG0007799	SMRG1_3510.1	SHAE2_4190.1
OG0007800	SMRG1_5120.1	SHAE2_5910.1
OG0007801	SMRG1_95240.1	SHAE2_99230.1
OG0007802	SMRG1_95300.1	SHAE2_99300.1
OG0007803	SMRG1_85320.1	SHAE2_89820.1
OG0007804	SMRG1_82130.1	SHAE2_85710.1
OG0007806	SMRG1_90140.1, SMRG1_90140.2	SHAE2_94450.1
OG0007807	SMRG1_48110.1	SHAE2_50720.1, SHAE2_50720.2
OG0007808	SMRG1_55730.1	SHAE2_58410.1
OG0007809	SMRG1_77390.1	SHAE2_81270.1
OG0007810	SMRG1_73830.1	SHAE2_77620.1
OG0007811	SMRG1_79420.1	SHAE2_83440.1
OG0007812	SMRG1_79440.1	SHAE2_83460.1
OG0007813	SMRG1_65890.1	SHAE2_69570.1
OG0007814	SMRG1_64260.1	SHAE2_67820.3, SHAE2_67820.1, SHAE2_67820.2
OG0007815	SMRG1_67260.1	SHAE2_70920.1
OG0007816	SMRG1_62250.1	SHAE2_65780.1
OG0007817	SMRG1_60900.1	SHAE2_63820.1, SHAE2_63820.2
OG0007818	SMRG1_26230.1	SHAE2_28440.1
OG0007819	SMRG1_27420.1	SHAE2_29570.1, SHAE2_29580.1
OG0007820	SMRG1_45680.1, SMRG1_45680.2	SHAE2_48320.1, SHAE2_48320.2
OG0007821	SMRG1_45420.1	SHAE2_48030.1
OG0007822	SMRG1_38100.1	SHAE2_40960.1
OG0007823	SMRG1_38530.1	SHAE2_41430.1
OG0007824	SMRG1_44920.1	SHAE2_47560.2, SHAE2_47560.1, SHAE2_47560.3
OG0007825	SMRG1_18680.1	SHAE2_21360.1
OG0007826	SMRG1_16660.1	SHAE2_20550.1
OG0007827	SMRG1_21400.1	SHAE2_24730.1
OG0007828	SMRG1_33730.1	SHAE2_36510.1
OG0007829	SMRG1_27880.1	SHAE2_30010.1
OG0007835	SMRG1_86470.1, SMRG1_86570.1	SHAE2_90870.1, SHAE2_90900.1, SHAE2_90860.1, SHAE2_90890.1, SHAE2_90790.1, SHAE2_90790.2
OG0007847	SMRG1_93950.1	SHAE2_98060.1
OG0007850	SMRG1_47090.1	SHAE2_49740.1
OG0007851	SMRG1_47080.1	SHAE2_49730.1
OG0007853	SMRG1_31730.1	SHAE2_33950.1
OG0007854	SMRG1_77780.1	SHAE2_81700.1
OG0007857	SMRG1_24280.1	SHAE2_26550.1
OG0007858	SMRG1_48660.1	SHAE2_51280.1
OG0007859	SMRG1_39610.3, SMRG1_39610.1, SMRG1_39610.2	SHAE2_42510.1
OG0007861	SMRG1_19520.1	SHAE2_23210.1
OG0007862	SMRG1_67750.1	SHAE2_71450.1
OG0007863	SMRG1_92720.1	SHAE2_96980.1
OG0007865	SMRG1_95340.1	SHAE2_99340.1
OG0007867	SMRG1_87310.1	SHAE2_91610.1
OG0007868	SMRG1_40150.1	SHAE2_42950.1
OG0007870	SMRG1_42250.1	SHAE2_44860.1
OG0007871	SMRG1_10070.1	SHAE2_12280.1
OG0007873	SMRG1_2870.1, SMRG1_2870.2	SHAE2_3470.1
OG0007874	SMRG1_55050.1	SHAE2_57720.1
OG0007875	SMRG1_32470.1	SHAE2_34690.1
OG0007876	SMRG1_56320.1	SHAE2_59270.1
OG0007877	SMRG1_74190.1	SHAE2_78020.1
OG0007878	SMRG1_22160.1	SHAE2_24160.1
OG0007879	SMRG1_1250.1	SHAE2_890.1
OG0007882	SMRG1_51600.1	SHAE2_54220.1
OG0007883	SMRG1_27250.1	SHAE2_29440.1
OG0007884	SMRG1_88650.1	SHAE2_92800.1
OG0007885	SMRG1_84470.1	SHAE2_89210.1
OG0007886	SMRG1_21560.1	SHAE2_24540.1
OG0007888	SMRG1_94860.1	SHAE2_98870.1
OG0007889	SMRG1_23220.1	SHAE2_25480.1
OG0007890	SMRG1_29000.1	SHAE2_31180.1, SHAE2_31180.2
OG0007891	SMRG1_64450.1	SHAE2_68020.1
OG0007892	SMRG1_91780.1	SHAE2_96040.1
OG0007893	SMRG1_36560.1	SHAE2_39370.1
OG0007894	SMRG1_50260.1, SMRG1_50260.2	SHAE2_52780.1
OG0007895	SMRG1_46650.1	SHAE2_48720.1
OG0007897	SMRG1_87390.1	SHAE2_91680.1
OG0007898	SMRG1_47630.1	SHAE2_50210.1
OG0007902	SMRG1_17690.1	SHAE2_19460.1
OG0007903	SMRG1_92030.2	SHAE2_96330.1
OG0007904	SMRG1_10210.1	SHAE2_12430.1
OG0007905	SMRG1_9470.1, SMRG1_9470.2	SHAE2_11720.1
OG0007907	SMRG1_38140.1	SHAE2_41010.1
OG0007908	SMRG1_80650.1	SHAE2_84560.1
OG0007909	SMRG1_79630.1	SHAE2_83670.1
OG0007910	SMRG1_77960.1	SHAE2_81880.1
OG0007911	SMRG1_83570.1	SHAE2_87290.1
OG0007912	SMRG1_37260.1	SHAE2_40060.1
OG0007913	SMRG1_41460.1	SHAE2_44110.1
OG0007914	SMRG1_32580.3, SMRG1_32580.2, SMRG1_32580.1	SHAE2_34810.1
OG0007915	SMRG1_65620.1	SHAE2_69310.1
OG0007918	SMRG1_4050.1	SHAE2_4730.1
OG0007919	SMRG1_13480.1	SHAE2_15860.1
OG0007920	SMRG1_80280.1	SHAE2_84300.1
OG0007921	SMRG1_91370.1	SHAE2_95650.1
OG0007922	SMRG1_58970.1	SHAE2_62510.1
OG0007923	SMRG1_64500.1	SHAE2_68060.1
OG0007924	SMRG1_59190.1	SHAE2_62720.1
OG0007925	SMRG1_74470.1	SHAE2_78300.1
OG0007926	SMRG1_16650.1	SHAE2_20570.1
OG0007927	SMRG1_78080.1	SHAE2_82000.1
OG0007929	SMRG1_76490.1, SMRG1_76490.2	SHAE2_80410.1
OG0007930	SMRG1_4300.1	SHAE2_5010.1
OG0007931	SMRG1_96790.1	SHAE2_100960.1
OG0007932	SMRG1_92590.1	SHAE2_96880.1
OG0007933	SMRG1_87790.1	SHAE2_92020.1, SHAE2_92020.2
OG0007934	SMRG1_87910.1	SHAE2_92130.1
OG0007935	SMRG1_47640.1	SHAE2_50230.1
OG0007936	SMRG1_46980.1	SHAE2_49630.1
OG0007937	SMRG1_50430.1	SHAE2_52980.1
OG0007938	SMRG1_51190.1	SHAE2_53770.1
OG0007939	SMRG1_51310.1	SHAE2_53910.1
OG0007940	SMRG1_46320.1	SHAE2_49180.1, SHAE2_49170.1
OG0007941	SMRG1_52890.1	SHAE2_55570.1
OG0007942	SMRG1_76190.1	SHAE2_80110.1
OG0007943	SMRG1_79890.1	SHAE2_83910.1
OG0007944	SMRG1_66100.1	SHAE2_69780.1
OG0007945	SMRG1_68630.1, SMRG1_68630.2, SMRG1_68630.3	SHAE2_73810.1
OG0007946	SMRG1_68650.1	SHAE2_73790.1
OG0007947	SMRG1_31890.1	SHAE2_34110.1
OG0007948	SMRG1_29500.1	SHAE2_31980.1
OG0007949	SMRG1_26710.1	SHAE2_28860.1
OG0007950	SMRG1_24370.1	SHAE2_26650.1
OG0007951	SMRG1_41450.1	SHAE2_44100.1
OG0007952	SMRG1_41650.1	SHAE2_44290.1, SHAE2_44290.2
OG0007953	SMRG1_25570.1	SHAE2_27750.1
OG0007955	SMRG1_42100.1	SHAE2_44730.1
OG0007956	SMRG1_43280.1	SHAE2_45810.1
OG0007957	SMRG1_43880.1, SMRG1_43880.2	SHAE2_46440.1
OG0007958	SMRG1_43970.1	SHAE2_46530.1
OG0007959	SMRG1_41210.1	SHAE2_43890.1
OG0007960	SMRG1_37870.1	SHAE2_40710.1
OG0007961	SMRG1_38490.1, SMRG1_38490.2	SHAE2_41390.1
OG0007963	SMRG1_16670.1	SHAE2_20540.1
OG0007964	SMRG1_4890.1	SHAE2_5630.1
OG0007965	SMRG1_5740.1	SHAE2_6490.1
OG0007967	SMRG1_36810.1	SHAE2_39650.1
OG0007968	SMRG1_45010.1, SMRG1_45010.2	SHAE2_47650.1
OG0007969	SMRG1_45320.1	SHAE2_47930.1
OG0007970	SMRG1_49750.1	SHAE2_52290.1
OG0007971	SMRG1_55130.1	SHAE2_57790.1
OG0007972	SMRG1_57390.1	SHAE2_60340.1
OG0007974	SMRG1_70860.1	SHAE2_74600.1
OG0007975	SMRG1_88510.1, SMRG1_88510.2, SMRG1_88510.3	SHAE2_92660.1
OG0007976	SMRG1_96340.1	SHAE2_100480.1
OG0007992	SMRG1_44730.1	SHAE2_47350.1
OG0007993	SMRG1_71540.1	SHAE2_76040.1
OG0007994	SMRG1_65770.1	SHAE2_69460.1
OG0007995	SMRG1_18840.1	SHAE2_21500.1
OG0007996	SMRG1_42120.1	SHAE2_44750.1
OG0007998	SMRG1_28480.1	SHAE2_30660.1, SHAE2_30660.2
OG0008000	SMRG1_60220.1	SHAE2_64640.1
OG0008001	SMRG1_70910.1	SHAE2_74640.1
OG0008005	SMRG1_93830.1, SMRG1_93830.2	SHAE2_97640.1
OG0008006	SMRG1_13920.1	SHAE2_16260.1
OG0008008	SMRG1_32830.1	SHAE2_35020.1
OG0008010	SMRG1_8760.1	SHAE2_10970.1
OG0008011	SMRG1_8240.1	SHAE2_10450.1
OG0008012	SMRG1_61930.1, SMRG1_61930.2	SHAE2_62900.1
OG0008013	SMRG1_51640.1	SHAE2_54260.1
OG0008015	SMRG1_69610.1	SHAE2_72830.1
OG0008016	SMRG1_20210.1	SHAE2_23790.1
OG0008017	SMRG1_85240.1	SHAE2_89750.1
OG0008018	SMRG1_16430.1	SHAE2_20770.1
OG0008019	SMRG1_35210.1	SHAE2_37890.1
OG0008022	SMRG1_32140.1	SHAE2_34380.1
OG0008023	SMRG1_90690.1	SHAE2_95000.1
OG0008024	SMRG1_2040.1	SHAE2_2540.1
OG0008025	SMRG1_25290.1	SHAE2_27500.1
OG0008028	SMRG1_51490.1	SHAE2_54120.1
OG0008030	SMRG1_36640.1	SHAE2_39440.1
OG0008031	SMRG1_25740.1	SHAE2_27930.1
OG0008032	SMRG1_27220.1	SHAE2_29270.1
OG0008037	SMRG1_49910.1	SHAE2_52450.1
OG0008038	SMRG1_44790.1	SHAE2_47410.1, SHAE2_47410.2
OG0008041	SMRG1_21540.1	SHAE2_24560.1
OG0008042	SMRG1_91120.1	SHAE2_95410.1
OG0008045	SMRG1_36380.1	SHAE2_39170.1
OG0008046	SMRG1_33890.1	SHAE2_36660.1
OG0008047	SMRG1_67210.1	SHAE2_70880.1
OG0008048	SMRG1_60330.1	SHAE2_64510.1
OG0008049	SMRG1_72920.1	SHAE2_76600.1
OG0008052	SMRG1_92800.1	SHAE2_97070.1
OG0008053	SMRG1_33150.1	SHAE2_35980.1
OG0008054	SMRG1_75190.1	SHAE2_79130.1
OG0008055	SMRG1_12750.1	SHAE2_15040.1
OG0008056	SMRG1_61670.1	SHAE2_63130.1
OG0008057	SMRG1_75770.1	SHAE2_79660.1
OG0008058	SMRG1_91880.1	SHAE2_96140.1
OG0008059	SMRG1_60910.1	SHAE2_63830.1
OG0008060	SMRG1_3140.1	SHAE2_3780.1
OG0008061	SMRG1_90570.1, SMRG1_90580.1	SHAE2_94880.1
OG0008063	SMRG1_66610.1	SHAE2_70280.1
OG0008064	SMRG1_96270.1	SHAE2_100400.1
OG0008065	SMRG1_96840.1	SHAE2_101030.1
OG0008066	SMRG1_86130.1	SHAE2_90550.1
OG0008067	SMRG1_81420.1	SHAE2_85080.1
OG0008068	SMRG1_92740.1	SHAE2_97010.1
OG0008069	SMRG1_93000.1	SHAE2_97240.1
OG0008070	SMRG1_87850.1	SHAE2_92080.1
OG0008071	SMRG1_93740.1	SHAE2_97710.1
OG0008072	SMRG1_53870.1	SHAE2_56560.1, SHAE2_56560.2
OG0008074	SMRG1_72960.1	SHAE2_76630.1
OG0008075	SMRG1_74770.1	SHAE2_78610.1
OG0008076	SMRG1_78420.1	SHAE2_82350.1
OG0008077	SMRG1_79050.1	SHAE2_83050.1
OG0008078	SMRG1_80120.1	SHAE2_84130.1, SHAE2_84130.2
OG0008079	SMRG1_64730.1	SHAE2_68300.1
OG0008080	SMRG1_67980.1	SHAE2_71680.1
OG0008081	SMRG1_67970.1	SHAE2_71670.1
OG0008082	SMRG1_59480.1	SHAE2_65380.1
OG0008083	SMRG1_59200.1	SHAE2_62730.1
OG0008084	SMRG1_33240.1	SHAE2_36100.1
