Orthogroup	schistosoma_margrebowiei	fasciola_gigantica
OG0006557	SMRG1_59820.1	FGIG_00988
OG0006558	SMRG1_72160.1	FGIG_01077
OG0006559	SMRG1_4980.1, SMRG1_4980.2, SMRG1_4980.3, SMRG1_4980.5	FGIG_01134
OG0006561	SMRG1_67640.1	FGIG_01187
OG0006562	SMRG1_13060.1	FGIG_01192
OG0006563	SMRG1_88300.1, SMRG1_88300.2	FGIG_01200
OG0006564	SMRG1_39080.1	FGIG_01264
OG0006565	SMRG1_18300.1	FGIG_08143, FGIG_01311
OG0006566	SMRG1_29340.1	FGIG_01314
OG0006567	SMRG1_30300.1	FGIG_01360
OG0006568	SMRG1_21150.1	FGIG_01394
OG0006569	SMRG1_29320.1	FGIG_01437
OG0006570	SMRG1_55980.1	FGIG_01459, FGIG_01458
OG0006571	SMRG1_62420.1, SMRG1_62420.2	FGIG_01508
OG0006572	SMRG1_46990.1	FGIG_01547
OG0006573	SMRG1_1750.1	FGIG_01594
OG0006574	SMRG1_67120.1	FGIG_01597
OG0006575	SMRG1_58260.1	FGIG_01608
OG0006576	SMRG1_58390.1, SMRG1_58370.1	FGIG_01614
OG0006577	SMRG1_35870.1	FGIG_01753
OG0006578	SMRG1_48490.1	FGIG_01891
OG0006579	SMRG1_42810.1	FGIG_02083
OG0006580	SMRG1_77220.1	FGIG_02087
OG0006581	SMRG1_26800.1	FGIG_02181
OG0006582	SMRG1_30710.1	FGIG_02231
OG0006583	SMRG1_87800.1	FGIG_02247
OG0006584	SMRG1_2290.1, SMRG1_2300.1	FGIG_02271
OG0006585	SMRG1_16970.1	FGIG_02288
OG0006586	SMRG1_37540.1	FGIG_02291
OG0006588	SMRG1_13340.1, SMRG1_13340.2	FGIG_02309
OG0006589	SMRG1_20360.1	FGIG_02349, FGIG_08384
OG0006590	SMRG1_20380.1	FGIG_02351
OG0006591	SMRG1_72980.1, SMRG1_72980.2, SMRG1_72980.3	FGIG_02456
OG0006592	SMRG1_85340.1	FGIG_02535
OG0006593	SMRG1_72500.1	FGIG_02570
OG0006594	SMRG1_52430.1	FGIG_02673
OG0006595	SMRG1_54060.1	FGIG_02674
OG0006596	SMRG1_79250.1	FGIG_02752
OG0006597	SMRG1_78170.2, SMRG1_78170.1	FGIG_02773
OG0006598	SMRG1_95230.1	FGIG_02915
OG0006599	SMRG1_23460.1	FGIG_07064, FGIG_03010
OG0006601	SMRG1_52380.1	FGIG_03122, FGIG_06369
OG0006602	SMRG1_25310.1	FGIG_03176
OG0006603	SMRG1_93920.1	FGIG_03226
OG0006604	SMRG1_56350.1, SMRG1_56350.2	FGIG_03234
OG0006605	SMRG1_16350.1	FGIG_03253
OG0006606	SMRG1_73680.1	FGIG_03382
OG0006607	SMRG1_26360.1	FGIG_03435
OG0006608	SMRG1_21060.1	FGIG_03438
OG0006609	SMRG1_87060.1, SMRG1_87060.2, SMRG1_87060.3, SMRG1_87060.4	FGIG_03439
OG0006610	SMRG1_81350.3, SMRG1_81350.1, SMRG1_81350.2	FGIG_03465
OG0006611	SMRG1_94370.1	FGIG_03478
OG0006613	SMRG1_56730.1	FGIG_03620
OG0006614	SMRG1_66160.1, SMRG1_66160.2	FGIG_03680
OG0006615	SMRG1_34190.1	FGIG_03718
OG0006616	SMRG1_72080.1	FGIG_03739
OG0006617	SMRG1_70390.1	FGIG_03802
OG0006618	SMRG1_37210.1	FGIG_03887
OG0006619	SMRG1_24180.1	FGIG_03900
OG0006620	SMRG1_1890.1	FGIG_03903
OG0006621	SMRG1_93620.1, SMRG1_93620.2	FGIG_03986
OG0006622	SMRG1_15960.1	FGIG_03995
OG0006623	SMRG1_66810.1	FGIG_04048
OG0006624	SMRG1_34700.1	FGIG_04050
OG0006625	SMRG1_62320.1	FGIG_04051
OG0006626	SMRG1_32600.1	FGIG_04076, FGIG_04074
OG0006627	SMRG1_57040.1, SMRG1_57040.2	FGIG_04165
OG0006628	SMRG1_93690.1	FGIG_04260
OG0006629	SMRG1_76230.1	FGIG_04332
OG0006630	SMRG1_82410.1	FGIG_04399, FGIG_04400
OG0006631	SMRG1_51950.1	FGIG_04415
OG0006632	SMRG1_39240.1	FGIG_04535
OG0006633	SMRG1_70460.1	FGIG_04566
OG0006634	SMRG1_41160.1	FGIG_04588
OG0006635	SMRG1_6770.1	FGIG_04593
OG0006636	SMRG1_24950.1	FGIG_04678
OG0006637	SMRG1_43540.1	FGIG_04744
OG0006638	SMRG1_6730.1	FGIG_04775
OG0006639	SMRG1_80490.1	FGIG_04793
OG0006640	SMRG1_8700.1	FGIG_04800
OG0006641	SMRG1_76550.1	FGIG_04835
OG0006642	SMRG1_65100.1	FGIG_04871
OG0006643	SMRG1_58710.1	FGIG_04972
OG0006644	SMRG1_24710.1	FGIG_05056
OG0006645	SMRG1_59740.1	FGIG_05059
OG0006646	SMRG1_52210.1	FGIG_05066
OG0006647	SMRG1_66790.1	FGIG_05201
OG0006648	SMRG1_66730.1	FGIG_05316
OG0006649	SMRG1_73080.1	FGIG_05329
OG0006650	SMRG1_48090.1	FGIG_05364
OG0006651	SMRG1_12110.1	FGIG_05383
OG0006652	SMRG1_23890.1	FGIG_05401
OG0006653	SMRG1_64960.1	FGIG_05476
OG0006654	SMRG1_66780.1	FGIG_05485
OG0006655	SMRG1_34330.1	FGIG_05516
OG0006656	SMRG1_34320.1	FGIG_05517
OG0006657	SMRG1_25440.1, SMRG1_25440.2	FGIG_05522
OG0006658	SMRG1_77890.1	FGIG_05543
OG0006659	SMRG1_35170.1	FGIG_05563
OG0006660	SMRG1_86100.1	FGIG_05584
OG0006661	SMRG1_73280.1	FGIG_05588
OG0006662	SMRG1_15590.1, SMRG1_15590.4, SMRG1_15590.5, SMRG1_15590.3, SMRG1_15590.6, SMRG1_15590.2	FGIG_05607
OG0006663	SMRG1_42200.1	FGIG_05679
OG0006664	SMRG1_51630.4, SMRG1_51630.1, SMRG1_51630.2, SMRG1_51630.3	FGIG_05683
OG0006665	SMRG1_36650.1	FGIG_11353, FGIG_05686
OG0006667	SMRG1_6630.1	FGIG_05807
OG0006668	SMRG1_24700.1	FGIG_05813
OG0006669	SMRG1_13700.1	FGIG_05844, FGIG_05843
OG0006670	SMRG1_72170.1	FGIG_05867
OG0006671	SMRG1_79410.3, SMRG1_79410.1, SMRG1_79410.2	FGIG_05896
OG0006672	SMRG1_17080.1	FGIG_05931, FGIG_05930
OG0006673	SMRG1_19700.1	FGIG_05954
OG0006674	SMRG1_80440.1	FGIG_06216
OG0006675	SMRG1_21500.1	FGIG_06262
OG0006676	SMRG1_74930.1	FGIG_06337
OG0006677	SMRG1_22820.1	FGIG_06343
OG0006678	SMRG1_47610.1	FGIG_06370
OG0006679	SMRG1_32370.1	FGIG_06489
OG0006680	SMRG1_11490.1	FGIG_06497
OG0006681	SMRG1_59890.1	FGIG_06517
OG0006682	SMRG1_84870.1, SMRG1_84870.2	FGIG_06595
OG0006683	SMRG1_20510.1, SMRG1_20520.1	FGIG_06625
OG0006684	SMRG1_16780.1, SMRG1_16790.1	FGIG_06654
OG0006685	SMRG1_33800.1	FGIG_06704
OG0006686	SMRG1_53920.1	FGIG_06837
OG0006687	SMRG1_89830.1	FGIG_06850, FGIG_06849
OG0006688	SMRG1_61840.1	FGIG_07177, FGIG_06904
OG0006690	SMRG1_59870.1	FGIG_07017
OG0006691	SMRG1_77260.1	FGIG_07029
OG0006692	SMRG1_4250.1	FGIG_07041
OG0006693	SMRG1_23470.1	FGIG_07063
OG0006694	SMRG1_78570.1	FGIG_07096
OG0006695	SMRG1_64270.1	FGIG_07100
OG0006696	SMRG1_87950.1	FGIG_07128
OG0006697	SMRG1_30770.1	FGIG_07137
OG0006698	SMRG1_42060.1	FGIG_07148
OG0006699	SMRG1_72050.1	FGIG_07152
OG0006700	SMRG1_39730.1	FGIG_07159
OG0006701	SMRG1_50170.1	FGIG_07173
OG0006702	SMRG1_92180.1	FGIG_07212, FGIG_07213
OG0006703	SMRG1_7260.1	FGIG_07292
OG0006704	SMRG1_35370.1	FGIG_07364
OG0006705	SMRG1_57420.1	FGIG_07464
OG0006706	SMRG1_41130.1, SMRG1_41130.2	FGIG_07610
OG0006707	SMRG1_30550.1	FGIG_07689
OG0006709	SMRG1_19320.1	FGIG_07701
OG0006710	SMRG1_83500.1, SMRG1_83500.2, SMRG1_83500.3	FGIG_07738
OG0006711	SMRG1_65440.1, SMRG1_65440.2	FGIG_07756
OG0006712	SMRG1_85090.1	FGIG_07781
OG0006713	SMRG1_33060.1	FGIG_07800
OG0006714	SMRG1_22700.1	FGIG_07877
OG0006715	SMRG1_44120.1	FGIG_08001
OG0006716	SMRG1_46060.1	FGIG_08050
OG0006717	SMRG1_92280.1	FGIG_08080, FGIG_09984
OG0006718	SMRG1_21420.1	FGIG_08186
OG0006719	SMRG1_46700.3, SMRG1_46700.1, SMRG1_46700.2	FGIG_08275
OG0006720	SMRG1_26990.2, SMRG1_26990.1, SMRG1_26990.3, SMRG1_26990.4	FGIG_08314
OG0006721	SMRG1_12270.1	FGIG_11198, FGIG_08330
OG0006722	SMRG1_28680.1	FGIG_08426
OG0006723	SMRG1_46080.1	FGIG_08448
OG0006724	SMRG1_3180.1	FGIG_08455
OG0006725	SMRG1_62940.1, SMRG1_62940.2	FGIG_08500
OG0006726	SMRG1_63370.1	FGIG_08531
OG0006727	SMRG1_80700.1	FGIG_08581
OG0006728	SMRG1_96240.1	FGIG_08639
OG0006729	SMRG1_96780.1	FGIG_08688
OG0006730	SMRG1_31720.1	FGIG_08713
OG0006731	SMRG1_88460.1	FGIG_08716
OG0006732	SMRG1_64910.1	FGIG_08900
OG0006733	SMRG1_9730.1, SMRG1_9730.2	FGIG_08923
OG0006734	SMRG1_93020.1	FGIG_08965
OG0006735	SMRG1_63920.1	FGIG_09072
OG0006736	SMRG1_74120.1	FGIG_09092
OG0006737	SMRG1_2110.1, SMRG1_2110.2	FGIG_09115
OG0006738	SMRG1_45670.1	FGIG_09161
OG0006739	SMRG1_20720.1	FGIG_09277
OG0006740	SMRG1_83020.1	FGIG_09334
OG0006741	SMRG1_13170.1	FGIG_09417, FGIG_10452
OG0006742	SMRG1_10660.1	FGIG_09469
OG0006743	SMRG1_50840.1	FGIG_09485
OG0006744	SMRG1_88580.1, SMRG1_88580.2	FGIG_09490
OG0006745	SMRG1_85230.1	FGIG_09498
OG0006746	SMRG1_79810.1	FGIG_09508
OG0006747	SMRG1_81820.1	FGIG_09537
OG0006748	SMRG1_10620.1, SMRG1_10620.2	FGIG_09540
OG0006749	SMRG1_37400.1	FGIG_09547
OG0006750	SMRG1_92950.1	FGIG_09616
OG0006751	SMRG1_57610.1	FGIG_09769
OG0006752	SMRG1_97920.1, SMRG1_12870.1	FGIG_09792
OG0006753	SMRG1_69240.1	FGIG_09849
OG0006754	SMRG1_49920.1	FGIG_09871
OG0006755	SMRG1_66260.1	FGIG_10121
OG0006756	SMRG1_87450.1	FGIG_10172
OG0006757	SMRG1_7070.1	FGIG_10197, FGIG_10196
OG0006758	SMRG1_64490.1	FGIG_10242, FGIG_10243
OG0006759	SMRG1_10170.1, SMRG1_10170.2	FGIG_10282
OG0006760	SMRG1_64300.1	FGIG_10291
OG0006761	SMRG1_45990.1	FGIG_10418
OG0006762	SMRG1_95050.1	FGIG_10555, FGIG_12148
OG0006763	SMRG1_16500.1	FGIG_10582
OG0006764	SMRG1_74660.1	FGIG_10640
OG0006765	SMRG1_87960.1	FGIG_10696
OG0006766	SMRG1_87280.1	FGIG_10766
OG0006767	SMRG1_87410.1	FGIG_11013
OG0006768	SMRG1_7450.1	FGIG_11022
OG0006769	SMRG1_74890.1	FGIG_11064
OG0006770	SMRG1_44410.1	FGIG_11080
OG0006771	SMRG1_7820.1	FGIG_11083
OG0006772	SMRG1_69900.1	FGIG_11085
OG0006773	SMRG1_77910.1	FGIG_11161
OG0006774	SMRG1_18860.1	FGIG_11264
OG0006775	SMRG1_61410.1	FGIG_11340
OG0006776	SMRG1_65290.1	FGIG_11344
OG0006777	SMRG1_17560.1	FGIG_11381
OG0006778	SMRG1_20900.1	FGIG_11484
OG0006779	SMRG1_50510.1	FGIG_11576
OG0006780	SMRG1_83970.1	FGIG_11725
OG0006781	SMRG1_40530.1	FGIG_11859
OG0006782	SMRG1_69210.1	FGIG_11873
OG0006783	SMRG1_17860.1	FGIG_11882
OG0006784	SMRG1_3820.1	FGIG_11919
OG0006785	SMRG1_79820.1	FGIG_12052
OG0006786	SMRG1_20830.1	FGIG_12157
OG0006787	SMRG1_33390.1	FGIG_12191
OG0006788	SMRG1_65800.1	FGIG_12350, FGIG_12296
OG0006789	SMRG1_12840.1	FGIG_12538
OG0006790	SMRG1_93990.1, SMRG1_93990.2	FGIG_12564
OG0006851	SMRG1_67300.1	FGIG_00025
OG0006852	SMRG1_96940.1	FGIG_00077, FGIG_00076
OG0006853	SMRG1_15070.1	FGIG_00106
OG0006854	SMRG1_49590.1	FGIG_00109
OG0006855	SMRG1_95610.1, SMRG1_95610.2	FGIG_10206, FGIG_00143
OG0006856	SMRG1_45220.1	FGIG_00178
OG0006857	SMRG1_91430.1, SMRG1_91430.2	FGIG_00241
OG0006858	SMRG1_11050.1, SMRG1_11050.2	FGIG_00250
OG0006859	SMRG1_310.1, SMRG1_310.2, SMRG1_310.3	FGIG_00254
OG0006860	SMRG1_15390.1	FGIG_00268
OG0006861	SMRG1_53650.1	FGIG_00271
OG0006862	SMRG1_29150.1	FGIG_00288
OG0006863	SMRG1_50710.1	FGIG_00293
OG0006864	SMRG1_48600.1	FGIG_00315
OG0006865	SMRG1_25130.1	FGIG_00365
OG0006866	SMRG1_33010.1	FGIG_00397
OG0006867	SMRG1_88120.2, SMRG1_88120.1	FGIG_00426
OG0006868	SMRG1_10300.1	FGIG_00462
OG0006869	SMRG1_33290.1	FGIG_00748
OG0006870	SMRG1_29720.1	FGIG_00790
OG0006871	SMRG1_88250.1	FGIG_00860
OG0006872	SMRG1_48550.1	FGIG_00902
OG0006873	SMRG1_6530.1	FGIG_00945
OG0006874	SMRG1_17670.1	FGIG_00950
OG0006875	SMRG1_66050.1	FGIG_00968
OG0006876	SMRG1_33410.1	FGIG_00978
OG0006877	SMRG1_48760.1	FGIG_00983
OG0006878	SMRG1_83060.1	FGIG_01048
OG0006879	SMRG1_58900.1	FGIG_01065
OG0006880	SMRG1_81410.1	FGIG_01142
OG0006881	SMRG1_90950.1	FGIG_01196
OG0006882	SMRG1_89150.1	FGIG_01337
OG0006883	SMRG1_26560.1	FGIG_01434
OG0006884	SMRG1_71340.1	FGIG_01443
OG0006886	SMRG1_32540.1, SMRG1_32540.2	FGIG_01515, FGIG_01514
OG0006887	SMRG1_25790.1	FGIG_01769
OG0006888	SMRG1_37950.1	FGIG_01784
OG0006889	SMRG1_89820.1	FGIG_01845, FGIG_06848
OG0006890	SMRG1_92490.1, SMRG1_97600.1	FGIG_01918, FGIG_02659
OG0006891	SMRG1_50590.1	FGIG_01983
OG0006892	SMRG1_63970.1	FGIG_02038
OG0006893	SMRG1_28560.1, SMRG1_28560.2	FGIG_02130
OG0006894	SMRG1_96520.1	FGIG_02304
OG0006895	SMRG1_33690.1	FGIG_02329
OG0006896	SMRG1_31070.1, SMRG1_31070.2, SMRG1_31070.3, SMRG1_31070.4	FGIG_02363
OG0006897	SMRG1_39600.1	FGIG_02375
OG0006898	SMRG1_49950.1	FGIG_02381
OG0006899	SMRG1_31180.1	FGIG_02389
OG0006900	SMRG1_95680.1	FGIG_02399
OG0006901	SMRG1_63930.1	FGIG_09450, FGIG_02464
OG0006903	SMRG1_14220.1	FGIG_02561
OG0006904	SMRG1_53820.1	FGIG_02586
OG0006905	SMRG1_97490.1	FGIG_02589
OG0006906	SMRG1_56810.1	FGIG_02653
OG0006907	SMRG1_55560.1	FGIG_02677
OG0006908	SMRG1_45490.1	FGIG_02746
OG0006909	SMRG1_8800.1	FGIG_02856
OG0006910	SMRG1_58240.1	FGIG_02878
OG0006911	SMRG1_53500.1	FGIG_02986
OG0006913	SMRG1_18390.1	FGIG_03078
OG0006914	SMRG1_52260.1	FGIG_03101
OG0006915	SMRG1_32200.1	FGIG_12567, FGIG_03162
OG0006916	SMRG1_94180.1	FGIG_03170
OG0006917	SMRG1_3270.1	FGIG_03448
OG0006918	SMRG1_32270.1	FGIG_03467
OG0006919	SMRG1_37620.1	FGIG_05831, FGIG_03476, FGIG_03477, FGIG_08361
OG0006920	SMRG1_26870.1	FGIG_03516
OG0006921	SMRG1_59390.1	FGIG_03529
OG0006922	SMRG1_12280.1	FGIG_03560
OG0006923	SMRG1_95750.1	FGIG_03578
OG0006924	SMRG1_79860.1	FGIG_03687
OG0006925	SMRG1_51040.1	FGIG_03771
OG0006926	SMRG1_52580.1	FGIG_03776
OG0006927	SMRG1_53540.1	FGIG_03794
OG0006928	SMRG1_15510.1	FGIG_03821
OG0006929	SMRG1_83280.1	FGIG_03845
OG0006931	SMRG1_9890.1	FGIG_03865
OG0006932	SMRG1_13950.1, SMRG1_13950.2	FGIG_03914
OG0006933	SMRG1_53210.1	FGIG_04071
OG0006934	SMRG1_42650.1	FGIG_04088
OG0006935	SMRG1_72100.1	FGIG_04116
OG0006936	SMRG1_37030.1	FGIG_04170
OG0006937	SMRG1_55370.1	FGIG_09355, FGIG_04200
OG0006938	SMRG1_91310.1	FGIG_04247
OG0006939	SMRG1_42390.1	FGIG_04363
OG0006940	SMRG1_14010.1	FGIG_04372
OG0006941	SMRG1_18380.1, SMRG1_18380.2	FGIG_04494, FGIG_12463
OG0006942	SMRG1_17610.1	FGIG_04657, FGIG_09724
OG0006943	SMRG1_84120.1	FGIG_04741
OG0006944	SMRG1_72780.1	FGIG_04796
OG0006946	SMRG1_11830.1	FGIG_04907
OG0006947	SMRG1_83720.1, SMRG1_83720.2	FGIG_04912
OG0006948	SMRG1_34580.1	FGIG_04948
OG0006949	SMRG1_73600.1	FGIG_04976
OG0006950	SMRG1_76090.1	FGIG_05000
OG0006951	SMRG1_21110.1	FGIG_05107
OG0006952	SMRG1_27790.1	FGIG_05293
OG0006953	SMRG1_61720.1	FGIG_05317
OG0006954	SMRG1_53070.1	FGIG_05366
OG0006955	SMRG1_31220.1	FGIG_05451
OG0006956	SMRG1_60600.1	FGIG_05496, FGIG_10647
OG0006957	SMRG1_71880.1	FGIG_05530
OG0006958	SMRG1_69060.1	FGIG_05655
OG0006959	SMRG1_87810.1	FGIG_05673
OG0006960	SMRG1_34980.1	FGIG_05676
OG0006961	SMRG1_91060.1	FGIG_05766
OG0006962	SMRG1_54570.1	FGIG_05769
OG0006963	SMRG1_49620.1	FGIG_05850
OG0006964	SMRG1_62760.1	FGIG_05898
OG0006965	SMRG1_35580.1	FGIG_05952
OG0006966	SMRG1_62150.1	FGIG_06005
OG0006967	SMRG1_89770.1	FGIG_06021
OG0006968	SMRG1_37970.1, SMRG1_37970.3, SMRG1_37970.2	FGIG_06110
OG0006969	SMRG1_71940.1	FGIG_06130
OG0006970	SMRG1_71930.1	FGIG_06131
OG0006971	SMRG1_80850.1	FGIG_06156, FGIG_08496
OG0006972	SMRG1_59670.1	FGIG_06182
OG0006973	SMRG1_3840.1	FGIG_06202
OG0006974	SMRG1_81760.1	FGIG_12161, FGIG_06222
OG0006975	SMRG1_21510.1	FGIG_06263
OG0006976	SMRG1_69220.1	FGIG_10649, FGIG_06280
OG0006977	SMRG1_32680.1	FGIG_06284
OG0006978	SMRG1_23280.1	FGIG_06288
OG0006979	SMRG1_67040.1	FGIG_06294
OG0006980	SMRG1_79470.1	FGIG_06321, FGIG_07888
OG0006981	SMRG1_59310.1	FGIG_06478
OG0006982	SMRG1_56850.1	FGIG_06483
OG0006983	SMRG1_15190.1	FGIG_06575
OG0006984	SMRG1_52140.1, SMRG1_52140.2, SMRG1_52140.3	FGIG_06628
OG0006985	SMRG1_41110.1, SMRG1_41110.2	FGIG_06800
OG0006986	SMRG1_3290.1	FGIG_06935
OG0006987	SMRG1_78020.1, SMRG1_78030.1	FGIG_06981
OG0006988	SMRG1_78040.1, SMRG1_78040.2	FGIG_06982
OG0006989	SMRG1_74330.1	FGIG_06987
OG0006990	SMRG1_1790.1	FGIG_07010, FGIG_10468, FGIG_11255
OG0006991	SMRG1_81600.1	FGIG_07116
OG0006993	SMRG1_17830.1	FGIG_07508
OG0006994	SMRG1_4840.1, SMRG1_4840.2, SMRG1_4840.3	FGIG_07537
OG0006995	SMRG1_62810.1	FGIG_07565
OG0006997	SMRG1_87200.1, SMRG1_87200.2	FGIG_07594
OG0006998	SMRG1_76630.1	FGIG_07628
OG0006999	SMRG1_46460.1, SMRG1_46460.2	FGIG_07706
OG0007000	SMRG1_83730.1	FGIG_07778
OG0007001	SMRG1_49350.1	FGIG_07795
OG0007002	SMRG1_96050.1	FGIG_07858
OG0007003	SMRG1_6540.1	FGIG_07876
OG0007004	SMRG1_94050.1	FGIG_07924
OG0007005	SMRG1_46450.1	FGIG_07962
OG0007006	SMRG1_94230.1	FGIG_07998, FGIG_08118
OG0007007	SMRG1_44130.1, SMRG1_44130.2	FGIG_08002
OG0007008	SMRG1_64920.1	FGIG_08003
OG0007009	SMRG1_92270.1	FGIG_08081
OG0007010	SMRG1_20220.1	FGIG_08158
OG0007011	SMRG1_50860.1	FGIG_08209
OG0007012	SMRG1_48530.1	FGIG_08446
OG0007013	SMRG1_64560.1	FGIG_08450
OG0007014	SMRG1_11450.1	FGIG_08472
OG0007015	SMRG1_80080.1	FGIG_08480
OG0007016	SMRG1_17340.1	FGIG_08483
OG0007017	SMRG1_51180.1	FGIG_08652
OG0007018	SMRG1_95520.1, SMRG1_95520.2, SMRG1_95520.3, SMRG1_95520.4	FGIG_08700
OG0007019	SMRG1_79030.1, SMRG1_79030.2	FGIG_08726
OG0007020	SMRG1_57090.1	FGIG_08734
OG0007021	SMRG1_49140.1	FGIG_08806
OG0007022	SMRG1_59500.1	FGIG_08820
OG0007023	SMRG1_45380.1	FGIG_08822
OG0007024	SMRG1_83860.1, SMRG1_83860.2	FGIG_08838
OG0007025	SMRG1_92220.1	FGIG_08853, FGIG_12198
OG0007026	SMRG1_61100.1	FGIG_08855
OG0007028	SMRG1_75610.1	FGIG_08899
OG0007029	SMRG1_18500.1	FGIG_08944
OG0007030	SMRG1_72240.1	FGIG_08986
OG0007031	SMRG1_38040.1	FGIG_09032
OG0007032	SMRG1_79580.1	FGIG_09073
OG0007033	SMRG1_79590.1	FGIG_09074
OG0007034	SMRG1_79600.1	FGIG_09075
OG0007035	SMRG1_70740.1	FGIG_09104
OG0007036	SMRG1_83180.1	FGIG_09201
OG0007037	SMRG1_60990.1	FGIG_09252
OG0007038	SMRG1_37980.1	FGIG_09494
OG0007039	SMRG1_52800.1	FGIG_09523
OG0007040	SMRG1_73240.1	FGIG_09524
OG0007041	SMRG1_29820.1	FGIG_09608
OG0007042	SMRG1_27710.1	FGIG_09694
OG0007043	SMRG1_87220.1	FGIG_09847
OG0007044	SMRG1_11580.1	FGIG_09934
OG0007046	SMRG1_83980.1	FGIG_10042
OG0007047	SMRG1_58270.1	FGIG_10133
OG0007048	SMRG1_62530.1	FGIG_10222
OG0007049	SMRG1_38790.1	FGIG_10262
OG0007050	SMRG1_10190.1	FGIG_10284
OG0007051	SMRG1_14280.1	FGIG_10288
OG0007052	SMRG1_6270.1	FGIG_10304
OG0007053	SMRG1_36170.1	FGIG_10310
OG0007054	SMRG1_88430.1	FGIG_10325
OG0007055	SMRG1_72390.1	FGIG_10370
OG0007056	SMRG1_23420.1	FGIG_10489, FGIG_10488
OG0007057	SMRG1_66510.1	FGIG_10513
OG0007058	SMRG1_1840.1	FGIG_10532
OG0007059	SMRG1_46030.1	FGIG_10536
OG0007060	SMRG1_34000.1	FGIG_10540
OG0007061	SMRG1_95040.1, SMRG1_95040.2	FGIG_10554
OG0007062	SMRG1_23350.1	FGIG_10601
OG0007063	SMRG1_1590.1	FGIG_10653
OG0007064	SMRG1_87240.1	FGIG_10689
OG0007065	SMRG1_4700.1	FGIG_10737
OG0007067	SMRG1_84160.1	FGIG_11012
OG0007068	SMRG1_78810.1	FGIG_11057
OG0007069	SMRG1_35920.1	FGIG_11118
OG0007070	SMRG1_53140.1	FGIG_11230
OG0007071	SMRG1_54630.1	FGIG_12247, FGIG_11293
OG0007072	SMRG1_35590.1	FGIG_11363
OG0007073	SMRG1_71110.1, SMRG1_61290.1	FGIG_11393
OG0007074	SMRG1_76320.1	FGIG_11414
OG0007075	SMRG1_16210.1	FGIG_12361, FGIG_11437
OG0007076	SMRG1_32120.1	FGIG_11439
OG0007077	SMRG1_65860.1	FGIG_11509
OG0007078	SMRG1_51760.1, SMRG1_51760.2	FGIG_11643
OG0007079	SMRG1_22790.1	FGIG_11662
OG0007080	SMRG1_16860.1	FGIG_11732
OG0007081	SMRG1_52920.1	FGIG_11763
OG0007082	SMRG1_88630.1	FGIG_11769
OG0007085	SMRG1_38920.1	FGIG_12104
OG0007086	SMRG1_86040.1	FGIG_12163
OG0007087	SMRG1_66990.1	FGIG_12379
OG0007088	SMRG1_96410.1	FGIG_12562
OG0007089	SMRG1_62510.1	FGIG_12644
OG0007090	SMRG1_17930.1	FGIG_13985
OG0007149	SMRG1_56780.1	FGIG_00004
OG0007150	SMRG1_11940.1	FGIG_00048
OG0007151	SMRG1_71360.1	FGIG_00124
OG0007152	SMRG1_95390.1	FGIG_00191
OG0007153	SMRG1_18440.1	FGIG_00222
OG0007154	SMRG1_37730.1	FGIG_00311
OG0007155	SMRG1_57910.1	FGIG_00368
OG0007156	SMRG1_34480.1	FGIG_00384
OG0007157	SMRG1_74420.1	FGIG_00441
OG0007158	SMRG1_91460.1	FGIG_00465
OG0007159	SMRG1_89470.1, SMRG1_89470.2	FGIG_00502
OG0007160	SMRG1_33110.1	FGIG_00641
OG0007161	SMRG1_80950.1	FGIG_00648
OG0007162	SMRG1_16740.1	FGIG_00686
OG0007163	SMRG1_23330.1	FGIG_00692
OG0007164	SMRG1_75550.1	FGIG_00703
OG0007165	SMRG1_37830.1	FGIG_00804
OG0007166	SMRG1_93780.1	FGIG_00807
OG0007167	SMRG1_39040.1	FGIG_00896
OG0007168	SMRG1_61590.1	FGIG_00903
OG0007169	SMRG1_73990.1	FGIG_00926
OG0007170	SMRG1_33430.1, SMRG1_33430.2	FGIG_00975
OG0007171	SMRG1_54980.1	FGIG_00985
OG0007172	SMRG1_28740.1	FGIG_00995
OG0007173	SMRG1_8440.1	FGIG_01020, FGIG_12319
OG0007174	SMRG1_52870.1	FGIG_01026
OG0007175	SMRG1_36960.1	FGIG_01094
OG0007176	SMRG1_85700.1	FGIG_01115
OG0007177	SMRG1_43210.1	FGIG_01148
OG0007178	SMRG1_59980.1	FGIG_01241
OG0007179	SMRG1_23920.1	FGIG_01270
OG0007180	SMRG1_750.1	FGIG_01302
OG0007181	SMRG1_91110.1	FGIG_01319
OG0007182	SMRG1_14390.1	FGIG_01426
OG0007184	SMRG1_90500.1	FGIG_01550
OG0007185	SMRG1_95100.1	FGIG_01573
OG0007186	SMRG1_75540.1, SMRG1_75540.2	FGIG_01610
OG0007187	SMRG1_80770.1	FGIG_01665
OG0007188	SMRG1_69540.1	FGIG_01716
OG0007189	SMRG1_64750.1	FGIG_01725
OG0007191	SMRG1_83210.1	FGIG_01882
OG0007192	SMRG1_68010.1	FGIG_01924
OG0007193	SMRG1_54860.1	FGIG_01952
OG0007194	SMRG1_6570.1	FGIG_01991, FGIG_08012
OG0007195	SMRG1_87990.1	FGIG_02187
OG0007196	SMRG1_14290.1	FGIG_02240
OG0007197	SMRG1_91040.1	FGIG_02241
OG0007198	SMRG1_30160.1	FGIG_02289
OG0007199	SMRG1_23940.1	FGIG_02314
