Orthogroup	schistosoma_rodhaini	schistosoma_japonicum
OG0007508	SRDH2_81210.1	EWB00_008185
OG0007509	SRDH2_720.1	EWB00_010225
OG0007510	SRDH2_64750.1	EWB00_007131
OG0007511	SRDH2_46080.1	EWB00_004073.1, EWB00_004073.2, EWB00_004073.3
OG0007512	SRDH2_46780.1	EWB00_000173.1, EWB00_000173.3, EWB00_000173.2
OG0007513	SRDH2_30590.1	EWB00_005996
OG0007514	SRDH2_80960.1	EWB00_002644
OG0007515	SRDH2_89030.1	EWB00_000612
OG0007516	SRDH2_45820.1	EWB00_004736
OG0007517	SRDH2_27530.1	EWB00_000665
OG0007518	SRDH2_44480.1	EWB00_000015, EWB00_008805
OG0007520	SRDH2_28550.1	EWB00_006969
OG0007521	SRDH2_27540.1	EWB00_000666
OG0007523	SRDH2_14560.1	EWB00_007692
OG0007524	SRDH2_76690.1	EWB00_001390
OG0007525	SRDH2_82290.1	EWB00_007478
OG0007526	SRDH2_25660.1	EWB00_004235
OG0007528	SRDH2_29250.1	EWB00_003287.2, EWB00_003287.3
OG0007529	SRDH2_17000.1	EWB00_002453.1, EWB00_002453.2
OG0007530	SRDH2_37460.1	EWB00_001312
OG0007531	SRDH2_34830.1	EWB00_002122
OG0007532	SRDH2_61130.1	EWB00_003858
OG0007533	SRDH2_11540.1, SRDH2_11540.2	EWB00_003256
OG0007534	SRDH2_360.1	EWB00_010199.1, EWB00_010199.2
OG0007536	SRDH2_16120.1	EWB00_004127.1, EWB00_004127.2
OG0007537	SRDH2_44760.1, SRDH2_44760.2, SRDH2_44760.3	EWB00_000991.1, EWB00_000991.2
OG0007538	SRDH2_17670.1	EWB00_000058
OG0007539	SRDH2_22010.1	EWB00_005750
OG0007540	SRDH2_93170.1	EWB00_001950
OG0007541	SRDH2_1390.1	EWB00_010247
OG0007543	SRDH2_11600.1	EWB00_009384
OG0007544	SRDH2_35510.1	EWB00_008146
OG0007545	SRDH2_87910.1	EWB00_001352
OG0007546	SRDH2_49500.1	EWB00_008090
OG0007547	SRDH2_850.1	EWB00_005663
OG0007549	SRDH2_34650.1	EWB00_005963
OG0007550	SRDH2_69810.1, SRDH2_69810.2	EWB00_003997
OG0007551	SRDH2_59170.1, SRDH2_59170.2	EWB00_005557
OG0007552	SRDH2_28000.1	EWB00_007004
OG0007553	SRDH2_22310.1	EWB00_002414
OG0007554	SRDH2_29270.1	EWB00_000642
OG0007555	SRDH2_35530.1	EWB00_008144
OG0007558	SRDH2_35490.1	EWB00_008147
OG0007560	SRDH2_40920.1	EWB00_007808.1, EWB00_007808.2
OG0007561	SRDH2_25270.1	EWB00_006983
OG0007562	SRDH2_81100.1	EWB00_010188, EWB00_002631, EWB00_002635
OG0007563	SRDH2_84050.1	EWB00_008947
OG0007564	SRDH2_77320.1	EWB00_010551
OG0007565	SRDH2_23860.1	EWB00_001552
OG0007566	SRDH2_68270.1	EWB00_006254
OG0007568	SRDH2_2660.1	EWB00_004242
OG0007569	SRDH2_15300.1	EWB00_002682
OG0007570	SRDH2_41770.1	EWB00_008545
OG0007571	SRDH2_91140.1	EWB00_009864
OG0007572	SRDH2_76370.1	EWB00_007246
OG0007573	SRDH2_60620.1	EWB00_000516.1, EWB00_000516.2
OG0007574	SRDH2_92420.1	EWB00_001837
OG0007575	SRDH2_76450.1	EWB00_007257
OG0007576	SRDH2_23120.1	EWB00_010790
OG0007577	SRDH2_81500.1	EWB00_002266
OG0007578	SRDH2_90590.1	EWB00_000725
OG0007580	SRDH2_45660.1	EWB00_009676
OG0007581	SRDH2_93130.1	EWB00_001947
OG0007582	SRDH2_18530.1	EWB00_005419
OG0007583	SRDH2_66000.1	EWB00_010490.1, EWB00_010490.2, EWB00_010490.3
OG0007584	SRDH2_70030.1	EWB00_008936
OG0007586	SRDH2_56350.3, SRDH2_56350.1, SRDH2_56350.2	EWB00_000435.1, EWB00_000435.2
OG0007587	SRDH2_24730.1	EWB00_006997.1, EWB00_006997.2
OG0007588	SRDH2_25750.1	EWB00_000245
OG0007589	SRDH2_47500.1	EWB00_002544.1, EWB00_002544.2
OG0007593	SRDH2_1570.1, SRDH2_1570.2	EWB00_005634
OG0007594	SRDH2_50450.1	EWB00_007600.1, EWB00_007600.2, EWB00_007600.3
OG0007595	SRDH2_33560.1	EWB00_004271
OG0007596	SRDH2_57580.1	EWB00_005248.1, EWB00_005248.2, EWB00_005248.3
OG0007597	SRDH2_89690.1	EWB00_007507
OG0007598	SRDH2_93480.1	EWB00_004956
OG0007599	SRDH2_89720.1	EWB00_009429
OG0007601	SRDH2_82270.1	EWB00_007480
OG0007602	SRDH2_80230.1	EWB00_007404.1, EWB00_007404.2
OG0007603	SRDH2_40620.2, SRDH2_40620.4, SRDH2_40620.1, SRDH2_40620.3	EWB00_003906
OG0007604	SRDH2_34540.1	EWB00_005950
OG0007605	SRDH2_32150.1	EWB00_003394
OG0007606	SRDH2_65480.1	EWB00_010432
OG0007607	SRDH2_60550.1	EWB00_011253
OG0007608	SRDH2_70770.1	EWB00_010078
OG0007609	SRDH2_96080.1	EWB00_007432
OG0007610	SRDH2_73360.1	EWB00_002708
OG0007611	SRDH2_46110.1	EWB00_004069, EWB00_004070
OG0007613	SRDH2_47570.1	EWB00_002552
OG0007614	SRDH2_48080.1	EWB00_006893
OG0007615	SRDH2_41730.1	EWB00_007653
OG0007616	SRDH2_8110.1, SRDH2_8110.2	EWB00_009503
OG0007617	SRDH2_54580.1	EWB00_005374
OG0007618	SRDH2_50530.1	EWB00_003617
OG0007619	SRDH2_98670.1	EWB00_005846
OG0007620	SRDH2_97300.1	EWB00_004759.1, EWB00_004759.2
OG0007621	SRDH2_84470.1	EWB00_003783.1, EWB00_003783.2, EWB00_003783.3
OG0007622	SRDH2_94320.1, SRDH2_94320.2	EWB00_006696
OG0007623	SRDH2_94430.1, SRDH2_94720.1, SRDH2_94470.1	EWB00_003174
OG0007624	SRDH2_90340.1	EWB00_006925.1, EWB00_006925.2
OG0007625	SRDH2_52970.1	EWB00_010678.4, EWB00_010678.1, EWB00_010678.2, EWB00_010678.3, EWB00_010678.5
OG0007626	SRDH2_56570.1	EWB00_003794
OG0007627	SRDH2_56010.1	EWB00_011177
OG0007628	SRDH2_57700.1	EWB00_007820.1, EWB00_007820.2
OG0007629	SRDH2_69740.1, SRDH2_69740.2	EWB00_003992, EWB00_003993
OG0007630	SRDH2_65630.1	EWB00_008885, EWB00_008886
OG0007632	SRDH2_62730.1, SRDH2_62730.2	EWB00_011101
OG0007633	SRDH2_26670.1	EWB00_003735
OG0007634	SRDH2_43000.1, SRDH2_43000.4, SRDH2_43000.3, SRDH2_43000.2, SRDH2_43000.5	EWB00_006406
OG0007635	SRDH2_38700.1, SRDH2_38700.2, SRDH2_38700.3	EWB00_010141.1, EWB00_010141.2
OG0007636	SRDH2_38610.1	EWB00_004372
OG0007637	SRDH2_34330.1	EWB00_004348.1, EWB00_004348.2, EWB00_004348.3
OG0007638	SRDH2_6450.1	EWB00_008980.1, EWB00_008980.2
OG0007639	SRDH2_14040.1	EWB00_008325.1, EWB00_008325.2, EWB00_008325.3
OG0007640	SRDH2_17640.1	EWB00_000061.1, EWB00_000061.2
OG0007641	SRDH2_18800.1	EWB00_005445
OG0007642	SRDH2_8160.1, SRDH2_8160.3, SRDH2_8160.4, SRDH2_8160.2, SRDH2_8160.5	EWB00_000424
OG0007643	SRDH2_55840.1	EWB00_000757
OG0007644	SRDH2_66440.1	EWB00_010400
OG0007646	SRDH2_97880.1	EWB00_000560
OG0007649	SRDH2_78270.1, SRDH2_56480.1, SRDH2_78280.1	EWB00_002231, EWB00_009994.1, EWB00_009994.2
OG0007667	SRDH2_92450.1	EWB00_001841
OG0007668	SRDH2_78080.1	EWB00_010969.1, EWB00_010969.2, EWB00_010969.3
OG0007669	SRDH2_70500.1	EWB00_008919
OG0007670	SRDH2_5330.1	EWB00_006285
OG0007671	SRDH2_4440.1	EWB00_004855
OG0007672	SRDH2_16960.1	EWB00_002458
OG0007674	SRDH2_85950.1	EWB00_002619
OG0007677	SRDH2_30080.1	EWB00_006042
OG0007679	SRDH2_98600.1	EWB00_005856
OG0007680	SRDH2_50730.1	EWB00_005366
OG0007681	SRDH2_98120.1	EWB00_004784
OG0007682	SRDH2_95070.1	EWB00_007951
OG0007683	SRDH2_48840.1	EWB00_010739
OG0007684	SRDH2_76020.1	EWB00_009132
OG0007685	SRDH2_100090.1, SRDH2_420.1	EWB00_003599
OG0007686	SRDH2_49050.1	EWB00_010717
OG0007688	SRDH2_13700.1	EWB00_004635
OG0007689	SRDH2_9990.1	EWB00_009185
OG0007690	SRDH2_88870.1	EWB00_005302
OG0007691	SRDH2_60430.1	EWB00_010528
OG0007692	SRDH2_11970.1	EWB00_009414.1, EWB00_009414.2
OG0007694	SRDH2_63040.1	EWB00_011142.1
OG0007696	SRDH2_60340.1	EWB00_010517
OG0007697	SRDH2_40860.1	EWB00_007815
OG0007698	SRDH2_57620.1	EWB00_007829
OG0007699	SRDH2_71150.1	EWB00_010039
OG0007700	SRDH2_21320.1	EWB00_006427
OG0007701	SRDH2_54750.1	EWB00_006483
OG0007703	SRDH2_37620.1	EWB00_001294
OG0007705	SRDH2_59940.1	EWB00_005190
OG0007708	SRDH2_15820.1	EWB00_002371
OG0007709	SRDH2_68840.1	EWB00_005787
OG0007711	SRDH2_77230.1	EWB00_004519
OG0007714	SRDH2_40200.1	EWB00_003942
OG0007715	SRDH2_35760.1	EWB00_001729
OG0007716	SRDH2_80280.1	EWB00_001212
OG0007717	SRDH2_85490.1	EWB00_007281
OG0007718	SRDH2_71160.1	EWB00_010038
OG0007719	SRDH2_72920.1	EWB00_004972
OG0007720	SRDH2_36270.1	EWB00_003414
OG0007721	SRDH2_50000.1	EWB00_003002
OG0007723	SRDH2_8890.1	EWB00_002106
OG0007724	SRDH2_8240.1	EWB00_008704
OG0007726	SRDH2_7820.1	EWB00_002096.1, EWB00_002096.2
OG0007727	SRDH2_77250.1	EWB00_004517.1, EWB00_004517.2
OG0007728	SRDH2_32750.1	EWB00_004756.1, EWB00_004756.2
OG0007729	SRDH2_50460.1	EWB00_007598
OG0007730	SRDH2_6900.1	EWB00_008531
OG0007731	SRDH2_36800.1	EWB00_010901.1, EWB00_010901.2
OG0007732	SRDH2_43440.1	EWB00_006365
OG0007733	SRDH2_94250.1	EWB00_006705
OG0007734	SRDH2_27220.1	EWB00_005022
OG0007735	SRDH2_88340.1	EWB00_001653
OG0007737	SRDH2_94380.1	EWB00_009213
OG0007738	SRDH2_18810.1	EWB00_005447
OG0007740	SRDH2_5760.1	EWB00_002036
OG0007741	SRDH2_102390.1	EWB00_007878
OG0007743	SRDH2_64960.1	EWB00_007107
OG0007745	SRDH2_55960.1, SRDH2_55960.2	EWB00_011170.1, EWB00_011170.2
OG0007746	SRDH2_23940.2	EWB00_007091
OG0007747	SRDH2_88580.1	EWB00_011365
OG0007748	SRDH2_47490.1	EWB00_002545
OG0007749	SRDH2_72230.1	EWB00_009344
OG0007750	SRDH2_17350.1	EWB00_007645
OG0007751	SRDH2_82320.1	EWB00_007475.1, EWB00_007475.2
OG0007752	SRDH2_24580.1	EWB00_001138
OG0007755	SRDH2_55440.1	EWB00_002153
OG0007756	SRDH2_66480.1	EWB00_010397
OG0007757	SRDH2_52250.1	EWB00_005322
OG0007758	SRDH2_73600.1	EWB00_002757
OG0007759	SRDH2_11480.1	EWB00_011075
OG0007760	SRDH2_72650.1	EWB00_006626
OG0007762	SRDH2_47140.1	EWB00_004041
OG0007763	SRDH2_43920.1	EWB00_009198.1, EWB00_009198.2
OG0007764	SRDH2_15850.1	EWB00_002374
OG0007765	SRDH2_43200.1	EWB00_006391
OG0007768	SRDH2_4660.1	EWB00_000108
OG0007769	SRDH2_99670.1, SRDH2_99670.2	EWB00_006677.1, EWB00_006677.2
OG0007770	SRDH2_38520.1	EWB00_004386
OG0007771	SRDH2_48330.1, SRDH2_48330.2	EWB00_007237
OG0007773	SRDH2_99990.1	EWB00_000387.2, EWB00_010121, EWB00_000126.2
OG0007774	SRDH2_79910.1	EWB00_004579
OG0007775	SRDH2_80890.1	EWB00_002652.1, EWB00_002652.2
OG0007776	SRDH2_81190.1	EWB00_008183
OG0007777	SRDH2_78140.1	EWB00_010975
OG0007778	SRDH2_32550.1	EWB00_008360
OG0007779	SRDH2_32610.1	EWB00_008366
OG0007780	SRDH2_38930.1	EWB00_009532
OG0007782	SRDH2_35550.1	EWB00_008142
OG0007783	SRDH2_85650.1	EWB00_001669
OG0007784	SRDH2_57080.1	EWB00_001206.1, EWB00_001206.2
OG0007785	SRDH2_90700.1	EWB00_000739, EWB00_010149
OG0007789	SRDH2_85050.1	EWB00_008957
OG0007790	SRDH2_83860.1	EWB00_000141
OG0007791	SRDH2_68830.1	EWB00_005786
OG0007792	SRDH2_93680.1	EWB00_011397
OG0007793	SRDH2_3240.1	EWB00_007323.1, EWB00_007323.2, EWB00_007323.3
OG0007794	SRDH2_16910.1	EWB00_002465
OG0007795	SRDH2_62810.1	EWB00_011112
OG0007796	SRDH2_62240.1, SRDH2_62240.2	EWB00_011305
OG0007797	SRDH2_35810.1	EWB00_001744
OG0007798	SRDH2_5150.1, SRDH2_5120.1	EWB00_006332
OG0007799	SRDH2_3720.1, SRDH2_3720.2	EWB00_009080.1, EWB00_009080.2
OG0007800	SRDH2_5450.1	EWB00_006299
OG0007801	SRDH2_97220.1	EWB00_004773.1, EWB00_004773.2
OG0007802	SRDH2_97280.1	EWB00_004761.1, EWB00_004761.2
OG0007803	SRDH2_86990.1	EWB00_009144
OG0007804	SRDH2_83490.1	EWB00_009280, EWB00_009232
OG0007805	SRDH2_90450.1	EWB00_008051
OG0007806	SRDH2_93700.1, SRDH2_93700.2	EWB00_011398
OG0007807	SRDH2_48230.1	EWB00_006876
OG0007808	SRDH2_56220.1	EWB00_002213.1, EWB00_002213.2
OG0007809	SRDH2_78790.1, SRDH2_78790.2, SRDH2_78790.3	EWB00_007275.1, EWB00_007275.2
OG0007811	SRDH2_80920.1	EWB00_002648.1, EWB00_002648.2
OG0007812	SRDH2_80940.1	EWB00_002645, EWB00_002646
OG0007813	SRDH2_65800.1	EWB00_010510.1, EWB00_010510.2, EWB00_010510.3
OG0007814	SRDH2_65260.1	EWB00_010410
OG0007815	SRDH2_69470.1, SRDH2_69490.1	EWB00_003968
OG0007816	SRDH2_63250.1	EWB00_006585.1, EWB00_006585.2, EWB00_006585.3
OG0007817	SRDH2_61400.1	EWB00_006582.1, EWB00_006582.2
OG0007818	SRDH2_26590.1	EWB00_003717
OG0007819	SRDH2_27710.1	EWB00_002850
OG0007820	SRDH2_45650.1	EWB00_009902.1, EWB00_009902.2
OG0007821	SRDH2_45490.1	EWB00_008210, EWB00_008208
OG0007822	SRDH2_31890.1	EWB00_003154
OG0007823	SRDH2_38620.1	EWB00_004371
OG0007824	SRDH2_45000.1	EWB00_001018
OG0007825	SRDH2_19620.1	EWB00_000048
OG0007826	SRDH2_18840.1	EWB00_005448.1, EWB00_005448.2, EWB00_005448.3, EWB00_005448.4
OG0007827	SRDH2_102210.1, SRDH2_21810.1	EWB00_005763.1, EWB00_005763.2
OG0007828	SRDH2_35620.1, SRDH2_35620.2, SRDH2_35620.3	EWB00_001719
OG0007829	SRDH2_28160.1, SRDH2_28160.2	EWB00_003368
OG0007830	SRDH2_76500.2, SRDH2_76500.1, SRDH2_76500.3	EWB00_007263
OG0007847	SRDH2_96020.1	EWB00_009425
OG0007848	SRDH2_66640.1	EWB00_004115
OG0007850	SRDH2_47260.1	EWB00_004080
OG0007853	SRDH2_36850.1	EWB00_010895
OG0007854	SRDH2_79180.1	EWB00_002003
OG0007861	SRDH2_20510.1	EWB00_010335
OG0007862	SRDH2_68990.1	EWB00_005801
OG0007863	SRDH2_94390.1	EWB00_009212
OG0007864	SRDH2_81050.2, SRDH2_81050.1	EWB00_002640.1, EWB00_002640.2, EWB00_002640.3
OG0007867	SRDH2_88900.1	EWB00_005305
OG0007868	SRDH2_40190.1	EWB00_003943
OG0007869	SRDH2_59920.1	EWB00_005188
OG0007871	SRDH2_10770.1	EWB00_009478
OG0007873	SRDH2_3060.1	EWB00_007572
OG0007874	SRDH2_55460.2, SRDH2_55460.1	EWB00_002158
OG0007875	SRDH2_36190.1	EWB00_003422
OG0007876	SRDH2_57440.1	EWB00_008381
OG0007877	SRDH2_75410.1	EWB00_009228
OG0007878	SRDH2_22710.1	EWB00_005831
OG0007879	SRDH2_640.1	EWB00_010235
OG0007882	SRDH2_51970.1	EWB00_010610
OG0007883	SRDH2_27520.1	EWB00_000664
OG0007885	SRDH2_86110.1	EWB00_002185
OG0007886	SRDH2_22020.1	EWB00_005751
OG0007887	SRDH2_81960.1	EWB00_010585.3, EWB00_010585.1, EWB00_010585.2
OG0007893	SRDH2_34070.1	EWB00_004322
OG0007895	SRDH2_46970.1	EWB00_000191.1, EWB00_000191.2
OG0007896	SRDH2_25760.1	EWB00_000246
OG0007897	SRDH2_88840.1	EWB00_005294
OG0007903	SRDH2_91890.1	EWB00_000331
OG0007904	SRDH2_10960.1	EWB00_009493
OG0007905	SRDH2_10180.1	EWB00_000804.1, EWB00_000804.2
OG0007907	SRDH2_31930.1	EWB00_003147
OG0007909	SRDH2_81180.1	EWB00_008182
OG0007910	SRDH2_79340.1	EWB00_008241
OG0007913	SRDH2_41520.2, SRDH2_41520.1	EWB00_007672
OG0007915	SRDH2_67390.1	EWB00_000907
OG0007918	SRDH2_4260.1	EWB00_004836
OG0007919	SRDH2_13240.1	EWB00_003698
OG0007920	SRDH2_81950.1	EWB00_010584
OG0007921	SRDH2_92490.1	EWB00_001857
OG0007922	SRDH2_60120.1	EWB00_005810
OG0007923	SRDH2_65510.1	EWB00_010437
OG0007924	SRDH2_60370.1	EWB00_010522
OG0007925	SRDH2_75680.1	EWB00_010926
OG0007926	SRDH2_18850.1	EWB00_005449
OG0007927	SRDH2_79460.1	EWB00_008252
OG0007928	SRDH2_460.1	EWB00_003595
OG0007929	SRDH2_77750.1	EWB00_009106
OG0007930	SRDH2_4540.1	EWB00_008262
OG0007932	SRDH2_94280.1	EWB00_006701
OG0007933	SRDH2_89290.1	EWB00_006906
OG0007934	SRDH2_90460.1	EWB00_008052
OG0007935	SRDH2_47710.1	EWB00_002076.1, EWB00_002076.2
OG0007936	SRDH2_47170.1	EWB00_004055
OG0007937	SRDH2_50510.1	EWB00_007592
OG0007938	SRDH2_51510.1, SRDH2_51510.2	EWB00_004408
OG0007939	SRDH2_51650.1	EWB00_008413
OG0007941	SRDH2_53710.1	EWB00_006806.1, EWB00_006806.2
OG0007942	SRDH2_77440.1	EWB00_007146.2, EWB00_007146.3, EWB00_007146.1
OG0007943	SRDH2_81470.1	EWB00_002272
OG0007944	SRDH2_66030.1	EWB00_010487.1, EWB00_010487.2
OG0007945	SRDH2_70700.1	EWB00_010087
OG0007946	SRDH2_70720.1	EWB00_010084
OG0007947	SRDH2_36690.1	EWB00_008154.1, EWB00_008154.2
OG0007948	SRDH2_29800.1	EWB00_007940
OG0007949	SRDH2_27020.1	EWB00_005041
OG0007950	SRDH2_24740.1, SRDH2_24740.3, SRDH2_24740.2	EWB00_006996
OG0007951	SRDH2_41510.1	EWB00_007673.1, EWB00_007673.2, EWB00_007673.3
OG0007952	SRDH2_41690.1	EWB00_007656
OG0007953	SRDH2_25870.1	EWB00_000263
OG0007955	SRDH2_42170.1	EWB00_002961.1, EWB00_002961.2
OG0007956	SRDH2_43280.1	EWB00_006381
OG0007958	SRDH2_43950.1	EWB00_009201
OG0007959	SRDH2_41270.1	EWB00_009205, EWB00_007995, EWB00_007993
OG0007960	SRDH2_37210.1	EWB00_007703
OG0007961	SRDH2_38580.1	EWB00_004376
OG0007962	SRDH2_9310.2, SRDH2_9310.3, SRDH2_9310.4, SRDH2_9310.6, SRDH2_9310.5, SRDH2_9310.1	EWB00_003060.1, EWB00_003060.3, EWB00_003060.2
OG0007964	SRDH2_5170.1	EWB00_008264
OG0007965	SRDH2_6070.1	EWB00_010830
OG0007967	SRDH2_34320.3, SRDH2_34320.1, SRDH2_34320.2, SRDH2_34320.4	EWB00_004347
OG0007970	SRDH2_49810.1	EWB00_008742.1, EWB00_008742.2
OG0007971	SRDH2_55540.1	EWB00_002164
OG0007974	SRDH2_72210.1	EWB00_009346
OG0007976	SRDH2_98370.1	EWB00_001442
OG0007991	SRDH2_39380.1, SRDH2_39380.3, SRDH2_39380.4, SRDH2_39380.2	EWB00_006191
OG0007995	SRDH2_19750.1	EWB00_008807
OG0007996	SRDH2_42190.1	EWB00_008301
OG0007999	SRDH2_2480.1	EWB00_007902.4, EWB00_007902.3, EWB00_007902.1, EWB00_007902.2
OG0008003	SRDH2_1530.1	EWB00_005640
OG0008005	SRDH2_95590.1	EWB00_009162
OG0008011	SRDH2_8880.1	EWB00_002105
OG0008015	SRDH2_70070.1	EWB00_009773
OG0008017	SRDH2_86910.1	EWB00_007292
OG0008018	SRDH2_19040.1	EWB00_005470
OG0008022	SRDH2_36500.1	EWB00_007843
OG0008024	SRDH2_2290.1	EWB00_007196
OG0008025	SRDH2_25520.1	EWB00_004220
OG0008028	SRDH2_51840.1, SRDH2_51860.1	EWB00_003680
OG0008029	SRDH2_32900.1	EWB00_006827
OG0008031	SRDH2_26060.1	EWB00_000285
OG0008032	SRDH2_27490.1	EWB00_000660
OG0008037	SRDH2_49980.1	EWB00_008753
OG0008039	SRDH2_40950.1, SRDH2_40940.1	EWB00_007807
OG0008041	SRDH2_22000.1	EWB00_005749
OG0008042	SRDH2_92690.1	EWB00_001892
OG0008044	SRDH2_31480.1	EWB00_007461
OG0008045	SRDH2_33880.1	EWB00_004302
OG0008047	SRDH2_69550.1	EWB00_003973
OG0008048	SRDH2_62010.1	EWB00_011298
OG0008049	SRDH2_73420.1	EWB00_002715
OG0008054	SRDH2_76420.1	EWB00_007254
OG0008055	SRDH2_15210.1	EWB00_002691
OG0008056	SRDH2_60770.1	EWB00_000483
OG0008057	SRDH2_77030.1	EWB00_001170
OG0008058	SRDH2_92040.1	EWB00_003252
OG0008059	SRDH2_61420.1	EWB00_006581
OG0008060	SRDH2_3330.1	EWB00_007331
OG0008061	SRDH2_93250.1, SRDH2_93240.1	EWB00_010301
OG0008063	SRDH2_66540.1, SRDH2_66550.1	EWB00_009558
OG0008065	SRDH2_98920.1	EWB00_004790
OG0008066	SRDH2_87760.1	EWB00_008616
OG0008067	SRDH2_98940.1	EWB00_006757
OG0008068	SRDH2_94660.1	EWB00_003184.2, EWB00_003184.1, EWB00_003184.3
OG0008069	SRDH2_94810.1	EWB00_008577
OG0008070	SRDH2_90510.2, SRDH2_90510.1	EWB00_008057
OG0008071	SRDH2_95500.1	EWB00_009155.4, EWB00_009155.1, EWB00_009155.2, EWB00_009155.3
OG0008072	SRDH2_52760.1	EWB00_005410
OG0008073	SRDH2_72180.1	EWB00_009941.1, EWB00_009941.2
OG0008074	SRDH2_73370.1	EWB00_002710
OG0008075	SRDH2_75970.1	EWB00_009112
OG0008076	SRDH2_79880.1	EWB00_004577
OG0008077	SRDH2_80520.1	EWB00_001243
OG0008078	SRDH2_81670.1	EWB00_003337
OG0008079	SRDH2_67620.1	EWB00_008897
OG0008080	SRDH2_68750.1, SRDH2_68760.1	EWB00_005780
OG0008081	SRDH2_68770.1	EWB00_005781
OG0008082	SRDH2_62830.1	EWB00_011114
OG0008083	SRDH2_60380.1	EWB00_010523
OG0008084	SRDH2_35120.1	EWB00_002946
OG0008085	SRDH2_44460.1, SRDH2_44460.2, SRDH2_44460.3	EWB00_008802
OG0008086	SRDH2_30250.1	EWB00_006028
OG0008089	SRDH2_28320.1	EWB00_006945
OG0008091	SRDH2_25570.1	EWB00_004228.2
OG0008092	SRDH2_40890.1	EWB00_007813
OG0008093	SRDH2_33570.1	EWB00_004272
OG0008094	SRDH2_33420.1	EWB00_004253
OG0008095	SRDH2_14400.1	EWB00_007678
OG0008096	SRDH2_17860.1	EWB00_000676
OG0008097	SRDH2_18870.1	EWB00_005451
OG0008098	SRDH2_22520.1	EWB00_002384
OG0008100	SRDH2_3410.1	EWB00_007341
OG0008101	SRDH2_8150.1	EWB00_000425.1, EWB00_000425.2, EWB00_000425.3
OG0008105	SRDH2_45060.1, SRDH2_45140.1	EWB00_008280.1, EWB00_008280.2
OG0008109	SRDH2_68630.1	EWB00_009322
OG0008110	SRDH2_90370.1	EWB00_006921
OG0008135	SRDH2_72740.1	EWB00_006613
OG0008136	SRDH2_85990.1	EWB00_002622
OG0008143	SRDH2_63090.1	EWB00_011146
OG0008147	SRDH2_20060.1	EWB00_010346
OG0008148	SRDH2_54940.1	EWB00_007767
OG0008149	SRDH2_81260.1	EWB00_008190
OG0008150	SRDH2_74740.1	EWB00_006116
OG0008154	SRDH2_61760.1	EWB00_007970
OG0008155	SRDH2_53030.1	EWB00_010671.1, EWB00_010671.2, EWB00_010671.3
OG0008161	SRDH2_1010.1	EWB00_005682
OG0008162	SRDH2_21220.1	EWB00_006438
OG0008163	SRDH2_94790.1	EWB00_008579.1, EWB00_008579.2
OG0008164	SRDH2_50400.1	EWB00_007604
OG0008166	SRDH2_82300.2, SRDH2_82300.1	EWB00_007477
OG0008171	SRDH2_32630.1	EWB00_008368
OG0008172	SRDH2_77300.1	EWB00_010548
OG0008173	SRDH2_98110.1	EWB00_004783
OG0008175	SRDH2_88080.1	EWB00_009600
OG0008177	SRDH2_93920.1	EWB00_011419
OG0008178	SRDH2_93080.1	EWB00_001942
OG0008179	SRDH2_89360.1	EWB00_008050
OG0008180	SRDH2_89370.1	EWB00_008049
OG0008181	SRDH2_54710.1	EWB00_006478
OG0008182	SRDH2_51640.1	EWB00_008412
OG0008186	SRDH2_75100.1	EWB00_004532
OG0008187	SRDH2_80710.1	EWB00_001261.1, EWB00_001261.2
OG0008188	SRDH2_80930.1	EWB00_002647
OG0008190	SRDH2_69720.1	EWB00_003985
OG0008191	SRDH2_65610.1	EWB00_008882, EWB00_008883
OG0008192	SRDH2_68290.1	EWB00_006249
OG0008193	SRDH2_68780.1	EWB00_005782
OG0008194	SRDH2_68060.1	EWB00_005580.1, EWB00_005580.2
OG0008195	SRDH2_68080.1	EWB00_004714
OG0008196	SRDH2_70730.1	EWB00_010083
OG0008198	SRDH2_35570.1	EWB00_008140
OG0008199	SRDH2_44140.1	EWB00_001558
OG0008200	SRDH2_29540.1	EWB00_007930
OG0008201	SRDH2_29160.1	EWB00_001326
OG0008202	SRDH2_28400.1	EWB00_006955
OG0008204	SRDH2_23970.1	EWB00_007084
OG0008205	SRDH2_45770.1	EWB00_004740
OG0008206	SRDH2_37870.1	EWB00_005607
OG0008207	SRDH2_33450.1	EWB00_004256
OG0008208	SRDH2_9380.1	EWB00_003095
OG0008209	SRDH2_11460.1	EWB00_011079
OG0008210	SRDH2_14880.1	EWB00_010011
OG0008211	SRDH2_16370.1	EWB00_010286
OG0008212	SRDH2_16990.1	EWB00_002455
OG0008213	SRDH2_17610.1	EWB00_000064
OG0008215	SRDH2_20310.1	EWB00_010318
OG0008218	SRDH2_19720.1	EWB00_008812
OG0008219	SRDH2_19060.1	EWB00_005473
OG0008220	SRDH2_21720.1	EWB00_009685
OG0008221	SRDH2_22300.1	EWB00_002415
OG0008223	SRDH2_7150.1	EWB00_007781
OG0008224	SRDH2_9910.1	EWB00_008515
OG0008227	SRDH2_21600.1	EWB00_008517
OG0008229	SRDH2_31840.1	EWB00_003161
OG0008237	SRDH2_90990.1	EWB00_004884
OG0008240	SRDH2_32390.1	EWB00_008165.2, EWB00_008165.4, EWB00_008165.1, EWB00_008165.3
OG0008241	SRDH2_48400.1	EWB00_010807
OG0008270	SRDH2_30440.1	EWB00_006013
