Orthogroup	schistosoma_intercalatum	s.mekongi
OG0006425	SINT1_77530.2, SINT1_77530.1	KAK4470872.1
OG0006426	SINT1_20510.1	KAK4475003.1
OG0006427	SINT1_33060.1	KAK4472377.1
OG0006428	SINT1_330.1	KAK4474884.1
OG0006429	SINT1_11090.1	KAK4474389.1
OG0006430	SINT1_3110.1	KAK4475603.1
OG0006431	SINT1_89620.1	KAK4468422.1
OG0006432	SINT1_77920.1	KAK4470909.1
OG0006434	SINT1_91570.1	KAK4467733.1
OG0006436	SINT1_68580.1	KAK4471217.1
OG0006437	SINT1_89980.1	KAK4468454.1
OG0006438	SINT1_75490.1	KAK4470735.1
OG0006439	SINT1_13560.1	KAK4474734.1
OG0006441	SINT1_94160.1	KAK4467867.1
OG0006442	SINT1_35000.1	KAK4474152.1
OG0006443	SINT1_19880.1	KAK4474307.1
OG0006444	SINT1_87560.1	KAK4468945.1
OG0006445	SINT1_69310.1	KAK4470321.1, KAK4470339.1
OG0006446	SINT1_52020.1	KAK4469710.1
OG0006447	SINT1_86180.1	KAK4468394.1
OG0006448	SINT1_4910.1	KAK4467334.1, KAK4475789.1
OG0006449	SINT1_31820.1	KAK4472613.1
OG0006450	SINT1_2700.1	KAK4475547.1
OG0006451	SINT1_70420.1	KAK4470099.1
OG0006452	SINT1_56270.1	KAK4469736.1
OG0006453	SINT1_68620.1	KAK4471086.1
OG0006454	SINT1_9780.1	KAK4476310.1
OG0006455	SINT1_50490.1	KAK4469438.1, KAK4469439.1
OG0006456	SINT1_1590.1	KAK4474956.1
OG0006457	SINT1_54380.1, SINT1_54380.2, SINT1_54380.3	KAK4469879.1
OG0006458	SINT1_65990.1	KAK4471648.1
OG0006459	SINT1_55730.1, SINT1_55730.2	KAK4469048.1
OG0006460	SINT1_64910.1	KAK4471245.1
OG0006461	SINT1_84920.1	KAK4468862.1
OG0006462	SINT1_50390.1, SINT1_50390.2	KAK4469424.1
OG0006463	SINT1_61900.1	KAK4471748.1
OG0006464	SINT1_22240.1	KAK4475452.1
OG0006465	SINT1_76240.1	KAK4470389.1, KAK4470390.1
OG0006466	SINT1_86490.1	KAK4468711.1
OG0006467	SINT1_10690.1	KAK4476270.1
OG0006468	SINT1_42610.1	KAK4473498.1
OG0006469	SINT1_14900.1	KAK4467536.1
OG0006470	SINT1_58210.1	KAK4472117.1, KAK4472118.1
OG0006471	SINT1_82400.1	KAK4468031.1
OG0006472	SINT1_82370.1	KAK4468034.1
OG0006473	SINT1_61720.1	KAK4471779.1
OG0006474	SINT1_65550.1	KAK4471336.1
OG0006475	SINT1_13630.1	KAK4474741.1
OG0006476	SINT1_3150.1	KAK4475599.1
OG0006477	SINT1_27730.1	KAK4473143.1
OG0006479	SINT1_43200.1	KAK4473546.1
OG0006480	SINT1_22430.1	KAK4475459.1
OG0006481	SINT1_66580.1	KAK4471607.1
OG0006482	SINT1_19830.1	KAK4475060.1
OG0006483	SINT1_60090.1	KAK4471873.1
OG0006484	SINT1_69540.1	KAK4470052.1
OG0006485	SINT1_4300.1	KAK4475719.1
OG0006486	SINT1_22440.1, SINT1_22440.2	KAK4475460.1
OG0006487	SINT1_72550.1	KAK4470596.1
OG0006488	SINT1_16370.1	KAK4474807.1, KAK4474806.1
OG0006489	SINT1_11290.1	KAK4474404.1
OG0006490	SINT1_7790.1	KAK4474243.1
OG0006491	SINT1_83800.1	KAK4468076.1
OG0006493	SINT1_23260.1, SINT1_23260.2	KAK4473348.1
OG0006494	SINT1_62440.1	KAK4471685.1
OG0006495	SINT1_82170.1	KAK4468050.1
OG0006496	SINT1_45160.1	KAK4473659.1
OG0006497	SINT1_13240.1, SINT1_13240.3, SINT1_13240.2	KAK4474678.1
OG0006498	SINT1_1730.1	KAK4475030.1
OG0006499	SINT1_5680.1, SINT1_5680.2	KAK4475813.1
OG0006501	SINT1_88310.1	KAK4468550.1
OG0006502	SINT1_68920.1	KAK4470086.1
OG0006503	SINT1_79170.1	KAK4470063.1
OG0006504	SINT1_79940.1, SINT1_79940.2	KAK4468323.1
OG0006505	SINT1_81730.1	KAK4468219.1
OG0006506	SINT1_66090.1	KAK4471373.1
OG0006507	SINT1_61630.1, SINT1_61630.3, SINT1_61630.2, SINT1_61630.4	KAK4471791.1
OG0006508	SINT1_65590.1	KAK4471339.1
OG0006509	SINT1_92340.1	KAK4467613.1
OG0006513	SINT1_37590.1	KAK4473878.1
OG0006514	SINT1_81190.1	KAK4468264.1
OG0006515	SINT1_42600.1, SINT1_42600.3, SINT1_42600.4, SINT1_42600.2, SINT1_42600.5	KAK4473499.1
OG0006516	SINT1_30780.1	KAK4472721.1
OG0006517	SINT1_93670.1	KAK4467678.1
OG0006518	SINT1_94330.3, SINT1_94330.1, SINT1_94330.2	KAK4467631.1
OG0006519	SINT1_91860.1	KAK4467751.1
OG0006520	SINT1_92950.1	KAK4467769.1
OG0006521	SINT1_86410.1	KAK4468769.1
OG0006522	SINT1_46980.2, SINT1_46980.6, SINT1_46980.3, SINT1_46980.4, SINT1_46980.5, SINT1_46980.1	KAK4469080.1
OG0006523	SINT1_75830.2, SINT1_75830.1	KAK4470020.1
OG0006524	SINT1_71690.1, SINT1_71690.2, SINT1_71690.3	KAK4470269.1
OG0006525	SINT1_63390.1	KAK4471305.1
OG0006526	SINT1_33310.1	KAK4472352.1
OG0006527	SINT1_41340.1	KAK4473178.1
OG0006528	SINT1_44700.1	KAK4474088.1
OG0006529	SINT1_18580.1	KAK4475187.1
OG0006543	SINT1_81780.1	KAK4468211.1
OG0006544	SINT1_94030.1	KAK4467807.1
OG0006545	SINT1_70960.1	KAK4470178.1
OG0006546	SINT1_88710.1	KAK4468512.1
OG0006547	SINT1_47940.1	KAK4469598.1
OG0006548	SINT1_91450.1	KAK4467908.1
OG0006549	SINT1_68260.1	KAK4471500.1
OG0006550	SINT1_55690.1	KAK4469039.1
OG0006551	SINT1_73740.1	KAK4470378.1
OG0006552	SINT1_15040.1, SINT1_15040.2	KAK4475279.1
OG0006553	SINT1_76170.1	KAK4470398.1
OG0006554	SINT1_43830.1	KAK4472794.1
OG0006555	SINT1_90850.1	KAK4468911.1
OG0006556	SINT1_53820.1, SINT1_53820.2	KAK4469177.1
OG0006557	SINT1_60640.1	KAK4471922.1
OG0006558	SINT1_70280.1, SINT1_70280.2	KAK4470112.1
OG0006559	SINT1_5170.1, SINT1_5170.2	KAK4475866.1
OG0006560	SINT1_26780.1	KAK4472953.1
OG0006561	SINT1_66510.1	KAK4471614.1
OG0006562	SINT1_13660.1	KAK4474744.1
OG0006563	SINT1_85780.2, SINT1_85780.3, SINT1_85780.1	KAK4468787.1
OG0006564	SINT1_39050.1	KAK4473768.1
OG0006565	SINT1_16720.2, SINT1_16720.1, SINT1_16720.4, SINT1_16720.3	KAK4474293.1
OG0006566	SINT1_29350.1	KAK4472769.1
OG0006567	SINT1_30320.1	KAK4472484.1
OG0006568	SINT1_20900.1	KAK4475339.1
OG0006569	SINT1_29300.1, SINT1_29300.2	KAK4472758.1
OG0006570	SINT1_55260.1	KAK4469798.1
OG0006571	SINT1_61550.1, SINT1_61550.2	KAK4471797.1
OG0006572	SINT1_46360.1	KAK4469197.1
OG0006573	SINT1_1850.1	KAK4475111.1
OG0006574	SINT1_66010.1	KAK4471650.1
OG0006575	SINT1_57510.1	KAK4471137.1
OG0006576	SINT1_57650.1, SINT1_57640.1	KAK4471148.1
OG0006578	SINT1_47810.1	KAK4469612.1
OG0006580	SINT1_75470.1	KAK4470733.1
OG0006581	SINT1_26770.1, SINT1_26770.2	KAK4472952.1
OG0006582	SINT1_30690.1	KAK4472729.1
OG0006583	SINT1_85330.1	KAK4468816.1, KAK4468815.1
OG0006585	SINT1_18170.2, SINT1_18170.1	KAK4475223.1
OG0006586	SINT1_37420.1	KAK4473865.1
OG0006588	SINT1_13960.1	KAK4474525.1
OG0006589	SINT1_21550.1	KAK4475399.1
OG0006590	SINT1_21530.1	KAK4475398.1
OG0006591	SINT1_71420.1	KAK4470251.1
OG0006592	SINT1_83120.1, SINT1_83120.2	KAK4468126.1
OG0006593	SINT1_69980.1	KAK4470588.1
OG0006595	SINT1_53420.1	KAK4469351.1
OG0006596	SINT1_77640.1	KAK4470883.1
OG0006597	SINT1_76500.1	KAK4470766.1
OG0006598	SINT1_92300.1	KAK4467587.1
OG0006599	SINT1_23500.1	KAK4473325.1
OG0006600	SINT1_77960.1	KAK4470912.1
OG0006601	SINT1_51720.1	KAK4469924.1
OG0006602	SINT1_25250.1	KAK4473223.1
OG0006603	SINT1_91060.1	KAK4467918.1
OG0006604	SINT1_55600.1	KAK4469031.1
OG0006606	SINT1_72130.1	KAK4470316.1
OG0006607	SINT1_26390.1	KAK4472881.1
OG0006608	SINT1_20970.1	KAK4475347.1
OG0006609	SINT1_84640.1	KAK4468893.1
OG0006610	SINT1_79480.1	KAK4468019.1
OG0006613	SINT1_55950.1	KAK4469943.1
OG0006615	SINT1_34210.1	KAK4472256.1
OG0006617	SINT1_68960.1	KAK4470089.1
OG0006618	SINT1_37060.1, SINT1_37060.2	KAK4473831.1
OG0006619	SINT1_24240.1	KAK4473072.1
OG0006620	SINT1_2020.1	KAK4475270.1
OG0006621	SINT1_90700.1, SINT1_90700.2	KAK4468854.1
OG0006622	SINT1_16500.1, SINT1_16490.1	KAK4474817.1
OG0006623	SINT1_65700.1, SINT1_96620.1, SINT1_96630.1	KAK4471350.1
OG0006624	SINT1_34700.1	KAK4474178.1
OG0006625	SINT1_61430.1	KAK4471810.1
OG0006627	SINT1_56280.1	KAK4469737.1
OG0006628	SINT1_90780.2, SINT1_90780.1	KAK4468803.1
OG0006629	SINT1_74540.1	KAK4470530.1
OG0006630	SINT1_80340.1	KAK4468002.1
OG0006631	SINT1_51270.1	KAK4469135.1
OG0006632	SINT1_39200.1	KAK4473755.1
OG0006633	SINT1_69030.1	KAK4470143.1
OG0006634	SINT1_40960.1	KAK4473597.1
OG0006635	SINT1_7090.1, SINT1_7090.2, SINT1_7090.3	KAK4476030.1
OG0006636	SINT1_24910.1	KAK4473186.1
OG0006637	SINT1_43240.1, SINT1_43240.2	KAK4473550.1
OG0006638	SINT1_7050.1	KAK4476034.1
OG0006639	SINT1_78880.1	KAK4471004.1
OG0006640	SINT1_9150.1	KAK4476205.1
OG0006641	SINT1_74850.1	KAK4470492.1
OG0006642	SINT1_64030.1	KAK4471943.1
OG0006643	SINT1_57950.1	KAK4471115.1, KAK4471114.1
OG0006644	SINT1_24660.1	KAK4473161.1
OG0006645	SINT1_60720.1	KAK4471930.1
OG0006646	SINT1_51540.1	KAK4469158.1
OG0006647	SINT1_65680.1	KAK4471348.1
OG0006648	SINT1_65630.1, SINT1_65640.1	KAK4471343.1
OG0006650	SINT1_47420.1	KAK4469119.1
OG0006651	SINT1_12660.1, SINT1_12660.2	KAK4467532.1, KAK4474645.1
OG0006652	SINT1_23960.1	KAK4473282.1
OG0006653	SINT1_63910.1	KAK4471815.1
OG0006654	SINT1_65670.1	KAK4471345.1
OG0006655	SINT1_34350.1	KAK4472543.1
OG0006656	SINT1_34340.1	KAK4472542.1
OG0006657	SINT1_25400.1	KAK4473236.1
OG0006658	SINT1_76200.1	KAK4470396.1
OG0006659	SINT1_35100.1	KAK4474143.1
OG0006660	SINT1_83850.1, SINT1_83850.2	KAK4468071.1
OG0006661	SINT1_71710.1	KAK4470271.1
OG0006662	SINT1_16120.1	KAK4474782.1
OG0006663	SINT1_41940.1, SINT1_41940.2	KAK4473432.1
OG0006664	SINT1_50930.1	KAK4469669.1
OG0006665	SINT1_95800.1, SINT1_36540.1	KAK4473999.1
OG0006666	SINT1_1290.1	KAK4474502.1
OG0006667	SINT1_6940.1	KAK4476045.1
OG0006668	SINT1_24650.1	KAK4473160.1
OG0006669	SINT1_14300.1	KAK4474398.1
OG0006670	SINT1_70270.1	KAK4470109.1
OG0006671	SINT1_77840.1	KAK4470900.1
OG0006672	SINT1_18060.1	KAK4474968.1
OG0006673	SINT1_20390.1, SINT1_20390.2	KAK4475015.1
OG0006674	SINT1_78810.1	KAK4470998.1
OG0006675	SINT1_22650.1	KAK4475510.1
OG0006676	SINT1_73310.1	KAK4470487.1
OG0006677	SINT1_22960.1	KAK4473374.1
OG0006678	SINT1_46890.1	KAK4469072.1
OG0006679	SINT1_32340.1	KAK4474019.1, KAK4474208.1
OG0006680	SINT1_12080.1	KAK4474433.1
OG0006681	SINT1_60590.1	KAK4471915.1
OG0006682	SINT1_82780.1	KAK4468175.1
OG0006684	SINT1_18400.1, SINT1_18400.2	KAK4475209.1
OG0006685	SINT1_33820.1	KAK4472297.1
OG0006686	SINT1_53290.1, SINT1_53290.2	KAK4469338.1
OG0006687	SINT1_87270.1	KAK4468588.1
OG0006688	SINT1_58720.1	KAK4472069.1
OG0006690	SINT1_60600.1	KAK4471916.1
OG0006691	SINT1_75510.1	KAK4470738.1
OG0006692	SINT1_4370.1	KAK4475728.1
OG0006693	SINT1_23510.1, SINT1_23510.2	KAK4473324.1
OG0006694	SINT1_76860.1, SINT1_76860.2	KAK4470805.1
OG0006695	SINT1_63270.1	KAK4471316.1
OG0006696	SINT1_85480.1, SINT1_85480.2	KAK4468833.1
OG0006697	SINT1_30750.1	KAK4472723.1
OG0006698	SINT1_41820.1	KAK4473417.1
OG0006699	SINT1_70380.1	KAK4470102.1
OG0006700	SINT1_39680.1	KAK4473710.1
OG0006701	SINT1_49390.1	KAK4469241.1
OG0006702	SINT1_89490.1	KAK4468412.1
OG0006704	SINT1_35280.1	KAK4474126.1
OG0006705	SINT1_56660.1, SINT1_56660.2	KAK4469787.1
OG0006706	SINT1_40930.1	KAK4473601.1
OG0006707	SINT1_30550.1	KAK4472405.1
OG0006709	SINT1_20020.1	KAK4475044.1
OG0006710	SINT1_81450.1	KAK4468241.1
OG0006711	SINT1_64340.1	KAK4471190.1
OG0006712	SINT1_82950.1	KAK4468188.1
OG0006714	SINT1_22820.1	KAK4473388.1
OG0006715	SINT1_43860.1	KAK4472760.1
OG0006716	SINT1_45700.1	KAK4469063.1
OG0006717	SINT1_89610.1	KAK4468421.1
OG0006718	SINT1_22710.1, SINT1_22710.2	KAK4475520.1
OG0006719	SINT1_46190.1, SINT1_46190.2	KAK4469365.1
OG0006720	SINT1_26920.1	KAK4472950.1
OG0006721	SINT1_12860.1, SINT1_12860.2	KAK4474667.1
OG0006722	SINT1_28680.2, SINT1_28680.1	KAK4472831.1
OG0006723	SINT1_45710.1, SINT1_45710.2	KAK4469083.1
OG0006724	SINT1_3230.1	KAK4475619.1
OG0006725	SINT1_62050.1	KAK4471730.1
OG0006726	SINT1_62480.1	KAK4471676.1
OG0006727	SINT1_78970.1	KAK4471017.1
OG0006728	SINT1_93300.1	KAK4467640.1
OG0006729	SINT1_93840.1	KAK4467785.1
OG0006730	SINT1_31740.1	KAK4472623.1
OG0006731	SINT1_85910.1, SINT1_85910.2	KAK4468723.1
OG0006732	SINT1_63860.1	KAK4471486.1
OG0006733	SINT1_10250.1	KAK4476305.1
OG0006734	SINT1_90320.1	KAK4468487.1
OG0006735	SINT1_63000.1, SINT1_63000.2	KAK4471420.1
OG0006736	SINT1_72540.1	KAK4470595.1
OG0006737	SINT1_2190.1	KAK4475462.1
OG0006738	SINT1_45350.3, SINT1_45350.1, SINT1_45350.2	KAK4473410.1
OG0006739	SINT1_21260.1	KAK4475374.1
OG0006740	SINT1_80940.1	KAK4468291.1
OG0006741	SINT1_13770.1	KAK4475256.1
OG0006742	SINT1_11190.1	KAK4474410.1
OG0006743	SINT1_50080.1	KAK4469394.1
OG0006744	SINT1_86000.1	KAK4468729.1
OG0006745	SINT1_83000.1	KAK4468192.1
OG0006746	SINT1_78210.1	KAK4470942.1
OG0006747	SINT1_79890.1	KAK4468319.1
OG0006748	SINT1_11130.1	KAK4474395.1
OG0006749	SINT1_37250.1, SINT1_37250.2	KAK4473850.1
OG0006750	SINT1_90250.1	KAK4468480.1
OG0006751	SINT1_56790.1	KAK4469773.1
OG0006752	SINT1_13470.1	KAK4474718.1
OG0006753	SINT1_68100.1	KAK4471655.1
OG0006754	SINT1_49150.1, SINT1_49150.2	KAK4469264.1
OG0006755	SINT1_65180.1	KAK4471050.1
OG0006756	SINT1_85020.1	KAK4468856.1
OG0006757	SINT1_7450.1, SINT1_7450.2	KAK4476186.1
OG0006758	SINT1_63490.1	KAK4471294.1
OG0006759	SINT1_10710.1	KAK4476269.1
OG0006760	SINT1_63300.1	KAK4471319.1
OG0006761	SINT1_45660.1	KAK4469686.1
OG0006762	SINT1_92090.1	KAK4467892.1
OG0006763	SINT1_18660.1	KAK4475176.1
OG0006764	SINT1_73060.1	KAK4470645.1
OG0006765	SINT1_85490.1, SINT1_85490.2	KAK4468834.1
OG0006766	SINT1_84860.1	KAK4468867.1
OG0006767	SINT1_84980.1	KAK4468858.1
OG0006768	SINT1_7850.1	KAK4476089.1
OG0006769	SINT1_73270.1	KAK4470667.1
OG0006771	SINT1_8270.1	KAK4476125.1
OG0006772	SINT1_67510.1	KAK4471527.1
OG0006773	SINT1_76220.1	KAK4470394.1
OG0006774	SINT1_19520.1	KAK4475092.1
OG0006775	SINT1_59130.1, SINT1_59130.2	KAK4472030.1
OG0006776	SINT1_64230.1	KAK4472090.1
OG0006777	SINT1_17540.1	KAK4474915.1
OG0006778	SINT1_21090.1	KAK4475360.1
OG0006779	SINT1_49740.1	KAK4469205.1
OG0006780	SINT1_81890.1	KAK4468199.1
OG0006782	SINT1_68130.1, SINT1_68130.2	KAK4471624.1
OG0006783	SINT1_17210.1	KAK4474886.1
OG0006784	SINT1_3850.1	KAK4475676.1
OG0006785	SINT1_78230.1, SINT1_78230.2, SINT1_78230.3	KAK4470943.1
OG0006786	SINT1_21130.1	KAK4475363.1
OG0006787	SINT1_33380.1	KAK4472341.1, KAK4472346.1
OG0006788	SINT1_64750.1	KAK4471229.1
OG0006789	SINT1_13440.1	KAK4467548.1, KAK4474721.1
OG0006790	SINT1_91130.1	KAK4467939.1
OG0006792	SINT1_23570.1	KAK4473318.1
OG0006795	SINT1_14040.1	KAK4474517.1
OG0006797	SINT1_980.1	KAK4476217.1
OG0006798	SINT1_49200.1	KAK4469257.1
OG0006799	SINT1_41670.1, SINT1_41670.2	KAK4473405.1
OG0006800	SINT1_22030.1	KAK4475471.1
OG0006801	SINT1_15240.1	KAK4475296.1, KAK4475297.1
OG0006802	SINT1_15290.1, SINT1_15290.2	KAK4475299.1
OG0006803	SINT1_75690.1	KAK4470435.1
OG0006804	SINT1_81950.1	KAK4468136.1
OG0006805	SINT1_81630.1	KAK4468225.1
OG0006806	SINT1_30060.1, SINT1_30060.2, SINT1_30060.3	KAK4472464.1
OG0006807	SINT1_32270.1	KAK4472177.1
OG0006808	SINT1_27130.1	KAK4472926.1
OG0006810	SINT1_67080.1	KAK4471568.1
OG0006811	SINT1_83980.1	KAK4468059.1
OG0006813	SINT1_32040.1	KAK4472586.1
OG0006816	SINT1_89030.1	KAK4468426.1
OG0006817	SINT1_26350.1	KAK4472889.1
OG0006819	SINT1_15580.1	KAK4475233.1
OG0006820	SINT1_74660.1	KAK4470517.1
OG0006821	SINT1_37000.1	KAK4473826.1
OG0006822	SINT1_4410.1	KAK4467520.1, KAK4475732.1
OG0006823	SINT1_91800.1	KAK4467694.1
OG0006824	SINT1_91560.1	KAK4467731.1
OG0006825	SINT1_83930.1	KAK4467961.1
OG0006826	SINT1_83820.1	KAK4468074.1
OG0006827	SINT1_89450.1	KAK4468409.1
OG0006828	SINT1_75430.1, SINT1_75420.1	KAK4470728.1, KAK4470729.1
OG0006829	SINT1_64790.1	KAK4471232.1
OG0006830	SINT1_62250.1, SINT1_62250.2	KAK4471707.1
OG0006831	SINT1_31790.1, SINT1_31790.2, SINT1_31790.3, SINT1_31790.4	KAK4472616.1
OG0006832	SINT1_25910.1	KAK4472862.1
OG0006833	SINT1_27050.1	KAK4472933.1
OG0006834	SINT1_24410.4, SINT1_24410.1, SINT1_24410.2, SINT1_24410.3	KAK4473055.1
OG0006835	SINT1_44790.2, SINT1_44790.1	KAK4474147.1
OG0006836	SINT1_17030.1	KAK4474866.1
OG0006851	SINT1_66180.1	KAK4471644.1
OG0006852	SINT1_94020.1, SINT1_94020.2	KAK4467806.1
OG0006853	SINT1_15640.1	KAK4475238.1
OG0006854	SINT1_48810.1	KAK4469294.1
OG0006855	SINT1_92680.1	KAK4467704.1
OG0006856	SINT1_44980.1	KAK4472309.1
OG0006857	SINT1_88730.1	KAK4468508.1
OG0006858	SINT1_11630.1	KAK4474536.1
OG0006859	SINT1_1330.1	KAK4474555.1
OG0006860	SINT1_15930.1	KAK4474762.1
OG0006861	SINT1_53000.1	KAK4469527.1
OG0006862	SINT1_29140.1	KAK4472780.1
OG0006864	SINT1_47920.1	KAK4469600.1
OG0006865	SINT1_25070.1	KAK4473202.1
OG0006866	SINT1_32960.1	KAK4472387.1
OG0006867	SINT1_85630.1	KAK4468804.1
OG0006868	SINT1_10850.1	KAK4476218.1
OG0006869	SINT1_33270.1	KAK4472355.1
OG0006870	SINT1_29700.1	KAK4472426.1
OG0006871	SINT1_85740.1, SINT1_85740.2	KAK4468791.1
OG0006872	SINT1_47870.1	KAK4469605.1
OG0006873	SINT1_6850.1	KAK4476052.1
OG0006874	SINT1_17430.1	KAK4474904.1
OG0006875	SINT1_64980.1	KAK4471253.1
OG0006876	SINT1_33400.1	KAK4472340.1
OG0006877	SINT1_48070.1	KAK4469584.1
OG0006878	SINT1_80970.1	KAK4468287.1
OG0006879	SINT1_58150.1	KAK4471091.1
OG0006880	SINT1_79550.1	KAK4468091.1
OG0006881	SINT1_88290.1	KAK4468552.1
OG0006882	SINT1_86560.1	KAK4468706.1
OG0006883	SINT1_26600.1	KAK4472975.1
OG0006884	SINT1_71040.1	KAK4470188.1
OG0006887	SINT1_25780.1	KAK4473277.1
OG0006888	SINT1_37880.1	KAK4473901.1
OG0006889	SINT1_87260.1	KAK4468586.1
OG0006890	SINT1_89820.1	KAK4468439.1
OG0006891	SINT1_49830.1	KAK4469196.1
OG0006892	SINT1_63050.2, SINT1_63050.3, SINT1_63050.1	KAK4471424.1
OG0006893	SINT1_28550.1	KAK4472905.1
OG0006894	SINT1_93570.1	KAK4467667.1
OG0006895	SINT1_33720.1, SINT1_33720.2	KAK4472307.1
OG0006896	SINT1_31040.1, SINT1_31040.2	KAK4472692.1
OG0006897	SINT1_39560.1	KAK4473720.1
OG0006899	SINT1_31150.1	KAK4472678.1
OG0006900	SINT1_92750.1, SINT1_92750.2	KAK4467697.1
OG0006903	SINT1_14780.1	KAK4474604.1
OG0006904	SINT1_53190.1	KAK4469546.1
OG0006905	SINT1_94600.1	KAK4467829.1
OG0006906	SINT1_56040.1	KAK4469968.1, KAK4469967.1
OG0006907	SINT1_54910.1	KAK4469840.1
OG0006908	SINT1_45260.1	KAK4472877.1
OG0006910	SINT1_57490.1	KAK4471135.1
OG0006911	SINT1_52870.1	KAK4469511.1
OG0006912	SINT1_14010.1, SINT1_14010.2	KAK4474520.1
OG0006913	SINT1_19080.1	KAK4475134.1
OG0006914	SINT1_51590.1	KAK4469168.1
OG0006915	SINT1_32170.1	KAK4472572.1
OG0006916	SINT1_91310.1	KAK4467921.1
OG0006917	SINT1_3320.1	KAK4474335.1
OG0006918	SINT1_32250.1	KAK4474200.1
OG0006920	SINT1_26800.1	KAK4472955.1
OG0006921	SINT1_61060.1	KAK4471963.1
OG0006922	SINT1_12870.1	KAK4474668.1
OG0006923	SINT1_92810.1	KAK4467689.1
OG0006924	SINT1_78270.1	KAK4470947.1
OG0006925	SINT1_50280.1	KAK4469414.1
OG0006926	SINT1_51910.1	KAK4469718.1
OG0006927	SINT1_52910.1	KAK4469516.1
OG0006928	SINT1_16050.1	KAK4474774.1, KAK4474775.1
OG0006929	SINT1_81180.1	KAK4468265.1
OG0006930	SINT1_4700.1	KAK4475769.1
OG0006931	SINT1_10410.1	KAK4476300.1
OG0006933	SINT1_52590.1	KAK4469484.1
OG0006934	SINT1_42320.1	KAK4473468.1
OG0006935	SINT1_70340.1	KAK4470119.1
OG0006936	SINT1_36870.1	KAK4473967.1
OG0006937	SINT1_54710.1	KAK4469857.1
OG0006938	SINT1_88620.1	KAK4468523.1
OG0006939	SINT1_42100.1	KAK4473444.1
OG0006940	SINT1_14610.1	KAK4474574.1
OG0006941	SINT1_19060.1	KAK4475135.1
OG0006942	SINT1_17490.1	KAK4474911.1
OG0006943	SINT1_82060.1, SINT1_82060.2	KAK4468147.1
OG0006944	SINT1_71240.1	KAK4470211.1
OG0006945	SINT1_25710.1	KAK4473271.1
OG0006946	SINT1_12360.1	KAK4474469.1
OG0006948	SINT1_34590.1	KAK4474191.1
OG0006949	SINT1_72050.1	KAK4470308.1
OG0006950	SINT1_74400.1	KAK4470537.1
OG0006951	SINT1_20930.1	KAK4475344.1
OG0006952	SINT1_27750.1	KAK4473140.1
OG0006953	SINT1_58830.1	KAK4472031.1
OG0006954	SINT1_52470.3, SINT1_52470.1, SINT1_52470.2	KAK4469496.1
OG0006955	SINT1_31210.1	KAK4472673.1
OG0006956	SINT1_59870.1	KAK4471828.1
OG0006957	SINT1_70550.1	KAK4470225.1
OG0006958	SINT1_68290.1	KAK4471478.1
OG0006959	SINT1_85340.1	KAK4468817.1
OG0006960	SINT1_34940.1	KAK4474157.1
OG0006961	SINT1_88380.1	KAK4468544.1
OG0006962	SINT1_53900.1	KAK4469935.1
OG0006963	SINT1_48840.1	KAK4469291.1
OG0006964	SINT1_61890.1	KAK4471749.1
OG0006965	SINT1_35490.1	KAK4474107.1
OG0006966	SINT1_61270.1	KAK4471986.1
OG0006967	SINT1_87220.1	KAK4468651.1
OG0006968	SINT1_37910.1	KAK4473904.1
OG0006969	SINT1_70490.1	KAK4470231.1
OG0006970	SINT1_70500.1	KAK4470230.1
OG0006971	SINT1_79110.1	KAK4470060.1
OG0006972	SINT1_60780.1	KAK4471938.1
OG0006974	SINT1_79820.1	KAK4468313.1
OG0006975	SINT1_22640.1	KAK4475509.1
OG0006976	SINT1_68120.1	KAK4471635.1
OG0006977	SINT1_32640.1	KAK4472520.1
OG0006978	SINT1_23340.1	KAK4473341.1
OG0006979	SINT1_65910.1	KAK4471369.1
OG0006981	SINT1_61140.1, SINT1_61140.2	KAK4471973.1
OG0006982	SINT1_56090.1	KAK4469973.1
OG0006983	SINT1_15800.1	KAK4475251.1
OG0006984	SINT1_51450.1	KAK4469149.1
OG0006985	SINT1_40910.1	KAK4473604.1
OG0006986	SINT1_3340.1	KAK4475609.1
OG0006987	SINT1_76340.1	KAK4470750.1
OG0006988	SINT1_76350.1	KAK4470751.1
OG0006989	SINT1_72750.1	KAK4470609.1
OG0006990	SINT1_1920.1	KAK4475163.1
OG0006991	SINT1_79680.1	KAK4468248.1
OG0006992	SINT1_22500.1	KAK4475488.1
OG0006993	SINT1_17260.1	KAK4474890.1
OG0006994	SINT1_5040.2, SINT1_5040.1	KAK4467378.1, KAK4475806.1
OG0006995	SINT1_61930.1	KAK4471745.1
OG0006996	SINT1_270.1	KAK4475586.1
OG0006997	SINT1_84780.1	KAK4468875.1
OG0006998	SINT1_74940.1	KAK4470675.1
OG0006999	SINT1_46030.1	KAK4469471.1
OG0007000	SINT1_81670.1	KAK4468212.1
OG0007001	SINT1_48620.1	KAK4469304.1
OG0007002	SINT1_93120.1	KAK4467622.1
OG0007003	SINT1_6860.1	KAK4476048.1
OG0007005	SINT1_46020.1	KAK4469482.1
OG0007006	SINT1_91340.1	KAK4467916.1
OG0007007	SINT1_43870.1	KAK4472749.1
OG0007009	SINT1_89600.1	KAK4468420.1
OG0007011	SINT1_50120.1	KAK4469398.1
OG0007012	SINT1_47850.1	KAK4469608.1
