Orthogroup	schistosoma_intercalatum	schistosoma_turkestanicum
OG0007101	SINT1_35050.1	STRK1_35960.1
OG0007102	SINT1_29650.1	STRK1_30380.1
OG0007103	SINT1_62290.1, SINT1_62290.2	STRK1_59420.1
OG0007104	SINT1_66240.1	STRK1_64580.1
OG0007106	SINT1_70610.1, SINT1_70610.2	STRK1_63220.1
OG0007107	SINT1_68240.2, SINT1_68240.1	STRK1_66930.1, STRK1_66940.1
OG0007112	SINT1_1660.1, SINT1_83380.1	STRK1_81960.1
OG0007113	SINT1_94120.1	STRK1_92920.1
OG0007114	SINT1_86330.1	STRK1_84700.1
OG0007115	SINT1_56410.2, SINT1_56410.1	STRK1_53230.1
OG0007116	SINT1_59860.1, SINT1_59860.2	STRK1_58230.1, STRK1_58230.2
OG0007117	SINT1_22250.1	STRK1_20370.1
OG0007118	SINT1_92540.1	STRK1_90370.1
OG0007120	SINT1_81590.1, SINT1_81590.2	STRK1_80730.1
OG0007121	SINT1_85680.1	STRK1_66730.1
OG0007122	SINT1_53660.1	STRK1_51670.1
OG0007123	SINT1_70530.1	STRK1_69250.1
OG0007124	SINT1_71540.1	STRK1_70230.1
OG0007125	SINT1_77940.2, SINT1_77940.1	STRK1_77390.1, STRK1_77390.2
OG0007126	SINT1_69570.1	STRK1_68270.1
OG0007128	SINT1_32780.1	STRK1_34030.1
OG0007130	SINT1_24220.1, SINT1_24210.1, SINT1_24190.1	STRK1_24810.1
OG0007131	SINT1_24980.1, SINT1_24980.2	STRK1_23380.1
OG0007132	SINT1_35980.1	STRK1_30810.1
OG0007133	SINT1_11370.3, SINT1_11370.1, SINT1_11370.2	STRK1_10540.1, STRK1_10540.2
OG0007134	SINT1_20850.1	STRK1_19060.1
OG0007135	SINT1_21040.1	STRK1_102760.1, STRK1_19240.1
OG0007138	SINT1_85280.1	STRK1_84170.1
OG0007138	SINT1_85300.1	STRK1_84160.1
OG0007149	SINT1_56000.1	STRK1_54060.1
OG0007150	SINT1_12470.1	STRK1_13230.1
OG0007151	SINT1_71020.1	STRK1_69730.1
OG0007153	SINT1_19130.1	STRK1_13310.1
OG0007154	SINT1_37630.2, SINT1_37630.3, SINT1_37630.1	STRK1_33360.1
OG0007155	SINT1_57190.1	STRK1_56700.1, STRK1_95430.1
OG0007156	SINT1_34490.1	STRK1_35400.1
OG0007157	SINT1_72820.1	STRK1_75110.1
OG0007158	SINT1_88770.1	STRK1_86180.1
OG0007159	SINT1_86890.1	STRK1_54870.1
OG0007160	SINT1_33070.1	STRK1_34300.1
OG0007162	SINT1_18440.1	STRK1_2540.1
OG0007163	SINT1_23380.1	STRK1_21950.1
OG0007164	SINT1_73890.1	STRK1_74180.1
OG0007165	SINT1_37720.1	STRK1_33470.1
OG0007166	SINT1_90840.1	STRK1_97740.1
OG0007167	SINT1_39020.1	STRK1_28460.1
OG0007168	SINT1_58970.1	STRK1_57100.1
OG0007169	SINT1_72420.1	STRK1_71530.1
OG0007170	SINT1_33420.1, SINT1_33420.2, SINT1_33420.3	STRK1_34630.1
OG0007171	SINT1_54330.1	STRK1_48160.1, STRK1_48170.1
OG0007172	SINT1_28740.1	STRK1_27320.1
OG0007173	SINT1_8910.1	STRK1_12160.1
OG0007174	SINT1_52240.1	STRK1_46720.1
OG0007175	SINT1_36810.1, SINT1_36810.2	STRK1_28230.1
OG0007176	SINT1_83420.1	STRK1_82000.1
OG0007177	SINT1_42890.1	STRK1_41010.1
OG0007178	SINT1_60500.1	STRK1_60040.1
OG0007179	SINT1_23990.1	STRK1_24550.1
OG0007180	SINT1_1110.1	STRK1_680.1
OG0007181	SINT1_88440.1	STRK1_88640.1, STRK1_97190.1
OG0007182	SINT1_14950.1	STRK1_4800.1
OG0007184	SINT1_87900.1	STRK1_85800.1
OG0007185	SINT1_92140.1	STRK1_92140.1
OG0007186	SINT1_73880.1	STRK1_74190.1
OG0007187	SINT1_79020.1	STRK1_78020.1
OG0007188	SINT1_67800.1	STRK1_66360.1
OG0007189	SINT1_63720.1	STRK1_58740.1
OG0007191	SINT1_81110.1	STRK1_80300.1, STRK1_80300.2
OG0007192	SINT1_66910.1	STRK1_65220.1
OG0007195	SINT1_85510.1	STRK1_84000.1
OG0007196	SINT1_14840.1	STRK1_4920.1
OG0007197	SINT1_88360.1	STRK1_86840.1
OG0007198	SINT1_30160.1	STRK1_29930.1
OG0007199	SINT1_24010.1	STRK1_24530.1
OG0007200	SINT1_8700.1	STRK1_12370.1
OG0007201	SINT1_87960.1	STRK1_88550.1
OG0007202	SINT1_72280.1	STRK1_71650.1
OG0007203	SINT1_3100.1	STRK1_16760.3
OG0007205	SINT1_90520.1	STRK1_89330.1, STRK1_89340.1
OG0007206	SINT1_69970.1	STRK1_68650.1
OG0007207	SINT1_48930.1	STRK1_50220.1
OG0007208	SINT1_77390.1	STRK1_73090.1, STRK1_76210.1
OG0007210	SINT1_87720.1	STRK1_99820.1, STRK1_99820.2
OG0007211	SINT1_22890.1	STRK1_21490.1
OG0007212	SINT1_66530.1	STRK1_64910.1
OG0007213	SINT1_66540.1	STRK1_64920.1
OG0007214	SINT1_77950.1	STRK1_108600.1, STRK1_77400.1
OG0007215	SINT1_12310.1	STRK1_7480.1
OG0007216	SINT1_19090.1	STRK1_13370.1
OG0007217	SINT1_43310.1	STRK1_40630.1
OG0007219	SINT1_10150.1, SINT1_10150.2	STRK1_9380.1, STRK1_9380.2
OG0007220	SINT1_35610.1	STRK1_36220.1
OG0007221	SINT1_35460.1	STRK1_36360.1
OG0007222	SINT1_8570.2, SINT1_8570.1	STRK1_12480.1
OG0007223	SINT1_60320.1	STRK1_99290.1, STRK1_59850.1, STRK1_59860.1
OG0007224	SINT1_72040.1	STRK1_70810.1
OG0007225	SINT1_66030.1	STRK1_63080.1
OG0007226	SINT1_44040.1	STRK1_39910.1, STRK1_39920.1
OG0007227	SINT1_90110.1	STRK1_88950.1, STRK1_89000.1
OG0007228	SINT1_78710.1	STRK1_76600.1
OG0007229	SINT1_74120.1	STRK1_72030.1, STRK1_72030.2
OG0007230	SINT1_10320.1, SINT1_10320.2	STRK1_9560.1, STRK1_9560.2
OG0007231	SINT1_23710.1	STRK1_103000.1, STRK1_22130.1
OG0007232	SINT1_12050.1	STRK1_5650.1
OG0007233	SINT1_94110.1	STRK1_107440.1, STRK1_92910.1
OG0007234	SINT1_59940.1	STRK1_58320.1
OG0007235	SINT1_20560.1	STRK1_18710.1
OG0007236	SINT1_3440.2, SINT1_3440.3, SINT1_3440.1	STRK1_16630.3, STRK1_16630.1, STRK1_16630.2, STRK1_16630.4
OG0007237	SINT1_75100.1	STRK1_76180.1
OG0007238	SINT1_27230.1	STRK1_25620.1
OG0007239	SINT1_76720.1	STRK1_75000.1
OG0007240	SINT1_69040.1	STRK1_67690.1
OG0007241	SINT1_41990.1	STRK1_41550.1
OG0007243	SINT1_38720.1, SINT1_38720.2	STRK1_28730.1
OG0007245	SINT1_52860.1	STRK1_47210.1
OG0007246	SINT1_48470.1	STRK1_50740.1
OG0007247	SINT1_51850.1	STRK1_46310.1
OG0007248	SINT1_25650.1	STRK1_22580.1
OG0007249	SINT1_79670.1	STRK1_78780.1
OG0007250	SINT1_24850.1	STRK1_96660.1
OG0007251	SINT1_36830.1	STRK1_28210.1
OG0007252	SINT1_12550.1	STRK1_13290.1
OG0007253	SINT1_53120.1	STRK1_47500.1
OG0007254	SINT1_76210.1	STRK1_74500.1
OG0007256	SINT1_63340.1	STRK1_63680.1
OG0007257	SINT1_54400.1	STRK1_48270.1
OG0007258	SINT1_91420.1	STRK1_92230.1
OG0007259	SINT1_11960.1	STRK1_97700.1
OG0007260	SINT1_76530.1	STRK1_74810.1
OG0007261	SINT1_41200.1	STRK1_39290.1
OG0007262	SINT1_82010.1	STRK1_93760.1
OG0007263	SINT1_8750.1	STRK1_12310.1
OG0007264	SINT1_12440.1	STRK1_13200.1
OG0007265	SINT1_26210.1	STRK1_107660.1
OG0007266	SINT1_61490.1	STRK1_65520.1
OG0007267	SINT1_89240.1	STRK1_85410.1
OG0007268	SINT1_43740.1	STRK1_40210.1
OG0007269	SINT1_20620.1	STRK1_18790.1
OG0007271	SINT1_8400.1	STRK1_12630.1
OG0007272	SINT1_4490.1	STRK1_15730.1
OG0007273	SINT1_4800.1	STRK1_6530.1
OG0007275	SINT1_30230.1, SINT1_30230.2	STRK1_29840.1
OG0007276	SINT1_30520.1	STRK1_29550.1
OG0007277	SINT1_47520.1	STRK1_45490.1
OG0007278	SINT1_42830.1	STRK1_41150.1, STRK1_41150.2
OG0007279	SINT1_84050.1, SINT1_84050.2	STRK1_82830.1
OG0007280	SINT1_77220.1, SINT1_77220.2	STRK1_73270.1, STRK1_73270.2
OG0007281	SINT1_75700.1	STRK1_70940.1
OG0007282	SINT1_64780.1	STRK1_62380.1
OG0007283	SINT1_48890.1	STRK1_50270.1
OG0007285	SINT1_40940.1	STRK1_39070.1, STRK1_39070.2
OG0007286	SINT1_55660.1	STRK1_53740.1
OG0007287	SINT1_60040.1	STRK1_61630.1
OG0007288	SINT1_77910.1	STRK1_77420.1
OG0007289	SINT1_65480.1	STRK1_59090.1
OG0007290	SINT1_35780.1	STRK1_30580.1
OG0007291	SINT1_51580.1	STRK1_51870.1
OG0007292	SINT1_95710.1	STRK1_50430.1
OG0007293	SINT1_46180.1	STRK1_44050.1, STRK1_8230.1
OG0007294	SINT1_69750.1	STRK1_68380.1
OG0007295	SINT1_790.1	STRK1_290.1
OG0007297	SINT1_85810.1	STRK1_104520.1, STRK1_105970.1
OG0007298	SINT1_41410.1	STRK1_39530.1, STRK1_39530.2
OG0007299	SINT1_77750.1	STRK1_77630.1
OG0007300	SINT1_25350.1	STRK1_22890.1
OG0007301	SINT1_38740.1	STRK1_28710.1
OG0007302	SINT1_82470.1	STRK1_80970.1
OG0007303	SINT1_82030.1	STRK1_93740.1
OG0007304	SINT1_44250.1	STRK1_41980.1, STRK1_96910.1
OG0007305	SINT1_54850.1, SINT1_54850.2	STRK1_48380.1
OG0007306	SINT1_70260.1	STRK1_68930.1
OG0007307	SINT1_49790.1	STRK1_49360.1, STRK1_49370.1
OG0007309	SINT1_59220.1	STRK1_57510.1
OG0007310	SINT1_51410.1, SINT1_51410.2	STRK1_52800.1, STRK1_52800.2
OG0007311	SINT1_1530.1	STRK1_1030.1
OG0007312	SINT1_9120.1	STRK1_12010.1
OG0007313	SINT1_77340.1	STRK1_73170.1
OG0007314	SINT1_46670.1	STRK1_44800.1
OG0007315	SINT1_84110.1	STRK1_82760.1
OG0007317	SINT1_33680.1	STRK1_34840.1
OG0007318	SINT1_3290.1	STRK1_16910.1, STRK1_16910.2
OG0007319	SINT1_47280.1	STRK1_45400.1
OG0007320	SINT1_39960.1	STRK1_38300.1
OG0007321	SINT1_7700.1	STRK1_7400.1
OG0007322	SINT1_64010.1	STRK1_58440.1, STRK1_58440.2
OG0007323	SINT1_72150.1	STRK1_71770.1, STRK1_71770.2
OG0007324	SINT1_84840.1	STRK1_83400.1
OG0007325	SINT1_14890.1	STRK1_4850.1, STRK1_4860.1
OG0007326	SINT1_71890.1	STRK1_70650.1
OG0007327	SINT1_10260.1	STRK1_9500.1
OG0007328	SINT1_28610.1	STRK1_27170.1, STRK1_27170.2, STRK1_27170.3
OG0007329	SINT1_19170.1	STRK1_3730.1
OG0007330	SINT1_58800.1	STRK1_57260.1
OG0007331	SINT1_56260.1	STRK1_54310.1
OG0007332	SINT1_35350.1	STRK1_36410.1
OG0007334	SINT1_90140.1	STRK1_88980.1
OG0007335	SINT1_9820.1	STRK1_9140.1
OG0007337	SINT1_63170.1	STRK1_64040.1
OG0007338	SINT1_66590.1	STRK1_64960.1
OG0007339	SINT1_51340.1	STRK1_52720.1
OG0007340	SINT1_19860.1	STRK1_17920.1
OG0007341	SINT1_7620.1	STRK1_7340.1
OG0007343	SINT1_50780.1	STRK1_52180.1
OG0007344	SINT1_14340.1	STRK1_5400.1
OG0007346	SINT1_91180.1	STRK1_93700.1
OG0007347	SINT1_18080.1	STRK1_4230.1, STRK1_4230.2
OG0007348	SINT1_300.1	STRK1_91280.1
OG0007349	SINT1_1230.1, SINT1_1230.2	STRK1_730.1, STRK1_730.2
OG0007350	SINT1_48500.1	STRK1_50650.1
OG0007351	SINT1_14290.1	STRK1_5480.1
OG0007352	SINT1_56750.1	STRK1_111470.1
OG0007355	SINT1_6930.1	STRK1_6340.1
OG0007356	SINT1_17380.1	STRK1_13890.1
OG0007357	SINT1_2670.1	STRK1_17380.1
OG0007358	SINT1_7920.1	STRK1_13120.1
OG0007359	SINT1_84750.1	STRK1_83590.1, STRK1_83600.1
OG0007360	SINT1_50630.1, SINT1_50630.2	STRK1_52070.1
OG0007361	SINT1_47240.1	STRK1_44370.1, STRK1_44400.1
OG0007362	SINT1_47350.1	STRK1_45350.1
OG0007364	SINT1_37160.1	STRK1_27910.1
OG0007366	SINT1_62700.1	STRK1_64430.1
OG0007367	SINT1_60940.1	STRK1_60460.1
OG0007369	SINT1_92170.1	STRK1_92170.1
OG0007370	SINT1_71840.1	STRK1_70600.1
OG0007371	SINT1_91590.1	STRK1_94910.1, STRK1_94910.2
OG0007372	SINT1_3670.1	STRK1_16460.1
OG0007373	SINT1_82600.1, SINT1_82600.2	STRK1_81200.1
OG0007374	SINT1_88850.1	STRK1_86080.1
OG0007375	SINT1_79540.1	STRK1_78970.1
OG0007377	SINT1_85930.1, SINT1_85930.2	STRK1_84990.1
OG0007378	SINT1_90100.1, SINT1_90100.2	STRK1_88960.1, STRK1_88960.2
OG0007379	SINT1_89070.1, SINT1_89070.2	STRK1_88460.1, STRK1_88460.2
OG0007380	SINT1_50140.1	STRK1_49030.1
OG0007381	SINT1_50500.1	STRK1_54510.1
OG0007382	SINT1_71210.1	STRK1_69920.1, STRK1_109290.1
OG0007383	SINT1_75050.1	STRK1_76130.1
OG0007384	SINT1_25390.1	STRK1_22850.1, STRK1_22850.2
OG0007385	SINT1_31810.1	STRK1_31970.1
OG0007386	SINT1_28260.1, SINT1_28260.3, SINT1_28260.4, SINT1_28260.2	STRK1_24460.1, STRK1_24440.1
OG0007387	SINT1_41490.1	STRK1_39600.1
OG0007388	SINT1_95590.1, SINT1_95600.1	STRK1_37270.1
OG0007389	SINT1_14130.1, SINT1_14130.2	STRK1_11230.1
OG0007390	SINT1_13740.1, SINT1_13740.3, SINT1_13740.2	STRK1_11600.1
OG0007392	SINT1_15650.1, SINT1_15650.2	STRK1_2860.1, STRK1_2860.2
OG0007393	SINT1_3680.1	STRK1_16450.1
OG0007394	SINT1_4020.1	STRK1_16150.1
OG0007395	SINT1_11650.2, SINT1_11650.1	STRK1_10810.1, STRK1_10810.2
OG0007396	SINT1_6650.1	STRK1_5980.1
OG0007398	SINT1_91390.1	STRK1_92190.1, STRK1_94290.1
OG0007414	SINT1_13730.1	STRK1_11610.1
OG0007415	SINT1_44390.1	STRK1_42880.1
OG0007416	SINT1_55030.1	STRK1_54680.1
OG0007417	SINT1_10660.1	STRK1_9840.1
OG0007418	SINT1_76040.1	STRK1_73950.1
OG0007419	SINT1_5570.1	STRK1_3210.1
OG0007420	SINT1_19270.1	STRK1_3820.1
OG0007421	SINT1_91960.1	STRK1_91990.1
OG0007422	SINT1_17960.1	STRK1_4120.1
OG0007424	SINT1_42400.1	STRK1_37480.1
OG0007425	SINT1_46450.1	STRK1_44090.1
OG0007426	SINT1_87780.1	STRK1_85660.1, STRK1_85660.2
OG0007428	SINT1_19650.1	STRK1_1760.1
OG0007429	SINT1_22140.1	STRK1_20010.1
OG0007430	SINT1_47330.1	STRK1_45370.1
OG0007432	SINT1_48280.1	STRK1_50950.1
OG0007433	SINT1_63730.1	STRK1_58730.1
OG0007434	SINT1_63710.1	STRK1_58750.1
OG0007435	SINT1_64650.1	STRK1_62240.1
OG0007436	SINT1_41440.1	STRK1_39560.1
OG0007437	SINT1_54200.1	STRK1_100530.1
OG0007438	SINT1_9750.1	STRK1_109660.1
OG0007439	SINT1_17760.1	STRK1_13530.1
OG0007440	SINT1_79950.1	STRK1_78350.1
OG0007441	SINT1_60470.1	STRK1_60020.1
OG0007442	SINT1_30720.1	STRK1_29370.1
OG0007443	SINT1_10790.1	STRK1_9970.1, STRK1_9980.1
OG0007445	SINT1_35170.1	STRK1_111260.1, STRK1_36070.1
OG0007446	SINT1_12900.1	STRK1_8110.1
OG0007447	SINT1_33890.1	STRK1_35050.1
OG0007448	SINT1_36260.1	STRK1_31090.1
OG0007448	SINT1_36250.1	STRK1_31100.1
OG0007449	SINT1_23390.1, SINT1_23390.2	STRK1_21940.1, STRK1_21940.2
OG0007450	SINT1_66300.1	STRK1_64640.1, STRK1_64670.1
OG0007451	SINT1_880.1	STRK1_430.1
OG0007452	SINT1_34090.1	STRK1_35320.1
OG0007453	SINT1_76310.1	STRK1_74590.1
OG0007454	SINT1_32600.1	STRK1_33840.1
OG0007456	SINT1_8150.1	STRK1_12840.1
OG0007457	SINT1_29710.1	STRK1_30320.1, STRK1_30320.2
OG0007458	SINT1_35590.1	STRK1_36240.1
OG0007459	SINT1_11980.1	STRK1_5560.1, STRK1_5570.1
OG0007460	SINT1_53210.1	STRK1_47580.1
OG0007461	SINT1_76480.1	STRK1_74750.1
OG0007462	SINT1_28030.1	STRK1_23680.1
OG0007463	SINT1_73010.1	STRK1_75300.1
OG0007464	SINT1_42210.1	STRK1_37280.1
OG0007465	SINT1_92670.1	STRK1_90220.1, STRK1_90230.1
OG0007466	SINT1_30640.1	STRK1_29430.1
OG0007467	SINT1_55760.1	STRK1_53840.1
OG0007468	SINT1_76950.1	STRK1_72510.1
OG0007469	SINT1_71510.1	STRK1_100900.1, STRK1_70200.1
OG0007470	SINT1_76390.1	STRK1_106130.1
OG0007471	SINT1_50370.1	STRK1_54630.1
OG0007472	SINT1_38820.1	STRK1_28640.1
OG0007473	SINT1_28300.1	STRK1_104680.1, STRK1_24650.1
OG0007474	SINT1_22840.1	STRK1_21550.1
OG0007475	SINT1_33910.1	STRK1_35080.1
OG0007476	SINT1_70330.1	STRK1_69020.1
OG0007478	SINT1_35290.1	STRK1_36470.1
OG0007479	SINT1_16330.1, SINT1_16330.2	STRK1_14820.1
OG0007480	SINT1_87600.1	STRK1_87480.1
OG0007481	SINT1_61760.1	STRK1_61250.1
OG0007482	SINT1_46210.1	STRK1_44350.1, STRK1_96030.1
OG0007483	SINT1_44420.1	STRK1_42570.1
OG0007484	SINT1_68550.1	STRK1_67400.1
OG0007485	SINT1_57330.1	STRK1_100040.1, STRK1_102500.1
OG0007488	SINT1_48460.1	STRK1_50750.1
OG0007489	SINT1_56780.1	STRK1_111490.1
OG0007490	SINT1_85690.1	STRK1_84890.1
OG0007491	SINT1_51670.1	STRK1_46140.1
OG0007493	SINT1_28670.1	STRK1_27250.1
OG0007494	SINT1_19760.1	STRK1_5440.1
OG0007495	SINT1_74700.1	STRK1_73580.1
OG0007496	SINT1_64110.1	STRK1_107050.1
OG0007497	SINT1_55830.1	STRK1_53910.1
OG0007499	SINT1_51780.1	STRK1_46240.1
OG0007500	SINT1_34670.1	STRK1_35570.1
OG0007501	SINT1_46560.1	STRK1_44620.1
OG0007502	SINT1_21690.1	STRK1_20100.1
OG0007503	SINT1_49190.1	STRK1_49960.1
OG0007505	SINT1_46880.1	STRK1_44960.1
OG0007506	SINT1_94080.1	STRK1_92870.1
OG0007507	SINT1_58570.1	STRK1_57440.1
OG0007508	SINT1_78090.1	STRK1_77210.1
OG0007509	SINT1_700.1	STRK1_200.1
OG0007510	SINT1_62830.1	STRK1_64300.1
OG0007511	SINT1_45640.1	STRK1_95930.1
OG0007513	SINT1_30270.1	STRK1_29820.1
OG0007514	SINT1_77880.1	STRK1_96890.1
OG0007515	SINT1_84760.1	STRK1_101440.1, STRK1_83580.1
OG0007516	SINT1_45550.1	STRK1_43290.1
OG0007517	SINT1_27200.1	STRK1_25640.1
OG0007518	SINT1_44290.1	STRK1_42010.1
OG0007520	SINT1_28270.1	STRK1_24470.1
OG0007521	SINT1_27220.1	STRK1_25630.1
OG0007522	SINT1_43340.1	STRK1_40600.1
OG0007523	SINT1_12700.1	STRK1_7930.1
OG0007524	SINT1_73820.1	STRK1_74250.1
OG0007525	SINT1_78980.1	STRK1_78080.1
OG0007526	SINT1_25370.1	STRK1_22870.1
OG0007527	SINT1_71000.1	STRK1_69750.1
OG0007528	SINT1_28970.1	STRK1_36980.1
OG0007529	SINT1_16630.1	STRK1_14550.1
OG0007530	SINT1_37510.1	STRK1_33540.1
OG0007531	SINT1_32910.1	STRK1_34140.1
OG0007532	SINT1_59250.1	STRK1_57550.1
OG0007533	SINT1_11310.1	STRK1_10520.1
OG0007535	SINT1_89760.1	STRK1_87040.2, STRK1_87040.3
OG0007536	SINT1_15690.1	STRK1_2900.1
OG0007537	SINT1_44560.1	STRK1_42760.1
OG0007538	SINT1_17350.1	STRK1_13920.1
OG0007539	SINT1_22600.1	STRK1_20900.1
OG0007540	SINT1_88020.1	STRK1_86510.1
OG0007541	SINT1_1280.1, SINT1_1280.2	STRK1_830.1
OG0007543	SINT1_11420.1	STRK1_10580.1
OG0007544	SINT1_33650.1	STRK1_81910.1, STRK1_81920.1
OG0007545	SINT1_83740.1, SINT1_83740.2	STRK1_82470.1
OG0007546	SINT1_48670.1	STRK1_50410.1
OG0007547	SINT1_820.1	STRK1_350.1
OG0007548	SINT1_2180.1	STRK1_1350.1
OG0007549	SINT1_32730.1	STRK1_33960.1, STRK1_33960.2
OG0007550	SINT1_65810.1	STRK1_62880.1
OG0007551	SINT1_57530.1	STRK1_55920.1
OG0007552	SINT1_27680.1	STRK1_25120.1
OG0007553	SINT1_22050.1	STRK1_20520.1
OG0007554	SINT1_28990.1	STRK1_109820.1
OG0007555	SINT1_33670.1	STRK1_34830.1
OG0007558	SINT1_33630.1	STRK1_102770.1
OG0007559	SINT1_30700.1, SINT1_30700.2	STRK1_29390.1
OG0007560	SINT1_40710.1, SINT1_40710.2	STRK1_38820.1
OG0007561	SINT1_24970.1	STRK1_23390.1
OG0007562	SINT1_77980.1	STRK1_77380.1
OG0007563	SINT1_80550.1	STRK1_79490.1
OG0007564	SINT1_74370.1	STRK1_72280.1
OG0007565	SINT1_23430.1, SINT1_23430.2	STRK1_21860.1
OG0007566	SINT1_67330.1	STRK1_65990.1
OG0007568	SINT1_2450.1	STRK1_17570.1
OG0007569	SINT1_13480.1	STRK1_11820.1
OG0007570	SINT1_41470.1	STRK1_39590.1
OG0007571	SINT1_86760.1	STRK1_87820.1
OG0007572	SINT1_73530.1	STRK1_73720.1, STRK1_73720.2
OG0007573	SINT1_58790.1	STRK1_57270.1
OG0007574	SINT1_88760.1	STRK1_86190.1
OG0007575	SINT1_73600.1	STRK1_108300.1
OG0007576	SINT1_21720.1	STRK1_111130.1, STRK1_111120.1, STRK1_20150.1
OG0007577	SINT1_78410.1	STRK1_77050.1
OG0007578	SINT1_86250.1	STRK1_96450.1
OG0007579	SINT1_9810.1	STRK1_9130.1
OG0007580	SINT1_45370.1	STRK1_42240.1
OG0007581	SINT1_88060.2, SINT1_88060.1	STRK1_86550.1
OG0007582	SINT1_18160.1	STRK1_2730.1
OG0007584	SINT1_67770.1	STRK1_66400.1
OG0007585	SINT1_27810.1, SINT1_27810.2, SINT1_27810.3	STRK1_23880.1, STRK1_23870.1
OG0007586	SINT1_55470.1	STRK1_110920.1
OG0007587	SINT1_24430.1	STRK1_25020.1
OG0007588	SINT1_25420.1	STRK1_22800.1
OG0007589	SINT1_46660.1	STRK1_44780.1, STRK1_44790.1
OG0007590	SINT1_15730.1, SINT1_15730.2	STRK1_2930.1, STRK1_2930.2
OG0007593	SINT1_1460.1	STRK1_930.1
OG0007594	SINT1_49610.1	STRK1_95210.1
OG0007595	SINT1_35970.1, SINT1_35970.3, SINT1_35970.2	STRK1_30800.1
OG0007597	SINT1_86010.1	STRK1_84930.1, STRK1_84940.1
OG0007598	SINT1_87790.1	STRK1_85670.1, STRK1_85670.2
OG0007599	SINT1_86040.1	STRK1_84380.1
OG0007600	SINT1_51660.1	STRK1_46120.1
OG0007601	SINT1_78960.1	STRK1_78100.1
OG0007602	SINT1_77080.1	STRK1_72370.1
OG0007603	SINT1_40430.1	STRK1_38620.1
OG0007604	SINT1_32630.1	STRK1_33870.1
OG0007605	SINT1_34600.1	STRK1_35500.1
OG0007606	SINT1_63470.1	STRK1_63620.1
OG0007608	SINT1_68600.1	STRK1_77840.1, STRK1_67360.1, STRK1_67360.2
OG0007609	SINT1_91140.1	STRK1_91650.1
OG0007610	SINT1_71410.1	STRK1_70120.1
OG0007611	SINT1_45680.1	STRK1_43600.1
OG0007614	SINT1_47270.1	STRK1_45410.1
OG0007615	SINT1_41420.1	STRK1_39540.1
OG0007616	SINT1_57620.1, SINT1_7990.1	STRK1_13030.1
OG0007617	SINT1_53520.1	STRK1_51540.1
OG0007618	SINT1_49690.1	STRK1_49480.1
OG0007619	SINT1_93630.1	STRK1_93220.1, STRK1_93220.2
OG0007620	SINT1_92380.1	STRK1_94650.1, STRK1_94650.2
OG0007621	SINT1_80880.1	STRK1_80070.1
OG0007622	SINT1_89970.1, SINT1_89970.2	STRK1_88740.1
OG0007623	SINT1_90210.1	STRK1_89050.1
OG0007625	SINT1_53040.1, SINT1_53040.2	STRK1_47420.1
OG0007626	SINT1_55340.1	STRK1_55010.1
OG0007627	SINT1_54890.1	STRK1_48410.1
OG0007628	SINT1_56060.1	STRK1_54130.1, STRK1_54130.2
OG0007629	SINT1_65880.1	STRK1_62950.1
OG0007630	SINT1_63620.1	STRK1_58850.1
OG0007632	SINT1_60900.1	STRK1_60420.1
OG0007634	SINT1_42700.1	STRK1_41110.1
OG0007635	SINT1_38610.1	STRK1_28820.1, STRK1_28820.2
OG0007636	SINT1_38510.1	STRK1_28920.1, STRK1_28920.2
OG0007637	SINT1_36690.1	STRK1_28340.1
OG0007638	SINT1_6350.1	STRK1_5870.1
OG0007639	SINT1_12220.2	STRK1_7690.1
OG0007640	SINT1_17310.1	STRK1_13950.1
OG0007641	SINT1_18490.1, SINT1_18490.2, SINT1_18490.3	STRK1_2500.1
OG0007642	SINT1_8010.1	STRK1_12990.1
OG0007643	SINT1_54700.1	STRK1_48690.1
OG0007644	SINT1_65420.1	STRK1_108770.1, STRK1_108780.1, STRK1_59030.1, STRK1_96420.1
OG0007646	SINT1_92940.1	STRK1_91020.1
OG0007666	SINT1_75740.1, SINT1_75740.2	STRK1_70910.1
OG0007667	SINT1_88720.1	STRK1_86240.1
OG0007670	SINT1_5230.1	STRK1_15400.1
OG0007671	SINT1_4330.1	STRK1_15900.1
OG0007672	SINT1_16570.1	STRK1_14580.1
OG0007673	SINT1_87920.1	STRK1_85820.1
OG0007674	SINT1_82260.1	STRK1_94150.1
OG0007675	SINT1_28620.1	STRK1_27180.1
OG0007677	SINT1_29770.1	STRK1_30270.1
OG0007678	SINT1_46830.1	STRK1_107380.1
OG0007680	SINT1_49880.2, SINT1_49880.1	STRK1_49280.1
OG0007681	SINT1_93160.1	STRK1_90830.1
OG0007682	SINT1_90540.1	STRK1_89350.1
OG0007684	SINT1_73190.1	STRK1_75510.1
OG0007686	SINT1_48230.1	STRK1_50990.1
OG0007687	SINT1_94460.1	STRK1_98080.1
OG0007688	SINT1_11930.1	STRK1_5500.1
OG0007689	SINT1_9790.1	STRK1_9110.1
OG0007691	SINT1_58480.1	STRK1_56310.1
OG0007692	SINT1_11710.1	STRK1_10870.1
OG0007693	SINT1_31500.1	STRK1_32270.1
OG0007694	SINT1_61200.3	STRK1_60690.1
OG0007696	SINT1_58400.1	STRK1_56390.1
OG0007697	SINT1_40640.1	STRK1_38770.1
OG0007698	SINT1_56130.1	STRK1_54190.1
