Orthogroup	schistosoma_intercalatum	schistosoma_haematobium
OG0007426	SINT1_87780.1	SHAE2_94650.1
OG0007428	SINT1_19650.1	SHAE2_21650.1
OG0007429	SINT1_22140.1	SHAE2_24110.1
OG0007430	SINT1_47330.1	SHAE2_50610.1
OG0007432	SINT1_48280.1	SHAE2_51580.1
OG0007433	SINT1_63730.1	SHAE2_68330.1
OG0007434	SINT1_63710.1	SHAE2_68310.1
OG0007435	SINT1_64650.1	SHAE2_69380.1
OG0007436	SINT1_41440.1	SHAE2_44340.1
OG0007437	SINT1_54200.1	SHAE2_57520.1
OG0007439	SINT1_17760.1	SHAE2_19810.1, SHAE2_19810.2
OG0007440	SINT1_79950.1	SHAE2_85520.1
OG0007441	SINT1_60470.1	SHAE2_64840.1
OG0007442	SINT1_30720.1	SHAE2_32900.1
OG0007443	SINT1_10790.1	SHAE2_12470.1
OG0007445	SINT1_35170.1	SHAE2_37920.1
OG0007446	SINT1_12900.1	SHAE2_14590.1
OG0007447	SINT1_33890.1	SHAE2_36650.1
OG0007448	SINT1_36250.1	SHAE2_39160.1
OG0007449	SINT1_23390.1, SINT1_23390.2	SHAE2_25590.1, SHAE2_25590.2
OG0007450	SINT1_66300.1	SHAE2_71090.1
OG0007451	SINT1_880.1	SHAE2_1250.1
OG0007452	SINT1_34090.1	SHAE2_36850.1
OG0007453	SINT1_76310.1	SHAE2_81920.1
OG0007454	SINT1_32600.1	SHAE2_34860.1
OG0007456	SINT1_8150.1	SHAE2_9950.1
OG0007457	SINT1_29710.1	SHAE2_31780.1
OG0007458	SINT1_35590.1	SHAE2_38410.1
OG0007459	SINT1_11980.1	SHAE2_13720.1
OG0007460	SINT1_53210.1	SHAE2_56530.1
OG0007461	SINT1_76480.1	SHAE2_82080.1
OG0007462	SINT1_28030.1	SHAE2_30220.1
OG0007463	SINT1_73010.1	SHAE2_78430.1
OG0007464	SINT1_42210.1	SHAE2_45100.1
OG0007465	SINT1_92670.1	SHAE2_99620.1
OG0007466	SINT1_30640.1	SHAE2_32810.1
OG0007467	SINT1_55760.1	SHAE2_59470.1
OG0007468	SINT1_76950.1	SHAE2_82570.1
OG0007469	SINT1_71510.1	SHAE2_76730.1
OG0007470	SINT1_76390.1	SHAE2_81990.1
OG0007471	SINT1_50370.1	SHAE2_53730.1
OG0007472	SINT1_38820.1	SHAE2_41740.1
OG0007473	SINT1_28300.1	SHAE2_30460.1
OG0007474	SINT1_22840.1	SHAE2_24950.1
OG0007475	SINT1_33910.1	SHAE2_36670.1
OG0007476	SINT1_70330.1	SHAE2_75520.1
OG0007477	SINT1_49710.1	SHAE2_53020.1
OG0007478	SINT1_35290.1	SHAE2_38040.1
OG0007479	SINT1_16330.1, SINT1_16330.2	SHAE2_18270.1
OG0007480	SINT1_87600.1	SHAE2_94470.1, SHAE2_94470.2
OG0007481	SINT1_61760.1	SHAE2_66190.1
OG0007482	SINT1_46210.1	SHAE2_48660.1
OG0007483	SINT1_44420.1	SHAE2_47190.1, SHAE2_47190.2
OG0007484	SINT1_68550.1	SHAE2_73680.1
OG0007485	SINT1_57330.1	SHAE2_61430.1
OG0007487	SINT1_72200.1	SHAE2_77550.1
OG0007488	SINT1_48460.1	SHAE2_51780.1, SHAE2_51780.2
OG0007489	SINT1_56780.1	SHAE2_60480.1
OG0007491	SINT1_51670.1	SHAE2_55020.1
OG0007493	SINT1_28670.1	SHAE2_30860.1
OG0007494	SINT1_19760.1	SHAE2_21750.1
OG0007495	SINT1_74700.1	SHAE2_80290.1, SHAE2_80290.2
OG0007496	SINT1_64110.1	SHAE2_68820.1
OG0007497	SINT1_55830.1	SHAE2_59550.1
OG0007499	SINT1_51780.1	SHAE2_55130.1
OG0007500	SINT1_34670.1	SHAE2_37410.1
OG0007501	SINT1_46560.1	SHAE2_49880.1
OG0007502	SINT1_21690.1	SHAE2_23680.1
OG0007503	SINT1_49190.1	SHAE2_52500.1
OG0007504	SINT1_230.1	SHAE2_210.1
OG0007505	SINT1_46880.1	SHAE2_50170.1
OG0007506	SINT1_94080.1	SHAE2_101190.1
OG0007507	SINT1_58570.1	SHAE2_62830.1
OG0007508	SINT1_78090.1	SHAE2_83700.1
OG0007509	SINT1_700.1	SHAE2_1070.1, SHAE2_1070.2
OG0007510	SINT1_62830.1	SHAE2_67340.1
OG0007511	SINT1_45640.1	SHAE2_49440.1
OG0007512	SINT1_45960.1	SHAE2_49010.1
OG0007513	SINT1_30270.1	SHAE2_32430.1
OG0007514	SINT1_77880.1	SHAE2_83470.1
OG0007515	SINT1_84760.1	SHAE2_91480.1
OG0007516	SINT1_45550.1	SHAE2_48490.1
OG0007517	SINT1_27200.1	SHAE2_29430.1
OG0007518	SINT1_44290.1	SHAE2_47080.1
OG0007520	SINT1_28270.1	SHAE2_30430.1
OG0007521	SINT1_27220.1	SHAE2_29420.1
OG0007522	SINT1_43340.1	SHAE2_46210.1
OG0007523	SINT1_12700.1	SHAE2_14390.1
OG0007524	SINT1_73820.1	SHAE2_79380.1
OG0007525	SINT1_78980.1	SHAE2_84620.1
OG0007526	SINT1_25370.1	SHAE2_27630.1
OG0007527	SINT1_71000.1	SHAE2_76190.1
OG0007528	SINT1_28970.1	SHAE2_31140.1
OG0007529	SINT1_16630.1	SHAE2_18580.1
OG0007531	SINT1_32910.1	SHAE2_35140.1
OG0007532	SINT1_59250.1	SHAE2_63540.1
OG0007533	SINT1_11310.1	SHAE2_13050.1
OG0007535	SINT1_89760.1	SHAE2_103320.1
OG0007536	SINT1_15690.1	SHAE2_17630.1
OG0007537	SINT1_44560.1	SHAE2_47370.1
OG0007538	SINT1_17350.1	SHAE2_19400.1
OG0007539	SINT1_22600.1	SHAE2_24550.1
OG0007540	SINT1_88020.1	SHAE2_94960.1
OG0007541	SINT1_1280.1, SINT1_1280.2	SHAE2_1630.1
OG0007543	SINT1_11420.1	SHAE2_13120.1
OG0007544	SINT1_33650.1	SHAE2_36400.1
OG0007545	SINT1_83740.1, SINT1_83740.2	SHAE2_90430.1
OG0007546	SINT1_48670.1	SHAE2_52020.1
OG0007547	SINT1_820.1	SHAE2_1190.1
OG0007548	SINT1_2180.1	SHAE2_2630.1
OG0007549	SINT1_32730.1	SHAE2_34980.1
OG0007550	SINT1_65810.1	SHAE2_70610.1
OG0007551	SINT1_57530.1	SHAE2_61670.1
OG0007552	SINT1_27680.1	SHAE2_29860.1
OG0007553	SINT1_22050.1	SHAE2_24020.1
OG0007554	SINT1_28990.1	SHAE2_31170.1, SHAE2_31170.2
OG0007555	SINT1_33670.1	SHAE2_36420.1
OG0007558	SINT1_33630.1	SHAE2_36380.1
OG0007559	SINT1_30700.2	SHAE2_32880.2
OG0007560	SINT1_40710.1, SINT1_40710.2	SHAE2_43630.1
OG0007561	SINT1_24970.1	SHAE2_27140.1
OG0007562	SINT1_77980.1	SHAE2_83580.1
OG0007563	SINT1_80550.1	SHAE2_86220.1
OG0007564	SINT1_74370.1	SHAE2_79940.1
OG0007565	SINT1_23430.1, SINT1_23430.2	SHAE2_25630.1
OG0007566	SINT1_67330.1	SHAE2_72370.1
OG0007568	SINT1_2450.1	SHAE2_2870.1
OG0007569	SINT1_13480.1	SHAE2_15160.1
OG0007570	SINT1_41470.1	SHAE2_44360.1
OG0007571	SINT1_86760.1	SHAE2_93640.1
OG0007572	SINT1_73530.1	SHAE2_79080.1
OG0007573	SINT1_58790.1	SHAE2_63060.1
OG0007574	SINT1_88760.1	SHAE2_95730.1
OG0007575	SINT1_73600.1	SHAE2_79160.1
OG0007576	SINT1_21720.1	SHAE2_23700.1
OG0007577	SINT1_78410.1	SHAE2_83980.1
OG0007578	SINT1_86250.1	SHAE2_93030.1
OG0007579	SINT1_9810.1	SHAE2_11600.1
OG0007580	SINT1_45370.1	SHAE2_48330.1
OG0007581	SINT1_88060.2, SINT1_88060.1	SHAE2_95010.1
OG0007582	SINT1_18160.1	SHAE2_20220.1
OG0007583	SINT1_65000.1	SHAE2_69740.1, SHAE2_69740.3
OG0007584	SINT1_67770.1	SHAE2_72870.1
OG0007585	SINT1_27810.1, SINT1_27810.2, SINT1_27810.3	SHAE2_29980.1
OG0007586	SINT1_55470.1	SHAE2_58530.1
OG0007587	SINT1_24430.1	SHAE2_26660.1
OG0007588	SINT1_25420.1	SHAE2_27660.1
OG0007589	SINT1_46660.1	SHAE2_49980.1
OG0007590	SINT1_15730.1, SINT1_15730.2	SHAE2_17660.1
OG0007593	SINT1_1460.1	SHAE2_1830.1
OG0007594	SINT1_49610.1	SHAE2_52930.1
OG0007595	SINT1_35970.1, SINT1_35970.3, SINT1_35970.2	SHAE2_38820.1
OG0007596	SINT1_55970.1	SHAE2_59690.1
OG0007597	SINT1_86010.1	SHAE2_92730.1
OG0007598	SINT1_87790.1	SHAE2_94660.1
OG0007599	SINT1_86040.1	SHAE2_92760.1
OG0007600	SINT1_51660.1	SHAE2_55000.1
OG0007601	SINT1_78960.1	SHAE2_84600.1
OG0007602	SINT1_77080.1	SHAE2_82710.1
OG0007603	SINT1_40430.1	SHAE2_43330.1
OG0007604	SINT1_32630.1	SHAE2_34890.1
OG0007605	SINT1_34600.1	SHAE2_37340.1
OG0007606	SINT1_63470.1	SHAE2_68030.1
OG0007608	SINT1_68600.1	SHAE2_73740.1
OG0007609	SINT1_91140.1	SHAE2_98110.1
OG0007610	SINT1_71410.1	SHAE2_76640.1
OG0007611	SINT1_45680.1	SHAE2_49410.1
OG0007613	SINT1_46740.1	SHAE2_50060.1
OG0007614	SINT1_47270.1	SHAE2_50560.1
OG0007615	SINT1_41420.1	SHAE2_44320.1
OG0007616	SINT1_57620.1, SINT1_7990.1	SHAE2_8450.1
OG0007617	SINT1_53520.1	SHAE2_56870.1
OG0007618	SINT1_49690.1	SHAE2_53000.1
OG0007619	SINT1_93630.1	SHAE2_100750.1
OG0007620	SINT1_92380.1	SHAE2_99310.1
OG0007621	SINT1_80880.1	SHAE2_86610.1
OG0007622	SINT1_89970.1, SINT1_89970.2	SHAE2_96920.1
OG0007623	SINT1_90210.1	SHAE2_97160.1
OG0007624	SINT1_85610.1	SHAE2_92350.1, SHAE2_92350.2
OG0007625	SINT1_53040.1, SINT1_53040.2	SHAE2_56360.1
OG0007626	SINT1_55340.1	SHAE2_58820.1
OG0007626	SINT1_55340.1	SHAE2_58850.1
OG0007627	SINT1_54890.1	SHAE2_58210.3, SHAE2_58210.1, SHAE2_58210.2
OG0007628	SINT1_56060.1	SHAE2_59760.1
OG0007629	SINT1_65880.1	SHAE2_70680.1
OG0007630	SINT1_63620.1	SHAE2_68210.1
OG0007632	SINT1_60900.1	SHAE2_65280.1
OG0007633	SINT1_26370.1	SHAE2_28550.1
OG0007634	SINT1_42700.1	SHAE2_45550.1
OG0007635	SINT1_38610.1	SHAE2_41520.1
OG0007636	SINT1_38510.1	SHAE2_41420.1, SHAE2_41420.2
OG0007637	SINT1_36690.1	SHAE2_39660.1
OG0007638	SINT1_6350.1	SHAE2_6910.1
OG0007639	SINT1_12220.2	SHAE2_13940.1
OG0007640	SINT1_17310.1	SHAE2_19370.1, SHAE2_19370.2
OG0007641	SINT1_18490.1, SINT1_18490.2, SINT1_18490.3	SHAE2_20510.1
OG0007642	SINT1_8010.1	SHAE2_8490.1
OG0007643	SINT1_54700.1	SHAE2_58030.1
OG0007644	SINT1_65420.1	SHAE2_70190.1
OG0007645	SINT1_66220.1, SINT1_66220.2, SINT1_66220.3, SINT1_66220.4, SINT1_66220.5	SHAE2_71000.2, SHAE2_71000.1, SHAE2_71000.3
OG0007646	SINT1_92940.1	SHAE2_100020.1
OG0007666	SINT1_75740.1, SINT1_75740.2	SHAE2_81360.1
OG0007667	SINT1_88720.1	SHAE2_95700.1
OG0007668	SINT1_75080.1	SHAE2_80690.1
OG0007669	SINT1_67980.1	SHAE2_73160.1
OG0007670	SINT1_5230.1	SHAE2_5770.1
OG0007671	SINT1_4330.1	SHAE2_4920.1
OG0007672	SINT1_16570.1	SHAE2_18530.1
OG0007673	SINT1_87920.1	SHAE2_94820.1
OG0007674	SINT1_82260.1	SHAE2_89070.1
OG0007675	SINT1_28620.1	SHAE2_30790.1
OG0007677	SINT1_29770.1	SHAE2_31690.1
OG0007678	SINT1_46830.1	SHAE2_50140.1
OG0007680	SINT1_49880.2, SINT1_49880.1	SHAE2_53180.1
OG0007681	SINT1_93160.1	SHAE2_100240.1
OG0007682	SINT1_90540.1	SHAE2_97460.1
OG0007684	SINT1_73190.1	SHAE2_78640.1
OG0007686	SINT1_48230.1	SHAE2_51520.1
OG0007687	SINT1_94460.1	SHAE2_101560.1
OG0007688	SINT1_11930.1	SHAE2_13670.1
OG0007689	SINT1_9790.1	SHAE2_11580.1
OG0007690	SINT1_84930.1	SHAE2_91650.1
OG0007691	SINT1_58480.1	SHAE2_62770.1
OG0007692	SINT1_11710.1	SHAE2_13430.1
OG0007693	SINT1_31500.1	SHAE2_33690.1
OG0007694	SINT1_61200.3	SHAE2_65590.1
OG0007696	SINT1_58400.1	SHAE2_62690.1
OG0007697	SINT1_40640.1	SHAE2_43550.1
OG0007698	SINT1_56130.1	SHAE2_59840.1
OG0007699	SINT1_68200.1	SHAE2_73350.1
OG0007700	SINT1_21030.1	SHAE2_22380.1
OG0007701	SINT1_53700.1	SHAE2_57050.1
OG0007703	SINT1_37290.1	SHAE2_40250.1
OG0007704	SINT1_12370.2, SINT1_12370.1	SHAE2_14080.1
OG0007705	SINT1_58060.1	SHAE2_62350.1
OG0007706	SINT1_71140.1	SHAE2_76370.1
OG0007707	SINT1_39980.1	SHAE2_42900.1
OG0007708	SINT1_15360.1	SHAE2_17300.1
OG0007709	SINT1_66810.1	SHAE2_71600.1
OG0007710	SINT1_19340.1	SHAE2_103160.1
OG0007711	SINT1_74280.1	SHAE2_79850.1
OG0007713	SINT1_74180.1	SHAE2_79750.1
OG0007714	SINT1_40040.1	SHAE2_42960.1
OG0007715	SINT1_33870.1	SHAE2_36630.1
OG0007716	SINT1_77160.1	SHAE2_82770.1, SHAE2_82770.2, SHAE2_82780.1
OG0007717	SINT1_81840.1	SHAE2_87830.1
OG0007718	SINT1_68190.1	SHAE2_73330.1
OG0007719	SINT1_71790.1	SHAE2_77160.1
OG0007720	SINT1_32350.1	SHAE2_34620.1
OG0007721	SINT1_49160.1	SHAE2_52470.1
OG0007723	SINT1_8730.1	SHAE2_10460.1
OG0007724	SINT1_8110.1	SHAE2_8610.1
OG0007725	SINT1_57760.1	SHAE2_61940.1
OG0007726	SINT1_7720.1	SHAE2_8210.1
OG0007727	SINT1_74300.1	SHAE2_79870.1
OG0007728	SINT1_35200.1	SHAE2_37950.1
OG0007729	SINT1_49620.1	SHAE2_52940.1
OG0007730	SINT1_6870.1	SHAE2_7370.1
OG0007731	SINT1_31800.1	SHAE2_34000.1
OG0007732	SINT1_43120.1	SHAE2_45960.1
OG0007733	SINT1_89900.1	SHAE2_96850.1
OG0007734	SINT1_26930.1	SHAE2_29110.1
OG0007735	SINT1_84060.1	SHAE2_90700.1
OG0007736	SINT1_25990.1	SHAE2_28190.1
OG0007738	SINT1_18500.1	SHAE2_20520.1
OG0007739	SINT1_14080.1	SHAE2_15820.1
OG0007740	SINT1_5700.1	SHAE2_6200.1
OG0007742	SINT1_6620.1	SHAE2_7170.1
OG0007743	SINT1_63020.1	SHAE2_67540.1
OG0007744	SINT1_67710.1	SHAE2_72810.1, SHAE2_72810.2
OG0007745	SINT1_54820.1	SHAE2_58140.1
OG0007746	SINT1_23530.1	SHAE2_25720.1
OG0007747	SINT1_84590.1	SHAE2_91310.1
OG0007748	SINT1_46650.1	SHAE2_49970.1
OG0007749	SINT1_69410.1	SHAE2_74580.1
OG0007750	SINT1_16960.1	SHAE2_19020.1
OG0007752	SINT1_24270.1	SHAE2_103290.1
OG0007753	SINT1_7580.1	SHAE2_8090.1
OG0007755	SINT1_54370.1	SHAE2_57700.1
OG0007756	SINT1_65450.1	SHAE2_70220.1
OG0007758	SINT1_71180.1	SHAE2_76420.1
OG0007759	SINT1_11250.1	SHAE2_12950.1
OG0007760	SINT1_72090.1	SHAE2_77440.1
OG0007763	SINT1_43690.1	SHAE2_46500.1
OG0007764	SINT1_15390.1	SHAE2_17330.1, SHAE2_17330.2
OG0007765	SINT1_42880.1	SHAE2_45730.1
OG0007768	SINT1_4580.1	SHAE2_5170.1
OG0007770	SINT1_38400.1	SHAE2_41260.1
OG0007771	SINT1_47560.1	SHAE2_50820.1
OG0007773	SINT1_53980.1	SHAE2_75090.1
OG0007773	SINT1_4140.1	SHAE2_70160.1
OG0007774	SINT1_76760.1	SHAE2_82370.1
OG0007775	SINT1_77810.1	SHAE2_83400.1
OG0007776	SINT1_78070.1	SHAE2_83680.1
OG0007777	SINT1_75120.1	SHAE2_80730.1
OG0007778	SINT1_35010.1	SHAE2_37760.1
OG0007779	SINT1_35070.1	SHAE2_37820.1
OG0007780	SINT1_38810.1	SHAE2_41730.1
OG0007781	SINT1_28380.1, SINT1_28380.2	SHAE2_30560.2, SHAE2_30560.1
OG0007782	SINT1_33690.1	SHAE2_36440.1
OG0007783	SINT1_81980.1	SHAE2_88700.1
OG0007784	SINT1_55920.1	SHAE2_59640.1
OG0007785	SINT1_86350.1	SHAE2_93190.1
OG0007790	SINT1_80370.1	SHAE2_86040.1
OG0007791	SINT1_66820.1	SHAE2_71620.1
OG0007792	SINT1_87590.1	SHAE2_94460.1
OG0007793	SINT1_3160.1	SHAE2_3690.1
OG0007794	SINT1_16520.1	SHAE2_18480.1
OG0007795	SINT1_60980.1	SHAE2_65370.1
OG0007796	SINT1_60370.1	SHAE2_64740.1
OG0007797	SINT1_33920.1	SHAE2_36680.1
OG0007798	SINT1_5060.1	SHAE2_5620.1
OG0007799	SINT1_3560.1	SHAE2_4190.1
OG0007800	SINT1_5360.1	SHAE2_5910.1
OG0007801	SINT1_92310.1	SHAE2_99230.1
OG0007802	SINT1_92370.1	SHAE2_99300.1
OG0007803	SINT1_83100.1	SHAE2_89820.1
OG0007804	SINT1_80060.1	SHAE2_85710.1
OG0007805	SINT1_85440.1	SHAE2_92140.1, SHAE2_92140.2
OG0007806	SINT1_87580.1	SHAE2_94450.1
OG0007807	SINT1_47440.1	SHAE2_50720.1, SHAE2_50720.2
OG0007808	SINT1_55090.1	SHAE2_58410.1
OG0007809	SINT1_75660.1	SHAE2_81270.1
OG0007810	SINT1_72270.1	SHAE2_77620.1
OG0007811	SINT1_77850.1	SHAE2_83440.1
OG0007812	SINT1_77870.1	SHAE2_83460.1
OG0007813	SINT1_64830.1	SHAE2_69570.1
OG0007814	SINT1_63260.1	SHAE2_67820.3, SHAE2_67820.1, SHAE2_67820.2
OG0007815	SINT1_66130.1	SHAE2_70920.1
OG0007816	SINT1_61370.1	SHAE2_65780.1
OG0007817	SINT1_59510.1	SHAE2_63820.1, SHAE2_63820.2
OG0007818	SINT1_26290.1	SHAE2_28440.1
OG0007819	SINT1_27370.1	SHAE2_29580.1
OG0007820	SINT1_45360.1	SHAE2_48320.1, SHAE2_48320.2
OG0007821	SINT1_45170.1	SHAE2_48030.1
OG0007822	SINT1_38090.1, SINT1_38090.2, SINT1_38090.3	SHAE2_40960.1
OG0007823	SINT1_38520.1	SHAE2_41430.1
OG0007824	SINT1_44720.1	SHAE2_47560.2, SHAE2_47560.1, SHAE2_47560.3
OG0007825	SINT1_19360.1, SINT1_19360.2	SHAE2_21360.1
OG0007826	SINT1_18530.1	SHAE2_20550.1
OG0007827	SINT1_22740.1	SHAE2_24730.1
OG0007828	SINT1_33760.1	SHAE2_36510.1
OG0007829	SINT1_27840.1	SHAE2_30010.1
OG0007831	SINT1_90470.1	SHAE2_97500.1
OG0007832	SINT1_38860.1	SHAE2_47970.1, SHAE2_60700.1
OG0007833	SINT1_6030.1	SHAE2_30490.1
OG0007834	SINT1_41530.1, SINT1_41530.2	SHAE2_52840.1, SHAE2_52850.1
OG0007835	SINT1_84280.1, SINT1_84270.1	SHAE2_90870.1, SHAE2_90900.1
OG0007847	SINT1_91090.1	SHAE2_98060.1
OG0007848	SINT1_65580.1	SHAE2_70370.1
OG0007849	SINT1_65860.1	SHAE2_24830.1
OG0007850	SINT1_46440.1	SHAE2_49740.1
OG0007853	SINT1_31750.1	SHAE2_33950.1
OG0007854	SINT1_76110.1	SHAE2_81700.1
OG0007857	SINT1_24340.1	SHAE2_26550.1
OG0007858	SINT1_47970.1	SHAE2_51280.1
OG0007859	SINT1_39570.1	SHAE2_42510.1
OG0007861	SINT1_20230.1	SHAE2_23210.1
OG0007862	SINT1_66610.1	SHAE2_71450.1
OG0007863	SINT1_90040.1	SHAE2_96980.1
OG0007865	SINT1_92410.1	SHAE2_99340.1
OG0007867	SINT1_84900.1	SHAE2_91610.1
OG0007868	SINT1_40030.1	SHAE2_42950.1
OG0007869	SINT1_58040.1	SHAE2_62330.1
OG0007870	SINT1_42000.1	SHAE2_44860.1
OG0007871	SINT1_10580.1	SHAE2_12280.1
OG0007873	SINT1_2910.1	SHAE2_3470.1
OG0007874	SINT1_54390.1	SHAE2_57720.1
OG0007875	SINT1_32440.1	SHAE2_34690.1
OG0007876	SINT1_55570.1	SHAE2_59270.1
OG0007877	SINT1_72610.1	SHAE2_78020.1
OG0007878	SINT1_22210.1	SHAE2_24160.1
OG0007879	SINT1_620.1	SHAE2_890.1
OG0007882	SINT1_50890.1	SHAE2_54220.1
OG0007883	SINT1_27190.1	SHAE2_29440.1
OG0007884	SINT1_86070.1	SHAE2_92800.1
OG0007885	SINT1_82430.1	SHAE2_89210.1
OG0007886	SINT1_22590.1	SHAE2_24540.1
OG0007888	SINT1_91910.1	SHAE2_98870.1
OG0007889	SINT1_23280.1	SHAE2_25480.1
OG0007890	SINT1_29000.1	SHAE2_31180.1, SHAE2_31180.2
OG0007891	SINT1_63460.1	SHAE2_68020.1
OG0007892	SINT1_89080.1	SHAE2_96040.1
OG0007893	SINT1_36470.1	SHAE2_39370.1
OG0007894	SINT1_49490.1	SHAE2_52780.1
OG0007895	SINT1_46150.1	SHAE2_48720.1
OG0007897	SINT1_84960.1	SHAE2_91680.1
OG0007898	SINT1_46910.1	SHAE2_50210.1
OG0007900	SINT1_7230.1	SHAE2_7550.1
OG0007902	SINT1_17410.1	SHAE2_19460.1
OG0007904	SINT1_10750.1	SHAE2_12430.1
OG0007905	SINT1_9970.1	SHAE2_11720.1
OG0007907	SINT1_38140.1	SHAE2_41010.1
OG0007908	SINT1_78930.1	SHAE2_84560.1
OG0007909	SINT1_78060.1	SHAE2_83670.1
OG0007910	SINT1_76280.1	SHAE2_81880.1
OG0007911	SINT1_81510.1	SHAE2_87290.1
OG0007912	SINT1_37120.1	SHAE2_40060.1
OG0007913	SINT1_41260.1	SHAE2_44110.1
OG0007914	SINT1_32540.1	SHAE2_34810.1
OG0007915	SINT1_64570.1	SHAE2_69310.1
OG0007918	SINT1_4120.1	SHAE2_4730.1
OG0007919	SINT1_14120.1	SHAE2_15860.1
OG0007920	SINT1_78700.1	SHAE2_84300.1
OG0007921	SINT1_88670.1	SHAE2_95650.1
OG0007922	SINT1_58220.1	SHAE2_62510.1
OG0007923	SINT1_63500.1	SHAE2_68060.1
OG0007924	SINT1_58430.1	SHAE2_62720.1
OG0007925	SINT1_72870.1	SHAE2_78300.1
OG0007926	SINT1_18540.1	SHAE2_20570.1
OG0007927	SINT1_76400.1	SHAE2_82000.1
OG0007928	SINT1_420.1	SHAE2_590.1
OG0007929	SINT1_74800.1	SHAE2_80410.1
OG0007930	SINT1_4420.1	SHAE2_5010.1
OG0007931	SINT1_93850.1	SHAE2_100960.1
OG0007932	SINT1_89930.1	SHAE2_96880.1
OG0007933	SINT1_85320.1	SHAE2_92020.1, SHAE2_92020.2
OG0007934	SINT1_85430.1	SHAE2_92130.1
OG0007935	SINT1_46920.1	SHAE2_50230.1
OG0007936	SINT1_46350.1	SHAE2_49630.1
OG0007937	SINT1_49670.1	SHAE2_52980.1
OG0007937	SINT1_49670.2	SHAE2_52980.1
OG0007938	SINT1_50420.1, SINT1_50420.2	SHAE2_53770.1
OG0007939	SINT1_50540.1	SHAE2_53910.1
OG0007940	SINT1_45580.1	SHAE2_49180.1, SHAE2_49170.1
OG0007941	SINT1_52260.1	SHAE2_55570.1
OG0007942	SINT1_74500.1	SHAE2_80110.1
OG0007943	SINT1_78340.1	SHAE2_83910.1
OG0007944	SINT1_65040.1	SHAE2_69780.1
OG0007945	SINT1_68680.1	SHAE2_73810.1
OG0007946	SINT1_68660.1	SHAE2_73790.1
OG0007947	SINT1_31910.1	SHAE2_34110.1
OG0007948	SINT1_29510.1	SHAE2_31980.1
OG0007949	SINT1_26710.1	SHAE2_28860.1
OG0007950	SINT1_24420.1	SHAE2_26650.1
OG0007951	SINT1_41250.1	SHAE2_44100.1
OG0007952	SINT1_41390.1	SHAE2_44290.1, SHAE2_44290.2
OG0007953	SINT1_25540.1	SHAE2_27750.1
OG0007955	SINT1_41860.1	SHAE2_44730.1
OG0007956	SINT1_42960.1	SHAE2_45810.1
OG0007957	SINT1_43630.1, SINT1_43630.2	SHAE2_46440.1, SHAE2_46440.2
OG0007958	SINT1_43720.1	SHAE2_46530.1
OG0007960	SINT1_37770.1	SHAE2_40710.1
OG0007961	SINT1_38480.1	SHAE2_41390.1
OG0007963	SINT1_18520.1	SHAE2_20540.1
OG0007964	SINT1_5090.1	SHAE2_5630.1
OG0007965	SINT1_5970.1	SHAE2_6490.1
OG0007967	SINT1_36680.1	SHAE2_39650.1
OG0007968	SINT1_44770.1	SHAE2_47650.1
OG0007969	SINT1_45090.1	SHAE2_47930.1
OG0007970	SINT1_48980.1	SHAE2_52290.1
OG0007971	SINT1_54460.1	SHAE2_57790.1
OG0007972	SINT1_56630.1, SINT1_56630.2, SINT1_56630.3	SHAE2_60340.1
OG0007974	SINT1_69430.1	SHAE2_74600.1
OG0007976	SINT1_93400.1	SHAE2_100480.1
OG0007994	SINT1_64730.1	SHAE2_69460.1
OG0007995	SINT1_19490.1	SHAE2_21500.1
OG0007996	SINT1_41880.1	SHAE2_44750.1
OG0007998	SINT1_28480.1	SHAE2_30660.1, SHAE2_30660.2
OG0008000	SINT1_60260.1	SHAE2_64640.1
OG0008001	SINT1_69490.1	SHAE2_74640.1
OG0008003	SINT1_1420.1	SHAE2_1790.1
OG0008004	SINT1_13690.1, SINT1_13690.2	SHAE2_15350.1
OG0008006	SINT1_14530.1	SHAE2_16260.1
OG0008008	SINT1_32770.1	SHAE2_35020.1
OG0008009	SINT1_4920.1	SHAE2_5490.1
OG0008010	SINT1_9190.1	SHAE2_10970.1
OG0008011	SINT1_8720.1	SHAE2_10450.1
OG0008013	SINT1_50920.1	SHAE2_54260.1
OG0008015	SINT1_67750.1	SHAE2_72830.1
OG0008016	SINT1_21810.1	SHAE2_23790.1
OG0008017	SINT1_83010.1	SHAE2_89750.1
OG0008019	SINT1_35140.1	SHAE2_37890.1
OG0008022	SINT1_32110.1	SHAE2_34380.1
OG0008023	SINT1_88050.1	SHAE2_95000.1
OG0008025	SINT1_25230.1	SHAE2_27500.1
OG0008028	SINT1_50770.1	SHAE2_54120.1
OG0008029	SINT1_35320.1	SHAE2_38130.1
OG0008030	SINT1_36530.1	SHAE2_39440.1
OG0008031	SINT1_25730.1	SHAE2_27930.1
OG0008032	SINT1_27160.1	SHAE2_29270.1
OG0008037	SINT1_49140.1	SHAE2_52450.1
OG0008038	SINT1_44610.1	SHAE2_47410.1, SHAE2_47410.2
OG0008041	SINT1_22610.1	SHAE2_24560.1
OG0008042	SINT1_88450.1	SHAE2_95410.1
OG0008044	SINT1_31200.1	SHAE2_33450.1
OG0008045	SINT1_36270.1	SHAE2_39170.1
OG0008046	SINT1_33900.1	SHAE2_36660.1
