Orthogroup	schistosoma_intercalatum	schistosoma_mansoni
OG0007525	SINT1_78980.1	Smp_212930.1
OG0007526	SINT1_25370.1	Smp_124010.1
OG0007527	SINT1_71000.1	Smp_158910.1
OG0007528	SINT1_28970.1	Smp_310240.1
OG0007529	SINT1_16630.1	Smp_154500.1
OG0007530	SINT1_37510.1	Smp_103830.1
OG0007531	SINT1_32910.1	Smp_152760.1
OG0007532	SINT1_59250.1	Smp_165610.1
OG0007533	SINT1_11310.1	Smp_038540.1
OG0007535	SINT1_89760.1	Smp_316100.1, Smp_316100.2
OG0007536	SINT1_15690.1	Smp_078520.1
OG0007537	SINT1_44560.1	Smp_023840.1
OG0007538	SINT1_17350.1	Smp_074460.1
OG0007539	SINT1_22600.1	Smp_103320.1
OG0007540	SINT1_88020.1	Smp_316090.1
OG0007541	SINT1_1280.1, SINT1_1280.2	Smp_334980.1
OG0007543	SINT1_11420.1	Smp_155380.1
OG0007544	SINT1_33650.1	Smp_343010.1
OG0007545	SINT1_83740.1, SINT1_83740.2	Smp_330830.1
OG0007546	SINT1_48670.1	Smp_171130.1
OG0007547	SINT1_820.1	Smp_015760.1
OG0007548	SINT1_2180.1	Smp_211250.1
OG0007549	SINT1_32730.1	Smp_057210.1
OG0007550	SINT1_65810.1	Smp_029820.1
OG0007551	SINT1_57530.1	Smp_159950.1
OG0007552	SINT1_27680.1	Smp_097710.1
OG0007553	SINT1_22050.1	Smp_081420.1
OG0007554	SINT1_28990.1	Smp_246020.1
OG0007555	SINT1_33670.1	Smp_343020.1
OG0007558	SINT1_33630.1	Smp_136090.1
OG0007559	SINT1_30700.2	Smp_129080.1
OG0007560	SINT1_40710.1, SINT1_40710.2	Smp_168240.1
OG0007561	SINT1_24970.1	Smp_003930.1
OG0007562	SINT1_77980.1	Smp_136950.1
OG0007563	SINT1_80550.1	Smp_102040.1
OG0007564	SINT1_74370.1	Smp_343850.1
OG0007565	SINT1_23430.1, SINT1_23430.2	Smp_244670.1
OG0007566	SINT1_67330.1	Smp_083980.1
OG0007568	SINT1_2450.1	Smp_335020.1
OG0007569	SINT1_13480.1	Smp_146910.1
OG0007570	SINT1_41470.1	Smp_176960.1
OG0007571	SINT1_86760.1	Smp_343480.1
OG0007572	SINT1_73530.1	Smp_024590.1
OG0007573	SINT1_58790.1	Smp_094250.1
OG0007574	SINT1_88760.1	Smp_092180.1
OG0007576	SINT1_21720.1	Smp_324280.1
OG0007577	SINT1_78410.1	Smp_055630.1
OG0007578	SINT1_86250.1	Smp_079490.1
OG0007579	SINT1_9810.1	Smp_345560.1
OG0007580	SINT1_45370.1	Smp_139250.1
OG0007581	SINT1_88060.2, SINT1_88060.1	Smp_141490.1
OG0007582	SINT1_18160.1	Smp_205840.1
OG0007583	SINT1_65000.1	Smp_123590.1
OG0007584	SINT1_67770.1	Smp_177010.1
OG0007585	SINT1_27810.1, SINT1_27810.2, SINT1_27810.3	Smp_308040.1
OG0007586	SINT1_55470.1	Smp_062270.1
OG0007587	SINT1_24430.1	Smp_152300.1
OG0007588	SINT1_25420.1	Smp_003410.1
OG0007589	SINT1_46660.1	Smp_021130.1
OG0007590	SINT1_15730.1, SINT1_15730.2	Smp_323690.1
OG0007593	SINT1_1460.1	Smp_133830.1
OG0007594	SINT1_49610.1	Smp_098560.1
OG0007595	SINT1_35970.1, SINT1_35970.3, SINT1_35970.2	Smp_019310.1
OG0007596	SINT1_55970.1	Smp_021760.1
OG0007597	SINT1_86010.1	Smp_067430.1
OG0007598	SINT1_87790.1	Smp_309350.1
OG0007599	SINT1_86040.1	Smp_067400.1
OG0007601	SINT1_78960.1	Smp_089050.1
OG0007602	SINT1_77080.1	Smp_015900.1
OG0007603	SINT1_40430.1	Smp_334890.1
OG0007604	SINT1_32630.1	Smp_146480.1
OG0007605	SINT1_34600.1	Smp_343470.1
OG0007606	SINT1_63470.1	Smp_210720.1
OG0007608	SINT1_68600.1	Smp_000880.1
OG0007609	SINT1_91140.1	Smp_015050.1
OG0007610	SINT1_71410.1	Smp_038680.1
OG0007611	SINT1_45680.1	Smp_327360.1
OG0007613	SINT1_46740.1	Smp_021220.1
OG0007614	SINT1_47270.1	Smp_342060.1
OG0007615	SINT1_41420.1	Smp_072470.1
OG0007616	SINT1_57620.1, SINT1_7990.1	Smp_121130.1
OG0007617	SINT1_53520.1	Smp_175410.1
OG0007618	SINT1_49690.1	Smp_041700.1
OG0007619	SINT1_93630.1	Smp_005960.1
OG0007620	SINT1_92380.1	Smp_300720.1
OG0007621	SINT1_80880.1	Smp_094640.1
OG0007622	SINT1_89970.1, SINT1_89970.2	Smp_131290.1
OG0007623	SINT1_90210.1	Smp_317660.1, Smp_317640.1
OG0007624	SINT1_85610.1	Smp_123220.1
OG0007625	SINT1_53040.1, SINT1_53040.2	Smp_181070.1
OG0007627	SINT1_54890.1	Smp_335370.1
OG0007628	SINT1_56060.1	Smp_103340.1
OG0007629	SINT1_65880.1	Smp_138340.1
OG0007630	SINT1_63620.1	Smp_063330.1
OG0007632	SINT1_60900.1	Smp_204880.1
OG0007633	SINT1_26370.1	Smp_085180.1
OG0007634	SINT1_42700.1	Smp_040550.1
OG0007635	SINT1_38610.1	Smp_071050.1
OG0007636	SINT1_38510.1	Smp_174510.1
OG0007637	SINT1_36690.1	Smp_045010.1
OG0007638	SINT1_6350.1	Smp_096390.1
OG0007639	SINT1_12220.2	Smp_244530.1
OG0007640	SINT1_17310.1	Smp_195070.1, Smp_195070.2
OG0007641	SINT1_18490.1, SINT1_18490.2, SINT1_18490.3	Smp_341210.1
OG0007642	SINT1_8010.1	Smp_194280.1
OG0007643	SINT1_54700.1	Smp_140720.1
OG0007644	SINT1_65420.1	Smp_165150.1
OG0007645	SINT1_66220.1, SINT1_66220.2, SINT1_66220.3, SINT1_66220.4, SINT1_66220.5	Smp_030260.1
OG0007646	SINT1_92940.1	Smp_318300.1
OG0007666	SINT1_75740.1, SINT1_75740.2	Smp_070200.1
OG0007667	SINT1_88720.1	Smp_172480.1
OG0007668	SINT1_75080.1	Smp_071000.1
OG0007669	SINT1_67980.1	Smp_333730.1
OG0007670	SINT1_5230.1	Smp_345650.1
OG0007671	SINT1_4330.1	Smp_245310.1
OG0007672	SINT1_16570.1	Smp_060160.1
OG0007673	SINT1_87920.1	Smp_156230.1
OG0007674	SINT1_82260.1	Smp_213630.1
OG0007675	SINT1_28620.1	Smp_141160.1
OG0007677	SINT1_29770.1	Smp_034490.1
OG0007678	SINT1_46830.1	Smp_327800.1
OG0007679	SINT1_93560.1	Smp_006060.1
OG0007680	SINT1_49880.2, SINT1_49880.1	Smp_124380.1
OG0007681	SINT1_93160.1	Smp_041550.1
OG0007682	SINT1_90540.1	Smp_163950.1
OG0007683	SINT1_48000.1	Smp_143580.1
OG0007684	SINT1_73190.1	Smp_066990.1
OG0007686	SINT1_48230.1	Smp_072100.1
OG0007688	SINT1_11930.1	Smp_132060.1
OG0007689	SINT1_9790.1	Smp_164740.1
OG0007690	SINT1_84930.1	Smp_331220.1
OG0007691	SINT1_58480.1	Smp_138160.1
OG0007692	SINT1_11710.1	Smp_147470.1
OG0007693	SINT1_31500.1	Smp_073210.1
OG0007694	SINT1_61200.3	Smp_162640.1
OG0007696	SINT1_58400.1	Smp_138110.1
OG0007697	SINT1_40640.1	Smp_060750.1
OG0007698	SINT1_56130.1	Smp_095350.1
OG0007699	SINT1_68200.1	Smp_126420.1
OG0007700	SINT1_21030.1	Smp_324210.1
OG0007701	SINT1_53700.1	Smp_341940.1
OG0007703	SINT1_37290.1	Smp_083800.1
OG0007704	SINT1_12370.2, SINT1_12370.1	Smp_315740.2
OG0007705	SINT1_58060.1	Smp_098960.1
OG0007706	SINT1_71140.1	Smp_062830.1
OG0007707	SINT1_39980.1	Smp_302370.1
OG0007708	SINT1_15360.1	Smp_024120.1
OG0007709	SINT1_66810.1	Smp_309220.1
OG0007710	SINT1_19340.1	Smp_124770.1, Smp_124770.2
OG0007711	SINT1_74280.1	Smp_145470.1
OG0007714	SINT1_40040.1	Smp_344120.1
OG0007715	SINT1_33870.1	Smp_136200.1
OG0007717	SINT1_81840.1	Smp_198790.1
OG0007718	SINT1_68190.1	Smp_309730.1, Smp_309730.2, Smp_309740.1
OG0007719	SINT1_71790.1	Smp_312860.1
OG0007720	SINT1_32350.1	Smp_033770.1
OG0007721	SINT1_49160.1	Smp_157240.1
OG0007723	SINT1_8730.1	Smp_244860.1
OG0007724	SINT1_8110.1	Smp_080520.1
OG0007725	SINT1_57760.1	Smp_211080.1
OG0007726	SINT1_7720.1	Smp_019750.1
OG0007727	SINT1_74300.1	Smp_043110.1
OG0007728	SINT1_35200.1	Smp_004940.1
OG0007729	SINT1_49620.1	Smp_098550.1
OG0007730	SINT1_6870.1	Smp_032930.1
OG0007731	SINT1_31800.1	Smp_006560.1
OG0007732	SINT1_43120.1	Smp_149720.1
OG0007733	SINT1_89900.1	Smp_317600.1
OG0007734	SINT1_26930.1	Smp_337795.1
OG0007735	SINT1_84060.1	Smp_315000.1
OG0007736	SINT1_25990.1	Smp_073540.1
OG0007737	SINT1_90030.1	Smp_131350.1
OG0007738	SINT1_18500.1	Smp_162840.1
OG0007739	SINT1_14080.1	Smp_076370.1
OG0007740	SINT1_5700.1	Smp_340330.1
OG0007742	SINT1_6620.1	Smp_044560.1
OG0007743	SINT1_63020.1	Smp_026260.1
OG0007744	SINT1_67710.1	Smp_212720.1
OG0007745	SINT1_54820.1	Smp_068420.1
OG0007746	SINT1_23530.1	Smp_114435.1
OG0007747	SINT1_84590.1	Smp_334680.1
OG0007748	SINT1_46650.1	Smp_245530.1
OG0007749	SINT1_69410.1	Smp_053130.1
OG0007750	SINT1_16960.1	Smp_168140.1
OG0007752	SINT1_24270.1	Smp_152190.1
OG0007753	SINT1_7580.1	Smp_019620.1
OG0007754	SINT1_45390.1	Smp_320540.1
OG0007755	SINT1_54370.1	Smp_102390.1
OG0007756	SINT1_65450.1	Smp_079750.1
OG0007757	SINT1_51200.1	Smp_247350.1, Smp_247350.2
OG0007758	SINT1_71180.1	Smp_329220.1
OG0007759	SINT1_11250.1	Smp_078270.1
OG0007760	SINT1_72090.1	Smp_150150.1
OG0007763	SINT1_43690.1	Smp_320330.1
OG0007764	SINT1_15390.1	Smp_024150.1
OG0007765	SINT1_42880.1	Smp_055960.1
OG0007768	SINT1_4580.1	Smp_203410.1
OG0007770	SINT1_38400.1	Smp_349620.1
OG0007771	SINT1_47560.1	Smp_342350.1
OG0007774	SINT1_76760.1	Smp_145010.1
OG0007775	SINT1_77810.1	Smp_175420.1
OG0007776	SINT1_78070.1	Smp_136990.1
OG0007777	SINT1_75120.1	Smp_070930.1
OG0007778	SINT1_35010.1	Smp_213160.1
OG0007779	SINT1_35070.1	Smp_032260.1
OG0007780	SINT1_38810.1	Smp_213870.1
OG0007781	SINT1_28380.1, SINT1_28380.2	Smp_035370.1
OG0007782	SINT1_33690.1	Smp_025680.1
OG0007783	SINT1_81980.1	Smp_069820.1
OG0007784	SINT1_55920.1	Smp_303970.1
OG0007785	SINT1_86350.1	Smp_066520.1
OG0007790	SINT1_80370.1	Smp_334480.1, Smp_334480.2
OG0007791	SINT1_66820.1	Smp_000430.1
OG0007792	SINT1_87590.1	Smp_051120.1
OG0007793	SINT1_3160.1	Smp_137600.1
OG0007794	SINT1_16520.1	Smp_090230.1
OG0007795	SINT1_60980.1	Smp_007570.1
OG0007796	SINT1_60370.1	Smp_175500.1
OG0007797	SINT1_33920.1	Smp_346100.1
OG0007798	SINT1_5060.1	Smp_167870.1
OG0007799	SINT1_3560.1	Smp_179110.2, Smp_179110.1
OG0007800	SINT1_5360.1	Smp_180660.1
OG0007801	SINT1_92310.1	Smp_140180.1
OG0007802	SINT1_92370.1	Smp_140140.1
OG0007803	SINT1_83100.1	Smp_344730.1
OG0007804	SINT1_80060.1	Smp_056770.1
OG0007805	SINT1_85440.1	Smp_002070.1
OG0007806	SINT1_87580.1	Smp_051130.1
OG0007807	SINT1_47440.1	Smp_004710.1
OG0007808	SINT1_55090.1	Smp_201700.1
OG0007809	SINT1_75660.1	Smp_070100.1
OG0007810	SINT1_72270.1	Smp_329330.2, Smp_329330.1
OG0007811	SINT1_77850.1	Smp_136860.1
OG0007812	SINT1_77870.1	Smp_343060.1
OG0007813	SINT1_64830.1	Smp_063500.1
OG0007814	SINT1_63260.1	Smp_326250.1
OG0007815	SINT1_66130.1	Smp_030180.1
OG0007816	SINT1_61370.1	Smp_095980.1
OG0007817	SINT1_59510.1	Smp_340860.1
OG0007818	SINT1_26290.1	Smp_323010.1
OG0007819	SINT1_27370.1	Smp_077000.1
OG0007820	SINT1_45360.1	Smp_139240.1
OG0007821	SINT1_45170.1	Smp_187140.1
OG0007822	SINT1_38090.1, SINT1_38090.2, SINT1_38090.3	Smp_037780.1
OG0007823	SINT1_38520.1	Smp_095480.1
OG0007824	SINT1_44720.1	Smp_099770.1
OG0007825	SINT1_19360.1, SINT1_19360.2	Smp_124750.1
OG0007826	SINT1_18530.1	Smp_075360.1
OG0007827	SINT1_22740.1	Smp_198890.1
OG0007828	SINT1_33760.1	Smp_200530.1
OG0007829	SINT1_27840.1	Smp_345720.1
OG0007830	SINT1_73650.1	Smp_247850.1
OG0007831	SINT1_90470.1	Smp_317740.1, Smp_191670.1, Smp_203090.1, Smp_317730.1, Smp_009230.1, Smp_317720.1
OG0007847	SINT1_91090.1	Smp_015100.1
OG0007848	SINT1_65580.1	Smp_084900.1
OG0007850	SINT1_46440.1	Smp_147820.1
OG0007853	SINT1_31750.1	Smp_200800.1
OG0007854	SINT1_76110.1	Smp_062490.1
OG0007857	SINT1_24340.1	Smp_319730.1
OG0007858	SINT1_47970.1	Smp_039470.1, Smp_039470.2
OG0007859	SINT1_39570.1	Smp_344040.1
OG0007861	SINT1_20230.1	Smp_335190.1
OG0007862	SINT1_66610.1	Smp_000620.1
OG0007863	SINT1_90040.1	Smp_203200.1
OG0007864	SINT1_77930.1	Smp_027240.1
OG0007865	SINT1_92410.1	Smp_033250.1
OG0007866	SINT1_37070.1, SINT1_37070.2, SINT1_37070.3, SINT1_37070.4, SINT1_37070.5, SINT1_37070.6	Smp_319620.1
OG0007867	SINT1_84900.1	Smp_074330.1
OG0007868	SINT1_40030.1	Smp_148630.1
OG0007870	SINT1_42000.1	Smp_170620.1
OG0007871	SINT1_10580.1	Smp_210960.1
OG0007873	SINT1_2910.1	Smp_212880.1
OG0007874	SINT1_54390.1	Smp_201730.1
OG0007875	SINT1_32440.1	Smp_343370.1
OG0007876	SINT1_55570.1	Smp_328630.1
OG0007877	SINT1_72610.1	Smp_343140.1
OG0007878	SINT1_22210.1	Smp_324320.1
OG0007882	SINT1_50890.1	Smp_134690.1
OG0007883	SINT1_27190.1	Smp_324140.1
OG0007884	SINT1_86070.1	Smp_158660.1
OG0007885	SINT1_82430.1	Smp_064390.1
OG0007886	SINT1_22590.1	Smp_341740.1
OG0007889	SINT1_23280.1	Smp_200460.1
OG0007890	SINT1_29000.1	Smp_347480.1
OG0007891	SINT1_63460.1	Smp_326270.1
OG0007892	SINT1_89080.1	Smp_345060.1
OG0007893	SINT1_36470.1	Smp_127370.1
OG0007894	SINT1_49490.1	Smp_046910.1
OG0007895	SINT1_46150.1	Smp_017280.1
OG0007897	SINT1_84960.1	Smp_162300.1
OG0007898	SINT1_46910.1	Smp_016540.1
OG0007900	SINT1_7230.1	Smp_341540.1
OG0007902	SINT1_17410.1	Smp_162350.2, Smp_162350.1
OG0007905	SINT1_9970.1	Smp_322940.1
OG0007907	SINT1_38140.1	Smp_241440.1
OG0007908	SINT1_78930.1	Smp_089000.1
OG0007909	SINT1_78060.1	Smp_027340.1
OG0007910	SINT1_76280.1, SINT1_76280.2	Smp_334320.1
OG0007911	SINT1_81510.1	Smp_043650.1
OG0007912	SINT1_37120.1	Smp_144500.1
OG0007913	SINT1_41260.1	Smp_086480.1
OG0007914	SINT1_32540.1	Smp_340180.1
OG0007915	SINT1_64570.1	Smp_346950.1
OG0007918	SINT1_4120.1	Smp_031300.2, Smp_031300.1
OG0007919	SINT1_14120.1	Smp_076320.1
OG0007920	SINT1_78700.1	Smp_171310.1
OG0007921	SINT1_88670.1	Smp_172520.1
OG0007922	SINT1_58220.1	Smp_347580.1
OG0007923	SINT1_63500.1	Smp_156250.1
OG0007924	SINT1_58430.1	Smp_138130.1
OG0007925	SINT1_72870.1	Smp_202470.1
OG0007926	SINT1_18540.1	Smp_345360.1
OG0007927	SINT1_76400.1	Smp_087320.1
OG0007928	SINT1_420.1	Smp_346150.1
OG0007929	SINT1_74800.1	Smp_344600.1
OG0007930	SINT1_4420.1	Smp_204060.1
OG0007931	SINT1_93850.1	Smp_125250.1
OG0007932	SINT1_89930.1	Smp_315800.1
OG0007933	SINT1_85320.1	Smp_341910.1
OG0007934	SINT1_85430.1	Smp_002060.1
OG0007935	SINT1_46920.1	Smp_131160.1
OG0007936	SINT1_46350.1	Smp_327770.1
OG0007938	SINT1_50420.1, SINT1_50420.2	Smp_001590.1
OG0007939	SINT1_50540.1	Smp_061390.1
OG0007940	SINT1_45580.1	Smp_349920.1, Smp_349940.1
OG0007941	SINT1_52260.1	Smp_241620.1
OG0007942	SINT1_74500.1	Smp_043360.1
OG0007943	SINT1_78340.1	Smp_149230.1
OG0007944	SINT1_65040.1	Smp_123620.1
OG0007945	SINT1_68680.1	Smp_122500.1
OG0007946	SINT1_68660.1	Smp_000820.2, Smp_000820.1
OG0007947	SINT1_31910.1	Smp_006680.1
OG0007948	SINT1_29510.1	Smp_345800.1
OG0007950	SINT1_24420.1	Smp_152310.1
OG0007951	SINT1_41250.1	Smp_086470.1
OG0007952	SINT1_41390.1	Smp_072500.1
OG0007953	SINT1_25540.1	Smp_003280.1
OG0007955	SINT1_41860.1	Smp_200110.1
OG0007956	SINT1_42960.1	Smp_056060.1
OG0007957	SINT1_43630.1, SINT1_43630.2	Smp_005470.1
OG0007958	SINT1_43720.1	Smp_342120.1
OG0007960	SINT1_37770.1	Smp_159020.1
OG0007961	SINT1_38480.1	Smp_319680.1
OG0007963	SINT1_18520.1	Smp_075370.1
OG0007964	SINT1_5090.1	Smp_084270.1
OG0007965	SINT1_5970.1	Smp_036630.1
OG0007967	SINT1_36680.1	Smp_146460.1
OG0007968	SINT1_44770.1	Smp_194970.1
OG0007969	SINT1_45090.1	Smp_345380.1
OG0007970	SINT1_48980.1	Smp_344850.1
OG0007971	SINT1_54460.1	Smp_147690.1
OG0007974	SINT1_69430.1	Smp_333990.1
OG0007976	SINT1_93400.1	Smp_134490.1
OG0007991	SINT1_39250.1	Smp_006850.1
OG0007994	SINT1_64730.1	Smp_134930.1
OG0007995	SINT1_19490.1	Smp_195080.1
OG0007996	SINT1_41880.1	Smp_157640.1
OG0007998	SINT1_28480.1	Smp_035250.1
OG0008000	SINT1_60260.1	Smp_137860.1
OG0008001	SINT1_69490.1	Smp_328980.1
OG0008003	SINT1_1420.1	Smp_133850.1
OG0008004	SINT1_13690.1, SINT1_13690.2	Smp_153580.1
OG0008006	SINT1_14530.1	Smp_189830.1
OG0008008	SINT1_32770.1	Smp_337805.1
OG0008009	SINT1_4920.1	Smp_337335.1
OG0008010	SINT1_9190.1	Smp_011870.1
OG0008011	SINT1_8720.1	Smp_012070.1
OG0008014	SINT1_9260.1	Smp_059870.1
OG0008015	SINT1_67750.1	Smp_100040.1
OG0008016	SINT1_21810.1	Smp_070360.1
OG0008017	SINT1_83010.1	Smp_336230.1
OG0008019	SINT1_35140.1	Smp_127220.1
OG0008022	SINT1_32110.1	Smp_140540.1
OG0008023	SINT1_88050.1	Smp_203030.1
OG0008025	SINT1_25230.1	Smp_321880.1
OG0008027	SINT1_20670.1	Smp_061200.1
OG0008029	SINT1_35320.1	Smp_319320.1
OG0008030	SINT1_36530.1	Smp_337145.1
OG0008031	SINT1_25730.1	Smp_200440.1
OG0008032	SINT1_27160.1	Smp_341340.1
OG0008037	SINT1_49140.1	Smp_248200.1
OG0008038	SINT1_44610.1	Smp_135030.1
OG0008039	SINT1_40720.1	Smp_335600.1
OG0008041	SINT1_22610.1	Smp_103330.1
OG0008042	SINT1_88450.1	Smp_135740.1
OG0008044	SINT1_31200.1	Smp_060080.1
OG0008045	SINT1_36270.1	Smp_000080.1, Smp_319230.1
OG0008046	SINT1_33900.1	Smp_340510.1
OG0008047	SINT1_66080.1	Smp_337750.1
OG0008048	SINT1_60150.1	Smp_213370.1
OG0008049	SINT1_71350.1	Smp_038630.1
OG0008052	SINT1_90120.1	Smp_214050.1
OG0008053	SINT1_33110.1	Smp_093980.1
OG0008054	SINT1_73570.1	Smp_340460.1
OG0008055	SINT1_13390.1	Smp_157210.1
OG0008056	SINT1_58880.1	Smp_124510.1
OG0008057	SINT1_74090.1	Smp_145370.1
OG0008058	SINT1_89170.1	Smp_141930.1
OG0008059	SINT1_59530.1	Smp_201950.1
OG0008060	SINT1_3190.1	Smp_335660.1, Smp_335660.2
OG0008063	SINT1_65500.1	Smp_346730.1
OG0008064	SINT1_93330.1, SINT1_93330.2	Smp_134550.1
OG0008065	SINT1_93900.1, SINT1_93900.2	Smp_125210.1
OG0008066	SINT1_83880.1	Smp_192400.1
OG0008067	SINT1_79560.1	Smp_342150.1
OG0008068	SINT1_90060.1	Smp_131370.1
OG0008069	SINT1_90300.1	Smp_127130.1
OG0008070	SINT1_85380.1	Smp_212310.1
OG0008071	SINT1_90820.1	Smp_317800.1
OG0008073	SINT1_69460.1	Smp_150650.1
OG0008074	SINT1_71390.1	Smp_343590.1
OG0008075	SINT1_73160.1	Smp_329420.1
OG0008076	SINT1_76740.1	Smp_042120.1
OG0008077	SINT1_77440.1	Smp_197950.1
OG0008078	SINT1_78570.1	Smp_247330.1
OG0008079	SINT1_63700.1	Smp_117340.1
OG0008080	SINT1_66490.1, SINT1_66880.1	Smp_326550.1, Smp_326560.1
OG0008081	SINT1_66870.1, SINT1_66870.2	Smp_340010.1
OG0008082	SINT1_60990.1	Smp_126220.1
OG0008083	SINT1_58440.1	Smp_138140.1
OG0008084	SINT1_33220.1	Smp_126070.1
OG0008085	SINT1_44260.1	Smp_201600.1
OG0008086	SINT1_29910.1, SINT1_29920.1	Smp_200450.1
OG0008087	SINT1_30670.1	Smp_129090.1
OG0008088	SINT1_26550.1	Smp_105370.1
OG0008089	SINT1_28010.1	Smp_035550.1
OG0008090	SINT1_25210.1	Smp_003600.1
OG0008091	SINT1_25290.1, SINT1_25290.2	Smp_124060.1
OG0008092	SINT1_40670.1	Smp_344660.1
OG0008093	SINT1_35990.1	Smp_319260.1
OG0008094	SINT1_35850.1	Smp_132810.1
OG0008095	SINT1_12530.1	Smp_157700.1
OG0008096	SINT1_17500.1	Smp_180350.1, Smp_180350.2
OG0008097	SINT1_18560.1	Smp_075330.1
OG0008098	SINT1_22330.1	Smp_136480.1
OG0008099	SINT1_310.1	Smp_090805.1
OG0008100	SINT1_3280.1	Smp_341820.1
OG0008101	SINT1_7950.5	Smp_332970.1
OG0008102	SINT1_9760.1	Smp_157910.1
OG0008104	SINT1_38250.1, SINT1_38260.1	Smp_319420.1, Smp_319430.1, Smp_319440.1, Smp_319450.1, Smp_319460.1
OG0008105	SINT1_44760.1, SINT1_44760.2	Smp_346900.1
OG0008109	SINT1_66970.1	Smp_326600.1, Smp_307900.1
OG0008110	SINT1_85580.1, SINT1_85580.2	Smp_311310.1
OG0008131	SINT1_87050.1	Smp_205570.1
OG0008132	SINT1_4340.1	Smp_322340.1
OG0008134	SINT1_40150.1	Smp_337875.1
OG0008135	SINT1_72010.1	Smp_052150.1
OG0008137	SINT1_34220.1	Smp_033590.1
OG0008141	SINT1_33780.1	Smp_213780.1
OG0008142	SINT1_33140.1	Smp_173610.1
OG0008143	SINT1_61230.1	Smp_075030.1
OG0008146	SINT1_67420.1	Smp_019060.1
OG0008147	SINT1_19790.1	Smp_324110.1
OG0008150	SINT1_70190.1	Smp_050280.1
OG0008151	SINT1_81470.1	Smp_078200.1
OG0008152	SINT1_16100.1	Smp_244365.1
OG0008153	SINT1_55670.1	Smp_346780.1
OG0008162	SINT1_20920.1	Smp_344220.1
OG0008164	SINT1_49550.1	Smp_156730.1
OG0008165	SINT1_77610.1	Smp_329680.1
OG0008166	SINT1_78990.1	Smp_212920.1
OG0008167	SINT1_66790.1	Smp_326520.1
OG0008172	SINT1_74350.1	Smp_145490.1
OG0008173	SINT1_93150.1	Smp_041540.1
OG0008175	SINT1_83530.1	Smp_266890.1
OG0008176	SINT1_79750.1, SINT1_79760.1	Smp_330080.1, Smp_330100.1, Smp_330100.2, Smp_330060.1, Smp_330070.1
OG0008177	SINT1_89570.1	Smp_147060.1
OG0008178	SINT1_88110.1	Smp_191970.1
OG0008179	SINT1_85450.1	Smp_001890.1
OG0008180	SINT1_85460.1	Smp_123090.1
OG0008181	SINT1_53650.1	Smp_340080.1
OG0008182	SINT1_50530.1	Smp_061400.1
OG0008183	SINT1_70840.1	Smp_346140.1
OG0008184	SINT1_69370.1	Smp_328990.1
OG0008185	SINT1_74690.1	Smp_313330.1
OG0008186	SINT1_72300.1	Smp_340840.1
OG0008187	SINT1_77630.1	Smp_152530.1
OG0008188	SINT1_77860.1	Smp_136870.1
OG0008189	SINT1_64400.1	Smp_136760.1
OG0008190	SINT1_65900.1	Smp_343210.1
OG0008191	SINT1_63600.1	Smp_156310.1
OG0008192	SINT1_67290.1	Smp_326640.1
OG0008193	SINT1_66860.1	Smp_191910.1
OG0008194	SINT1_63940.1	Smp_190940.1
OG0008195	SINT1_63960.1	Smp_144440.1
OG0008196	SINT1_68650.1	Smp_326810.1
OG0008198	SINT1_33710.1	Smp_266750.1
OG0008199	SINT1_43890.1	Smp_143270.1
OG0008201	SINT1_28860.1	Smp_133260.1
OG0008202	SINT1_28120.1	Smp_343420.1
OG0008204	SINT1_23560.1	Smp_154970.1
OG0008205	SINT1_45490.1	Smp_345500.1
OG0008206	SINT1_37040.1	Smp_141480.1
OG0008207	SINT1_35880.1	Smp_132790.1
OG0008208	SINT1_9210.1	Smp_154390.1
OG0008209	SINT1_11230.1	Smp_164400.1
OG0008210	SINT1_13070.1	Smp_135840.1
OG0008211	SINT1_15980.1	Smp_054350.1
OG0008212	SINT1_16610.1	Smp_146040.1
OG0008213	SINT1_17280.1	Smp_323900.1
OG0008214	SINT1_18090.1	Smp_323960.1
OG0008215	SINT1_20030.1	Smp_343660.1
OG0008217	SINT1_19840.1	Smp_335180.1
OG0008218	SINT1_19440.1	Smp_344360.1
OG0008219	SINT1_18750.1	Smp_204260.1
OG0008220	SINT1_21450.1	Smp_068500.1
OG0008221	SINT1_22040.1	Smp_081430.1
OG0008223	SINT1_7110.1	Smp_142160.1
OG0008224	SINT1_9710.1	Smp_179200.1
OG0008226	SINT1_17510.1	Smp_180030.1
OG0008227	SINT1_21310.1	Smp_243820.1
OG0008229	SINT1_38040.1	Smp_319480.1
OG0008230	SINT1_36730.1	Smp_319170.1
OG0008232	SINT1_44450.1, SINT1_44460.1	Smp_201810.1
OG0008234	SINT1_48690.1	Smp_310740.1
OG0008235	SINT1_68440.1	Smp_326790.1, Smp_122630.1
OG0008236	SINT1_76180.1	Smp_347890.1, Smp_347890.2
OG0008237	SINT1_86620.1	Smp_046630.1
OG0008240	SINT1_34850.1	Smp_266940.1
OG0008265	SINT1_30820.1	Smp_012800.1
OG0008266	SINT1_37730.1	Smp_337420.1
OG0008269	SINT1_82250.1	Smp_213620.1
OG0008270	SINT1_30090.1	Smp_210830.1
OG0008271	SINT1_13190.1	Smp_157050.1
OG0008272	SINT1_21540.1	Smp_324260.1
OG0008273	SINT1_73970.1	Smp_350010.1
OG0008277	SINT1_88280.1	Smp_035790.1
