Orthogroup	schistosoma_guineensis	opisthorchis_viverrini
OG0006009	SGUI1_83410.3, SGUI1_83410.1, SGUI1_83410.2	T265_12041, T265_15230
OG0006010	SGUI1_81140.1	T265_01682
OG0006011	SGUI1_65460.1	T265_00506
OG0006012	SGUI1_66700.1	T265_08137
OG0006013	SGUI1_21550.2, SGUI1_21550.1	T265_15196
OG0006014	SGUI1_74810.1	T265_02209
OG0006015	SGUI1_75450.1	T265_01224
OG0006016	SGUI1_79810.1	T265_00151
OG0006017	SGUI1_79820.1	T265_00153
OG0006018	SGUI1_89580.1	T265_05377
OG0006019	SGUI1_85590.1	T265_07921, T265_12602
OG0006021	SGUI1_76570.1, SGUI1_76570.2	T265_05821
OG0006022	SGUI1_62430.1, SGUI1_62430.2	T265_02028
OG0006023	SGUI1_18120.1	T265_00867
OG0006024	SGUI1_46990.1	T265_12539
OG0006026	SGUI1_1150.1	T265_09387
OG0006027	SGUI1_24400.1, SGUI1_24400.2, SGUI1_24400.3	T265_02114
OG0006028	SGUI1_49540.1	T265_06858
OG0006029	SGUI1_56430.1	T265_03845
OG0006030	SGUI1_34240.1	T265_07048, T265_16154
OG0006031	SGUI1_18810.1	T265_05494
OG0006032	SGUI1_9450.1	T265_14178
OG0006033	SGUI1_41160.1	T265_09128
OG0006034	SGUI1_43510.1, SGUI1_43510.2	T265_10670
OG0006035	SGUI1_56360.3, SGUI1_56360.1, SGUI1_56360.2	T265_01354
OG0006037	SGUI1_84690.1	T265_11799
OG0006038	SGUI1_43450.1	T265_01505
OG0006039	SGUI1_51020.1	T265_00295
OG0006040	SGUI1_57670.1, SGUI1_57910.1	T265_08498
OG0006043	SGUI1_17900.1, SGUI1_17900.2	T265_08369
OG0006044	SGUI1_69230.1	T265_10305
OG0006045	SGUI1_36040.1	T265_04338
OG0006046	SGUI1_12180.1	T265_08037
OG0006047	SGUI1_33250.1	T265_05746
OG0006049	SGUI1_40520.1	T265_06032
OG0006050	SGUI1_61850.1	T265_01164
OG0006051	SGUI1_6770.2, SGUI1_6770.1, SGUI1_6770.3	T265_13008
OG0006052	SGUI1_73060.1	T265_01643, T265_12947
OG0006053	SGUI1_68000.1	T265_12566
OG0006054	SGUI1_64250.1	T265_14672
OG0006055	SGUI1_4470.1	T265_01190
OG0006056	SGUI1_14680.1, SGUI1_14680.2, SGUI1_14680.3, SGUI1_14680.4	T265_09364
OG0006058	SGUI1_17430.1	T265_01441
OG0006059	SGUI1_72950.1	T265_04869
OG0006060	SGUI1_3290.1	T265_13511
OG0006061	SGUI1_85480.1, SGUI1_85480.2, SGUI1_85480.3	T265_01621
OG0006062	SGUI1_35610.1	T265_04461
OG0006063	SGUI1_45170.1	T265_09923
OG0006066	SGUI1_8360.1	T265_07753
OG0006067	SGUI1_43310.1	T265_01485
OG0006068	SGUI1_40990.1	T265_12800
OG0006069	SGUI1_34040.1	T265_00728, T265_16346
OG0006070	SGUI1_66820.1	T265_15112
OG0006071	SGUI1_77160.1	T265_02929
OG0006072	SGUI1_83610.1	T265_10623
OG0006073	SGUI1_52850.1	T265_06995
OG0006074	SGUI1_91440.1	T265_07348
OG0006075	SGUI1_25490.1	T265_11346
OG0006076	SGUI1_51010.1	T265_00294
OG0006077	SGUI1_41870.1	T265_04114
OG0006079	SGUI1_51960.1, SGUI1_51960.2	T265_02701
OG0006080	SGUI1_32460.1, SGUI1_97160.1	T265_13358
OG0006081	SGUI1_1780.1	T265_09866
OG0006082	SGUI1_41690.1	T265_07611
OG0006083	SGUI1_84250.1	T265_02310
OG0006085	SGUI1_73560.1	T265_04853
OG0006086	SGUI1_24140.1, SGUI1_24140.3, SGUI1_24140.2	T265_09099
OG0006088	SGUI1_71340.1	T265_00027
OG0006091	SGUI1_80890.1	T265_12290, T265_15429
OG0006092	SGUI1_13180.1	T265_01843
OG0006093	SGUI1_55150.1	T265_01206
OG0006094	SGUI1_51290.1	T265_12458
OG0006095	SGUI1_81320.1	T265_07126
OG0006096	SGUI1_18440.1	T265_06953
OG0006097	SGUI1_77150.1	T265_07749
OG0006098	SGUI1_24950.1	T265_10302
OG0006100	SGUI1_16740.1	T265_00893
OG0006101	SGUI1_37300.1	T265_06530
OG0006102	SGUI1_78530.1	T265_03871
OG0006103	SGUI1_37900.1	T265_08234
OG0006104	SGUI1_67080.1	T265_07156
OG0006105	SGUI1_81430.1	T265_02379
OG0006106	SGUI1_60250.1	T265_14363, T265_16286
OG0006107	SGUI1_74560.1	T265_04785
OG0006108	SGUI1_84330.1	T265_10524
OG0006109	SGUI1_70510.1	T265_12532
OG0006110	SGUI1_90680.1	T265_04314
OG0006111	SGUI1_2070.1	T265_08178
OG0006112	SGUI1_88240.1, SGUI1_88240.2	T265_08901
OG0006113	SGUI1_3730.1	T265_09557
OG0006114	SGUI1_94090.1	T265_13613
OG0006115	SGUI1_26840.1	T265_11567
OG0006116	SGUI1_47270.1, SGUI1_47270.2	T265_03865
OG0006117	SGUI1_56560.1	T265_00135
OG0006120	SGUI1_42410.1	T265_07064
OG0006121	SGUI1_21920.1	T265_15292
OG0006122	SGUI1_29310.1	T265_00758
OG0006123	SGUI1_60690.1, SGUI1_60690.2	T265_01160
OG0006127	SGUI1_43120.1, SGUI1_43120.2	T265_03470
OG0006128	SGUI1_36910.1	T265_04746
OG0006129	SGUI1_12700.1	T265_03091, T265_03090
OG0006130	SGUI1_27730.1	T265_08572
OG0006131	SGUI1_63410.1	T265_01167
OG0006132	SGUI1_51680.1	T265_00097
OG0006133	SGUI1_69310.1	T265_13035
OG0006134	SGUI1_20270.1	T265_06562
OG0006135	SGUI1_1980.1	T265_01602
OG0006136	SGUI1_77220.1	T265_10637
OG0006139	SGUI1_12410.1, SGUI1_13800.1	T265_06487
OG0006140	SGUI1_73680.1	T265_12439
OG0006141	SGUI1_30460.1	T265_03619
OG0006143	SGUI1_18230.1	T265_15582
OG0006144	SGUI1_61380.1	T265_13033
OG0006145	SGUI1_38710.1	T265_04145
OG0006146	SGUI1_78410.1	T265_16067
OG0006147	SGUI1_88660.1, SGUI1_88660.2	T265_09593
OG0006148	SGUI1_69440.1	T265_12467, T265_12466
OG0006149	SGUI1_6820.1	T265_03687
OG0006150	SGUI1_31560.1, SGUI1_31560.2	T265_08342
OG0006151	SGUI1_41610.1	T265_04465
OG0006153	SGUI1_60840.1	T265_15142
OG0006154	SGUI1_86520.1	T265_08894
OG0006155	SGUI1_20880.1	T265_10165
OG0006156	SGUI1_77240.1	T265_03960
OG0006157	SGUI1_44970.1	T265_07598
OG0006158	SGUI1_19780.1	T265_15372
OG0006159	SGUI1_23010.1	T265_01099
OG0006160	SGUI1_16170.1	T265_04379
OG0006161	SGUI1_85400.1	T265_00754, T265_04662
OG0006162	SGUI1_18600.1	T265_03680
OG0006163	SGUI1_1590.1	T265_09146
OG0006164	SGUI1_430.1	T265_00257
OG0006165	SGUI1_70720.1	T265_12640
OG0006166	SGUI1_47390.1	T265_03856
OG0006167	SGUI1_81520.1	T265_01644, T265_12127
OG0006168	SGUI1_90780.1	T265_09199
OG0006170	SGUI1_12560.1, SGUI1_12520.1	T265_06485
OG0006171	SGUI1_3880.1	T265_14923
OG0006172	SGUI1_44050.1	T265_04755
OG0006173	SGUI1_19470.1, SGUI1_19470.2	T265_12668
OG0006174	SGUI1_18870.1	T265_11215
OG0006175	SGUI1_87980.1	T265_04330
OG0006177	SGUI1_87680.1	T265_04160
OG0006178	SGUI1_87220.1, SGUI1_87220.2	T265_09140
OG0006180	SGUI1_51590.1, SGUI1_51590.2	T265_00291, T265_08122
OG0006181	SGUI1_79790.2, SGUI1_79790.1, SGUI1_79790.3	T265_14229
OG0006182	SGUI1_32260.1, SGUI1_32260.2	T265_10119
OG0006186	SGUI1_93210.1	T265_07077
OG0006187	SGUI1_42960.1, SGUI1_42960.2, SGUI1_42960.3	T265_04136
OG0006188	SGUI1_43010.1	T265_11536
OG0006225	SGUI1_67110.1	T265_04195
OG0006226	SGUI1_9440.1	T265_06962
OG0006227	SGUI1_10580.1	T265_05575
OG0006228	SGUI1_26120.1	T265_06400
OG0006229	SGUI1_15460.1	T265_11944, T265_12321
OG0006230	SGUI1_93670.1	T265_08353
OG0006231	SGUI1_40610.1	T265_05886
OG0006234	SGUI1_13540.1	T265_07777
OG0006235	SGUI1_25430.1	T265_13669
OG0006236	SGUI1_69210.1	T265_00536
OG0006237	SGUI1_40180.1	T265_02604
OG0006238	SGUI1_31430.1	T265_04894
OG0006239	SGUI1_77600.1	T265_05714
OG0006241	SGUI1_56160.1	T265_00315
OG0006242	SGUI1_14730.1	T265_11186
OG0006243	SGUI1_44070.1	T265_13406
OG0006245	SGUI1_55530.1	T265_13952
OG0006246	SGUI1_82250.1	T265_12114
OG0006247	SGUI1_89540.1	T265_10497
OG0006248	SGUI1_91340.1	T265_09974, T265_09975
OG0006249	SGUI1_45940.1	T265_12552
OG0006250	SGUI1_32810.1	T265_08806
OG0006251	SGUI1_15940.1	T265_04439
OG0006252	SGUI1_34370.1	T265_03818
OG0006253	SGUI1_89810.1	T265_09495
OG0006254	SGUI1_2280.1	T265_10255
OG0006255	SGUI1_35770.1, SGUI1_35770.2	T265_12577
OG0006256	SGUI1_39840.1	T265_11234
OG0006257	SGUI1_94220.1	T265_09703
OG0006258	SGUI1_67430.1	T265_12589
OG0006259	SGUI1_89710.1	T265_14257
OG0006260	SGUI1_23600.1	T265_06942, T265_06943
OG0006261	SGUI1_77000.1	T265_00088, T265_00089
OG0006262	SGUI1_68860.1	T265_09323
OG0006264	SGUI1_78140.1, SGUI1_78140.2	T265_15190
OG0006265	SGUI1_22510.1	T265_01075
OG0006266	SGUI1_50790.1	T265_05275
OG0006267	SGUI1_40680.1	T265_14701
OG0006269	SGUI1_48310.1	T265_08086
OG0006270	SGUI1_15960.1	T265_15004
OG0006272	SGUI1_8900.1	T265_08414
OG0006273	SGUI1_44460.1	T265_04110
OG0006274	SGUI1_45350.1	T265_07067, T265_16046, T265_05062, T265_07066
OG0006275	SGUI1_81040.1	T265_14969
OG0006276	SGUI1_85960.1	T265_07118
OG0006277	SGUI1_44090.1	T265_13414
OG0006278	SGUI1_85050.1	T265_02316, T265_15671
OG0006279	SGUI1_40060.2, SGUI1_40060.1	T265_14327
OG0006280	SGUI1_11000.1	T265_09871
OG0006281	SGUI1_32140.1	T265_15811
OG0006282	SGUI1_78210.1	T265_11224
OG0006283	SGUI1_41500.1	T265_05049
OG0006284	SGUI1_72590.1	T265_02188
OG0006285	SGUI1_54460.1	T265_00313
OG0006286	SGUI1_63000.1	T265_00546
OG0006288	SGUI1_74310.1	T265_00770
OG0006289	SGUI1_78090.1	T265_14976
OG0006290	SGUI1_65150.1, SGUI1_65150.2	T265_03916
OG0006291	SGUI1_62120.1	T265_08125
OG0006292	SGUI1_68660.1, SGUI1_69830.1	T265_00669
OG0006293	SGUI1_96340.1	T265_08152
OG0006294	SGUI1_24250.1	T265_09717
OG0006295	SGUI1_95360.1	T265_11139
OG0006296	SGUI1_40850.1	T265_09675
OG0006299	SGUI1_2310.1	T265_09982, T265_06697
OG0006300	SGUI1_8620.1	T265_12045
OG0006301	SGUI1_6870.1	T265_15886, T265_12313
OG0006302	SGUI1_54780.1	T265_07637
OG0006303	SGUI1_1450.1	T265_14450
OG0006304	SGUI1_49250.1	T265_00048
OG0006306	SGUI1_17280.1	T265_09242
OG0006307	SGUI1_35230.1	T265_09818
OG0006308	SGUI1_73440.1, SGUI1_73440.2	T265_14763
OG0006309	SGUI1_79210.1, SGUI1_79210.2	T265_15194
OG0006311	SGUI1_89100.1	T265_04307
OG0006312	SGUI1_77980.1	T265_02160
OG0006313	SGUI1_76470.1	T265_13064
OG0006314	SGUI1_70960.1, SGUI1_70960.3	T265_02327
OG0006315	SGUI1_93060.1	T265_02744
OG0006316	SGUI1_68640.1	T265_10726
OG0006317	SGUI1_50120.1	T265_00104
OG0006318	SGUI1_50380.1	T265_06847
OG0006319	SGUI1_90740.1	T265_10996
OG0006320	SGUI1_30840.1	T265_10617
OG0006321	SGUI1_980.1	T265_05253
OG0006322	SGUI1_56000.1	T265_13118
OG0006323	SGUI1_33780.1	T265_08324
OG0006324	SGUI1_20320.1	T265_01373
OG0006325	SGUI1_5400.1	T265_06415
OG0006326	SGUI1_96200.1	T265_06631
OG0006327	SGUI1_24600.1	T265_12717
OG0006328	SGUI1_58650.1	T265_08665
OG0006329	SGUI1_67390.1	T265_14587
OG0006330	SGUI1_91240.1, SGUI1_91240.2	T265_07570
OG0006331	SGUI1_59950.1	T265_03152
OG0006332	SGUI1_45310.1	T265_11742
OG0006334	SGUI1_83260.1, SGUI1_83260.2	T265_14064
OG0006335	SGUI1_95300.1	T265_04638
OG0006336	SGUI1_21460.1	T265_15021
OG0006337	SGUI1_15220.1	T265_05503
OG0006338	SGUI1_19600.1, SGUI1_19600.2	T265_04419
OG0006339	SGUI1_35410.1	T265_00683
OG0006340	SGUI1_43700.1, SGUI1_43700.2	T265_08629
OG0006342	SGUI1_84740.1	T265_11168
OG0006343	SGUI1_61440.1	T265_04178
OG0006344	SGUI1_25680.1	T265_14821
OG0006346	SGUI1_90900.1	T265_13092, T265_07373
OG0006347	SGUI1_27390.1	T265_15598
OG0006348	SGUI1_45260.1	T265_11593
OG0006349	SGUI1_7930.1	T265_05558
OG0006351	SGUI1_77480.1, SGUI1_77480.2	T265_14298, T265_14297
OG0006352	SGUI1_14310.1	T265_07872
OG0006353	SGUI1_70020.1	T265_03964
OG0006354	SGUI1_71940.1	T265_01996
OG0006355	SGUI1_51520.1	T265_08827
OG0006356	SGUI1_79830.1	T265_01986
OG0006357	SGUI1_84290.1	T265_07692
OG0006358	SGUI1_15670.1	T265_06294
OG0006359	SGUI1_51110.1	T265_06848, T265_06849
OG0006360	SGUI1_93300.1	T265_07902
OG0006361	SGUI1_54760.1	T265_11664
OG0006362	SGUI1_20840.1	T265_00886
OG0006363	SGUI1_13950.1, SGUI1_13950.2	T265_14157
OG0006365	SGUI1_21610.1	T265_08591
OG0006366	SGUI1_52820.1	T265_00360
OG0006367	SGUI1_70120.1	T265_00428
OG0006369	SGUI1_85460.1	T265_02314, T265_16246
OG0006370	SGUI1_71590.1	T265_13377
OG0006371	SGUI1_82260.1, SGUI1_82260.2	T265_06013
OG0006372	SGUI1_41130.1, SGUI1_41130.2	T265_00580
OG0006373	SGUI1_79060.1	T265_04279
OG0006374	SGUI1_50940.1	T265_02365
OG0006375	SGUI1_19540.1	T265_00911
OG0006376	SGUI1_87540.1	T265_04165
OG0006377	SGUI1_61910.1	T265_11918
OG0006378	SGUI1_54010.1	T265_12748
OG0006379	SGUI1_86610.1	T265_12049
OG0006381	SGUI1_75620.1	T265_07644
OG0006383	SGUI1_81930.1	T265_07925
OG0006384	SGUI1_60000.1, SGUI1_60000.2	T265_02045
OG0006385	SGUI1_17350.1	T265_05143
OG0006386	SGUI1_56840.1	T265_15437
OG0006387	SGUI1_78800.1	T265_03298
OG0006388	SGUI1_60070.1, SGUI1_60070.2	T265_07008
OG0006389	SGUI1_85060.1	T265_02317
OG0006390	SGUI1_66160.1	T265_15291
OG0006391	SGUI1_66150.1	T265_10898
OG0006392	SGUI1_96540.1	T265_05333, T265_13754, T265_13554
OG0006394	SGUI1_48060.1	T265_15418
OG0006395	SGUI1_13650.1	T265_13542
OG0006397	SGUI1_79320.1	T265_03982
OG0006398	SGUI1_5640.1	T265_14053
OG0006399	SGUI1_11920.1	T265_14380
OG0006400	SGUI1_75740.1	T265_02773
OG0006401	SGUI1_47090.1	T265_00344
OG0006402	SGUI1_25550.1	T265_07045
OG0006403	SGUI1_500.1	T265_10653
OG0006404	SGUI1_33460.1, SGUI1_33460.2	T265_06868
OG0006405	SGUI1_50330.1	T265_11460
OG0006406	SGUI1_52740.1	T265_13003, T265_03998, T265_14155
OG0006407	SGUI1_19070.1	T265_01611
OG0006408	SGUI1_76530.1	T265_05827
OG0006409	SGUI1_51990.1	T265_06982
OG0006410	SGUI1_920.1	T265_15301
OG0006411	SGUI1_1940.1	T265_12161, T265_15137, T265_15138
OG0006412	SGUI1_17250.1	T265_14552
OG0006413	SGUI1_91320.1	T265_07342
OG0006414	SGUI1_86480.1	T265_07452
OG0006415	SGUI1_24160.1	T265_09372
OG0006416	SGUI1_60920.1, SGUI1_60920.2	T265_08933
OG0006418	SGUI1_8180.1	T265_03112
OG0006420	SGUI1_64170.1	T265_01124
OG0006421	SGUI1_5230.1	T265_09926
OG0006422	SGUI1_90620.1	T265_04316
OG0006423	SGUI1_83190.1	T265_09547
OG0006424	SGUI1_50310.1	T265_15186, T265_02708
OG0006425	SGUI1_79120.1	T265_11416
OG0006426	SGUI1_20340.1	T265_09277
OG0006427	SGUI1_32820.1	T265_10062
OG0006428	SGUI1_360.1	T265_11779
OG0006429	SGUI1_10110.1	T265_08172
OG0006430	SGUI1_3210.1	T265_01459, T265_08003
OG0006431	SGUI1_91510.1	T265_09599
OG0006432	SGUI1_79520.1	T265_12903
OG0006433	SGUI1_42860.1	T265_04463
OG0006434	SGUI1_93560.1	T265_10421
OG0006435	SGUI1_81880.1	T265_02372
OG0006436	SGUI1_69530.1	T265_01380
OG0006437	SGUI1_91890.1	T265_03880
OG0006438	SGUI1_77090.1	T265_02221
OG0006439	SGUI1_12550.1, SGUI1_12650.1	T265_10437
OG0006440	SGUI1_50860.1	T265_10890
OG0006441	SGUI1_96140.1	T265_08751
OG0006442	SGUI1_34770.1	T265_05198
OG0006443	SGUI1_21010.1, SGUI1_21010.2	T265_01839
OG0006444	SGUI1_89470.1	T265_13057
OG0006445	SGUI1_70410.1	T265_12451, T265_16053
OG0006448	SGUI1_4690.1	T265_12679
OG0006449	SGUI1_31540.1	T265_08544
OG0006451	SGUI1_71530.1	T265_15460
OG0006452	SGUI1_56760.1	T265_10252
OG0006453	SGUI1_69590.1	T265_01420
OG0006454	SGUI1_8910.1	T265_11534
OG0006455	SGUI1_50720.1	T265_01587
OG0006457	SGUI1_54720.1	T265_00141
OG0006458	SGUI1_66910.1	T265_07613
OG0006459	SGUI1_56220.1, SGUI1_56220.2	T265_12438
OG0006460	SGUI1_65780.1	T265_01122
OG0006461	SGUI1_86730.1	T265_14894
OG0006463	SGUI1_62620.1	T265_00516
OG0006464	SGUI1_21700.1	T265_03697
OG0006466	SGUI1_88430.1, SGUI1_88430.2	T265_11283
OG0006467	SGUI1_9750.1	T265_11575
OG0006468	SGUI1_42650.1	T265_15381
OG0006469	SGUI1_14560.1	T265_07952
OG0006470	SGUI1_58890.1	T265_03006
OG0006472	SGUI1_84200.1	T265_09548
OG0006473	SGUI1_62460.1	T265_00503
OG0006476	SGUI1_3150.2, SGUI1_3150.1, SGUI1_3150.3	T265_00225
OG0006477	SGUI1_27350.1	T265_10127
OG0006478	SGUI1_7110.1	T265_15504, T265_15819
OG0006479	SGUI1_43210.1	T265_04124
OG0006480	SGUI1_21890.1	T265_10500
OG0006481	SGUI1_67530.1	T265_01822
OG0006484	SGUI1_70640.1	T265_01969
OG0006486	SGUI1_21900.1	T265_10504, T265_15169
OG0006487	SGUI1_73810.1, SGUI1_73810.2	T265_01788
OG0006488	SGUI1_15880.1	T265_14164
OG0006489	SGUI1_10280.1	T265_06132
OG0006490	SGUI1_7240.1	T265_06700
OG0006491	SGUI1_85550.1	T265_02227
OG0006492	SGUI1_31290.1	T265_09429
OG0006493	SGUI1_22720.1	T265_05598
OG0006494	SGUI1_63170.1	T265_07790
OG0006495	SGUI1_84010.1	T265_02429
OG0006496	SGUI1_45120.1	T265_10309, T265_10310
OG0006498	SGUI1_1830.1	T265_08375
OG0006499	SGUI1_5300.1	T265_14999
OG0006501	SGUI1_90250.1	T265_05439
OG0006502	SGUI1_70010.1	T265_04060
OG0006503	SGUI1_80900.1	T265_11418
OG0006504	SGUI1_82090.1	T265_16255
OG0006505	SGUI1_83580.1, SGUI1_83580.2	T265_01650
OG0006506	SGUI1_67010.1	T265_07161
OG0006509	SGUI1_94300.1, SGUI1_94300.2	T265_06617
OG0006513	SGUI1_37480.2, SGUI1_37480.1	T265_03639
OG0006514	SGUI1_83070.1	T265_07927
OG0006515	SGUI1_42640.1	T265_09667
OG0006516	SGUI1_30500.1	T265_13299
OG0006517	SGUI1_95630.1, SGUI1_95630.2	T265_15214
OG0006543	SGUI1_83630.1	T265_02409, T265_02410
OG0006544	SGUI1_96010.1	T265_04643
OG0006545	SGUI1_72110.1	T265_12850
OG0006546	SGUI1_90650.1	T265_04315
OG0006547	SGUI1_47970.1	T265_00458
OG0006548	SGUI1_93360.1	T265_08761
OG0006549	SGUI1_69220.1	T265_00535
OG0006550	SGUI1_56170.1	T265_12513
OG0006552	SGUI1_14720.1	T265_15625
OG0006553	SGUI1_77750.1	T265_06339
OG0006554	SGUI1_43810.1	T265_13260
OG0006555	SGUI1_92770.1	T265_05771
OG0006556	SGUI1_54150.1	T265_11960
OG0006557	SGUI1_61370.1	T265_02543
OG0006558	SGUI1_71400.1	T265_05738
OG0006560	SGUI1_26470.1	T265_01023
OG0006561	SGUI1_67470.1	T265_06796
OG0006562	SGUI1_12830.1	T265_14420
OG0006563	SGUI1_87660.1	T265_07306
OG0006567	SGUI1_29990.1	T265_07533
OG0006568	SGUI1_19970.1	T265_13305
OG0006569	SGUI1_28920.1	T265_09101
OG0006570	SGUI1_55810.1, SGUI1_55830.1	T265_00046
OG0006571	SGUI1_62290.1	T265_02036
OG0006572	SGUI1_46340.1	T265_13595, T265_04767
OG0006573	SGUI1_1970.1	T265_10380
OG0006574	SGUI1_66930.1	T265_00628
OG0006575	SGUI1_58140.1	T265_05860, T265_15914
OG0006576	SGUI1_58250.1	T265_00643
OG0006577	SGUI1_35630.1	T265_16165, T265_08513, T265_15866, T265_08512
OG0006578	SGUI1_47830.1	T265_13404
OG0006579	SGUI1_42540.1	T265_04072
OG0006580	SGUI1_77070.1	T265_06753
OG0006581	SGUI1_26460.1	T265_01022
OG0006582	SGUI1_30420.1	T265_06600
OG0006583	SGUI1_87160.1	T265_10802
OG0006584	SGUI1_2540.1, SGUI1_2540.2	T265_06921
OG0006585	SGUI1_17660.2, SGUI1_17660.1	T265_10220
OG0006586	SGUI1_37330.1	T265_06535
OG0006588	SGUI1_13310.1	T265_04942
OG0006589	SGUI1_19310.1, SGUI1_19310.2	T265_07243
OG0006590	SGUI1_19330.1	T265_07241
OG0006591	SGUI1_72630.1	T265_06110
OG0006592	SGUI1_84970.1	T265_09421
OG0006593	SGUI1_71070.1, SGUI1_71070.2, SGUI1_71070.3	T265_03292
OG0006594	SGUI1_51980.2, SGUI1_51980.1	T265_05108
OG0006595	SGUI1_53680.1	T265_13783
OG0006596	SGUI1_79250.1, SGUI1_79250.2	T265_14736
OG0006597	SGUI1_78080.1	T265_15644
OG0006598	SGUI1_94260.1	T265_04813
OG0006599	SGUI1_22940.1, SGUI1_22940.2	T265_06001
OG0006601	SGUI1_51930.1	T265_05089
OG0006604	SGUI1_56070.1	T265_02143
OG0006606	SGUI1_73330.1	T265_10657
OG0006607	SGUI1_26050.1	T265_04245
OG0006608	SGUI1_19910.1	T265_04438
OG0006610	SGUI1_82520.1	T265_07805
OG0006611	SGUI1_93350.1	T265_13076
OG0006613	SGUI1_56450.1, SGUI1_56450.2	T265_08081
OG0006614	SGUI1_65960.1	T265_11437
OG0006616	SGUI1_71480.1	T265_09162
OG0006617	SGUI1_70050.1, SGUI1_70050.2	T265_01246
OG0006618	SGUI1_36970.3, SGUI1_36970.1, SGUI1_36970.2	T265_07977
OG0006619	SGUI1_23850.1	T265_01062
OG0006620	SGUI1_2140.1	T265_11532
OG0006621	SGUI1_92620.1	T265_05353
OG0006622	SGUI1_15980.1	T265_07997
OG0006624	SGUI1_34460.1	T265_00402
OG0006625	SGUI1_62160.1	T265_00626
OG0006626	SGUI1_32300.1	T265_16206, T265_10359, T265_16251
OG0006627	SGUI1_56770.1	T265_15096
OG0006628	SGUI1_92690.1	T265_06512
OG0006629	SGUI1_76110.1	T265_01973
OG0006630	SGUI1_81640.1	T265_02374, T265_12306, T265_02376
OG0006631	SGUI1_51480.1	T265_01364
OG0006632	SGUI1_39020.1	T265_00693
OG0006633	SGUI1_70130.1	T265_12533
OG0006634	SGUI1_40920.1	T265_09918
OG0006636	SGUI1_24530.1	T265_01102
OG0006638	SGUI1_96940.1	T265_07959, T265_12103, T265_12336
OG0006639	SGUI1_80580.2, SGUI1_80580.1	T265_01732
OG0006641	SGUI1_76440.1	T265_11815, T265_12182, T265_12254
OG0006642	SGUI1_64930.1	T265_14387
OG0006643	SGUI1_58620.1	T265_01447
OG0006644	SGUI1_24290.1	T265_11470
OG0006645	SGUI1_61450.1	T265_04180
OG0006646	SGUI1_51750.1	T265_14470
OG0006647	SGUI1_66600.1	T265_04949
OG0006648	SGUI1_66540.1	T265_06317
OG0006650	SGUI1_47400.1	T265_13348
OG0006651	SGUI1_11690.1	T265_03076
OG0006652	SGUI1_23580.1	T265_14309
OG0006653	SGUI1_64800.1	T265_01556
OG0006654	SGUI1_66570.1	T265_06319
OG0006655	SGUI1_34090.1	T265_10613
OG0006656	SGUI1_34080.1	T265_10612
OG0006657	SGUI1_25040.1	T265_01090
OG0006658	SGUI1_77790.1	T265_02204
OG0006659	SGUI1_34890.1	T265_04507
OG0006660	SGUI1_85600.1	T265_07919
OG0006661	SGUI1_72910.1	T265_06986
OG0006662	SGUI1_15660.1	T265_06293
OG0006664	SGUI1_51100.2, SGUI1_51100.1	T265_10175
OG0006665	SGUI1_36440.2, SGUI1_36440.1	T265_09475
OG0006666	SGUI1_1300.1, SGUI1_1300.2	T265_05118
OG0006667	SGUI1_6560.1	T265_06889
OG0006668	SGUI1_24270.1	T265_08869
OG0006669	SGUI1_13940.1	T265_06871, T265_14158
OG0006670	SGUI1_71390.1	T265_01723
OG0006671	SGUI1_79410.1	T265_02176
OG0006672	SGUI1_17540.1	T265_07550
OG0006673	SGUI1_20460.1	T265_14096
OG0006675	SGUI1_22120.1	T265_14098
OG0006676	SGUI1_74640.1	T265_02337
OG0006678	SGUI1_46880.1	T265_02364
OG0006680	SGUI1_11070.1	T265_14576
OG0006681	SGUI1_61310.1	T265_03138
OG0006682	SGUI1_84640.1	T265_13643
OG0006685	SGUI1_33550.1	T265_01793
OG0006686	SGUI1_53530.1	T265_00388
OG0006687	SGUI1_89160.1	T265_03886
OG0006688	SGUI1_59380.1	T265_10138
OG0006689	SGUI1_62000.1, SGUI1_62000.2	T265_11462
OG0006690	SGUI1_61320.1	T265_02014
OG0006691	SGUI1_77110.1	T265_14118
OG0006693	SGUI1_22950.1	T265_06000
OG0006694	SGUI1_78490.1	T265_05779
OG0006695	SGUI1_64080.1	T265_12588
OG0006696	SGUI1_87310.1	T265_00566
OG0006697	SGUI1_30480.1	T265_03625
OG0006699	SGUI1_71500.1	T265_00029
OG0006700	SGUI1_39620.1	T265_00710
OG0006701	SGUI1_49510.1	T265_09665
OG0006702	SGUI1_91390.1	T265_08330
OG0006703	SGUI1_7170.1	T265_07174
OG0006704	SGUI1_35120.1	T265_09491
OG0006705	SGUI1_57170.1	T265_00312
OG0006706	SGUI1_40890.1	T265_01507
OG0006709	SGUI1_20910.1	T265_06181
OG0006710	SGUI1_83310.1	T265_04961
OG0006711	SGUI1_65230.1	T265_07615
OG0006712	SGUI1_84780.1	T265_03406
OG0006713	SGUI1_32780.1	T265_14943
OG0006714	SGUI1_22340.1	T265_13836
OG0006715	SGUI1_43840.1	T265_01471, T265_00877, T265_12801, T265_11125
OG0006716	SGUI1_45600.1	T265_00372, T265_00371
OG0006717	SGUI1_91500.1	T265_09607
OG0006718	SGUI1_22210.1	T265_00853
OG0006720	SGUI1_26590.1	T265_05605
OG0006724	SGUI1_3270.1	T265_04424, T265_11296
