Orthogroup	schistosoma_guineensis	schistosoma_spindale
OG0005077	SGUI1_55780.1	SSPN1_53620.1
OG0005078	SGUI1_71440.1	SSPN1_68340.1, SSPN1_68340.2
OG0005079	SGUI1_37360.2, SGUI1_37360.3, SGUI1_37360.1	SSPN1_33510.1, SSPN1_33510.3, SSPN1_33510.2
OG0005080	SGUI1_7690.1, SGUI1_7700.1, SGUI1_7690.2	SSPN1_8200.1
OG0005082	SGUI1_33490.1	SSPN1_37200.1
OG0005083	SGUI1_42870.1	SSPN1_41470.1
OG0005084	SGUI1_95620.3, SGUI1_95620.1, SGUI1_95620.2	SSPN1_91770.1
OG0005085	SGUI1_11320.1	SSPN1_16830.1
OG0005086	SGUI1_69110.1	SSPN1_66270.1
OG0005087	SGUI1_74240.1, SGUI1_74240.2	SSPN1_71070.1
OG0005088	SGUI1_6750.1	SSPN1_7050.1
OG0005089	SGUI1_75500.1	SSPN1_72300.1
OG0005090	SGUI1_65330.1	SSPN1_59670.1
OG0005091	SGUI1_12030.1	SSPN1_17530.1
OG0005093	SGUI1_38070.1	SSPN1_32750.1
OG0005094	SGUI1_76390.1	SSPN1_73070.1, SSPN1_73070.2
OG0005095	SGUI1_3930.1	SSPN1_3870.1
OG0005097	SGUI1_94860.1	SSPN1_90970.1
OG0005098	SGUI1_55690.1	SSPN1_53550.1, SSPN1_53550.2, SSPN1_53550.3, SSPN1_53550.4
OG0005099	SGUI1_91610.1	SSPN1_87820.1, SSPN1_87820.2
OG0005100	SGUI1_92520.1, SGUI1_92520.2	SSPN1_88720.1, SSPN1_88720.3, SSPN1_88720.2
OG0005101	SGUI1_51510.1	SSPN1_49640.1, SSPN1_49640.2
OG0005103	SGUI1_75170.2, SGUI1_75170.1	SSPN1_71980.1
OG0005104	SGUI1_46230.1, SGUI1_46230.2	SSPN1_44750.2, SSPN1_44750.1, SSPN1_44750.4, SSPN1_44750.3
OG0005105	SGUI1_76510.1, SGUI1_76510.2	SSPN1_73220.1
OG0005106	SGUI1_52390.1	SSPN1_50510.1
OG0005107	SGUI1_30770.1	SSPN1_29880.1
OG0005108	SGUI1_85290.1	SSPN1_81780.1
OG0005109	SGUI1_83290.1	SSPN1_79700.1, SSPN1_79700.2
OG0005110	SGUI1_18990.1, SGUI1_18990.2	SSPN1_12200.1, SSPN1_12200.2
OG0005111	SGUI1_54020.1, SGUI1_54020.2	SSPN1_52010.1
OG0005112	SGUI1_96920.1, SGUI1_1130.1	SSPN1_340.1, SSPN1_340.2
OG0005113	SGUI1_71630.1	SSPN1_68550.1
OG0005114	SGUI1_8050.1	SSPN1_8560.1
OG0005115	SGUI1_61500.1	SSPN1_63140.1
OG0005117	SGUI1_780.1	SSPN1_1060.1, SSPN1_1060.2
OG0005118	SGUI1_91930.1	SSPN1_88110.1, SSPN1_88120.1
OG0005119	SGUI1_68300.1	SSPN1_60320.1
OG0005120	SGUI1_85300.1	SSPN1_81790.1
OG0005121	SGUI1_72930.1	SSPN1_69770.1, SSPN1_69770.2, SSPN1_69770.4, SSPN1_69770.5, SSPN1_69770.3
OG0005122	SGUI1_92570.1, SGUI1_92540.1	SSPN1_88740.1, SSPN1_88740.2
OG0005123	SGUI1_68750.1	SSPN1_65610.1, SSPN1_65620.1
OG0005124	SGUI1_1270.1, SGUI1_1270.2	SSPN1_140.1
OG0005125	SGUI1_1740.1	SSPN1_1680.1
OG0005126	SGUI1_59620.1	SSPN1_57180.1
OG0005127	SGUI1_33100.1	SSPN1_37600.1
OG0005128	SGUI1_58610.1, SGUI1_58610.2	SSPN1_56220.1, SSPN1_56220.2
OG0005130	SGUI1_21570.1	SSPN1_21090.1
OG0005131	SGUI1_48110.1	SSPN1_46570.1
OG0005132	SGUI1_16630.1, SGUI1_16630.2	SSPN1_13730.1, SSPN1_13730.2, SSPN1_13730.3
OG0005133	SGUI1_55100.1	SSPN1_53070.1
OG0005133	SGUI1_55100.1	SSPN1_53070.2
OG0005134	SGUI1_51030.1	SSPN1_49250.1, SSPN1_49250.2
OG0005135	SGUI1_43090.1, SGUI1_43090.2	SSPN1_41710.1
OG0005136	SGUI1_77380.1	SSPN1_74110.1, SSPN1_74110.2
OG0005137	SGUI1_81080.1	SSPN1_77600.1
OG0005138	SGUI1_17320.1	SSPN1_10520.1
OG0005139	SGUI1_32380.1, SGUI1_32380.3, SGUI1_32380.5, SGUI1_32380.4, SGUI1_32380.2	SSPN1_38270.1
OG0005140	SGUI1_25180.1	SSPN1_24420.1, SSPN1_24420.2
OG0005141	SGUI1_95180.1	SSPN1_91310.1, SSPN1_91310.2
OG0005142	SGUI1_49240.1	SSPN1_47560.1, SSPN1_47560.2
OG0005143	SGUI1_33450.1, SGUI1_33450.2, SGUI1_33450.3	SSPN1_37270.1
OG0005144	SGUI1_74370.2, SGUI1_74370.1	SSPN1_71220.1
OG0005145	SGUI1_4490.1	SSPN1_4580.1
OG0005147	SGUI1_51070.1	SSPN1_49290.1
OG0005148	SGUI1_54380.1	SSPN1_52360.1
OG0005149	SGUI1_9030.1	SSPN1_20660.1
OG0005150	SGUI1_31900.1	SSPN1_38740.1
OG0005151	SGUI1_81330.1	SSPN1_78770.1
OG0005152	SGUI1_7380.1	SSPN1_7830.1
OG0005153	SGUI1_88860.1	SSPN1_85300.1
OG0005154	SGUI1_56130.1, SGUI1_56130.2	SSPN1_53910.1
OG0005155	SGUI1_5610.1	SSPN1_5760.1, SSPN1_5760.2
OG0005156	SGUI1_72290.1	SSPN1_69130.1, SSPN1_69130.3, SSPN1_69130.2
OG0005157	SGUI1_200.1, SGUI1_200.2	SSPN1_1230.1, SSPN1_1230.2
OG0005158	SGUI1_87000.1, SGUI1_87000.2	SSPN1_83450.1
OG0005159	SGUI1_43480.1, SGUI1_43480.2	SSPN1_42070.1
OG0005160	SGUI1_42290.1, SGUI1_42280.1	SSPN1_40980.1
OG0005161	SGUI1_29440.1	SSPN1_28620.1
OG0005162	SGUI1_6330.1, SGUI1_6330.2	SSPN1_6610.1, SSPN1_6610.3, SSPN1_6610.2
OG0005163	SGUI1_78280.1, SGUI1_78280.2, SGUI1_78280.3	SSPN1_74940.1
OG0005164	SGUI1_23530.1, SGUI1_23170.1, SGUI1_23170.2	SSPN1_22960.1
OG0005165	SGUI1_93630.1	SSPN1_89700.3, SSPN1_89700.1, SSPN1_89700.2
OG0005166	SGUI1_48440.1	SSPN1_46870.1, SSPN1_46870.2, SSPN1_46880.2, SSPN1_46880.1
OG0005167	SGUI1_80820.1, SGUI1_80820.2	SSPN1_77340.1, SSPN1_77340.3, SSPN1_77340.2
OG0005168	SGUI1_49180.1, SGUI1_49180.2	SSPN1_47520.1
OG0005169	SGUI1_44450.1	SSPN1_43010.1, SSPN1_43010.2, SSPN1_43010.3
OG0005170	SGUI1_43760.1, SGUI1_43760.2	SSPN1_42360.1
OG0005171	SGUI1_4980.1	SSPN1_5200.1
OG0005172	SGUI1_51860.2, SGUI1_51860.1	SSPN1_49990.1
OG0005173	SGUI1_94140.1, SGUI1_94140.2, SGUI1_94140.3	SSPN1_90250.1
OG0005174	SGUI1_86770.1	SSPN1_83200.2, SSPN1_83200.1
OG0005175	SGUI1_96190.1	SSPN1_92290.1
OG0005177	SGUI1_78500.1	SSPN1_75140.1
OG0005178	SGUI1_67060.1	SSPN1_58100.1
OG0005179	SGUI1_83810.1	SSPN1_80210.1
OG0005180	SGUI1_19620.1, SGUI1_19620.2	SSPN1_9830.1
OG0005181	SGUI1_82900.1, SGUI1_82900.2	SSPN1_79320.1
OG0005182	SGUI1_45510.1	SSPN1_44240.1, SSPN1_44240.2, SSPN1_44240.3
OG0005183	SGUI1_58690.1	SSPN1_56280.1
OG0005184	SGUI1_60590.1	SSPN1_64110.1
OG0005185	SGUI1_71910.1	SSPN1_68820.1
OG0005186	SGUI1_64430.1	SSPN1_65370.1, SSPN1_65370.2
OG0005187	SGUI1_1070.1	SSPN1_480.1, SSPN1_470.1
OG0005188	SGUI1_87190.1	SSPN1_83740.1, SSPN1_83740.2
OG0005189	SGUI1_28650.3, SGUI1_28650.1, SGUI1_28650.2	SSPN1_27880.3, SSPN1_27880.1, SSPN1_27880.2
OG0005190	SGUI1_74250.1	SSPN1_71080.1
OG0005191	SGUI1_79940.1, SGUI1_79940.2	SSPN1_76510.1, SSPN1_76510.2
OG0005192	SGUI1_77840.1	SSPN1_74530.2
OG0005193	SGUI1_81210.1	SSPN1_79050.1
OG0005194	SGUI1_78540.1	SSPN1_75180.1
OG0005195	SGUI1_36280.1	SSPN1_34570.1
OG0005196	SGUI1_58460.1, SGUI1_58460.2	SSPN1_56090.1, SSPN1_56090.2
OG0005197	SGUI1_14120.1, SGUI1_14120.2, SGUI1_14120.3, SGUI1_14120.4	SSPN1_16190.1, SSPN1_16190.2
OG0005198	SGUI1_46630.2, SGUI1_46630.1, SGUI1_46630.3, SGUI1_46630.4	SSPN1_45200.1
OG0005199	SGUI1_87180.2, SGUI1_87180.1, SGUI1_87180.3	SSPN1_83750.1
OG0005200	SGUI1_50630.1	SSPN1_48810.1, SSPN1_48810.2
OG0005201	SGUI1_83240.1, SGUI1_83240.2	SSPN1_79660.1, SSPN1_79660.2
OG0005202	SGUI1_24740.1	SSPN1_24030.1
OG0005203	SGUI1_40570.1	SSPN1_39360.1
OG0005204	SGUI1_15920.1, SGUI1_15920.2	SSPN1_14410.1
OG0005205	SGUI1_3740.1	SSPN1_93060.1
OG0005206	SGUI1_52460.1, SGUI1_52460.2	SSPN1_50580.1
OG0005207	SGUI1_83130.1	SSPN1_79560.1
OG0005208	SGUI1_55030.1	SSPN1_52990.1, SSPN1_52990.2
OG0005209	SGUI1_69720.1	SSPN1_66840.1, SSPN1_66840.5, SSPN1_66840.6
OG0005210	SGUI1_17160.1	SSPN1_13240.1
OG0005211	SGUI1_54870.1	SSPN1_52840.1, SSPN1_52850.1
OG0005212	SGUI1_7940.1	SSPN1_8400.1, SSPN1_8400.2
OG0005213	SGUI1_97180.1, SGUI1_97180.2	SSPN1_80170.1
OG0005215	SGUI1_75360.1	SSPN1_72150.1, SSPN1_72150.2
OG0005216	SGUI1_2100.1	SSPN1_2020.2
OG0005217	SGUI1_77210.1, SGUI1_77210.3, SGUI1_77210.2, SGUI1_77210.4	SSPN1_73950.1
OG0005218	SGUI1_89040.1	SSPN1_85490.1
OG0005219	SGUI1_8110.1	SSPN1_8680.3, SSPN1_8680.1, SSPN1_8680.2
OG0005221	SGUI1_38920.1	SSPN1_31910.1
OG0005222	SGUI1_340.1	SSPN1_660.1
OG0005223	SGUI1_72760.2	SSPN1_69590.2
OG0005223	SGUI1_72760.1	SSPN1_69590.1
OG0005224	SGUI1_68320.1	SSPN1_60310.2, SSPN1_60310.1, SSPN1_60310.3
OG0005225	SGUI1_29030.1	SSPN1_28200.1
OG0005226	SGUI1_24750.1	SSPN1_24040.1
OG0005227	SGUI1_6980.1	SSPN1_7400.1
OG0005229	SGUI1_880.1	SSPN1_1170.1
OG0005230	SGUI1_47800.2, SGUI1_47800.1	SSPN1_46290.1, SSPN1_46290.2
OG0005231	SGUI1_43940.1	SSPN1_42530.1
OG0005232	SGUI1_17860.1	SSPN1_11040.1
OG0005233	SGUI1_19570.1	SSPN1_9260.1
OG0005234	SGUI1_14910.1	SSPN1_15420.1, SSPN1_15420.2, SSPN1_15420.3
OG0005235	SGUI1_21280.1, SGUI1_21280.2	SSPN1_9640.1
OG0005235	SGUI1_21290.1	SSPN1_9630.1
OG0005236	SGUI1_88770.2, SGUI1_88770.3, SGUI1_88770.1	SSPN1_85220.1, SSPN1_85220.2
OG0005237	SGUI1_85040.1	SSPN1_81520.1
OG0005238	SGUI1_33950.1	SSPN1_36780.1, SSPN1_36780.2
OG0005239	SGUI1_54260.1, SGUI1_54260.2, SGUI1_54260.3	SSPN1_52230.1, SSPN1_52230.2, SSPN1_52230.3
OG0005240	SGUI1_64100.3, SGUI1_64100.1, SGUI1_64100.2	SSPN1_60490.1
OG0005241	SGUI1_66210.1	SSPN1_58910.4, SSPN1_58910.1, SSPN1_58910.2, SSPN1_58910.3
OG0005243	SGUI1_69320.1	SSPN1_66480.1, SSPN1_66480.4, SSPN1_66480.2, SSPN1_66480.3
OG0005244	SGUI1_16460.1	SSPN1_13890.1, SSPN1_13890.2
OG0005246	SGUI1_41390.2, SGUI1_41390.1, SGUI1_41390.3, SGUI1_41390.4	SSPN1_40110.1
OG0005247	SGUI1_20950.1	SSPN1_12630.1
OG0005248	SGUI1_69190.1	SSPN1_66350.10
OG0005248	SGUI1_69190.1	SSPN1_66350.4
OG0005249	SGUI1_12910.1, SGUI1_12910.2, SGUI1_12910.3, SGUI1_12910.4	SSPN1_18120.1
OG0005251	SGUI1_11230.1	SSPN1_16730.1
OG0005252	SGUI1_80880.1	SSPN1_77380.1
OG0005253	SGUI1_42730.1	SSPN1_41400.1
OG0005254	SGUI1_15050.1	SSPN1_15280.1, SSPN1_15280.2, SSPN1_15280.3
OG0005255	SGUI1_95900.1	SSPN1_92030.1
OG0005256	SGUI1_83710.1	SSPN1_80120.1, SSPN1_80120.2
OG0005257	SGUI1_55230.1, SGUI1_55230.2	SSPN1_53160.1
OG0005258	SGUI1_73010.1	SSPN1_69860.2, SSPN1_69860.3, SSPN1_69860.1
OG0005259	SGUI1_75760.1	SSPN1_72490.1, SSPN1_72490.2
OG0005260	SGUI1_76830.1, SGUI1_76830.2	SSPN1_73580.1
OG0005262	SGUI1_68220.1	SSPN1_65040.1
OG0005262	SGUI1_68240.1	SSPN1_65050.1
OG0005263	SGUI1_22780.1	SSPN1_22450.1
OG0005264	SGUI1_29930.1	SSPN1_29090.1
OG0005265	SGUI1_27020.1	SSPN1_26200.1, SSPN1_26200.2
OG0005266	SGUI1_22800.1, SGUI1_22800.2	SSPN1_22470.1
OG0005267	SGUI1_22630.1	SSPN1_22310.1
OG0005268	SGUI1_41550.1, SGUI1_41550.2, SGUI1_41550.3	SSPN1_40280.1, SSPN1_40280.2
OG0005269	SGUI1_35740.1, SGUI1_35750.1	SSPN1_35040.1, SSPN1_35050.1
OG0005271	SGUI1_4150.1	SSPN1_4140.1
OG0005275	SGUI1_64990.1, SGUI1_65000.1	SSPN1_60000.1, SSPN1_60010.1
OG0005283	SGUI1_88220.1, SGUI1_88210.1	SSPN1_84660.1
OG0005284	SGUI1_75210.1	SSPN1_72010.1
OG0005285	SGUI1_31160.1	SSPN1_30270.1
OG0005286	SGUI1_29340.1, SGUI1_29340.2	SSPN1_28520.1
OG0005287	SGUI1_10610.1, SGUI1_10610.2	SSPN1_19040.1, SSPN1_19040.2, SSPN1_19040.3
OG0005288	SGUI1_50150.2, SGUI1_50150.1	SSPN1_48390.1
OG0005289	SGUI1_47960.1	SSPN1_46430.1
OG0005290	SGUI1_41970.1	SSPN1_40670.1
OG0005291	SGUI1_41540.1	SSPN1_40270.2, SSPN1_40270.3, SSPN1_40270.1
OG0005292	SGUI1_44590.1	SSPN1_43140.1, SSPN1_43140.2, SSPN1_43140.3, SSPN1_43140.4
OG0005293	SGUI1_60490.1	SSPN1_64210.1
OG0005294	SGUI1_56720.1	SSPN1_54480.1
OG0005295	SGUI1_57270.1	SSPN1_55010.1
OG0005296	SGUI1_44620.1, SGUI1_44620.2	SSPN1_43170.1
OG0005297	SGUI1_83220.1	SSPN1_79640.1, SSPN1_79640.2
OG0005298	SGUI1_42340.1	SSPN1_41030.1, SSPN1_41030.2
OG0005299	SGUI1_80160.1	SSPN1_76720.1
OG0005300	SGUI1_89610.1	SSPN1_86830.1
OG0005301	SGUI1_71490.1	SSPN1_68390.1
OG0005302	SGUI1_19110.1	SSPN1_12360.1, SSPN1_12360.2
OG0005303	SGUI1_55740.1, SGUI1_55710.1	SSPN1_53560.1
OG0005304	SGUI1_88960.1	SSPN1_85420.1, SSPN1_85420.2
OG0005305	SGUI1_36740.1	SSPN1_34120.1
OG0005306	SGUI1_17310.1	SSPN1_10510.1
OG0005307	SGUI1_39060.2	SSPN1_31760.1, SSPN1_31760.2
OG0005309	SGUI1_24420.1	SSPN1_23740.1
OG0005310	SGUI1_1100.1	SSPN1_350.1
OG0005311	SGUI1_85220.3, SGUI1_85220.1, SGUI1_85220.2	SSPN1_82000.1, SSPN1_82490.1, SSPN1_81710.1, SSPN1_82470.1, SSPN1_81700.1
OG0005312	SGUI1_30700.1	SSPN1_29810.1
OG0005313	SGUI1_23040.1	SSPN1_22670.1
OG0005314	SGUI1_20250.1	SSPN1_13130.1
OG0005315	SGUI1_58020.1	SSPN1_55650.1
OG0005316	SGUI1_83150.1	SSPN1_79580.1
OG0005317	SGUI1_60080.1	SSPN1_64580.1
OG0005318	SGUI1_28930.1, SGUI1_28940.1, SGUI1_28940.2	SSPN1_28120.1
OG0005319	SGUI1_62960.2, SGUI1_62960.1	SSPN1_61630.1
OG0005321	SGUI1_72240.1	SSPN1_69090.1
OG0005323	SGUI1_28040.1	SSPN1_27260.1
OG0005324	SGUI1_39390.1	SSPN1_31530.1
OG0005325	SGUI1_31140.1, SGUI1_31140.2	SSPN1_30250.1, SSPN1_30250.3, SSPN1_30250.2
OG0005326	SGUI1_7140.1	SSPN1_7570.1
OG0005327	SGUI1_18260.1, SGUI1_18260.2, SGUI1_18260.3	SSPN1_11450.1
OG0005328	SGUI1_62570.1	SSPN1_62010.1
OG0005329	SGUI1_15970.1	SSPN1_14350.1, SSPN1_14360.1
OG0005330	SGUI1_81810.1, SGUI1_81810.2	SSPN1_78520.1, SSPN1_78520.2
OG0005331	SGUI1_89310.1	SSPN1_87140.1, SSPN1_87140.2
OG0005332	SGUI1_90310.1	SSPN1_86140.1
OG0005333	SGUI1_22100.1	SSPN1_21700.1
OG0005334	SGUI1_14530.1	SSPN1_15810.1
OG0005335	SGUI1_78010.1, SGUI1_78010.2	SSPN1_74700.1
OG0005336	SGUI1_11750.1	SSPN1_17220.1
OG0005337	SGUI1_24030.1	SSPN1_23380.1
OG0005338	SGUI1_49090.1, SGUI1_49090.2	SSPN1_47440.1, SSPN1_47440.2
OG0005339	SGUI1_56730.1	SSPN1_54500.1, SSPN1_54500.2, SSPN1_54500.3
OG0005340	SGUI1_91200.1	SSPN1_87480.1
OG0005341	SGUI1_14850.1, SGUI1_14850.2	SSPN1_15480.1
OG0005342	SGUI1_95520.1	SSPN1_91660.1
OG0005343	SGUI1_78870.1	SSPN1_75490.1, SSPN1_75490.2
OG0005345	SGUI1_38520.1	SSPN1_32350.1
OG0005346	SGUI1_9550.1	SSPN1_20160.1, SSPN1_20170.1
OG0005347	SGUI1_66040.1	SSPN1_59040.1
OG0005348	SGUI1_11910.1	SSPN1_17380.1, SSPN1_17380.2, SSPN1_17380.3, SSPN1_17380.4
OG0005349	SGUI1_560.1	SSPN1_860.1
OG0005350	SGUI1_6080.1	SSPN1_6310.1
OG0005351	SGUI1_52530.1	SSPN1_50650.1
OG0005352	SGUI1_2560.1	SSPN1_2460.1
OG0005353	SGUI1_93070.1	SSPN1_89180.1
OG0005354	SGUI1_35020.1	SSPN1_35750.1
OG0005355	SGUI1_39460.1	SSPN1_31460.1
OG0005356	SGUI1_68960.1, SGUI1_68960.2	SSPN1_66100.1, SSPN1_66100.2, SSPN1_66100.3
OG0005357	SGUI1_72810.1, SGUI1_72810.2	SSPN1_69630.3, SSPN1_69630.2, SSPN1_69630.4, SSPN1_69630.5, SSPN1_69630.1
OG0005358	SGUI1_45750.1, SGUI1_45750.2	SSPN1_44290.1
OG0005359	SGUI1_18850.1, SGUI1_18840.1	SSPN1_12050.1
OG0005360	SGUI1_19280.1	SSPN1_9500.1
OG0005361	SGUI1_15080.1	SSPN1_15240.1
OG0005362	SGUI1_67580.1	SSPN1_57710.1, SSPN1_57710.2
OG0005363	SGUI1_1090.1, SGUI1_1090.2	SSPN1_360.1, SSPN1_360.2
OG0005364	SGUI1_49200.1	SSPN1_47530.1
OG0005365	SGUI1_17470.1	SSPN1_10650.1
OG0005366	SGUI1_15130.1	SSPN1_15190.2, SSPN1_15190.1, SSPN1_15190.3
OG0005367	SGUI1_23190.1, SGUI1_23510.1	SSPN1_22940.1, SSPN1_22940.2
OG0005368	SGUI1_22250.1	SSPN1_21880.1
OG0005369	SGUI1_34970.1	SSPN1_35800.1, SSPN1_35800.2
OG0005370	SGUI1_34950.1	SSPN1_35680.1, SSPN1_35790.1
OG0005371	SGUI1_34930.1	SSPN1_35830.1
OG0005372	SGUI1_25280.1, SGUI1_25280.2	SSPN1_24520.1
OG0005373	SGUI1_92780.1	SSPN1_88960.1
OG0005375	SGUI1_51660.2, SGUI1_51660.3, SGUI1_51660.1	SSPN1_49780.1
OG0005376	SGUI1_61750.1	SSPN1_62880.1
OG0005377	SGUI1_29890.1, SGUI1_29880.3	SSPN1_29050.1
OG0005378	SGUI1_44020.1	SSPN1_42620.1
OG0005379	SGUI1_56240.1	SSPN1_54020.1
OG0005380	SGUI1_2160.1	SSPN1_2100.1
OG0005381	SGUI1_6970.1	SSPN1_7390.1
OG0005382	SGUI1_95160.1	SSPN1_91290.1
OG0005383	SGUI1_39700.1	SSPN1_31230.1, SSPN1_31230.2
OG0005384	SGUI1_83440.1	SSPN1_79860.1
OG0005385	SGUI1_10260.1	SSPN1_19380.1, SSPN1_19380.2
OG0005386	SGUI1_32730.1	SSPN1_37970.1
OG0005387	SGUI1_27760.1	SSPN1_26940.1
OG0005388	SGUI1_25330.1	SSPN1_24570.1
OG0005389	SGUI1_45820.1	SSPN1_44400.1
OG0005390	SGUI1_96220.1	SSPN1_92320.1
OG0005391	SGUI1_58810.1	SSPN1_56450.1
OG0005392	SGUI1_51490.1	SSPN1_49630.1
OG0005393	SGUI1_51470.2, SGUI1_51470.1	SSPN1_49610.1, SSPN1_49610.2
OG0005394	SGUI1_2400.1	SSPN1_2310.1, SSPN1_2310.2
OG0005395	SGUI1_72050.1	SSPN1_68950.1
OG0005396	SGUI1_12640.1, SGUI1_12670.1	SSPN1_17960.1
OG0005397	SGUI1_44350.1, SGUI1_44350.2	SSPN1_42910.1, SSPN1_42910.2
OG0005398	SGUI1_26020.1	SSPN1_25220.1, SSPN1_25220.2
OG0005399	SGUI1_11150.1	SSPN1_16640.1
OG0005400	SGUI1_10410.1	SSPN1_19270.1
OG0005401	SGUI1_55520.3, SGUI1_55520.1, SGUI1_55520.2, SGUI1_55520.4	SSPN1_53420.1
OG0005402	SGUI1_57300.1	SSPN1_54980.1, SSPN1_54980.2
OG0005403	SGUI1_39770.1	SSPN1_31190.1, SSPN1_31190.2
OG0005404	SGUI1_17190.1	SSPN1_13200.1
OG0005405	SGUI1_90560.1, SGUI1_90560.2	SSPN1_85910.1
OG0005406	SGUI1_68010.1	SSPN1_64870.1
OG0005407	SGUI1_52070.1, SGUI1_52070.2	SSPN1_50190.1, SSPN1_50190.2, SSPN1_50190.3, SSPN1_50190.4
OG0005408	SGUI1_90920.1	SSPN1_87230.2, SSPN1_87230.3, SSPN1_87230.1
OG0005409	SGUI1_31310.1	SSPN1_30430.1, SSPN1_30430.2
OG0005410	SGUI1_8080.1	SSPN1_8640.1
OG0005411	SGUI1_92370.1	SSPN1_88570.1, SSPN1_88590.1, SSPN1_88580.2, SSPN1_88580.3, SSPN1_88580.1
OG0005412	SGUI1_62560.1	SSPN1_62020.1
OG0005413	SGUI1_78900.1	SSPN1_75520.1
OG0005414	SGUI1_70790.1	SSPN1_67750.1
OG0005415	SGUI1_29760.1, SGUI1_29760.2	SSPN1_28960.2, SSPN1_28960.1, SSPN1_28960.3
OG0005417	SGUI1_3920.1	SSPN1_3860.1
OG0005418	SGUI1_47320.1, SGUI1_47320.2	SSPN1_45810.1
OG0005419	SGUI1_68150.1, SGUI1_68150.2	SSPN1_64970.1
OG0005420	SGUI1_37030.1	SSPN1_33810.1
OG0005421	SGUI1_80100.1	SSPN1_76670.1
OG0005423	SGUI1_28250.1	SSPN1_27470.1, SSPN1_27470.2
OG0005424	SGUI1_81690.1	SSPN1_78600.1
OG0005425	SGUI1_81630.1	SSPN1_78650.1
OG0005426	SGUI1_94600.1, SGUI1_94600.2	SSPN1_90700.1
OG0005427	SGUI1_95390.1	SSPN1_91520.1
OG0005427	SGUI1_95390.1	SSPN1_91520.2
OG0005427	SGUI1_95390.1	SSPN1_91520.3
OG0005428	SGUI1_87570.2, SGUI1_87570.1	SSPN1_84060.1
OG0005429	SGUI1_60290.1	SSPN1_64410.2
OG0005430	SGUI1_44810.1	SSPN1_43360.1
OG0005431	SGUI1_78520.1	SSPN1_75160.1
OG0005432	SGUI1_81470.1	SSPN1_78810.1
OG0005433	SGUI1_78440.1	SSPN1_75080.1
OG0005434	SGUI1_26550.1	SSPN1_25710.1
OG0005435	SGUI1_96060.1	SSPN1_92150.1
OG0005436	SGUI1_58600.1	SSPN1_56210.1
OG0005436	SGUI1_58600.1	SSPN1_56210.2
OG0005436	SGUI1_58600.1	SSPN1_56210.3
OG0005436	SGUI1_58600.2	SSPN1_56210.1
OG0005436	SGUI1_58600.2	SSPN1_56210.2
OG0005436	SGUI1_58600.2	SSPN1_56210.3
OG0005437	SGUI1_63530.1	SSPN1_61030.1, SSPN1_61030.2, SSPN1_61030.3, SSPN1_61030.4
OG0005438	SGUI1_10290.1	SSPN1_19350.1
OG0005439	SGUI1_44990.1	SSPN1_43530.1
OG0005440	SGUI1_72570.1	SSPN1_69440.1
OG0005441	SGUI1_90950.1	SSPN1_87250.2
OG0005441	SGUI1_90950.2	SSPN1_87250.1, SSPN1_87250.3
OG0005442	SGUI1_29150.1	SSPN1_28320.2, SSPN1_28320.1, SSPN1_28320.3
OG0005443	SGUI1_61770.1	SSPN1_62860.2, SSPN1_62860.1, SSPN1_62860.3
OG0005444	SGUI1_18380.1	SSPN1_11560.1, SSPN1_11560.2
OG0005445	SGUI1_81100.4, SGUI1_81100.2	SSPN1_77620.1, SSPN1_77620.5, SSPN1_77620.6
OG0005446	SGUI1_45140.1, SGUI1_45140.2, SGUI1_45140.3	SSPN1_43680.1
OG0005447	SGUI1_65250.2	SSPN1_59740.2
OG0005447	SGUI1_65250.1	SSPN1_59740.1
OG0005448	SGUI1_35030.1	SSPN1_35760.1
OG0005450	SGUI1_60520.1	SSPN1_64180.1
OG0005451	SGUI1_82890.1	SSPN1_79310.1
OG0005452	SGUI1_90330.1	SSPN1_86120.1
OG0005454	SGUI1_52040.1	SSPN1_50160.1
OG0005455	SGUI1_50340.1	SSPN1_48570.1
OG0005456	SGUI1_77230.1	SSPN1_73970.1
OG0005457	SGUI1_46780.1	SSPN1_45310.1, SSPN1_45310.2
OG0005458	SGUI1_6280.1, SGUI1_6190.1	SSPN1_6490.1, SSPN1_6550.1
OG0005460	SGUI1_70900.1	SSPN1_67840.1
OG0005461	SGUI1_26390.1	SSPN1_25550.1
OG0005463	SGUI1_20260.1, SGUI1_20260.2	SSPN1_13120.1, SSPN1_13120.2
OG0005464	SGUI1_51280.1	SSPN1_49520.1
OG0005465	SGUI1_90910.1	SSPN1_87220.1
OG0005466	SGUI1_70600.1, SGUI1_70600.2, SGUI1_70600.3	SSPN1_67540.1
OG0005467	SGUI1_64160.1	SSPN1_65910.1
OG0005468	SGUI1_20470.1	SSPN1_12930.1
OG0005469	SGUI1_68140.1	SSPN1_64960.1
OG0005470	SGUI1_84270.1	SSPN1_80700.1, SSPN1_80700.2, SSPN1_80700.3
OG0005471	SGUI1_18210.1	SSPN1_11400.1
OG0005472	SGUI1_73570.1	SSPN1_70420.2, SSPN1_70420.3
OG0005473	SGUI1_820.1, SGUI1_820.2, SGUI1_820.3	SSPN1_1100.1
OG0005474	SGUI1_40370.1	SSPN1_49120.1, SSPN1_30550.1
OG0005475	SGUI1_84310.1	SSPN1_80740.1, SSPN1_80740.2
OG0005476	SGUI1_39780.1, SGUI1_39780.2	SSPN1_31180.1
