Orthogroup	schistosoma_guineensis	schistosoma_bovis
OG0005260	SGUI1_76830.1, SGUI1_76830.2	SBOV2_75480.1, SBOV2_75480.2
OG0005262	SGUI1_68220.1	SBOV2_67380.1
OG0005262	SGUI1_68240.1	SBOV2_67400.1
OG0005264	SGUI1_29930.1	SBOV2_37450.1
OG0005265	SGUI1_27020.1	SBOV2_40300.1, SBOV2_40300.2
OG0005266	SGUI1_22800.1, SGUI1_22800.2	SBOV2_22730.1, SBOV2_22730.2
OG0005267	SGUI1_22630.1	SBOV2_22500.1, SBOV2_22510.1
OG0005268	SGUI1_41550.1, SGUI1_41550.2, SGUI1_41550.3	SBOV2_26300.1, SBOV2_26300.2, SBOV2_26300.3
OG0005269	SGUI1_35740.1, SGUI1_35750.1	SBOV2_31800.1, SBOV2_31810.1
OG0005270	SGUI1_2010.1	SBOV2_57660.1
OG0005270	SGUI1_5800.1	SBOV2_41730.1
OG0005271	SGUI1_4150.1	SBOV2_4280.3, SBOV2_4280.1, SBOV2_4280.2
OG0005272	SGUI1_86150.1	SBOV2_19150.1
OG0005272	SGUI1_18930.1, SGUI1_47260.1, SGUI1_81770.1	SBOV2_45000.1
OG0005275	SGUI1_64990.1, SGUI1_65000.1	SBOV2_64100.1, SBOV2_64110.1
OG0005283	SGUI1_88220.1	SBOV2_86970.1
OG0005283	SGUI1_88210.1	SBOV2_86960.1, SBOV2_86980.1
OG0005284	SGUI1_75210.1	SBOV2_73930.1
OG0005286	SGUI1_29340.1, SGUI1_29340.2	SBOV2_38030.1
OG0005287	SGUI1_10610.1, SGUI1_10610.2	SBOV2_11270.1
OG0005288	SGUI1_50150.2, SGUI1_50150.1	SBOV2_49380.1
OG0005289	SGUI1_47960.1	SBOV2_47340.1, SBOV2_47320.1, SBOV2_47330.1
OG0005290	SGUI1_41970.1	SBOV2_25910.1
OG0005291	SGUI1_41540.1	SBOV2_26310.1
OG0005292	SGUI1_44590.1	SBOV2_43850.1
OG0005293	SGUI1_60490.1	SBOV2_59610.1
OG0005294	SGUI1_56720.1	SBOV2_55720.1
OG0005295	SGUI1_57270.1	SBOV2_56270.2, SBOV2_56270.3, SBOV2_56270.4, SBOV2_56270.1
OG0005296	SGUI1_44620.1, SGUI1_44620.2	SBOV2_43880.1
OG0005297	SGUI1_83220.1	SBOV2_81870.1
OG0005298	SGUI1_42340.1	SBOV2_41510.1
OG0005299	SGUI1_80160.1	SBOV2_78770.1
OG0005300	SGUI1_89610.1	SBOV2_88970.2, SBOV2_88970.1
OG0005301	SGUI1_71490.1	SBOV2_70500.1
OG0005302	SGUI1_19110.1	SBOV2_18960.1
OG0005303	SGUI1_55740.1	SBOV2_50120.2
OG0005303	SGUI1_55710.1	SBOV2_50120.1
OG0005304	SGUI1_88960.1	SBOV2_89540.1, SBOV2_89540.2
OG0005305	SGUI1_36740.1	SBOV2_30820.1
OG0005306	SGUI1_17310.1	SBOV2_17200.1
OG0005307	SGUI1_39060.1, SGUI1_39060.2	SBOV2_28550.1
OG0005309	SGUI1_24420.1	SBOV2_24180.1
OG0005310	SGUI1_1100.1	SBOV2_1150.1, SBOV2_1150.2
OG0005311	SGUI1_85220.3, SGUI1_85220.1, SGUI1_85220.2	SBOV2_84070.1
OG0005312	SGUI1_30700.1	SBOV2_36700.1, SBOV2_36700.2
OG0005314	SGUI1_20250.1	SBOV2_19910.1
OG0005315	SGUI1_58020.1	SBOV2_57160.1
OG0005316	SGUI1_83150.1	SBOV2_81790.1
OG0005317	SGUI1_60080.1	SBOV2_59190.1
OG0005318	SGUI1_28940.1	SBOV2_38380.1
OG0005318	SGUI1_28940.2	SBOV2_38380.1
OG0005319	SGUI1_62960.2, SGUI1_62960.1	SBOV2_62070.1, SBOV2_62070.2
OG0005321	SGUI1_72240.1	SBOV2_71220.1
OG0005323	SGUI1_28040.1	SBOV2_39240.1
OG0005324	SGUI1_39390.1	SBOV2_28320.1
OG0005325	SGUI1_31140.1, SGUI1_31140.2	SBOV2_36270.1, SBOV2_36270.2
OG0005326	SGUI1_7140.1	SBOV2_7790.2, SBOV2_7790.1
OG0005327	SGUI1_18260.1, SGUI1_18260.2, SGUI1_18260.3	SBOV2_18080.1, SBOV2_18080.2, SBOV2_18080.3
OG0005328	SGUI1_62570.1	SBOV2_61690.1
OG0005329	SGUI1_15970.1	SBOV2_15940.1, SBOV2_15940.2
OG0005330	SGUI1_81810.1, SGUI1_81810.2	SBOV2_80670.1
OG0005331	SGUI1_89310.1	SBOV2_89260.1
OG0005332	SGUI1_90310.1	SBOV2_88220.2, SBOV2_88220.1
OG0005333	SGUI1_22100.1	SBOV2_21880.1
OG0005334	SGUI1_14530.1	SBOV2_14490.1, SBOV2_14490.2
OG0005335	SGUI1_78010.1, SGUI1_78010.2	SBOV2_76630.1
OG0005336	SGUI1_11750.1	SBOV2_12390.1
OG0005337	SGUI1_24030.1	SBOV2_23820.1
OG0005338	SGUI1_49090.1, SGUI1_49090.2	SBOV2_48410.1
OG0005339	SGUI1_56730.1	SBOV2_55740.1, SBOV2_55740.2
OG0005340	SGUI1_91200.1	SBOV2_89890.1, SBOV2_89890.2
OG0005341	SGUI1_14850.1, SGUI1_14850.2	SBOV2_14790.1
OG0005342	SGUI1_95520.1	SBOV2_94210.1
OG0005343	SGUI1_78870.1	SBOV2_77490.1
OG0005345	SGUI1_38520.1	SBOV2_29080.1, SBOV2_29080.2
OG0005346	SGUI1_9550.1	SBOV2_10090.1
OG0005347	SGUI1_66040.1	SBOV2_65170.1
OG0005348	SGUI1_11910.1	SBOV2_12570.1
OG0005349	SGUI1_560.1	SBOV2_500.1
OG0005350	SGUI1_6080.1	SBOV2_6320.1
OG0005351	SGUI1_52530.1	SBOV2_53190.1
OG0005352	SGUI1_2560.1	SBOV2_2550.1
OG0005353	SGUI1_93070.1	SBOV2_91900.1
OG0005354	SGUI1_35020.1	SBOV2_32510.1, SBOV2_32510.2
OG0005355	SGUI1_39460.1	SBOV2_28260.1
OG0005356	SGUI1_68960.1, SGUI1_68960.2	SBOV2_68140.1, SBOV2_68140.2
OG0005357	SGUI1_72810.1, SGUI1_72810.2	SBOV2_71750.1
OG0005358	SGUI1_45750.1, SGUI1_45750.2	SBOV2_45100.1
OG0005359	SGUI1_18850.1, SGUI1_18840.1	SBOV2_18670.1
OG0005360	SGUI1_19280.1	SBOV2_20910.1
OG0005361	SGUI1_15080.1	SBOV2_15020.1, SBOV2_15020.2, SBOV2_15020.3
OG0005362	SGUI1_67580.1	SBOV2_66730.1, SBOV2_66730.2
OG0005363	SGUI1_1090.1, SGUI1_1090.2	SBOV2_1140.1
OG0005364	SGUI1_49200.1	SBOV2_48520.1
OG0005365	SGUI1_17470.1	SBOV2_17360.1
OG0005366	SGUI1_15130.1	SBOV2_15080.2, SBOV2_15080.1, SBOV2_15080.3
OG0005367	SGUI1_23190.1	SBOV2_23350.1
OG0005368	SGUI1_22250.1	SBOV2_22030.1, SBOV2_22030.2
OG0005369	SGUI1_34970.1	SBOV2_32560.1
OG0005370	SGUI1_34950.1	SBOV2_32570.1, SBOV2_32570.2, SBOV2_32570.3, SBOV2_32570.4
OG0005371	SGUI1_34930.1	SBOV2_32590.1
OG0005372	SGUI1_25280.1, SGUI1_25280.2	SBOV2_25090.1
OG0005373	SGUI1_92780.1	SBOV2_91420.1
OG0005375	SGUI1_51660.2	SBOV2_54030.1
OG0005375	SGUI1_51660.3	SBOV2_54030.1
OG0005376	SGUI1_61750.1	SBOV2_60930.1
OG0005377	SGUI1_29890.1, SGUI1_29880.3	SBOV2_37480.1, SBOV2_37480.2
OG0005378	SGUI1_44020.1	SBOV2_43150.1
OG0005379	SGUI1_56240.1	SBOV2_55270.1
OG0005380	SGUI1_2160.1	SBOV2_2170.1
OG0005381	SGUI1_6970.1	SBOV2_7950.1
OG0005382	SGUI1_95160.1	SBOV2_93820.1
OG0005383	SGUI1_39700.1	SBOV2_28030.1
OG0005384	SGUI1_83440.1	SBOV2_82100.1, SBOV2_82100.2
OG0005385	SGUI1_10260.1	SBOV2_10910.1
OG0005386	SGUI1_32730.1	SBOV2_34710.1, SBOV2_34710.2
OG0005387	SGUI1_27760.1	SBOV2_39550.1, SBOV2_39550.2
OG0005388	SGUI1_25330.1	SBOV2_25130.1, SBOV2_25130.2, SBOV2_25130.3, SBOV2_25130.4
OG0005389	SGUI1_45820.1	SBOV2_45200.1
OG0005390	SGUI1_96220.1	SBOV2_94900.1
OG0005391	SGUI1_58810.1	SBOV2_57930.1
OG0005392	SGUI1_51490.1	SBOV2_54180.1, SBOV2_54180.2
OG0005393	SGUI1_51470.2, SGUI1_51470.1	SBOV2_54200.1
OG0005394	SGUI1_2400.1	SBOV2_2380.1, SBOV2_2370.1
OG0005395	SGUI1_72050.1	SBOV2_71070.1
OG0005396	SGUI1_12640.1, SGUI1_12670.1	SBOV2_13110.1
OG0005397	SGUI1_44350.1, SGUI1_44350.2	SBOV2_43620.1
OG0005398	SGUI1_26020.1	SBOV2_41270.1
OG0005399	SGUI1_11150.1	SBOV2_11890.1
OG0005400	SGUI1_10410.1	SBOV2_11050.1, SBOV2_11050.2
OG0005401	SGUI1_55520.3, SGUI1_55520.1, SGUI1_55520.2, SGUI1_55520.4	SBOV2_50300.1
OG0005402	SGUI1_57300.1	SBOV2_56240.1
OG0005403	SGUI1_39770.1	SBOV2_27990.1
OG0005404	SGUI1_17190.1	SBOV2_17090.1, SBOV2_17090.3
OG0005405	SGUI1_90560.1, SGUI1_90560.2	SBOV2_87980.1, SBOV2_87980.2, SBOV2_87980.4, SBOV2_87980.3
OG0005406	SGUI1_68010.1	SBOV2_67160.1, SBOV2_67180.1
OG0005407	SGUI1_52070.1, SGUI1_52070.2	SBOV2_53640.1, SBOV2_53640.2
OG0005408	SGUI1_90920.1	SBOV2_87660.1
OG0005409	SGUI1_31310.1	SBOV2_36100.1
OG0005410	SGUI1_8080.1	SBOV2_8600.1
OG0005411	SGUI1_92370.1	SBOV2_91040.1
OG0005412	SGUI1_62560.1	SBOV2_61680.1, SBOV2_61680.2
OG0005413	SGUI1_78900.1	SBOV2_77530.4, SBOV2_77530.1
OG0005414	SGUI1_70790.1	SBOV2_69850.1
OG0005415	SGUI1_29760.1, SGUI1_29760.2	SBOV2_37590.1
OG0005416	SGUI1_24460.1	SBOV2_24220.1
OG0005416	SGUI1_24460.2, SGUI1_24460.3	SBOV2_24220.2
OG0005417	SGUI1_3920.1	SBOV2_3980.1
OG0005418	SGUI1_47320.1, SGUI1_47320.2	SBOV2_46710.2, SBOV2_46710.1
OG0005419	SGUI1_68150.1, SGUI1_68150.2	SBOV2_67300.1, SBOV2_67300.2
OG0005420	SGUI1_37030.1	SBOV2_30510.4, SBOV2_30510.1
OG0005421	SGUI1_80100.1	SBOV2_78710.1
OG0005423	SGUI1_28250.1	SBOV2_39040.1, SBOV2_39040.2
OG0005424	SGUI1_81690.1	SBOV2_80750.1, SBOV2_80750.2
OG0005425	SGUI1_81630.1	SBOV2_80800.1
OG0005426	SGUI1_94600.1, SGUI1_94600.2	SBOV2_93200.1, SBOV2_93200.2
OG0005427	SGUI1_95390.1	SBOV2_94070.1, SBOV2_94070.2
OG0005428	SGUI1_87570.2, SGUI1_87570.1	SBOV2_86340.1
OG0005429	SGUI1_60290.1	SBOV2_59400.1
OG0005430	SGUI1_44810.1	SBOV2_44070.1
OG0005431	SGUI1_78520.1	SBOV2_77120.1
OG0005432	SGUI1_81470.1	SBOV2_80990.1
OG0005433	SGUI1_78440.1	SBOV2_77030.1
OG0005434	SGUI1_26550.1	SBOV2_40780.3, SBOV2_40780.1, SBOV2_40780.2
OG0005435	SGUI1_96060.1	SBOV2_94740.1, SBOV2_94740.2
OG0005436	SGUI1_58600.1	SBOV2_57700.2
OG0005436	SGUI1_58600.2	SBOV2_57700.2
OG0005436	SGUI1_58600.1	SBOV2_57700.3
OG0005436	SGUI1_58600.2	SBOV2_57700.3
OG0005437	SGUI1_63530.1	SBOV2_62700.1
OG0005438	SGUI1_10290.1	SBOV2_10940.1, SBOV2_10940.2
OG0005439	SGUI1_44990.1	SBOV2_44270.1
OG0005440	SGUI1_72570.1	SBOV2_71540.1, SBOV2_71540.2
OG0005441	SGUI1_90950.1	SBOV2_87640.2
OG0005441	SGUI1_90950.2	SBOV2_87640.1, SBOV2_87640.3
OG0005442	SGUI1_29150.1	SBOV2_38200.1
OG0005443	SGUI1_61770.1	SBOV2_60950.1
OG0005444	SGUI1_18380.1	SBOV2_18160.1
OG0005445	SGUI1_81100.1	SBOV2_79660.1
OG0005446	SGUI1_45140.1, SGUI1_45140.2, SGUI1_45140.3	SBOV2_44470.1
OG0005447	SGUI1_65250.1	SBOV2_64390.1
OG0005448	SGUI1_35030.1	SBOV2_32470.1
OG0005450	SGUI1_60520.1	SBOV2_59640.1
OG0005451	SGUI1_82890.1	SBOV2_81540.2, SBOV2_81540.1
OG0005452	SGUI1_90330.1	SBOV2_88200.1, SBOV2_88200.3, SBOV2_88200.2
OG0005453	SGUI1_61930.1	SBOV2_61100.1, SBOV2_61120.1
OG0005454	SGUI1_52040.1	SBOV2_53670.1
OG0005455	SGUI1_50340.1	SBOV2_49560.1
OG0005456	SGUI1_77230.1	SBOV2_75860.1, SBOV2_75860.2
OG0005457	SGUI1_46780.1	SBOV2_46190.1, SBOV2_46200.1
OG0005458	SGUI1_6280.1	SBOV2_6540.1
OG0005458	SGUI1_6190.1	SBOV2_6490.1
OG0005461	SGUI1_26390.1	SBOV2_40980.1, SBOV2_40980.2
OG0005462	SGUI1_86350.1, SGUI1_86350.2	SBOV2_85170.1
OG0005463	SGUI1_20260.1, SGUI1_20260.2	SBOV2_19900.1
OG0005464	SGUI1_51280.1	SBOV2_54360.1
OG0005465	SGUI1_90910.1	SBOV2_87670.1
OG0005466	SGUI1_70600.1, SGUI1_70600.2, SGUI1_70600.3	SBOV2_69680.1
OG0005467	SGUI1_64160.1	SBOV2_63260.1
OG0005468	SGUI1_20470.1	SBOV2_19660.1, SBOV2_19660.5
OG0005469	SGUI1_68140.1	SBOV2_67290.1
OG0005470	SGUI1_84270.1	SBOV2_83020.1, SBOV2_83020.2
OG0005471	SGUI1_18210.1	SBOV2_18030.1, SBOV2_18030.2, SBOV2_18030.3, SBOV2_18030.4, SBOV2_18030.5, SBOV2_18030.6
OG0005472	SGUI1_73570.1	SBOV2_72480.1
OG0005473	SGUI1_820.1	SBOV2_850.1
OG0005473	SGUI1_820.2	SBOV2_850.1
OG0005473	SGUI1_820.3	SBOV2_850.1
OG0005474	SGUI1_40370.1	SBOV2_27390.1, SBOV2_27390.2, SBOV2_27390.3
OG0005475	SGUI1_84310.1	SBOV2_83060.1
OG0005476	SGUI1_39780.1, SGUI1_39780.2	SBOV2_27980.1, SBOV2_27980.2
OG0005477	SGUI1_40460.1	SBOV2_27320.1
OG0005478	SGUI1_58490.1, SGUI1_58490.2, SGUI1_58490.3	SBOV2_57590.1
OG0005479	SGUI1_76140.1	SBOV2_74760.2
OG0005480	SGUI1_73770.1, SGUI1_73770.2, SGUI1_73780.1	SBOV2_72670.1
OG0005481	SGUI1_17260.1	SBOV2_17150.1
OG0005482	SGUI1_41720.1	SBOV2_26130.3, SBOV2_26130.1, SBOV2_26130.2
OG0005483	SGUI1_40040.1	SBOV2_27720.1, SBOV2_27720.2
OG0005484	SGUI1_21720.2, SGUI1_21720.1	SBOV2_21530.1
OG0005485	SGUI1_51160.1	SBOV2_54440.1
OG0005486	SGUI1_70100.1	SBOV2_69210.1
OG0005487	SGUI1_22890.1	SBOV2_22830.1
OG0005488	SGUI1_92190.1	SBOV2_90830.1
OG0005489	SGUI1_4640.1	SBOV2_4890.1, SBOV2_4890.2, SBOV2_4890.3
OG0005490	SGUI1_33580.1	SBOV2_33840.1
OG0005491	SGUI1_91970.1	SBOV2_90630.1
OG0005492	SGUI1_92680.1	SBOV2_91320.1
OG0005493	SGUI1_52760.1	SBOV2_52970.1
OG0005494	SGUI1_5010.1	SBOV2_5330.2
OG0005494	SGUI1_5010.2	SBOV2_5330.3, SBOV2_5330.1
OG0005495	SGUI1_79800.1	SBOV2_78390.1, SBOV2_78380.1
OG0005496	SGUI1_94030.1	SBOV2_92620.1
OG0005497	SGUI1_23720.1	SBOV2_23560.1
OG0005498	SGUI1_77590.1	SBOV2_76200.1
OG0005499	SGUI1_88590.1	SBOV2_87340.1
OG0005500	SGUI1_20800.1	SBOV2_19400.1, SBOV2_19400.2
OG0005501	SGUI1_90440.1	SBOV2_88110.1
OG0005502	SGUI1_96620.1	SBOV2_95660.1
OG0005503	SGUI1_39090.2, SGUI1_39090.1	SBOV2_28520.1
OG0005504	SGUI1_83420.1	SBOV2_82070.1, SBOV2_82080.1
OG0005505	SGUI1_78700.1	SBOV2_77290.1
OG0005506	SGUI1_89720.1	SBOV2_88860.1
OG0005507	SGUI1_87920.1	SBOV2_86660.1
OG0005508	SGUI1_1520.1	SBOV2_1580.1
OG0005509	SGUI1_94310.1	SBOV2_92920.1
OG0005510	SGUI1_91830.2, SGUI1_91830.3, SGUI1_91830.1	SBOV2_90460.1
OG0005511	SGUI1_78390.1	SBOV2_76990.1
OG0005512	SGUI1_6440.1	SBOV2_6690.1, SBOV2_6690.2
OG0005513	SGUI1_90070.1	SBOV2_88510.1
OG0005514	SGUI1_24550.1	SBOV2_24320.2
OG0005515	SGUI1_57280.1	SBOV2_56260.1
OG0005516	SGUI1_17170.1	SBOV2_17060.1
OG0005517	SGUI1_63450.1	SBOV2_62640.1
OG0005518	SGUI1_25750.1	SBOV2_25540.1
OG0005519	SGUI1_35150.1	SBOV2_32380.1
OG0005520	SGUI1_61730.1, SGUI1_61730.2	SBOV2_60910.1
OG0005521	SGUI1_79300.1	SBOV2_77910.1
OG0005522	SGUI1_33830.1, SGUI1_33830.2	SBOV2_33650.1, SBOV2_33650.2, SBOV2_33650.3, SBOV2_33650.4
OG0005523	SGUI1_84120.1	SBOV2_82870.1, SBOV2_82870.2, SBOV2_82870.3
OG0005524	SGUI1_1770.1	SBOV2_1810.1
OG0005525	SGUI1_58860.1, SGUI1_58860.2, SGUI1_58860.3, SGUI1_58860.4	SBOV2_57980.1
OG0005526	SGUI1_38170.1, SGUI1_38170.2	SBOV2_29390.1
OG0005527	SGUI1_23350.1, SGUI1_23350.2, SGUI1_23350.3	SBOV2_23180.1
OG0005529	SGUI1_45040.1, SGUI1_9950.1, SGUI1_85270.1, SGUI1_91620.1, SGUI1_63630.1	SBOV2_73510.1
OG0005530	SGUI1_11420.1	SBOV2_12120.1
OG0005532	SGUI1_14240.1	SBOV2_14240.1
OG0005533	SGUI1_1760.1	SBOV2_1800.1
OG0005535	SGUI1_46570.1	SBOV2_46020.1
OG0005535	SGUI1_46570.1	SBOV2_46020.2
OG0005535	SGUI1_46570.1	SBOV2_46020.3
OG0005535	SGUI1_46570.1	SBOV2_46020.4
OG0005535	SGUI1_46570.1	SBOV2_46020.5
OG0005536	SGUI1_36220.2, SGUI1_36220.1	SBOV2_31340.1, SBOV2_31340.2, SBOV2_31340.3
OG0005537	SGUI1_41070.1	SBOV2_26760.1
OG0005538	SGUI1_48850.1	SBOV2_48180.3
OG0005539	SGUI1_30100.1	SBOV2_37280.2
OG0005540	SGUI1_60140.1	SBOV2_59250.1, SBOV2_59250.2
OG0005544	SGUI1_22960.1, SGUI1_22960.2	SBOV2_22900.1
OG0005546	SGUI1_9480.1	SBOV2_10020.1
OG0005547	SGUI1_38160.1	SBOV2_29400.1, SBOV2_29400.2
OG0005548	SGUI1_85660.1	SBOV2_84520.1, SBOV2_84520.3, SBOV2_84520.2
OG0005549	SGUI1_50620.1	SBOV2_49800.1, SBOV2_49800.2
OG0005550	SGUI1_53270.3, SGUI1_53270.1, SGUI1_53270.2	SBOV2_52490.1
OG0005551	SGUI1_71660.1	SBOV2_70680.1
OG0005553	SGUI1_44780.1	SBOV2_44040.2, SBOV2_44040.1, SBOV2_44040.3
OG0005554	SGUI1_16240.1	SBOV2_16150.1
OG0005555	SGUI1_21420.1	SBOV2_21220.1
OG0005556	SGUI1_57440.1, SGUI1_57450.1	SBOV2_56300.1
OG0005556	SGUI1_57240.1	SBOV2_56340.1
OG0005557	SGUI1_50740.1	SBOV2_54910.1
OG0005558	SGUI1_85410.1	SBOV2_84250.1
OG0005558	SGUI1_85420.1	SBOV2_84260.1
OG0005559	SGUI1_86120.1, SGUI1_86120.2, SGUI1_86120.3, SGUI1_86120.4	SBOV2_85030.2, SBOV2_85030.1
OG0005560	SGUI1_90710.1, SGUI1_90710.2, SGUI1_90710.3, SGUI1_90720.1	SBOV2_87810.4, SBOV2_87810.1, SBOV2_87810.3, SBOV2_87810.2
OG0005566	SGUI1_76310.1	SBOV2_74950.1
OG0005567	SGUI1_12760.1	SBOV2_13160.2, SBOV2_13160.1
OG0005568	SGUI1_77300.1	SBOV2_75920.1, SBOV2_75920.2
OG0005570	SGUI1_32340.1	SBOV2_35080.1
OG0005571	SGUI1_46740.1	SBOV2_46170.1
OG0005572	SGUI1_67590.1	SBOV2_66740.1
OG0005573	SGUI1_8980.1	SBOV2_9550.1
OG0005574	SGUI1_86760.1	SBOV2_85540.1
OG0005575	SGUI1_68180.1	SBOV2_67340.1
OG0005576	SGUI1_68160.1	SBOV2_67310.1
OG0005577	SGUI1_86360.1	SBOV2_85180.1
OG0005578	SGUI1_49370.1	SBOV2_48690.1
OG0005580	SGUI1_51310.1, SGUI1_51310.2	SBOV2_54330.1, SBOV2_54330.2
OG0005581	SGUI1_29660.1	SBOV2_37670.1
OG0005582	SGUI1_32930.1	SBOV2_34490.1
OG0005583	SGUI1_86650.1	SBOV2_85450.1
OG0005584	SGUI1_94520.1	SBOV2_93130.1
OG0005585	SGUI1_95590.1	SBOV2_94270.1
OG0005586	SGUI1_95580.1	SBOV2_94260.1
OG0005587	SGUI1_78460.1	SBOV2_77050.1
OG0005589	SGUI1_59660.1	SBOV2_58800.1
OG0005590	SGUI1_17300.1	SBOV2_17190.1
OG0005591	SGUI1_65740.1	SBOV2_65240.1
OG0005592	SGUI1_52940.1, SGUI1_52940.2	SBOV2_52800.1
OG0005593	SGUI1_71930.1	SBOV2_70950.1, SBOV2_70950.2, SBOV2_70950.3
OG0005594	SGUI1_69940.1, SGUI1_69940.2	SBOV2_68930.1, SBOV2_68930.2, SBOV2_68930.3
OG0005595	SGUI1_62710.1	SBOV2_61830.1
OG0005595	SGUI1_62710.1	SBOV2_61830.2
OG0005596	SGUI1_66850.1	SBOV2_66100.1
OG0005597	SGUI1_84140.1	SBOV2_82890.1
OG0005598	SGUI1_76990.2, SGUI1_76990.1	SBOV2_75630.1, SBOV2_75630.3, SBOV2_75630.2
OG0005599	SGUI1_54920.1	SBOV2_50920.1
OG0005600	SGUI1_19080.1, SGUI1_19080.2	SBOV2_18930.2, SBOV2_18930.1
OG0005601	SGUI1_22520.1, SGUI1_22520.2	SBOV2_22360.1
OG0005602	SGUI1_22400.1	SBOV2_22260.1
OG0005603	SGUI1_64880.1	SBOV2_63960.1, SBOV2_63960.2
OG0005604	SGUI1_29740.1	SBOV2_37610.1
OG0005605	SGUI1_36080.1	SBOV2_31510.1, SBOV2_31510.2, SBOV2_31510.3
OG0005606	SGUI1_80220.1	SBOV2_78830.1
OG0005607	SGUI1_89950.1	SBOV2_88610.1
OG0005608	SGUI1_66780.1	SBOV2_66030.1
OG0005609	SGUI1_61680.1, SGUI1_61680.2	SBOV2_60860.1
OG0005610	SGUI1_2220.1	SBOV2_2210.1
OG0005611	SGUI1_91720.1	SBOV2_90350.1
OG0005612	SGUI1_94050.1	SBOV2_92640.1
OG0005613	SGUI1_54310.1	SBOV2_51530.1
OG0005614	SGUI1_28170.1	SBOV2_39120.1
OG0005615	SGUI1_28860.1	SBOV2_38450.1
OG0005616	SGUI1_28850.1	SBOV2_38460.2, SBOV2_38460.1
OG0005617	SGUI1_38770.1	SBOV2_28850.1, SBOV2_28850.2
OG0005618	SGUI1_49980.1	SBOV2_49260.1, SBOV2_49260.2
OG0005619	SGUI1_50360.2	SBOV2_49580.1
OG0005620	SGUI1_89590.1	SBOV2_88990.1
OG0005621	SGUI1_87810.1	SBOV2_86540.1
OG0005622	SGUI1_470.1	SBOV2_420.1, SBOV2_420.2
OG0005623	SGUI1_75570.1, SGUI1_75570.3, SGUI1_75570.2	SBOV2_74270.2
OG0005624	SGUI1_10530.1	SBOV2_11160.1
OG0005625	SGUI1_10540.1, SGUI1_10540.2	SBOV2_11170.1, SBOV2_11170.2
OG0005626	SGUI1_43790.1	SBOV2_43040.1
OG0005627	SGUI1_22740.1	SBOV2_22660.1
OG0005628	SGUI1_39140.1	SBOV2_28490.1, SBOV2_28490.2, SBOV2_28490.3
OG0005629	SGUI1_31700.1	SBOV2_35710.1
OG0005630	SGUI1_85360.1	SBOV2_84180.1
OG0005631	SGUI1_55300.1	SBOV2_50500.1
OG0005632	SGUI1_95560.1	SBOV2_94240.1, SBOV2_96790.1
OG0005633	SGUI1_9850.1	SBOV2_10420.1
OG0005634	SGUI1_22430.1	SBOV2_22290.1
OG0005635	SGUI1_3000.1	SBOV2_3100.1
OG0005636	SGUI1_38530.1	SBOV2_29070.1, SBOV2_29070.2, SBOV2_29070.3
OG0005637	SGUI1_80610.1	SBOV2_79180.1
OG0005638	SGUI1_77620.1	SBOV2_76230.1
OG0005640	SGUI1_27340.1	SBOV2_39960.1
OG0005641	SGUI1_73750.1	SBOV2_72650.1
OG0005642	SGUI1_96510.1	SBOV2_95500.1
OG0005643	SGUI1_29430.1	SBOV2_37940.2, SBOV2_37940.4, SBOV2_37940.3, SBOV2_37940.1
OG0005644	SGUI1_76920.1	SBOV2_75570.1, SBOV2_75570.2, SBOV2_75570.3
OG0005645	SGUI1_59250.1	SBOV2_58440.1
OG0005646	SGUI1_41050.1	SBOV2_26770.1
OG0005647	SGUI1_56080.1	SBOV2_55120.1
OG0005648	SGUI1_40110.1, SGUI1_40110.2	SBOV2_27640.1
OG0005649	SGUI1_50580.1	SBOV2_49760.1
OG0005650	SGUI1_65140.1	SBOV2_64270.1
OG0005651	SGUI1_66520.1	SBOV2_65740.1, SBOV2_65740.2
OG0005652	SGUI1_48050.1	SBOV2_47440.1
OG0005653	SGUI1_94180.1	SBOV2_92770.1
OG0005654	SGUI1_72990.1, SGUI1_72990.2	SBOV2_71940.1
OG0005655	SGUI1_27030.1	SBOV2_40290.1
OG0005655	SGUI1_27030.2	SBOV2_40290.1
OG0005655	SGUI1_27030.1	SBOV2_40290.2
OG0005655	SGUI1_27030.2	SBOV2_40290.2
OG0005656	SGUI1_88330.1	SBOV2_87080.1, SBOV2_87080.2
OG0005657	SGUI1_11300.1	SBOV2_12030.1
OG0005658	SGUI1_91420.1	SBOV2_90080.1
OG0005659	SGUI1_16560.1	SBOV2_16450.1
OG0005660	SGUI1_72220.1	SBOV2_71200.1
OG0005661	SGUI1_6540.1	SBOV2_6800.1
OG0005662	SGUI1_43290.5, SGUI1_43290.2, SGUI1_43290.1, SGUI1_43290.4, SGUI1_43290.3	SBOV2_42510.1
OG0005663	SGUI1_7990.1	SBOV2_8430.1
OG0005664	SGUI1_24990.1	SBOV2_24790.1, SBOV2_24780.1
OG0005665	SGUI1_48210.1	SBOV2_47600.1
OG0005666	SGUI1_90480.1	SBOV2_88070.1, SBOV2_88070.2
OG0005667	SGUI1_42160.1	SBOV2_25730.2, SBOV2_25730.1
OG0005669	SGUI1_56230.1, SGUI1_56230.2, SGUI1_56230.3	SBOV2_55260.1
OG0005670	SGUI1_84850.1	SBOV2_83680.1
OG0005671	SGUI1_11270.1, SGUI1_11270.2	SBOV2_12000.1, SBOV2_12000.2
OG0005672	SGUI1_47300.1	SBOV2_46690.1
OG0005673	SGUI1_47380.1	SBOV2_46740.1
