Orthogroup	schistosoma_spindale	s.mekongi
OG0005743	SSPN1_14380.1	KAK4474814.1
OG0005744	SSPN1_14580.1	KAK4474793.1
OG0005745	SSPN1_60910.1	KAK4471406.1
OG0005747	SSPN1_43440.1	KAK4472288.1
OG0005748	SSPN1_82930.1	KAK4468877.1
OG0005750	SSPN1_92350.1	KAK4467855.1
OG0005751	SSPN1_36710.1	KAK4472247.1
OG0005753	SSPN1_77170.1	KAK4471012.1
OG0005754	SSPN1_84610.1	KAK4468754.1
OG0005755	SSPN1_24080.1	KAK4473214.1
OG0005757	SSPN1_71460.1	KAK4470662.1
OG0005758	SSPN1_69010.1	KAK4470179.1
OG0005759	SSPN1_26880.1	KAK4473119.1
OG0005760	SSPN1_46620.1	KAK4469582.1
OG0005761	SSPN1_23130.1, SSPN1_23130.2	KAK4472208.1
OG0005762	SSPN1_62420.1	KAK4471807.1
OG0005763	SSPN1_88270.1	KAK4468473.1
OG0005764	SSPN1_59590.1	KAK4471208.1
OG0005765	SSPN1_24870.1	KAK4472874.1, KAK4472914.1
OG0005766	SSPN1_82430.1	KAK4468099.1
OG0005767	SSPN1_77630.1, SSPN1_77630.2	KAK4470083.1
OG0005768	SSPN1_38780.1	KAK4472581.1
OG0005769	SSPN1_18550.1	KAK4474509.1
OG0005770	SSPN1_39840.1	KAK4472982.1
OG0005771	SSPN1_51220.1	KAK4469515.1
OG0005772	SSPN1_78870.1	KAK4468361.1, KAK4467953.1
OG0005773	SSPN1_67020.1	KAK4470002.1
OG0005774	SSPN1_58680.1	KAK4471333.1
OG0005775	SSPN1_40990.1, SSPN1_40990.2	KAK4473462.1
OG0005776	SSPN1_83580.1	KAK4468838.1, KAK4468840.1
OG0005777	SSPN1_41280.1	KAK4473492.1
OG0005778	SSPN1_60430.1	KAK4471528.1
OG0005779	SSPN1_66130.1	KAK4471037.1
OG0005780	SSPN1_89720.1	KAK4467738.1
OG0005781	SSPN1_83960.1	KAK4468805.1
OG0005782	SSPN1_42830.1	KAK4472395.1
OG0005783	SSPN1_85470.1	KAK4468659.1
OG0005784	SSPN1_87860.1, SSPN1_87860.2	KAK4468433.1
OG0005785	SSPN1_16660.1	KAK4474443.1
OG0005786	SSPN1_18740.1	KAK4474493.1
OG0005787	SSPN1_1070.1, SSPN1_1070.2	KAK4475753.1
OG0005788	SSPN1_16900.1	KAK4474465.1, KAK4474466.1
OG0005789	SSPN1_49730.1	KAK4469146.1
OG0005790	SSPN1_67660.1	KAK4470001.1, KAK4470959.1
OG0005791	SSPN1_43080.1, SSPN1_43080.2	KAK4473950.1
OG0005792	SSPN1_3570.1	KAK4467394.1, KAK4475643.1
OG0005793	SSPN1_6660.1, SSPN1_6660.2	KAK4476257.1
OG0005794	SSPN1_4110.1	KAK4474341.1
OG0005795	SSPN1_92250.1	KAK4467866.1
OG0005796	SSPN1_4910.1	KAK4475779.1
OG0005797	SSPN1_91700.1	KAK4467670.1
OG0005798	SSPN1_68500.3, SSPN1_68500.1, SSPN1_68500.2	KAK4470234.1
OG0005799	SSPN1_10300.1	KAK4474973.1
OG0005800	SSPN1_80280.1, SSPN1_80280.3, SSPN1_80280.2	KAK4468146.1
OG0005801	SSPN1_15230.1	KAK4475318.1
OG0005802	SSPN1_73130.1	KAK4470490.1
OG0005803	SSPN1_56120.1	KAK4471175.1
OG0005805	SSPN1_67320.1	KAK4470126.1
OG0005806	SSPN1_79230.1	KAK4468290.1
OG0005807	SSPN1_77150.1	KAK4471011.1
OG0005808	SSPN1_31610.1, SSPN1_31610.2	KAK4473738.1
OG0005809	SSPN1_27840.1, SSPN1_27840.2	KAK4472795.1
OG0005810	SSPN1_84370.1	KAK4468728.1
OG0005811	SSPN1_17730.1	KAK4467493.1, KAK4474710.1
OG0005812	SSPN1_31080.1	KAK4473687.1
OG0005813	SSPN1_69180.1, SSPN1_69180.2, SSPN1_69180.3	KAK4470201.1
OG0005814	SSPN1_16000.1, SSPN1_16000.2, SSPN1_16000.3, SSPN1_16000.4, SSPN1_16000.5, SSPN1_16000.6	KAK4474564.1
OG0005815	SSPN1_59320.1, SSPN1_59320.2	KAK4471237.1
OG0005816	SSPN1_17920.1	KAK4474730.1
OG0005818	SSPN1_86070.2, SSPN1_86070.3, SSPN1_86070.1	KAK4468534.1
OG0005819	SSPN1_50970.1	KAK4469474.1
OG0005820	SSPN1_61480.1	KAK4471691.1
OG0005821	SSPN1_92120.1	KAK4467810.1
OG0005823	SSPN1_30670.1	KAK4473654.1
OG0005824	SSPN1_25810.1	KAK4472939.1
OG0005825	SSPN1_27070.1	KAK4472997.1, KAK4473743.1
OG0005826	SSPN1_61670.1	KAK4471714.1
OG0005827	SSPN1_44510.1	KAK4469459.1
OG0005828	SSPN1_86390.1	KAK4468573.1
OG0005829	SSPN1_57090.1	KAK4472062.1
OG0005830	SSPN1_66340.1	KAK4471542.1
OG0005831	SSPN1_46150.1	KAK4469627.1
OG0005832	SSPN1_34490.1	KAK4474006.1
OG0005833	SSPN1_4630.1	KAK4467290.1, KAK4475765.1
OG0005834	SSPN1_80920.1	KAK4468014.1
OG0005835	SSPN1_60870.1	KAK4471057.1, KAK4471411.1
OG0005836	SSPN1_80140.1	KAK4468200.1
OG0005837	SSPN1_88650.1	KAK4468732.1
OG0005838	SSPN1_1120.1	KAK4474491.1
OG0005840	SSPN1_83010.1	KAK4469258.1
OG0005841	SSPN1_18580.1	KAK4474506.1
OG0005843	SSPN1_9870.1	KAK4475369.1
OG0005844	SSPN1_16580.1, SSPN1_16580.3, SSPN1_16580.2	KAK4474434.1
OG0005845	SSPN1_89680.1, SSPN1_89680.2	KAK4467735.1
OG0005846	SSPN1_36590.1	KAK4472549.1
OG0005847	SSPN1_92720.1	KAK4467825.1
OG0005848	SSPN1_51320.1	KAK4469526.1
OG0005849	SSPN1_92780.1	KAK4467820.1
OG0005851	SSPN1_54780.1	KAK4468994.1
OG0005852	SSPN1_29230.1	KAK4472491.1
OG0005853	SSPN1_73570.1	KAK4470707.1
OG0005854	SSPN1_75720.1	KAK4470871.1
OG0005855	SSPN1_33440.1	KAK4473882.1
OG0005856	SSPN1_83050.1, SSPN1_83050.2	KAK4468890.1
OG0005857	SSPN1_57910.1	KAK4471628.1
OG0005859	SSPN1_13550.1	KAK4474898.1
OG0005860	SSPN1_69780.1	KAK4470274.1
OG0005861	SSPN1_41880.1, SSPN1_41880.2	KAK4473551.1
OG0005862	SSPN1_41270.1, SSPN1_41270.2	KAK4473491.1
OG0005863	SSPN1_46750.1, SSPN1_46750.2, SSPN1_46750.3	KAK4469565.1
OG0005864	SSPN1_21350.1, SSPN1_21350.2, SSPN1_21350.3, SSPN1_21350.4, SSPN1_21350.5	KAK4475454.1
OG0005865	SSPN1_9530.1	KAK4475404.1
OG0005866	SSPN1_69220.1, SSPN1_69220.2	KAK4470207.1
OG0005867	SSPN1_27440.1, SSPN1_27440.2	KAK4472835.1
OG0005868	SSPN1_92110.1, SSPN1_92110.2, SSPN1_92110.3	KAK4467809.1
OG0005869	SSPN1_89420.1, SSPN1_89420.2	KAK4467914.1
OG0005870	SSPN1_23300.1	KAK4467480.1
OG0005871	SSPN1_75590.1	KAK4470854.1
OG0005872	SSPN1_45460.1, SSPN1_45460.2	KAK4469078.1
OG0005873	SSPN1_69730.1	KAK4470270.1
OG0005874	SSPN1_58290.1, SSPN1_58290.2	KAK4471371.1
OG0005875	SSPN1_61080.1	KAK4471385.1
OG0005876	SSPN1_57560.1	KAK4471586.1, KAK4471585.1
OG0005877	SSPN1_26730.1, SSPN1_26730.2	KAK4473134.1
OG0005878	SSPN1_40560.1	KAK4473424.1
OG0005879	SSPN1_42210.1	KAK4473582.1
OG0005880	SSPN1_33860.1	KAK4473832.1
OG0005881	SSPN1_14890.1	KAK4474760.1
OG0005894	SSPN1_19220.1	KAK4474602.1
OG0005895	SSPN1_90270.1, SSPN1_90270.2, SSPN1_90260.1	KAK4467900.1
OG0005896	SSPN1_39530.1	KAK4473614.1
OG0005897	SSPN1_90070.1	KAK4467875.1
OG0005898	SSPN1_42330.1	KAK4472887.1
OG0005899	SSPN1_90100.1	KAK4467884.1
OG0005900	SSPN1_30280.1	KAK4472660.1
OG0005901	SSPN1_64560.1	KAK4472004.1
OG0005902	SSPN1_7630.1	KAK4476076.1
OG0005903	SSPN1_5350.1	KAK4475837.1
OG0005904	SSPN1_22800.1, SSPN1_22800.3, SSPN1_22800.2	KAK4473311.1
OG0005905	SSPN1_64990.1	KAK4471555.1
OG0005906	SSPN1_70910.1, SSPN1_70910.2, SSPN1_70910.3	KAK4470615.1
OG0005907	SSPN1_40140.1	KAK4473270.1
OG0005908	SSPN1_31290.1, SSPN1_31290.2	KAK4473709.1
OG0005909	SSPN1_16260.1	KAK4467533.1, KAK4474590.1
OG0005910	SSPN1_73440.1, SSPN1_73440.2	KAK4470697.1
OG0005911	SSPN1_91560.1	KAK4467658.1
OG0005912	SSPN1_91390.1	KAK4467639.1
OG0005913	SSPN1_86900.1	KAK4468937.1
OG0005914	SSPN1_73040.1	KAK4470502.1
OG0005916	SSPN1_11590.1	KAK4475149.1
OG0005917	SSPN1_59280.1	KAK4471242.1
OG0005918	SSPN1_37540.1	KAK4472339.1
OG0005920	SSPN1_2810.1	KAK4475568.1
OG0005921	SSPN1_66830.1	KAK4471085.1
OG0005922	SSPN1_9740.1	KAK4475425.1
OG0005923	SSPN1_28170.1	KAK4472245.1
OG0005924	SSPN1_14270.1	KAK4474824.1
OG0005925	SSPN1_67620.1	KAK4470999.1
OG0005926	SSPN1_62310.1	KAK4471796.1
OG0005927	SSPN1_25420.1	KAK4472976.1
OG0005928	SSPN1_65650.1	KAK4471062.1
OG0005929	SSPN1_62760.1, SSPN1_62780.1	KAK4471976.1
OG0005930	SSPN1_76790.1	KAK4470977.1
OG0005931	SSPN1_70010.1	KAK4470299.1
OG0005932	SSPN1_2150.1	KAK4475354.1
OG0005933	SSPN1_40630.1, SSPN1_40630.2, SSPN1_40630.4, SSPN1_40630.3	KAK4467502.1
OG0005934	SSPN1_13000.1	KAK4475008.1
OG0005935	SSPN1_38750.1	KAK4472575.1, KAK4472577.1
OG0005936	SSPN1_62910.1	KAK4471961.1
OG0005937	SSPN1_86680.1, SSPN1_86680.2	KAK4468565.1
OG0005938	SSPN1_69900.1	KAK4470286.1
OG0005940	SSPN1_26330.1, SSPN1_26330.2	KAK4472210.1
OG0005941	SSPN1_90850.1	KAK4467692.1
OG0005942	SSPN1_79900.2, SSPN1_79900.1	KAK4468227.1
OG0005943	SSPN1_15830.1	KAK4474612.1
OG0005944	SSPN1_64270.1	KAK4471845.1
OG0005945	SSPN1_2760.1	KAK4475562.1
OG0005946	SSPN1_9230.1	KAK4475377.1
OG0005947	SSPN1_18610.1	KAK4474504.1
OG0005948	SSPN1_35700.1	KAK4474134.1
OG0005949	SSPN1_20180.1	KAK4476288.1
OG0005950	SSPN1_48350.1, SSPN1_48350.2	KAK4469379.1
OG0005951	SSPN1_6300.1	KAK4475924.1
OG0005952	SSPN1_79430.1	KAK4468271.1
OG0005953	SSPN1_66110.1, SSPN1_66110.2	KAK4471491.1
OG0005954	SSPN1_10360.1	KAK4474980.1
OG0005955	SSPN1_87880.1	KAK4468434.1
OG0005956	SSPN1_29420.1	KAK4472407.1, KAK4472409.1
OG0005957	SSPN1_23170.1	KAK4473021.1
OG0005958	SSPN1_71360.1, SSPN1_71360.2	KAK4470655.1
OG0005959	SSPN1_31730.1	KAK4473753.1
OG0005960	SSPN1_82090.1, SSPN1_82090.2	KAK4468067.1
OG0005961	SSPN1_66040.1	KAK4471494.1
OG0005962	SSPN1_89220.1, SSPN1_89220.2	KAK4467938.1
OG0005963	SSPN1_61770.1	KAK4471725.1
OG0005964	SSPN1_38690.1, SSPN1_38690.2	KAK4472569.1, KAK4472570.1
OG0005965	SSPN1_10190.1, SSPN1_10190.2	KAK4475340.1
OG0005966	SSPN1_84340.1	KAK4468725.1
OG0005967	SSPN1_70080.1	KAK4470305.1
OG0005968	SSPN1_18100.1	KAK4474288.1
OG0005969	SSPN1_41910.1	KAK4473554.1
OG0005970	SSPN1_21010.3, SSPN1_21010.1, SSPN1_21010.2	KAK4475475.1
OG0005971	SSPN1_24780.1	KAK4473003.1
OG0005972	SSPN1_52410.1	KAK4469894.1
OG0005973	SSPN1_42870.1	KAK4473750.1
OG0005974	SSPN1_21220.1	KAK4475441.1
OG0005975	SSPN1_68370.1, SSPN1_68370.2	KAK4470120.1
OG0005976	SSPN1_29650.1, SSPN1_29650.2, SSPN1_29650.3	KAK4472718.1
OG0005977	SSPN1_50280.1	KAK4469717.1
OG0005978	SSPN1_82790.1, SSPN1_82790.2	KAK4468863.1
OG0005979	SSPN1_27040.1	KAK4473101.1
OG0005980	SSPN1_54430.1	KAK4469979.1
OG0005981	SSPN1_89610.1	KAK4467729.1
OG0005982	SSPN1_59910.1	KAK4472059.1
OG0005983	SSPN1_46940.1	KAK4469327.1
OG0005984	SSPN1_59100.1	KAK4471262.1
OG0005985	SSPN1_26930.1, SSPN1_26930.2	KAK4473113.1
OG0005986	SSPN1_10320.1, SSPN1_10320.2	KAK4474975.1
OG0005987	SSPN1_10310.1, SSPN1_10310.2, SSPN1_10310.3	KAK4474974.1
OG0005989	SSPN1_78500.1, SSPN1_78500.2	KAK4468346.1, KAK4468347.1
OG0005990	SSPN1_54410.1	KAK4469977.1
OG0005991	SSPN1_52430.1	KAK4469892.1
OG0005992	SSPN1_45710.1	KAK4469099.1, KAK4469100.1, KAK4469101.1
OG0005993	SSPN1_74970.1, SSPN1_74970.2	KAK4470789.1
OG0005994	SSPN1_51960.1	KAK4469190.1
OG0005995	SSPN1_67800.1	KAK4470725.1
OG0005996	SSPN1_12100.1	KAK4475096.1
OG0005997	SSPN1_420.1	KAK4476238.1
OG0005998	SSPN1_46400.1	KAK4469603.1
OG0005999	SSPN1_77090.1, SSPN1_77090.2, SSPN1_77090.3	KAK4471003.1
OG0006000	SSPN1_16860.1	KAK4474471.1
OG0006001	SSPN1_84690.2, SSPN1_84690.1	KAK4468760.1
OG0006002	SSPN1_50180.1, SSPN1_50180.2	KAK4469727.1
OG0006003	SSPN1_36400.1	KAK4474192.1
OG0006004	SSPN1_48110.1	KAK4469213.1
OG0006005	SSPN1_70240.1, SSPN1_70230.1	KAK4470320.1
OG0006006	SSPN1_44930.1	KAK4469153.1
OG0006007	SSPN1_10150.1	KAK4475345.1
OG0006008	SSPN1_68880.1	KAK4470166.1
OG0006010	SSPN1_79090.1	KAK4476168.1
OG0006011	SSPN1_59550.1	KAK4471212.1
OG0006012	SSPN1_58440.1, SSPN1_58440.2	KAK4471356.1
OG0006013	SSPN1_21070.1	KAK4475468.1
OG0006014	SSPN1_71650.1	KAK4470473.1
OG0006015	SSPN1_72240.5, SSPN1_72240.2, SSPN1_72240.4, SSPN1_72240.1	KAK4470016.1
OG0006016	SSPN1_76390.1, SSPN1_76390.2, SSPN1_76390.3	KAK4470937.1
OG0006017	SSPN1_76400.1	KAK4470940.1, KAK4470939.1
OG0006018	SSPN1_86870.1	KAK4468934.1
OG0006019	SSPN1_82140.1	KAK4468072.1
OG0006020	SSPN1_9890.1	KAK4475367.1
OG0006021	SSPN1_73270.1	KAK4470679.1
OG0006022	SSPN1_62180.1, SSPN1_62180.2	KAK4471783.1
OG0006023	SSPN1_11320.1	KAK4475179.1
OG0006024	SSPN1_45500.1	KAK4469081.1
OG0006025	SSPN1_15740.1	KAK4474618.1
OG0006026	SSPN1_320.1	KAK4476112.1
OG0006027	SSPN1_23720.1	KAK4473172.1, KAK4473173.1
OG0006028	SSPN1_47880.1	KAK4469239.1
OG0006029	SSPN1_54200.1	KAK4469945.1
OG0006030	SSPN1_36510.1	KAK4472561.1
OG0006031	SSPN1_12020.1	KAK4475107.1
OG0006032	SSPN1_20250.1	KAK4476295.1
OG0006033	SSPN1_39900.1	KAK4473043.1
OG0006034	SSPN1_42090.1	KAK4473574.1
OG0006035	SSPN1_54140.1	KAK4469982.1
OG0006036	SSPN1_80090.1	KAK4468205.1
OG0006037	SSPN1_81130.1	KAK4468179.1
OG0006038	SSPN1_42040.1	KAK4473568.1
OG0006039	SSPN1_49240.1, SSPN1_49240.2, SSPN1_49240.3	KAK4469461.1
OG0006042	SSPN1_30340.1	KAK4472645.1
OG0006043	SSPN1_11090.1	KAK4475206.1
OG0006044	SSPN1_66390.1, SSPN1_66390.2	KAK4471490.1
OG0006045	SSPN1_34790.1, SSPN1_34780.1	KAK4474041.1
OG0006046	SSPN1_17620.1	KAK4474693.1
OG0006047	SSPN1_37450.1	KAK4472327.1
OG0006049	SSPN1_39320.1	KAK4473634.1
OG0006050	SSPN1_62770.1	KAK4471975.1
OG0006051	SSPN1_7030.1	KAK4476031.1
OG0006052	SSPN1_69920.1	KAK4470290.1
OG0006053	SSPN1_64860.1	KAK4471570.1
OG0006054	SSPN1_65530.1	KAK4471302.1
OG0006055	SSPN1_4570.2, SSPN1_4570.3, SSPN1_4570.1	KAK4475772.1, KAK4467429.1
OG0006056	SSPN1_15670.1	KAK4475275.1
OG0006057	SSPN1_29520.1	KAK4472732.1
OG0006058	SSPN1_10610.1	KAK4467230.1, KAK4474952.1
OG0006060	SSPN1_3200.1	KAK4475621.1
OG0006061	SSPN1_82240.1	KAK4468084.1
OG0006062	SSPN1_35180.1	KAK4474082.1
OG0006063	SSPN1_43740.1	KAK4472448.1
OG0006064	SSPN1_67200.1	KAK4470135.1
OG0006066	SSPN1_9000.1	KAK4476210.1
OG0006067	SSPN1_41920.1, SSPN1_41920.2, SSPN1_41920.3	KAK4473555.1
OG0006068	SSPN1_39760.1	KAK4472909.1
OG0006069	SSPN1_36700.1	KAK4472539.1
OG0006070	SSPN1_58330.1	KAK4471367.1
OG0006071	SSPN1_73890.1, SSPN1_73890.2	KAK4470452.1
OG0006072	SSPN1_80020.1, SSPN1_80020.2, SSPN1_80030.1	KAK4468222.1
OG0006073	SSPN1_50960.1	KAK4469475.1
OG0006074	SSPN1_87700.1	KAK4468415.1
OG0006075	SSPN1_24770.1, SSPN1_24770.2	KAK4473004.1
OG0006076	SSPN1_49230.1	KAK4469460.1
OG0006078	SSPN1_23750.1	KAK4473176.1
OG0006080	SSPN1_38210.1	KAK4472512.1
OG0006081	SSPN1_1720.1, SSPN1_1720.2	KAK4474967.1, KAK4474989.1
OG0006082	SSPN1_40440.1	KAK4473409.1
OG0006083	SSPN1_80680.1	KAK4468028.1
OG0006084	SSPN1_22190.1, SSPN1_22190.2	KAK4473370.1
OG0006085	SSPN1_70410.1, SSPN1_70410.2	KAK4470572.1
OG0006086	SSPN1_23480.1, SSPN1_23480.2	KAK4473150.1
OG0006087	SSPN1_31900.1	KAK4473763.1
OG0006088	SSPN1_68250.1, SSPN1_68250.2	KAK4470106.1
OG0006089	SSPN1_19300.1, SSPN1_19300.2	KAK4474553.1
OG0006090	SSPN1_88160.1	KAK4468461.1
OG0006091	SSPN1_77390.1	KAK4470064.1
OG0006092	SSPN1_18270.1	KAK4475267.1
OG0006093	SSPN1_53110.1	KAK4469849.1
OG0006094	SSPN1_49510.1	KAK4469655.1
OG0006096	SSPN1_11630.1	KAK4475145.1
OG0006098	SSPN1_24230.1	KAK4473228.1
OG0006099	SSPN1_7300.1, SSPN1_7300.2, SSPN1_7300.3	KAK4476012.1
OG0006101	SSPN1_33570.1	KAK4473860.1, KAK4473861.1
OG0006102	SSPN1_75170.1	KAK4470811.1
OG0006103	SSPN1_32960.1	KAK4473915.1
OG0006104	SSPN1_58080.1	KAK4471375.1
OG0006105	SSPN1_78860.1	KAK4468364.1
OG0006106	SSPN1_64430.1, SSPN1_64430.2	KAK4471821.1
OG0006107	SSPN1_71450.1, SSPN1_71450.2	KAK4470661.1
OG0006108	SSPN1_80780.1	KAK4468021.1
OG0006109	SSPN1_67470.1	KAK4470206.1
OG0006110	SSPN1_85800.1	KAK4468507.1
OG0006111	SSPN1_1990.1	KAK4475197.1
OG0006112	SSPN1_84680.1	KAK4468759.1
OG0006113	SSPN1_3640.1	KAK4475648.1
OG0006114	SSPN1_90200.1, SSPN1_90200.2, SSPN1_90200.3	KAK4467893.1, KAK4467894.1
OG0006115	SSPN1_26020.1	KAK4472915.1
OG0006116	SSPN1_45760.1	KAK4469108.1
OG0006117	SSPN1_54330.1, SSPN1_54330.2, SSPN1_54330.3	KAK4469972.1
OG0006118	SSPN1_54640.1	KAK4469742.1
OG0006119	SSPN1_53000.1	KAK4469860.1
OG0006120	SSPN1_41110.1	KAK4473475.1
OG0006121	SSPN1_21120.1	KAK4475463.1
OG0006122	SSPN1_28490.1	KAK4472419.1
OG0006123	SSPN1_64000.1	KAK4471863.1
OG0006124	SSPN1_59120.1	KAK4471259.1
OG0006125	SSPN1_71560.1	KAK4470482.1
OG0006126	SSPN1_62130.1	KAK4471777.1
OG0006127	SSPN1_41740.1	KAK4473539.1
OG0006128	SSPN1_33930.1	KAK4472161.1
OG0006129	SSPN1_17990.1	KAK4474736.1
OG0006130	SSPN1_26910.1	KAK4473116.1
OG0006131	SSPN1_61150.1	KAK4471379.1
OG0006132	SSPN1_49820.1	KAK4469148.1
OG0006133	SSPN1_66470.1, SSPN1_66470.2	KAK4471417.1
OG0006134	SSPN1_13110.2, SSPN1_13110.1	KAK4474994.1
OG0006135	SSPN1_1910.1	KAK4475120.1
OG0006136	SSPN1_73960.1	KAK4470446.1
OG0006139	SSPN1_17820.1	KAK4474726.1, KAK4467432.1
OG0006140	SSPN1_70500.4, SSPN1_70500.2, SSPN1_70500.3, SSPN1_70500.1	KAK4470583.1
OG0006141	SSPN1_29580.1	KAK4472725.1
OG0006143	SSPN1_11420.1	KAK4475166.1
OG0006144	SSPN1_63260.1, SSPN1_63260.2	KAK4471923.1
OG0006145	SSPN1_32150.1	KAK4473781.1
OG0006146	SSPN1_75050.1	KAK4470796.1
OG0006148	SSPN1_66580.1	KAK4471304.1
OG0006150	SSPN1_39080.1	KAK4472611.1
OG0006151	SSPN1_40360.1	KAK4473401.1
OG0006152	SSPN1_86790.1	KAK4468926.1
OG0006154	SSPN1_82980.1	KAK4468885.1
OG0006155	SSPN1_12700.1	KAK4475041.1
OG0006156	SSPN1_73980.1, SSPN1_73980.2	KAK4470444.1
OG0006157	SSPN1_43510.1, SSPN1_43510.2	KAK4473730.1
OG0006158	SSPN1_9990.1	KAK4475359.1
OG0006159	SSPN1_22650.1	KAK4473320.1
OG0006160	SSPN1_14190.1	KAK4474833.1
OG0006161	SSPN1_82340.1	KAK4468090.1, KAK4468092.1
OG0006162	SSPN1_11780.1	KAK4475131.1
OG0006163	SSPN1_1570.1	KAK4474820.1
OG0006164	SSPN1_740.1	KAK4474565.1
OG0006165	SSPN1_67670.1	KAK4470938.1
OG0006166	SSPN1_45850.1	KAK4469118.1
OG0006167	SSPN1_78750.1	KAK4467994.1
OG0006168	SSPN1_85730.1	KAK4468499.1
OG0006170	SSPN1_17930.1, SSPN1_17930.2	KAK4474729.1
OG0006171	SSPN1_3810.1	KAK4475668.1
OG0006172	SSPN1_42650.1	KAK4472589.1
OG0006173	SSPN1_9350.1, SSPN1_20890.1	KAK4475387.1
OG0006174	SSPN1_12090.1, SSPN1_12080.1	KAK4475094.1
OG0006175	SSPN1_84470.1, SSPN1_84470.2, SSPN1_84470.3, SSPN1_84470.4	KAK4468738.1
OG0006176	SSPN1_87310.1	KAK4468627.1
OG0006177	SSPN1_84150.1	KAK4468782.1
OG0006178	SSPN1_83710.1	KAK4468822.1
OG0006179	SSPN1_44640.1, SSPN1_44640.2	KAK4468953.1
OG0006180	SSPN1_49720.1	KAK4469145.1
OG0006181	SSPN1_76370.1	KAK4470935.1
OG0006183	SSPN1_38220.1	KAK4472514.1
OG0006185	SSPN1_46300.1, SSPN1_46300.2, SSPN1_46300.3, SSPN1_46300.4, SSPN1_46300.5, SSPN1_46300.6	KAK4469615.1
OG0006186	SSPN1_89340.2, SSPN1_89340.3, SSPN1_89340.4, SSPN1_89340.1	KAK4467923.1
OG0006187	SSPN1_41580.1	KAK4473522.1
OG0006188	SSPN1_41630.1, SSPN1_41630.2	KAK4473528.1
OG0006189	SSPN1_92000.1	KAK4467793.1
OG0006191	SSPN1_92930.1, SSPN1_92930.2	KAK4467879.1
OG0006193	SSPN1_87320.1	KAK4468628.1
OG0006195	SSPN1_69110.1	KAK4470192.1
OG0006196	SSPN1_73360.1	KAK4470690.1
OG0006197	SSPN1_58380.1	KAK4471366.1
OG0006198	SSPN1_38450.1	KAK4472537.1
OG0006199	SSPN1_25520.1	KAK4473029.1
OG0006200	SSPN1_24410.1	KAK4473248.1
OG0006201	SSPN1_22750.1, SSPN1_22750.2, SSPN1_22750.3, SSPN1_22750.4	KAK4473297.1
OG0006202	SSPN1_22100.1	KAK4473377.1
OG0006203	SSPN1_42170.1	KAK4473578.1
OG0006204	SSPN1_34220.1	KAK4473979.1
OG0006205	SSPN1_10890.1	KAK4474316.1
OG0006206	SSPN1_16320.1, SSPN1_16320.2, SSPN1_16320.3, SSPN1_16320.4	KAK4474546.1
OG0006207	SSPN1_13060.1	KAK4475002.1
OG0006208	SSPN1_2250.1, SSPN1_2250.2	KAK4475440.1
OG0006209	SSPN1_2450.1	KAK4475532.1
OG0006210	SSPN1_7670.1	KAK4476081.1
OG0006225	SSPN1_58060.1	KAK4471643.1
OG0006226	SSPN1_20260.1	KAK4476294.1
OG0006227	SSPN1_19090.2, SSPN1_19090.1, SSPN1_19090.3	KAK4474539.1
OG0006228	SSPN1_25290.1	KAK4472991.1
OG0006229	SSPN1_14880.1	KAK4474761.1
OG0006230	SSPN1_89750.1	KAK4467743.1
OG0006231	SSPN1_39400.1	KAK4473626.1
OG0006233	SSPN1_42880.1, SSPN1_42880.2, SSPN1_42880.3	KAK4473761.1
OG0006234	SSPN1_18570.1	KAK4474507.1
OG0006236	SSPN1_66370.1	KAK4471510.1
OG0006237	SSPN1_30730.1	KAK4473660.1
OG0006238	SSPN1_39200.1	KAK4472625.1
OG0006239	SSPN1_74320.1	KAK4470408.1
OG0006240	SSPN1_80060.1, SSPN1_80060.2	KAK4468210.1
OG0006241	SSPN1_53940.1	KAK4469038.1
OG0006242	SSPN1_15620.1	KAK4475281.1
OG0006243	SSPN1_42670.1	KAK4472546.1
OG0006244	SSPN1_66740.1	KAK4472018.1
OG0006246	SSPN1_77850.1	KAK4468289.1
OG0006248	SSPN1_87600.1, SSPN1_87600.2	KAK4468408.1
OG0006249	SSPN1_44560.1	KAK4469514.1
OG0006250	SSPN1_37910.1	KAK4472378.1
OG0006251	SSPN1_14390.1	KAK4474813.1
OG0006252	SSPN1_36370.1, SSPN1_36370.2	KAK4474188.1
OG0006253	SSPN1_86630.1, SSPN1_86620.1	KAK4468521.1
OG0006254	SSPN1_2190.1	KAK4475397.1
OG0006255	SSPN1_35020.1	KAK4474065.1
OG0006256	SSPN1_31090.1	KAK4473699.1
OG0006257	SSPN1_90350.1	KAK4467720.1
OG0006258	SSPN1_57850.1	KAK4471618.1
OG0006259	SSPN1_86720.1, SSPN1_86730.1	KAK4468606.1
OG0006260	SSPN1_23030.1	KAK4473007.1
OG0006261	SSPN1_73740.1	KAK4470727.1
OG0006262	SSPN1_66020.1, SSPN1_66020.2	KAK4471496.1
OG0006263	SSPN1_80850.1	KAK4467364.1
OG0006264	SSPN1_74800.1, SSPN1_74800.2	KAK4470774.1
OG0006265	SSPN1_22140.1, SSPN1_22140.2, SSPN1_22140.3	KAK4473372.1
OG0006266	SSPN1_49010.1, SSPN1_49010.2	KAK4469445.1
OG0006269	SSPN1_46760.1	KAK4469564.1
OG0006270	SSPN1_14370.1	KAK4474815.1
OG0006271	SSPN1_12280.1	KAK4475082.1
OG0006272	SSPN1_20770.1	KAK4476311.1
