Orthogroup	schistosoma_spindale	schistosoma_curassoni
OG0006969	SSPN1_68530.1	SCUR1_70530.1
OG0006970	SSPN1_68540.1, SSPN1_68540.2	SCUR1_70540.1
OG0006971	SSPN1_77350.1	SCUR1_79700.1
OG0006972	SSPN1_63130.1	SCUR1_61010.1
OG0006973	SSPN1_3900.1	SCUR1_3930.1
OG0006974	SSPN1_77900.1	SCUR1_80940.1
OG0006975	SSPN1_21710.1	SCUR1_22440.1
OG0006976	SSPN1_66240.1	SCUR1_68160.1
OG0006977	SSPN1_38280.1	SCUR1_32680.1, SCUR1_32680.2
OG0006978	SSPN1_22460.1	SCUR1_23110.1
OG0006979	SSPN1_58310.1	SCUR1_66170.1
OG0006980	SSPN1_76090.1	SCUR1_78490.1
OG0006981	SSPN1_62810.1, SSPN1_62810.2	SCUR1_61320.1
OG0006982	SSPN1_54360.1	SCUR1_56360.1
OG0006983	SSPN1_14970.1	SCUR1_15740.1
OG0006984	SSPN1_49830.1	SCUR1_51480.1
OG0006985	SSPN1_39630.1	SCUR1_41040.1, SCUR1_41040.2
OG0006986	SSPN1_3290.1	SCUR1_3380.1, SCUR1_3380.2, SCUR1_91140.1
OG0006987	SSPN1_74600.1	SCUR1_76870.1
OG0006988	SSPN1_74610.1	SCUR1_76880.1
OG0006989	SSPN1_70850.1	SCUR1_72960.1
OG0006990	SSPN1_1960.1	SCUR1_1870.1
OG0006991	SSPN1_77810.1	SCUR1_81020.1
OG0006992	SSPN1_20860.1	SCUR1_22340.1
OG0006993	SSPN1_13630.1	SCUR1_17140.1
OG0006994	SSPN1_4940.1	SCUR1_5070.1
OG0006995	SSPN1_61920.1	SCUR1_62100.1
OG0006997	SSPN1_82920.1	SCUR1_85030.1
OG0006998	SSPN1_73230.1	SCUR1_75500.1
OG0006999	SSPN1_44520.1	SCUR1_46140.1, SCUR1_98630.1
OG0007000	SSPN1_79940.1	SCUR1_82180.1
OG0007001	SSPN1_47130.1	SCUR1_48750.1
OG0007002	SSPN1_91200.1	SCUR1_93380.1
OG0007004	SSPN1_89100.1	SCUR1_91510.1
OG0007005	SSPN1_44530.1	SCUR1_98620.1, SCUR1_46130.1
OG0007006	SSPN1_89400.1	SCUR1_91670.1
OG0007007	SSPN1_42450.1	SCUR1_44010.1
OG0007008	SSPN1_60230.1	SCUR1_64150.1
OG0007009	SSPN1_87740.1	SCUR1_89830.1
OG0007010	SSPN1_9610.1	SCUR1_21680.1
OG0007011	SSPN1_48530.1	SCUR1_50190.1
OG0007012	SSPN1_46350.1	SCUR1_47980.1
OG0007013	SSPN1_65390.1	SCUR1_63810.1
OG0007014	SSPN1_16530.1	SCUR1_12040.1
OG0007015	SSPN1_76700.1	SCUR1_79080.1
OG0007016	SSPN1_10470.1	SCUR1_17640.1
OG0007017	SSPN1_48820.1	SCUR1_50530.1
OG0007018	SSPN1_90670.1	SCUR1_92880.1, SCUR1_92880.2
OG0007019	SSPN1_75630.1	SCUR1_78010.1
OG0007020	SSPN1_54620.1	SCUR1_56590.1
OG0007021	SSPN1_46920.1, SSPN1_46920.2	SCUR1_48570.1
OG0007022	SSPN1_62980.1	SCUR1_100670.1, SCUR1_61140.1
OG0007023	SSPN1_43620.1	SCUR1_45250.1
OG0007024	SSPN1_80040.1	SCUR1_82270.1
OG0007025	SSPN1_87690.1	SCUR1_89780.1
OG0007026	SSPN1_64540.1	SCUR1_59570.1
OG0007027	SSPN1_230.1	SCUR1_1120.1
OG0007028	SSPN1_72180.1	SCUR1_74290.1
OG0007029	SSPN1_11860.1	SCUR1_19030.1
OG0007030	SSPN1_68230.1	SCUR1_70240.1
OG0007031	SSPN1_33010.1, SSPN1_33020.1	SCUR1_38160.1
OG0007032	SSPN1_76210.1	SCUR1_78610.1
OG0007033	SSPN1_76220.1, SSPN1_76220.2	SCUR1_78620.1
OG0007034	SSPN1_76230.1	SCUR1_78630.1
OG0007035	SSPN1_67390.1	SCUR1_69360.1
OG0007036	SSPN1_79390.1	SCUR1_81580.1
OG0007037	SSPN1_64380.1	SCUR1_59760.1
OG0007038	SSPN1_33100.1	SCUR1_38080.1
OG0007039	SSPN1_50480.1	SCUR1_52190.1
OG0007040	SSPN1_69700.1	SCUR1_71850.1, SCUR1_71850.2
OG0007041	SSPN1_28660.1	SCUR1_29730.1
OG0007042	SSPN1_26490.1	SCUR1_27600.1
OG0007043	SSPN1_82900.1	SCUR1_85050.1
OG0007044	SSPN1_16650.1, SSPN1_16650.2	SCUR1_12180.1
OG0007046	SSPN1_80160.1	SCUR1_82390.2, SCUR1_82390.1
OG0007047	SSPN1_55800.1	SCUR1_57800.1
OG0007048	SSPN1_62200.1	SCUR1_61870.2, SCUR1_61870.1
OG0007050	SSPN1_19920.1	SCUR1_10570.1
OG0007051	SSPN1_15850.2, SSPN1_15850.1	SCUR1_14820.1
OG0007052	SSPN1_6450.1	SCUR1_6480.1
OG0007053	SSPN1_34840.1	SCUR1_36270.1
OG0007054	SSPN1_84240.1	SCUR1_86420.1
OG0007055	SSPN1_68130.1	SCUR1_70140.1
OG0007056	SSPN1_22570.1	SCUR1_23250.1
OG0007057	SSPN1_58800.1	SCUR1_65670.1
OG0007058	SSPN1_2010.1	SCUR1_1910.1
OG0007059	SSPN1_44190.1	SCUR1_45720.1
OG0007060	SSPN1_36980.1	SCUR1_34080.1
OG0007061	SSPN1_90180.1	SCUR1_92390.1
OG0007062	SSPN1_22510.1	SCUR1_23170.1
OG0007063	SSPN1_630.1	SCUR1_290.1
OG0007064	SSPN1_82880.1	SCUR1_85070.1
OG0007065	SSPN1_4760.1	SCUR1_4880.1
OG0007067	SSPN1_80310.1	SCUR1_82540.1
OG0007068	SSPN1_75410.1	SCUR1_77760.1, SCUR1_77760.2
OG0007069	SSPN1_35100.1	SCUR1_35910.1
OG0007070	SSPN1_50820.1	SCUR1_52560.1
OG0007071	SSPN1_52280.1	SCUR1_54110.1
OG0007072	SSPN1_35420.1	SCUR1_35590.1
OG0007073	SSPN1_67730.1	SCUR1_69730.1
OG0007074	SSPN1_72870.1	SCUR1_75130.1
OG0007075	SSPN1_11620.1	SCUR1_18780.1
OG0007076	SSPN1_38790.1, SSPN1_38790.2, SSPN1_38790.3	SCUR1_32140.1
OG0007077	SSPN1_59360.1	SCUR1_65010.1
OG0007078	SSPN1_49540.2, SSPN1_49540.7	SCUR1_51080.1
OG0007080	SSPN1_10980.1	SCUR1_18160.1
OG0007081	SSPN1_50610.1	SCUR1_52320.1
OG0007082	SSPN1_84430.1	SCUR1_86240.1
OG0007083	SSPN1_75550.1	SCUR1_77920.1
OG0007085	SSPN1_32090.1, SSPN1_32110.1	SCUR1_39030.1
OG0007086	SSPN1_82190.1	SCUR1_84140.1
OG0007087	SSPN1_58360.1	SCUR1_66120.1
OG0007088	SSPN1_91570.1	SCUR1_93790.1
OG0007089	SSPN1_62220.1	SCUR1_61850.1
OG0007090	SSPN1_13700.1, SSPN1_13700.2	SCUR1_17050.1
OG0007091	SSPN1_68600.1	SCUR1_70600.1
OG0007092	SSPN1_14610.1	SCUR1_16110.1
OG0007094	SSPN1_44770.1	SCUR1_46430.1
OG0007096	SSPN1_86640.1	SCUR1_88130.1
OG0007097	SSPN1_52940.1	SCUR1_54780.1
OG0007098	SSPN1_73680.1	SCUR1_75920.1
OG0007099	SSPN1_81310.1	SCUR1_83500.1
OG0007100	SSPN1_61580.1	SCUR1_62470.1
OG0007101	SSPN1_35920.1	SCUR1_35170.1
OG0007102	SSPN1_82520.1, SSPN1_28510.1	SCUR1_29580.1
OG0007103	SSPN1_61590.1	SCUR1_62460.1, SCUR1_62460.2
OG0007104	SSPN1_58020.1	SCUR1_98360.1, SCUR1_98360.2
OG0007105	SSPN1_60250.1	SCUR1_64130.1, SCUR1_64130.2
OG0007107	SSPN1_66360.1	SCUR1_68270.1
OG0007112	SSPN1_81640.1	SCUR1_83790.1
OG0007113	SSPN1_92180.1	SCUR1_94350.1
OG0007114	SSPN1_84700.1	SCUR1_86610.1
OG0007117	SSPN1_21310.1, SSPN1_21310.2, SSPN1_21310.3	SCUR1_22070.1
OG0007118	SSPN1_90610.1, SSPN1_90610.2	SCUR1_92820.1
OG0007120	SSPN1_79870.1	SCUR1_82100.1, SCUR1_82100.2, SCUR1_82100.3
OG0007121	SSPN1_84030.1, SSPN1_84030.2	SCUR1_85860.1
OG0007122	SSPN1_51990.1	SCUR1_53810.1, SCUR1_53810.2, SCUR1_53810.3
OG0007123	SSPN1_68570.1	SCUR1_70570.1
OG0007124	SSPN1_69600.1	SCUR1_71700.2, SCUR1_71700.3, SCUR1_71700.1
OG0007125	SSPN1_76130.1	SCUR1_78520.1
OG0007126	SSPN1_67640.1, SSPN1_67640.2	SCUR1_69630.1, SCUR1_69630.2
OG0007127	SSPN1_43210.1	SCUR1_44850.2, SCUR1_44850.1, SCUR1_44850.3, SCUR1_44850.4
OG0007128	SSPN1_38150.1, SSPN1_38150.2	SCUR1_32830.1
OG0007129	SSPN1_38910.1	SCUR1_32050.1
OG0007131	SSPN1_23910.1	SCUR1_24860.1
OG0007132	SSPN1_34930.2	SCUR1_36150.1
OG0007132	SSPN1_34930.1	SCUR1_36150.2
OG0007133	SSPN1_19320.1	SCUR1_11200.1
OG0007134	SSPN1_10230.1	SCUR1_20480.1
OG0007135	SSPN1_10050.1	SCUR1_20270.1, SCUR1_20270.2, SCUR1_20270.3, SCUR1_20270.4, SCUR1_20270.5
OG0007136	SSPN1_50890.1	SCUR1_66810.1
OG0007136	SSPN1_82950.1	SCUR1_77970.1
OG0007137	SSPN1_50560.1	SCUR1_52280.1
OG0007138	SSPN1_83820.1	SCUR1_99130.1
OG0007140	SSPN1_37980.1	SCUR1_60770.1, SCUR1_60770.2, SCUR1_60770.3
OG0007149	SSPN1_54270.1	SCUR1_56280.1, SCUR1_56280.2
OG0007150	SSPN1_16980.1, SSPN1_16990.1	SCUR1_12480.1
OG0007151	SSPN1_69060.1, SSPN1_69060.2	SCUR1_71110.1
OG0007152	SSPN1_90530.1	SCUR1_92750.1
OG0007153	SSPN1_11800.1	SCUR1_18970.1
OG0007154	SSPN1_33370.1, SSPN1_33370.2	SCUR1_37820.1
OG0007155	SSPN1_55400.1	SCUR1_57470.1
OG0007156	SSPN1_36500.1	SCUR1_34600.1
OG0007157	SSPN1_70940.1	SCUR1_73040.1
OG0007158	SSPN1_85780.1	SCUR1_89020.1
OG0007159	SSPN1_85260.1	SCUR1_87160.1
OG0007160	SSPN1_37890.1	SCUR1_33110.1
OG0007161	SSPN1_77500.1	SCUR1_79820.1
OG0007162	SSPN1_11110.1	SCUR1_18280.1
OG0007163	SSPN1_22500.1	SCUR1_23150.1
OG0007164	SSPN1_72130.1	SCUR1_74240.1
OG0007165	SSPN1_33260.1	SCUR1_37910.1
OG0007166	SSPN1_88940.1	SCUR1_91030.1
OG0007167	SSPN1_31980.1	SCUR1_39150.1
OG0007168	SSPN1_57220.1	SCUR1_59130.1
OG0007169	SSPN1_70490.1	SCUR1_72550.1
OG0007171	SSPN1_52640.1	SCUR1_54460.1
OG0007172	SSPN1_27550.1	SCUR1_22670.1
OG0007173	SSPN1_8700.1	SCUR1_8710.1
OG0007174	SSPN1_50550.1	SCUR1_52270.1
OG0007175	SSPN1_34130.1	SCUR1_36990.1
OG0007176	SSPN1_81690.1	SCUR1_83840.1
OG0007177	SSPN1_41550.1	SCUR1_43080.1
OG0007178	SSPN1_63420.1	SCUR1_60660.1
OG0007179	SSPN1_23040.1	SCUR1_23850.1
OG0007180	SSPN1_280.1	SCUR1_1080.1
OG0007181	SSPN1_86090.1	SCUR1_88750.1
OG0007182	SSPN1_15730.1	SCUR1_14930.1
OG0007184	SSPN1_86600.1	SCUR1_88160.1
OG0007185	SSPN1_90240.1	SCUR1_92450.1
OG0007186	SSPN1_72120.1	SCUR1_74230.1
OG0007187	SSPN1_77280.1	SCUR1_79640.1
OG0007188	SSPN1_65580.1, SSPN1_65590.1	SCUR1_67880.1
OG0007189	SSPN1_65280.1	SCUR1_63990.1
OG0007190	SSPN1_31590.1	SCUR1_39550.1
OG0007191	SSPN1_79410.1	SCUR1_81610.1
OG0007192	SSPN1_57490.1	SCUR1_66990.1, SCUR1_66990.2
OG0007194	SSPN1_6840.1	SCUR1_6800.1
OG0007195	SSPN1_83590.1	SCUR1_85720.1
OG0007196	SSPN1_15840.1	SCUR1_14830.1
OG0007197	SSPN1_86170.1	SCUR1_88670.1
OG0007198	SSPN1_29000.1	SCUR1_30040.1
OG0007199	SSPN1_23060.1	SCUR1_98860.1
OG0007200	SSPN1_8510.1	SCUR1_8520.1
OG0007201	SSPN1_86540.1	SCUR1_88250.1
OG0007202	SSPN1_70350.1	SCUR1_72410.1
OG0007205	SSPN1_88620.1	SCUR1_90670.1
OG0007206	SSPN1_67980.1	SCUR1_69980.1
OG0007207	SSPN1_47420.1	SCUR1_49020.1
OG0007208	SSPN1_75610.1	SCUR1_77990.1
OG0007209	SSPN1_91270.1	SCUR1_93460.1
OG0007210	SSPN1_86810.1	SCUR1_87960.1
OG0007211	SSPN1_22060.1	SCUR1_22760.1
OG0007212	SSPN1_57790.1	SCUR1_66680.1
OG0007213	SSPN1_57780.1, SSPN1_57780.2	SCUR1_66690.1
OG0007214	SSPN1_76140.1	SCUR1_78540.1
OG0007215	SSPN1_16820.1	SCUR1_12330.1
OG0007216	SSPN1_11750.1	SCUR1_18920.1
OG0007217	SSPN1_41940.1	SCUR1_43480.1
OG0007218	SSPN1_45550.1, SSPN1_45550.2	SCUR1_47170.1
OG0007219	SSPN1_20450.1	SCUR1_9920.1
OG0007220	SSPN1_35320.1	SCUR1_35690.1
OG0007221	SSPN1_35460.1	SCUR1_35560.1
OG0007222	SSPN1_8360.1	SCUR1_8380.1
OG0007223	SSPN1_63590.1	SCUR1_60460.1
OG0007224	SSPN1_70100.1	SCUR1_72160.1, SCUR1_72160.2
OG0007225	SSPN1_58220.1	SCUR1_66270.1
OG0007226	SSPN1_42600.1	SCUR1_44160.1
OG0007227	SSPN1_88220.1	SCUR1_90320.1
OG0007228	SSPN1_76900.1	SCUR1_79280.1
OG0007229	SSPN1_72370.1	SCUR1_74520.1
OG0007230	SSPN1_20290.1, SSPN1_20290.2, SSPN1_20290.3	SCUR1_10150.1
OG0007231	SSPN1_22910.1	SCUR1_23530.1
OG0007232	SSPN1_16540.1	SCUR1_12060.1
OG0007233	SSPN1_92170.1	SCUR1_94340.1
OG0007234	SSPN1_64020.1	SCUR1_60090.1
OG0007235	SSPN1_13100.1	SCUR1_20780.1
OG0007236	SSPN1_3410.1	SCUR1_3490.1
OG0007237	SSPN1_73400.1	SCUR1_75660.1
OG0007238	SSPN1_26080.1	SCUR1_27150.2, SCUR1_27150.1, SCUR1_27150.3
OG0007239	SSPN1_74980.1	SCUR1_77290.1
OG0007240	SSPN1_67130.1	SCUR1_69080.1, SCUR1_69080.2
OG0007241	SSPN1_40700.1	SCUR1_42160.1
OG0007242	SSPN1_41860.1	SCUR1_43400.1
OG0007243	SSPN1_32310.1	SCUR1_38850.1
OG0007244	SSPN1_69970.1	SCUR1_72080.1
OG0007245	SSPN1_51160.1	SCUR1_52900.1
OG0007246	SSPN1_46960.1	SCUR1_48610.1
OG0007247	SSPN1_50200.1	SCUR1_51890.1
OG0007248	SSPN1_24530.1	SCUR1_25500.1
OG0007249	SSPN1_77800.1	SCUR1_81030.1
OG0007251	SSPN1_34110.1	SCUR1_37010.1
OG0007252	SSPN1_17070.1	SCUR1_12550.1
OG0007253	SSPN1_51440.1	SCUR1_53160.1
OG0007254	SSPN1_74480.1	SCUR1_76750.1
OG0007255	SSPN1_68930.1	SCUR1_70970.1
OG0007256	SSPN1_65900.1	SCUR1_63600.1
OG0007257	SSPN1_52710.1	SCUR1_54540.1
OG0007258	SSPN1_89470.1	SCUR1_91160.1
OG0007259	SSPN1_16460.1	SCUR1_11950.1, SCUR1_11960.1
OG0007260	SSPN1_74790.1	SCUR1_77080.1
OG0007261	SSPN1_39880.1	SCUR1_41290.1
OG0007262	SSPN1_80250.1	SCUR1_82470.1
OG0007263	SSPN1_8550.1	SCUR1_8570.1
OG0007264	SSPN1_16950.1	SCUR1_12460.1
OG0007265	SSPN1_25080.1, SSPN1_25080.2	SCUR1_26070.1, SCUR1_26070.2
OG0007266	SSPN1_62400.1, SSPN1_62390.1	SCUR1_61690.1
OG0007267	SSPN1_87450.1	SCUR1_89480.1, SCUR1_89480.2, SCUR1_89480.3
OG0007268	SSPN1_42310.1	SCUR1_43870.1
OG0007269	SSPN1_13150.1	SCUR1_20730.1
OG0007270	SSPN1_78880.1	SCUR1_80250.1, SCUR1_80250.2, SCUR1_80250.3
OG0007272	SSPN1_4410.1	SCUR1_4520.1
OG0007273	SSPN1_4680.1	SCUR1_4810.1
OG0007274	SSPN1_52510.1	SCUR1_54360.1
OG0007275	SSPN1_29080.1	SCUR1_30130.1
OG0007276	SSPN1_29380.1	SCUR1_30400.1
OG0007277	SSPN1_45970.1	SCUR1_100450.1
OG0007278	SSPN1_41530.1	SCUR1_43010.1
OG0007279	SSPN1_81950.1	SCUR1_84380.1
OG0007280	SSPN1_75460.1	SCUR1_77820.1
OG0007281	SSPN1_74060.1, SSPN1_74060.3, SSPN1_74060.2	SCUR1_76290.1
OG0007282	SSPN1_59390.1	SCUR1_64990.1
OG0007283	SSPN1_47370.1	SCUR1_48940.1
OG0007284	SSPN1_15680.1	SCUR1_14980.1
OG0007285	SSPN1_39660.1	SCUR1_41080.1
OG0007286	SSPN1_53920.1	SCUR1_55980.1
OG0007287	SSPN1_63900.1	SCUR1_60210.1
OG0007288	SSPN1_76100.2, SSPN1_76100.1	SCUR1_78500.1
OG0007289	SSPN1_58710.1	SCUR1_65750.1, SCUR1_65760.1, SCUR1_65760.2
OG0007290	SSPN1_35120.1	SCUR1_35890.1
OG0007291	SSPN1_49930.1	SCUR1_51600.1
OG0007292	SSPN1_47180.1	SCUR1_48790.1
OG0007293	SSPN1_44670.1	SCUR1_46250.1
OG0007294	SSPN1_67790.1	SCUR1_69790.1
OG0007296	SSPN1_61810.1	SCUR1_62250.1
OG0007297	SSPN1_84160.1	SCUR1_85990.1
OG0007298	SSPN1_40120.1	SCUR1_41560.1
OG0007299	SSPN1_75920.1	SCUR1_78330.1
OG0007301	SSPN1_32290.1	SCUR1_38870.1
OG0007302	SSPN1_80730.1	SCUR1_82900.1
OG0007303	SSPN1_80270.1	SCUR1_82500.1
OG0007304	SSPN1_42760.1	SCUR1_44340.1
OG0007305	SSPN1_53140.1, SSPN1_53140.2	SCUR1_54960.1
OG0007306	SSPN1_68280.1	SCUR1_70290.1
OG0007307	SSPN1_48230.1	SCUR1_49850.1
OG0007309	SSPN1_64720.1	SCUR1_59380.1
OG0007310	SSPN1_49790.1	SCUR1_51440.1
OG0007311	SSPN1_1550.1	SCUR1_1510.1
OG0007312	SSPN1_8910.1	SCUR1_8920.1
OG0007313	SSPN1_75560.1	SCUR1_77930.1
OG0007314	SSPN1_45230.1	SCUR1_46840.1
OG0007315	SSPN1_81900.1, SSPN1_81900.2	SCUR1_84440.1
OG0007316	SSPN1_36760.1	SCUR1_34330.1
OG0007317	SSPN1_37330.1	SCUR1_33700.1
OG0007318	SSPN1_3240.1	SCUR1_3330.1
OG0007319	SSPN1_45750.1	SCUR1_47370.1
OG0007320	SSPN1_31050.1	SCUR1_40130.1
OG0007321	SSPN1_7580.1	SCUR1_7530.1
OG0007322	SSPN1_60090.1	SCUR1_64310.1
OG0007323	SSPN1_70200.1	SCUR1_72270.1
OG0007324	SSPN1_82860.1	SCUR1_85090.1
OG0007325	SSPN1_15790.1	SCUR1_14880.1
OG0007326	SSPN1_69960.1, SSPN1_69960.2	SCUR1_72070.1
OG0007327	SSPN1_20360.1	SCUR1_10050.1
OG0007328	SSPN1_27410.1	SCUR1_28590.1
OG0007329	SSPN1_11830.1	SCUR1_19000.1
OG0007331	SSPN1_54520.1	SCUR1_56510.1
OG0007332	SSPN1_35550.1	SCUR1_35450.1
OG0007334	SSPN1_88240.1	SCUR1_90340.1
OG0007336	SSPN1_32530.1, SSPN1_32530.2	SCUR1_38680.1
OG0007337	SSPN1_60610.1	SCUR1_63440.1
OG0007339	SSPN1_49690.1	SCUR1_51360.1
OG0007340	SSPN1_12520.1	SCUR1_21420.1
OG0007341	SSPN1_7520.1	SCUR1_7470.2, SCUR1_7470.1
OG0007343	SSPN1_49180.1	SCUR1_50820.1
OG0007344	SSPN1_16350.1	SCUR1_14290.1
OG0007345	SSPN1_74260.1	SCUR1_76540.1
OG0007346	SSPN1_89110.1	SCUR1_91500.1
OG0007347	SSPN1_10750.1	SCUR1_17940.1
OG0007348	SSPN1_650.1	SCUR1_310.1
OG0007349	SSPN1_180.1	SCUR1_1190.1
OG0007350	SSPN1_46990.1	SCUR1_48640.1
OG0007351	SSPN1_16410.1	SCUR1_14340.1
OG0007352	SSPN1_54990.1	SCUR1_57040.1
OG0007353	SSPN1_24960.1	SCUR1_25920.1
OG0007355	SSPN1_6890.1	SCUR1_6840.1
OG0007356	SSPN1_13530.1	SCUR1_17260.1
OG0007357	SSPN1_2650.1	SCUR1_2600.1
OG0007358	SSPN1_7800.1	SCUR1_7740.1
OG0007359	SSPN1_82960.1	SCUR1_85000.1
OG0007362	SSPN1_45800.1	SCUR1_47420.1
OG0007363	SSPN1_76000.1	SCUR1_78410.1
OG0007364	SSPN1_33780.1	SCUR1_37370.1
OG0007365	SSPN1_56440.1	SCUR1_58420.1
OG0007366	SSPN1_61140.1	SCUR1_62890.1
OG0007367	SSPN1_63010.1	SCUR1_100700.1, SCUR1_61110.1
OG0007369	SSPN1_90280.1	SCUR1_92480.1
OG0007370	SSPN1_69910.1	SCUR1_72020.1
OG0007371	SSPN1_89670.1	SCUR1_91910.1
OG0007372	SSPN1_3690.1, SSPN1_3690.2, SSPN1_3690.3	SCUR1_3710.1
OG0007373	SSPN1_80910.1	SCUR1_83050.1
OG0007374	SSPN1_85710.1	SCUR1_89090.2, SCUR1_89090.1
OG0007375	SSPN1_78190.1	SCUR1_81140.1
OG0007376	SSPN1_79950.1	SCUR1_96610.1, SCUR1_96610.2, SCUR1_96610.3, SCUR1_96610.4
OG0007377	SSPN1_84290.1, SSPN1_84290.2	SCUR1_86370.1
OG0007378	SSPN1_88210.1	SCUR1_90310.1
OG0007379	SSPN1_87290.1, SSPN1_87290.2, SSPN1_87290.3	SCUR1_89290.1
OG0007381	SSPN1_48930.1, SSPN1_48930.2	SCUR1_50650.1, SCUR1_95960.1
OG0007382	SSPN1_69270.1	SCUR1_71340.1
OG0007383	SSPN1_73340.1	SCUR1_75610.1
OG0007385	SSPN1_39110.1, SSPN1_39110.2	SCUR1_31760.1
OG0007386	SSPN1_27050.1	SCUR1_28230.1
OG0007387	SSPN1_40200.1, SSPN1_40200.2	SCUR1_41640.1
OG0007388	SSPN1_40930.1	SCUR1_42380.1
OG0007389	SSPN1_18530.1	SCUR1_14080.1
OG0007390	SSPN1_18140.1	SCUR1_13690.1
OG0007392	SSPN1_15090.1	SCUR1_15610.1
OG0007393	SSPN1_3700.1, SSPN1_3700.2	SCUR1_3720.1
OG0007394	SSPN1_4000.1, SSPN1_4000.2	SCUR1_4060.1
OG0007395	SSPN1_19030.1	SCUR1_11500.1
OG0007396	SSPN1_6620.3, SSPN1_6620.6, SSPN1_6620.2, SSPN1_6620.5, SSPN1_6620.4, SSPN1_6620.1	SCUR1_6610.1
OG0007397	SSPN1_69330.1	SCUR1_71410.1
OG0007398	SSPN1_89450.1	SCUR1_91720.1
OG0007413	SSPN1_54060.1	SCUR1_56090.1
OG0007414	SSPN1_18130.1	SCUR1_13680.1
OG0007415	SSPN1_42890.1	SCUR1_44460.1
OG0007416	SSPN1_53290.1	SCUR1_55140.1
OG0007417	SSPN1_20000.1	SCUR1_10500.1
OG0007418	SSPN1_74330.1	SCUR1_76590.1
OG0007419	SSPN1_5480.1	SCUR1_5610.1
OG0007420	SSPN1_11920.1	SCUR1_19120.1
OG0007421	SSPN1_90050.1	SCUR1_92270.1
OG0007422	SSPN1_10630.1	SCUR1_17800.1
OG0007423	SSPN1_10620.1	SCUR1_17790.1
OG0007424	SSPN1_41130.1	SCUR1_42570.1
OG0007425	SSPN1_44970.1	SCUR1_46570.1
OG0007426	SSPN1_86750.1	SCUR1_88040.1
OG0007428	SSPN1_12340.1	SCUR1_19500.1
OG0007429	SSPN1_21410.1	SCUR1_21980.1
OG0007430	SSPN1_45780.1	SCUR1_47400.1
OG0007431	SSPN1_79370.1, SSPN1_79370.2	SCUR1_81560.1
OG0007432	SSPN1_46770.1	SCUR1_48430.1
OG0007433	SSPN1_65290.1	SCUR1_64000.1
OG0007434	SSPN1_65260.1	SCUR1_63980.1
OG0007435	SSPN1_59510.1	SCUR1_64860.1
OG0007436	SSPN1_40160.1	SCUR1_41590.1
OG0007437	SSPN1_52490.1	SCUR1_54340.1
OG0007438	SSPN1_20790.1	SCUR1_9570.1
OG0007439	SSPN1_10420.1	SCUR1_17600.1
OG0007441	SSPN1_63450.1	SCUR1_60630.1
OG0007442	SSPN1_29570.1	SCUR1_30610.1
OG0007443	SSPN1_19860.1	SCUR1_10640.1
OG0007444	SSPN1_64850.1	SCUR1_59250.1
OG0007445	SSPN1_35690.1	SCUR1_35290.1
OG0007446	SSPN1_17370.1	SCUR1_12870.1
OG0007447	SSPN1_37090.1	SCUR1_96470.1, SCUR1_33930.1
OG0007448	SSPN1_34660.1	SCUR1_36430.1
OG0007451	SSPN1_520.1	SCUR1_840.1
OG0007452	SSPN1_36890.1	SCUR1_34170.1
OG0007453	SSPN1_74570.1	SCUR1_76840.1
OG0007454	SSPN1_38330.1	SCUR1_32630.1
OG0007456	SSPN1_8030.1	SCUR1_8000.1
OG0007457	SSPN1_28570.1	SCUR1_29640.1
OG0007458	SSPN1_35330.1	SCUR1_97330.1
OG0007459	SSPN1_16480.1	SCUR1_11980.1
OG0007460	SSPN1_51520.1	SCUR1_53260.1
OG0007461	SSPN1_74740.1	SCUR1_77010.1
OG0007462	SSPN1_26860.1	SCUR1_28020.1
OG0007463	SSPN1_71130.1	SCUR1_73240.1
OG0007464	SSPN1_40940.1	SCUR1_42390.1
OG0007465	SSPN1_90740.1	SCUR1_92950.1
OG0007466	SSPN1_29500.1	SCUR1_30530.1
OG0007467	SSPN1_54030.1	SCUR1_98160.1
OG0007468	SSPN1_75230.1	SCUR1_77530.1
OG0007470	SSPN1_74640.1	SCUR1_76930.1
OG0007471	SSPN1_48790.1	SCUR1_50490.1
OG0007472	SSPN1_32210.1	SCUR1_38950.1
OG0007473	SSPN1_27090.1	SCUR1_28280.1
OG0007474	SSPN1_22020.1, SSPN1_22020.2	SCUR1_22710.1
OG0007475	SSPN1_37070.1	SCUR1_33960.1
OG0007476	SSPN1_68350.1	SCUR1_70370.1
OG0007478	SSPN1_35610.1	SCUR1_35390.1
OG0007479	SSPN1_14490.1	SCUR1_16250.1
OG0007480	SSPN1_86940.1	SCUR1_87830.1, SCUR1_87830.2
OG0007481	SSPN1_62080.1	SCUR1_61950.1
OG0007482	SSPN1_44700.1	SCUR1_46280.1
OG0007483	SSPN1_42920.1	SCUR1_44510.1
OG0007484	SSPN1_66640.1	SCUR1_68570.1
OG0007485	SSPN1_55680.1	SCUR1_57640.1, SCUR1_99650.1
OG0007487	SSPN1_70270.1	SCUR1_72330.1
OG0007488	SSPN1_46950.1	SCUR1_48600.1
OG0007489	SSPN1_54970.1	SCUR1_57060.1
OG0007491	SSPN1_50020.1	SCUR1_51690.1
OG0007492	SSPN1_81070.1	SCUR1_83250.1
OG0007493	SSPN1_27480.1	SCUR1_28660.1
OG0007494	SSPN1_12430.1	SCUR1_19590.1
