Orthogroup	schistosoma_spindale	trichobilharzia_regenti
OG0006120	SSPN1_41110.1	TREG1_55830.1
OG0006121	SSPN1_21120.1	TREG1_115370.1, TREG1_115370.2, TREG1_115370.3
OG0006122	SSPN1_28490.1	TREG1_46600.1
OG0006123	SSPN1_64000.1	TREG1_86980.1, TREG1_86980.2
OG0006124	SSPN1_59120.1	TREG1_88030.1, TREG1_88040.1
OG0006125	SSPN1_71560.1	TREG1_102780.3, TREG1_102780.1, TREG1_102780.2
OG0006126	SSPN1_62130.1	TREG1_85140.1
OG0006127	SSPN1_41740.1	TREG1_42730.1
OG0006128	SSPN1_33930.1	TREG1_140480.1, TREG1_52920.1
OG0006129	SSPN1_17990.1	TREG1_14820.1
OG0006130	SSPN1_26910.1	TREG1_37180.1, TREG1_37180.3, TREG1_37180.2
OG0006131	SSPN1_61150.1	TREG1_86460.1
OG0006132	SSPN1_49820.1	TREG1_64600.1
OG0006133	SSPN1_66470.1, SSPN1_66470.2	TREG1_93990.2, TREG1_93990.1, TREG1_93990.4, TREG1_93990.3
OG0006134	SSPN1_13110.2, SSPN1_13110.1	TREG1_27610.1
OG0006135	SSPN1_1910.1	TREG1_10060.1, TREG1_10060.2
OG0006136	SSPN1_73960.1	TREG1_101840.1, TREG1_101840.2
OG0006137	SSPN1_9960.1, SSPN1_9960.2	TREG1_119330.1, TREG1_119320.1, TREG1_141060.1
OG0006138	SSPN1_7710.1, SSPN1_7710.2, SSPN1_7710.3	TREG1_3360.4, TREG1_3360.9, TREG1_3360.5, TREG1_3360.8, TREG1_3360.6, TREG1_3360.7
OG0006139	SSPN1_17820.1	TREG1_16570.1
OG0006140	SSPN1_70500.4, SSPN1_70500.2, SSPN1_70500.3, SSPN1_70500.1	TREG1_107830.1
OG0006141	SSPN1_29580.1	TREG1_52970.1
OG0006143	SSPN1_11420.1	TREG1_27340.1
OG0006144	SSPN1_63260.1, SSPN1_63260.2	TREG1_83710.1
OG0006145	SSPN1_32150.1	TREG1_41540.1
OG0006146	SSPN1_75050.1	TREG1_137060.3, TREG1_137060.4, TREG1_137060.1, TREG1_137060.2
OG0006147	SSPN1_85110.1	TREG1_124140.1
OG0006148	SSPN1_66580.1	TREG1_94220.1, TREG1_94060.6, TREG1_94210.1, TREG1_94060.5
OG0006149	SSPN1_7210.1	TREG1_26300.1, TREG1_26300.2
OG0006150	SSPN1_39080.1	TREG1_58470.1
OG0006151	SSPN1_40360.1	TREG1_5940.1, TREG1_40370.1, TREG1_540.1
OG0006152	SSPN1_86790.1	TREG1_126100.1
OG0006154	SSPN1_82980.1	TREG1_124570.1, TREG1_121990.1
OG0006155	SSPN1_12700.1	TREG1_22460.1
OG0006156	SSPN1_73980.1, SSPN1_73980.2	TREG1_104030.1
OG0006157	SSPN1_43510.1, SSPN1_43510.2	TREG1_35950.1
OG0006158	SSPN1_9990.1	TREG1_25300.1
OG0006159	SSPN1_22650.1	TREG1_32770.1
OG0006160	SSPN1_14190.1	TREG1_17270.1, TREG1_17270.3, TREG1_17270.2
OG0006161	SSPN1_82340.1	TREG1_112700.1
OG0006162	SSPN1_11780.1	TREG1_22570.1, TREG1_22570.2, TREG1_22580.1
OG0006163	SSPN1_1570.1	TREG1_4770.1
OG0006164	SSPN1_740.1	TREG1_14220.1
OG0006165	SSPN1_67670.1	TREG1_94910.1
OG0006166	SSPN1_45850.1	TREG1_143480.1, TREG1_143480.2
OG0006167	SSPN1_78750.1	TREG1_113710.1
OG0006168	SSPN1_85730.1	TREG1_120870.1
OG0006170	SSPN1_17930.1, SSPN1_17930.2	TREG1_30050.1
OG0006171	SSPN1_3810.1	TREG1_950.1
OG0006172	SSPN1_42650.1	TREG1_40560.1, TREG1_40560.2
OG0006173	SSPN1_9350.1, SSPN1_20890.1	TREG1_33580.1
OG0006174	SSPN1_12090.1, SSPN1_12080.1	TREG1_21840.1
OG0006175	SSPN1_84470.1, SSPN1_84470.2, SSPN1_84470.3, SSPN1_84470.4	TREG1_121030.1
OG0006176	SSPN1_87310.1	TREG1_127140.1, TREG1_129750.1, TREG1_129670.3, TREG1_129670.1, TREG1_129670.2, TREG1_129680.1, TREG1_129680.2, TREG1_129760.1, TREG1_129770.1, TREG1_129780.1
OG0006177	SSPN1_84150.1	TREG1_120290.1
OG0006178	SSPN1_83710.1	TREG1_120180.1, TREG1_140820.1
OG0006179	SSPN1_44640.1, SSPN1_44640.2	TREG1_62990.1
OG0006180	SSPN1_49720.1	TREG1_64480.1
OG0006181	SSPN1_76370.1	TREG1_109570.2, TREG1_109570.3, TREG1_109570.1
OG0006182	SSPN1_38380.1	TREG1_47560.1
OG0006183	SSPN1_38220.1	TREG1_47790.1
OG0006185	SSPN1_46300.1, SSPN1_46300.2, SSPN1_46300.3, SSPN1_46300.4, SSPN1_46300.5, SSPN1_46300.6	TREG1_63930.1
OG0006186	SSPN1_89340.2, SSPN1_89340.3, SSPN1_89340.4, SSPN1_89340.1	TREG1_131780.1
OG0006187	SSPN1_41580.1	TREG1_42520.1, TREG1_42520.2
OG0006188	SSPN1_41630.1, SSPN1_41630.2	TREG1_42580.1, TREG1_42580.2, TREG1_42580.3, TREG1_42580.4
OG0006189	SSPN1_92000.1	TREG1_135680.1, TREG1_135680.2
OG0006191	SSPN1_92930.1, SSPN1_92930.2	TREG1_136500.1
OG0006193	SSPN1_87320.1	TREG1_127130.1, TREG1_129650.1, TREG1_129660.1, TREG1_129690.1, TREG1_129700.1
OG0006195	SSPN1_69110.1	TREG1_100720.1
OG0006196	SSPN1_73360.1	TREG1_106350.1
OG0006197	SSPN1_58380.1	TREG1_89360.2, TREG1_89360.1, TREG1_89360.3, TREG1_89360.5, TREG1_89360.4
OG0006198	SSPN1_38450.1	TREG1_51460.1, TREG1_51510.1
OG0006199	SSPN1_25520.1	TREG1_36310.1, TREG1_36310.3, TREG1_36310.2
OG0006200	SSPN1_24410.1	TREG1_35480.1, TREG1_35470.1, TREG1_35430.1, TREG1_35460.1, TREG1_35440.1, TREG1_35450.1
OG0006201	SSPN1_22750.1, SSPN1_22750.2, SSPN1_22750.3, SSPN1_22750.4	TREG1_59880.1, TREG1_59880.2
OG0006202	SSPN1_22100.1	TREG1_60970.4, TREG1_60970.1, TREG1_60970.5, TREG1_60970.2, TREG1_60970.3, TREG1_60970.6
OG0006203	SSPN1_42170.1	TREG1_39550.1
OG0006204	SSPN1_34220.1, SSPN1_34230.1	TREG1_51020.1
OG0006205	SSPN1_10890.1	TREG1_19380.1, TREG1_19380.2
OG0006206	SSPN1_16320.1, SSPN1_16320.2, SSPN1_16320.3, SSPN1_16320.4	TREG1_28500.1, TREG1_28500.2, TREG1_28500.4, TREG1_28500.5, TREG1_28500.3
OG0006207	SSPN1_13060.1	TREG1_16180.1
OG0006208	SSPN1_2250.1, SSPN1_2250.2	TREG1_2970.1
OG0006209	SSPN1_2450.1	TREG1_8150.1, TREG1_8130.1
OG0006210	SSPN1_7670.1	TREG1_7410.1
OG0006211	SSPN1_32360.1	TREG1_43060.1
OG0006213	SSPN1_57420.1, SSPN1_57430.1	TREG1_91300.1
OG0006214	SSPN1_65860.1	TREG1_93010.1
OG0006214	SSPN1_65850.1	TREG1_93020.1
OG0006215	SSPN1_80410.1, SSPN1_82350.1	TREG1_113610.1
OG0006225	SSPN1_58060.1	TREG1_89800.1
OG0006226	SSPN1_20260.1	TREG1_2020.1
OG0006227	SSPN1_19090.2, SSPN1_19090.1, SSPN1_19090.3	TREG1_26810.1
OG0006228	SSPN1_25290.1	TREG1_38790.1
OG0006230	SSPN1_89750.1	TREG1_130350.1, TREG1_130350.2
OG0006231	SSPN1_39400.1	TREG1_57030.1, TREG1_57040.1, TREG1_57010.1
OG0006233	SSPN1_42880.1, SSPN1_42880.2, SSPN1_42880.3	TREG1_39280.1
OG0006234	SSPN1_18570.1	TREG1_14560.1
OG0006235	SSPN1_24660.1	TREG1_31640.1
OG0006236	SSPN1_66370.1	TREG1_93660.1
OG0006237	SSPN1_30730.1	TREG1_34730.1
OG0006238	SSPN1_39200.1	TREG1_46830.1
OG0006239	SSPN1_74320.1	TREG1_100460.1
OG0006240	SSPN1_80060.1, SSPN1_80060.2	TREG1_115310.1
OG0006241	SSPN1_53940.1	TREG1_74940.1
OG0006242	SSPN1_15620.1	TREG1_20920.1
OG0006243	SSPN1_42670.1	TREG1_40520.1
OG0006244	SSPN1_66740.1	TREG1_94570.1, TREG1_94580.1, TREG1_94590.1
OG0006245	SSPN1_53430.1	TREG1_70490.1
OG0006246	SSPN1_77850.1	TREG1_111110.1
OG0006247	SSPN1_86910.1	TREG1_124420.1, TREG1_124420.2
OG0006248	SSPN1_87600.1, SSPN1_87600.2	TREG1_129210.1
OG0006249	SSPN1_44560.1	TREG1_62800.1
OG0006250	SSPN1_37910.1	TREG1_53180.1
OG0006251	SSPN1_14390.1	TREG1_9270.1, TREG1_9270.2
OG0006252	SSPN1_36370.1, SSPN1_36370.2	TREG1_52250.1
OG0006253	SSPN1_86630.1, SSPN1_86620.1	TREG1_123750.1
OG0006254	SSPN1_2190.1	TREG1_129430.1, TREG1_129440.1, TREG1_3670.1
OG0006255	SSPN1_35020.1	TREG1_50070.1, TREG1_50070.2
OG0006256	SSPN1_31090.1	TREG1_41150.1
OG0006257	SSPN1_90350.1	TREG1_133370.1
OG0006258	SSPN1_57850.1	TREG1_82170.1
OG0006259	SSPN1_86720.1, SSPN1_86730.1	TREG1_125990.1, TREG1_126010.1, TREG1_125980.1
OG0006260	SSPN1_23030.1	TREG1_37590.1, TREG1_37590.2
OG0006261	SSPN1_73740.1	TREG1_104750.1
OG0006262	SSPN1_66020.1, SSPN1_66020.2	TREG1_89870.1
OG0006263	SSPN1_80850.1	TREG1_112410.1
OG0006264	SSPN1_74800.1, SSPN1_74800.2	TREG1_106060.1
OG0006265	SSPN1_22140.1, SSPN1_22140.2, SSPN1_22140.3	TREG1_60910.1
OG0006266	SSPN1_49010.1, SSPN1_49010.2	TREG1_76500.1
OG0006267	SSPN1_39470.1	TREG1_57130.2, TREG1_57130.1, TREG1_57130.3
OG0006269	SSPN1_46760.1	TREG1_68410.1, TREG1_68410.2
OG0006270	SSPN1_14370.1	TREG1_9290.1
OG0006271	SSPN1_12280.1	TREG1_24580.1
OG0006272	SSPN1_20770.1	TREG1_4070.1
OG0006273	SSPN1_43020.1	TREG1_30540.1
OG0006274	SSPN1_43800.1	TREG1_31340.1
OG0006275	SSPN1_77560.1	TREG1_109320.1
OG0006276	SSPN1_78370.1	TREG1_118320.1, TREG1_118320.2
OG0006277	SSPN1_42690.1	TREG1_40490.1
OG0006278	SSPN1_81530.1, SSPN1_81530.2	TREG1_117350.1, TREG1_95640.1
OG0006279	SSPN1_30900.1	TREG1_40920.1, TREG1_92720.1
OG0006280	SSPN1_16520.2, SSPN1_16520.1	TREG1_15220.1
OG0006281	SSPN1_38490.1	TREG1_53960.1
OG0006282	SSPN1_74870.1	TREG1_105960.1
OG0006283	SSPN1_40230.1	TREG1_38070.1, TREG1_38070.2
OG0006284	SSPN1_69460.1	TREG1_101640.1, TREG1_101640.2, TREG1_101640.3
OG0006285	SSPN1_52450.1, SSPN1_52450.2	TREG1_70750.1
OG0006286	SSPN1_61600.1	TREG1_90100.1
OG0006287	SSPN1_70980.1	TREG1_106780.1, TREG1_106780.2, TREG1_106780.3, TREG1_106780.4
OG0006288	SSPN1_71150.1	TREG1_97130.1, TREG1_97140.1
OG0006289	SSPN1_74770.1	TREG1_106140.1, TREG1_106160.1
OG0006290	SSPN1_59840.1	TREG1_85820.1
OG0006291	SSPN1_62490.1	TREG1_87420.1, TREG1_87420.2, TREG1_87420.3, TREG1_87420.4
OG0006292	SSPN1_65730.1	TREG1_90710.1
OG0006293	SSPN1_92460.1	TREG1_135140.1
OG0006294	SSPN1_23580.1	TREG1_33370.1
OG0006295	SSPN1_91490.1	TREG1_136130.1
OG0006296	SSPN1_39620.1	TREG1_56750.1
OG0006297	SSPN1_25650.1	TREG1_60440.1
OG0006298	SSPN1_700.1	TREG1_10400.1
OG0006299	SSPN1_2230.1	TREG1_2960.1
OG0006300	SSPN1_3540.1, SSPN1_9820.1	TREG1_1220.1
OG0006301	SSPN1_7260.1	TREG1_137530.1, TREG1_137530.2, TREG1_137530.3, TREG1_25470.1
OG0006302	SSPN1_52740.1	TREG1_61740.1
OG0006303	SSPN1_1420.1	TREG1_12580.4, TREG1_12580.3, TREG1_12580.1, TREG1_12580.2
OG0006304	SSPN1_47570.1	TREG1_69430.1, TREG1_69420.1
OG0006305	SSPN1_65810.1, SSPN1_65810.2	TREG1_90780.1
OG0006306	SSPN1_10480.1	TREG1_13710.1
OG0006307	SSPN1_35510.1	TREG1_50590.1
OG0006308	SSPN1_70310.1, SSPN1_70310.2	TREG1_100870.1
OG0006309	SSPN1_75780.1	TREG1_108250.1
OG0006310	SSPN1_6210.1, SSPN1_6230.1	TREG1_25900.1, TREG1_25890.1
OG0006311	SSPN1_85550.1	TREG1_127380.22, TREG1_127380.20, TREG1_127380.21, TREG1_127420.1
OG0006312	SSPN1_74660.1	TREG1_104480.1
OG0006313	SSPN1_73180.1, SSPN1_73180.2	TREG1_101430.1
OG0006314	SSPN1_67900.1	TREG1_103150.1
OG0006315	SSPN1_89190.1	TREG1_134040.1
OG0006316	SSPN1_65750.2, SSPN1_65750.1	TREG1_90690.1
OG0006317	SSPN1_48360.1	TREG1_69800.1, TREG1_69800.2
OG0006318	SSPN1_48620.1	TREG1_67940.1
OG0006319	SSPN1_85750.1	TREG1_118980.1
OG0006320	SSPN1_29920.1	TREG1_43610.1
OG0006321	SSPN1_390.1	TREG1_13280.1
OG0006322	SSPN1_53790.1	TREG1_74070.1, TREG1_74210.1, TREG1_74080.1, TREG1_74200.1
OG0006323	SSPN1_36960.1	TREG1_53510.1
OG0006324	SSPN1_13070.1	TREG1_110460.1
OG0006325	SSPN1_5630.1	TREG1_4120.1
OG0006326	SSPN1_92300.1	TREG1_134880.1, TREG1_134870.1
OG0006327	SSPN1_23920.1	TREG1_54660.1
OG0006328	SSPN1_56240.1	TREG1_79970.1
OG0006329	SSPN1_57880.1	TREG1_82390.1
OG0006330	SSPN1_87520.1	TREG1_119070.1, TREG1_119070.3, TREG1_119070.2
OG0006331	SSPN1_64710.1	TREG1_80890.1
OG0006332	SSPN1_43920.1	TREG1_36170.1, TREG1_36170.2
OG0006333	SSPN1_64120.1	TREG1_86730.1, TREG1_86730.2
OG0006334	SSPN1_79680.1	TREG1_114950.1
OG0006335	SSPN1_91440.1	TREG1_132100.1, TREG1_132100.2
OG0006336	SSPN1_20980.1	TREG1_27440.1
OG0006338	SSPN1_9220.1	TREG1_2060.1
OG0006339	SSPN1_35340.1	TREG1_52660.1, TREG1_52660.2, TREG1_52660.3
OG0006340	SSPN1_42300.1	TREG1_42980.1
OG0006341	SSPN1_50000.1, SSPN1_50000.2	TREG1_68870.1, TREG1_68870.2, TREG1_68870.3
OG0006342	SSPN1_81190.1	TREG1_110480.1, TREG1_110480.2
OG0006343	SSPN1_63200.1	TREG1_86650.2, TREG1_86650.1, TREG1_86650.3
OG0006344	SSPN1_24950.1	TREG1_51690.1
OG0006346	SSPN1_87210.1	TREG1_123220.1
OG0006347	SSPN1_26580.1, SSPN1_26580.2	TREG1_38020.1
OG0006348	SSPN1_43840.1	TREG1_36210.1
OG0006349	SSPN1_8370.1	TREG1_6770.1
OG0006350	SSPN1_33800.1	TREG1_47200.1
OG0006351	SSPN1_74200.1	TREG1_100280.1
OG0006352	SSPN1_16040.1	TREG1_14490.1, TREG1_14490.2
OG0006353	SSPN1_67040.1	TREG1_95890.1
OG0006354	SSPN1_68850.1, SSPN1_68850.2	TREG1_103420.1
OG0006355	SSPN1_49650.1	TREG1_64390.1, TREG1_64390.2
OG0006356	SSPN1_76410.1	TREG1_109530.1
OG0006357	SSPN1_80720.1	TREG1_117440.1
OG0006358	SSPN1_14660.1	TREG1_30420.1
OG0006359	SSPN1_49330.1	TREG1_65280.1
OG0006361	SSPN1_52720.1	TREG1_61720.1
OG0006362	SSPN1_12730.1	TREG1_22420.1, TREG1_22420.2
OG0006363	SSPN1_16390.1	TREG1_15430.2, TREG1_15430.1, TREG1_15430.3
OG0006364	SSPN1_79610.1	TREG1_114670.1
OG0006365	SSPN1_21420.1	TREG1_23830.1, TREG1_23830.2
OG0006366	SSPN1_50920.1, SSPN1_50930.1	TREG1_73710.1
OG0006367	SSPN1_67120.1	TREG1_99510.1, TREG1_99510.2
OG0006368	SSPN1_60540.1	TREG1_85630.1
OG0006369	SSPN1_82260.1	TREG1_116420.1, TREG1_116430.1
OG0006370	SSPN1_68510.3, SSPN1_68510.1, SSPN1_68510.2	TREG1_99920.1, TREG1_99920.2
OG0006371	SSPN1_77830.1	TREG1_111120.1
OG0006373	SSPN1_75670.1, SSPN1_75670.2	TREG1_104460.1, TREG1_104460.2
OG0006374	SSPN1_49160.1	TREG1_68590.1
OG0006375	SSPN1_9290.1	TREG1_24390.1
OG0006376	SSPN1_84020.1	TREG1_120600.1
OG0006377	SSPN1_62710.1	TREG1_88130.1, TREG1_88130.2
OG0006378	SSPN1_52000.1	TREG1_71460.1
OG0006379	SSPN1_82890.1	TREG1_121900.1
OG0006380	SSPN1_85680.1, SSPN1_85680.2	TREG1_119440.1, TREG1_119440.2
OG0006381	SSPN1_72390.1	TREG1_107180.1, TREG1_100040.4, TREG1_100040.3, TREG1_100040.2, TREG1_100040.1
OG0006382	SSPN1_82050.1	TREG1_116850.1
OG0006383	SSPN1_78410.1	TREG1_111660.1
OG0006384	SSPN1_64670.1	TREG1_80830.1
OG0006385	SSPN1_10540.1, SSPN1_10540.2, SSPN1_10540.3	TREG1_16740.1
OG0006386	SSPN1_54670.1, SSPN1_54670.3, SSPN1_54670.2	TREG1_77390.1
OG0006387	SSPN1_75430.1	TREG1_104180.1
OG0006388	SSPN1_64590.1	TREG1_87370.1
OG0006389	SSPN1_81540.1	TREG1_117370.1
OG0006390	SSPN1_58960.1, SSPN1_58960.2	TREG1_82780.1, TREG1_82780.2
OG0006391	SSPN1_58970.1	TREG1_82770.1, TREG1_82760.1
OG0006392	SSPN1_92710.1	TREG1_135120.1
OG0006393	SSPN1_66790.1	TREG1_92630.1, TREG1_94500.1
OG0006394	SSPN1_46540.1, SSPN1_46540.2	TREG1_64780.1, TREG1_64780.2
OG0006395	SSPN1_18640.1, SSPN1_18640.3, SSPN1_18640.2	TREG1_8330.1
OG0006396	SSPN1_10370.1	TREG1_21760.1
OG0006397	SSPN1_75910.1	TREG1_108450.1, TREG1_108450.2
OG0006398	SSPN1_5890.1	TREG1_17410.1, TREG1_18540.1
OG0006399	SSPN1_17400.1	TREG1_30040.1
OG0006400	SSPN1_72470.1	TREG1_106390.1
OG0006401	SSPN1_45590.1	TREG1_72190.1
OG0006402	SSPN1_24830.1	TREG1_48480.1
OG0006403	SSPN1_820.1	TREG1_560.1
OG0006404	SSPN1_37260.1	TREG1_58560.1
OG0006405	SSPN1_48560.1	TREG1_65350.1
OG0006406	SSPN1_50840.1, SSPN1_50840.2	TREG1_65440.1, TREG1_65440.2, TREG1_65440.3
OG0006407	SSPN1_12320.1	TREG1_24540.1, TREG1_24540.2, TREG1_24540.3, TREG1_24540.4
OG0006408	SSPN1_73240.1	TREG1_105120.1
OG0006409	SSPN1_50120.1, SSPN1_50120.2, SSPN1_50120.3	TREG1_64690.1
OG0006410	SSPN1_1210.1, SSPN1_1210.2	TREG1_14420.1, TREG1_93770.1
OG0006411	SSPN1_1870.1	TREG1_9940.1
OG0006412	SSPN1_10440.1, SSPN1_10450.1	TREG1_13750.1
OG0006413	SSPN1_87580.1	TREG1_129190.1
OG0006414	SSPN1_83000.1	TREG1_122010.1
OG0006415	SSPN1_23490.1	TREG1_60390.1
OG0006416	SSPN1_63760.1	TREG1_85390.1
OG0006417	SSPN1_48450.1	TREG1_76730.1
OG0006418	SSPN1_8750.2, SSPN1_8750.1	TREG1_11140.2, TREG1_11140.1
OG0006419	SSPN1_26970.1	TREG1_37250.1, TREG1_37260.1, TREG1_37260.2, TREG1_37260.4, TREG1_37260.3
OG0006420	SSPN1_65920.1	TREG1_83370.1
OG0006421	SSPN1_5500.2, SSPN1_5500.1	TREG1_13100.1
OG0006422	SSPN1_85850.1, SSPN1_85850.2, SSPN1_85860.1	TREG1_122900.1
OG0006423	SSPN1_79620.1	TREG1_114860.1, TREG1_114790.1
OG0006424	SSPN1_48540.1	TREG1_67860.1
OG0006425	SSPN1_75730.1	TREG1_108330.1
OG0006426	SSPN1_13050.1, SSPN1_13050.2	TREG1_16170.1
OG0006427	SSPN1_37900.2, SSPN1_37900.1, SSPN1_37900.3	TREG1_53200.1
OG0006428	SSPN1_680.1	TREG1_10430.1
OG0006429	SSPN1_19590.1	TREG1_7870.1
OG0006431	SSPN1_87760.1	TREG1_129390.1, TREG1_129390.2
OG0006432	SSPN1_76110.1, SSPN1_76110.2, SSPN1_76110.3, SSPN1_76110.4	TREG1_109860.1
OG0006433	SSPN1_41460.1	TREG1_42430.1
OG0006434	SSPN1_89640.1	TREG1_130520.1
OG0006435	SSPN1_78460.7, SSPN1_78460.4, SSPN1_78460.5, SSPN1_78460.6, SSPN1_78460.1, SSPN1_78460.2, SSPN1_78460.3	TREG1_111710.1
OG0006436	SSPN1_66680.1	TREG1_94370.1
OG0006437	SSPN1_88080.1	TREG1_124820.1, TREG1_124820.2
OG0006438	SSPN1_73830.1	TREG1_106930.1
OG0006439	SSPN1_17970.1	TREG1_35310.1, TREG1_14790.1
OG0006440	SSPN1_49080.1	TREG1_76450.5, TREG1_76590.1
OG0006441	SSPN1_92220.1	TREG1_135020.1, TREG1_135020.2, TREG1_135090.1
OG0006442	SSPN1_35970.1	TREG1_36930.1, TREG1_36930.2, TREG1_36930.3
OG0006443	SSPN1_12550.1	TREG1_15100.1
OG0006444	SSPN1_86990.1	TREG1_129110.1
OG0006445	SSPN1_67380.1	TREG1_97850.1, TREG1_97860.1
OG0006446	SSPN1_50350.1	TREG1_66770.1
OG0006448	SSPN1_4800.1	TREG1_7690.1
OG0006449	SSPN1_39100.1	TREG1_58450.1
OG0006450	SSPN1_2610.1	TREG1_15590.1, TREG1_15590.2, TREG1_15590.3
OG0006451	SSPN1_68440.1, SSPN1_68440.2, SSPN1_68440.3	TREG1_99980.1
OG0006452	SSPN1_54530.1, SSPN1_54530.2, SSPN1_54530.3	TREG1_75900.1
OG0006453	SSPN1_66720.1	TREG1_94600.1
OG0006454	SSPN1_20760.1	TREG1_5800.1
OG0006455	SSPN1_48910.1	TREG1_74620.1
OG0006456	SSPN1_1600.1	TREG1_1640.1
OG0006457	SSPN1_52690.1	TREG1_61670.1
OG0006458	SSPN1_58250.1, SSPN1_58250.2	TREG1_89720.1, TREG1_89720.2, TREG1_89720.3
OG0006459	SSPN1_53990.1, SSPN1_53990.2	TREG1_74830.1
OG0006460	SSPN1_59250.1	TREG1_87870.1
OG0006461	SSPN1_82780.1	TREG1_121800.1
OG0006463	SSPN1_61950.1, SSPN1_61950.2	TREG1_86840.1
OG0006464	SSPN1_21320.1	TREG1_24010.1
OG0006465	SSPN1_74520.1	TREG1_107160.1
OG0006466	SSPN1_84870.1	TREG1_119020.1
OG0006467	SSPN1_19970.1, SSPN1_19970.2	TREG1_72040.1
OG0006468	SSPN1_41340.1	TREG1_42240.1, TREG1_42250.1, TREG1_42250.2
OG0006469	SSPN1_15780.1	TREG1_14660.1
OG0006470	SSPN1_56580.1	TREG1_78550.1, TREG1_78550.2, TREG1_78550.3
OG0006471	SSPN1_80660.1	TREG1_117550.1, TREG1_117550.2
OG0006472	SSPN1_80610.1, SSPN1_80620.1, SSPN1_80630.1	TREG1_117670.1
OG0006473	SSPN1_62150.1	TREG1_85160.1
OG0006474	SSPN1_58660.1	TREG1_81260.1
OG0006475	SSPN1_18030.1	TREG1_30200.1, TREG1_30200.2
OG0006476	SSPN1_3080.1, SSPN1_3080.2	TREG1_13080.1
OG0006477	SSPN1_26550.1	TREG1_33710.1
OG0006478	SSPN1_7530.1	TREG1_19600.1, TREG1_19600.2, TREG1_19600.3
OG0006479	SSPN1_41830.1	TREG1_39450.1, TREG1_39450.2, TREG1_39450.3, TREG1_39450.4, TREG1_39450.5, TREG1_39450.6, TREG1_39450.7, TREG1_39450.8
OG0006480	SSPN1_21150.1	TREG1_102290.1
OG0006481	SSPN1_57750.1, SSPN1_57750.2, SSPN1_57750.3	TREG1_88440.1
OG0006482	SSPN1_12490.1	TREG1_14950.1, TREG1_14950.2
OG0006483	SSPN1_63870.1	TREG1_86230.1
OG0006484	SSPN1_67590.1	TREG1_96370.3, TREG1_96370.1, TREG1_96370.2, TREG1_96370.4
OG0006485	SSPN1_4250.1	TREG1_12760.1, TREG1_12760.2
OG0006486	SSPN1_21140.1	TREG1_26720.1
OG0006487	SSPN1_70620.1	TREG1_106270.1
OG0006488	SSPN1_14450.1	TREG1_17000.1
OG0006489	SSPN1_19360.1	TREG1_30390.1, TREG1_30390.2, TREG1_30390.3
OG0006491	SSPN1_82180.1	TREG1_116470.1
OG0006492	SSPN1_30400.1, SSPN1_30410.1	TREG1_54170.1
OG0006493	SSPN1_22390.1	TREG1_32390.1
OG0006494	SSPN1_61390.1	TREG1_86400.1
OG0006495	SSPN1_80440.1, SSPN1_80440.2	TREG1_113590.1, TREG1_19410.1, TREG1_19420.1
OG0006496	SSPN1_43650.1	TREG1_36090.1, TREG1_36090.2
OG0006497	SSPN1_17660.2, SSPN1_17660.1, SSPN1_17660.3	TREG1_10710.1, TREG1_10710.2
OG0006498	SSPN1_1770.1	TREG1_1580.1
OG0006499	SSPN1_5560.1	TREG1_11310.1
OG0006501	SSPN1_86220.1	TREG1_141340.1, TREG1_141340.2, TREG1_141340.3
OG0006502	SSPN1_67030.1	TREG1_96440.1, TREG1_96440.2
OG0006503	SSPN1_77400.1	TREG1_101140.1
OG0006504	SSPN1_78020.1	TREG1_111590.1, TREG1_111590.2
OG0006505	SSPN1_79990.1	TREG1_110230.1
OG0006506	SSPN1_58150.2, SSPN1_58150.1	TREG1_89550.1
OG0006508	SSPN1_58620.1	TREG1_91170.1
OG0006509	SSPN1_90410.1	TREG1_133450.1
OG0006510	SSPN1_25680.1	TREG1_59600.1
OG0006512	SSPN1_36340.1, SSPN1_36340.2	TREG1_55540.1, TREG1_55540.2, TREG1_55540.3, TREG1_55540.4
OG0006513	SSPN1_33400.1	TREG1_39920.1
OG0006514	SSPN1_79490.1	TREG1_32430.1, TREG1_32420.1, TREG1_32440.1
OG0006515	SSPN1_41330.1	TREG1_42220.1, TREG1_42230.1, TREG1_42190.8, TREG1_42190.7
OG0006516	SSPN1_29620.1	TREG1_50350.1
OG0006517	SSPN1_91780.1	TREG1_132130.1
OG0006518	SSPN1_92410.1	TREG1_134700.1
OG0006519	SSPN1_89950.1	TREG1_130200.1
OG0006520	SSPN1_91030.1	TREG1_132910.1, TREG1_132860.1, TREG1_132870.2, TREG1_132890.1, TREG1_132870.1
OG0006522	SSPN1_45480.2, SSPN1_45480.1	TREG1_72290.1
OG0006524	SSPN1_69720.1	TREG1_108560.1
OG0006525	SSPN1_65550.1	TREG1_83240.1
OG0006527	SSPN1_40050.1	TREG1_57520.1
OG0006528	SSPN1_43200.1	TREG1_31320.1
OG0006529	SSPN1_11250.1, SSPN1_11250.2	TREG1_22900.2, TREG1_22900.1, TREG1_22900.3, TREG1_22900.5, TREG1_22900.4
OG0006533	SSPN1_83920.1, SSPN1_83900.1, SSPN1_83910.1, SSPN1_83860.1	TREG1_121540.1
OG0006543	SSPN1_80050.1	TREG1_115290.1
OG0006544	SSPN1_92090.1	TREG1_135600.1, TREG1_135630.1
OG0006546	SSPN1_85840.1	TREG1_122430.1
