Orthogroup	trichobilharzia_regenti	schistosoma_turkestanicum
OG0005641	TREG1_106210.3, TREG1_106210.1, TREG1_106210.2, TREG1_106210.4	STRK1_71410.1
OG0005642	TREG1_133320.1	STRK1_89940.1, STRK1_89960.1, STRK1_89950.1, STRK1_89970.1
OG0005644	TREG1_106570.1	STRK1_72840.1
OG0005645	TREG1_81480.1	STRK1_57400.1
OG0005646	TREG1_57780.1	STRK1_39220.1, STRK1_39220.2
OG0005647	TREG1_74330.1, TREG1_74330.2	STRK1_53690.1
OG0005648	TREG1_143930.1, TREG1_143880.2, TREG1_143870.1, TREG1_143880.1, TREG1_143820.1	STRK1_35160.1
OG0005649	TREG1_74480.1, TREG1_74480.3, TREG1_74480.2	STRK1_48500.1
OG0005650	TREG1_85810.1	STRK1_61850.1, STRK1_61850.2
OG0005651	TREG1_82710.1	STRK1_63240.1
OG0005652	TREG1_64790.1	STRK1_95910.1
OG0005653	TREG1_131860.1	STRK1_94430.1
OG0005654	TREG1_105850.2, TREG1_105850.1, TREG1_105850.4, TREG1_105850.3	STRK1_108180.1, STRK1_70550.1
OG0005655	TREG1_36290.1, TREG1_36290.2	STRK1_25440.1
OG0005656	TREG1_124530.4, TREG1_124530.2, TREG1_124530.1, TREG1_124530.3	STRK1_88280.1
OG0005657	TREG1_18070.3, TREG1_18070.2, TREG1_18070.1, TREG1_18070.4	STRK1_7600.1
OG0005658	TREG1_129290.1	STRK1_87230.1, STRK1_87240.1
OG0005659	TREG1_8450.1, TREG1_8450.2	STRK1_14190.1, STRK1_14190.2, STRK1_14190.3, STRK1_14190.4
OG0005660	TREG1_98070.1, TREG1_98070.2	STRK1_69720.1
OG0005662	TREG1_57570.1	STRK1_40670.1
OG0005663	TREG1_6700.1	STRK1_12390.1
OG0005664	TREG1_35780.1	STRK1_23180.1, STRK1_23200.1
OG0005665	TREG1_69880.1	STRK1_51060.1
OG0005666	TREG1_125550.1, TREG1_125550.2	STRK1_86410.1, STRK1_86420.1
OG0005667	TREG1_56150.1	STRK1_37220.1, STRK1_37220.2
OG0005668	TREG1_4440.1, TREG1_4440.2	STRK1_16560.1
OG0005669	TREG1_74840.1	STRK1_53820.1, STRK1_53820.2, STRK1_53820.3
OG0005670	TREG1_115410.1	STRK1_81610.1
OG0005671	TREG1_18040.1	STRK1_7640.1
OG0005672	TREG1_67080.1, TREG1_67080.2	STRK1_45360.1
OG0005673	TREG1_67210.1	STRK1_56450.1
OG0005674	TREG1_43500.1	STRK1_26570.1
OG0005675	TREG1_57120.1, TREG1_57110.1	STRK1_38850.1
OG0005676	TREG1_73240.1, TREG1_73240.2, TREG1_73240.3	STRK1_46800.1
OG0005677	TREG1_12170.1	STRK1_3510.1
OG0005678	TREG1_86160.1	STRK1_97890.1
OG0005679	TREG1_120010.1	STRK1_87610.1
OG0005680	TREG1_94010.1, TREG1_94010.3, TREG1_94000.1, TREG1_94010.2	STRK1_67080.1
OG0005681	TREG1_94070.1, TREG1_144120.1, TREG1_94060.4, TREG1_94060.1, TREG1_142280.1, TREG1_94080.1	STRK1_67090.1
OG0005682	TREG1_46860.3, TREG1_46860.1, TREG1_46860.2	STRK1_32080.1, STRK1_32080.2, STRK1_32080.3
OG0005683	TREG1_50100.1, TREG1_50120.1, TREG1_50120.2	STRK1_30630.1
OG0005684	TREG1_72480.1	STRK1_49990.1
OG0005685	TREG1_26440.1	STRK1_11270.1
OG0005686	TREG1_125620.1, TREG1_125630.1	STRK1_86340.1
OG0005687	TREG1_90390.1	STRK1_58910.1
OG0005688	TREG1_15520.1, TREG1_15520.2, TREG1_15520.3, TREG1_15520.4	STRK1_80940.1, STRK1_80940.2
OG0005689	TREG1_95180.1, TREG1_95170.1	STRK1_68710.1
OG0005690	TREG1_73720.1	STRK1_47000.1
OG0005691	TREG1_133470.1, TREG1_133470.2	STRK1_94730.1, STRK1_94740.1
OG0005692	TREG1_67000.1	STRK1_44380.1, STRK1_44390.1, STRK1_101940.1
OG0005693	TREG1_15490.2, TREG1_15490.1, TREG1_15490.3	STRK1_610.1
OG0005694	TREG1_69440.1	STRK1_100450.1, STRK1_50010.1
OG0005695	TREG1_71710.1	STRK1_49850.1
OG0005696	TREG1_31250.5, TREG1_31250.4, TREG1_31250.2, TREG1_31250.1, TREG1_31260.1, TREG1_31250.3	STRK1_39460.1
OG0005697	TREG1_22870.1	STRK1_2440.1
OG0005698	TREG1_99760.1, TREG1_99760.3, TREG1_99760.2	STRK1_67720.1
OG0005699	TREG1_25390.2, TREG1_136810.1, TREG1_25390.1	STRK1_19220.1
OG0005700	TREG1_103450.1	STRK1_69450.1
OG0005701	TREG1_77830.1	STRK1_96180.1, STRK1_56480.1, STRK1_56480.2, STRK1_105000.1
OG0005702	TREG1_82510.1	STRK1_62270.1
OG0005703	TREG1_52170.1, TREG1_52180.1	STRK1_35460.1
OG0005704	TREG1_56780.1, TREG1_56790.1, TREG1_56790.2	STRK1_38970.1, STRK1_38970.2, STRK1_38970.3
OG0005705	TREG1_72010.1	STRK1_111300.1, STRK1_111310.1, STRK1_51790.1
OG0005706	TREG1_74750.1	STRK1_53880.1
OG0005707	TREG1_86140.1	STRK1_62370.1
OG0005708	TREG1_22140.1	STRK1_18380.1, STRK1_18380.2, STRK1_18390.1
OG0005709	TREG1_38040.1	STRK1_23970.1
OG0005710	TREG1_57320.1	STRK1_35730.1
OG0005711	TREG1_28140.1, TREG1_17710.1, TREG1_17710.2	STRK1_14410.1
OG0005712	TREG1_120660.1, TREG1_120660.2, TREG1_120660.3, TREG1_120660.6, TREG1_120660.4, TREG1_120660.5	STRK1_85830.1
OG0005713	TREG1_82620.1, TREG1_82670.1, TREG1_82670.2	STRK1_62740.1
OG0005714	TREG1_119100.1	STRK1_85220.1
OG0005715	TREG1_98650.1, TREG1_98670.1	STRK1_73650.1
OG0005716	TREG1_68540.1	STRK1_52210.1
OG0005717	TREG1_100090.1	STRK1_72080.1
OG0005718	TREG1_65880.1, TREG1_65880.2, TREG1_65880.3	STRK1_49590.1
OG0005719	TREG1_44060.1	STRK1_36120.1
OG0005720	TREG1_117590.1	STRK1_94070.1
OG0005722	TREG1_133510.1	STRK1_94840.1
OG0005723	TREG1_42500.1	STRK1_40990.1
OG0005724	TREG1_1780.1	STRK1_8660.1, STRK1_8660.2, STRK1_8660.3, STRK1_8660.4, STRK1_8660.5
OG0005725	TREG1_118160.1	STRK1_93750.1
OG0005726	TREG1_66330.1, TREG1_66330.2	STRK1_47350.1
OG0005727	TREG1_92390.1, TREG1_92390.2, TREG1_92390.3	STRK1_100300.1, STRK1_66760.1
OG0005728	TREG1_121180.1, TREG1_121180.2	STRK1_84710.1
OG0005729	TREG1_89020.1	STRK1_61960.1, STRK1_61960.3, STRK1_61960.2
OG0005730	TREG1_133080.1	STRK1_90240.1, STRK1_90240.2, STRK1_97860.1
OG0005731	TREG1_112150.1	STRK1_79690.1, STRK1_79700.1, STRK1_79680.3, STRK1_79680.2, STRK1_79680.1
OG0005732	TREG1_33290.1	STRK1_25330.1
OG0005733	TREG1_59230.1, TREG1_59230.2	STRK1_24860.1
OG0005734	TREG1_39630.1, TREG1_39630.2, TREG1_39630.3	STRK1_105860.1, STRK1_40470.1, STRK1_100720.1
OG0005735	TREG1_128030.1, TREG1_128030.2	STRK1_89490.1, STRK1_100490.1, STRK1_100490.2
OG0005736	TREG1_99460.1	STRK1_67800.1
OG0005737	TREG1_85580.1	STRK1_63790.1, STRK1_63790.2
OG0005738	TREG1_84320.1	STRK1_6540.1, STRK1_6570.1
OG0005739	TREG1_48040.1	STRK1_30200.1
OG0005740	TREG1_105050.1	STRK1_77060.1
OG0005741	TREG1_121710.1, TREG1_121710.2	STRK1_83550.1, STRK1_101320.1
OG0005742	TREG1_54010.3, TREG1_54010.1, TREG1_54010.2	STRK1_34730.1
OG0005743	TREG1_9280.1, TREG1_9280.2, TREG1_9280.3	STRK1_14710.1, STRK1_14690.1
OG0005744	TREG1_25980.6, TREG1_25980.4, TREG1_25980.5, TREG1_25980.1, TREG1_25980.3, TREG1_25980.2, TREG1_142480.1	STRK1_14930.1
OG0005745	TREG1_80740.1	STRK1_64240.1
OG0005746	TREG1_46150.1	STRK1_36660.1
OG0005747	TREG1_31890.1, TREG1_31890.3, TREG1_31890.2, TREG1_31890.4	STRK1_42410.1
OG0005748	TREG1_121950.1	STRK1_83570.3, STRK1_83570.2, STRK1_83570.1
OG0005749	TREG1_88300.1	STRK1_57900.1
OG0005750	TREG1_134630.1, TREG1_134630.3, TREG1_134630.2	STRK1_92540.1
OG0005751	TREG1_53920.1	STRK1_37090.1
OG0005752	TREG1_58710.1	STRK1_24200.1, STRK1_24230.1
OG0005753	TREG1_96140.1	STRK1_78150.1
OG0005754	TREG1_119720.1, TREG1_119730.1	STRK1_84610.1
OG0005755	TREG1_35080.2, TREG1_35080.4, TREG1_35080.1, TREG1_35080.3	STRK1_22930.1, STRK1_22940.1, STRK1_102470.1
OG0005756	TREG1_38010.1, TREG1_38010.2, TREG1_38010.3	STRK1_23930.1
OG0005757	TREG1_101390.1	STRK1_75580.1
OG0005758	TREG1_96990.1	STRK1_109360.1, STRK1_69650.1
OG0005759	TREG1_38240.1, TREG1_38240.2, TREG1_38240.3	STRK1_23660.1
OG0005760	TREG1_141420.1, TREG1_66420.1	STRK1_51110.1
OG0005761	TREG1_38310.1	STRK1_110550.1, STRK1_110550.2
OG0005762	TREG1_84380.1	STRK1_65540.1
OG0005763	TREG1_130000.1	STRK1_89010.1, STRK1_98710.1
OG0005764	TREG1_88860.1	STRK1_62110.1, STRK1_62120.1
OG0005765	TREG1_48470.1	STRK1_26720.1
OG0005766	TREG1_114340.1, TREG1_114340.2	STRK1_82090.1, STRK1_8710.1, STRK1_8720.1
OG0005767	TREG1_109290.1, TREG1_109290.2	STRK1_77790.1
OG0005768	TREG1_57810.1	STRK1_31710.1
OG0005769	TREG1_14630.1	STRK1_11220.1
OG0005770	TREG1_33240.1	STRK1_39240.1, STRK1_39240.2
OG0005771	TREG1_139950.1	STRK1_47260.1, STRK1_47260.2
OG0005772	TREG1_113120.1	STRK1_79560.1
OG0005773	TREG1_5990.1	STRK1_70360.1, STRK1_70370.1, STRK1_70350.1, STRK1_109640.1, STRK1_109650.1, STRK1_70380.1, STRK1_110740.1
OG0005774	TREG1_81320.1, TREG1_81340.1	STRK1_59120.1
OG0005775	TREG1_55990.1	STRK1_37340.1
OG0005776	TREG1_123520.1	STRK1_101830.1, STRK1_83990.1
OG0005777	TREG1_42120.1	STRK1_37590.1
OG0005778	TREG1_93150.1, TREG1_93150.2	STRK1_65690.1
OG0005779	TREG1_92550.1, TREG1_92550.2, TREG1_92550.3, TREG1_92550.4	STRK1_101410.1
OG0005780	TREG1_130400.1	STRK1_94980.1
OG0005781	TREG1_121630.1	STRK1_84920.1
OG0005783	TREG1_125710.1	STRK1_85560.1, STRK1_100910.1, STRK1_100930.1
OG0005784	TREG1_129630.1, TREG1_129630.2	STRK1_87030.1, STRK1_87040.1
OG0005785	TREG1_23280.1	STRK1_7740.1
OG0005786	TREG1_13920.1	STRK1_11070.1
OG0005787	TREG1_520.1	STRK1_230.1
OG0005788	TREG1_18180.1	STRK1_7560.1
OG0005789	TREG1_64530.1	STRK1_52760.1, STRK1_52760.2
OG0005790	TREG1_94920.1	STRK1_68300.1
OG0005791	TREG1_30620.1	STRK1_42770.1
OG0005792	TREG1_4460.1	STRK1_16530.1
OG0005793	TREG1_8590.1	STRK1_6190.1, STRK1_6190.2
OG0005794	TREG1_200.1	STRK1_16040.1
OG0005796	TREG1_3320.1	STRK1_6750.1
OG0005797	TREG1_131980.1	STRK1_93250.1
OG0005798	TREG1_99930.1	STRK1_69180.1
OG0005799	TREG1_21640.1, TREG1_21640.2	STRK1_19130.1
OG0005800	TREG1_114230.1	STRK1_93730.1
OG0005801	TREG1_30180.1	STRK1_4360.1
OG0005802	TREG1_98390.1	STRK1_75950.1, STRK1_75950.2
OG0005803	TREG1_78910.1, TREG1_78980.1	STRK1_55780.1
OG0005804	TREG1_131190.1	STRK1_91520.1
OG0005805	TREG1_138370.1, TREG1_138370.2	STRK1_67860.1
OG0005806	TREG1_110950.1	STRK1_96170.1
OG0005807	TREG1_96100.1, TREG1_96100.2	STRK1_78000.1
OG0005808	TREG1_43870.1, TREG1_43880.1	STRK1_37790.1
OG0005809	TREG1_50240.1	STRK1_36950.1
OG0005810	TREG1_121040.3, TREG1_121040.2, TREG1_121040.1	STRK1_84960.1
OG0005811	TREG1_28060.1	STRK1_8490.1, STRK1_8490.2, STRK1_8490.3, STRK1_8490.4, STRK1_8490.5
OG0005812	TREG1_41140.1, TREG1_41140.2	STRK1_38270.1, STRK1_38270.2, STRK1_38270.3
OG0005813	TREG1_102050.1	STRK1_69850.1, STRK1_69850.2, STRK1_108110.1
OG0005814	TREG1_14510.1	STRK1_5050.1
OG0005815	TREG1_86000.1	STRK1_62470.1, STRK1_62470.2
OG0005816	TREG1_30060.1	STRK1_11800.1
OG0005817	TREG1_45250.1	STRK1_29180.1
OG0005818	TREG1_125380.1, TREG1_125390.1	STRK1_88620.1
OG0005819	TREG1_70300.1	STRK1_106770.1, STRK1_107900.1
OG0005820	TREG1_87100.1, TREG1_87100.2	STRK1_88880.1, STRK1_88880.2
OG0005821	TREG1_135460.1, TREG1_135450.1	STRK1_92850.1
OG0005822	TREG1_37980.1	STRK1_23890.1
OG0005823	TREG1_54830.1	STRK1_38510.1
OG0005824	TREG1_33650.1	STRK1_25890.1
OG0005825	TREG1_37400.1	STRK1_24480.1
OG0005826	TREG1_85510.1	STRK1_59480.1, STRK1_59480.2, STRK1_59480.3
OG0005827	TREG1_62450.1	STRK1_43720.1, STRK1_43720.2
OG0005828	TREG1_125840.1, TREG1_125840.2	STRK1_86630.1
OG0005829	TREG1_79510.1, TREG1_79510.2	STRK1_57280.1
OG0005830	TREG1_93620.1	STRK1_66910.1
OG0005831	TREG1_63740.1, TREG1_63750.1	STRK1_45750.1
OG0005832	TREG1_55810.2, TREG1_55810.3, TREG1_55810.1, TREG1_55810.4	STRK1_31260.1
OG0005833	TREG1_118820.1, TREG1_4490.1	STRK1_6470.1, STRK1_6470.2
OG0005834	TREG1_115670.1	STRK1_81140.1, STRK1_81150.1, STRK1_81180.1
OG0005835	TREG1_84460.1	STRK1_64200.1
OG0005836	TREG1_110500.1, TREG1_110500.2	STRK1_93870.1
OG0005837	TREG1_128170.1, TREG1_89060.1	STRK1_89360.1
OG0005838	TREG1_14400.1, TREG1_14400.2	STRK1_280.1, STRK1_280.2
OG0005839	TREG1_48870.1	STRK1_26820.1, STRK1_26820.2
OG0005840	TREG1_122030.1	STRK1_83660.1, STRK1_83660.2
OG0005841	TREG1_14550.1	STRK1_11190.1
OG0005842	TREG1_76530.1	STRK1_52050.1
OG0005843	TREG1_23480.1, TREG1_23480.2	STRK1_100240.1
OG0005845	TREG1_130460.1	STRK1_94950.1, STRK1_94950.2
OG0005846	TREG1_49760.1, TREG1_49760.2	STRK1_27630.1
OG0005847	TREG1_133210.1	STRK1_96690.1
OG0005848	TREG1_66280.1	STRK1_47370.1, STRK1_47370.2
OG0005849	TREG1_133180.1	STRK1_90480.1
OG0005851	TREG1_76250.1, TREG1_76250.2, TREG1_76250.3, TREG1_76250.4, TREG1_76250.5, TREG1_76250.6	STRK1_53150.1
OG0005852	TREG1_49090.1	STRK1_29710.1
OG0005853	TREG1_105560.1, TREG1_105560.2, TREG1_105560.4, TREG1_105560.3	STRK1_101610.1
OG0005854	TREG1_108310.1	STRK1_76310.1
OG0005855	TREG1_39850.1, TREG1_39850.2	STRK1_33290.1
OG0005856	TREG1_122140.1	STRK1_83710.1
OG0005857	TREG1_91040.2, TREG1_91040.4, TREG1_91040.1, TREG1_91040.3, TREG1_91040.5	STRK1_64750.1, STRK1_64750.2
OG0005859	TREG1_8270.1	STRK1_13910.1
OG0005860	TREG1_105930.1	STRK1_70470.1
OG0005861	TREG1_39390.1	STRK1_40690.1
OG0005862	TREG1_42130.1, TREG1_42130.2	STRK1_37600.1
OG0005863	TREG1_68470.1	STRK1_50970.1
OG0005864	TREG1_24030.1	STRK1_20330.1, STRK1_20330.2, STRK1_20330.3
OG0005865	TREG1_103800.1	STRK1_19890.1
OG0005866	TREG1_102070.1	STRK1_69950.1
OG0005867	TREG1_48310.1	STRK1_27200.1, STRK1_27200.2
OG0005868	TREG1_135470.1	STRK1_92840.1
OG0005869	TREG1_131410.1	STRK1_93490.1
OG0005870	TREG1_59070.1, TREG1_59070.2	STRK1_24930.1
OG0005871	TREG1_104370.1	STRK1_73140.1, STRK1_73140.2, STRK1_73140.3
OG0005872	TREG1_72350.1	STRK1_45030.1
OG0005873	TREG1_105010.1, TREG1_105020.1, TREG1_139870.1	STRK1_70430.1, STRK1_70450.1, STRK1_70440.1, STRK1_70390.1
OG0005874	TREG1_137040.1	STRK1_63000.1, STRK1_63000.2
OG0005875	TREG1_84490.1	STRK1_64370.1
OG0005876	TREG1_91480.1	STRK1_65130.1, STRK1_65140.1
OG0005877	TREG1_37760.1, TREG1_37800.1	STRK1_23710.1
OG0005878	TREG1_38180.1	STRK1_41790.1
OG0005879	TREG1_42830.1	STRK1_40310.1, STRK1_40320.1
OG0005892	TREG1_39740.1, TREG1_39750.1	STRK1_33580.1
OG0005894	TREG1_20560.1, TREG1_20550.1	STRK1_10640.1
OG0005895	TREG1_132590.1	STRK1_92160.1
OG0005896	TREG1_56850.1	STRK1_38920.1
OG0005897	TREG1_132980.1	STRK1_77330.1
OG0005898	TREG1_42990.1	STRK1_40170.1, STRK1_40160.1
OG0005899	TREG1_132460.1	STRK1_92060.1
OG0005900	TREG1_25050.1	STRK1_108390.1, STRK1_108390.3, STRK1_108390.4, STRK1_108390.5, STRK1_108390.2
OG0005901	TREG1_87330.1	STRK1_57660.1
OG0005902	TREG1_19500.1	STRK1_7440.1
OG0005903	TREG1_19070.1	STRK1_15220.1, STRK1_15220.3, STRK1_15220.2
OG0005904	TREG1_32820.1, TREG1_32820.2, TREG1_32820.3	STRK1_96780.1
OG0005905	TREG1_91910.1, TREG1_91900.1	STRK1_66210.1
OG0005906	TREG1_106710.1, TREG1_106710.2, TREG1_106710.3	STRK1_75090.1
OG0005908	TREG1_41340.1	STRK1_38020.1
OG0005909	TREG1_17580.1, TREG1_17580.3, TREG1_17580.2	STRK1_5300.1
OG0005910	TREG1_105370.3, TREG1_105370.2, TREG1_105370.1	STRK1_73040.1
OG0005911	TREG1_136160.1	STRK1_93370.1
OG0005912	TREG1_131680.1, TREG1_131680.2	STRK1_94570.1
OG0005913	TREG1_124410.1	STRK1_87530.1
OG0005914	TREG1_99180.1, TREG1_99180.2, TREG1_99180.3, TREG1_99180.4, TREG1_99180.5, TREG1_99180.6	STRK1_75840.1
OG0005915	TREG1_6930.1, TREG1_6930.2	STRK1_12600.1, STRK1_12600.2, STRK1_12600.3
OG0005916	TREG1_123310.1	STRK1_98590.1, STRK1_98800.1
OG0005917	TREG1_87830.1	STRK1_62520.1, STRK1_62520.2
OG0005919	TREG1_21580.1	STRK1_20880.1, STRK1_20890.1
OG0005920	TREG1_19160.1	STRK1_17220.1
OG0005921	TREG1_94440.1	STRK1_99070.1, STRK1_109830.1
OG0005922	TREG1_24270.1, TREG1_24270.2	STRK1_20080.1
OG0005923	TREG1_46460.1	STRK1_36630.1
OG0005924	TREG1_8250.1	STRK1_14590.1
OG0005926	TREG1_82080.1	STRK1_65460.1
OG0005927	TREG1_38590.1, TREG1_38560.1	STRK1_26280.1
OG0005929	TREG1_88170.1, TREG1_88190.1	STRK1_60660.1
OG0005930	TREG1_97360.1, TREG1_97350.1	STRK1_76840.1
OG0005931	TREG1_105660.1	STRK1_70690.1, STRK1_70700.1
OG0005932	TREG1_11440.1, TREG1_11440.2	STRK1_1450.1
OG0005934	TREG1_16090.1	STRK1_18570.1
OG0005935	TREG1_36610.1	STRK1_31680.1
OG0005936	TREG1_84930.1, TREG1_84930.2, TREG1_84930.3	STRK1_60540.1
OG0005937	TREG1_139160.1, TREG1_140280.1, TREG1_140280.2	STRK1_85740.1
OG0005938	TREG1_105790.1	STRK1_70590.1
OG0005940	TREG1_60260.1	STRK1_25310.1
OG0005941	TREG1_136370.1	STRK1_90050.1
OG0005942	TREG1_112950.1	STRK1_80710.1
OG0005943	TREG1_25810.1	STRK1_4910.1, STRK1_4910.2
OG0005944	TREG1_79710.1	STRK1_58040.1
OG0005945	TREG1_19180.1	STRK1_17270.1
OG0005946	TREG1_23600.1, TREG1_23600.2	STRK1_19300.1
OG0005947	TREG1_128260.1, TREG1_13790.2, TREG1_13790.1	STRK1_11170.1
OG0005948	TREG1_36740.1	STRK1_111270.1, STRK1_36060.1
OG0005949	TREG1_18810.1, TREG1_18810.2	STRK1_9670.1
OG0005950	TREG1_71050.1, TREG1_71050.2	STRK1_49210.1
OG0005951	TREG1_25090.1, TREG1_25090.2	STRK1_5880.1
OG0005952	TREG1_118670.1	STRK1_80290.1
OG0005953	TREG1_90820.1	STRK1_77820.1
OG0005954	TREG1_21660.1	STRK1_18890.1, STRK1_18900.1
OG0005955	TREG1_124870.1, TREG1_124870.2	STRK1_87020.1
OG0005956	TREG1_52450.1, TREG1_52440.1	STRK1_29510.1
OG0005957	TREG1_38400.1, TREG1_38400.2	STRK1_24700.1, STRK1_24690.1
OG0005958	TREG1_103210.1	STRK1_75500.1
OG0005959	TREG1_45080.1	STRK1_41220.1
OG0005960	TREG1_116740.1, TREG1_116740.2	STRK1_67230.1, STRK1_67230.2
OG0005961	TREG1_82880.1	STRK1_66490.1
OG0005962	TREG1_133060.1	STRK1_91590.1, STRK1_91590.2
OG0005963	TREG1_82970.1	STRK1_59590.1
OG0005964	TREG1_50660.1	STRK1_31620.1
OG0005965	TREG1_28400.1, TREG1_28400.2	STRK1_18980.1
OG0005966	TREG1_121260.1, TREG1_121260.2	STRK1_97230.1
OG0005967	TREG1_105610.1, TREG1_105610.2	STRK1_70770.1, STRK1_74330.1
OG0005968	TREG1_15290.1	STRK1_11640.1
OG0005969	TREG1_57580.1, TREG1_57580.2	STRK1_40660.1
OG0005970	TREG1_27490.1	STRK1_20570.1
OG0005971	TREG1_37480.1	STRK1_24620.1
OG0005972	TREG1_72800.1, TREG1_72800.3, TREG1_72800.4, TREG1_72800.2	STRK1_45980.1
OG0005973	TREG1_39250.1	STRK1_42900.1, STRK1_42900.2
OG0005974	TREG1_24130.1, TREG1_24130.2	STRK1_20730.1
OG0005975	TREG1_95850.1	STRK1_69040.1
OG0005976	TREG1_50530.1	STRK1_29280.1
OG0005977	TREG1_66670.1, TREG1_66670.2	STRK1_46440.1
OG0005978	TREG1_121810.1	STRK1_83490.1, STRK1_83490.2
OG0005980	TREG1_73880.1	STRK1_54210.1
OG0005981	TREG1_131370.1	STRK1_94890.1
OG0005982	TREG1_85660.1	STRK1_105290.1, STRK1_61790.1
OG0005983	TREG1_66210.1, TREG1_66230.1	STRK1_50760.1
OG0005984	TREG1_88070.1	STRK1_63290.1
OG0005985	TREG1_37200.1, TREG1_37200.2	STRK1_23580.1
OG0005986	TREG1_21720.1	STRK1_19110.1
OG0005987	TREG1_21730.1	STRK1_19120.1
OG0005988	TREG1_134600.1	STRK1_92560.3, STRK1_92560.1, STRK1_92560.2
OG0005989	TREG1_111840.1	STRK1_98470.1
OG0005990	TREG1_73900.1	STRK1_54200.1
OG0005991	TREG1_73410.1, TREG1_73420.1	STRK1_46000.1, STRK1_106460.1
OG0005992	TREG1_67010.1, TREG1_67010.2	STRK1_45270.1
OG0005993	TREG1_96230.1, TREG1_96230.2	STRK1_74990.1
OG0005994	TREG1_71450.1, TREG1_71450.2	STRK1_51650.1
OG0005995	TREG1_136970.1	STRK1_68370.1
OG0005996	TREG1_22590.1	STRK1_1970.1
OG0005997	TREG1_14260.1	STRK1_550.1, STRK1_550.2
OG0005998	TREG1_64090.1	STRK1_51310.1, STRK1_51340.1, STRK1_51350.1
OG0005999	TREG1_97810.1	STRK1_77940.1, STRK1_77940.2
OG0006000	TREG1_18130.1	STRK1_7520.1
OG0006001	TREG1_121160.1	STRK1_84690.1
OG0006002	TREG1_66530.1	STRK1_46290.1
OG0006003	TREG1_52220.1, TREG1_52220.2	STRK1_35480.1
OG0006004	TREG1_65980.1, TREG1_66000.4, TREG1_66000.3, TREG1_66000.1, TREG1_66000.2	STRK1_49510.1
OG0006005	TREG1_101910.1, TREG1_101910.2	STRK1_71750.1
OG0006006	TREG1_61340.1	STRK1_44190.1
OG0006007	TREG1_23430.1, TREG1_23430.2	STRK1_21300.1, STRK1_21300.2
OG0006009	TREG1_113780.1	STRK1_80670.1
OG0006010	TREG1_114110.1	STRK1_79350.1
OG0006011	TREG1_88820.1	STRK1_62170.1
OG0006012	TREG1_89440.1	STRK1_62860.1
OG0006013	TREG1_27580.1	STRK1_20510.1
OG0006014	TREG1_98610.1	STRK1_73630.1
OG0006015	TREG1_103740.1	STRK1_71900.1
OG0006016	TREG1_109550.1	STRK1_77120.1, STRK1_105020.1
OG0006017	TREG1_109540.1, TREG1_109540.2	STRK1_97250.1, STRK1_109350.1
OG0006018	TREG1_124320.1, TREG1_124380.1, TREG1_124380.2	STRK1_85580.1
OG0006019	TREG1_116540.1	STRK1_82530.1
OG0006020	TREG1_29820.1	STRK1_19370.1
OG0006021	TREG1_105150.1	STRK1_76060.1
OG0006022	TREG1_85210.1	STRK1_65330.1, STRK1_65330.2
OG0006023	TREG1_20230.1, TREG1_20230.2	STRK1_2340.1
OG0006024	TREG1_72280.1	STRK1_45060.1
OG0006025	TREG1_128460.1, TREG1_14690.1	STRK1_4810.1
OG0006026	TREG1_390.1	STRK1_710.3, STRK1_710.2, STRK1_710.5, STRK1_710.1, STRK1_710.4
OG0006027	TREG1_58600.1	STRK1_23540.1
OG0006028	TREG1_65240.1, TREG1_65230.1	STRK1_49730.1
OG0006029	TREG1_76410.1	STRK1_54010.1
OG0006030	TREG1_50740.1	STRK1_35390.1
OG0006031	TREG1_21500.1, TREG1_21500.2	STRK1_2040.1
OG0006032	TREG1_2030.1	STRK1_9590.1
OG0006033	TREG1_33130.1, TREG1_33160.1	STRK1_39300.1
OG0006034	TREG1_39610.1, TREG1_39610.2	STRK1_40460.1
OG0006035	TREG1_75230.1	STRK1_53930.1
OG0006036	TREG1_110320.1	STRK1_93920.1
OG0006037	TREG1_110530.9, TREG1_110610.1	STRK1_81360.1
OG0006038	TREG1_56470.1	STRK1_40510.1
OG0006039	TREG1_68520.1, TREG1_68520.2	STRK1_52230.1
OG0006040	TREG1_77880.1	STRK1_95750.1
OG0006041	TREG1_48570.1	STRK1_26670.1, STRK1_26670.2
OG0006042	TREG1_51270.1	STRK1_32230.1
OG0006043	TREG1_22980.1, TREG1_22980.2, TREG1_22980.3	STRK1_99530.1
OG0006044	TREG1_93710.1	STRK1_66970.1
OG0006045	TREG1_44440.1	STRK1_30960.1
OG0006046	TREG1_10730.1, TREG1_10740.1	STRK1_8380.1, STRK1_8380.2, STRK1_8380.3
OG0006047	TREG1_54020.1	STRK1_34740.1
OG0006047	TREG1_54030.1	STRK1_34720.1, STRK1_34750.1
OG0006048	TREG1_14150.1, TREG1_14150.2	STRK1_12870.1
OG0006049	TREG1_45830.1	STRK1_38720.1
OG0006050	TREG1_88200.1, TREG1_88200.2, TREG1_88200.3	STRK1_60650.1
OG0006051	TREG1_24990.1	STRK1_15520.1
OG0006052	TREG1_105740.1	STRK1_70610.1
OG0006053	TREG1_92240.1	STRK1_66050.1
OG0006054	TREG1_83290.1, TREG1_83290.3, TREG1_83290.4, TREG1_83290.2	STRK1_63750.1
OG0006055	TREG1_47590.1	STRK1_6410.1
OG0006056	TREG1_21160.1	STRK1_4750.1
